[['2, k, 0', [-0.1362455, -0.2296729, 1.0]], ['2, k, 1', [-0.1390218, -0.0004609629, 1.0]], ['2, k, 2', [-0.1441154, 0.2217676, 1.0]], ['2, k, 3', [-0.1377167, 0.3629149, 1.0]], ['2, k, 4', [-0.3016293, 0.1118098, 1.0]], ['2, k, 5', [-0.3491138, -0.1118954, 1.0]], ['2, k, 6', [-0.3447815, -0.3220817, 1.0]], ['2, k, 7', [-0.3480444, -0.3835663, 1.0]], ['2, k, 8', [0.02093526, 0.1148049, 1.0]], ['2, k, 9', [0.06227998, -0.08479086, 1.0]], ['2, k, 10', [0.06264682, -0.2133564, 1.0]], ['2, k, 11', [0.01925072, -0.2486506, 1.0]], ['2, k, 12', [-0.2099257, -0.2248375, 1.0]], ['2, k, 13', [-0.1724577, -0.375956, 1.0]], ['2, k, 14', [-0.1442067, -0.7312963, 1.0]], ['2, k, 15', [-0.1308459, -0.7923814, 1.0]], ['2, k, 16', [-0.05979552, -0.2294566, 1.0]], ['2, k, 17', [0.05980592, -0.3484155, 1.0]], ['2, k, 18', [0.09464785, -0.73651, 1.0]], ['2, k, 19', [0.09383737, -0.793842, 1.0]], ['2, k, 20', [-0.1422831, 0.1672152, 1.0]], ['2, k, 21', [-0.3472842, -0.4583178, 1.0]], ['2, k, 22', [-0.3897074, -0.3957169, 1.0]], ['2, k, 23', [0.02474718, -0.3078283, 1.0]], ['2, k, 24', [0.06619101, -0.2658243, 1.0]]]
[['2, k, 0', [-0.1826706, -0.4388834, 1.0]], ['2, k, 1', [-0.1876623, -0.191791, 1.0]], ['2, k, 2', [-0.1928191, 0.04820317, 1.0]], ['2, k, 3', [-0.1925148, 0.1928115, 1.0]], ['2, k, 4', [-0.3526864, -0.06036187, 1.0]], ['2, k, 5', [-0.3841304, -0.2933787, 1.0]], ['2, k, 6', [-0.2206474, -0.435857, 1.0]], ['2, k, 7', [-0.1681008, -0.4814036, 1.0]], ['2, k, 8', [-0.03744623, -0.04213351, 1.0]], ['2, k, 9', [-0.007467289, -0.1574433, 1.0]], ['2, k, 10', [0.01453379, -0.2773435, 1.0]], ['2, k, 11', [0.02069725, -0.3073037, 1.0]], ['2, k, 12', [-0.2503445, -0.4375789, 1.0]], ['2, k, 13', [-0.2883249, -0.5494792, 1.0]], ['2, k, 14', [-0.3192183, -0.896232, 1.0]], ['2, k, 15', [-0.3305112, -0.957185, 1.0]], ['2, k, 16', [-0.1105212, -0.429786, 1.0]], ['2, k, 17', [-0.0406457, -0.5306135, 1.0]], ['2, k, 18', [-0.02829436, -0.8979647, 1.0]], ['2, k, 19', [-0.03993138, -0.9310604, 1.0]], ['2, k, 20', [-0.191754, -0.01091301, 1.0]], ['2, k, 21', [-0.1165716, -0.5145065, 1.0]], ['2, k, 22', [-0.2298559, -0.4928513, 1.0]], ['2, k, 23', [0.03691249, -0.3364919, 1.0]], ['2, k, 24', [-0.02562108, -0.3086492, 1.0]]]
[['2, k, 0', [-0.1822996, -0.4392628, 1.0]], ['2, k, 1', [-0.18738, -0.1922989, 1.0]], ['2, k, 2', [-0.192568, 0.0479297, 1.0]], ['2, k, 3', [-0.1920584, 0.1927121, 1.0]], ['2, k, 4', [-0.3524708, -0.06019145, 1.0]], ['2, k, 5', [-0.3839015, -0.2931343, 1.0]], ['2, k, 6', [-0.2561835, -0.4468397, 1.0]], ['2, k, 7', [-0.2186438, -0.4891005, 1.0]], ['2, k, 8', [-0.03819608, -0.03889223, 1.0]], ['2, k, 9', [-0.01059285, -0.1601279, 1.0]], ['2, k, 10', [0.0151802, -0.2855006, 1.0]], ['2, k, 11', [0.01802713, -0.3238935, 1.0]], ['2, k, 12', [-0.2498669, -0.437937, 1.0]], ['2, k, 13', [-0.2883866, -0.549499, 1.0]], ['2, k, 14', [-0.3190429, -0.8965673, 1.0]], ['2, k, 15', [-0.3308598, -0.9574823, 1.0]], ['2, k, 16', [-0.1102611, -0.4301515, 1.0]], ['2, k, 17', [-0.04067455, -0.5311965, 1.0]], ['2, k, 18', [-0.02829148, -0.897932, 1.0]], ['2, k, 19', [-0.03901631, -0.931034, 1.0]], ['2, k, 20', [-0.191478, -0.011276, 1.0]], ['2, k, 21', [-0.1906481, -0.5478446, 1.0]], ['2, k, 22', [-0.2681993, -0.4728984, 1.0]], ['2, k, 23', [0.03940321, -0.3579944, 1.0]], ['2, k, 24', [-0.02910743, -0.3250283, 1.0]]]
[['2, k, 0', [-0.1820286, -0.4399491, 1.0]], ['2, k, 1', [-0.1871728, -0.1929077, 1.0]], ['2, k, 2', [-0.1923764, 0.04772371, 1.0]], ['2, k, 3', [-0.1914435, 0.1925561, 1.0]], ['2, k, 4', [-0.3519456, -0.06017798, 1.0]], ['2, k, 5', [-0.3836564, -0.2908265, 1.0]], ['2, k, 6', [-0.2454781, -0.4252163, 1.0]], ['2, k, 7', [-0.2017025, -0.4696822, 1.0]], ['2, k, 8', [-0.03748898, -0.03976876, 1.0]], ['2, k, 9', [-0.01617352, -0.1680112, 1.0]], ['2, k, 10', [0.01343882, -0.2949136, 1.0]], ['2, k, 11', [0.014105, -0.3392032, 1.0]], ['2, k, 12', [-0.2496351, -0.4383817, 1.0]], ['2, k, 13', [-0.2884214, -0.5494702, 1.0]], ['2, k, 14', [-0.31921, -0.8966678, 1.0]], ['2, k, 15', [-0.3308578, -0.9575731, 1.0]], ['2, k, 16', [-0.1099713, -0.4310656, 1.0]], ['2, k, 17', [-0.04064614, -0.5319299, 1.0]], ['2, k, 18', [-0.02830508, -0.8979299, 1.0]], ['2, k, 19', [-0.03903016, -0.9310502, 1.0]], ['2, k, 20', [-0.1912631, -0.01159914, 1.0]], ['2, k, 21', [-0.1413498, -0.5170212, 1.0]], ['2, k, 22', [-0.2411792, -0.4719735, 1.0]], ['2, k, 23', [0.03492174, -0.3753059, 1.0]], ['2, k, 24', [-0.03391896, -0.3434411, 1.0]]]
[['2, k, 0', [-0.1820598, -0.4400776, 1.0]], ['2, k, 1', [-0.18709, -0.1931192, 1.0]], ['2, k, 2', [-0.1920124, 0.04756489, 1.0]], ['2, k, 3', [-0.191295, 0.1924835, 1.0]], ['2, k, 4', [-0.3518609, -0.06028279, 1.0]], ['2, k, 5', [-0.3836125, -0.2907692, 1.0]], ['2, k, 6', [-0.2455267, -0.4255067, 1.0]], ['2, k, 7', [-0.2021887, -0.4697912, 1.0]], ['2, k, 8', [-0.03717725, -0.04012519, 1.0]], ['2, k, 9', [-0.01835725, -0.1728965, 1.0]], ['2, k, 10', [0.01059604, -0.303811, 1.0]], ['2, k, 11', [0.01018923, -0.3528939, 1.0]], ['2, k, 12', [-0.2496368, -0.4384468, 1.0]], ['2, k, 13', [-0.2885565, -0.5494736, 1.0]], ['2, k, 14', [-0.3194146, -0.8961461, 1.0]], ['2, k, 15', [-0.3307165, -0.9574308, 1.0]], ['2, k, 16', [-0.1100545, -0.4312931, 1.0]], ['2, k, 17', [-0.04078658, -0.5328435, 1.0]], ['2, k, 18', [-0.02782236, -0.8957103, 1.0]], ['2, k, 19', [-0.03845001, -0.9288471, 1.0]], ['2, k, 20', [-0.1909768, -0.01179892, 1.0]], ['2, k, 21', [-0.1434338, -0.5190197, 1.0]], ['2, k, 22', [-0.2373072, -0.4736952, 1.0]], ['2, k, 23', [0.02241064, -0.3873411, 1.0]], ['2, k, 24', [-0.03792422, -0.3591386, 1.0]]]
[['2, k, 0', [-0.1827651, -0.4402286, 1.0]], ['2, k, 1', [-0.1872562, -0.1933203, 1.0]], ['2, k, 2', [-0.1917187, 0.04741861, 1.0]], ['2, k, 3', [-0.1911501, 0.192532, 1.0]], ['2, k, 4', [-0.3517537, -0.06027045, 1.0]], ['2, k, 5', [-0.3833481, -0.2908507, 1.0]], ['2, k, 6', [-0.2454042, -0.4257803, 1.0]], ['2, k, 7', [-0.2020065, -0.4703646, 1.0]], ['2, k, 8', [-0.03796557, -0.03797379, 1.0]], ['2, k, 9', [-0.02198026, -0.1784085, 1.0]], ['2, k, 10', [0.01599471, -0.3365405, 1.0]], ['2, k, 11', [0.007394531, -0.3660001, 1.0]], ['2, k, 12', [-0.2504222, -0.4385321, 1.0]], ['2, k, 13', [-0.2886006, -0.5494754, 1.0]], ['2, k, 14', [-0.3192614, -0.8962368, 1.0]], ['2, k, 15', [-0.3308739, -0.9578071, 1.0]], ['2, k, 16', [-0.1106883, -0.4314628, 1.0]], ['2, k, 17', [-0.04090455, -0.5330404, 1.0]], ['2, k, 18', [-0.02757846, -0.8954377, 1.0]], ['2, k, 19', [-0.03727933, -0.9285682, 1.0]], ['2, k, 20', [-0.1908081, -0.01197284, 1.0]], ['2, k, 21', [-0.140851, -0.5179734, 1.0]], ['2, k, 22', [-0.2414089, -0.4736074, 1.0]], ['2, k, 23', [0.02063723, -0.4056561, 1.0]], ['2, k, 24', [-0.04104307, -0.3714381, 1.0]]]
[['2, k, 0', [-0.1829719, -0.440538, 1.0]], ['2, k, 1', [-0.1873867, -0.1936024, 1.0]], ['2, k, 2', [-0.191693, 0.04734047, 1.0]], ['2, k, 3', [-0.1908037, 0.19248, 1.0]], ['2, k, 4', [-0.3517882, -0.06052294, 1.0]], ['2, k, 5', [-0.3832966, -0.2908119, 1.0]], ['2, k, 6', [-0.2454354, -0.4258073, 1.0]], ['2, k, 7', [-0.2019445, -0.4711355, 1.0]], ['2, k, 8', [-0.03695522, -0.03929722, 1.0]], ['2, k, 9', [-0.02419991, -0.1849539, 1.0]], ['2, k, 10', [0.01455752, -0.3426303, 1.0]], ['2, k, 11', [0.004568335, -0.3769194, 1.0]], ['2, k, 12', [-0.2505906, -0.4387381, 1.0]], ['2, k, 13', [-0.2887823, -0.5496138, 1.0]], ['2, k, 14', [-0.3194759, -0.8964256, 1.0]], ['2, k, 15', [-0.3309315, -0.957909, 1.0]], ['2, k, 16', [-0.1109253, -0.4318489, 1.0]], ['2, k, 17', [-0.04100116, -0.5332372, 1.0]], ['2, k, 18', [-0.02765292, -0.8954298, 1.0]], ['2, k, 19', [-0.03712426, -0.9285622, 1.0]], ['2, k, 20', [-0.1908101, -0.01211238, 1.0]], ['2, k, 21', [-0.1413399, -0.5203505, 1.0]], ['2, k, 22', [-0.2382977, -0.4758987, 1.0]], ['2, k, 23', [0.02263159, -0.4192429, 1.0]], ['2, k, 24', [-0.04440382, -0.3848246, 1.0]]]
[['2, k, 0', [-0.1831795, -0.4406876, 1.0]], ['2, k, 1', [-0.1874831, -0.1938547, 1.0]], ['2, k, 2', [-0.1915915, 0.0471307, 1.0]], ['2, k, 3', [-0.1907331, 0.1924232, 1.0]], ['2, k, 4', [-0.3517732, -0.06051657, 1.0]], ['2, k, 5', [-0.3883812, -0.293224, 1.0]], ['2, k, 6', [-0.2456108, -0.4257829, 1.0]], ['2, k, 7', [-0.2004652, -0.4691866, 1.0]], ['2, k, 8', [-0.03621619, -0.04032862, 1.0]], ['2, k, 9', [-0.02560709, -0.1909659, 1.0]], ['2, k, 10', [0.01322202, -0.3479915, 1.0]], ['2, k, 11', [0.004949256, -0.3915606, 1.0]], ['2, k, 12', [-0.2507192, -0.4387674, 1.0]], ['2, k, 13', [-0.2887996, -0.5496005, 1.0]], ['2, k, 14', [-0.319644, -0.8959523, 1.0]], ['2, k, 15', [-0.330748, -0.9576412, 1.0]], ['2, k, 16', [-0.1112204, -0.432166, 1.0]], ['2, k, 17', [-0.03941302, -0.5265836, 1.0]], ['2, k, 18', [-0.0279869, -0.8922564, 1.0]], ['2, k, 19', [-0.03726966, -0.9254154, 1.0]], ['2, k, 20', [-0.1907519, -0.01235345, 1.0]], ['2, k, 21', [-0.1386565, -0.5159764, 1.0]], ['2, k, 22', [-0.2409917, -0.4720364, 1.0]], ['2, k, 23', [0.01553027, -0.4327495, 1.0]], ['2, k, 24', [-0.0385895, -0.3855998, 1.0]]]
[['2, k, 0', [-0.1833266, -0.4407941, 1.0]], ['2, k, 1', [-0.1874921, -0.1940331, 1.0]], ['2, k, 2', [-0.19138, 0.04696686, 1.0]], ['2, k, 3', [-0.1908205, 0.1924178, 1.0]], ['2, k, 4', [-0.35184, -0.06055827, 1.0]], ['2, k, 5', [-0.3883009, -0.2933017, 1.0]], ['2, k, 6', [-0.2465563, -0.4262342, 1.0]], ['2, k, 7', [-0.2020451, -0.470222, 1.0]], ['2, k, 8', [-0.03530795, -0.04118993, 1.0]], ['2, k, 9', [-0.0240684, -0.1939673, 1.0]], ['2, k, 10', [-0.001975814, -0.3268786, 1.0]], ['2, k, 11', [0.002350553, -0.4011395, 1.0]], ['2, k, 12', [-0.2508177, -0.4387986, 1.0]], ['2, k, 13', [-0.2887994, -0.5495811, 1.0]], ['2, k, 14', [-0.3196948, -0.8959423, 1.0]], ['2, k, 15', [-0.3307159, -0.9576775, 1.0]], ['2, k, 16', [-0.1114144, -0.4323395, 1.0]], ['2, k, 17', [-0.03778452, -0.5159684, 1.0]], ['2, k, 18', [-0.02831614, -0.8876904, 1.0]], ['2, k, 19', [-0.03716996, -0.9208958, 1.0]], ['2, k, 20', [-0.1905959, -0.01253624, 1.0]], ['2, k, 21', [-0.1402633, -0.517114, 1.0]], ['2, k, 22', [-0.2429947, -0.4731774, 1.0]], ['2, k, 23', [0.01577865, -0.4431514, 1.0]], ['2, k, 24', [-0.03778123, -0.3969117, 1.0]]]
[['2, k, 0', [-0.1834225, -0.440756, 1.0]], ['2, k, 1', [-0.1875355, -0.1940256, 1.0]], ['2, k, 2', [-0.1913742, 0.04698512, 1.0]], ['2, k, 3', [-0.1906255, 0.1925025, 1.0]], ['2, k, 4', [-0.3521501, -0.06064789, 1.0]], ['2, k, 5', [-0.3867338, -0.292391, 1.0]], ['2, k, 6', [-0.2469477, -0.4259297, 1.0]], ['2, k, 7', [-0.2034431, -0.4688817, 1.0]], ['2, k, 8', [-0.0365849, -0.03903448, 1.0]], ['2, k, 9', [-0.02520405, -0.1967946, 1.0]], ['2, k, 10', [-0.00427081, -0.3721651, 1.0]], ['2, k, 11', [-0.002394392, -0.4139627, 1.0]], ['2, k, 12', [-0.2509074, -0.4388133, 1.0]], ['2, k, 13', [-0.2888179, -0.5496047, 1.0]], ['2, k, 14', [-0.3193358, -0.8954733, 1.0]], ['2, k, 15', [-0.3307492, -0.9577532, 1.0]], ['2, k, 16', [-0.1115218, -0.4322471, 1.0]], ['2, k, 17', [-0.03719848, -0.51089, 1.0]], ['2, k, 18', [-0.02854625, -0.8866538, 1.0]], ['2, k, 19', [-0.03708082, -0.9198719, 1.0]], ['2, k, 20', [-0.1905964, -0.01252381, 1.0]], ['2, k, 21', [-0.1413809, -0.5171579, 1.0]], ['2, k, 22', [-0.2405233, -0.4735039, 1.0]], ['2, k, 23', [0.009624532, -0.4554316, 1.0]], ['2, k, 24', [0.001301674, -0.4011799, 1.0]]]
[['2, k, 0', [-0.1836456, -0.4408597, 1.0]], ['2, k, 1', [-0.1877322, -0.194124, 1.0]], ['2, k, 2', [-0.1914683, 0.04697652, 1.0]], ['2, k, 3', [-0.1906899, 0.1925712, 1.0]], ['2, k, 4', [-0.3521537, -0.06069136, 1.0]], ['2, k, 5', [-0.3869063, -0.2920645, 1.0]], ['2, k, 6', [-0.2470799, -0.4263047, 1.0]], ['2, k, 7', [-0.2027119, -0.4694658, 1.0]], ['2, k, 8', [-0.03619665, -0.03958712, 1.0]], ['2, k, 9', [-0.02632806, -0.201961, 1.0]], ['2, k, 10', [-0.01319123, -0.3817272, 1.0]], ['2, k, 11', [-0.006372818, -0.4226029, 1.0]], ['2, k, 12', [-0.251081, -0.4388611, 1.0]], ['2, k, 13', [-0.2888886, -0.5496969, 1.0]], ['2, k, 14', [-0.3192262, -0.8959126, 1.0]], ['2, k, 15', [-0.3305855, -0.9573903, 1.0]], ['2, k, 16', [-0.1117821, -0.4323927, 1.0]], ['2, k, 17', [-0.03586529, -0.5016265, 1.0]], ['2, k, 18', [-0.02856224, -0.886578, 1.0]], ['2, k, 19', [-0.03691288, -0.9197941, 1.0]], ['2, k, 20', [-0.1907126, -0.01256203, 1.0]], ['2, k, 21', [-0.1414293, -0.5173498, 1.0]], ['2, k, 22', [-0.24191, -0.4735131, 1.0]], ['2, k, 23', [0.008870265, -0.4654274, 1.0]], ['2, k, 24', [-0.04437595, -0.4169343, 1.0]]]
[['2, k, 0', [-0.1841521, -0.4409372, 1.0]], ['2, k, 1', [-0.1880398, -0.1942227, 1.0]], ['2, k, 2', [-0.1915611, 0.046946, 1.0]], ['2, k, 3', [-0.1908962, 0.1925559, 1.0]], ['2, k, 4', [-0.3521854, -0.06071768, 1.0]], ['2, k, 5', [-0.3860903, -0.2916554, 1.0]], ['2, k, 6', [-0.2471488, -0.4265524, 1.0]], ['2, k, 7', [-0.202891, -0.4712893, 1.0]], ['2, k, 8', [-0.03565486, -0.04013267, 1.0]], ['2, k, 9', [-0.03908383, -0.2251031, 1.0]], ['2, k, 10', [-0.01636374, -0.3786374, 1.0]], ['2, k, 11', [-0.01009388, -0.4303975, 1.0]], ['2, k, 12', [-0.2515897, -0.438886, 1.0]], ['2, k, 13', [-0.288964, -0.5497101, 1.0]], ['2, k, 14', [-0.319364, -0.8960353, 1.0]], ['2, k, 15', [-0.3305477, -0.9573114, 1.0]], ['2, k, 16', [-0.112257, -0.4324911, 1.0]], ['2, k, 17', [-0.03515419, -0.4977655, 1.0]], ['2, k, 18', [-0.02833554, -0.88657, 1.0]], ['2, k, 19', [-0.03643011, -0.9197878, 1.0]], ['2, k, 20', [-0.1908486, -0.01261668, 1.0]], ['2, k, 21', [-0.1423447, -0.5177002, 1.0]], ['2, k, 22', [-0.2419061, -0.4736717, 1.0]], ['2, k, 23', [0.00814846, -0.4790792, 1.0]], ['2, k, 24', [-0.05585455, -0.4257319, 1.0]]]
[['2, k, 0', [-0.1841984, -0.4410086, 1.0]], ['2, k, 1', [-0.1880656, -0.1943023, 1.0]], ['2, k, 2', [-0.1915532, 0.04691526, 1.0]], ['2, k, 3', [-0.1912858, 0.1926471, 1.0]], ['2, k, 4', [-0.3522182, -0.06076699, 1.0]], ['2, k, 5', [-0.3864763, -0.2918968, 1.0]], ['2, k, 6', [-0.2471912, -0.4275156, 1.0]], ['2, k, 7', [-0.2026773, -0.471552, 1.0]], ['2, k, 8', [-0.03529052, -0.04057483, 1.0]], ['2, k, 9', [-0.0296397, -0.2195432, 1.0]], ['2, k, 10', [-0.01760872, -0.3895716, 1.0]], ['2, k, 11', [-0.01287966, -0.4406154, 1.0]], ['2, k, 12', [-0.2516478, -0.4389766, 1.0]], ['2, k, 13', [-0.2891055, -0.5498676, 1.0]], ['2, k, 14', [-0.3192734, -0.8958547, 1.0]], ['2, k, 15', [-0.3308377, -0.957605, 1.0]], ['2, k, 16', [-0.1122863, -0.4325294, 1.0]], ['2, k, 17', [-0.03478018, -0.4961585, 1.0]], ['2, k, 18', [-0.02830248, -0.8864762, 1.0]], ['2, k, 19', [-0.03618234, -0.9196957, 1.0]], ['2, k, 20', [-0.1908453, -0.01266449, 1.0]], ['2, k, 21', [-0.1424375, -0.5180214, 1.0]], ['2, k, 22', [-0.2365107, -0.4758509, 1.0]], ['2, k, 23', [0.003510267, -0.4909261, 1.0]], ['2, k, 24', [-0.0588555, -0.4356378, 1.0]]]
[['2, k, 0', [-0.1845498, -0.4410663, 1.0]], ['2, k, 1', [-0.1882211, -0.1943952, 1.0]], ['2, k, 2', [-0.1915792, 0.04684246, 1.0]], ['2, k, 3', [-0.1915082, 0.1926302, 1.0]], ['2, k, 4', [-0.3523296, -0.06080205, 1.0]], ['2, k, 5', [-0.3858207, -0.2921115, 1.0]], ['2, k, 6', [-0.2474793, -0.4282694, 1.0]], ['2, k, 7', [-0.2017207, -0.4714333, 1.0]], ['2, k, 8', [-0.03526298, -0.04100922, 1.0]], ['2, k, 9', [-0.03889613, -0.223359, 1.0]], ['2, k, 10', [-0.02004513, -0.3838152, 1.0]], ['2, k, 11', [-0.01320433, -0.4519006, 1.0]], ['2, k, 12', [-0.2519888, -0.4389988, 1.0]], ['2, k, 13', [-0.2890642, -0.5498766, 1.0]], ['2, k, 14', [-0.3193418, -0.8955763, 1.0]], ['2, k, 15', [-0.3297223, -0.956596, 1.0]], ['2, k, 16', [-0.1126327, -0.4326012, 1.0]], ['2, k, 17', [-0.03424755, -0.4923305, 1.0]], ['2, k, 18', [-0.02836887, -0.8867372, 1.0]], ['2, k, 19', [-0.03597682, -0.9199543, 1.0]], ['2, k, 20', [-0.1908942, -0.01274331, 1.0]], ['2, k, 21', [-0.1423893, -0.5178518, 1.0]], ['2, k, 22', [-0.2410371, -0.4738274, 1.0]], ['2, k, 23', [0.006760951, -0.4986216, 1.0]], ['2, k, 24', [-0.05891062, -0.4452266, 1.0]]]
[['2, k, 0', [-0.1847634, -0.4411389, 1.0]], ['2, k, 1', [-0.1882226, -0.1944022, 1.0]], ['2, k, 2', [-0.1913301, 0.04693321, 1.0]], ['2, k, 3', [-0.1915344, 0.1928009, 1.0]], ['2, k, 4', [-0.3522944, -0.06097691, 1.0]], ['2, k, 5', [-0.385841, -0.2922925, 1.0]], ['2, k, 6', [-0.2476525, -0.4287381, 1.0]], ['2, k, 7', [-0.2032537, -0.4723771, 1.0]], ['2, k, 8', [-0.03507327, -0.04146952, 1.0]], ['2, k, 9', [-0.03408037, -0.2365171, 1.0]], ['2, k, 10', [-0.01877238, -0.3843795, 1.0]], ['2, k, 11', [-0.01518634, -0.4613066, 1.0]], ['2, k, 12', [-0.252201, -0.4390512, 1.0]], ['2, k, 13', [-0.28903, -0.5498316, 1.0]], ['2, k, 14', [-0.3192017, -0.8952484, 1.0]], ['2, k, 15', [-0.329816, -0.9564487, 1.0]], ['2, k, 16', [-0.1128355, -0.4326756, 1.0]], ['2, k, 17', [-0.03419908, -0.491378, 1.0]], ['2, k, 18', [-0.02842547, -0.8867468, 1.0]], ['2, k, 19', [-0.03587126, -0.9199643, 1.0]], ['2, k, 20', [-0.1907538, -0.01270247, 1.0]], ['2, k, 21', [-0.142856, -0.5174785, 1.0]], ['2, k, 22', [-0.2429011, -0.4733436, 1.0]], ['2, k, 23', [0.0009819728, -0.5097849, 1.0]], ['2, k, 24', [-0.05742117, -0.4505554, 1.0]]]
[['2, k, 0', [-0.1854739, -0.4407737, 1.0]], ['2, k, 1', [-0.1885058, -0.1942561, 1.0]], ['2, k, 2', [-0.1913765, 0.04699526, 1.0]], ['2, k, 3', [-0.1918181, 0.1928344, 1.0]], ['2, k, 4', [-0.3523893, -0.06104324, 1.0]], ['2, k, 5', [-0.385644, -0.2920021, 1.0]], ['2, k, 6', [-0.2496394, -0.4309361, 1.0]], ['2, k, 7', [-0.2041241, -0.4733693, 1.0]], ['2, k, 8', [-0.03472722, -0.0411384, 1.0]], ['2, k, 9', [-0.03209787, -0.2315978, 1.0]], ['2, k, 10', [-0.02929757, -0.4221366, 1.0]], ['2, k, 11', [-0.02871015, -0.4581979, 1.0]], ['2, k, 12', [-0.252994, -0.4386281, 1.0]], ['2, k, 13', [-0.2890343, -0.549843, 1.0]], ['2, k, 14', [-0.3191962, -0.8952369, 1.0]], ['2, k, 15', [-0.3299114, -0.9564822, 1.0]], ['2, k, 16', [-0.1134599, -0.4323409, 1.0]], ['2, k, 17', [-0.03415892, -0.4905235, 1.0]], ['2, k, 18', [-0.02842592, -0.88763, 1.0]], ['2, k, 19', [-0.03554334, -0.920826, 1.0]], ['2, k, 20', [-0.1908318, -0.01263318, 1.0]], ['2, k, 21', [-0.1454646, -0.5226313, 1.0]], ['2, k, 22', [-0.2342409, -0.4786905, 1.0]], ['2, k, 23', [-0.02917532, -0.5094581, 1.0]], ['2, k, 24', [-0.06154443, -0.4896683, 1.0]]]
[['2, k, 0', [-0.185191, -0.440704, 1.0]], ['2, k, 1', [-0.1883863, -0.1942037, 1.0]], ['2, k, 2', [-0.1913036, 0.04706592, 1.0]], ['2, k, 3', [-0.1918871, 0.1927677, 1.0]], ['2, k, 4', [-0.3524618, -0.06105239, 1.0]], ['2, k, 5', [-0.3890656, -0.294179, 1.0]], ['2, k, 6', [-0.2496349, -0.430925, 1.0]], ['2, k, 7', [-0.2040545, -0.4730883, 1.0]], ['2, k, 8', [-0.0345955, -0.04150297, 1.0]], ['2, k, 9', [-0.03111374, -0.2365789, 1.0]], ['2, k, 10', [-0.03261984, -0.4208601, 1.0]], ['2, k, 11', [-0.03007163, -0.4644922, 1.0]], ['2, k, 12', [-0.252812, -0.4386132, 1.0]], ['2, k, 13', [-0.2890968, -0.5499514, 1.0]], ['2, k, 14', [-0.3191956, -0.8952585, 1.0]], ['2, k, 15', [-0.3300673, -0.9566566, 1.0]], ['2, k, 16', [-0.1130523, -0.4321865, 1.0]], ['2, k, 17', [-0.03417203, -0.4908369, 1.0]], ['2, k, 18', [-0.0275783, -0.8907752, 1.0]], ['2, k, 19', [-0.03452772, -0.9239385, 1.0]], ['2, k, 20', [-0.190752, -0.01257294, 1.0]], ['2, k, 21', [-0.1452492, -0.5232494, 1.0]], ['2, k, 22', [-0.2386605, -0.4760267, 1.0]], ['2, k, 23', [-0.03034238, -0.5171944, 1.0]], ['2, k, 24', [-0.06811342, -0.4795334, 1.0]]]
[['2, k, 0', [-0.18531, -0.4403918, 1.0]], ['2, k, 1', [-0.1885042, -0.1940253, 1.0]], ['2, k, 2', [-0.1913826, 0.04720147, 1.0]], ['2, k, 3', [-0.1920588, 0.1928176, 1.0]], ['2, k, 4', [-0.3525856, -0.06115474, 1.0]], ['2, k, 5', [-0.3880941, -0.2935534, 1.0]], ['2, k, 6', [-0.2497954, -0.4310991, 1.0]], ['2, k, 7', [-0.2043843, -0.4734747, 1.0]], ['2, k, 8', [-0.03465462, -0.04166088, 1.0]], ['2, k, 9', [-0.03152845, -0.2377977, 1.0]], ['2, k, 10', [-0.03352496, -0.4155932, 1.0]], ['2, k, 11', [-0.03016157, -0.4620118, 1.0]], ['2, k, 12', [-0.2530417, -0.4382889, 1.0]], ['2, k, 13', [-0.2891477, -0.5500096, 1.0]], ['2, k, 14', [-0.3194316, -0.8959042, 1.0]], ['2, k, 15', [-0.3302321, -0.9570519, 1.0]], ['2, k, 16', [-0.1130696, -0.4318639, 1.0]], ['2, k, 17', [-0.03441181, -0.4914467, 1.0]], ['2, k, 18', [-0.02785871, -0.8909855, 1.0]], ['2, k, 19', [-0.0347141, -0.9241361, 1.0]], ['2, k, 20', [-0.1908351, -0.01243775, 1.0]], ['2, k, 21', [-0.1454821, -0.5240712, 1.0]], ['2, k, 22', [-0.2441918, -0.4738245, 1.0]], ['2, k, 23', [-0.03068662, -0.514706, 1.0]], ['2, k, 24', [-0.06353481, -0.4846461, 1.0]]]
