[['2, k, 0', [0.287484, -1.1978, 1.0]], ['2, k, 1', [0.297012, -0.922991, 1.0]], ['2, k, 2', [0.305177, -0.64962, 1.0]], ['2, k, 3', [0.301784, -0.524255, 1.0]], ['2, k, 4', [0.128985, -0.737695, 1.0]], ['2, k, 5', [-0.0223531, -0.885, 1.0]], ['2, k, 6', [0.0465494, -1.05339, 1.0]], ['2, k, 7', [0.0769811, -1.07604, 1.0]], ['2, k, 8', [0.457936, -0.735774, 1.0]], ['2, k, 9', [0.606798, -0.890464, 1.0]], ['2, k, 10', [0.528304, -1.06143, 1.0]], ['2, k, 11', [0.491685, -1.06339, 1.0]], ['2, k, 12', [0.209691, -1.18558, 1.0]], ['2, k, 13', [0.176435, -1.43029, 1.0]], ['2, k, 14', [0.150798, -1.75524, 1.0]], ['2, k, 15', [0.126408, -1.8152, 1.0]], ['2, k, 16', [0.359234, -1.1848, 1.0]], ['2, k, 17', [0.404365, -1.41058, 1.0]], ['2, k, 18', [0.391357, -1.74903, 1.0]], ['2, k, 19', [0.368388, -1.81363, 1.0]], ['2, k, 20', [0.303377, -0.71791, 1.0]], ['2, k, 21', [0.100131, -1.09976, 1.0]], ['2, k, 22', [0.0970833, -1.10051, 1.0]], ['2, k, 23', [0.461675, -1.09829, 1.0]], ['2, k, 24', [0.459018, -1.0332, 1.0]]]
[['2, k, 0', [0.280161, -1.18521, 1.0]], ['2, k, 1', [0.29535, -0.92227, 1.0]], ['2, k, 2', [0.308083, -0.659855, 1.0]], ['2, k, 3', [0.307517, -0.532025, 1.0]], ['2, k, 4', [0.132186, -0.751057, 1.0]], ['2, k, 5', [-0.0186592, -0.892015, 1.0]], ['2, k, 6', [0.0265859, -1.05492, 1.0]], ['2, k, 7', [0.0653803, -1.07358, 1.0]], ['2, k, 8', [0.463781, -0.7571, 1.0]], ['2, k, 9', [0.585016, -0.925099, 1.0]], ['2, k, 10', [0.51323, -1.0918, 1.0]], ['2, k, 11', [0.476997, -1.08652, 1.0]], ['2, k, 12', [0.203314, -1.17303, 1.0]], ['2, k, 13', [0.168643, -1.41501, 1.0]], ['2, k, 14', [0.160248, -1.73826, 1.0]], ['2, k, 15', [0.146772, -1.82388, 1.0]], ['2, k, 16', [0.350743, -1.17186, 1.0]], ['2, k, 17', [0.396727, -1.39433, 1.0]], ['2, k, 18', [0.393755, -1.73693, 1.0]], ['2, k, 19', [0.378744, -1.82017, 1.0]], ['2, k, 20', [0.305318, -0.725604, 1.0]], ['2, k, 21', [0.0910295, -1.13747, 1.0]], ['2, k, 22', [0.101587, -1.04678, 1.0]], ['2, k, 23', [0.451514, -1.08648, 1.0]], ['2, k, 24', [0.474853, -1.08647, 1.0]]]
[['2, k, 0', [0.274291, -1.18563, 1.0]], ['2, k, 1', [0.291486, -0.922372, 1.0]], ['2, k, 2', [0.306213, -0.659978, 1.0]], ['2, k, 3', [0.306953, -0.531955, 1.0]], ['2, k, 4', [0.12997, -0.749941, 1.0]], ['2, k, 5', [-0.0247783, -0.882021, 1.0]], ['2, k, 6', [0.0242814, -1.0459, 1.0]], ['2, k, 7', [0.0517549, -1.06873, 1.0]], ['2, k, 8', [0.460347, -0.759009, 1.0]], ['2, k, 9', [0.579744, -0.927759, 1.0]], ['2, k, 10', [0.505466, -1.09367, 1.0]], ['2, k, 11', [0.468034, -1.08799, 1.0]], ['2, k, 12', [0.197573, -1.17307, 1.0]], ['2, k, 13', [0.161685, -1.41459, 1.0]], ['2, k, 14', [0.158742, -1.73858, 1.0]], ['2, k, 15', [0.147913, -1.82436, 1.0]], ['2, k, 16', [0.34501, -1.17266, 1.0]], ['2, k, 17', [0.384555, -1.3998, 1.0]], ['2, k, 18', [0.397763, -1.7382, 1.0]], ['2, k, 19', [0.390312, -1.82289, 1.0]], ['2, k, 20', [0.302934, -0.725683, 1.0]], ['2, k, 21', [0.0790755, -1.13682, 1.0]], ['2, k, 22', [0.0881472, -1.05186, 1.0]], ['2, k, 23', [0.443817, -1.09415, 1.0]], ['2, k, 24', [0.467055, -1.09407, 1.0]]]
[['2, k, 0', [0.267213, -1.18548, 1.0]], ['2, k, 1', [0.286202, -0.922428, 1.0]], ['2, k, 2', [0.302835, -0.66039, 1.0]], ['2, k, 3', [0.306261, -0.532126, 1.0]], ['2, k, 4', [0.126322, -0.748422, 1.0]], ['2, k, 5', [-0.0309921, -0.878337, 1.0]], ['2, k, 6', [0.0222952, -1.04189, 1.0]], ['2, k, 7', [0.0477403, -1.0673, 1.0]], ['2, k, 8', [0.455776, -0.759607, 1.0]], ['2, k, 9', [0.575978, -0.93168, 1.0]], ['2, k, 10', [0.493229, -1.09319, 1.0]], ['2, k, 11', [0.461099, -1.09065, 1.0]], ['2, k, 12', [0.190459, -1.17225, 1.0]], ['2, k, 13', [0.155193, -1.41505, 1.0]], ['2, k, 14', [0.145979, -1.73791, 1.0]], ['2, k, 15', [0.133139, -1.8232, 1.0]], ['2, k, 16', [0.33812, -1.17318, 1.0]], ['2, k, 17', [0.378831, -1.39854, 1.0]], ['2, k, 18', [0.390755, -1.73873, 1.0]], ['2, k, 19', [0.383243, -1.82318, 1.0]], ['2, k, 20', [0.299042, -0.725976, 1.0]], ['2, k, 21', [0.0674872, -1.13673, 1.0]], ['2, k, 22', [0.0856954, -1.04015, 1.0]], ['2, k, 23', [0.429443, -1.0984, 1.0]], ['2, k, 24', [0.466344, -1.09607, 1.0]]]
[['2, k, 0', [0.260999, -1.18548, 1.0]], ['2, k, 1', [0.281788, -0.922135, 1.0]], ['2, k, 2', [0.300242, -0.660075, 1.0]], ['2, k, 3', [0.305522, -0.531832, 1.0]], ['2, k, 4', [0.122965, -0.746856, 1.0]], ['2, k, 5', [-0.0382768, -0.878664, 1.0]], ['2, k, 6', [0.0188265, -1.04106, 1.0]], ['2, k, 7', [0.043058, -1.06796, 1.0]], ['2, k, 8', [0.447708, -0.757764, 1.0]], ['2, k, 9', [0.568609, -0.938308, 1.0]], ['2, k, 10', [0.488695, -1.10013, 1.0]], ['2, k, 11', [0.449454, -1.09678, 1.0]], ['2, k, 12', [0.184429, -1.17155, 1.0]], ['2, k, 13', [0.149051, -1.41638, 1.0]], ['2, k, 14', [0.145715, -1.73778, 1.0]], ['2, k, 15', [0.135167, -1.82309, 1.0]], ['2, k, 16', [0.331816, -1.17393, 1.0]], ['2, k, 17', [0.372732, -1.40086, 1.0]], ['2, k, 18', [0.384597, -1.73992, 1.0]], ['2, k, 19', [0.37719, -1.82401, 1.0]], ['2, k, 20', [0.295987, -0.725625, 1.0]], ['2, k, 21', [0.0635378, -1.13536, 1.0]], ['2, k, 22', [0.0794318, -1.04067, 1.0]], ['2, k, 23', [0.421951, -1.10641, 1.0]], ['2, k, 24', [0.450939, -1.09783, 1.0]]]
[['2, k, 0', [0.252486, -1.18688, 1.0]], ['2, k, 1', [0.277469, -0.922859, 1.0]], ['2, k, 2', [0.298841, -0.6604, 1.0]], ['2, k, 3', [0.304892, -0.532224, 1.0]], ['2, k, 4', [0.119596, -0.74516, 1.0]], ['2, k, 5', [-0.0433624, -0.8734, 1.0]], ['2, k, 6', [0.00803973, -1.03841, 1.0]], ['2, k, 7', [0.0366631, -1.06129, 1.0]], ['2, k, 8', [0.445455, -0.758811, 1.0]], ['2, k, 9', [0.564768, -0.942866, 1.0]], ['2, k, 10', [0.481044, -1.10199, 1.0]], ['2, k, 11', [0.446284, -1.10177, 1.0]], ['2, k, 12', [0.176527, -1.17161, 1.0]], ['2, k, 13', [0.141039, -1.41375, 1.0]], ['2, k, 14', [0.145486, -1.73833, 1.0]], ['2, k, 15', [0.138271, -1.8235, 1.0]], ['2, k, 16', [0.322799, -1.17682, 1.0]], ['2, k, 17', [0.365553, -1.40492, 1.0]], ['2, k, 18', [0.376264, -1.74075, 1.0]], ['2, k, 19', [0.368814, -1.82581, 1.0]], ['2, k, 20', [0.294002, -0.726016, 1.0]], ['2, k, 21', [0.0573791, -1.12388, 1.0]], ['2, k, 22', [0.0781039, -1.03305, 1.0]], ['2, k, 23', [0.414478, -1.09921, 1.0]], ['2, k, 24', [0.412836, -1.09485, 1.0]]]
[['2, k, 0', [0.244701, -1.18755, 1.0]], ['2, k, 1', [0.272311, -0.923375, 1.0]], ['2, k, 2', [0.29651, -0.660752, 1.0]], ['2, k, 3', [0.304442, -0.532528, 1.0]], ['2, k, 4', [0.11736, -0.743381, 1.0]], ['2, k, 5', [-0.0483553, -0.868791, 1.0]], ['2, k, 6', [0.00387619, -1.03378, 1.0]], ['2, k, 7', [0.0316465, -1.05961, 1.0]], ['2, k, 8', [0.440573, -0.75919, 1.0]], ['2, k, 9', [0.556095, -0.944235, 1.0]], ['2, k, 10', [0.477159, -1.10748, 1.0]], ['2, k, 11', [0.432901, -1.09916, 1.0]], ['2, k, 12', [0.168671, -1.17121, 1.0]], ['2, k, 13', [0.131802, -1.41167, 1.0]], ['2, k, 14', [0.138665, -1.73797, 1.0]], ['2, k, 15', [0.132471, -1.82294, 1.0]], ['2, k, 16', [0.315264, -1.17846, 1.0]], ['2, k, 17', [0.358651, -1.40801, 1.0]], ['2, k, 18', [0.374611, -1.74231, 1.0]], ['2, k, 19', [0.369316, -1.82719, 1.0]], ['2, k, 20', [0.290998, -0.726395, 1.0]], ['2, k, 21', [0.0482444, -1.12243, 1.0]], ['2, k, 22', [0.0724615, -1.03033, 1.0]], ['2, k, 23', [0.410173, -1.10822, 1.0]], ['2, k, 24', [0.430842, -1.09596, 1.0]]]
[['2, k, 0', [0.239507, -1.18827, 1.0]], ['2, k, 1', [0.268876, -0.923632, 1.0]], ['2, k, 2', [0.294716, -0.660704, 1.0]], ['2, k, 3', [0.303128, -0.532409, 1.0]], ['2, k, 4', [0.114781, -0.742128, 1.0]], ['2, k, 5', [-0.0527413, -0.866473, 1.0]], ['2, k, 6', [-0.00755059, -1.03318, 1.0]], ['2, k, 7', [0.0163309, -1.05886, 1.0]], ['2, k, 8', [0.436765, -0.76013, 1.0]], ['2, k, 9', [0.552348, -0.946062, 1.0]], ['2, k, 10', [0.453863, -1.10064, 1.0]], ['2, k, 11', [0.432091, -1.10084, 1.0]], ['2, k, 12', [0.163622, -1.17135, 1.0]], ['2, k, 13', [0.124812, -1.41326, 1.0]], ['2, k, 14', [0.136557, -1.7382, 1.0]], ['2, k, 15', [0.13218, -1.82277, 1.0]], ['2, k, 16', [0.310123, -1.17975, 1.0]], ['2, k, 17', [0.351404, -1.40951, 1.0]], ['2, k, 18', [0.376364, -1.74417, 1.0]], ['2, k, 19', [0.374609, -1.82842, 1.0]], ['2, k, 20', [0.288817, -0.726402, 1.0]], ['2, k, 21', [0.0367339, -1.12437, 1.0]], ['2, k, 22', [0.0491531, -1.04018, 1.0]], ['2, k, 23', [0.400202, -1.10197, 1.0]], ['2, k, 24', [0.432189, -1.09071, 1.0]]]
[['2, k, 0', [0.231197, -1.19003, 1.0]], ['2, k, 1', [0.263238, -0.924409, 1.0]], ['2, k, 2', [0.292022, -0.660774, 1.0]], ['2, k, 3', [0.302366, -0.532577, 1.0]], ['2, k, 4', [0.112685, -0.741024, 1.0]], ['2, k, 5', [-0.0574754, -0.864387, 1.0]], ['2, k, 6', [-0.00984074, -1.03108, 1.0]], ['2, k, 7', [0.0151746, -1.06059, 1.0]], ['2, k, 8', [0.435229, -0.760834, 1.0]], ['2, k, 9', [0.547447, -0.947833, 1.0]], ['2, k, 10', [0.436338, -1.09072, 1.0]], ['2, k, 11', [0.412169, -1.09754, 1.0]], ['2, k, 12', [0.154963, -1.17226, 1.0]], ['2, k, 13', [0.117051, -1.40977, 1.0]], ['2, k, 14', [0.134844, -1.74026, 1.0]], ['2, k, 15', [0.133316, -1.82361, 1.0]], ['2, k, 16', [0.302305, -1.18228, 1.0]], ['2, k, 17', [0.346157, -1.41322, 1.0]], ['2, k, 18', [0.373789, -1.74814, 1.0]], ['2, k, 19', [0.373185, -1.83043, 1.0]], ['2, k, 20', [0.285382, -0.726605, 1.0]], ['2, k, 21', [0.0328888, -1.12559, 1.0]], ['2, k, 22', [0.0512669, -1.03757, 1.0]], ['2, k, 23', [0.38905, -1.1146, 1.0]], ['2, k, 24', [0.390099, -1.07149, 1.0]]]
[['2, k, 0', [0.226709, -1.19093, 1.0]], ['2, k, 1', [0.25954, -0.924886, 1.0]], ['2, k, 2', [0.28901, -0.660841, 1.0]], ['2, k, 3', [0.300787, -0.532526, 1.0]], ['2, k, 4', [0.111582, -0.739378, 1.0]], ['2, k, 5', [-0.0606978, -0.859839, 1.0]], ['2, k, 6', [-0.0254131, -1.03033, 1.0]], ['2, k, 7', [0.0108857, -1.05514, 1.0]], ['2, k, 8', [0.432233, -0.760997, 1.0]], ['2, k, 9', [0.540077, -0.948889, 1.0]], ['2, k, 10', [0.433572, -1.09504, 1.0]], ['2, k, 11', [0.407215, -1.10105, 1.0]], ['2, k, 12', [0.150949, -1.17237, 1.0]], ['2, k, 13', [0.113234, -1.41037, 1.0]], ['2, k, 14', [0.12893, -1.73985, 1.0]], ['2, k, 15', [0.126932, -1.82313, 1.0]], ['2, k, 16', [0.297437, -1.18408, 1.0]], ['2, k, 17', [0.339217, -1.41621, 1.0]], ['2, k, 18', [0.373053, -1.7515, 1.0]], ['2, k, 19', [0.37496, -1.83161, 1.0]], ['2, k, 20', [0.282193, -0.726775, 1.0]], ['2, k, 21', [0.0306455, -1.11786, 1.0]], ['2, k, 22', [0.0505488, -1.02574, 1.0]], ['2, k, 23', [0.379757, -1.11349, 1.0]], ['2, k, 24', [0.38115, -1.07515, 1.0]]]
[['2, k, 0', [0.219741, -1.19216, 1.0]], ['2, k, 1', [0.254645, -0.925235, 1.0]], ['2, k, 2', [0.286526, -0.660548, 1.0]], ['2, k, 3', [0.299585, -0.532482, 1.0]], ['2, k, 4', [0.110395, -0.738262, 1.0]], ['2, k, 5', [-0.0642763, -0.857579, 1.0]], ['2, k, 6', [-0.0253015, -1.02771, 1.0]], ['2, k, 7', [0.00890003, -1.05434, 1.0]], ['2, k, 8', [0.429929, -0.761105, 1.0]], ['2, k, 9', [0.53693, -0.950656, 1.0]], ['2, k, 10', [0.430943, -1.09753, 1.0]], ['2, k, 11', [0.400782, -1.10495, 1.0]], ['2, k, 12', [0.143967, -1.17233, 1.0]], ['2, k, 13', [0.105881, -1.40713, 1.0]], ['2, k, 14', [0.12603, -1.74039, 1.0]], ['2, k, 15', [0.125912, -1.82243, 1.0]], ['2, k, 16', [0.290616, -1.18655, 1.0]], ['2, k, 17', [0.33355, -1.41714, 1.0]], ['2, k, 18', [0.372593, -1.75527, 1.0]], ['2, k, 19', [0.376002, -1.83252, 1.0]], ['2, k, 20', [0.279087, -0.7266, 1.0]], ['2, k, 21', [0.0229701, -1.12078, 1.0]], ['2, k, 22', [0.049153, -1.02622, 1.0]], ['2, k, 23', [0.374175, -1.11581, 1.0]], ['2, k, 24', [0.370851, -1.06737, 1.0]]]
[['2, k, 0', [0.215737, -1.19356, 1.0]], ['2, k, 1', [0.250892, -0.925795, 1.0]], ['2, k, 2', [0.283475, -0.660296, 1.0]], ['2, k, 3', [0.297735, -0.532456, 1.0]], ['2, k, 4', [0.108776, -0.737283, 1.0]], ['2, k, 5', [-0.0669997, -0.855128, 1.0]], ['2, k, 6', [-0.0342167, -1.02747, 1.0]], ['2, k, 7', [0.00330863, -1.05516, 1.0]], ['2, k, 8', [0.426419, -0.761741, 1.0]], ['2, k, 9', [0.534913, -0.950842, 1.0]], ['2, k, 10', [0.428999, -1.09826, 1.0]], ['2, k, 11', [0.394398, -1.10419, 1.0]], ['2, k, 12', [0.140474, -1.1733, 1.0]], ['2, k, 13', [0.0986285, -1.40096, 1.0]], ['2, k, 14', [0.128747, -1.7412, 1.0]], ['2, k, 15', [0.132698, -1.82149, 1.0]], ['2, k, 16', [0.286271, -1.18836, 1.0]], ['2, k, 17', [0.326223, -1.42238, 1.0]], ['2, k, 18', [0.368329, -1.75719, 1.0]], ['2, k, 19', [0.37304, -1.83366, 1.0]], ['2, k, 20', [0.275797, -0.726543, 1.0]], ['2, k, 21', [0.0196357, -1.11878, 1.0]], ['2, k, 22', [0.0407855, -1.02845, 1.0]], ['2, k, 23', [0.369421, -1.12068, 1.0]], ['2, k, 24', [0.36519, -1.08494, 1.0]]]
[['2, k, 0', [0.21129, -1.1954, 1.0]], ['2, k, 1', [0.24884, -0.926474, 1.0]], ['2, k, 2', [0.282662, -0.660332, 1.0]], ['2, k, 3', [0.296248, -0.532665, 1.0]], ['2, k, 4', [0.107292, -0.736818, 1.0]], ['2, k, 5', [-0.0701482, -0.849936, 1.0]], ['2, k, 6', [-0.0334473, -1.02206, 1.0]], ['2, k, 7', [-0.000862629, -1.05014, 1.0]], ['2, k, 8', [0.423565, -0.762307, 1.0]], ['2, k, 9', [0.532414, -0.951228, 1.0]], ['2, k, 10', [0.426542, -1.09958, 1.0]], ['2, k, 11', [0.388824, -1.10392, 1.0]], ['2, k, 12', [0.135892, -1.17487, 1.0]], ['2, k, 13', [0.0933506, -1.4027, 1.0]], ['2, k, 14', [0.129882, -1.74368, 1.0]], ['2, k, 15', [0.136066, -1.82164, 1.0]], ['2, k, 16', [0.282046, -1.19043, 1.0]], ['2, k, 17', [0.322819, -1.42329, 1.0]], ['2, k, 18', [0.365384, -1.75949, 1.0]], ['2, k, 19', [0.37016, -1.83474, 1.0]], ['2, k, 20', [0.274809, -0.7267, 1.0]], ['2, k, 21', [0.0152102, -1.11324, 1.0]], ['2, k, 22', [0.0413878, -1.02181, 1.0]], ['2, k, 23', [0.358889, -1.11213, 1.0]], ['2, k, 24', [0.37685, -1.08435, 1.0]]]
[['2, k, 0', [0.205258, -1.19628, 1.0]], ['2, k, 1', [0.245682, -0.927237, 1.0]], ['2, k, 2', [0.281829, -0.660631, 1.0]], ['2, k, 3', [0.294732, -0.533211, 1.0]], ['2, k, 4', [0.105628, -0.735561, 1.0]], ['2, k, 5', [-0.0733809, -0.847582, 1.0]], ['2, k, 6', [-0.0717324, -1.02662, 1.0]], ['2, k, 7', [-0.0371524, -1.0306, 1.0]], ['2, k, 8', [0.420906, -0.762355, 1.0]], ['2, k, 9', [0.530374, -0.951696, 1.0]], ['2, k, 10', [0.419335, -1.09998, 1.0]], ['2, k, 11', [0.391318, -1.10476, 1.0]], ['2, k, 12', [0.130154, -1.17464, 1.0]], ['2, k, 13', [0.0902288, -1.40194, 1.0]], ['2, k, 14', [0.118114, -1.74324, 1.0]], ['2, k, 15', [0.1213, -1.82234, 1.0]], ['2, k, 16', [0.275837, -1.19251, 1.0]], ['2, k, 17', [0.317465, -1.4246, 1.0]], ['2, k, 18', [0.363385, -1.76315, 1.0]], ['2, k, 19', [0.368702, -1.83468, 1.0]], ['2, k, 20', [0.27354, -0.7271, 1.0]], ['2, k, 21', [0.00585316, -1.08072, 1.0]], ['2, k, 22', [0.00789178, -1.02057, 1.0]], ['2, k, 23', [0.360035, -1.11708, 1.0]], ['2, k, 24', [0.374906, -1.08024, 1.0]]]
[['2, k, 0', [0.20076, -1.19691, 1.0]], ['2, k, 1', [0.242591, -0.927983, 1.0]], ['2, k, 2', [0.280677, -0.661089, 1.0]], ['2, k, 3', [0.293286, -0.533913, 1.0]], ['2, k, 4', [0.103892, -0.734483, 1.0]], ['2, k, 5', [-0.0787087, -0.844892, 1.0]], ['2, k, 6', [-0.0576308, -1.02206, 1.0]], ['2, k, 7', [-0.0355259, -1.02881, 1.0]], ['2, k, 8', [0.415538, -0.76258, 1.0]], ['2, k, 9', [0.525363, -0.951496, 1.0]], ['2, k, 10', [0.416519, -1.10219, 1.0]], ['2, k, 11', [0.383761, -1.10928, 1.0]], ['2, k, 12', [0.125124, -1.17483, 1.0]], ['2, k, 13', [0.08533, -1.40334, 1.0]], ['2, k, 14', [0.118028, -1.74448, 1.0]], ['2, k, 15', [0.122241, -1.82165, 1.0]], ['2, k, 16', [0.271994, -1.19349, 1.0]], ['2, k, 17', [0.313548, -1.42555, 1.0]], ['2, k, 18', [0.355962, -1.76439, 1.0]], ['2, k, 19', [0.359611, -1.83564, 1.0]], ['2, k, 20', [0.271897, -0.727656, 1.0]], ['2, k, 21', [-0.0019658, -1.07672, 1.0]], ['2, k, 22', [0.0209833, -1.01517, 1.0]], ['2, k, 23', [0.349365, -1.12239, 1.0]], ['2, k, 24', [0.370821, -1.09046, 1.0]]]
[['2, k, 0', [0.191547, -1.19853, 1.0]], ['2, k, 1', [0.238255, -0.928979, 1.0]], ['2, k, 2', [0.279641, -0.661472, 1.0]], ['2, k, 3', [0.292208, -0.534474, 1.0]], ['2, k, 4', [0.102115, -0.733855, 1.0]], ['2, k, 5', [-0.080005, -0.84358, 1.0]], ['2, k, 6', [-0.0633938, -1.02196, 1.0]], ['2, k, 7', [-0.0238487, -1.04702, 1.0]], ['2, k, 8', [0.412662, -0.764301, 1.0]], ['2, k, 9', [0.522536, -0.951747, 1.0]], ['2, k, 10', [0.414271, -1.1035, 1.0]], ['2, k, 11', [0.376644, -1.10938, 1.0]], ['2, k, 12', [0.11572, -1.17546, 1.0]], ['2, k, 13', [0.0812825, -1.40219, 1.0]], ['2, k, 14', [0.117416, -1.74672, 1.0]], ['2, k, 15', [0.121974, -1.82175, 1.0]], ['2, k, 16', [0.263225, -1.19609, 1.0]], ['2, k, 17', [0.309228, -1.42916, 1.0]], ['2, k, 18', [0.357535, -1.76804, 1.0]], ['2, k, 19', [0.361809, -1.83437, 1.0]], ['2, k, 20', [0.270279, -0.728155, 1.0]], ['2, k, 21', [-0.00979626, -1.11577, 1.0]], ['2, k, 22', [0.0110908, -1.03599, 1.0]], ['2, k, 23', [0.34702, -1.12183, 1.0]], ['2, k, 24', [0.357241, -1.08636, 1.0]]]
[['2, k, 0', [0.187063, -1.19978, 1.0]], ['2, k, 1', [0.235784, -0.929536, 1.0]], ['2, k, 2', [0.278822, -0.661569, 1.0]], ['2, k, 3', [0.291281, -0.534684, 1.0]], ['2, k, 4', [0.0997953, -0.732709, 1.0]], ['2, k, 5', [-0.0825069, -0.842397, 1.0]], ['2, k, 6', [-0.0649005, -1.0203, 1.0]], ['2, k, 7', [-0.0242791, -1.04826, 1.0]], ['2, k, 8', [0.41124, -0.765305, 1.0]], ['2, k, 9', [0.520501, -0.952549, 1.0]], ['2, k, 10', [0.411307, -1.1047, 1.0]], ['2, k, 11', [0.373962, -1.10735, 1.0]], ['2, k, 12', [0.111113, -1.17605, 1.0]], ['2, k, 13', [0.0774176, -1.40391, 1.0]], ['2, k, 14', [0.114154, -1.7481, 1.0]], ['2, k, 15', [0.118377, -1.8213, 1.0]], ['2, k, 16', [0.258959, -1.19802, 1.0]], ['2, k, 17', [0.306306, -1.43285, 1.0]], ['2, k, 18', [0.357767, -1.77031, 1.0]], ['2, k, 19', [0.362534, -1.83392, 1.0]], ['2, k, 20', [0.269199, -0.728337, 1.0]], ['2, k, 21', [-0.0137314, -1.11609, 1.0]], ['2, k, 22', [0.0114047, -1.03382, 1.0]], ['2, k, 23', [0.342562, -1.11765, 1.0]], ['2, k, 24', [0.357165, -1.0821, 1.0]]]
[['2, k, 0', [0.183917, -1.20058, 1.0]], ['2, k, 1', [0.233171, -0.930193, 1.0]], ['2, k, 2', [0.277392, -0.661946, 1.0]], ['2, k, 3', [0.290495, -0.535074, 1.0]], ['2, k, 4', [0.097415, -0.732056, 1.0]], ['2, k, 5', [-0.0849468, -0.840553, 1.0]], ['2, k, 6', [-0.0672809, -1.01874, 1.0]], ['2, k, 7', [-0.0269808, -1.04719, 1.0]], ['2, k, 8', [0.409075, -0.766023, 1.0]], ['2, k, 9', [0.518249, -0.953663, 1.0]], ['2, k, 10', [0.407409, -1.1054, 1.0]], ['2, k, 11', [0.370451, -1.11106, 1.0]], ['2, k, 12', [0.108194, -1.17581, 1.0]], ['2, k, 13', [0.0731432, -1.40351, 1.0]], ['2, k, 14', [0.112514, -1.74874, 1.0]], ['2, k, 15', [0.116976, -1.81927, 1.0]], ['2, k, 16', [0.255576, -1.20002, 1.0]], ['2, k, 17', [0.304268, -1.43577, 1.0]], ['2, k, 18', [0.35217, -1.77195, 1.0]], ['2, k, 19', [0.355611, -1.83573, 1.0]], ['2, k, 20', [0.267469, -0.728779, 1.0]], ['2, k, 21', [-0.013736, -1.11629, 1.0]], ['2, k, 22', [0.0119304, -1.02867, 1.0]], ['2, k, 23', [0.335166, -1.12655, 1.0]], ['2, k, 24', [0.354847, -1.08962, 1.0]]]
[['2, k, 0', [0.180368, -1.20229, 1.0]], ['2, k, 1', [0.230698, -0.93133, 1.0]], ['2, k, 2', [0.275841, -0.662769, 1.0]], ['2, k, 3', [0.289292, -0.536206, 1.0]], ['2, k, 4', [0.0963644, -0.731529, 1.0]], ['2, k, 5', [-0.0879501, -0.837882, 1.0]], ['2, k, 6', [-0.0676891, -1.01541, 1.0]], ['2, k, 7', [-0.0291135, -1.04459, 1.0]], ['2, k, 8', [0.404106, -0.765863, 1.0]], ['2, k, 9', [0.516745, -0.953469, 1.0]], ['2, k, 10', [0.405573, -1.10536, 1.0]], ['2, k, 11', [0.368232, -1.10677, 1.0]], ['2, k, 12', [0.10443, -1.17735, 1.0]], ['2, k, 13', [0.071863, -1.40983, 1.0]], ['2, k, 14', [0.111346, -1.752, 1.0]], ['2, k, 15', [0.114196, -1.82, 1.0]], ['2, k, 16', [0.252418, -1.2018, 1.0]], ['2, k, 17', [0.301988, -1.43786, 1.0]], ['2, k, 18', [0.347912, -1.77322, 1.0]], ['2, k, 19', [0.349809, -1.83714, 1.0]], ['2, k, 20', [0.265683, -0.729635, 1.0]], ['2, k, 21', [-0.0155862, -1.11104, 1.0]], ['2, k, 22', [0.0108631, -1.02595, 1.0]], ['2, k, 23', [0.339534, -1.11655, 1.0]], ['2, k, 24', [0.355325, -1.0906, 1.0]]]
[['2, k, 0', [0.177047, -1.20324, 1.0]], ['2, k, 1', [0.229116, -0.93199, 1.0]], ['2, k, 2', [0.275277, -0.663297, 1.0]], ['2, k, 3', [0.288277, -0.536914, 1.0]], ['2, k, 4', [0.0951719, -0.731164, 1.0]], ['2, k, 5', [-0.0944817, -0.837648, 1.0]], ['2, k, 6', [-0.0669768, -1.01454, 1.0]], ['2, k, 7', [-0.029096, -1.04577, 1.0]], ['2, k, 8', [0.403412, -0.766261, 1.0]], ['2, k, 9', [0.515786, -0.953859, 1.0]], ['2, k, 10', [0.403723, -1.10534, 1.0]], ['2, k, 11', [0.366976, -1.11064, 1.0]], ['2, k, 12', [0.10095, -1.17744, 1.0]], ['2, k, 13', [0.0700756, -1.41153, 1.0]], ['2, k, 14', [0.108377, -1.75143, 1.0]], ['2, k, 15', [0.110776, -1.82014, 1.0]], ['2, k, 16', [0.249296, -1.20349, 1.0]], ['2, k, 17', [0.300532, -1.44034, 1.0]], ['2, k, 18', [0.345852, -1.77451, 1.0]], ['2, k, 19', [0.347343, -1.8374, 1.0]], ['2, k, 20', [0.264931, -0.730105, 1.0]], ['2, k, 21', [-0.016803, -1.11185, 1.0]], ['2, k, 22', [0.0124003, -1.0233, 1.0]], ['2, k, 23', [0.336824, -1.12434, 1.0]], ['2, k, 24', [0.353278, -1.09053, 1.0]]]
