[['2, k, 0', [-0.3032271, 0.04349076, 1.0]], ['2, k, 1', [-0.2999965, 0.3553019, 1.0]], ['2, k, 2', [-0.2952812, 0.655459, 1.0]], ['2, k, 3', [-0.3284005, 0.7990889, 1.0]], ['2, k, 4', [-0.4615375, 0.5467566, 1.0]], ['2, k, 5', [-0.4993401, 0.3013754, 1.0]], ['2, k, 6', [-0.4873049, 0.1095975, 1.0]], ['2, k, 7', [-0.4653674, 0.05671571, 1.0]], ['2, k, 8', [-0.1454292, 0.5237829, 1.0]], ['2, k, 9', [-0.1031046, 0.2613953, 1.0]], ['2, k, 10', [-0.1259093, 0.03681795, 1.0]], ['2, k, 11', [-0.13168, -0.04562771, 1.0]], ['2, k, 12', [-0.371013, 0.04320611, 1.0]], ['2, k, 13', [-0.384795, -0.2972559, 1.0]], ['2, k, 14', [-0.4038223, -0.656014, 1.0]], ['2, k, 15', [-0.3983867, -0.7220725, 1.0]], ['2, k, 16', [-0.2257007, 0.04223412, 1.0]], ['2, k, 17', [-0.1750159, -0.2826842, 1.0]], ['2, k, 18', [-0.1713885, -0.6301064, 1.0]], ['2, k, 19', [-0.1534967, -0.7193711, 1.0]], ['2, k, 20', [-0.2968161, 0.5821067, 1.0]], ['2, k, 21', [-0.4667091, 0.007771112, 1.0]], ['2, k, 22', [-0.4276989, 0.03520727, 1.0]], ['2, k, 23', [-0.1242887, -0.1220906, 1.0]], ['2, k, 24', [-0.1839237, -0.02256705, 1.0]]]
[['2, k, 0', [-0.273931, 0.1286761, 1.0]], ['2, k, 1', [-0.2737595, 0.4076978, 1.0]], ['2, k, 2', [-0.2704354, 0.6801996, 1.0]], ['2, k, 3', [-0.2937196, 0.8234552, 1.0]], ['2, k, 4', [-0.4317721, 0.5521109, 1.0]], ['2, k, 5', [-0.5046849, 0.3145474, 1.0]], ['2, k, 6', [-0.5113048, 0.1233853, 1.0]], ['2, k, 7', [-0.4998345, 0.06580553, 1.0]], ['2, k, 8', [-0.1420409, 0.6297024, 1.0]], ['2, k, 9', [-0.143445, 0.9320569, 1.0]], ['2, k, 10', [-0.1621874, 1.147482, 1.0]], ['2, k, 11', [-0.1551981, 1.214277, 1.0]], ['2, k, 12', [-0.3416794, 0.1225979, 1.0]], ['2, k, 13', [-0.3788951, -0.2781764, 1.0]], ['2, k, 14', [-0.4025986, -0.6543867, 1.0]], ['2, k, 15', [-0.3976346, -0.7212567, 1.0]], ['2, k, 16', [-0.1963893, 0.131543, 1.0]], ['2, k, 17', [-0.1703021, -0.260701, 1.0]], ['2, k, 18', [-0.1693158, -0.6319456, 1.0]], ['2, k, 19', [-0.1512581, -0.7207042, 1.0]], ['2, k, 20', [-0.2717053, 0.6137236, 1.0]], ['2, k, 21', [-0.4973341, 0.01862887, 1.0]], ['2, k, 22', [-0.4689982, 0.01857459, 1.0]], ['2, k, 23', [-0.1540573, 1.2706, 1.0]], ['2, k, 24', [-0.1301127, 1.245409, 1.0]]]
[['2, k, 0', [-0.2734497, 0.1290863, 1.0]], ['2, k, 1', [-0.273505, 0.4079058, 1.0]], ['2, k, 2', [-0.2704156, 0.6800331, 1.0]], ['2, k, 3', [-0.2926572, 0.8227057, 1.0]], ['2, k, 4', [-0.4325117, 0.5542181, 1.0]], ['2, k, 5', [-0.5056581, 0.3147333, 1.0]], ['2, k, 6', [-0.5106138, 0.1239882, 1.0]], ['2, k, 7', [-0.5000156, 0.06664829, 1.0]], ['2, k, 8', [-0.1418507, 0.6300116, 1.0]], ['2, k, 9', [-0.1436757, 0.9325806, 1.0]], ['2, k, 10', [-0.156141, 1.151154, 1.0]], ['2, k, 11', [-0.1487485, 1.217788, 1.0]], ['2, k, 12', [-0.3412002, 0.1228828, 1.0]], ['2, k, 13', [-0.378942, -0.2780614, 1.0]], ['2, k, 14', [-0.4026096, -0.6544283, 1.0]], ['2, k, 15', [-0.3977382, -0.7212784, 1.0]], ['2, k, 16', [-0.1957323, 0.1322005, 1.0]], ['2, k, 17', [-0.1728603, -0.2604571, 1.0]], ['2, k, 18', [-0.1695133, -0.6317884, 1.0]], ['2, k, 19', [-0.151019, -0.7207041, 1.0]], ['2, k, 20', [-0.2716572, 0.6136581, 1.0]], ['2, k, 21', [-0.4979751, 0.01858802, 1.0]], ['2, k, 22', [-0.4699367, 0.01525962, 1.0]], ['2, k, 23', [-0.14612, 1.272692, 1.0]], ['2, k, 24', [-0.1237368, 1.248953, 1.0]]]
[['2, k, 0', [-0.2721362, 0.1294292, 1.0]], ['2, k, 1', [-0.2729439, 0.4080032, 1.0]], ['2, k, 2', [-0.2703727, 0.6796068, 1.0]], ['2, k, 3', [-0.2902896, 0.8225009, 1.0]], ['2, k, 4', [-0.4325539, 0.5542769, 1.0]], ['2, k, 5', [-0.5064027, 0.3148761, 1.0]], ['2, k, 6', [-0.5104382, 0.124257, 1.0]], ['2, k, 7', [-0.498067, 0.06814334, 1.0]], ['2, k, 8', [-0.1416613, 0.6307631, 1.0]], ['2, k, 9', [-0.1428811, 0.9337513, 1.0]], ['2, k, 10', [-0.1510837, 1.155058, 1.0]], ['2, k, 11', [-0.1441684, 1.220952, 1.0]], ['2, k, 12', [-0.3397887, 0.1233687, 1.0]], ['2, k, 13', [-0.3791038, -0.2778951, 1.0]], ['2, k, 14', [-0.4026192, -0.6543953, 1.0]], ['2, k, 15', [-0.3977495, -0.7212209, 1.0]], ['2, k, 16', [-0.1941824, 0.1322129, 1.0]], ['2, k, 17', [-0.1726544, -0.2612335, 1.0]], ['2, k, 18', [-0.1695039, -0.6319693, 1.0]], ['2, k, 19', [-0.1510155, -0.7208935, 1.0]], ['2, k, 20', [-0.2715124, 0.6133862, 1.0]], ['2, k, 21', [-0.4967292, 0.02015621, 1.0]], ['2, k, 22', [-0.4635087, 0.03603299, 1.0]], ['2, k, 23', [-0.1415641, 1.275872, 1.0]], ['2, k, 24', [-0.1192119, 1.252158, 1.0]]]
[['2, k, 0', [-0.2697637, 0.1259909, 1.0]], ['2, k, 1', [-0.2719148, 0.4069451, 1.0]], ['2, k, 2', [-0.2702201, 0.6792029, 1.0]], ['2, k, 3', [-0.2902706, 0.8221433, 1.0]], ['2, k, 4', [-0.432558, 0.5544254, 1.0]], ['2, k, 5', [-0.5067949, 0.3146918, 1.0]], ['2, k, 6', [-0.5098867, 0.1241395, 1.0]], ['2, k, 7', [-0.4984348, 0.06762473, 1.0]], ['2, k, 8', [-0.1400832, 0.6369985, 1.0]], ['2, k, 9', [-0.1419899, 0.9368995, 1.0]], ['2, k, 10', [-0.1467114, 1.159143, 1.0]], ['2, k, 11', [-0.1307141, 1.156285, 1.0]], ['2, k, 12', [-0.337898, 0.1187102, 1.0]], ['2, k, 13', [-0.3791014, -0.2769109, 1.0]], ['2, k, 14', [-0.4026106, -0.6542543, 1.0]], ['2, k, 15', [-0.3978327, -0.7211707, 1.0]], ['2, k, 16', [-0.189283, 0.1262591, 1.0]], ['2, k, 17', [-0.1713644, -0.2691332, 1.0]], ['2, k, 18', [-0.1695016, -0.6317933, 1.0]], ['2, k, 19', [-0.1514821, -0.7207801, 1.0]], ['2, k, 20', [-0.2711728, 0.6128243, 1.0]], ['2, k, 21', [-0.4965479, 0.01463633, 1.0]], ['2, k, 22', [-0.4673564, 0.02325162, 1.0]], ['2, k, 23', [-0.1298151, 1.155189, 1.0]], ['2, k, 24', [-0.1059081, 1.188277, 1.0]]]
[['2, k, 0', [-0.2687672, 0.1290334, 1.0]], ['2, k, 1', [-0.271349, 0.4078206, 1.0]], ['2, k, 2', [-0.2701213, 0.6790302, 1.0]], ['2, k, 3', [-0.2891867, 0.8221168, 1.0]], ['2, k, 4', [-0.432723, 0.554602, 1.0]], ['2, k, 5', [-0.5070743, 0.3148594, 1.0]], ['2, k, 6', [-0.5098808, 0.1248002, 1.0]], ['2, k, 7', [-0.4978366, 0.06807248, 1.0]], ['2, k, 8', [-0.1393607, 0.6382904, 1.0]], ['2, k, 9', [-0.1406601, 0.9376211, 1.0]], ['2, k, 10', [-0.1446321, 1.15947, 1.0]], ['2, k, 11', [-0.1146047, 1.149185, 1.0]], ['2, k, 12', [-0.336431, 0.1228184, 1.0]], ['2, k, 13', [-0.3791384, -0.2768801, 1.0]], ['2, k, 14', [-0.4025843, -0.6542248, 1.0]], ['2, k, 15', [-0.3974837, -0.7211302, 1.0]], ['2, k, 16', [-0.189389, 0.1300072, 1.0]], ['2, k, 17', [-0.1707759, -0.2657056, 1.0]], ['2, k, 18', [-0.1695274, -0.6320532, 1.0]], ['2, k, 19', [-0.1512522, -0.7206827, 1.0]], ['2, k, 20', [-0.2710258, 0.6127928, 1.0]], ['2, k, 21', [-0.4952796, 0.01847201, 1.0]], ['2, k, 22', [-0.4600468, 0.04600138, 1.0]], ['2, k, 23', [-0.1137733, 1.148099, 1.0]], ['2, k, 24', [-0.1134618, 1.137725, 1.0]]]
[['2, k, 0', [-0.2681228, 0.1300465, 1.0]], ['2, k, 1', [-0.2708305, 0.4083205, 1.0]], ['2, k, 2', [-0.2699946, 0.6789144, 1.0]], ['2, k, 3', [-0.2889811, 0.8220381, 1.0]], ['2, k, 4', [-0.4337005, 0.5557444, 1.0]], ['2, k, 5', [-0.5071964, 0.3148369, 1.0]], ['2, k, 6', [-0.5094513, 0.1249852, 1.0]], ['2, k, 7', [-0.4971675, 0.06813463, 1.0]], ['2, k, 8', [-0.1387742, 0.6399222, 1.0]], ['2, k, 9', [-0.13106, 0.9440451, 1.0]], ['2, k, 10', [-0.1488889, 1.163667, 1.0]], ['2, k, 11', [-0.1096298, 1.15585, 1.0]], ['2, k, 12', [-0.3357502, 0.1239804, 1.0]], ['2, k, 13', [-0.3792608, -0.2768657, 1.0]], ['2, k, 14', [-0.4026099, -0.6541649, 1.0]], ['2, k, 15', [-0.3975235, -0.721079, 1.0]], ['2, k, 16', [-0.1892353, 0.1308768, 1.0]], ['2, k, 17', [-0.1704737, -0.2648841, 1.0]], ['2, k, 18', [-0.1697439, -0.6312613, 1.0]], ['2, k, 19', [-0.1521266, -0.7205744, 1.0]], ['2, k, 20', [-0.2708243, 0.6127683, 1.0]], ['2, k, 21', [-0.4955345, 0.02061409, 1.0]], ['2, k, 22', [-0.4593, 0.05193399, 1.0]], ['2, k, 23', [-0.1088228, 1.154763, 1.0]], ['2, k, 24', [-0.1085427, 1.144388, 1.0]]]
[['2, k, 0', [-0.2666821, 0.1282516, 1.0]], ['2, k, 1', [-0.2701927, 0.4078099, 1.0]], ['2, k, 2', [-0.2699328, 0.6786922, 1.0]], ['2, k, 3', [-0.2891931, 0.821303, 1.0]], ['2, k, 4', [-0.4337125, 0.5559297, 1.0]], ['2, k, 5', [-0.5075199, 0.3153313, 1.0]], ['2, k, 6', [-0.5088761, 0.1257407, 1.0]], ['2, k, 7', [-0.497768, 0.06868959, 1.0]], ['2, k, 8', [-0.1385451, 0.6404684, 1.0]], ['2, k, 9', [-0.1340411, 0.9409718, 1.0]], ['2, k, 10', [-0.1404069, 1.16213, 1.0]], ['2, k, 11', [-0.1291716, 1.155269, 1.0]], ['2, k, 12', [-0.3346715, 0.1199491, 1.0]], ['2, k, 13', [-0.3795152, -0.2768816, 1.0]], ['2, k, 14', [-0.4026401, -0.6541808, 1.0]], ['2, k, 15', [-0.3975718, -0.7211108, 1.0]], ['2, k, 16', [-0.1866426, 0.1295603, 1.0]], ['2, k, 17', [-0.1702836, -0.266236, 1.0]], ['2, k, 18', [-0.1690295, -0.6324098, 1.0]], ['2, k, 19', [-0.1514319, -0.7207076, 1.0]], ['2, k, 20', [-0.2706189, 0.6124941, 1.0]], ['2, k, 21', [-0.4930275, 0.02042471, 1.0]], ['2, k, 22', [-0.4623532, 0.03264364, 1.0]], ['2, k, 23', [-0.1087537, 1.152207, 1.0]], ['2, k, 24', [-0.1092319, 1.144, 1.0]]]
[['2, k, 0', [-0.2661905, 0.1309095, 1.0]], ['2, k, 1', [-0.2697646, 0.4086567, 1.0]], ['2, k, 2', [-0.2697845, 0.6785485, 1.0]], ['2, k, 3', [-0.2889614, 0.8212441, 1.0]], ['2, k, 4', [-0.4343365, 0.556798, 1.0]], ['2, k, 5', [-0.5075761, 0.3154224, 1.0]], ['2, k, 6', [-0.5091797, 0.126548, 1.0]], ['2, k, 7', [-0.4974487, 0.0688667, 1.0]], ['2, k, 8', [-0.1383789, 0.6408175, 1.0]], ['2, k, 9', [-0.134251, 0.9397066, 1.0]], ['2, k, 10', [-0.1376764, 1.161792, 1.0]], ['2, k, 11', [-0.1215485, 1.153506, 1.0]], ['2, k, 12', [-0.3341221, 0.1224371, 1.0]], ['2, k, 13', [-0.3795838, -0.2767886, 1.0]], ['2, k, 14', [-0.4026372, -0.6541738, 1.0]], ['2, k, 15', [-0.3976512, -0.7212526, 1.0]], ['2, k, 16', [-0.1870524, 0.1340005, 1.0]], ['2, k, 17', [-0.1727936, -0.2631437, 1.0]], ['2, k, 18', [-0.1690958, -0.6325425, 1.0]], ['2, k, 19', [-0.1508049, -0.7206, 1.0]], ['2, k, 20', [-0.2704214, 0.6125153, 1.0]], ['2, k, 21', [-0.4949875, 0.01982965, 1.0]], ['2, k, 22', [-0.4612792, 0.08470161, 1.0]], ['2, k, 23', [-0.1085424, 1.149968, 1.0]], ['2, k, 24', [-0.1088068, 1.141342, 1.0]]]
[['2, k, 0', [-0.2661317, 0.1317647, 1.0]], ['2, k, 1', [-0.2697185, 0.4089275, 1.0]], ['2, k, 2', [-0.2698823, 0.6783389, 1.0]], ['2, k, 3', [-0.2888791, 0.8211807, 1.0]], ['2, k, 4', [-0.4343216, 0.5570332, 1.0]], ['2, k, 5', [-0.5080945, 0.3155156, 1.0]], ['2, k, 6', [-0.509163, 0.1265443, 1.0]], ['2, k, 7', [-0.4977042, 0.06968469, 1.0]], ['2, k, 8', [-0.1381134, 0.6412868, 1.0]], ['2, k, 9', [-0.1337597, 0.9391577, 1.0]], ['2, k, 10', [-0.1355946, 1.161738, 1.0]], ['2, k, 11', [-0.1183306, 1.157684, 1.0]], ['2, k, 12', [-0.3340827, 0.1232021, 1.0]], ['2, k, 13', [-0.3798509, -0.2767255, 1.0]], ['2, k, 14', [-0.4027128, -0.6543212, 1.0]], ['2, k, 15', [-0.3976845, -0.7212293, 1.0]], ['2, k, 16', [-0.1873338, 0.1352075, 1.0]], ['2, k, 17', [-0.1723265, -0.2621436, 1.0]], ['2, k, 18', [-0.1691854, -0.6325102, 1.0]], ['2, k, 19', [-0.1521437, -0.7205356, 1.0]], ['2, k, 20', [-0.2704468, 0.612452, 1.0]], ['2, k, 21', [-0.4967938, 0.01984875, 1.0]], ['2, k, 22', [-0.4657745, 0.0319001, 1.0]], ['2, k, 23', [-0.09770606, 1.187983, 1.0]], ['2, k, 24', [-0.1147053, 1.141123, 1.0]]]
[['2, k, 0', [-0.2648479, 0.130132, 1.0]], ['2, k, 1', [-0.2693091, 0.408559, 1.0]], ['2, k, 2', [-0.2699329, 0.6782058, 1.0]], ['2, k, 3', [-0.2888426, 0.8209253, 1.0]], ['2, k, 4', [-0.4343482, 0.557141, 1.0]], ['2, k, 5', [-0.5081558, 0.3155489, 1.0]], ['2, k, 6', [-0.5090107, 0.1270049, 1.0]], ['2, k, 7', [-0.4987668, 0.07014856, 1.0]], ['2, k, 8', [-0.1381004, 0.6422117, 1.0]], ['2, k, 9', [-0.1331668, 0.9391961, 1.0]], ['2, k, 10', [-0.1320879, 1.16232, 1.0]], ['2, k, 11', [-0.1129366, 1.152502, 1.0]], ['2, k, 12', [-0.3331037, 0.1208946, 1.0]], ['2, k, 13', [-0.3799998, -0.2765674, 1.0]], ['2, k, 14', [-0.4026881, -0.6542194, 1.0]], ['2, k, 15', [-0.3977182, -0.721215, 1.0]], ['2, k, 16', [-0.1848118, 0.1325847, 1.0]], ['2, k, 17', [-0.1738514, -0.2657987, 1.0]], ['2, k, 18', [-0.1693268, -0.6327043, 1.0]], ['2, k, 19', [-0.1521758, -0.7202488, 1.0]], ['2, k, 20', [-0.270391, 0.6122903, 1.0]], ['2, k, 21', [-0.4976364, 0.02289128, 1.0]], ['2, k, 22', [-0.4666682, 0.02863013, 1.0]], ['2, k, 23', [-0.1324344, 1.152356, 1.0]], ['2, k, 24', [-0.108621, 1.141711, 1.0]]]
[['2, k, 0', [-0.2650155, 0.1314927, 1.0]], ['2, k, 1', [-0.2692856, 0.4090141, 1.0]], ['2, k, 2', [-0.2699957, 0.6781073, 1.0]], ['2, k, 3', [-0.288274, 0.8209395, 1.0]], ['2, k, 4', [-0.4343361, 0.5571349, 1.0]], ['2, k, 5', [-0.5084959, 0.3157541, 1.0]], ['2, k, 6', [-0.5091498, 0.1272292, 1.0]], ['2, k, 7', [-0.4999088, 0.0698787, 1.0]], ['2, k, 8', [-0.1380661, 0.6423935, 1.0]], ['2, k, 9', [-0.1329737, 0.9389686, 1.0]], ['2, k, 10', [-0.1296245, 1.162073, 1.0]], ['2, k, 11', [-0.1153675, 1.159477, 1.0]], ['2, k, 12', [-0.333283, 0.1224376, 1.0]], ['2, k, 13', [-0.3801422, -0.276416, 1.0]], ['2, k, 14', [-0.4026744, -0.6542346, 1.0]], ['2, k, 15', [-0.3977761, -0.721167, 1.0]], ['2, k, 16', [-0.1858374, 0.1352731, 1.0]], ['2, k, 17', [-0.1718437, -0.2629758, 1.0]], ['2, k, 18', [-0.1695545, -0.6328358, 1.0]], ['2, k, 19', [-0.1523553, -0.7201378, 1.0]], ['2, k, 20', [-0.2704037, 0.6123104, 1.0]], ['2, k, 21', [-0.4953908, 0.02271187, 1.0]], ['2, k, 22', [-0.4604, 0.05724265, 1.0]], ['2, k, 23', [-0.1082998, 1.164982, 1.0]], ['2, k, 24', [-0.1150801, 1.142435, 1.0]]]
[['2, k, 0', [-0.2646416, 0.1324198, 1.0]], ['2, k, 1', [-0.2689846, 0.4095575, 1.0]], ['2, k, 2', [-0.2699569, 0.6781198, 1.0]], ['2, k, 3', [-0.2881479, 0.8210415, 1.0]], ['2, k, 4', [-0.4341527, 0.5572844, 1.0]], ['2, k, 5', [-0.5086976, 0.3159343, 1.0]], ['2, k, 6', [-0.5101495, 0.1277564, 1.0]], ['2, k, 7', [-0.5003989, 0.07057926, 1.0]], ['2, k, 8', [-0.1373195, 0.6451708, 1.0]], ['2, k, 9', [-0.1233362, 0.9499137, 1.0]], ['2, k, 10', [-0.1360489, 1.172291, 1.0]], ['2, k, 11', [-0.1066404, 1.163399, 1.0]], ['2, k, 12', [-0.332537, 0.1248023, 1.0]], ['2, k, 13', [-0.3801086, -0.2760791, 1.0]], ['2, k, 14', [-0.4026753, -0.6542349, 1.0]], ['2, k, 15', [-0.3977984, -0.7212467, 1.0]], ['2, k, 16', [-0.1858527, 0.1354825, 1.0]], ['2, k, 17', [-0.1718094, -0.2627902, 1.0]], ['2, k, 18', [-0.1696784, -0.6324062, 1.0]], ['2, k, 19', [-0.1528776, -0.7199342, 1.0]], ['2, k, 20', [-0.2702853, 0.6124325, 1.0]], ['2, k, 21', [-0.4956915, 0.02295192, 1.0]], ['2, k, 22', [-0.4629857, 0.04586243, 1.0]], ['2, k, 23', [-0.1008348, 1.162897, 1.0]], ['2, k, 24', [-0.1019488, 1.153026, 1.0]]]
[['2, k, 0', [-0.2645232, 0.1333086, 1.0]], ['2, k, 1', [-0.2688472, 0.4099211, 1.0]], ['2, k, 2', [-0.2699398, 0.6780457, 1.0]], ['2, k, 3', [-0.2881721, 0.8210878, 1.0]], ['2, k, 4', [-0.4345504, 0.5576543, 1.0]], ['2, k, 5', [-0.50923, 0.3131589, 1.0]], ['2, k, 6', [-0.5110964, 0.1263244, 1.0]], ['2, k, 7', [-0.5025147, 0.06864459, 1.0]], ['2, k, 8', [-0.1373265, 0.6449631, 1.0]], ['2, k, 9', [-0.1340337, 0.9363763, 1.0]], ['2, k, 10', [-0.1184128, 1.158749, 1.0]], ['2, k, 11', [-0.1190497, 1.171232, 1.0]], ['2, k, 12', [-0.3323891, 0.1258311, 1.0]], ['2, k, 13', [-0.3801329, -0.2751785, 1.0]], ['2, k, 14', [-0.4026927, -0.6542679, 1.0]], ['2, k, 15', [-0.3977949, -0.7212446, 1.0]], ['2, k, 16', [-0.1860279, 0.1362954, 1.0]], ['2, k, 17', [-0.1715361, -0.2619683, 1.0]], ['2, k, 18', [-0.1697389, -0.6321361, 1.0]], ['2, k, 19', [-0.1529848, -0.7199482, 1.0]], ['2, k, 20', [-0.2702303, 0.6124461, 1.0]], ['2, k, 21', [-0.4987135, 0.02162311, 1.0]], ['2, k, 22', [-0.4665753, 0.03846714, 1.0]], ['2, k, 23', [-0.1087696, 1.179726, 1.0]], ['2, k, 24', [-0.1035594, 1.149741, 1.0]]]
[['2, k, 0', [-0.2643512, 0.1340883, 1.0]], ['2, k, 1', [-0.26864, 0.4104269, 1.0]], ['2, k, 2', [-0.2698843, 0.6781068, 1.0]], ['2, k, 3', [-0.2878249, 0.8208991, 1.0]], ['2, k, 4', [-0.4345241, 0.557659, 1.0]], ['2, k, 5', [-0.5098963, 0.3142922, 1.0]], ['2, k, 6', [-0.5112301, 0.1273679, 1.0]], ['2, k, 7', [-0.5014066, 0.06872931, 1.0]], ['2, k, 8', [-0.1374291, 0.6451305, 1.0]], ['2, k, 9', [-0.1337627, 0.9365915, 1.0]], ['2, k, 10', [-0.1184335, 1.158985, 1.0]], ['2, k, 11', [-0.1094745, 1.16476, 1.0]], ['2, k, 12', [-0.3322234, 0.1266133, 1.0]], ['2, k, 13', [-0.380106, -0.2744895, 1.0]], ['2, k, 14', [-0.4027066, -0.65424, 1.0]], ['2, k, 15', [-0.3970633, -0.7209873, 1.0]], ['2, k, 16', [-0.1860821, 0.1372476, 1.0]], ['2, k, 17', [-0.1714485, -0.2610203, 1.0]], ['2, k, 18', [-0.169951, -0.6323946, 1.0]], ['2, k, 19', [-0.1530935, -0.7199668, 1.0]], ['2, k, 20', [-0.2701248, 0.6125946, 1.0]], ['2, k, 21', [-0.4993597, 0.02188164, 1.0]], ['2, k, 22', [-0.4648323, 0.04325644, 1.0]], ['2, k, 23', [-0.1293425, 1.175607, 1.0]], ['2, k, 24', [-0.1001881, 1.154101, 1.0]]]
[['2, k, 0', [-0.2645392, 0.1344458, 1.0]], ['2, k, 1', [-0.2686724, 0.4106445, 1.0]], ['2, k, 2', [-0.2699017, 0.6781011, 1.0]], ['2, k, 3', [-0.2881908, 0.8210863, 1.0]], ['2, k, 4', [-0.4346221, 0.5581748, 1.0]], ['2, k, 5', [-0.5103793, 0.3144181, 1.0]], ['2, k, 6', [-0.5117261, 0.1277183, 1.0]], ['2, k, 7', [-0.5042196, 0.06922093, 1.0]], ['2, k, 8', [-0.1374673, 0.6450707, 1.0]], ['2, k, 9', [-0.1326977, 0.9412478, 1.0]], ['2, k, 10', [-0.1131076, 1.173449, 1.0]], ['2, k, 11', [-0.1063993, 1.176692, 1.0]], ['2, k, 12', [-0.3323956, 0.1268132, 1.0]], ['2, k, 13', [-0.3800854, -0.27436, 1.0]], ['2, k, 14', [-0.4024865, -0.6542069, 1.0]], ['2, k, 15', [-0.3972817, -0.7210063, 1.0]], ['2, k, 16', [-0.1865233, 0.1378838, 1.0]], ['2, k, 17', [-0.1714685, -0.2604289, 1.0]], ['2, k, 18', [-0.1699324, -0.6306175, 1.0]], ['2, k, 19', [-0.1529482, -0.7191945, 1.0]], ['2, k, 20', [-0.2701288, 0.6126399, 1.0]], ['2, k, 21', [-0.4998589, 0.02298621, 1.0]], ['2, k, 22', [-0.4683915, 0.02922101, 1.0]], ['2, k, 23', [-0.09466033, 1.174391, 1.0]], ['2, k, 24', [-0.1094817, 1.164596, 1.0]]]
[['2, k, 0', [-0.263429, 0.1318641, 1.0]], ['2, k, 1', [-0.2683273, 0.4100504, 1.0]], ['2, k, 2', [-0.2699325, 0.6780381, 1.0]], ['2, k, 3', [-0.2882231, 0.8211519, 1.0]], ['2, k, 4', [-0.4346754, 0.5580605, 1.0]], ['2, k, 5', [-0.5108516, 0.3147113, 1.0]], ['2, k, 6', [-0.5115601, 0.1278951, 1.0]], ['2, k, 7', [-0.5036251, 0.06919298, 1.0]], ['2, k, 8', [-0.1374184, 0.6450903, 1.0]], ['2, k, 9', [-0.132612, 0.9424538, 1.0]], ['2, k, 10', [-0.1184503, 1.165004, 1.0]], ['2, k, 11', [-0.1215997, 1.173628, 1.0]], ['2, k, 12', [-0.3320355, 0.1235125, 1.0]], ['2, k, 13', [-0.3804779, -0.2762001, 1.0]], ['2, k, 14', [-0.4025131, -0.6542636, 1.0]], ['2, k, 15', [-0.3973977, -0.7210163, 1.0]], ['2, k, 16', [-0.1840158, 0.1338636, 1.0]], ['2, k, 17', [-0.1711227, -0.2644751, 1.0]], ['2, k, 18', [-0.1700656, -0.6306552, 1.0]], ['2, k, 19', [-0.1525848, -0.7194806, 1.0]], ['2, k, 20', [-0.270078, 0.6125037, 1.0]], ['2, k, 21', [-0.502588, 0.02054705, 1.0]], ['2, k, 22', [-0.4658968, 0.04933867, 1.0]], ['2, k, 23', [-0.1118177, 1.184669, 1.0]], ['2, k, 24', [-0.1293758, 1.160463, 1.0]]]
[['2, k, 0', [-0.2635914, 0.1325787, 1.0]], ['2, k, 1', [-0.2682914, 0.4103419, 1.0]], ['2, k, 2', [-0.2699083, 0.6780519, 1.0]], ['2, k, 3', [-0.2880799, 0.8214232, 1.0]], ['2, k, 4', [-0.4346732, 0.558059, 1.0]], ['2, k, 5', [-0.5113028, 0.3149354, 1.0]], ['2, k, 6', [-0.5116133, 0.12809, 1.0]], ['2, k, 7', [-0.5051321, 0.06883164, 1.0]], ['2, k, 8', [-0.1374435, 0.6451259, 1.0]], ['2, k, 9', [-0.1329768, 0.9440284, 1.0]], ['2, k, 10', [-0.1190577, 1.166618, 1.0]], ['2, k, 11', [-0.1255766, 1.171815, 1.0]], ['2, k, 12', [-0.3321764, 0.1245737, 1.0]], ['2, k, 13', [-0.3804597, -0.2760551, 1.0]], ['2, k, 14', [-0.402544, -0.6541739, 1.0]], ['2, k, 15', [-0.3975901, -0.7210796, 1.0]], ['2, k, 16', [-0.1847441, 0.1352984, 1.0]], ['2, k, 17', [-0.1710687, -0.2639912, 1.0]], ['2, k, 18', [-0.170094, -0.6311785, 1.0]], ['2, k, 19', [-0.1532861, -0.719451, 1.0]], ['2, k, 20', [-0.2700314, 0.6125789, 1.0]], ['2, k, 21', [-0.5012388, 0.02310491, 1.0]], ['2, k, 22', [-0.4655048, 0.05061847, 1.0]], ['2, k, 23', [-0.1144909, 1.179745, 1.0]], ['2, k, 24', [-0.1331827, 1.157999, 1.0]]]
