[['2, k, 0', [0.1223696, -0.4727592, 1.0]], ['2, k, 1', [0.1408229, -0.2478118, 1.0]], ['2, k, 2', [0.1591121, -0.0281524, 1.0]], ['2, k, 3', [0.1825903, 0.1071038, 1.0]], ['2, k, 4', [-0.003212819, -0.08887599, 1.0]], ['2, k, 5', [-0.03653131, -0.2521838, 1.0]], ['2, k, 6', [-0.0477291, -0.3957052, 1.0]], ['2, k, 7', [-0.04697466, -0.4443822, 1.0]], ['2, k, 8', [0.3152766, -0.1295228, 1.0]], ['2, k, 9', [0.3624306, -0.3091207, 1.0]], ['2, k, 10', [0.3257973, -0.4009608, 1.0]], ['2, k, 11', [0.3167458, -0.4096531, 1.0]], ['2, k, 12', [0.02667738, -0.4543855, 1.0]], ['2, k, 13', [-0.04064517, -0.5089375, 1.0]], ['2, k, 14', [-0.02731373, -0.9132736, 1.0]], ['2, k, 15', [-0.01858361, -0.9482566, 1.0]], ['2, k, 16', [0.2153306, -0.4798332, 1.0]], ['2, k, 17', [0.2382899, -0.5062053, 1.0]], ['2, k, 18', [0.1960483, -0.8996675, 1.0]], ['2, k, 19', [0.1475849, -0.9741174, 1.0]], ['2, k, 20', [0.1546131, -0.08245127, 1.0]], ['2, k, 21', [-0.05443835, -0.4839309, 1.0]], ['2, k, 22', [-0.005702278, -0.4489936, 1.0]], ['2, k, 23', [0.3085162, -0.4440476, 1.0]], ['2, k, 24', [0.2818514, -0.4116989, 1.0]]]
[['2, k, 0', [0.1196361, -0.4674691, 1.0]], ['2, k, 1', [0.1397824, -0.2433258, 1.0]], ['2, k, 2', [0.1606795, -0.02565991, 1.0]], ['2, k, 3', [0.1854276, 0.1040479, 1.0]], ['2, k, 4', [0.007974529, -0.09088385, 1.0]], ['2, k, 5', [-0.04349096, -0.1250939, 1.0]], ['2, k, 6', [-0.0592905, -0.2017596, 1.0]], ['2, k, 7', [-0.09140007, -0.2100104, 1.0]], ['2, k, 8', [0.3178906, -0.126748, 1.0]], ['2, k, 9', [0.3618091, -0.3039058, 1.0]], ['2, k, 10', [0.3299917, -0.4011506, 1.0]], ['2, k, 11', [0.310046, -0.4178544, 1.0]], ['2, k, 12', [0.02244749, -0.4499861, 1.0]], ['2, k, 13', [-0.04086867, -0.5258487, 1.0]], ['2, k, 14', [-0.02614434, -0.9137632, 1.0]], ['2, k, 15', [-0.02104056, -0.949661, 1.0]], ['2, k, 16', [0.2137645, -0.4740706, 1.0]], ['2, k, 17', [0.2373717, -0.5055189, 1.0]], ['2, k, 18', [0.1941825, -0.8939425, 1.0]], ['2, k, 19', [0.1960569, -0.9301702, 1.0]], ['2, k, 20', [0.1553883, -0.0792526, 1.0]], ['2, k, 21', [-0.1214861, -0.2060478, 1.0]], ['2, k, 22', [-0.09438374, -0.2029503, 1.0]], ['2, k, 23', [0.2980148, -0.441821, 1.0]], ['2, k, 24', [0.2479127, -0.4202095, 1.0]]]
[['2, k, 0', [0.1196958, -0.4722326, 1.0]], ['2, k, 1', [0.1405393, -0.2458208, 1.0]], ['2, k, 2', [0.1612691, -0.02659873, 1.0]], ['2, k, 3', [0.1854359, 0.1041471, 1.0]], ['2, k, 4', [0.005580237, -0.09070011, 1.0]], ['2, k, 5', [-0.03767077, -0.1706763, 1.0]], ['2, k, 6', [-0.07367235, -0.2403117, 1.0]], ['2, k, 7', [-0.08895125, -0.2517711, 1.0]], ['2, k, 8', [0.3186101, -0.1272193, 1.0]], ['2, k, 9', [0.3619288, -0.3038785, 1.0]], ['2, k, 10', [0.3304753, -0.3999046, 1.0]], ['2, k, 11', [0.3183838, -0.4106101, 1.0]], ['2, k, 12', [0.02286607, -0.4527699, 1.0]], ['2, k, 13', [-0.04005276, -0.5256904, 1.0]], ['2, k, 14', [-0.02707517, -0.9136139, 1.0]], ['2, k, 15', [-0.0989013, -0.9646914, 1.0]], ['2, k, 16', [0.2131297, -0.4802073, 1.0]], ['2, k, 17', [0.2373662, -0.5054433, 1.0]], ['2, k, 18', [0.1931676, -0.8940357, 1.0]], ['2, k, 19', [0.1948452, -0.9293352, 1.0]], ['2, k, 20', [0.1559947, -0.08040042, 1.0]], ['2, k, 21', [-0.1161403, -0.2519399, 1.0]], ['2, k, 22', [-0.0305949, -0.2544023, 1.0]], ['2, k, 23', [0.3077517, -0.4414054, 1.0]], ['2, k, 24', [0.2846714, -0.4096044, 1.0]]]
[['2, k, 0', [0.1199106, -0.4727512, 1.0]], ['2, k, 1', [0.140703, -0.246486, 1.0]], ['2, k, 2', [0.1612489, -0.0268177, 1.0]], ['2, k, 3', [0.1854066, 0.1042395, 1.0]], ['2, k, 4', [0.002221704, -0.08639548, 1.0]], ['2, k, 5', [-0.04425167, -0.1834956, 1.0]], ['2, k, 6', [-0.07288741, -0.2572642, 1.0]], ['2, k, 7', [-0.08323996, -0.2802518, 1.0]], ['2, k, 8', [0.3192938, -0.1287097, 1.0]], ['2, k, 9', [0.3629437, -0.305683, 1.0]], ['2, k, 10', [0.3265461, -0.4153482, 1.0]], ['2, k, 11', [0.2773666, -0.4333554, 1.0]], ['2, k, 12', [0.02336023, -0.4532316, 1.0]], ['2, k, 13', [-0.04009097, -0.5258006, 1.0]], ['2, k, 14', [-0.02749391, -0.9129806, 1.0]], ['2, k, 15', [-0.01899718, -0.9477968, 1.0]], ['2, k, 16', [0.2131536, -0.4808609, 1.0]], ['2, k, 17', [0.2374146, -0.5054668, 1.0]], ['2, k, 18', [0.1935435, -0.8940269, 1.0]], ['2, k, 19', [0.1987992, -0.9291584, 1.0]], ['2, k, 20', [0.1560259, -0.08076001, 1.0]], ['2, k, 21', [-0.1013801, -0.30134, 1.0]], ['2, k, 22', [-0.04426809, -0.2911006, 1.0]], ['2, k, 23', [0.2538884, -0.4469814, 1.0]], ['2, k, 24', [0.2221588, -0.42322, 1.0]]]
[['2, k, 0', [0.1200904, -0.4727631, 1.0]], ['2, k, 1', [0.1408965, -0.2466625, 1.0]], ['2, k, 2', [0.1614719, -0.02704911, 1.0]], ['2, k, 3', [0.1852733, 0.1044161, 1.0]], ['2, k, 4', [-0.0007035505, -0.0840093, 1.0]], ['2, k, 5', [-0.04527653, -0.1934064, 1.0]], ['2, k, 6', [-0.07558223, -0.3047959, 1.0]], ['2, k, 7', [-0.0803026, -0.327592, 1.0]], ['2, k, 8', [0.3199791, -0.1292651, 1.0]], ['2, k, 9', [0.3630923, -0.3069984, 1.0]], ['2, k, 10', [0.3298081, -0.3993509, 1.0]], ['2, k, 11', [0.3195997, -0.4102422, 1.0]], ['2, k, 12', [0.02406714, -0.4530312, 1.0]], ['2, k, 13', [-0.04024015, -0.5265556, 1.0]], ['2, k, 14', [-0.02757076, -0.9130244, 1.0]], ['2, k, 15', [-0.01770816, -0.9477997, 1.0]], ['2, k, 16', [0.2131626, -0.4808694, 1.0]], ['2, k, 17', [0.23751, -0.5055559, 1.0]], ['2, k, 18', [0.1936537, -0.8937603, 1.0]], ['2, k, 19', [0.2002724, -0.9288539, 1.0]], ['2, k, 20', [0.1562749, -0.0810271, 1.0]], ['2, k, 21', [-0.1088975, -0.3425783, 1.0]], ['2, k, 22', [-0.0245264, -0.3307838, 1.0]], ['2, k, 23', [0.310146, -0.4414364, 1.0]], ['2, k, 24', [0.2659099, -0.4235717, 1.0]]]
[['2, k, 0', [0.1198026, -0.4728107, 1.0]], ['2, k, 1', [0.1409174, -0.246795, 1.0]], ['2, k, 2', [0.1616085, -0.02718044, 1.0]], ['2, k, 3', [0.1854331, 0.10454, 1.0]], ['2, k, 4', [-0.001630409, -0.08367767, 1.0]], ['2, k, 5', [-0.03229994, -0.2014724, 1.0]], ['2, k, 6', [-0.06480484, -0.3120621, 1.0]], ['2, k, 7', [-0.07477549, -0.3551232, 1.0]], ['2, k, 8', [0.3206477, -0.1297128, 1.0]], ['2, k, 9', [0.3631496, -0.3069858, 1.0]], ['2, k, 10', [0.3329543, -0.4115787, 1.0]], ['2, k, 11', [0.3128768, -0.4266814, 1.0]], ['2, k, 12', [0.0241467, -0.4530123, 1.0]], ['2, k, 13', [-0.040448, -0.5255339, 1.0]], ['2, k, 14', [-0.02727581, -0.9133251, 1.0]], ['2, k, 15', [-0.01680107, -0.9481256, 1.0]], ['2, k, 16', [0.2125889, -0.4808876, 1.0]], ['2, k, 17', [0.2377558, -0.5058971, 1.0]], ['2, k, 18', [0.1947955, -0.8950881, 1.0]], ['2, k, 19', [0.202018, -0.9302085, 1.0]], ['2, k, 20', [0.1563977, -0.08118921, 1.0]], ['2, k, 21', [-0.09562808, -0.3820941, 1.0]], ['2, k, 22', [-0.01511301, -0.3676131, 1.0]], ['2, k, 23', [0.3022476, -0.4576735, 1.0]], ['2, k, 24', [0.2919042, -0.4256997, 1.0]]]
[['2, k, 0', [0.1199, -0.4723279, 1.0]], ['2, k, 1', [0.1409271, -0.247044, 1.0]], ['2, k, 2', [0.1614863, -0.02755131, 1.0]], ['2, k, 3', [0.1852951, 0.1049984, 1.0]], ['2, k, 4', [-0.00295945, -0.08704204, 1.0]], ['2, k, 5', [-0.02964552, -0.213637, 1.0]], ['2, k, 6', [-0.06246151, -0.3402569, 1.0]], ['2, k, 7', [-0.0683551, -0.3950201, 1.0]], ['2, k, 8', [0.3194259, -0.1265569, 1.0]], ['2, k, 9', [0.3636017, -0.3073417, 1.0]], ['2, k, 10', [0.3318121, -0.398498, 1.0]], ['2, k, 11', [0.3178706, -0.4132509, 1.0]], ['2, k, 12', [0.02445867, -0.4531091, 1.0]], ['2, k, 13', [-0.04112196, -0.5203167, 1.0]], ['2, k, 14', [-0.02729103, -0.9133246, 1.0]], ['2, k, 15', [-0.01866687, -0.9484976, 1.0]], ['2, k, 16', [0.2124285, -0.4797584, 1.0]], ['2, k, 17', [0.2377753, -0.5058925, 1.0]], ['2, k, 18', [0.194584, -0.8949265, 1.0]], ['2, k, 19', [0.1999584, -0.93042, 1.0]], ['2, k, 20', [0.1563355, -0.08157939, 1.0]], ['2, k, 21', [-0.09099571, -0.4185993, 1.0]], ['2, k, 22', [-0.03995822, -0.4503444, 1.0]], ['2, k, 23', [0.3052831, -0.4404773, 1.0]], ['2, k, 24', [0.2834699, -0.409713, 1.0]]]
[['2, k, 0', [0.1203641, -0.4721101, 1.0]], ['2, k, 1', [0.141408, -0.247282, 1.0]], ['2, k, 2', [0.1619431, -0.0279081, 1.0]], ['2, k, 3', [0.1851853, 0.1049398, 1.0]], ['2, k, 4', [-0.004410612, -0.0868924, 1.0]], ['2, k, 5', [-0.03472428, -0.2148108, 1.0]], ['2, k, 6', [-0.06094105, -0.354905, 1.0]], ['2, k, 7', [-0.06136926, -0.4168016, 1.0]], ['2, k, 8', [0.3205003, -0.1283816, 1.0]], ['2, k, 9', [0.3639266, -0.3081599, 1.0]], ['2, k, 10', [0.3306308, -0.4078894, 1.0]], ['2, k, 11', [0.318745, -0.4104404, 1.0]], ['2, k, 12', [0.02521263, -0.4526567, 1.0]], ['2, k, 13', [-0.04129556, -0.5164711, 1.0]], ['2, k, 14', [-0.02727676, -0.9137217, 1.0]], ['2, k, 15', [-0.01783995, -0.9490356, 1.0]], ['2, k, 16', [0.2126004, -0.4796367, 1.0]], ['2, k, 17', [0.237793, -0.5059613, 1.0]], ['2, k, 18', [0.1944431, -0.8947855, 1.0]], ['2, k, 19', [0.2006319, -0.9304229, 1.0]], ['2, k, 20', [0.1568231, -0.08195226, 1.0]], ['2, k, 21', [-0.08331774, -0.4440231, 1.0]], ['2, k, 22', [-0.013417, -0.4598601, 1.0]], ['2, k, 23', [0.3063424, -0.4347216, 1.0]], ['2, k, 24', [0.2888618, -0.4079756, 1.0]]]
[['2, k, 0', [0.1210895, -0.4711969, 1.0]], ['2, k, 1', [0.1414123, -0.2471158, 1.0]], ['2, k, 2', [0.1614768, -0.02801595, 1.0]], ['2, k, 3', [0.1851715, 0.1048632, 1.0]], ['2, k, 4', [-0.004889335, -0.08894854, 1.0]], ['2, k, 5', [-0.03607764, -0.2171797, 1.0]], ['2, k, 6', [-0.04030026, -0.2655481, 1.0]], ['2, k, 7', [-0.04796036, -0.3185717, 1.0]], ['2, k, 8', [0.3208914, -0.1284686, 1.0]], ['2, k, 9', [0.3650537, -0.3091337, 1.0]], ['2, k, 10', [0.3226513, -0.405925, 1.0]], ['2, k, 11', [0.3193356, -0.4106087, 1.0]], ['2, k, 12', [0.02578875, -0.4519648, 1.0]], ['2, k, 13', [-0.04129931, -0.5148236, 1.0]], ['2, k, 14', [-0.02707531, -0.9138683, 1.0]], ['2, k, 15', [-0.01891072, -0.9494283, 1.0]], ['2, k, 16', [0.2134015, -0.4784285, 1.0]], ['2, k, 17', [0.237817, -0.506034, 1.0]], ['2, k, 18', [0.1937074, -0.894671, 1.0]], ['2, k, 19', [0.1986367, -0.9305524, 1.0]], ['2, k, 20', [0.1565073, -0.08202849, 1.0]], ['2, k, 21', [-0.05851168, -0.3653549, 1.0]], ['2, k, 22', [-0.02237641, -0.3115697, 1.0]], ['2, k, 23', [0.3083621, -0.4405444, 1.0]], ['2, k, 24', [0.2639659, -0.4238523, 1.0]]]
[['2, k, 0', [0.1220748, -0.4710147, 1.0]], ['2, k, 1', [0.142144, -0.2474496, 1.0]], ['2, k, 2', [0.16197, -0.02860775, 1.0]], ['2, k, 3', [0.1850778, 0.1048767, 1.0]], ['2, k, 4', [-0.005087758, -0.09029157, 1.0]], ['2, k, 5', [-0.03522653, -0.2183443, 1.0]], ['2, k, 6', [-0.03996487, -0.3682807, 1.0]], ['2, k, 7', [-0.03519017, -0.416742, 1.0]], ['2, k, 8', [0.3217092, -0.129811, 1.0]], ['2, k, 9', [0.3649077, -0.3094262, 1.0]], ['2, k, 10', [0.3239762, -0.4036002, 1.0]], ['2, k, 11', [0.3181103, -0.4103348, 1.0]], ['2, k, 12', [0.02667677, -0.4518559, 1.0]], ['2, k, 13', [-0.0411683, -0.5140436, 1.0]], ['2, k, 14', [-0.0270743, -0.9138616, 1.0]], ['2, k, 15', [-0.01989212, -0.9496617, 1.0]], ['2, k, 16', [0.2143873, -0.4781371, 1.0]], ['2, k, 17', [0.2379354, -0.5063131, 1.0]], ['2, k, 18', [0.1925152, -0.8991176, 1.0]], ['2, k, 19', [0.1964798, -0.9351752, 1.0]], ['2, k, 20', [0.1570667, -0.0825956, 1.0]], ['2, k, 21', [-0.0225275, -0.4597141, 1.0]], ['2, k, 22', [0.01733901, -0.4503448, 1.0]], ['2, k, 23', [0.3089373, -0.4422547, 1.0]], ['2, k, 24', [0.2894067, -0.4091981, 1.0]]]
[['2, k, 0', [0.122793, -0.4702432, 1.0]], ['2, k, 1', [0.1426534, -0.247823, 1.0]], ['2, k, 2', [0.1620942, -0.02978425, 1.0]], ['2, k, 3', [0.1853238, 0.1048792, 1.0]], ['2, k, 4', [-0.005474739, -0.09329525, 1.0]], ['2, k, 5', [-0.03729638, -0.2540304, 1.0]], ['2, k, 6', [-0.05992751, -0.3684118, 1.0]], ['2, k, 7', [-0.06229435, -0.4133278, 1.0]], ['2, k, 8', [0.3209812, -0.1272464, 1.0]], ['2, k, 9', [0.3641721, -0.3089211, 1.0]], ['2, k, 10', [0.3237178, -0.4039941, 1.0]], ['2, k, 11', [0.2925731, -0.4176931, 1.0]], ['2, k, 12', [0.02750715, -0.451146, 1.0]], ['2, k, 13', [-0.04195849, -0.5098933, 1.0]], ['2, k, 14', [-0.02738493, -0.9141051, 1.0]], ['2, k, 15', [-0.02178025, -0.9503257, 1.0]], ['2, k, 16', [0.2149019, -0.4770009, 1.0]], ['2, k, 17', [0.2381289, -0.5061433, 1.0]], ['2, k, 18', [0.1931189, -0.8958662, 1.0]], ['2, k, 19', [0.1954907, -0.9323813, 1.0]], ['2, k, 20', [0.1572896, -0.08363466, 1.0]], ['2, k, 21', [-0.07786511, -0.4413904, 1.0]], ['2, k, 22', [-0.0001036645, -0.4514402, 1.0]], ['2, k, 23', [0.2525231, -0.428985, 1.0]], ['2, k, 24', [0.2271771, -0.419673, 1.0]]]
[['2, k, 0', [0.1227906, -0.4702258, 1.0]], ['2, k, 1', [0.1426431, -0.2478351, 1.0]], ['2, k, 2', [0.1620294, -0.02988272, 1.0]], ['2, k, 3', [0.185232, 0.1051365, 1.0]], ['2, k, 4', [-0.006171193, -0.09202665, 1.0]], ['2, k, 5', [-0.03808208, -0.2535793, 1.0]], ['2, k, 6', [-0.06917056, -0.3849385, 1.0]], ['2, k, 7', [-0.07468829, -0.4316624, 1.0]], ['2, k, 8', [0.3198483, -0.124993, 1.0]], ['2, k, 9', [0.3640615, -0.3089438, 1.0]], ['2, k, 10', [0.3223347, -0.4045319, 1.0]], ['2, k, 11', [0.2925504, -0.4168342, 1.0]], ['2, k, 12', [0.02750995, -0.4511473, 1.0]], ['2, k, 13', [-0.04224094, -0.5093725, 1.0]], ['2, k, 14', [-0.02730954, -0.913807, 1.0]], ['2, k, 15', [-0.01948262, -0.9499211, 1.0]], ['2, k, 16', [0.2148825, -0.4769285, 1.0]], ['2, k, 17', [0.2381676, -0.5061296, 1.0]], ['2, k, 18', [0.1940558, -0.8952536, 1.0]], ['2, k, 19', [0.1986376, -0.9316694, 1.0]], ['2, k, 20', [0.1572477, -0.0837113, 1.0]], ['2, k, 21', [-0.0936366, -0.4633532, 1.0]], ['2, k, 22', [-0.03432392, -0.4435205, 1.0]], ['2, k, 23', [0.2517301, -0.4302467, 1.0]], ['2, k, 24', [0.2267038, -0.4164041, 1.0]]]
[['2, k, 0', [0.1228914, -0.4702821, 1.0]], ['2, k, 1', [0.1426804, -0.2478705, 1.0]], ['2, k, 2', [0.1620365, -0.02993407, 1.0]], ['2, k, 3', [0.1851643, 0.1050022, 1.0]], ['2, k, 4', [-0.006049946, -0.09235346, 1.0]], ['2, k, 5', [-0.03796804, -0.2525109, 1.0]], ['2, k, 6', [-0.06527546, -0.3659334, 1.0]], ['2, k, 7', [-0.07276272, -0.4138083, 1.0]], ['2, k, 8', [0.3192535, -0.1242575, 1.0]], ['2, k, 9', [0.3639463, -0.3091715, 1.0]], ['2, k, 10', [0.3210726, -0.4049925, 1.0]], ['2, k, 11', [0.3126148, -0.4107017, 1.0]], ['2, k, 12', [0.02761397, -0.4514138, 1.0]], ['2, k, 13', [-0.04232667, -0.5088643, 1.0]], ['2, k, 14', [-0.02865295, -0.913798, 1.0]], ['2, k, 15', [-0.02150472, -0.9499358, 1.0]], ['2, k, 16', [0.2149842, -0.4769005, 1.0]], ['2, k, 17', [0.2381521, -0.5061208, 1.0]], ['2, k, 18', [0.1938972, -0.8955791, 1.0]], ['2, k, 19', [0.1977832, -0.9320036, 1.0]], ['2, k, 20', [0.1572669, -0.0837627, 1.0]], ['2, k, 21', [-0.08968677, -0.4441345, 1.0]], ['2, k, 22', [-0.002146109, -0.4615561, 1.0]], ['2, k, 23', [0.2998425, -0.4298647, 1.0]], ['2, k, 24', [0.2567216, -0.4225055, 1.0]]]
[['2, k, 0', [0.1226258, -0.4703343, 1.0]], ['2, k, 1', [0.1426552, -0.2478681, 1.0]], ['2, k, 2', [0.1620581, -0.02991135, 1.0]], ['2, k, 3', [0.1851083, 0.105171, 1.0]], ['2, k, 4', [-0.006028257, -0.09242171, 1.0]], ['2, k, 5', [-0.03829767, -0.2505008, 1.0]], ['2, k, 6', [-0.06507985, -0.3648835, 1.0]], ['2, k, 7', [-0.07168385, -0.4111021, 1.0]], ['2, k, 8', [0.3200983, -0.1251359, 1.0]], ['2, k, 9', [0.3637184, -0.3099644, 1.0]], ['2, k, 10', [0.32533, -0.3995598, 1.0]], ['2, k, 11', [0.3132613, -0.4107478, 1.0]], ['2, k, 12', [0.02737393, -0.4514851, 1.0]], ['2, k, 13', [-0.04244904, -0.5083514, 1.0]], ['2, k, 14', [-0.02801867, -0.9140275, 1.0]], ['2, k, 15', [-0.02147793, -0.9501742, 1.0]], ['2, k, 16', [0.2146685, -0.4769399, 1.0]], ['2, k, 17', [0.2381685, -0.5059978, 1.0]], ['2, k, 18', [0.1937824, -0.8954579, 1.0]], ['2, k, 19', [0.1970719, -0.9318959, 1.0]], ['2, k, 20', [0.1572761, -0.08375221, 1.0]], ['2, k, 21', [-0.0882325, -0.4376903, 1.0]], ['2, k, 22', [-0.006501616, -0.4625016, 1.0]], ['2, k, 23', [0.3020178, -0.4329794, 1.0]], ['2, k, 24', [0.2533526, -0.4219181, 1.0]]]
[['2, k, 0', [0.1226267, -0.4703196, 1.0]], ['2, k, 1', [0.1426902, -0.2478682, 1.0]], ['2, k, 2', [0.1621655, -0.02993419, 1.0]], ['2, k, 3', [0.1850275, 0.105174, 1.0]], ['2, k, 4', [-0.006060322, -0.09254325, 1.0]], ['2, k, 5', [-0.03649759, -0.2437008, 1.0]], ['2, k, 6', [-0.05372831, -0.374443, 1.0]], ['2, k, 7', [-0.07034292, -0.3944123, 1.0]], ['2, k, 8', [0.3190412, -0.1235535, 1.0]], ['2, k, 9', [0.3631207, -0.3100214, 1.0]], ['2, k, 10', [0.3266581, -0.4068557, 1.0]], ['2, k, 11', [0.308646, -0.4214673, 1.0]], ['2, k, 12', [0.02736082, -0.4515411, 1.0]], ['2, k, 13', [-0.04248579, -0.5083259, 1.0]], ['2, k, 14', [-0.0279318, -0.9143189, 1.0]], ['2, k, 15', [-0.09072848, -0.9771829, 1.0]], ['2, k, 16', [0.2146831, -0.4768434, 1.0]], ['2, k, 17', [0.2380102, -0.5055913, 1.0]], ['2, k, 18', [0.1938343, -0.8948644, 1.0]], ['2, k, 19', [0.1968562, -0.9313124, 1.0]], ['2, k, 20', [0.1573705, -0.08377391, 1.0]], ['2, k, 21', [-0.07971206, -0.4223386, 1.0]], ['2, k, 22', [-0.02122058, -0.4515022, 1.0]], ['2, k, 23', [0.2973214, -0.4469629, 1.0]], ['2, k, 24', [0.2623169, -0.416605, 1.0]]]
[['2, k, 0', [0.1219492, -0.4708894, 1.0]], ['2, k, 1', [0.1423885, -0.2479824, 1.0]], ['2, k, 2', [0.1619158, -0.02988431, 1.0]], ['2, k, 3', [0.185018, 0.1052005, 1.0]], ['2, k, 4', [-0.006508375, -0.09001547, 1.0]], ['2, k, 5', [-0.03649222, -0.2389254, 1.0]], ['2, k, 6', [-0.07399232, -0.3544232, 1.0]], ['2, k, 7', [-0.07643155, -0.4068328, 1.0]], ['2, k, 8', [0.3197192, -0.1249243, 1.0]], ['2, k, 9', [0.3631032, -0.3100294, 1.0]], ['2, k, 10', [0.3292238, -0.408201, 1.0]], ['2, k, 11', [0.3095013, -0.4252391, 1.0]], ['2, k, 12', [0.02696233, -0.4518204, 1.0]], ['2, k, 13', [-0.04242518, -0.5086398, 1.0]], ['2, k, 14', [-0.02789614, -0.9145105, 1.0]], ['2, k, 15', [-0.01986598, -0.9503959, 1.0]], ['2, k, 16', [0.2136579, -0.4777971, 1.0]], ['2, k, 17', [0.2380145, -0.5056024, 1.0]], ['2, k, 18', [0.1936863, -0.8947652, 1.0]], ['2, k, 19', [0.1984675, -0.9309579, 1.0]], ['2, k, 20', [0.1571538, -0.0837691, 1.0]], ['2, k, 21', [-0.1083066, -0.4156458, 1.0]], ['2, k, 22', [-0.1036021, -0.4669482, 1.0]], ['2, k, 23', [0.2965572, -0.456081, 1.0]], ['2, k, 24', [0.2838981, -0.4203783, 1.0]]]
[['2, k, 0', [0.1214769, -0.4708698, 1.0]], ['2, k, 1', [0.1423204, -0.2479514, 1.0]], ['2, k, 2', [0.1619469, -0.02982945, 1.0]], ['2, k, 3', [0.1850134, 0.1054261, 1.0]], ['2, k, 4', [-0.006205243, -0.0901885, 1.0]], ['2, k, 5', [-0.03095712, -0.2107745, 1.0]], ['2, k, 6', [-0.07327592, -0.3274991, 1.0]], ['2, k, 7', [-0.08268087, -0.3641119, 1.0]], ['2, k, 8', [0.3189637, -0.1239505, 1.0]], ['2, k, 9', [0.362992, -0.3100361, 1.0]], ['2, k, 10', [0.318152, -0.4127144, 1.0]], ['2, k, 11', [0.2702682, -0.4328774, 1.0]], ['2, k, 12', [0.0262863, -0.4519621, 1.0]], ['2, k, 13', [-0.04230598, -0.5109512, 1.0]], ['2, k, 14', [-0.02822005, -0.9135156, 1.0]], ['2, k, 15', [-0.09168116, -0.9740698, 1.0]], ['2, k, 16', [0.2133611, -0.4776765, 1.0]], ['2, k, 17', [0.2380172, -0.5056095, 1.0]], ['2, k, 18', [0.1934346, -0.8943514, 1.0]], ['2, k, 19', [0.1973945, -0.9305125, 1.0]], ['2, k, 20', [0.1571613, -0.08374363, 1.0]], ['2, k, 21', [-0.1055069, -0.3906027, 1.0]], ['2, k, 22', [-0.1211797, -0.3631133, 1.0]], ['2, k, 23', [0.2493032, -0.4455071, 1.0]], ['2, k, 24', [0.2147232, -0.4214102, 1.0]]]
[['2, k, 0', [0.1217238, -0.4713563, 1.0]], ['2, k, 1', [0.1424846, -0.2481686, 1.0]], ['2, k, 2', [0.1620352, -0.02985782, 1.0]], ['2, k, 3', [0.1851627, 0.1054596, 1.0]], ['2, k, 4', [-0.006497048, -0.08798951, 1.0]], ['2, k, 5', [-0.04499871, -0.2012719, 1.0]], ['2, k, 6', [-0.07763651, -0.3145444, 1.0]], ['2, k, 7', [-0.08457398, -0.3371216, 1.0]], ['2, k, 8', [0.3193958, -0.1280688, 1.0]], ['2, k, 9', [0.3630777, -0.31003, 1.0]], ['2, k, 10', [0.3179837, -0.4071535, 1.0]], ['2, k, 11', [0.3148858, -0.4101226, 1.0]], ['2, k, 12', [0.02625645, -0.4522406, 1.0]], ['2, k, 13', [-0.04125456, -0.5207184, 1.0]], ['2, k, 14', [-0.02814848, -0.9139701, 1.0]], ['2, k, 15', [-0.01963777, -0.9496068, 1.0]], ['2, k, 16', [0.2139328, -0.4783684, 1.0]], ['2, k, 17', [0.238083, -0.5054756, 1.0]], ['2, k, 18', [0.1934509, -0.8942329, 1.0]], ['2, k, 19', [0.1987113, -0.9301824, 1.0]], ['2, k, 20', [0.1572738, -0.08381184, 1.0]], ['2, k, 21', [-0.107343, -0.3575803, 1.0]], ['2, k, 22', [-0.02880484, -0.3522443, 1.0]], ['2, k, 23', [0.3045662, -0.4334579, 1.0]], ['2, k, 24', [0.2569626, -0.4229177, 1.0]]]
[['2, k, 0', [0.1198626, -0.4720689, 1.0]], ['2, k, 1', [0.1420814, -0.2484771, 1.0]], ['2, k, 2', [0.1620487, -0.02998421, 1.0]], ['2, k, 3', [0.1851905, 0.1054636, 1.0]], ['2, k, 4', [-0.005964967, -0.08520218, 1.0]], ['2, k, 5', [-0.05001865, -0.1911478, 1.0]], ['2, k, 6', [-0.08579268, -0.2848498, 1.0]], ['2, k, 7', [-0.08807191, -0.3083296, 1.0]], ['2, k, 8', [0.3199818, -0.1282128, 1.0]], ['2, k, 9', [0.3630949, -0.3100603, 1.0]], ['2, k, 10', [0.3257473, -0.4020919, 1.0]], ['2, k, 11', [0.3164258, -0.4095989, 1.0]], ['2, k, 12', [0.02447964, -0.4522672, 1.0]], ['2, k, 13', [-0.04122997, -0.5224774, 1.0]], ['2, k, 14', [-0.02815875, -0.9139798, 1.0]], ['2, k, 15', [-0.01811285, -0.9491016, 1.0]], ['2, k, 16', [0.2120494, -0.4796692, 1.0]], ['2, k, 17', [0.2380975, -0.505619, 1.0]], ['2, k, 18', [0.1931564, -0.8939207, 1.0]], ['2, k, 19', [0.1999557, -0.9293572, 1.0]], ['2, k, 20', [0.1572495, -0.08389977, 1.0]], ['2, k, 21', [-0.1169038, -0.3207597, 1.0]], ['2, k, 22', [-0.03078048, -0.316412, 1.0]], ['2, k, 23', [0.3038776, -0.432478, 1.0]], ['2, k, 24', [0.2590109, -0.4232779, 1.0]]]
