[['2, k, 0', [-0.1260783, 0.112902, 1.0]], ['2, k, 1', [-0.1230137, 0.4394672, 1.0]], ['2, k, 2', [-0.1188375, 0.7536106, 1.0]], ['2, k, 3', [-0.1137344, 0.8930514, 1.0]], ['2, k, 4', [-0.297027, 0.6311385, 1.0]], ['2, k, 5', [-0.3687809, 0.3623964, 1.0]], ['2, k, 6', [-0.3815334, 0.1190411, 1.0]], ['2, k, 7', [-0.3722179, 0.051071, 1.0]], ['2, k, 8', [0.06499422, 0.6329848, 1.0]], ['2, k, 9', [0.0954354, 0.3629377, 1.0]], ['2, k, 10', [0.1253401, 0.1369146, 1.0]], ['2, k, 11', [0.1059517, 0.05676264, 1.0]], ['2, k, 12', [-0.2046573, 0.11163, 1.0]], ['2, k, 13', [-0.2489138, -0.3383162, 1.0]], ['2, k, 14', [-0.2686587, -0.6830355, 1.0]], ['2, k, 15', [-0.2878643, -0.7581713, 1.0]], ['2, k, 16', [-0.04328033, 0.1104214, 1.0]], ['2, k, 17', [-0.09016531, -0.3151665, 1.0]], ['2, k, 18', [-0.113865, -0.6677906, 1.0]], ['2, k, 19', [-0.06827691, -0.7347102, 1.0]], ['2, k, 20', [-0.1200251, 0.6768252, 1.0]], ['2, k, 21', [-0.3791836, -0.01754919, 1.0]], ['2, k, 22', [-0.3196474, 0.05560284, 1.0]], ['2, k, 23', [0.09916399, -0.02103038, 1.0]], ['2, k, 24', [0.06929316, 0.04070569, 1.0]]]
[['2, k, 0', [-0.07934213, 0.1092305, 1.0]], ['2, k, 1', [-0.06730193, 0.4390771, 1.0]], ['2, k, 2', [-0.05518214, 0.7549946, 1.0]], ['2, k, 3', [-0.04445892, 0.895865, 1.0]], ['2, k, 4', [-0.2342164, 0.6333075, 1.0]], ['2, k, 5', [-0.3055967, 0.3611144, 1.0]], ['2, k, 6', [-0.3355084, 0.1146225, 1.0]], ['2, k, 7', [-0.3303266, 0.05853016, 1.0]], ['2, k, 8', [0.126808, 0.6291007, 1.0]], ['2, k, 9', [0.1531104, 0.3537439, 1.0]], ['2, k, 10', [0.1594651, 0.09821573, 1.0]], ['2, k, 11', [0.1500866, 0.02943729, 1.0]], ['2, k, 12', [-0.1584873, 0.1127558, 1.0]], ['2, k, 13', [-0.2669418, -0.3363166, 1.0]], ['2, k, 14', [-0.3504229, -0.6288779, 1.0]], ['2, k, 15', [-0.4143226, -0.6857145, 1.0]], ['2, k, 16', [0.002148847, 0.1020862, 1.0]], ['2, k, 17', [-0.04789076, -0.3129129, 1.0]], ['2, k, 18', [-0.09282858, -0.6752306, 1.0]], ['2, k, 19', [-0.05705598, -0.7425746, 1.0]], ['2, k, 20', [-0.05885283, 0.6775953, 1.0]], ['2, k, 21', [-0.3512563, -0.01647565, 1.0]], ['2, k, 22', [-0.2756857, 0.04614152, 1.0]], ['2, k, 23', [0.1361852, -0.0499292, 1.0]], ['2, k, 24', [0.1083073, 0.04301327, 1.0]]]
[['2, k, 0', [-0.08153564, 0.1093863, 1.0]], ['2, k, 1', [-0.06755977, 0.4391476, 1.0]], ['2, k, 2', [-0.05476724, 0.755228, 1.0]], ['2, k, 3', [-0.04413271, 0.8960544, 1.0]], ['2, k, 4', [-0.2334792, 0.6331068, 1.0]], ['2, k, 5', [-0.304741, 0.3603794, 1.0]], ['2, k, 6', [-0.3383444, 0.1120493, 1.0]], ['2, k, 7', [-0.3352552, 0.05646773, 1.0]], ['2, k, 8', [0.1282281, 0.62897, 1.0]], ['2, k, 9', [0.1554595, 0.3529836, 1.0]], ['2, k, 10', [0.1621842, 0.09906495, 1.0]], ['2, k, 11', [0.1526205, 0.03166239, 1.0]], ['2, k, 12', [-0.1606975, 0.1129957, 1.0]], ['2, k, 13', [-0.2759633, -0.3337692, 1.0]], ['2, k, 14', [-0.3803807, -0.6458768, 1.0]], ['2, k, 15', [-0.4471409, -0.6800973, 1.0]], ['2, k, 16', [8.037355e-05, 0.1021677, 1.0]], ['2, k, 17', [-0.04732693, -0.3086757, 1.0]], ['2, k, 18', [-0.09308284, -0.6743948, 1.0]], ['2, k, 19', [-0.05421549, -0.7413349, 1.0]], ['2, k, 20', [-0.05860977, 0.6777697, 1.0]], ['2, k, 21', [-0.3529396, -0.02008252, 1.0]], ['2, k, 22', [-0.2852467, 0.0164296, 1.0]], ['2, k, 23', [0.1449769, -0.04360614, 1.0]], ['2, k, 24', [0.1041655, 0.005443936, 1.0]]]
[['2, k, 0', [-0.08430528, 0.1099283, 1.0]], ['2, k, 1', [-0.06790391, 0.4393108, 1.0]], ['2, k, 2', [-0.05419532, 0.7555263, 1.0]], ['2, k, 3', [-0.04391748, 0.8962625, 1.0]], ['2, k, 4', [-0.2327772, 0.6330545, 1.0]], ['2, k, 5', [-0.3043815, 0.3597901, 1.0]], ['2, k, 6', [-0.340172, 0.1115848, 1.0]], ['2, k, 7', [-0.3380498, 0.05734934, 1.0]], ['2, k, 8', [0.1294459, 0.6297298, 1.0]], ['2, k, 9', [0.1578155, 0.3532603, 1.0]], ['2, k, 10', [0.1639532, 0.09784449, 1.0]], ['2, k, 11', [0.1532805, 0.03290242, 1.0]], ['2, k, 12', [-0.1634765, 0.1137482, 1.0]], ['2, k, 13', [-0.2911004, -0.332998, 1.0]], ['2, k, 14', [-0.3820215, -0.6620443, 1.0]], ['2, k, 15', [-0.4797363, -0.6777344, 1.0]], ['2, k, 16', [-0.002609896, 0.1025167, 1.0]], ['2, k, 17', [-0.04719914, -0.3075259, 1.0]], ['2, k, 18', [-0.09289249, -0.6740305, 1.0]], ['2, k, 19', [-0.055256, -0.7410551, 1.0]], ['2, k, 20', [-0.05830947, 0.6780007, 1.0]], ['2, k, 21', [-0.3601616, -0.02353861, 1.0]], ['2, k, 22', [-0.284803, 0.02540642, 1.0]], ['2, k, 23', [0.1466849, -0.0427477, 1.0]], ['2, k, 24', [0.1024432, 0.002897171, 1.0]]]
[['2, k, 0', [-0.08788122, 0.1107828, 1.0]], ['2, k, 1', [-0.06883235, 0.4396089, 1.0]], ['2, k, 2', [-0.05403047, 0.7556464, 1.0]], ['2, k, 3', [-0.04378974, 0.8963258, 1.0]], ['2, k, 4', [-0.2320808, 0.6332517, 1.0]], ['2, k, 5', [-0.3040158, 0.3594652, 1.0]], ['2, k, 6', [-0.3429933, 0.1082557, 1.0]], ['2, k, 7', [-0.3411075, 0.05417714, 1.0]], ['2, k, 8', [0.1310085, 0.6309532, 1.0]], ['2, k, 9', [0.1610034, 0.3537726, 1.0]], ['2, k, 10', [0.1675282, 0.09923583, 1.0]], ['2, k, 11', [0.1553441, 0.03252437, 1.0]], ['2, k, 12', [-0.1667201, 0.1148266, 1.0]], ['2, k, 13', [-0.3041389, -0.3286479, 1.0]], ['2, k, 14', [-0.4719091, -0.6498664, 1.0]], ['2, k, 15', [-0.5196636, -0.7020914, 1.0]], ['2, k, 16', [-0.006390109, 0.1031216, 1.0]], ['2, k, 17', [-0.04660287, -0.3048248, 1.0]], ['2, k, 18', [-0.09376913, -0.6724796, 1.0]], ['2, k, 19', [-0.05566374, -0.7400259, 1.0]], ['2, k, 20', [-0.05826444, 0.6781103, 1.0]], ['2, k, 21', [-0.3642951, -0.02968507, 1.0]], ['2, k, 22', [-0.2863972, 0.03791334, 1.0]], ['2, k, 23', [0.1438744, -0.04287786, 1.0]], ['2, k, 24', [0.1071291, 0.02546389, 1.0]]]
[['2, k, 0', [-0.09013705, 0.1115483, 1.0]], ['2, k, 1', [-0.06977266, 0.4402303, 1.0]], ['2, k, 2', [-0.05384541, 0.7562154, 1.0]], ['2, k, 3', [-0.04378851, 0.8966846, 1.0]], ['2, k, 4', [-0.2316665, 0.6331503, 1.0]], ['2, k, 5', [-0.3035381, 0.3585422, 1.0]], ['2, k, 6', [-0.3463295, 0.1040678, 1.0]], ['2, k, 7', [-0.350565, 0.0514819, 1.0]], ['2, k, 8', [0.1321936, 0.6325027, 1.0]], ['2, k, 9', [0.1635067, 0.3560699, 1.0]], ['2, k, 10', [0.1702941, 0.09895168, 1.0]], ['2, k, 11', [0.1576304, 0.03433519, 1.0]], ['2, k, 12', [-0.1688504, 0.1157087, 1.0]], ['2, k, 13', [-0.3294802, -0.319536, 1.0]], ['2, k, 14', [-0.474353, -0.6483449, 1.0]], ['2, k, 15', [-0.5478516, -0.6953125, 1.0]], ['2, k, 16', [-0.008656845, 0.1037539, 1.0]], ['2, k, 17', [-0.04654009, -0.3035736, 1.0]], ['2, k, 18', [-0.09431142, -0.6703864, 1.0]], ['2, k, 19', [-0.05752646, -0.7390419, 1.0]], ['2, k, 20', [-0.05824208, 0.6786535, 1.0]], ['2, k, 21', [-0.380733, -0.02215706, 1.0]], ['2, k, 22', [-0.3011179, 0.02950149, 1.0]], ['2, k, 23', [0.1537042, -0.0430312, 1.0]], ['2, k, 24', [0.1059567, 0.01763716, 1.0]]]
[['2, k, 0', [-0.09104426, 0.1118646, 1.0]], ['2, k, 1', [-0.07020979, 0.4404365, 1.0]], ['2, k, 2', [-0.0536845, 0.7563952, 1.0]], ['2, k, 3', [-0.04382309, 0.8969817, 1.0]], ['2, k, 4', [-0.2309947, 0.6332177, 1.0]], ['2, k, 5', [-0.3030939, 0.3571367, 1.0]], ['2, k, 6', [-0.3477377, 0.1028812, 1.0]], ['2, k, 7', [-0.3539056, 0.05092162, 1.0]], ['2, k, 8', [0.1326464, 0.6332268, 1.0]], ['2, k, 9', [0.165266, 0.3565405, 1.0]], ['2, k, 10', [0.1727884, 0.09957132, 1.0]], ['2, k, 11', [0.1593927, 0.03516271, 1.0]], ['2, k, 12', [-0.1701405, 0.1161123, 1.0]], ['2, k, 13', [-0.3363461, -0.3188378, 1.0]], ['2, k, 14', [-0.4983871, -0.6272652, 1.0]], ['2, k, 15', [-0.5939609, -0.7078928, 1.0]], ['2, k, 16', [-0.009239014, 0.1039954, 1.0]], ['2, k, 17', [-0.04645638, -0.301379, 1.0]], ['2, k, 18', [-0.0949773, -0.6674932, 1.0]], ['2, k, 19', [-0.05782824, -0.7380304, 1.0]], ['2, k, 20', [-0.05818827, 0.6788315, 1.0]], ['2, k, 21', [-0.383662, -0.02013133, 1.0]], ['2, k, 22', [-0.3013397, 0.03275301, 1.0]], ['2, k, 23', [0.1586504, -0.03753738, 1.0]], ['2, k, 24', [0.1112768, 0.03819592, 1.0]]]
[['2, k, 0', [-0.09210722, 0.1119002, 1.0]], ['2, k, 1', [-0.07069245, 0.4405625, 1.0]], ['2, k, 2', [-0.05356115, 0.7565932, 1.0]], ['2, k, 3', [-0.04391284, 0.8973058, 1.0]], ['2, k, 4', [-0.2305734, 0.6330588, 1.0]], ['2, k, 5', [-0.3030164, 0.3569301, 1.0]], ['2, k, 6', [-0.3508351, 0.101616, 1.0]], ['2, k, 7', [-0.356425, 0.04248084, 1.0]], ['2, k, 8', [0.1304254, 0.6327462, 1.0]], ['2, k, 9', [0.1667517, 0.3572713, 1.0]], ['2, k, 10', [0.1747246, 0.1008006, 1.0]], ['2, k, 11', [0.1610056, 0.0348793, 1.0]], ['2, k, 12', [-0.171618, 0.1161667, 1.0]], ['2, k, 13', [-0.3507447, -0.3153732, 1.0]], ['2, k, 14', [-0.5230871, -0.647236, 1.0]], ['2, k, 15', [-0.6107361, -0.7182099, 1.0]], ['2, k, 16', [-0.009895082, 0.1040148, 1.0]], ['2, k, 17', [-0.04641458, -0.3005144, 1.0]], ['2, k, 18', [-0.09415037, -0.6650979, 1.0]], ['2, k, 19', [-0.06247161, -0.7381686, 1.0]], ['2, k, 20', [-0.05816772, 0.679, 1.0]], ['2, k, 21', [-0.3882529, -0.01810834, 1.0]], ['2, k, 22', [-0.3052333, 0.03606463, 1.0]], ['2, k, 23', [0.1556536, -0.04281645, 1.0]], ['2, k, 24', [0.1131646, 0.01770325, 1.0]]]
[['2, k, 0', [-0.09318446, 0.111966, 1.0]], ['2, k, 1', [-0.07127447, 0.4407276, 1.0]], ['2, k, 2', [-0.05352169, 0.7568896, 1.0]], ['2, k, 3', [-0.04403668, 0.897453, 1.0]], ['2, k, 4', [-0.2302953, 0.6327189, 1.0]], ['2, k, 5', [-0.3030088, 0.3566282, 1.0]], ['2, k, 6', [-0.3519076, 0.101047, 1.0]], ['2, k, 7', [-0.3563863, 0.04991782, 1.0]], ['2, k, 8', [0.1317479, 0.6335509, 1.0]], ['2, k, 9', [0.167708, 0.3573325, 1.0]], ['2, k, 10', [0.1753713, 0.1001364, 1.0]], ['2, k, 11', [0.1613715, 0.03504267, 1.0]], ['2, k, 12', [-0.1725126, 0.1162436, 1.0]], ['2, k, 13', [-0.3547862, -0.3123844, 1.0]], ['2, k, 14', [-0.5303662, -0.647511, 1.0]], ['2, k, 15', [-0.5077311, -0.7023386, 1.0]], ['2, k, 16', [-0.01104601, 0.1040629, 1.0]], ['2, k, 17', [-0.04618632, -0.2991609, 1.0]], ['2, k, 18', [-0.09324238, -0.6627199, 1.0]], ['2, k, 19', [-0.06382218, -0.7378499, 1.0]], ['2, k, 20', [-0.05823511, 0.6792601, 1.0]], ['2, k, 21', [-0.385735, -0.01783052, 1.0]], ['2, k, 22', [-0.3050347, 0.04889806, 1.0]], ['2, k, 23', [0.1563735, -0.0427806, 1.0]], ['2, k, 24', [0.1130832, 0.03478426, 1.0]]]
[['2, k, 0', [-0.09496641, 0.1120187, 1.0]], ['2, k, 1', [-0.07219587, 0.4408777, 1.0]], ['2, k, 2', [-0.05348786, 0.7571432, 1.0]], ['2, k, 3', [-0.04425121, 0.8979185, 1.0]], ['2, k, 4', [-0.2301857, 0.6324731, 1.0]], ['2, k, 5', [-0.3028443, 0.3563825, 1.0]], ['2, k, 6', [-0.3528182, 0.1006303, 1.0]], ['2, k, 7', [-0.3560546, 0.04959891, 1.0]], ['2, k, 8', [0.1321589, 0.6343622, 1.0]], ['2, k, 9', [0.1686967, 0.3569115, 1.0]], ['2, k, 10', [0.1754418, 0.1002436, 1.0]], ['2, k, 11', [0.1640179, 0.03617204, 1.0]], ['2, k, 12', [-0.1741872, 0.1162773, 1.0]], ['2, k, 13', [-0.3578384, -0.3118672, 1.0]], ['2, k, 14', [-0.5374836, -0.6480272, 1.0]], ['2, k, 15', [-0.5150248, -0.7029131, 1.0]], ['2, k, 16', [-0.01290681, 0.1041349, 1.0]], ['2, k, 17', [-0.04598121, -0.2968595, 1.0]], ['2, k, 18', [-0.0928049, -0.661325, 1.0]], ['2, k, 19', [-0.06460051, -0.7374283, 1.0]], ['2, k, 20', [-0.05836954, 0.6795055, 1.0]], ['2, k, 21', [-0.382073, -0.02093908, 1.0]], ['2, k, 22', [-0.3082109, 0.04107914, 1.0]], ['2, k, 23', [0.1601297, -0.043718, 1.0]], ['2, k, 24', [0.1128501, 0.02905711, 1.0]]]
[['2, k, 0', [-0.09584776, 0.111724, 1.0]], ['2, k, 1', [-0.07282732, 0.4407533, 1.0]], ['2, k, 2', [-0.05349662, 0.7571679, 1.0]], ['2, k, 3', [-0.04483599, 0.8980588, 1.0]], ['2, k, 4', [-0.2294595, 0.631274, 1.0]], ['2, k, 5', [-0.3028519, 0.3558696, 1.0]], ['2, k, 6', [-0.3483587, 0.1325472, 1.0]], ['2, k, 7', [-0.354521, 0.06924595, 1.0]], ['2, k, 8', [0.1326251, 0.6344848, 1.0]], ['2, k, 9', [0.1691874, 0.356819, 1.0]], ['2, k, 10', [0.17656, 0.09811527, 1.0]], ['2, k, 11', [0.1634356, 0.03793253, 1.0]], ['2, k, 12', [-0.1749628, 0.1159925, 1.0]], ['2, k, 13', [-0.3610355, -0.3120012, 1.0]], ['2, k, 14', [-0.5386809, -0.6477603, 1.0]], ['2, k, 15', [-0.5162032, -0.7026767, 1.0]], ['2, k, 16', [-0.0139463, 0.1038045, 1.0]], ['2, k, 17', [-0.04598165, -0.2967165, 1.0]], ['2, k, 18', [-0.09268905, -0.6609372, 1.0]], ['2, k, 19', [-0.06526659, -0.7373598, 1.0]], ['2, k, 20', [-0.0584853, 0.6795321, 1.0]], ['2, k, 21', [-0.3793069, -0.0172481, 1.0]], ['2, k, 22', [-0.3018701, 0.07018096, 1.0]], ['2, k, 23', [0.1669443, -0.03720747, 1.0]], ['2, k, 24', [0.1167526, 0.05173476, 1.0]]]
[['2, k, 0', [-0.09605324, 0.1117229, 1.0]], ['2, k, 1', [-0.07314495, 0.4407818, 1.0]], ['2, k, 2', [-0.05347291, 0.7572654, 1.0]], ['2, k, 3', [-0.04528081, 0.898238, 1.0]], ['2, k, 4', [-0.2293815, 0.6310098, 1.0]], ['2, k, 5', [-0.3027621, 0.355757, 1.0]], ['2, k, 6', [-0.3484058, 0.1328079, 1.0]], ['2, k, 7', [-0.3517436, 0.07018196, 1.0]], ['2, k, 8', [0.1325994, 0.6355451, 1.0]], ['2, k, 9', [0.1696352, 0.3576905, 1.0]], ['2, k, 10', [0.1766037, 0.09693762, 1.0]], ['2, k, 11', [0.1623827, 0.03585325, 1.0]], ['2, k, 12', [-0.1751763, 0.1158979, 1.0]], ['2, k, 13', [-0.3598011, -0.3115293, 1.0]], ['2, k, 14', [-0.5391378, -0.6479634, 1.0]], ['2, k, 15', [-0.5171265, -0.702923, 1.0]], ['2, k, 16', [-0.01413745, 0.1038992, 1.0]], ['2, k, 17', [-0.04598285, -0.2966874, 1.0]], ['2, k, 18', [-0.09247444, -0.659774, 1.0]], ['2, k, 19', [-0.06586751, -0.7373307, 1.0]], ['2, k, 20', [-0.05854793, 0.6796466, 1.0]], ['2, k, 21', [-0.375682, -0.01617825, 1.0]], ['2, k, 22', [-0.3013863, 0.06552555, 1.0]], ['2, k, 23', [0.1569953, -0.04411348, 1.0]], ['2, k, 24', [0.1182956, 0.03789672, 1.0]]]
[['2, k, 0', [-0.09630595, 0.1117146, 1.0]], ['2, k, 1', [-0.07348169, 0.4408021, 1.0]], ['2, k, 2', [-0.05352465, 0.7573385, 1.0]], ['2, k, 3', [-0.04586312, 0.8984386, 1.0]], ['2, k, 4', [-0.2294298, 0.6309005, 1.0]], ['2, k, 5', [-0.302691, 0.3553984, 1.0]], ['2, k, 6', [-0.349345, 0.1153924, 1.0]], ['2, k, 7', [-0.3482523, 0.05736727, 1.0]], ['2, k, 8', [0.1325264, 0.6359293, 1.0]], ['2, k, 9', [0.1695801, 0.3578677, 1.0]], ['2, k, 10', [0.1775123, 0.09715247, 1.0]], ['2, k, 11', [0.1641858, 0.03459862, 1.0]], ['2, k, 12', [-0.1754028, 0.1158591, 1.0]], ['2, k, 13', [-0.3589565, -0.311372, 1.0]], ['2, k, 14', [-0.5393464, -0.6485683, 1.0]], ['2, k, 15', [-0.5175921, -0.7035564, 1.0]], ['2, k, 16', [-0.01440145, 0.103929, 1.0]], ['2, k, 17', [-0.04608136, -0.2965306, 1.0]], ['2, k, 18', [-0.09233078, -0.6593642, 1.0]], ['2, k, 19', [-0.06411879, -0.7379968, 1.0]], ['2, k, 20', [-0.0586622, 0.6797342, 1.0]], ['2, k, 21', [-0.3764038, -0.02356649, 1.0]], ['2, k, 22', [-0.2987609, 0.04315991, 1.0]], ['2, k, 23', [0.1598203, -0.04456865, 1.0]], ['2, k, 24', [0.1205352, 0.02937709, 1.0]]]
[['2, k, 0', [-0.0965429, 0.1117062, 1.0]], ['2, k, 1', [-0.07381371, 0.4408904, 1.0]], ['2, k, 2', [-0.05363806, 0.7575673, 1.0]], ['2, k, 3', [-0.04659953, 0.898639, 1.0]], ['2, k, 4', [-0.2294602, 0.6308729, 1.0]], ['2, k, 5', [-0.3025596, 0.3552272, 1.0]], ['2, k, 6', [-0.3494954, 0.1128672, 1.0]], ['2, k, 7', [-0.3474844, 0.05597996, 1.0]], ['2, k, 8', [0.1325243, 0.6359793, 1.0]], ['2, k, 9', [0.1695199, 0.3578685, 1.0]], ['2, k, 10', [0.1780547, 0.09780136, 1.0]], ['2, k, 11', [0.1618088, 0.03557914, 1.0]], ['2, k, 12', [-0.1756946, 0.1157795, 1.0]], ['2, k, 13', [-0.356914, -0.3107963, 1.0]], ['2, k, 14', [-0.5394135, -0.648973, 1.0]], ['2, k, 15', [-0.5177598, -0.7039852, 1.0]], ['2, k, 16', [-0.01459316, 0.1039856, 1.0]], ['2, k, 17', [-0.0461888, -0.296425, 1.0]], ['2, k, 18', [-0.09204753, -0.6589796, 1.0]], ['2, k, 19', [-0.06524528, -0.7374842, 1.0]], ['2, k, 20', [-0.05882156, 0.6799504, 1.0]], ['2, k, 21', [-0.3682269, -0.01856338, 1.0]], ['2, k, 22', [-0.2965614, 0.04914436, 1.0]], ['2, k, 23', [0.1625344, -0.04385727, 1.0]], ['2, k, 24', [0.1172374, 0.03089956, 1.0]]]
[['2, k, 0', [-0.09666751, 0.1116681, 1.0]], ['2, k, 1', [-0.07411902, 0.4409328, 1.0]], ['2, k, 2', [-0.05391115, 0.7577252, 1.0]], ['2, k, 3', [-0.04695764, 0.8985686, 1.0]], ['2, k, 4', [-0.2294841, 0.6308563, 1.0]], ['2, k, 5', [-0.3025915, 0.3549598, 1.0]], ['2, k, 6', [-0.3495771, 0.112616, 1.0]], ['2, k, 7', [-0.3472699, 0.05576983, 1.0]], ['2, k, 8', [0.1322068, 0.6355696, 1.0]], ['2, k, 9', [0.1694773, 0.3577428, 1.0]], ['2, k, 10', [0.1783277, 0.09863922, 1.0]], ['2, k, 11', [0.1605902, 0.03671007, 1.0]], ['2, k, 12', [-0.1758939, 0.1156724, 1.0]], ['2, k, 13', [-0.355859, -0.3112413, 1.0]], ['2, k, 14', [-0.5393891, -0.6497704, 1.0]], ['2, k, 15', [-0.5181544, -0.7047933, 1.0]], ['2, k, 16', [-0.01464223, 0.1039902, 1.0]], ['2, k, 17', [-0.04620368, -0.2964613, 1.0]], ['2, k, 18', [-0.09201414, -0.6591243, 1.0]], ['2, k, 19', [-0.06427649, -0.7378601, 1.0]], ['2, k, 20', [-0.05908801, 0.6800942, 1.0]], ['2, k, 21', [-0.3702584, -0.02038214, 1.0]], ['2, k, 22', [-0.2986116, 0.04268701, 1.0]], ['2, k, 23', [0.1571024, -0.04322538, 1.0]], ['2, k, 24', [0.120465, 0.0295897, 1.0]]]
[['2, k, 0', [-0.09667473, 0.11165, 1.0]], ['2, k, 1', [-0.07432105, 0.4409346, 1.0]], ['2, k, 2', [-0.05419479, 0.7578157, 1.0]], ['2, k, 3', [-0.04763406, 0.8987155, 1.0]], ['2, k, 4', [-0.2295332, 0.6308042, 1.0]], ['2, k, 5', [-0.3025398, 0.3548228, 1.0]], ['2, k, 6', [-0.3493395, 0.1107049, 1.0]], ['2, k, 7', [-0.3465838, 0.05423345, 1.0]], ['2, k, 8', [0.1322092, 0.6355927, 1.0]], ['2, k, 9', [0.1695022, 0.3578392, 1.0]], ['2, k, 10', [0.1782408, 0.09930298, 1.0]], ['2, k, 11', [0.1600682, 0.03584517, 1.0]], ['2, k, 12', [-0.1759929, 0.1155325, 1.0]], ['2, k, 13', [-0.3549576, -0.3118213, 1.0]], ['2, k, 14', [-0.5394218, -0.6498545, 1.0]], ['2, k, 15', [-0.5182119, -0.7049151, 1.0]], ['2, k, 16', [-0.01459742, 0.1040206, 1.0]], ['2, k, 17', [-0.04624898, -0.2963117, 1.0]], ['2, k, 18', [-0.09213182, -0.6592754, 1.0]], ['2, k, 19', [-0.06296258, -0.7388614, 1.0]], ['2, k, 20', [-0.05934034, 0.6801839, 1.0]], ['2, k, 21', [-0.3693275, -0.01756094, 1.0]], ['2, k, 22', [-0.2948402, 0.05894775, 1.0]], ['2, k, 23', [0.154453, -0.04480371, 1.0]], ['2, k, 24', [0.1258177, 0.02268924, 1.0]]]
[['2, k, 0', [-0.09697443, 0.111439, 1.0]], ['2, k, 1', [-0.07490838, 0.4409511, 1.0]], ['2, k, 2', [-0.05480889, 0.7581433, 1.0]], ['2, k, 3', [-0.04865681, 0.8987901, 1.0]], ['2, k, 4', [-0.2295481, 0.6305794, 1.0]], ['2, k, 5', [-0.3024972, 0.3547224, 1.0]], ['2, k, 6', [-0.3492893, 0.1097153, 1.0]], ['2, k, 7', [-0.3457042, 0.05452974, 1.0]], ['2, k, 8', [0.131328, 0.6351396, 1.0]], ['2, k, 9', [0.1694635, 0.3580145, 1.0]], ['2, k, 10', [0.1797169, 0.1029103, 1.0]], ['2, k, 11', [0.1607734, 0.03841864, 1.0]], ['2, k, 12', [-0.1764167, 0.1152186, 1.0]], ['2, k, 13', [-0.354753, -0.3118959, 1.0]], ['2, k, 14', [-0.5394635, -0.6499624, 1.0]], ['2, k, 15', [-0.5188612, -0.7050388, 1.0]], ['2, k, 16', [-0.0147694, 0.1039003, 1.0]], ['2, k, 17', [-0.04621839, -0.2961084, 1.0]], ['2, k, 18', [-0.09219703, -0.6593023, 1.0]], ['2, k, 19', [-0.06355231, -0.738701, 1.0]], ['2, k, 20', [-0.05992987, 0.6804496, 1.0]], ['2, k, 21', [-0.3640385, -0.01687817, 1.0]], ['2, k, 22', [-0.3036345, 0.02595597, 1.0]], ['2, k, 23', [0.1584867, -0.04270766, 1.0]], ['2, k, 24', [0.1176632, 0.03262115, 1.0]]]
[['2, k, 0', [-0.09691131, 0.1113418, 1.0]], ['2, k, 1', [-0.07507935, 0.4409189, 1.0]], ['2, k, 2', [-0.05521932, 0.7582354, 1.0]], ['2, k, 3', [-0.04941494, 0.8986976, 1.0]], ['2, k, 4', [-0.2294858, 0.629995, 1.0]], ['2, k, 5', [-0.3024941, 0.3546411, 1.0]], ['2, k, 6', [-0.3490945, 0.1093309, 1.0]], ['2, k, 7', [-0.3454322, 0.05457652, 1.0]], ['2, k, 8', [0.1309628, 0.63496, 1.0]], ['2, k, 9', [0.1692231, 0.3581032, 1.0]], ['2, k, 10', [0.1796648, 0.1028466, 1.0]], ['2, k, 11', [0.1629231, 0.03771509, 1.0]], ['2, k, 12', [-0.1764339, 0.1150573, 1.0]], ['2, k, 13', [-0.3546342, -0.3118055, 1.0]], ['2, k, 14', [-0.5393498, -0.6499507, 1.0]], ['2, k, 15', [-0.5189388, -0.7050513, 1.0]], ['2, k, 16', [-0.01448102, 0.1038577, 1.0]], ['2, k, 17', [-0.04615378, -0.2957911, 1.0]], ['2, k, 18', [-0.09220712, -0.6592844, 1.0]], ['2, k, 19', [-0.06389475, -0.7383954, 1.0]], ['2, k, 20', [-0.06026325, 0.6805228, 1.0]], ['2, k, 21', [-0.3669048, -0.01780905, 1.0]], ['2, k, 22', [-0.2942149, 0.05534923, 1.0]], ['2, k, 23', [0.1588235, -0.04173613, 1.0]], ['2, k, 24', [0.1154504, 0.04012132, 1.0]]]
