[[0, -0.217103, -0.250998, 2.5247, 1.0], [1, -0.216973, 0.0381522, 2.45747, 1.0], [2, -0.215609, 0.320226, 2.37782, 1.0], [3, -0.220589, 0.448134, 2.32341, 1.0], [4, -0.400316, 0.239666, 2.42682, 1.0], [5, -0.562886, 0.0963905, 2.57602, 1.0], [6, -0.474529, -0.11521, 2.52069, 1.0], [7, -0.403701, -0.170785, 2.49492, 1.0], [8, -0.0497855, 0.234556, 2.39818, 1.0], [9, 0.14005, 0.108811, 2.53377, 1.0], [10, 0.0402838, -0.101267, 2.50622, 1.0], [11, -0.0155391, -0.140292, 2.46211, 1.0], [12, -0.29401, -0.246339, 2.4959, 1.0], [13, -0.383105, -0.643557, 2.59608, 1.0], [14, -0.44701, -1.01553, 2.74232, 1.0], [15, -0.473145, -1.07715, 2.66602, 1.0], [16, -0.134244, -0.248809, 2.48462, 1.0], [17, -0.0473163, -0.618466, 2.56924, 1.0], [18, 0.0186346, -1.00142, 2.72513, 1.0], [19, 0.0404053, -1.07129, 2.6543, 1.0], [20, -0.216166, 0.250744, 2.39996, 1.0], [21, -0.387517, -0.243062, 2.46548, 1.0], [22, -0.37324, -0.121487, 2.44247, 1.0], [23, -0.025872, -0.237133, 2.4483, 1.0], [24, -0.0431111, -0.124407, 2.41233, 1.0]]
[[0, -0.220625, -0.289964, 2.61866, 1.0], [1, -0.219765, -0.0211495, 2.48054, 1.0], [2, -0.217459, 0.243295, 2.33043, 1.0], [3, -0.225769, 0.384062, 2.26335, 1.0], [4, -0.394907, 0.169315, 2.37317, 1.0], [5, -0.591005, 0.0473511, 2.53148, 1.0], [6, -0.44535, -0.13352, 2.55604, 1.0], [7, -0.39508, -0.16903, 2.52345, 1.0], [8, -0.0568279, 0.163272, 2.35796, 1.0], [9, 0.140762, 0.0725403, 2.51352, 1.0], [10, 0.0477261, -0.128141, 2.57712, 1.0], [11, -0.0130747, -0.151255, 2.53176, 1.0], [12, -0.293861, -0.286047, 2.58849, 1.0], [13, -0.394973, -0.614703, 2.50693, 1.0], [14, -0.449671, -1.04822, 2.69587, 1.0], [15, -0.483209, -1.10218, 2.64818, 1.0], [16, -0.14158, -0.286255, 2.58012, 1.0], [17, -0.0116035, -0.608253, 2.50904, 1.0], [18, 0.0318597, -1.04619, 2.69179, 1.0], [19, 0.0529673, -1.10362, 2.63163, 1.0], [20, -0.218284, 0.177964, 2.37013, 1.0], [21, -0.392672, -0.248873, 2.51771, 1.0], [22, -0.351879, -0.152798, 2.45994, 1.0], [23, -0.0238122, -0.223365, 2.51005, 1.0], [24, -0.0321495, -0.116936, 2.50012, 1.0]]
[[0, -0.217348, -0.280767, 2.61285, 1.0], [1, -0.217714, -0.0105036, 2.47926, 1.0], [2, -0.216495, 0.256256, 2.33372, 1.0], [3, -0.225214, 0.396637, 2.2659, 1.0], [4, -0.39507, 0.180774, 2.37644, 1.0], [5, -0.589218, 0.0556696, 2.5288, 1.0], [6, -0.44699, -0.129531, 2.54366, 1.0], [7, -0.392482, -0.176072, 2.51873, 1.0], [8, -0.0551664, 0.175198, 2.35948, 1.0], [9, 0.141206, 0.0798071, 2.51529, 1.0], [10, 0.0504117, -0.124081, 2.57294, 1.0], [11, -0.012573, -0.147762, 2.52679, 1.0], [12, -0.291925, -0.278559, 2.5853, 1.0], [13, -0.394835, -0.608124, 2.51648, 1.0], [14, -0.448505, -1.04391, 2.70093, 1.0], [15, -0.480021, -1.09808, 2.64957, 1.0], [16, -0.136662, -0.275281, 2.57091, 1.0], [17, -0.0163678, -0.602254, 2.51724, 1.0], [18, 0.0283162, -1.04109, 2.69781, 1.0], [19, 0.0536814, -1.09589, 2.63476, 1.0], [20, -0.217029, 0.190279, 2.3722, 1.0], [21, -0.355816, -0.253652, 2.49288, 1.0], [22, -0.349575, -0.14397, 2.45686, 1.0], [23, -0.0276839, -0.216016, 2.50463, 1.0], [24, -0.0312463, -0.114581, 2.49247, 1.0]]
[[0, -0.218188, -0.274359, 2.60871, 1.0], [1, -0.2181, -0.00167154, 2.47776, 1.0], [2, -0.216474, 0.267, 2.33514, 1.0], [3, -0.223864, 0.407556, 2.26718, 1.0], [4, -0.394899, 0.19489, 2.37724, 1.0], [5, -0.587314, 0.0646125, 2.52722, 1.0], [6, -0.453029, -0.126183, 2.54335, 1.0], [7, -0.397241, -0.170897, 2.51504, 1.0], [8, -0.0545012, 0.183771, 2.35933, 1.0], [9, 0.14162, 0.085753, 2.51491, 1.0], [10, 0.0455884, -0.119841, 2.55957, 1.0], [11, -0.0120257, -0.148851, 2.51577, 1.0], [12, -0.292105, -0.271228, 2.58172, 1.0], [13, -0.393363, -0.602257, 2.52512, 1.0], [14, -0.446866, -1.03966, 2.70616, 1.0], [15, -0.476591, -1.09305, 2.64952, 1.0], [16, -0.138208, -0.270066, 2.56658, 1.0], [17, -0.0187465, -0.597701, 2.52635, 1.0], [18, 0.0260669, -1.03829, 2.70301, 1.0], [19, 0.0519767, -1.09064, 2.63548, 1.0], [20, -0.217119, 0.200629, 2.37289, 1.0], [21, -0.383271, -0.253755, 2.49456, 1.0], [22, -0.354889, -0.135539, 2.45526, 1.0], [23, -0.0121559, -0.259804, 2.53511, 1.0], [24, -0.0377138, -0.191747, 2.4635, 1.0]]
[[0, -0.214199, -0.269928, 2.56497, 1.0], [1, -0.216641, 0.0064382, 2.46517, 1.0], [2, -0.216077, 0.276984, 2.33499, 1.0], [3, -0.22281, 0.419249, 2.26854, 1.0], [4, -0.394735, 0.202846, 2.37828, 1.0], [5, -0.587684, 0.0730894, 2.52875, 1.0], [6, -0.459183, -0.121513, 2.54558, 1.0], [7, -0.402896, -0.1676, 2.51673, 1.0], [8, -0.0530883, 0.190329, 2.35994, 1.0], [9, 0.141927, 0.0933562, 2.51538, 1.0], [10, 0.0507602, -0.115048, 2.55788, 1.0], [11, -0.0093203, -0.139277, 2.51454, 1.0], [12, -0.29006, -0.266798, 2.54217, 1.0], [13, -0.393896, -0.594649, 2.54406, 1.0], [14, -0.44726, -1.03535, 2.71777, 1.0], [15, -0.473774, -1.08651, 2.65248, 1.0], [16, -0.132423, -0.265878, 2.5192, 1.0], [17, -0.0234306, -0.590594, 2.54345, 1.0], [18, 0.0229075, -1.03279, 2.71616, 1.0], [19, 0.0474801, -1.07938, 2.6389, 1.0], [20, -0.216549, 0.209434, 2.3704, 1.0], [21, -0.391978, -0.248746, 2.4991, 1.0], [22, -0.362705, -0.130917, 2.45657, 1.0], [23, -0.0121058, -0.255266, 2.52461, 1.0], [24, -0.0342273, -0.152835, 2.4614, 1.0]]
[[0, -0.215051, -0.265271, 2.5622, 1.0], [1, -0.21613, 0.0138976, 2.45944, 1.0], [2, -0.214797, 0.284795, 2.33491, 1.0], [3, -0.221115, 0.42797, 2.26922, 1.0], [4, -0.396048, 0.209938, 2.37887, 1.0], [5, -0.585824, 0.081886, 2.52803, 1.0], [6, -0.452428, -0.10864, 2.55012, 1.0], [7, -0.40603, -0.141358, 2.51316, 1.0], [8, -0.0511702, 0.201516, 2.36044, 1.0], [9, 0.143119, 0.100257, 2.51565, 1.0], [10, 0.0535537, -0.109471, 2.55582, 1.0], [11, -0.0048521, -0.134731, 2.51188, 1.0], [12, -0.291301, -0.261412, 2.53671, 1.0], [13, -0.382158, -0.637674, 2.57255, 1.0], [14, -0.434875, -0.999829, 2.7214, 1.0], [15, -0.470634, -1.0782, 2.65761, 1.0], [16, -0.133038, -0.261658, 2.51826, 1.0], [17, -0.0434045, -0.626913, 2.5613, 1.0], [18, 0.00751194, -0.999244, 2.71554, 1.0], [19, 0.0417515, -1.06489, 2.6523, 1.0], [20, -0.2154, 0.217565, 2.36874, 1.0], [21, -0.423006, -0.230492, 2.52445, 1.0], [22, -0.364893, -0.136431, 2.45121, 1.0], [23, -0.0120867, -0.254861, 2.52061, 1.0], [24, -0.0299078, -0.145555, 2.46172, 1.0]]
[[0, -0.215873, -0.261315, 2.55982, 1.0], [1, -0.216362, 0.0190192, 2.45648, 1.0], [2, -0.214714, 0.291703, 2.33486, 1.0], [3, -0.219973, 0.435126, 2.26923, 1.0], [4, -0.397199, 0.215536, 2.37986, 1.0], [5, -0.586169, 0.0890983, 2.5299, 1.0], [6, -0.455962, -0.103948, 2.55, 1.0], [7, -0.410303, -0.139158, 2.51434, 1.0], [8, -0.049894, 0.208349, 2.36065, 1.0], [9, 0.144225, 0.106858, 2.51727, 1.0], [10, 0.0546022, -0.10372, 2.55395, 1.0], [11, -6.62053e-05, -0.125162, 2.51485, 1.0], [12, -0.292158, -0.257485, 2.53282, 1.0], [13, -0.382638, -0.638498, 2.5764, 1.0], [14, -0.437887, -1.00561, 2.72332, 1.0], [15, -0.470038, -1.07749, 2.65632, 1.0], [16, -0.133805, -0.257821, 2.51731, 1.0], [17, -0.0441003, -0.627321, 2.56335, 1.0], [18, 0.00771904, -1.00019, 2.71694, 1.0], [19, 0.0417294, -1.06484, 2.653, 1.0], [20, -0.215384, 0.224204, 2.36774, 1.0], [21, -0.415523, -0.217342, 2.51812, 1.0], [22, -0.370738, -0.116898, 2.45579, 1.0], [23, -0.0255001, -0.186337, 2.4813, 1.0], [24, -0.025877, -0.100057, 2.47473, 1.0]]
[[0, -0.216609, -0.258262, 2.55832, 1.0], [1, -0.216293, 0.0233381, 2.45533, 1.0], [2, -0.213813, 0.298696, 2.3363, 1.0], [3, -0.218771, 0.442593, 2.27153, 1.0], [4, -0.397948, 0.220773, 2.38181, 1.0], [5, -0.586189, 0.0944176, 2.53088, 1.0], [6, -0.467063, -0.105954, 2.54828, 1.0], [7, -0.417094, -0.145311, 2.51948, 1.0], [8, -0.0490839, 0.213354, 2.36139, 1.0], [9, 0.143821, 0.111324, 2.51871, 1.0], [10, 0.0541807, -0.099742, 2.55331, 1.0], [11, 0.000499399, -0.123131, 2.51459, 1.0], [12, -0.29297, -0.254576, 2.53035, 1.0], [13, -0.38262, -0.639173, 2.58572, 1.0], [14, -0.441759, -1.01119, 2.72779, 1.0], [15, -0.470061, -1.07755, 2.65632, 1.0], [16, -0.134455, -0.254726, 2.51683, 1.0], [17, -0.0452189, -0.62715, 2.56958, 1.0], [18, 0.00749564, -1.0014, 2.72103, 1.0], [19, 0.0418556, -1.06469, 2.65357, 1.0], [20, -0.214713, 0.230558, 2.36832, 1.0], [21, -0.409293, -0.23719, 2.5037, 1.0], [22, -0.375692, -0.118784, 2.45609, 1.0], [23, -0.0120561, -0.219753, 2.51362, 1.0], [24, -0.0264377, -0.130655, 2.45717, 1.0]]
[[0, -0.217076, -0.25644, 2.55653, 1.0], [1, -0.216342, 0.0261198, 2.45396, 1.0], [2, -0.213606, 0.302614, 2.33641, 1.0], [3, -0.218526, 0.44765, 2.2728, 1.0], [4, -0.398076, 0.223994, 2.3823, 1.0], [5, -0.586067, 0.0977838, 2.53193, 1.0], [6, -0.468981, -0.104044, 2.54738, 1.0], [7, -0.416509, -0.145999, 2.51666, 1.0], [8, -0.0490885, 0.213375, 2.3614, 1.0], [9, 0.142955, 0.113965, 2.52, 1.0], [10, 0.0543712, -0.0979111, 2.55295, 1.0], [11, 0.00246754, -0.119388, 2.51355, 1.0], [12, -0.293415, -0.252812, 2.5284, 1.0], [13, -0.382336, -0.639306, 2.59229, 1.0], [14, -0.442045, -1.01111, 2.72872, 1.0], [15, -0.470111, -1.07729, 2.65647, 1.0], [16, -0.134887, -0.253056, 2.51543, 1.0], [17, -0.0464138, -0.626579, 2.57436, 1.0], [18, 0.00734885, -1.0018, 2.72184, 1.0], [19, 0.0419597, -1.06476, 2.65402, 1.0], [20, -0.21456, 0.234253, 2.36802, 1.0], [21, -0.408401, -0.234377, 2.50191, 1.0], [22, -0.374762, -0.110893, 2.45496, 1.0], [23, -0.0234379, -0.178186, 2.46935, 1.0], [24, -0.0258653, -0.0945246, 2.4718, 1.0]]
[[0, -0.217287, -0.254222, 2.55469, 1.0], [1, -0.216267, 0.0286049, 2.45304, 1.0], [2, -0.213416, 0.305476, 2.33695, 1.0], [3, -0.21827, 0.450742, 2.27352, 1.0], [4, -0.398452, 0.227544, 2.38378, 1.0], [5, -0.586247, 0.101023, 2.53443, 1.0], [6, -0.46922, -0.10118, 2.54725, 1.0], [7, -0.41554, -0.142759, 2.51022, 1.0], [8, -0.0488116, 0.218293, 2.3625, 1.0], [9, 0.142032, 0.115729, 2.52127, 1.0], [10, 0.053962, -0.0966243, 2.553, 1.0], [11, 0.00245722, -0.119539, 2.51339, 1.0], [12, -0.293666, -0.250831, 2.52632, 1.0], [13, -0.383505, -0.641525, 2.60338, 1.0], [14, -0.442817, -1.0118, 2.72809, 1.0], [15, -0.471768, -1.07926, 2.6544, 1.0], [16, -0.135043, -0.250727, 2.51395, 1.0], [17, -0.0478989, -0.626662, 2.58263, 1.0], [18, 0.00778598, -1.00207, 2.72252, 1.0], [19, 0.0418894, -1.06503, 2.65536, 1.0], [20, -0.214389, 0.237053, 2.36818, 1.0], [21, -0.398805, -0.233543, 2.49502, 1.0], [22, -0.378225, -0.111385, 2.45328, 1.0], [23, -0.0120708, -0.216564, 2.51663, 1.0], [24, -0.0219204, -0.119193, 2.45711, 1.0]]
[[0, -0.217838, -0.252513, 2.55296, 1.0], [1, -0.2165, 0.0307843, 2.45216, 1.0], [2, -0.213479, 0.308257, 2.33735, 1.0], [3, -0.218067, 0.453872, 2.27423, 1.0], [4, -0.398967, 0.229847, 2.38512, 1.0], [5, -0.587402, 0.105666, 2.54083, 1.0], [6, -0.470165, -0.097271, 2.54498, 1.0], [7, -0.41357, -0.14225, 2.5005, 1.0], [8, -0.04858, 0.221349, 2.3636, 1.0], [9, 0.139041, 0.117909, 2.52382, 1.0], [10, 0.0488845, -0.0940526, 2.55316, 1.0], [11, -0.0036663, -0.116966, 2.50981, 1.0], [12, -0.294214, -0.24922, 2.52464, 1.0], [13, -0.384279, -0.642144, 2.61306, 1.0], [14, -0.444189, -1.01376, 2.73167, 1.0], [15, -0.471678, -1.07908, 2.65561, 1.0], [16, -0.135563, -0.24901, 2.51228, 1.0], [17, -0.0489562, -0.625383, 2.58787, 1.0], [18, 0.00822923, -1.00278, 2.72411, 1.0], [19, 0.0421155, -1.06523, 2.65631, 1.0], [20, -0.214487, 0.239705, 2.36824, 1.0], [21, -0.398908, -0.233926, 2.49426, 1.0], [22, -0.378428, -0.106655, 2.45024, 1.0], [23, -0.0166134, -0.17765, 2.46193, 1.0], [24, -0.0314144, -0.0891343, 2.47072, 1.0]]
[[0, -0.218308, -0.251176, 2.55144, 1.0], [1, -0.216816, 0.0324385, 2.4518, 1.0], [2, -0.213846, 0.310728, 2.33856, 1.0], [3, -0.218091, 0.455816, 2.27479, 1.0], [4, -0.398863, 0.231549, 2.38599, 1.0], [5, -0.586584, 0.107673, 2.5433, 1.0], [6, -0.470054, -0.0958351, 2.54497, 1.0], [7, -0.414981, -0.142722, 2.49989, 1.0], [8, -0.048766, 0.22324, 2.36425, 1.0], [9, 0.133804, 0.116002, 2.5274, 1.0], [10, 0.0441508, -0.0967924, 2.55332, 1.0], [11, -0.00754283, -0.124, 2.50259, 1.0], [12, -0.294595, -0.248105, 2.52326, 1.0], [13, -0.38546, -0.642607, 2.61975, 1.0], [14, -0.445371, -1.01394, 2.73416, 1.0], [15, -0.471728, -1.07898, 2.65554, 1.0], [16, -0.136106, -0.247484, 2.51068, 1.0], [17, -0.0493337, -0.62311, 2.59255, 1.0], [18, 0.00810257, -1.00227, 2.72516, 1.0], [19, 0.0422534, -1.06524, 2.65663, 1.0], [20, -0.214829, 0.241955, 2.36898, 1.0], [21, -0.399959, -0.234087, 2.49279, 1.0], [22, -0.378431, -0.106552, 2.44734, 1.0], [23, -0.0166238, -0.184602, 2.46464, 1.0], [24, -0.0323038, -0.094865, 2.46666, 1.0]]
[[0, -0.21856, -0.250728, 2.5504, 1.0], [1, -0.216978, 0.0331636, 2.45155, 1.0], [2, -0.214047, 0.31195, 2.33923, 1.0], [3, -0.218106, 0.457321, 2.27574, 1.0], [4, -0.398908, 0.232203, 2.38679, 1.0], [5, -0.585733, 0.109501, 2.54713, 1.0], [6, -0.468366, -0.0938649, 2.54123, 1.0], [7, -0.411639, -0.135709, 2.4938, 1.0], [8, -0.0491434, 0.224686, 2.3647, 1.0], [9, 0.128943, 0.116733, 2.53181, 1.0], [10, 0.0371673, -0.0964314, 2.54969, 1.0], [11, -0.0121478, -0.126663, 2.49408, 1.0], [12, -0.29491, -0.247778, 2.52225, 1.0], [13, -0.386059, -0.642088, 2.62247, 1.0], [14, -0.44701, -1.01356, 2.7374, 1.0], [15, -0.471713, -1.07786, 2.65982, 1.0], [16, -0.136281, -0.246923, 2.50964, 1.0], [17, -0.0499186, -0.622311, 2.59644, 1.0], [18, 0.00764498, -1.00168, 2.72652, 1.0], [19, 0.0418758, -1.06494, 2.65703, 1.0], [20, -0.215013, 0.243048, 2.36938, 1.0], [21, -0.403192, -0.228879, 2.49379, 1.0], [22, -0.375378, -0.104325, 2.44548, 1.0], [23, -0.0188341, -0.238959, 2.49862, 1.0], [24, -0.0285757, -0.140386, 2.44007, 1.0]]
[[0, -0.218896, -0.250348, 2.54883, 1.0], [1, -0.217115, 0.0336952, 2.45142, 1.0], [2, -0.214214, 0.313172, 2.34062, 1.0], [3, -0.218193, 0.458089, 2.2766, 1.0], [4, -0.39887, 0.233313, 2.38757, 1.0], [5, -0.581326, 0.110165, 2.54877, 1.0], [6, -0.466997, -0.0949393, 2.53897, 1.0], [7, -0.411243, -0.139492, 2.48573, 1.0], [8, -0.0496089, 0.225364, 2.36528, 1.0], [9, 0.123129, 0.115465, 2.53386, 1.0], [10, 0.0313159, -0.0984338, 2.54559, 1.0], [11, -0.0145454, -0.130754, 2.48808, 1.0], [12, -0.295395, -0.247459, 2.52008, 1.0], [13, -0.38662, -0.642684, 2.62576, 1.0], [14, -0.448587, -1.01565, 2.74127, 1.0], [15, -0.471595, -1.07766, 2.65917, 1.0], [16, -0.136485, -0.246523, 2.5086, 1.0], [17, -0.0501538, -0.623244, 2.60146, 1.0], [18, 0.00856445, -1.00197, 2.72965, 1.0], [19, 0.0419407, -1.06503, 2.65865, 1.0], [20, -0.21517, 0.24407, 2.37023, 1.0], [21, -0.407166, -0.235083, 2.49045, 1.0], [22, -0.373654, -0.109828, 2.4405, 1.0], [23, -0.0187512, -0.237907, 2.48761, 1.0], [24, -0.0295489, -0.139059, 2.43847, 1.0]]
[[0, -0.218931, -0.249636, 2.54759, 1.0], [1, -0.217109, 0.0343676, 2.45115, 1.0], [2, -0.214162, 0.313779, 2.3411, 1.0], [3, -0.218317, 0.458905, 2.2773, 1.0], [4, -0.39854, 0.234244, 2.38818, 1.0], [5, -0.576864, 0.11032, 2.55274, 1.0], [6, -0.448925, -0.0848857, 2.51541, 1.0], [7, -0.400836, -0.14157, 2.47126, 1.0], [8, -0.0501683, 0.226228, 2.36618, 1.0], [9, 0.115573, 0.112733, 2.53619, 1.0], [10, 0.0247841, -0.10261, 2.53468, 1.0], [11, -0.0196933, -0.140254, 2.4781, 1.0], [12, -0.295355, -0.246842, 2.51883, 1.0], [13, -0.386687, -0.642708, 2.62635, 1.0], [14, -0.449641, -1.01726, 2.74228, 1.0], [15, -0.470774, -1.07608, 2.66064, 1.0], [16, -0.136588, -0.245733, 2.50742, 1.0], [17, -0.0508007, -0.621843, 2.60284, 1.0], [18, 0.00881526, -1.00143, 2.73004, 1.0], [19, 0.0417867, -1.06506, 2.65892, 1.0], [20, -0.21513, 0.244698, 2.37055, 1.0], [21, -0.359235, -0.222395, 2.43767, 1.0], [22, -0.34979, -0.0888788, 2.42736, 1.0], [23, -0.0141479, -0.241574, 2.47861, 1.0], [24, -0.044572, -0.148171, 2.42124, 1.0]]
[[0, -0.21892, -0.249187, 2.54681, 1.0], [1, -0.217171, 0.034824, 2.45107, 1.0], [2, -0.214333, 0.314327, 2.34183, 1.0], [3, -0.218467, 0.459379, 2.27793, 1.0], [4, -0.398489, 0.234483, 2.38821, 1.0], [5, -0.56934, 0.107536, 2.55771, 1.0], [6, -0.446681, -0.0898959, 2.51359, 1.0], [7, -0.399446, -0.147327, 2.46854, 1.0], [8, -0.0508902, 0.226947, 2.36732, 1.0], [9, 0.106331, 0.105499, 2.5398, 1.0], [10, 0.0205755, -0.112067, 2.52924, 1.0], [11, -0.023532, -0.165535, 2.47004, 1.0], [12, -0.295331, -0.246506, 2.51805, 1.0], [13, -0.386881, -0.642514, 2.62688, 1.0], [14, -0.449731, -1.01761, 2.74355, 1.0], [15, -0.470758, -1.0761, 2.66317, 1.0], [16, -0.136586, -0.245171, 2.50666, 1.0], [17, -0.0510107, -0.621603, 2.60396, 1.0], [18, 0.00873876, -1.00114, 2.731, 1.0], [19, 0.0417988, -1.0652, 2.65947, 1.0], [20, -0.215264, 0.245243, 2.37104, 1.0], [21, -0.353429, -0.228376, 2.44072, 1.0], [22, -0.345353, -0.0982993, 2.42554, 1.0], [23, -0.0321513, -0.258482, 2.47399, 1.0], [24, -0.0484812, -0.158575, 2.41429, 1.0]]
[[0, -0.219383, -0.248729, 2.54565, 1.0], [1, -0.217367, 0.0352896, 2.45089, 1.0], [2, -0.214435, 0.314815, 2.3424, 1.0], [3, -0.218665, 0.459744, 2.27835, 1.0], [4, -0.397966, 0.235442, 2.38841, 1.0], [5, -0.559783, 0.10315, 2.55983, 1.0], [6, -0.449571, -0.101065, 2.51415, 1.0], [7, -0.398732, -0.163258, 2.4595, 1.0], [8, -0.0516344, 0.227419, 2.36815, 1.0], [9, 0.102383, 0.102999, 2.54158, 1.0], [10, 0.014825, -0.113576, 2.5197, 1.0], [11, -0.0320525, -0.172674, 2.46331, 1.0], [12, -0.295862, -0.246083, 2.51688, 1.0], [13, -0.386977, -0.642202, 2.62709, 1.0], [14, -0.449807, -1.01783, 2.74375, 1.0], [15, -0.470789, -1.07607, 2.66313, 1.0], [16, -0.136961, -0.244688, 2.50554, 1.0], [17, -0.051013, -0.621219, 2.60482, 1.0], [18, 0.00874912, -1.00138, 2.7329, 1.0], [19, 0.0417688, -1.06522, 2.65989, 1.0], [20, -0.215385, 0.245725, 2.37141, 1.0], [21, -0.35989, -0.240492, 2.44079, 1.0], [22, -0.348703, -0.116175, 2.42836, 1.0], [23, -0.0462354, -0.257768, 2.45931, 1.0], [24, -0.0644887, -0.141606, 2.41127, 1.0]]
[[0, -0.219435, -0.248567, 2.54538, 1.0], [1, -0.217551, 0.0357284, 2.45105, 1.0], [2, -0.214952, 0.315667, 2.34391, 1.0], [3, -0.218922, 0.46023, 2.27944, 1.0], [4, -0.397552, 0.236759, 2.38934, 1.0], [5, -0.551697, 0.0970531, 2.5647, 1.0], [6, -0.447969, -0.105739, 2.49816, 1.0], [7, -0.392865, -0.175333, 2.45169, 1.0], [8, -0.0526849, 0.228155, 2.36937, 1.0], [9, 0.0952463, 0.0999976, 2.54157, 1.0], [10, 0.0133147, -0.118538, 2.51621, 1.0], [11, -0.0339402, -0.183127, 2.46153, 1.0], [12, -0.295902, -0.246017, 2.51677, 1.0], [13, -0.387151, -0.641976, 2.6275, 1.0], [14, -0.449982, -1.01808, 2.74263, 1.0], [15, -0.47044, -1.07525, 2.66429, 1.0], [16, -0.137016, -0.24439, 2.50509, 1.0], [17, -0.0511341, -0.621224, 2.6059, 1.0], [18, 0.00859698, -1.00167, 2.73307, 1.0], [19, 0.0413088, -1.06492, 2.66014, 1.0], [20, -0.215814, 0.246527, 2.37255, 1.0], [21, -0.343542, -0.245944, 2.44089, 1.0], [22, -0.338577, -0.11416, 2.41827, 1.0], [23, -0.0536677, -0.264286, 2.46297, 1.0], [24, -0.069925, -0.148438, 2.40893, 1.0]]
[[0, -0.219499, -0.24842, 2.54505, 1.0], [1, -0.217641, 0.0361939, 2.45115, 1.0], [2, -0.21505, 0.316568, 2.34499, 1.0], [3, -0.219063, 0.460522, 2.27983, 1.0], [4, -0.39732, 0.237993, 2.39004, 1.0], [5, -0.543399, 0.0884219, 2.56642, 1.0], [6, -0.443804, -0.111003, 2.4833, 1.0], [7, -0.388252, -0.176213, 2.44878, 1.0], [8, -0.0530665, 0.228403, 2.37004, 1.0], [9, 0.0890153, 0.0958896, 2.54082, 1.0], [10, 0.0128317, -0.124251, 2.50986, 1.0], [11, -0.0361077, -0.190126, 2.45814, 1.0], [12, -0.295982, -0.245967, 2.51636, 1.0], [13, -0.387364, -0.641833, 2.62784, 1.0], [14, -0.450288, -1.01779, 2.74214, 1.0], [15, -0.470355, -1.07521, 2.66428, 1.0], [16, -0.137066, -0.244149, 2.50482, 1.0], [17, -0.0513709, -0.620455, 2.60621, 1.0], [18, 0.00858058, -1.00122, 2.73497, 1.0], [19, 0.0419202, -1.0651, 2.66037, 1.0], [20, -0.215917, 0.247357, 2.37339, 1.0], [21, -0.337715, -0.24463, 2.4416, 1.0], [22, -0.331126, -0.114452, 2.4055, 1.0], [23, -0.0604366, -0.270736, 2.46359, 1.0], [24, -0.072556, -0.150215, 2.40478, 1.0]]
[[0, -0.219421, -0.248134, 2.54464, 1.0], [1, -0.217725, 0.0367337, 2.45122, 1.0], [2, -0.215328, 0.317314, 2.34579, 1.0], [3, -0.219342, 0.46131, 2.28066, 1.0], [4, -0.397223, 0.238997, 2.39056, 1.0], [5, -0.533161, 0.0789128, 2.56215, 1.0], [6, -0.437786, -0.121906, 2.47727, 1.0], [7, -0.385799, -0.186949, 2.4493, 1.0], [8, -0.0534554, 0.228791, 2.37062, 1.0], [9, 0.0865116, 0.0934009, 2.54268, 1.0], [10, 0.0119066, -0.126828, 2.50678, 1.0], [11, -0.0375214, -0.192356, 2.45808, 1.0], [12, -0.295956, -0.245798, 2.51614, 1.0], [13, -0.387385, -0.641701, 2.62792, 1.0], [14, -0.450301, -1.01777, 2.74247, 1.0], [15, -0.470317, -1.07521, 2.66428, 1.0], [16, -0.136918, -0.243733, 2.50419, 1.0], [17, -0.0515992, -0.621631, 2.60841, 1.0], [18, 0.00865756, -1.00052, 2.73444, 1.0], [19, 0.0417239, -1.06521, 2.6607, 1.0], [20, -0.216141, 0.248084, 2.37403, 1.0], [21, -0.345492, -0.258837, 2.45062, 1.0], [22, -0.325876, -0.129091, 2.40445, 1.0], [23, -0.0658355, -0.271808, 2.46587, 1.0], [24, -0.0735168, -0.154467, 2.40103, 1.0]]
[[0, -0.219433, -0.247934, 2.54416, 1.0], [1, -0.21777, 0.0369821, 2.45116, 1.0], [2, -0.215371, 0.317495, 2.34598, 1.0], [3, -0.219433, 0.461614, 2.28099, 1.0], [4, -0.396908, 0.239561, 2.39067, 1.0], [5, -0.527158, 0.0722923, 2.56308, 1.0], [6, -0.434445, -0.128213, 2.4743, 1.0], [7, -0.382599, -0.192485, 2.44771, 1.0], [8, -0.0537686, 0.229381, 2.37115, 1.0], [9, 0.0835241, 0.0924293, 2.5424, 1.0], [10, 0.0114782, -0.128481, 2.50514, 1.0], [11, -0.0373926, -0.198744, 2.45762, 1.0], [12, -0.295996, -0.245569, 2.51572, 1.0], [13, -0.387412, -0.641621, 2.62798, 1.0], [14, -0.45072, -1.01809, 2.74436, 1.0], [15, -0.470292, -1.07499, 2.66412, 1.0], [16, -0.136897, -0.243578, 2.50366, 1.0], [17, -0.0512101, -0.622328, 2.60892, 1.0], [18, 0.00858675, -1.0004, 2.73435, 1.0], [19, 0.0414811, -1.06558, 2.66018, 1.0], [20, -0.216184, 0.248286, 2.37418, 1.0], [21, -0.346226, -0.267563, 2.45514, 1.0], [22, -0.326454, -0.143215, 2.40906, 1.0], [23, -0.063755, -0.279096, 2.46859, 1.0], [24, -0.0721604, -0.158461, 2.39856, 1.0]]
