[[0, -0.287844, -0.357157, 2.57582, 1.0], [1, -0.304569, -0.0412222, 2.52396, 1.0], [2, -0.319061, 0.26701, 2.4584, 1.0], [3, -0.319285, 0.412612, 2.42728, 1.0], [4, -0.459466, 0.166057, 2.4112, 1.0], [5, -0.534798, 0.0926649, 2.2202, 1.0], [6, -0.307682, 0.0504417, 2.05467, 1.0], [7, -0.223408, 0.0148919, 1.93411, 1.0], [8, -0.171231, 0.168234, 2.41397, 1.0], [9, -0.0783729, 0.0765417, 2.23859, 1.0], [10, -0.294057, 0.0335807, 2.06055, 1.0], [11, -0.35956, 0.00901481, 1.93336, 1.0], [12, -0.349407, -0.352484, 2.53863, 1.0], [13, -0.411194, -0.638221, 2.60539, 1.0], [14, -0.432218, -0.99598, 2.6843, 1.0], [15, -0.442383, -1.08984, 2.61719, 1.0], [16, -0.218013, -0.351586, 2.53913, 1.0], [17, -0.167857, -0.607569, 2.59619, 1.0], [18, -0.155911, -1.0094, 2.6924, 1.0], [19, -0.126465, -1.07813, 2.61133, 1.0], [20, -0.315814, 0.191056, 2.47721, 1.0], [21, -0.156245, 0.0171581, 1.91496, 1.0], [22, -0.201976, 0.0220775, 1.91654, 1.0], [23, -0.415331, 0.00540877, 1.91395, 1.0], [24, -0.304379, 0.0110531, 1.90025, 1.0]]
[[0, -0.280937, -0.365886, 2.50406, 1.0], [1, -0.349747, -0.0442471, 2.47602, 1.0], [2, -0.415728, 0.269712, 2.43205, 1.0], [3, -0.452504, 0.405212, 2.44799, 1.0], [4, -0.469129, 0.142005, 2.33847, 1.0], [5, -0.274193, 0.0906802, 2.17558, 1.0], [6, -0.0253175, 0.090479, 2.05626, 1.0], [7, 0.054415, 0.096683, 2.03197, 1.0], [8, -0.223092, 0.197658, 2.53403, 1.0], [9, -0.026727, 0.201826, 2.56995, 1.0], [10, 0.172206, 0.232259, 2.55826, 1.0], [11, 0.173991, 0.23637, 2.5635, 1.0], [12, -0.327524, -0.369683, 2.44297, 1.0], [13, -0.406904, -0.722034, 2.54694, 1.0], [14, -0.483418, -1.04098, 2.66294, 1.0], [15, -0.491988, -1.10105, 2.58948, 1.0], [16, -0.223747, -0.353631, 2.4943, 1.0], [17, -0.206479, -0.717139, 2.61121, 1.0], [18, -0.184831, -1.04228, 2.68405, 1.0], [19, -0.160646, -1.09092, 2.60339, 1.0], [20, -0.399587, 0.192341, 2.44542, 1.0], [21, 0.104508, 0.0944768, 2.01561, 1.0], [22, 0.116902, 0.105058, 2.02925, 1.0], [23, 0.233023, 0.238348, 2.55737, 1.0], [24, 0.179406, 0.255782, 2.5485, 1.0]]
[[0, -0.279345, -0.366446, 2.5041, 1.0], [1, -0.349707, -0.0440648, 2.47507, 1.0], [2, -0.417758, 0.271237, 2.42887, 1.0], [3, -0.45418, 0.407279, 2.44627, 1.0], [4, -0.467447, 0.141606, 2.33602, 1.0], [5, -0.241859, 0.0917422, 2.17101, 1.0], [6, -0.023036, 0.0914539, 2.06243, 1.0], [7, 0.062428, 0.0993709, 2.04348, 1.0], [8, -0.224084, 0.197957, 2.53621, 1.0], [9, 0.00544903, 0.211248, 2.58992, 1.0], [10, 0.210765, 0.237989, 2.57402, 1.0], [11, 0.217829, 0.238632, 2.57288, 1.0], [12, -0.325194, -0.370545, 2.44457, 1.0], [13, -0.405856, -0.72116, 2.54464, 1.0], [14, -0.482391, -1.0413, 2.66239, 1.0], [15, -0.492556, -1.10229, 2.58987, 1.0], [16, -0.222888, -0.353732, 2.4932, 1.0], [17, -0.206526, -0.716895, 2.61141, 1.0], [18, -0.184724, -1.04117, 2.68454, 1.0], [19, -0.160724, -1.09066, 2.60415, 1.0], [20, -0.400951, 0.193412, 2.44292, 1.0], [21, 0.118093, 0.0982634, 2.03042, 1.0], [22, 0.110024, 0.11973, 2.039, 1.0], [23, 0.235164, 0.234263, 2.58081, 1.0], [24, 0.209197, 0.265166, 2.54771, 1.0]]
[[0, -0.27698, -0.367721, 2.50419, 1.0], [1, -0.347685, -0.0450506, 2.47514, 1.0], [2, -0.415279, 0.270109, 2.42988, 1.0], [3, -0.454538, 0.405017, 2.44563, 1.0], [4, -0.465942, 0.141182, 2.33414, 1.0], [5, -0.238439, 0.0904411, 2.17041, 1.0], [6, -0.00650374, 0.0908757, 2.07218, 1.0], [7, 0.0694899, 0.101257, 2.05278, 1.0], [8, -0.225047, 0.19819, 2.53765, 1.0], [9, -0.0389104, 0.208625, 2.60105, 1.0], [10, 0.160767, 0.233773, 2.58309, 1.0], [11, 0.203101, 0.242703, 2.58102, 1.0], [12, -0.322704, -0.371878, 2.44617, 1.0], [13, -0.403393, -0.72012, 2.54376, 1.0], [14, -0.481578, -1.04365, 2.66216, 1.0], [15, -0.492526, -1.10223, 2.59018, 1.0], [16, -0.221154, -0.354595, 2.49181, 1.0], [17, -0.206599, -0.71704, 2.61179, 1.0], [18, -0.184654, -1.04126, 2.68457, 1.0], [19, -0.160691, -1.09073, 2.604, 1.0], [20, -0.398785, 0.192396, 2.4436, 1.0], [21, 0.123689, 0.103714, 2.03474, 1.0], [22, 0.124828, 0.126351, 2.0454, 1.0], [23, 0.226903, 0.240189, 2.5874, 1.0], [24, 0.194748, 0.257969, 2.55141, 1.0]]
[[0, -0.275466, -0.368399, 2.50467, 1.0], [1, -0.347454, -0.044943, 2.47465, 1.0], [2, -0.41595, 0.271238, 2.42793, 1.0], [3, -0.454957, 0.406512, 2.44463, 1.0], [4, -0.464941, 0.140814, 2.33318, 1.0], [5, -0.234467, 0.0918305, 2.17345, 1.0], [6, 0.0268254, 0.0962409, 2.08029, 1.0], [7, 0.0769438, 0.102002, 2.06178, 1.0], [8, -0.224751, 0.197927, 2.53907, 1.0], [9, -0.0385904, 0.208458, 2.6023, 1.0], [10, 0.160517, 0.236837, 2.59836, 1.0], [11, 0.200494, 0.242809, 2.59653, 1.0], [12, -0.32099, -0.372374, 2.44796, 1.0], [13, -0.401901, -0.719599, 2.54325, 1.0], [14, -0.48034, -1.04304, 2.66169, 1.0], [15, -0.492539, -1.10242, 2.59048, 1.0], [16, -0.220098, -0.355185, 2.49121, 1.0], [17, -0.206948, -0.71737, 2.61257, 1.0], [18, -0.183957, -1.04194, 2.68495, 1.0], [19, -0.160401, -1.09155, 2.60295, 1.0], [20, -0.399153, 0.193177, 2.44212, 1.0], [21, 0.130456, 0.0991622, 2.04201, 1.0], [22, 0.122296, 0.115313, 2.05578, 1.0], [23, 0.226374, 0.243291, 2.60165, 1.0], [24, 0.189455, 0.260164, 2.5685, 1.0]]
[[0, -0.272991, -0.369068, 2.50511, 1.0], [1, -0.345685, -0.0454315, 2.475, 1.0], [2, -0.41444, 0.270688, 2.42892, 1.0], [3, -0.455063, 0.404781, 2.44298, 1.0], [4, -0.457444, 0.139013, 2.3278, 1.0], [5, -0.227545, 0.093061, 2.17155, 1.0], [6, -0.0185168, 0.0975833, 2.10054, 1.0], [7, 0.0648624, 0.101956, 2.07089, 1.0], [8, -0.226964, 0.198535, 2.54067, 1.0], [9, -0.0407992, 0.208072, 2.60393, 1.0], [10, 0.158062, 0.236972, 2.60256, 1.0], [11, 0.196408, 0.241958, 2.60657, 1.0], [12, -0.316851, -0.372991, 2.44977, 1.0], [13, -0.400951, -0.719617, 2.54292, 1.0], [14, -0.480078, -1.04331, 2.66148, 1.0], [15, -0.492743, -1.10249, 2.59044, 1.0], [16, -0.219246, -0.355557, 2.49073, 1.0], [17, -0.207084, -0.717167, 2.61311, 1.0], [18, -0.183932, -1.041, 2.68472, 1.0], [19, -0.16041, -1.09135, 2.60314, 1.0], [20, -0.397705, 0.192693, 2.44287, 1.0], [21, 0.128759, 0.103755, 2.04544, 1.0], [22, 0.0689365, 0.0828348, 2.08418, 1.0], [23, 0.223894, 0.237319, 2.61415, 1.0], [24, 0.188917, 0.261715, 2.5862, 1.0]]
[[0, -0.28484, -0.370798, 2.5058, 1.0], [1, -0.34719, -0.0460189, 2.47526, 1.0], [2, -0.413131, 0.270075, 2.42967, 1.0], [3, -0.454755, 0.403199, 2.44151, 1.0], [4, -0.45371, 0.138381, 2.32358, 1.0], [5, -0.227587, 0.0946385, 2.17361, 1.0], [6, -0.0184587, 0.0975778, 2.10176, 1.0], [7, 0.0655176, 0.102158, 2.07897, 1.0], [8, -0.230699, 0.200128, 2.54764, 1.0], [9, -0.0423512, 0.207692, 2.60598, 1.0], [10, 0.15595, 0.236878, 2.61103, 1.0], [11, 0.195453, 0.242477, 2.61608, 1.0], [12, -0.327644, -0.372625, 2.45012, 1.0], [13, -0.397516, -0.718727, 2.54292, 1.0], [14, -0.479999, -1.04341, 2.66136, 1.0], [15, -0.493113, -1.10341, 2.58974, 1.0], [16, -0.234201, -0.359402, 2.49107, 1.0], [17, -0.211684, -0.693201, 2.6095, 1.0], [18, -0.183724, -1.04155, 2.68456, 1.0], [19, -0.160323, -1.09146, 2.60286, 1.0], [20, -0.397333, 0.192318, 2.44326, 1.0], [21, 0.129235, 0.102536, 2.04775, 1.0], [22, 0.109369, 0.127164, 2.07225, 1.0], [23, 0.225313, 0.235212, 2.63066, 1.0], [24, 0.187673, 0.260553, 2.5886, 1.0]]
[[0, -0.280033, -0.371335, 2.50645, 1.0], [1, -0.346182, -0.0464271, 2.47554, 1.0], [2, -0.412407, 0.269654, 2.43014, 1.0], [3, -0.453664, 0.402079, 2.43966, 1.0], [4, -0.451855, 0.137895, 2.32132, 1.0], [5, -0.211517, 0.0925906, 2.17723, 1.0], [6, 0.0484847, 0.0972163, 2.0937, 1.0], [7, 0.0990077, 0.103893, 2.08326, 1.0], [8, -0.232563, 0.200616, 2.55069, 1.0], [9, -0.0448318, 0.206765, 2.61059, 1.0], [10, 0.153182, 0.236683, 2.61726, 1.0], [11, 0.15314, 0.236698, 2.62419, 1.0], [12, -0.318936, -0.373499, 2.45318, 1.0], [13, -0.395514, -0.718531, 2.54291, 1.0], [14, -0.479722, -1.04337, 2.6612, 1.0], [15, -0.493394, -1.1037, 2.58993, 1.0], [16, -0.231804, -0.359499, 2.49021, 1.0], [17, -0.210625, -0.703706, 2.6133, 1.0], [18, -0.183977, -1.04106, 2.68485, 1.0], [19, -0.160407, -1.09026, 2.60612, 1.0], [20, -0.396512, 0.19187, 2.44371, 1.0], [21, 0.151206, 0.102905, 2.07327, 1.0], [22, 0.133692, 0.123493, 2.0825, 1.0], [23, 0.213189, 0.233871, 2.62905, 1.0], [24, 0.181999, 0.249561, 2.584, 1.0]]
[[0, -0.270151, -0.370651, 2.51382, 1.0], [1, -0.345814, -0.0458963, 2.47557, 1.0], [2, -0.415882, 0.272928, 2.4253, 1.0], [3, -0.453441, 0.407001, 2.43674, 1.0], [4, -0.449693, 0.139363, 2.31859, 1.0], [5, -0.20392, 0.0957921, 2.18416, 1.0], [6, 0.0489801, 0.0971989, 2.0945, 1.0], [7, 0.100863, 0.103168, 2.08878, 1.0], [8, -0.235139, 0.201459, 2.55357, 1.0], [9, -0.0471194, 0.20639, 2.61296, 1.0], [10, 0.15053, 0.236258, 2.62336, 1.0], [11, 0.151774, 0.236528, 2.62937, 1.0], [12, -0.30436, -0.373028, 2.4635, 1.0], [13, -0.395909, -0.718391, 2.54248, 1.0], [14, -0.479295, -1.04333, 2.6608, 1.0], [15, -0.493551, -1.10386, 2.59028, 1.0], [16, -0.227017, -0.358529, 2.49398, 1.0], [17, -0.211838, -0.723255, 2.61971, 1.0], [18, -0.184115, -1.04263, 2.68492, 1.0], [19, -0.160065, -1.09164, 2.6043, 1.0], [20, -0.398235, 0.19401, 2.44103, 1.0], [21, 0.154487, 0.10356, 2.08347, 1.0], [22, 0.146055, 0.121198, 2.0924, 1.0], [23, 0.211959, 0.231453, 2.62866, 1.0], [24, 0.179454, 0.264497, 2.6136, 1.0]]
[[0, -0.269205, -0.370699, 2.51375, 1.0], [1, -0.344175, -0.0461937, 2.47637, 1.0], [2, -0.413786, 0.271749, 2.42722, 1.0], [3, -0.452479, 0.404625, 2.43603, 1.0], [4, -0.449012, 0.139092, 2.318, 1.0], [5, -0.202689, 0.0939792, 2.18521, 1.0], [6, 0.0488439, 0.097122, 2.0955, 1.0], [7, 0.101278, 0.102782, 2.09382, 1.0], [8, -0.236756, 0.2019, 2.55544, 1.0], [9, -0.0487838, 0.206371, 2.61502, 1.0], [10, 0.146275, 0.240958, 2.63761, 1.0], [11, 0.149247, 0.236569, 2.6336, 1.0], [12, -0.3036, -0.372846, 2.46439, 1.0], [13, -0.39847, -0.722263, 2.54317, 1.0], [14, -0.479218, -1.04349, 2.66083, 1.0], [15, -0.493871, -1.10413, 2.59065, 1.0], [16, -0.225341, -0.358777, 2.49219, 1.0], [17, -0.214758, -0.69066, 2.61169, 1.0], [18, -0.184117, -1.04264, 2.68492, 1.0], [19, -0.160117, -1.09199, 2.60377, 1.0], [20, -0.396616, 0.193253, 2.44229, 1.0], [21, 0.155318, 0.101639, 2.09029, 1.0], [22, 0.133048, 0.117961, 2.0966, 1.0], [23, 0.215244, 0.234035, 2.63952, 1.0], [24, 0.180905, 0.259863, 2.60276, 1.0]]
[[0, -0.269729, -0.371262, 2.51219, 1.0], [1, -0.344004, -0.0463859, 2.4763, 1.0], [2, -0.41279, 0.271121, 2.42804, 1.0], [3, -0.451906, 0.403484, 2.43576, 1.0], [4, -0.447788, 0.139929, 2.31668, 1.0], [5, -0.199867, 0.0952221, 2.18703, 1.0], [6, 0.0481927, 0.0967619, 2.09693, 1.0], [7, 0.0999838, 0.102075, 2.09336, 1.0], [8, -0.237342, 0.202136, 2.55669, 1.0], [9, -0.00346433, 0.210829, 2.63289, 1.0], [10, 0.192105, 0.254038, 2.63635, 1.0], [11, 0.201555, 0.241169, 2.64261, 1.0], [12, -0.304502, -0.373037, 2.46333, 1.0], [13, -0.397721, -0.721934, 2.54339, 1.0], [14, -0.478971, -1.0438, 2.6607, 1.0], [15, -0.49381, -1.10422, 2.59047, 1.0], [16, -0.225799, -0.359728, 2.48967, 1.0], [17, -0.211494, -0.725627, 2.62159, 1.0], [18, -0.18412, -1.04405, 2.6853, 1.0], [19, -0.159987, -1.09287, 2.60226, 1.0], [20, -0.396024, 0.19283, 2.44266, 1.0], [21, 0.15224, 0.102485, 2.08654, 1.0], [22, 0.153775, 0.124273, 2.096, 1.0], [23, 0.219753, 0.236957, 2.6505, 1.0], [24, 0.186529, 0.253132, 2.5925, 1.0]]
[[0, -0.267815, -0.370662, 2.51362, 1.0], [1, -0.344014, -0.045784, 2.4761, 1.0], [2, -0.416244, 0.273613, 2.42433, 1.0], [3, -0.45178, 0.407592, 2.43412, 1.0], [4, -0.447525, 0.139664, 2.31645, 1.0], [5, -0.199641, 0.0954179, 2.18656, 1.0], [6, 0.0477961, 0.0965773, 2.09719, 1.0], [7, 0.0997827, 0.101349, 2.09098, 1.0], [8, -0.237685, 0.202233, 2.55733, 1.0], [9, -0.00364333, 0.210655, 2.63252, 1.0], [10, 0.191664, 0.254135, 2.63829, 1.0], [11, 0.20089, 0.241388, 2.63072, 1.0], [12, -0.302785, -0.372646, 2.46452, 1.0], [13, -0.39749, -0.722616, 2.54416, 1.0], [14, -0.479191, -1.04457, 2.66078, 1.0], [15, -0.493723, -1.10405, 2.59002, 1.0], [16, -0.22419, -0.358794, 2.49128, 1.0], [17, -0.211422, -0.725149, 2.62138, 1.0], [18, -0.183822, -1.04453, 2.68481, 1.0], [19, -0.159923, -1.09286, 2.60183, 1.0], [20, -0.398216, 0.194752, 2.44018, 1.0], [21, 0.152472, 0.100201, 2.08966, 1.0], [22, 0.153778, 0.119961, 2.096, 1.0], [23, 0.218361, 0.235489, 2.63366, 1.0], [24, 0.188742, 0.2541, 2.59033, 1.0]]
[[0, -0.265041, -0.369182, 2.51579, 1.0], [1, -0.343717, -0.0451773, 2.47607, 1.0], [2, -0.417147, 0.274117, 2.42296, 1.0], [3, -0.451418, 0.408761, 2.43391, 1.0], [4, -0.446025, 0.138744, 2.31565, 1.0], [5, -0.210339, 0.0917199, 2.1838, 1.0], [6, 0.047577, 0.0965417, 2.09722, 1.0], [7, 0.0985379, 0.100884, 2.08828, 1.0], [8, -0.238317, 0.202359, 2.55794, 1.0], [9, -0.00388091, 0.21016, 2.63131, 1.0], [10, 0.191213, 0.254999, 2.63689, 1.0], [11, 0.201995, 0.242399, 2.62569, 1.0], [12, -0.300964, -0.371748, 2.46587, 1.0], [13, -0.397174, -0.722294, 2.54422, 1.0], [14, -0.479334, -1.04629, 2.66088, 1.0], [15, -0.493815, -1.10421, 2.59014, 1.0], [16, -0.220784, -0.356496, 2.49441, 1.0], [17, -0.211312, -0.724575, 2.62117, 1.0], [18, -0.183839, -1.04492, 2.68485, 1.0], [19, -0.159953, -1.0931, 2.60105, 1.0], [20, -0.398792, 0.195308, 2.4392, 1.0], [21, 0.152331, 0.10164, 2.09437, 1.0], [22, 0.150162, 0.115931, 2.1014, 1.0], [23, 0.218174, 0.235281, 2.63141, 1.0], [24, 0.189253, 0.254224, 2.58814, 1.0]]
[[0, -0.264994, -0.369124, 2.51575, 1.0], [1, -0.343863, -0.0448751, 2.47602, 1.0], [2, -0.417916, 0.274467, 2.42294, 1.0], [3, -0.45124, 0.409364, 2.43407, 1.0], [4, -0.44575, 0.138677, 2.31555, 1.0], [5, -0.211598, 0.0936133, 2.18289, 1.0], [6, 0.046912, 0.0964882, 2.09644, 1.0], [7, 0.0981697, 0.102353, 2.08102, 1.0], [8, -0.238849, 0.202438, 2.55828, 1.0], [9, -0.050581, 0.205379, 2.61737, 1.0], [10, 0.146152, 0.239362, 2.63007, 1.0], [11, 0.151469, 0.237033, 2.61821, 1.0], [12, -0.301078, -0.371678, 2.46587, 1.0], [13, -0.397114, -0.722251, 2.54424, 1.0], [14, -0.479002, -1.04643, 2.66075, 1.0], [15, -0.493836, -1.10419, 2.5902, 1.0], [16, -0.220451, -0.35633, 2.49424, 1.0], [17, -0.213656, -0.688364, 2.61318, 1.0], [18, -0.184275, -1.04557, 2.68514, 1.0], [19, -0.159964, -1.09303, 2.60119, 1.0], [20, -0.39949, 0.195695, 2.43908, 1.0], [21, 0.146731, 0.097618, 2.08921, 1.0], [22, 0.117144, 0.0831718, 2.02125, 1.0], [23, 0.217931, 0.236931, 2.61882, 1.0], [24, 0.172086, 0.261106, 2.6014, 1.0]]
[[0, -0.266891, -0.369769, 2.51258, 1.0], [1, -0.344687, -0.0446575, 2.47528, 1.0], [2, -0.418469, 0.274703, 2.42314, 1.0], [3, -0.451154, 0.409897, 2.43481, 1.0], [4, -0.446143, 0.138678, 2.31592, 1.0], [5, -0.211628, 0.0931875, 2.18181, 1.0], [6, 0.0443533, 0.0965966, 2.09057, 1.0], [7, 0.0943824, 0.102604, 2.06832, 1.0], [8, -0.238969, 0.202501, 2.55846, 1.0], [9, -0.00236842, 0.205528, 2.61532, 1.0], [10, 0.189755, 0.25679, 2.6321, 1.0], [11, 0.207293, 0.242453, 2.60377, 1.0], [12, -0.306593, -0.372644, 2.45847, 1.0], [13, -0.397387, -0.722024, 2.54473, 1.0], [14, -0.479263, -1.04729, 2.66083, 1.0], [15, -0.493949, -1.10438, 2.59051, 1.0], [16, -0.220687, -0.356613, 2.49346, 1.0], [17, -0.212984, -0.702771, 2.61661, 1.0], [18, -0.184435, -1.04559, 2.68515, 1.0], [19, -0.160004, -1.09305, 2.6012, 1.0], [20, -0.40015, 0.195932, 2.43902, 1.0], [21, 0.138396, 0.101906, 2.08008, 1.0], [22, 0.106186, 0.0818452, 2.01057, 1.0], [23, 0.221653, 0.240399, 2.6089, 1.0], [24, 0.19469, 0.252081, 2.56643, 1.0]]
[[0, -0.267045, -0.369779, 2.51211, 1.0], [1, -0.3448, -0.0444922, 2.47511, 1.0], [2, -0.418577, 0.274858, 2.42324, 1.0], [3, -0.451396, 0.41051, 2.43644, 1.0], [4, -0.446773, 0.138582, 2.31646, 1.0], [5, -0.222249, 0.0953097, 2.17896, 1.0], [6, 0.0378885, 0.0986576, 2.0823, 1.0], [7, 0.0863533, 0.103352, 2.05552, 1.0], [8, -0.238839, 0.202463, 2.55844, 1.0], [9, -0.00145945, 0.205501, 2.61244, 1.0], [10, 0.194432, 0.250575, 2.59596, 1.0], [11, 0.206874, 0.240218, 2.58415, 1.0], [12, -0.306863, -0.372603, 2.45836, 1.0], [13, -0.397214, -0.721411, 2.54497, 1.0], [14, -0.479143, -1.04727, 2.66075, 1.0], [15, -0.493335, -1.10385, 2.5889, 1.0], [16, -0.220482, -0.356677, 2.49266, 1.0], [17, -0.212783, -0.706718, 2.61801, 1.0], [18, -0.184507, -1.04598, 2.68515, 1.0], [19, -0.160153, -1.09319, 2.60089, 1.0], [20, -0.400284, 0.196084, 2.43903, 1.0], [21, 0.127319, 0.103484, 2.06536, 1.0], [22, 0.0944872, 0.0828367, 1.99633, 1.0], [23, 0.22922, 0.231852, 2.5934, 1.0], [24, 0.195047, 0.252381, 2.54922, 1.0]]
[[0, -0.269278, -0.36975, 2.51088, 1.0], [1, -0.345849, -0.0441062, 2.47512, 1.0], [2, -0.419343, 0.275388, 2.42456, 1.0], [3, -0.45139, 0.411986, 2.44047, 1.0], [4, -0.4479, 0.138645, 2.31764, 1.0], [5, -0.221688, 0.0968855, 2.17366, 1.0], [6, 0.033318, 0.0999427, 2.06275, 1.0], [7, 0.0766799, 0.103303, 2.0412, 1.0], [8, -0.238754, 0.202472, 2.55842, 1.0], [9, -0.000317365, 0.204291, 2.60533, 1.0], [10, 0.196756, 0.234614, 2.56661, 1.0], [11, 0.211935, 0.238121, 2.57088, 1.0], [12, -0.309778, -0.372068, 2.45722, 1.0], [13, -0.396559, -0.720999, 2.54584, 1.0], [14, -0.479516, -1.04882, 2.66121, 1.0], [15, -0.493273, -1.10372, 2.58895, 1.0], [16, -0.221736, -0.356962, 2.49188, 1.0], [17, -0.212399, -0.708226, 2.61864, 1.0], [18, -0.184585, -1.04634, 2.68533, 1.0], [19, -0.16034, -1.09355, 2.60056, 1.0], [20, -0.401144, 0.196549, 2.43982, 1.0], [21, 0.116425, 0.100748, 2.05222, 1.0], [22, 0.0802348, 0.0833568, 1.9825, 1.0], [23, 0.234425, 0.229996, 2.57265, 1.0], [24, 0.202164, 0.261872, 2.55122, 1.0]]
[[0, -0.269516, -0.369554, 2.51044, 1.0], [1, -0.345202, -0.0443658, 2.47596, 1.0], [2, -0.414188, 0.2722, 2.43215, 1.0], [3, -0.450878, 0.407029, 2.4456, 1.0], [4, -0.447932, 0.138735, 2.31772, 1.0], [5, -0.231217, 0.0900494, 2.17135, 1.0], [6, 0.0171563, 0.100434, 2.04612, 1.0], [7, 0.0536123, 0.102958, 2.02983, 1.0], [8, -0.238481, 0.202557, 2.55832, 1.0], [9, 0.0039368, 0.202393, 2.59374, 1.0], [10, 0.201672, 0.237653, 2.56982, 1.0], [11, 0.225261, 0.231609, 2.54857, 1.0], [12, -0.310219, -0.371615, 2.45656, 1.0], [13, -0.396278, -0.720508, 2.54647, 1.0], [14, -0.480385, -1.0504, 2.662, 1.0], [15, -0.493266, -1.10352, 2.58888, 1.0], [16, -0.221768, -0.356941, 2.49177, 1.0], [17, -0.212348, -0.708281, 2.6186, 1.0], [18, -0.184808, -1.04654, 2.68532, 1.0], [19, -0.160539, -1.0934, 2.60081, 1.0], [20, -0.397763, 0.194481, 2.44484, 1.0], [21, 0.1018, 0.100903, 2.03222, 1.0], [22, 0.0628645, 0.0858353, 1.97063, 1.0], [23, 0.239305, 0.227935, 2.54965, 1.0], [24, 0.222175, 0.256001, 2.53375, 1.0]]
[[0, -0.273166, -0.369223, 2.50878, 1.0], [1, -0.346712, -0.0437122, 2.47616, 1.0], [2, -0.415535, 0.27354, 2.43302, 1.0], [3, -0.451253, 0.409472, 2.44944, 1.0], [4, -0.448063, 0.138716, 2.31797, 1.0], [5, -0.234151, 0.0911099, 2.1652, 1.0], [6, 0.00635504, 0.098736, 2.02926, 1.0], [7, 0.0411815, 0.102109, 2.01, 1.0], [8, -0.237744, 0.202611, 2.55775, 1.0], [9, 0.0038373, 0.200633, 2.5766, 1.0], [10, 0.202206, 0.23333, 2.55494, 1.0], [11, 0.224702, 0.230869, 2.52042, 1.0], [12, -0.315066, -0.370404, 2.45411, 1.0], [13, -0.404054, -0.719397, 2.54735, 1.0], [14, -0.481419, -1.05095, 2.66251, 1.0], [15, -0.493244, -1.10333, 2.58882, 1.0], [16, -0.224044, -0.357237, 2.49107, 1.0], [17, -0.212218, -0.708193, 2.61838, 1.0], [18, -0.18491, -1.04712, 2.68531, 1.0], [19, -0.16041, -1.09355, 2.60073, 1.0], [20, -0.399077, 0.195548, 2.44562, 1.0], [21, 0.0845773, 0.101152, 2.01298, 1.0], [22, 0.0440993, 0.0828436, 1.94788, 1.0], [23, 0.244434, 0.222744, 2.53048, 1.0], [24, 0.213083, 0.247688, 2.4883, 1.0]]
[[0, -0.277645, -0.368919, 2.50797, 1.0], [1, -0.347155, -0.0440342, 2.47722, 1.0], [2, -0.412803, 0.2719, 2.43759, 1.0], [3, -0.450762, 0.407464, 2.45469, 1.0], [4, -0.44858, 0.138788, 2.31906, 1.0], [5, -0.240547, 0.09154, 2.16055, 1.0], [6, -0.0382541, 0.0982699, 2.02087, 1.0], [7, 0.023825, 0.101152, 1.99429, 1.0], [8, -0.235703, 0.202733, 2.55701, 1.0], [9, -0.0323893, 0.198785, 2.55555, 1.0], [10, 0.166627, 0.22698, 2.53058, 1.0], [11, 0.179373, 0.226129, 2.51587, 1.0], [12, -0.321033, -0.369668, 2.45153, 1.0], [13, -0.410048, -0.718979, 2.54781, 1.0], [14, -0.482087, -1.05106, 2.66284, 1.0], [15, -0.493235, -1.10268, 2.58894, 1.0], [16, -0.227237, -0.357323, 2.49179, 1.0], [17, -0.21214, -0.708216, 2.61822, 1.0], [18, -0.184833, -1.04723, 2.68518, 1.0], [19, -0.160532, -1.09379, 2.60017, 1.0], [20, -0.397461, 0.194277, 2.44921, 1.0], [21, 0.0665095, 0.0995043, 1.99437, 1.0], [22, 0.0252006, 0.0812924, 1.9331, 1.0], [23, 0.240118, 0.230116, 2.49764, 1.0], [24, 0.194308, 0.247625, 2.49816, 1.0]]
[[0, -0.280547, -0.368436, 2.50706, 1.0], [1, -0.347558, -0.0442215, 2.47812, 1.0], [2, -0.411172, 0.270879, 2.44095, 1.0], [3, -0.450498, 0.406501, 2.45963, 1.0], [4, -0.448659, 0.138748, 2.31926, 1.0], [5, -0.267112, 0.097058, 2.15658, 1.0], [6, -0.0869763, 0.0951332, 2.0221, 1.0], [7, -0.0199403, 0.0959915, 1.98678, 1.0], [8, -0.234991, 0.202878, 2.55634, 1.0], [9, -0.0315446, 0.199057, 2.5517, 1.0], [10, 0.166975, 0.22385, 2.51715, 1.0], [11, 0.179982, 0.222853, 2.49048, 1.0], [12, -0.324008, -0.368877, 2.44975, 1.0], [13, -0.41328, -0.7189, 2.54853, 1.0], [14, -0.483272, -1.05192, 2.66363, 1.0], [15, -0.493207, -1.10264, 2.5889, 1.0], [16, -0.229765, -0.357198, 2.49192, 1.0], [17, -0.211888, -0.708202, 2.61775, 1.0], [18, -0.184792, -1.0471, 2.68507, 1.0], [19, -0.160847, -1.09369, 2.60049, 1.0], [20, -0.396414, 0.193446, 2.45201, 1.0], [21, 0.032459, 0.0974828, 1.96094, 1.0], [22, 0.00281374, 0.0793201, 1.91114, 1.0], [23, 0.23944, 0.222818, 2.46014, 1.0], [24, 0.223007, 0.245738, 2.46017, 1.0]]
