[['2, k, 0', [8.432, 79.98248, 1.0]], ['2, k, 1', [5.41294649595942, 112.15265440252807, 1.0]], ['2, k, 2', [3.178640420454775, 136.30970990355854, 1.0]], ['2, k, 3', [2.5608559007436678, 143.1345944312417, 1.0]], ['2, k, 4', [19.440238618410298, 131.07032433786634, 1.0]], ['2, k, 5', [25.190343810618668, 105.23550923599367, 1.0]], ['2, k, 6', [19.416623146671437, 75.82633365817756, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.043828459376078, 128.30358909220348, 1.0]], ['2, k, 9', [-20.21396532408595, 105.16479805847965, 1.0]], ['2, k, 10', [-21.821683130024148, 78.72891187799067, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.469011361507697, 79.76417194252059, 1.0]], ['2, k, 13', [5.542865228227647, 45.31605480736335, 1.0]], ['2, k, 14', [-4.149646304396491, 11.414416185990909, 1.0]], ['2, k, 15', [-1.5272466163239709, 4.7308755373575435, 1.0]], ['2, k, 16', [3.2002810672948243, 80.12369498551901, 1.0]], ['2, k, 17', [-4.709631783426358, 46.206736494323415, 1.0]], ['2, k, 18', [-11.379536364737351, 11.448170098757018, 1.0]], ['2, k, 19', [-4.530058092533423, 8.691017589781474, 1.0]], ['2, k, 20', [3.178640420454775, 136.30970990355854, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.333120000000001, 80.751582, 1.0]], ['2, k, 1', [7.217212915492013, 112.78430144389989, 1.0]], ['2, k, 2', [6.361249869078164, 136.87458059978871, 1.0]], ['2, k, 3', [6.116497000134186, 143.6874256488979, 1.0]], ['2, k, 4', [20.687364258865667, 130.0931375591951, 1.0]], ['2, k, 5', [26.53095935583688, 104.23718438706463, 1.0]], ['2, k, 6', [23.881680975502594, 80.38100242377575, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.775473965468217, 129.9744846759555, 1.0]], ['2, k, 9', [-23.014628037014415, 105.9392397352569, 1.0]], ['2, k, 10', [-31.268416631463943, 85.62871923308323, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.400849585363634, 80.03281007579324, 1.0]], ['2, k, 13', [5.566087520755252, 47.006177907467716, 1.0]], ['2, k, 14', [-5.742415980470307, 11.80989098165304, 1.0]], ['2, k, 15', [-2.993382266987461, 5.465791651323989, 1.0]], ['2, k, 16', [2.0744041761800034, 81.30717237921965, 1.0]], ['2, k, 17', [-3.650865332985611, 47.939597211083786, 1.0]], ['2, k, 18', [-10.896962809931454, 11.295309703744373, 1.0]], ['2, k, 19', [-4.457156563970115, 5.083898467737889, 1.0]], ['2, k, 20', [6.361249869078164, 136.87458059978871, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.364366, 80.67770800000001, 1.0]], ['2, k, 1', [7.212167553165301, 112.76653221854694, 1.0]], ['2, k, 2', [6.363512460973229, 136.87073756765264, 1.0]], ['2, k, 3', [6.115216481979091, 143.6861650477836, 1.0]], ['2, k, 4', [20.61815360584106, 129.99181343224893, 1.0]], ['2, k, 5', [26.473778374399494, 104.1403020787333, 1.0]], ['2, k, 6', [23.90221241063544, 80.31833766568352, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.762659910357224, 129.96675912667706, 1.0]], ['2, k, 9', [-22.937813646148904, 105.62719159743125, 1.0]], ['2, k, 10', [-31.08368842300976, 84.75536657363077, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.454049061314524, 79.95828456260608, 1.0]], ['2, k, 13', [5.530592335032427, 47.04088674053998, 1.0]], ['2, k, 14', [-5.718325367421425, 11.787385365857666, 1.0]], ['2, k, 15', [-3.008140847462013, 5.468131856938667, 1.0]], ['2, k, 16', [2.0998959032906876, 81.2245529698576, 1.0]], ['2, k, 17', [-3.633071427899262, 47.91728595176843, 1.0]], ['2, k, 18', [-10.885113958314385, 11.27607154915816, 1.0]], ['2, k, 19', [-4.588812633384643, 4.727594514711531, 1.0]], ['2, k, 20', [6.363512460973229, 136.87073756765264, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.366465999999999, 80.58956799999999, 1.0]], ['2, k, 1', [7.1768172663832175, 112.7419247743293, 1.0]], ['2, k, 2', [6.325171397147566, 136.86893388101004, 1.0]], ['2, k, 3', [6.071304550886289, 143.6884198854027, 1.0]], ['2, k, 4', [20.505989226864525, 129.89403540442416, 1.0]], ['2, k, 5', [26.376081029783442, 104.0473490539207, 1.0]], ['2, k, 6', [23.883873674507257, 80.24386934048239, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.778876302827127, 129.95153289556703, 1.0]], ['2, k, 9', [-22.776153492416384, 105.450735971463, 1.0]], ['2, k, 10', [-30.82234666748487, 83.81170612525942, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.456177382755497, 79.8683438405225, 1.0]], ['2, k, 13', [5.507767613447019, 47.0009018026812, 1.0]], ['2, k, 14', [-5.736338108658456, 11.779249138397063, 1.0]], ['2, k, 15', [-3.0340511901190554, 5.487305284607384, 1.0]], ['2, k, 16', [2.1237629722511047, 81.13131681482646, 1.0]], ['2, k, 17', [-3.6199295445664443, 47.88976103738642, 1.0]], ['2, k, 18', [-10.860116710945357, 11.295217701945845, 1.0]], ['2, k, 19', [-4.567173512272579, 4.747340209240142, 1.0]], ['2, k, 20', [6.325171397147566, 136.86893388101004, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.2911, 80.53008, 1.0]], ['2, k, 1', [7.064064532632539, 112.71917341932911, 1.0]], ['2, k, 2', [6.201002870466695, 136.86484393360988, 1.0]], ['2, k, 3', [5.940372379255767, 143.6889838969327, 1.0]], ['2, k, 4', [20.314366646509654, 129.79231892012564, 1.0]], ['2, k, 5', [26.20261254261655, 103.951107255283, 1.0]], ['2, k, 6', [23.782337697083804, 80.16900597700169, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.886291771339692, 129.92503408770693, 1.0]], ['2, k, 9', [-22.635393275669706, 105.28699340809449, 1.0]], ['2, k, 10', [-30.489519278186506, 82.99542416304058, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.329330538552822, 79.80595352879988, 1.0]], ['2, k, 13', [5.387403515031828, 46.97848793882639, 1.0]], ['2, k, 14', [-5.813023328843727, 11.807999493029982, 1.0]], ['2, k, 15', [-3.1324707222239754, 5.524056282104255, 1.0]], ['2, k, 16', [2.023885540964706, 81.06847017732407, 1.0]], ['2, k, 17', [-3.7289649765218353, 47.86039991321447, 1.0]], ['2, k, 18', [-10.944347483110093, 11.307076160107307, 1.0]], ['2, k, 19', [-5.161265526273236, 4.824262019988538, 1.0]], ['2, k, 20', [6.201002870466695, 136.86484393360988, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.145156, 80.41857, 1.0]], ['2, k, 1', [6.877100514045841, 112.67425268999878, 1.0]], ['2, k, 2', [5.997812154416318, 136.8535435249422, 1.0]], ['2, k, 3', [5.729413874480908, 143.68526568917895, 1.0]], ['2, k, 4', [20.056864268375577, 129.68120159373365, 1.0]], ['2, k, 5', [25.96719033115371, 103.84618912942783, 1.0]], ['2, k, 6', [23.602441003539973, 80.07582479113785, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.08105991643667, 129.88188109833877, 1.0]], ['2, k, 9', [-22.68624020471634, 104.88510570704301, 1.0]], ['2, k, 10', [-30.142652887019842, 82.36297522004202, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.132636537392642, 79.69174444629812, 1.0]], ['2, k, 13', [5.205899024677379, 46.92018964214431, 1.0]], ['2, k, 14', [-5.925569707012226, 11.9027644407917, 1.0]], ['2, k, 15', [-3.2575626720644446, 5.57928696946778, 1.0]], ['2, k, 16', [1.896297101876363, 80.94982225995, 1.0]], ['2, k, 17', [-3.8664622275584, 47.773620252704504, 1.0]], ['2, k, 18', [-11.031525285725362, 11.325771106178529, 1.0]], ['2, k, 19', [-5.972427781780319, 5.390261136045296, 1.0]], ['2, k, 20', [5.997812154416318, 136.8535435249422, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.748462000000001, 80.099038, 1.0]], ['2, k, 1', [6.4327329447598425, 112.55734206974827, 1.0]], ['2, k, 2', [5.52887187555615, 136.82827237378208, 1.0]], ['2, k, 3', [5.251053051537992, 143.6737212509634, 1.0]], ['2, k, 4', [19.543866364017454, 129.55809185208597, 1.0]], ['2, k, 5', [25.481386780009018, 103.73000806111673, 1.0]], ['2, k, 6', [23.211753549074018, 80.04665282740345, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.530599554189497, 129.81627388034428, 1.0]], ['2, k, 9', [-22.974703863735648, 104.44762564158516, 1.0]], ['2, k, 10', [-29.95306901507475, 81.83782710711573, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.620524226958288, 79.35209855749228, 1.0]], ['2, k, 13', [4.776349397375533, 46.81206891334824, 1.0]], ['2, k, 14', [-6.289533755592881, 11.973921633757818, 1.0]], ['2, k, 15', [-3.571409565667488, 5.572202502505306, 1.0]], ['2, k, 16', [1.6999746607310442, 80.62323642899935, 1.0]], ['2, k, 17', [-4.051113147673027, 47.56428249302308, 1.0]], ['2, k, 18', [-11.132333335046631, 11.321231016110481, 1.0]], ['2, k, 19', [-6.325695464642625, 6.101809902146978, 1.0]], ['2, k, 20', [5.52887187555615, 136.82827237378208, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.309232, 79.79858599999999, 1.0]], ['2, k, 1', [5.951705606702518, 112.42220216448078, 1.0]], ['2, k, 2', [5.022365961214425, 136.78937655882638, 1.0]], ['2, k, 3', [4.735120816652825, 143.65304573975277, 1.0]], ['2, k, 4', [18.999519988918895, 129.42247412695215, 1.0]], ['2, k, 5', [24.970655487008003, 103.60195716827292, 1.0]], ['2, k, 6', [22.66749453615194, 78.71155349909408, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.013050512507222, 129.73164379165496, 1.0]], ['2, k, 9', [-23.250494942227157, 103.99039792255923, 1.0]], ['2, k, 10', [-29.690295579936382, 81.44322600071753, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.05690303954551, 79.03662756611705, 1.0]], ['2, k, 13', [4.037075609012184, 45.834271522397444, 1.0]], ['2, k, 14', [-6.578693277320548, 12.099121912711404, 1.0]], ['2, k, 15', [-3.825404460756165, 5.607490290237985, 1.0]], ['2, k, 16', [1.4366120940254934, 80.3226423474055, 1.0]], ['2, k, 17', [-4.305797538607525, 47.26769402978863, 1.0]], ['2, k, 18', [-11.2948654090244, 11.264307693589565, 1.0]], ['2, k, 19', [-6.420787129137496, 6.3550318474336125, 1.0]], ['2, k, 20', [5.022365961214425, 136.78937655882638, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.053967999999999, 79.489716, 1.0]], ['2, k, 1', [5.648350280255299, 112.28107902506002, 1.0]], ['2, k, 2', [4.6914866524837056, 136.74365106910597, 1.0]], ['2, k, 3', [4.394352033754696, 143.62544357037032, 1.0]], ['2, k, 4', [18.628826472344638, 129.2892360784015, 1.0]], ['2, k, 5', [24.631502767829915, 103.47570663923362, 1.0]], ['2, k, 6', [22.323015921867608, 77.61845845307623, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.342615424295253, 129.63374691030515, 1.0]], ['2, k, 9', [-23.458759135252052, 103.31072277777824, 1.0]], ['2, k, 10', [-29.281649888387577, 81.0727327057849, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.71283987577846, 78.76588047943775, 1.0]], ['2, k, 13', [3.4895586171625226, 44.83488293891867, 1.0]], ['2, k, 14', [-6.672654898211423, 12.24457392322008, 1.0]], ['2, k, 15', [-3.867669280732754, 5.600059448721817, 1.0]], ['2, k, 16', [1.354466083951806, 79.98767912628344, 1.0]], ['2, k, 17', [-4.3876890513821625, 46.977283254189764, 1.0]], ['2, k, 18', [-11.29336243950768, 11.173267127431522, 1.0]], ['2, k, 19', [-6.342587229389838, 6.564647615986913, 1.0]], ['2, k, 20', [4.6914866524837056, 136.74365106910597, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.938018, 79.198128, 1.0]], ['2, k, 1', [5.4758555230985575, 112.13603670341288, 1.0]], ['2, k, 2', [4.484522827764502, 136.68931076617437, 1.0]], ['2, k, 3', [4.175610882755227, 143.58689458228167, 1.0]], ['2, k, 4', [18.414183784443356, 129.22975004078046, 1.0]], ['2, k, 5', [24.43391880754447, 103.42174228701838, 1.0]], ['2, k, 6', [22.05335770719857, 76.66713611700132, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.55189139649402, 129.52335315710732, 1.0]], ['2, k, 9', [-23.238270885090486, 103.14777029552585, 1.0]], ['2, k, 10', [-28.488276883740017, 81.0310030709082, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.550414113602118, 78.513485532707, 1.0]], ['2, k, 13', [3.2989120071571065, 44.49568772559474, 1.0]], ['2, k, 14', [-6.657004029882414, 12.311522830924403, 1.0]], ['2, k, 15', [-3.8153741634986265, 5.543446617095651, 1.0]], ['2, k, 16', [1.436368275665334, 79.6823164183228, 1.0]], ['2, k, 17', [-4.308228495470866, 46.734266262575616, 1.0]], ['2, k, 18', [-11.140784472156364, 11.078462573276354, 1.0]], ['2, k, 19', [-5.782419203898316, 6.487916521903125, 1.0]], ['2, k, 20', [4.484522827764502, 136.68931076617437, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.028587999999999, 79.01626, 1.0]], ['2, k, 1', [5.514320665235454, 112.01766750128908, 1.0]], ['2, k, 2', [4.487844833357381, 136.6334635044757, 1.0]], ['2, k, 3', [4.167041637673828, 143.5398131411771, 1.0]], ['2, k, 4', [18.394225436441573, 129.1716576961164, 1.0]], ['2, k, 5', [24.44511328070439, 103.37221436464836, 1.0]], ['2, k, 6', [21.966291138301724, 75.35572507047594, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.550061077946317, 129.41343912956765, 1.0]], ['2, k, 9', [-22.618286974944866, 103.35389223972066, 1.0]], ['2, k, 10', [-27.496897686434988, 80.45346247693682, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.67829145434714, 78.40133452552983, 1.0]], ['2, k, 13', [3.3727129699994247, 44.13979533493988, 1.0]], ['2, k, 14', [-6.387102484797465, 12.313361535493879, 1.0]], ['2, k, 15', [-3.553358685705495, 5.470342450733908, 1.0]], ['2, k, 16', [1.5518270989205032, 79.488286148322, 1.0]], ['2, k, 17', [-4.183237449859294, 46.642653664805216, 1.0]], ['2, k, 18', [-10.9408279134494, 11.146154455974632, 1.0]], ['2, k, 19', [-5.1099407995139075, 6.581144157578426, 1.0]], ['2, k, 20', [4.487844833357381, 136.6334635044757, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.524856, 79.03122, 1.0]], ['2, k, 1', [5.950762537665116, 111.97024691793447, 1.0]], ['2, k, 2', [4.890915624018191, 136.59330087427722, 1.0]], ['2, k, 3', [4.559831658890261, 143.50182523480214, 1.0]], ['2, k, 4', [18.757539122518793, 129.13248241917628, 1.0]], ['2, k, 5', [24.830316571469726, 103.3398993879278, 1.0]], ['2, k, 6', [22.210799808317987, 74.14274079703694, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.165514919690672, 129.32000133961444, 1.0]], ['2, k, 9', [-21.56944429437811, 103.70751336683327, 1.0]], ['2, k, 10', [-26.034866182669568, 80.05169393357625, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.272339992290243, 78.50086797562669, 1.0]], ['2, k, 13', [3.5719406917405294, 42.981243067516594, 1.0]], ['2, k, 14', [-5.688279478978856, 12.54416496710519, 1.0]], ['2, k, 15', [-2.613953515529846, 5.660171212347867, 1.0]], ['2, k, 16', [1.9157194191795002, 79.48386885861514, 1.0]], ['2, k, 17', [-3.858114822461448, 46.67071583562174, 1.0]], ['2, k, 18', [-10.589229562135124, 11.179723792120512, 1.0]], ['2, k, 19', [-4.712196032750826, 6.5822684884632885, 1.0]], ['2, k, 20', [4.890915624018191, 136.59330087427722, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.029154, 79.10495, 1.0]], ['2, k, 1', [6.397001326432482, 111.95112825587886, 1.0]], ['2, k, 2', [5.303333912044464, 136.55841332953062, 1.0]], ['2, k, 3', [4.961767277104805, 143.46189168306208, 1.0]], ['2, k, 4', [19.127001657509002, 129.10226358933852, 1.0]], ['2, k, 5', [25.225420226374254, 103.31746510566038, 1.0]], ['2, k, 6', [22.59235391229405, 74.3658530901384, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.780496396038838, 129.22240472794113, 1.0]], ['2, k, 9', [-20.432226009452272, 104.2801146619687, 1.0]], ['2, k, 10', [-24.492809760656467, 79.56794200648613, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.811004072245387, 78.6639879005375, 1.0]], ['2, k, 13', [4.242426963215362, 43.71957555733685, 1.0]], ['2, k, 14', [-5.178717848262474, 12.511067750412693, 1.0]], ['2, k, 15', [-2.0751085504614912, 5.537925301494499, 1.0]], ['2, k, 16', [2.2786190047208166, 79.54217400814959, 1.0]], ['2, k, 17', [-3.522899095233498, 46.80985561740568, 1.0]], ['2, k, 18', [-10.243499927816691, 11.197782796223699, 1.0]], ['2, k, 19', [-4.329534906995374, 6.594658052610271, 1.0]], ['2, k, 20', [5.303333912044464, 136.55841332953062, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.349207999999999, 79.215796, 1.0]], ['2, k, 1', [6.666661818726253, 111.94684589249853, 1.0]], ['2, k, 2', [5.540139856934781, 136.5185081876644, 1.0]], ['2, k, 3', [5.187974570727013, 143.41540608110714, 1.0]], ['2, k, 4', [19.329960794289757, 129.06955777471015, 1.0]], ['2, k, 5', [25.45774266742245, 103.29324024437855, 1.0]], ['2, k, 6', [22.767555196436636, 74.06167279635429, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.545034842431335, 129.1271887088333, 1.0]], ['2, k, 9', [-19.416803019849212, 104.96226339335597, 1.0]], ['2, k, 10', [-23.009669615620616, 79.23003163317348, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.12136531328556, 78.83462225708196, 1.0]], ['2, k, 13', [4.700302005450997, 44.46133979871299, 1.0]], ['2, k, 14', [-4.853388918929994, 12.533756898050587, 1.0]], ['2, k, 15', [-1.7321845248385594, 5.507918203459434, 1.0]], ['2, k, 16', [2.4074930838472035, 79.64266606305804, 1.0]], ['2, k, 17', [-3.418625513894316, 46.94591288779236, 1.0]], ['2, k, 18', [-10.153559176022954, 11.091837948736341, 1.0]], ['2, k, 19', [-4.652760033990333, 6.83330881078178, 1.0]], ['2, k, 20', [5.540139856934781, 136.5185081876644, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.578974, 79.278798, 1.0]], ['2, k, 1', [6.844306783824963, 111.93827427415016, 1.0]], ['2, k, 2', [5.684805361662096, 136.4820641973331, 1.0]], ['2, k, 3', [5.322063959768977, 143.37388049813825, 1.0]], ['2, k, 4', [19.447272842838302, 129.04246713118974, 1.0]], ['2, k, 5', [25.604877644379417, 103.27481842068562, 1.0]], ['2, k, 6', [22.942267412186123, 74.70212478606177, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.390744347097678, 129.03603524245656, 1.0]], ['2, k, 9', [-18.74589418535295, 105.16457136675594, 1.0]], ['2, k, 10', [-21.829377538061255, 78.49377388569545, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.35051734316368, 78.96058034111462, 1.0]], ['2, k, 13', [4.934745222447466, 44.514759415426674, 1.0]], ['2, k, 14', [-4.599002539637551, 12.551387688894724, 1.0]], ['2, k, 15', [-1.4782851747880943, 5.504959049105326, 1.0]], ['2, k, 16', [2.4659209990967126, 79.66363094631798, 1.0]], ['2, k, 17', [-3.387411801810238, 47.0126079161881, 1.0]], ['2, k, 18', [-10.143815299115875, 10.926218751764345, 1.0]], ['2, k, 19', [-4.64576138095954, 6.69272106157444, 1.0]], ['2, k, 20', [5.684805361662096, 136.4820641973331, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.631096, 79.29624199999999, 1.0]], ['2, k, 1', [6.843814962735233, 111.92287621968903, 1.0]], ['2, k, 2', [5.650972193419301, 136.44819762939045, 1.0]], ['2, k, 3', [5.277516717624894, 143.33885978067852, 1.0]], ['2, k, 4', [19.40268830191817, 129.01729649002954, 1.0]], ['2, k, 5', [25.589825500986425, 103.25829935643878, 1.0]], ['2, k, 6', [22.902147176329656, 74.72039846104792, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.404374503651406, 128.94649807590338, 1.0]], ['2, k, 9', [-18.301556857658262, 105.34984996653483, 1.0]], ['2, k, 10', [-20.86100574393299, 78.34022324495257, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.321784448698114, 79.00540962757835, 1.0]], ['2, k, 13', [4.6454340078699445, 43.733980260814135, 1.0]], ['2, k, 14', [-4.506226541758748, 12.78647689316076, 1.0]], ['2, k, 15', [-1.1397462045451516, 5.14936911473994, 1.0]], ['2, k, 16', [2.477763830892929, 79.6310345279196, 1.0]], ['2, k, 17', [-3.413424786110486, 46.963357317326675, 1.0]], ['2, k, 18', [-10.177736999335872, 10.709822591335957, 1.0]], ['2, k, 19', [-4.673899476069298, 6.495151458985692, 1.0]], ['2, k, 20', [5.650972193419301, 136.44819762939045, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.501542, 79.336188, 1.0]], ['2, k, 1', [6.667446076415224, 111.90921201610851, 1.0]], ['2, k, 2', [5.442796620056787, 136.40701197660331, 1.0]], ['2, k, 3', [5.05916411140963, 143.29654424317476, 1.0]], ['2, k, 4', [19.195067193467338, 128.98367074663955, 1.0]], ['2, k, 5', [25.413531878992266, 103.23310322718471, 1.0]], ['2, k, 6', [22.683378996724038, 74.53387640944372, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.564684689475646, 128.86259951048615, 1.0]], ['2, k, 9', [-18.06982472950613, 105.48143329598781, 1.0]], ['2, k, 10', [-20.11124690108194, 78.2931734592304, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.118201061784887, 79.08100982398396, 1.0]], ['2, k, 13', [4.541550112385593, 43.9508214685252, 1.0]], ['2, k, 14', [-4.694296594262827, 12.599610632075034, 1.0]], ['2, k, 15', [-1.403157468502941, 5.151512856892007, 1.0]], ['2, k, 16', [2.2493512811807674, 79.62293565110384, 1.0]], ['2, k, 17', [-3.6786075196054915, 46.9108311968525, 1.0]], ['2, k, 18', [-10.444378278312463, 10.547002448050193, 1.0]], ['2, k, 19', [-4.538008443509472, 6.0486289139330625, 1.0]], ['2, k, 20', [5.442796620056787, 136.40701197660331, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
