[[0, 0.00168018, -0.41605, 3.25841, 1.0], [1, -0.00683684, -0.115051, 3.24281, 1.0], [2, -0.0151593, 0.180513, 3.21443, 1.0], [3, 0.00979424, 0.331502, 3.1549, 1.0], [4, -0.167775, 0.0946215, 3.2185, 1.0], [5, -0.250431, -0.158849, 3.17748, 1.0], [6, -0.333758, -0.392787, 3.10885, 1.0], [7, -0.35152, -0.443047, 3.07254, 1.0], [8, 0.15722, 0.0822704, 3.22828, 1.0], [9, 0.247591, -0.161193, 3.17943, 1.0], [10, 0.333771, -0.384439, 3.09322, 1.0], [11, 0.34179, -0.444839, 3.04686, 1.0], [12, -0.0722478, -0.408711, 3.21689, 1.0], [13, -0.111811, -0.856371, 3.3245, 1.0], [14, -0.124337, -1.22106, 3.32585, 1.0], [15, -0.0668204, -1.27016, 3.17062, 1.0], [16, 0.0755637, -0.414283, 3.2286, 1.0], [17, 0.107907, -0.85138, 3.3382, 1.0], [18, 0.144618, -1.20231, 3.33372, 1.0], [19, 0.159123, -1.25886, 3.17062, 1.0], [20, -0.013107, 0.107359, 3.22387, 1.0], [21, -0.380978, -0.481755, 3.03848, 1.0], [22, -0.281852, -0.461552, 3.03085, 1.0], [23, 0.384911, -0.487725, 3.02006, 1.0], [24, 0.374831, -0.410559, 3.03511, 1.0]]
[[0, -0.00240055, -0.35387, 3.23795, 1.0], [1, 0.000667312, -0.0817641, 3.23837, 1.0], [2, 0.00444402, 0.185884, 3.23066, 1.0], [3, 0.000251484, 0.315801, 3.18804, 1.0], [4, -0.14784, 0.157167, 3.22466, 1.0], [5, -0.292653, 0.393795, 3.16236, 1.0], [6, -0.377169, 0.62662, 3.10712, 1.0], [7, -0.392706, 0.686527, 3.08554, 1.0], [8, 0.119909, 0.127232, 3.19622, 1.0], [9, 0.255886, 0.364715, 3.13247, 1.0], [10, 0.307101, 0.619283, 3.05213, 1.0], [11, 0.316661, 0.706552, 3.02637, 1.0], [12, -0.0711941, -0.348867, 3.24207, 1.0], [13, -0.104692, -0.745463, 3.28281, 1.0], [14, -0.136534, -1.11536, 3.36637, 1.0], [15, -0.144381, -1.15306, 3.23973, 1.0], [16, 0.0668742, -0.353635, 3.16453, 1.0], [17, 0.103753, -0.72288, 3.27814, 1.0], [18, 0.132248, -1.10309, 3.3738, 1.0], [19, 0.121805, -1.14092, 3.24712, 1.0], [20, 0.00349917, 0.119468, 3.23459, 1.0], [21, -0.422379, 0.733633, 3.06618, 1.0], [22, -0.310289, 0.71548, 3.04564, 1.0], [23, 0.364398, 0.753242, 3.0002, 1.0], [24, 0.24328, 0.730969, 2.99154, 1.0]]
[[0, -0.00243593, -0.354088, 3.23926, 1.0], [1, 0.000149703, -0.0823025, 3.23878, 1.0], [2, 0.00232684, 0.184024, 3.22921, 1.0], [3, -0.00122669, 0.318566, 3.1928, 1.0], [4, -0.148059, 0.157383, 3.22545, 1.0], [5, -0.293476, 0.387797, 3.15354, 1.0], [6, -0.38181, 0.624195, 3.07456, 1.0], [7, -0.39989, 0.679253, 3.05015, 1.0], [8, 0.11903, 0.122945, 3.19516, 1.0], [9, 0.25482, 0.358925, 3.11765, 1.0], [10, 0.305706, 0.612361, 3.02556, 1.0], [11, 0.309532, 0.693103, 2.99175, 1.0], [12, -0.0706153, -0.349232, 3.24871, 1.0], [13, -0.104632, -0.745032, 3.28262, 1.0], [14, -0.136464, -1.1152, 3.36517, 1.0], [15, -0.144904, -1.15299, 3.23864, 1.0], [16, 0.0667002, -0.353581, 3.16433, 1.0], [17, 0.104361, -0.719494, 3.27679, 1.0], [18, 0.133053, -1.10397, 3.37455, 1.0], [19, 0.12201, -1.14188, 3.24797, 1.0], [20, 0.00200986, 0.11816, 3.23393, 1.0], [21, -0.418446, 0.723504, 3.02557, 1.0], [22, -0.315566, 0.69944, 3.007, 1.0], [23, 0.344775, 0.740955, 2.97128, 1.0], [24, 0.227024, 0.713463, 2.95807, 1.0]]
[[0, -0.00149429, -0.35871, 3.23967, 1.0], [1, -0.000415181, -0.0837493, 3.24191, 1.0], [2, -0.000553218, 0.185928, 3.23715, 1.0], [3, -0.00224539, 0.318462, 3.19789, 1.0], [4, -0.147709, 0.154577, 3.22461, 1.0], [5, -0.296856, 0.380772, 3.1375, 1.0], [6, -0.381303, 0.596412, 3.05749, 1.0], [7, -0.398608, 0.658758, 3.02075, 1.0], [8, 0.11903, 0.121881, 3.19522, 1.0], [9, 0.25732, 0.360732, 3.09576, 1.0], [10, 0.300476, 0.60193, 2.99388, 1.0], [11, 0.312995, 0.675933, 2.95645, 1.0], [12, -0.0695987, -0.360254, 3.22722, 1.0], [13, -0.103911, -0.743063, 3.28138, 1.0], [14, -0.134915, -1.10887, 3.36198, 1.0], [15, -0.142981, -1.14651, 3.2353, 1.0], [16, 0.0691289, -0.361283, 3.18308, 1.0], [17, 0.104316, -0.72061, 3.27837, 1.0], [18, 0.131854, -1.10436, 3.3742, 1.0], [19, 0.12121, -1.14207, 3.24749, 1.0], [20, -0.000177476, 0.118907, 3.24025, 1.0], [21, -0.419976, 0.708258, 2.99684, 1.0], [22, -0.310301, 0.682459, 2.97125, 1.0], [23, 0.359249, 0.718747, 2.93115, 1.0], [24, 0.235129, 0.693018, 2.92085, 1.0]]
[[0, -0.00138572, -0.366393, 3.24072, 1.0], [1, -0.000847601, -0.086673, 3.24539, 1.0], [2, -0.00113728, 0.186061, 3.24173, 1.0], [3, -0.00220731, 0.316706, 3.19999, 1.0], [4, -0.148087, 0.154159, 3.2255, 1.0], [5, -0.299888, 0.334919, 3.12328, 1.0], [6, -0.388372, 0.582318, 3.02896, 1.0], [7, -0.411505, 0.63598, 2.99503, 1.0], [8, 0.118129, 0.120173, 3.19568, 1.0], [9, 0.25881, 0.346745, 3.05941, 1.0], [10, 0.29982, 0.582803, 2.95887, 1.0], [11, 0.311369, 0.654458, 2.92073, 1.0], [12, -0.0703735, -0.364272, 3.22782, 1.0], [13, -0.103753, -0.743029, 3.28147, 1.0], [14, -0.133702, -1.10917, 3.36373, 1.0], [15, -0.141856, -1.14677, 3.23695, 1.0], [16, 0.0693463, -0.364798, 3.18374, 1.0], [17, 0.104506, -0.72056, 3.27922, 1.0], [18, 0.131243, -1.10329, 3.37423, 1.0], [19, 0.120529, -1.14096, 3.24742, 1.0], [20, -0.000813556, 0.118372, 3.24457, 1.0], [21, -0.445513, 0.681627, 2.96295, 1.0], [22, -0.333037, 0.66192, 2.94171, 1.0], [23, 0.363047, 0.695511, 2.89241, 1.0], [24, 0.236325, 0.672442, 2.89008, 1.0]]
[[0, -0.000714877, -0.370176, 3.24103, 1.0], [1, -0.00076779, -0.087998, 3.24671, 1.0], [2, -0.00127209, 0.186376, 3.24322, 1.0], [3, -0.0031351, 0.317253, 3.20179, 1.0], [4, -0.148301, 0.152513, 3.22539, 1.0], [5, -0.28915, 0.304349, 3.12742, 1.0], [6, -0.389695, 0.552535, 3.00373, 1.0], [7, -0.402398, 0.619431, 2.961, 1.0], [8, 0.118272, 0.119289, 3.19682, 1.0], [9, 0.258519, 0.328776, 3.05347, 1.0], [10, 0.295499, 0.550614, 2.93171, 1.0], [11, 0.305446, 0.626963, 2.8878, 1.0], [12, -0.0703759, -0.370171, 3.217, 1.0], [13, -0.103584, -0.743195, 3.28175, 1.0], [14, -0.133946, -1.10919, 3.36396, 1.0], [15, -0.141641, -1.14677, 3.23713, 1.0], [16, 0.0710384, -0.370875, 3.1967, 1.0], [17, 0.104521, -0.720692, 3.27952, 1.0], [18, 0.132174, -1.10613, 3.37985, 1.0], [19, 0.121911, -1.14378, 3.25299, 1.0], [20, -0.000937633, 0.118343, 3.24601, 1.0], [21, -0.429901, 0.661846, 2.92799, 1.0], [22, -0.318749, 0.639175, 2.906, 1.0], [23, 0.33676, 0.666122, 2.85231, 1.0], [24, 0.224953, 0.648268, 2.859, 1.0]]
[[0, 0.000397154, -0.375795, 3.24277, 1.0], [1, -0.000733664, -0.0897874, 3.25072, 1.0], [2, -0.00228301, 0.189112, 3.25075, 1.0], [3, -0.00336653, 0.317255, 3.20585, 1.0], [4, -0.146127, 0.141367, 3.23009, 1.0], [5, -0.285199, 0.292535, 3.12707, 1.0], [6, -0.382041, 0.518538, 2.9815, 1.0], [7, -0.410627, 0.580288, 2.94029, 1.0], [8, 0.116732, 0.107433, 3.20232, 1.0], [9, 0.25714, 0.314312, 3.0461, 1.0], [10, 0.292027, 0.500898, 2.91485, 1.0], [11, 0.304022, 0.593518, 2.85454, 1.0], [12, -0.0699133, -0.374517, 3.21392, 1.0], [13, -0.104438, -0.742757, 3.28163, 1.0], [14, -0.134143, -1.10795, 3.36198, 1.0], [15, -0.141531, -1.14543, 3.23504, 1.0], [16, 0.0722902, -0.375356, 3.20446, 1.0], [17, 0.105552, -0.722551, 3.28182, 1.0], [18, 0.132106, -1.10485, 3.37926, 1.0], [19, 0.122146, -1.14241, 3.25229, 1.0], [20, -0.00169835, 0.119718, 3.25254, 1.0], [21, -0.44755, 0.63091, 2.90025, 1.0], [22, -0.367777, 0.619236, 2.88577, 1.0], [23, 0.327948, 0.632209, 2.81954, 1.0], [24, 0.223403, 0.614063, 2.81678, 1.0]]
[[0, 0.000972172, -0.379477, 3.24493, 1.0], [1, -0.000694375, -0.0923645, 3.25368, 1.0], [2, -0.00253058, 0.188302, 3.25263, 1.0], [3, -0.00418688, 0.317474, 3.20909, 1.0], [4, -0.149086, 0.139975, 3.23899, 1.0], [5, -0.286787, 0.289173, 3.12052, 1.0], [6, -0.385805, 0.509211, 2.96425, 1.0], [7, -0.415748, 0.569459, 2.90796, 1.0], [8, 0.116695, 0.102375, 3.20276, 1.0], [9, 0.253237, 0.289658, 3.04722, 1.0], [10, 0.293343, 0.490847, 2.8955, 1.0], [11, 0.29978, 0.560601, 2.81991, 1.0], [12, -0.0696296, -0.376918, 3.21449, 1.0], [13, -0.103986, -0.745495, 3.28406, 1.0], [14, -0.133559, -1.10319, 3.3628, 1.0], [15, -0.143833, -1.14073, 3.23616, 1.0], [16, 0.0725491, -0.377304, 3.20685, 1.0], [17, 0.105422, -0.722561, 3.28203, 1.0], [18, 0.132133, -1.10481, 3.37877, 1.0], [19, 0.119292, -1.14238, 3.25213, 1.0], [20, -0.00194258, 0.118607, 3.25481, 1.0], [21, -0.468446, 0.605264, 2.87567, 1.0], [22, -0.337639, 0.585363, 2.84891, 1.0], [23, 0.323972, 0.593203, 2.77724, 1.0], [24, 0.218713, 0.578873, 2.77909, 1.0]]
[[0, 0.00039739, -0.37908, 3.24555, 1.0], [1, -0.0016344, -0.0921115, 3.25594, 1.0], [2, -0.00364186, 0.18845, 3.2563, 1.0], [3, -0.00393275, 0.317058, 3.21207, 1.0], [4, -0.149764, 0.141065, 3.24659, 1.0], [5, -0.309169, 0.274979, 3.08001, 1.0], [6, -0.389367, 0.483898, 2.92339, 1.0], [7, -0.407106, 0.535442, 2.882, 1.0], [8, 0.116112, 0.100134, 3.20497, 1.0], [9, 0.253145, 0.276465, 3.0312, 1.0], [10, 0.293247, 0.463271, 2.84482, 1.0], [11, 0.301891, 0.526355, 2.78337, 1.0], [12, -0.0705348, -0.376006, 3.21681, 1.0], [13, -0.103888, -0.745692, 3.28453, 1.0], [14, -0.132863, -1.11486, 3.36555, 1.0], [15, -0.0903031, -1.19283, 3.37327, 1.0], [16, 0.0716979, -0.376483, 3.20649, 1.0], [17, 0.105442, -0.722478, 3.2822, 1.0], [18, 0.13161, -1.1045, 3.37821, 1.0], [19, 0.117023, -1.14201, 3.25175, 1.0], [20, -0.00308206, 0.118854, 3.25829, 1.0], [21, -0.434448, 0.577417, 2.84605, 1.0], [22, -0.323236, 0.554164, 2.81663, 1.0], [23, 0.331637, 0.558728, 2.7326, 1.0], [24, 0.224762, 0.542732, 2.745, 1.0]]
[[0, -0.000506907, -0.383622, 3.24666, 1.0], [1, -0.00223066, -0.094048, 3.25806, 1.0], [2, -0.00409959, 0.188424, 3.259, 1.0], [3, -0.00404374, 0.316694, 3.21436, 1.0], [4, -0.148845, 0.136114, 3.24599, 1.0], [5, -0.312383, 0.270368, 3.07117, 1.0], [6, -0.393458, 0.458333, 2.90723, 1.0], [7, -0.412651, 0.509661, 2.84917, 1.0], [8, 0.109749, 0.0970834, 3.20597, 1.0], [9, 0.253923, 0.255251, 3.01979, 1.0], [10, 0.292466, 0.426239, 2.8396, 1.0], [11, 0.300053, 0.486135, 2.75808, 1.0], [12, -0.0721413, -0.380033, 3.2157, 1.0], [13, -0.106169, -0.749577, 3.2871, 1.0], [14, -0.132659, -1.11826, 3.36744, 1.0], [15, -0.0869676, -1.19123, 3.37893, 1.0], [16, 0.071431, -0.380813, 3.20941, 1.0], [17, 0.104571, -0.723831, 3.28353, 1.0], [18, 0.130417, -1.10225, 3.37779, 1.0], [19, 0.115998, -1.13975, 3.25129, 1.0], [20, -0.00357328, 0.118414, 3.26082, 1.0], [21, -0.429887, 0.549515, 2.81355, 1.0], [22, -0.328389, 0.523126, 2.792, 1.0], [23, 0.337966, 0.518374, 2.69773, 1.0], [24, 0.215714, 0.50294, 2.71722, 1.0]]
[[0, -0.000214945, -0.384841, 3.24727, 1.0], [1, -0.00189093, -0.095467, 3.2598, 1.0], [2, -0.00372316, 0.187448, 3.26152, 1.0], [3, -0.00458691, 0.315634, 3.21681, 1.0], [4, -0.150527, 0.133918, 3.24894, 1.0], [5, -0.302422, 0.239402, 3.0811, 1.0], [6, -0.394163, 0.412616, 2.8797, 1.0], [7, -0.412731, 0.468192, 2.82106, 1.0], [8, 0.116378, 0.100603, 3.21682, 1.0], [9, 0.248468, 0.229492, 3.00662, 1.0], [10, 0.289238, 0.396998, 2.8161, 1.0], [11, 0.301082, 0.445489, 2.73175, 1.0], [12, -0.0721491, -0.380807, 3.21559, 1.0], [13, -0.10594, -0.749649, 3.28741, 1.0], [14, -0.13297, -1.11943, 3.36661, 1.0], [15, -0.141779, -1.15675, 3.2397, 1.0], [16, 0.0720697, -0.382085, 3.2107, 1.0], [17, 0.10457, -0.724579, 3.28532, 1.0], [18, 0.130851, -1.10246, 3.37783, 1.0], [19, 0.119496, -1.13996, 3.25086, 1.0], [20, -0.00321862, 0.117333, 3.2632, 1.0], [21, -0.437887, 0.5005, 2.77556, 1.0], [22, -0.324503, 0.482563, 2.762, 1.0], [23, 0.346818, 0.472578, 2.67956, 1.0], [24, 0.221021, 0.461351, 2.69044, 1.0]]
[[0, -0.000280581, -0.384605, 3.24814, 1.0], [1, -0.0022714, -0.0948773, 3.26235, 1.0], [2, -0.0045038, 0.188796, 3.26577, 1.0], [3, -0.00583713, 0.315483, 3.21926, 1.0], [4, -0.152316, 0.131738, 3.25154, 1.0], [5, -0.306772, 0.227118, 3.06734, 1.0], [6, -0.388473, 0.380515, 2.87019, 1.0], [7, -0.408736, 0.430897, 2.79257, 1.0], [8, 0.123475, 0.101095, 3.23171, 1.0], [9, 0.248517, 0.212373, 2.9989, 1.0], [10, 0.290588, 0.350789, 2.78577, 1.0], [11, 0.303086, 0.405074, 2.7056, 1.0], [12, -0.0720587, -0.380769, 3.21825, 1.0], [13, -0.105886, -0.749665, 3.28762, 1.0], [14, -0.135185, -1.11896, 3.367, 1.0], [15, -0.137939, -1.19238, 3.29883, 1.0], [16, 0.0719013, -0.381609, 3.21068, 1.0], [17, 0.104924, -0.72465, 3.28598, 1.0], [18, 0.130815, -1.10233, 3.37798, 1.0], [19, 0.124146, -1.13976, 3.2506, 1.0], [20, -0.00391185, 0.118508, 3.26708, 1.0], [21, -0.439463, 0.456053, 2.75855, 1.0], [22, -0.323794, 0.441257, 2.73389, 1.0], [23, 0.356361, 0.42689, 2.6408, 1.0], [24, 0.222412, 0.418329, 2.66425, 1.0]]
[[0, 3.31232e-05, -0.3848, 3.24928, 1.0], [1, -0.00236076, -0.0952817, 3.26354, 1.0], [2, -0.0049109, 0.188351, 3.26663, 1.0], [3, -0.00785852, 0.314915, 3.22003, 1.0], [4, -0.150936, 0.126024, 3.24984, 1.0], [5, -0.306707, 0.219148, 3.05598, 1.0], [6, -0.390268, 0.34411, 2.83636, 1.0], [7, -0.409063, 0.390792, 2.7633, 1.0], [8, 0.126009, 0.110044, 3.24147, 1.0], [9, 0.246956, 0.200144, 2.99391, 1.0], [10, 0.28845, 0.303991, 2.79153, 1.0], [11, 0.302484, 0.362942, 2.68115, 1.0], [12, -0.0715878, -0.381099, 3.21958, 1.0], [13, -0.106478, -0.749967, 3.2883, 1.0], [14, -0.135058, -1.11978, 3.36667, 1.0], [15, -0.135745, -1.15702, 3.23922, 1.0], [16, 0.0719788, -0.381528, 3.2111, 1.0], [17, 0.10475, -0.725713, 3.28717, 1.0], [18, 0.130522, -1.10349, 3.37868, 1.0], [19, 0.127273, -1.14091, 3.25116, 1.0], [20, -0.00425203, 0.118083, 3.26804, 1.0], [21, -0.437759, 0.414756, 2.73094, 1.0], [22, -0.326517, 0.393495, 2.70733, 1.0], [23, 0.326573, 0.384361, 2.62829, 1.0], [24, 0.225476, 0.373359, 2.63538, 1.0]]
[[0, 0.0018715, -0.382386, 3.25189, 1.0], [1, -0.00196406, -0.0950828, 3.26515, 1.0], [2, -0.00526861, 0.187292, 3.26794, 1.0], [3, -0.00841457, 0.312567, 3.21985, 1.0], [4, -0.149155, 0.121441, 3.2482, 1.0], [5, -0.311019, 0.195488, 3.03725, 1.0], [6, -0.391004, 0.311935, 2.82411, 1.0], [7, -0.408636, 0.343667, 2.74152, 1.0], [8, 0.130213, 0.163696, 3.27788, 1.0], [9, 0.238427, 0.155299, 3.00251, 1.0], [10, 0.278371, 0.253578, 2.79682, 1.0], [11, 0.303652, 0.313822, 2.66445, 1.0], [12, -0.0680329, -0.379182, 3.22517, 1.0], [13, -0.102702, -0.753688, 3.29111, 1.0], [14, -0.134913, -1.11879, 3.36605, 1.0], [15, -0.124885, -1.156, 3.23892, 1.0], [16, 0.0727971, -0.378029, 3.21151, 1.0], [17, 0.104853, -0.725705, 3.28777, 1.0], [18, 0.130443, -1.10358, 3.37866, 1.0], [19, 0.0781484, -1.19038, 3.39987, 1.0], [20, -0.00441504, 0.117398, 3.26935, 1.0], [21, -0.441723, 0.374255, 2.70432, 1.0], [22, -0.330541, 0.34727, 2.687, 1.0], [23, 0.356246, 0.331142, 2.60144, 1.0], [24, 0.232899, 0.323201, 2.62833, 1.0]]
[[0, 0.00156534, -0.382895, 3.25275, 1.0], [1, -0.00193627, -0.0951642, 3.26539, 1.0], [2, -0.0051375, 0.187343, 3.26788, 1.0], [3, -0.00831377, 0.313061, 3.22031, 1.0], [4, -0.148788, 0.124879, 3.24141, 1.0], [5, -0.30913, 0.160053, 3.041, 1.0], [6, -0.37758, 0.251301, 2.8225, 1.0], [7, -0.408741, 0.294235, 2.72858, 1.0], [8, 0.128784, 0.147976, 3.26779, 1.0], [9, 0.238428, 0.148241, 3.00192, 1.0], [10, 0.286753, 0.234218, 2.73413, 1.0], [11, 0.30746, 0.265995, 2.64785, 1.0], [12, -0.068819, -0.379689, 3.2288, 1.0], [13, -0.104693, -0.765021, 3.29566, 1.0], [14, -0.134923, -1.12027, 3.36542, 1.0], [15, -0.125052, -1.15749, 3.2383, 1.0], [16, 0.0724948, -0.378602, 3.211, 1.0], [17, 0.0977307, -0.76026, 3.31199, 1.0], [18, 0.130519, -1.10325, 3.3782, 1.0], [19, 0.137829, -1.14066, 3.25101, 1.0], [20, -0.0043452, 0.117414, 3.26936, 1.0], [21, -0.427496, 0.323172, 2.68661, 1.0], [22, -0.323195, 0.295382, 2.67767, 1.0], [23, 0.366091, 0.278248, 2.57666, 1.0], [24, 0.253937, 0.275299, 2.60989, 1.0]]
[[0, 0.000120683, -0.394218, 3.25408, 1.0], [1, -0.00234623, -0.0972436, 3.26592, 1.0], [2, -0.00522284, 0.187611, 3.26788, 1.0], [3, -0.0119223, 0.317384, 3.22547, 1.0], [4, -0.149426, 0.12524, 3.24214, 1.0], [5, -0.303983, 0.147025, 3.04527, 1.0], [6, -0.378935, 0.211097, 2.81131, 1.0], [7, -0.410605, 0.245838, 2.71115, 1.0], [8, 0.117407, 0.117256, 3.24513, 1.0], [9, 0.247759, 0.114841, 2.95815, 1.0], [10, 0.284495, 0.186121, 2.72446, 1.0], [11, 0.305295, 0.215856, 2.62963, 1.0], [12, -0.0723226, -0.390931, 3.22622, 1.0], [13, -0.104633, -0.764796, 3.29572, 1.0], [14, -0.1352, -1.11766, 3.36662, 1.0], [15, -0.13215, -1.15505, 3.23909, 1.0], [16, 0.0727778, -0.390003, 3.21432, 1.0], [17, 0.100357, -0.748097, 3.30476, 1.0], [18, 0.130307, -1.1038, 3.37821, 1.0], [19, 0.130794, -1.14134, 3.25063, 1.0], [20, -0.00438777, 0.11742, 3.26938, 1.0], [21, -0.434785, 0.264766, 2.67919, 1.0], [22, -0.326487, 0.24531, 2.664, 1.0], [23, 0.359054, 0.227392, 2.55902, 1.0], [24, 0.241771, 0.223495, 2.59278, 1.0]]
[[0, -5.09909e-05, -0.393711, 3.25471, 1.0], [1, -0.00331805, -0.0999369, 3.26734, 1.0], [2, -0.00752156, 0.180386, 3.26939, 1.0], [3, -0.0121287, 0.312135, 3.22961, 1.0], [4, -0.149343, 0.124046, 3.24176, 1.0], [5, -0.301903, 0.106193, 3.05049, 1.0], [6, -0.373885, 0.166959, 2.81405, 1.0], [7, -0.414, 0.196767, 2.69549, 1.0], [8, 0.119183, 0.114556, 3.24394, 1.0], [9, 0.250735, 0.13748, 2.95852, 1.0], [10, 0.286561, 0.147662, 2.72768, 1.0], [11, 0.314328, 0.163958, 2.62249, 1.0], [12, -0.0722858, -0.390646, 3.22636, 1.0], [13, -0.103618, -0.811131, 3.31975, 1.0], [14, -0.134046, -1.11796, 3.36813, 1.0], [15, -0.131229, -1.15531, 3.24058, 1.0], [16, 0.0722163, -0.389125, 3.2153, 1.0], [17, 0.101965, -0.747262, 3.30288, 1.0], [18, 0.12998, -1.10194, 3.37744, 1.0], [19, 0.130249, -1.13946, 3.24983, 1.0], [20, -0.00638262, 0.111307, 3.27105, 1.0], [21, -0.461744, 0.215023, 2.65963, 1.0], [22, -0.320015, 0.189253, 2.67, 1.0], [23, 0.333462, 0.178078, 2.57628, 1.0], [24, 0.268341, 0.176208, 2.58, 1.0]]
[[0, 0.00171132, -0.422605, 3.25713, 1.0], [1, -0.00348454, -0.102099, 3.26691, 1.0], [2, -0.00906431, 0.193951, 3.26437, 1.0], [3, -0.0138739, 0.324595, 3.22281, 1.0], [4, -0.125413, 0.0783367, 3.22129, 1.0], [5, -0.315726, 0.0661543, 3.01609, 1.0], [6, -0.378679, 0.126614, 2.77318, 1.0], [7, -0.41571, 0.148239, 2.68596, 1.0], [8, 0.128141, 0.078032, 3.22508, 1.0], [9, 0.24916, 0.0638571, 2.95183, 1.0], [10, 0.284611, 0.0957498, 2.7149, 1.0], [11, 0.31235, 0.112812, 2.62041, 1.0], [12, -0.0727447, -0.418271, 3.22397, 1.0], [13, -0.102032, -0.812356, 3.32055, 1.0], [14, -0.135505, -1.11783, 3.36818, 1.0], [15, -0.132465, -1.15549, 3.24074, 1.0], [16, 0.0762283, -0.418158, 3.22122, 1.0], [17, 0.102053, -0.777525, 3.31493, 1.0], [18, 0.130215, -1.10224, 3.37734, 1.0], [19, 0.130691, -1.14006, 3.24984, 1.0], [20, -0.00725537, 0.117022, 3.26843, 1.0], [21, -0.434276, 0.16767, 2.64923, 1.0], [22, -0.355819, 0.151231, 2.65567, 1.0], [23, 0.353515, 0.123983, 2.56822, 1.0], [24, 0.262187, 0.125417, 2.5814, 1.0]]
[[0, 0.00214557, -0.420504, 3.25862, 1.0], [1, -0.00203319, -0.10406, 3.26809, 1.0], [2, -0.00607408, 0.191965, 3.26531, 1.0], [3, -0.0124424, 0.320232, 3.22317, 1.0], [4, -0.139389, 0.155387, 3.27788, 1.0], [5, -0.329604, 0.142856, 3.07269, 1.0], [6, -0.379547, 0.080543, 2.77271, 1.0], [7, -0.416221, 0.0948294, 2.68445, 1.0], [8, 0.117006, 0.157496, 3.2779, 1.0], [9, 0.219733, 0.0536864, 2.99865, 1.0], [10, 0.276523, 0.0562545, 2.71883, 1.0], [11, 0.306563, 0.0606723, 2.62549, 1.0], [12, -0.0713018, -0.413902, 3.23791, 1.0], [13, -0.102239, -0.818464, 3.32093, 1.0], [14, -0.136403, -1.11775, 3.36795, 1.0], [15, -0.0999301, -1.19127, 3.38812, 1.0], [16, 0.076589, -0.41458, 3.21676, 1.0], [17, 0.0994411, -0.830715, 3.33629, 1.0], [18, 0.132486, -1.12157, 3.38055, 1.0], [19, 0.131343, -1.15927, 3.25306, 1.0], [20, -0.00528144, 0.116188, 3.269, 1.0], [21, -0.466607, 0.102994, 2.66499, 1.0], [22, -0.375522, 0.103231, 2.65633, 1.0], [23, 0.351221, 0.0697022, 2.57673, 1.0], [24, 0.249163, 0.0624973, 2.60563, 1.0]]
[[0, 0.00469801, -0.412153, 3.26119, 1.0], [1, -0.0017954, -0.103866, 3.26831, 1.0], [2, -0.00608998, 0.191953, 3.26527, 1.0], [3, -0.0120071, 0.323852, 3.22547, 1.0], [4, -0.1421, 0.133081, 3.26692, 1.0], [5, -0.277286, 0.0831181, 3.06105, 1.0], [6, -0.360171, 0.0464581, 2.7643, 1.0], [7, -0.393265, 0.0392421, 2.68935, 1.0], [8, 0.128744, 0.106605, 3.24862, 1.0], [9, 0.235443, 0.0348997, 2.96069, 1.0], [10, 0.265971, 0.0551864, 2.72163, 1.0], [11, 0.299144, 0.00905469, 2.65044, 1.0], [12, -0.0645166, -0.400102, 3.19358, 1.0], [13, -0.113548, -0.814169, 3.31304, 1.0], [14, -0.134131, -1.10638, 3.35654, 1.0], [15, -0.138284, -1.14421, 3.22923, 1.0], [16, 0.0805463, -0.39294, 3.26757, 1.0], [17, 0.10387, -0.770584, 3.31792, 1.0], [18, 0.132429, -1.10488, 3.37656, 1.0], [19, 0.125699, -1.14278, 3.24923, 1.0], [20, -0.0052516, 0.116352, 3.26894, 1.0], [21, -0.440606, 0.0560179, 2.64928, 1.0], [22, -0.31455, 0.0340231, 2.6845, 1.0], [23, 0.364511, 0.0151005, 2.59613, 1.0], [24, 0.210645, 0.0116863, 2.6254, 1.0]]
[[0, 0.0055119, -0.415137, 3.26059, 1.0], [1, -0.00208161, -0.10723, 3.26838, 1.0], [2, -0.0076309, 0.190473, 3.2654, 1.0], [3, -0.0117194, 0.323076, 3.22648, 1.0], [4, -0.152575, 0.120328, 3.25947, 1.0], [5, -0.290242, 0.0481895, 3.05098, 1.0], [6, -0.382546, 0.000187372, 2.7588, 1.0], [7, -0.397442, -0.0156408, 2.70891, 1.0], [8, 0.130839, 0.103274, 3.24382, 1.0], [9, 0.239539, 0.0252006, 2.99009, 1.0], [10, 0.311727, -0.000806059, 2.77113, 1.0], [11, 0.301304, -0.0415468, 2.66398, 1.0], [12, -0.0678109, -0.409829, 3.19685, 1.0], [13, -0.110314, -0.761745, 3.29644, 1.0], [14, -0.136606, -1.11661, 3.36507, 1.0], [15, -0.139921, -1.15437, 3.2377, 1.0], [16, 0.0850748, -0.409392, 3.2542, 1.0], [17, 0.104033, -0.741291, 3.30029, 1.0], [18, 0.132814, -1.12058, 3.37528, 1.0], [19, 0.1269, -1.15834, 3.24792, 1.0], [20, -0.0062035, 0.1153, 3.26892, 1.0], [21, -0.479631, -0.00638816, 2.66565, 1.0], [22, -0.320554, -0.0255808, 2.6854, 1.0], [23, 0.362429, -0.0348166, 2.60673, 1.0], [24, 0.221548, -0.041881, 2.63845, 1.0]]
