[['2, k, 0', [-0.00287915, -0.279469, 1.0]], ['2, k, 1', [-0.00609509, 0.0263777, 1.0]], ['2, k, 2', [-0.0092012, 0.324932, 1.0]], ['2, k, 3', [-0.00547558, 0.475082, 1.0]], ['2, k, 4', [-0.177854, 0.24441, 1.0]], ['2, k, 5', [-0.331934, 0.107037, 1.0]], ['2, k, 6', [-0.241621, -0.0873497, 1.0]], ['2, k, 7', [-0.201688, -0.128011, 1.0]], ['2, k, 8', [0.163778, 0.238811, 1.0]], ['2, k, 9', [0.299073, 0.111998, 1.0]], ['2, k, 10', [0.228151, -0.0918231, 1.0]], ['2, k, 11', [0.192614, -0.112784, 1.0]], ['2, k, 12', [-0.0806905, -0.274412, 1.0]], ['2, k, 13', [-0.0999882, -0.672298, 1.0]], ['2, k, 14', [-0.107467, -0.989687, 1.0]], ['2, k, 15', [-0.133423, -1.04395, 1.0]], ['2, k, 16', [0.0750137, -0.276982, 1.0]], ['2, k, 17', [0.101741, -0.651542, 1.0]], ['2, k, 18', [0.0972819, -1.00308, 1.0]], ['2, k, 19', [0.118835, -1.05664, 1.0]], ['2, k, 20', [-0.00844176, 0.251366, 1.0]], ['2, k, 21', [-0.173145, -0.211128, 1.0]], ['2, k, 22', [-0.16345, -0.10621, 1.0]], ['2, k, 23', [0.189001, -0.200979, 1.0]], ['2, k, 24', [0.168975, -0.13283, 1.0]]]
[['2, k, 0', [0.0927708, -0.305232, 1.0]], ['2, k, 1', [0.0296424, -0.00984797, 1.0]], ['2, k, 2', [-0.0302835, 0.281505, 1.0]], ['2, k, 3', [-0.0770017, 0.423668, 1.0]], ['2, k, 4', [-0.170502, 0.163768, 1.0]], ['2, k, 5', [-0.238963, -0.019987, 1.0]], ['2, k, 6', [-0.0998644, -0.186159, 1.0]], ['2, k, 7', [-0.0571771, -0.215176, 1.0]], ['2, k, 8', [0.130436, 0.221587, 1.0]], ['2, k, 9', [0.341202, 0.18453, 1.0]], ['2, k, 10', [0.3467, -0.0307905, 1.0]], ['2, k, 11', [0.313949, -0.0269659, 1.0]], ['2, k, 12', [0.0192183, -0.313542, 1.0]], ['2, k, 13', [-0.037843, -0.677705, 1.0]], ['2, k, 14', [-0.0962316, -0.988425, 1.0]], ['2, k, 15', [-0.128211, -1.03793, 1.0]], ['2, k, 16', [0.164178, -0.288386, 1.0]], ['2, k, 17', [0.171866, -0.674934, 1.0]], ['2, k, 18', [0.113975, -0.988533, 1.0]], ['2, k, 19', [0.159015, -1.05381, 1.0]], ['2, k, 20', [-0.0163811, 0.209954, 1.0]], ['2, k, 21', [-0.0482937, -0.251789, 1.0]], ['2, k, 22', [-0.0400462, -0.180473, 1.0]], ['2, k, 23', [0.305503, -0.10032, 1.0]], ['2, k, 24', [0.271322, -0.0384544, 1.0]]]
[['2, k, 0', [0.0921515, -0.303577, 1.0]], ['2, k, 1', [0.0302179, -0.00922091, 1.0]], ['2, k, 2', [-0.029383, 0.281099, 1.0]], ['2, k, 3', [-0.074022, 0.422574, 1.0]], ['2, k, 4', [-0.171855, 0.165189, 1.0]], ['2, k, 5', [-0.23886, -0.0174978, 1.0]], ['2, k, 6', [-0.0983571, -0.18313, 1.0]], ['2, k, 7', [-0.0603034, -0.217723, 1.0]], ['2, k, 8', [0.130574, 0.221568, 1.0]], ['2, k, 9', [0.341955, 0.184591, 1.0]], ['2, k, 10', [0.345424, -0.0298236, 1.0]], ['2, k, 11', [0.312483, -0.027302, 1.0]], ['2, k, 12', [0.0194007, -0.311623, 1.0]], ['2, k, 13', [-0.0376531, -0.677448, 1.0]], ['2, k, 14', [-0.0962612, -0.988448, 1.0]], ['2, k, 15', [-0.128479, -1.03811, 1.0]], ['2, k, 16', [0.162691, -0.287224, 1.0]], ['2, k, 17', [0.171094, -0.673002, 1.0]], ['2, k, 18', [0.113369, -0.988658, 1.0]], ['2, k, 19', [0.138311, -1.05511, 1.0]], ['2, k, 20', [-0.0156237, 0.209783, 1.0]], ['2, k, 21', [-0.0595541, -0.259956, 1.0]], ['2, k, 22', [-0.0397941, -0.187116, 1.0]], ['2, k, 23', [0.30386, -0.100752, 1.0]], ['2, k, 24', [0.266559, -0.0448043, 1.0]]]
[['2, k, 0', [0.0915086, -0.303041, 1.0]], ['2, k, 1', [0.030593, -0.0092289, 1.0]], ['2, k, 2', [-0.0284753, 0.280143, 1.0]], ['2, k, 3', [-0.0712464, 0.421667, 1.0]], ['2, k, 4', [-0.170324, 0.166588, 1.0]], ['2, k, 5', [-0.252974, 0.00236703, 1.0]], ['2, k, 6', [-0.112721, -0.162037, 1.0]], ['2, k, 7', [-0.0703135, -0.197835, 1.0]], ['2, k, 8', [0.132261, 0.22085, 1.0]], ['2, k, 9', [0.342865, 0.184299, 1.0]], ['2, k, 10', [0.343843, -0.0293717, 1.0]], ['2, k, 11', [0.31121, -0.0251017, 1.0]], ['2, k, 12', [0.0191015, -0.311015, 1.0]], ['2, k, 13', [-0.0406241, -0.673749, 1.0]], ['2, k, 14', [-0.0965121, -0.988228, 1.0]], ['2, k, 15', [-0.128783, -1.03828, 1.0]], ['2, k, 16', [0.16161, -0.286862, 1.0]], ['2, k, 17', [0.170491, -0.67093, 1.0]], ['2, k, 18', [0.112888, -0.987145, 1.0]], ['2, k, 19', [0.178013, -1.05042, 1.0]], ['2, k, 20', [-0.0148539, 0.209184, 1.0]], ['2, k, 21', [-0.0552585, -0.272681, 1.0]], ['2, k, 22', [-0.0454133, -0.16742, 1.0]], ['2, k, 23', [0.302371, -0.101748, 1.0]], ['2, k, 24', [0.278327, -0.0258937, 1.0]]]
[['2, k, 0', [0.0900345, -0.302143, 1.0]], ['2, k, 1', [0.0308945, -0.00923007, 1.0]], ['2, k, 2', [-0.0265389, 0.278748, 1.0]], ['2, k, 3', [-0.0677525, 0.42086, 1.0]], ['2, k, 4', [-0.168843, 0.167722, 1.0]], ['2, k, 5', [-0.253205, 0.00328814, 1.0]], ['2, k, 6', [-0.108262, -0.157404, 1.0]], ['2, k, 7', [-0.0709298, -0.189774, 1.0]], ['2, k, 8', [0.133211, 0.219422, 1.0]], ['2, k, 9', [0.346396, 0.182629, 1.0]], ['2, k, 10', [0.338362, -0.0289132, 1.0]], ['2, k, 11', [0.300984, -0.0385679, 1.0]], ['2, k, 12', [0.0176692, -0.30989, 1.0]], ['2, k, 13', [-0.0375848, -0.672466, 1.0]], ['2, k, 14', [-0.096956, -0.988371, 1.0]], ['2, k, 15', [-0.12896, -1.0386, 1.0]], ['2, k, 16', [0.160095, -0.286306, 1.0]], ['2, k, 17', [0.168857, -0.670234, 1.0]], ['2, k, 18', [0.112976, -0.987758, 1.0]], ['2, k, 19', [0.169198, -1.0528, 1.0]], ['2, k, 20', [-0.0133728, 0.208271, 1.0]], ['2, k, 21', [-0.0599861, -0.25724, 1.0]], ['2, k, 22', [-0.0433014, -0.166331, 1.0]], ['2, k, 23', [0.292732, -0.118947, 1.0]], ['2, k, 24', [0.259784, -0.0596751, 1.0]]]
[['2, k, 0', [0.08693, -0.299339, 1.0]], ['2, k, 1', [0.0310176, -0.00862779, 1.0]], ['2, k, 2', [-0.0244744, 0.27806, 1.0]], ['2, k, 3', [-0.0642066, 0.419664, 1.0]], ['2, k, 4', [-0.166375, 0.172788, 1.0]], ['2, k, 5', [-0.253952, 0.00838944, 1.0]], ['2, k, 6', [-0.10822, -0.152322, 1.0]], ['2, k, 7', [-0.0764135, -0.18887, 1.0]], ['2, k, 8', [0.134652, 0.217729, 1.0]], ['2, k, 9', [0.347611, 0.181428, 1.0]], ['2, k, 10', [0.320609, -0.0287749, 1.0]], ['2, k, 11', [0.276387, -0.0764742, 1.0]], ['2, k, 12', [0.0147062, -0.30548, 1.0]], ['2, k, 13', [-0.035581, -0.674478, 1.0]], ['2, k, 14', [-0.0972291, -0.988586, 1.0]], ['2, k, 15', [-0.12924, -1.03917, 1.0]], ['2, k, 16', [0.156824, -0.285184, 1.0]], ['2, k, 17', [0.166801, -0.668895, 1.0]], ['2, k, 18', [0.11363, -0.984937, 1.0]], ['2, k, 19', [0.118713, -1.04199, 1.0]], ['2, k, 20', [-0.0118897, 0.20789, 1.0]], ['2, k, 21', [-0.0715411, -0.231496, 1.0]], ['2, k, 22', [-0.0470449, -0.162602, 1.0]], ['2, k, 23', [0.281016, -0.165334, 1.0]], ['2, k, 24', [0.240235, -0.0951384, 1.0]]]
[['2, k, 0', [0.0831727, -0.297249, 1.0]], ['2, k, 1', [0.0298311, -0.0081056, 1.0]], ['2, k, 2', [-0.0244962, 0.277403, 1.0]], ['2, k, 3', [-0.0589852, 0.417279, 1.0]], ['2, k, 4', [-0.166241, 0.173232, 1.0]], ['2, k, 5', [-0.257416, 0.012875, 1.0]], ['2, k, 6', [-0.109377, -0.145745, 1.0]], ['2, k, 7', [-0.0805578, -0.183808, 1.0]], ['2, k, 8', [0.134714, 0.215644, 1.0]], ['2, k, 9', [0.348584, 0.180151, 1.0]], ['2, k, 10', [0.317782, -0.0276493, 1.0]], ['2, k, 11', [0.272538, -0.0724413, 1.0]], ['2, k, 12', [0.0111937, -0.302604, 1.0]], ['2, k, 13', [-0.0351389, -0.67723, 1.0]], ['2, k, 14', [-0.0974457, -0.989047, 1.0]], ['2, k, 15', [-0.129448, -1.0393, 1.0]], ['2, k, 16', [0.152955, -0.284002, 1.0]], ['2, k, 17', [0.1612, -0.674687, 1.0]], ['2, k, 18', [0.113823, -0.985643, 1.0]], ['2, k, 19', [0.122849, -1.04789, 1.0]], ['2, k, 20', [-0.0119057, 0.207528, 1.0]], ['2, k, 21', [-0.073423, -0.224662, 1.0]], ['2, k, 22', [-0.0564485, -0.151178, 1.0]], ['2, k, 23', [0.267279, -0.164958, 1.0]], ['2, k, 24', [0.236696, -0.0927108, 1.0]]]
[['2, k, 0', [0.0772603, -0.296471, 1.0]], ['2, k, 1', [0.0284081, -0.00842747, 1.0]], ['2, k, 2', [-0.0235724, 0.275377, 1.0]], ['2, k, 3', [-0.055106, 0.415483, 1.0]], ['2, k, 4', [-0.166137, 0.173883, 1.0]], ['2, k, 5', [-0.259947, 0.0174445, 1.0]], ['2, k, 6', [-0.116578, -0.146107, 1.0]], ['2, k, 7', [-0.101587, -0.18902, 1.0]], ['2, k, 8', [0.136274, 0.212555, 1.0]], ['2, k, 9', [0.348164, 0.177411, 1.0]], ['2, k, 10', [0.31599, -0.0278818, 1.0]], ['2, k, 11', [0.273956, -0.0665104, 1.0]], ['2, k, 12', [0.00589233, -0.300694, 1.0]], ['2, k, 13', [-0.037851, -0.677807, 1.0]], ['2, k, 14', [-0.0978563, -0.989256, 1.0]], ['2, k, 15', [-0.129501, -1.03939, 1.0]], ['2, k, 16', [0.146516, -0.284451, 1.0]], ['2, k, 17', [0.159277, -0.669977, 1.0]], ['2, k, 18', [0.114549, -0.98543, 1.0]], ['2, k, 19', [0.122263, -1.04734, 1.0]], ['2, k, 20', [-0.0115184, 0.206164, 1.0]], ['2, k, 21', [-0.104272, -0.26883, 1.0]], ['2, k, 22', [-0.0717377, -0.179157, 1.0]], ['2, k, 23', [0.261092, -0.156078, 1.0]], ['2, k, 24', [0.238506, -0.0787399, 1.0]]]
[['2, k, 0', [0.0733238, -0.29578, 1.0]], ['2, k, 1', [0.0276652, -0.00878865, 1.0]], ['2, k, 2', [-0.0215142, 0.272881, 1.0]], ['2, k, 3', [-0.0510281, 0.413693, 1.0]], ['2, k, 4', [-0.166018, 0.174366, 1.0]], ['2, k, 5', [-0.260757, 0.0203693, 1.0]], ['2, k, 6', [-0.121911, -0.146997, 1.0]], ['2, k, 7', [-0.0929755, -0.190205, 1.0]], ['2, k, 8', [0.137626, 0.209635, 1.0]], ['2, k, 9', [0.346647, 0.161739, 1.0]], ['2, k, 10', [0.313872, -0.0397503, 1.0]], ['2, k, 11', [0.256811, -0.0729033, 1.0]], ['2, k, 12', [0.00198763, -0.299541, 1.0]], ['2, k, 13', [-0.0531463, -0.690412, 1.0]], ['2, k, 14', [-0.0982132, -0.989661, 1.0]], ['2, k, 15', [-0.130301, -1.04045, 1.0]], ['2, k, 16', [0.142714, -0.284249, 1.0]], ['2, k, 17', [0.154263, -0.668041, 1.0]], ['2, k, 18', [0.114946, -0.987665, 1.0]], ['2, k, 19', [0.123236, -1.05026, 1.0]], ['2, k, 20', [-0.0103315, 0.204338, 1.0]], ['2, k, 21', [-0.0868263, -0.231446, 1.0]], ['2, k, 22', [-0.0753544, -0.151023, 1.0]], ['2, k, 23', [0.254523, -0.163979, 1.0]], ['2, k, 24', [0.214262, -0.06759, 1.0]]]
[['2, k, 0', [0.0677335, -0.294237, 1.0]], ['2, k, 1', [0.0262039, -0.00943848, 1.0]], ['2, k, 2', [-0.0201844, 0.269472, 1.0]], ['2, k, 3', [-0.0465754, 0.411759, 1.0]], ['2, k, 4', [-0.165851, 0.175005, 1.0]], ['2, k, 5', [-0.26799, 0.0402689, 1.0]], ['2, k, 6', [-0.13337, -0.130416, 1.0]], ['2, k, 7', [-0.101937, -0.169095, 1.0]], ['2, k, 8', [0.139391, 0.206905, 1.0]], ['2, k, 9', [0.346235, 0.157159, 1.0]], ['2, k, 10', [0.311403, -0.041427, 1.0]], ['2, k, 11', [0.251905, -0.0724948, 1.0]], ['2, k, 12', [-0.00333862, -0.296682, 1.0]], ['2, k, 13', [-0.0532256, -0.689535, 1.0]], ['2, k, 14', [-0.0985945, -0.990737, 1.0]], ['2, k, 15', [-0.13166, -1.04145, 1.0]], ['2, k, 16', [0.136949, -0.284013, 1.0]], ['2, k, 17', [0.153533, -0.665618, 1.0]], ['2, k, 18', [0.115059, -0.984749, 1.0]], ['2, k, 19', [0.123376, -1.04904, 1.0]], ['2, k, 20', [-0.00968818, 0.201752, 1.0]], ['2, k, 21', [-0.0913805, -0.209521, 1.0]], ['2, k, 22', [-0.0843878, -0.133169, 1.0]], ['2, k, 23', [0.24596, -0.164257, 1.0]], ['2, k, 24', [0.21116, -0.0760212, 1.0]]]
[['2, k, 0', [0.0615783, -0.29472, 1.0]], ['2, k, 1', [0.0248702, -0.0104122, 1.0]], ['2, k, 2', [-0.017693, 0.266877, 1.0]], ['2, k, 3', [-0.0416179, 0.410325, 1.0]], ['2, k, 4', [-0.165674, 0.175735, 1.0]], ['2, k, 5', [-0.276228, 0.0613649, 1.0]], ['2, k, 6', [-0.146744, -0.113524, 1.0]], ['2, k, 7', [-0.113058, -0.162491, 1.0]], ['2, k, 8', [0.141617, 0.202277, 1.0]], ['2, k, 9', [0.348196, 0.151476, 1.0]], ['2, k, 10', [0.306116, -0.0452101, 1.0]], ['2, k, 11', [0.24346, -0.0776522, 1.0]], ['2, k, 12', [-0.00901878, -0.295988, 1.0]], ['2, k, 13', [-0.0585462, -0.690728, 1.0]], ['2, k, 14', [-0.0987943, -0.990986, 1.0]], ['2, k, 15', [-0.1319, -1.0419, 1.0]], ['2, k, 16', [0.130453, -0.28591, 1.0]], ['2, k, 17', [0.150036, -0.664253, 1.0]], ['2, k, 18', [0.114466, -0.985656, 1.0]], ['2, k, 19', [0.12347, -1.04908, 1.0]], ['2, k, 20', [-0.00827266, 0.199519, 1.0]], ['2, k, 21', [-0.0986888, -0.233932, 1.0]], ['2, k, 22', [-0.0804654, -0.146567, 1.0]], ['2, k, 23', [0.237154, -0.170298, 1.0]], ['2, k, 24', [0.204281, -0.0727298, 1.0]]]
[['2, k, 0', [0.055707, -0.293689, 1.0]], ['2, k, 1', [0.0236402, -0.0108929, 1.0]], ['2, k, 2', [-0.0151133, 0.264952, 1.0]], ['2, k, 3', [-0.0354326, 0.408766, 1.0]], ['2, k, 4', [-0.163036, 0.18356, 1.0]], ['2, k, 5', [-0.279192, 0.0693264, 1.0]], ['2, k, 6', [-0.168506, -0.117079, 1.0]], ['2, k, 7', [-0.12867, -0.167376, 1.0]], ['2, k, 8', [0.142918, 0.199622, 1.0]], ['2, k, 9', [0.351088, 0.146384, 1.0]], ['2, k, 10', [0.299686, -0.047961, 1.0]], ['2, k, 11', [0.238028, -0.0755042, 1.0]], ['2, k, 12', [-0.0151239, -0.294127, 1.0]], ['2, k, 13', [-0.0666614, -0.694547, 1.0]], ['2, k, 14', [-0.0989567, -0.99125, 1.0]], ['2, k, 15', [-0.132079, -1.04176, 1.0]], ['2, k, 16', [0.124985, -0.285678, 1.0]], ['2, k, 17', [0.143792, -0.659992, 1.0]], ['2, k, 18', [0.111011, -0.987726, 1.0]], ['2, k, 19', [0.11949, -1.04568, 1.0]], ['2, k, 20', [-0.00678662, 0.197916, 1.0]], ['2, k, 21', [-0.126812, -0.241419, 1.0]], ['2, k, 22', [-0.0980719, -0.155541, 1.0]], ['2, k, 23', [0.231366, -0.173062, 1.0]], ['2, k, 24', [0.200687, -0.066155, 1.0]]]
[['2, k, 0', [0.0490595, -0.291515, 1.0]], ['2, k, 1', [0.0224113, -0.011739, 1.0]], ['2, k, 2', [-0.0109883, 0.260245, 1.0]], ['2, k, 3', [-0.0286168, 0.406091, 1.0]], ['2, k, 4', [-0.161207, 0.189632, 1.0]], ['2, k, 5', [-0.28132, 0.0927532, 1.0]], ['2, k, 6', [-0.182475, -0.0974804, 1.0]], ['2, k, 7', [-0.144765, -0.140459, 1.0]], ['2, k, 8', [0.144076, 0.195982, 1.0]], ['2, k, 9', [0.349334, 0.139747, 1.0]], ['2, k, 10', [0.293789, -0.0494263, 1.0]], ['2, k, 11', [0.231122, -0.0785059, 1.0]], ['2, k, 12', [-0.0231064, -0.289766, 1.0]], ['2, k, 13', [-0.0686463, -0.693489, 1.0]], ['2, k, 14', [-0.0988948, -0.992061, 1.0]], ['2, k, 15', [-0.132336, -1.04236, 1.0]], ['2, k, 16', [0.119644, -0.28525, 1.0]], ['2, k, 17', [0.139243, -0.659742, 1.0]], ['2, k, 18', [0.110982, -0.98769, 1.0]], ['2, k, 19', [0.119941, -1.0454, 1.0]], ['2, k, 20', [-0.00427721, 0.194313, 1.0]], ['2, k, 21', [-0.135636, -0.21847, 1.0]], ['2, k, 22', [-0.115283, -0.136162, 1.0]], ['2, k, 23', [0.224501, -0.16977, 1.0]], ['2, k, 24', [0.197387, -0.0778963, 1.0]]]
[['2, k, 0', [0.0428599, -0.289848, 1.0]], ['2, k, 1', [0.0212302, -0.0128233, 1.0]], ['2, k, 2', [-0.00679483, 0.255385, 1.0]], ['2, k, 3', [-0.0227822, 0.404569, 1.0]], ['2, k, 4', [-0.160741, 0.194047, 1.0]], ['2, k, 5', [-0.281734, 0.0955634, 1.0]], ['2, k, 6', [-0.18432, -0.0952157, 1.0]], ['2, k, 7', [-0.14947, -0.144278, 1.0]], ['2, k, 8', [0.145883, 0.191416, 1.0]], ['2, k, 9', [0.346481, 0.127936, 1.0]], ['2, k, 10', [0.257373, -0.0480265, 1.0]], ['2, k, 11', [0.213748, -0.0847214, 1.0]], ['2, k, 12', [-0.0288673, -0.287165, 1.0]], ['2, k, 13', [-0.0719577, -0.693312, 1.0]], ['2, k, 14', [-0.0988274, -0.99211, 1.0]], ['2, k, 15', [-0.132269, -1.0423, 1.0]], ['2, k, 16', [0.113298, -0.28476, 1.0]], ['2, k, 17', [0.135353, -0.660155, 1.0]], ['2, k, 18', [0.111367, -0.988209, 1.0]], ['2, k, 19', [0.118777, -1.04595, 1.0]], ['2, k, 20', [-0.00152321, 0.190343, 1.0]], ['2, k, 21', [-0.141384, -0.219854, 1.0]], ['2, k, 22', [-0.117952, -0.137553, 1.0]], ['2, k, 23', [0.214396, -0.171458, 1.0]], ['2, k, 24', [0.172956, -0.0922709, 1.0]]]
[['2, k, 0', [0.0343302, -0.289679, 1.0]], ['2, k, 1', [0.01928, -0.0142365, 1.0]], ['2, k, 2', [-0.00399691, 0.252637, 1.0]], ['2, k, 3', [-0.0168819, 0.402458, 1.0]], ['2, k, 4', [-0.160847, 0.192247, 1.0]], ['2, k, 5', [-0.283215, 0.0978508, 1.0]], ['2, k, 6', [-0.188241, -0.0938365, 1.0]], ['2, k, 7', [-0.156182, -0.141698, 1.0]], ['2, k, 8', [0.146788, 0.187646, 1.0]], ['2, k, 9', [0.345136, 0.122342, 1.0]], ['2, k, 10', [0.256051, -0.0507311, 1.0]], ['2, k, 11', [0.208237, -0.0849646, 1.0]], ['2, k, 12', [-0.037135, -0.286113, 1.0]], ['2, k, 13', [-0.0756005, -0.691598, 1.0]], ['2, k, 14', [-0.0999178, -0.992281, 1.0]], ['2, k, 15', [-0.133637, -1.0461, 1.0]], ['2, k, 16', [0.104758, -0.28563, 1.0]], ['2, k, 17', [0.130973, -0.65956, 1.0]], ['2, k, 18', [0.109502, -0.989637, 1.0]], ['2, k, 19', [0.118689, -1.04577, 1.0]], ['2, k, 20', [0.000204457, 0.187866, 1.0]], ['2, k, 21', [-0.153242, -0.22043, 1.0]], ['2, k, 22', [-0.121052, -0.141834, 1.0]], ['2, k, 23', [0.208081, -0.175453, 1.0]], ['2, k, 24', [0.169865, -0.102218, 1.0]]]
[['2, k, 0', [0.0276461, -0.28866, 1.0]], ['2, k, 1', [0.0172333, -0.0151721, 1.0]], ['2, k, 2', [-0.0021717, 0.25071, 1.0]], ['2, k, 3', [-0.011961, 0.39994, 1.0]], ['2, k, 4', [-0.158682, 0.194709, 1.0]], ['2, k, 5', [-0.285088, 0.101098, 1.0]], ['2, k, 6', [-0.194163, -0.0920694, 1.0]], ['2, k, 7', [-0.161613, -0.145189, 1.0]], ['2, k, 8', [0.148196, 0.184606, 1.0]], ['2, k, 9', [0.341257, 0.11346, 1.0]], ['2, k, 10', [0.251746, -0.0562022, 1.0]], ['2, k, 11', [0.200611, -0.0876765, 1.0]], ['2, k, 12', [-0.044273, -0.283818, 1.0]], ['2, k, 13', [-0.0787667, -0.692825, 1.0]], ['2, k, 14', [-0.100505, -0.992675, 1.0]], ['2, k, 15', [-0.133587, -1.04604, 1.0]], ['2, k, 16', [0.0986013, -0.285842, 1.0]], ['2, k, 17', [0.127019, -0.660588, 1.0]], ['2, k, 18', [0.110276, -0.989522, 1.0]], ['2, k, 19', [0.118295, -1.04542, 1.0]], ['2, k, 20', [0.00123476, 0.186192, 1.0]], ['2, k, 21', [-0.160873, -0.219575, 1.0]], ['2, k, 22', [-0.125006, -0.143357, 1.0]], ['2, k, 23', [0.195174, -0.181231, 1.0]], ['2, k, 24', [0.162124, -0.107068, 1.0]]]
[['2, k, 0', [0.0211632, -0.287764, 1.0]], ['2, k, 1', [0.0150976, -0.0159457, 1.0]], ['2, k, 2', [-0.000565505, 0.249133, 1.0]], ['2, k, 3', [-0.00763674, 0.397419, 1.0]], ['2, k, 4', [-0.158249, 0.197847, 1.0]], ['2, k, 5', [-0.288087, 0.107069, 1.0]], ['2, k, 6', [-0.202048, -0.0868125, 1.0]], ['2, k, 7', [-0.171838, -0.139989, 1.0]], ['2, k, 8', [0.14958, 0.180808, 1.0]], ['2, k, 9', [0.33997, 0.104471, 1.0]], ['2, k, 10', [0.246053, -0.062767, 1.0]], ['2, k, 11', [0.193227, -0.0919394, 1.0]], ['2, k, 12', [-0.0506582, -0.281988, 1.0]], ['2, k, 13', [-0.0824129, -0.693261, 1.0]], ['2, k, 14', [-0.103231, -0.993451, 1.0]], ['2, k, 15', [-0.133491, -1.04603, 1.0]], ['2, k, 16', [0.0921933, -0.285962, 1.0]], ['2, k, 17', [0.122832, -0.660616, 1.0]], ['2, k, 18', [0.109263, -0.988624, 1.0]], ['2, k, 19', [0.114886, -1.04527, 1.0]], ['2, k, 20', [0.0020648, 0.184854, 1.0]], ['2, k, 21', [-0.169513, -0.211655, 1.0]], ['2, k, 22', [-0.138382, -0.137938, 1.0]], ['2, k, 23', [0.189121, -0.193798, 1.0]], ['2, k, 24', [0.156584, -0.116241, 1.0]]]
[['2, k, 0', [0.0145306, -0.287816, 1.0]], ['2, k, 1', [0.0131482, -0.01677, 1.0]], ['2, k, 2', [0.00163431, 0.24747, 1.0]], ['2, k, 3', [-0.00288287, 0.395382, 1.0]], ['2, k, 4', [-0.158226, 0.197764, 1.0]], ['2, k, 5', [-0.291608, 0.112803, 1.0]], ['2, k, 6', [-0.212702, -0.0834913, 1.0]], ['2, k, 7', [-0.182079, -0.136986, 1.0]], ['2, k, 8', [0.151105, 0.176086, 1.0]], ['2, k, 9', [0.338453, 0.0973175, 1.0]], ['2, k, 10', [0.241137, -0.0672554, 1.0]], ['2, k, 11', [0.186072, -0.0939831, 1.0]], ['2, k, 12', [-0.0576447, -0.281211, 1.0]], ['2, k, 13', [-0.0868983, -0.692521, 1.0]], ['2, k, 14', [-0.105333, -0.994082, 1.0]], ['2, k, 15', [-0.134084, -1.04572, 1.0]], ['2, k, 16', [0.086169, -0.286818, 1.0]], ['2, k, 17', [0.117601, -0.659507, 1.0]], ['2, k, 18', [0.109291, -0.988544, 1.0]], ['2, k, 19', [0.112694, -1.04517, 1.0]], ['2, k, 20', [0.00319743, 0.18339, 1.0]], ['2, k, 21', [-0.182154, -0.210784, 1.0]], ['2, k, 22', [-0.147859, -0.137638, 1.0]], ['2, k, 23', [0.17591, -0.185518, 1.0]], ['2, k, 24', [0.155187, -0.0963408, 1.0]]]
[['2, k, 0', [0.00793322, -0.287568, 1.0]], ['2, k, 1', [0.00999898, -0.0180973, 1.0]], ['2, k, 2', [0.00254793, 0.245308, 1.0]], ['2, k, 3', [0.00123832, 0.393912, 1.0]], ['2, k, 4', [-0.157279, 0.201879, 1.0]], ['2, k, 5', [-0.295114, 0.11699, 1.0]], ['2, k, 6', [-0.2336, -0.0858398, 1.0]], ['2, k, 7', [-0.191847, -0.134878, 1.0]], ['2, k, 8', [0.150953, 0.171591, 1.0]], ['2, k, 9', [0.335391, 0.0889988, 1.0]], ['2, k, 10', [0.231733, -0.0723944, 1.0]], ['2, k, 11', [0.178432, -0.0991934, 1.0]], ['2, k, 12', [-0.0647091, -0.279402, 1.0]], ['2, k, 13', [-0.0906648, -0.693151, 1.0]], ['2, k, 14', [-0.106283, -0.99392, 1.0]], ['2, k, 15', [-0.134694, -1.04641, 1.0]], ['2, k, 16', [0.07997, -0.288035, 1.0]], ['2, k, 17', [0.113064, -0.658821, 1.0]], ['2, k, 18', [0.109817, -0.988347, 1.0]], ['2, k, 19', [0.113464, -1.04554, 1.0]], ['2, k, 20', [0.00347021, 0.181395, 1.0]], ['2, k, 21', [-0.190307, -0.212259, 1.0]], ['2, k, 22', [-0.160228, -0.138629, 1.0]], ['2, k, 23', [0.170607, -0.201519, 1.0]], ['2, k, 24', [0.147449, -0.110494, 1.0]]]
