[['2, k, 0', [-0.601759, -0.686321, 1.0]], ['2, k, 1', [-0.609874, -0.393826, 1.0]], ['2, k, 2', [-0.615509, -0.105193, 1.0]], ['2, k, 3', [-0.611338, 0.00326417, 1.0]], ['2, k, 4', [-0.742344, -0.223026, 1.0]], ['2, k, 5', [-0.884905, -0.338128, 1.0]], ['2, k, 6', [-0.696419, -0.366135, 1.0]], ['2, k, 7', [-0.648645, -0.37239, 1.0]], ['2, k, 8', [-0.478494, -0.178877, 1.0]], ['2, k, 9', [-0.413878, -0.344076, 1.0]], ['2, k, 10', [-0.575488, -0.371364, 1.0]], ['2, k, 11', [-0.611778, -0.368428, 1.0]], ['2, k, 12', [-0.655525, -0.689294, 1.0]], ['2, k, 13', [-0.743327, -0.414591, 1.0]], ['2, k, 14', [-0.689216, -0.659031, 1.0]], ['2, k, 15', [-0.650984, -0.688812, 1.0]], ['2, k, 16', [-0.535604, -0.669216, 1.0]], ['2, k, 17', [-0.308589, -0.698961, 1.0]], ['2, k, 18', [-0.271969, -1.03117, 1.0]], ['2, k, 19', [-0.243344, -1.05307, 1.0]], ['2, k, 20', [-0.614548, -0.176875, 1.0]], ['2, k, 21', [-0.608367, -0.380757, 1.0]], ['2, k, 22', [-0.648789, -0.3329, 1.0]], ['2, k, 23', [-0.65015, -0.380971, 1.0]], ['2, k, 24', [-0.611484, -0.333031, 1.0]]]
[['2, k, 0', [-0.567485, -0.602196, 1.0]], ['2, k, 1', [-0.592434, -0.333482, 1.0]], ['2, k, 2', [-0.615307, -0.0678227, 1.0]], ['2, k, 3', [-0.583676, 0.0459787, 1.0]], ['2, k, 4', [-0.72549, -0.196354, 1.0]], ['2, k, 5', [-0.798714, -0.375689, 1.0]], ['2, k, 6', [-0.746271, -0.443235, 1.0]], ['2, k, 7', [-0.723444, -0.449926, 1.0]], ['2, k, 8', [-0.457404, -0.16007, 1.0]], ['2, k, 9', [-0.422573, -0.353417, 1.0]], ['2, k, 10', [-0.351767, -0.403369, 1.0]], ['2, k, 11', [-0.308923, -0.423136, 1.0]], ['2, k, 12', [-0.618235, -0.597964, 1.0]], ['2, k, 13', [-0.748667, -0.860504, 1.0]], ['2, k, 14', [-0.475029, -0.80881, 1.0]], ['2, k, 15', [-0.570876, -0.749724, 1.0]], ['2, k, 16', [-0.506074, -0.596605, 1.0]], ['2, k, 17', [-0.408278, -0.877352, 1.0]], ['2, k, 18', [-0.421963, -1.04817, 1.0]], ['2, k, 19', [-0.398831, -1.08063, 1.0]], ['2, k, 20', [-0.609893, -0.133912, 1.0]], ['2, k, 21', [-0.716705, -0.462442, 1.0]], ['2, k, 22', [-0.767649, -0.446823, 1.0]], ['2, k, 23', [-0.286779, -0.430597, 1.0]], ['2, k, 24', [-0.361167, -0.433203, 1.0]]]
[['2, k, 0', [-0.567518, -0.602243, 1.0]], ['2, k, 1', [-0.592814, -0.333659, 1.0]], ['2, k, 2', [-0.616361, -0.0682583, 1.0]], ['2, k, 3', [-0.585169, 0.0459398, 1.0]], ['2, k, 4', [-0.72611, -0.196654, 1.0]], ['2, k, 5', [-0.798963, -0.376596, 1.0]], ['2, k, 6', [-0.748276, -0.442832, 1.0]], ['2, k, 7', [-0.724778, -0.44653, 1.0]], ['2, k, 8', [-0.458411, -0.159997, 1.0]], ['2, k, 9', [-0.421953, -0.353058, 1.0]], ['2, k, 10', [-0.351162, -0.402633, 1.0]], ['2, k, 11', [-0.306069, -0.413844, 1.0]], ['2, k, 12', [-0.618271, -0.59804, 1.0]], ['2, k, 13', [-0.749346, -0.860274, 1.0]], ['2, k, 14', [-0.473827, -0.820312, 1.0]], ['2, k, 15', [-0.566838, -0.755713, 1.0]], ['2, k, 16', [-0.506099, -0.596591, 1.0]], ['2, k, 17', [-0.407648, -0.877115, 1.0]], ['2, k, 18', [-0.420862, -1.04715, 1.0]], ['2, k, 19', [-0.39726, -1.07875, 1.0]], ['2, k, 20', [-0.61078, -0.134261, 1.0]], ['2, k, 21', [-0.708852, -0.457298, 1.0]], ['2, k, 22', [-0.7722, -0.448843, 1.0]], ['2, k, 23', [-0.279656, -0.429416, 1.0]], ['2, k, 24', [-0.354744, -0.427176, 1.0]]]
[['2, k, 0', [-0.567571, -0.602312, 1.0]], ['2, k, 1', [-0.593439, -0.333969, 1.0]], ['2, k, 2', [-0.617769, -0.0688567, 1.0]], ['2, k, 3', [-0.587203, 0.0456652, 1.0]], ['2, k, 4', [-0.727461, -0.197882, 1.0]], ['2, k, 5', [-0.819092, -0.370899, 1.0]], ['2, k, 6', [-0.756358, -0.428875, 1.0]], ['2, k, 7', [-0.725499, -0.444263, 1.0]], ['2, k, 8', [-0.459028, -0.159488, 1.0]], ['2, k, 9', [-0.420504, -0.352245, 1.0]], ['2, k, 10', [-0.326822, -0.35763, 1.0]], ['2, k, 11', [-0.299856, -0.405387, 1.0]], ['2, k, 12', [-0.618386, -0.598255, 1.0]], ['2, k, 13', [-0.748355, -0.861088, 1.0]], ['2, k, 14', [-0.473092, -0.816527, 1.0]], ['2, k, 15', [-0.567547, -0.754239, 1.0]], ['2, k, 16', [-0.506131, -0.596548, 1.0]], ['2, k, 17', [-0.405464, -0.876414, 1.0]], ['2, k, 18', [-0.420964, -1.047, 1.0]], ['2, k, 19', [-0.39809, -1.07838, 1.0]], ['2, k, 20', [-0.612003, -0.134769, 1.0]], ['2, k, 21', [-0.701763, -0.449434, 1.0]], ['2, k, 22', [-0.768978, -0.445278, 1.0]], ['2, k, 23', [-0.276912, -0.419561, 1.0]], ['2, k, 24', [-0.3344, -0.431329, 1.0]]]
[['2, k, 0', [-0.567605, -0.602332, 1.0]], ['2, k, 1', [-0.593822, -0.33411, 1.0]], ['2, k, 2', [-0.618477, -0.0691621, 1.0]], ['2, k, 3', [-0.588433, 0.0453101, 1.0]], ['2, k, 4', [-0.727337, -0.197969, 1.0]], ['2, k, 5', [-0.798397, -0.376956, 1.0]], ['2, k, 6', [-0.746754, -0.419815, 1.0]], ['2, k, 7', [-0.719848, -0.439494, 1.0]], ['2, k, 8', [-0.459416, -0.159114, 1.0]], ['2, k, 9', [-0.419638, -0.351694, 1.0]], ['2, k, 10', [-0.39284, -0.385401, 1.0]], ['2, k, 11', [-0.307315, -0.395196, 1.0]], ['2, k, 12', [-0.618411, -0.598304, 1.0]], ['2, k, 13', [-0.747537, -0.861607, 1.0]], ['2, k, 14', [-0.473347, -0.810487, 1.0]], ['2, k, 15', [-0.568946, -0.750175, 1.0]], ['2, k, 16', [-0.506216, -0.596473, 1.0]], ['2, k, 17', [-0.403506, -0.8756, 1.0]], ['2, k, 18', [-0.420732, -1.04627, 1.0]], ['2, k, 19', [-0.398307, -1.07754, 1.0]], ['2, k, 20', [-0.612649, -0.135023, 1.0]], ['2, k, 21', [-0.703971, -0.450276, 1.0]], ['2, k, 22', [-0.772563, -0.444743, 1.0]], ['2, k, 23', [-0.273737, -0.406492, 1.0]], ['2, k, 24', [-0.357499, -0.409127, 1.0]]]
[['2, k, 0', [-0.567662, -0.602263, 1.0]], ['2, k, 1', [-0.594265, -0.333946, 1.0]], ['2, k, 2', [-0.619279, -0.0690487, 1.0]], ['2, k, 3', [-0.58952, 0.0454104, 1.0]], ['2, k, 4', [-0.727992, -0.197928, 1.0]], ['2, k, 5', [-0.814327, -0.36539, 1.0]], ['2, k, 6', [-0.757524, -0.410661, 1.0]], ['2, k, 7', [-0.72143, -0.435935, 1.0]], ['2, k, 8', [-0.459764, -0.158545, 1.0]], ['2, k, 9', [-0.416215, -0.350639, 1.0]], ['2, k, 10', [-0.339594, -0.36985, 1.0]], ['2, k, 11', [-0.302493, -0.387, 1.0]], ['2, k, 12', [-0.618475, -0.598179, 1.0]], ['2, k, 13', [-0.748003, -0.861302, 1.0]], ['2, k, 14', [-0.458963, -0.86013, 1.0]], ['2, k, 15', [-0.541185, -0.785981, 1.0]], ['2, k, 16', [-0.506364, -0.596224, 1.0]], ['2, k, 17', [-0.400774, -0.874344, 1.0]], ['2, k, 18', [-0.420944, -1.0452, 1.0]], ['2, k, 19', [-0.399628, -1.07613, 1.0]], ['2, k, 20', [-0.613377, -0.134882, 1.0]], ['2, k, 21', [-0.706123, -0.448187, 1.0]], ['2, k, 22', [-0.771167, -0.438517, 1.0]], ['2, k, 23', [-0.289841, -0.399688, 1.0]], ['2, k, 24', [-0.353839, -0.400413, 1.0]]]
[['2, k, 0', [-0.56781, -0.602136, 1.0]], ['2, k, 1', [-0.594756, -0.333822, 1.0]], ['2, k, 2', [-0.619934, -0.0690946, 1.0]], ['2, k, 3', [-0.590777, 0.0456684, 1.0]], ['2, k, 4', [-0.728653, -0.197478, 1.0]], ['2, k, 5', [-0.79869, -0.377178, 1.0]], ['2, k, 6', [-0.746207, -0.416894, 1.0]], ['2, k, 7', [-0.730822, -0.420688, 1.0]], ['2, k, 8', [-0.460173, -0.158509, 1.0]], ['2, k, 9', [-0.41436, -0.350049, 1.0]], ['2, k, 10', [-0.336107, -0.369614, 1.0]], ['2, k, 11', [-0.297475, -0.376358, 1.0]], ['2, k, 12', [-0.618568, -0.598145, 1.0]], ['2, k, 13', [-0.747999, -0.861336, 1.0]], ['2, k, 14', [-0.460927, -0.861431, 1.0]], ['2, k, 15', [-0.544776, -0.784133, 1.0]], ['2, k, 16', [-0.506687, -0.595753, 1.0]], ['2, k, 17', [-0.394956, -0.871679, 1.0]], ['2, k, 18', [-0.425675, -1.05061, 1.0]], ['2, k, 19', [-0.407938, -1.08471, 1.0]], ['2, k, 20', [-0.614009, -0.134873, 1.0]], ['2, k, 21', [-0.695239, -0.457134, 1.0]], ['2, k, 22', [-0.752258, -0.410346, 1.0]], ['2, k, 23', [-0.280739, -0.393088, 1.0]], ['2, k, 24', [-0.338301, -0.403064, 1.0]]]
[['2, k, 0', [-0.567901, -0.601924, 1.0]], ['2, k, 1', [-0.594918, -0.333902, 1.0]], ['2, k, 2', [-0.620077, -0.0697905, 1.0]], ['2, k, 3', [-0.591295, 0.0450908, 1.0]], ['2, k, 4', [-0.72964, -0.197333, 1.0]], ['2, k, 5', [-0.815535, -0.339519, 1.0]], ['2, k, 6', [-0.759831, -0.394847, 1.0]], ['2, k, 7', [-0.717442, -0.422475, 1.0]], ['2, k, 8', [-0.460325, -0.158176, 1.0]], ['2, k, 9', [-0.412946, -0.350039, 1.0]], ['2, k, 10', [-0.336162, -0.339694, 1.0]], ['2, k, 11', [-0.301669, -0.371025, 1.0]], ['2, k, 12', [-0.618646, -0.597999, 1.0]], ['2, k, 13', [-0.747188, -0.861678, 1.0]], ['2, k, 14', [-0.461558, -0.86047, 1.0]], ['2, k, 15', [-0.546262, -0.782894, 1.0]], ['2, k, 16', [-0.506843, -0.595177, 1.0]], ['2, k, 17', [-0.395046, -0.871106, 1.0]], ['2, k, 18', [-0.426843, -1.05115, 1.0]], ['2, k, 19', [-0.409875, -1.0857, 1.0]], ['2, k, 20', [-0.614169, -0.135378, 1.0]], ['2, k, 21', [-0.687234, -0.428652, 1.0]], ['2, k, 22', [-0.764647, -0.428636, 1.0]], ['2, k, 23', [-0.271561, -0.376816, 1.0]], ['2, k, 24', [-0.349825, -0.384931, 1.0]]]
[['2, k, 0', [-0.567896, -0.601861, 1.0]], ['2, k, 1', [-0.595143, -0.333953, 1.0]], ['2, k, 2', [-0.62061, -0.0700761, 1.0]], ['2, k, 3', [-0.591941, 0.0449436, 1.0]], ['2, k, 4', [-0.729731, -0.197131, 1.0]], ['2, k, 5', [-0.815624, -0.33912, 1.0]], ['2, k, 6', [-0.761017, -0.392937, 1.0]], ['2, k, 7', [-0.683982, -0.392229, 1.0]], ['2, k, 8', [-0.460649, -0.1581, 1.0]], ['2, k, 9', [-0.408987, -0.349109, 1.0]], ['2, k, 10', [-0.352254, -0.366462, 1.0]], ['2, k, 11', [-0.296699, -0.360377, 1.0]], ['2, k, 12', [-0.618726, -0.597874, 1.0]], ['2, k, 13', [-0.746826, -0.861795, 1.0]], ['2, k, 14', [-0.462111, -0.865433, 1.0]], ['2, k, 15', [-0.545679, -0.785797, 1.0]], ['2, k, 16', [-0.506766, -0.595065, 1.0]], ['2, k, 17', [-0.393878, -0.870563, 1.0]], ['2, k, 18', [-0.427515, -1.05121, 1.0]], ['2, k, 19', [-0.411615, -1.08645, 1.0]], ['2, k, 20', [-0.614625, -0.1356, 1.0]], ['2, k, 21', [-0.653947, -0.398534, 1.0]], ['2, k, 22', [-0.731581, -0.39869, 1.0]], ['2, k, 23', [-0.272572, -0.380896, 1.0]], ['2, k, 24', [-0.343718, -0.377803, 1.0]]]
[['2, k, 0', [-0.567726, -0.601768, 1.0]], ['2, k, 1', [-0.595133, -0.333791, 1.0]], ['2, k, 2', [-0.620918, -0.069783, 1.0]], ['2, k, 3', [-0.592507, 0.0453364, 1.0]], ['2, k, 4', [-0.729529, -0.196967, 1.0]], ['2, k, 5', [-0.815612, -0.338076, 1.0]], ['2, k, 6', [-0.759153, -0.374775, 1.0]], ['2, k, 7', [-0.71647, -0.405924, 1.0]], ['2, k, 8', [-0.460677, -0.157916, 1.0]], ['2, k, 9', [-0.406496, -0.343503, 1.0]], ['2, k, 10', [-0.340148, -0.330259, 1.0]], ['2, k, 11', [-0.295295, -0.351882, 1.0]], ['2, k, 12', [-0.618461, -0.597603, 1.0]], ['2, k, 13', [-0.746762, -0.861455, 1.0]], ['2, k, 14', [-0.462775, -0.855774, 1.0]], ['2, k, 15', [-0.548816, -0.779005, 1.0]], ['2, k, 16', [-0.50662, -0.595037, 1.0]], ['2, k, 17', [-0.390855, -0.869397, 1.0]], ['2, k, 18', [-0.426219, -1.05046, 1.0]], ['2, k, 19', [-0.411101, -1.08512, 1.0]], ['2, k, 20', [-0.614847, -0.135347, 1.0]], ['2, k, 21', [-0.69278, -0.413302, 1.0]], ['2, k, 22', [-0.763718, -0.409451, 1.0]], ['2, k, 23', [-0.262755, -0.358767, 1.0]], ['2, k, 24', [-0.33339, -0.375715, 1.0]]]
[['2, k, 0', [-0.567719, -0.601848, 1.0]], ['2, k, 1', [-0.59526, -0.333908, 1.0]], ['2, k, 2', [-0.621129, -0.0697978, 1.0]], ['2, k, 3', [-0.592681, 0.0454745, 1.0]], ['2, k, 4', [-0.729438, -0.196905, 1.0]], ['2, k, 5', [-0.815918, -0.337678, 1.0]], ['2, k, 6', [-0.759286, -0.371559, 1.0]], ['2, k, 7', [-0.717748, -0.39603, 1.0]], ['2, k, 8', [-0.458249, -0.156515, 1.0]], ['2, k, 9', [-0.402809, -0.33377, 1.0]], ['2, k, 10', [-0.383972, -0.346424, 1.0]], ['2, k, 11', [-0.307032, -0.342819, 1.0]], ['2, k, 12', [-0.618805, -0.598044, 1.0]], ['2, k, 13', [-0.745748, -0.862614, 1.0]], ['2, k, 14', [-0.463228, -0.844794, 1.0]], ['2, k, 15', [-0.552468, -0.77223, 1.0]], ['2, k, 16', [-0.506403, -0.595008, 1.0]], ['2, k, 17', [-0.391225, -0.869603, 1.0]], ['2, k, 18', [-0.425682, -1.0494, 1.0]], ['2, k, 19', [-0.412405, -1.08356, 1.0]], ['2, k, 20', [-0.615043, -0.135392, 1.0]], ['2, k, 21', [-0.689404, -0.405687, 1.0]], ['2, k, 22', [-0.761608, -0.403067, 1.0]], ['2, k, 23', [-0.267347, -0.357806, 1.0]], ['2, k, 24', [-0.366295, -0.358107, 1.0]]]
[['2, k, 0', [-0.567414, -0.601542, 1.0]], ['2, k, 1', [-0.595112, -0.333898, 1.0]], ['2, k, 2', [-0.621026, -0.0699914, 1.0]], ['2, k, 3', [-0.592776, 0.0459334, 1.0]], ['2, k, 4', [-0.728625, -0.197405, 1.0]], ['2, k, 5', [-0.808357, -0.338877, 1.0]], ['2, k, 6', [-0.756387, -0.366969, 1.0]], ['2, k, 7', [-0.715016, -0.386015, 1.0]], ['2, k, 8', [-0.457472, -0.155941, 1.0]], ['2, k, 9', [-0.401221, -0.329169, 1.0]], ['2, k, 10', [-0.3348, -0.330806, 1.0]], ['2, k, 11', [-0.273682, -0.328846, 1.0]], ['2, k, 12', [-0.618498, -0.597677, 1.0]], ['2, k, 13', [-0.744552, -0.8627, 1.0]], ['2, k, 14', [-0.46442, -0.821807, 1.0]], ['2, k, 15', [-0.559772, -0.759195, 1.0]], ['2, k, 16', [-0.505946, -0.59458, 1.0]], ['2, k, 17', [-0.390964, -0.869248, 1.0]], ['2, k, 18', [-0.4256, -1.04942, 1.0]], ['2, k, 19', [-0.413162, -1.08387, 1.0]], ['2, k, 20', [-0.614937, -0.135532, 1.0]], ['2, k, 21', [-0.682992, -0.3906, 1.0]], ['2, k, 22', [-0.757914, -0.391128, 1.0]], ['2, k, 23', [-0.208701, -0.333515, 1.0]], ['2, k, 24', [-0.300842, -0.350596, 1.0]]]
[['2, k, 0', [-0.567095, -0.601327, 1.0]], ['2, k, 1', [-0.595029, -0.333817, 1.0]], ['2, k, 2', [-0.621192, -0.0700631, 1.0]], ['2, k, 3', [-0.592781, 0.0458204, 1.0]], ['2, k, 4', [-0.727975, -0.19805, 1.0]], ['2, k, 5', [-0.810351, -0.333431, 1.0]], ['2, k, 6', [-0.755439, -0.360633, 1.0]], ['2, k, 7', [-0.714122, -0.376772, 1.0]], ['2, k, 8', [-0.46002, -0.155114, 1.0]], ['2, k, 9', [-0.379272, -0.316989, 1.0]], ['2, k, 10', [-0.372023, -0.333547, 1.0]], ['2, k, 11', [-0.313807, -0.3229, 1.0]], ['2, k, 12', [-0.618068, -0.597543, 1.0]], ['2, k, 13', [-0.744058, -0.862616, 1.0]], ['2, k, 14', [-0.465133, -0.820763, 1.0]], ['2, k, 15', [-0.560665, -0.758433, 1.0]], ['2, k, 16', [-0.505542, -0.594149, 1.0]], ['2, k, 17', [-0.391071, -0.868994, 1.0]], ['2, k, 18', [-0.425647, -1.0498, 1.0]], ['2, k, 19', [-0.413646, -1.08466, 1.0]], ['2, k, 20', [-0.615038, -0.135563, 1.0]], ['2, k, 21', [-0.701094, -0.385528, 1.0]], ['2, k, 22', [-0.761262, -0.378453, 1.0]], ['2, k, 23', [-0.26782, -0.338366, 1.0]], ['2, k, 24', [-0.373062, -0.337398, 1.0]]]
[['2, k, 0', [-0.567119, -0.6009, 1.0]], ['2, k, 1', [-0.594712, -0.333238, 1.0]], ['2, k, 2', [-0.62012, -0.0692774, 1.0]], ['2, k, 3', [-0.591937, 0.0467173, 1.0]], ['2, k, 4', [-0.724434, -0.195326, 1.0]], ['2, k, 5', [-0.812478, -0.32338, 1.0]], ['2, k, 6', [-0.757679, -0.354507, 1.0]], ['2, k, 7', [-0.708219, -0.366916, 1.0]], ['2, k, 8', [-0.461496, -0.15405, 1.0]], ['2, k, 9', [-0.39594, -0.291719, 1.0]], ['2, k, 10', [-0.381695, -0.314245, 1.0]], ['2, k, 11', [-0.308951, -0.304964, 1.0]], ['2, k, 12', [-0.618245, -0.596825, 1.0]], ['2, k, 13', [-0.742171, -0.863033, 1.0]], ['2, k, 14', [-0.464501, -0.815475, 1.0]], ['2, k, 15', [-0.561756, -0.756504, 1.0]], ['2, k, 16', [-0.50547, -0.593806, 1.0]], ['2, k, 17', [-0.391003, -0.868724, 1.0]], ['2, k, 18', [-0.425478, -1.04806, 1.0]], ['2, k, 19', [-0.413645, -1.0829, 1.0]], ['2, k, 20', [-0.614199, -0.134834, 1.0]], ['2, k, 21', [-0.689941, -0.379532, 1.0]], ['2, k, 22', [-0.752631, -0.366067, 1.0]], ['2, k, 23', [-0.291645, -0.329389, 1.0]], ['2, k, 24', [-0.369254, -0.322685, 1.0]]]
[['2, k, 0', [-0.566355, -0.59928, 1.0]], ['2, k, 1', [-0.594635, -0.330923, 1.0]], ['2, k, 2', [-0.621073, -0.0658747, 1.0]], ['2, k, 3', [-0.591018, 0.0489308, 1.0]], ['2, k, 4', [-0.724076, -0.193606, 1.0]], ['2, k, 5', [-0.816053, -0.327753, 1.0]], ['2, k, 6', [-0.745946, -0.354291, 1.0]], ['2, k, 7', [-0.705549, -0.35453, 1.0]], ['2, k, 8', [-0.462995, -0.148482, 1.0]], ['2, k, 9', [-0.393669, -0.287705, 1.0]], ['2, k, 10', [-0.336794, -0.289581, 1.0]], ['2, k, 11', [-0.298992, -0.286768, 1.0]], ['2, k, 12', [-0.617454, -0.59512, 1.0]], ['2, k, 13', [-0.75857, -0.8513, 1.0]], ['2, k, 14', [-0.488923, -0.774377, 1.0]], ['2, k, 15', [-0.595836, -0.744405, 1.0]], ['2, k, 16', [-0.504702, -0.592227, 1.0]], ['2, k, 17', [-0.391971, -0.867917, 1.0]], ['2, k, 18', [-0.425539, -1.04553, 1.0]], ['2, k, 19', [-0.413609, -1.08014, 1.0]], ['2, k, 20', [-0.614848, -0.131731, 1.0]], ['2, k, 21', [-0.668068, -0.361167, 1.0]], ['2, k, 22', [-0.742484, -0.357557, 1.0]], ['2, k, 23', [-0.284617, -0.295632, 1.0]], ['2, k, 24', [-0.356975, -0.304976, 1.0]]]
[['2, k, 0', [-0.566686, -0.598308, 1.0]], ['2, k, 1', [-0.594911, -0.329626, 1.0]], ['2, k, 2', [-0.621113, -0.0643767, 1.0]], ['2, k, 3', [-0.590462, 0.0509118, 1.0]], ['2, k, 4', [-0.723935, -0.193044, 1.0]], ['2, k, 5', [-0.815112, -0.307595, 1.0]], ['2, k, 6', [-0.733176, -0.342407, 1.0]], ['2, k, 7', [-0.692384, -0.341657, 1.0]], ['2, k, 8', [-0.462494, -0.143842, 1.0]], ['2, k, 9', [-0.385769, -0.269435, 1.0]], ['2, k, 10', [-0.331958, -0.277271, 1.0]], ['2, k, 11', [-0.298371, -0.26737, 1.0]], ['2, k, 12', [-0.617858, -0.594061, 1.0]], ['2, k, 13', [-0.762459, -0.848053, 1.0]], ['2, k, 14', [-0.501527, -0.769334, 1.0]], ['2, k, 15', [-0.592035, -0.735456, 1.0]], ['2, k, 16', [-0.504989, -0.591256, 1.0]], ['2, k, 17', [-0.392335, -0.867088, 1.0]], ['2, k, 18', [-0.385126, -1.15264, 1.0]], ['2, k, 19', [-0.42912, -1.04111, 1.0]], ['2, k, 20', [-0.614961, -0.130272, 1.0]], ['2, k, 21', [-0.681264, -0.355135, 1.0]], ['2, k, 22', [-0.733173, -0.344529, 1.0]], ['2, k, 23', [-0.289133, -0.27971, 1.0]], ['2, k, 24', [-0.35976, -0.285818, 1.0]]]
[['2, k, 0', [-0.567088, -0.59687, 1.0]], ['2, k, 1', [-0.594984, -0.328053, 1.0]], ['2, k, 2', [-0.620754, -0.0627877, 1.0]], ['2, k, 3', [-0.589654, 0.0541484, 1.0]], ['2, k, 4', [-0.72265, -0.190119, 1.0]], ['2, k, 5', [-0.813881, -0.301129, 1.0]], ['2, k, 6', [-0.758999, -0.333423, 1.0]], ['2, k, 7', [-0.730506, -0.336166, 1.0]], ['2, k, 8', [-0.461839, -0.142096, 1.0]], ['2, k, 9', [-0.380421, -0.264901, 1.0]], ['2, k, 10', [-0.325526, -0.262566, 1.0]], ['2, k, 11', [-0.264333, -0.240994, 1.0]], ['2, k, 12', [-0.618142, -0.592413, 1.0]], ['2, k, 13', [-0.768489, -0.842767, 1.0]], ['2, k, 14', [-0.511075, -0.761043, 1.0]], ['2, k, 15', [-0.584671, -0.722808, 1.0]], ['2, k, 16', [-0.505472, -0.590001, 1.0]], ['2, k, 17', [-0.391923, -0.865598, 1.0]], ['2, k, 18', [-0.639662, -1.00609, 1.0]], ['2, k, 19', [-0.521815, -1.01743, 1.0]], ['2, k, 20', [-0.614715, -0.128684, 1.0]], ['2, k, 21', [-0.694424, -0.343252, 1.0]], ['2, k, 22', [-0.755792, -0.344158, 1.0]], ['2, k, 23', [-0.208314, -0.237315, 1.0]], ['2, k, 24', [-0.287748, -0.212089, 1.0]]]
[['2, k, 0', [-0.567244, -0.5955, 1.0]], ['2, k, 1', [-0.595065, -0.325638, 1.0]], ['2, k, 2', [-0.620619, -0.0591816, 1.0]], ['2, k, 3', [-0.589135, 0.0582894, 1.0]], ['2, k, 4', [-0.722343, -0.188752, 1.0]], ['2, k, 5', [-0.816083, -0.296984, 1.0]], ['2, k, 6', [-0.759313, -0.301361, 1.0]], ['2, k, 7', [-0.695456, -0.316912, 1.0]], ['2, k, 8', [-0.460386, -0.137925, 1.0]], ['2, k, 9', [-0.374395, -0.258122, 1.0]], ['2, k, 10', [-0.318285, -0.249498, 1.0]], ['2, k, 11', [-0.265011, -0.217945, 1.0]], ['2, k, 12', [-0.61777, -0.590312, 1.0]], ['2, k, 13', [-0.773143, -0.837585, 1.0]], ['2, k, 14', [-0.511795, -0.779449, 1.0]], ['2, k, 15', [-0.585709, -0.724938, 1.0]], ['2, k, 16', [-0.505956, -0.589177, 1.0]], ['2, k, 17', [-0.392059, -0.864736, 1.0]], ['2, k, 18', [-0.641137, -1.00275, 1.0]], ['2, k, 19', [-0.523589, -1.01576, 1.0]], ['2, k, 20', [-0.614647, -0.125387, 1.0]], ['2, k, 21', [-0.665416, -0.319897, 1.0]], ['2, k, 22', [-0.733762, -0.323303, 1.0]], ['2, k, 23', [-0.20873, -0.212501, 1.0]], ['2, k, 24', [-0.290964, -0.188147, 1.0]]]
[['2, k, 0', [-0.567241, -0.594834, 1.0]], ['2, k, 1', [-0.595085, -0.324764, 1.0]], ['2, k, 2', [-0.620645, -0.0581691, 1.0]], ['2, k, 3', [-0.588803, 0.0596326, 1.0]], ['2, k, 4', [-0.717589, -0.185363, 1.0]], ['2, k, 5', [-0.814494, -0.289959, 1.0]], ['2, k, 6', [-0.757925, -0.299281, 1.0]], ['2, k, 7', [-0.696074, -0.304569, 1.0]], ['2, k, 8', [-0.46007, -0.135804, 1.0]], ['2, k, 9', [-0.36598, -0.250188, 1.0]], ['2, k, 10', [-0.319979, -0.232314, 1.0]], ['2, k, 11', [-0.261393, -0.196287, 1.0]], ['2, k, 12', [-0.617481, -0.589451, 1.0]], ['2, k, 13', [-0.775177, -0.835017, 1.0]], ['2, k, 14', [-0.510488, -0.808376, 1.0]], ['2, k, 15', [-0.58714, -0.732472, 1.0]], ['2, k, 16', [-0.506192, -0.588705, 1.0]], ['2, k, 17', [-0.391622, -0.864017, 1.0]], ['2, k, 18', [-0.642835, -0.997458, 1.0]], ['2, k, 19', [-0.525989, -1.01352, 1.0]], ['2, k, 20', [-0.614673, -0.124401, 1.0]], ['2, k, 21', [-0.666606, -0.309753, 1.0]], ['2, k, 22', [-0.735898, -0.315302, 1.0]], ['2, k, 23', [-0.193894, -0.184726, 1.0]], ['2, k, 24', [-0.286614, -0.167744, 1.0]]]
