[['2, k, 0', [-0.1738217, 0.2046568, 1.0]], ['2, k, 1', [-0.1771847, 0.5260656, 1.0]], ['2, k, 2', [-0.1788374, 0.8384728, 1.0]], ['2, k, 3', [-0.1763233, 0.9864635, 1.0]], ['2, k, 4', [-0.3502164, 0.6927556, 1.0]], ['2, k, 5', [-0.4038714, 0.4411468, 1.0]], ['2, k, 6', [-0.4292249, 0.1913193, 1.0]], ['2, k, 7', [-0.4313731, 0.1291275, 1.0]], ['2, k, 8', [0.01712791, 0.6984626, 1.0]], ['2, k, 9', [0.06962387, 0.4477938, 1.0]], ['2, k, 10', [0.07329712, 0.2104688, 1.0]], ['2, k, 11', [0.05338711, 0.1329164, 1.0]], ['2, k, 12', [-0.2520901, 0.2007511, 1.0]], ['2, k, 13', [-0.2826488, -0.1308342, 1.0]], ['2, k, 14', [-0.3037877, -0.5547437, 1.0]], ['2, k, 15', [-0.2986048, -0.6387382, 1.0]], ['2, k, 16', [-0.09118745, 0.2034303, 1.0]], ['2, k, 17', [-0.06391748, -0.1151526, 1.0]], ['2, k, 18', [-0.07029074, -0.5345834, 1.0]], ['2, k, 19', [-0.03129102, -0.6198282, 1.0]], ['2, k, 20', [-0.178544, 0.7616881, 1.0]], ['2, k, 21', [-0.4231242, 0.06726238, 1.0]], ['2, k, 22', [-0.462227, 0.1475782, 1.0]], ['2, k, 23', [0.04000452, 0.05448021, 1.0]], ['2, k, 24', [0.01274627, 0.1399756, 1.0]]]
[['2, k, 0', [-0.1732512, 0.2046084, 1.0]], ['2, k, 1', [-0.1768299, 0.5262177, 1.0]], ['2, k, 2', [-0.1791393, 0.8385459, 1.0]], ['2, k, 3', [-0.1766319, 0.9874393, 1.0]], ['2, k, 4', [-0.327614, 0.6976261, 1.0]], ['2, k, 5', [-0.4213166, 0.4577313, 1.0]], ['2, k, 6', [-0.406413, 0.6258233, 1.0]], ['2, k, 7', [-0.4006278, 0.68283, 1.0]], ['2, k, 8', [0.01693233, 0.6981954, 1.0]], ['2, k, 9', [0.06908197, 0.4470617, 1.0]], ['2, k, 10', [0.07244891, 0.2111106, 1.0]], ['2, k, 11', [0.04986019, 0.1329945, 1.0]], ['2, k, 12', [-0.2515049, 0.2006648, 1.0]], ['2, k, 13', [-0.281233, -0.126187, 1.0]], ['2, k, 14', [-0.3052226, -0.5568463, 1.0]], ['2, k, 15', [-0.2973716, -0.6389493, 1.0]], ['2, k, 16', [-0.09058792, 0.2034037, 1.0]], ['2, k, 17', [-0.06215939, -0.1154342, 1.0]], ['2, k, 18', [-0.06951963, -0.5297441, 1.0]], ['2, k, 19', [-0.03971202, -0.6204949, 1.0]], ['2, k, 20', [-0.1786511, 0.7618239, 1.0]], ['2, k, 21', [-0.3883912, 0.7488849, 1.0]], ['2, k, 22', [-0.4506564, 0.6525805, 1.0]], ['2, k, 23', [0.03233903, 0.05200331, 1.0]], ['2, k, 24', [0.01521667, 0.1362845, 1.0]]]
[['2, k, 0', [-0.1731324, 0.2046396, 1.0]], ['2, k, 1', [-0.1767818, 0.5263013, 1.0]], ['2, k, 2', [-0.1791619, 0.8386649, 1.0]], ['2, k, 3', [-0.1765928, 0.9874231, 1.0]], ['2, k, 4', [-0.3276219, 0.6975195, 1.0]], ['2, k, 5', [-0.4214344, 0.4576156, 1.0]], ['2, k, 6', [-0.4022123, 0.6195623, 1.0]], ['2, k, 7', [-0.4026901, 0.6477554, 1.0]], ['2, k, 8', [0.01723109, 0.6983414, 1.0]], ['2, k, 9', [0.0689573, 0.4470073, 1.0]], ['2, k, 10', [0.07306113, 0.2138883, 1.0]], ['2, k, 11', [0.0514906, 0.1329556, 1.0]], ['2, k, 12', [-0.251363, 0.2006811, 1.0]], ['2, k, 13', [-0.2811757, -0.1262108, 1.0]], ['2, k, 14', [-0.3055378, -0.5564044, 1.0]], ['2, k, 15', [-0.2985966, -0.6389043, 1.0]], ['2, k, 16', [-0.0904976, 0.2034493, 1.0]], ['2, k, 17', [-0.06214549, -0.1153641, 1.0]], ['2, k, 18', [-0.06967111, -0.5291346, 1.0]], ['2, k, 19', [-0.03763388, -0.6186047, 1.0]], ['2, k, 20', [-0.1786591, 0.761934, 1.0]], ['2, k, 21', [-0.3868484, 0.7097068, 1.0]], ['2, k, 22', [-0.4470604, 0.6155476, 1.0]], ['2, k, 23', [0.03254231, 0.05275307, 1.0]], ['2, k, 24', [0.01181142, 0.1537661, 1.0]]]
[['2, k, 0', [-0.1730862, 0.2044959, 1.0]], ['2, k, 1', [-0.1768124, 0.5262049, 1.0]], ['2, k, 2', [-0.179341, 0.8385668, 1.0]], ['2, k, 3', [-0.1765241, 0.9874216, 1.0]], ['2, k, 4', [-0.3278899, 0.6976308, 1.0]], ['2, k, 5', [-0.4157725, 0.4503815, 1.0]], ['2, k, 6', [-0.4081157, 0.5640565, 1.0]], ['2, k, 7', [-0.4081045, 0.6089006, 1.0]], ['2, k, 8', [0.01718058, 0.697946, 1.0]], ['2, k, 9', [0.06908148, 0.4466319, 1.0]], ['2, k, 10', [0.07313202, 0.2138926, 1.0]], ['2, k, 11', [0.05052741, 0.1330835, 1.0]], ['2, k, 12', [-0.2513338, 0.2005511, 1.0]], ['2, k, 13', [-0.281629, -0.1279336, 1.0]], ['2, k, 14', [-0.3053533, -0.5564229, 1.0]], ['2, k, 15', [-0.2991675, -0.6394465, 1.0]], ['2, k, 16', [-0.09044059, 0.2032994, 1.0]], ['2, k, 17', [-0.06274489, -0.1154432, 1.0]], ['2, k, 18', [-0.0709825, -0.531885, 1.0]], ['2, k, 19', [-0.0363231, -0.6190286, 1.0]], ['2, k, 20', [-0.1787984, 0.761837, 1.0]], ['2, k, 21', [-0.3944841, 0.6620931, 1.0]], ['2, k, 22', [-0.4217303, 0.630162, 1.0]], ['2, k, 23', [0.03537409, 0.05147735, 1.0]], ['2, k, 24', [0.01365246, 0.1358688, 1.0]]]
[['2, k, 0', [-0.1730682, 0.2046548, 1.0]], ['2, k, 1', [-0.1767056, 0.5262155, 1.0]], ['2, k, 2', [-0.1790643, 0.8383884, 1.0]], ['2, k, 3', [-0.1765286, 0.9874207, 1.0]], ['2, k, 4', [-0.3306472, 0.6983404, 1.0]], ['2, k, 5', [-0.4071268, 0.4475603, 1.0]], ['2, k, 6', [-0.407685, 0.5231169, 1.0]], ['2, k, 7', [-0.4144637, 0.5606415, 1.0]], ['2, k, 8', [0.01742552, 0.6979671, 1.0]], ['2, k, 9', [0.06912284, 0.4465443, 1.0]], ['2, k, 10', [0.07313127, 0.2138128, 1.0]], ['2, k, 11', [0.0522061, 0.1309839, 1.0]], ['2, k, 12', [-0.2513145, 0.2006869, 1.0]], ['2, k, 13', [-0.2817488, -0.1271843, 1.0]], ['2, k, 14', [-0.3058288, -0.5522358, 1.0]], ['2, k, 15', [-0.3031902, -0.6364012, 1.0]], ['2, k, 16', [-0.0904337, 0.2034873, 1.0]], ['2, k, 17', [-0.06311832, -0.115241, 1.0]], ['2, k, 18', [-0.07024981, -0.5269307, 1.0]], ['2, k, 19', [-0.03546199, -0.6163539, 1.0]], ['2, k, 20', [-0.1785885, 0.7617278, 1.0]], ['2, k, 21', [-0.4053994, 0.6094192, 1.0]], ['2, k, 22', [-0.4564637, 0.5470634, 1.0]], ['2, k, 23', [0.03598258, 0.05274281, 1.0]], ['2, k, 24', [0.01876097, 0.1395736, 1.0]]]
[['2, k, 0', [-0.173046, 0.2046429, 1.0]], ['2, k, 1', [-0.1766186, 0.5262879, 1.0]], ['2, k, 2', [-0.1789003, 0.8386551, 1.0]], ['2, k, 3', [-0.1763376, 0.987705, 1.0]], ['2, k, 4', [-0.3345676, 0.6963459, 1.0]], ['2, k, 5', [-0.4046545, 0.4435569, 1.0]], ['2, k, 6', [-0.4094887, 0.4662333, 1.0]], ['2, k, 7', [-0.4190907, 0.505403, 1.0]], ['2, k, 8', [0.01776134, 0.69824, 1.0]], ['2, k, 9', [0.06912979, 0.4466019, 1.0]], ['2, k, 10', [0.07312509, 0.2139244, 1.0]], ['2, k, 11', [0.05231255, 0.1346143, 1.0]], ['2, k, 12', [-0.2512749, 0.2006594, 1.0]], ['2, k, 13', [-0.2817301, -0.127674, 1.0]], ['2, k, 14', [-0.3067806, -0.5540692, 1.0]], ['2, k, 15', [-0.2988669, -0.6393515, 1.0]], ['2, k, 16', [-0.09041178, 0.2034798, 1.0]], ['2, k, 17', [-0.06296446, -0.1152408, 1.0]], ['2, k, 18', [-0.07008547, -0.5271773, 1.0]], ['2, k, 19', [-0.03496763, -0.6171099, 1.0]], ['2, k, 20', [-0.1784469, 0.7619368, 1.0]], ['2, k, 21', [-0.4027489, 0.5497501, 1.0]], ['2, k, 22', [-0.4541849, 0.4949065, 1.0]], ['2, k, 23', [0.03619864, 0.060293, 1.0]], ['2, k, 24', [0.01052148, 0.1469531, 1.0]]]
[['2, k, 0', [-0.1729581, 0.2046824, 1.0]], ['2, k, 1', [-0.176501, 0.5264387, 1.0]], ['2, k, 2', [-0.1787756, 0.8389524, 1.0]], ['2, k, 3', [-0.1761879, 0.9879797, 1.0]], ['2, k, 4', [-0.3346207, 0.6962, 1.0]], ['2, k, 5', [-0.3945089, 0.4407634, 1.0]], ['2, k, 6', [-0.4163537, 0.4193476, 1.0]], ['2, k, 7', [-0.4241352, 0.4470124, 1.0]], ['2, k, 8', [0.01786576, 0.6982365, 1.0]], ['2, k, 9', [0.06902967, 0.4465196, 1.0]], ['2, k, 10', [0.0731869, 0.214031, 1.0]], ['2, k, 11', [0.05228044, 0.133303, 1.0]], ['2, k, 12', [-0.251176, 0.2007301, 1.0]], ['2, k, 13', [-0.2820208, -0.127508, 1.0]], ['2, k, 14', [-0.3067417, -0.5538365, 1.0]], ['2, k, 15', [-0.3003, -0.6396021, 1.0]], ['2, k, 16', [-0.09033902, 0.2034936, 1.0]], ['2, k, 17', [-0.06282926, -0.1152446, 1.0]], ['2, k, 18', [-0.07096501, -0.5293228, 1.0]], ['2, k, 19', [-0.03471307, -0.6130331, 1.0]], ['2, k, 20', [-0.1783257, 0.762193, 1.0]], ['2, k, 21', [-0.4131125, 0.4802203, 1.0]], ['2, k, 22', [-0.4634134, 0.4382168, 1.0]], ['2, k, 23', [0.03838774, 0.05276854, 1.0]], ['2, k, 24', [0.01345943, 0.1438223, 1.0]]]
[['2, k, 0', [-0.1729474, 0.2047308, 1.0]], ['2, k, 1', [-0.1764196, 0.5264192, 1.0]], ['2, k, 2', [-0.1785654, 0.8386766, 1.0]], ['2, k, 3', [-0.1760559, 0.9880919, 1.0]], ['2, k, 4', [-0.340176, 0.6958528, 1.0]], ['2, k, 5', [-0.3958064, 0.4390583, 1.0]], ['2, k, 6', [-0.4191492, 0.3853463, 1.0]], ['2, k, 7', [-0.4267242, 0.3916856, 1.0]], ['2, k, 8', [0.01789218, 0.6981969, 1.0]], ['2, k, 9', [0.06900518, 0.4464563, 1.0]], ['2, k, 10', [0.07317927, 0.2145228, 1.0]], ['2, k, 11', [0.05249282, 0.1369141, 1.0]], ['2, k, 12', [-0.2511744, 0.2008291, 1.0]], ['2, k, 13', [-0.2819385, -0.1269088, 1.0]], ['2, k, 14', [-0.3068108, -0.5537533, 1.0]], ['2, k, 15', [-0.301069, -0.639182, 1.0]], ['2, k, 16', [-0.09032217, 0.2035186, 1.0]], ['2, k, 17', [-0.06345625, -0.115197, 1.0]], ['2, k, 18', [-0.07102874, -0.5300556, 1.0]], ['2, k, 19', [-0.05134503, -0.6212757, 1.0]], ['2, k, 20', [-0.1781555, 0.7620041, 1.0]], ['2, k, 21', [-0.4250992, 0.4132497, 1.0]], ['2, k, 22', [-0.4656062, 0.3886101, 1.0]], ['2, k, 23', [0.03703363, 0.06069967, 1.0]], ['2, k, 24', [0.01327659, 0.1432867, 1.0]]]
[['2, k, 0', [-0.1729211, 0.2047415, 1.0]], ['2, k, 1', [-0.1763325, 0.5264273, 1.0]], ['2, k, 2', [-0.1784443, 0.8386609, 1.0]], ['2, k, 3', [-0.1758843, 0.9879071, 1.0]], ['2, k, 4', [-0.3426318, 0.6955881, 1.0]], ['2, k, 5', [-0.4061264, 0.4452061, 1.0]], ['2, k, 6', [-0.4045426, 0.3062974, 1.0]], ['2, k, 7', [-0.4271572, 0.3309272, 1.0]], ['2, k, 8', [0.01828237, 0.6979035, 1.0]], ['2, k, 9', [0.06915145, 0.4461266, 1.0]], ['2, k, 10', [0.07314938, 0.2146054, 1.0]], ['2, k, 11', [0.05056053, 0.1368197, 1.0]], ['2, k, 12', [-0.2511337, 0.2008403, 1.0]], ['2, k, 13', [-0.2816676, -0.1267565, 1.0]], ['2, k, 14', [-0.3057159, -0.552857, 1.0]], ['2, k, 15', [-0.301242, -0.6387271, 1.0]], ['2, k, 16', [-0.0903033, 0.20353, 1.0]], ['2, k, 17', [-0.06360316, -0.1151867, 1.0]], ['2, k, 18', [-0.07084156, -0.5311196, 1.0]], ['2, k, 19', [-0.04052916, -0.6233507, 1.0]], ['2, k, 20', [-0.1780429, 0.7619952, 1.0]], ['2, k, 21', [-0.4342498, 0.3410743, 1.0]], ['2, k, 22', [-0.4585339, 0.3331366, 1.0]], ['2, k, 23', [0.03736517, 0.059655, 1.0]], ['2, k, 24', [0.01253677, 0.1554249, 1.0]]]
[['2, k, 0', [-0.1728608, 0.2047482, 1.0]], ['2, k, 1', [-0.1762388, 0.5264155, 1.0]], ['2, k, 2', [-0.1783656, 0.8386007, 1.0]], ['2, k, 3', [-0.1755371, 0.9877797, 1.0]], ['2, k, 4', [-0.3446917, 0.6946593, 1.0]], ['2, k, 5', [-0.4078646, 0.4563928, 1.0]], ['2, k, 6', [-0.4294685, 0.340185, 1.0]], ['2, k, 7', [-0.436901, 0.2953462, 1.0]], ['2, k, 8', [0.01829469, 0.6978999, 1.0]], ['2, k, 9', [0.06915846, 0.4461091, 1.0]], ['2, k, 10', [0.07303912, 0.2145325, 1.0]], ['2, k, 11', [0.05089119, 0.1343057, 1.0]], ['2, k, 12', [-0.2510869, 0.2008367, 1.0]], ['2, k, 13', [-0.2817665, -0.1272597, 1.0]], ['2, k, 14', [-0.305532, -0.553072, 1.0]], ['2, k, 15', [-0.3022737, -0.6387002, 1.0]], ['2, k, 16', [-0.09021708, 0.2035481, 1.0]], ['2, k, 17', [-0.06344322, -0.1151673, 1.0]], ['2, k, 18', [-0.07105706, -0.5305555, 1.0]], ['2, k, 19', [-0.03715336, -0.6235184, 1.0]], ['2, k, 20', [-0.1779591, 0.7619488, 1.0]], ['2, k, 21', [-0.4375762, 0.2792823, 1.0]], ['2, k, 22', [-0.4623652, 0.3011978, 1.0]], ['2, k, 23', [0.03709245, 0.06080449, 1.0]], ['2, k, 24', [0.01220218, 0.1412585, 1.0]]]
[['2, k, 0', [-0.1727257, 0.2047876, 1.0]], ['2, k, 1', [-0.1759786, 0.5263439, 1.0]], ['2, k, 2', [-0.1779723, 0.8383012, 1.0]], ['2, k, 3', [-0.1754929, 0.9876344, 1.0]], ['2, k, 4', [-0.3456471, 0.6938807, 1.0]], ['2, k, 5', [-0.4080755, 0.4565709, 1.0]], ['2, k, 6', [-0.4326561, 0.3037324, 1.0]], ['2, k, 7', [-0.4373153, 0.2599248, 1.0]], ['2, k, 8', [0.01848295, 0.6978236, 1.0]], ['2, k, 9', [0.06919345, 0.4459825, 1.0]], ['2, k, 10', [0.07301158, 0.214716, 1.0]], ['2, k, 11', [0.05344463, 0.1366051, 1.0]], ['2, k, 12', [-0.2509789, 0.2008622, 1.0]], ['2, k, 13', [-0.2814484, -0.1269152, 1.0]], ['2, k, 14', [-0.3053953, -0.5536069, 1.0]], ['2, k, 15', [-0.3040349, -0.6382822, 1.0]], ['2, k, 16', [-0.0900665, 0.2036015, 1.0]], ['2, k, 17', [-0.06442177, -0.1151294, 1.0]], ['2, k, 18', [-0.07105762, -0.5313578, 1.0]], ['2, k, 19', [-0.03642765, -0.6238158, 1.0]], ['2, k, 20', [-0.1776029, 0.7617171, 1.0]], ['2, k, 21', [-0.4373551, 0.2230156, 1.0]], ['2, k, 22', [-0.45928, 0.2770396, 1.0]], ['2, k, 23', [0.03693393, 0.05888407, 1.0]], ['2, k, 24', [0.01346806, 0.1392761, 1.0]]]
[['2, k, 0', [-0.1727058, 0.2048143, 1.0]], ['2, k, 1', [-0.1759625, 0.5263759, 1.0]], ['2, k, 2', [-0.1779962, 0.8383405, 1.0]], ['2, k, 3', [-0.1753791, 0.9877492, 1.0]], ['2, k, 4', [-0.3466367, 0.6933358, 1.0]], ['2, k, 5', [-0.4083158, 0.4561803, 1.0]], ['2, k, 6', [-0.4243519, 0.2873223, 1.0]], ['2, k, 7', [-0.437713, 0.2117988, 1.0]], ['2, k, 8', [0.01868958, 0.6978153, 1.0]], ['2, k, 9', [0.06921963, 0.4459225, 1.0]], ['2, k, 10', [0.07295493, 0.2146141, 1.0]], ['2, k, 11', [0.05234532, 0.1353564, 1.0]], ['2, k, 12', [-0.2509521, 0.2008986, 1.0]], ['2, k, 13', [-0.2809646, -0.1262225, 1.0]], ['2, k, 14', [-0.3054007, -0.5537441, 1.0]], ['2, k, 15', [-0.3049978, -0.6387399, 1.0]], ['2, k, 16', [-0.09005049, 0.2036266, 1.0]], ['2, k, 17', [-0.06454168, -0.1150937, 1.0]], ['2, k, 18', [-0.07070417, -0.5327447, 1.0]], ['2, k, 19', [-0.03739421, -0.6146253, 1.0]], ['2, k, 20', [-0.1776139, 0.7617556, 1.0]], ['2, k, 21', [-0.4253961, 0.1626077, 1.0]], ['2, k, 22', [-0.4691618, 0.2323315, 1.0]], ['2, k, 23', [0.03907793, 0.05978318, 1.0]], ['2, k, 24', [0.01451124, 0.1361771, 1.0]]]
[['2, k, 0', [-0.1726348, 0.2047923, 1.0]], ['2, k, 1', [-0.1758107, 0.5262598, 1.0]], ['2, k, 2', [-0.1778096, 0.8380676, 1.0]], ['2, k, 3', [-0.1749064, 0.9875637, 1.0]], ['2, k, 4', [-0.3479327, 0.6928288, 1.0]], ['2, k, 5', [-0.408828, 0.4501843, 1.0]], ['2, k, 6', [-0.422137, 0.2652467, 1.0]], ['2, k, 7', [-0.4312297, 0.1962414, 1.0]], ['2, k, 8', [0.01884773, 0.6978653, 1.0]], ['2, k, 9', [0.06921949, 0.4459243, 1.0]], ['2, k, 10', [0.0727888, 0.2142276, 1.0]], ['2, k, 11', [0.05255441, 0.13481, 1.0]], ['2, k, 12', [-0.2508414, 0.2008899, 1.0]], ['2, k, 13', [-0.2807088, -0.1267752, 1.0]], ['2, k, 14', [-0.3062367, -0.5554666, 1.0]], ['2, k, 15', [-0.3050506, -0.6401559, 1.0]], ['2, k, 16', [-0.09001391, 0.2035979, 1.0]], ['2, k, 17', [-0.06461004, -0.1151532, 1.0]], ['2, k, 18', [-0.07051829, -0.5319362, 1.0]], ['2, k, 19', [-0.03838662, -0.6193781, 1.0]], ['2, k, 20', [-0.1774346, 0.7615245, 1.0]], ['2, k, 21', [-0.4227312, 0.1331342, 1.0]], ['2, k, 22', [-0.4551103, 0.2064386, 1.0]], ['2, k, 23', [0.03371547, 0.05189861, 1.0]], ['2, k, 24', [0.01395993, 0.1503294, 1.0]]]
[['2, k, 0', [-0.172627, 0.2046695, 1.0]], ['2, k, 1', [-0.1758164, 0.5262691, 1.0]], ['2, k, 2', [-0.1778688, 0.8382521, 1.0]], ['2, k, 3', [-0.1748468, 0.9876091, 1.0]], ['2, k, 4', [-0.3491018, 0.6924327, 1.0]], ['2, k, 5', [-0.4026726, 0.4409491, 1.0]], ['2, k, 6', [-0.432815, 0.1912336, 1.0]], ['2, k, 7', [-0.4386338, 0.1161564, 1.0]], ['2, k, 8', [0.01889012, 0.6978015, 1.0]], ['2, k, 9', [0.06890447, 0.4459438, 1.0]], ['2, k, 10', [0.07001977, 0.20636, 1.0]], ['2, k, 11', [0.04843897, 0.1295392, 1.0]], ['2, k, 12', [-0.2507987, 0.2007487, 1.0]], ['2, k, 13', [-0.2807383, -0.1270366, 1.0]], ['2, k, 14', [-0.3067859, -0.5568811, 1.0]], ['2, k, 15', [-0.3049112, -0.6407765, 1.0]], ['2, k, 16', [-0.09005667, 0.2034788, 1.0]], ['2, k, 17', [-0.06420634, -0.1151701, 1.0]], ['2, k, 18', [-0.07050314, -0.5319254, 1.0]], ['2, k, 19', [-0.0370137, -0.6162279, 1.0]], ['2, k, 20', [-0.1774745, 0.7616409, 1.0]], ['2, k, 21', [-0.4281785, 0.0450726, 1.0]], ['2, k, 22', [-0.4746732, 0.1362244, 1.0]], ['2, k, 23', [0.03646955, 0.05514271, 1.0]], ['2, k, 24', [0.008569177, 0.1342643, 1.0]]]
[['2, k, 0', [-0.172641, 0.2045883, 1.0]], ['2, k, 1', [-0.175711, 0.526206, 1.0]], ['2, k, 2', [-0.1775696, 0.8382237, 1.0]], ['2, k, 3', [-0.1747267, 0.9874529, 1.0]], ['2, k, 4', [-0.3507431, 0.6917546, 1.0]], ['2, k, 5', [-0.4022501, 0.439896, 1.0]], ['2, k, 6', [-0.4299153, 0.1875557, 1.0]], ['2, k, 7', [-0.4398274, 0.105046, 1.0]], ['2, k, 8', [0.01915997, 0.6974458, 1.0]], ['2, k, 9', [0.06878895, 0.4455466, 1.0]], ['2, k, 10', [0.06996649, 0.2066159, 1.0]], ['2, k, 11', [0.04831149, 0.1310012, 1.0]], ['2, k, 12', [-0.2507748, 0.2006173, 1.0]], ['2, k, 13', [-0.2809799, -0.127138, 1.0]], ['2, k, 14', [-0.3068395, -0.5568922, 1.0]], ['2, k, 15', [-0.2908568, -0.6402317, 1.0]], ['2, k, 16', [-0.09009808, 0.2034247, 1.0]], ['2, k, 17', [-0.06420875, -0.1151645, 1.0]], ['2, k, 18', [-0.0701018, -0.5319779, 1.0]], ['2, k, 19', [-0.03418652, -0.6194183, 1.0]], ['2, k, 20', [-0.1772352, 0.7616014, 1.0]], ['2, k, 21', [-0.4325159, 0.03372342, 1.0]], ['2, k, 22', [-0.4788235, 0.1278806, 1.0]], ['2, k, 23', [0.03536789, 0.05553937, 1.0]], ['2, k, 24', [0.00939626, 0.1263899, 1.0]]]
[['2, k, 0', [-0.1731094, 0.2040959, 1.0]], ['2, k, 1', [-0.1757703, 0.5259411, 1.0]], ['2, k, 2', [-0.1773967, 0.8381475, 1.0]], ['2, k, 3', [-0.1747785, 0.9879198, 1.0]], ['2, k, 4', [-0.3512561, 0.6912089, 1.0]], ['2, k, 5', [-0.4017894, 0.4400429, 1.0]], ['2, k, 6', [-0.4252941, 0.1852081, 1.0]], ['2, k, 7', [-0.4312152, 0.1049237, 1.0]], ['2, k, 8', [0.01867367, 0.6970443, 1.0]], ['2, k, 9', [0.06871075, 0.445585, 1.0]], ['2, k, 10', [0.07017788, 0.2062622, 1.0]], ['2, k, 11', [0.05012976, 0.127286, 1.0]], ['2, k, 12', [-0.2512089, 0.2001993, 1.0]], ['2, k, 13', [-0.2810872, -0.129362, 1.0]], ['2, k, 14', [-0.3065282, -0.5573103, 1.0]], ['2, k, 15', [-0.2955658, -0.638508, 1.0]], ['2, k, 16', [-0.0906053, 0.2028261, 1.0]], ['2, k, 17', [-0.06455502, -0.1155021, 1.0]], ['2, k, 18', [-0.07012044, -0.5320079, 1.0]], ['2, k, 19', [-0.05257078, -0.6216518, 1.0]], ['2, k, 20', [-0.1771314, 0.7614712, 1.0]], ['2, k, 21', [-0.4202932, 0.03371178, 1.0]], ['2, k, 22', [-0.4697473, 0.1218527, 1.0]], ['2, k, 23', [0.03726696, 0.04618727, 1.0]], ['2, k, 24', [0.01002707, 0.1399809, 1.0]]]
[['2, k, 0', [-0.1729935, 0.2039446, 1.0]], ['2, k, 1', [-0.1757375, 0.5259223, 1.0]], ['2, k, 2', [-0.1774024, 0.8381836, 1.0]], ['2, k, 3', [-0.1746831, 0.9876953, 1.0]], ['2, k, 4', [-0.351461, 0.6910215, 1.0]], ['2, k, 5', [-0.4018843, 0.4398453, 1.0]], ['2, k, 6', [-0.4211347, 0.1863084, 1.0]], ['2, k, 7', [-0.4247478, 0.1266908, 1.0]], ['2, k, 8', [0.0187816, 0.6970232, 1.0]], ['2, k, 9', [0.0689244, 0.4455767, 1.0]], ['2, k, 10', [0.07117721, 0.2070343, 1.0]], ['2, k, 11', [0.05165743, 0.1325485, 1.0]], ['2, k, 12', [-0.2511343, 0.2000944, 1.0]], ['2, k, 13', [-0.2812291, -0.1294058, 1.0]], ['2, k, 14', [-0.306987, -0.5568477, 1.0]], ['2, k, 15', [-0.271674, -0.6359562, 1.0]], ['2, k, 16', [-0.09039444, 0.2025619, 1.0]], ['2, k, 17', [-0.06451023, -0.1155966, 1.0]], ['2, k, 18', [-0.07013355, -0.5316724, 1.0]], ['2, k, 19', [-0.03042603, -0.6044922, 1.0]], ['2, k, 20', [-0.1771294, 0.7614926, 1.0]], ['2, k, 21', [-0.4148202, 0.06204542, 1.0]], ['2, k, 22', [-0.4559098, 0.1406327, 1.0]], ['2, k, 23', [0.04069037, 0.05953325, 1.0]], ['2, k, 24', [0.01148091, 0.1466404, 1.0]]]
[['2, k, 0', [-0.1729739, 0.2039346, 1.0]], ['2, k, 1', [-0.1757015, 0.5258312, 1.0]], ['2, k, 2', [-0.1774101, 0.8379561, 1.0]], ['2, k, 3', [-0.1746867, 0.9874892, 1.0]], ['2, k, 4', [-0.3515481, 0.6906264, 1.0]], ['2, k, 5', [-0.4028233, 0.4397615, 1.0]], ['2, k, 6', [-0.4179336, 0.2019083, 1.0]], ['2, k, 7', [-0.4236219, 0.1479876, 1.0]], ['2, k, 8', [0.01877037, 0.6971851, 1.0]], ['2, k, 9', [0.06892037, 0.4458079, 1.0]], ['2, k, 10', [0.07173404, 0.2076977, 1.0]], ['2, k, 11', [0.0516474, 0.1302515, 1.0]], ['2, k, 12', [-0.2511137, 0.2000842, 1.0]], ['2, k, 13', [-0.2811477, -0.1296607, 1.0]], ['2, k, 14', [-0.3068655, -0.5566707, 1.0]], ['2, k, 15', [-0.2920447, -0.6383829, 1.0]], ['2, k, 16', [-0.0903626, 0.2025481, 1.0]], ['2, k, 17', [-0.06403016, -0.1156334, 1.0]], ['2, k, 18', [-0.07000431, -0.5321155, 1.0]], ['2, k, 19', [-0.02983332, -0.6072212, 1.0]], ['2, k, 20', [-0.1771219, 0.7613047, 1.0]], ['2, k, 21', [-0.4183379, 0.08906236, 1.0]], ['2, k, 22', [-0.4533042, 0.1659583, 1.0]], ['2, k, 23', [0.03759572, 0.05326181, 1.0]], ['2, k, 24', [0.01675932, 0.1297513, 1.0]]]
