[['2, k, 0', [0.00706662, -0.28127, 1.0]], ['2, k, 1', [0.00519755, 0.0136453, 1.0]], ['2, k, 2', [0.00334421, 0.302774, 1.0]], ['2, k, 3', [0.0142004, 0.459972, 1.0]], ['2, k, 4', [-0.163292, 0.212305, 1.0]], ['2, k, 5', [-0.244788, -0.0297189, 1.0]], ['2, k, 6', [-0.259064, -0.269151, 1.0]], ['2, k, 7', [-0.254177, -0.342744, 1.0]], ['2, k, 8', [0.172718, 0.195549, 1.0]], ['2, k, 9', [0.265637, -0.0228513, 1.0]], ['2, k, 10', [0.263491, -0.265705, 1.0]], ['2, k, 11', [0.247622, -0.346495, 1.0]], ['2, k, 12', [-0.0694063, -0.274419, 1.0]], ['2, k, 13', [-0.144054, -0.689084, 1.0]], ['2, k, 14', [-0.171218, -1.08869, 1.0]], ['2, k, 15', [-0.174681, -1.17467, 1.0]], ['2, k, 16', [0.0833846, -0.282029, 1.0]], ['2, k, 17', [0.132298, -0.688096, 1.0]], ['2, k, 18', [0.177622, -1.08274, 1.0]], ['2, k, 19', [0.177438, -1.13627, 1.0]], ['2, k, 20', [0.00380627, 0.231298, 1.0]], ['2, k, 21', [-0.238027, -0.393654, 1.0]], ['2, k, 22', [-0.307651, -0.355356, 1.0]], ['2, k, 23', [0.227181, -0.402476, 1.0]], ['2, k, 24', [0.311095, -0.371127, 1.0]]]
[['2, k, 0', [0.00522334, -0.331691, 1.0]], ['2, k, 1', [0.011008, 0.00287614, 1.0]], ['2, k, 2', [0.0149884, 0.332715, 1.0]], ['2, k, 3', [-0.0329445, 0.464203, 1.0]], ['2, k, 4', [-0.131786, 0.272887, 1.0]], ['2, k, 5', [-0.311694, 0.190179, 1.0]], ['2, k, 6', [-0.574343, 0.195008, 1.0]], ['2, k, 7', [-0.694033, 0.224095, 1.0]], ['2, k, 8', [0.103049, 0.153856, 1.0]], ['2, k, 9', [-0.045774, 0.166894, 1.0]], ['2, k, 10', [-0.285378, 0.155516, 1.0]], ['2, k, 11', [-0.466613, 0.159527, 1.0]], ['2, k, 12', [-0.0463937, -0.327348, 1.0]], ['2, k, 13', [-0.128369, -0.719369, 1.0]], ['2, k, 14', [-0.157649, -1.09754, 1.0]], ['2, k, 15', [-0.171826, -1.17525, 1.0]], ['2, k, 16', [0.0528742, -0.328668, 1.0]], ['2, k, 17', [0.140892, -0.68188, 1.0]], ['2, k, 18', [0.183718, -1.08205, 1.0]], ['2, k, 19', [0.137329, -1.17773, 1.0]], ['2, k, 20', [0.0141887, 0.251051, 1.0]], ['2, k, 21', [-0.730229, 0.222535, 1.0]], ['2, k, 22', [-0.713828, 0.248251, 1.0]], ['2, k, 23', [-0.521889, 0.152531, 1.0]], ['2, k, 24', [-0.45615, 0.142777, 1.0]]]
[['2, k, 0', [0.00418193, -0.330844, 1.0]], ['2, k, 1', [0.0102122, 0.00752405, 1.0]], ['2, k, 2', [0.0158978, 0.341962, 1.0]], ['2, k, 3', [-0.0400757, 0.471936, 1.0]], ['2, k, 4', [-0.13148, 0.281322, 1.0]], ['2, k, 5', [-0.311393, 0.198563, 1.0]], ['2, k, 6', [-0.574083, 0.203525, 1.0]], ['2, k, 7', [-0.699581, 0.233267, 1.0]], ['2, k, 8', [0.097657, 0.157314, 1.0]], ['2, k, 9', [-0.016967, 0.190711, 1.0]], ['2, k, 10', [-0.271325, 0.16296, 1.0]], ['2, k, 11', [-0.465636, 0.159284, 1.0]], ['2, k, 12', [-0.0452856, -0.326284, 1.0]], ['2, k, 13', [-0.127751, -0.716199, 1.0]], ['2, k, 14', [-0.157569, -1.09775, 1.0]], ['2, k, 15', [-0.172437, -1.17495, 1.0]], ['2, k, 16', [0.0501242, -0.327954, 1.0]], ['2, k, 17', [0.140958, -0.682314, 1.0]], ['2, k, 18', [0.182884, -1.08395, 1.0]], ['2, k, 19', [0.10872, -1.12518, 1.0]], ['2, k, 20', [0.0145032, 0.259134, 1.0]], ['2, k, 21', [-0.72308, 0.248661, 1.0]], ['2, k, 22', [-0.691767, 0.262134, 1.0]], ['2, k, 23', [-0.532646, 0.152803, 1.0]], ['2, k, 24', [-0.502541, 0.128885, 1.0]]]
[['2, k, 0', [0.00210963, -0.33009, 1.0]], ['2, k, 1', [0.00827848, 0.009463, 1.0]], ['2, k, 2', [0.0144572, 0.343919, 1.0]], ['2, k, 3', [-0.0452822, 0.472206, 1.0]], ['2, k, 4', [-0.133104, 0.283332, 1.0]], ['2, k, 5', [-0.313011, 0.20056, 1.0]], ['2, k, 6', [-0.575724, 0.205551, 1.0]], ['2, k, 7', [-0.70844, 0.230024, 1.0]], ['2, k, 8', [0.0943307, 0.160475, 1.0]], ['2, k, 9', [-0.0718251, 0.172088, 1.0]], ['2, k, 10', [-0.323772, 0.152964, 1.0]], ['2, k, 11', [-0.413032, 0.153953, 1.0]], ['2, k, 12', [-0.0454857, -0.325528, 1.0]], ['2, k, 13', [-0.128085, -0.716076, 1.0]], ['2, k, 14', [-0.157838, -1.09731, 1.0]], ['2, k, 15', [-0.1726, -1.1747, 1.0]], ['2, k, 16', [0.0470767, -0.327284, 1.0]], ['2, k, 17', [0.139738, -0.680374, 1.0]], ['2, k, 18', [0.182635, -1.08543, 1.0]], ['2, k, 19', [0.108107, -1.12665, 1.0]], ['2, k, 20', [0.0129266, 0.261178, 1.0]], ['2, k, 21', [-0.729974, 0.225238, 1.0]], ['2, k, 22', [-0.697698, 0.242907, 1.0]], ['2, k, 23', [-0.48936, 0.159121, 1.0]], ['2, k, 24', [-0.422466, 0.130465, 1.0]]]
[['2, k, 0', [0.000166895, -0.328972, 1.0]], ['2, k, 1', [0.00523387, 0.0114851, 1.0]], ['2, k, 2', [0.010226, 0.346168, 1.0]], ['2, k, 3', [-0.0507841, 0.474626, 1.0]], ['2, k, 4', [-0.13749, 0.28562, 1.0]], ['2, k, 5', [-0.317377, 0.202831, 1.0]], ['2, k, 6', [-0.580085, 0.207868, 1.0]], ['2, k, 7', [-0.639688, 0.22134, 1.0]], ['2, k, 8', [0.0876923, 0.162087, 1.0]], ['2, k, 9', [-0.144451, 0.15589, 1.0]], ['2, k, 10', [-0.352998, 0.151997, 1.0]], ['2, k, 11', [-0.447479, 0.152885, 1.0]], ['2, k, 12', [-0.0459014, -0.324648, 1.0]], ['2, k, 13', [-0.127711, -0.716007, 1.0]], ['2, k, 14', [-0.157748, -1.0983, 1.0]], ['2, k, 15', [-0.172695, -1.17482, 1.0]], ['2, k, 16', [0.044108, -0.325932, 1.0]], ['2, k, 17', [0.139783, -0.684355, 1.0]], ['2, k, 18', [0.182246, -1.08385, 1.0]], ['2, k, 19', [0.107174, -1.12527, 1.0]], ['2, k, 20', [0.00900311, 0.263431, 1.0]], ['2, k, 21', [-0.661411, 0.216571, 1.0]], ['2, k, 22', [-0.629378, 0.234261, 1.0]], ['2, k, 23', [-0.529968, 0.156936, 1.0]], ['2, k, 24', [-0.513744, 0.145215, 1.0]]]
[['2, k, 0', [-0.00202515, -0.329404, 1.0]], ['2, k, 1', [0.00266407, 0.0123485, 1.0]], ['2, k, 2', [0.00728695, 0.347952, 1.0]], ['2, k, 3', [-0.053219, 0.478077, 1.0]], ['2, k, 4', [-0.140503, 0.287406, 1.0]], ['2, k, 5', [-0.320377, 0.204601, 1.0]], ['2, k, 6', [-0.493278, 0.171899, 1.0]], ['2, k, 7', [-0.552669, 0.158521, 1.0]], ['2, k, 8', [0.0822404, 0.161363, 1.0]], ['2, k, 9', [-0.153592, 0.15661, 1.0]], ['2, k, 10', [-0.353953, 0.151274, 1.0]], ['2, k, 11', [-0.436467, 0.152053, 1.0]], ['2, k, 12', [-0.0467477, -0.325104, 1.0]], ['2, k, 13', [-0.12786, -0.716096, 1.0]], ['2, k, 14', [-0.157356, -1.09731, 1.0]], ['2, k, 15', [-0.172203, -1.17447, 1.0]], ['2, k, 16', [0.041548, -0.326207, 1.0]], ['2, k, 17', [0.139312, -0.684468, 1.0]], ['2, k, 18', [0.181656, -1.08729, 1.0]], ['2, k, 19', [0.10662, -1.12881, 1.0]], ['2, k, 20', [0.00614969, 0.265011, 1.0]], ['2, k, 21', [-0.611237, 0.146593, 1.0]], ['2, k, 22', [-0.57721, 0.141904, 1.0]], ['2, k, 23', [-0.527675, 0.152852, 1.0]], ['2, k, 24', [-0.44219, 0.130168, 1.0]]]
[['2, k, 0', [-0.00281734, -0.329051, 1.0]], ['2, k, 1', [0.000908706, 0.0135863, 1.0]], ['2, k, 2', [0.0043493, 0.349928, 1.0]], ['2, k, 3', [-0.0564269, 0.480287, 1.0]], ['2, k, 4', [-0.143477, 0.289383, 1.0]], ['2, k, 5', [-0.323337, 0.206563, 1.0]], ['2, k, 6', [-0.506724, 0.177696, 1.0]], ['2, k, 7', [-0.572534, 0.165541, 1.0]], ['2, k, 8', [0.0762396, 0.161337, 1.0]], ['2, k, 9', [-0.165001, 0.157457, 1.0]], ['2, k, 10', [-0.360476, 0.154064, 1.0]], ['2, k, 11', [-0.448625, 0.154671, 1.0]], ['2, k, 12', [-0.0467825, -0.324798, 1.0]], ['2, k, 13', [-0.128494, -0.714643, 1.0]], ['2, k, 14', [-0.157748, -1.09797, 1.0]], ['2, k, 15', [-0.17178, -1.17547, 1.0]], ['2, k, 16', [0.0404229, -0.325772, 1.0]], ['2, k, 17', [0.138797, -0.68523, 1.0]], ['2, k, 18', [0.181463, -1.0886, 1.0]], ['2, k, 19', [0.105744, -1.13022, 1.0]], ['2, k, 20', [0.00352391, 0.266812, 1.0]], ['2, k, 21', [-0.627699, 0.173054, 1.0]], ['2, k, 22', [-0.602727, 0.139916, 1.0]], ['2, k, 23', [-0.535833, 0.161505, 1.0]], ['2, k, 24', [-0.44435, 0.12957, 1.0]]]
[['2, k, 0', [-0.00395885, -0.328545, 1.0]], ['2, k, 1', [-0.00159875, 0.0150696, 1.0]], ['2, k, 2', [0.00018393, 0.352376, 1.0]], ['2, k, 3', [-0.0574494, 0.484491, 1.0]], ['2, k, 4', [-0.147662, 0.291827, 1.0]], ['2, k, 5', [-0.327503, 0.208989, 1.0]], ['2, k, 6', [-0.525554, 0.175834, 1.0]], ['2, k, 7', [-0.609653, 0.169136, 1.0]], ['2, k, 8', [0.0702775, 0.162271, 1.0]], ['2, k, 9', [-0.177392, 0.159697, 1.0]], ['2, k, 10', [-0.374747, 0.160906, 1.0]], ['2, k, 11', [-0.460749, 0.154987, 1.0]], ['2, k, 12', [-0.0471392, -0.324559, 1.0]], ['2, k, 13', [-0.130531, -0.71697, 1.0]], ['2, k, 14', [-0.158284, -1.09759, 1.0]], ['2, k, 15', [-0.170704, -1.17657, 1.0]], ['2, k, 16', [0.0387867, -0.324996, 1.0]], ['2, k, 17', [0.135338, -0.682716, 1.0]], ['2, k, 18', [0.181295, -1.08836, 1.0]], ['2, k, 19', [0.105374, -1.13022, 1.0]], ['2, k, 20', [-0.000209761, 0.269024, 1.0]], ['2, k, 21', [-0.660947, 0.157579, 1.0]], ['2, k, 22', [-0.54534, 0.148457, 1.0]], ['2, k, 23', [-0.546469, 0.161452, 1.0]], ['2, k, 24', [-0.440522, 0.123887, 1.0]]]
[['2, k, 0', [-0.00694401, -0.329299, 1.0]], ['2, k, 1', [-0.00425499, 0.0156663, 1.0]], ['2, k, 2', [-0.00214, 0.354411, 1.0]], ['2, k, 3', [-0.0618614, 0.485452, 1.0]], ['2, k, 4', [-0.149994, 0.293856, 1.0]], ['2, k, 5', [-0.329824, 0.211004, 1.0]], ['2, k, 6', [-0.544073, 0.178166, 1.0]], ['2, k, 7', [-0.615937, 0.173223, 1.0]], ['2, k, 8', [0.0653742, 0.161004, 1.0]], ['2, k, 9', [-0.188309, 0.161129, 1.0]], ['2, k, 10', [-0.453587, 0.156094, 1.0]], ['2, k, 11', [-0.555164, 0.164516, 1.0]], ['2, k, 12', [-0.0491454, -0.325203, 1.0]], ['2, k, 13', [-0.130607, -0.716737, 1.0]], ['2, k, 14', [-0.158284, -1.09698, 1.0]], ['2, k, 15', [-0.170652, -1.17631, 1.0]], ['2, k, 16', [0.0347459, -0.325859, 1.0]], ['2, k, 17', [0.134875, -0.684316, 1.0]], ['2, k, 18', [0.180741, -1.08922, 1.0]], ['2, k, 19', [0.209595, -1.17578, 1.0]], ['2, k, 20', [-0.00263989, 0.270673, 1.0]], ['2, k, 21', [-0.677489, 0.172201, 1.0]], ['2, k, 22', [-0.586873, 0.19904, 1.0]], ['2, k, 23', [-0.625957, 0.172898, 1.0]], ['2, k, 24', [-0.602962, 0.145228, 1.0]]]
[['2, k, 0', [-0.00867027, -0.330516, 1.0]], ['2, k, 1', [-0.00652548, 0.0148402, 1.0]], ['2, k, 2', [-0.00478741, 0.353864, 1.0]], ['2, k, 3', [-0.0617303, 0.486178, 1.0]], ['2, k, 4', [-0.152645, 0.293309, 1.0]], ['2, k, 5', [-0.332461, 0.210456, 1.0]], ['2, k, 6', [-0.563363, 0.17637, 1.0]], ['2, k, 7', [-0.624812, 0.175997, 1.0]], ['2, k, 8', [0.0632181, 0.159633, 1.0]], ['2, k, 9', [-0.200154, 0.158222, 1.0]], ['2, k, 10', [-0.467037, 0.160107, 1.0]], ['2, k, 11', [-0.562937, 0.170901, 1.0]], ['2, k, 12', [-0.051402, -0.327441, 1.0]], ['2, k, 13', [-0.132905, -0.720032, 1.0]], ['2, k, 14', [-0.15802, -1.09743, 1.0]], ['2, k, 15', [-0.171199, -1.17705, 1.0]], ['2, k, 16', [0.0336465, -0.326371, 1.0]], ['2, k, 17', [0.134538, -0.687482, 1.0]], ['2, k, 18', [0.18042, -1.08988, 1.0]], ['2, k, 19', [0.104246, -1.13188, 1.0]], ['2, k, 20', [-0.00520939, 0.270071, 1.0]], ['2, k, 21', [-0.691383, 0.174381, 1.0]], ['2, k, 22', [-0.634741, 0.205666, 1.0]], ['2, k, 23', [-0.637619, 0.18246, 1.0]], ['2, k, 24', [-0.60137, 0.154467, 1.0]]]
[['2, k, 0', [-0.00950046, -0.333085, 1.0]], ['2, k, 1', [-0.00891343, 0.0135008, 1.0]], ['2, k, 2', [-0.00875268, 0.353424, 1.0]], ['2, k, 3', [-0.0624666, 0.487121, 1.0]], ['2, k, 4', [-0.15661, 0.292867, 1.0]], ['2, k, 5', [-0.336407, 0.210013, 1.0]], ['2, k, 6', [-0.579229, 0.180583, 1.0]], ['2, k, 7', [-0.623284, 0.182204, 1.0]], ['2, k, 8', [0.059116, 0.157733, 1.0]], ['2, k, 9', [-0.205199, 0.158171, 1.0]], ['2, k, 10', [-0.471215, 0.161644, 1.0]], ['2, k, 11', [-0.562983, 0.172806, 1.0]], ['2, k, 12', [-0.0518358, -0.331464, 1.0]], ['2, k, 13', [-0.133729, -0.721319, 1.0]], ['2, k, 14', [-0.157932, -1.09738, 1.0]], ['2, k, 15', [-0.171146, -1.17701, 1.0]], ['2, k, 16', [0.0328903, -0.327502, 1.0]], ['2, k, 17', [0.133595, -0.689515, 1.0]], ['2, k, 18', [0.181047, -1.09101, 1.0]], ['2, k, 19', [0.104936, -1.13312, 1.0]], ['2, k, 20', [-0.00876427, 0.269426, 1.0]], ['2, k, 21', [-0.689951, 0.162877, 1.0]], ['2, k, 22', [-0.647116, 0.207431, 1.0]], ['2, k, 23', [-0.637202, 0.185839, 1.0]], ['2, k, 24', [-0.606563, 0.154909, 1.0]]]
[['2, k, 0', [-0.0124138, -0.334092, 1.0]], ['2, k, 1', [-0.0109251, 0.0131419, 1.0]], ['2, k, 2', [-0.010029, 0.353562, 1.0]], ['2, k, 3', [-0.0642189, 0.486943, 1.0]], ['2, k, 4', [-0.157888, 0.293002, 1.0]], ['2, k, 5', [-0.33768, 0.210145, 1.0]], ['2, k, 6', [-0.593437, 0.184361, 1.0]], ['2, k, 7', [-0.636172, 0.186838, 1.0]], ['2, k, 8', [0.0559211, 0.155551, 1.0]], ['2, k, 9', [-0.210798, 0.159244, 1.0]], ['2, k, 10', [-0.474971, 0.164331, 1.0]], ['2, k, 11', [-0.559897, 0.174717, 1.0]], ['2, k, 12', [-0.0538448, -0.332188, 1.0]], ['2, k, 13', [-0.133743, -0.721417, 1.0]], ['2, k, 14', [-0.158167, -1.09701, 1.0]], ['2, k, 15', [-0.174942, -1.17849, 1.0]], ['2, k, 16', [0.0288063, -0.328725, 1.0]], ['2, k, 17', [0.132023, -0.68991, 1.0]], ['2, k, 18', [0.185121, -1.10033, 1.0]], ['2, k, 19', [0.212036, -1.17871, 1.0]], ['2, k, 20', [-0.0102428, 0.26944, 1.0]], ['2, k, 21', [-0.702324, 0.172019, 1.0]], ['2, k, 22', [-0.651873, 0.209364, 1.0]], ['2, k, 23', [-0.643646, 0.182089, 1.0]], ['2, k, 24', [-0.536809, 0.152963, 1.0]]]
[['2, k, 0', [-0.0131991, -0.334191, 1.0]], ['2, k, 1', [-0.0122551, 0.0132515, 1.0]], ['2, k, 2', [-0.0117672, 0.354055, 1.0]], ['2, k, 3', [-0.0666384, 0.487007, 1.0]], ['2, k, 4', [-0.159629, 0.29349, 1.0]], ['2, k, 5', [-0.339413, 0.210625, 1.0]], ['2, k, 6', [-0.598464, 0.18574, 1.0]], ['2, k, 7', [-0.649396, 0.189735, 1.0]], ['2, k, 8', [0.0536296, 0.155499, 1.0]], ['2, k, 9', [-0.213105, 0.163806, 1.0]], ['2, k, 10', [-0.47388, 0.168228, 1.0]], ['2, k, 11', [-0.567649, 0.179396, 1.0]], ['2, k, 12', [-0.0543332, -0.332341, 1.0]], ['2, k, 13', [-0.134027, -0.721979, 1.0]], ['2, k, 14', [-0.1578, -1.09815, 1.0]], ['2, k, 15', [-0.173468, -1.17732, 1.0]], ['2, k, 16', [0.0273514, -0.328699, 1.0]], ['2, k, 17', [0.131835, -0.691964, 1.0]], ['2, k, 18', [0.183892, -1.09774, 1.0]], ['2, k, 19', [0.107736, -1.14008, 1.0]], ['2, k, 20', [-0.0119156, 0.269834, 1.0]], ['2, k, 21', [-0.704783, 0.183137, 1.0]], ['2, k, 22', [-0.676089, 0.221262, 1.0]], ['2, k, 23', [-0.643147, 0.180861, 1.0]], ['2, k, 24', [-0.615444, 0.159214, 1.0]]]
[['2, k, 0', [-0.0138687, -0.334569, 1.0]], ['2, k, 1', [-0.0137741, 0.0127771, 1.0]], ['2, k, 2', [-0.0138828, 0.353528, 1.0]], ['2, k, 3', [-0.0654119, 0.487687, 1.0]], ['2, k, 4', [-0.161744, 0.292962, 1.0]], ['2, k, 5', [-0.341519, 0.210096, 1.0]], ['2, k, 6', [-0.605605, 0.189158, 1.0]], ['2, k, 7', [-0.661763, 0.194077, 1.0]], ['2, k, 8', [0.0513902, 0.155495, 1.0]], ['2, k, 9', [-0.216076, 0.164442, 1.0]], ['2, k, 10', [-0.470985, 0.17187, 1.0]], ['2, k, 11', [-0.571713, 0.184431, 1.0]], ['2, k, 12', [-0.0549171, -0.333241, 1.0]], ['2, k, 13', [-0.134432, -0.723591, 1.0]], ['2, k, 14', [-0.158335, -1.09683, 1.0]], ['2, k, 15', [-0.173606, -1.17719, 1.0]], ['2, k, 16', [0.0267324, -0.328779, 1.0]], ['2, k, 17', [0.130574, -0.691327, 1.0]], ['2, k, 18', [0.18333, -1.09757, 1.0]], ['2, k, 19', [0.183594, -1.17578, 1.0]], ['2, k, 20', [-0.0138983, 0.269329, 1.0]], ['2, k, 21', [-0.718993, 0.169713, 1.0]], ['2, k, 22', [-0.673081, 0.218767, 1.0]], ['2, k, 23', [-0.648417, 0.191529, 1.0]], ['2, k, 24', [-0.615994, 0.166984, 1.0]]]
[['2, k, 0', [-0.0145228, -0.334598, 1.0]], ['2, k, 1', [-0.0148865, 0.0124242, 1.0]], ['2, k, 2', [-0.0152285, 0.352687, 1.0]], ['2, k, 3', [-0.0673081, 0.486475, 1.0]], ['2, k, 4', [-0.16309, 0.29212, 1.0]], ['2, k, 5', [-0.299903, 0.190752, 1.0]], ['2, k, 6', [-0.556682, 0.186312, 1.0]], ['2, k, 7', [-0.630949, 0.195961, 1.0]], ['2, k, 8', [0.0500485, 0.155524, 1.0]], ['2, k, 9', [-0.217969, 0.164366, 1.0]], ['2, k, 10', [-0.470523, 0.17542, 1.0]], ['2, k, 11', [-0.559855, 0.187288, 1.0]], ['2, k, 12', [-0.055846, -0.333324, 1.0]], ['2, k, 13', [-0.134125, -0.723873, 1.0]], ['2, k, 14', [-0.157688, -1.09892, 1.0]], ['2, k, 15', [-0.172222, -1.17786, 1.0]], ['2, k, 16', [0.026527, -0.32862, 1.0]], ['2, k, 17', [0.128808, -0.688282, 1.0]], ['2, k, 18', [0.183099, -1.0973, 1.0]], ['2, k, 19', [0.107434, -1.13996, 1.0]], ['2, k, 20', [-0.015188, 0.268617, 1.0]], ['2, k, 21', [-0.695223, 0.198182, 1.0]], ['2, k, 22', [-0.64775, 0.166715, 1.0]], ['2, k, 23', [-0.630461, 0.195281, 1.0]], ['2, k, 24', [-0.591903, 0.174111, 1.0]]]
[['2, k, 0', [-0.0152186, -0.335274, 1.0]], ['2, k, 1', [-0.0162156, 0.0119148, 1.0]], ['2, k, 2', [-0.0173498, 0.352543, 1.0]], ['2, k, 3', [-0.0684995, 0.486551, 1.0]], ['2, k, 4', [-0.16521, 0.291973, 1.0]], ['2, k, 5', [-0.302287, 0.189616, 1.0]], ['2, k, 6', [-0.548443, 0.194093, 1.0]], ['2, k, 7', [-0.554295, 0.191101, 1.0]], ['2, k, 8', [0.0477741, 0.154839, 1.0]], ['2, k, 9', [-0.221109, 0.162532, 1.0]], ['2, k, 10', [-0.468131, 0.184793, 1.0]], ['2, k, 11', [-0.564598, 0.193394, 1.0]], ['2, k, 12', [-0.0562375, -0.334075, 1.0]], ['2, k, 13', [-0.136456, -0.729961, 1.0]], ['2, k, 14', [-0.157375, -1.09284, 1.0]], ['2, k, 15', [-0.172128, -1.17846, 1.0]], ['2, k, 16', [0.0256983, -0.329065, 1.0]], ['2, k, 17', [0.128547, -0.690337, 1.0]], ['2, k, 18', [0.182739, -1.09769, 1.0]], ['2, k, 19', [0.193115, -1.17871, 1.0]], ['2, k, 20', [-0.0170912, 0.268369, 1.0]], ['2, k, 21', [-0.601938, 0.203885, 1.0]], ['2, k, 22', [-0.596525, 0.178107, 1.0]], ['2, k, 23', [-0.631797, 0.199221, 1.0]], ['2, k, 24', [-0.54211, 0.163318, 1.0]]]
[['2, k, 0', [-0.0157872, -0.335544, 1.0]], ['2, k, 1', [-0.0165732, 0.0118905, 1.0]], ['2, k, 2', [-0.0172551, 0.352755, 1.0]], ['2, k, 3', [-0.0699399, 0.485856, 1.0]], ['2, k, 4', [-0.165118, 0.292183, 1.0]], ['2, k, 5', [-0.302808, 0.189386, 1.0]], ['2, k, 6', [-0.546782, 0.195842, 1.0]], ['2, k, 7', [-0.626162, 0.205206, 1.0]], ['2, k, 8', [0.0466481, 0.154682, 1.0]], ['2, k, 9', [-0.222395, 0.163913, 1.0]], ['2, k, 10', [-0.468203, 0.18746, 1.0]], ['2, k, 11', [-0.559931, 0.19513, 1.0]], ['2, k, 12', [-0.0566369, -0.334216, 1.0]], ['2, k, 13', [-0.136147, -0.730721, 1.0]], ['2, k, 14', [-0.157715, -1.09014, 1.0]], ['2, k, 15', [-0.172026, -1.17755, 1.0]], ['2, k, 16', [0.0250942, -0.32937, 1.0]], ['2, k, 17', [0.12627, -0.689802, 1.0]], ['2, k, 18', [0.182129, -1.09823, 1.0]], ['2, k, 19', [0.131714, -1.18262, 1.0]], ['2, k, 20', [-0.0171214, 0.268529, 1.0]], ['2, k, 21', [-0.692504, 0.208613, 1.0]], ['2, k, 22', [-0.694471, 0.18924, 1.0]], ['2, k, 23', [-0.626298, 0.206572, 1.0]], ['2, k, 24', [-0.63142, 0.190553, 1.0]]]
[['2, k, 0', [-0.0163349, -0.336206, 1.0]], ['2, k, 1', [-0.0169048, 0.0111997, 1.0]], ['2, k, 2', [-0.0173144, 0.351976, 1.0]], ['2, k, 3', [-0.0687571, 0.485265, 1.0]], ['2, k, 4', [-0.165178, 0.291405, 1.0]], ['2, k, 5', [-0.305332, 0.189186, 1.0]], ['2, k, 6', [-0.545767, 0.19682, 1.0]], ['2, k, 7', [-0.623788, 0.209434, 1.0]], ['2, k, 8', [0.0465676, 0.153685, 1.0]], ['2, k, 9', [-0.222531, 0.164968, 1.0]], ['2, k, 10', [-0.470739, 0.182644, 1.0]], ['2, k, 11', [-0.551636, 0.195918, 1.0]], ['2, k, 12', [-0.0570051, -0.335162, 1.0]], ['2, k, 13', [-0.136441, -0.749063, 1.0]], ['2, k, 14', [-0.158028, -1.09165, 1.0]], ['2, k, 15', [-0.171629, -1.17757, 1.0]], ['2, k, 16', [0.0245475, -0.329736, 1.0]], ['2, k, 17', [0.125742, -0.69033, 1.0]], ['2, k, 18', [0.181973, -1.09767, 1.0]], ['2, k, 19', [0.135622, -1.182, 1.0]], ['2, k, 20', [-0.0172459, 0.267779, 1.0]], ['2, k, 21', [-0.68661, 0.207688, 1.0]], ['2, k, 22', [-0.622454, 0.189922, 1.0]], ['2, k, 23', [-0.620091, 0.206829, 1.0]], ['2, k, 24', [-0.603474, 0.192242, 1.0]]]
[['2, k, 0', [-0.0163722, -0.336645, 1.0]], ['2, k, 1', [-0.0165904, 0.0111041, 1.0]], ['2, k, 2', [-0.0166746, 0.35212, 1.0]], ['2, k, 3', [-0.0692496, 0.48472, 1.0]], ['2, k, 4', [-0.164542, 0.291548, 1.0]], ['2, k, 5', [-0.306352, 0.18965, 1.0]], ['2, k, 6', [-0.546953, 0.196817, 1.0]], ['2, k, 7', [-0.630844, 0.209787, 1.0]], ['2, k, 8', [0.0451699, 0.154339, 1.0]], ['2, k, 9', [-0.224008, 0.165626, 1.0]], ['2, k, 10', [-0.443526, 0.177214, 1.0]], ['2, k, 11', [-0.53152, 0.193554, 1.0]], ['2, k, 12', [-0.0565365, -0.33552, 1.0]], ['2, k, 13', [-0.137337, -0.745881, 1.0]], ['2, k, 14', [-0.157061, -1.08829, 1.0]], ['2, k, 15', [-0.171025, -1.17617, 1.0]], ['2, k, 16', [0.0241349, -0.330155, 1.0]], ['2, k, 17', [0.124333, -0.695259, 1.0]], ['2, k, 18', [0.181716, -1.09842, 1.0]], ['2, k, 19', [0.198608, -1.18262, 1.0]], ['2, k, 20', [-0.0166809, 0.267873, 1.0]], ['2, k, 21', [-0.68531, 0.211964, 1.0]], ['2, k, 22', [-0.636512, 0.187349, 1.0]], ['2, k, 23', [-0.614897, 0.215361, 1.0]], ['2, k, 24', [-0.592309, 0.18654, 1.0]]]
