[['2, k, 0', [-0.233186, -0.1249457, 1.0]], ['2, k, 1', [-0.2298616, 0.1344288, 1.0]], ['2, k, 2', [-0.2266636, 0.3879403, 1.0]], ['2, k, 3', [-0.2311947, 0.5241829, 1.0]], ['2, k, 4', [-0.3977453, 0.2726972, 1.0]], ['2, k, 5', [-0.4592124, 0.054518, 1.0]], ['2, k, 6', [-0.4538513, -0.09433306, 1.0]], ['2, k, 7', [-0.4474069, -0.1573059, 1.0]], ['2, k, 8', [-0.06153583, 0.2653134, 1.0]], ['2, k, 9', [-0.006361471, 0.004574851, 1.0]], ['2, k, 10', [0.04647768, -0.1833479, 1.0]], ['2, k, 11', [0.05932608, -0.241264, 1.0]], ['2, k, 12', [-0.3054003, -0.1236634, 1.0]], ['2, k, 13', [-0.3950185, -0.2201342, 1.0]], ['2, k, 14', [-0.3946332, -0.6100855, 1.0]], ['2, k, 15', [-0.4134672, -0.6728271, 1.0]], ['2, k, 16', [-0.1565753, -0.1236598, 1.0]], ['2, k, 17', [-0.0358826, -0.2251513, 1.0]], ['2, k, 18', [-0.0387781, -0.6056586, 1.0]], ['2, k, 19', [-0.01208358, -0.6667802, 1.0]], ['2, k, 20', [-0.227516, 0.3253247, 1.0]], ['2, k, 21', [-0.4466994, -0.2037114, 1.0]], ['2, k, 22', [-0.3895318, -0.1567594, 1.0]], ['2, k, 23', [0.0615711, -0.28443, 1.0]], ['2, k, 24', [0.07384092, -0.2590121, 1.0]]]
[['2, k, 0', [-0.2337539, -0.1237755, 1.0]], ['2, k, 1', [-0.2336851, 0.1371, 1.0]], ['2, k, 2', [-0.2333653, 0.3932231, 1.0]], ['2, k, 3', [-0.240956, 0.5286723, 1.0]], ['2, k, 4', [-0.3871495, 0.270452, 1.0]], ['2, k, 5', [-0.4708883, 0.04137719, 1.0]], ['2, k, 6', [-0.4791502, 0.165576, 1.0]], ['2, k, 7', [-0.4857283, 0.2088669, 1.0]], ['2, k, 8', [-0.06209558, 0.2686865, 1.0]], ['2, k, 9', [-0.008068305, 0.009548724, 1.0]], ['2, k, 10', [0.04423699, -0.1860452, 1.0]], ['2, k, 11', [0.05388133, -0.2364371, 1.0]], ['2, k, 12', [-0.3068977, -0.122638, 1.0]], ['2, k, 13', [-0.3929311, -0.2336819, 1.0]], ['2, k, 14', [-0.3949798, -0.611113, 1.0]], ['2, k, 15', [-0.4117149, -0.6717497, 1.0]], ['2, k, 16', [-0.1559642, -0.1222018, 1.0]], ['2, k, 17', [-0.03630808, -0.2262376, 1.0]], ['2, k, 18', [-0.03720957, -0.6029102, 1.0]], ['2, k, 19', [-0.01073734, -0.665188, 1.0]], ['2, k, 20', [-0.2336398, 0.3299388, 1.0]], ['2, k, 21', [-0.4857599, 0.2579688, 1.0]], ['2, k, 22', [-0.5182752, 0.2048076, 1.0]], ['2, k, 23', [0.05479987, -0.289137, 1.0]], ['2, k, 24', [0.05879701, -0.2072058, 1.0]]]
[['2, k, 0', [-0.2331232, -0.1239019, 1.0]], ['2, k, 1', [-0.2335662, 0.1371582, 1.0]], ['2, k, 2', [-0.2334062, 0.3933493, 1.0]], ['2, k, 3', [-0.2407577, 0.528694, 1.0]], ['2, k, 4', [-0.3888344, 0.2700796, 1.0]], ['2, k, 5', [-0.4708653, 0.02737905, 1.0]], ['2, k, 6', [-0.4800732, 0.1528328, 1.0]], ['2, k, 7', [-0.493831, 0.1773116, 1.0]], ['2, k, 8', [-0.06207737, 0.268766, 1.0]], ['2, k, 9', [-0.00793174, 0.00926007, 1.0]], ['2, k, 10', [0.04433113, -0.1858821, 1.0]], ['2, k, 11', [0.05478371, -0.2414535, 1.0]], ['2, k, 12', [-0.3057043, -0.1229332, 1.0]], ['2, k, 13', [-0.3929328, -0.2336863, 1.0]], ['2, k, 14', [-0.3949701, -0.6111079, 1.0]], ['2, k, 15', [-0.4120267, -0.6715854, 1.0]], ['2, k, 16', [-0.1557157, -0.1222437, 1.0]], ['2, k, 17', [-0.03639778, -0.2260929, 1.0]], ['2, k, 18', [-0.03731618, -0.6027476, 1.0]], ['2, k, 19', [-0.01103302, -0.6648129, 1.0]], ['2, k, 20', [-0.2336432, 0.3300354, 1.0]], ['2, k, 21', [-0.4939676, 0.2171782, 1.0]], ['2, k, 22', [-0.524474, 0.1679256, 1.0]], ['2, k, 23', [0.05528861, -0.2862649, 1.0]], ['2, k, 24', [0.04061945, -0.2315549, 1.0]]]
[['2, k, 0', [-0.233099, -0.1239362, 1.0]], ['2, k, 1', [-0.2335068, 0.1371974, 1.0]], ['2, k, 2', [-0.2332738, 0.3934833, 1.0]], ['2, k, 3', [-0.2407033, 0.5287917, 1.0]], ['2, k, 4', [-0.3903559, 0.2698937, 1.0]], ['2, k, 5', [-0.4697141, 0.02622086, 1.0]], ['2, k, 6', [-0.4807328, 0.1283634, 1.0]], ['2, k, 7', [-0.4992023, 0.1384005, 1.0]], ['2, k, 8', [-0.0621139, 0.2688374, 1.0]], ['2, k, 9', [-0.007843083, 0.009212289, 1.0]], ['2, k, 10', [0.04431295, -0.1855751, 1.0]], ['2, k, 11', [0.05515756, -0.2383407, 1.0]], ['2, k, 12', [-0.3055939, -0.1229813, 1.0]], ['2, k, 13', [-0.3929494, -0.2337243, 1.0]], ['2, k, 14', [-0.3950004, -0.6111816, 1.0]], ['2, k, 15', [-0.412677, -0.672071, 1.0]], ['2, k, 16', [-0.155773, -0.1222833, 1.0]], ['2, k, 17', [-0.03641681, -0.2261142, 1.0]], ['2, k, 18', [-0.03675319, -0.6019558, 1.0]], ['2, k, 19', [-0.01112286, -0.6647935, 1.0]], ['2, k, 20', [-0.233529, 0.3301406, 1.0]], ['2, k, 21', [-0.5091225, 0.1644065, 1.0]], ['2, k, 22', [-0.5224377, 0.1210309, 1.0]], ['2, k, 23', [0.04950582, -0.2892014, 1.0]], ['2, k, 24', [0.04480325, -0.2208599, 1.0]]]
[['2, k, 0', [-0.2329463, -0.1241364, 1.0]], ['2, k, 1', [-0.2335316, 0.1371283, 1.0]], ['2, k, 2', [-0.2334191, 0.3934439, 1.0]], ['2, k, 3', [-0.2407092, 0.5288408, 1.0]], ['2, k, 4', [-0.3911923, 0.2697057, 1.0]], ['2, k, 5', [-0.4678596, 0.02649547, 1.0]], ['2, k, 6', [-0.497297, 0.07903747, 1.0]], ['2, k, 7', [-0.5085762, 0.09752128, 1.0]], ['2, k, 8', [-0.06227943, 0.2690703, 1.0]], ['2, k, 9', [-0.007938439, 0.009119468, 1.0]], ['2, k, 10', [0.04426014, -0.185407, 1.0]], ['2, k, 11', [0.05452285, -0.2375457, 1.0]], ['2, k, 12', [-0.3050501, -0.1233034, 1.0]], ['2, k, 13', [-0.392948, -0.2337166, 1.0]], ['2, k, 14', [-0.3950223, -0.6111708, 1.0]], ['2, k, 15', [-0.4126235, -0.672098, 1.0]], ['2, k, 16', [-0.1558518, -0.1224404, 1.0]], ['2, k, 17', [-0.03640803, -0.2259012, 1.0]], ['2, k, 18', [-0.03652739, -0.6019222, 1.0]], ['2, k, 19', [-0.01114206, -0.6647285, 1.0]], ['2, k, 20', [-0.2336294, 0.3300976, 1.0]], ['2, k, 21', [-0.5156987, 0.1255804, 1.0]], ['2, k, 22', [-0.5338911, 0.08913672, 1.0]], ['2, k, 23', [0.05466228, -0.2891357, 1.0]], ['2, k, 24', [0.0433431, -0.2174576, 1.0]]]
[['2, k, 0', [-0.2333865, -0.1244764, 1.0]], ['2, k, 1', [-0.2334926, 0.1369058, 1.0]], ['2, k, 2', [-0.2327733, 0.3931809, 1.0]], ['2, k, 3', [-0.2406905, 0.5288365, 1.0]], ['2, k, 4', [-0.3930184, 0.2695231, 1.0]], ['2, k, 5', [-0.4664573, 0.04856444, 1.0]], ['2, k, 6', [-0.5003251, 0.0395189, 1.0]], ['2, k, 7', [-0.5195732, 0.05302506, 1.0]], ['2, k, 8', [-0.06216846, 0.2688095, 1.0]], ['2, k, 9', [-0.008027613, 0.008642496, 1.0]], ['2, k, 10', [0.04416065, -0.1853859, 1.0]], ['2, k, 11', [0.0545738, -0.2422297, 1.0]], ['2, k, 12', [-0.3052673, -0.1234873, 1.0]], ['2, k, 13', [-0.3929442, -0.2337129, 1.0]], ['2, k, 14', [-0.3950503, -0.6110972, 1.0]], ['2, k, 15', [-0.4124064, -0.6719382, 1.0]], ['2, k, 16', [-0.156651, -0.1229945, 1.0]], ['2, k, 17', [-0.03642473, -0.2258696, 1.0]], ['2, k, 18', [-0.0373002, -0.6036319, 1.0]], ['2, k, 19', [-0.01122525, -0.6651028, 1.0]], ['2, k, 20', [-0.233178, 0.3298493, 1.0]], ['2, k, 21', [-0.5279292, 0.07278401, 1.0]], ['2, k, 22', [-0.5417493, 0.0443605, 1.0]], ['2, k, 23', [0.05464539, -0.2907008, 1.0]], ['2, k, 24', [0.04135767, -0.2667137, 1.0]]]
[['2, k, 0', [-0.2337507, -0.1243959, 1.0]], ['2, k, 1', [-0.2338619, 0.1368974, 1.0]], ['2, k, 2', [-0.2332661, 0.3930615, 1.0]], ['2, k, 3', [-0.2405491, 0.5287035, 1.0]], ['2, k, 4', [-0.3950855, 0.2694778, 1.0]], ['2, k, 5', [-0.4665867, 0.04911981, 1.0]], ['2, k, 6', [-0.4986145, -0.001040321, 1.0]], ['2, k, 7', [-0.5258997, 0.005710019, 1.0]], ['2, k, 8', [-0.06245382, 0.2691412, 1.0]], ['2, k, 9', [-0.008118397, 0.008535604, 1.0]], ['2, k, 10', [0.04368576, -0.1853776, 1.0]], ['2, k, 11', [0.05255406, -0.2333146, 1.0]], ['2, k, 12', [-0.3056342, -0.1234085, 1.0]], ['2, k, 13', [-0.3929413, -0.2336775, 1.0]], ['2, k, 14', [-0.3951751, -0.6106409, 1.0]], ['2, k, 15', [-0.4123797, -0.6717569, 1.0]], ['2, k, 16', [-0.1570532, -0.1229087, 1.0]], ['2, k, 17', [-0.03639775, -0.2259024, 1.0]], ['2, k, 18', [-0.03740911, -0.6034963, 1.0]], ['2, k, 19', [-0.01123199, -0.6650122, 1.0]], ['2, k, 20', [-0.2336182, 0.329763, 1.0]], ['2, k, 21', [-0.5385187, 0.02561912, 1.0]], ['2, k, 22', [-0.5369968, -0.008826682, 1.0]], ['2, k, 23', [0.0548878, -0.2896016, 1.0]], ['2, k, 24', [0.0542317, -0.2098917, 1.0]]]
[['2, k, 0', [-0.2333597, -0.1245036, 1.0]], ['2, k, 1', [-0.233791, 0.136784, 1.0]], ['2, k, 2', [-0.2333592, 0.3929338, 1.0]], ['2, k, 3', [-0.2404686, 0.5284767, 1.0]], ['2, k, 4', [-0.3958499, 0.2690628, 1.0]], ['2, k, 5', [-0.4660188, 0.0487321, 1.0]], ['2, k, 6', [-0.5008591, -0.01478234, 1.0]], ['2, k, 7', [-0.5310233, -0.03124724, 1.0]], ['2, k, 8', [-0.06242378, 0.2691393, 1.0]], ['2, k, 9', [-0.007822317, 0.008158606, 1.0]], ['2, k, 10', [0.04357919, -0.1854011, 1.0]], ['2, k, 11', [0.05479557, -0.2385454, 1.0]], ['2, k, 12', [-0.3051301, -0.1236622, 1.0]], ['2, k, 13', [-0.3928665, -0.2335774, 1.0]], ['2, k, 14', [-0.3950976, -0.6105896, 1.0]], ['2, k, 15', [-0.4124045, -0.6718124, 1.0]], ['2, k, 16', [-0.1567945, -0.1229047, 1.0]], ['2, k, 17', [-0.03648503, -0.2257128, 1.0]], ['2, k, 18', [-0.03749339, -0.6036016, 1.0]], ['2, k, 19', [-0.01220577, -0.6659133, 1.0]], ['2, k, 20', [-0.23367, 0.3296444, 1.0]], ['2, k, 21', [-0.5625367, -0.02804963, 1.0]], ['2, k, 22', [-0.5491534, -0.01052231, 1.0]], ['2, k, 23', [0.05741332, -0.2889397, 1.0]], ['2, k, 24', [0.05078356, -0.2160284, 1.0]]]
[['2, k, 0', [-0.2334535, -0.1252174, 1.0]], ['2, k, 1', [-0.2337037, 0.1365255, 1.0]], ['2, k, 2', [-0.2331756, 0.3929433, 1.0]], ['2, k, 3', [-0.2404487, 0.5285805, 1.0]], ['2, k, 4', [-0.3969404, 0.2687536, 1.0]], ['2, k, 5', [-0.4666094, 0.04836937, 1.0]], ['2, k, 6', [-0.5041435, -0.04250034, 1.0]], ['2, k, 7', [-0.5380576, -0.06342439, 1.0]], ['2, k, 8', [-0.06225633, 0.268735, 1.0]], ['2, k, 9', [-0.007910836, 0.007627896, 1.0]], ['2, k, 10', [0.03816383, -0.1636959, 1.0]], ['2, k, 11', [0.05053138, -0.2261462, 1.0]], ['2, k, 12', [-0.30494, -0.1242822, 1.0]], ['2, k, 13', [-0.3928408, -0.2335599, 1.0]], ['2, k, 14', [-0.395037, -0.6107101, 1.0]], ['2, k, 15', [-0.4132386, -0.672625, 1.0]], ['2, k, 16', [-0.1572216, -0.1237335, 1.0]], ['2, k, 17', [-0.0365002, -0.225676, 1.0]], ['2, k, 18', [-0.03765943, -0.6044005, 1.0]], ['2, k, 19', [-0.01165066, -0.666258, 1.0]], ['2, k, 20', [-0.2335027, 0.3295978, 1.0]], ['2, k, 21', [-0.5680017, -0.06855605, 1.0]], ['2, k, 22', [-0.5640619, -0.04148316, 1.0]], ['2, k, 23', [0.05742464, -0.2852567, 1.0]], ['2, k, 24', [0.04964065, -0.2104233, 1.0]]]
[['2, k, 0', [-0.2333447, -0.1253433, 1.0]], ['2, k, 1', [-0.2336847, 0.1364853, 1.0]], ['2, k, 2', [-0.2331844, 0.3929369, 1.0]], ['2, k, 3', [-0.2404257, 0.5285828, 1.0]], ['2, k, 4', [-0.3976603, 0.26829, 1.0]], ['2, k, 5', [-0.4673449, 0.0476829, 1.0]], ['2, k, 6', [-0.5066141, -0.05970808, 1.0]], ['2, k, 7', [-0.5389902, -0.09662595, 1.0]], ['2, k, 8', [-0.0622061, 0.268675, 1.0]], ['2, k, 9', [-0.007865152, 0.007258739, 1.0]], ['2, k, 10', [0.04654696, -0.1820094, 1.0]], ['2, k, 11', [0.0542959, -0.2403, 1.0]], ['2, k, 12', [-0.3047999, -0.1244204, 1.0]], ['2, k, 13', [-0.3928527, -0.2335141, 1.0]], ['2, k, 14', [-0.3949612, -0.6106946, 1.0]], ['2, k, 15', [-0.4132959, -0.6722465, 1.0]], ['2, k, 16', [-0.1571481, -0.1238428, 1.0]], ['2, k, 17', [-0.03652696, -0.2257254, 1.0]], ['2, k, 18', [-0.03762984, -0.6044561, 1.0]], ['2, k, 19', [-0.01116898, -0.6664652, 1.0]], ['2, k, 20', [-0.233506, 0.3295875, 1.0]], ['2, k, 21', [-0.5673138, -0.1108426, 1.0]], ['2, k, 22', [-0.5636346, -0.07146009, 1.0]], ['2, k, 23', [0.05866344, -0.290441, 1.0]], ['2, k, 24', [0.0494741, -0.2135093, 1.0]]]
[['2, k, 0', [-0.2344051, -0.1253126, 1.0]], ['2, k, 1', [-0.2351286, 0.1360461, 1.0]], ['2, k, 2', [-0.2350932, 0.3919178, 1.0]], ['2, k, 3', [-0.2404179, 0.5284507, 1.0]], ['2, k, 4', [-0.3984855, 0.268421, 1.0]], ['2, k, 5', [-0.4679543, 0.04583402, 1.0]], ['2, k, 6', [-0.5078395, -0.07128913, 1.0]], ['2, k, 7', [-0.537192, -0.1246534, 1.0]], ['2, k, 8', [-0.06261937, 0.2688363, 1.0]], ['2, k, 9', [-0.00790364, 0.007481657, 1.0]], ['2, k, 10', [0.04593879, -0.1821301, 1.0]], ['2, k, 11', [0.05355721, -0.2348696, 1.0]], ['2, k, 12', [-0.3059354, -0.1242858, 1.0]], ['2, k, 13', [-0.3926411, -0.2331498, 1.0]], ['2, k, 14', [-0.3949561, -0.6107093, 1.0]], ['2, k, 15', [-0.4135906, -0.6725534, 1.0]], ['2, k, 16', [-0.1581354, -0.1238943, 1.0]], ['2, k, 17', [-0.03660549, -0.2256463, 1.0]], ['2, k, 18', [-0.03733027, -0.6036321, 1.0]], ['2, k, 19', [-0.01134072, -0.6662936, 1.0]], ['2, k, 20', [-0.2352777, 0.3287217, 1.0]], ['2, k, 21', [-0.5493622, -0.1516894, 1.0]], ['2, k, 22', [-0.5636147, -0.1054851, 1.0]], ['2, k, 23', [0.0547802, -0.2890354, 1.0]], ['2, k, 24', [0.05056771, -0.2157122, 1.0]]]
[['2, k, 0', [-0.2343055, -0.125326, 1.0]], ['2, k, 1', [-0.2351307, 0.1360457, 1.0]], ['2, k, 2', [-0.2352528, 0.3919407, 1.0]], ['2, k, 3', [-0.2405288, 0.5278402, 1.0]], ['2, k, 4', [-0.3986291, 0.2683752, 1.0]], ['2, k, 5', [-0.4712974, 0.04261591, 1.0]], ['2, k, 6', [-0.5110217, -0.1230545, 1.0]], ['2, k, 7', [-0.5361317, -0.1566369, 1.0]], ['2, k, 8', [-0.06239353, 0.2684263, 1.0]], ['2, k, 9', [-0.00793005, 0.007490999, 1.0]], ['2, k, 10', [0.0454744, -0.1816553, 1.0]], ['2, k, 11', [0.0532805, -0.240424, 1.0]], ['2, k, 12', [-0.3058721, -0.1243047, 1.0]], ['2, k, 13', [-0.392666, -0.2330656, 1.0]], ['2, k, 14', [-0.3954626, -0.6114025, 1.0]], ['2, k, 15', [-0.4141886, -0.6724552, 1.0]], ['2, k, 16', [-0.1580051, -0.1238961, 1.0]], ['2, k, 17', [-0.03669218, -0.2254107, 1.0]], ['2, k, 18', [-0.03737028, -0.6036443, 1.0]], ['2, k, 19', [-0.01052993, -0.6664467, 1.0]], ['2, k, 20', [-0.2353707, 0.3287317, 1.0]], ['2, k, 21', [-0.5521538, -0.192222, 1.0]], ['2, k, 22', [-0.5656019, -0.1370251, 1.0]], ['2, k, 23', [0.0522598, -0.2910081, 1.0]], ['2, k, 24', [0.04945024, -0.2130009, 1.0]]]
[['2, k, 0', [-0.2341912, -0.1253444, 1.0]], ['2, k, 1', [-0.2349338, 0.1359316, 1.0]], ['2, k, 2', [-0.2349517, 0.3917212, 1.0]], ['2, k, 3', [-0.24053, 0.5276778, 1.0]], ['2, k, 4', [-0.3987815, 0.2684136, 1.0]], ['2, k, 5', [-0.4723232, 0.04049689, 1.0]], ['2, k, 6', [-0.5102027, -0.144761, 1.0]], ['2, k, 7', [-0.5370082, -0.1844205, 1.0]], ['2, k, 8', [-0.06227338, 0.2680565, 1.0]], ['2, k, 9', [-0.0078623, 0.007552725, 1.0]], ['2, k, 10', [0.03921784, -0.1649009, 1.0]], ['2, k, 11', [0.05109667, -0.2250783, 1.0]], ['2, k, 12', [-0.3057101, -0.1243334, 1.0]], ['2, k, 13', [-0.3928471, -0.2320288, 1.0]], ['2, k, 14', [-0.3953958, -0.6112165, 1.0]], ['2, k, 15', [-0.4143276, -0.6725968, 1.0]], ['2, k, 16', [-0.1579372, -0.1239047, 1.0]], ['2, k, 17', [-0.03670164, -0.2254069, 1.0]], ['2, k, 18', [-0.03733328, -0.6034694, 1.0]], ['2, k, 19', [-0.01049004, -0.66645, 1.0]], ['2, k, 20', [-0.2350971, 0.3285372, 1.0]], ['2, k, 21', [-0.5510281, -0.2252869, 1.0]], ['2, k, 22', [-0.5687898, -0.1629209, 1.0]], ['2, k, 23', [0.0584354, -0.2800969, 1.0]], ['2, k, 24', [0.04974028, -0.212807, 1.0]]]
[['2, k, 0', [-0.2342008, -0.1252677, 1.0]], ['2, k, 1', [-0.2347926, 0.1360163, 1.0]], ['2, k, 2', [-0.2344583, 0.3918193, 1.0]], ['2, k, 3', [-0.24073, 0.5277658, 1.0]], ['2, k, 4', [-0.3989336, 0.2684882, 1.0]], ['2, k, 5', [-0.4732915, 0.03800293, 1.0]], ['2, k, 6', [-0.5109889, -0.1512164, 1.0]], ['2, k, 7', [-0.5327486, -0.2036, 1.0]], ['2, k, 8', [-0.06221892, 0.2678158, 1.0]], ['2, k, 9', [-0.007710183, 0.007470539, 1.0]], ['2, k, 10', [0.04078707, -0.179924, 1.0]], ['2, k, 11', [0.05307619, -0.2415096, 1.0]], ['2, k, 12', [-0.305809, -0.1242253, 1.0]], ['2, k, 13', [-0.3927916, -0.2319109, 1.0]], ['2, k, 14', [-0.3953487, -0.6107291, 1.0]], ['2, k, 15', [-0.4143511, -0.6725722, 1.0]], ['2, k, 16', [-0.1578797, -0.1238268, 1.0]], ['2, k, 17', [-0.03671431, -0.2253824, 1.0]], ['2, k, 18', [-0.03738895, -0.6034367, 1.0]], ['2, k, 19', [-0.01050577, -0.666773, 1.0]], ['2, k, 20', [-0.234712, 0.3286307, 1.0]], ['2, k, 21', [-0.5559871, -0.2532794, 1.0]], ['2, k, 22', [-0.5555523, -0.165963, 1.0]], ['2, k, 23', [0.05384685, -0.2950957, 1.0]], ['2, k, 24', [0.04285907, -0.2201283, 1.0]]]
[['2, k, 0', [-0.2339907, -0.1251841, 1.0]], ['2, k, 1', [-0.2347767, 0.1360354, 1.0]], ['2, k, 2', [-0.2345634, 0.3918186, 1.0]], ['2, k, 3', [-0.2407457, 0.5278401, 1.0]], ['2, k, 4', [-0.3992763, 0.2684735, 1.0]], ['2, k, 5', [-0.4747175, 0.03332898, 1.0]], ['2, k, 6', [-0.5022518, -0.1559649, 1.0]], ['2, k, 7', [-0.5293133, -0.2112778, 1.0]], ['2, k, 8', [-0.0628696, 0.2680216, 1.0]], ['2, k, 9', [-0.007789286, 0.007546776, 1.0]], ['2, k, 10', [0.04199567, -0.1806023, 1.0]], ['2, k, 11', [0.05471941, -0.2413172, 1.0]], ['2, k, 12', [-0.3055343, -0.1241962, 1.0]], ['2, k, 13', [-0.3926283, -0.2319398, 1.0]], ['2, k, 14', [-0.395359, -0.6107187, 1.0]], ['2, k, 15', [-0.4148787, -0.6729614, 1.0]], ['2, k, 16', [-0.1577352, -0.1237072, 1.0]], ['2, k, 17', [-0.03666897, -0.2254106, 1.0]], ['2, k, 18', [-0.03714613, -0.6036356, 1.0]], ['2, k, 19', [-0.01105352, -0.6668917, 1.0]], ['2, k, 20', [-0.2347811, 0.3286328, 1.0]], ['2, k, 21', [-0.5428666, -0.2675726, 1.0]], ['2, k, 22', [-0.5596709, -0.1885612, 1.0]], ['2, k, 23', [0.05059128, -0.2898224, 1.0]], ['2, k, 24', [0.04531352, -0.2205265, 1.0]]]
[['2, k, 0', [-0.234697, -0.1249536, 1.0]], ['2, k, 1', [-0.2348982, 0.1359795, 1.0]], ['2, k, 2', [-0.2345067, 0.3915143, 1.0]], ['2, k, 3', [-0.2409448, 0.527765, 1.0]], ['2, k, 4', [-0.3999218, 0.2683268, 1.0]], ['2, k, 5', [-0.4762182, 0.02857253, 1.0]], ['2, k, 6', [-0.5091445, -0.1849984, 1.0]], ['2, k, 7', [-0.5377208, -0.2364618, 1.0]], ['2, k, 8', [-0.0627935, 0.2677611, 1.0]], ['2, k, 9', [-0.007763464, 0.007502807, 1.0]], ['2, k, 10', [0.0419101, -0.1806939, 1.0]], ['2, k, 11', [0.05303424, -0.2423467, 1.0]], ['2, k, 12', [-0.3069668, -0.1236481, 1.0]], ['2, k, 13', [-0.3924518, -0.2321673, 1.0]], ['2, k, 14', [-0.3954603, -0.6107726, 1.0]], ['2, k, 15', [-0.4149514, -0.6729783, 1.0]], ['2, k, 16', [-0.1579784, -0.1236608, 1.0]], ['2, k, 17', [-0.03666869, -0.2253646, 1.0]], ['2, k, 18', [-0.03708414, -0.6034221, 1.0]], ['2, k, 19', [-0.01101159, -0.6663744, 1.0]], ['2, k, 20', [-0.2347847, 0.3284273, 1.0]], ['2, k, 21', [-0.5507197, -0.2938019, 1.0]], ['2, k, 22', [-0.5636443, -0.2099711, 1.0]], ['2, k, 23', [0.0521169, -0.2902134, 1.0]], ['2, k, 24', [0.04791424, -0.2181233, 1.0]]]
[['2, k, 0', [-0.234683, -0.1249598, 1.0]], ['2, k, 1', [-0.2348207, 0.1358916, 1.0]], ['2, k, 2', [-0.2343029, 0.3912751, 1.0]], ['2, k, 3', [-0.2412876, 0.5275504, 1.0]], ['2, k, 4', [-0.4007233, 0.2680674, 1.0]], ['2, k, 5', [-0.4769221, 0.02642981, 1.0]], ['2, k, 6', [-0.5101893, -0.1874817, 1.0]], ['2, k, 7', [-0.5397831, -0.2439023, 1.0]], ['2, k, 8', [-0.06278662, 0.2677533, 1.0]], ['2, k, 9', [-0.007542615, 0.007256165, 1.0]], ['2, k, 10', [0.0419466, -0.1810118, 1.0]], ['2, k, 11', [0.05438646, -0.2441898, 1.0]], ['2, k, 12', [-0.3069575, -0.1236601, 1.0]], ['2, k, 13', [-0.3923213, -0.2322209, 1.0]], ['2, k, 14', [-0.3954437, -0.6106731, 1.0]], ['2, k, 15', [-0.4145996, -0.6730465, 1.0]], ['2, k, 16', [-0.1579421, -0.1236651, 1.0]], ['2, k, 17', [-0.03664986, -0.2252588, 1.0]], ['2, k, 18', [-0.03716495, -0.60357, 1.0]], ['2, k, 19', [-0.01094697, -0.6662235, 1.0]], ['2, k, 20', [-0.2346119, 0.328223, 1.0]], ['2, k, 21', [-0.552209, -0.3016095, 1.0]], ['2, k, 22', [-0.564602, -0.2213295, 1.0]], ['2, k, 23', [0.05410244, -0.2912726, 1.0]], ['2, k, 24', [0.04398989, -0.2692569, 1.0]]]
[['2, k, 0', [-0.2360256, -0.1253277, 1.0]], ['2, k, 1', [-0.2354565, 0.1356134, 1.0]], ['2, k, 2', [-0.2344848, 0.3911179, 1.0]], ['2, k, 3', [-0.241593, 0.5276098, 1.0]], ['2, k, 4', [-0.4018067, 0.267317, 1.0]], ['2, k, 5', [-0.4781167, 0.01998831, 1.0]], ['2, k, 6', [-0.5133861, -0.1955706, 1.0]], ['2, k, 7', [-0.5437353, -0.259322, 1.0]], ['2, k, 8', [-0.06372876, 0.2681159, 1.0]], ['2, k, 9', [-0.007626061, 0.006835452, 1.0]], ['2, k, 10', [0.04268208, -0.1816959, 1.0]], ['2, k, 11', [0.05535193, -0.2389123, 1.0]], ['2, k, 12', [-0.3082485, -0.1240569, 1.0]], ['2, k, 13', [-0.3922188, -0.2322056, 1.0]], ['2, k, 14', [-0.3954327, -0.6105602, 1.0]], ['2, k, 15', [-0.4144219, -0.6728293, 1.0]], ['2, k, 16', [-0.1592553, -0.124009, 1.0]], ['2, k, 17', [-0.03660514, -0.2250305, 1.0]], ['2, k, 18', [-0.03720841, -0.6034998, 1.0]], ['2, k, 19', [-0.01092455, -0.6659101, 1.0]], ['2, k, 20', [-0.2348778, 0.3280329, 1.0]], ['2, k, 21', [-0.5496085, -0.3181219, 1.0]], ['2, k, 22', [-0.5698164, -0.2401391, 1.0]], ['2, k, 23', [0.05528993, -0.2886544, 1.0]], ['2, k, 24', [0.04773244, -0.2175888, 1.0]]]
