[['2, k, 0', [-0.1676426, 0.2136243, 1.0]], ['2, k, 1', [-0.1751559, 0.5298402, 1.0]], ['2, k, 2', [-0.1814018, 0.8345212, 1.0]], ['2, k, 3', [-0.1869709, 0.9836929, 1.0]], ['2, k, 4', [-0.3595353, 0.6822485, 1.0]], ['2, k, 5', [-0.3895622, 0.4340593, 1.0]], ['2, k, 6', [-0.4013468, 0.2117893, 1.0]], ['2, k, 7', [-0.4153378, 0.1185702, 1.0]], ['2, k, 8', [0.01449008, 0.7117305, 1.0]], ['2, k, 9', [0.06093251, 0.4686022, 1.0]], ['2, k, 10', [0.07504375, 0.2388363, 1.0]], ['2, k, 11', [0.05561369, 0.1914942, 1.0]], ['2, k, 12', [-0.2466173, 0.2086098, 1.0]], ['2, k, 13', [-0.2812563, -0.1138793, 1.0]], ['2, k, 14', [-0.3042001, -0.5570992, 1.0]], ['2, k, 15', [-0.2969027, -0.6378211, 1.0]], ['2, k, 16', [-0.08449751, 0.2130525, 1.0]], ['2, k, 17', [-0.05602513, -0.102923, 1.0]], ['2, k, 18', [-0.07096948, -0.5351099, 1.0]], ['2, k, 19', [-0.04001058, -0.6204597, 1.0]], ['2, k, 20', [-0.1800424, 0.7600971, 1.0]], ['2, k, 21', [-0.4056803, 0.05144626, 1.0]], ['2, k, 22', [-0.3702115, 0.05669254, 1.0]], ['2, k, 23', [0.0511038, 0.1047861, 1.0]], ['2, k, 24', [0.0183752, 0.1986661, 1.0]]]
[['2, k, 0', [-0.1498714, 0.2153803, 1.0]], ['2, k, 1', [-0.1501603, 0.5326397, 1.0]], ['2, k, 2', [-0.1494007, 0.8399436, 1.0]], ['2, k, 3', [-0.1479047, 0.9879773, 1.0]], ['2, k, 4', [-0.3245444, 0.7084268, 1.0]], ['2, k, 5', [-0.5410559, 0.6639715, 1.0]], ['2, k, 6', [-0.7135787, 0.634317, 1.0]], ['2, k, 7', [-0.7913985, 0.6273595, 1.0]], ['2, k, 8', [0.04596746, 0.7068552, 1.0]], ['2, k, 9', [0.08726031, 0.4590828, 1.0]], ['2, k, 10', [0.0934879, 0.2402344, 1.0]], ['2, k, 11', [0.08186375, 0.1770933, 1.0]], ['2, k, 12', [-0.2278363, 0.2128017, 1.0]], ['2, k, 13', [-0.2701871, -0.1107036, 1.0]], ['2, k, 14', [-0.3040327, -0.5585707, 1.0]], ['2, k, 15', [-0.3033695, -0.6382805, 1.0]], ['2, k, 16', [-0.06788809, 0.2125787, 1.0]], ['2, k, 17', [-0.04392818, -0.102967, 1.0]], ['2, k, 18', [-0.07031272, -0.5312523, 1.0]], ['2, k, 19', [-0.04560187, -0.6186894, 1.0]], ['2, k, 20', [-0.1497102, 0.7645444, 1.0]], ['2, k, 21', [-0.8454533, 0.6084166, 1.0]], ['2, k, 22', [-0.7458056, 0.651952, 1.0]], ['2, k, 23', [0.06680237, 0.09990861, 1.0]], ['2, k, 24', [0.03571789, 0.1809314, 1.0]]]
[['2, k, 0', [-0.1489922, 0.2159511, 1.0]], ['2, k, 1', [-0.1497762, 0.5328882, 1.0]], ['2, k, 2', [-0.1493005, 0.840053, 1.0]], ['2, k, 3', [-0.1463923, 0.9872816, 1.0]], ['2, k, 4', [-0.3256981, 0.7120607, 1.0]], ['2, k, 5', [-0.5609709, 0.709569, 1.0]], ['2, k, 6', [-0.7201256, 0.7211103, 1.0]], ['2, k, 7', [-0.7927397, 0.724368, 1.0]], ['2, k, 8', [0.04666522, 0.7072827, 1.0]], ['2, k, 9', [0.08831512, 0.4595076, 1.0]], ['2, k, 10', [0.09497309, 0.2398783, 1.0]], ['2, k, 11', [0.08360639, 0.1771161, 1.0]], ['2, k, 12', [-0.2269448, 0.2133122, 1.0]], ['2, k, 13', [-0.2693945, -0.110913, 1.0]], ['2, k, 14', [-0.3044511, -0.5595783, 1.0]], ['2, k, 15', [-0.3029714, -0.6213878, 1.0]], ['2, k, 16', [-0.06702208, 0.2132426, 1.0]], ['2, k, 17', [-0.04293134, -0.1026548, 1.0]], ['2, k, 18', [-0.07068031, -0.5307936, 1.0]], ['2, k, 19', [-0.05300633, -0.6190514, 1.0]], ['2, k, 20', [-0.1495581, 0.7646753, 1.0]], ['2, k, 21', [-0.8434415, 0.7205864, 1.0]], ['2, k, 22', [-0.7427504, 0.7384881, 1.0]], ['2, k, 23', [0.07328317, 0.09830841, 1.0]], ['2, k, 24', [0.04054689, 0.1701501, 1.0]]]
[['2, k, 0', [-0.1488679, 0.2167285, 1.0]], ['2, k, 1', [-0.1492752, 0.5333415, 1.0]], ['2, k, 2', [-0.1482485, 0.840284, 1.0]], ['2, k, 3', [-0.1462408, 0.9872746, 1.0]], ['2, k, 4', [-0.3300933, 0.7199998, 1.0]], ['2, k, 5', [-0.557636, 0.7387985, 1.0]], ['2, k, 6', [-0.7296951, 0.8035509, 1.0]], ['2, k, 7', [-0.7964721, 0.8212366, 1.0]], ['2, k, 8', [0.04680034, 0.7073031, 1.0]], ['2, k, 9', [0.08875738, 0.4595779, 1.0]], ['2, k, 10', [0.09614217, 0.239992, 1.0]], ['2, k, 11', [0.08560684, 0.1812717, 1.0]], ['2, k, 12', [-0.2268251, 0.2141825, 1.0]], ['2, k, 13', [-0.2670063, -0.1058175, 1.0]], ['2, k, 14', [-0.3043923, -0.5600839, 1.0]], ['2, k, 15', [-0.302684, -0.6282374, 1.0]], ['2, k, 16', [-0.06693432, 0.2139033, 1.0]], ['2, k, 17', [-0.04112679, -0.1017448, 1.0]], ['2, k, 18', [-0.07063656, -0.5297295, 1.0]], ['2, k, 19', [-0.04407094, -0.613736, 1.0]], ['2, k, 20', [-0.1486663, 0.7649714, 1.0]], ['2, k, 21', [-0.8393207, 0.8360523, 1.0]], ['2, k, 22', [-0.7320225, 0.82314, 1.0]], ['2, k, 23', [0.07667307, 0.1052412, 1.0]], ['2, k, 24', [0.03899679, 0.1827764, 1.0]]]
[['2, k, 0', [-0.1484653, 0.2185657, 1.0]], ['2, k, 1', [-0.1491492, 0.5343049, 1.0]], ['2, k, 2', [-0.1483665, 0.8406835, 1.0]], ['2, k, 3', [-0.1461517, 0.9873318, 1.0]], ['2, k, 4', [-0.3336444, 0.7278697, 1.0]], ['2, k, 5', [-0.5689541, 0.7973266, 1.0]], ['2, k, 6', [-0.7237594, 0.8818049, 1.0]], ['2, k, 7', [-0.8246615, 0.9384242, 1.0]], ['2, k, 8', [0.04698574, 0.7075241, 1.0]], ['2, k, 9', [0.08985309, 0.4599841, 1.0]], ['2, k, 10', [0.09690659, 0.2397582, 1.0]], ['2, k, 11', [0.08582135, 0.1801448, 1.0]], ['2, k, 12', [-0.2264496, 0.2155342, 1.0]], ['2, k, 13', [-0.2664633, -0.1050511, 1.0]], ['2, k, 14', [-0.3042847, -0.5563005, 1.0]], ['2, k, 15', [-0.3039711, -0.6297471, 1.0]], ['2, k, 16', [-0.06659333, 0.2162459, 1.0]], ['2, k, 17', [-0.03992707, -0.1000097, 1.0]], ['2, k, 18', [-0.0705641, -0.529759, 1.0]], ['2, k, 19', [-0.0483964, -0.6223915, 1.0]], ['2, k, 20', [-0.1487347, 0.7654815, 1.0]], ['2, k, 21', [-0.8829376, 0.9675206, 1.0]], ['2, k, 22', [-0.7978015, 0.9354498, 1.0]], ['2, k, 23', [0.07526276, 0.1062478, 1.0]], ['2, k, 24', [0.03815776, 0.1804523, 1.0]]]
[['2, k, 0', [-0.148701, 0.2208741, 1.0]], ['2, k, 1', [-0.149084, 0.5352877, 1.0]], ['2, k, 2', [-0.1482874, 0.840914, 1.0]], ['2, k, 3', [-0.1462139, 0.9872987, 1.0]], ['2, k, 4', [-0.3362266, 0.7377551, 1.0]], ['2, k, 5', [-0.55876, 0.8415213, 1.0]], ['2, k, 6', [-0.714653, 0.9731393, 1.0]], ['2, k, 7', [-0.77501, 1.028775, 1.0]], ['2, k, 8', [0.0468068, 0.70771, 1.0]], ['2, k, 9', [0.08985596, 0.4600637, 1.0]], ['2, k, 10', [0.09756826, 0.2391587, 1.0]], ['2, k, 11', [0.08842762, 0.1837099, 1.0]], ['2, k, 12', [-0.2264336, 0.2185321, 1.0]], ['2, k, 13', [-0.2664555, -0.105113, 1.0]], ['2, k, 14', [-0.3044273, -0.5560872, 1.0]], ['2, k, 15', [-0.3041952, -0.632845, 1.0]], ['2, k, 16', [-0.06705447, 0.2179099, 1.0]], ['2, k, 17', [-0.04047577, -0.09856492, 1.0]], ['2, k, 18', [-0.07049733, -0.5293404, 1.0]], ['2, k, 19', [-0.03677651, -0.6160274, 1.0]], ['2, k, 20', [-0.1486473, 0.7658397, 1.0]], ['2, k, 21', [-0.8264031, 1.079129, 1.0]], ['2, k, 22', [-0.73686, 1.012551, 1.0]], ['2, k, 23', [0.07108639, 0.1074552, 1.0]], ['2, k, 24', [0.04042361, 0.1877626, 1.0]]]
[['2, k, 0', [-0.1490889, 0.2230854, 1.0]], ['2, k, 1', [-0.1492296, 0.5358292, 1.0]], ['2, k, 2', [-0.1483364, 0.8408834, 1.0]], ['2, k, 3', [-0.1464307, 0.9872897, 1.0]], ['2, k, 4', [-0.3399175, 0.7495298, 1.0]], ['2, k, 5', [-0.5361524, 0.8888103, 1.0]], ['2, k, 6', [-0.6749986, 1.051268, 1.0]], ['2, k, 7', [-0.7328708, 1.123293, 1.0]], ['2, k, 8', [0.03780815, 0.7080485, 1.0]], ['2, k, 9', [0.08886476, 0.4630558, 1.0]], ['2, k, 10', [0.09809507, 0.2388098, 1.0]], ['2, k, 11', [0.08726835, 0.1831245, 1.0]], ['2, k, 12', [-0.2269631, 0.2207517, 1.0]], ['2, k, 13', [-0.2665513, -0.1050495, 1.0]], ['2, k, 14', [-0.3043195, -0.556118, 1.0]], ['2, k, 15', [-0.3041048, -0.6326566, 1.0]], ['2, k, 16', [-0.06733777, 0.2199946, 1.0]], ['2, k, 17', [-0.04050194, -0.09684094, 1.0]], ['2, k, 18', [-0.07063302, -0.5292948, 1.0]], ['2, k, 19', [-0.03309872, -0.610798, 1.0]], ['2, k, 20', [-0.1486881, 0.7658588, 1.0]], ['2, k, 21', [-0.7853982, 1.1807, 1.0]], ['2, k, 22', [-0.6929227, 1.116915, 1.0]], ['2, k, 23', [0.07221629, 0.1064111, 1.0]], ['2, k, 24', [0.04237265, 0.1711825, 1.0]]]
[['2, k, 0', [-0.1505144, 0.2255057, 1.0]], ['2, k, 1', [-0.1497006, 0.5365346, 1.0]], ['2, k, 2', [-0.148444, 0.8408313, 1.0]], ['2, k, 3', [-0.1471146, 0.9872793, 1.0]], ['2, k, 4', [-0.3407371, 0.7565026, 1.0]], ['2, k, 5', [-0.5231911, 0.9160135, 1.0]], ['2, k, 6', [-0.6276852, 1.101772, 1.0]], ['2, k, 7', [-0.6686664, 1.180511, 1.0]], ['2, k, 8', [0.03327138, 0.7087313, 1.0]], ['2, k, 9', [0.0877967, 0.4649239, 1.0]], ['2, k, 10', [0.09823868, 0.2386164, 1.0]], ['2, k, 11', [0.08519688, 0.1788975, 1.0]], ['2, k, 12', [-0.2284662, 0.2234317, 1.0]], ['2, k, 13', [-0.2667068, -0.1048013, 1.0]], ['2, k, 14', [-0.3046704, -0.5560675, 1.0]], ['2, k, 15', [-0.3044007, -0.6334553, 1.0]], ['2, k, 16', [-0.06869862, 0.2221027, 1.0]], ['2, k, 17', [-0.04029456, -0.09515508, 1.0]], ['2, k, 18', [-0.07005508, -0.5279815, 1.0]], ['2, k, 19', [-0.03569993, -0.6194085, 1.0]], ['2, k, 20', [-0.148804, 0.7659034, 1.0]], ['2, k, 21', [-0.7057948, 1.242263, 1.0]], ['2, k, 22', [-0.6365231, 1.166476, 1.0]], ['2, k, 23', [0.07839627, 0.1048273, 1.0]], ['2, k, 24', [0.03953858, 0.1800756, 1.0]]]
[['2, k, 0', [-0.1518827, 0.2281752, 1.0]], ['2, k, 1', [-0.1501927, 0.5373915, 1.0]], ['2, k, 2', [-0.1485173, 0.8407569, 1.0]], ['2, k, 3', [-0.1481904, 0.9868043, 1.0]], ['2, k, 4', [-0.3410897, 0.7646145, 1.0]], ['2, k, 5', [-0.4902368, 0.9530548, 1.0]], ['2, k, 6', [-0.5656424, 1.123408, 1.0]], ['2, k, 7', [-0.6034265, 1.218708, 1.0]], ['2, k, 8', [0.03153668, 0.709016, 1.0]], ['2, k, 9', [0.08699136, 0.4653981, 1.0]], ['2, k, 10', [0.09817717, 0.2384425, 1.0]], ['2, k, 11', [0.08487684, 0.1846734, 1.0]], ['2, k, 12', [-0.2301574, 0.2267687, 1.0]], ['2, k, 13', [-0.2667101, -0.1044557, 1.0]], ['2, k, 14', [-0.3047904, -0.5581152, 1.0]], ['2, k, 15', [-0.3041807, -0.6342621, 1.0]], ['2, k, 16', [-0.06978944, 0.2241256, 1.0]], ['2, k, 17', [-0.04025508, -0.09319047, 1.0]], ['2, k, 18', [-0.07008434, -0.5278546, 1.0]], ['2, k, 19', [-0.03918275, -0.6210992, 1.0]], ['2, k, 20', [-0.1488988, 0.7659429, 1.0]], ['2, k, 21', [-0.633454, 1.282617, 1.0]], ['2, k, 22', [-0.5884311, 1.216775, 1.0]], ['2, k, 23', [0.06776197, 0.1081103, 1.0]], ['2, k, 24', [0.04089498, 0.1635669, 1.0]]]
[['2, k, 0', [-0.1540274, 0.2341955, 1.0]], ['2, k, 1', [-0.1515508, 0.5401061, 1.0]], ['2, k, 2', [-0.1489731, 0.8409377, 1.0]], ['2, k, 3', [-0.1513031, 0.9863875, 1.0]], ['2, k, 4', [-0.3443989, 0.7827005, 1.0]], ['2, k, 5', [-0.4762403, 0.9814634, 1.0]], ['2, k, 6', [-0.5208633, 1.138177, 1.0]], ['2, k, 7', [-0.5424848, 1.260279, 1.0]], ['2, k, 8', [0.03162063, 0.7092444, 1.0]], ['2, k, 9', [0.08614645, 0.4651111, 1.0]], ['2, k, 10', [0.0979075, 0.2381122, 1.0]], ['2, k, 11', [0.08252409, 0.1819881, 1.0]], ['2, k, 12', [-0.2321466, 0.2331018, 1.0]], ['2, k, 13', [-0.2668079, -0.1030352, 1.0]], ['2, k, 14', [-0.3045564, -0.5581148, 1.0]], ['2, k, 15', [-0.304797, -0.6367108, 1.0]], ['2, k, 16', [-0.07203633, 0.2296125, 1.0]], ['2, k, 17', [-0.04070893, -0.08831521, 1.0]], ['2, k, 18', [-0.0701732, -0.5276765, 1.0]], ['2, k, 19', [-0.04674722, -0.620263, 1.0]], ['2, k, 20', [-0.1495483, 0.7665355, 1.0]], ['2, k, 21', [-0.5538502, 1.308201, 1.0]], ['2, k, 22', [-0.5164567, 1.243847, 1.0]], ['2, k, 23', [0.07327194, 0.1060858, 1.0]], ['2, k, 24', [0.03794682, 0.1871306, 1.0]]]
[['2, k, 0', [-0.1559031, 0.2384497, 1.0]], ['2, k, 1', [-0.1532421, 0.5416613, 1.0]], ['2, k, 2', [-0.1509389, 0.8400776, 1.0]], ['2, k, 3', [-0.1531831, 0.9865363, 1.0]], ['2, k, 4', [-0.3456819, 0.7944017, 1.0]], ['2, k, 5', [-0.4539869, 0.9997442, 1.0]], ['2, k, 6', [-0.4627883, 1.165722, 1.0]], ['2, k, 7', [-0.4838876, 1.271777, 1.0]], ['2, k, 8', [0.03151633, 0.7092409, 1.0]], ['2, k, 9', [0.08572879, 0.4649145, 1.0]], ['2, k, 10', [0.09763616, 0.2383908, 1.0]], ['2, k, 11', [0.08278537, 0.1844171, 1.0]], ['2, k, 12', [-0.2343084, 0.2381496, 1.0]], ['2, k, 13', [-0.2670015, -0.1029855, 1.0]], ['2, k, 14', [-0.3049487, -0.5594045, 1.0]], ['2, k, 15', [-0.304159, -0.6370776, 1.0]], ['2, k, 16', [-0.07361459, 0.2330069, 1.0]], ['2, k, 17', [-0.04237206, -0.08534333, 1.0]], ['2, k, 18', [-0.07023066, -0.5277116, 1.0]], ['2, k, 19', [-0.04687206, -0.620452, 1.0]], ['2, k, 20', [-0.1512978, 0.7664243, 1.0]], ['2, k, 21', [-0.4999878, 1.310223, 1.0]], ['2, k, 22', [-0.4617848, 1.274904, 1.0]], ['2, k, 23', [0.0719524, 0.1054797, 1.0]], ['2, k, 24', [0.03932087, 0.1769202, 1.0]]]
[['2, k, 0', [-0.1585764, 0.2470348, 1.0]], ['2, k, 1', [-0.1545129, 0.5449628, 1.0]], ['2, k, 2', [-0.1512139, 0.8400092, 1.0]], ['2, k, 3', [-0.154687, 0.9863766, 1.0]], ['2, k, 4', [-0.3447487, 0.8072515, 1.0]], ['2, k, 5', [-0.4388478, 1.025375, 1.0]], ['2, k, 6', [-0.4289227, 1.233433, 1.0]], ['2, k, 7', [-0.4262061, 1.287294, 1.0]], ['2, k, 8', [0.03110784, 0.7096148, 1.0]], ['2, k, 9', [0.08480445, 0.4650354, 1.0]], ['2, k, 10', [0.09678699, 0.2385361, 1.0]], ['2, k, 11', [0.08217593, 0.1843744, 1.0]], ['2, k, 12', [-0.2367668, 0.2469101, 1.0]], ['2, k, 13', [-0.2671382, -0.102699, 1.0]], ['2, k, 14', [-0.3049167, -0.5594181, 1.0]], ['2, k, 15', [-0.3045975, -0.6370967, 1.0]], ['2, k, 16', [-0.07647043, 0.2412233, 1.0]], ['2, k, 17', [-0.04734795, -0.07733141, 1.0]], ['2, k, 18', [-0.06866261, -0.5447781, 1.0]], ['2, k, 19', [-0.04140409, -0.6266133, 1.0]], ['2, k, 20', [-0.1517491, 0.7668788, 1.0]], ['2, k, 21', [-0.4149639, 1.354267, 1.0]], ['2, k, 22', [-0.409406, 1.279967, 1.0]], ['2, k, 23', [0.07272788, 0.1052007, 1.0]], ['2, k, 24', [0.04058944, 0.1730092, 1.0]]]
[['2, k, 0', [-0.1610383, 0.2572533, 1.0]], ['2, k, 1', [-0.1558537, 0.5482677, 1.0]], ['2, k, 2', [-0.1516157, 0.8395205, 1.0]], ['2, k, 3', [-0.1573631, 0.9874661, 1.0]], ['2, k, 4', [-0.3439072, 0.8395247, 1.0]], ['2, k, 5', [-0.3786436, 1.073816, 1.0]], ['2, k, 6', [-0.3588655, 1.268924, 1.0]], ['2, k, 7', [-0.3348239, 1.312704, 1.0]], ['2, k, 8', [0.02223441, 0.7107516, 1.0]], ['2, k, 9', [0.08168726, 0.4682334, 1.0]], ['2, k, 10', [0.09588785, 0.2381013, 1.0]], ['2, k, 11', [0.08175915, 0.1854109, 1.0]], ['2, k, 12', [-0.2382517, 0.2606882, 1.0]], ['2, k, 13', [-0.2670339, -0.09937074, 1.0]], ['2, k, 14', [-0.304806, -0.5593132, 1.0]], ['2, k, 15', [-0.3051541, -0.6367509, 1.0]], ['2, k, 16', [-0.07961787, 0.2483801, 1.0]], ['2, k, 17', [-0.04962075, -0.06973576, 1.0]], ['2, k, 18', [-0.07063033, -0.5383421, 1.0]], ['2, k, 19', [-0.04037371, -0.6280726, 1.0]], ['2, k, 20', [-0.1521996, 0.766969, 1.0]], ['2, k, 21', [-0.3103146, 1.402002, 1.0]], ['2, k, 22', [-0.3071798, 1.313616, 1.0]], ['2, k, 23', [0.06764837, 0.1079362, 1.0]], ['2, k, 24', [0.04018671, 0.1762678, 1.0]]]
[['2, k, 0', [-0.1656419, 0.2811002, 1.0]], ['2, k, 1', [-0.1597142, 0.5614125, 1.0]], ['2, k, 2', [-0.152898, 0.8408576, 1.0]], ['2, k, 3', [-0.1596766, 0.9893223, 1.0]], ['2, k, 4', [-0.3442857, 0.8497601, 1.0]], ['2, k, 5', [-0.3756796, 1.084011, 1.0]], ['2, k, 6', [-0.3145281, 1.305366, 1.0]], ['2, k, 7', [-0.2991385, 1.337584, 1.0]], ['2, k, 8', [0.01850155, 0.710391, 1.0]], ['2, k, 9', [0.08035751, 0.4688686, 1.0]], ['2, k, 10', [0.09537943, 0.2377681, 1.0]], ['2, k, 11', [0.08244773, 0.1856957, 1.0]], ['2, k, 12', [-0.2379488, 0.2811134, 1.0]], ['2, k, 13', [-0.2668851, -0.09573805, 1.0]], ['2, k, 14', [-0.3045975, -0.559377, 1.0]], ['2, k, 15', [-0.304704, -0.6373738, 1.0]], ['2, k, 16', [-0.09037194, 0.2757194, 1.0]], ['2, k, 17', [-0.04959578, -0.04425029, 1.0]], ['2, k, 18', [-0.07030568, -0.5120956, 1.0]], ['2, k, 19', [-0.04526091, -0.6075553, 1.0]], ['2, k, 20', [-0.1543668, 0.7706349, 1.0]], ['2, k, 21', [-0.2651318, 1.426875, 1.0]], ['2, k, 22', [-0.2695805, 1.329802, 1.0]], ['2, k, 23', [0.06930708, 0.1057387, 1.0]], ['2, k, 24', [0.03924792, 0.1767786, 1.0]]]
[['2, k, 0', [-0.1664173, 0.2884756, 1.0]], ['2, k, 1', [-0.1648485, 0.570578, 1.0]], ['2, k, 2', [-0.162924, 0.8471731, 1.0]], ['2, k, 3', [-0.1664179, 0.9891417, 1.0]], ['2, k, 4', [-0.3446001, 0.8540483, 1.0]], ['2, k, 5', [-0.3691226, 1.089013, 1.0]], ['2, k, 6', [-0.3136404, 1.264102, 1.0]], ['2, k, 7', [-0.2954213, 1.305788, 1.0]], ['2, k, 8', [0.01584106, 0.710647, 1.0]], ['2, k, 9', [0.07833084, 0.4695824, 1.0]], ['2, k, 10', [0.09504995, 0.2375896, 1.0]], ['2, k, 11', [0.08178186, 0.184194, 1.0]], ['2, k, 12', [-0.2375737, 0.2901815, 1.0]], ['2, k, 13', [-0.2669532, -0.09404524, 1.0]], ['2, k, 14', [-0.3044809, -0.5587301, 1.0]], ['2, k, 15', [-0.3045523, -0.6373937, 1.0]], ['2, k, 16', [-0.09158596, 0.2809178, 1.0]], ['2, k, 17', [-0.04131679, -0.03632564, 1.0]], ['2, k, 18', [-0.06402631, -0.5036453, 1.0]], ['2, k, 19', [-0.04894022, -0.5999849, 1.0]], ['2, k, 20', [-0.1635914, 0.7787618, 1.0]], ['2, k, 21', [-0.273742, 1.401733, 1.0]], ['2, k, 22', [-0.257838, 1.307861, 1.0]], ['2, k, 23', [0.06936295, 0.1079398, 1.0]], ['2, k, 24', [0.04062802, 0.1711996, 1.0]]]
[['2, k, 0', [-0.1664027, 0.2886716, 1.0]], ['2, k, 1', [-0.1676897, 0.5734253, 1.0]], ['2, k, 2', [-0.1724745, 0.8537279, 1.0]], ['2, k, 3', [-0.1665915, 0.9900155, 1.0]], ['2, k, 4', [-0.3448986, 0.8595293, 1.0]], ['2, k, 5', [-0.3680516, 1.093944, 1.0]], ['2, k, 6', [-0.3220103, 1.299635, 1.0]], ['2, k, 7', [-0.3158148, 1.320445, 1.0]], ['2, k, 8', [0.01410326, 0.7107094, 1.0]], ['2, k, 9', [0.07786562, 0.4701656, 1.0]], ['2, k, 10', [0.09488969, 0.2377374, 1.0]], ['2, k, 11', [0.08061886, 0.1867148, 1.0]], ['2, k, 12', [-0.2375091, 0.2903165, 1.0]], ['2, k, 13', [-0.26746, -0.0934252, 1.0]], ['2, k, 14', [-0.3044822, -0.5599508, 1.0]], ['2, k, 15', [-0.3045872, -0.6376462, 1.0]], ['2, k, 16', [-0.0915971, 0.2810396, 1.0]], ['2, k, 17', [-0.04332424, -0.03646863, 1.0]], ['2, k, 18', [-0.06663312, -0.5035806, 1.0]], ['2, k, 19', [-0.05103344, -0.5992268, 1.0]], ['2, k, 20', [-0.1711715, 0.7845792, 1.0]], ['2, k, 21', [-0.2870543, 1.37628, 1.0]], ['2, k, 22', [-0.2905529, 1.310069, 1.0]], ['2, k, 23', [0.06978081, 0.1059074, 1.0]], ['2, k, 24', [0.0436538, 0.1935685, 1.0]]]
[['2, k, 0', [-0.165096, 0.2817909, 1.0]], ['2, k, 1', [-0.1665005, 0.5710525, 1.0]], ['2, k, 2', [-0.1695177, 0.8518787, 1.0]], ['2, k, 3', [-0.1659229, 0.9891075, 1.0]], ['2, k, 4', [-0.3435767, 0.8557662, 1.0]], ['2, k, 5', [-0.3872121, 1.08515, 1.0]], ['2, k, 6', [-0.3859219, 1.267044, 1.0]], ['2, k, 7', [-0.3824174, 1.301543, 1.0]], ['2, k, 8', [0.01409538, 0.7107234, 1.0]], ['2, k, 9', [0.07803415, 0.4702787, 1.0]], ['2, k, 10', [0.09501383, 0.2381739, 1.0]], ['2, k, 11', [0.08193869, 0.1844723, 1.0]], ['2, k, 12', [-0.2370009, 0.2822243, 1.0]], ['2, k, 13', [-0.2674242, -0.09347092, 1.0]], ['2, k, 14', [-0.3038854, -0.5592667, 1.0]], ['2, k, 15', [-0.3048421, -0.6375167, 1.0]], ['2, k, 16', [-0.08921999, 0.2742566, 1.0]], ['2, k, 17', [-0.0402507, -0.04991467, 1.0]], ['2, k, 18', [-0.07120795, -0.5186831, 1.0]], ['2, k, 19', [-0.05107516, -0.6115993, 1.0]], ['2, k, 20', [-0.1689157, 0.7828032, 1.0]], ['2, k, 21', [-0.3842867, 1.385816, 1.0]], ['2, k, 22', [-0.3630643, 1.298687, 1.0]], ['2, k, 23', [0.07147656, 0.1061187, 1.0]], ['2, k, 24', [0.04068023, 0.1700989, 1.0]]]
[['2, k, 0', [-0.1659669, 0.2760232, 1.0]], ['2, k, 1', [-0.165706, 0.5679912, 1.0]], ['2, k, 2', [-0.1663829, 0.8495426, 1.0]], ['2, k, 3', [-0.1645262, 0.9888092, 1.0]], ['2, k, 4', [-0.3428374, 0.8523013, 1.0]], ['2, k, 5', [-0.4070424, 1.075312, 1.0]], ['2, k, 6', [-0.4154138, 1.2469, 1.0]], ['2, k, 7', [-0.42136, 1.296339, 1.0]], ['2, k, 8', [0.01693847, 0.7111186, 1.0]], ['2, k, 9', [0.07869889, 0.4694213, 1.0]], ['2, k, 10', [0.09507464, 0.2379679, 1.0]], ['2, k, 11', [0.08374031, 0.184329, 1.0]], ['2, k, 12', [-0.2391556, 0.2769825, 1.0]], ['2, k, 13', [-0.2671216, -0.09262387, 1.0]], ['2, k, 14', [-0.303032, -0.5598634, 1.0]], ['2, k, 15', [-0.3023819, -0.6364048, 1.0]], ['2, k, 16', [-0.08862181, 0.2673847, 1.0]], ['2, k, 17', [-0.04113369, -0.05574861, 1.0]], ['2, k, 18', [-0.07149323, -0.5246021, 1.0]], ['2, k, 19', [-0.03282637, -0.6121811, 1.0]], ['2, k, 20', [-0.1665394, 0.7804531, 1.0]], ['2, k, 21', [-0.3963336, 1.361062, 1.0]], ['2, k, 22', [-0.4188475, 1.286828, 1.0]], ['2, k, 23', [0.07079748, 0.1050816, 1.0]], ['2, k, 24', [0.04207023, 0.1800435, 1.0]]]
