[['2, k, 0', [0.1144571, -0.5084039, 1.0]], ['2, k, 1', [0.1252284, -0.2771257, 1.0]], ['2, k, 2', [0.1353163, -0.05247431, 1.0]], ['2, k, 3', [0.1416759, 0.08973249, 1.0]], ['2, k, 4', [-0.04440362, -0.1340336, 1.0]], ['2, k, 5', [-0.1097065, -0.3456976, 1.0]], ['2, k, 6', [0.02336518, -0.3380524, 1.0]], ['2, k, 7', [0.09646735, -0.3240318, 1.0]], ['2, k, 8', [0.2982383, -0.1407163, 1.0]], ['2, k, 9', [0.3089236, -0.3621415, 1.0]], ['2, k, 10', [0.1590375, -0.3359883, 1.0]], ['2, k, 11', [0.1155946, -0.3245467, 1.0]], ['2, k, 12', [0.03109811, -0.4996327, 1.0]], ['2, k, 13', [-0.04931357, -0.5440302, 1.0]], ['2, k, 14', [-0.02577404, -0.8997114, 1.0]], ['2, k, 15', [-0.02566465, -0.9327892, 1.0]], ['2, k, 16', [0.194646, -0.503495, 1.0]], ['2, k, 17', [0.2273993, -0.5474235, 1.0]], ['2, k, 18', [0.1969156, -0.9499936, 1.0]], ['2, k, 19', [0.193692, -0.9823323, 1.0]], ['2, k, 20', [0.1327782, -0.1089701, 1.0]], ['2, k, 21', [0.1539705, -0.3253446, 1.0]], ['2, k, 22', [0.08958361, -0.2743746, 1.0]], ['2, k, 23', [0.06990795, -0.3093701, 1.0]], ['2, k, 24', [0.1510022, -0.325753, 1.0]]]
[['2, k, 0', [0.1168882, -0.3945253, 1.0]], ['2, k, 1', [0.1232809, -0.2110564, 1.0]], ['2, k, 2', [0.1315626, -0.03198289, 1.0]], ['2, k, 3', [0.1380639, 0.08580456, 1.0]], ['2, k, 4', [-0.001622487, -0.002806668, 1.0]], ['2, k, 5', [-0.02528979, 0.2006745, 1.0]], ['2, k, 6', [0.07812306, 0.428849, 1.0]], ['2, k, 7', [0.1002016, 0.4743049, 1.0]], ['2, k, 8', [0.3025149, -0.0637807, 1.0]], ['2, k, 9', [0.262453, 0.1830794, 1.0]], ['2, k, 10', [0.1459855, 0.4065523, 1.0]], ['2, k, 11', [0.110155, 0.4699786, 1.0]], ['2, k, 12', [0.03551728, -0.3867013, 1.0]], ['2, k, 13', [-0.03199196, -0.5084798, 1.0]], ['2, k, 14', [-0.03080789, -0.8931099, 1.0]], ['2, k, 15', [-0.04084485, -0.9356549, 1.0]], ['2, k, 16', [0.1947921, -0.3918276, 1.0]], ['2, k, 17', [0.2116987, -0.5135275, 1.0]], ['2, k, 18', [0.1905955, -0.8838114, 1.0]], ['2, k, 19', [0.2266313, -0.9215047, 1.0]], ['2, k, 20', [0.1295656, -0.07632149, 1.0]], ['2, k, 21', [0.1247549, 0.5322824, 1.0]], ['2, k, 22', [0.06453402, 0.4954363, 1.0]], ['2, k, 23', [0.08399452, 0.5347944, 1.0]], ['2, k, 24', [0.1213757, 0.5142949, 1.0]]]
[['2, k, 0', [0.116798, -0.3945702, 1.0]], ['2, k, 1', [0.1242479, -0.2118967, 1.0]], ['2, k, 2', [0.1348178, -0.03477293, 1.0]], ['2, k, 3', [0.141376, 0.08295727, 1.0]], ['2, k, 4', [-0.001135341, -0.002296383, 1.0]], ['2, k, 5', [-0.02487777, 0.2015313, 1.0]], ['2, k, 6', [0.07811754, 0.4288477, 1.0]], ['2, k, 7', [0.1001584, 0.474839, 1.0]], ['2, k, 8', [0.3056604, -0.06606919, 1.0]], ['2, k, 9', [0.263463, 0.1797195, 1.0]], ['2, k, 10', [0.1457506, 0.4058532, 1.0]], ['2, k, 11', [0.1093821, 0.470761, 1.0]], ['2, k, 12', [0.03542868, -0.3863173, 1.0]], ['2, k, 13', [-0.03211609, -0.508619, 1.0]], ['2, k, 14', [-0.03052837, -0.8930889, 1.0]], ['2, k, 15', [-0.03837358, -0.9367, 1.0]], ['2, k, 16', [0.1946689, -0.3922026, 1.0]], ['2, k, 17', [0.2116925, -0.5135863, 1.0]], ['2, k, 18', [0.190533, -0.8838019, 1.0]], ['2, k, 19', [0.2266275, -0.9205688, 1.0]], ['2, k, 20', [0.1321459, -0.07852872, 1.0]], ['2, k, 21', [0.116588, 0.5352263, 1.0]], ['2, k, 22', [0.07118601, 0.5071253, 1.0]], ['2, k, 23', [0.08609336, 0.5369143, 1.0]], ['2, k, 24', [0.1367211, 0.4872443, 1.0]]]
[['2, k, 0', [0.1173707, -0.3950464, 1.0]], ['2, k, 1', [0.1246136, -0.212618, 1.0]], ['2, k, 2', [0.1334388, -0.03582842, 1.0]], ['2, k, 3', [0.1399638, 0.08187076, 1.0]], ['2, k, 4', [-0.01831279, -0.03622371, 1.0]], ['2, k, 5', [-0.03399085, 0.1851272, 1.0]], ['2, k, 6', [0.0737891, 0.4147495, 1.0]], ['2, k, 7', [0.1014239, 0.4774523, 1.0]], ['2, k, 8', [0.3040007, -0.06671164, 1.0]], ['2, k, 9', [0.263783, 0.1774449, 1.0]], ['2, k, 10', [0.1468053, 0.4041131, 1.0]], ['2, k, 11', [0.1101653, 0.4690932, 1.0]], ['2, k, 12', [0.03569338, -0.3874906, 1.0]], ['2, k, 13', [-0.03225598, -0.5091212, 1.0]], ['2, k, 14', [-0.03035924, -0.8930273, 1.0]], ['2, k, 15', [-0.04274778, -0.9383283, 1.0]], ['2, k, 16', [0.195753, -0.39221, 1.0]], ['2, k, 17', [0.2118432, -0.513801, 1.0]], ['2, k, 18', [0.190416, -0.8837509, 1.0]], ['2, k, 19', [0.2267895, -0.9209362, 1.0]], ['2, k, 20', [0.1314555, -0.07957128, 1.0]], ['2, k, 21', [0.1204043, 0.5321643, 1.0]], ['2, k, 22', [0.06600654, 0.5020837, 1.0]], ['2, k, 23', [0.08423059, 0.5374753, 1.0]], ['2, k, 24', [0.1440482, 0.5004702, 1.0]]]
[['2, k, 0', [0.1176502, -0.3954477, 1.0]], ['2, k, 1', [0.1242085, -0.2127922, 1.0]], ['2, k, 2', [0.129276, -0.03445039, 1.0]], ['2, k, 3', [0.135732, 0.08328655, 1.0]], ['2, k, 4', [-0.005312223, -0.01523471, 1.0]], ['2, k, 5', [-0.03142929, 0.187288, 1.0]], ['2, k, 6', [0.0752925, 0.4173834, 1.0]], ['2, k, 7', [0.1000305, 0.4662515, 1.0]], ['2, k, 8', [0.3006546, -0.06335168, 1.0]], ['2, k, 9', [0.2629015, 0.1826768, 1.0]], ['2, k, 10', [0.144672, 0.4084884, 1.0]], ['2, k, 11', [0.110746, 0.4689417, 1.0]], ['2, k, 12', [0.03608327, -0.3878711, 1.0]], ['2, k, 13', [-0.03224236, -0.5095731, 1.0]], ['2, k, 14', [-0.03025926, -0.8930459, 1.0]], ['2, k, 15', [-0.04120034, -0.936551, 1.0]], ['2, k, 16', [0.1959601, -0.3926371, 1.0]], ['2, k, 17', [0.2118184, -0.5140389, 1.0]], ['2, k, 18', [0.1904299, -0.8836863, 1.0]], ['2, k, 19', [0.2270349, -0.9214229, 1.0]], ['2, k, 20', [0.1286356, -0.07883324, 1.0]], ['2, k, 21', [0.1226282, 0.5324489, 1.0]], ['2, k, 22', [0.06757064, 0.4989223, 1.0]], ['2, k, 23', [0.08509064, 0.5353675, 1.0]], ['2, k, 24', [0.1355884, 0.5017737, 1.0]]]
[['2, k, 0', [0.1178523, -0.3972198, 1.0]], ['2, k, 1', [0.1234514, -0.2153027, 1.0]], ['2, k, 2', [0.127061, -0.03777822, 1.0]], ['2, k, 3', [0.1334844, 0.07990976, 1.0]], ['2, k, 4', [-0.03538671, -0.08548355, 1.0]], ['2, k, 5', [-0.03403507, 0.1681722, 1.0]], ['2, k, 6', [0.05873492, 0.380777, 1.0]], ['2, k, 7', [0.09579417, 0.4562932, 1.0]], ['2, k, 8', [0.2996676, -0.06282762, 1.0]], ['2, k, 9', [0.2630405, 0.1842984, 1.0]], ['2, k, 10', [0.1442378, 0.4091751, 1.0]], ['2, k, 11', [0.1098806, 0.4668217, 1.0]], ['2, k, 12', [0.03712965, -0.3936461, 1.0]], ['2, k, 13', [-0.03233315, -0.5108131, 1.0]], ['2, k, 14', [-0.02912643, -0.8924394, 1.0]], ['2, k, 15', [-0.09769374, -0.9335416, 1.0]], ['2, k, 16', [0.1957908, -0.3927585, 1.0]], ['2, k, 17', [0.2118154, -0.5145372, 1.0]], ['2, k, 18', [0.1906045, -0.8836103, 1.0]], ['2, k, 19', [0.2261934, -0.9193233, 1.0]], ['2, k, 20', [0.1266265, -0.08193121, 1.0]], ['2, k, 21', [0.1300434, 0.5220562, 1.0]], ['2, k, 22', [0.0707598, 0.4913173, 1.0]], ['2, k, 23', [0.0854473, 0.5330501, 1.0]], ['2, k, 24', [0.1360754, 0.490062, 1.0]]]
[['2, k, 0', [0.1232912, -0.4027725, 1.0]], ['2, k, 1', [0.1252571, -0.2180211, 1.0]], ['2, k, 2', [0.1272248, -0.03874365, 1.0]], ['2, k, 3', [0.1336532, 0.07892899, 1.0]], ['2, k, 4', [-0.06692813, -0.1543635, 1.0]], ['2, k, 5', [-0.03910944, 0.09890219, 1.0]], ['2, k, 6', [0.04770471, 0.3373271, 1.0]], ['2, k, 7', [0.07599833, 0.4208271, 1.0]], ['2, k, 8', [0.2989544, -0.03600609, 1.0]], ['2, k, 9', [0.2624429, 0.1902922, 1.0]], ['2, k, 10', [0.1441767, 0.409173, 1.0]], ['2, k, 11', [0.1091912, 0.4685942, 1.0]], ['2, k, 12', [0.04826431, -0.4124905, 1.0]], ['2, k, 13', [-0.03139272, -0.5144757, 1.0]], ['2, k, 14', [-0.03087954, -0.8924084, 1.0]], ['2, k, 15', [-0.1189014, -0.9088234, 1.0]], ['2, k, 16', [0.1987842, -0.391689, 1.0]], ['2, k, 17', [0.2121974, -0.5154161, 1.0]], ['2, k, 18', [0.1911091, -0.8839365, 1.0]], ['2, k, 19', [0.2257183, -0.919032, 1.0]], ['2, k, 20', [0.127023, -0.08318862, 1.0]], ['2, k, 21', [0.1139602, 0.4791329, 1.0]], ['2, k, 22', [0.06508164, 0.4705801, 1.0]], ['2, k, 23', [0.08345396, 0.5363848, 1.0]], ['2, k, 24', [0.1367478, 0.4981484, 1.0]]]
[['2, k, 0', [0.1257469, -0.4042012, 1.0]], ['2, k, 1', [0.1279391, -0.2221305, 1.0]], ['2, k, 2', [0.1296848, -0.04582416, 1.0]], ['2, k, 3', [0.1361609, 0.07171829, 1.0]], ['2, k, 4', [-0.06692112, -0.1544239, 1.0]], ['2, k, 5', [-0.03754962, 0.09861518, 1.0]], ['2, k, 6', [0.04487375, 0.3384715, 1.0]], ['2, k, 7', [0.07467288, 0.4197304, 1.0]], ['2, k, 8', [0.3002815, -0.01764487, 1.0]], ['2, k, 9', [0.2624381, 0.1902482, 1.0]], ['2, k, 10', [0.1416035, 0.4147926, 1.0]], ['2, k, 11', [0.1093232, 0.4679299, 1.0]], ['2, k, 12', [0.05112636, -0.4150743, 1.0]], ['2, k, 13', [-0.03102182, -0.5148655, 1.0]], ['2, k, 14', [-0.0301313, -0.8919943, 1.0]], ['2, k, 15', [-0.1173841, -0.9107641, 1.0]], ['2, k, 16', [0.2002846, -0.3900352, 1.0]], ['2, k, 17', [0.2123488, -0.5157335, 1.0]], ['2, k, 18', [0.1911601, -0.8840162, 1.0]], ['2, k, 19', [0.2262453, -0.9193419, 1.0]], ['2, k, 20', [0.1294772, -0.08939445, 1.0]], ['2, k, 21', [0.1100109, 0.4788737, 1.0]], ['2, k, 22', [0.05321413, 0.4345083, 1.0]], ['2, k, 23', [0.08493029, 0.5379457, 1.0]], ['2, k, 24', [0.1336526, 0.5041358, 1.0]]]
[['2, k, 0', [0.1262074, -0.4042729, 1.0]], ['2, k, 1', [0.1281788, -0.2220962, 1.0]], ['2, k, 2', [0.1302365, -0.04529097, 1.0]], ['2, k, 3', [0.1367218, 0.07226005, 1.0]], ['2, k, 4', [-0.06665989, -0.155052, 1.0]], ['2, k, 5', [-0.03644236, 0.09792269, 1.0]], ['2, k, 6', [0.0485336, 0.3365073, 1.0]], ['2, k, 7', [0.09986223, 0.4726727, 1.0]], ['2, k, 8', [0.3002276, -0.01742981, 1.0]], ['2, k, 9', [0.2625413, 0.1904636, 1.0]], ['2, k, 10', [0.1419029, 0.4153233, 1.0]], ['2, k, 11', [0.1088483, 0.4662869, 1.0]], ['2, k, 12', [0.05119327, -0.4152103, 1.0]], ['2, k, 13', [-0.03101704, -0.5148953, 1.0]], ['2, k, 14', [-0.0290744, -0.8918944, 1.0]], ['2, k, 15', [-0.1171701, -0.9095699, 1.0]], ['2, k, 16', [0.2009229, -0.3871363, 1.0]], ['2, k, 17', [0.2125297, -0.5165402, 1.0]], ['2, k, 18', [0.1909243, -0.8839253, 1.0]], ['2, k, 19', [0.2267537, -0.9199367, 1.0]], ['2, k, 20', [0.1298821, -0.08908248, 1.0]], ['2, k, 21', [0.1170136, 0.533257, 1.0]], ['2, k, 22', [0.06462215, 0.500935, 1.0]], ['2, k, 23', [0.08538623, 0.5360917, 1.0]], ['2, k, 24', [0.1383916, 0.4845259, 1.0]]]
[['2, k, 0', [0.1267463, -0.404468, 1.0]], ['2, k, 1', [0.1285428, -0.2221082, 1.0]], ['2, k, 2', [0.1309066, -0.04482681, 1.0]], ['2, k, 3', [0.137403, 0.07273088, 1.0]], ['2, k, 4', [-0.06729114, -0.1584325, 1.0]], ['2, k, 5', [-0.03678243, 0.09454591, 1.0]], ['2, k, 6', [0.04728121, 0.3334248, 1.0]], ['2, k, 7', [0.09760513, 0.4679847, 1.0]], ['2, k, 8', [0.300078, -0.01698771, 1.0]], ['2, k, 9', [0.2626546, 0.1905229, 1.0]], ['2, k, 10', [0.1403455, 0.4146478, 1.0]], ['2, k, 11', [0.1073082, 0.4656495, 1.0]], ['2, k, 12', [0.05147083, -0.4157479, 1.0]], ['2, k, 13', [-0.03099979, -0.5150172, 1.0]], ['2, k, 14', [-0.02855409, -0.8919408, 1.0]], ['2, k, 15', [-0.111356, -0.9137557, 1.0]], ['2, k, 16', [0.2014049, -0.3858421, 1.0]], ['2, k, 17', [0.2126105, -0.5165892, 1.0]], ['2, k, 18', [0.1908, -0.8839586, 1.0]], ['2, k, 19', [0.2255593, -0.9193249, 1.0]], ['2, k, 20', [0.130436, -0.08879965, 1.0]], ['2, k, 21', [0.1170325, 0.5315482, 1.0]], ['2, k, 22', [0.07060827, 0.5109258, 1.0]], ['2, k, 23', [0.08214527, 0.5354096, 1.0]], ['2, k, 24', [0.1369866, 0.4962602, 1.0]]]
[['2, k, 0', [0.1261809, -0.4032649, 1.0]], ['2, k, 1', [0.1286069, -0.2209751, 1.0]], ['2, k, 2', [0.1315728, -0.04292557, 1.0]], ['2, k, 3', [0.1380803, 0.07466584, 1.0]], ['2, k, 4', [-0.03253174, -0.08420847, 1.0]], ['2, k, 5', [-0.0242222, 0.1681709, 1.0]], ['2, k, 6', [0.07000514, 0.4029207, 1.0]], ['2, k, 7', [0.09686577, 0.4684198, 1.0]], ['2, k, 8', [0.3002345, -0.01561411, 1.0]], ['2, k, 9', [0.2627802, 0.1899246, 1.0]], ['2, k, 10', [0.1396272, 0.4137367, 1.0]], ['2, k, 11', [0.107434, 0.4641319, 1.0]], ['2, k, 12', [0.04893095, -0.4114936, 1.0]], ['2, k, 13', [-0.03120399, -0.5143901, 1.0]], ['2, k, 14', [-0.02841229, -0.8920285, 1.0]], ['2, k, 15', [-0.08433932, -0.9485956, 1.0]], ['2, k, 16', [0.201278, -0.3854531, 1.0]], ['2, k, 17', [0.2126176, -0.5166939, 1.0]], ['2, k, 18', [0.1909356, -0.8839229, 1.0]], ['2, k, 19', [0.2253713, -0.9192936, 1.0]], ['2, k, 20', [0.1309191, -0.0870921, 1.0]], ['2, k, 21', [0.1169829, 0.5316426, 1.0]], ['2, k, 22', [0.0648076, 0.4912855, 1.0]], ['2, k, 23', [0.08076771, 0.5338414, 1.0]], ['2, k, 24', [0.134766, 0.4944675, 1.0]]]
[['2, k, 0', [0.1260741, -0.4031069, 1.0]], ['2, k, 1', [0.1285791, -0.221116, 1.0]], ['2, k, 2', [0.1315383, -0.04396084, 1.0]], ['2, k, 3', [0.1380464, 0.07361294, 1.0]], ['2, k, 4', [-0.016164, -0.05091319, 1.0]], ['2, k, 5', [-0.02353997, 0.2001698, 1.0]], ['2, k, 6', [0.07947586, 0.424204, 1.0]], ['2, k, 7', [0.09830768, 0.4803135, 1.0]], ['2, k, 8', [0.2998824, -0.01730658, 1.0]], ['2, k, 9', [0.2625981, 0.1891922, 1.0]], ['2, k, 10', [0.1395447, 0.4099014, 1.0]], ['2, k, 11', [0.1052934, 0.4626837, 1.0]], ['2, k, 12', [0.04796826, -0.4088861, 1.0]], ['2, k, 13', [-0.03135849, -0.5140553, 1.0]], ['2, k, 14', [-0.02768866, -0.8924818, 1.0]], ['2, k, 15', [-0.08967559, -0.9469012, 1.0]], ['2, k, 16', [0.201205, -0.3862262, 1.0]], ['2, k, 17', [0.2125987, -0.5164135, 1.0]], ['2, k, 18', [0.19107, -0.8839591, 1.0]], ['2, k, 19', [0.2249158, -0.9196597, 1.0]], ['2, k, 20', [0.1308858, -0.08780211, 1.0]], ['2, k, 21', [0.1191454, 0.5280814, 1.0]], ['2, k, 22', [0.06508227, 0.5107788, 1.0]], ['2, k, 23', [0.07908625, 0.5346534, 1.0]], ['2, k, 24', [0.1376399, 0.4936517, 1.0]]]
[['2, k, 0', [0.1254849, -0.4031965, 1.0]], ['2, k, 1', [0.1285368, -0.2215413, 1.0]], ['2, k, 2', [0.1319037, -0.04525722, 1.0]], ['2, k, 3', [0.1384196, 0.07229365, 1.0]], ['2, k, 4', [-0.00786927, -0.03144071, 1.0]], ['2, k, 5', [-0.02292648, 0.2009913, 1.0]], ['2, k, 6', [0.07914446, 0.4214579, 1.0]], ['2, k, 7', [0.0972103, 0.4764171, 1.0]], ['2, k, 8', [0.2990973, -0.03859633, 1.0]], ['2, k, 9', [0.2622971, 0.1890366, 1.0]], ['2, k, 10', [0.1398738, 0.4072266, 1.0]], ['2, k, 11', [0.1046569, 0.4608629, 1.0]], ['2, k, 12', [0.04665778, -0.4060733, 1.0]], ['2, k, 13', [-0.03145297, -0.5135382, 1.0]], ['2, k, 14', [-0.02977261, -0.8923244, 1.0]], ['2, k, 15', [-0.04843144, -0.9350661, 1.0]], ['2, k, 16', [0.2000459, -0.3913113, 1.0]], ['2, k, 17', [0.2123823, -0.5158626, 1.0]], ['2, k, 18', [0.1906953, -0.8842399, 1.0]], ['2, k, 19', [0.2267056, -0.9183857, 1.0]], ['2, k, 20', [0.131106, -0.08881246, 1.0]], ['2, k, 21', [0.1169512, 0.5276176, 1.0]], ['2, k, 22', [0.06492391, 0.5083972, 1.0]], ['2, k, 23', [0.08147039, 0.533193, 1.0]], ['2, k, 24', [0.1334364, 0.4801612, 1.0]]]
[['2, k, 0', [0.1255632, -0.4010862, 1.0]], ['2, k, 1', [0.1282911, -0.2196688, 1.0]], ['2, k, 2', [0.131056, -0.04286031, 1.0]], ['2, k, 3', [0.1375542, 0.07473272, 1.0]], ['2, k, 4', [-0.004418806, -0.02087304, 1.0]], ['2, k, 5', [-0.02210325, 0.2024821, 1.0]], ['2, k, 6', [0.07838288, 0.4230345, 1.0]], ['2, k, 7', [0.09416409, 0.4687029, 1.0]], ['2, k, 8', [0.2985158, -0.02623579, 1.0]], ['2, k, 9', [0.2618236, 0.1885495, 1.0]], ['2, k, 10', [0.1394827, 0.4026854, 1.0]], ['2, k, 11', [0.1035386, 0.4563384, 1.0]], ['2, k, 12', [0.04606596, -0.4014104, 1.0]], ['2, k, 13', [-0.03123153, -0.5124547, 1.0]], ['2, k, 14', [-0.02951126, -0.8920898, 1.0]], ['2, k, 15', [-0.09098768, -0.9471664, 1.0]], ['2, k, 16', [0.2008407, -0.3902864, 1.0]], ['2, k, 17', [0.2122725, -0.5152428, 1.0]], ['2, k, 18', [0.1907089, -0.8842267, 1.0]], ['2, k, 19', [0.226233, -0.9189312, 1.0]], ['2, k, 20', [0.1304439, -0.08660702, 1.0]], ['2, k, 21', [0.11424, 0.52548, 1.0]], ['2, k, 22', [0.05747493, 0.5013312, 1.0]], ['2, k, 23', [0.07408867, 0.5236924, 1.0]], ['2, k, 24', [0.1258146, 0.4939448, 1.0]]]
[['2, k, 0', [0.1215262, -0.3979575, 1.0]], ['2, k, 1', [0.1266055, -0.2184334, 1.0]], ['2, k, 2', [0.1303244, -0.04233155, 1.0]], ['2, k, 3', [0.1368076, 0.07526946, 1.0]], ['2, k, 4', [-0.004041262, -0.01901594, 1.0]], ['2, k, 5', [-0.02289521, 0.2004286, 1.0]], ['2, k, 6', [0.05215893, 0.3734518, 1.0]], ['2, k, 7', [0.08739895, 0.4468963, 1.0]], ['2, k, 8', [0.2984135, -0.02580857, 1.0]], ['2, k, 9', [0.2617604, 0.1870817, 1.0]], ['2, k, 10', [0.1402228, 0.3984638, 1.0]], ['2, k, 11', [0.1017907, 0.4543191, 1.0]], ['2, k, 12', [0.04018786, -0.3956729, 1.0]], ['2, k, 13', [-0.03216456, -0.5121341, 1.0]], ['2, k, 14', [-0.0294697, -0.8914964, 1.0]], ['2, k, 15', [-0.09067103, -0.9473481, 1.0]], ['2, k, 16', [0.1986662, -0.389084, 1.0]], ['2, k, 17', [0.2120787, -0.5146644, 1.0]], ['2, k, 18', [0.190569, -0.8841318, 1.0]], ['2, k, 19', [0.2265236, -0.9193388, 1.0]], ['2, k, 20', [0.12955, -0.08596195, 1.0]], ['2, k, 21', [0.1187915, 0.5122742, 1.0]], ['2, k, 22', [0.06595621, 0.4901011, 1.0]], ['2, k, 23', [0.07215744, 0.5217652, 1.0]], ['2, k, 24', [0.1234527, 0.4841834, 1.0]]]
[['2, k, 0', [0.1218784, -0.3976689, 1.0]], ['2, k, 1', [0.1269931, -0.2178961, 1.0]], ['2, k, 2', [0.130965, -0.04137603, 1.0]], ['2, k, 3', [0.1374599, 0.07624249, 1.0]], ['2, k, 4', [-0.003973444, -0.01804171, 1.0]], ['2, k, 5', [-0.0306785, 0.1800551, 1.0]], ['2, k, 6', [0.07150787, 0.408424, 1.0]], ['2, k, 7', [0.09143233, 0.4703403, 1.0]], ['2, k, 8', [0.299356, -0.02417018, 1.0]], ['2, k, 9', [0.2604661, 0.18635, 1.0]], ['2, k, 10', [0.1405004, 0.3962815, 1.0]], ['2, k, 11', [0.1006595, 0.451381, 1.0]], ['2, k, 12', [0.04056738, -0.3951568, 1.0]], ['2, k, 13', [-0.03199781, -0.5118723, 1.0]], ['2, k, 14', [-0.03123176, -0.8918504, 1.0]], ['2, k, 15', [-0.0917154, -0.9484857, 1.0]], ['2, k, 16', [0.1991316, -0.3890788, 1.0]], ['2, k, 17', [0.2120939, -0.5145357, 1.0]], ['2, k, 18', [0.1908158, -0.884424, 1.0]], ['2, k, 19', [0.2261162, -0.9191309, 1.0]], ['2, k, 20', [0.1301101, -0.08512678, 1.0]], ['2, k, 21', [0.1068163, 0.517018, 1.0]], ['2, k, 22', [0.05713956, 0.4970401, 1.0]], ['2, k, 23', [0.07071009, 0.5193247, 1.0]], ['2, k, 24', [0.1281592, 0.4866974, 1.0]]]
[['2, k, 0', [0.1216274, -0.397553, 1.0]], ['2, k, 1', [0.1268055, -0.2174193, 1.0]], ['2, k, 2', [0.1308554, -0.04028407, 1.0]], ['2, k, 3', [0.137348, 0.0773546, 1.0]], ['2, k, 4', [-0.003067657, -0.01654142, 1.0]], ['2, k, 5', [-0.01517616, 0.2152925, 1.0]], ['2, k, 6', [0.07441806, 0.4156952, 1.0]], ['2, k, 7', [0.08936886, 0.457253, 1.0]], ['2, k, 8', [0.2993152, -0.02390809, 1.0]], ['2, k, 9', [0.2589815, 0.1870328, 1.0]], ['2, k, 10', [0.1379795, 0.3945644, 1.0]], ['2, k, 11', [0.09817396, 0.4534735, 1.0]], ['2, k, 12', [0.04029445, -0.3948124, 1.0]], ['2, k, 13', [-0.03203561, -0.511675, 1.0]], ['2, k, 14', [-0.03193895, -0.8918453, 1.0]], ['2, k, 15', [-0.09161438, -0.9492951, 1.0]], ['2, k, 16', [0.1990124, -0.3893369, 1.0]], ['2, k, 17', [0.212055, -0.5143898, 1.0]], ['2, k, 18', [0.1904686, -0.884477, 1.0]], ['2, k, 19', [0.2267137, -0.9191694, 1.0]], ['2, k, 20', [0.1299716, -0.08421883, 1.0]], ['2, k, 21', [0.1072632, 0.5221493, 1.0]], ['2, k, 22', [0.0569131, 0.4781096, 1.0]], ['2, k, 23', [0.07181866, 0.5217457, 1.0]], ['2, k, 24', [0.1267229, 0.4881526, 1.0]]]
[['2, k, 0', [0.121199, -0.3975309, 1.0]], ['2, k, 1', [0.1255239, -0.2179272, 1.0]], ['2, k, 2', [0.1283884, -0.04198539, 1.0]], ['2, k, 3', [0.1348373, 0.07562471, 1.0]], ['2, k, 4', [-0.003064809, -0.01618255, 1.0]], ['2, k, 5', [-0.01437513, 0.2171016, 1.0]], ['2, k, 6', [0.07331316, 0.4134916, 1.0]], ['2, k, 7', [0.08652848, 0.4474438, 1.0]], ['2, k, 8', [0.2985226, -0.02482657, 1.0]], ['2, k, 9', [0.2568833, 0.1862996, 1.0]], ['2, k, 10', [0.142726, 0.3863069, 1.0]], ['2, k, 11', [0.09583704, 0.4524171, 1.0]], ['2, k, 12', [0.03987036, -0.3944673, 1.0]], ['2, k, 13', [-0.03219745, -0.5117971, 1.0]], ['2, k, 14', [-0.03188929, -0.8918244, 1.0]], ['2, k, 15', [-0.02217139, -0.946081, 1.0]], ['2, k, 16', [0.1985279, -0.3896371, 1.0]], ['2, k, 17', [0.2119496, -0.5144698, 1.0]], ['2, k, 18', [0.1902516, -0.8844129, 1.0]], ['2, k, 19', [0.2272059, -0.9192833, 1.0]], ['2, k, 20', [0.1278356, -0.08554773, 1.0]], ['2, k, 21', [0.1051512, 0.5163977, 1.0]], ['2, k, 22', [0.04293841, 0.4660819, 1.0]], ['2, k, 23', [0.07134715, 0.5209239, 1.0]], ['2, k, 24', [0.1208187, 0.4878908, 1.0]]]
[['2, k, 0', [0.1206358, -0.3971904, 1.0]], ['2, k, 1', [0.1252635, -0.2178012, 1.0]], ['2, k, 2', [0.1282858, -0.04194707, 1.0]], ['2, k, 3', [0.1347323, 0.07566313, 1.0]], ['2, k, 4', [-0.003055674, -0.01603167, 1.0]], ['2, k, 5', [-0.01374938, 0.2183702, 1.0]], ['2, k, 6', [0.05769833, 0.3854849, 1.0]], ['2, k, 7', [0.08735576, 0.4504092, 1.0]], ['2, k, 8', [0.2992803, -0.02224085, 1.0]], ['2, k, 9', [0.2575875, 0.1713536, 1.0]], ['2, k, 10', [0.139318, 0.3828778, 1.0]], ['2, k, 11', [0.09478182, 0.4473351, 1.0]], ['2, k, 12', [0.03927163, -0.3938475, 1.0]], ['2, k, 13', [-0.03229713, -0.5117182, 1.0]], ['2, k, 14', [-0.03201786, -0.891768, 1.0]], ['2, k, 15', [-0.1019511, -0.9389844, 1.0]], ['2, k, 16', [0.1981059, -0.3895912, 1.0]], ['2, k, 17', [0.211928, -0.5145423, 1.0]], ['2, k, 18', [0.1900396, -0.8843092, 1.0]], ['2, k, 19', [0.2279146, -0.9196929, 1.0]], ['2, k, 20', [0.1276983, -0.08549208, 1.0]], ['2, k, 21', [0.1035456, 0.513365, 1.0]], ['2, k, 22', [0.05443738, 0.4774993, 1.0]], ['2, k, 23', [0.0707126, 0.516131, 1.0]], ['2, k, 24', [0.1188876, 0.4789162, 1.0]]]
