[[0, -0.184135, -0.274187, 2.4081, 1.0], [1, -0.186595, 0.0487254, 2.36841, 1.0], [2, -0.187795, 0.362302, 2.31472, 1.0], [3, -0.195682, 0.522247, 2.25047, 1.0], [4, -0.367705, 0.240884, 2.28127, 1.0], [5, -0.411101, -0.0541788, 2.29046, 1.0], [6, -0.431769, -0.299277, 2.2801, 1.0], [7, -0.43225, -0.348951, 2.27453, 1.0], [8, -0.0157013, 0.248345, 2.32689, 1.0], [9, 0.0409954, -0.0314753, 2.33792, 1.0], [10, 0.0787077, -0.274839, 2.32521, 1.0], [11, 0.087229, -0.33515, 2.31398, 1.0], [12, -0.26165, -0.271616, 2.36031, 1.0], [13, -0.280932, -0.700712, 2.5142, 1.0], [14, -0.253347, -1.04802, 2.59681, 1.0], [15, -0.265381, -1.1084, 2.50977, 1.0], [16, -0.100852, -0.268156, 2.38034, 1.0], [17, -0.0725632, -0.674601, 2.48134, 1.0], [18, -0.10306, -1.04321, 2.57933, 1.0], [19, -0.10791, -1.1084, 2.49219, 1.0], [20, -0.18771, 0.285241, 2.33059, 1.0], [21, -0.423656, -0.408999, 2.2659, 1.0], [22, -0.356085, -0.375359, 2.25667, 1.0], [23, 0.102747, -0.398445, 2.29985, 1.0], [24, 0.158715, -0.360176, 2.288, 1.0]]
[[0, -0.190214, -0.257525, 2.43638, 1.0], [1, -0.191326, 0.0552516, 2.37661, 1.0], [2, -0.191022, 0.358632, 2.30202, 1.0], [3, -0.193472, 0.499691, 2.20425, 1.0], [4, -0.367671, 0.252552, 2.26693, 1.0], [5, -0.407416, -0.03648, 2.24174, 1.0], [6, -0.450841, -0.250344, 2.22681, 1.0], [7, -0.445809, -0.326696, 2.19846, 1.0], [8, -0.0195849, 0.270005, 2.29753, 1.0], [9, 0.0528691, 0.0110914, 2.27179, 1.0], [10, 0.0905914, -0.236748, 2.24649, 1.0], [11, 0.0985985, -0.305975, 2.20794, 1.0], [12, -0.262803, -0.257429, 2.39116, 1.0], [13, -0.281186, -0.671668, 2.51789, 1.0], [14, -0.253831, -1.0445, 2.59546, 1.0], [15, -0.260132, -1.10594, 2.50295, 1.0], [16, -0.111697, -0.249935, 2.40693, 1.0], [17, -0.0746167, -0.662681, 2.48997, 1.0], [18, -0.103092, -1.04693, 2.5827, 1.0], [19, -0.104248, -1.10387, 2.49306, 1.0], [20, -0.191151, 0.283908, 2.32339, 1.0], [21, -0.428761, -0.38478, 2.18745, 1.0], [22, -0.371329, -0.341415, 2.16609, 1.0], [23, 0.084809, -0.364462, 2.19728, 1.0], [24, 0.0397567, -0.32742, 2.18492, 1.0]]
[[0, -0.189574, -0.259274, 2.43506, 1.0], [1, -0.19055, 0.0533917, 2.37429, 1.0], [2, -0.190193, 0.357, 2.29896, 1.0], [3, -0.192493, 0.498865, 2.20032, 1.0], [4, -0.368642, 0.249446, 2.26474, 1.0], [5, -0.40955, -0.042887, 2.25733, 1.0], [6, -0.455139, -0.25579, 2.25501, 1.0], [7, -0.452714, -0.329503, 2.23854, 1.0], [8, -0.0182316, 0.268365, 2.29654, 1.0], [9, 0.0512995, -0.000567957, 2.28705, 1.0], [10, 0.0865691, -0.240201, 2.28433, 1.0], [11, 0.0957384, -0.311766, 2.2488, 1.0], [12, -0.26217, -0.259193, 2.38941, 1.0], [13, -0.281346, -0.672556, 2.51757, 1.0], [14, -0.253856, -1.04435, 2.5955, 1.0], [15, -0.26062, -1.10599, 2.50326, 1.0], [16, -0.111093, -0.251566, 2.406, 1.0], [17, -0.0753139, -0.666233, 2.49063, 1.0], [18, -0.10314, -1.04659, 2.58253, 1.0], [19, -0.10432, -1.10378, 2.49327, 1.0], [20, -0.190371, 0.282238, 2.32041, 1.0], [21, -0.436835, -0.38333, 2.22694, 1.0], [22, -0.376642, -0.345566, 2.20973, 1.0], [23, 0.0822841, -0.369013, 2.23627, 1.0], [24, 0.038697, -0.330587, 2.22957, 1.0]]
[[0, -0.188568, -0.260967, 2.43363, 1.0], [1, -0.189632, 0.0517239, 2.37148, 1.0], [2, -0.189464, 0.355563, 2.2946, 1.0], [3, -0.191558, 0.497046, 2.19449, 1.0], [4, -0.369257, 0.247182, 2.26288, 1.0], [5, -0.411047, -0.0478988, 2.26882, 1.0], [6, -0.458266, -0.260187, 2.27425, 1.0], [7, -0.457507, -0.33141, 2.27103, 1.0], [8, -0.01731, 0.267326, 2.2959, 1.0], [9, 0.0503395, -0.00567336, 2.29705, 1.0], [10, 0.0831206, -0.241719, 2.30141, 1.0], [11, 0.0909942, -0.31552, 2.28193, 1.0], [12, -0.261212, -0.261059, 2.3877, 1.0], [13, -0.281235, -0.672747, 2.51721, 1.0], [14, -0.253924, -1.0442, 2.59598, 1.0], [15, -0.260648, -1.10601, 2.50322, 1.0], [16, -0.110106, -0.252997, 2.40487, 1.0], [17, -0.0753721, -0.67002, 2.49167, 1.0], [18, -0.103113, -1.04631, 2.58239, 1.0], [19, -0.104291, -1.10377, 2.49329, 1.0], [20, -0.18962, 0.280763, 2.31639, 1.0], [21, -0.440951, -0.389467, 2.2692, 1.0], [22, -0.383956, -0.347335, 2.2431, 1.0], [23, 0.0875605, -0.371973, 2.2724, 1.0], [24, 0.0338258, -0.334662, 2.26594, 1.0]]
[[0, -0.187799, -0.261629, 2.43297, 1.0], [1, -0.188808, 0.0505536, 2.36933, 1.0], [2, -0.188772, 0.353813, 2.2904, 1.0], [3, -0.190661, 0.495353, 2.19084, 1.0], [4, -0.369741, 0.245411, 2.26114, 1.0], [5, -0.412151, -0.0486201, 2.28146, 1.0], [6, -0.46281, -0.257896, 2.3058, 1.0], [7, -0.463094, -0.328758, 2.29743, 1.0], [8, -0.016349, 0.26604, 2.29495, 1.0], [9, 0.0496177, -0.0126981, 2.3075, 1.0], [10, 0.0810455, -0.242841, 2.31882, 1.0], [11, 0.0899475, -0.314687, 2.30636, 1.0], [12, -0.260329, -0.261623, 2.38664, 1.0], [13, -0.281203, -0.672841, 2.51712, 1.0], [14, -0.254102, -1.04442, 2.5968, 1.0], [15, -0.261324, -1.10593, 2.50384, 1.0], [16, -0.109429, -0.253733, 2.40456, 1.0], [17, -0.0756804, -0.670752, 2.49176, 1.0], [18, -0.10312, -1.04536, 2.58303, 1.0], [19, -0.104331, -1.10376, 2.49345, 1.0], [20, -0.188902, 0.279192, 2.31271, 1.0], [21, -0.448151, -0.389697, 2.29887, 1.0], [22, -0.394054, -0.34684, 2.26688, 1.0], [23, 0.0898382, -0.37124, 2.29206, 1.0], [24, 0.0301657, -0.338837, 2.271, 1.0]]
[[0, -0.18754, -0.262232, 2.43254, 1.0], [1, -0.188729, 0.0495636, 2.36772, 1.0], [2, -0.189035, 0.35254, 2.28745, 1.0], [3, -0.189535, 0.493141, 2.18688, 1.0], [4, -0.369868, 0.244553, 2.25966, 1.0], [5, -0.413114, -0.0479066, 2.29116, 1.0], [6, -0.463099, -0.257933, 2.3121, 1.0], [7, -0.465954, -0.325279, 2.31471, 1.0], [8, -0.014979, 0.263449, 2.29342, 1.0], [9, 0.0486304, -0.0181622, 2.31428, 1.0], [10, 0.0796862, -0.243337, 2.32836, 1.0], [11, 0.0867511, -0.315338, 2.31806, 1.0], [12, -0.260048, -0.261919, 2.38621, 1.0], [13, -0.281196, -0.673077, 2.517, 1.0], [14, -0.253965, -1.04433, 2.59677, 1.0], [15, -0.261117, -1.10601, 2.50262, 1.0], [16, -0.109217, -0.25473, 2.40416, 1.0], [17, -0.0757142, -0.671014, 2.49179, 1.0], [18, -0.103315, -1.04473, 2.58277, 1.0], [19, -0.105066, -1.10427, 2.49382, 1.0], [20, -0.189089, 0.277996, 2.31007, 1.0], [21, -0.461112, -0.383547, 2.3108, 1.0], [22, -0.400893, -0.345384, 2.28967, 1.0], [23, 0.0900264, -0.369605, 2.29544, 1.0], [24, 0.0480914, -0.305119, 2.33105, 1.0]]
[[0, -0.187298, -0.263262, 2.43172, 1.0], [1, -0.188185, 0.048378, 2.36556, 1.0], [2, -0.188015, 0.351448, 2.284, 1.0], [3, -0.188418, 0.492056, 2.18323, 1.0], [4, -0.369656, 0.243386, 2.25725, 1.0], [5, -0.412571, -0.0484238, 2.29255, 1.0], [6, -0.463368, -0.257286, 2.31891, 1.0], [7, -0.467591, -0.323947, 2.31966, 1.0], [8, -0.0137277, 0.261711, 2.29198, 1.0], [9, 0.047681, -0.019818, 2.31658, 1.0], [10, 0.0783329, -0.243423, 2.33369, 1.0], [11, 0.0855126, -0.315908, 2.32249, 1.0], [12, -0.259647, -0.263041, 2.38513, 1.0], [13, -0.281365, -0.673388, 2.51636, 1.0], [14, -0.253944, -1.0443, 2.59664, 1.0], [15, -0.262214, -1.10688, 2.50405, 1.0], [16, -0.109127, -0.25559, 2.40361, 1.0], [17, -0.0757687, -0.67097, 2.49156, 1.0], [18, -0.103306, -1.04429, 2.58276, 1.0], [19, -0.105029, -1.10409, 2.49372, 1.0], [20, -0.188219, 0.276882, 2.30692, 1.0], [21, -0.455137, -0.386248, 2.32127, 1.0], [22, -0.39841, -0.339499, 2.29917, 1.0], [23, 0.092772, -0.368865, 2.30191, 1.0], [24, 0.0464621, -0.307577, 2.33353, 1.0]]
[[0, -0.186821, -0.263717, 2.43146, 1.0], [1, -0.187751, 0.047793, 2.36493, 1.0], [2, -0.187652, 0.350759, 2.28321, 1.0], [3, -0.18774, 0.491198, 2.18184, 1.0], [4, -0.369431, 0.242527, 2.25575, 1.0], [5, -0.411977, -0.0488451, 2.29359, 1.0], [6, -0.46302, -0.257353, 2.32144, 1.0], [7, -0.467359, -0.323931, 2.31969, 1.0], [8, -0.0128779, 0.260518, 2.29105, 1.0], [9, 0.0468702, -0.0211437, 2.31805, 1.0], [10, 0.0775947, -0.243572, 2.33611, 1.0], [11, 0.085264, -0.315835, 2.32432, 1.0], [12, -0.259207, -0.26329, 2.38488, 1.0], [13, -0.281394, -0.672956, 2.5158, 1.0], [14, -0.253813, -1.04288, 2.59626, 1.0], [15, -0.261815, -1.10638, 2.50426, 1.0], [16, -0.108639, -0.256256, 2.40339, 1.0], [17, -0.0759665, -0.671145, 2.49147, 1.0], [18, -0.103263, -1.04418, 2.58275, 1.0], [19, -0.104757, -1.10394, 2.49338, 1.0], [20, -0.187843, 0.276227, 2.30616, 1.0], [21, -0.450204, -0.387787, 2.32605, 1.0], [22, -0.397456, -0.340866, 2.29437, 1.0], [23, 0.0913972, -0.371351, 2.30492, 1.0], [24, 0.0393296, -0.315878, 2.33378, 1.0]]
[[0, -0.186283, -0.264649, 2.43075, 1.0], [1, -0.187132, 0.0469214, 2.36363, 1.0], [2, -0.186947, 0.350031, 2.28156, 1.0], [3, -0.186884, 0.490941, 2.18004, 1.0], [4, -0.369112, 0.241924, 2.25418, 1.0], [5, -0.411774, -0.0496207, 2.29365, 1.0], [6, -0.463319, -0.258265, 2.3221, 1.0], [7, -0.467847, -0.322041, 2.31083, 1.0], [8, -0.0120522, 0.259759, 2.2895, 1.0], [9, 0.0465988, -0.021286, 2.31803, 1.0], [10, 0.0775682, -0.243553, 2.33612, 1.0], [11, 0.0845896, -0.314811, 2.3162, 1.0], [12, -0.258535, -0.264285, 2.38419, 1.0], [13, -0.281426, -0.674016, 2.51547, 1.0], [14, -0.253774, -1.04288, 2.59596, 1.0], [15, -0.262314, -1.10771, 2.50306, 1.0], [16, -0.108262, -0.257053, 2.40272, 1.0], [17, -0.0764515, -0.67181, 2.49132, 1.0], [18, -0.103233, -1.04417, 2.58266, 1.0], [19, -0.104794, -1.10411, 2.49284, 1.0], [20, -0.187167, 0.275469, 2.30457, 1.0], [21, -0.459024, -0.384144, 2.31163, 1.0], [22, -0.404806, -0.345241, 2.28256, 1.0], [23, 0.0909007, -0.373015, 2.30581, 1.0], [24, 0.0289216, -0.342091, 2.29107, 1.0]]
[[0, -0.186092, -0.264978, 2.43054, 1.0], [1, -0.186946, 0.0466553, 2.3632, 1.0], [2, -0.186756, 0.349842, 2.28104, 1.0], [3, -0.186292, 0.491083, 2.17963, 1.0], [4, -0.368523, 0.241595, 2.25306, 1.0], [5, -0.410696, -0.0507174, 2.2916, 1.0], [6, -0.463392, -0.259528, 2.31958, 1.0], [7, -0.467379, -0.322024, 2.29592, 1.0], [8, -0.0115563, 0.259307, 2.2889, 1.0], [9, 0.046148, -0.0216096, 2.31753, 1.0], [10, 0.0774746, -0.243874, 2.33357, 1.0], [11, 0.0855628, -0.311909, 2.30538, 1.0], [12, -0.258485, -0.264508, 2.38411, 1.0], [13, -0.281422, -0.674001, 2.5154, 1.0], [14, -0.253861, -1.04282, 2.59609, 1.0], [15, -0.262252, -1.10716, 2.50315, 1.0], [16, -0.107873, -0.257486, 2.40235, 1.0], [17, -0.076496, -0.671906, 2.49127, 1.0], [18, -0.103247, -1.04383, 2.58267, 1.0], [19, -0.104807, -1.10409, 2.49288, 1.0], [20, -0.186981, 0.275264, 2.30406, 1.0], [21, -0.45191, -0.387831, 2.29154, 1.0], [22, -0.403188, -0.343592, 2.26612, 1.0], [23, 0.081389, -0.376041, 2.28929, 1.0], [24, 0.0342832, -0.335426, 2.2945, 1.0]]
[[0, -0.185754, -0.26528, 2.43012, 1.0], [1, -0.186594, 0.0464804, 2.36294, 1.0], [2, -0.186353, 0.349744, 2.28099, 1.0], [3, -0.185582, 0.491142, 2.17973, 1.0], [4, -0.367993, 0.241652, 2.25225, 1.0], [5, -0.408066, -0.0507431, 2.28375, 1.0], [6, -0.463392, -0.26036, 2.30538, 1.0], [7, -0.464182, -0.323015, 2.26962, 1.0], [8, -0.0112619, 0.259089, 2.28872, 1.0], [9, 0.0461631, -0.0217639, 2.31396, 1.0], [10, 0.0772773, -0.244461, 2.31977, 1.0], [11, 0.0857981, -0.312368, 2.28281, 1.0], [12, -0.258291, -0.264847, 2.3836, 1.0], [13, -0.281419, -0.674005, 2.51532, 1.0], [14, -0.253912, -1.04304, 2.59625, 1.0], [15, -0.262057, -1.10685, 2.50322, 1.0], [16, -0.107407, -0.257739, 2.40204, 1.0], [17, -0.0767056, -0.672694, 2.49089, 1.0], [18, -0.103188, -1.04388, 2.58257, 1.0], [19, -0.104693, -1.10412, 2.49271, 1.0], [20, -0.186606, 0.275156, 2.30396, 1.0], [21, -0.452349, -0.387318, 2.2704, 1.0], [22, -0.398918, -0.343902, 2.238, 1.0], [23, 0.082344, -0.375082, 2.27143, 1.0], [24, 0.0363894, -0.330397, 2.28006, 1.0]]
[[0, -0.185608, -0.265465, 2.42985, 1.0], [1, -0.186512, 0.0464891, 2.36291, 1.0], [2, -0.186109, 0.349992, 2.28134, 1.0], [3, -0.184637, 0.491554, 2.18029, 1.0], [4, -0.367509, 0.241939, 2.25212, 1.0], [5, -0.406751, -0.0506385, 2.26908, 1.0], [6, -0.463516, -0.262589, 2.26961, 1.0], [7, -0.459166, -0.323037, 2.23412, 1.0], [8, -0.0110185, 0.258947, 2.28888, 1.0], [9, 0.0463995, -0.0157385, 2.30336, 1.0], [10, 0.0787091, -0.243174, 2.29392, 1.0], [11, 0.0893716, -0.308901, 2.25172, 1.0], [12, -0.258252, -0.265104, 2.3831, 1.0], [13, -0.281248, -0.669747, 2.51227, 1.0], [14, -0.253887, -1.04304, 2.59624, 1.0], [15, -0.262049, -1.10705, 2.50295, 1.0], [16, -0.107187, -0.257871, 2.40192, 1.0], [17, -0.0768066, -0.672384, 2.49003, 1.0], [18, -0.10335, -1.0436, 2.58219, 1.0], [19, -0.105228, -1.1043, 2.49343, 1.0], [20, -0.186423, 0.27531, 2.30415, 1.0], [21, -0.442636, -0.382109, 2.22655, 1.0], [22, -0.388411, -0.341005, 2.20442, 1.0], [23, 0.0838082, -0.368992, 2.23392, 1.0], [24, 0.0559948, -0.293207, 2.29535, 1.0]]
[[0, -0.185594, -0.265479, 2.42959, 1.0], [1, -0.186435, 0.0465997, 2.36297, 1.0], [2, -0.18569, 0.35067, 2.28254, 1.0], [3, -0.183025, 0.493229, 2.18293, 1.0], [4, -0.366722, 0.24292, 2.25259, 1.0], [5, -0.404713, -0.046112, 2.25053, 1.0], [6, -0.454642, -0.259884, 2.22161, 1.0], [7, -0.452765, -0.31764, 2.18948, 1.0], [8, -0.0107658, 0.259301, 2.28966, 1.0], [9, 0.0459108, -0.00643723, 2.28901, 1.0], [10, 0.0859981, -0.236256, 2.25527, 1.0], [11, 0.0958073, -0.302208, 2.20856, 1.0], [12, -0.258292, -0.265087, 2.38291, 1.0], [13, -0.281329, -0.670543, 2.51271, 1.0], [14, -0.253773, -1.04268, 2.59624, 1.0], [15, -0.261854, -1.10708, 2.50318, 1.0], [16, -0.107111, -0.257912, 2.40162, 1.0], [17, -0.0768707, -0.671259, 2.48862, 1.0], [18, -0.103331, -1.04313, 2.58244, 1.0], [19, -0.105197, -1.10428, 2.49345, 1.0], [20, -0.186113, 0.275813, 2.30493, 1.0], [21, -0.438239, -0.37615, 2.17751, 1.0], [22, -0.375499, -0.335005, 2.156, 1.0], [23, 0.0801643, -0.362768, 2.19483, 1.0], [24, 0.0480721, -0.314958, 2.219, 1.0]]
[[0, -0.18543, -0.265349, 2.42922, 1.0], [1, -0.186082, 0.0471317, 2.36344, 1.0], [2, -0.184746, 0.352401, 2.28576, 1.0], [3, -0.181271, 0.495943, 2.18679, 1.0], [4, -0.364567, 0.245335, 2.25373, 1.0], [5, -0.402823, -0.0277639, 2.22653, 1.0], [6, -0.450202, -0.238288, 2.16984, 1.0], [7, -0.44967, -0.314007, 2.1347, 1.0], [8, -0.0104458, 0.260186, 2.2909, 1.0], [9, 0.0485198, 0.00980073, 2.27102, 1.0], [10, 0.0882681, -0.226809, 2.22524, 1.0], [11, 0.099059, -0.296067, 2.16027, 1.0], [12, -0.258291, -0.264987, 2.38254, 1.0], [13, -0.281697, -0.669846, 2.51199, 1.0], [14, -0.253568, -1.04317, 2.59671, 1.0], [15, -0.261757, -1.10705, 2.50321, 1.0], [16, -0.106753, -0.257719, 2.40124, 1.0], [17, -0.076623, -0.669976, 2.487, 1.0], [18, -0.103198, -1.04282, 2.58209, 1.0], [19, -0.105086, -1.10418, 2.49338, 1.0], [20, -0.185322, 0.277223, 2.30728, 1.0], [21, -0.435625, -0.360635, 2.11856, 1.0], [22, -0.351718, -0.322944, 2.10575, 1.0], [23, 0.091276, -0.342133, 2.13361, 1.0], [24, 0.0142635, -0.314173, 2.125, 1.0]]
[[0, -0.185425, -0.264833, 2.4288, 1.0], [1, -0.18541, 0.0486188, 2.36495, 1.0], [2, -0.182654, 0.355452, 2.29195, 1.0], [3, -0.179565, 0.498697, 2.194, 1.0], [4, -0.36152, 0.249045, 2.25537, 1.0], [5, -0.403969, -0.00085777, 2.19557, 1.0], [6, -0.441709, -0.209225, 2.12219, 1.0], [7, -0.443278, -0.290441, 2.07669, 1.0], [8, -0.0101696, 0.261976, 2.29209, 1.0], [9, 0.0507667, 0.0243087, 2.25211, 1.0], [10, 0.0944955, -0.200718, 2.16864, 1.0], [11, 0.0998446, -0.273565, 2.10481, 1.0], [12, -0.258575, -0.263852, 2.38197, 1.0], [13, -0.281569, -0.669807, 2.51184, 1.0], [14, -0.253475, -1.0431, 2.59679, 1.0], [15, -0.261836, -1.10695, 2.50339, 1.0], [16, -0.106605, -0.257549, 2.40093, 1.0], [17, -0.0761924, -0.666741, 2.48466, 1.0], [18, -0.103449, -1.04243, 2.58235, 1.0], [19, -0.105018, -1.10419, 2.49341, 1.0], [20, -0.183618, 0.27994, 2.31218, 1.0], [21, -0.427665, -0.334883, 2.04643, 1.0], [22, -0.340436, -0.303294, 2.041, 1.0], [23, 0.087817, -0.323593, 2.07366, 1.0], [24, 0.00141258, -0.287767, 2.0646, 1.0]]
[[0, -0.185951, -0.264325, 2.42823, 1.0], [1, -0.185721, 0.0501689, 2.36671, 1.0], [2, -0.182858, 0.35841, 2.29769, 1.0], [3, -0.179001, 0.501648, 2.20228, 1.0], [4, -0.356908, 0.255346, 2.25841, 1.0], [5, -0.406207, 0.0218418, 2.17651, 1.0], [6, -0.436227, -0.173984, 2.06824, 1.0], [7, -0.438548, -0.25581, 2.0096, 1.0], [8, -0.0101216, 0.263193, 2.2933, 1.0], [9, 0.0542347, 0.0426538, 2.23119, 1.0], [10, 0.0985333, -0.160641, 2.1218, 1.0], [11, 0.107379, -0.240025, 2.04514, 1.0], [12, -0.259589, -0.263117, 2.38145, 1.0], [13, -0.281421, -0.669611, 2.51168, 1.0], [14, -0.253513, -1.0431, 2.59685, 1.0], [15, -0.261842, -1.10692, 2.50351, 1.0], [16, -0.106777, -0.25722, 2.40035, 1.0], [17, -0.0753929, -0.662406, 2.48218, 1.0], [18, -0.102919, -1.04165, 2.58184, 1.0], [19, -0.104599, -1.10422, 2.4933, 1.0], [20, -0.183851, 0.282603, 2.31695, 1.0], [21, -0.423848, -0.298633, 1.96441, 1.0], [22, -0.339192, -0.266888, 1.9776, 1.0], [23, 0.0965929, -0.287126, 2.00369, 1.0], [24, 0.0198106, -0.253667, 2.01767, 1.0]]
[[0, -0.186929, -0.262835, 2.42746, 1.0], [1, -0.186581, 0.0525877, 2.36911, 1.0], [2, -0.183943, 0.361322, 2.30355, 1.0], [3, -0.178172, 0.503344, 2.20791, 1.0], [4, -0.354738, 0.262095, 2.26167, 1.0], [5, -0.406857, 0.0670898, 2.15047, 1.0], [6, -0.438985, -0.12883, 2.01583, 1.0], [7, -0.433497, -0.203268, 1.94247, 1.0], [8, -0.0103927, 0.264799, 2.29484, 1.0], [9, 0.0559575, 0.0608129, 2.20982, 1.0], [10, 0.096831, -0.124065, 2.07495, 1.0], [11, 0.110301, -0.199374, 1.98349, 1.0], [12, -0.261044, -0.261148, 2.3812, 1.0], [13, -0.281415, -0.668526, 2.51068, 1.0], [14, -0.253465, -1.04325, 2.59681, 1.0], [15, -0.26096, -1.10672, 2.5033, 1.0], [16, -0.10736, -0.256105, 2.3991, 1.0], [17, -0.075134, -0.661583, 2.4817, 1.0], [18, -0.103061, -1.04167, 2.58189, 1.0], [19, -0.104301, -1.10406, 2.49301, 1.0], [20, -0.184871, 0.285464, 2.32201, 1.0], [21, -0.417738, -0.249794, 1.8775, 1.0], [22, -0.355223, -0.224114, 1.89063, 1.0], [23, 0.113895, -0.241409, 1.93234, 1.0], [24, 0.0607089, -0.221196, 1.93776, 1.0]]
[[0, -0.187398, -0.260662, 2.42507, 1.0], [1, -0.186842, 0.0548029, 2.37089, 1.0], [2, -0.184536, 0.364403, 2.31066, 1.0], [3, -0.177764, 0.503893, 2.21484, 1.0], [4, -0.352591, 0.264546, 2.26359, 1.0], [5, -0.408575, 0.0810546, 2.13403, 1.0], [6, -0.423741, -0.0733425, 1.9662, 1.0], [7, -0.430959, -0.159975, 1.8475, 1.0], [8, -0.0112966, 0.267197, 2.29678, 1.0], [9, 0.0712795, 0.0937635, 2.16648, 1.0], [10, 0.0979274, -0.085654, 2.02895, 1.0], [11, 0.112732, -0.153606, 1.90783, 1.0], [12, -0.261333, -0.258839, 2.3794, 1.0], [13, -0.281409, -0.666245, 2.50909, 1.0], [14, -0.253351, -1.04378, 2.59588, 1.0], [15, -0.260728, -1.10695, 2.50419, 1.0], [16, -0.107932, -0.25425, 2.39611, 1.0], [17, -0.0747133, -0.661007, 2.48132, 1.0], [18, -0.102785, -1.04196, 2.58196, 1.0], [19, -0.105051, -1.10423, 2.49315, 1.0], [20, -0.185344, 0.288367, 2.3276, 1.0], [21, -0.425655, -0.185061, 1.80075, 1.0], [22, -0.37328, -0.171677, 1.82138, 1.0], [23, 0.106839, -0.17765, 1.86745, 1.0], [24, 0.0513062, -0.159661, 1.87063, 1.0]]
[[0, -0.187338, -0.259217, 2.42275, 1.0], [1, -0.186693, 0.0561316, 2.37163, 1.0], [2, -0.184326, 0.365896, 2.31339, 1.0], [3, -0.177209, 0.505268, 2.21877, 1.0], [4, -0.348052, 0.269198, 2.26546, 1.0], [5, -0.408442, 0.112677, 2.1035, 1.0], [6, -0.42624, -0.0128275, 1.91232, 1.0], [7, -0.428192, -0.0895651, 1.78206, 1.0], [8, -0.0137548, 0.272446, 2.30031, 1.0], [9, 0.0778997, 0.127063, 2.14217, 1.0], [10, 0.098123, -0.037358, 1.98479, 1.0], [11, 0.115931, -0.0922975, 1.85183, 1.0], [12, -0.260457, -0.257084, 2.37692, 1.0], [13, -0.281424, -0.666246, 2.50887, 1.0], [14, -0.252298, -1.0446, 2.59595, 1.0], [15, -0.260778, -1.10739, 2.50397, 1.0], [16, -0.108555, -0.253113, 2.39387, 1.0], [17, -0.0746889, -0.659048, 2.47991, 1.0], [18, -0.102959, -1.04233, 2.58185, 1.0], [19, -0.104982, -1.10436, 2.49266, 1.0], [20, -0.185138, 0.289848, 2.32988, 1.0], [21, -0.436927, -0.116559, 1.71677, 1.0], [22, -0.375887, -0.108658, 1.75775, 1.0], [23, 0.120862, -0.113096, 1.80266, 1.0], [24, 0.0550525, -0.0994474, 1.824, 1.0]]
[[0, -0.186463, -0.258429, 2.42204, 1.0], [1, -0.186144, 0.0578552, 2.37345, 1.0], [2, -0.184634, 0.368087, 2.3178, 1.0], [3, -0.177046, 0.507308, 2.22392, 1.0], [4, -0.34843, 0.269517, 2.26633, 1.0], [5, -0.406962, 0.142296, 2.0508, 1.0], [6, -0.433466, 0.0317288, 1.85128, 1.0], [7, -0.426643, -0.00863404, 1.74013, 1.0], [8, -0.0179831, 0.276792, 2.30406, 1.0], [9, 0.0757, 0.140109, 2.13901, 1.0], [10, 0.0971106, 0.0300829, 1.93827, 1.0], [11, 0.120807, -0.0211768, 1.81075, 1.0], [12, -0.260317, -0.256447, 2.37638, 1.0], [13, -0.281965, -0.611731, 2.4787, 1.0], [14, -0.252632, -1.03613, 2.59416, 1.0], [15, -0.260684, -1.10717, 2.50382, 1.0], [16, -0.106448, -0.25216, 2.39293, 1.0], [17, -0.0746791, -0.663994, 2.48013, 1.0], [18, -0.102349, -1.04483, 2.58066, 1.0], [19, -0.10503, -1.1043, 2.4929, 1.0], [20, -0.185171, 0.291936, 2.33373, 1.0], [21, -0.417058, -0.0342734, 1.70157, 1.0], [22, -0.372937, -0.0280588, 1.71088, 1.0], [23, 0.136255, -0.0379566, 1.75768, 1.0], [24, 0.0661624, -0.029869, 1.79287, 1.0]]
[[0, -0.188244, -0.252957, 2.42254, 1.0], [1, -0.186818, 0.0620121, 2.37623, 1.0], [2, -0.184407, 0.369763, 2.3201, 1.0], [3, -0.176856, 0.508872, 2.22772, 1.0], [4, -0.327356, 0.299179, 2.28413, 1.0], [5, -0.396364, 0.201243, 2.08229, 1.0], [6, -0.413535, 0.114885, 1.83024, 1.0], [7, -0.422355, 0.0746397, 1.70623, 1.0], [8, -0.0288305, 0.292126, 2.31303, 1.0], [9, 0.0687872, 0.184131, 2.08554, 1.0], [10, 0.10828, 0.0881336, 1.86299, 1.0], [11, 0.129087, 0.0544212, 1.78402, 1.0], [12, -0.26231, -0.250858, 2.37662, 1.0], [13, -0.280241, -0.654892, 2.49533, 1.0], [14, -0.25214, -1.04669, 2.5971, 1.0], [15, -0.259046, -1.1068, 2.50213, 1.0], [16, -0.108107, -0.247087, 2.39377, 1.0], [17, -0.0769401, -0.676947, 2.48443, 1.0], [18, -0.102298, -1.04252, 2.58027, 1.0], [19, -0.10503, -1.1043, 2.49293, 1.0], [20, -0.185132, 0.294117, 2.33626, 1.0], [21, -0.402324, 0.0531386, 1.68043, 1.0], [22, -0.367321, 0.0541439, 1.67329, 1.0], [23, 0.152002, 0.0436798, 1.74566, 1.0], [24, 0.0810251, 0.0441351, 1.75477, 1.0]]
