[['2, k, 0', [-0.06702, 82.61778, 1.0]], ['2, k, 1', [-1.735664453353634, 114.32187020746751, 1.0]], ['2, k, 2', [-2.902799264146269, 138.21699047739241, 1.0]], ['2, k, 3', [-3.208689107325111, 144.9861145330553, 1.0]], ['2, k, 4', [19.59125486883451, 138.14759399690794, 1.0]], ['2, k, 5', [14.534154452430375, 106.00539806894997, 1.0]], ['2, k, 6', [10.626617017025213, 74.16012633955609, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.071942712552904, 131.08014578571863, 1.0]], ['2, k, 9', [-28.842673866762482, 108.592118620296, 1.0]], ['2, k, 10', [-34.73961303923507, 85.23085377742179, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.7302336532206435, 82.66496614271807, 1.0]], ['2, k, 13', [-4.229790059191258, 46.93713522344971, 1.0]], ['2, k, 14', [-11.619066118027254, 11.580208346002202, 1.0]], ['2, k, 15', [-10.216609839557375, 3.418999533956695, 1.0]], ['2, k, 16', [-3.8590564345192573, 82.56230626523516, 1.0]], ['2, k, 17', [-12.960450799757266, 48.99283373585975, 1.0]], ['2, k, 18', [-20.72689746646968, 11.244077026753885, 1.0]], ['2, k, 19', [-16.101863437195, 4.024334047183032, 1.0]], ['2, k, 20', [-2.902799264146269, 138.21699047739241, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.49517, 79.41172, 1.0]], ['2, k, 1', [2.9619896881053, 108.64411531653735, 1.0]], ['2, k, 2', [10.899296210791123, 130.40761960072618, 1.0]], ['2, k, 3', [13.216758606364902, 136.53390915634262, 1.0]], ['2, k, 4', [26.315390534219908, 125.38973355756133, 1.0]], ['2, k, 5', [26.840040978654354, 94.22633965577192, 1.0]], ['2, k, 6', [37.17206958856626, 72.3735696385893, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.1083662936507785, 125.0598433970208, 1.0]], ['2, k, 9', [-19.22055998502548, 106.37533082441246, 1.0]], ['2, k, 10', [-29.15110207012119, 87.37225357872953, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.0064229200737795, 77.75842272246831, 1.0]], ['2, k, 13', [-9.194304684937851, 41.75415639550399, 1.0]], ['2, k, 14', [-14.478895680630878, 9.022514514845987, 1.0]], ['2, k, 15', [-11.824528389546265, 3.594596660670108, 1.0]], ['2, k, 16', [-12.762588443518796, 81.38514673521362, 1.0]], ['2, k, 17', [-14.354277416967259, 48.81787047210538, 1.0]], ['2, k, 18', [-23.396203279426004, 12.109705695871114, 1.0]], ['2, k, 19', [-19.033978292671147, 4.809206298580834, 1.0]], ['2, k, 20', [10.899296210791123, 130.40761960072618, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.625608, 79.32852799999999, 1.0]], ['2, k, 1', [2.991070950261715, 108.48310848364642, 1.0]], ['2, k, 2', [11.053513697018333, 130.1967151729546, 1.0]], ['2, k, 3', [13.404618157589242, 136.31462728697207, 1.0]], ['2, k, 4', [26.4630489511567, 125.1468758616817, 1.0]], ['2, k, 5', [27.2729412860455, 94.35570352260966, 1.0]], ['2, k, 6', [37.32817415994106, 72.53730658359537, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.9059899234388453, 124.85832437863021, 1.0]], ['2, k, 9', [-19.06891609204608, 106.2438862069997, 1.0]], ['2, k, 10', [-28.962214828817686, 87.20225877966882, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.15899319611043, 77.63664407109708, 1.0]], ['2, k, 13', [-9.263395236486025, 41.706061061523215, 1.0]], ['2, k, 14', [-14.509153670590852, 9.035265665561148, 1.0]], ['2, k, 15', [-11.622266887257428, 3.4401584951770063, 1.0]], ['2, k, 16', [-12.877436280181083, 81.3339302756917, 1.0]], ['2, k, 17', [-14.379093558608954, 48.77948226125575, 1.0]], ['2, k, 18', [-23.369050336621278, 12.129096516411906, 1.0]], ['2, k, 19', [-19.0410293591178, 4.844003905184251, 1.0]], ['2, k, 20', [11.053513697018333, 130.1967151729546, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.763516, 79.248234, 1.0]], ['2, k, 1', [2.9948422115782725, 108.32287944746813, 1.0]], ['2, k, 2', [11.171315085998064, 129.9814032418667, 1.0]], ['2, k, 3', [13.553918150861744, 136.0888934637527, 1.0]], ['2, k, 4', [26.448201847974808, 124.9294104850525, 1.0]], ['2, k, 5', [27.492866807376796, 94.17759010058052, 1.0]], ['2, k, 6', [37.335472549443914, 72.16601494227004, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.7431629919961757, 124.65469518597122, 1.0]], ['2, k, 9', [-18.992532037306376, 106.06181410479299, 1.0]], ['2, k, 10', [-28.864458188558714, 86.98258039016844, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.3249380991859114, 77.51996820087524, 1.0]], ['2, k, 13', [-9.353482353749692, 41.617214179368986, 1.0]], ['2, k, 14', [-14.586012409300363, 9.063249069068945, 1.0]], ['2, k, 15', [-11.65048642551896, 3.3890602137416366, 1.0]], ['2, k, 16', [-12.987342844303086, 81.2571914247633, 1.0]], ['2, k, 17', [-14.427063348482868, 48.64767863064396, 1.0]], ['2, k, 18', [-23.35379035854715, 12.096111070377873, 1.0]], ['2, k, 19', [-19.094625272401977, 4.84920097867949, 1.0]], ['2, k, 20', [11.171315085998064, 129.9814032418667, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.900752, 79.18134400000001, 1.0]], ['2, k, 1', [2.9896290969789083, 108.18561555005726, 1.0]], ['2, k, 2', [11.270158444089624, 129.8099974224686, 1.0]], ['2, k, 3', [13.680189293745103, 135.9114483589983, 1.0]], ['2, k, 4', [26.392923378709227, 124.71109617667224, 1.0]], ['2, k, 5', [27.718876933403923, 93.99063214638963, 1.0]], ['2, k, 6', [37.30786835579112, 71.53396855258745, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.591133773853091, 124.48919025591537, 1.0]], ['2, k, 9', [-18.900197488861796, 105.87717710697886, 1.0]], ['2, k, 10', [-28.743933120223815, 86.7244343050888, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.4708569436829277, 77.4212134878553, 1.0]], ['2, k, 13', [-9.372530119491863, 41.505986646301245, 1.0]], ['2, k, 14', [-14.676233770069437, 9.097512020916838, 1.0]], ['2, k, 15', [-11.740506910402056, 3.4493581289428628, 1.0]], ['2, k, 16', [-13.101802008012108, 81.19492575451714, 1.0]], ['2, k, 17', [-14.515727265995745, 48.51927511020767, 1.0]], ['2, k, 18', [-23.41647498725385, 12.098505792092432, 1.0]], ['2, k, 19', [-19.210258576868494, 4.841718185161509, 1.0]], ['2, k, 20', [11.270158444089624, 129.8099974224686, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.03409, 79.09299000000001, 1.0]], ['2, k, 1', [2.967990905068975, 108.06070133835203, 1.0]], ['2, k, 2', [11.329548903582857, 129.67589006822985, 1.0]], ['2, k, 3', [13.75787703304611, 135.77529651090288, 1.0]], ['2, k, 4', [26.34540187992988, 124.48102418734868, 1.0]], ['2, k, 5', [27.98525647309828, 93.84829774630683, 1.0]], ['2, k, 6', [37.22638785962067, 70.92573683115216, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.4844820692923086, 124.34729318893439, 1.0]], ['2, k, 9', [-18.838924799612634, 105.67988862321283, 1.0]], ['2, k, 10', [-28.643032873841598, 86.44687368658165, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.609282927355377, 77.29655662318382, 1.0]], ['2, k, 13', [-9.483637844367614, 41.381195724574624, 1.0]], ['2, k, 14', [-14.795081120492462, 9.126939179088318, 1.0]], ['2, k, 15', [-11.976014732282895, 3.3707088585471174, 1.0]], ['2, k, 16', [-13.20787807926989, 81.10388441785588, 1.0]], ['2, k, 17', [-14.588038519614287, 48.360113796660684, 1.0]], ['2, k, 18', [-23.476507320677264, 12.006179744241848, 1.0]], ['2, k, 19', [-19.33550204871704, 4.77036437068051, 1.0]], ['2, k, 20', [11.329548903582857, 129.67589006822985, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.122748, 79.017172, 1.0]], ['2, k, 1', [2.956249141289579, 107.9634450336802, 1.0]], ['2, k, 2', [11.373368233130213, 129.5851794578895, 1.0]], ['2, k, 3', [13.811513644455005, 135.68711239328346, 1.0]], ['2, k, 4', [26.29052677910873, 124.35540079146519, 1.0]], ['2, k, 5', [28.285571919722415, 93.80638017564709, 1.0]], ['2, k, 6', [36.75948491584204, 70.32561457491326, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.4024306223562792, 124.23406089471194, 1.0]], ['2, k, 9', [-18.804126900299835, 105.49273005312321, 1.0]], ['2, k, 10', [-28.60216212302977, 86.14191382465341, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.704664077888231, 77.20497353201836, 1.0]], ['2, k, 13', [-9.461825891229072, 41.661066162823666, 1.0]], ['2, k, 14', [-14.830317477457994, 9.18978427506483, 1.0]], ['2, k, 15', [-11.979874443988855, 3.2745702948207196, 1.0]], ['2, k, 16', [-13.22589345272719, 81.01019932509898, 1.0]], ['2, k, 17', [-14.547075614425905, 48.27948689121612, 1.0]], ['2, k, 18', [-23.409306365794542, 11.9163625892824, 1.0]], ['2, k, 19', [-19.325546698172744, 4.716539764003716, 1.0]], ['2, k, 20', [11.373368233130213, 129.5851794578895, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.102450000000001, 78.983636, 1.0]], ['2, k, 1', [2.9982292068850924, 107.91447022854588, 1.0]], ['2, k, 2', [11.419681953620545, 129.55470637668543, 1.0]], ['2, k, 3', [13.85141988050583, 135.66499532512847, 1.0]], ['2, k, 4', [26.371936166548295, 124.24983645505534, 1.0]], ['2, k, 5', [28.668201622750516, 93.79721682244298, 1.0]], ['2, k, 6', [36.34007829163173, 69.88058843574362, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.3248679247524375, 124.15480372073888, 1.0]], ['2, k, 9', [-18.745382398307427, 105.31521079226502, 1.0]], ['2, k, 10', [-28.495205763188295, 85.80639703507595, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.7030317361594465, 77.16275283806621, 1.0]], ['2, k, 13', [-9.4538847568685, 41.829071788288466, 1.0]], ['2, k, 14', [-14.820534489176264, 9.201705938966306, 1.0]], ['2, k, 15', [-11.910516600635649, 3.3176596345894227, 1.0]], ['2, k, 16', [-13.131267647581435, 80.9785931794092, 1.0]], ['2, k, 17', [-14.426719505912162, 48.17172528724368, 1.0]], ['2, k, 18', [-23.27719716042791, 11.86305494062443, 1.0]], ['2, k, 19', [-19.2163101886148, 4.661660555386431, 1.0]], ['2, k, 20', [11.419681953620545, 129.55470637668543, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.046672, 78.949224, 1.0]], ['2, k, 1', [3.0411349796715292, 107.89089298891892, 1.0]], ['2, k, 2', [11.436040759060528, 129.5693446171519, 1.0]], ['2, k, 3', [13.853841843494044, 135.69487206887857, 1.0]], ['2, k, 4', [26.495259826031727, 124.097234798337, 1.0]], ['2, k, 5', [29.05541110946964, 93.76005295357155, 1.0]], ['2, k, 6', [36.206178161676476, 69.5930276861064, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.2810497909222835, 124.1108805380021, 1.0]], ['2, k, 9', [-18.716711602430546, 105.14488275997819, 1.0]], ['2, k, 10', [-28.417082676702627, 85.46454595472638, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.677068213165951, 77.12653928211098, 1.0]], ['2, k, 13', [-9.354685631245207, 41.992846784250695, 1.0]], ['2, k, 14', [-14.744679913482074, 9.201504759454082, 1.0]], ['2, k, 15', [-11.815292864267018, 3.2808476991778575, 1.0]], ['2, k, 16', [-13.00880928764125, 80.95469134149612, 1.0]], ['2, k, 17', [-14.24160389545737, 48.16979119487177, 1.0]], ['2, k, 18', [-23.08524017155728, 11.86009683243136, 1.0]], ['2, k, 19', [-19.046969330257465, 4.622443209000271, 1.0]], ['2, k, 20', [11.436040759060528, 129.5693446171519, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.9053700000000005, 78.87979, 1.0]], ['2, k, 1', [3.124290307994534, 107.88427471070159, 1.0]], ['2, k, 2', [11.467615842302651, 129.62564683909696, 1.0]], ['2, k, 3', [13.86417243853381, 135.77257822910263, 1.0]], ['2, k, 4', [26.590362121519057, 124.05620108270719, 1.0]], ['2, k, 5', [29.4750652348144, 93.86587748070865, 1.0]], ['2, k, 6', [35.382031667472546, 69.83915640056601, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.2341499840374848, 124.10183250948847, 1.0]], ['2, k, 9', [-18.687249027443638, 104.97868543101548, 1.0]], ['2, k, 10', [-28.35490050747802, 85.10702961048264, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.6022037477239603, 77.09728185898113, 1.0]], ['2, k, 13', [-9.113648781556945, 42.166817492652726, 1.0]], ['2, k, 14', [-14.588384587877979, 9.22885582126056, 1.0]], ['2, k, 15', [-11.698412757086434, 3.2163193347249646, 1.0]], ['2, k, 16', [-12.720532635091805, 80.83808983902412, 1.0]], ['2, k, 17', [-13.96614352441765, 48.18933704790391, 1.0]], ['2, k, 18', [-22.838525354258195, 11.79692605901829, 1.0]], ['2, k, 19', [-18.816998078154807, 4.582394098573545, 1.0]], ['2, k, 20', [11.467615842302651, 129.62564683909696, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.727368, 78.849414, 1.0]], ['2, k, 1', [3.206779315636556, 107.92177337824079, 1.0]], ['2, k, 2', [11.481493179031832, 129.72665760206925, 1.0]], ['2, k, 3', [13.854026677915897, 135.89884483338025, 1.0]], ['2, k, 4', [26.686292871866392, 124.04582782114159, 1.0]], ['2, k, 5', [29.825868118697013, 94.03111130807216, 1.0]], ['2, k, 6', [34.459241346157235, 69.8869587815318, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.2127241824292625, 124.13834342405511, 1.0]], ['2, k, 9', [-18.665095948018386, 104.84482328780493, 1.0]], ['2, k, 10', [-28.285808710043206, 84.77422372294448, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.482053352143229, 77.14331669633484, 1.0]], ['2, k, 13', [-8.936126065892086, 42.323202539508486, 1.0]], ['2, k, 14', [-14.543959308634786, 9.173844157657228, 1.0]], ['2, k, 15', [-11.699171792156822, 3.3001720714874425, 1.0]], ['2, k, 16', [-12.408743278270224, 80.7481550321801, 1.0]], ['2, k, 17', [-13.797553396943801, 48.17366457963329, 1.0]], ['2, k, 18', [-22.77255680686031, 11.781400672509363, 1.0]], ['2, k, 19', [-18.753036215776305, 4.557569363636488, 1.0]], ['2, k, 20', [11.481493179031832, 129.72665760206925, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.552694, 78.809492, 1.0]], ['2, k, 1', [3.225856906032752, 107.98074211197459, 1.0]], ['2, k, 2', [11.387576944572597, 129.8680871427686, 1.0]], ['2, k, 3', [13.723958617960804, 136.07356861614255, 1.0]], ['2, k, 4', [26.600513376396886, 124.09167302853257, 1.0]], ['2, k, 5', [30.071157946986755, 94.3021010474155, 1.0]], ['2, k, 6', [33.69413299104559, 70.43620358150042, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.295758443411348, 124.22009686705188, 1.0]], ['2, k, 9', [-18.725511697119885, 104.70566658151945, 1.0]], ['2, k, 10', [-28.273513598636924, 84.4177498311821, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.3401328223233246, 77.1799045326941, 1.0]], ['2, k, 13', [-8.701966171013709, 42.50151680153708, 1.0]], ['2, k, 14', [-14.426664840750888, 9.07259963768609, 1.0]], ['2, k, 15', [-11.83163778463203, 3.434376496887724, 1.0]], ['2, k, 16', [-12.172310133394998, 80.668197549443, 1.0]], ['2, k, 17', [-13.695282405598784, 48.18971286604644, 1.0]], ['2, k, 18', [-22.698130011062197, 11.75046868863788, 1.0]], ['2, k, 19', [-18.62397069372162, 4.507454167531417, 1.0]], ['2, k, 20', [11.387576944572597, 129.8680871427686, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.329832000000001, 78.77838200000001, 1.0]], ['2, k, 1', [3.255349985990235, 108.06629919763245, 1.0]], ['2, k, 2', [11.270936278265225, 130.0532337447129, 1.0]], ['2, k, 3', [13.563460651747256, 136.30068649430103, 1.0]], ['2, k, 4', [26.304532222915896, 124.2741984548422, 1.0]], ['2, k, 5', [29.781585073633607, 94.51712703954652, 1.0]], ['2, k, 6', [33.24962085969402, 71.10545427402892, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.416266304017034, 124.33982808927226, 1.0]], ['2, k, 9', [-18.831499838241076, 104.57389059097103, 1.0]], ['2, k, 10', [-28.315046203318865, 84.06726336195817, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.158380458841803, 77.24625141083476, 1.0]], ['2, k, 13', [-8.41605446759651, 42.70475252409864, 1.0]], ['2, k, 14', [-14.237099193398656, 9.040932861524752, 1.0]], ['2, k, 15', [-11.836033708473089, 3.2224264939195404, 1.0]], ['2, k, 16', [-11.874697876302822, 80.57465387739381, 1.0]], ['2, k, 17', [-13.529190068242276, 48.307817695348426, 1.0]], ['2, k, 18', [-22.557747946592894, 11.68185478116746, 1.0]], ['2, k, 19', [-18.478479533873696, 4.545891159499513, 1.0]], ['2, k, 20', [11.270936278265225, 130.0532337447129, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.1052480000000005, 78.785498, 1.0]], ['2, k, 1', [3.2408833665718246, 108.16785043980353, 1.0]], ['2, k, 2', [11.078913274281703, 130.27465067579476, 1.0]], ['2, k, 3', [13.316913143620127, 136.56884065771928, 1.0]], ['2, k, 4', [25.914640948353256, 124.48350377369047, 1.0]], ['2, k, 5', [29.376159429628363, 94.72916083738099, 1.0]], ['2, k, 6', [32.78811989962143, 71.78338821924706, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.6196709427780593, 124.4823130631037, 1.0]], ['2, k, 9', [-19.004117840072443, 104.4555258832799, 1.0]], ['2, k, 10', [-28.415191936120273, 83.73178780962529, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.9759308203554848, 77.32610803926704, 1.0]], ['2, k, 13', [-8.228195778986924, 42.89139045417767, 1.0]], ['2, k, 14', [-14.089272446102015, 9.002567273015217, 1.0]], ['2, k, 15', [-11.446450927967627, 3.045792241233184, 1.0]], ['2, k, 16', [-11.646064641057478, 80.55993668236664, 1.0]], ['2, k, 17', [-13.485242836227513, 48.411133849389394, 1.0]], ['2, k, 18', [-22.55109722495412, 11.642469971700429, 1.0]], ['2, k, 19', [-18.466776449305442, 4.612021173079173, 1.0]], ['2, k, 20', [11.078913274281703, 130.27465067579476, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.91869, 78.834182, 1.0]], ['2, k, 1', [3.153164488955209, 108.28397510206881, 1.0]], ['2, k, 2', [10.789458841547074, 130.5167445011281, 1.0]], ['2, k, 3', [12.967278885045914, 136.8594909999488, 1.0]], ['2, k, 4', [25.48863491058368, 124.67680914138441, 1.0]], ['2, k, 5', [28.94440917324782, 94.92782389391596, 1.0]], ['2, k, 6', [32.371254516689675, 72.08875973508623, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.9159505481963865, 124.64809444724051, 1.0]], ['2, k, 9', [-19.312439423316174, 104.24931969819386, 1.0]], ['2, k, 10', [-28.643743375988766, 83.31178547738303, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.7951399903727703, 77.41553096063163, 1.0]], ['2, k, 13', [-8.002056047389065, 42.99274850421313, 1.0]], ['2, k, 14', [-13.93131939146763, 8.943784366876699, 1.0]], ['2, k, 15', [-11.506643903513838, 2.97755150491927, 1.0]], ['2, k, 16', [-11.556154964025957, 80.61775693230308, 1.0]], ['2, k, 17', [-13.602547891981123, 48.4778284459356, 1.0]], ['2, k, 18', [-22.663006215828258, 11.673966631175922, 1.0]], ['2, k, 19', [-18.510949158037608, 4.677610772315709, 1.0]], ['2, k, 20', [10.789458841547074, 130.5167445011281, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.704854, 78.87497199999999, 1.0]], ['2, k, 1', [3.080423482844199, 108.4069849847974, 1.0]], ['2, k, 2', [10.510914834476289, 130.80485876074837, 1.0]], ['2, k, 3', [12.627197723772529, 137.2052105348201, 1.0]], ['2, k, 4', [24.951508769030156, 124.96105498455603, 1.0]], ['2, k, 5', [28.391410479628423, 95.20789136336012, 1.0]], ['2, k, 6', [31.709468985552157, 72.91719143344203, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.199841570799803, 124.85706521801252, 1.0]], ['2, k, 9', [-19.63035263205356, 104.04865754793416, 1.0]], ['2, k, 10', [-28.87543439145537, 82.88629364441167, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.5550915384702124, 77.4866016208003, 1.0]], ['2, k, 13', [-7.707991841258639, 43.0605367471277, 1.0]], ['2, k, 14', [-13.712217002785557, 8.994642599408103, 1.0]], ['2, k, 15', [-11.629406225434316, 3.0656556720126664, 1.0]], ['2, k, 16', [-11.411611668131238, 80.64298563158697, 1.0]], ['2, k, 17', [-13.684479040437685, 48.536567850878804, 1.0]], ['2, k, 18', [-22.73381370432739, 11.673943084392427, 1.0]], ['2, k, 19', [-18.51558144189323, 4.736297310375001, 1.0]], ['2, k, 20', [10.510914834476289, 130.80485876074837, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.432494, 78.93822399999999, 1.0]], ['2, k, 1', [3.0401315878898227, 108.55768463088097, 1.0]], ['2, k, 2', [10.251636952380595, 131.1581059763015, 1.0]], ['2, k, 3', [12.300668107282835, 137.6195220646479, 1.0]], ['2, k, 4', [24.473922397392297, 125.29645930239958, 1.0]], ['2, k, 5', [27.883290161233937, 95.55541439474328, 1.0]], ['2, k, 6', [31.091925376149764, 73.69545535914845, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.459747003243473, 125.12557980385724, 1.0]], ['2, k, 9', [-19.900606562515584, 103.90271144990713, 1.0]], ['2, k, 10', [-29.034077104002506, 82.52005257362643, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.285016468823148, 77.57290372224715, 1.0]], ['2, k, 13', [-7.514445642549998, 42.6814612204696, 1.0]], ['2, k, 14', [-13.522195431606278, 9.056315618266119, 1.0]], ['2, k, 15', [-11.213618919032053, 3.0122614343171685, 1.0]], ['2, k, 16', [-11.206852744592881, 80.66721479896432, 1.0]], ['2, k, 17', [-13.746412955659894, 48.532312277767765, 1.0]], ['2, k, 18', [-22.793317844014588, 11.659646974835248, 1.0]], ['2, k, 19', [-18.50516926462225, 4.770104503313393, 1.0]], ['2, k, 20', [10.251636952380595, 131.1581059763015, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
