[[0, -0.30545, -0.200873, 2.60178, 1.0], [1, -0.296022, 0.116038, 2.53497, 1.0], [2, -0.285065, 0.424218, 2.45471, 1.0], [3, -0.32279, 0.575414, 2.41331, 1.0], [4, -0.496958, 0.363804, 2.58129, 1.0], [5, -0.600755, 0.175179, 2.71181, 1.0], [6, -0.311813, 0.115015, 2.62478, 1.0], [7, -0.21634, 0.0952101, 2.59977, 1.0], [8, -0.104338, 0.329437, 2.43968, 1.0], [9, 0.0889555, 0.164035, 2.50562, 1.0], [10, 0.0324086, -0.0427039, 2.55914, 1.0], [11, -0.0486682, -0.0837145, 2.57074, 1.0], [12, -0.390565, -0.189915, 2.58634, 1.0], [13, -0.379725, -0.59245, 2.71175, 1.0], [14, -0.381645, -0.990695, 2.81389, 1.0], [15, -0.408447, -1.05664, 2.72656, 1.0], [16, -0.211435, -0.206037, 2.54207, 1.0], [17, -0.179829, -0.637293, 2.69433, 1.0], [18, -0.130666, -1.00775, 2.76909, 1.0], [19, -0.13562, -1.07129, 2.66211, 1.0], [20, -0.288077, 0.348452, 2.47717, 1.0], [21, -0.215459, 0.0948224, 2.58918, 1.0], [22, -0.21431, 0.0943167, 2.57537, 1.0], [23, -0.0759611, -0.159301, 2.57583, 1.0], [24, -0.0836559, -0.0636008, 2.53747, 1.0]]
[[0, -0.274304, -0.437466, 2.6487, 1.0], [1, -0.285184, -0.15957, 2.53269, 1.0], [2, -0.29369, 0.112643, 2.4025, 1.0], [3, -0.312397, 0.252123, 2.32136, 1.0], [4, -0.485981, 0.0655275, 2.48297, 1.0], [5, -0.624022, -0.0754219, 2.65413, 1.0], [6, -0.534898, -0.259564, 2.73534, 1.0], [7, -0.514446, -0.272445, 2.8046, 1.0], [8, -0.112938, 0.0596343, 2.42671, 1.0], [9, 0.0933205, -0.0721238, 2.56736, 1.0], [10, 0.0148829, -0.249348, 2.66662, 1.0], [11, -0.0425201, -0.277029, 2.67886, 1.0], [12, -0.36656, -0.435126, 2.62071, 1.0], [13, -0.41254, -0.811967, 2.52386, 1.0], [14, -0.363176, -1.00807, 2.78443, 1.0], [15, -0.416705, -1.06551, 2.73067, 1.0], [16, -0.174289, -0.427602, 2.60235, 1.0], [17, -0.0868923, -0.797011, 2.49415, 1.0], [18, -0.139304, -1.0132, 2.74423, 1.0], [19, -0.133447, -1.07014, 2.66146, 1.0], [20, -0.291954, 0.0454269, 2.43761, 1.0], [21, -0.501379, -0.299524, 2.74753, 1.0], [22, -0.49891, -0.298049, 2.734, 1.0], [23, -0.0495425, -0.33677, 2.67872, 1.0], [24, -0.0713035, -0.252416, 2.65007, 1.0]]
[[0, -0.27432, -0.442352, 2.64943, 1.0], [1, -0.285001, -0.165113, 2.53302, 1.0], [2, -0.29339, 0.106607, 2.40255, 1.0], [3, -0.311603, 0.247457, 2.32091, 1.0], [4, -0.48575, 0.0607664, 2.48268, 1.0], [5, -0.623903, -0.0808494, 2.65507, 1.0], [6, -0.527923, -0.246371, 2.76094, 1.0], [7, -0.511686, -0.266414, 2.78362, 1.0], [8, -0.112103, 0.0528763, 2.42803, 1.0], [9, 0.0933375, -0.0761091, 2.56932, 1.0], [10, -0.014882, -0.277407, 2.69228, 1.0], [11, -0.0632959, -0.326159, 2.668, 1.0], [12, -0.366768, -0.439558, 2.62173, 1.0], [13, -0.413213, -0.81575, 2.52133, 1.0], [14, -0.362589, -1.01099, 2.78593, 1.0], [15, -0.416537, -1.06565, 2.73079, 1.0], [16, -0.174106, -0.432814, 2.6028, 1.0], [17, -0.0837287, -0.800928, 2.49166, 1.0], [18, -0.139378, -1.01327, 2.74429, 1.0], [19, -0.133406, -1.07016, 2.66145, 1.0], [20, -0.291675, 0.0394922, 2.4377, 1.0], [21, -0.513962, -0.269197, 2.78479, 1.0], [22, -0.499413, -0.287181, 2.72689, 1.0], [23, -0.0638616, -0.378656, 2.66469, 1.0], [24, -0.0853867, -0.307894, 2.62014, 1.0]]
[[0, -0.274457, -0.446046, 2.65008, 1.0], [1, -0.285023, -0.165838, 2.53334, 1.0], [2, -0.293392, 0.106763, 2.40276, 1.0], [3, -0.311084, 0.242872, 2.32177, 1.0], [4, -0.485169, 0.0565932, 2.4825, 1.0], [5, -0.62308, -0.0854306, 2.65447, 1.0], [6, -0.51499, -0.235112, 2.77075, 1.0], [7, -0.520409, -0.255975, 2.80909, 1.0], [8, -0.111317, 0.0481001, 2.42812, 1.0], [9, 0.0923747, -0.0824102, 2.57253, 1.0], [10, 0.0189346, -0.261312, 2.67236, 1.0], [11, -0.0393241, -0.286717, 2.68217, 1.0], [12, -0.36699, -0.44305, 2.62228, 1.0], [13, -0.413848, -0.818785, 2.51965, 1.0], [14, -0.362481, -1.01125, 2.78596, 1.0], [15, -0.416928, -1.06583, 2.73118, 1.0], [16, -0.17416, -0.43658, 2.60358, 1.0], [17, -0.0824184, -0.80394, 2.49045, 1.0], [18, -0.139411, -1.01352, 2.74438, 1.0], [19, -0.133393, -1.07023, 2.6613, 1.0], [20, -0.291678, 0.0395003, 2.43787, 1.0], [21, -0.517095, -0.271939, 2.81205, 1.0], [22, -0.505906, -0.285537, 2.75833, 1.0], [23, -0.0565408, -0.338017, 2.66386, 1.0], [24, -0.0630482, -0.252935, 2.662, 1.0]]
[[0, -0.27377, -0.449691, 2.65009, 1.0], [1, -0.283665, -0.172864, 2.5333, 1.0], [2, -0.291409, 0.0973603, 2.40272, 1.0], [3, -0.30959, 0.236224, 2.32146, 1.0], [4, -0.484798, 0.0516457, 2.48236, 1.0], [5, -0.621984, -0.0890804, 2.65296, 1.0], [6, -0.518026, -0.232477, 2.77918, 1.0], [7, -0.515997, -0.261386, 2.79538, 1.0], [8, -0.110817, 0.0437736, 2.42875, 1.0], [9, 0.0924124, -0.0842268, 2.5728, 1.0], [10, -0.0137346, -0.284053, 2.69813, 1.0], [11, -0.0592169, -0.330913, 2.67332, 1.0], [12, -0.366471, -0.446723, 2.62226, 1.0], [13, -0.414214, -0.821667, 2.51585, 1.0], [14, -0.362465, -1.01257, 2.78602, 1.0], [15, -0.417218, -1.06597, 2.73094, 1.0], [16, -0.173334, -0.440081, 2.60363, 1.0], [17, -0.0810574, -0.806985, 2.4891, 1.0], [18, -0.139498, -1.01365, 2.74444, 1.0], [19, -0.133578, -1.07049, 2.66155, 1.0], [20, -0.289846, 0.0306406, 2.43783, 1.0], [21, -0.517138, -0.271829, 2.81036, 1.0], [22, -0.499095, -0.276491, 2.74475, 1.0], [23, -0.0638811, -0.38607, 2.66569, 1.0], [24, -0.0803028, -0.314114, 2.6284, 1.0]]
[[0, -0.273514, -0.453205, 2.65065, 1.0], [1, -0.283045, -0.177946, 2.53361, 1.0], [2, -0.29043, 0.0913842, 2.4027, 1.0], [3, -0.309287, 0.2312, 2.3213, 1.0], [4, -0.483886, 0.0463815, 2.48162, 1.0], [5, -0.621716, -0.0949765, 2.653, 1.0], [6, -0.519326, -0.237232, 2.78145, 1.0], [7, -0.520146, -0.250961, 2.80448, 1.0], [8, -0.110754, 0.0390778, 2.42862, 1.0], [9, 0.092576, -0.0864441, 2.57263, 1.0], [10, -0.013631, -0.284143, 2.69813, 1.0], [11, -0.0594129, -0.332487, 2.67249, 1.0], [12, -0.366326, -0.449975, 2.62278, 1.0], [13, -0.414632, -0.82429, 2.51345, 1.0], [14, -0.359881, -1.01399, 2.7861, 1.0], [15, -0.417461, -1.06663, 2.73064, 1.0], [16, -0.172973, -0.443758, 2.60424, 1.0], [17, -0.0795713, -0.809923, 2.48764, 1.0], [18, -0.139954, -1.01386, 2.74455, 1.0], [19, -0.133315, -1.07038, 2.66127, 1.0], [20, -0.288953, 0.0248558, 2.43791, 1.0], [21, -0.519922, -0.26997, 2.81386, 1.0], [22, -0.509565, -0.248308, 2.77386, 1.0], [23, -0.0635884, -0.381849, 2.67832, 1.0], [24, -0.0792277, -0.314625, 2.62923, 1.0]]
[[0, -0.274481, -0.459622, 2.68644, 1.0], [1, -0.283145, -0.184334, 2.54378, 1.0], [2, -0.290219, 0.0854166, 2.40269, 1.0], [3, -0.30857, 0.225732, 2.32087, 1.0], [4, -0.483101, 0.0419648, 2.48117, 1.0], [5, -0.621576, -0.0986334, 2.65302, 1.0], [6, -0.515603, -0.239627, 2.78017, 1.0], [7, -0.517541, -0.268687, 2.79743, 1.0], [8, -0.11004, 0.0345683, 2.42853, 1.0], [9, 0.0923719, -0.0909291, 2.57302, 1.0], [10, -0.0127477, -0.283806, 2.69717, 1.0], [11, -0.0565743, -0.330176, 2.67445, 1.0], [12, -0.364839, -0.454984, 2.65671, 1.0], [13, -0.414088, -0.817623, 2.50002, 1.0], [14, -0.360364, -1.01494, 2.78643, 1.0], [15, -0.417369, -1.06662, 2.73053, 1.0], [16, -0.176654, -0.451667, 2.64214, 1.0], [17, -0.0787611, -0.801207, 2.47093, 1.0], [18, -0.140665, -1.01522, 2.74471, 1.0], [19, -0.133332, -1.07062, 2.65997, 1.0], [20, -0.288812, 0.0193238, 2.43965, 1.0], [21, -0.520877, -0.279665, 2.81204, 1.0], [22, -0.50241, -0.28617, 2.75733, 1.0], [23, -0.0639267, -0.390007, 2.66769, 1.0], [24, -0.0792628, -0.313391, 2.62858, 1.0]]
[[0, -0.266257, -0.470579, 2.70391, 1.0], [1, -0.278008, -0.192535, 2.55579, 1.0], [2, -0.28837, 0.0819797, 2.40323, 1.0], [3, -0.307886, 0.220375, 2.31996, 1.0], [4, -0.483414, 0.0405856, 2.48132, 1.0], [5, -0.623413, -0.102547, 2.65482, 1.0], [6, -0.514235, -0.241491, 2.78163, 1.0], [7, -0.517314, -0.268602, 2.8028, 1.0], [8, -0.110335, 0.0314668, 2.42848, 1.0], [9, 0.0938228, -0.0918972, 2.57156, 1.0], [10, -0.0036503, -0.280096, 2.69587, 1.0], [11, -0.0538369, -0.319625, 2.6802, 1.0], [12, -0.353363, -0.467829, 2.67756, 1.0], [13, -0.398819, -0.628259, 2.5198, 1.0], [14, -0.362714, -1.01434, 2.78447, 1.0], [15, -0.417173, -1.06659, 2.7298, 1.0], [16, -0.171389, -0.4606, 2.65636, 1.0], [17, -0.0966333, -0.616562, 2.49691, 1.0], [18, -0.141518, -1.01618, 2.74381, 1.0], [19, -0.132845, -1.07158, 2.65926, 1.0], [20, -0.28634, 0.0147303, 2.44225, 1.0], [21, -0.52413, -0.277548, 2.82954, 1.0], [22, -0.503746, -0.27862, 2.76213, 1.0], [23, -0.0675511, -0.38992, 2.66718, 1.0], [24, -0.0753939, -0.291707, 2.64167, 1.0]]
[[0, -0.267799, -0.474483, 2.70721, 1.0], [1, -0.27762, -0.196499, 2.55873, 1.0], [2, -0.285842, 0.0772628, 2.40305, 1.0], [3, -0.307239, 0.215327, 2.31938, 1.0], [4, -0.483431, 0.0378306, 2.48103, 1.0], [5, -0.625, -0.106614, 2.65667, 1.0], [6, -0.512108, -0.258202, 2.76652, 1.0], [7, -0.511744, -0.278042, 2.79185, 1.0], [8, -0.110344, 0.0250961, 2.42912, 1.0], [9, 0.0950871, -0.0935944, 2.56985, 1.0], [10, 0.00389454, -0.278938, 2.69753, 1.0], [11, -0.0511684, -0.314411, 2.68352, 1.0], [12, -0.354239, -0.469877, 2.67955, 1.0], [13, -0.398781, -0.628299, 2.51949, 1.0], [14, -0.364035, -1.01357, 2.78216, 1.0], [15, -0.416865, -1.06668, 2.72919, 1.0], [16, -0.173885, -0.466692, 2.66114, 1.0], [17, -0.0345339, -0.747388, 2.39451, 1.0], [18, -0.078097, -1.13004, 2.63079, 1.0], [19, -0.0888954, -1.18606, 2.52731, 1.0], [20, -0.284292, 0.00999314, 2.4434, 1.0], [21, -0.510584, -0.295648, 2.78387, 1.0], [22, -0.492392, -0.316989, 2.72567, 1.0], [23, -0.0640328, -0.386991, 2.67202, 1.0], [24, -0.075119, -0.279516, 2.65124, 1.0]]
[[0, -0.276217, -0.481006, 2.71605, 1.0], [1, -0.278164, -0.197566, 2.55897, 1.0], [2, -0.281671, 0.0764252, 2.3939, 1.0], [3, -0.306499, 0.210053, 2.31928, 1.0], [4, -0.483442, 0.0353108, 2.48126, 1.0], [5, -0.625389, -0.112414, 2.65883, 1.0], [6, -0.507174, -0.252333, 2.7773, 1.0], [7, -0.510368, -0.285405, 2.79865, 1.0], [8, -0.110138, 0.0217038, 2.42942, 1.0], [9, 0.096043, -0.095447, 2.5686, 1.0], [10, 0.0058449, -0.278533, 2.69727, 1.0], [11, -0.0486163, -0.312369, 2.68871, 1.0], [12, -0.360697, -0.473376, 2.68616, 1.0], [13, -0.398766, -0.628461, 2.51964, 1.0], [14, -0.364679, -1.0134, 2.78088, 1.0], [15, -0.416942, -1.06676, 2.72916, 1.0], [16, -0.184232, -0.476359, 2.67217, 1.0], [17, -0.0287134, -0.734815, 2.38976, 1.0], [18, -0.0726095, -1.11813, 2.6251, 1.0], [19, -0.083459, -1.17507, 2.52241, 1.0], [20, -0.282346, 0.00888635, 2.4391, 1.0], [21, -0.512913, -0.295966, 2.80297, 1.0], [22, -0.494808, -0.316743, 2.73298, 1.0], [23, -0.0630526, -0.383134, 2.68192, 1.0], [24, -0.077786, -0.28021, 2.65525, 1.0]]
[[0, -0.275818, -0.482487, 2.71693, 1.0], [1, -0.278678, -0.198776, 2.55897, 1.0], [2, -0.282857, 0.0758333, 2.39141, 1.0], [3, -0.305737, 0.204655, 2.31795, 1.0], [4, -0.483127, 0.031815, 2.48095, 1.0], [5, -0.625999, -0.118504, 2.66096, 1.0], [6, -0.515849, -0.272633, 2.76997, 1.0], [7, -0.507899, -0.292074, 2.79163, 1.0], [8, -0.109895, 0.0174248, 2.4291, 1.0], [9, 0.0974074, -0.0993026, 2.5679, 1.0], [10, 0.00841148, -0.277817, 2.69552, 1.0], [11, -0.0463959, -0.312096, 2.68875, 1.0], [12, -0.360529, -0.474985, 2.68734, 1.0], [13, -0.398617, -0.628959, 2.51945, 1.0], [14, -0.364, -1.01266, 2.7793, 1.0], [15, -0.416916, -1.06698, 2.72829, 1.0], [16, -0.183673, -0.47746, 2.67268, 1.0], [17, -0.0287996, -0.735311, 2.38925, 1.0], [18, -0.0732789, -1.11891, 2.62406, 1.0], [19, -0.0841825, -1.17602, 2.52158, 1.0], [20, -0.283063, 0.00804014, 2.43712, 1.0], [21, -0.506671, -0.309824, 2.7762, 1.0], [22, -0.490257, -0.321499, 2.72408, 1.0], [23, -0.0627948, -0.373617, 2.67203, 1.0], [24, -0.0770744, -0.280255, 2.654, 1.0]]
[[0, -0.274843, -0.484025, 2.71694, 1.0], [1, -0.278051, -0.20155, 2.55809, 1.0], [2, -0.28182, 0.0725592, 2.3878, 1.0], [3, -0.305184, 0.199896, 2.31742, 1.0], [4, -0.481742, 0.025854, 2.47854, 1.0], [5, -0.626194, -0.120044, 2.66129, 1.0], [6, -0.518853, -0.275342, 2.77122, 1.0], [7, -0.509944, -0.289539, 2.80192, 1.0], [8, -0.109517, 0.0129909, 2.42888, 1.0], [9, 0.098691, -0.10304, 2.5674, 1.0], [10, 0.0113142, -0.27702, 2.69419, 1.0], [11, -0.0445638, -0.310684, 2.69029, 1.0], [12, -0.359981, -0.476937, 2.68737, 1.0], [13, -0.398196, -0.629693, 2.51895, 1.0], [14, -0.363299, -1.01117, 2.77668, 1.0], [15, -0.416903, -1.06693, 2.72801, 1.0], [16, -0.182242, -0.478537, 2.6726, 1.0], [17, -0.0288329, -0.736209, 2.38812, 1.0], [18, -0.0735545, -1.11985, 2.62281, 1.0], [19, -0.0838637, -1.17723, 2.52054, 1.0], [20, -0.281802, 0.00464851, 2.43373, 1.0], [21, -0.499988, -0.334894, 2.76102, 1.0], [22, -0.492267, -0.332247, 2.739, 1.0], [23, -0.0586384, -0.373057, 2.6767, 1.0], [24, -0.0764078, -0.281434, 2.65967, 1.0]]
[[0, -0.273526, -0.487494, 2.71853, 1.0], [1, -0.278288, -0.204, 2.55841, 1.0], [2, -0.28258, 0.071439, 2.38691, 1.0], [3, -0.304593, 0.194997, 2.31613, 1.0], [4, -0.481676, 0.0220191, 2.47844, 1.0], [5, -0.626301, -0.123454, 2.66169, 1.0], [6, -0.521723, -0.280677, 2.77145, 1.0], [7, -0.507415, -0.298259, 2.79635, 1.0], [8, -0.10923, 0.00903703, 2.42872, 1.0], [9, 0.0991436, -0.105671, 2.56615, 1.0], [10, 0.0129632, -0.276443, 2.693, 1.0], [11, -0.0406674, -0.311281, 2.69394, 1.0], [12, -0.358749, -0.480738, 2.68896, 1.0], [13, -0.397316, -0.632506, 2.51819, 1.0], [14, -0.363376, -1.01098, 2.77632, 1.0], [15, -0.416916, -1.06686, 2.72694, 1.0], [16, -0.180926, -0.481315, 2.67407, 1.0], [17, -0.028468, -0.7359, 2.38586, 1.0], [18, -0.0739111, -1.11959, 2.62034, 1.0], [19, -0.0842191, -1.17707, 2.51818, 1.0], [20, -0.282313, 0.00335034, 2.43298, 1.0], [21, -0.506262, -0.331797, 2.78852, 1.0], [22, -0.496743, -0.332325, 2.75, 1.0], [23, -0.0592346, -0.37188, 2.67703, 1.0], [24, -0.0735815, -0.287112, 2.657, 1.0]]
[[0, -0.272618, -0.491411, 2.72069, 1.0], [1, -0.277696, -0.207899, 2.55829, 1.0], [2, -0.281712, 0.0677896, 2.38363, 1.0], [3, -0.304176, 0.190776, 2.31442, 1.0], [4, -0.481694, 0.0191777, 2.47837, 1.0], [5, -0.625746, -0.12673, 2.66148, 1.0], [6, -0.516386, -0.279557, 2.77273, 1.0], [7, -0.509968, -0.296892, 2.80662, 1.0], [8, -0.108821, 0.00583444, 2.42813, 1.0], [9, 0.0993765, -0.109355, 2.56614, 1.0], [10, 0.0144905, -0.276179, 2.69322, 1.0], [11, -0.0396191, -0.311264, 2.69472, 1.0], [12, -0.358177, -0.484384, 2.69106, 1.0], [13, -0.396806, -0.633909, 2.51813, 1.0], [14, -0.366713, -1.01247, 2.77586, 1.0], [15, -0.41677, -1.06717, 2.72673, 1.0], [16, -0.179681, -0.485233, 2.67621, 1.0], [17, -0.0289178, -0.735703, 2.38294, 1.0], [18, -0.0748532, -1.11854, 2.61864, 1.0], [19, -0.0852487, -1.17633, 2.51683, 1.0], [20, -0.28139, -0.000357699, 2.43038, 1.0], [21, -0.51413, -0.314843, 2.81753, 1.0], [22, -0.496853, -0.320177, 2.76425, 1.0], [23, -0.0612084, -0.371604, 2.6767, 1.0], [24, -0.072431, -0.28807, 2.66589, 1.0]]
[[0, -0.27227, -0.493039, 2.72039, 1.0], [1, -0.277375, -0.210786, 2.55762, 1.0], [2, -0.281286, 0.0647848, 2.38224, 1.0], [3, -0.303913, 0.18722, 2.31388, 1.0], [4, -0.481186, 0.0145824, 2.47831, 1.0], [5, -0.625306, -0.1289, 2.66135, 1.0], [6, -0.515493, -0.280326, 2.7739, 1.0], [7, -0.509145, -0.300269, 2.80078, 1.0], [8, -0.108576, 0.00250639, 2.42768, 1.0], [9, 0.100297, -0.112419, 2.56614, 1.0], [10, 0.0153457, -0.275915, 2.69309, 1.0], [11, -0.0382842, -0.310978, 2.69688, 1.0], [12, -0.358359, -0.486352, 2.69062, 1.0], [13, -0.396632, -0.634026, 2.51811, 1.0], [14, -0.365385, -1.01145, 2.77436, 1.0], [15, -0.418237, -1.06645, 2.72976, 1.0], [16, -0.178823, -0.486609, 2.67601, 1.0], [17, -0.0284548, -0.736436, 2.38188, 1.0], [18, -0.0746126, -1.1192, 2.61762, 1.0], [19, -0.0849572, -1.17709, 2.51592, 1.0], [20, -0.280898, -0.0034121, 2.429, 1.0], [21, -0.503054, -0.340754, 2.77801, 1.0], [22, -0.49128, -0.334512, 2.74733, 1.0], [23, -0.0511834, -0.36595, 2.68437, 1.0], [24, -0.0682851, -0.27861, 2.68331, 1.0]]
[[0, -0.271654, -0.496217, 2.72165, 1.0], [1, -0.276953, -0.214402, 2.55807, 1.0], [2, -0.28088, 0.0615316, 2.38159, 1.0], [3, -0.303812, 0.183036, 2.31372, 1.0], [4, -0.481338, 0.0108829, 2.47826, 1.0], [5, -0.625155, -0.131424, 2.66124, 1.0], [6, -0.513102, -0.281322, 2.7737, 1.0], [7, -0.509151, -0.299453, 2.80385, 1.0], [8, -0.108165, -0.000401426, 2.42737, 1.0], [9, 0.101031, -0.115098, 2.56567, 1.0], [10, 0.0159186, -0.27547, 2.69243, 1.0], [11, -0.0374113, -0.311417, 2.69563, 1.0], [12, -0.357928, -0.489565, 2.69191, 1.0], [13, -0.396493, -0.634236, 2.51793, 1.0], [14, -0.364987, -1.01068, 2.77301, 1.0], [15, -0.418456, -1.06669, 2.72966, 1.0], [16, -0.178035, -0.489542, 2.67723, 1.0], [17, -0.0279337, -0.735695, 2.37939, 1.0], [18, -0.0742761, -1.11844, 2.61513, 1.0], [19, -0.0845677, -1.17645, 2.51355, 1.0], [20, -0.28043, -0.00672949, 2.42851, 1.0], [21, -0.503126, -0.325474, 2.77802, 1.0], [22, -0.492986, -0.332729, 2.743, 1.0], [23, -0.059665, -0.369674, 2.6733, 1.0], [24, -0.0730755, -0.291467, 2.66273, 1.0]]
[[0, -0.271534, -0.498437, 2.72202, 1.0], [1, -0.276905, -0.217619, 2.55801, 1.0], [2, -0.280765, 0.0577466, 2.38072, 1.0], [3, -0.303671, 0.178985, 2.31335, 1.0], [4, -0.48132, 0.00865053, 2.47824, 1.0], [5, -0.624676, -0.136466, 2.66112, 1.0], [6, -0.507028, -0.281547, 2.77426, 1.0], [7, -0.507963, -0.303186, 2.7985, 1.0], [8, -0.108088, -0.00370004, 2.42661, 1.0], [9, 0.101153, -0.117137, 2.56496, 1.0], [10, 0.0165888, -0.275318, 2.69153, 1.0], [11, -0.035411, -0.312109, 2.69635, 1.0], [12, -0.35792, -0.491555, 2.69234, 1.0], [13, -0.39584, -0.635586, 2.51677, 1.0], [14, -0.364977, -1.01102, 2.77281, 1.0], [15, -0.418399, -1.06685, 2.72971, 1.0], [16, -0.177781, -0.491875, 2.67756, 1.0], [17, -0.0289671, -0.738705, 2.37968, 1.0], [18, -0.0765964, -1.11866, 2.61935, 1.0], [19, -0.0871018, -1.1768, 2.51793, 1.0], [20, -0.280284, -0.0103764, 2.42778, 1.0], [21, -0.502297, -0.328324, 2.78052, 1.0], [22, -0.486837, -0.338549, 2.7295, 1.0], [23, -0.0513528, -0.371718, 2.6802, 1.0], [24, -0.0712189, -0.291233, 2.66519, 1.0]]
[[0, -0.270451, -0.502628, 2.72311, 1.0], [1, -0.276443, -0.221344, 2.55848, 1.0], [2, -0.28071, 0.0548026, 2.38056, 1.0], [3, -0.303642, 0.176005, 2.31358, 1.0], [4, -0.481532, 0.00363792, 2.47883, 1.0], [5, -0.624221, -0.138955, 2.66063, 1.0], [6, -0.505409, -0.2822, 2.77478, 1.0], [7, -0.508702, -0.307323, 2.79996, 1.0], [8, -0.108311, -0.00727802, 2.42707, 1.0], [9, 0.101266, -0.118414, 2.56483, 1.0], [10, 0.018178, -0.274825, 2.69004, 1.0], [11, -0.0318667, -0.312399, 2.70064, 1.0], [12, -0.357218, -0.496323, 2.69377, 1.0], [13, -0.395423, -0.637268, 2.51696, 1.0], [14, -0.365163, -1.01088, 2.77152, 1.0], [15, -0.417862, -1.06692, 2.72904, 1.0], [16, -0.176378, -0.495421, 2.67837, 1.0], [17, -0.0291361, -0.740557, 2.37808, 1.0], [18, -0.0779535, -1.11883, 2.61999, 1.0], [19, -0.088314, -1.17702, 2.51861, 1.0], [20, -0.280105, -0.0134997, 2.4277, 1.0], [21, -0.509312, -0.31424, 2.81203, 1.0], [22, -0.49061, -0.334131, 2.73816, 1.0], [23, -0.0481216, -0.365459, 2.68531, 1.0], [24, -0.0549485, -0.280412, 2.69515, 1.0]]
[[0, -0.270955, -0.506349, 2.724, 1.0], [1, -0.276543, -0.224475, 2.55851, 1.0], [2, -0.280417, 0.0522563, 2.37978, 1.0], [3, -0.303399, 0.173482, 2.3131, 1.0], [4, -0.481398, 0.000384661, 2.47866, 1.0], [5, -0.624643, -0.141439, 2.66068, 1.0], [6, -0.502788, -0.282792, 2.77415, 1.0], [7, -0.508489, -0.313136, 2.80638, 1.0], [8, -0.108378, -0.011266, 2.42742, 1.0], [9, 0.101078, -0.120405, 2.5647, 1.0], [10, 0.0202025, -0.277826, 2.6884, 1.0], [11, -0.0324369, -0.315198, 2.69924, 1.0], [12, -0.357936, -0.499531, 2.69486, 1.0], [13, -0.431822, -0.77168, 2.39384, 1.0], [14, -0.365352, -1.01095, 2.77147, 1.0], [15, -0.417836, -1.06695, 2.72927, 1.0], [16, -0.176609, -0.499544, 2.67904, 1.0], [17, -0.0274175, -0.739606, 2.37516, 1.0], [18, -0.076358, -1.11793, 2.61698, 1.0], [19, -0.086708, -1.17618, 2.51565, 1.0], [20, -0.279881, -0.0161778, 2.42708, 1.0], [21, -0.50942, -0.328836, 2.80586, 1.0], [22, -0.490668, -0.34126, 2.74385, 1.0], [23, -0.0546277, -0.367411, 2.67356, 1.0], [24, -0.0686049, -0.328476, 2.65294, 1.0]]
[[0, -0.271165, -0.509728, 2.72451, 1.0], [1, -0.277185, -0.228287, 2.55846, 1.0], [2, -0.281441, 0.0482385, 2.37897, 1.0], [3, -0.30331, 0.169898, 2.31266, 1.0], [4, -0.480913, -0.00294183, 2.47853, 1.0], [5, -0.624553, -0.142778, 2.65964, 1.0], [6, -0.503379, -0.283758, 2.77414, 1.0], [7, -0.507816, -0.31126, 2.79726, 1.0], [8, -0.108314, -0.0142527, 2.42764, 1.0], [9, 0.101552, -0.124233, 2.56509, 1.0], [10, 0.0197529, -0.280085, 2.69001, 1.0], [11, -0.0321193, -0.317202, 2.70128, 1.0], [12, -0.358197, -0.502638, 2.69501, 1.0], [13, -0.430146, -0.772883, 2.3915, 1.0], [14, -0.365048, -1.01037, 2.76829, 1.0], [15, -0.417846, -1.06714, 2.72952, 1.0], [16, -0.176749, -0.503079, 2.67996, 1.0], [17, -0.0261764, -0.739635, 2.37373, 1.0], [18, -0.0757339, -1.11717, 2.61658, 1.0], [19, -0.0859874, -1.17554, 2.51535, 1.0], [20, -0.280785, -0.020155, 2.42644, 1.0], [21, -0.503088, -0.336809, 2.77802, 1.0], [22, -0.487124, -0.346216, 2.73125, 1.0], [23, -0.0455819, -0.366267, 2.68486, 1.0], [24, -0.0532612, -0.284929, 2.69882, 1.0]]
[[0, -0.270492, -0.511975, 2.72394, 1.0], [1, -0.275384, -0.236654, 2.56263, 1.0], [2, -0.277653, 0.0287279, 2.39428, 1.0], [3, -0.303265, 0.16539, 2.31375, 1.0], [4, -0.480618, -0.00516361, 2.47845, 1.0], [5, -0.625221, -0.145115, 2.65947, 1.0], [6, -0.49492, -0.280753, 2.77102, 1.0], [7, -0.510541, -0.311341, 2.80576, 1.0], [8, -0.108296, -0.0171582, 2.4278, 1.0], [9, 0.101754, -0.126882, 2.56578, 1.0], [10, 0.0204359, -0.282443, 2.69128, 1.0], [11, -0.0321966, -0.317536, 2.7036, 1.0], [12, -0.357868, -0.505098, 2.69446, 1.0], [13, -0.428835, -0.774417, 2.38976, 1.0], [14, -0.364717, -1.00963, 2.76641, 1.0], [15, -0.417986, -1.06738, 2.72944, 1.0], [16, -0.17575, -0.505072, 2.67937, 1.0], [17, -0.0255491, -0.742196, 2.37347, 1.0], [18, -0.0762288, -1.11895, 2.61723, 1.0], [19, -0.0865537, -1.17685, 2.51554, 1.0], [20, -0.277524, -0.0364503, 2.43825, 1.0], [21, -0.511476, -0.343869, 2.80351, 1.0], [22, -0.50056, -0.329985, 2.7766, 1.0], [23, -0.0423172, -0.366731, 2.69071, 1.0], [24, -0.0523622, -0.284833, 2.69839, 1.0]]
