[[0, 523.37, 357.431, 0.508651, 1.0], [1, 521.858, 394.084, 0.946915, 1.0], [2, 492.467, 394.069, 0.864939, 1.0], [3, 474.804, 448.416, 0.914673, 1.0], [4, 457.229, 498.279, 0.862482, 1.0], [5, 549.755, 394.073, 0.883821, 1.0], [6, 570.29, 448.45, 0.921334, 1.0], [7, 592.305, 498.297, 0.898915, 1.0], [8, 523.293, 495.401, 0.743495, 1.0], [9, 499.851, 496.854, 0.733103, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 546.765, 492.479, 0.717272, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 520.361, 350.017, 0.448875, 1.0], [16, 530.672, 350.015, 0.466148, 1.0], [17, 510.06, 355.848, 0.551381, 1.0], [18, 536.577, 355.859, 0.461403, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.266, 357.376, 0.595129, 1.0], [1, 521.864, 394.088, 0.948978, 1.0], [2, 491.041, 394.091, 0.866203, 1.0], [3, 474.85, 446.98, 0.920927, 1.0], [4, 457.244, 498.288, 0.865594, 1.0], [5, 549.772, 394.07, 0.884237, 1.0], [6, 570.267, 448.441, 0.917379, 1.0], [7, 592.31, 498.347, 0.910086, 1.0], [8, 523.302, 495.407, 0.737846, 1.0], [9, 499.87, 496.845, 0.719203, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 546.768, 492.488, 0.713169, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.451, 348.596, 0.555267, 1.0], [16, 526.301, 348.551, 0.55613, 1.0], [17, 508.59, 355.892, 0.628413, 1.0], [18, 536.523, 354.459, 0.614337, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.276, 357.396, 0.553327, 1.0], [1, 521.857, 394.097, 0.945455, 1.0], [2, 491.032, 394.094, 0.867014, 1.0], [3, 474.837, 448.418, 0.92591, 1.0], [4, 457.255, 498.306, 0.870101, 1.0], [5, 549.768, 394.082, 0.883331, 1.0], [6, 570.272, 449.852, 0.923253, 1.0], [7, 592.301, 498.348, 0.910942, 1.0], [8, 523.289, 493.965, 0.732557, 1.0], [9, 499.855, 495.417, 0.716837, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 546.756, 491.042, 0.71101, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.472, 348.611, 0.509481, 1.0], [16, 527.718, 348.573, 0.512762, 1.0], [17, 508.602, 355.884, 0.612625, 1.0], [18, 536.519, 355.853, 0.589486, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.272, 357.376, 0.551235, 1.0], [1, 521.841, 394.092, 0.943047, 1.0], [2, 491.004, 394.089, 0.870217, 1.0], [3, 474.839, 446.964, 0.917905, 1.0], [4, 457.248, 498.28, 0.862481, 1.0], [5, 549.759, 394.075, 0.8807, 1.0], [6, 570.275, 449.9, 0.931756, 1.0], [7, 592.274, 498.336, 0.89941, 1.0], [8, 523.255, 495.399, 0.733157, 1.0], [9, 499.82, 495.442, 0.720346, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.394, 492.479, 0.706328, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.465, 348.588, 0.511025, 1.0], [16, 527.71, 348.548, 0.518705, 1.0], [17, 508.59, 355.879, 0.607206, 1.0], [18, 535.156, 354.453, 0.590921, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.279, 357.388, 0.571552, 1.0], [1, 521.841, 394.086, 0.94467, 1.0], [2, 491.002, 394.09, 0.871849, 1.0], [3, 474.833, 446.928, 0.911461, 1.0], [4, 457.253, 498.284, 0.864779, 1.0], [5, 549.758, 394.066, 0.883201, 1.0], [6, 570.273, 449.883, 0.929335, 1.0], [7, 590.908, 498.32, 0.89263, 1.0], [8, 523.26, 495.396, 0.73127, 1.0], [9, 499.821, 495.439, 0.719369, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.403, 492.475, 0.704371, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.469, 348.609, 0.529641, 1.0], [16, 527.711, 348.573, 0.528002, 1.0], [17, 508.585, 355.881, 0.627661, 1.0], [18, 535.151, 355.851, 0.589302, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.284, 357.399, 0.58157, 1.0], [1, 521.842, 394.087, 0.945097, 1.0], [2, 490.998, 394.084, 0.872227, 1.0], [3, 474.842, 445.494, 0.914653, 1.0], [4, 457.227, 498.279, 0.86448, 1.0], [5, 549.761, 394.071, 0.884444, 1.0], [6, 570.265, 449.881, 0.928524, 1.0], [7, 590.894, 498.322, 0.888589, 1.0], [8, 523.264, 493.969, 0.72739, 1.0], [9, 499.822, 495.418, 0.715745, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.403, 492.472, 0.700613, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.472, 350.007, 0.534053, 1.0], [16, 527.72, 348.584, 0.531205, 1.0], [17, 508.586, 355.889, 0.634088, 1.0], [18, 535.158, 355.862, 0.580883, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.289, 357.389, 0.555446, 1.0], [1, 521.83, 394.079, 0.942514, 1.0], [2, 490.991, 394.074, 0.873379, 1.0], [3, 474.84, 445.477, 0.916367, 1.0], [4, 457.222, 496.91, 0.861321, 1.0], [5, 549.737, 394.066, 0.889251, 1.0], [6, 568.916, 449.884, 0.931586, 1.0], [7, 590.885, 498.321, 0.886136, 1.0], [8, 521.923, 493.933, 0.729679, 1.0], [9, 499.813, 493.972, 0.715909, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.391, 491.019, 0.702035, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 518.893, 348.608, 0.507427, 1.0], [16, 527.719, 348.578, 0.509005, 1.0], [17, 508.59, 355.863, 0.617811, 1.0], [18, 535.117, 354.455, 0.553668, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 521.919, 357.406, 0.538978, 1.0], [1, 521.83, 394.078, 0.943871, 1.0], [2, 490.99, 394.068, 0.874155, 1.0], [3, 474.831, 445.503, 0.909452, 1.0], [4, 457.219, 496.917, 0.860763, 1.0], [5, 549.741, 394.07, 0.887354, 1.0], [6, 570.255, 449.909, 0.932532, 1.0], [7, 590.884, 498.325, 0.888448, 1.0], [8, 521.902, 495.404, 0.730842, 1.0], [9, 499.788, 496.847, 0.718388, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.388, 492.491, 0.697403, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.455, 350.012, 0.491456, 1.0], [16, 526.278, 348.594, 0.496732, 1.0], [17, 507.19, 355.88, 0.607563, 1.0], [18, 535.119, 355.856, 0.582273, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.262, 357.411, 0.540397, 1.0], [1, 521.824, 394.087, 0.943738, 1.0], [2, 489.596, 394.079, 0.876828, 1.0], [3, 474.826, 446.935, 0.906776, 1.0], [4, 455.809, 498.28, 0.864116, 1.0], [5, 549.736, 394.072, 0.888594, 1.0], [6, 568.918, 449.914, 0.935845, 1.0], [7, 590.875, 498.319, 0.887419, 1.0], [8, 521.909, 496.86, 0.735668, 1.0], [9, 499.793, 496.9, 0.725925, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.399, 493.97, 0.699865, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.454, 350.02, 0.491813, 1.0], [16, 526.284, 348.6, 0.494927, 1.0], [17, 507.181, 355.883, 0.608046, 1.0], [18, 535.119, 355.858, 0.57476, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 521.91, 357.397, 0.555383, 1.0], [1, 521.801, 394.071, 0.934116, 1.0], [2, 489.575, 394.072, 0.88016, 1.0], [3, 474.818, 445.516, 0.903354, 1.0], [4, 455.778, 498.299, 0.881254, 1.0], [5, 548.314, 394.054, 0.897553, 1.0], [6, 568.907, 449.904, 0.934927, 1.0], [7, 590.863, 498.324, 0.883032, 1.0], [8, 521.893, 495.412, 0.732927, 1.0], [9, 499.783, 496.854, 0.722196, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.376, 492.498, 0.700481, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.436, 348.619, 0.503314, 1.0], [16, 526.268, 348.588, 0.509286, 1.0], [17, 507.166, 355.881, 0.594626, 1.0], [18, 535.116, 355.864, 0.568203, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 521.878, 357.407, 0.530225, 1.0], [1, 521.799, 394.077, 0.934557, 1.0], [2, 489.557, 394.068, 0.886637, 1.0], [3, 474.822, 445.497, 0.902796, 1.0], [4, 454.363, 498.302, 0.887052, 1.0], [5, 548.321, 394.067, 0.894064, 1.0], [6, 568.896, 451.288, 0.937541, 1.0], [7, 590.85, 498.325, 0.871482, 1.0], [8, 521.878, 496.847, 0.72408, 1.0], [9, 499.765, 496.891, 0.717803, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.364, 493.95, 0.692909, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 515.983, 350.011, 0.481747, 1.0], [16, 524.849, 348.6, 0.495109, 1.0], [17, 507.138, 355.892, 0.583925, 1.0], [18, 535.096, 355.881, 0.596324, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 521.912, 357.398, 0.528625, 1.0], [1, 521.776, 394.062, 0.9259, 1.0], [2, 489.539, 394.063, 0.891958, 1.0], [3, 474.807, 446.95, 0.903302, 1.0], [4, 454.346, 498.31, 0.898129, 1.0], [5, 548.287, 394.042, 0.904031, 1.0], [6, 568.887, 449.918, 0.932823, 1.0], [7, 590.823, 498.315, 0.857843, 1.0], [8, 521.863, 496.91, 0.734363, 1.0], [9, 498.405, 498.32, 0.727573, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.362, 496.868, 0.693382, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.45, 348.613, 0.47398, 1.0], [16, 526.268, 348.596, 0.486568, 1.0], [17, 507.165, 355.863, 0.576319, 1.0], [18, 535.093, 355.859, 0.537662, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 521.914, 357.422, 0.542799, 1.0], [1, 520.398, 394.068, 0.914783, 1.0], [2, 488.149, 394.062, 0.898267, 1.0], [3, 474.779, 448.41, 0.904908, 1.0], [4, 454.331, 498.301, 0.893633, 1.0], [5, 546.898, 394.053, 0.906039, 1.0], [6, 568.884, 451.289, 0.932078, 1.0], [7, 589.374, 498.339, 0.852081, 1.0], [8, 521.85, 496.901, 0.729542, 1.0], [9, 498.39, 498.302, 0.722555, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.36, 496.871, 0.683223, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 517.425, 350.029, 0.483476, 1.0], [16, 526.277, 350.017, 0.491931, 1.0], [17, 505.72, 355.902, 0.579026, 1.0], [18, 535.102, 355.905, 0.517501, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 521.876, 358.795, 0.547788, 1.0], [1, 520.348, 394.066, 0.905949, 1.0], [2, 488.116, 394.05, 0.913181, 1.0], [3, 473.413, 448.432, 0.900383, 1.0], [4, 454.315, 498.312, 0.905406, 1.0], [5, 546.867, 394.057, 0.917226, 1.0], [6, 568.836, 449.887, 0.919909, 1.0], [7, 586.488, 498.343, 0.861876, 1.0], [8, 521.819, 498.323, 0.746421, 1.0], [9, 498.364, 498.339, 0.740262, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.329, 496.906, 0.704001, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 515.974, 351.475, 0.491509, 1.0], [16, 526.238, 350.054, 0.496149, 1.0], [17, 505.69, 355.921, 0.588077, 1.0], [18, 535.09, 357.293, 0.560637, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 521.905, 357.435, 0.563843, 1.0], [1, 520.326, 394.076, 0.899838, 1.0], [2, 488.087, 394.067, 0.917333, 1.0], [3, 473.37, 449.864, 0.897707, 1.0], [4, 454.274, 498.35, 0.922514, 1.0], [5, 546.854, 394.056, 0.922817, 1.0], [6, 568.815, 451.295, 0.915734, 1.0], [7, 585.045, 498.346, 0.861153, 1.0], [8, 521.784, 498.322, 0.728872, 1.0], [9, 498.339, 498.33, 0.730186, 1.0], [10, 0, 0, 0, 1.0], [11, 0, 0, 0, 1.0], [12, 545.295, 498.307, 0.691193, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 516.004, 350.049, 0.502801, 1.0], [16, 526.269, 350.037, 0.501538, 1.0], [17, 505.702, 355.907, 0.595145, 1.0], [18, 535.095, 355.924, 0.499728, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
