[['2, k, 0', [-0.435933, -0.529973, 1.0]], ['2, k, 1', [-0.440762, -0.266399, 1.0]], ['2, k, 2', [-0.443903, -0.00733988, 1.0]], ['2, k, 3', [-0.454773, 0.0887192, 1.0]], ['2, k, 4', [-0.553044, -0.17053, 1.0]], ['2, k, 5', [-0.66006, -0.144882, 1.0]], ['2, k, 6', [-0.695569, -0.106576, 1.0]], ['2, k, 7', [-0.690058, -0.0538327, 1.0]], ['2, k, 8', [-0.310456, -0.0633754, 1.0]], ['2, k, 9', [-0.276346, -0.294648, 1.0]], ['2, k, 10', [-0.254578, -0.500547, 1.0]], ['2, k, 11', [-0.255787, -0.535166, 1.0]], ['2, k, 12', [-0.486218, -0.548407, 1.0]], ['2, k, 13', [-0.24558, -0.476539, 1.0]], ['2, k, 14', [-0.622032, -0.561804, 1.0]], ['2, k, 15', [-0.538574, -0.567871, 1.0]], ['2, k, 16', [-0.375904, -0.499695, 1.0]], ['2, k, 17', [-0.623807, -0.556917, 1.0]], ['2, k, 18', [-0.219475, -0.560413, 1.0]], ['2, k, 19', [-0.33517, -0.556081, 1.0]], ['2, k, 20', [-0.44343, -0.07156, 1.0]], ['2, k, 21', [-0.683281, -0.0298744, 1.0]], ['2, k, 22', [-0.748342, -0.0543475, 1.0]], ['2, k, 23', [-0.2536, -0.563802, 1.0]], ['2, k, 24', [-0.291331, -0.525943, 1.0]]]
[['2, k, 0', [-0.439089, -0.469887, 1.0]], ['2, k, 1', [-0.422642, -0.237177, 1.0]], ['2, k, 2', [-0.417102, -0.00477318, 1.0]], ['2, k, 3', [-0.413773, 0.115307, 1.0]], ['2, k, 4', [-0.538119, -0.074099, 1.0]], ['2, k, 5', [-0.63498, -0.00879516, 1.0]], ['2, k, 6', [-0.662727, 0.0968513, 1.0]], ['2, k, 7', [-0.675291, 0.144674, 1.0]], ['2, k, 8', [-0.278754, -0.0855292, 1.0]], ['2, k, 9', [-0.136894, -0.00950484, 1.0]], ['2, k, 10', [-0.0479728, 0.0569072, 1.0]], ['2, k, 11', [-0.055599, 0.104875, 1.0]], ['2, k, 12', [-0.520337, -0.454744, 1.0]], ['2, k, 13', [-0.197819, -0.420642, 1.0]], ['2, k, 14', [-0.39339, -0.634553, 1.0]], ['2, k, 15', [-0.364427, -0.64997, 1.0]], ['2, k, 16', [-0.349428, -0.471097, 1.0]], ['2, k, 17', [-0.641358, -0.594379, 1.0]], ['2, k, 18', [-0.546032, -0.437969, 1.0]], ['2, k, 19', [-0.459906, -0.517174, 1.0]], ['2, k, 20', [-0.417802, -0.0635631, 1.0]], ['2, k, 21', [-0.666096, 0.168176, 1.0]], ['2, k, 22', [-0.73013, 0.159656, 1.0]], ['2, k, 23', [-0.0475, 0.121373, 1.0]], ['2, k, 24', [-0.15151, 0.123185, 1.0]]]
[['2, k, 0', [-0.393914, -0.451095, 1.0]], ['2, k, 1', [-0.413045, -0.227933, 1.0]], ['2, k, 2', [-0.416186, -0.00124724, 1.0]], ['2, k, 3', [-0.412601, 0.124094, 1.0]], ['2, k, 4', [-0.540121, -0.0736118, 1.0]], ['2, k, 5', [-0.645212, 0.0460382, 1.0]], ['2, k, 6', [-0.685999, 0.17923, 1.0]], ['2, k, 7', [-0.680715, 0.228053, 1.0]], ['2, k, 8', [-0.275022, -0.0821954, 1.0]], ['2, k, 9', [-0.122775, 0.0394659, 1.0]], ['2, k, 10', [-0.0590917, 0.149313, 1.0]], ['2, k, 11', [-0.0473562, 0.187744, 1.0]], ['2, k, 12', [-0.465467, -0.452654, 1.0]], ['2, k, 13', [-0.163359, -0.545175, 1.0]], ['2, k, 14', [-0.356036, -0.758556, 1.0]], ['2, k, 15', [-0.323271, -0.749169, 1.0]], ['2, k, 16', [-0.312542, -0.439795, 1.0]], ['2, k, 17', [-0.569754, -0.625181, 1.0]], ['2, k, 18', [-0.474773, -0.468762, 1.0]], ['2, k, 19', [-0.395238, -0.553315, 1.0]], ['2, k, 20', [-0.415746, -0.0584591, 1.0]], ['2, k, 21', [-0.674188, 0.262754, 1.0]], ['2, k, 22', [-0.732993, 0.243828, 1.0]], ['2, k, 23', [-0.0398355, 0.212167, 1.0]], ['2, k, 24', [-0.116501, 0.206684, 1.0]]]
[['2, k, 0', [-0.388715, -0.463821, 1.0]], ['2, k, 1', [-0.408094, -0.22775, 1.0]], ['2, k, 2', [-0.415518, 0.000309849, 1.0]], ['2, k, 3', [-0.412394, 0.128292, 1.0]], ['2, k, 4', [-0.544623, -0.0738845, 1.0]], ['2, k, 5', [-0.677002, 0.069602, 1.0]], ['2, k, 6', [-0.675949, 0.246845, 1.0]], ['2, k, 7', [-0.677752, 0.299449, 1.0]], ['2, k, 8', [-0.26995, -0.0750252, 1.0]], ['2, k, 9', [-0.118585, 0.052734, 1.0]], ['2, k, 10', [-0.0596167, 0.212698, 1.0]], ['2, k, 11', [-0.0558039, 0.262753, 1.0]], ['2, k, 12', [-0.45862, -0.461777, 1.0]], ['2, k, 13', [-0.144126, -0.549501, 1.0]], ['2, k, 14', [-0.398688, -0.653772, 1.0]], ['2, k, 15', [-0.337799, -0.663071, 1.0]], ['2, k, 16', [-0.31077, -0.456278, 1.0]], ['2, k, 17', [-0.577579, -0.604051, 1.0]], ['2, k, 18', [-0.482532, -0.447676, 1.0]], ['2, k, 19', [-0.383037, -0.48354, 1.0]], ['2, k, 20', [-0.414961, -0.0575173, 1.0]], ['2, k, 21', [-0.659401, 0.336003, 1.0]], ['2, k, 22', [-0.720737, 0.306324, 1.0]], ['2, k, 23', [-0.056188, 0.294209, 1.0]], ['2, k, 24', [-0.140137, 0.284527, 1.0]]]
[['2, k, 0', [-0.399992, -0.454697, 1.0]], ['2, k, 1', [-0.409599, -0.224435, 1.0]], ['2, k, 2', [-0.415393, 0.000834044, 1.0]], ['2, k, 3', [-0.413168, 0.131892, 1.0]], ['2, k, 4', [-0.548158, -0.0676365, 1.0]], ['2, k, 5', [-0.644154, 0.108963, 1.0]], ['2, k, 6', [-0.688207, 0.299619, 1.0]], ['2, k, 7', [-0.68922, 0.356741, 1.0]], ['2, k, 8', [-0.264539, -0.0545841, 1.0]], ['2, k, 9', [-0.125248, 0.102912, 1.0]], ['2, k, 10', [-0.0740953, 0.268296, 1.0]], ['2, k, 11', [-0.0638343, 0.324292, 1.0]], ['2, k, 12', [-0.475683, -0.449531, 1.0]], ['2, k, 13', [-0.214833, -0.433226, 1.0]], ['2, k, 14', [-0.460912, -0.589628, 1.0]], ['2, k, 15', [-0.503284, -0.608628, 1.0]], ['2, k, 16', [-0.317281, -0.449853, 1.0]], ['2, k, 17', [-0.568843, -0.607228, 1.0]], ['2, k, 18', [-0.290142, -0.506217, 1.0]], ['2, k, 19', [-0.235061, -0.474752, 1.0]], ['2, k, 20', [-0.414836, -0.056799, 1.0]], ['2, k, 21', [-0.68973, 0.393682, 1.0]], ['2, k, 22', [-0.725549, 0.338108, 1.0]], ['2, k, 23', [-0.0562712, 0.362462, 1.0]], ['2, k, 24', [-0.139807, 0.336202, 1.0]]]
[['2, k, 0', [-0.409691, -0.449039, 1.0]], ['2, k, 1', [-0.412926, -0.221599, 1.0]], ['2, k, 2', [-0.416376, 0.00318951, 1.0]], ['2, k, 3', [-0.413099, 0.133162, 1.0]], ['2, k, 4', [-0.547272, -0.0587291, 1.0]], ['2, k, 5', [-0.655514, 0.123628, 1.0]], ['2, k, 6', [-0.694575, 0.343683, 1.0]], ['2, k, 7', [-0.700475, 0.406928, 1.0]], ['2, k, 8', [-0.266891, -0.0561894, 1.0]], ['2, k, 9', [-0.132648, 0.118164, 1.0]], ['2, k, 10', [-0.0801327, 0.313151, 1.0]], ['2, k, 11', [-0.0721007, 0.369077, 1.0]], ['2, k, 12', [-0.483774, -0.444808, 1.0]], ['2, k, 13', [-0.222256, -0.443152, 1.0]], ['2, k, 14', [-0.478394, -0.582715, 1.0]], ['2, k, 15', [-0.522036, -0.598049, 1.0]], ['2, k, 16', [-0.327552, -0.443917, 1.0]], ['2, k, 17', [-0.614618, -0.371625, 1.0]], ['2, k, 18', [-0.26623, -0.482018, 1.0]], ['2, k, 19', [-0.299197, -0.557414, 1.0]], ['2, k, 20', [-0.415849, -0.05455, 1.0]], ['2, k, 21', [-0.707182, 0.446048, 1.0]], ['2, k, 22', [-0.737497, 0.395127, 1.0]], ['2, k, 23', [-0.0689043, 0.411542, 1.0]], ['2, k, 24', [-0.146375, 0.391919, 1.0]]]
[['2, k, 0', [-0.408388, -0.442647, 1.0]], ['2, k, 1', [-0.41357, -0.218054, 1.0]], ['2, k, 2', [-0.417847, 0.00531877, 1.0]], ['2, k, 3', [-0.413364, 0.13528, 1.0]], ['2, k, 4', [-0.557656, -0.0441202, 1.0]], ['2, k, 5', [-0.666267, 0.153498, 1.0]], ['2, k, 6', [-0.700362, 0.380029, 1.0]], ['2, k, 7', [-0.708546, 0.443894, 1.0]], ['2, k, 8', [-0.267092, -0.0412291, 1.0]], ['2, k, 9', [-0.137048, 0.146476, 1.0]], ['2, k, 10', [-0.0841507, 0.340933, 1.0]], ['2, k, 11', [-0.0779784, 0.409068, 1.0]], ['2, k, 12', [-0.480388, -0.439894, 1.0]], ['2, k, 13', [-0.234131, -0.48977, 1.0]], ['2, k, 14', [-0.511336, -0.574801, 1.0]], ['2, k, 15', [-0.561674, -0.58116, 1.0]], ['2, k, 16', [-0.328221, -0.435967, 1.0]], ['2, k, 17', [-0.61354, -0.373992, 1.0]], ['2, k, 18', [-0.266999, -0.484237, 1.0]], ['2, k, 19', [-0.299982, -0.559662, 1.0]], ['2, k, 20', [-0.416878, -0.0520917, 1.0]], ['2, k, 21', [-0.714146, 0.489877, 1.0]], ['2, k, 22', [-0.633592, 0.451951, 1.0]], ['2, k, 23', [-0.0690812, 0.454666, 1.0]], ['2, k, 24', [-0.143557, 0.42496, 1.0]]]
[['2, k, 0', [-0.408501, -0.440707, 1.0]], ['2, k, 1', [-0.414425, -0.215823, 1.0]], ['2, k, 2', [-0.419891, 0.00803956, 1.0]], ['2, k, 3', [-0.413678, 0.135851, 1.0]], ['2, k, 4', [-0.556405, -0.0435016, 1.0]], ['2, k, 5', [-0.660815, 0.179835, 1.0]], ['2, k, 6', [-0.713519, 0.378642, 1.0]], ['2, k, 7', [-0.722209, 0.464392, 1.0]], ['2, k, 8', [-0.267889, -0.0322639, 1.0]], ['2, k, 9', [-0.143737, 0.162188, 1.0]], ['2, k, 10', [-0.0886154, 0.374764, 1.0]], ['2, k, 11', [-0.0853628, 0.438066, 1.0]], ['2, k, 12', [-0.480263, -0.438878, 1.0]], ['2, k, 13', [-0.23607, -0.495195, 1.0]], ['2, k, 14', [-0.512097, -0.575399, 1.0]], ['2, k, 15', [-0.564335, -0.582073, 1.0]], ['2, k, 16', [-0.328698, -0.433087, 1.0]], ['2, k, 17', [-0.613469, -0.374474, 1.0]], ['2, k, 18', [-0.269365, -0.487656, 1.0]], ['2, k, 19', [-0.302339, -0.563078, 1.0]], ['2, k, 20', [-0.418587, -0.0489806, 1.0]], ['2, k, 21', [-0.726062, 0.520164, 1.0]], ['2, k, 22', [-0.652624, 0.474934, 1.0]], ['2, k, 23', [-0.0813969, 0.488299, 1.0]], ['2, k, 24', [-0.148064, 0.457064, 1.0]]]
[['2, k, 0', [-0.4084, -0.439519, 1.0]], ['2, k, 1', [-0.414417, -0.21577, 1.0]], ['2, k, 2', [-0.419902, 0.00649896, 1.0]], ['2, k, 3', [-0.414401, 0.13713, 1.0]], ['2, k, 4', [-0.556017, -0.0427087, 1.0]], ['2, k, 5', [-0.660777, 0.18297, 1.0]], ['2, k, 6', [-0.719358, 0.428271, 1.0]], ['2, k, 7', [-0.727625, 0.491816, 1.0]], ['2, k, 8', [-0.268762, -0.0295087, 1.0]], ['2, k, 9', [-0.154252, 0.194324, 1.0]], ['2, k, 10', [-0.100758, 0.399453, 1.0]], ['2, k, 11', [-0.0947908, 0.467239, 1.0]], ['2, k, 12', [-0.479745, -0.437969, 1.0]], ['2, k, 13', [-0.236506, -0.498502, 1.0]], ['2, k, 14', [-0.511796, -0.576601, 1.0]], ['2, k, 15', [-0.564302, -0.582962, 1.0]], ['2, k, 16', [-0.328995, -0.431595, 1.0]], ['2, k, 17', [-0.61364, -0.373736, 1.0]], ['2, k, 18', [-0.260684, -0.493182, 1.0]], ['2, k, 19', [-0.293761, -0.568575, 1.0]], ['2, k, 20', [-0.418629, -0.0494956, 1.0]], ['2, k, 21', [-0.738162, 0.544083, 1.0]], ['2, k, 22', [-0.656616, 0.505006, 1.0]], ['2, k, 23', [-0.0903956, 0.52389, 1.0]], ['2, k, 24', [-0.160873, 0.488988, 1.0]]]
[['2, k, 0', [-0.405396, -0.434538, 1.0]], ['2, k, 1', [-0.414005, -0.21505, 1.0]], ['2, k, 2', [-0.420106, 0.00569469, 1.0]], ['2, k, 3', [-0.416401, 0.138423, 1.0]], ['2, k, 4', [-0.555926, -0.041347, 1.0]], ['2, k, 5', [-0.663687, 0.190962, 1.0]], ['2, k, 6', [-0.724894, 0.435838, 1.0]], ['2, k, 7', [-0.736936, 0.506645, 1.0]], ['2, k, 8', [-0.269616, -0.0276914, 1.0]], ['2, k, 9', [-0.156436, 0.198628, 1.0]], ['2, k, 10', [-0.106315, 0.40482, 1.0]], ['2, k, 11', [-0.103113, 0.487181, 1.0]], ['2, k, 12', [-0.475561, -0.433441, 1.0]], ['2, k, 13', [-0.231694, -0.508322, 1.0]], ['2, k, 14', [-0.503836, -0.59908, 1.0]], ['2, k, 15', [-0.395799, -0.552795, 1.0]], ['2, k, 16', [-0.326982, -0.426475, 1.0]], ['2, k, 17', [-0.615253, -0.374204, 1.0]], ['2, k, 18', [-0.421091, -0.59438, 1.0]], ['2, k, 19', [-0.379647, -0.615824, 1.0]], ['2, k, 20', [-0.418703, -0.0497614, 1.0]], ['2, k, 21', [-0.75365, 0.560403, 1.0]], ['2, k, 22', [-0.667844, 0.520975, 1.0]], ['2, k, 23', [-0.102708, 0.546635, 1.0]], ['2, k, 24', [-0.166533, 0.502343, 1.0]]]
[['2, k, 0', [-0.407732, -0.429591, 1.0]], ['2, k, 1', [-0.414996, -0.213693, 1.0]], ['2, k, 2', [-0.42061, 0.00514397, 1.0]], ['2, k, 3', [-0.417745, 0.138985, 1.0]], ['2, k, 4', [-0.559418, -0.035501, 1.0]], ['2, k, 5', [-0.66722, 0.199015, 1.0]], ['2, k, 6', [-0.729132, 0.43362, 1.0]], ['2, k, 7', [-0.744281, 0.512674, 1.0]], ['2, k, 8', [-0.26938, -0.0253317, 1.0]], ['2, k, 9', [-0.161232, 0.20816, 1.0]], ['2, k, 10', [-0.117804, 0.438529, 1.0]], ['2, k, 11', [-0.111402, 0.500675, 1.0]], ['2, k, 12', [-0.477365, -0.42871, 1.0]], ['2, k, 13', [-0.231233, -0.515663, 1.0]], ['2, k, 14', [-0.513404, -0.561251, 1.0]], ['2, k, 15', [-0.413459, -0.50319, 1.0]], ['2, k, 16', [-0.329881, -0.421622, 1.0]], ['2, k, 17', [-0.621804, -0.374327, 1.0]], ['2, k, 18', [-0.421301, -0.588863, 1.0]], ['2, k, 19', [-0.524557, -0.541486, 1.0]], ['2, k, 20', [-0.419223, -0.0499016, 1.0]], ['2, k, 21', [-0.756973, 0.570705, 1.0]], ['2, k, 22', [-0.674694, 0.530847, 1.0]], ['2, k, 23', [-0.113128, 0.558683, 1.0]], ['2, k, 24', [-0.165983, 0.514358, 1.0]]]
[['2, k, 0', [-0.406505, -0.428013, 1.0]], ['2, k, 1', [-0.414807, -0.213152, 1.0]], ['2, k, 2', [-0.420821, 0.00484964, 1.0]], ['2, k, 3', [-0.419862, 0.141611, 1.0]], ['2, k, 4', [-0.561258, -0.0327302, 1.0]], ['2, k, 5', [-0.670746, 0.20371, 1.0]], ['2, k, 6', [-0.732647, 0.440986, 1.0]], ['2, k, 7', [-0.750851, 0.51746, 1.0]], ['2, k, 8', [-0.269662, -0.0237785, 1.0]], ['2, k, 9', [-0.163122, 0.213108, 1.0]], ['2, k, 10', [-0.120947, 0.445157, 1.0]], ['2, k, 11', [-0.115978, 0.510677, 1.0]], ['2, k, 12', [-0.476089, -0.427583, 1.0]], ['2, k, 13', [-0.235822, -0.516835, 1.0]], ['2, k, 14', [-0.5169, -0.561866, 1.0]], ['2, k, 15', [-0.416368, -0.504942, 1.0]], ['2, k, 16', [-0.328725, -0.419601, 1.0]], ['2, k, 17', [-0.61927, -0.37039, 1.0]], ['2, k, 18', [-0.367055, -0.629149, 1.0]], ['2, k, 19', [-0.471197, -0.57267, 1.0]], ['2, k, 20', [-0.419304, -0.0499145, 1.0]], ['2, k, 21', [-0.760394, 0.578437, 1.0]], ['2, k, 22', [-0.678613, 0.535998, 1.0]], ['2, k, 23', [-0.110838, 0.570114, 1.0]], ['2, k, 24', [-0.17704, 0.530194, 1.0]]]
[['2, k, 0', [-0.404888, -0.427077, 1.0]], ['2, k, 1', [-0.414536, -0.212637, 1.0]], ['2, k, 2', [-0.421137, 0.00457669, 1.0]], ['2, k, 3', [-0.421735, 0.14229, 1.0]], ['2, k, 4', [-0.562449, -0.0306896, 1.0]], ['2, k, 5', [-0.674259, 0.207022, 1.0]], ['2, k, 6', [-0.736277, 0.44606, 1.0]], ['2, k, 7', [-0.756591, 0.519622, 1.0]], ['2, k, 8', [-0.269811, -0.0223949, 1.0]], ['2, k, 9', [-0.165417, 0.218609, 1.0]], ['2, k, 10', [-0.123312, 0.445443, 1.0]], ['2, k, 11', [-0.12046, 0.515317, 1.0]], ['2, k, 12', [-0.473846, -0.426614, 1.0]], ['2, k, 13', [-0.238214, -0.520311, 1.0]], ['2, k, 14', [-0.517882, -0.562921, 1.0]], ['2, k, 15', [-0.398589, -0.546605, 1.0]], ['2, k, 16', [-0.327696, -0.418763, 1.0]], ['2, k, 17', [-0.61897, -0.371482, 1.0]], ['2, k, 18', [-0.368182, -0.628944, 1.0]], ['2, k, 19', [-0.472189, -0.572034, 1.0]], ['2, k, 20', [-0.419477, -0.049961, 1.0]], ['2, k, 21', [-0.767871, 0.578232, 1.0]], ['2, k, 22', [-0.684758, 0.538765, 1.0]], ['2, k, 23', [-0.113384, 0.577606, 1.0]], ['2, k, 24', [-0.181242, 0.5374, 1.0]]]
[['2, k, 0', [-0.404773, -0.426418, 1.0]], ['2, k, 1', [-0.414702, -0.21191, 1.0]], ['2, k, 2', [-0.421545, 0.00467219, 1.0]], ['2, k, 3', [-0.42404, 0.143461, 1.0]], ['2, k, 4', [-0.563023, -0.0296214, 1.0]], ['2, k, 5', [-0.677904, 0.208671, 1.0]], ['2, k, 6', [-0.744318, 0.452159, 1.0]], ['2, k, 7', [-0.764034, 0.524797, 1.0]], ['2, k, 8', [-0.270125, -0.0211544, 1.0]], ['2, k, 9', [-0.16943, 0.224428, 1.0]], ['2, k, 10', [-0.126437, 0.448642, 1.0]], ['2, k, 11', [-0.125628, 0.521306, 1.0]], ['2, k, 12', [-0.473481, -0.426045, 1.0]], ['2, k, 13', [-0.239466, -0.52216, 1.0]], ['2, k, 14', [-0.518989, -0.562128, 1.0]], ['2, k, 15', [-0.39941, -0.546324, 1.0]], ['2, k, 16', [-0.327951, -0.418085, 1.0]], ['2, k, 17', [-0.620197, -0.371696, 1.0]], ['2, k, 18', [-0.436235, -0.597472, 1.0]], ['2, k, 19', [-0.527104, -0.523288, 1.0]], ['2, k, 20', [-0.419818, -0.0497195, 1.0]], ['2, k, 21', [-0.778304, 0.582259, 1.0]], ['2, k, 22', [-0.69494, 0.542533, 1.0]], ['2, k, 23', [-0.118992, 0.582742, 1.0]], ['2, k, 24', [-0.186133, 0.538586, 1.0]]]
[['2, k, 0', [-0.402002, -0.426963, 1.0]], ['2, k, 1', [-0.414112, -0.211839, 1.0]], ['2, k, 2', [-0.42169, 0.00456453, 1.0]], ['2, k, 3', [-0.425224, 0.14296, 1.0]], ['2, k, 4', [-0.563572, -0.0289111, 1.0]], ['2, k, 5', [-0.680278, 0.209391, 1.0]], ['2, k, 6', [-0.747783, 0.448735, 1.0]], ['2, k, 7', [-0.770373, 0.52183, 1.0]], ['2, k, 8', [-0.270821, -0.0204025, 1.0]], ['2, k, 9', [-0.171771, 0.227357, 1.0]], ['2, k, 10', [-0.130954, 0.449466, 1.0]], ['2, k, 11', [-0.131711, 0.530381, 1.0]], ['2, k, 12', [-0.469837, -0.426893, 1.0]], ['2, k, 13', [-0.265453, -0.368438, 1.0]], ['2, k, 14', [-0.52038, -0.482467, 1.0]], ['2, k, 15', [-0.437017, -0.557491, 1.0]], ['2, k, 16', [-0.325946, -0.418403, 1.0]], ['2, k, 17', [-0.618314, -0.372788, 1.0]], ['2, k, 18', [-0.376084, -0.683749, 1.0]], ['2, k, 19', [-0.30072, -0.709358, 1.0]], ['2, k, 20', [-0.419832, -0.0497292, 1.0]], ['2, k, 21', [-0.781497, 0.584656, 1.0]], ['2, k, 22', [-0.702647, 0.538828, 1.0]], ['2, k, 23', [-0.132037, 0.58597, 1.0]], ['2, k, 24', [-0.191068, 0.544343, 1.0]]]
[['2, k, 0', [-0.401445, -0.427607, 1.0]], ['2, k, 1', [-0.414057, -0.211867, 1.0]], ['2, k, 2', [-0.422131, 0.00422687, 1.0]], ['2, k, 3', [-0.426936, 0.142777, 1.0]], ['2, k, 4', [-0.564626, -0.0278011, 1.0]], ['2, k, 5', [-0.683456, 0.210436, 1.0]], ['2, k, 6', [-0.748168, 0.450496, 1.0]], ['2, k, 7', [-0.77231, 0.523384, 1.0]], ['2, k, 8', [-0.271168, -0.0199697, 1.0]], ['2, k, 9', [-0.173552, 0.22916, 1.0]], ['2, k, 10', [-0.132984, 0.450051, 1.0]], ['2, k, 11', [-0.133609, 0.533574, 1.0]], ['2, k, 12', [-0.468579, -0.42725, 1.0]], ['2, k, 13', [-0.470296, -0.147452, 1.0]], ['2, k, 14', [-0.632114, -0.52573, 1.0]], ['2, k, 15', [-0.52213, -0.571689, 1.0]], ['2, k, 16', [-0.326015, -0.419268, 1.0]], ['2, k, 17', [-0.473116, -0.606737, 1.0]], ['2, k, 18', [-0.332003, -0.85061, 1.0]], ['2, k, 19', [-0.288464, -0.891339, 1.0]], ['2, k, 20', [-0.420049, -0.0498506, 1.0]], ['2, k, 21', [-0.784282, 0.582212, 1.0]], ['2, k, 22', [-0.69952, 0.540159, 1.0]], ['2, k, 23', [-0.127477, 0.584431, 1.0]], ['2, k, 24', [-0.196, 0.549644, 1.0]]]
[['2, k, 0', [-0.416059, -0.421591, 1.0]], ['2, k, 1', [-0.417643, -0.210599, 1.0]], ['2, k, 2', [-0.42237, 0.00367396, 1.0]], ['2, k, 3', [-0.428688, 0.142124, 1.0]], ['2, k, 4', [-0.565198, -0.0273083, 1.0]], ['2, k, 5', [-0.685202, 0.21096, 1.0]], ['2, k, 6', [-0.751217, 0.451299, 1.0]], ['2, k, 7', [-0.773831, 0.521549, 1.0]], ['2, k, 8', [-0.271298, -0.0198419, 1.0]], ['2, k, 9', [-0.17581, 0.229451, 1.0]], ['2, k, 10', [-0.134617, 0.450684, 1.0]], ['2, k, 11', [-0.138154, 0.534138, 1.0]], ['2, k, 12', [-0.480694, -0.417493, 1.0]], ['2, k, 13', [-0.456906, -0.119367, 1.0]], ['2, k, 14', [-0.627109, -0.345627, 1.0]], ['2, k, 15', [-0.554601, -0.442311, 1.0]], ['2, k, 16', [-0.342869, -0.417525, 1.0]], ['2, k, 17', [-0.500779, -0.6586, 1.0]], ['2, k, 18', [-0.333634, -0.88269, 1.0]], ['2, k, 19', [-0.277545, -0.795744, 1.0]], ['2, k, 20', [-0.420527, -0.0501785, 1.0]], ['2, k, 21', [-0.784857, 0.579169, 1.0]], ['2, k, 22', [-0.706975, 0.539915, 1.0]], ['2, k, 23', [-0.134552, 0.59096, 1.0]], ['2, k, 24', [-0.199141, 0.548128, 1.0]]]
[['2, k, 0', [-0.414367, -0.411618, 1.0]], ['2, k, 1', [-0.41982, -0.199006, 1.0]], ['2, k, 2', [-0.425154, 0.0117181, 1.0]], ['2, k, 3', [-0.432846, 0.144, 1.0]], ['2, k, 4', [-0.572646, -0.0140775, 1.0]], ['2, k, 5', [-0.692067, 0.221295, 1.0]], ['2, k, 6', [-0.759836, 0.463484, 1.0]], ['2, k, 7', [-0.776765, 0.523227, 1.0]], ['2, k, 8', [-0.280577, -0.00517238, 1.0]], ['2, k, 9', [-0.177959, 0.229417, 1.0]], ['2, k, 10', [-0.139553, 0.468013, 1.0]], ['2, k, 11', [-0.139236, 0.536447, 1.0]], ['2, k, 12', [-0.477028, -0.406492, 1.0]], ['2, k, 13', [-0.165796, -0.410211, 1.0]], ['2, k, 14', [-0.428551, -0.514336, 1.0]], ['2, k, 15', [-0.461117, -0.586206, 1.0]], ['2, k, 16', [-0.342688, -0.408203, 1.0]], ['2, k, 17', [-0.498293, -0.665662, 1.0]], ['2, k, 18', [-0.316949, -0.879685, 1.0]], ['2, k, 19', [-0.26964, -0.806374, 1.0]], ['2, k, 20', [-0.423219, -0.0422331, 1.0]], ['2, k, 21', [-0.781646, 0.589123, 1.0]], ['2, k, 22', [-0.709919, 0.538517, 1.0]], ['2, k, 23', [-0.13962, 0.592838, 1.0]], ['2, k, 24', [-0.199857, 0.550123, 1.0]]]
[['2, k, 0', [-0.415601, -0.406134, 1.0]], ['2, k, 1', [-0.422325, -0.19454, 1.0]], ['2, k, 2', [-0.42926, 0.0157778, 1.0]], ['2, k, 3', [-0.433927, 0.144145, 1.0]], ['2, k, 4', [-0.575703, -0.0101865, 1.0]], ['2, k, 5', [-0.692821, 0.220584, 1.0]], ['2, k, 6', [-0.762211, 0.465464, 1.0]], ['2, k, 7', [-0.781642, 0.52523, 1.0]], ['2, k, 8', [-0.283634, -0.0011512, 1.0]], ['2, k, 9', [-0.179935, 0.230146, 1.0]], ['2, k, 10', [-0.140759, 0.474077, 1.0]], ['2, k, 11', [-0.142342, 0.538244, 1.0]], ['2, k, 12', [-0.478464, -0.400031, 1.0]], ['2, k, 13', [-0.291812, -0.138207, 1.0]], ['2, k, 14', [-0.526681, -0.296665, 1.0]], ['2, k, 15', [-0.487442, -0.408759, 1.0]], ['2, k, 16', [-0.343904, -0.403748, 1.0]], ['2, k, 17', [-0.497885, -0.664784, 1.0]], ['2, k, 18', [-0.312573, -0.875883, 1.0]], ['2, k, 19', [-0.268417, -0.797009, 1.0]], ['2, k, 20', [-0.427089, -0.0375638, 1.0]], ['2, k, 21', [-0.792287, 0.587868, 1.0]], ['2, k, 22', [-0.712934, 0.540608, 1.0]], ['2, k, 23', [-0.135843, 0.59373, 1.0]], ['2, k, 24', [-0.205383, 0.552868, 1.0]]]
