[['2, k, 0', [-0.312667, -0.272224, 1.0]], ['2, k, 1', [-0.228528, 0.00828806, 1.0]], ['2, k, 2', [-0.145127, 0.282779, 1.0]], ['2, k, 3', [-0.0911171, 0.394603, 1.0]], ['2, k, 4', [-0.318499, 0.234461, 1.0]], ['2, k, 5', [-0.387001, 0.342985, 1.0]], ['2, k, 6', [-0.311969, 0.415478, 1.0]], ['2, k, 7', [-0.299915, 0.434812, 1.0]], ['2, k, 8', [-0.00922444, 0.201306, 1.0]], ['2, k, 9', [0.16466, 0.247979, 1.0]], ['2, k, 10', [0.311735, 0.367877, 1.0]], ['2, k, 11', [0.338657, 0.410749, 1.0]], ['2, k, 12', [-0.379271, -0.261376, 1.0]], ['2, k, 13', [-0.333922, -0.514444, 1.0]], ['2, k, 14', [-0.315262, -0.843828, 1.0]], ['2, k, 15', [-0.313414, -0.895363, 1.0]], ['2, k, 16', [-0.238539, -0.276535, 1.0]], ['2, k, 17', [-0.139857, -0.543361, 1.0]], ['2, k, 18', [-0.0970482, -0.866954, 1.0]], ['2, k, 19', [-0.0975355, -0.918108, 1.0]], ['2, k, 20', [-0.165913, 0.215008, 1.0]], ['2, k, 21', [-0.271088, 0.448979, 1.0]], ['2, k, 22', [-0.270175, 0.413189, 1.0]], ['2, k, 23', [0.363195, 0.448674, 1.0]], ['2, k, 24', [0.373433, 0.411458, 1.0]]]
[['2, k, 0', [-0.174897, -0.280202, 1.0]], ['2, k, 1', [-0.247986, -0.00765622, 1.0]], ['2, k, 2', [-0.317436, 0.260656, 1.0]], ['2, k, 3', [-0.354353, 0.37271, 1.0]], ['2, k, 4', [-0.426645, 0.135712, 1.0]], ['2, k, 5', [-0.543605, 0.0338881, 1.0]], ['2, k, 6', [-0.536204, 0.179705, 1.0]], ['2, k, 7', [-0.541238, 0.209228, 1.0]], ['2, k, 8', [-0.131726, 0.254298, 1.0]], ['2, k, 9', [-0.0620767, 0.462372, 1.0]], ['2, k, 10', [-0.0547397, 0.631306, 1.0]], ['2, k, 11', [-0.0690066, 0.68018, 1.0]], ['2, k, 12', [-0.233169, -0.284669, 1.0]], ['2, k, 13', [-0.273907, -0.571902, 1.0]], ['2, k, 14', [-0.294473, -0.913352, 1.0]], ['2, k, 15', [-0.320761, -0.996846, 1.0]], ['2, k, 16', [-0.111338, -0.268058, 1.0]], ['2, k, 17', [-0.066266, -0.587281, 1.0]], ['2, k, 18', [-0.0711268, -0.94122, 1.0]], ['2, k, 19', [-0.0682956, -1.01534, 1.0]], ['2, k, 20', [-0.300594, 0.194173, 1.0]], ['2, k, 21', [-0.509428, 0.25338, 1.0]], ['2, k, 22', [-0.575294, 0.225268, 1.0]], ['2, k, 23', [-0.0649303, 0.720989, 1.0]], ['2, k, 24', [-0.105592, 0.64507, 1.0]]]
[['2, k, 0', [-0.173052, -0.280843, 1.0]], ['2, k, 1', [-0.246889, -0.0076893, 1.0]], ['2, k, 2', [-0.316954, 0.260766, 1.0]], ['2, k, 3', [-0.354684, 0.37259, 1.0]], ['2, k, 4', [-0.426786, 0.134846, 1.0]], ['2, k, 5', [-0.543443, 0.0322098, 1.0]], ['2, k, 6', [-0.535891, 0.179589, 1.0]], ['2, k, 7', [-0.541656, 0.205291, 1.0]], ['2, k, 8', [-0.132007, 0.254988, 1.0]], ['2, k, 9', [-0.0647419, 0.464288, 1.0]], ['2, k, 10', [-0.0564389, 0.629274, 1.0]], ['2, k, 11', [-0.0712249, 0.677767, 1.0]], ['2, k, 12', [-0.231086, -0.286064, 1.0]], ['2, k, 13', [-0.273261, -0.5718, 1.0]], ['2, k, 14', [-0.294558, -0.912721, 1.0]], ['2, k, 15', [-0.320856, -0.996294, 1.0]], ['2, k, 16', [-0.109924, -0.268276, 1.0]], ['2, k, 17', [-0.0659725, -0.593822, 1.0]], ['2, k, 18', [-0.0715535, -0.940183, 1.0]], ['2, k, 19', [-0.0681261, -1.01345, 1.0]], ['2, k, 20', [-0.299972, 0.194283, 1.0]], ['2, k, 21', [-0.506086, 0.24994, 1.0]], ['2, k, 22', [-0.566797, 0.222133, 1.0]], ['2, k, 23', [-0.069866, 0.715991, 1.0]], ['2, k, 24', [-0.106178, 0.645846, 1.0]]]
[['2, k, 0', [-0.168459, -0.28716, 1.0]], ['2, k, 1', [-0.246775, -0.00784718, 1.0]], ['2, k, 2', [-0.319696, 0.263749, 1.0]], ['2, k, 3', [-0.354946, 0.372233, 1.0]], ['2, k, 4', [-0.42696, 0.135395, 1.0]], ['2, k, 5', [-0.542778, 0.0308193, 1.0]], ['2, k, 6', [-0.53281, 0.172572, 1.0]], ['2, k, 7', [-0.540909, 0.204354, 1.0]], ['2, k, 8', [-0.132101, 0.255224, 1.0]], ['2, k, 9', [-0.0657322, 0.464799, 1.0]], ['2, k, 10', [-0.0574513, 0.628522, 1.0]], ['2, k, 11', [-0.0711492, 0.675644, 1.0]], ['2, k, 12', [-0.227528, -0.295052, 1.0]], ['2, k, 13', [-0.273291, -0.571787, 1.0]], ['2, k, 14', [-0.296094, -0.91948, 1.0]], ['2, k, 15', [-0.323036, -1.00096, 1.0]], ['2, k, 16', [-0.104529, -0.272849, 1.0]], ['2, k, 17', [-0.0645939, -0.592596, 1.0]], ['2, k, 18', [-0.0715281, -0.939601, 1.0]], ['2, k, 19', [-0.068527, -1.01314, 1.0]], ['2, k, 20', [-0.301359, 0.195833, 1.0]], ['2, k, 21', [-0.504901, 0.248696, 1.0]], ['2, k, 22', [-0.558065, 0.234767, 1.0]], ['2, k, 23', [-0.0684165, 0.714689, 1.0]], ['2, k, 24', [-0.113399, 0.642307, 1.0]]]
[['2, k, 0', [-0.167803, -0.287247, 1.0]], ['2, k, 1', [-0.245561, -0.00936791, 1.0]], ['2, k, 2', [-0.318589, 0.260264, 1.0]], ['2, k, 3', [-0.356245, 0.371325, 1.0]], ['2, k, 4', [-0.426916, 0.135591, 1.0]], ['2, k, 5', [-0.541707, 0.0287463, 1.0]], ['2, k, 6', [-0.532002, 0.169507, 1.0]], ['2, k, 7', [-0.539855, 0.202867, 1.0]], ['2, k, 8', [-0.132243, 0.255702, 1.0]], ['2, k, 9', [-0.0669067, 0.465475, 1.0]], ['2, k, 10', [-0.0584739, 0.627759, 1.0]], ['2, k, 11', [-0.0732088, 0.675571, 1.0]], ['2, k, 12', [-0.22702, -0.295145, 1.0]], ['2, k, 13', [-0.273004, -0.570885, 1.0]], ['2, k, 14', [-0.29581, -0.917285, 1.0]], ['2, k, 15', [-0.3229, -0.999133, 1.0]], ['2, k, 16', [-0.103882, -0.27286, 1.0]], ['2, k, 17', [-0.0636546, -0.596644, 1.0]], ['2, k, 18', [-0.0713235, -0.938524, 1.0]], ['2, k, 19', [-0.0684207, -1.01206, 1.0]], ['2, k, 20', [-0.30042, 0.193356, 1.0]], ['2, k, 21', [-0.505941, 0.24796, 1.0]], ['2, k, 22', [-0.55939, 0.231872, 1.0]], ['2, k, 23', [-0.0731079, 0.714976, 1.0]], ['2, k, 24', [-0.113612, 0.641705, 1.0]]]
[['2, k, 0', [-0.163307, -0.291926, 1.0]], ['2, k, 1', [-0.24632, -0.0102461, 1.0]], ['2, k, 2', [-0.330025, 0.26226, 1.0]], ['2, k, 3', [-0.35675, 0.370883, 1.0]], ['2, k, 4', [-0.42692, 0.134815, 1.0]], ['2, k, 5', [-0.541823, 0.0284651, 1.0]], ['2, k, 6', [-0.531596, 0.167842, 1.0]], ['2, k, 7', [-0.540172, 0.202254, 1.0]], ['2, k, 8', [-0.132339, 0.256147, 1.0]], ['2, k, 9', [-0.0658122, 0.465482, 1.0]], ['2, k, 10', [-0.0610455, 0.630028, 1.0]], ['2, k, 11', [-0.0746799, 0.677792, 1.0]], ['2, k, 12', [-0.223219, -0.301103, 1.0]], ['2, k, 13', [-0.272823, -0.570632, 1.0]], ['2, k, 14', [-0.295508, -0.915647, 1.0]], ['2, k, 15', [-0.322772, -0.997681, 1.0]], ['2, k, 16', [-0.0987198, -0.27635, 1.0]], ['2, k, 17', [-0.064339, -0.592027, 1.0]], ['2, k, 18', [-0.0712039, -0.938611, 1.0]], ['2, k, 19', [-0.0683597, -1.01201, 1.0]], ['2, k, 20', [-0.308009, 0.194165, 1.0]], ['2, k, 21', [-0.509615, 0.24796, 1.0]], ['2, k, 22', [-0.564532, 0.229975, 1.0]], ['2, k, 23', [-0.0723403, 0.715156, 1.0]], ['2, k, 24', [-0.113204, 0.644524, 1.0]]]
[['2, k, 0', [-0.161456, -0.293783, 1.0]], ['2, k, 1', [-0.246749, -0.0107986, 1.0]], ['2, k, 2', [-0.332755, 0.262708, 1.0]], ['2, k, 3', [-0.357615, 0.369907, 1.0]], ['2, k, 4', [-0.42689, 0.133963, 1.0]], ['2, k, 5', [-0.541745, 0.0278993, 1.0]], ['2, k, 6', [-0.532238, 0.170254, 1.0]], ['2, k, 7', [-0.541274, 0.20044, 1.0]], ['2, k, 8', [-0.132662, 0.25714, 1.0]], ['2, k, 9', [-0.0654068, 0.465683, 1.0]], ['2, k, 10', [-0.0635406, 0.632097, 1.0]], ['2, k, 11', [-0.0791151, 0.680142, 1.0]], ['2, k, 12', [-0.220939, -0.304141, 1.0]], ['2, k, 13', [-0.272148, -0.570964, 1.0]], ['2, k, 14', [-0.295788, -0.915787, 1.0]], ['2, k, 15', [-0.319444, -0.99924, 1.0]], ['2, k, 16', [-0.0971523, -0.277414, 1.0]], ['2, k, 17', [-0.0630313, -0.596995, 1.0]], ['2, k, 18', [-0.0715092, -0.938511, 1.0]], ['2, k, 19', [-0.0693027, -1.01148, 1.0]], ['2, k, 20', [-0.310515, 0.194406, 1.0]], ['2, k, 21', [-0.510331, 0.246418, 1.0]], ['2, k, 22', [-0.563807, 0.220775, 1.0]], ['2, k, 23', [-0.0731042, 0.722677, 1.0]], ['2, k, 24', [-0.120072, 0.63827, 1.0]]]
[['2, k, 0', [-0.161609, -0.293336, 1.0]], ['2, k, 1', [-0.246914, -0.0109865, 1.0]], ['2, k, 2', [-0.332623, 0.262093, 1.0]], ['2, k, 3', [-0.358091, 0.369508, 1.0]], ['2, k, 4', [-0.426829, 0.132197, 1.0]], ['2, k, 5', [-0.537793, 0.0269373, 1.0]], ['2, k, 6', [-0.531383, 0.167504, 1.0]], ['2, k, 7', [-0.541661, 0.200392, 1.0]], ['2, k, 8', [-0.13275, 0.257359, 1.0]], ['2, k, 9', [-0.0661356, 0.465846, 1.0]], ['2, k, 10', [-0.0647142, 0.635689, 1.0]], ['2, k, 11', [-0.0802653, 0.682778, 1.0]], ['2, k, 12', [-0.221092, -0.302973, 1.0]], ['2, k, 13', [-0.272101, -0.570569, 1.0]], ['2, k, 14', [-0.295849, -0.915799, 1.0]], ['2, k, 15', [-0.320203, -0.998209, 1.0]], ['2, k, 16', [-0.09742, -0.277128, 1.0]], ['2, k, 17', [-0.0628262, -0.597205, 1.0]], ['2, k, 18', [-0.0714664, -0.938099, 1.0]], ['2, k, 19', [-0.0691392, -1.01093, 1.0]], ['2, k, 20', [-0.310586, 0.194067, 1.0]], ['2, k, 21', [-0.513813, 0.243031, 1.0]], ['2, k, 22', [-0.573824, 0.207034, 1.0]], ['2, k, 23', [-0.0737938, 0.723162, 1.0]], ['2, k, 24', [-0.11941, 0.641424, 1.0]]]
[['2, k, 0', [-0.16101, -0.294565, 1.0]], ['2, k, 1', [-0.24793, -0.0115743, 1.0]], ['2, k, 2', [-0.335916, 0.262975, 1.0]], ['2, k, 3', [-0.358527, 0.368755, 1.0]], ['2, k, 4', [-0.426728, 0.131665, 1.0]], ['2, k, 5', [-0.536408, 0.0262132, 1.0]], ['2, k, 6', [-0.530434, 0.166366, 1.0]], ['2, k, 7', [-0.539635, 0.200064, 1.0]], ['2, k, 8', [-0.132809, 0.257883, 1.0]], ['2, k, 9', [-0.0662736, 0.466045, 1.0]], ['2, k, 10', [-0.0654684, 0.636603, 1.0]], ['2, k, 11', [-0.0801007, 0.682523, 1.0]], ['2, k, 12', [-0.221106, -0.30463, 1.0]], ['2, k, 13', [-0.272321, -0.571638, 1.0]], ['2, k, 14', [-0.297131, -0.917153, 1.0]], ['2, k, 15', [-0.3211, -0.999443, 1.0]], ['2, k, 16', [-0.0962411, -0.278026, 1.0]], ['2, k, 17', [-0.0638177, -0.598329, 1.0]], ['2, k, 18', [-0.071425, -0.937545, 1.0]], ['2, k, 19', [-0.0689815, -1.0116, 1.0]], ['2, k, 20', [-0.313608, 0.194623, 1.0]], ['2, k, 21', [-0.510958, 0.243416, 1.0]], ['2, k, 22', [-0.567887, 0.217867, 1.0]], ['2, k, 23', [-0.0759284, 0.722786, 1.0]], ['2, k, 24', [-0.119588, 0.643615, 1.0]]]
[['2, k, 0', [-0.159992, -0.29555, 1.0]], ['2, k, 1', [-0.246345, -0.0130481, 1.0]], ['2, k, 2', [-0.332104, 0.261249, 1.0]], ['2, k, 3', [-0.358716, 0.368723, 1.0]], ['2, k, 4', [-0.426529, 0.130921, 1.0]], ['2, k, 5', [-0.535756, 0.0252012, 1.0]], ['2, k, 6', [-0.529404, 0.163921, 1.0]], ['2, k, 7', [-0.538322, 0.198657, 1.0]], ['2, k, 8', [-0.132977, 0.258602, 1.0]], ['2, k, 9', [-0.0665435, 0.466355, 1.0]], ['2, k, 10', [-0.0768036, 0.637609, 1.0]], ['2, k, 11', [-0.0828501, 0.684345, 1.0]], ['2, k, 12', [-0.220415, -0.305925, 1.0]], ['2, k, 13', [-0.272499, -0.572136, 1.0]], ['2, k, 14', [-0.296973, -0.919335, 1.0]], ['2, k, 15', [-0.320244, -0.999386, 1.0]], ['2, k, 16', [-0.0947633, -0.278752, 1.0]], ['2, k, 17', [-0.0640089, -0.599061, 1.0]], ['2, k, 18', [-0.0714117, -0.937532, 1.0]], ['2, k, 19', [-0.0684549, -1.01219, 1.0]], ['2, k, 20', [-0.310879, 0.193212, 1.0]], ['2, k, 21', [-0.511056, 0.242125, 1.0]], ['2, k, 22', [-0.567771, 0.213884, 1.0]], ['2, k, 23', [-0.0738156, 0.726698, 1.0]], ['2, k, 24', [-0.126166, 0.640138, 1.0]]]
[['2, k, 0', [-0.160106, -0.294449, 1.0]], ['2, k, 1', [-0.24632, -0.0129861, 1.0]], ['2, k, 2', [-0.331683, 0.261046, 1.0]], ['2, k, 3', [-0.358785, 0.368594, 1.0]], ['2, k, 4', [-0.426575, 0.131122, 1.0]], ['2, k, 5', [-0.534766, 0.0244427, 1.0]], ['2, k, 6', [-0.52836, 0.16117, 1.0]], ['2, k, 7', [-0.538033, 0.196129, 1.0]], ['2, k, 8', [-0.13318, 0.258759, 1.0]], ['2, k, 9', [-0.0669805, 0.46664, 1.0]], ['2, k, 10', [-0.075873, 0.638453, 1.0]], ['2, k, 11', [-0.0828997, 0.683575, 1.0]], ['2, k, 12', [-0.2201, -0.30387, 1.0]], ['2, k, 13', [-0.272589, -0.571198, 1.0]], ['2, k, 14', [-0.29729, -0.919041, 1.0]], ['2, k, 15', [-0.321779, -0.999678, 1.0]], ['2, k, 16', [-0.0952935, -0.278052, 1.0]], ['2, k, 17', [-0.0712633, -0.565129, 1.0]], ['2, k, 18', [-0.0713352, -0.936725, 1.0]], ['2, k, 19', [-0.0685509, -1.01179, 1.0]], ['2, k, 20', [-0.31067, 0.193153, 1.0]], ['2, k, 21', [-0.508738, 0.241977, 1.0]], ['2, k, 22', [-0.57288, 0.159597, 1.0]], ['2, k, 23', [-0.0700172, 0.728491, 1.0]], ['2, k, 24', [-0.125674, 0.639834, 1.0]]]
[['2, k, 0', [-0.158555, -0.295992, 1.0]], ['2, k, 1', [-0.246407, -0.0130773, 1.0]], ['2, k, 2', [-0.333311, 0.262156, 1.0]], ['2, k, 3', [-0.359364, 0.36857, 1.0]], ['2, k, 4', [-0.425955, 0.130697, 1.0]], ['2, k, 5', [-0.535196, 0.0242954, 1.0]], ['2, k, 6', [-0.528889, 0.164736, 1.0]], ['2, k, 7', [-0.537728, 0.193781, 1.0]], ['2, k, 8', [-0.133288, 0.258824, 1.0]], ['2, k, 9', [-0.0671641, 0.466739, 1.0]], ['2, k, 10', [-0.075163, 0.639037, 1.0]], ['2, k, 11', [-0.0833594, 0.684332, 1.0]], ['2, k, 12', [-0.21827, -0.306768, 1.0]], ['2, k, 13', [-0.272647, -0.571816, 1.0]], ['2, k, 14', [-0.296407, -0.91889, 1.0]], ['2, k, 15', [-0.324676, -1.00055, 1.0]], ['2, k, 16', [-0.0937455, -0.278906, 1.0]], ['2, k, 17', [-0.0688502, -0.568601, 1.0]], ['2, k, 18', [-0.0712999, -0.936575, 1.0]], ['2, k, 19', [-0.06852, -1.01052, 1.0]], ['2, k, 20', [-0.311719, 0.193787, 1.0]], ['2, k, 21', [-0.507071, 0.241381, 1.0]], ['2, k, 22', [-0.561283, 0.223169, 1.0]], ['2, k, 23', [-0.0715412, 0.733905, 1.0]], ['2, k, 24', [-0.123742, 0.640925, 1.0]]]
[['2, k, 0', [-0.158963, -0.295278, 1.0]], ['2, k, 1', [-0.246262, -0.0131431, 1.0]], ['2, k, 2', [-0.331569, 0.261114, 1.0]], ['2, k, 3', [-0.35971, 0.368427, 1.0]], ['2, k, 4', [-0.425828, 0.130368, 1.0]], ['2, k, 5', [-0.533658, 0.0229479, 1.0]], ['2, k, 6', [-0.526692, 0.159411, 1.0]], ['2, k, 7', [-0.53619, 0.192491, 1.0]], ['2, k, 8', [-0.133421, 0.259035, 1.0]], ['2, k, 9', [-0.0673025, 0.466838, 1.0]], ['2, k, 10', [-0.0745501, 0.639493, 1.0]], ['2, k, 11', [-0.0839713, 0.683486, 1.0]], ['2, k, 12', [-0.218764, -0.305583, 1.0]], ['2, k, 13', [-0.272699, -0.571199, 1.0]], ['2, k, 14', [-0.296322, -0.919306, 1.0]], ['2, k, 15', [-0.324701, -1.00097, 1.0]], ['2, k, 16', [-0.0943082, -0.278356, 1.0]], ['2, k, 17', [-0.0639671, -0.594148, 1.0]], ['2, k, 18', [-0.0720372, -0.937051, 1.0]], ['2, k, 19', [-0.069538, -1.01077, 1.0]], ['2, k, 20', [-0.310695, 0.193215, 1.0]], ['2, k, 21', [-0.50465, 0.24143, 1.0]], ['2, k, 22', [-0.570219, 0.159712, 1.0]], ['2, k, 23', [-0.073024, 0.729823, 1.0]], ['2, k, 24', [-0.124037, 0.639906, 1.0]]]
[['2, k, 0', [-0.158865, -0.29468, 1.0]], ['2, k, 1', [-0.24592, -0.0130863, 1.0]], ['2, k, 2', [-0.330269, 0.26074, 1.0]], ['2, k, 3', [-0.360241, 0.368146, 1.0]], ['2, k, 4', [-0.425839, 0.129965, 1.0]], ['2, k, 5', [-0.535231, 0.0222468, 1.0]], ['2, k, 6', [-0.524588, 0.155216, 1.0]], ['2, k, 7', [-0.534444, 0.18929, 1.0]], ['2, k, 8', [-0.133621, 0.259437, 1.0]], ['2, k, 9', [-0.0674988, 0.467036, 1.0]], ['2, k, 10', [-0.0737589, 0.640111, 1.0]], ['2, k, 11', [-0.0839355, 0.683508, 1.0]], ['2, k, 12', [-0.21841, -0.304499, 1.0]], ['2, k, 13', [-0.272675, -0.571036, 1.0]], ['2, k, 14', [-0.296186, -0.919808, 1.0]], ['2, k, 15', [-0.325073, -1.0005, 1.0]], ['2, k, 16', [-0.0944453, -0.277994, 1.0]], ['2, k, 17', [-0.0642314, -0.594738, 1.0]], ['2, k, 18', [-0.0719918, -0.936962, 1.0]], ['2, k, 19', [-0.0690249, -1.01062, 1.0]], ['2, k, 20', [-0.309716, 0.193019, 1.0]], ['2, k, 21', [-0.507915, 0.235516, 1.0]], ['2, k, 22', [-0.570251, 0.157125, 1.0]], ['2, k, 23', [-0.0721629, 0.72953, 1.0]], ['2, k, 24', [-0.123539, 0.640312, 1.0]]]
[['2, k, 0', [-0.157662, -0.295753, 1.0]], ['2, k, 1', [-0.241163, -0.0145013, 1.0]], ['2, k, 2', [-0.319014, 0.260015, 1.0]], ['2, k, 3', [-0.360474, 0.367773, 1.0]], ['2, k, 4', [-0.425753, 0.129156, 1.0]], ['2, k, 5', [-0.536203, 0.0220009, 1.0]], ['2, k, 6', [-0.526137, 0.16114, 1.0]], ['2, k, 7', [-0.533901, 0.187252, 1.0]], ['2, k, 8', [-0.133763, 0.25949, 1.0]], ['2, k, 9', [-0.0676399, 0.467287, 1.0]], ['2, k, 10', [-0.0733963, 0.640542, 1.0]], ['2, k, 11', [-0.0845798, 0.684613, 1.0]], ['2, k, 12', [-0.217338, -0.305914, 1.0]], ['2, k, 13', [-0.272705, -0.57114, 1.0]], ['2, k, 14', [-0.295462, -0.916261, 1.0]], ['2, k, 15', [-0.32362, -0.998795, 1.0]], ['2, k, 16', [-0.0931582, -0.278764, 1.0]], ['2, k, 17', [-0.0627099, -0.598665, 1.0]], ['2, k, 18', [-0.0719592, -0.936973, 1.0]], ['2, k, 19', [-0.0690252, -1.01046, 1.0]], ['2, k, 20', [-0.300327, 0.19208, 1.0]], ['2, k, 21', [-0.506586, 0.236685, 1.0]], ['2, k, 22', [-0.570543, 0.15673, 1.0]], ['2, k, 23', [-0.0744442, 0.72673, 1.0]], ['2, k, 24', [-0.125986, 0.640312, 1.0]]]
[['2, k, 0', [-0.157746, -0.294852, 1.0]], ['2, k, 1', [-0.236221, -0.0133954, 1.0]], ['2, k, 2', [-0.302847, 0.260678, 1.0]], ['2, k, 3', [-0.360157, 0.368071, 1.0]], ['2, k, 4', [-0.425698, 0.128916, 1.0]], ['2, k, 5', [-0.536703, 0.0218682, 1.0]], ['2, k, 6', [-0.524193, 0.154459, 1.0]], ['2, k, 7', [-0.532857, 0.186321, 1.0]], ['2, k, 8', [-0.1341, 0.259777, 1.0]], ['2, k, 9', [-0.0676768, 0.467373, 1.0]], ['2, k, 10', [-0.0729123, 0.641213, 1.0]], ['2, k, 11', [-0.083345, 0.684967, 1.0]], ['2, k, 12', [-0.217036, -0.304441, 1.0]], ['2, k, 13', [-0.272599, -0.57076, 1.0]], ['2, k, 14', [-0.297341, -0.917976, 1.0]], ['2, k, 15', [-0.322486, -0.998351, 1.0]], ['2, k, 16', [-0.0936517, -0.278125, 1.0]], ['2, k, 17', [-0.0613591, -0.607428, 1.0]], ['2, k, 18', [-0.0724515, -0.944535, 1.0]], ['2, k, 19', [-0.0693696, -1.01566, 1.0]], ['2, k, 20', [-0.287244, 0.193038, 1.0]], ['2, k, 21', [-0.506592, 0.233046, 1.0]], ['2, k, 22', [-0.569852, 0.154598, 1.0]], ['2, k, 23', [-0.0726541, 0.729883, 1.0]], ['2, k, 24', [-0.125572, 0.640943, 1.0]]]
[['2, k, 0', [-0.157384, -0.295423, 1.0]], ['2, k, 1', [-0.23595, -0.014415, 1.0]], ['2, k, 2', [-0.304773, 0.258939, 1.0]], ['2, k, 3', [-0.359264, 0.36836, 1.0]], ['2, k, 4', [-0.425604, 0.128834, 1.0]], ['2, k, 5', [-0.536996, 0.0174618, 1.0]], ['2, k, 6', [-0.521916, 0.151513, 1.0]], ['2, k, 7', [-0.530852, 0.18625, 1.0]], ['2, k, 8', [-0.134105, 0.260046, 1.0]], ['2, k, 9', [-0.0676986, 0.467437, 1.0]], ['2, k, 10', [-0.0647033, 0.652952, 1.0]], ['2, k, 11', [-0.0825706, 0.686974, 1.0]], ['2, k, 12', [-0.216722, -0.305527, 1.0]], ['2, k, 13', [-0.272491, -0.570859, 1.0]], ['2, k, 14', [-0.295802, -0.918653, 1.0]], ['2, k, 15', [-0.32236, -0.998514, 1.0]], ['2, k, 16', [-0.0932661, -0.27847, 1.0]], ['2, k, 17', [-0.0610451, -0.606641, 1.0]], ['2, k, 18', [-0.0719823, -0.942159, 1.0]], ['2, k, 19', [-0.0688425, -1.01459, 1.0]], ['2, k, 20', [-0.288209, 0.191654, 1.0]], ['2, k, 21', [-0.50142, 0.235618, 1.0]], ['2, k, 22', [-0.565809, 0.156632, 1.0]], ['2, k, 23', [-0.0715851, 0.732506, 1.0]], ['2, k, 24', [-0.120853, 0.641791, 1.0]]]
[['2, k, 0', [-0.157151, -0.296082, 1.0]], ['2, k, 1', [-0.235916, -0.0151554, 1.0]], ['2, k, 2', [-0.306352, 0.258025, 1.0]], ['2, k, 3', [-0.358817, 0.368622, 1.0]], ['2, k, 4', [-0.425421, 0.12852, 1.0]], ['2, k, 5', [-0.537256, 0.0165794, 1.0]], ['2, k, 6', [-0.521205, 0.151225, 1.0]], ['2, k, 7', [-0.531188, 0.186578, 1.0]], ['2, k, 8', [-0.133932, 0.260349, 1.0]], ['2, k, 9', [-0.0677288, 0.467771, 1.0]], ['2, k, 10', [-0.0651757, 0.65171, 1.0]], ['2, k, 11', [-0.0832867, 0.687692, 1.0]], ['2, k, 12', [-0.216769, -0.306202, 1.0]], ['2, k, 13', [-0.272587, -0.571427, 1.0]], ['2, k, 14', [-0.295594, -0.916723, 1.0]], ['2, k, 15', [-0.32601, -0.997154, 1.0]], ['2, k, 16', [-0.092866, -0.279059, 1.0]], ['2, k, 17', [-0.0652575, -0.564648, 1.0]], ['2, k, 18', [-0.0717947, -0.945355, 1.0]], ['2, k, 19', [-0.0694323, -1.01635, 1.0]], ['2, k, 20', [-0.289155, 0.19081, 1.0]], ['2, k, 21', [-0.502427, 0.23486, 1.0]], ['2, k, 22', [-0.564739, 0.155539, 1.0]], ['2, k, 23', [-0.0771347, 0.730452, 1.0]], ['2, k, 24', [-0.120456, 0.643909, 1.0]]]
[['2, k, 0', [-0.156645, -0.296932, 1.0]], ['2, k, 1', [-0.235672, -0.0158664, 1.0]], ['2, k, 2', [-0.307054, 0.257603, 1.0]], ['2, k, 3', [-0.358794, 0.368929, 1.0]], ['2, k, 4', [-0.425333, 0.128556, 1.0]], ['2, k, 5', [-0.537156, 0.0150396, 1.0]], ['2, k, 6', [-0.52251, 0.157011, 1.0]], ['2, k, 7', [-0.530063, 0.185375, 1.0]], ['2, k, 8', [-0.133909, 0.260708, 1.0]], ['2, k, 9', [-0.0678892, 0.468517, 1.0]], ['2, k, 10', [-0.0654039, 0.651307, 1.0]], ['2, k, 11', [-0.082187, 0.687057, 1.0]], ['2, k, 12', [-0.216562, -0.307156, 1.0]], ['2, k, 13', [-0.272822, -0.571814, 1.0]], ['2, k, 14', [-0.295392, -0.916562, 1.0]], ['2, k, 15', [-0.325965, -0.997017, 1.0]], ['2, k, 16', [-0.0920721, -0.279772, 1.0]], ['2, k, 17', [-0.0647795, -0.59752, 1.0]], ['2, k, 18', [-0.0722162, -0.942446, 1.0]], ['2, k, 19', [-0.0688529, -1.01412, 1.0]], ['2, k, 20', [-0.289584, 0.190332, 1.0]], ['2, k, 21', [-0.505306, 0.231215, 1.0]], ['2, k, 22', [-0.552919, 0.204199, 1.0]], ['2, k, 23', [-0.0748391, 0.73146, 1.0]], ['2, k, 24', [-0.120503, 0.644045, 1.0]]]
