[[0, 0.0155907, -0.353432, 3.29581, 1.0], [1, 0.0161744, -0.0203778, 3.26902, 1.0], [2, 0.016673, 0.305625, 3.22811, 1.0], [3, 0.0470309, 0.461239, 3.20483, 1.0], [4, -0.143709, 0.203132, 3.20436, 1.0], [5, -0.182777, -0.0366728, 3.15973, 1.0], [6, -0.10563, -0.198134, 3.0522, 1.0], [7, -0.0265695, -0.253165, 3.0091, 1.0], [8, 0.191174, 0.196022, 3.22386, 1.0], [9, 0.220198, -0.0375338, 3.18509, 1.0], [10, 0.122362, -0.234629, 3.05289, 1.0], [11, 0.0532395, -0.286601, 2.97361, 1.0], [12, -0.0608205, -0.347604, 3.25147, 1.0], [13, -0.127905, -0.749085, 3.33544, 1.0], [14, -0.137111, -1.13145, 3.37065, 1.0], [15, -0.170654, -1.20215, 3.25781, 1.0], [16, 0.091621, -0.350795, 3.26121, 1.0], [17, 0.149595, -0.743639, 3.33349, 1.0], [18, 0.183382, -1.11658, 3.39023, 1.0], [19, 0.144775, -1.19336, 3.35938, 1.0], [20, 0.0165632, 0.225105, 3.24091, 1.0], [21, 0.00545907, -0.318684, 2.93614, 1.0], [22, 0.00667716, -0.213086, 3.01389, 1.0], [23, 0.027797, -0.344791, 2.90988, 1.0], [24, 0.0101345, -0.240015, 2.9706, 1.0]]
[[0, 0.00570386, -0.333408, 3.29908, 1.0], [1, 0.0103807, -0.0162512, 3.25875, 1.0], [2, 0.0149406, 0.294684, 3.20616, 1.0], [3, 0.027703, 0.451032, 3.1729, 1.0], [4, -0.157232, 0.185389, 3.19688, 1.0], [5, -0.219249, -0.100019, 3.22457, 1.0], [6, -0.204329, -0.334411, 3.15853, 1.0], [7, -0.190553, -0.386898, 3.14003, 1.0], [8, 0.189511, 0.175192, 3.21057, 1.0], [9, 0.249258, -0.0847464, 3.23051, 1.0], [10, 0.216756, -0.339649, 3.17095, 1.0], [11, 0.199112, -0.405755, 3.14536, 1.0], [12, -0.0728293, -0.328576, 3.25896, 1.0], [13, -0.136763, -0.728617, 3.3281, 1.0], [14, -0.147035, -1.09056, 3.38137, 1.0], [15, -0.217773, -1.19141, 3.39648, 1.0], [16, 0.0842552, -0.330496, 3.26322, 1.0], [17, 0.136627, -0.733617, 3.32722, 1.0], [18, 0.178207, -1.0915, 3.39918, 1.0], [19, 0.181429, -1.14401, 3.25135, 1.0], [20, 0.0139001, 0.217898, 3.22163, 1.0], [21, -0.173429, -0.46585, 3.1208, 1.0], [22, -0.14379, -0.370762, 3.16123, 1.0], [23, 0.188599, -0.479107, 3.1317, 1.0], [24, 0.155287, -0.411602, 3.15167, 1.0]]
[[0, 0.0065679, -0.332863, 3.29888, 1.0], [1, 0.0108999, -0.0159156, 3.25938, 1.0], [2, 0.0152953, 0.29489, 3.20813, 1.0], [3, 0.0274413, 0.451478, 3.17492, 1.0], [4, -0.157905, 0.186046, 3.19878, 1.0], [5, -0.216603, -0.100482, 3.2166, 1.0], [6, -0.20171, -0.333804, 3.14622, 1.0], [7, -0.189007, -0.384339, 3.11793, 1.0], [8, 0.189018, 0.176547, 3.21048, 1.0], [9, 0.248868, -0.0856697, 3.22121, 1.0], [10, 0.214958, -0.339887, 3.15372, 1.0], [11, 0.199575, -0.405869, 3.12466, 1.0], [12, -0.0720265, -0.328165, 3.25893, 1.0], [13, -0.134839, -0.729217, 3.32517, 1.0], [14, -0.146271, -1.09025, 3.3804, 1.0], [15, -0.158555, -1.17344, 3.29066, 1.0], [16, 0.0851511, -0.329816, 3.2628, 1.0], [17, 0.136638, -0.732413, 3.32914, 1.0], [18, 0.177596, -1.08984, 3.39785, 1.0], [19, 0.18017, -1.14221, 3.24991, 1.0], [20, 0.0143045, 0.218144, 3.22321, 1.0], [21, -0.172408, -0.455041, 3.0843, 1.0], [22, -0.143212, -0.391207, 3.13575, 1.0], [23, 0.191174, -0.474807, 3.1037, 1.0], [24, 0.159118, -0.406755, 3.13881, 1.0]]
[[0, 0.00784555, -0.332665, 3.2982, 1.0], [1, 0.0115224, -0.0155137, 3.25973, 1.0], [2, 0.0156864, 0.295792, 3.2096, 1.0], [3, 0.0276525, 0.45373, 3.17916, 1.0], [4, -0.157157, 0.186269, 3.19924, 1.0], [5, -0.212498, -0.0950165, 3.20432, 1.0], [6, -0.195817, -0.326055, 3.12612, 1.0], [7, -0.182026, -0.379216, 3.09397, 1.0], [8, 0.189012, 0.176939, 3.21044, 1.0], [9, 0.249314, -0.0806817, 3.2121, 1.0], [10, 0.215765, -0.329873, 3.13405, 1.0], [11, 0.201456, -0.397354, 3.10169, 1.0], [12, -0.0706832, -0.327867, 3.25802, 1.0], [13, -0.13407, -0.728469, 3.32556, 1.0], [14, -0.146687, -1.08929, 3.37853, 1.0], [15, -0.15817, -1.17331, 3.29003, 1.0], [16, 0.0863104, -0.329719, 3.26233, 1.0], [17, 0.136632, -0.732024, 3.33023, 1.0], [18, 0.177454, -1.08982, 3.39779, 1.0], [19, 0.179886, -1.14204, 3.24976, 1.0], [20, 0.0147603, 0.218878, 3.22436, 1.0], [21, -0.163737, -0.453468, 3.06649, 1.0], [22, -0.136925, -0.36057, 3.09617, 1.0], [23, 0.186298, -0.468558, 3.07971, 1.0], [24, 0.155974, -0.415754, 3.11956, 1.0]]
[[0, 0.00942803, -0.331976, 3.2976, 1.0], [1, 0.0126107, -0.0146737, 3.26072, 1.0], [2, 0.0164767, 0.297108, 3.2129, 1.0], [3, 0.0277839, 0.45528, 3.18301, 1.0], [4, -0.15693, 0.18664, 3.19983, 1.0], [5, -0.209115, -0.0892708, 3.19556, 1.0], [6, -0.191651, -0.31959, 3.10786, 1.0], [7, -0.179306, -0.382495, 3.06884, 1.0], [8, 0.188741, 0.177676, 3.21125, 1.0], [9, 0.246851, -0.0787243, 3.20307, 1.0], [10, 0.216507, -0.321744, 3.11514, 1.0], [11, 0.200216, -0.390549, 3.07351, 1.0], [12, -0.0693558, -0.32745, 3.25755, 1.0], [13, -0.131368, -0.728121, 3.32563, 1.0], [14, -0.145919, -1.08894, 3.37862, 1.0], [15, -0.160197, -1.17373, 3.29232, 1.0], [16, 0.0880959, -0.328751, 3.26159, 1.0], [17, 0.136398, -0.73106, 3.3304, 1.0], [18, 0.178051, -1.09061, 3.39765, 1.0], [19, 0.191208, -1.17711, 3.31356, 1.0], [20, 0.0156442, 0.220061, 3.22701, 1.0], [21, -0.154378, -0.448104, 3.03712, 1.0], [22, -0.136745, -0.382003, 3.07582, 1.0], [23, 0.19604, -0.459811, 3.04654, 1.0], [24, 0.159087, -0.418458, 3.07011, 1.0]]
[[0, 0.0119667, -0.333687, 3.29684, 1.0], [1, 0.0143089, -0.0150925, 3.26153, 1.0], [2, 0.0178871, 0.297456, 3.21487, 1.0], [3, 0.0276695, 0.455667, 3.18613, 1.0], [4, -0.156216, 0.186005, 3.20089, 1.0], [5, -0.206226, -0.080626, 3.18786, 1.0], [6, -0.185022, -0.309987, 3.07917, 1.0], [7, -0.166278, -0.375198, 3.05117, 1.0], [8, 0.188517, 0.178305, 3.21187, 1.0], [9, 0.247805, -0.0726383, 3.19529, 1.0], [10, 0.217819, -0.313023, 3.09304, 1.0], [11, 0.19864, -0.39199, 3.05353, 1.0], [12, -0.0665864, -0.332162, 3.25673, 1.0], [13, -0.131753, -0.731305, 3.32813, 1.0], [14, -0.144736, -1.08722, 3.37792, 1.0], [15, -0.159596, -1.17239, 3.29251, 1.0], [16, 0.0909472, -0.328617, 3.26071, 1.0], [17, 0.136705, -0.730597, 3.33169, 1.0], [18, 0.177614, -1.09004, 3.39698, 1.0], [19, 0.180048, -1.14179, 3.24869, 1.0], [20, 0.0170901, 0.2202, 3.2287, 1.0], [21, -0.148024, -0.437176, 3.01343, 1.0], [22, -0.114452, -0.359789, 3.13894, 1.0], [23, 0.194726, -0.455057, 3.02262, 1.0], [24, 0.14739, -0.368156, 3.14386, 1.0]]
[[0, 0.0130901, -0.334172, 3.29675, 1.0], [1, 0.0146328, -0.0149367, 3.26291, 1.0], [2, 0.0163674, 0.29889, 3.21962, 1.0], [3, 0.0277429, 0.458082, 3.19376, 1.0], [4, -0.155113, 0.187305, 3.20374, 1.0], [5, -0.206102, -0.0646455, 3.17525, 1.0], [6, -0.1826, -0.300233, 3.06383, 1.0], [7, -0.166085, -0.365237, 3.01368, 1.0], [8, 0.188201, 0.178819, 3.21273, 1.0], [9, 0.248743, -0.0629172, 3.18344, 1.0], [10, 0.217086, -0.306798, 3.07681, 1.0], [11, 0.201224, -0.383124, 3.02666, 1.0], [12, -0.0659213, -0.333249, 3.25691, 1.0], [13, -0.130556, -0.73196, 3.33002, 1.0], [14, -0.144325, -1.08355, 3.37721, 1.0], [15, -0.158241, -1.17051, 3.29502, 1.0], [16, 0.0927958, -0.328284, 3.2603, 1.0], [17, 0.136802, -0.730324, 3.33177, 1.0], [18, 0.177744, -1.09021, 3.3971, 1.0], [19, 0.179534, -1.14164, 3.24861, 1.0], [20, 0.0161928, 0.221227, 3.23252, 1.0], [21, -0.142032, -0.423854, 2.97815, 1.0], [22, -0.130003, -0.296154, 3.011, 1.0], [23, 0.190903, -0.448446, 2.98887, 1.0], [24, 0.156672, -0.37021, 3.13275, 1.0]]
[[0, 0.0141443, -0.334196, 3.2964, 1.0], [1, 0.0154705, -0.0144683, 3.26436, 1.0], [2, 0.0168287, 0.300057, 3.22368, 1.0], [3, 0.0271944, 0.459615, 3.19674, 1.0], [4, -0.154221, 0.187666, 3.2048, 1.0], [5, -0.205302, -0.0566336, 3.16442, 1.0], [6, -0.17365, -0.283953, 3.02287, 1.0], [7, -0.161628, -0.351013, 2.97721, 1.0], [8, 0.187961, 0.179807, 3.21354, 1.0], [9, 0.248625, -0.0531588, 3.16616, 1.0], [10, 0.22078, -0.28502, 3.03037, 1.0], [11, 0.206907, -0.356703, 2.98676, 1.0], [12, -0.065181, -0.333688, 3.25677, 1.0], [13, -0.129595, -0.732161, 3.33077, 1.0], [14, -0.143618, -1.08398, 3.37667, 1.0], [15, -0.15961, -1.17147, 3.29637, 1.0], [16, 0.094153, -0.327573, 3.25969, 1.0], [17, 0.136813, -0.729682, 3.33145, 1.0], [18, 0.177774, -1.09222, 3.39573, 1.0], [19, 0.179523, -1.14335, 3.24709, 1.0], [20, 0.0167502, 0.22224, 3.23597, 1.0], [21, -0.127175, -0.4121, 2.94813, 1.0], [22, -0.119806, -0.297055, 3.0032, 1.0], [23, 0.186444, -0.427527, 2.95268, 1.0], [24, 0.170256, -0.353953, 3.0077, 1.0]]
[[0, 0.0164279, -0.333266, 3.29509, 1.0], [1, 0.0162678, -0.0135846, 3.26554, 1.0], [2, 0.0165256, 0.301308, 3.22767, 1.0], [3, 0.0269994, 0.461901, 3.20444, 1.0], [4, -0.153626, 0.188396, 3.20563, 1.0], [5, -0.20263, -0.0505574, 3.15489, 1.0], [6, -0.169044, -0.274382, 3.01196, 1.0], [7, -0.159976, -0.333872, 2.94049, 1.0], [8, 0.187919, 0.180608, 3.21454, 1.0], [9, 0.251382, -0.0487955, 3.15023, 1.0], [10, 0.220794, -0.27233, 3.00797, 1.0], [11, 0.206075, -0.350701, 2.94868, 1.0], [12, -0.0629261, -0.332323, 3.25516, 1.0], [13, -0.12958, -0.73012, 3.33024, 1.0], [14, -0.143436, -1.08406, 3.37752, 1.0], [15, -0.159721, -1.17121, 3.29658, 1.0], [16, 0.0960692, -0.32696, 3.25876, 1.0], [17, 0.136402, -0.728899, 3.33195, 1.0], [18, 0.177105, -1.09061, 3.39556, 1.0], [19, 0.178961, -1.14142, 3.24674, 1.0], [20, 0.0167645, 0.223435, 3.23919, 1.0], [21, -0.123665, -0.391366, 2.90907, 1.0], [22, -0.12803, -0.283431, 2.9646, 1.0], [23, 0.194403, -0.412322, 2.91293, 1.0], [24, 0.163064, -0.372758, 2.93893, 1.0]]
[[0, 0.0189926, -0.333047, 3.29434, 1.0], [1, 0.0180067, -0.0131855, 3.26726, 1.0], [2, 0.0176745, 0.301545, 3.23158, 1.0], [3, 0.0262709, 0.462779, 3.20729, 1.0], [4, -0.151957, 0.187396, 3.20612, 1.0], [5, -0.200204, -0.0431834, 3.13011, 1.0], [6, -0.16457, -0.244701, 2.96792, 1.0], [7, -0.153944, -0.313489, 2.90443, 1.0], [8, 0.187735, 0.180889, 3.21465, 1.0], [9, 0.254755, -0.0430754, 3.13257, 1.0], [10, 0.220465, -0.253575, 2.96567, 1.0], [11, 0.202062, -0.329482, 2.90635, 1.0], [12, -0.0608488, -0.332017, 3.25431, 1.0], [13, -0.128947, -0.729272, 3.3304, 1.0], [14, -0.144819, -1.08838, 3.37801, 1.0], [15, -0.161481, -1.174, 3.2894, 1.0], [16, 0.098817, -0.32675, 3.2582, 1.0], [17, 0.136506, -0.728772, 3.33199, 1.0], [18, 0.177089, -1.09091, 3.39566, 1.0], [19, 0.178857, -1.14144, 3.24668, 1.0], [20, 0.0180298, 0.223742, 3.2426, 1.0], [21, -0.126408, -0.364984, 2.86678, 1.0], [22, -0.115038, -0.261374, 2.944, 1.0], [23, 0.187725, -0.387961, 2.87635, 1.0], [24, 0.161364, -0.349397, 2.89757, 1.0]]
[[0, 0.0197972, -0.331497, 3.29291, 1.0], [1, 0.0189037, -0.0120228, 3.26816, 1.0], [2, 0.0190643, 0.302565, 3.23471, 1.0], [3, 0.0260803, 0.463324, 3.21214, 1.0], [4, -0.150458, 0.188794, 3.2074, 1.0], [5, -0.201236, -0.0353974, 3.1082, 1.0], [6, -0.167783, -0.217042, 2.94213, 1.0], [7, -0.149864, -0.289658, 2.86493, 1.0], [8, 0.186532, 0.183421, 3.21591, 1.0], [9, 0.26053, -0.0337359, 3.11996, 1.0], [10, 0.221057, -0.238672, 2.93805, 1.0], [11, 0.205649, -0.303445, 2.86719, 1.0], [12, -0.0601102, -0.330193, 3.25291, 1.0], [13, -0.128531, -0.727178, 3.32978, 1.0], [14, -0.144624, -1.08784, 3.3777, 1.0], [15, -0.173021, -1.17637, 3.30749, 1.0], [16, 0.0995847, -0.325402, 3.25675, 1.0], [17, 0.136802, -0.72716, 3.33162, 1.0], [18, 0.176795, -1.0902, 3.39456, 1.0], [19, 0.178603, -1.14046, 3.24544, 1.0], [20, 0.019224, 0.224842, 3.24515, 1.0], [21, -0.123223, -0.337963, 2.82559, 1.0], [22, -0.111525, -0.307349, 2.8516, 1.0], [23, 0.191361, -0.357089, 2.82856, 1.0], [24, 0.157882, -0.330757, 2.85782, 1.0]]
[[0, 0.0205413, -0.329932, 3.29208, 1.0], [1, 0.0191551, -0.0112316, 3.26901, 1.0], [2, 0.0187128, 0.302685, 3.23697, 1.0], [3, 0.0276037, 0.463371, 3.21515, 1.0], [4, -0.149777, 0.189836, 3.20818, 1.0], [5, -0.199544, -0.0283187, 3.09699, 1.0], [6, -0.167782, -0.192429, 2.91225, 1.0], [7, -0.148072, -0.260752, 2.82512, 1.0], [8, 0.185654, 0.184295, 3.21655, 1.0], [9, 0.263254, -0.0224402, 3.09926, 1.0], [10, 0.224619, -0.183628, 2.91312, 1.0], [11, 0.206005, -0.269055, 2.83066, 1.0], [12, -0.0591185, -0.328573, 3.25218, 1.0], [13, -0.128388, -0.725549, 3.32868, 1.0], [14, -0.143586, -1.08902, 3.37796, 1.0], [15, -0.214966, -1.19434, 3.35938, 1.0], [16, 0.100027, -0.323839, 3.25584, 1.0], [17, 0.13713, -0.725607, 3.33079, 1.0], [18, 0.175284, -1.08966, 3.39579, 1.0], [19, 0.177088, -1.13972, 3.24663, 1.0], [20, 0.0190233, 0.225177, 3.24707, 1.0], [21, -0.117315, -0.306956, 2.78701, 1.0], [22, -0.100719, -0.289353, 2.7975, 1.0], [23, 0.187783, -0.325093, 2.78137, 1.0], [24, 0.156991, -0.30332, 2.811, 1.0]]
[[0, 0.0203329, -0.328965, 3.29234, 1.0], [1, 0.0190682, -0.0102956, 3.27091, 1.0], [2, 0.0186212, 0.30279, 3.23995, 1.0], [3, 0.0270974, 0.463008, 3.22268, 1.0], [4, -0.14859, 0.191677, 3.20856, 1.0], [5, -0.201764, -0.015458, 3.07691, 1.0], [6, -0.164763, -0.153724, 2.87199, 1.0], [7, -0.147526, -0.228215, 2.79019, 1.0], [8, 0.183036, 0.18687, 3.21799, 1.0], [9, 0.262733, -0.00916362, 3.08273, 1.0], [10, 0.224744, -0.156706, 2.88487, 1.0], [11, 0.205366, -0.244738, 2.78359, 1.0], [12, -0.0590429, -0.327323, 3.25221, 1.0], [13, -0.129042, -0.724537, 3.32759, 1.0], [14, -0.144376, -1.0906, 3.37819, 1.0], [15, -0.155276, -1.17548, 3.2913, 1.0], [16, 0.0994624, -0.322963, 3.25638, 1.0], [17, 0.137072, -0.724901, 3.33065, 1.0], [18, 0.175379, -1.08796, 3.39524, 1.0], [19, 0.189792, -1.17644, 3.31682, 1.0], [20, 0.0188863, 0.225511, 3.2499, 1.0], [21, -0.120902, -0.270965, 2.74689, 1.0], [22, -0.107377, -0.242438, 2.76964, 1.0], [23, 0.18706, -0.296462, 2.74243, 1.0], [24, 0.161745, -0.263777, 2.776, 1.0]]
[[0, 0.019838, -0.327884, 3.29272, 1.0], [1, 0.0180838, -0.00912364, 3.27355, 1.0], [2, 0.0167998, 0.303294, 3.24482, 1.0], [3, 0.027401, 0.46335, 3.22599, 1.0], [4, -0.145027, 0.194593, 3.2096, 1.0], [5, -0.206028, 0.00375305, 3.05609, 1.0], [6, -0.159918, -0.133589, 2.85238, 1.0], [7, -0.135134, -0.201917, 2.74048, 1.0], [8, 0.182119, 0.187215, 3.21854, 1.0], [9, 0.263763, 0.0253361, 3.03564, 1.0], [10, 0.223086, -0.132277, 2.84658, 1.0], [11, 0.204141, -0.207293, 2.74976, 1.0], [12, -0.0592626, -0.325659, 3.2522, 1.0], [13, -0.128841, -0.722924, 3.32773, 1.0], [14, -0.147151, -1.09604, 3.38322, 1.0], [15, -0.176528, -1.19259, 3.28138, 1.0], [16, 0.0985668, -0.322202, 3.25721, 1.0], [17, 0.137127, -0.724216, 3.33096, 1.0], [18, 0.175464, -1.08856, 3.39519, 1.0], [19, 0.177608, -1.13813, 3.24601, 1.0], [20, 0.0172337, 0.226209, 3.25427, 1.0], [21, -0.107649, -0.236762, 2.71227, 1.0], [22, -0.0889259, -0.237228, 2.7138, 1.0], [23, 0.189232, -0.258019, 2.69904, 1.0], [24, 0.15649, -0.23894, 2.73412, 1.0]]
[[0, 0.0178809, -0.324775, 3.29437, 1.0], [1, 0.0167291, -0.00577642, 3.27834, 1.0], [2, 0.0162464, 0.306453, 3.25192, 1.0], [3, 0.0273743, 0.464539, 3.23027, 1.0], [4, -0.143152, 0.198947, 3.21095, 1.0], [5, -0.20614, 0.0212519, 3.04179, 1.0], [6, -0.16398, -0.0862505, 2.81932, 1.0], [7, -0.137999, -0.147284, 2.72922, 1.0], [8, 0.180656, 0.189006, 3.2197, 1.0], [9, 0.2618, 0.0319059, 3.03759, 1.0], [10, 0.220142, -0.0988699, 2.82837, 1.0], [11, 0.201635, -0.16257, 2.72914, 1.0], [12, -0.0608527, -0.321121, 3.25361, 1.0], [13, -0.128581, -0.719317, 3.32733, 1.0], [14, -0.147799, -1.09334, 3.38273, 1.0], [15, -0.165177, -1.17446, 3.29151, 1.0], [16, 0.0962179, -0.320306, 3.25914, 1.0], [17, 0.137153, -0.722728, 3.3308, 1.0], [18, 0.173847, -1.08703, 3.39759, 1.0], [19, 0.176048, -1.13634, 3.24825, 1.0], [20, 0.0164167, 0.229398, 3.26085, 1.0], [21, -0.103527, -0.191991, 2.6728, 1.0], [22, -0.0854219, -0.179923, 2.68329, 1.0], [23, 0.182179, -0.218759, 2.65289, 1.0], [24, 0.158097, -0.15804, 2.74286, 1.0]]
[[0, 0.0150865, -0.323846, 3.29812, 1.0], [1, 0.015256, -0.00487218, 3.28261, 1.0], [2, 0.0158757, 0.307279, 3.25534, 1.0], [3, 0.0272984, 0.464632, 3.23318, 1.0], [4, -0.139955, 0.200102, 3.21019, 1.0], [5, -0.204501, 0.0432825, 3.02057, 1.0], [6, -0.156908, -0.061396, 2.7805, 1.0], [7, -0.13353, -0.11168, 2.69257, 1.0], [8, 0.181235, 0.188741, 3.21971, 1.0], [9, 0.260053, 0.0484087, 3.0224, 1.0], [10, 0.199175, -0.0949069, 2.7414, 1.0], [11, 0.198255, -0.125037, 2.68919, 1.0], [12, -0.0628928, -0.320113, 3.25643, 1.0], [13, -0.128976, -0.719116, 3.3284, 1.0], [14, -0.147478, -1.09546, 3.38097, 1.0], [15, -0.226196, -1.19531, 3.37891, 1.0], [16, 0.0926226, -0.319764, 3.26392, 1.0], [17, 0.137782, -0.722437, 3.33318, 1.0], [18, 0.173951, -1.08812, 3.39746, 1.0], [19, 0.176477, -1.13739, 3.24825, 1.0], [20, 0.0157828, 0.230223, 3.26453, 1.0], [21, -0.107185, -0.143228, 2.65009, 1.0], [22, -0.0784647, -0.145086, 2.66067, 1.0], [23, 0.206376, -0.164191, 2.61765, 1.0], [24, 0.156254, -0.14708, 2.67267, 1.0]]
[[0, 0.0117251, -0.320926, 3.3012, 1.0], [1, 0.0140933, -0.00342683, 3.2852, 1.0], [2, 0.0159713, 0.307826, 3.2572, 1.0], [3, 0.0265895, 0.463591, 3.23631, 1.0], [4, -0.13654, 0.21469, 3.21441, 1.0], [5, -0.207208, 0.0900679, 2.98571, 1.0], [6, -0.15834, -0.0189493, 2.76532, 1.0], [7, -0.127496, -0.0695472, 2.65736, 1.0], [8, 0.175068, 0.193227, 3.22288, 1.0], [9, 0.26507, 0.0899933, 2.98333, 1.0], [10, 0.21023, -0.0291812, 2.76993, 1.0], [11, 0.194563, -0.0798233, 2.66238, 1.0], [12, -0.0659334, -0.31618, 3.25889, 1.0], [13, -0.128681, -0.71625, 3.32925, 1.0], [14, -0.147294, -1.09421, 3.381, 1.0], [15, -0.15457, -1.17557, 3.2879, 1.0], [16, 0.0889322, -0.317951, 3.26766, 1.0], [17, 0.137604, -0.721448, 3.33262, 1.0], [18, 0.176352, -1.09053, 3.39778, 1.0], [19, 0.178701, -1.13983, 3.2486, 1.0], [20, 0.0156107, 0.230937, 3.26655, 1.0], [21, -0.10671, -0.105296, 2.60895, 1.0], [22, -0.079897, -0.086803, 2.62717, 1.0], [23, 0.194636, -0.119818, 2.58875, 1.0], [24, 0.152613, -0.0990714, 2.64144, 1.0]]
[[0, 0.010816, -0.319893, 3.30266, 1.0], [1, 0.0136132, -0.00251962, 3.2871, 1.0], [2, 0.0160309, 0.308473, 3.25912, 1.0], [3, 0.0265053, 0.46373, 3.23962, 1.0], [4, -0.133697, 0.214475, 3.21382, 1.0], [5, -0.205925, 0.0979742, 2.98189, 1.0], [6, -0.167903, 0.0139123, 2.71995, 1.0], [7, -0.124534, -0.0193994, 2.63233, 1.0], [8, 0.173071, 0.194366, 3.22347, 1.0], [9, 0.261498, 0.112252, 2.95941, 1.0], [10, 0.213847, 0.0076359, 2.73669, 1.0], [11, 0.197287, -0.032965, 2.6324, 1.0], [12, -0.0667484, -0.314921, 3.26001, 1.0], [13, -0.129465, -0.715179, 3.32979, 1.0], [14, -0.14694, -1.09384, 3.38021, 1.0], [15, -0.154526, -1.17524, 3.28722, 1.0], [16, 0.087978, -0.317254, 3.26945, 1.0], [17, 0.137581, -0.721018, 3.33305, 1.0], [18, 0.176105, -1.09112, 3.39742, 1.0], [19, 0.15074, -1.17725, 3.42771, 1.0], [20, 0.0155204, 0.231647, 3.26849, 1.0], [21, -0.109323, -0.0538117, 2.57133, 1.0], [22, -0.0819316, -0.0276603, 2.607, 1.0], [23, 0.181815, -0.0694683, 2.56413, 1.0], [24, 0.150343, -0.0466242, 2.60867, 1.0]]
[[0, 0.0109108, -0.319206, 3.3036, 1.0], [1, 0.0137164, -0.0017178, 3.28977, 1.0], [2, 0.0161917, 0.309116, 3.26393, 1.0], [3, 0.0263832, 0.463235, 3.24116, 1.0], [4, -0.12825, 0.221719, 3.21727, 1.0], [5, -0.187034, 0.142846, 2.97081, 1.0], [6, -0.154748, 0.0400158, 2.71547, 1.0], [7, -0.121427, 0.0349707, 2.6004, 1.0], [8, 0.170845, 0.197804, 3.22527, 1.0], [9, 0.261115, 0.125821, 2.96153, 1.0], [10, 0.212132, 0.0685866, 2.72195, 1.0], [11, 0.203856, 0.0180294, 2.60552, 1.0], [12, -0.0666622, -0.314022, 3.2608, 1.0], [13, -0.132206, -0.714533, 3.32816, 1.0], [14, -0.146818, -1.09187, 3.38231, 1.0], [15, -0.154217, -1.1731, 3.28897, 1.0], [16, 0.0881027, -0.316822, 3.27052, 1.0], [17, 0.137545, -0.72073, 3.33369, 1.0], [18, 0.175906, -1.09407, 3.39772, 1.0], [19, 0.178334, -1.14312, 3.24844, 1.0], [20, 0.0156439, 0.232346, 3.27275, 1.0], [21, -0.133628, 0.000862869, 2.52995, 1.0], [22, -0.0883178, 0.0503566, 2.57492, 1.0], [23, 0.195575, -0.0111286, 2.54979, 1.0], [24, 0.15854, 0.0027328, 2.597, 1.0]]
[[0, 0.0106878, -0.318788, 3.3047, 1.0], [1, 0.0134731, -0.00179413, 3.29096, 1.0], [2, 0.0159688, 0.308569, 3.26496, 1.0], [3, 0.0259432, 0.462222, 3.24245, 1.0], [4, -0.124919, 0.227829, 3.21894, 1.0], [5, -0.211596, 0.198215, 2.9697, 1.0], [6, -0.175327, 0.102885, 2.71309, 1.0], [7, -0.113565, 0.094653, 2.57477, 1.0], [8, 0.172469, 0.197107, 3.22497, 1.0], [9, 0.24015, 0.143388, 2.98256, 1.0], [10, 0.195869, 0.0761654, 2.74419, 1.0], [11, 0.205048, 0.0729738, 2.5842, 1.0], [12, -0.0669209, -0.312862, 3.26283, 1.0], [13, -0.133634, -0.713693, 3.32842, 1.0], [14, -0.147441, -1.0952, 3.38355, 1.0], [15, -0.154458, -1.17492, 3.28786, 1.0], [16, 0.0879519, -0.316846, 3.27098, 1.0], [17, 0.137654, -0.720691, 3.33426, 1.0], [18, 0.175941, -1.09393, 3.39767, 1.0], [19, 0.177721, -1.14298, 3.24837, 1.0], [20, 0.0154078, 0.23191, 3.27384, 1.0], [21, -0.100411, 0.0705326, 2.53929, 1.0], [22, -0.0912354, 0.107872, 2.55291, 1.0], [23, 0.211171, 0.0422881, 2.51759, 1.0], [24, 0.165377, 0.0549257, 2.559, 1.0]]
[[0, 0.0101177, -0.319182, 3.30479, 1.0], [1, 0.0132744, -0.00194486, 3.2912, 1.0], [2, 0.0159842, 0.30855, 3.26524, 1.0], [3, 0.0247683, 0.461202, 3.24546, 1.0], [4, -0.113809, 0.232918, 3.22796, 1.0], [5, -0.205755, 0.197866, 2.97515, 1.0], [6, -0.169508, 0.10254, 2.71854, 1.0], [7, -0.110948, 0.161404, 2.55965, 1.0], [8, 0.164275, 0.196514, 3.22603, 1.0], [9, 0.221318, 0.145239, 2.98098, 1.0], [10, 0.169323, 0.0770288, 2.74504, 1.0], [11, 0.204176, 0.132114, 2.57606, 1.0], [12, -0.0678649, -0.313272, 3.26331, 1.0], [13, -0.134329, -0.714499, 3.32759, 1.0], [14, -0.146536, -1.09496, 3.38321, 1.0], [15, -0.154644, -1.17426, 3.28705, 1.0], [16, 0.0875666, -0.317369, 3.27072, 1.0], [17, 0.13772, -0.721098, 3.3342, 1.0], [18, 0.175278, -1.09314, 3.39647, 1.0], [19, 0.173957, -1.14221, 3.24711, 1.0], [20, 0.0153716, 0.23186, 3.2741, 1.0], [21, -0.0927364, 0.14288, 2.52986, 1.0], [22, -0.112536, 0.184473, 2.555, 1.0], [23, 0.188124, 0.0975045, 2.51692, 1.0], [24, 0.167925, 0.100137, 2.52467, 1.0]]
