[[0, 0, 0, 0, 1.0], [1, 521.91, 380.832, 0.863997, 1.0], [2, 489.551, 379.41, 0.794537, 1.0], [3, 467.513, 426.35, 0.820359, 1.0], [4, 452.767, 474.913, 0.918086, 1.0], [5, 555.582, 380.904, 0.789169, 1.0], [6, 580.578, 430.823, 0.867278, 1.0], [7, 590.824, 485.105, 0.84016, 1.0], [8, 523.346, 495.439, 0.657469, 1.0], [9, 501.339, 495.395, 0.61513, 1.0], [10, 501.275, 536.575, 0.0770349, 1.0], [11, 0, 0, 0, 1.0], [12, 545.379, 496.852, 0.644177, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 514.542, 335.404, 0.0759295, 1.0], [1, 523.261, 379.411, 0.863459, 1.0], [2, 489.571, 377.892, 0.774868, 1.0], [3, 467.554, 423.466, 0.796994, 1.0], [4, 452.773, 474.827, 0.907203, 1.0], [5, 555.579, 380.874, 0.809625, 1.0], [6, 580.566, 432.261, 0.850551, 1.0], [7, 590.836, 485.159, 0.856925, 1.0], [8, 523.312, 495.436, 0.66938, 1.0], [9, 501.292, 495.402, 0.629799, 1.0], [10, 501.299, 536.568, 0.0559401, 1.0], [11, 0, 0, 0, 1.0], [12, 545.354, 495.435, 0.650081, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 511.574, 333.833, 0.0625215, 1.0], [16, 521.834, 332.416, 0.0737522, 1.0], [17, 504.262, 336.803, 0.0577516, 1.0], [18, 533.611, 335.331, 0.131391, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.881, 380.843, 0.858579, 1.0], [2, 489.539, 379.368, 0.788549, 1.0], [3, 470.43, 421.978, 0.800061, 1.0], [4, 452.767, 474.803, 0.9025, 1.0], [5, 554.165, 382.273, 0.77176, 1.0], [6, 580.559, 430.818, 0.854394, 1.0], [7, 590.829, 485.108, 0.839291, 1.0], [8, 523.328, 493.946, 0.643294, 1.0], [9, 501.307, 492.496, 0.607537, 1.0], [10, 501.313, 536.572, 0.0870664, 1.0], [11, 0, 0, 0, 1.0], [12, 545.365, 493.936, 0.631082, 1.0], [13, 545.344, 536.572, 0.0536941, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.879, 380.788, 0.853078, 1.0], [2, 489.527, 377.952, 0.785073, 1.0], [3, 468.999, 421.987, 0.796437, 1.0], [4, 452.786, 473.359, 0.882949, 1.0], [5, 554.13, 380.872, 0.782648, 1.0], [6, 580.556, 430.824, 0.85845, 1.0], [7, 589.394, 482.206, 0.808241, 1.0], [8, 523.308, 493.97, 0.639415, 1.0], [9, 501.289, 493.931, 0.608792, 1.0], [10, 501.311, 536.572, 0.0792056, 1.0], [11, 0, 0, 0, 1.0], [12, 545.344, 495.394, 0.619494, 1.0], [13, 0, 0, 0, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 529.212, 336.811, 0.0734045, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 514.541, 336.812, 0.0665013, 1.0], [1, 521.908, 379.396, 0.853504, 1.0], [2, 489.569, 376.483, 0.771178, 1.0], [3, 468.979, 423.468, 0.796623, 1.0], [4, 451.412, 474.802, 0.905001, 1.0], [5, 554.162, 380.84, 0.795698, 1.0], [6, 580.534, 430.799, 0.855888, 1.0], [7, 590.829, 485.109, 0.844059, 1.0], [8, 523.286, 489.565, 0.667969, 1.0], [9, 499.899, 489.549, 0.642556, 1.0], [10, 499.894, 536.572, 0.0930989, 1.0], [11, 0, 0, 0, 1.0], [12, 545.327, 489.573, 0.648958, 1.0], [13, 543.9, 536.571, 0.060041, 1.0], [14, 0, 0, 0, 1.0], [15, 511.572, 333.877, 0.0526303, 1.0], [16, 521.823, 333.838, 0.067919, 1.0], [17, 505.694, 336.822, 0.0530615, 1.0], [18, 533.553, 335.345, 0.127182, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.893, 380.83, 0.856886, 1.0], [2, 489.566, 379.342, 0.772372, 1.0], [3, 470.448, 420.548, 0.801244, 1.0], [4, 452.766, 473.413, 0.897822, 1.0], [5, 554.166, 380.926, 0.770469, 1.0], [6, 580.531, 430.805, 0.845122, 1.0], [7, 590.844, 485.106, 0.838948, 1.0], [8, 523.331, 492.484, 0.620117, 1.0], [9, 501.316, 492.464, 0.588335, 1.0], [10, 501.321, 536.57, 0.0866958, 1.0], [11, 0, 0, 0, 1.0], [12, 545.362, 492.475, 0.61202, 1.0], [13, 545.392, 536.571, 0.0542864, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.885, 380.805, 0.849905, 1.0], [2, 489.553, 377.929, 0.766273, 1.0], [3, 470.442, 420.505, 0.801425, 1.0], [4, 451.423, 471.943, 0.868916, 1.0], [5, 554.153, 380.914, 0.761979, 1.0], [6, 580.524, 430.823, 0.842456, 1.0], [7, 589.434, 482.219, 0.816067, 1.0], [8, 523.324, 491.035, 0.587399, 1.0], [9, 501.302, 491.002, 0.565753, 1.0], [10, 501.352, 536.57, 0.111544, 1.0], [11, 0, 0, 0, 1.0], [12, 545.354, 492.47, 0.576767, 1.0], [13, 545.315, 536.568, 0.0768017, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.889, 379.382, 0.840547, 1.0], [2, 489.552, 376.476, 0.771862, 1.0], [3, 468.985, 423.448, 0.799154, 1.0], [4, 451.424, 473.38, 0.892851, 1.0], [5, 554.145, 380.836, 0.777475, 1.0], [6, 580.522, 430.828, 0.840268, 1.0], [7, 590.825, 485.125, 0.8473, 1.0], [8, 523.298, 491.01, 0.625876, 1.0], [9, 501.267, 489.583, 0.602506, 1.0], [10, 501.281, 536.566, 0.0905973, 1.0], [11, 0, 0, 0, 1.0], [12, 545.336, 491.001, 0.620344, 1.0], [13, 545.341, 536.568, 0.069506, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.889, 380.811, 0.855784, 1.0], [2, 489.571, 377.943, 0.769566, 1.0], [3, 470.432, 420.54, 0.800508, 1.0], [4, 451.399, 474.779, 0.898193, 1.0], [5, 554.141, 380.909, 0.772029, 1.0], [6, 579.162, 430.81, 0.832947, 1.0], [7, 590.85, 485.128, 0.846818, 1.0], [8, 523.314, 491.022, 0.616878, 1.0], [9, 501.299, 491.007, 0.592705, 1.0], [10, 501.323, 536.571, 0.106718, 1.0], [11, 0, 0, 0, 1.0], [12, 545.345, 491.014, 0.601471, 1.0], [13, 543.9, 536.568, 0.066416, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.882, 379.394, 0.84653, 1.0], [2, 489.544, 377.897, 0.77353, 1.0], [3, 470.434, 420.527, 0.798909, 1.0], [4, 451.422, 473.355, 0.884326, 1.0], [5, 554.154, 380.851, 0.776317, 1.0], [6, 579.143, 429.398, 0.848786, 1.0], [7, 590.819, 482.198, 0.811824, 1.0], [8, 523.27, 488.12, 0.652505, 1.0], [9, 499.88, 488.114, 0.627911, 1.0], [10, 501.345, 536.572, 0.12308, 1.0], [11, 0, 0, 0, 1.0], [12, 545.306, 489.526, 0.623011, 1.0], [13, 543.863, 536.571, 0.0900461, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 517.424, 336.833, 0.056814, 1.0], [1, 521.882, 379.414, 0.858841, 1.0], [2, 488.159, 377.93, 0.794158, 1.0], [3, 467.55, 424.897, 0.805526, 1.0], [4, 451.43, 473.378, 0.892136, 1.0], [5, 554.161, 380.847, 0.795471, 1.0], [6, 579.162, 430.792, 0.852069, 1.0], [7, 590.818, 483.672, 0.828057, 1.0], [8, 523.282, 490.995, 0.654313, 1.0], [9, 499.885, 489.577, 0.636561, 1.0], [10, 499.909, 536.57, 0.0908514, 1.0], [11, 0, 0, 0, 1.0], [12, 545.326, 489.58, 0.640825, 1.0], [13, 545.337, 536.57, 0.06881, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 521.86, 333.871, 0.0579579, 1.0], [17, 507.171, 338.283, 0.0509945, 1.0], [18, 533.57, 335.362, 0.118339, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.882, 380.826, 0.860064, 1.0], [2, 489.55, 377.949, 0.774253, 1.0], [3, 469.007, 420.552, 0.801593, 1.0], [4, 451.418, 474.784, 0.898723, 1.0], [5, 554.145, 380.928, 0.76912, 1.0], [6, 580.52, 430.826, 0.832953, 1.0], [7, 590.857, 485.109, 0.845217, 1.0], [8, 523.327, 489.573, 0.625063, 1.0], [9, 501.314, 489.567, 0.599057, 1.0], [10, 501.312, 536.573, 0.116285, 1.0], [11, 0, 0, 0, 1.0], [12, 545.358, 489.572, 0.617287, 1.0], [13, 545.307, 536.571, 0.0813053, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.861, 380.788, 0.847387, 1.0], [2, 489.542, 377.942, 0.782805, 1.0], [3, 467.549, 423.446, 0.799133, 1.0], [4, 451.416, 473.382, 0.893106, 1.0], [5, 552.704, 380.872, 0.766779, 1.0], [6, 579.161, 430.798, 0.845223, 1.0], [7, 590.825, 482.222, 0.818922, 1.0], [8, 523.281, 489.558, 0.665038, 1.0], [9, 499.896, 489.554, 0.639212, 1.0], [10, 501.313, 536.572, 0.108941, 1.0], [11, 0, 0, 0, 1.0], [12, 545.316, 489.555, 0.643049, 1.0], [13, 545.39, 536.572, 0.0784977, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.875, 379.422, 0.857883, 1.0], [2, 489.518, 377.927, 0.789642, 1.0], [3, 467.558, 424.925, 0.804005, 1.0], [4, 452.767, 473.398, 0.897973, 1.0], [5, 554.142, 380.866, 0.789291, 1.0], [6, 579.144, 429.401, 0.852507, 1.0], [7, 590.839, 482.199, 0.825072, 1.0], [8, 523.288, 492.468, 0.649151, 1.0], [9, 499.895, 492.464, 0.62543, 1.0], [10, 501.275, 536.568, 0.0810556, 1.0], [11, 0, 0, 0, 1.0], [12, 545.33, 491.029, 0.637084, 1.0], [13, 545.357, 536.571, 0.0593698, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 532.093, 336.786, 0.0866586, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.862, 380.805, 0.84693, 1.0], [2, 489.527, 379.346, 0.778734, 1.0], [3, 470.427, 421.966, 0.799308, 1.0], [4, 452.771, 473.397, 0.892993, 1.0], [5, 552.717, 380.887, 0.765395, 1.0], [6, 579.129, 429.403, 0.829656, 1.0], [7, 590.855, 482.22, 0.827274, 1.0], [8, 523.332, 488.114, 0.615651, 1.0], [9, 501.324, 488.119, 0.589707, 1.0], [10, 501.328, 536.571, 0.126603, 1.0], [11, 0, 0, 0, 1.0], [12, 545.36, 488.116, 0.603227, 1.0], [13, 545.313, 536.572, 0.100603, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 521.859, 379.418, 0.853072, 1.0], [2, 488.152, 379.344, 0.801102, 1.0], [3, 468.965, 421.991, 0.801442, 1.0], [4, 451.421, 473.366, 0.896489, 1.0], [5, 554.128, 380.836, 0.78471, 1.0], [6, 579.09, 429.357, 0.84413, 1.0], [7, 590.827, 480.737, 0.818554, 1.0], [8, 523.311, 491.025, 0.659329, 1.0], [9, 501.281, 491.027, 0.629943, 1.0], [10, 501.319, 536.573, 0.0895821, 1.0], [11, 0, 0, 0, 1.0], [12, 545.364, 491.003, 0.649823, 1.0], [13, 546.792, 536.573, 0.0534535, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
