[['2, k, 0', [-0.1844281, 0.07152028, 1.0]], ['2, k, 1', [-0.1989541, 0.3304261, 1.0]], ['2, k, 2', [-0.2154875, 0.5821974, 1.0]], ['2, k, 3', [-0.209355, 0.720103, 1.0]], ['2, k, 4', [-0.371387, 0.4774626, 1.0]], ['2, k, 5', [-0.4085133, 0.2595502, 1.0]], ['2, k, 6', [-0.3813924, 0.07676725, 1.0]], ['2, k, 7', [-0.3684331, 0.03414495, 1.0]], ['2, k, 8', [-0.03558453, 0.4890931, 1.0]], ['2, k, 9', [0.0254692, 0.2725891, 1.0]], ['2, k, 10', [0.06694523, 0.09420726, 1.0]], ['2, k, 11', [0.06351236, 0.02659525, 1.0]], ['2, k, 12', [-0.2459259, 0.06756917, 1.0]], ['2, k, 13', [-0.2311854, -0.2490717, 1.0]], ['2, k, 14', [-0.2189421, -0.5630489, 1.0]], ['2, k, 15', [-0.2091931, -0.6329207, 1.0]], ['2, k, 16', [-0.1189419, 0.07372332, 1.0]], ['2, k, 17', [-0.1234257, -0.247431, 1.0]], ['2, k, 18', [-0.110153, -0.5694903, 1.0]], ['2, k, 19', [-0.1183531, -0.6350418, 1.0]], ['2, k, 20', [-0.2114481, 0.5202355, 1.0]], ['2, k, 21', [-0.3641773, -0.04211758, 1.0]], ['2, k, 22', [-0.3324024, 0.04012451, 1.0]], ['2, k, 23', [0.06728648, -0.04181834, 1.0]], ['2, k, 24', [0.08933781, 0.02869842, 1.0]]]
[['2, k, 0', [-0.1980778, 0.06745993, 1.0]], ['2, k, 1', [-0.2193414, 0.3322732, 1.0]], ['2, k, 2', [-0.2369436, 0.5903978, 1.0]], ['2, k, 3', [-0.2465814, 0.733866, 1.0]], ['2, k, 4', [-0.3971397, 0.4614151, 1.0]], ['2, k, 5', [-0.4393356, 0.2464111, 1.0]], ['2, k, 6', [-0.4172359, 0.05938303, 1.0]], ['2, k, 7', [-0.410173, -0.005174233, 1.0]], ['2, k, 8', [-0.06194722, 0.4857193, 1.0]], ['2, k, 9', [-0.02217576, 0.248555, 1.0]], ['2, k, 10', [-0.02069528, 0.02926586, 1.0]], ['2, k, 11', [-0.03492733, -0.00198246, 1.0]], ['2, k, 12', [-0.2640489, 0.06122193, 1.0]], ['2, k, 13', [-0.2634656, -0.2474416, 1.0]], ['2, k, 14', [-0.2432805, -0.5206925, 1.0]], ['2, k, 15', [-0.2311651, -0.6120111, 1.0]], ['2, k, 16', [-0.127241, 0.0720254, 1.0]], ['2, k, 17', [0.00317465, -0.2086455, 1.0]], ['2, k, 18', [0.1345713, -0.5013746, 1.0]], ['2, k, 19', [0.1548185, -0.5792902, 1.0]], ['2, k, 20', [-0.2329153, 0.5267712, 1.0]], ['2, k, 21', [-0.4003861, -0.07057499, 1.0]], ['2, k, 22', [-0.437099, -0.01529562, 1.0]], ['2, k, 23', [-0.04233119, -0.04008364, 1.0]], ['2, k, 24', [-0.01091116, -0.04204684, 1.0]]]
[['2, k, 0', [-0.1911244, 0.06719077, 1.0]], ['2, k, 1', [-0.211837, 0.3319181, 1.0]], ['2, k, 2', [-0.2302666, 0.5899106, 1.0]], ['2, k, 3', [-0.2378173, 0.7330698, 1.0]], ['2, k, 4', [-0.3928157, 0.4625296, 1.0]], ['2, k, 5', [-0.4312115, 0.2459669, 1.0]], ['2, k, 6', [-0.4111075, 0.05933745, 1.0]], ['2, k, 7', [-0.4027331, -0.004858059, 1.0]], ['2, k, 8', [-0.05423572, 0.4841658, 1.0]], ['2, k, 9', [-0.01647403, 0.2507406, 1.0]], ['2, k, 10', [-0.01124621, 0.04386779, 1.0]], ['2, k, 11', [-0.02822856, 0.0102255, 1.0]], ['2, k, 12', [-0.2575511, 0.06162983, 1.0]], ['2, k, 13', [-0.2626783, -0.2466071, 1.0]], ['2, k, 14', [-0.242867, -0.5197839, 1.0]], ['2, k, 15', [-0.2311308, -0.6120337, 1.0]], ['2, k, 16', [-0.1201805, 0.07110263, 1.0]], ['2, k, 17', [0.005606063, -0.2100531, 1.0]], ['2, k, 18', [0.1385886, -0.5038939, 1.0]], ['2, k, 19', [0.1607098, -0.5807177, 1.0]], ['2, k, 20', [-0.2259413, 0.5263475, 1.0]], ['2, k, 21', [-0.397506, -0.07166719, 1.0]], ['2, k, 22', [-0.4173463, -0.03767028, 1.0]], ['2, k, 23', [-0.03396793, -0.0283473, 1.0]], ['2, k, 24', [0.002860614, -0.0174963, 1.0]]]
[['2, k, 0', [-0.1824535, 0.066501, 1.0]], ['2, k, 1', [-0.2012338, 0.3317218, 1.0]], ['2, k, 2', [-0.2185203, 0.5902224, 1.0]], ['2, k, 3', [-0.2281308, 0.732926, 1.0]], ['2, k, 4', [-0.3834396, 0.4645312, 1.0]], ['2, k, 5', [-0.4248837, 0.2463926, 1.0]], ['2, k, 6', [-0.4048568, 0.059045, 1.0]], ['2, k, 7', [-0.3926568, -0.00292092, 1.0]], ['2, k, 8', [-0.04630207, 0.4828218, 1.0]], ['2, k, 9', [-0.009484977, 0.2514508, 1.0]], ['2, k, 10', [-0.005683501, 0.05262884, 1.0]], ['2, k, 11', [-0.02459516, 0.01557077, 1.0]], ['2, k, 12', [-0.2486852, 0.06144849, 1.0]], ['2, k, 13', [-0.2605113, -0.2472531, 1.0]], ['2, k, 14', [-0.242473, -0.5201691, 1.0]], ['2, k, 15', [-0.2311872, -0.612043, 1.0]], ['2, k, 16', [-0.1119535, 0.06997799, 1.0]], ['2, k, 17', [0.0095828, -0.2120116, 1.0]], ['2, k, 18', [0.1429349, -0.5139939, 1.0]], ['2, k, 19', [0.169168, -0.5877053, 1.0]], ['2, k, 20', [-0.2144111, 0.526558, 1.0]], ['2, k, 21', [-0.3805221, -0.07051463, 1.0]], ['2, k, 22', [-0.4116807, 0.008451133, 1.0]], ['2, k, 23', [-0.01986147, -0.04097161, 1.0]], ['2, k, 24', [0.007792697, 0.01608113, 1.0]]]
[['2, k, 0', [-0.1767604, 0.06652907, 1.0]], ['2, k, 1', [-0.1900448, 0.3317491, 1.0]], ['2, k, 2', [-0.1993993, 0.5901269, 1.0]], ['2, k, 3', [-0.198145, 0.7341344, 1.0]], ['2, k, 4', [-0.3608206, 0.4689649, 1.0]], ['2, k, 5', [-0.4020236, 0.2464977, 1.0]], ['2, k, 6', [-0.3775522, 0.0600749, 1.0]], ['2, k, 7', [-0.3720732, 0.001771758, 1.0]], ['2, k, 8', [-0.02179185, 0.4813988, 1.0]], ['2, k, 9', [0.01047725, 0.2492806, 1.0]], ['2, k, 10', [-0.002500166, 0.05310503, 1.0]], ['2, k, 11', [-0.01769356, 0.01654716, 1.0]], ['2, k, 12', [-0.2434844, 0.06245117, 1.0]], ['2, k, 13', [-0.257768, -0.2456366, 1.0]], ['2, k, 14', [-0.242108, -0.5184931, 1.0]], ['2, k, 15', [-0.2304893, -0.6107487, 1.0]], ['2, k, 16', [-0.1058002, 0.06896272, 1.0]], ['2, k, 17', [0.01214434, -0.212682, 1.0]], ['2, k, 18', [0.1425553, -0.5130618, 1.0]], ['2, k, 19', [0.1697558, -0.5871845, 1.0]], ['2, k, 20', [-0.197487, 0.5265209, 1.0]], ['2, k, 21', [-0.3670038, -0.06382209, 1.0]], ['2, k, 22', [-0.394372, -0.02579311, 1.0]], ['2, k, 23', [-0.01270348, -0.04732435, 1.0]], ['2, k, 24', [0.02046457, 0.02342619, 1.0]]]
[['2, k, 0', [-0.164753, 0.06673297, 1.0]], ['2, k, 1', [-0.1758112, 0.3319924, 1.0]], ['2, k, 2', [-0.1859884, 0.5903528, 1.0]], ['2, k, 3', [-0.1886339, 0.7346226, 1.0]], ['2, k, 4', [-0.3513086, 0.4705469, 1.0]], ['2, k, 5', [-0.3918057, 0.2465191, 1.0]], ['2, k, 6', [-0.3689072, 0.06197867, 1.0]], ['2, k, 7', [-0.3595824, 0.007216607, 1.0]], ['2, k, 8', [-0.01245359, 0.4787403, 1.0]], ['2, k, 9', [0.01824783, 0.2505971, 1.0]], ['2, k, 10', [0.001974684, 0.05186498, 1.0]], ['2, k, 11', [-0.01146725, 0.01506329, 1.0]], ['2, k, 12', [-0.2303459, 0.06309275, 1.0]], ['2, k, 13', [-0.2550484, -0.2447259, 1.0]], ['2, k, 14', [-0.2408935, -0.5174783, 1.0]], ['2, k, 15', [-0.2304856, -0.6107432, 1.0]], ['2, k, 16', [-0.09526417, 0.0688196, 1.0]], ['2, k, 17', [0.01473064, -0.2152339, 1.0]], ['2, k, 18', [0.1422881, -0.5138817, 1.0]], ['2, k, 19', [0.170882, -0.5884383, 1.0]], ['2, k, 20', [-0.1835947, 0.5267588, 1.0]], ['2, k, 21', [-0.3610271, -0.05681624, 1.0]], ['2, k, 22', [-0.3851855, 0.006172607, 1.0]], ['2, k, 23', [-0.009540944, -0.04403926, 1.0]], ['2, k, 24', [0.02719716, 0.00766698, 1.0]]]
[['2, k, 0', [-0.1612615, 0.06642786, 1.0]], ['2, k, 1', [-0.1694165, 0.3320237, 1.0]], ['2, k, 2', [-0.1755226, 0.5909125, 1.0]], ['2, k, 3', [-0.1732808, 0.7340388, 1.0]], ['2, k, 4', [-0.3430507, 0.4734832, 1.0]], ['2, k, 5', [-0.3811785, 0.244871, 1.0]], ['2, k, 6', [-0.3605801, 0.06025872, 1.0]], ['2, k, 7', [-0.3455337, 0.0141408, 1.0]], ['2, k, 8', [-0.009581182, 0.4785466, 1.0]], ['2, k, 9', [0.02681537, 0.2513987, 1.0]], ['2, k, 10', [0.009889496, 0.05336046, 1.0]], ['2, k, 11', [-0.002543756, 0.0112396, 1.0]], ['2, k, 12', [-0.22713, 0.06362019, 1.0]], ['2, k, 13', [-0.2530833, -0.2437249, 1.0]], ['2, k, 14', [-0.2405443, -0.5163488, 1.0]], ['2, k, 15', [-0.2304845, -0.6108741, 1.0]], ['2, k, 16', [-0.09126614, 0.06768604, 1.0]], ['2, k, 17', [0.01664137, -0.215682, 1.0]], ['2, k, 18', [0.1438476, -0.5134757, 1.0]], ['2, k, 19', [0.1714013, -0.5882398, 1.0]], ['2, k, 20', [-0.1742531, 0.5271681, 1.0]], ['2, k, 21', [-0.3502792, -0.04935955, 1.0]], ['2, k, 22', [-0.3684379, 0.01516121, 1.0]], ['2, k, 23', [-0.007576784, -0.05391918, 1.0]], ['2, k, 24', [0.03545677, -0.007147879, 1.0]]]
[['2, k, 0', [-0.1532815, 0.06648725, 1.0]], ['2, k, 1', [-0.154674, 0.3324417, 1.0]], ['2, k, 2', [-0.1536823, 0.5916849, 1.0]], ['2, k, 3', [-0.14417, 0.7332885, 1.0]], ['2, k, 4', [-0.3234325, 0.4785055, 1.0]], ['2, k, 5', [-0.3648718, 0.257025, 1.0]], ['2, k, 6', [-0.3405888, 0.06650157, 1.0]], ['2, k, 7', [-0.3205916, 0.01955715, 1.0]], ['2, k, 8', [0.01125564, 0.4756714, 1.0]], ['2, k, 9', [0.03912258, 0.2468526, 1.0]], ['2, k, 10', [0.03056468, 0.05641649, 1.0]], ['2, k, 11', [0.01669629, 0.0107759, 1.0]], ['2, k, 12', [-0.2196333, 0.06508971, 1.0]], ['2, k, 13', [-0.2507041, -0.2418856, 1.0]], ['2, k, 14', [-0.2398747, -0.5141351, 1.0]], ['2, k, 15', [-0.2306868, -0.6100469, 1.0]], ['2, k, 16', [-0.08283555, 0.06629822, 1.0]], ['2, k, 17', [0.02019104, -0.2176038, 1.0]], ['2, k, 18', [0.1452383, -0.5156806, 1.0]], ['2, k, 19', [0.1737328, -0.591038, 1.0]], ['2, k, 20', [-0.1541569, 0.5278621, 1.0]], ['2, k, 21', [-0.3219462, -0.04206112, 1.0]], ['2, k, 22', [-0.3496595, 0.008029358, 1.0]], ['2, k, 23', [0.01693526, -0.05500989, 1.0]], ['2, k, 24', [0.05151629, 0.004011685, 1.0]]]
[['2, k, 0', [-0.1489936, 0.06759663, 1.0]], ['2, k, 1', [-0.1493911, 0.3323901, 1.0]], ['2, k, 2', [-0.1480084, 0.5903043, 1.0]], ['2, k, 3', [-0.1390169, 0.7329712, 1.0]], ['2, k, 4', [-0.3163306, 0.4800945, 1.0]], ['2, k, 5', [-0.3565638, 0.2541505, 1.0]], ['2, k, 6', [-0.3329044, 0.06257715, 1.0]], ['2, k, 7', [-0.3114357, 0.01663238, 1.0]], ['2, k, 8', [0.01854664, 0.4750548, 1.0]], ['2, k, 9', [0.04246712, 0.2465232, 1.0]], ['2, k, 10', [0.03915747, 0.05957307, 1.0]], ['2, k, 11', [0.02811412, 0.01004933, 1.0]], ['2, k, 12', [-0.2151138, 0.06731183, 1.0]], ['2, k, 13', [-0.2480162, -0.2391838, 1.0]], ['2, k, 14', [-0.2412752, -0.5277105, 1.0]], ['2, k, 15', [-0.2292583, -0.6065358, 1.0]], ['2, k, 16', [-0.07898963, 0.06648932, 1.0]], ['2, k, 17', [0.02301772, -0.2177546, 1.0]], ['2, k, 18', [0.1461115, -0.5152512, 1.0]], ['2, k, 19', [0.1743084, -0.5893221, 1.0]], ['2, k, 20', [-0.1485441, 0.5268267, 1.0]], ['2, k, 21', [-0.3127564, -0.04128918, 1.0]], ['2, k, 22', [-0.336611, 0.01222775, 1.0]], ['2, k, 23', [0.02419128, -0.05905933, 1.0]], ['2, k, 24', [0.06247967, 8.405909e-05, 1.0]]]
[['2, k, 0', [-0.1451534, 0.06789069, 1.0]], ['2, k, 1', [-0.1455723, 0.3327217, 1.0]], ['2, k, 2', [-0.1448201, 0.5906333, 1.0]], ['2, k, 3', [-0.1335292, 0.7330934, 1.0]], ['2, k, 4', [-0.3126264, 0.4807154, 1.0]], ['2, k, 5', [-0.3533592, 0.2538727, 1.0]], ['2, k, 6', [-0.3280725, 0.06210857, 1.0]], ['2, k, 7', [-0.309761, 0.01732393, 1.0]], ['2, k, 8', [0.02421232, 0.4747938, 1.0]], ['2, k, 9', [0.0471532, 0.245343, 1.0]], ['2, k, 10', [0.04740259, 0.05469013, 1.0]], ['2, k, 11', [0.03968304, 0.006560568, 1.0]], ['2, k, 12', [-0.2118745, 0.06813896, 1.0]], ['2, k, 13', [-0.2462863, -0.2380739, 1.0]], ['2, k, 14', [-0.24088, -0.5275617, 1.0]], ['2, k, 15', [-0.2291437, -0.6070765, 1.0]], ['2, k, 16', [-0.07457216, 0.066158, 1.0]], ['2, k, 17', [0.02630999, -0.2188959, 1.0]], ['2, k, 18', [0.1472359, -0.5153915, 1.0]], ['2, k, 19', [0.1753113, -0.5893693, 1.0]], ['2, k, 20', [-0.1451607, 0.527159, 1.0]], ['2, k, 21', [-0.306486, -0.0420187, 1.0]], ['2, k, 22', [-0.3342288, 0.0006952193, 1.0]], ['2, k, 23', [0.03540878, -0.06028381, 1.0]], ['2, k, 24', [0.07247985, 0.001647675, 1.0]]]
[['2, k, 0', [-0.1399406, 0.06765412, 1.0]], ['2, k, 1', [-0.1415759, 0.3330356, 1.0]], ['2, k, 2', [-0.1420377, 0.5913327, 1.0]], ['2, k, 3', [-0.1280354, 0.7328301, 1.0]], ['2, k, 4', [-0.3087189, 0.4819894, 1.0]], ['2, k, 5', [-0.3501711, 0.2525313, 1.0]], ['2, k, 6', [-0.3258622, 0.06242953, 1.0]], ['2, k, 7', [-0.3106422, 0.01983094, 1.0]], ['2, k, 8', [0.0265924, 0.4744688, 1.0]], ['2, k, 9', [0.0509234, 0.2437244, 1.0]], ['2, k, 10', [0.05638999, 0.04343989, 1.0]], ['2, k, 11', [0.05122996, -0.003604336, 1.0]], ['2, k, 12', [-0.2068651, 0.06838746, 1.0]], ['2, k, 13', [-0.2453048, -0.237737, 1.0]], ['2, k, 14', [-0.2403892, -0.5278872, 1.0]], ['2, k, 15', [-0.2290412, -0.6081355, 1.0]], ['2, k, 16', [-0.06937463, 0.06537616, 1.0]], ['2, k, 17', [0.03201205, -0.2210855, 1.0]], ['2, k, 18', [0.1334711, -0.4736871, 1.0]], ['2, k, 19', [0.1436609, -0.5220097, 1.0]], ['2, k, 20', [-0.1420889, 0.5277764, 1.0]], ['2, k, 21', [-0.3126343, -0.04127764, 1.0]], ['2, k, 22', [-0.3402865, 0.007218684, 1.0]], ['2, k, 23', [0.05054775, -0.06294335, 1.0]], ['2, k, 24', [0.07971561, -0.002947753, 1.0]]]
[['2, k, 0', [-0.1368006, 0.06763124, 1.0]], ['2, k, 1', [-0.1395037, 0.3329852, 1.0]], ['2, k, 2', [-0.1408307, 0.5912965, 1.0]], ['2, k, 3', [-0.1233949, 0.7327489, 1.0]], ['2, k, 4', [-0.3064771, 0.4828758, 1.0]], ['2, k, 5', [-0.3480007, 0.2511905, 1.0]], ['2, k, 6', [-0.325754, 0.06292025, 1.0]], ['2, k, 7', [-0.3119825, 0.01971675, 1.0]], ['2, k, 8', [0.02888989, 0.4741589, 1.0]], ['2, k, 9', [0.05369798, 0.2423313, 1.0]], ['2, k, 10', [0.06232043, 0.04214757, 1.0]], ['2, k, 11', [0.06035489, -0.007218585, 1.0]], ['2, k, 12', [-0.2034011, 0.06855483, 1.0]], ['2, k, 13', [-0.2434923, -0.2379206, 1.0]], ['2, k, 14', [-0.2391873, -0.5388779, 1.0]], ['2, k, 15', [-0.227225, -0.6210839, 1.0]], ['2, k, 16', [-0.06665533, 0.06516378, 1.0]], ['2, k, 17', [0.03368507, -0.2224438, 1.0]], ['2, k, 18', [0.1351891, -0.4749958, 1.0]], ['2, k, 19', [0.1459444, -0.5233568, 1.0]], ['2, k, 20', [-0.1406953, 0.5277347, 1.0]], ['2, k, 21', [-0.3119583, -0.04010009, 1.0]], ['2, k, 22', [-0.3440124, 0.01678747, 1.0]], ['2, k, 23', [0.05536177, -0.07103119, 1.0]], ['2, k, 24', [0.08095223, -0.003690758, 1.0]]]
[['2, k, 0', [-0.1344394, 0.06737262, 1.0]], ['2, k, 1', [-0.138368, 0.3328775, 1.0]], ['2, k, 2', [-0.1404454, 0.5912788, 1.0]], ['2, k, 3', [-0.1206045, 0.7324607, 1.0]], ['2, k, 4', [-0.3056441, 0.4831966, 1.0]], ['2, k, 5', [-0.3478739, 0.251105, 1.0]], ['2, k, 6', [-0.3260523, 0.06341182, 1.0]], ['2, k, 7', [-0.3152497, 0.01885836, 1.0]], ['2, k, 8', [0.03062187, 0.4734241, 1.0]], ['2, k, 9', [0.0565756, 0.240285, 1.0]], ['2, k, 10', [0.06887654, 0.04120943, 1.0]], ['2, k, 11', [0.07202772, -0.004229561, 1.0]], ['2, k, 12', [-0.2013011, 0.0683536, 1.0]], ['2, k, 13', [-0.2434365, -0.2384483, 1.0]], ['2, k, 14', [-0.239013, -0.5360248, 1.0]], ['2, k, 15', [-0.2276517, -0.6203511, 1.0]], ['2, k, 16', [-0.06421244, 0.06484385, 1.0]], ['2, k, 17', [0.03486754, -0.224615, 1.0]], ['2, k, 18', [0.1521602, -0.5203258, 1.0]], ['2, k, 19', [0.1761595, -0.5952229, 1.0]], ['2, k, 20', [-0.1401969, 0.5277024, 1.0]], ['2, k, 21', [-0.3160658, -0.041462, 1.0]], ['2, k, 22', [-0.3450305, 0.0056378, 1.0]], ['2, k, 23', [0.07049999, -0.06163816, 1.0]], ['2, k, 24', [0.09593764, 0.00396877, 1.0]]]
[['2, k, 0', [-0.1341331, 0.067567, 1.0]], ['2, k, 1', [-0.1375177, 0.3329663, 1.0]], ['2, k, 2', [-0.1390771, 0.5912486, 1.0]], ['2, k, 3', [-0.1199329, 0.7326298, 1.0]], ['2, k, 4', [-0.3055356, 0.4832653, 1.0]], ['2, k, 5', [-0.3490878, 0.2515432, 1.0]], ['2, k, 6', [-0.3268966, 0.06362686, 1.0]], ['2, k, 7', [-0.318843, 0.02009801, 1.0]], ['2, k, 8', [0.03098622, 0.4732448, 1.0]], ['2, k, 9', [0.05841875, 0.2381476, 1.0]], ['2, k, 10', [0.07565743, 0.03966663, 1.0]], ['2, k, 11', [0.07814953, -0.0109192, 1.0]], ['2, k, 12', [-0.2008597, 0.06837114, 1.0]], ['2, k, 13', [-0.243996, -0.2384174, 1.0]], ['2, k, 14', [-0.2393208, -0.5344157, 1.0]], ['2, k, 15', [-0.2277455, -0.617013, 1.0]], ['2, k, 16', [-0.06405059, 0.06520107, 1.0]], ['2, k, 17', [0.03486831, -0.2250658, 1.0]], ['2, k, 18', [0.1528865, -0.5216078, 1.0]], ['2, k, 19', [0.1778207, -0.5969429, 1.0]], ['2, k, 20', [-0.1389391, 0.5277022, 1.0]], ['2, k, 21', [-0.3176959, -0.04200324, 1.0]], ['2, k, 22', [-0.3537608, -0.001213191, 1.0]], ['2, k, 23', [0.08137677, -0.07374219, 1.0]], ['2, k, 24', [0.1058478, -0.03043809, 1.0]]]
[['2, k, 0', [-0.1327658, 0.06765843, 1.0]], ['2, k, 1', [-0.1374338, 0.3328985, 1.0]], ['2, k, 2', [-0.1397152, 0.5910571, 1.0]], ['2, k, 3', [-0.1199943, 0.7324449, 1.0]], ['2, k, 4', [-0.3075961, 0.4828721, 1.0]], ['2, k, 5', [-0.3514821, 0.2519099, 1.0]], ['2, k, 6', [-0.3288384, 0.06299544, 1.0]], ['2, k, 7', [-0.3222528, 0.01843505, 1.0]], ['2, k, 8', [0.03046099, 0.4728585, 1.0]], ['2, k, 9', [0.05888212, 0.2330736, 1.0]], ['2, k, 10', [0.0789128, 0.03973781, 1.0]], ['2, k, 11', [0.08313624, -0.007283214, 1.0]], ['2, k, 12', [-0.1987934, 0.0676562, 1.0]], ['2, k, 13', [-0.2453224, -0.2393904, 1.0]], ['2, k, 14', [-0.2380703, -0.5238332, 1.0]], ['2, k, 15', [-0.2288965, -0.6158891, 1.0]], ['2, k, 16', [-0.06325689, 0.06576724, 1.0]], ['2, k, 17', [0.02884325, -0.2275116, 1.0]], ['2, k, 18', [0.1557276, -0.5290171, 1.0]], ['2, k, 19', [0.1800541, -0.604375, 1.0]], ['2, k, 20', [-0.1392325, 0.5275892, 1.0]], ['2, k, 21', [-0.3190482, -0.04868158, 1.0]], ['2, k, 22', [-0.3603971, -0.0100215, 1.0]], ['2, k, 23', [0.08551691, -0.07027546, 1.0]], ['2, k, 24', [0.1031046, -0.005072755, 1.0]]]
[['2, k, 0', [-0.1329522, 0.06790019, 1.0]], ['2, k, 1', [-0.1381168, 0.3329306, 1.0]], ['2, k, 2', [-0.1418077, 0.590862, 1.0]], ['2, k, 3', [-0.1210899, 0.7321817, 1.0]], ['2, k, 4', [-0.3102486, 0.4826903, 1.0]], ['2, k, 5', [-0.3545099, 0.2519607, 1.0]], ['2, k, 6', [-0.3309304, 0.06226774, 1.0]], ['2, k, 7', [-0.3276007, 0.02039515, 1.0]], ['2, k, 8', [0.028155, 0.4725676, 1.0]], ['2, k, 9', [0.05826006, 0.2319871, 1.0]], ['2, k, 10', [0.08226471, 0.03964805, 1.0]], ['2, k, 11', [0.08478398, -0.01227559, 1.0]], ['2, k, 12', [-0.1988711, 0.0676101, 1.0]], ['2, k, 13', [-0.2455986, -0.2395618, 1.0]], ['2, k, 14', [-0.2391258, -0.5263335, 1.0]], ['2, k, 15', [-0.228823, -0.6152378, 1.0]], ['2, k, 16', [-0.06366143, 0.06645975, 1.0]], ['2, k, 17', [0.02570871, -0.2289558, 1.0]], ['2, k, 18', [0.1534212, -0.5294369, 1.0]], ['2, k, 19', [0.1816949, -0.6036751, 1.0]], ['2, k, 20', [-0.1408508, 0.5274569, 1.0]], ['2, k, 21', [-0.3264121, -0.04757962, 1.0]], ['2, k, 22', [-0.3637994, 0.01509248, 1.0]], ['2, k, 23', [0.08253848, -0.07863021, 1.0]], ['2, k, 24', [0.1122159, -0.01321954, 1.0]]]
[['2, k, 0', [-0.1345071, 0.06792148, 1.0]], ['2, k, 1', [-0.1411181, 0.3326302, 1.0]], ['2, k, 2', [-0.1478314, 0.5900833, 1.0]], ['2, k, 3', [-0.1253079, 0.7315552, 1.0]], ['2, k, 4', [-0.3116972, 0.4822846, 1.0]], ['2, k, 5', [-0.358665, 0.2517866, 1.0]], ['2, k, 6', [-0.3344523, 0.06266116, 1.0]], ['2, k, 7', [-0.3307989, 0.01941222, 1.0]], ['2, k, 8', [0.02407832, 0.4724923, 1.0]], ['2, k, 9', [0.05629621, 0.2311241, 1.0]], ['2, k, 10', [0.08379886, 0.03837649, 1.0]], ['2, k, 11', [0.08523929, -0.01185353, 1.0]], ['2, k, 12', [-0.200218, 0.06715181, 1.0]], ['2, k, 13', [-0.2476437, -0.2401511, 1.0]], ['2, k, 14', [-0.2393905, -0.5282281, 1.0]], ['2, k, 15', [-0.2279696, -0.615985, 1.0]], ['2, k, 16', [-0.06553438, 0.06702556, 1.0]], ['2, k, 17', [0.02169242, -0.2311935, 1.0]], ['2, k, 18', [0.1497694, -0.5266299, 1.0]], ['2, k, 19', [0.1789207, -0.6004689, 1.0]], ['2, k, 20', [-0.1460502, 0.526794, 1.0]], ['2, k, 21', [-0.3265527, -0.04565288, 1.0]], ['2, k, 22', [-0.365909, -0.009383159, 1.0]], ['2, k, 23', [0.08429542, -0.0630727, 1.0]], ['2, k, 24', [0.1134195, -0.02630599, 1.0]]]
[['2, k, 0', [-0.1379237, 0.06875644, 1.0]], ['2, k, 1', [-0.1469284, 0.3332314, 1.0]], ['2, k, 2', [-0.1565809, 0.5905031, 1.0]], ['2, k, 3', [-0.1333723, 0.7312447, 1.0]], ['2, k, 4', [-0.3148985, 0.4826382, 1.0]], ['2, k, 5', [-0.3864039, 0.2742558, 1.0]], ['2, k, 6', [-0.344712, 0.0638683, 1.0]], ['2, k, 7', [-0.3390171, 0.02403717, 1.0]], ['2, k, 8', [0.01466026, 0.4723046, 1.0]], ['2, k, 9', [0.05123314, 0.2296331, 1.0]], ['2, k, 10', [0.08311498, 0.03932752, 1.0]], ['2, k, 11', [0.08113465, -0.005930806, 1.0]], ['2, k, 12', [-0.2037692, 0.06723729, 1.0]], ['2, k, 13', [-0.2491744, -0.2411153, 1.0]], ['2, k, 14', [-0.2392651, -0.5281924, 1.0]], ['2, k, 15', [-0.2281265, -0.6170324, 1.0]], ['2, k, 16', [-0.06896925, 0.06860383, 1.0]], ['2, k, 17', [0.01886574, -0.2309462, 1.0]], ['2, k, 18', [0.1453885, -0.5247239, 1.0]], ['2, k, 19', [0.1770652, -0.5986712, 1.0]], ['2, k, 20', [-0.1541395, 0.5272407, 1.0]], ['2, k, 21', [-0.3408574, -0.04748283, 1.0]], ['2, k, 22', [-0.3746452, -0.006583815, 1.0]], ['2, k, 23', [0.09386664, -0.04986915, 1.0]], ['2, k, 24', [0.1112348, -0.01835174, 1.0]]]
