[[0, -0.0811335, -0.28634, 2.31876, 1.0], [1, -0.078409, 0.0605434, 2.26114, 1.0], [2, -0.0751713, 0.396301, 2.18808, 1.0], [3, -0.0786118, 0.571064, 2.1466, 1.0], [4, -0.277852, 0.279607, 2.22281, 1.0], [5, -0.343667, 0.0210754, 2.2444, 1.0], [6, -0.379167, -0.251214, 2.21918, 1.0], [7, -0.380913, -0.319124, 2.20163, 1.0], [8, 0.114634, 0.26589, 2.21542, 1.0], [9, 0.185539, -0.00653208, 2.23691, 1.0], [10, 0.222248, -0.266599, 2.18814, 1.0], [11, 0.222081, -0.332577, 2.16867, 1.0], [12, -0.169512, -0.278151, 2.28106, 1.0], [13, -0.197512, -0.719224, 2.40805, 1.0], [14, -0.252809, -1.09398, 2.50505, 1.0], [15, -0.265048, -1.15082, 2.38487, 1.0], [16, 0.0101001, -0.284524, 2.27543, 1.0], [17, 0.0501693, -0.706424, 2.39067, 1.0], [18, 0.091675, -1.08028, 2.4896, 1.0], [19, 0.125963, -1.14278, 2.38122, 1.0], [20, -0.0760684, 0.313985, 2.20897, 1.0], [21, -0.381149, -0.378282, 2.18943, 1.0], [22, -0.315356, -0.347963, 2.17529, 1.0], [23, 0.224166, -0.393237, 2.15679, 1.0], [24, 0.157138, -0.355364, 2.13959, 1.0]]
[[0, -0.0848514, -0.261771, 2.32842, 1.0], [1, -0.0769199, 0.0808461, 2.26688, 1.0], [2, -0.0686658, 0.413806, 2.19106, 1.0], [3, -0.0671581, 0.585434, 2.15692, 1.0], [4, -0.214125, 0.353237, 2.18566, 1.0], [5, -0.365008, 0.289056, 1.99847, 1.0], [6, -0.372645, 0.248365, 1.75634, 1.0], [7, -0.378053, 0.189417, 1.54733, 1.0], [8, 0.0742623, 0.345219, 2.19375, 1.0], [9, 0.190439, 0.206502, 2.02233, 1.0], [10, 0.235935, 0.172669, 1.78343, 1.0], [11, 0.238754, 0.180796, 1.55945, 1.0], [12, -0.169545, -0.256196, 2.28897, 1.0], [13, -0.204647, -0.728732, 2.42675, 1.0], [14, -0.247134, -1.07542, 2.51216, 1.0], [15, -0.267139, -1.14094, 2.40134, 1.0], [16, 0.00266043, -0.256943, 2.28729, 1.0], [17, 0.0509505, -0.710373, 2.39632, 1.0], [18, 0.0900283, -1.08582, 2.50038, 1.0], [19, 0.122757, -1.14284, 2.38514, 1.0], [20, -0.0707874, 0.331993, 2.2125, 1.0], [21, -0.376265, 0.152727, 1.45572, 1.0], [22, -0.329195, 0.167395, 1.50614, 1.0], [23, 0.224186, 0.166116, 1.53208, 1.0], [24, 0.189257, 0.156735, 1.52378, 1.0]]
[[0, -0.0848404, -0.306731, 2.3359, 1.0], [1, -0.0779501, 0.0747358, 2.26944, 1.0], [2, -0.0702238, 0.417171, 2.19238, 1.0], [3, -0.0676743, 0.576745, 2.16349, 1.0], [4, -0.231554, 0.254396, 2.15665, 1.0], [5, -0.368026, 0.276269, 1.94912, 1.0], [6, -0.375088, 0.234439, 1.70717, 1.0], [7, -0.374483, 0.268864, 1.5354, 1.0], [8, 0.0948276, 0.2553, 2.15888, 1.0], [9, 0.223817, 0.222415, 1.9468, 1.0], [10, 0.232255, 0.238324, 1.70183, 1.0], [11, 0.233723, 0.254873, 1.5492, 1.0], [12, -0.175893, -0.305256, 2.2955, 1.0], [13, -0.204516, -0.727649, 2.42593, 1.0], [14, -0.2456, -1.07174, 2.51187, 1.0], [15, -0.26676, -1.1393, 2.4037, 1.0], [16, 0.00875532, -0.29949, 2.29554, 1.0], [17, 0.0508859, -0.710561, 2.39634, 1.0], [18, 0.0901888, -1.0864, 2.50027, 1.0], [19, 0.122375, -1.144, 2.38539, 1.0], [20, -0.0716651, 0.332907, 2.21347, 1.0], [21, -0.365824, 0.219007, 1.43131, 1.0], [22, -0.325893, 0.24802, 1.5025, 1.0], [23, 0.208192, 0.243781, 1.50836, 1.0], [24, 0.161767, 0.255502, 1.5665, 1.0]]
[[0, -0.0806096, -0.262956, 2.32173, 1.0], [1, -0.0776181, 0.0752134, 2.26928, 1.0], [2, -0.0699262, 0.41478, 2.19419, 1.0], [3, -0.0676871, 0.594612, 2.16316, 1.0], [4, -0.241415, 0.308921, 2.16621, 1.0], [5, -0.359308, 0.30379, 1.94559, 1.0], [6, -0.371415, 0.326565, 1.64374, 1.0], [7, -0.370766, 0.342277, 1.53907, 1.0], [8, 0.101638, 0.304631, 2.17041, 1.0], [9, 0.219155, 0.248112, 1.95636, 1.0], [10, 0.228254, 0.298597, 1.71161, 1.0], [11, 0.235193, 0.321538, 1.55567, 1.0], [12, -0.168902, -0.261808, 2.28181, 1.0], [13, -0.204194, -0.716422, 2.41998, 1.0], [14, -0.245849, -1.07137, 2.5122, 1.0], [15, -0.266744, -1.13908, 2.4041, 1.0], [16, 0.010599, -0.253091, 2.2798, 1.0], [17, 0.0505206, -0.707124, 2.39482, 1.0], [18, 0.0900029, -1.0862, 2.49873, 1.0], [19, 0.12443, -1.14012, 2.38153, 1.0], [20, -0.0714751, 0.331899, 2.21448, 1.0], [21, -0.389192, 0.30952, 1.4191, 1.0], [22, -0.324809, 0.320447, 1.49644, 1.0], [23, 0.221666, 0.327263, 1.50561, 1.0], [24, 0.161892, 0.32677, 1.54917, 1.0]]
[[0, -0.0808407, -0.263036, 2.32172, 1.0], [1, -0.0775121, 0.0756329, 2.26828, 1.0], [2, -0.069842, 0.413849, 2.19319, 1.0], [3, -0.0675029, 0.593235, 2.16249, 1.0], [4, -0.241484, 0.308879, 2.16617, 1.0], [5, -0.361633, 0.333342, 1.91912, 1.0], [6, -0.371491, 0.388627, 1.63862, 1.0], [7, -0.367372, 0.409067, 1.55047, 1.0], [8, 0.101879, 0.303811, 2.17016, 1.0], [9, 0.228223, 0.275341, 1.95579, 1.0], [10, 0.234352, 0.354633, 1.69579, 1.0], [11, 0.237402, 0.38445, 1.5646, 1.0], [12, -0.169356, -0.261921, 2.28213, 1.0], [13, -0.204356, -0.716084, 2.41979, 1.0], [14, -0.245621, -1.06999, 2.51168, 1.0], [15, -0.266317, -1.13854, 2.40448, 1.0], [16, 0.0103722, -0.253376, 2.27954, 1.0], [17, 0.0503463, -0.70531, 2.39402, 1.0], [18, 0.0915706, -1.08889, 2.49888, 1.0], [19, 0.124407, -1.14091, 2.37945, 1.0], [20, -0.0714593, 0.331397, 2.21381, 1.0], [21, -0.354733, 0.407059, 1.51052, 1.0], [22, -0.29143, 0.418094, 1.5563, 1.0], [23, 0.232333, 0.404681, 1.51017, 1.0], [24, 0.157761, 0.392609, 1.54262, 1.0]]
[[0, -0.0807214, -0.262886, 2.32086, 1.0], [1, -0.0773923, 0.0766352, 2.26767, 1.0], [2, -0.0702065, 0.413994, 2.19372, 1.0], [3, -0.0695539, 0.562241, 2.16392, 1.0], [4, -0.241842, 0.309587, 2.16592, 1.0], [5, -0.355758, 0.361966, 1.95014, 1.0], [6, -0.372421, 0.428916, 1.70179, 1.0], [7, -0.368485, 0.469126, 1.56598, 1.0], [8, 0.101923, 0.303849, 2.17009, 1.0], [9, 0.23043, 0.303052, 1.95531, 1.0], [10, 0.235883, 0.411523, 1.66526, 1.0], [11, 0.239445, 0.442558, 1.57564, 1.0], [12, -0.169314, -0.261371, 2.28134, 1.0], [13, -0.203489, -0.713759, 2.41787, 1.0], [14, -0.245424, -1.06875, 2.51128, 1.0], [15, -0.267097, -1.13812, 2.40538, 1.0], [16, 0.0106163, -0.253872, 2.27852, 1.0], [17, 0.0500236, -0.703325, 2.39291, 1.0], [18, 0.0914425, -1.08879, 2.49891, 1.0], [19, 0.12487, -1.14079, 2.3797, 1.0], [20, -0.0716946, 0.331593, 2.21411, 1.0], [21, -0.369163, 0.475531, 1.52131, 1.0], [22, -0.290739, 0.479721, 1.55714, 1.0], [23, 0.237635, 0.453098, 1.52254, 1.0], [24, 0.154112, 0.453325, 1.5455, 1.0]]
[[0, -0.0810748, -0.261351, 2.31745, 1.0], [1, -0.0773441, 0.0804895, 2.26534, 1.0], [2, -0.070613, 0.416506, 2.1942, 1.0], [3, -0.069465, 0.563986, 2.16321, 1.0], [4, -0.24202, 0.309819, 2.16569, 1.0], [5, -0.354916, 0.377225, 1.95395, 1.0], [6, -0.372221, 0.493909, 1.66006, 1.0], [7, -0.36826, 0.5269, 1.57885, 1.0], [8, 0.10479, 0.302059, 2.168, 1.0], [9, 0.234394, 0.356632, 1.90478, 1.0], [10, 0.251262, 0.458327, 1.67022, 1.0], [11, 0.243136, 0.495298, 1.58856, 1.0], [12, -0.170121, -0.258579, 2.27736, 1.0], [13, -0.203692, -0.709357, 2.41544, 1.0], [14, -0.245488, -1.0672, 2.51053, 1.0], [15, -0.26671, -1.13756, 2.40567, 1.0], [16, 0.0106528, -0.253684, 2.27581, 1.0], [17, 0.0498277, -0.701584, 2.39113, 1.0], [18, 0.0900905, -1.08836, 2.49899, 1.0], [19, 0.125595, -1.13958, 2.38003, 1.0], [20, -0.0720726, 0.334125, 2.21418, 1.0], [21, -0.36821, 0.536645, 1.53514, 1.0], [22, -0.289729, 0.536198, 1.56467, 1.0], [23, 0.252658, 0.51349, 1.53234, 1.0], [24, 0.167147, 0.509101, 1.55878, 1.0]]
[[0, -0.0809037, -0.258486, 2.31394, 1.0], [1, -0.0764907, 0.0821994, 2.26192, 1.0], [2, -0.070036, 0.415973, 2.19241, 1.0], [3, -0.0692476, 0.572398, 2.16329, 1.0], [4, -0.242073, 0.310459, 2.16553, 1.0], [5, -0.354541, 0.398472, 1.96198, 1.0], [6, -0.370539, 0.527716, 1.67616, 1.0], [7, -0.364553, 0.575145, 1.59605, 1.0], [8, 0.105622, 0.303913, 2.16684, 1.0], [9, 0.22517, 0.380849, 1.94082, 1.0], [10, 0.247548, 0.496172, 1.67734, 1.0], [11, 0.243253, 0.544225, 1.60162, 1.0], [12, -0.170201, -0.255149, 2.27404, 1.0], [13, -0.203433, -0.709649, 2.4151, 1.0], [14, -0.245723, -1.06714, 2.51057, 1.0], [15, -0.26676, -1.13747, 2.40571, 1.0], [16, 0.0110896, -0.251906, 2.27244, 1.0], [17, 0.0497053, -0.701097, 2.39062, 1.0], [18, 0.0898924, -1.08834, 2.49916, 1.0], [19, 0.125098, -1.14258, 2.38269, 1.0], [20, -0.0715483, 0.33403, 2.21232, 1.0], [21, -0.3634, 0.593399, 1.55029, 1.0], [22, -0.286735, 0.578196, 1.56492, 1.0], [23, 0.252589, 0.567671, 1.5504, 1.0], [24, 0.159098, 0.559294, 1.56965, 1.0]]
[[0, -0.0811094, -0.257402, 2.31148, 1.0], [1, -0.0761691, 0.0832522, 2.25987, 1.0], [2, -0.0697432, 0.416069, 2.19157, 1.0], [3, -0.0687758, 0.57562, 2.16377, 1.0], [4, -0.242128, 0.31116, 2.16549, 1.0], [5, -0.378706, 0.442593, 1.90364, 1.0], [6, -0.3648, 0.577666, 1.69017, 1.0], [7, -0.361193, 0.619629, 1.61627, 1.0], [8, 0.106246, 0.305901, 2.16595, 1.0], [9, 0.225765, 0.394129, 1.9456, 1.0], [10, 0.251561, 0.540446, 1.68974, 1.0], [11, 0.245473, 0.588358, 1.61885, 1.0], [12, -0.170341, -0.254426, 2.27254, 1.0], [13, -0.203238, -0.70428, 2.41119, 1.0], [14, -0.245774, -1.06706, 2.5106, 1.0], [15, -0.267922, -1.13865, 2.40772, 1.0], [16, 0.0108722, -0.250697, 2.26892, 1.0], [17, 0.0492156, -0.699471, 2.38948, 1.0], [18, 0.0899718, -1.0886, 2.49882, 1.0], [19, 0.124995, -1.14303, 2.3824, 1.0], [20, -0.071271, 0.334314, 2.21127, 1.0], [21, -0.354818, 0.641773, 1.57125, 1.0], [22, -0.2699, 0.622028, 1.581, 1.0], [23, 0.253536, 0.61559, 1.56426, 1.0], [24, 0.168209, 0.602681, 1.58185, 1.0]]
[[0, -0.0818532, -0.256227, 2.30907, 1.0], [1, -0.0766909, 0.0859957, 2.25821, 1.0], [2, -0.0702877, 0.4195, 2.19114, 1.0], [3, -0.069015, 0.578616, 2.1634, 1.0], [4, -0.242406, 0.312197, 2.16545, 1.0], [5, -0.359078, 0.457687, 1.95028, 1.0], [6, -0.365649, 0.611394, 1.70799, 1.0], [7, -0.363216, 0.660942, 1.63873, 1.0], [8, 0.106598, 0.307308, 2.16553, 1.0], [9, 0.228339, 0.419405, 1.9451, 1.0], [10, 0.253818, 0.576015, 1.70155, 1.0], [11, 0.246884, 0.628683, 1.63779, 1.0], [12, -0.171081, -0.25318, 2.27021, 1.0], [13, -0.203604, -0.705646, 2.41167, 1.0], [14, -0.245901, -1.06713, 2.51051, 1.0], [15, -0.266432, -1.13846, 2.40671, 1.0], [16, 0.0102088, -0.24981, 2.26659, 1.0], [17, 0.0492188, -0.699278, 2.38861, 1.0], [18, 0.0912878, -1.09188, 2.49895, 1.0], [19, 0.125583, -1.14445, 2.38068, 1.0], [20, -0.0718475, 0.337622, 2.21052, 1.0], [21, -0.36468, 0.685882, 1.59495, 1.0], [22, -0.275795, 0.658943, 1.5956, 1.0], [23, 0.251271, 0.657692, 1.58442, 1.0], [24, 0.169214, 0.642126, 1.59812, 1.0]]
[[0, -0.0816813, -0.253948, 2.30618, 1.0], [1, -0.0767559, 0.087643, 2.25715, 1.0], [2, -0.0705394, 0.42018, 2.19124, 1.0], [3, -0.0692063, 0.579992, 2.16337, 1.0], [4, -0.245096, 0.321621, 2.16487, 1.0], [5, -0.359729, 0.466976, 1.95464, 1.0], [6, -0.360956, 0.645046, 1.72423, 1.0], [7, -0.358646, 0.698143, 1.66216, 1.0], [8, 0.107268, 0.309653, 2.16487, 1.0], [9, 0.230599, 0.439906, 1.94677, 1.0], [10, 0.246461, 0.628165, 1.70813, 1.0], [11, 0.246332, 0.666376, 1.6582, 1.0], [12, -0.170652, -0.251062, 2.26764, 1.0], [13, -0.203074, -0.706899, 2.41142, 1.0], [14, -0.246157, -1.06714, 2.51056, 1.0], [15, -0.266646, -1.13963, 2.40835, 1.0], [16, 0.0101177, -0.247599, 2.26344, 1.0], [17, 0.0491094, -0.69919, 2.38795, 1.0], [18, 0.0919895, -1.09264, 2.49929, 1.0], [19, 0.125298, -1.14432, 2.37996, 1.0], [20, -0.0720826, 0.338485, 2.21042, 1.0], [21, -0.353531, 0.725997, 1.61888, 1.0], [22, -0.262014, 0.694031, 1.6155, 1.0], [23, 0.255605, 0.696879, 1.60727, 1.0], [24, 0.162874, 0.67909, 1.61648, 1.0]]
[[0, -0.0811628, -0.252948, 2.30368, 1.0], [1, -0.0768631, 0.0887808, 2.25592, 1.0], [2, -0.0711289, 0.420994, 2.19106, 1.0], [3, -0.0696065, 0.581303, 2.16334, 1.0], [4, -0.245148, 0.321629, 2.16492, 1.0], [5, -0.362623, 0.482107, 1.96566, 1.0], [6, -0.362018, 0.670005, 1.74638, 1.0], [7, -0.36485, 0.728361, 1.69078, 1.0], [8, 0.10797, 0.311275, 2.16424, 1.0], [9, 0.233037, 0.459283, 1.95162, 1.0], [10, 0.252005, 0.642065, 1.73326, 1.0], [11, 0.247157, 0.700341, 1.68064, 1.0], [12, -0.170066, -0.249934, 2.26493, 1.0], [13, -0.203273, -0.706993, 2.41133, 1.0], [14, -0.246177, -1.06526, 2.51067, 1.0], [15, -0.265102, -1.13801, 2.40826, 1.0], [16, 0.0105685, -0.246814, 2.26115, 1.0], [17, 0.0489184, -0.697459, 2.38648, 1.0], [18, 0.091818, -1.09259, 2.49965, 1.0], [19, 0.125237, -1.14423, 2.38034, 1.0], [20, -0.0725752, 0.339377, 2.21001, 1.0], [21, -0.353596, 0.763819, 1.64456, 1.0], [22, -0.266723, 0.730556, 1.64423, 1.0], [23, 0.24821, 0.734844, 1.63223, 1.0], [24, 0.160234, 0.711456, 1.63636, 1.0]]
[[0, -0.0813077, -0.251891, 2.30143, 1.0], [1, -0.0770977, 0.0897092, 2.25482, 1.0], [2, -0.0714498, 0.421432, 2.19094, 1.0], [3, -0.0696346, 0.581545, 2.16326, 1.0], [4, -0.245251, 0.321761, 2.16499, 1.0], [5, -0.369106, 0.504673, 1.96697, 1.0], [6, -0.364655, 0.698945, 1.77354, 1.0], [7, -0.366395, 0.758072, 1.71942, 1.0], [8, 0.108645, 0.312747, 2.16375, 1.0], [9, 0.235247, 0.475118, 1.9584, 1.0], [10, 0.248153, 0.674079, 1.76346, 1.0], [11, 0.247625, 0.731772, 1.70617, 1.0], [12, -0.170194, -0.248739, 2.26289, 1.0], [13, -0.203118, -0.70485, 2.4091, 1.0], [14, -0.246207, -1.06426, 2.51103, 1.0], [15, -0.264938, -1.13723, 2.40877, 1.0], [16, 0.0104274, -0.245984, 2.25868, 1.0], [17, 0.0489358, -0.697021, 2.38578, 1.0], [18, 0.0924057, -1.09208, 2.50159, 1.0], [19, 0.125827, -1.145, 2.3833, 1.0], [20, -0.0728967, 0.339936, 2.20971, 1.0], [21, -0.3447, 0.797603, 1.67129, 1.0], [22, -0.268275, 0.756595, 1.67709, 1.0], [23, 0.246483, 0.766857, 1.66211, 1.0], [24, 0.158026, 0.743285, 1.666, 1.0]]
[[0, -0.0813193, -0.249648, 2.29878, 1.0], [1, -0.07735, 0.0911182, 2.253, 1.0], [2, -0.0718768, 0.421828, 2.19031, 1.0], [3, -0.0696573, 0.581628, 2.1633, 1.0], [4, -0.24905, 0.327982, 2.16466, 1.0], [5, -0.372616, 0.517122, 1.97415, 1.0], [6, -0.36823, 0.706255, 1.81235, 1.0], [7, -0.366562, 0.784325, 1.7454, 1.0], [8, 0.11173, 0.320788, 2.16075, 1.0], [9, 0.236045, 0.48483, 1.96804, 1.0], [10, 0.248702, 0.689609, 1.77871, 1.0], [11, 0.249286, 0.759784, 1.73417, 1.0], [12, -0.169987, -0.246623, 2.26055, 1.0], [13, -0.203098, -0.703193, 2.4077, 1.0], [14, -0.246065, -1.06421, 2.51091, 1.0], [15, -0.264725, -1.13724, 2.40863, 1.0], [16, 0.0101942, -0.243734, 2.25571, 1.0], [17, 0.0487966, -0.694001, 2.38339, 1.0], [18, 0.0860776, -1.08124, 2.50054, 1.0], [19, 0.124583, -1.14088, 2.39064, 1.0], [20, -0.0733268, 0.340573, 2.20879, 1.0], [21, -0.337729, 0.823893, 1.69329, 1.0], [22, -0.270246, 0.786191, 1.71113, 1.0], [23, 0.248959, 0.801072, 1.69276, 1.0], [24, 0.160693, 0.768886, 1.69169, 1.0]]
[[0, -0.081258, -0.248653, 2.2965, 1.0], [1, -0.077508, 0.0920642, 2.25117, 1.0], [2, -0.0723066, 0.422343, 2.18937, 1.0], [3, -0.0699856, 0.581543, 2.16303, 1.0], [4, -0.250956, 0.331718, 2.16505, 1.0], [5, -0.374357, 0.52371, 1.98775, 1.0], [6, -0.370559, 0.726741, 1.8251, 1.0], [7, -0.367591, 0.80778, 1.77249, 1.0], [8, 0.111749, 0.320801, 2.16074, 1.0], [9, 0.238693, 0.499627, 1.97594, 1.0], [10, 0.247081, 0.715025, 1.80952, 1.0], [11, 0.249753, 0.784831, 1.7611, 1.0], [12, -0.169849, -0.245779, 2.25929, 1.0], [13, -0.203148, -0.702623, 2.4073, 1.0], [14, -0.245978, -1.06426, 2.51082, 1.0], [15, -0.266194, -1.13642, 2.40792, 1.0], [16, 0.0101448, -0.242672, 2.25208, 1.0], [17, 0.0487746, -0.692577, 2.38219, 1.0], [18, 0.0814743, -1.07749, 2.50153, 1.0], [19, 0.124294, -1.13639, 2.39325, 1.0], [20, -0.073718, 0.341236, 2.2076, 1.0], [21, -0.353292, 0.850183, 1.73629, 1.0], [22, -0.272472, 0.807862, 1.72973, 1.0], [23, 0.251041, 0.825927, 1.72269, 1.0], [24, 0.161678, 0.795777, 1.72718, 1.0]]
[[0, -0.0820762, -0.24818, 2.29577, 1.0], [1, -0.0781193, 0.0928509, 2.25003, 1.0], [2, -0.0728015, 0.423231, 2.18807, 1.0], [3, -0.0702613, 0.581434, 2.1629, 1.0], [4, -0.252962, 0.333733, 2.16528, 1.0], [5, -0.382133, 0.528449, 1.99088, 1.0], [6, -0.371887, 0.75928, 1.8473, 1.0], [7, -0.368609, 0.827349, 1.80164, 1.0], [8, 0.111764, 0.320843, 2.16071, 1.0], [9, 0.240521, 0.51077, 1.98535, 1.0], [10, 0.248742, 0.730875, 1.82429, 1.0], [11, 0.248693, 0.807619, 1.78677, 1.0], [12, -0.170366, -0.245316, 2.25879, 1.0], [13, -0.202745, -0.701156, 2.40591, 1.0], [14, -0.24611, -1.0644, 2.51071, 1.0], [15, -0.266267, -1.1366, 2.40786, 1.0], [16, 0.0090322, -0.242242, 2.25115, 1.0], [17, 0.0487826, -0.692066, 2.38154, 1.0], [18, 0.0815052, -1.07764, 2.50117, 1.0], [19, 0.125493, -1.13204, 2.38917, 1.0], [20, -0.0742494, 0.342156, 2.20627, 1.0], [21, -0.354222, 0.873235, 1.76785, 1.0], [22, -0.281544, 0.832662, 1.76419, 1.0], [23, 0.249552, 0.849569, 1.75082, 1.0], [24, 0.162338, 0.818728, 1.75483, 1.0]]
[[0, -0.0827859, -0.247715, 2.29478, 1.0], [1, -0.0784237, 0.0931945, 2.24909, 1.0], [2, -0.0728904, 0.423354, 2.18735, 1.0], [3, -0.0704647, 0.581419, 2.16279, 1.0], [4, -0.254303, 0.335673, 2.16544, 1.0], [5, -0.389056, 0.533382, 1.99913, 1.0], [6, -0.374575, 0.768928, 1.86268, 1.0], [7, -0.372136, 0.843967, 1.83, 1.0], [8, 0.11184, 0.321039, 2.1607, 1.0], [9, 0.242487, 0.518306, 1.99452, 1.0], [10, 0.251764, 0.752233, 1.84946, 1.0], [11, 0.250029, 0.827001, 1.81293, 1.0], [12, -0.170832, -0.244861, 2.25785, 1.0], [13, -0.203012, -0.699644, 2.40436, 1.0], [14, -0.246267, -1.06474, 2.51057, 1.0], [15, -0.266637, -1.13709, 2.408, 1.0], [16, 0.00811618, -0.241793, 2.25019, 1.0], [17, 0.0487115, -0.691648, 2.38065, 1.0], [18, 0.0814889, -1.07766, 2.50118, 1.0], [19, 0.124337, -1.13273, 2.38913, 1.0], [20, -0.0743822, 0.342347, 2.20548, 1.0], [21, -0.358359, 0.8953, 1.8022, 1.0], [22, -0.279381, 0.847284, 1.78854, 1.0], [23, 0.242852, 0.872834, 1.77931, 1.0], [24, 0.163273, 0.837471, 1.77933, 1.0]]
[[0, -0.0832415, -0.247178, 2.29354, 1.0], [1, -0.0788073, 0.0938192, 2.24746, 1.0], [2, -0.0732962, 0.423872, 2.18559, 1.0], [3, -0.0707276, 0.581332, 2.16249, 1.0], [4, -0.255732, 0.337035, 2.16637, 1.0], [5, -0.388715, 0.553532, 2.01749, 1.0], [6, -0.377662, 0.785521, 1.8845, 1.0], [7, -0.372184, 0.859623, 1.85342, 1.0], [8, 0.111888, 0.32118, 2.16069, 1.0], [9, 0.244272, 0.527649, 2.00467, 1.0], [10, 0.253452, 0.763777, 1.86735, 1.0], [11, 0.250959, 0.842141, 1.83948, 1.0], [12, -0.17112, -0.24433, 2.25631, 1.0], [13, -0.203154, -0.699051, 2.40387, 1.0], [14, -0.246111, -1.06432, 2.51044, 1.0], [15, -0.266073, -1.13646, 2.40743, 1.0], [16, 0.00755527, -0.241273, 2.24926, 1.0], [17, 0.0487082, -0.691531, 2.38004, 1.0], [18, 0.0821439, -1.07794, 2.49987, 1.0], [19, 0.126035, -1.13228, 2.38778, 1.0], [20, -0.0747809, 0.342923, 2.20371, 1.0], [21, -0.359546, 0.909416, 1.82894, 1.0], [22, -0.288069, 0.8646, 1.81747, 1.0], [23, 0.252186, 0.888094, 1.81039, 1.0], [24, 0.165461, 0.854197, 1.8086, 1.0]]
[[0, -0.0836025, -0.246795, 2.29294, 1.0], [1, -0.0790783, 0.0942668, 2.24675, 1.0], [2, -0.0735385, 0.424279, 2.18489, 1.0], [3, -0.0709558, 0.581421, 2.1621, 1.0], [4, -0.257735, 0.338852, 2.16771, 1.0], [5, -0.391428, 0.56043, 2.0269, 1.0], [6, -0.380807, 0.796871, 1.90338, 1.0], [7, -0.372902, 0.871433, 1.87833, 1.0], [8, 0.112027, 0.32158, 2.16086, 1.0], [9, 0.253349, 0.529794, 2.01122, 1.0], [10, 0.25755, 0.776965, 1.88915, 1.0], [11, 0.251712, 0.857857, 1.86192, 1.0], [12, -0.171324, -0.244069, 2.25583, 1.0], [13, -0.203483, -0.698701, 2.40349, 1.0], [14, -0.246069, -1.06422, 2.51038, 1.0], [15, -0.265894, -1.13629, 2.40718, 1.0], [16, 0.00703586, -0.240765, 2.24857, 1.0], [17, 0.0486716, -0.691438, 2.37955, 1.0], [18, 0.0839869, -1.07982, 2.50021, 1.0], [19, 0.125608, -1.13715, 2.38966, 1.0], [20, -0.0750294, 0.343357, 2.20299, 1.0], [21, -0.35896, 0.921507, 1.85287, 1.0], [22, -0.289477, 0.876975, 1.84135, 1.0], [23, 0.247464, 0.908877, 1.83775, 1.0], [24, 0.163213, 0.865235, 1.833, 1.0]]
[[0, -0.0836106, -0.245667, 2.29158, 1.0], [1, -0.0789829, 0.0950449, 2.24526, 1.0], [2, -0.0734508, 0.424634, 2.18337, 1.0], [3, -0.0715737, 0.581227, 2.16081, 1.0], [4, -0.259238, 0.340447, 2.1686, 1.0], [5, -0.392582, 0.566141, 2.03532, 1.0], [6, -0.383539, 0.805528, 1.91966, 1.0], [7, -0.373898, 0.880818, 1.89853, 1.0], [8, 0.115474, 0.332429, 2.1616, 1.0], [9, 0.250693, 0.539572, 2.02295, 1.0], [10, 0.260996, 0.785883, 1.90444, 1.0], [11, 0.250925, 0.868758, 1.88422, 1.0], [12, -0.171078, -0.243078, 2.25411, 1.0], [13, -0.203744, -0.699489, 2.40334, 1.0], [14, -0.246089, -1.06423, 2.51018, 1.0], [15, -0.265482, -1.13684, 2.4075, 1.0], [16, 0.00681335, -0.239524, 2.24753, 1.0], [17, 0.0486651, -0.691396, 2.37875, 1.0], [18, 0.0838973, -1.07997, 2.50028, 1.0], [19, 0.12644, -1.13724, 2.39017, 1.0], [20, -0.0749343, 0.34383, 2.20147, 1.0], [21, -0.362816, 0.931418, 1.87345, 1.0], [22, -0.289314, 0.88915, 1.86225, 1.0], [23, 0.236713, 0.922666, 1.86029, 1.0], [24, 0.167228, 0.876869, 1.8555, 1.0]]
[[0, -0.0842644, -0.244836, 2.29081, 1.0], [1, -0.0791424, 0.095574, 2.24414, 1.0], [2, -0.0731668, 0.42485, 2.1817, 1.0], [3, -0.0719474, 0.581532, 2.16029, 1.0], [4, -0.260287, 0.342631, 2.16932, 1.0], [5, -0.393768, 0.570229, 2.04278, 1.0], [6, -0.386482, 0.813231, 1.93682, 1.0], [7, -0.376281, 0.889223, 1.9182, 1.0], [8, 0.115811, 0.334191, 2.16176, 1.0], [9, 0.253424, 0.540057, 2.02751, 1.0], [10, 0.262655, 0.799252, 1.92066, 1.0], [11, 0.250911, 0.878741, 1.90446, 1.0], [12, -0.171561, -0.242362, 2.25325, 1.0], [13, -0.203717, -0.698969, 2.40272, 1.0], [14, -0.246056, -1.06403, 2.50966, 1.0], [15, -0.265285, -1.13724, 2.40767, 1.0], [16, 0.00600684, -0.238599, 2.24691, 1.0], [17, 0.0487515, -0.691307, 2.37812, 1.0], [18, 0.0857154, -1.08083, 2.4975, 1.0], [19, 0.126817, -1.13924, 2.38768, 1.0], [20, -0.07477, 0.344143, 2.19996, 1.0], [21, -0.361328, 0.941741, 1.89348, 1.0], [22, -0.292651, 0.895225, 1.87967, 1.0], [23, 0.237397, 0.940583, 1.89151, 1.0], [24, 0.170428, 0.888512, 1.87825, 1.0]]
