[[0, -0.197237, -0.436064, 2.43536, 1.0], [1, -0.200451, -0.134394, 2.36377, 1.0], [2, -0.202289, 0.160704, 2.27866, 1.0], [3, -0.206346, 0.288295, 2.27148, 1.0], [4, -0.337182, 0.0857952, 2.23755, 1.0], [5, -0.439121, 0.0249627, 2.08316, 1.0], [6, -0.376215, -0.00262719, 1.89039, 1.0], [7, -0.342023, -0.0193744, 1.78372, 1.0], [8, -0.0453039, 0.0782351, 2.26157, 1.0], [9, 0.0653412, 0.0455775, 2.13858, 1.0], [10, 0.0739484, 0.0113373, 1.93701, 1.0], [11, 0.112189, -0.00192781, 1.77481, 1.0], [12, -0.26088, -0.428011, 2.39595, 1.0], [13, -0.257941, -0.6699, 2.42569, 1.0], [14, -0.269549, -1.0594, 2.52634, 1.0], [15, -0.265625, -1.13086, 2.44336, 1.0], [16, -0.127872, -0.431469, 2.40412, 1.0], [17, -0.0607896, -0.686863, 2.42387, 1.0], [18, -0.0490618, -1.07237, 2.51078, 1.0], [19, -0.0382385, -1.13184, 2.4375, 1.0], [20, -0.202066, 0.0878947, 2.30232, 1.0], [21, -0.281041, -0.0193458, 1.76587, 1.0], [22, -0.297162, -0.00912481, 1.777, 1.0], [23, 0.14084, -0.00317254, 1.74676, 1.0], [24, 0.169196, 0.00371748, 1.75947, 1.0]]
[[0, -0.169317, -0.412794, 2.35725, 1.0], [1, -0.185098, -0.120695, 2.30208, 1.0], [2, -0.199002, 0.164503, 2.23646, 1.0], [3, -0.198923, 0.293428, 2.23883, 1.0], [4, -0.298257, 0.0884916, 2.17279, 1.0], [5, -0.386562, 0.0350274, 1.99691, 1.0], [6, -0.326185, 0.00570498, 1.73828, 1.0], [7, -0.328751, 0.00992265, 1.69183, 1.0], [8, -0.0259834, 0.0731172, 2.26937, 1.0], [9, 0.176415, 0.0144622, 2.10208, 1.0], [10, 0.261532, 0.0165898, 1.9216, 1.0], [11, 0.26659, 0.0331216, 1.8531, 1.0], [12, -0.227784, -0.410164, 2.30569, 1.0], [13, -0.26495, -0.732001, 2.4135, 1.0], [14, -0.268742, -1.06714, 2.52146, 1.0], [15, -0.272231, -1.12192, 2.45699, 1.0], [16, -0.108751, -0.402219, 2.33876, 1.0], [17, -0.0603018, -0.739489, 2.41695, 1.0], [18, -0.0477815, -1.06089, 2.51295, 1.0], [19, -0.043477, -1.11152, 2.45627, 1.0], [20, -0.19589, 0.0942639, 2.2551, 1.0], [21, -0.324249, 0.0116694, 1.66059, 1.0], [22, -0.246731, 0.0121619, 1.69163, 1.0], [23, 0.297983, 0.0403122, 1.83378, 1.0], [24, 0.209004, 0.0325691, 1.81735, 1.0]]
[[0, -0.1694, -0.412837, 2.35724, 1.0], [1, -0.185035, -0.120725, 2.30254, 1.0], [2, -0.198573, 0.164577, 2.23745, 1.0], [3, -0.197836, 0.293201, 2.23911, 1.0], [4, -0.299081, 0.0879051, 2.17403, 1.0], [5, -0.385404, 0.0357276, 1.99709, 1.0], [6, -0.214697, 0.0196247, 1.79364, 1.0], [7, -0.280805, 0.0115716, 1.70996, 1.0], [8, -0.025919, 0.0725352, 2.26848, 1.0], [9, 0.171497, 0.0082175, 2.09786, 1.0], [10, 0.240093, 0.0179481, 1.91074, 1.0], [11, 0.252901, 0.0285256, 1.83807, 1.0], [12, -0.228364, -0.410381, 2.3069, 1.0], [13, -0.264719, -0.731769, 2.41423, 1.0], [14, -0.267859, -1.06701, 2.52184, 1.0], [15, -0.272519, -1.12149, 2.4598, 1.0], [16, -0.108301, -0.402494, 2.33737, 1.0], [17, -0.0597759, -0.740885, 2.41704, 1.0], [18, -0.0475582, -1.06152, 2.51291, 1.0], [19, -0.045274, -1.11399, 2.45496, 1.0], [20, -0.195554, 0.0942936, 2.25597, 1.0], [21, -0.31979, 0.0121113, 1.67636, 1.0], [22, -0.239511, 0.014463, 1.68982, 1.0], [23, 0.280874, 0.034326, 1.81733, 1.0], [24, 0.190826, 0.0288617, 1.80286, 1.0]]
[[0, -0.169562, -0.412808, 2.3571, 1.0], [1, -0.184646, -0.120629, 2.30288, 1.0], [2, -0.196484, 0.164893, 2.23873, 1.0], [3, -0.196035, 0.292813, 2.23922, 1.0], [4, -0.299713, 0.0875246, 2.17512, 1.0], [5, -0.385418, 0.0365243, 1.99785, 1.0], [6, -0.216464, 0.0196646, 1.79351, 1.0], [7, -0.320639, 0.0123831, 1.70695, 1.0], [8, -0.0256932, 0.0722688, 2.26741, 1.0], [9, 0.162681, 0.0115354, 2.08546, 1.0], [10, 0.222473, 0.0198481, 1.90296, 1.0], [11, 0.242102, 0.0256513, 1.82355, 1.0], [12, -0.228933, -0.410305, 2.30755, 1.0], [13, -0.264406, -0.731973, 2.41527, 1.0], [14, -0.266944, -1.06858, 2.52229, 1.0], [15, -0.272426, -1.12164, 2.45975, 1.0], [16, -0.107835, -0.402521, 2.33548, 1.0], [17, -0.0598498, -0.743148, 2.41713, 1.0], [18, -0.0468631, -1.06261, 2.51286, 1.0], [19, -0.0462228, -1.11574, 2.45371, 1.0], [20, -0.193971, 0.0945344, 2.25699, 1.0], [21, -0.346415, 0.0142562, 1.66939, 1.0], [22, -0.323936, 0.00664281, 1.666, 1.0], [23, 0.265767, 0.0312585, 1.80145, 1.0], [24, 0.181078, 0.0251208, 1.78762, 1.0]]
[[0, -0.169712, -0.412643, 2.35682, 1.0], [1, -0.18446, -0.1205, 2.30297, 1.0], [2, -0.195828, 0.16509, 2.23904, 1.0], [3, -0.194311, 0.292601, 2.23914, 1.0], [4, -0.300726, 0.0879657, 2.1763, 1.0], [5, -0.386924, 0.0363304, 1.99979, 1.0], [6, -0.218053, 0.0198906, 1.7958, 1.0], [7, -0.32593, 0.013143, 1.71442, 1.0], [8, -0.0222862, 0.0712795, 2.25744, 1.0], [9, 0.160976, 0.00365499, 2.07304, 1.0], [10, 0.218104, 0.00741822, 1.88227, 1.0], [11, 0.231826, 0.0228043, 1.81356, 1.0], [12, -0.229396, -0.40999, 2.30806, 1.0], [13, -0.263308, -0.73556, 2.41832, 1.0], [14, -0.266065, -1.06838, 2.52285, 1.0], [15, -0.272067, -1.12156, 2.4608, 1.0], [16, -0.107209, -0.402341, 2.33335, 1.0], [17, -0.0591412, -0.745207, 2.4172, 1.0], [18, -0.0463762, -1.06306, 2.5126, 1.0], [19, -0.0468629, -1.11709, 2.45288, 1.0], [20, -0.19342, 0.0947177, 2.25726, 1.0], [21, -0.356299, 0.0132311, 1.68427, 1.0], [22, -0.341894, 0.00604221, 1.6682, 1.0], [23, 0.253236, 0.0268345, 1.79, 1.0], [24, 0.175369, 0.0226113, 1.78275, 1.0]]
[[0, -0.169689, -0.41265, 2.3568, 1.0], [1, -0.184048, -0.120547, 2.3032, 1.0], [2, -0.195126, 0.164973, 2.23931, 1.0], [3, -0.193481, 0.292364, 2.23909, 1.0], [4, -0.300952, 0.0877563, 2.17677, 1.0], [5, -0.390869, 0.0361952, 2.00251, 1.0], [6, -0.362787, 0.0136243, 1.73927, 1.0], [7, -0.390514, 0.014139, 1.7113, 1.0], [8, -0.0215673, 0.0706674, 2.25118, 1.0], [9, 0.152899, 0.00172691, 2.05878, 1.0], [10, 0.216685, 0.00686448, 1.87046, 1.0], [11, 0.221691, 0.019722, 1.80059, 1.0], [12, -0.229456, -0.410043, 2.30896, 1.0], [13, -0.262959, -0.73612, 2.4194, 1.0], [14, -0.26637, -1.07232, 2.52569, 1.0], [15, -0.26951, -1.12396, 2.45859, 1.0], [16, -0.106491, -0.402465, 2.33231, 1.0], [17, -0.0588466, -0.74649, 2.41692, 1.0], [18, -0.0453293, -1.06537, 2.51215, 1.0], [19, -0.046422, -1.12039, 2.44483, 1.0], [20, -0.192752, 0.0946111, 2.25754, 1.0], [21, -0.407493, 0.0158426, 1.67801, 1.0], [22, -0.313102, 0.014473, 1.69255, 1.0], [23, 0.240396, 0.0252548, 1.77564, 1.0], [24, 0.168788, 0.0187106, 1.76967, 1.0]]
[[0, -0.169901, -0.412751, 2.35665, 1.0], [1, -0.18385, -0.120632, 2.30338, 1.0], [2, -0.194197, 0.164813, 2.23989, 1.0], [3, -0.192766, 0.292122, 2.23893, 1.0], [4, -0.301299, 0.0872728, 2.17762, 1.0], [5, -0.402373, 0.0366238, 2.01022, 1.0], [6, -0.365696, 0.014006, 1.74835, 1.0], [7, -0.398443, 0.0151297, 1.71711, 1.0], [8, -0.0206127, 0.0680038, 2.24594, 1.0], [9, 0.150749, -0.00868876, 2.05414, 1.0], [10, 0.208852, 0.00748134, 1.86479, 1.0], [11, 0.211806, 0.0176232, 1.79177, 1.0], [12, -0.230253, -0.410168, 2.31007, 1.0], [13, -0.262838, -0.736062, 2.41951, 1.0], [14, -0.266089, -1.07256, 2.52572, 1.0], [15, -0.26834, -1.12574, 2.4546, 1.0], [16, -0.106352, -0.402912, 2.33068, 1.0], [17, -0.0579196, -0.743405, 2.41429, 1.0], [18, -0.0450044, -1.06408, 2.51191, 1.0], [19, -0.0462065, -1.11425, 2.45065, 1.0], [20, -0.192018, 0.0944602, 2.25803, 1.0], [21, -0.410452, 0.0157759, 1.68578, 1.0], [22, -0.318045, 0.0140507, 1.69835, 1.0], [23, 0.234468, 0.0219011, 1.76853, 1.0], [24, 0.161758, 0.0174818, 1.75886, 1.0]]
[[0, -0.169809, -0.412815, 2.35672, 1.0], [1, -0.182931, -0.120898, 2.30381, 1.0], [2, -0.192578, 0.164348, 2.24015, 1.0], [3, -0.192234, 0.292057, 2.23859, 1.0], [4, -0.301591, 0.0872186, 2.1782, 1.0], [5, -0.416605, 0.0498618, 2.01709, 1.0], [6, -0.365102, 0.0160289, 1.75896, 1.0], [7, -0.40648, 0.0158521, 1.72325, 1.0], [8, -0.0205617, 0.0666712, 2.24188, 1.0], [9, 0.108769, 0.0397513, 2.08902, 1.0], [10, 0.157791, -0.00794997, 1.90245, 1.0], [11, 0.197706, 0.0153326, 1.7823, 1.0], [12, -0.230099, -0.410415, 2.31178, 1.0], [13, -0.262229, -0.737899, 2.42185, 1.0], [14, -0.266478, -1.07389, 2.52648, 1.0], [15, -0.268298, -1.126, 2.45479, 1.0], [16, -0.105761, -0.403073, 2.33014, 1.0], [17, -0.0580258, -0.747456, 2.41519, 1.0], [18, -0.0441751, -1.06562, 2.51167, 1.0], [19, -0.0451776, -1.11812, 2.44696, 1.0], [20, -0.190542, 0.094037, 2.25836, 1.0], [21, -0.425135, 0.0158852, 1.6897, 1.0], [22, -0.323712, 0.0140979, 1.70385, 1.0], [23, 0.223784, 0.0187166, 1.75539, 1.0], [24, 0.139516, 0.0165072, 1.75013, 1.0]]
[[0, -0.169763, -0.412909, 2.35674, 1.0], [1, -0.182325, -0.121128, 2.30395, 1.0], [2, -0.191393, 0.164024, 2.24002, 1.0], [3, -0.191802, 0.29144, 2.23824, 1.0], [4, -0.302209, 0.0868595, 2.17946, 1.0], [5, -0.419796, 0.042555, 2.02235, 1.0], [6, -0.455043, 0.000533561, 1.76302, 1.0], [7, -0.437956, 0.0168544, 1.72562, 1.0], [8, -0.0216373, 0.0665197, 2.24365, 1.0], [9, 0.106276, 0.0406378, 2.08931, 1.0], [10, 0.0919606, 0.0218778, 1.82496, 1.0], [11, 0.179858, 0.014232, 1.77295, 1.0], [12, -0.230064, -0.410775, 2.31325, 1.0], [13, -0.260412, -0.74013, 2.42436, 1.0], [14, -0.266147, -1.0742, 2.52664, 1.0], [15, -0.267721, -1.12556, 2.45397, 1.0], [16, -0.105329, -0.403329, 2.32927, 1.0], [17, -0.056655, -0.742828, 2.41202, 1.0], [18, -0.0444058, -1.06271, 2.51144, 1.0], [19, -0.0447317, -1.11435, 2.45189, 1.0], [20, -0.18949, 0.0937304, 2.25833, 1.0], [21, -0.435786, 0.0180192, 1.69667, 1.0], [22, -0.367754, 0.0151648, 1.70267, 1.0], [23, 0.214347, 0.0166567, 1.7469, 1.0], [24, 0.106283, 0.0134038, 1.74105, 1.0]]
[[0, -0.169451, -0.413351, 2.35692, 1.0], [1, -0.181278, -0.121638, 2.30436, 1.0], [2, -0.189923, 0.163587, 2.24025, 1.0], [3, -0.191409, 0.291113, 2.23799, 1.0], [4, -0.312532, 0.0808519, 2.20078, 1.0], [5, -0.413026, 0.0449706, 2.02904, 1.0], [6, -0.446512, 0.00980714, 1.76843, 1.0], [7, -0.447657, 0.0176419, 1.73075, 1.0], [8, -0.0221278, 0.0658014, 2.24285, 1.0], [9, 0.103075, 0.0432246, 2.08555, 1.0], [10, 0.0924356, 0.0218646, 1.82123, 1.0], [11, 0.169553, 0.0124942, 1.76398, 1.0], [12, -0.229879, -0.411764, 2.31544, 1.0], [13, -0.259815, -0.740317, 2.42498, 1.0], [14, -0.266403, -1.07588, 2.53043, 1.0], [15, -0.267427, -1.1251, 2.45238, 1.0], [16, -0.104259, -0.403904, 2.32819, 1.0], [17, -0.0547346, -0.739735, 2.40963, 1.0], [18, -0.0444372, -1.06159, 2.51194, 1.0], [19, -0.0445572, -1.11244, 2.45407, 1.0], [20, -0.188097, 0.0932639, 2.25862, 1.0], [21, -0.450986, 0.019038, 1.70103, 1.0], [22, -0.368093, 0.0155495, 1.70359, 1.0], [23, 0.204814, 0.0174268, 1.73761, 1.0], [24, 0.097252, 0.0128177, 1.7341, 1.0]]
[[0, -0.168963, -0.41394, 2.35685, 1.0], [1, -0.18057, -0.121911, 2.30427, 1.0], [2, -0.189175, 0.163594, 2.23988, 1.0], [3, -0.190586, 0.290562, 2.23737, 1.0], [4, -0.31341, 0.079449, 2.20261, 1.0], [5, -0.413825, 0.0449921, 2.03051, 1.0], [6, -0.448238, 0.0153431, 1.76933, 1.0], [7, -0.456751, 0.0179949, 1.73589, 1.0], [8, -0.0225842, 0.0652046, 2.2413, 1.0], [9, 0.0990847, 0.045011, 2.08068, 1.0], [10, 0.0928344, 0.0217342, 1.81639, 1.0], [11, 0.156808, 0.0115919, 1.75479, 1.0], [12, -0.229534, -0.412427, 2.31604, 1.0], [13, -0.258828, -0.740975, 2.42605, 1.0], [14, -0.265979, -1.0782, 2.53168, 1.0], [15, -0.267505, -1.12516, 2.45216, 1.0], [16, -0.103271, -0.404501, 2.32722, 1.0], [17, -0.0543914, -0.739399, 2.40919, 1.0], [18, -0.0449518, -1.05982, 2.51131, 1.0], [19, -0.0445933, -1.11159, 2.45524, 1.0], [20, -0.187354, 0.0931983, 2.25833, 1.0], [21, -0.465899, 0.0187433, 1.70717, 1.0], [22, -0.375685, 0.016063, 1.70887, 1.0], [23, 0.192177, 0.0160717, 1.72601, 1.0], [24, 0.0810774, 0.012941, 1.72406, 1.0]]
[[0, -0.168727, -0.414698, 2.35633, 1.0], [1, -0.179969, -0.122325, 2.3041, 1.0], [2, -0.188295, 0.163384, 2.23981, 1.0], [3, -0.190333, 0.290363, 2.23704, 1.0], [4, -0.314389, 0.0783997, 2.2044, 1.0], [5, -0.415351, 0.0447357, 2.03249, 1.0], [6, -0.448645, 0.0136273, 1.77133, 1.0], [7, -0.466358, 0.0187415, 1.74196, 1.0], [8, -0.0231579, 0.0644992, 2.23987, 1.0], [9, 0.095072, 0.0473893, 2.07612, 1.0], [10, 0.145725, -0.00948244, 1.82213, 1.0], [11, 0.157167, 0.0106556, 1.74783, 1.0], [12, -0.229601, -0.41284, 2.31638, 1.0], [13, -0.258062, -0.742433, 2.427, 1.0], [14, -0.265695, -1.07791, 2.5346, 1.0], [15, -0.267816, -1.12394, 2.45301, 1.0], [16, -0.102239, -0.405936, 2.32443, 1.0], [17, -0.0540517, -0.737976, 2.4082, 1.0], [18, -0.0451136, -1.05924, 2.51124, 1.0], [19, -0.0449248, -1.11105, 2.45654, 1.0], [20, -0.186535, 0.0929323, 2.25824, 1.0], [21, -0.477541, 0.0194215, 1.71306, 1.0], [22, -0.381518, 0.0155702, 1.71327, 1.0], [23, 0.180619, 0.0172971, 1.71783, 1.0], [24, 0.0968366, 0.0123783, 1.71864, 1.0]]
[[0, -0.167987, -0.415486, 2.35625, 1.0], [1, -0.179013, -0.122759, 2.30399, 1.0], [2, -0.187348, 0.163279, 2.23947, 1.0], [3, -0.189427, 0.28988, 2.23641, 1.0], [4, -0.314927, 0.0781823, 2.20566, 1.0], [5, -0.420081, 0.0440302, 2.03665, 1.0], [6, -0.473486, -0.0178027, 1.85623, 1.0], [7, -0.48327, 0.018972, 1.74888, 1.0], [8, -0.0248927, 0.0635083, 2.2287, 1.0], [9, 0.0964591, 0.0480598, 2.06725, 1.0], [10, 0.105728, 0.0208797, 1.85448, 1.0], [11, 0.137056, 0.00895608, 1.74238, 1.0], [12, -0.228974, -0.413733, 2.3172, 1.0], [13, -0.256852, -0.743545, 2.42819, 1.0], [14, -0.262418, -1.07489, 2.53258, 1.0], [15, -0.267999, -1.12305, 2.45449, 1.0], [16, -0.101311, -0.406514, 2.32368, 1.0], [17, -0.0547516, -0.742255, 2.40982, 1.0], [18, -0.0424876, -1.06567, 2.51323, 1.0], [19, -0.0445029, -1.11357, 2.4547, 1.0], [20, -0.185576, 0.0927476, 2.25796, 1.0], [21, -0.488821, 0.0213511, 1.7208, 1.0], [22, -0.403795, 0.0158492, 1.71875, 1.0], [23, 0.14788, 0.00949522, 1.71105, 1.0], [24, 0.0609423, 0.0119351, 1.71418, 1.0]]
[[0, -0.166727, -0.416388, 2.35515, 1.0], [1, -0.177545, -0.123294, 2.3034, 1.0], [2, -0.185905, 0.163041, 2.23912, 1.0], [3, -0.189166, 0.289433, 2.23602, 1.0], [4, -0.315269, 0.078092, 2.20631, 1.0], [5, -0.423684, 0.0444801, 2.03946, 1.0], [6, -0.474167, -0.0170372, 1.85804, 1.0], [7, -0.491779, 0.0196111, 1.75376, 1.0], [8, -0.0250077, 0.0633246, 2.22876, 1.0], [9, 0.0892416, 0.0460951, 2.06199, 1.0], [10, 0.0682914, 0.0128965, 1.79953, 1.0], [11, 0.120701, 0.00752029, 1.73251, 1.0], [12, -0.228214, -0.414393, 2.31734, 1.0], [13, -0.256444, -0.743785, 2.42827, 1.0], [14, -0.259353, -1.07241, 2.53131, 1.0], [15, -0.268045, -1.12218, 2.45515, 1.0], [16, -0.0994717, -0.407277, 2.32068, 1.0], [17, -0.0542362, -0.740605, 2.40807, 1.0], [18, -0.0424681, -1.06464, 2.51314, 1.0], [19, -0.0445009, -1.11211, 2.45711, 1.0], [20, -0.184107, 0.0924371, 2.25755, 1.0], [21, -0.496788, 0.0200204, 1.72691, 1.0], [22, -0.412573, 0.0149877, 1.72007, 1.0], [23, 0.154148, 0.0117194, 1.69926, 1.0], [24, 0.0455794, 0.0115948, 1.70765, 1.0]]
[[0, -0.166097, -0.416831, 2.35479, 1.0], [1, -0.176735, -0.123713, 2.30316, 1.0], [2, -0.185111, 0.162672, 2.23889, 1.0], [3, -0.189039, 0.28919, 2.23562, 1.0], [4, -0.315682, 0.0779923, 2.20727, 1.0], [5, -0.437757, 0.0515452, 2.04973, 1.0], [6, -0.476759, -0.0175519, 1.86811, 1.0], [7, -0.500115, 0.019265, 1.75967, 1.0], [8, -0.0251762, 0.0631346, 2.22875, 1.0], [9, 0.084215, 0.0471134, 2.05839, 1.0], [10, 0.0417183, 0.0164944, 1.79826, 1.0], [11, 0.0399877, 0.00645917, 1.7264, 1.0], [12, -0.227613, -0.414923, 2.31787, 1.0], [13, -0.25614, -0.743594, 2.42817, 1.0], [14, -0.260349, -1.07368, 2.53218, 1.0], [15, -0.268167, -1.12217, 2.45547, 1.0], [16, -0.0986572, -0.407565, 2.31934, 1.0], [17, -0.0544229, -0.739357, 2.40694, 1.0], [18, -0.0423409, -1.06408, 2.5133, 1.0], [19, -0.0446147, -1.11142, 2.45796, 1.0], [20, -0.183295, 0.0920518, 2.25732, 1.0], [21, -0.508562, 0.0211963, 1.73307, 1.0], [22, -0.413116, 0.0147215, 1.725, 1.0], [23, 0.0390876, 0.00594817, 1.70756, 1.0], [24, -0.0317661, 0.00763329, 1.7149, 1.0]]
[[0, -0.166109, -0.41721, 2.35448, 1.0], [1, -0.176493, -0.123888, 2.303, 1.0], [2, -0.184563, 0.162616, 2.23873, 1.0], [3, -0.188926, 0.288882, 2.23526, 1.0], [4, -0.315968, 0.0778809, 2.20797, 1.0], [5, -0.443132, 0.0466286, 2.05596, 1.0], [6, -0.474301, 0.00176971, 1.83294, 1.0], [7, -0.50608, 0.0194858, 1.7698, 1.0], [8, -0.0252148, 0.0630291, 2.2287, 1.0], [9, 0.0779437, 0.0466446, 2.05424, 1.0], [10, 0.0351333, 0.0162788, 1.79414, 1.0], [11, 0.104426, 0.00344337, 1.7191, 1.0], [12, -0.227655, -0.415345, 2.31824, 1.0], [13, -0.255953, -0.743591, 2.4281, 1.0], [14, -0.260422, -1.07359, 2.53206, 1.0], [15, -0.268154, -1.12152, 2.4549, 1.0], [16, -0.0987851, -0.407954, 2.31803, 1.0], [17, -0.053723, -0.737033, 2.40463, 1.0], [18, -0.043397, -1.06152, 2.51219, 1.0], [19, -0.0445107, -1.10993, 2.45852, 1.0], [20, -0.182835, 0.0919602, 2.25716, 1.0], [21, -0.509583, 0.0196701, 1.73879, 1.0], [22, -0.42806, 0.00914203, 1.73536, 1.0], [23, 0.129998, 0.00710191, 1.68617, 1.0], [24, 0.0303583, 0.0075632, 1.696, 1.0]]
[[0, -0.165677, -0.417482, 2.35418, 1.0], [1, -0.175487, -0.124188, 2.30275, 1.0], [2, -0.18298, 0.162331, 2.2385, 1.0], [3, -0.188931, 0.288683, 2.23467, 1.0], [4, -0.316594, 0.0785586, 2.20974, 1.0], [5, -0.445145, 0.0444357, 2.05972, 1.0], [6, -0.492233, -0.00991096, 1.875, 1.0], [7, -0.521098, 0.0193251, 1.77788, 1.0], [8, -0.0259164, 0.0602945, 2.21496, 1.0], [9, 0.0805241, 0.045237, 2.04249, 1.0], [10, 0.0287885, 0.0139512, 1.78415, 1.0], [11, 0.0797177, 0.00159688, 1.71291, 1.0], [12, -0.227026, -0.415734, 2.31887, 1.0], [13, -0.255563, -0.743116, 2.42775, 1.0], [14, -0.261386, -1.07565, 2.5329, 1.0], [15, -0.268167, -1.12164, 2.4546, 1.0], [16, -0.0983448, -0.408092, 2.3167, 1.0], [17, -0.0540884, -0.736863, 2.40437, 1.0], [18, -0.0440204, -1.05937, 2.51145, 1.0], [19, -0.044622, -1.10986, 2.45933, 1.0], [20, -0.18139, 0.0916681, 2.25692, 1.0], [21, -0.527432, 0.0184498, 1.74979, 1.0], [22, -0.432594, 0.0124817, 1.7419, 1.0], [23, 0.109787, 0.00516935, 1.6778, 1.0], [24, 0.00293413, 0.00322662, 1.69629, 1.0]]
[[0, -0.165558, -0.417704, 2.35406, 1.0], [1, -0.175154, -0.124377, 2.30265, 1.0], [2, -0.182454, 0.162204, 2.23835, 1.0], [3, -0.188839, 0.28849, 2.23427, 1.0], [4, -0.317137, 0.078316, 2.21112, 1.0], [5, -0.456029, 0.048943, 2.07066, 1.0], [6, -0.521473, 0.00291552, 1.82985, 1.0], [7, -0.541295, 0.0187471, 1.79151, 1.0], [8, -0.026386, 0.0608346, 2.21694, 1.0], [9, 0.0727458, 0.0458568, 2.03988, 1.0], [10, -0.0305753, 0.00923319, 1.79858, 1.0], [11, 0.0617558, -0.00149819, 1.70604, 1.0], [12, -0.226882, -0.416153, 2.31995, 1.0], [13, -0.255232, -0.743322, 2.42784, 1.0], [14, -0.261539, -1.07567, 2.53293, 1.0], [15, -0.268194, -1.12146, 2.45477, 1.0], [16, -0.0981853, -0.408394, 2.31594, 1.0], [17, -0.0550862, -0.744355, 2.40722, 1.0], [18, -0.0422282, -1.06592, 2.51112, 1.0], [19, -0.0449521, -1.11833, 2.45045, 1.0], [20, -0.18091, 0.0915227, 2.25678, 1.0], [21, -0.556859, 0.0200105, 1.76571, 1.0], [22, -0.461684, 0.0125677, 1.7545, 1.0], [23, 0.0963035, 0.00119135, 1.66947, 1.0], [24, 0.0640969, 0.00844138, 1.66045, 1.0]]
[[0, -0.165523, -0.417782, 2.35384, 1.0], [1, -0.174945, -0.12444, 2.30249, 1.0], [2, -0.18204, 0.162161, 2.23822, 1.0], [3, -0.188995, 0.288116, 2.23386, 1.0], [4, -0.320604, 0.0774423, 2.21856, 1.0], [5, -0.455036, 0.0444252, 2.07435, 1.0], [6, -0.521977, 0.00238864, 1.84591, 1.0], [7, -0.550897, 0.0184507, 1.80416, 1.0], [8, -0.0319647, 0.0609582, 2.20603, 1.0], [9, -0.168284, 0.0311862, 1.97535, 1.0], [10, -0.0309135, 0.00364984, 1.75076, 1.0], [11, 0.0625865, -0.00492077, 1.69725, 1.0], [12, -0.226843, -0.416408, 2.32074, 1.0], [13, -0.254711, -0.744034, 2.42824, 1.0], [14, -0.260129, -1.0754, 2.53308, 1.0], [15, -0.268162, -1.12126, 2.45446, 1.0], [16, -0.0982451, -0.408291, 2.31412, 1.0], [17, -0.0547339, -0.742, 2.40479, 1.0], [18, -0.0413621, -1.06398, 2.51101, 1.0], [19, -0.0440084, -1.11401, 2.4525, 1.0], [20, -0.180547, 0.0914727, 2.25665, 1.0], [21, -0.560503, 0.0206291, 1.7759, 1.0], [22, -0.468174, 0.0110903, 1.76318, 1.0], [23, 0.0934132, 0.000573296, 1.66973, 1.0], [24, 0.00113578, -7.22889e-05, 1.67757, 1.0]]
[[0, -0.165432, -0.418127, 2.35349, 1.0], [1, -0.17449, -0.12474, 2.30226, 1.0], [2, -0.181135, 0.161882, 2.23806, 1.0], [3, -0.189157, 0.287821, 2.23351, 1.0], [4, -0.320873, 0.0780561, 2.21891, 1.0], [5, -0.458061, 0.044348, 2.07797, 1.0], [6, -0.533326, 0.00501535, 1.85456, 1.0], [7, -0.566729, 0.0210607, 1.82062, 1.0], [8, -0.0321127, 0.0610621, 2.2062, 1.0], [9, -0.168864, 0.0313987, 1.97592, 1.0], [10, -0.143634, -0.00344664, 1.73004, 1.0], [11, -0.0915512, -0.0024393, 1.71871, 1.0], [12, -0.226748, -0.416818, 2.32169, 1.0], [13, -0.254427, -0.744099, 2.42827, 1.0], [14, -0.260126, -1.07549, 2.53208, 1.0], [15, -0.268219, -1.1213, 2.45441, 1.0], [16, -0.0981956, -0.40892, 2.31194, 1.0], [17, -0.0557717, -0.745117, 2.40549, 1.0], [18, -0.041308, -1.06618, 2.51173, 1.0], [19, -0.0440726, -1.11556, 2.4515, 1.0], [20, -0.179761, 0.0911854, 2.25647, 1.0], [21, -0.581741, 0.0215842, 1.79538, 1.0], [22, -0.482691, 0.0120561, 1.77673, 1.0], [23, -0.0238119, -0.00497667, 1.68487, 1.0], [24, -0.120409, -0.00274136, 1.69479, 1.0]]
