Exercise,Video,Repetition,Start,End,Incomplete
Exercise_2,V32,1,0:00:00.56,0:00:05.08,0
Exercise_2,V32,2,0:00:05.08,0:00:10.32,0
Exercise_2,V32,3,0:00:10.32,0:00:14.88,0
Exercise_2,V32,4,0:00:14.88,0:00:19.28,0
Exercise_2,V32,5,0:00:19.28,0:00:23.98,0
Exercise_2,V33,1,0:00:01.24,0:00:07.96,0
Exercise_2,V33,2,0:00:07.96,0:00:13.84,0
Exercise_2,V33,3,0:00:13.84,0:00:19.64,0
Exercise_2,V33,4,0:00:19.64,0:00:25.08,0
Exercise_2,V33,5,0:00:25.08,0:00:30.92,0
Exercise_2,V34,1,0:00:00.00,0:00:05.16,0
Exercise_2,V34,2,0:00:05.16,0:00:09.84,0
Exercise_2,V34,3,0:00:09.84,0:00:14.60,0
Exercise_2,V35,1,0:00:07.92,0:00:12.04,0
Exercise_2,V35,2,0:00:12.04,0:00:16.20,0
Exercise_2,V35,3,0:00:16.20,0:00:20.52,0
Exercise_2,V35,4,0:00:20.52,0:00:25.64,0
Exercise_2,V35,5,0:00:25.64,0:00:30.88,0
Exercise_2,V36,1,0:00:00.76,0:00:06.48,0
Exercise_2,V36,2,0:00:06.48,0:00:12.28,0
Exercise_2,V36,3,0:00:12.28,0:00:18.12,0
Exercise_2,V36,4,0:00:18.12,0:00:23.88,0
Exercise_2,V36,5,0:00:23.88,0:00:29.16,0
Exercise_2,V37,1,0:00:02.20,0:00:07.28,0
Exercise_2,V37,2,0:00:07.28,0:00:12.32,0
Exercise_2,V37,3,0:00:12.32,0:00:16.48,0
Exercise_2,V37,4,0:00:16.48,0:00:20.56,0
Exercise_2,V37,5,0:00:20.56,0:00:24.60,0
Exercise_2,V38,1,0:00:01.40,0:00:07.80,0
Exercise_2,V38,2,0:00:07.80,0:00:14.36,0
Exercise_2,V38,3,0:00:14.36,0:00:21.36,0
Exercise_2,V38,4,0:00:21.76,0:00:28.64,0
Exercise_2,V38,5,0:00:28.64,0:00:35.40,0
Exercise_2,V39,1,0:00:01.85,0:00:05.17,0
Exercise_2,V39,2,0:00:05.17,0:00:08.42,0
Exercise_2,V39,3,0:00:08.42,0:00:11.73,0
Exercise_2,V39,4,0:00:11.73,0:00:14.91,0
Exercise_2,V39,5,0:00:14.91,0:00:18.64,0
Exercise_2,V40,1,0:00:03.82,0:00:13.48,0
Exercise_2,V40,2,0:00:13.48,0:00:23.72,0
Exercise_2,V40,3,0:00:23.72,0:00:34.12,0
Exercise_2,V40,4,0:00:34.12,0:00:44.60,0
Exercise_2,V40,5,0:00:44.60,0:00:55.12,0
Exercise_2,V41,1,0:00:06.90,0:00:12.12,0
Exercise_2,V41,2,0:00:12.12,0:00:17.22,0
Exercise_2,V41,3,0:00:17.22,0:00:22.40,0
Exercise_2,V41,4,0:00:22.40,0:00:27.80,0
Exercise_2,V41,5,0:00:27.80,0:00:33.12,0
Exercise_2,V42,1,0:00:00.00,0:00:12.52,0
Exercise_2,V42,2,0:00:12.52,0:00:24.50,0
Exercise_2,V42,3,0:00:24.50,0:00:35.80,0
Exercise_2,V43,1,0:00:03.64,0:00:07.28,0
Exercise_2,V43,2,0:00:07.28,0:00:10.64,0
Exercise_2,V43,3,0:00:10.64,0:00:13.74,0
Exercise_2,V43,4,0:00:13.74,0:00:17.08,0
Exercise_2,V43,5,0:00:17.08,0:00:20.44,0
Exercise_2,V44,1,0:00:14.92,0:00:24.12,0
Exercise_2,V44,2,0:00:24.12,0:00:33.24,0
Exercise_2,V44,3,0:00:33.24,0:00:42.16,0
Exercise_2,V44,4,0:00:42.16,0:00:50.68,0
Exercise_2,V44,5,0:00:50.68,0:00:59.12,0
Exercise_2,V45,1,0:00:03.68,0:00:09.32,0
Exercise_2,V45,2,0:00:09.32,0:00:14.80,0
Exercise_2,V45,3,0:00:14.80,0:00:21.00,0
Exercise_2,V46,1,0:00:02.30,0:00:12.04,0
Exercise_2,V46,2,0:00:12.04,0:00:21.36,0
Exercise_2,V46,3,0:00:21.36,0:00:32.64,0
Exercise_2,V46,4,0:00:32.64,0:00:41.64,0
Exercise_2,V47,1,0:00:08.56,0:00:14.44,0
Exercise_2,V47,2,0:00:14.44,0:00:20.32,0
Exercise_2,V47,3,0:00:20.32,0:00:26.40,0
Exercise_2,V47,4,0:00:26.40,0:00:32.44,0
Exercise_2,V47,5,0:00:32.44,0:00:38.88,0
Exercise_2,V47,6,0:00:38.88,0:00:45.08,0
Exercise_2,V48,1,0:00:07.54,0:00:11.56,0
Exercise_2,V48,2,0:00:11.56,0:00:14.96,0
Exercise_2,V48,3,0:00:14.96,0:00:19.12,0
Exercise_2,V48,4,0:00:19.12,0:00:22.92,0
Exercise_2,V48,5,0:00:22.92,0:00:26.52,0
Exercise_2,V49,1,0:00:02.56,0:00:07.94,0
Exercise_2,V49,2,0:00:07.94,0:00:13.48,0
Exercise_2,V49,3,0:00:13.48,0:00:18.86,1
Exercise_2,V50,1,0:00:01.50,0:00:06.36,0
Exercise_2,V50,2,0:00:06.36,0:00:11.02,0
Exercise_2,V50,3,0:00:11.02,0:00:16.16,0
Exercise_2,V50,4,0:00:16.16,0:00:21.12,0
Exercise_2,V50,5,0:00:21.12,0:00:26.42,0
Exercise_2,V51,1,0:00:02.36,0:00:13.26,0
Exercise_2,V51,2,0:00:13.26,0:00:22.54,0
Exercise_2,V51,3,0:00:22.54,0:00:32.08,0
Exercise_2,V51,4,0:00:32.08,0:00:41.05,0
Exercise_2,V52,1,0:00:01.78,0:00:07.46,0
Exercise_2,V52,2,0:00:07.46,0:00:13.30,0
Exercise_2,V52,3,0:00:13.30,0:00:18.92,0
Exercise_2,V53,1,0:00:07.96,0:00:14.32,0
Exercise_2,V53,2,0:00:14.32,0:00:20.00,0
Exercise_2,V53,3,0:00:20.00,0:00:25.32,0
Exercise_2,V53,4,0:00:25.32,0:00:30.56,0
Exercise_2,V53,5,0:00:30.56,0:00:35.72,0
Exercise_2,V54,1,0:00:02.68,0:00:07.96,0
Exercise_2,V54,2,0:00:07.96,0:00:13.36,0
Exercise_2,V54,3,0:00:13.36,0:00:18.48,0
Exercise_2,V54,4,0:00:18.48,0:00:23.36,0
Exercise_2,V55,1,0:00:03.54,0:00:06.79,0
Exercise_2,V55,2,0:00:06.79,0:00:09.91,0
Exercise_2,V55,3,0:00:09.91,0:00:13.00,0
Exercise_2,V55,4,0:00:13.00,0:00:15.95,0
Exercise_2,V55,5,0:00:15.95,0:00:19.04,0
Exercise_2,V55,6,0:00:19.04,0:00:22.08,1
Exercise_2,V56,1,0:00:00.00,0:00:06.36,0
Exercise_2,V56,2,0:00:06.36,0:00:11.68,0
Exercise_2,V56,3,0:00:11.68,0:00:17.40,0
Exercise_2,V56,4,0:00:17.40,0:00:22.52,0
Exercise_2,V56,5,0:00:22.52,0:00:27.08,0
Exercise_2,V57,1,0:00:12.96,0:00:18.76,0
Exercise_2,V57,2,0:00:18.76,0:00:24.12,0
Exercise_2,V57,3,0:00:24.12,0:00:29.24,0
Exercise_2,V57,4,0:00:29.24,0:00:34.36,0
Exercise_2,V57,5,0:00:34.36,0:00:39.84,0
Exercise_2,V57,6,0:00:39.84,0:00:45.40,0
Exercise_2,V57,7,0:00:45.40,0:00:51.08,0
Exercise_2,V57,8,0:00:51.08,0:00:56.24,1
Exercise_2,V58,1,0:00:01.16,0:00:05.84,0
Exercise_2,V58,2,0:00:05.84,0:00:10.12,0
Exercise_2,V58,3,0:00:10.12,0:00:14.72,0
Exercise_2,V58,4,0:00:14.72,0:00:19.56,0
Exercise_2,V58,5,0:00:19.56,0:00:24.60,0
Exercise_2,V59,1,0:00:01.52,0:00:14.64,0
Exercise_2,V59,2,0:00:14.64,0:00:23.64,0
Exercise_2,V59,3,0:00:23.64,0:00:32.88,0
Exercise_2,V59,4,0:00:32.88,0:00:41.88,0
Exercise_2,V60,1,0:00:01.72,0:00:05.16,0
Exercise_2,V60,2,0:00:05.16,0:00:08.36,0
Exercise_2,V60,3,0:00:08.36,0:00:11.68,0
Exercise_2,V60,4,0:00:11.68,0:00:15.04,0
Exercise_2,V61,1,0:00:00.76,0:00:08.88,0
Exercise_2,V61,2,0:00:08.88,0:00:16.56,0
Exercise_2,V61,3,0:00:16.56,0:00:24.24,0
Exercise_2,V61,4,0:00:24.24,0:00:32.88,0
Exercise_2,V61,5,0:00:32.88,0:00:41.24,0
Exercise_2,V62,1,0:00:01.44,0:00:09.64,0
Exercise_2,V62,2,0:00:09.64,0:00:16.32,0
Exercise_2,V62,3,0:00:16.32,0:00:22.52,0
Exercise_2,V62,4,0:00:22.52,0:00:29.76,0
Exercise_2,V62,5,0:00:29.76,0:00:36.88,0
Exercise_2,V63,1,0:00:08.84,0:00:19.52,0
Exercise_2,V63,2,0:00:19.52,0:00:29.96,0
Exercise_2,V63,3,0:00:29.96,0:00:40.28,0
Exercise_2,V63,4,0:00:40.28,0:00:50.48,0
Exercise_2,V63,5,0:00:50.48,0:00:59.80,0
Exercise_2,V64,1,0:00:01.88,0:00:10.48,0
Exercise_2,V64,2,0:00:10.48,0:00:18.64,0
Exercise_2,V64,3,0:00:18.64,0:00:25.60,1
Exercise_2,V65,1,0:00:00.00,0:00:04.52,0
Exercise_2,V65,2,0:00:04.52,0:00:07.96,0
Exercise_2,V65,3,0:00:07.96,0:00:11.28,0
Exercise_2,V65,4,0:00:11.28,0:00:14.84,0
Exercise_2,V65,5,0:00:14.84,0:00:18.16,1
Exercise_2,V66,1,0:00:01.56,0:00:06.84,0
Exercise_2,V66,2,0:00:06.84,0:00:12.20,0
Exercise_2,V66,3,0:00:12.20,0:00:17.40,0
Exercise_2,V67,1,0:00:02.52,0:00:07.48,0
Exercise_2,V67,2,0:00:07.48,0:00:12.04,0
Exercise_2,V67,3,0:00:12.04,0:00:16.32,0
Exercise_2,V67,4,0:00:16.32,0:00:20.52,0
Exercise_2,V67,5,0:00:20.52,0:00:25.00,0
Exercise_2,V68,1,0:00:02.52,0:00:07.48,0
Exercise_2,V68,2,0:00:07.48,0:00:12.04,0
Exercise_2,V68,3,0:00:12.04,0:00:16.32,0
Exercise_2,V68,4,0:00:16.32,0:00:20.52,0
Exercise_2,V68,5,0:00:20.52,0:00:25.00,0
