[['2, k, 0', [-24.62052, 89.47815, 1.0]], ['2, k, 1', [-23.84756071964873, 119.63217170334515, 1.0]], ['2, k, 2', [-23.194704337830238, 142.4444317453523, 1.0]], ['2, k, 3', [-22.989129056076386, 148.92949405902442, 1.0]], ['2, k, 4', [-7.019668146390746, 139.8564477020572, 1.0]], ['2, k, 5', [18.108130333609314, 139.837758323983, 1.0]], ['2, k, 6', [30.37527109025803, 156.87217906426667, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.84229982915605, 139.12316995033842, 1.0]], ['2, k, 9', [-64.9066453775361, 138.80127649671698, 1.0]], ['2, k, 10', [-76.80337867911538, 155.86828076717552, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.51738670076209, 89.49329795345761, 1.0]], ['2, k, 13', [1.6505274334494011, 55.53557459695425, 1.0]], ['2, k, 14', [22.84553281213649, 14.519689846356329, 1.0]], ['2, k, 15', [27.866550263806026, 6.306500511188213, 1.0]], ['2, k, 16', [-32.08506783642756, 89.35661918503952, 1.0]], ['2, k, 17', [-49.803445042646864, 55.60031240731069, 1.0]], ['2, k, 18', [-66.80930623546797, 15.656057407863678, 1.0]], ['2, k, 19', [-72.71422502954053, 7.904457075754491, 1.0]], ['2, k, 20', [-23.194704337830238, 142.4444317453523, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-47.825241999999996, 43.184129999999996, 1.0]], ['2, k, 1', [-49.429637852446845, 65.37242081155429, 1.0]], ['2, k, 2', [-50.38857142966206, 82.52543324099223, 1.0]], ['2, k, 3', [-50.59488608768176, 87.47635467043328, 1.0]], ['2, k, 4', [-37.616614255647676, 86.37769965310191, 1.0]], ['2, k, 5', [-14.290506802973045, 94.83502299542214, 1.0]], ['2, k, 6', [-8.960334787661598, 116.91087071981039, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-68.6220267032782, 88.05932206105471, 1.0]], ['2, k, 9', [-88.94196569424123, 99.083668842953, 1.0]], ['2, k, 10', [-82.90156096514319, 121.1842542839592, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-39.89601578557497, 44.13811371386819, 1.0]], ['2, k, 13', [-19.04547562596926, 66.64276966797097, 1.0]], ['2, k, 14', [5.632290160817579, 38.29937169229321, 1.0]], ['2, k, 15', [9.901069979839395, 35.04389066221973, 1.0]], ['2, k, 16', [-54.90873833263998, 43.253474268074015, 1.0]], ['2, k, 17', [-50.71889995194136, 73.76294603336716, 1.0]], ['2, k, 18', [-56.102133825272844, 35.16783137526357, 1.0]], ['2, k, 19', [-55.56449188126975, 31.5267125762349, 1.0]], ['2, k, 20', [-50.38857142966206, 82.52543324099223, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-47.088024, 44.891356, 1.0]], ['2, k, 1', [-48.64523076559533, 67.44542739891529, 1.0]], ['2, k, 2', [-49.567733261438434, 84.88950167893849, 1.0]], ['2, k, 3', [-49.76462242626537, 89.92477100620995, 1.0]], ['2, k, 4', [-36.58911562639168, 88.52023398410387, 1.0]], ['2, k, 5', [-12.522760036756004, 97.5446455641702, 1.0]], ['2, k, 6', [-7.39511115884079, 119.38232264513957, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-67.46581723799056, 90.04954646539294, 1.0]], ['2, k, 9', [-87.2122842233744, 100.66814352631104, 1.0]], ['2, k, 10', [-81.48926513927536, 122.42166844922448, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-39.17481383838626, 45.64767472433599, 1.0]], ['2, k, 13', [-17.963975397741308, 67.57281741412581, 1.0]], ['2, k, 14', [7.196945729357658, 39.51210573212283, 1.0]], ['2, k, 15', [11.427456225484796, 36.35095730423098, 1.0]], ['2, k, 16', [-54.05310986425657, 45.12477460889228, 1.0]], ['2, k, 17', [-50.461211538587634, 76.07409170756847, 1.0]], ['2, k, 18', [-56.639315551517306, 37.436052394552476, 1.0]], ['2, k, 19', [-55.973149720074574, 33.961510115119516, 1.0]], ['2, k, 20', [-49.567733261438434, 84.88950167893849, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-46.491536, 46.446743999999995, 1.0]], ['2, k, 1', [-48.001332324905725, 69.38779845278252, 1.0]], ['2, k, 2', [-48.89300425013958, 87.17941137723385, 1.0]], ['2, k, 3', [-49.08256638807916, 92.31641900208695, 1.0]], ['2, k, 4', [-35.57184382764945, 90.59034115027524, 1.0]], ['2, k, 5', [-10.964308037648383, 100.16326678517186, 1.0]], ['2, k, 6', [-6.046952742392607, 121.6267671057565, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-66.61550288540792, 91.9884781050835, 1.0]], ['2, k, 9', [-86.56885675137829, 102.71812324588737, 1.0]], ['2, k, 10', [-81.05388253443402, 124.38495333094515, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-38.606853636351964, 47.06071805546751, 1.0]], ['2, k, 13', [-16.987673289469672, 68.37061346780828, 1.0]], ['2, k, 14', [9.254805492145707, 40.488372671769966, 1.0]], ['2, k, 15', [13.596684214457667, 37.438753686209495, 1.0]], ['2, k, 16', [-53.33610136712509, 46.80371848698489, 1.0]], ['2, k, 17', [-50.8563474037379, 77.84305388760336, 1.0]], ['2, k, 18', [-57.87910094935246, 39.20135078056384, 1.0]], ['2, k, 19', [-57.155117908440324, 35.908861128590054, 1.0]], ['2, k, 20', [-48.89300425013958, 87.17941137723385, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-45.967314, 47.958515999999996, 1.0]], ['2, k, 1', [-47.43504587405867, 71.30623115544438, 1.0]], ['2, k, 2', [-48.29163810326295, 89.40411930544093, 1.0]], ['2, k, 3', [-48.471096658764154, 94.63053377140469, 1.0]], ['2, k, 4', [-34.68306973908774, 92.59511750925641, 1.0]], ['2, k, 5', [-10.227053729686698, 102.43603209566696, 1.0]], ['2, k, 6', [-5.4525577469571, 123.62604333423768, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-65.870069034348, 93.96839907307672, 1.0]], ['2, k, 9', [-86.00435930651322, 104.59501827081638, 1.0]], ['2, k, 10', [-81.06676304938091, 125.44944240267331, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-38.123729893196455, 48.48892856077666, 1.0]], ['2, k, 13', [-15.696236484346581, 69.4211496962879, 1.0]], ['2, k, 14', [11.573902775388518, 41.82879219772485, 1.0]], ['2, k, 15', [16.05177730187195, 38.931741148804974, 1.0]], ['2, k, 16', [-52.71949566026755, 48.393469607143096, 1.0]], ['2, k, 17', [-51.54414025229046, 79.38103348160624, 1.0]], ['2, k, 18', [-59.54356267070107, 40.83515043539156, 1.0]], ['2, k, 19', [-58.89298257823782, 37.701615111809346, 1.0]], ['2, k, 20', [-48.29163810326295, 89.40411930544093, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-45.303744, 49.749238000000005, 1.0]], ['2, k, 1', [-46.75204977029655, 73.7434236512385, 1.0]], ['2, k, 2', [-47.583346027418706, 92.23307802357277, 1.0]], ['2, k, 3', [-47.75582793219472, 97.56059210942615, 1.0]], ['2, k, 4', [-33.75741218029273, 95.09213789410931, 1.0]], ['2, k, 5', [-9.236457723787023, 105.34546942278271, 1.0]], ['2, k, 6', [-4.570384806006207, 126.39037760111302, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-64.80750717084966, 96.42728714814234, 1.0]], ['2, k, 9', [-85.41850252748418, 107.07241066596401, 1.0]], ['2, k, 10', [-80.98152828634957, 127.6792683115877, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-37.50168633521097, 50.18120035458759, 1.0]], ['2, k, 13', [-14.696941915339078, 70.1744062036243, 1.0]], ['2, k, 14', [14.071890650603422, 42.44043374032944, 1.0]], ['2, k, 15', [18.71311283983819, 39.67541017454602, 1.0]], ['2, k, 16', [-51.98175836326476, 50.23432529734767, 1.0]], ['2, k, 17', [-52.400107196516636, 81.18036941703055, 1.0]], ['2, k, 18', [-61.558648273703284, 42.84857715604688, 1.0]], ['2, k, 19', [-61.05588574756872, 39.939204038877506, 1.0]], ['2, k, 20', [-47.583346027418706, 92.23307802357277, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-44.277588, 52.15268, 1.0]], ['2, k, 1', [-45.739371556111855, 76.5143663719447, 1.0]], ['2, k, 2', [-46.58745023039758, 95.22976474157451, 1.0]], ['2, k, 3', [-46.7680426669845, 100.62811202665289, 1.0]], ['2, k, 4', [-32.63254249427733, 97.73338060340134, 1.0]], ['2, k, 5', [-7.9058786017496985, 108.38609702286608, 1.0]], ['2, k, 6', [-3.3049981714595456, 129.3742369812153, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-63.62599329313035, 99.04480515802476, 1.0]], ['2, k, 9', [-84.48050240253843, 109.5786571281461, 1.0]], ['2, k, 10', [-80.45375983228516, 130.27412413981045, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-36.48663944513061, 52.533083934386624, 1.0]], ['2, k, 13', [-13.196421716332612, 71.63768731029501, 1.0]], ['2, k, 14', [17.161844796558547, 43.774969924648346, 1.0]], ['2, k, 15', [21.86208035842244, 41.236901882176504, 1.0]], ['2, k, 16', [-50.955943083705634, 52.70830552463417, 1.0]], ['2, k, 17', [-53.36830316196707, 83.87039039109868, 1.0]], ['2, k, 18', [-63.82575385024724, 45.922642265767536, 1.0]], ['2, k, 19', [-63.50043716556497, 43.43269671357992, 1.0]], ['2, k, 20', [-46.58745023039758, 95.22976474157451, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-43.545808, 54.021741999999996, 1.0]], ['2, k, 1', [-45.091529206848534, 78.85489745495667, 1.0]], ['2, k, 2', [-46.084241684730166, 97.945976262082, 1.0]], ['2, k, 3', [-46.31902835776539, 103.43815889754333, 1.0]], ['2, k, 4', [-31.989629793528678, 100.05671508394585, 1.0]], ['2, k, 5', [-6.856158068955715, 111.04762126894558, 1.0]], ['2, k, 6', [-2.2318422789251953, 131.93237133966392, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-62.90104563869795, 101.5956618020642, 1.0]], ['2, k, 9', [-83.85465422309859, 111.919269050766, 1.0]], ['2, k, 10', [-80.14986249138231, 132.73856294805455, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-35.75118576042729, 54.40601052983575, 1.0]], ['2, k, 13', [-11.815713904863511, 72.58530771101627, 1.0]], ['2, k, 14', [20.044601810476152, 44.62664445377273, 1.0]], ['2, k, 15', [24.828899358854983, 42.248273597863296, 1.0]], ['2, k, 16', [-50.26335793755201, 54.574924214763165, 1.0]], ['2, k, 17', [-54.97125964155238, 85.32231650761278, 1.0]], ['2, k, 18', [-66.92892759952534, 47.7787964264102, 1.0]], ['2, k, 19', [-66.89288227656665, 45.685292498945685, 1.0]], ['2, k, 20', [-46.084241684730166, 97.945976262082, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-42.61388, 56.034996, 1.0]], ['2, k, 1', [-44.2685068818409, 81.38306382514794, 1.0]], ['2, k, 2', [-45.37921087077427, 100.8025067792075, 1.0]], ['2, k, 3', [-45.65591801187656, 106.37577282436277, 1.0]], ['2, k, 4', [-31.251091931664085, 102.37574021254878, 1.0]], ['2, k, 5', [-5.8795662613882484, 113.67210581842444, 1.0]], ['2, k, 6', [-1.1479617299295164, 134.80523387459485, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-61.92268344924815, 104.13274091417, 1.0]], ['2, k, 9', [-83.00565928404005, 114.17537517213322, 1.0]], ['2, k, 10', [-79.4255147001855, 135.25317311618602, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-34.807165227503695, 56.4077155683138, 1.0]], ['2, k, 13', [-10.154018559992625, 73.63518128915368, 1.0]], ['2, k, 14', [22.6445828066193, 45.84080945565457, 1.0]], ['2, k, 15', [27.5053050018335, 43.51696227473975, 1.0]], ['2, k, 16', [-49.357816211215756, 56.582370913795444, 1.0]], ['2, k, 17', [-56.585598149724966, 86.77578126767466, 1.0]], ['2, k, 18', [-70.1865184492001, 49.64221903502281, 1.0]], ['2, k, 19', [-70.50159843073062, 47.97316516502276, 1.0]], ['2, k, 20', [-45.37921087077427, 100.8025067792075, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-41.517098, 58.135644, 1.0]], ['2, k, 1', [-43.33683696718576, 83.97388439816028, 1.0]], ['2, k, 2', [-44.56996504811198, 103.75317220300649, 1.0]], ['2, k, 3', [-44.879787651792796, 109.42254670974293, 1.0]], ['2, k, 4', [-30.308082704271616, 104.94353526013762, 1.0]], ['2, k, 5', [-4.852740305087156, 116.23947044653218, 1.0]], ['2, k, 6', [-0.139761128574726, 137.39467242240144, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-60.64060733921934, 106.7362974772174, 1.0]], ['2, k, 9', [-81.99917661420771, 116.57775630455578, 1.0]], ['2, k, 10', [-78.70814039945283, 137.8328838973501, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-33.73007536529285, 58.488944551255315, 1.0]], ['2, k, 13', [-8.352999417120078, 74.51852273636622, 1.0]], ['2, k, 14', [25.496529273333774, 47.081963696843005, 1.0]], ['2, k, 15', [30.401817376719563, 44.8682861394514, 1.0]], ['2, k, 16', [-48.28042600437295, 58.646386872200544, 1.0]], ['2, k, 17', [-58.1590010779587, 87.95634887510927, 1.0]], ['2, k, 18', [-73.53169458585573, 51.22568396485684, 1.0]], ['2, k, 19', [-74.27109580855276, 49.94857137968755, 1.0]], ['2, k, 20', [-44.56996504811198, 103.75317220300649, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-40.29123, 60.317988, 1.0]], ['2, k, 1', [-42.24744637225349, 86.41453440915038, 1.0]], ['2, k, 2', [-43.59338021778123, 106.49087250255987, 1.0]], ['2, k, 3', [-43.936710252011224, 112.25209943604791, 1.0]], ['2, k, 4', [-29.179141485492618, 107.25386795774092, 1.0]], ['2, k, 5', [-3.658283697945489, 118.55821907166494, 1.0]], ['2, k, 6', [1.1719590754935325, 139.65378359439742, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-59.58852630555043, 109.1805140224782, 1.0]], ['2, k, 9', [-80.70039971231131, 118.60178971965826, 1.0]], ['2, k, 10', [-77.56183528237636, 141.08040303763292, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-32.55478216456423, 60.65434362552422, 1.0]], ['2, k, 13', [-6.514016328457696, 75.32704681112853, 1.0]], ['2, k, 14', [28.074429868487908, 48.305901165147176, 1.0]], ['2, k, 15', [32.96733401328229, 46.169853363936625, 1.0]], ['2, k, 16', [-47.00836574357218, 60.81273810347395, 1.0]], ['2, k, 17', [-59.59754172235331, 88.83075271422281, 1.0]], ['2, k, 18', [-76.86802977968523, 52.623762728664474, 1.0]], ['2, k, 19', [-78.11673197340215, 51.687461686068495, 1.0]], ['2, k, 20', [-43.59338021778123, 106.49087250255987, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-39.334732, 61.98409200000001, 1.0]], ['2, k, 1', [-41.42681324316109, 88.59253115315147, 1.0]], ['2, k, 2', [-42.8747813242802, 109.07258067063047, 1.0]], ['2, k, 3', [-43.246364203466385, 114.93192678745763, 1.0]], ['2, k, 4', [-28.187556714663998, 109.41514528836865, 1.0]], ['2, k, 5', [-2.629560514838005, 120.57950456220249, 1.0]], ['2, k, 6', [2.2441370890001293, 141.38748609030796, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-58.767031739073914, 111.43972863082372, 1.0]], ['2, k, 9', [-79.86232216890346, 120.74195897121675, 1.0]], ['2, k, 10', [-77.14247552860473, 143.76025943570244, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-31.673364440764256, 62.30142756579337, 1.0]], ['2, k, 13', [-4.9561811981323345, 75.5506343045369, 1.0]], ['2, k, 14', [30.234236076474502, 48.765116196968044, 1.0]], ['2, k, 15', [35.097013205096054, 46.660172501373566, 1.0]], ['2, k, 16', [-45.98606515710343, 62.39781904971236, 1.0]], ['2, k, 17', [-61.0772840165954, 88.4970704239636, 1.0]], ['2, k, 18', [-80.37651720701398, 52.73969642203738, 1.0]], ['2, k, 19', [-82.16323395608566, 52.11775152049106, 1.0]], ['2, k, 20', [-42.8747813242802, 109.07258067063047, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-37.851386000000005, 64.28565599999999, 1.0]], ['2, k, 1', [-40.03849328561533, 91.33879687970241, 1.0]], ['2, k, 2', [-41.54607675434863, 112.04216147458774, 1.0]], ['2, k, 3', [-41.93460517518545, 117.95700870282234, 1.0]], ['2, k, 4', [-26.658016955575288, 111.98360370282626, 1.0]], ['2, k, 5', [-0.9285482653599608, 122.86191991212819, 1.0]], ['2, k, 6', [3.9481466523516398, 143.1826555539322, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-57.486297032402824, 114.09284783141271, 1.0]], ['2, k, 9', [-78.95276515725912, 123.11056803544196, 1.0]], ['2, k, 10', [-76.52463492114812, 146.51564985554384, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-30.224011080269403, 64.5957514868274, 1.0]], ['2, k, 13', [-3.0081630286516905, 76.39354642286584, 1.0]], ['2, k, 14', [32.72252467839034, 49.59382187945643, 1.0]], ['2, k, 15', [37.58993885871558, 47.49676844038838, 1.0]], ['2, k, 16', [-44.5537973757869, 64.60268607282715, 1.0]], ['2, k, 17', [-62.10490766561385, 88.77273818904118, 1.0]], ['2, k, 18', [-83.58269827033067, 53.62898164699733, 1.0]], ['2, k, 19', [-85.94087858843157, 53.27070674431352, 1.0]], ['2, k, 20', [-41.54607675434863, 112.04216147458774, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-36.252586, 66.79423, 1.0]], ['2, k, 1', [-38.469242352862025, 94.11703161331194, 1.0]], ['2, k, 2', [-39.99322104682249, 115.00524187206089, 1.0]], ['2, k, 3', [-40.38689461118413, 120.97676996001363, 1.0]], ['2, k, 4', [-24.82917235402676, 114.65104376612707, 1.0]], ['2, k, 5', [1.0798194365872007, 125.20764704482104, 1.0]], ['2, k, 6', [6.115629422268594, 145.04717842526625, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-55.70522100531164, 116.75505621521229, 1.0]], ['2, k, 9', [-77.54568749405273, 125.5481539683039, 1.0]], ['2, k, 10', [-75.63483993409157, 148.96447155920467, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-28.65228693417055, 67.07153116955139, 1.0]], ['2, k, 13', [-0.9351704195863526, 77.28151849249174, 1.0]], ['2, k, 14', [35.378118577857165, 50.44667415593132, 1.0]], ['2, k, 15', [40.47779600738549, 48.45331839978033, 1.0]], ['2, k, 16', [-43.012849243146896, 67.05569993531684, 1.0]], ['2, k, 17', [-63.047710751138304, 89.10018842053097, 1.0]], ['2, k, 18', [-86.64124938954464, 54.58191493010871, 1.0]], ['2, k, 19', [-89.5878578346516, 54.4115431776452, 1.0]], ['2, k, 20', [-39.99322104682249, 115.00524187206089, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-34.603474000000006, 69.41036799999999, 1.0]], ['2, k, 1', [-36.830444852432215, 97.00987703961263, 1.0]], ['2, k, 2', [-38.35713538515766, 118.0981928395183, 1.0]], ['2, k, 3', [-38.750916535547304, 124.12427723871113, 1.0]], ['2, k, 4', [-23.01594575761797, 117.39544182889989, 1.0]], ['2, k, 5', [3.158952566150635, 127.67581530564897, 1.0]], ['2, k, 6', [8.354895013336947, 147.22919991150962, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-54.14615454319249, 119.58575538901242, 1.0]], ['2, k, 9', [-75.70242916494448, 127.95246456826071, 1.0]], ['2, k, 10', [-74.25873933343632, 151.48922864172346, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-27.001982981848307, 69.61654966271894, 1.0]], ['2, k, 13', [1.0437627560489418, 78.3473790276481, 1.0]], ['2, k, 14', [37.595048325882814, 51.64918511643637, 1.0]], ['2, k, 15', [42.545947267074524, 49.5271896000272, 1.0]], ['2, k, 16', [-41.421043289140115, 69.6655902859132, 1.0]], ['2, k, 17', [-63.86699193933679, 89.27503259957112, 1.0]], ['2, k, 18', [-89.54969445281404, 55.24825466750458, 1.0]], ['2, k, 19', [-93.13541007875217, 55.18152629575677, 1.0]], ['2, k, 20', [-38.35713538515766, 118.0981928395183, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-33.03951000000001, 71.851978, 1.0]], ['2, k, 1', [-35.2429678163125, 99.70182416049016, 1.0]], ['2, k, 2', [-36.74889049775788, 120.9554661563705, 1.0]], ['2, k, 3', [-37.13662125486522, 127.02464470429214, 1.0]], ['2, k, 4', [-21.19570429829558, 120.02398781988148, 1.0]], ['2, k, 5', [5.153154934599375, 129.93848120523242, 1.0]], ['2, k, 6', [10.454937116065775, 149.17248506467013, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-52.68999333494044, 122.1978260364389, 1.0]], ['2, k, 9', [-74.11053930460552, 130.2384385692698, 1.0]], ['2, k, 10', [-73.16206413195266, 153.00005271650787, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.402813448642565, 72.01075551802755, 1.0]], ['2, k, 13', [3.0207500499070647, 79.19174703315478, 1.0]], ['2, k, 14', [40.0710425686779, 52.29097144487007, 1.0]], ['2, k, 15', [44.87933731385806, 50.03196208000685, 1.0]], ['2, k, 16', [-39.96617118213907, 72.09521684451214, 1.0]], ['2, k, 17', [-64.65802466967986, 89.03044727399158, 1.0]], ['2, k, 18', [-92.30914094123028, 55.405856864581665, 1.0]], ['2, k, 19', [-96.6950577519992, 55.359576406965736, 1.0]], ['2, k, 20', [-36.74889049775788, 120.9554661563705, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-31.437925999999997, 74.311394, 1.0]], ['2, k, 1', [-33.49890162811355, 102.37017818584931, 1.0]], ['2, k, 2', [-34.90934317020874, 123.77507205929297, 1.0]], ['2, k, 3', [-35.27205367905064, 129.88727112315524, 1.0]], ['2, k, 4', [-19.216243661378428, 122.66736655962491, 1.0]], ['2, k, 5', [7.331680086055819, 132.1933739270383, 1.0]], ['2, k, 6', [12.690743526692206, 151.1294836125861, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-50.94123363469263, 124.80226280612294, 1.0]], ['2, k, 9', [-72.14660641204813, 132.40370875590298, 1.0]], ['2, k, 10', [-71.64482949195228, 154.90902507165765, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-23.719857980158007, 74.4106444747654, 1.0]], ['2, k, 13', [5.0691931889965005, 79.9147251543743, 1.0]], ['2, k, 14', [42.45056909152603, 52.60638074390608, 1.0]], ['2, k, 15', [47.061887151943665, 50.185804762005766, 1.0]], ['2, k, 16', [-38.46105289350635, 74.56767098469324, 1.0]], ['2, k, 17', [-65.14367328249841, 88.49399753947917, 1.0]], ['2, k, 18', [-94.44805894170881, 55.16832711391847, 1.0]], ['2, k, 19', [-99.5903297872937, 55.07214211130256, 1.0]], ['2, k, 20', [-34.90934317020874, 123.77507205929297, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
