[['2, k, 0', [-0.0703597, -0.232299, 1.0]], ['2, k, 1', [-0.115717, 0.108233, 1.0]], ['2, k, 2', [-0.158864, 0.43763, 1.0]], ['2, k, 3', [-0.19156, 0.594673, 1.0]], ['2, k, 4', [-0.346506, 0.345504, 1.0]], ['2, k, 5', [-0.50282, 0.522198, 1.0]], ['2, k, 6', [-0.586252, 0.698731, 1.0]], ['2, k, 7', [-0.60483, 0.797326, 1.0]], ['2, k, 8', [0.0135492, 0.388185, 1.0]], ['2, k, 9', [0.0900178, 0.620675, 1.0]], ['2, k, 10', [0.0769255, 0.849702, 1.0]], ['2, k, 11', [0.0521541, 0.920773, 1.0]], ['2, k, 12', [-0.151503, -0.237947, 1.0]], ['2, k, 13', [-0.266676, -0.562137, 1.0]], ['2, k, 14', [-0.218491, -0.695899, 1.0]], ['2, k, 15', [-0.245857, -0.827756, 1.0]], ['2, k, 16', [0.0132385, -0.218703, 1.0]], ['2, k, 17', [0.0573072, -0.561929, 1.0]], ['2, k, 18', [0.0640147, -0.888398, 1.0]], ['2, k, 19', [0.0478939, -0.953893, 1.0]], ['2, k, 20', [-0.148414, 0.35689, 1.0]], ['2, k, 21', [-0.617457, 0.861332, 1.0]], ['2, k, 22', [-0.644347, 0.77164, 1.0]], ['2, k, 23', [0.0205191, 0.988118, 1.0]], ['2, k, 24', [0.0849192, 0.94543, 1.0]]]
[['2, k, 0', [-0.127733, -0.183391, 1.0]], ['2, k, 1', [-0.172042, 0.124434, 1.0]], ['2, k, 2', [-0.197027, 0.427408, 1.0]], ['2, k, 3', [-0.231997, 0.577058, 1.0]], ['2, k, 4', [-0.387126, 0.33586, 1.0]], ['2, k, 5', [-0.549993, 0.49527, 1.0]], ['2, k, 6', [-0.651855, 0.690482, 1.0]], ['2, k, 7', [-0.670472, 0.760921, 1.0]], ['2, k, 8', [-0.0337503, 0.370123, 1.0]], ['2, k, 9', [0.0533291, 0.621546, 1.0]], ['2, k, 10', [-0.013791, 0.886574, 1.0]], ['2, k, 11', [-0.0419295, 0.934243, 1.0]], ['2, k, 12', [-0.211941, -0.195423, 1.0]], ['2, k, 13', [-0.233082, -0.547193, 1.0]], ['2, k, 14', [-0.237053, -0.84184, 1.0]], ['2, k, 15', [-0.27009, -0.965954, 1.0]], ['2, k, 16', [-0.0414056, -0.166662, 1.0]], ['2, k, 17', [0.0200614, -0.57884, 1.0]], ['2, k, 18', [0.0668706, -0.923351, 1.0]], ['2, k, 19', [0.12464, -1.03813, 1.0]], ['2, k, 20', [-0.191323, 0.353215, 1.0]], ['2, k, 21', [-0.678879, 0.815398, 1.0]], ['2, k, 22', [-0.58797, 0.79319, 1.0]], ['2, k, 23', [-0.0742164, 0.979606, 1.0]], ['2, k, 24', [-0.117477, 0.918263, 1.0]]]
[['2, k, 0', [-0.130482, -0.186372, 1.0]], ['2, k, 1', [-0.166982, 0.123981, 1.0]], ['2, k, 2', [-0.185257, 0.428551, 1.0]], ['2, k, 3', [-0.206794, 0.580955, 1.0]], ['2, k, 4', [-0.384936, 0.336915, 1.0]], ['2, k, 5', [-0.500121, 0.503329, 1.0]], ['2, k, 6', [-0.59225, 0.723395, 1.0]], ['2, k, 7', [-0.61391, 0.795613, 1.0]], ['2, k, 8', [-0.0286692, 0.369595, 1.0]], ['2, k, 9', [0.088374, 0.613467, 1.0]], ['2, k, 10', [0.0498542, 0.874224, 1.0]], ['2, k, 11', [0.0252948, 0.927828, 1.0]], ['2, k, 12', [-0.215105, -0.197593, 1.0]], ['2, k, 13', [-0.235694, -0.547281, 1.0]], ['2, k, 14', [-0.241357, -0.838713, 1.0]], ['2, k, 15', [-0.272365, -0.963684, 1.0]], ['2, k, 16', [-0.04284, -0.169643, 1.0]], ['2, k, 17', [0.0178602, -0.581421, 1.0]], ['2, k, 18', [0.0669138, -0.922449, 1.0]], ['2, k, 19', [0.124404, -1.03756, 1.0]], ['2, k, 20', [-0.181288, 0.353798, 1.0]], ['2, k, 21', [-0.622526, 0.846914, 1.0]], ['2, k, 22', [-0.524068, 0.820872, 1.0]], ['2, k, 23', [0.000156266, 0.976825, 1.0]], ['2, k, 24', [-0.0377394, 0.919635, 1.0]]]
[['2, k, 0', [-0.131767, -0.18787, 1.0]], ['2, k, 1', [-0.158548, 0.124058, 1.0]], ['2, k, 2', [-0.165693, 0.430715, 1.0]], ['2, k, 3', [-0.185981, 0.583341, 1.0]], ['2, k, 4', [-0.35856, 0.34894, 1.0]], ['2, k, 5', [-0.480448, 0.524265, 1.0]], ['2, k, 6', [-0.549597, 0.745141, 1.0]], ['2, k, 7', [-0.557135, 0.82328, 1.0]], ['2, k, 8', [0.0124346, 0.361234, 1.0]], ['2, k, 9', [0.110004, 0.606227, 1.0]], ['2, k, 10', [0.100199, 0.871235, 1.0]], ['2, k, 11', [0.0800295, 0.922899, 1.0]], ['2, k, 12', [-0.217654, -0.197522, 1.0]], ['2, k, 13', [-0.23837, -0.546029, 1.0]], ['2, k, 14', [-0.247309, -0.826011, 1.0]], ['2, k, 15', [-0.275242, -0.951659, 1.0]], ['2, k, 16', [-0.0431433, -0.174028, 1.0]], ['2, k, 17', [0.0147982, -0.585882, 1.0]], ['2, k, 18', [0.066595, -0.921605, 1.0]], ['2, k, 19', [0.12516, -1.03619, 1.0]], ['2, k, 20', [-0.164541, 0.355356, 1.0]], ['2, k, 21', [-0.551912, 0.876856, 1.0]], ['2, k, 22', [-0.461583, 0.842465, 1.0]], ['2, k, 23', [0.0634114, 0.971669, 1.0]], ['2, k, 24', [0.00753742, 0.917309, 1.0]]]
[['2, k, 0', [-0.132467, -0.189557, 1.0]], ['2, k, 1', [-0.151033, 0.123886, 1.0]], ['2, k, 2', [-0.153738, 0.432092, 1.0]], ['2, k, 3', [-0.160522, 0.585941, 1.0]], ['2, k, 4', [-0.358468, 0.348666, 1.0]], ['2, k, 5', [-0.452784, 0.546625, 1.0]], ['2, k, 6', [-0.490636, 0.750152, 1.0]], ['2, k, 7', [-0.509516, 0.837862, 1.0]], ['2, k, 8', [0.0287915, 0.361543, 1.0]], ['2, k, 9', [0.15046, 0.587341, 1.0]], ['2, k, 10', [0.160644, 0.86145, 1.0]], ['2, k, 11', [0.141698, 0.910991, 1.0]], ['2, k, 12', [-0.218477, -0.197833, 1.0]], ['2, k, 13', [-0.243721, -0.545389, 1.0]], ['2, k, 14', [-0.25414, -0.817702, 1.0]], ['2, k, 15', [-0.27765, -0.944543, 1.0]], ['2, k, 16', [-0.0430691, -0.178203, 1.0]], ['2, k, 17', [0.0141312, -0.590446, 1.0]], ['2, k, 18', [0.0662221, -0.921491, 1.0]], ['2, k, 19', [0.12445, -1.0363, 1.0]], ['2, k, 20', [-0.153397, 0.356369, 1.0]], ['2, k, 21', [-0.507552, 0.894001, 1.0]], ['2, k, 22', [-0.430447, 0.85374, 1.0]], ['2, k, 23', [0.125071, 0.960276, 1.0]], ['2, k, 24', [0.075026, 0.913728, 1.0]]]
[['2, k, 0', [-0.141278, -0.192607, 1.0]], ['2, k, 1', [-0.146778, 0.124634, 1.0]], ['2, k, 2', [-0.139077, 0.434912, 1.0]], ['2, k, 3', [-0.13773, 0.5872, 1.0]], ['2, k, 4', [-0.313222, 0.362007, 1.0]], ['2, k, 5', [-0.424378, 0.555647, 1.0]], ['2, k, 6', [-0.448321, 0.781186, 1.0]], ['2, k, 7', [-0.454448, 0.857077, 1.0]], ['2, k, 8', [0.0495824, 0.355838, 1.0]], ['2, k, 9', [0.175457, 0.572924, 1.0]], ['2, k, 10', [0.210513, 0.787725, 1.0]], ['2, k, 11', [0.203652, 0.887239, 1.0]], ['2, k, 12', [-0.223651, -0.194576, 1.0]], ['2, k, 13', [-0.248809, -0.54314, 1.0]], ['2, k, 14', [-0.255097, -0.817609, 1.0]], ['2, k, 15', [-0.278549, -0.944819, 1.0]], ['2, k, 16', [-0.056823, -0.19128, 1.0]], ['2, k, 17', [0.0140026, -0.600844, 1.0]], ['2, k, 18', [0.0660734, -0.921499, 1.0]], ['2, k, 19', [0.123511, -1.03682, 1.0]], ['2, k, 20', [-0.142002, 0.358578, 1.0]], ['2, k, 21', [-0.441337, 0.915162, 1.0]], ['2, k, 22', [-0.37482, 0.869606, 1.0]], ['2, k, 23', [0.19361, 0.944031, 1.0]], ['2, k, 24', [0.160162, 0.889092, 1.0]]]
[['2, k, 0', [-0.141533, -0.193421, 1.0]], ['2, k, 1', [-0.137907, 0.124325, 1.0]], ['2, k, 2', [-0.119988, 0.435157, 1.0]], ['2, k, 3', [-0.107527, 0.587584, 1.0]], ['2, k, 4', [-0.302512, 0.364253, 1.0]], ['2, k, 5', [-0.386961, 0.577568, 1.0]], ['2, k, 6', [-0.385372, 0.798655, 1.0]], ['2, k, 7', [-0.39652, 0.874729, 1.0]], ['2, k, 8', [0.0494923, 0.355758, 1.0]], ['2, k, 9', [0.210008, 0.549776, 1.0]], ['2, k, 10', [0.246492, 0.777741, 1.0]], ['2, k, 11', [0.252331, 0.873895, 1.0]], ['2, k, 12', [-0.224, -0.194295, 1.0]], ['2, k, 13', [-0.252428, -0.540277, 1.0]], ['2, k, 14', [-0.256873, -0.815873, 1.0]], ['2, k, 15', [-0.279263, -0.943416, 1.0]], ['2, k, 16', [-0.0563148, -0.192345, 1.0]], ['2, k, 17', [0.0122896, -0.602612, 1.0]], ['2, k, 18', [0.0660465, -0.921487, 1.0]], ['2, k, 19', [0.124045, -1.03658, 1.0]], ['2, k, 20', [-0.124878, 0.358775, 1.0]], ['2, k, 21', [-0.388364, 0.929711, 1.0]], ['2, k, 22', [-0.309353, 0.881108, 1.0]], ['2, k, 23', [0.243732, 0.929266, 1.0]], ['2, k, 24', [0.204265, 0.882328, 1.0]]]
[['2, k, 0', [-0.139909, -0.193474, 1.0]], ['2, k, 1', [-0.122576, 0.124111, 1.0]], ['2, k, 2', [-0.0976525, 0.432609, 1.0]], ['2, k, 3', [-0.0844319, 0.584247, 1.0]], ['2, k, 4', [-0.280496, 0.368241, 1.0]], ['2, k, 5', [-0.362234, 0.588002, 1.0]], ['2, k, 6', [-0.340965, 0.839825, 1.0]], ['2, k, 7', [-0.34403, 0.886637, 1.0]], ['2, k, 8', [0.10119, 0.34168, 1.0]], ['2, k, 9', [0.234845, 0.525922, 1.0]], ['2, k, 10', [0.299746, 0.759982, 1.0]], ['2, k, 11', [0.302573, 0.85535, 1.0]], ['2, k, 12', [-0.222072, -0.191377, 1.0]], ['2, k, 13', [-0.254028, -0.539388, 1.0]], ['2, k, 14', [-0.257073, -0.815819, 1.0]], ['2, k, 15', [-0.279368, -0.943394, 1.0]], ['2, k, 16', [-0.0528481, -0.193879, 1.0]], ['2, k, 17', [0.0110475, -0.60324, 1.0]], ['2, k, 18', [0.0659202, -0.921649, 1.0]], ['2, k, 19', [0.124062, -1.0365, 1.0]], ['2, k, 20', [-0.104, 0.356954, 1.0]], ['2, k, 21', [-0.328197, 0.941386, 1.0]], ['2, k, 22', [-0.258229, 0.887102, 1.0]], ['2, k, 23', [0.295788, 0.91119, 1.0]], ['2, k, 24', [0.252299, 0.874116, 1.0]]]
[['2, k, 0', [-0.139815, -0.193453, 1.0]], ['2, k, 1', [-0.121893, 0.12414, 1.0]], ['2, k, 2', [-0.0974843, 0.432539, 1.0]], ['2, k, 3', [-0.0586815, 0.580747, 1.0]], ['2, k, 4', [-0.253048, 0.374102, 1.0]], ['2, k, 5', [-0.356502, 0.597907, 1.0]], ['2, k, 6', [-0.306906, 0.846663, 1.0]], ['2, k, 7', [-0.29036, 0.897321, 1.0]], ['2, k, 8', [0.103256, 0.340434, 1.0]], ['2, k, 9', [0.260534, 0.523753, 1.0]], ['2, k, 10', [0.339751, 0.750086, 1.0]], ['2, k, 11', [0.350678, 0.840292, 1.0]], ['2, k, 12', [-0.222509, -0.188716, 1.0]], ['2, k, 13', [-0.255072, -0.537931, 1.0]], ['2, k, 14', [-0.259526, -0.815769, 1.0]], ['2, k, 15', [-0.28052, -0.943677, 1.0]], ['2, k, 16', [-0.0519695, -0.194845, 1.0]], ['2, k, 17', [0.0108907, -0.603185, 1.0]], ['2, k, 18', [0.0662149, -0.922044, 1.0]], ['2, k, 19', [0.124237, -1.0368, 1.0]], ['2, k, 20', [-0.103739, 0.356897, 1.0]], ['2, k, 21', [-0.263191, 0.950607, 1.0]], ['2, k, 22', [-0.215135, 0.894169, 1.0]], ['2, k, 23', [0.348235, 0.890308, 1.0]], ['2, k, 24', [0.293571, 0.859903, 1.0]]]
[['2, k, 0', [-0.139901, -0.193241, 1.0]], ['2, k, 1', [-0.108952, 0.124324, 1.0]], ['2, k, 2', [-0.0578166, 0.431257, 1.0]], ['2, k, 3', [-0.0285254, 0.580021, 1.0]], ['2, k, 4', [-0.230222, 0.379908, 1.0]], ['2, k, 5', [-0.315626, 0.577614, 1.0]], ['2, k, 6', [-0.259623, 0.81755, 1.0]], ['2, k, 7', [-0.247817, 0.880704, 1.0]], ['2, k, 8', [0.127197, 0.326255, 1.0]], ['2, k, 9', [0.286493, 0.504034, 1.0]], ['2, k, 10', [0.384949, 0.748378, 1.0]], ['2, k, 11', [0.396214, 0.819149, 1.0]], ['2, k, 12', [-0.222944, -0.18618, 1.0]], ['2, k, 13', [-0.255714, -0.536605, 1.0]], ['2, k, 14', [-0.260191, -0.815299, 1.0]], ['2, k, 15', [-0.284056, -0.942659, 1.0]], ['2, k, 16', [-0.051843, -0.196655, 1.0]], ['2, k, 17', [0.0108166, -0.603499, 1.0]], ['2, k, 18', [0.0662951, -0.922776, 1.0]], ['2, k, 19', [0.124127, -1.03722, 1.0]], ['2, k, 20', [-0.0718944, 0.356099, 1.0]], ['2, k, 21', [-0.218301, 0.932114, 1.0]], ['2, k, 22', [-0.198231, 0.883118, 1.0]], ['2, k, 23', [0.403626, 0.869074, 1.0]], ['2, k, 24', [0.32267, 0.841744, 1.0]]]
[['2, k, 0', [-0.140669, -0.192125, 1.0]], ['2, k, 1', [-0.103154, 0.124721, 1.0]], ['2, k, 2', [-0.0512212, 0.429922, 1.0]], ['2, k, 3', [-0.00747915, 0.575758, 1.0]], ['2, k, 4', [-0.211414, 0.395618, 1.0]], ['2, k, 5', [-0.27717, 0.620758, 1.0]], ['2, k, 6', [-0.209923, 0.851572, 1.0]], ['2, k, 7', [-0.186248, 0.906439, 1.0]], ['2, k, 8', [0.141317, 0.320788, 1.0]], ['2, k, 9', [0.310415, 0.493998, 1.0]], ['2, k, 10', [0.432727, 0.712902, 1.0]], ['2, k, 11', [0.441615, 0.785254, 1.0]], ['2, k, 12', [-0.224987, -0.180616, 1.0]], ['2, k, 13', [-0.256919, -0.536929, 1.0]], ['2, k, 14', [-0.261142, -0.814324, 1.0]], ['2, k, 15', [-0.281127, -0.94251, 1.0]], ['2, k, 16', [-0.0523586, -0.196724, 1.0]], ['2, k, 17', [0.0102029, -0.603044, 1.0]], ['2, k, 18', [0.0660032, -0.923509, 1.0]], ['2, k, 19', [0.123741, -1.0378, 1.0]], ['2, k, 20', [-0.064515, 0.355105, 1.0]], ['2, k, 21', [-0.148924, 0.95841, 1.0]], ['2, k, 22', [-0.106255, 0.899374, 1.0]], ['2, k, 23', [0.455785, 0.841394, 1.0]], ['2, k, 24', [0.404933, 0.812457, 1.0]]]
[['2, k, 0', [-0.144271, -0.190412, 1.0]], ['2, k, 1', [-0.0971798, 0.1244, 1.0]], ['2, k, 2', [-0.0303909, 0.425825, 1.0]], ['2, k, 3', [0.0197698, 0.572524, 1.0]], ['2, k, 4', [-0.210744, 0.394966, 1.0]], ['2, k, 5', [-0.220953, 0.626965, 1.0]], ['2, k, 6', [-0.167225, 0.844683, 1.0]], ['2, k, 7', [-0.137268, 0.908319, 1.0]], ['2, k, 8', [0.149315, 0.316723, 1.0]], ['2, k, 9', [0.344805, 0.481424, 1.0]], ['2, k, 10', [0.458377, 0.668929, 1.0]], ['2, k, 11', [0.47944, 0.764507, 1.0]], ['2, k, 12', [-0.229593, -0.176559, 1.0]], ['2, k, 13', [-0.256981, -0.536916, 1.0]], ['2, k, 14', [-0.261154, -0.814096, 1.0]], ['2, k, 15', [-0.280667, -0.942347, 1.0]], ['2, k, 16', [-0.0550795, -0.196804, 1.0]], ['2, k, 17', [0.0101483, -0.605227, 1.0]], ['2, k, 18', [0.0661728, -0.92379, 1.0]], ['2, k, 19', [0.123758, -1.03795, 1.0]], ['2, k, 20', [-0.0477347, 0.352185, 1.0]], ['2, k, 21', [-0.109011, 0.959203, 1.0]], ['2, k, 22', [-0.0649505, 0.903753, 1.0]], ['2, k, 23', [0.492955, 0.819872, 1.0]], ['2, k, 24', [0.432396, 0.79997, 1.0]]]
[['2, k, 0', [-0.144457, -0.190203, 1.0]], ['2, k, 1', [-0.0843093, 0.121495, 1.0]], ['2, k, 2', [-0.00987123, 0.419331, 1.0]], ['2, k, 3', [0.0412741, 0.566706, 1.0]], ['2, k, 4', [-0.187084, 0.387665, 1.0]], ['2, k, 5', [-0.201943, 0.628491, 1.0]], ['2, k, 6', [-0.123475, 0.846484, 1.0]], ['2, k, 7', [-0.0873443, 0.907393, 1.0]], ['2, k, 8', [0.174362, 0.301984, 1.0]], ['2, k, 9', [0.355093, 0.448628, 1.0]], ['2, k, 10', [0.474596, 0.629072, 1.0]], ['2, k, 11', [0.515082, 0.719793, 1.0]], ['2, k, 12', [-0.229362, -0.175375, 1.0]], ['2, k, 13', [-0.256997, -0.537015, 1.0]], ['2, k, 14', [-0.261386, -0.811902, 1.0]], ['2, k, 15', [-0.280543, -0.939765, 1.0]], ['2, k, 16', [-0.0557976, -0.197659, 1.0]], ['2, k, 17', [0.00990544, -0.608843, 1.0]], ['2, k, 18', [0.0653, -0.924356, 1.0]], ['2, k, 19', [0.123917, -1.03808, 1.0]], ['2, k, 20', [-0.028242, 0.346356, 1.0]], ['2, k, 21', [-0.0423411, 0.955869, 1.0]], ['2, k, 22', [-0.00442186, 0.892609, 1.0]], ['2, k, 23', [0.55161, 0.775685, 1.0]], ['2, k, 24', [0.483496, 0.757055, 1.0]]]
[['2, k, 0', [-0.144379, -0.190183, 1.0]], ['2, k, 1', [-0.074403, 0.119873, 1.0]], ['2, k, 2', [0.00493153, 0.417289, 1.0]], ['2, k, 3', [0.0673424, 0.559985, 1.0]], ['2, k, 4', [-0.172231, 0.386745, 1.0]], ['2, k, 5', [-0.171869, 0.631533, 1.0]], ['2, k, 6', [-0.0904673, 0.849565, 1.0]], ['2, k, 7', [-0.0455399, 0.906536, 1.0]], ['2, k, 8', [0.18691, 0.295586, 1.0]], ['2, k, 9', [0.384856, 0.445946, 1.0]], ['2, k, 10', [0.5035, 0.623556, 1.0]], ['2, k, 11', [0.548491, 0.714943, 1.0]], ['2, k, 12', [-0.229065, -0.174839, 1.0]], ['2, k, 13', [-0.257157, -0.537427, 1.0]], ['2, k, 14', [-0.261173, -0.808841, 1.0]], ['2, k, 15', [-0.280167, -0.937009, 1.0]], ['2, k, 16', [-0.0556374, -0.198106, 1.0]], ['2, k, 17', [0.00988911, -0.609028, 1.0]], ['2, k, 18', [0.0831399, -0.953207, 1.0]], ['2, k, 19', [0.13878, -1.06725, 1.0]], ['2, k, 20', [-0.0147858, 0.344385, 1.0]], ['2, k, 21', [0.00150066, 0.952675, 1.0]], ['2, k, 22', [0.0236248, 0.891601, 1.0]], ['2, k, 23', [0.573954, 0.76979, 1.0]], ['2, k, 24', [0.501862, 0.75724, 1.0]]]
[['2, k, 0', [-0.141598, -0.191256, 1.0]], ['2, k, 1', [-0.0653266, 0.116804, 1.0]], ['2, k, 2', [0.0126846, 0.414482, 1.0]], ['2, k, 3', [0.0836164, 0.555146, 1.0]], ['2, k, 4', [-0.166337, 0.386306, 1.0]], ['2, k, 5', [-0.145528, 0.627473, 1.0]], ['2, k, 6', [-0.0412757, 0.846801, 1.0]], ['2, k, 7', [-0.00121468, 0.902874, 1.0]], ['2, k, 8', [0.193846, 0.292185, 1.0]], ['2, k, 9', [0.385639, 0.3913, 1.0]], ['2, k, 10', [0.540046, 0.617002, 1.0]], ['2, k, 11', [0.57999, 0.692245, 1.0]], ['2, k, 12', [-0.224177, -0.176834, 1.0]], ['2, k, 13', [-0.256961, -0.538074, 1.0]], ['2, k, 14', [-0.262066, -0.803266, 1.0]], ['2, k, 15', [-0.279623, -0.93193, 1.0]], ['2, k, 16', [-0.054091, -0.198809, 1.0]], ['2, k, 17', [0.0107778, -0.612312, 1.0]], ['2, k, 18', [0.0849729, -0.956435, 1.0]], ['2, k, 19', [0.140271, -1.07044, 1.0]], ['2, k, 20', [-0.00659602, 0.341471, 1.0]], ['2, k, 21', [0.0459599, 0.949081, 1.0]], ['2, k, 22', [0.0799654, 0.883048, 1.0]], ['2, k, 23', [0.605337, 0.745882, 1.0]], ['2, k, 24', [0.498915, 0.740415, 1.0]]]
[['2, k, 0', [-0.140546, -0.19105, 1.0]], ['2, k, 1', [-0.0611654, 0.115942, 1.0]], ['2, k, 2', [0.0201303, 0.411959, 1.0]], ['2, k, 3', [0.107689, 0.54891, 1.0]], ['2, k, 4', [-0.160864, 0.386314, 1.0]], ['2, k, 5', [-0.118942, 0.6289, 1.0]], ['2, k, 6', [-0.0137536, 0.843181, 1.0]], ['2, k, 7', [0.0325992, 0.899144, 1.0]], ['2, k, 8', [0.202082, 0.286902, 1.0]], ['2, k, 9', [0.395306, 0.383674, 1.0]], ['2, k, 10', [0.570216, 0.607666, 1.0]], ['2, k, 11', [0.604658, 0.681383, 1.0]], ['2, k, 12', [-0.221508, -0.175297, 1.0]], ['2, k, 13', [-0.257232, -0.540052, 1.0]], ['2, k, 14', [-0.265109, -0.794813, 1.0]], ['2, k, 15', [-0.249124, -0.857836, 1.0]], ['2, k, 16', [-0.053953, -0.199762, 1.0]], ['2, k, 17', [0.0106008, -0.611672, 1.0]], ['2, k, 18', [0.0672253, -0.919613, 1.0]], ['2, k, 19', [0.123832, -1.03454, 1.0]], ['2, k, 20', [-5.24747e-05, 0.339425, 1.0]], ['2, k, 21', [0.0777729, 0.942235, 1.0]], ['2, k, 22', [0.100275, 0.87963, 1.0]], ['2, k, 23', [0.6331, 0.722516, 1.0]], ['2, k, 24', [0.520801, 0.725903, 1.0]]]
[['2, k, 0', [-0.138269, -0.192931, 1.0]], ['2, k, 1', [-0.0558684, 0.11287, 1.0]], ['2, k, 2', [0.0272499, 0.40821, 1.0]], ['2, k, 3', [0.124661, 0.541208, 1.0]], ['2, k, 4', [-0.152927, 0.385475, 1.0]], ['2, k, 5', [-0.104022, 0.622308, 1.0]], ['2, k, 6', [0.0191163, 0.840471, 1.0]], ['2, k, 7', [0.0710476, 0.895186, 1.0]], ['2, k, 8', [0.208875, 0.280762, 1.0]], ['2, k, 9', [0.415555, 0.347372, 1.0]], ['2, k, 10', [0.59419, 0.549774, 1.0]], ['2, k, 11', [0.634924, 0.634859, 1.0]], ['2, k, 12', [-0.218811, -0.176444, 1.0]], ['2, k, 13', [-0.257386, -0.543428, 1.0]], ['2, k, 14', [-0.265228, -0.797983, 1.0]], ['2, k, 15', [-0.248895, -0.86098, 1.0]], ['2, k, 16', [-0.0525551, -0.202684, 1.0]], ['2, k, 17', [0.0107401, -0.612403, 1.0]], ['2, k, 18', [0.0659226, -0.921008, 1.0]], ['2, k, 19', [0.123364, -1.0356, 1.0]], ['2, k, 20', [0.00667524, 0.335801, 1.0]], ['2, k, 21', [0.118904, 0.936523, 1.0]], ['2, k, 22', [0.142606, 0.870906, 1.0]], ['2, k, 23', [0.665586, 0.691996, 1.0]], ['2, k, 24', [0.608472, 0.667614, 1.0]]]
[['2, k, 0', [-0.133611, -0.196164, 1.0]], ['2, k, 1', [-0.0501883, 0.110355, 1.0]], ['2, k, 2', [0.032274, 0.406913, 1.0]], ['2, k, 3', [0.146049, 0.529916, 1.0]], ['2, k, 4', [-0.149326, 0.385502, 1.0]], ['2, k, 5', [-0.0683349, 0.623816, 1.0]], ['2, k, 6', [0.0523097, 0.839973, 1.0]], ['2, k, 7', [0.107905, 0.89005, 1.0]], ['2, k, 8', [0.223986, 0.263957, 1.0]], ['2, k, 9', [0.425812, 0.343116, 1.0]], ['2, k, 10', [0.622889, 0.549748, 1.0]], ['2, k, 11', [0.658643, 0.626195, 1.0]], ['2, k, 12', [-0.214102, -0.177966, 1.0]], ['2, k, 13', [-0.259043, -0.547732, 1.0]], ['2, k, 14', [-0.264458, -0.802975, 1.0]], ['2, k, 15', [-0.247011, -0.865848, 1.0]], ['2, k, 16', [-0.0465752, -0.209704, 1.0]], ['2, k, 17', [0.0113369, -0.614781, 1.0]], ['2, k, 18', [0.065595, -0.921425, 1.0]], ['2, k, 19', [0.123265, -1.0358, 1.0]], ['2, k, 20', [0.0118965, 0.334202, 1.0]], ['2, k, 21', [0.166138, 0.927969, 1.0]], ['2, k, 22', [0.184852, 0.862027, 1.0]], ['2, k, 23', [0.686122, 0.674415, 1.0]], ['2, k, 24', [0.57612, 0.67821, 1.0]]]
[['2, k, 0', [-0.129701, -0.205688, 1.0]], ['2, k, 1', [-0.0247488, 0.0904166, 1.0]], ['2, k, 2', [0.0858772, 0.378387, 1.0]], ['2, k, 3', [0.165341, 0.513906, 1.0]], ['2, k, 4', [-0.10433, 0.361935, 1.0]], ['2, k, 5', [-0.0428491, 0.615565, 1.0]], ['2, k, 6', [0.103938, 0.838523, 1.0]], ['2, k, 7', [0.142525, 0.883073, 1.0]], ['2, k, 8', [0.251947, 0.21742, 1.0]], ['2, k, 9', [0.466711, 0.32181, 1.0]], ['2, k, 10', [0.647549, 0.543355, 1.0]], ['2, k, 11', [0.682626, 0.598436, 1.0]], ['2, k, 12', [-0.212019, -0.180133, 1.0]], ['2, k, 13', [-0.263483, -0.558169, 1.0]], ['2, k, 14', [-0.262799, -0.813118, 1.0]], ['2, k, 15', [-0.24412, -0.875754, 1.0]], ['2, k, 16', [-0.0423788, -0.229575, 1.0]], ['2, k, 17', [0.0121191, -0.618319, 1.0]], ['2, k, 18', [0.0654469, -0.920939, 1.0]], ['2, k, 19', [0.123359, -1.03524, 1.0]], ['2, k, 20', [0.0603497, 0.306396, 1.0]], ['2, k, 21', [0.194887, 0.922329, 1.0]], ['2, k, 22', [0.21823, 0.853398, 1.0]], ['2, k, 23', [0.708146, 0.647826, 1.0]], ['2, k, 24', [0.592199, 0.657097, 1.0]]]
[['2, k, 0', [-0.126547, -0.210198, 1.0]], ['2, k, 1', [-0.0246822, 0.0903885, 1.0]], ['2, k, 2', [0.0790325, 0.383243, 1.0]], ['2, k, 3', [0.183612, 0.502769, 1.0]], ['2, k, 4', [-0.104318, 0.361962, 1.0]], ['2, k, 5', [-0.0283358, 0.614307, 1.0]], ['2, k, 6', [0.122263, 0.835311, 1.0]], ['2, k, 7', [0.169929, 0.87562, 1.0]], ['2, k, 8', [0.250242, 0.218629, 1.0]], ['2, k, 9', [0.465021, 0.323009, 1.0]], ['2, k, 10', [0.664995, 0.531689, 1.0]], ['2, k, 11', [0.700979, 0.577433, 1.0]], ['2, k, 12', [-0.208669, -0.182778, 1.0]], ['2, k, 13', [-0.26383, -0.55957, 1.0]], ['2, k, 14', [-0.263439, -0.814114, 1.0]], ['2, k, 15', [-0.244997, -0.876749, 1.0]], ['2, k, 16', [-0.0404109, -0.233406, 1.0]], ['2, k, 17', [0.0127341, -0.625074, 1.0]], ['2, k, 18', [0.065324, -0.920894, 1.0]], ['2, k, 19', [0.122717, -1.0351, 1.0]], ['2, k, 20', [0.0554176, 0.309963, 1.0]], ['2, k, 21', [0.216117, 0.915686, 1.0]], ['2, k, 22', [0.245446, 0.844231, 1.0]], ['2, k, 23', [0.741058, 0.614924, 1.0]], ['2, k, 24', [0.632412, 0.632565, 1.0]]]
