[[0, 0, 0, 0, 1.0], [1, 452.796, 241.398, 0.828871, 1.0], [2, 0, 0, 0, 1.0], [3, 0, 0, 0, 1.0], [4, 0, 0, 0, 1.0], [5, 0, 0, 0, 1.0], [6, 0, 0, 0, 1.0], [7, 0, 0, 0, 1.0], [8, 451.358, 328.008, 0.683229, 1.0], [9, 430.791, 327.985, 0.561393, 1.0], [10, 429.396, 404.422, 0.857828, 1.0], [11, 427.8, 476.321, 0.838557, 1.0], [12, 466.082, 329.459, 0.552752, 1.0], [13, 464.512, 405.858, 0.886055, 1.0], [14, 464.644, 476.291, 0.842803, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 466.081, 501.265, 0.775435, 1.0], [20, 476.296, 498.366, 0.82207, 1.0], [21, 463.141, 480.728, 0.687682, 1.0], [22, 424.909, 499.83, 0.793291, 1.0], [23, 416.159, 498.288, 0.777488, 1.0], [24, 427.915, 485.1, 0.705431, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 452.774, 241.385, 0.873966, 1.0], [2, 427.84, 239.929, 0.826024, 1.0], [3, 405.793, 286.797, 0.915664, 1.0], [4, 386.733, 330.913, 0.808518, 1.0], [5, 476.409, 242.863, 0.77836, 1.0], [6, 498.293, 289.848, 0.880851, 1.0], [7, 517.425, 335.366, 0.846779, 1.0], [8, 451.298, 326.525, 0.748099, 1.0], [9, 430.789, 325.067, 0.725287, 1.0], [10, 429.393, 404.427, 0.891603, 1.0], [11, 427.796, 476.284, 0.871019, 1.0], [12, 466.052, 327.996, 0.70797, 1.0], [13, 464.522, 405.841, 0.924475, 1.0], [14, 464.641, 476.299, 0.866899, 1.0], [15, 0, 0, 0, 1.0], [16, 455.778, 203.184, 0.0526444, 1.0], [17, 442.558, 207.576, 0.0733015, 1.0], [18, 464.596, 206.124, 0.118714, 1.0], [19, 466.078, 499.863, 0.812846, 1.0], [20, 476.307, 498.326, 0.848287, 1.0], [21, 463.13, 480.76, 0.742046, 1.0], [22, 424.943, 498.418, 0.836308, 1.0], [23, 416.146, 496.852, 0.798241, 1.0], [24, 427.918, 482.224, 0.731442, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 452.772, 241.388, 0.870492, 1.0], [2, 427.838, 239.931, 0.822107, 1.0], [3, 405.794, 286.799, 0.912893, 1.0], [4, 386.737, 330.911, 0.808446, 1.0], [5, 476.407, 242.866, 0.774082, 1.0], [6, 498.293, 289.855, 0.879198, 1.0], [7, 517.421, 335.36, 0.846214, 1.0], [8, 451.295, 326.528, 0.747433, 1.0], [9, 430.783, 325.069, 0.725947, 1.0], [10, 429.392, 405.778, 0.892853, 1.0], [11, 427.799, 476.29, 0.870627, 1.0], [12, 466.054, 327.997, 0.706738, 1.0], [13, 464.52, 405.84, 0.923366, 1.0], [14, 464.643, 476.298, 0.865545, 1.0], [15, 0, 0, 0, 1.0], [16, 455.775, 203.189, 0.0518615, 1.0], [17, 442.56, 207.585, 0.073799, 1.0], [18, 464.581, 206.125, 0.115859, 1.0], [19, 466.078, 499.867, 0.80938, 1.0], [20, 476.308, 498.329, 0.84608, 1.0], [21, 463.132, 480.757, 0.741752, 1.0], [22, 424.944, 499.78, 0.835938, 1.0], [23, 416.151, 496.868, 0.798395, 1.0], [24, 427.919, 483.64, 0.732946, 1.0]]
[[0, 449.913, 206.079, 0.060392, 1.0], [1, 452.78, 241.38, 0.888772, 1.0], [2, 427.853, 239.928, 0.843414, 1.0], [3, 405.802, 286.794, 0.925798, 1.0], [4, 386.737, 330.906, 0.811173, 1.0], [5, 477.778, 242.864, 0.791913, 1.0], [6, 498.281, 289.841, 0.888033, 1.0], [7, 516.012, 335.357, 0.853326, 1.0], [8, 451.293, 326.513, 0.757595, 1.0], [9, 430.785, 325.057, 0.734463, 1.0], [10, 429.393, 405.776, 0.893342, 1.0], [11, 427.8, 476.291, 0.872729, 1.0], [12, 466.047, 327.987, 0.718367, 1.0], [13, 464.523, 405.837, 0.926369, 1.0], [14, 464.643, 476.297, 0.867506, 1.0], [15, 0, 0, 0, 1.0], [16, 455.766, 203.188, 0.0563393, 1.0], [17, 442.542, 207.584, 0.0696293, 1.0], [18, 464.616, 206.14, 0.123461, 1.0], [19, 466.076, 499.862, 0.814441, 1.0], [20, 476.309, 498.325, 0.848203, 1.0], [21, 463.13, 480.759, 0.745586, 1.0], [22, 424.945, 499.777, 0.841163, 1.0], [23, 416.146, 496.864, 0.803682, 1.0], [24, 429.278, 483.643, 0.735178, 1.0]]
[[0, 449.893, 206.169, 0.112723, 1.0], [1, 452.778, 241.373, 0.896997, 1.0], [2, 427.852, 239.921, 0.84961, 1.0], [3, 405.817, 285.427, 0.922317, 1.0], [4, 386.737, 330.911, 0.813043, 1.0], [5, 477.775, 242.861, 0.80375, 1.0], [6, 498.273, 289.83, 0.889332, 1.0], [7, 516.013, 335.355, 0.855699, 1.0], [8, 451.278, 325.092, 0.764759, 1.0], [9, 430.775, 325.039, 0.744036, 1.0], [10, 429.396, 404.428, 0.893495, 1.0], [11, 427.799, 476.295, 0.873721, 1.0], [12, 466.026, 326.557, 0.729811, 1.0], [13, 464.521, 405.83, 0.927661, 1.0], [14, 464.644, 476.3, 0.867321, 1.0], [15, 445.505, 204.63, 0.092314, 1.0], [16, 455.776, 204.606, 0.108816, 1.0], [17, 441.09, 207.566, 0.101208, 1.0], [18, 466.038, 207.548, 0.198263, 1.0], [19, 466.077, 499.866, 0.814262, 1.0], [20, 476.315, 498.328, 0.848572, 1.0], [21, 463.13, 480.764, 0.746174, 1.0], [22, 424.945, 499.773, 0.84539, 1.0], [23, 416.142, 496.861, 0.808119, 1.0], [24, 429.276, 483.65, 0.738073, 1.0]]
[[0, 449.903, 206.075, 0.0685136, 1.0], [1, 452.782, 241.363, 0.892716, 1.0], [2, 427.861, 239.912, 0.846051, 1.0], [3, 405.809, 285.436, 0.923614, 1.0], [4, 386.733, 330.906, 0.811253, 1.0], [5, 477.775, 242.842, 0.799702, 1.0], [6, 498.278, 289.839, 0.887844, 1.0], [7, 516.007, 335.357, 0.854425, 1.0], [8, 451.289, 325.098, 0.759776, 1.0], [9, 430.782, 325.044, 0.737559, 1.0], [10, 429.398, 405.777, 0.892673, 1.0], [11, 427.8, 476.295, 0.873299, 1.0], [12, 466.043, 326.56, 0.720001, 1.0], [13, 464.523, 405.84, 0.924927, 1.0], [14, 464.644, 476.296, 0.86789, 1.0], [15, 445.492, 204.6, 0.0519605, 1.0], [16, 455.769, 203.163, 0.0632482, 1.0], [17, 442.54, 207.556, 0.0734321, 1.0], [18, 464.63, 206.128, 0.135456, 1.0], [19, 466.071, 499.863, 0.816057, 1.0], [20, 476.307, 498.326, 0.847617, 1.0], [21, 463.131, 480.756, 0.746258, 1.0], [22, 424.945, 499.776, 0.843126, 1.0], [23, 416.145, 496.864, 0.805535, 1.0], [24, 427.919, 483.646, 0.73777, 1.0]]
[[0, 449.912, 206.128, 0.0993049, 1.0], [1, 452.783, 241.358, 0.897873, 1.0], [2, 427.857, 239.912, 0.849191, 1.0], [3, 405.819, 285.424, 0.920924, 1.0], [4, 386.733, 330.906, 0.811828, 1.0], [5, 477.779, 242.836, 0.80625, 1.0], [6, 498.276, 289.836, 0.888898, 1.0], [7, 517.422, 335.373, 0.85371, 1.0], [8, 451.289, 325.097, 0.762981, 1.0], [9, 430.788, 325.046, 0.738505, 1.0], [10, 429.399, 405.79, 0.894493, 1.0], [11, 427.798, 476.297, 0.873241, 1.0], [12, 466.037, 326.557, 0.724281, 1.0], [13, 464.52, 405.835, 0.926562, 1.0], [14, 464.646, 476.296, 0.866996, 1.0], [15, 446.943, 204.611, 0.0783318, 1.0], [16, 457.22, 204.577, 0.0935639, 1.0], [17, 441.122, 206.16, 0.0920938, 1.0], [18, 466.048, 206.148, 0.17683, 1.0], [19, 466.073, 499.864, 0.816474, 1.0], [20, 476.31, 498.327, 0.848121, 1.0], [21, 463.133, 480.758, 0.747166, 1.0], [22, 424.946, 499.775, 0.843996, 1.0], [23, 416.144, 496.863, 0.80733, 1.0], [24, 427.917, 483.649, 0.739845, 1.0]]
[[0, 451.319, 206.103, 0.0796712, 1.0], [1, 452.788, 241.36, 0.895482, 1.0], [2, 427.864, 239.91, 0.848013, 1.0], [3, 405.813, 285.432, 0.923338, 1.0], [4, 386.732, 330.907, 0.811394, 1.0], [5, 477.783, 242.84, 0.801909, 1.0], [6, 498.279, 289.841, 0.888302, 1.0], [7, 517.425, 335.372, 0.853124, 1.0], [8, 451.293, 325.107, 0.757211, 1.0], [9, 430.787, 325.052, 0.735339, 1.0], [10, 429.4, 405.794, 0.894768, 1.0], [11, 427.799, 476.296, 0.873345, 1.0], [12, 466.046, 327.981, 0.717823, 1.0], [13, 464.522, 405.842, 0.926396, 1.0], [14, 464.646, 476.303, 0.867309, 1.0], [15, 446.946, 204.6, 0.0607787, 1.0], [16, 457.223, 203.173, 0.0733835, 1.0], [17, 442.545, 206.165, 0.0813766, 1.0], [18, 466.044, 206.136, 0.150634, 1.0], [19, 466.072, 499.873, 0.816302, 1.0], [20, 476.31, 498.337, 0.850664, 1.0], [21, 463.134, 480.766, 0.747292, 1.0], [22, 424.946, 499.774, 0.843221, 1.0], [23, 416.144, 496.862, 0.806129, 1.0], [24, 427.918, 483.646, 0.738626, 1.0]]
[[0, 451.319, 206.119, 0.0890063, 1.0], [1, 452.788, 241.36, 0.897209, 1.0], [2, 427.864, 239.911, 0.849212, 1.0], [3, 405.814, 285.431, 0.924025, 1.0], [4, 386.731, 330.906, 0.811727, 1.0], [5, 477.783, 242.839, 0.80432, 1.0], [6, 498.28, 289.84, 0.889654, 1.0], [7, 517.426, 335.376, 0.852196, 1.0], [8, 451.291, 325.1, 0.761008, 1.0], [9, 430.789, 325.046, 0.737661, 1.0], [10, 429.4, 405.792, 0.895223, 1.0], [11, 427.798, 476.294, 0.874004, 1.0], [12, 466.042, 326.56, 0.72149, 1.0], [13, 464.522, 405.837, 0.926939, 1.0], [14, 464.647, 476.303, 0.867249, 1.0], [15, 446.958, 204.605, 0.0692165, 1.0], [16, 457.229, 203.185, 0.0826975, 1.0], [17, 442.531, 206.165, 0.0869198, 1.0], [18, 466.052, 206.145, 0.163558, 1.0], [19, 466.074, 499.876, 0.815597, 1.0], [20, 476.311, 498.338, 0.850227, 1.0], [21, 463.134, 480.766, 0.747351, 1.0], [22, 424.951, 499.77, 0.844033, 1.0], [23, 416.146, 496.859, 0.805844, 1.0], [24, 427.917, 483.643, 0.739134, 1.0]]
[[0, 449.905, 206.14, 0.10474, 1.0], [1, 452.785, 241.358, 0.898686, 1.0], [2, 427.863, 239.911, 0.850301, 1.0], [3, 405.817, 285.426, 0.922161, 1.0], [4, 386.732, 330.906, 0.812166, 1.0], [5, 477.774, 242.837, 0.808287, 1.0], [6, 498.277, 289.83, 0.890915, 1.0], [7, 517.426, 335.373, 0.85372, 1.0], [8, 451.288, 325.098, 0.762766, 1.0], [9, 430.791, 325.044, 0.739784, 1.0], [10, 429.403, 405.788, 0.893332, 1.0], [11, 427.798, 476.294, 0.873716, 1.0], [12, 466.033, 326.559, 0.725295, 1.0], [13, 464.523, 405.829, 0.927951, 1.0], [14, 464.647, 476.302, 0.867179, 1.0], [15, 446.939, 204.617, 0.0840716, 1.0], [16, 457.215, 204.588, 0.0992484, 1.0], [17, 441.112, 206.163, 0.0970103, 1.0], [18, 466.046, 206.154, 0.184639, 1.0], [19, 466.078, 499.878, 0.814183, 1.0], [20, 476.315, 498.339, 0.850876, 1.0], [21, 463.133, 480.767, 0.746884, 1.0], [22, 424.953, 499.77, 0.845392, 1.0], [23, 416.146, 496.859, 0.806867, 1.0], [24, 427.917, 483.643, 0.73906, 1.0]]
[[0, 451.327, 206.122, 0.0887686, 1.0], [1, 452.791, 241.359, 0.897043, 1.0], [2, 427.867, 239.911, 0.849758, 1.0], [3, 405.816, 285.428, 0.922446, 1.0], [4, 386.736, 330.906, 0.811693, 1.0], [5, 477.784, 242.84, 0.802784, 1.0], [6, 498.281, 289.839, 0.890189, 1.0], [7, 517.42, 335.37, 0.854036, 1.0], [8, 451.291, 325.106, 0.760792, 1.0], [9, 430.789, 325.051, 0.73822, 1.0], [10, 429.405, 405.789, 0.892358, 1.0], [11, 427.797, 476.295, 0.873896, 1.0], [12, 466.039, 327.978, 0.722113, 1.0], [13, 464.523, 405.83, 0.927066, 1.0], [14, 464.646, 476.298, 0.865265, 1.0], [15, 446.966, 204.608, 0.0694549, 1.0], [16, 457.237, 203.19, 0.0822637, 1.0], [17, 442.545, 207.551, 0.0877816, 1.0], [18, 466.054, 206.147, 0.160884, 1.0], [19, 466.073, 499.871, 0.812182, 1.0], [20, 476.31, 498.333, 0.847335, 1.0], [21, 463.133, 480.762, 0.740758, 1.0], [22, 424.953, 499.772, 0.84383, 1.0], [23, 416.147, 496.861, 0.805955, 1.0], [24, 427.914, 483.645, 0.739792, 1.0]]
[[0, 451.322, 206.111, 0.0849772, 1.0], [1, 452.795, 241.358, 0.895482, 1.0], [2, 427.873, 239.906, 0.8483, 1.0], [3, 405.812, 285.436, 0.922594, 1.0], [4, 386.735, 330.899, 0.809185, 1.0], [5, 477.788, 242.84, 0.800832, 1.0], [6, 498.284, 289.841, 0.890231, 1.0], [7, 517.423, 335.384, 0.852133, 1.0], [8, 451.289, 326.513, 0.755739, 1.0], [9, 430.785, 325.055, 0.735744, 1.0], [10, 429.406, 405.79, 0.89201, 1.0], [11, 427.797, 476.294, 0.872817, 1.0], [12, 466.037, 327.987, 0.719335, 1.0], [13, 464.524, 405.838, 0.925503, 1.0], [14, 464.644, 476.299, 0.866165, 1.0], [15, 446.954, 204.6, 0.065734, 1.0], [16, 457.231, 203.176, 0.0783124, 1.0], [17, 442.543, 206.162, 0.0852965, 1.0], [18, 466.05, 206.137, 0.156688, 1.0], [19, 466.076, 499.886, 0.807893, 1.0], [20, 476.312, 498.343, 0.844492, 1.0], [21, 463.131, 480.759, 0.742095, 1.0], [22, 424.953, 499.772, 0.842749, 1.0], [23, 416.146, 496.861, 0.804629, 1.0], [24, 427.916, 483.643, 0.736811, 1.0]]
