[['2, k, 0', [-0.1867674, -0.1361171, 1.0]], ['2, k, 1', [-0.1846532, 0.1190902, 1.0]], ['2, k, 2', [-0.1823332, 0.3670978, 1.0]], ['2, k, 3', [-0.1877751, 0.5072909, 1.0]], ['2, k, 4', [-0.3566597, 0.2580656, 1.0]], ['2, k, 5', [-0.4445712, 0.02556616, 1.0]], ['2, k, 6', [-0.4473235, -0.1840335, 1.0]], ['2, k, 7', [-0.4515949, -0.2415122, 1.0]], ['2, k, 8', [0.003855602, 0.2634369, 1.0]], ['2, k, 9', [0.09721281, 0.03217346, 1.0]], ['2, k, 10', [0.153596, -0.1479207, 1.0]], ['2, k, 11', [0.1830862, -0.233117, 1.0]], ['2, k, 12', [-0.2650944, -0.1327283, 1.0]], ['2, k, 13', [-0.2859518, -0.2054241, 1.0]], ['2, k, 14', [-0.2478678, -0.6262374, 1.0]], ['2, k, 15', [-0.2411652, -0.6936583, 1.0]], ['2, k, 16', [-0.1039044, -0.1362917, 1.0]], ['2, k, 17', [0.06383917, -0.2049294, 1.0]], ['2, k, 18', [0.01418433, -0.6250085, 1.0]], ['2, k, 19', [0.02497463, -0.6888018, 1.0]], ['2, k, 20', [-0.1831684, 0.3060189, 1.0]], ['2, k, 21', [-0.4466153, -0.3179906, 1.0]], ['2, k, 22', [-0.4278821, -0.2317567, 1.0]], ['2, k, 23', [0.2116667, -0.2882688, 1.0]], ['2, k, 24', [0.1620264, -0.2519713, 1.0]]]
[['2, k, 0', [-0.1798217, -0.1299989, 1.0]], ['2, k, 1', [-0.1789493, 0.1212755, 1.0]], ['2, k, 2', [-0.1763266, 0.3663227, 1.0]], ['2, k, 3', [-0.1751245, 0.5098916, 1.0]], ['2, k, 4', [-0.3513196, 0.2613879, 1.0]], ['2, k, 5', [-0.4411089, 0.02912464, 1.0]], ['2, k, 6', [-0.4495402, -0.1854767, 1.0]], ['2, k, 7', [-0.4520365, -0.2426946, 1.0]], ['2, k, 8', [0.00885821, 0.2569699, 1.0]], ['2, k, 9', [0.114911, 0.03627718, 1.0]], ['2, k, 10', [0.1187883, 0.2243107, 1.0]], ['2, k, 11', [0.1039668, 0.285946, 1.0]], ['2, k, 12', [-0.2587697, -0.1250875, 1.0]], ['2, k, 13', [-0.2855328, -0.2066616, 1.0]], ['2, k, 14', [-0.2478214, -0.6274902, 1.0]], ['2, k, 15', [-0.2419317, -0.6940125, 1.0]], ['2, k, 16', [-0.09670059, -0.1318648, 1.0]], ['2, k, 17', [0.06773035, -0.2038997, 1.0]], ['2, k, 18', [0.01385881, -0.6263036, 1.0]], ['2, k, 19', [0.02591843, -0.6897091, 1.0]], ['2, k, 20', [-0.1772633, 0.3058646, 1.0]], ['2, k, 21', [-0.4424444, -0.317822, 1.0]], ['2, k, 22', [-0.4286166, -0.2438358, 1.0]], ['2, k, 23', [0.09070867, 0.3486796, 1.0]], ['2, k, 24', [0.1470573, 0.2772512, 1.0]]]
[['2, k, 0', [-0.1801255, -0.130102, 1.0]], ['2, k, 1', [-0.1792074, 0.1212135, 1.0]], ['2, k, 2', [-0.1766939, 0.3662824, 1.0]], ['2, k, 3', [-0.1753476, 0.5102502, 1.0]], ['2, k, 4', [-0.351741, 0.260396, 1.0]], ['2, k, 5', [-0.4406389, 0.02785771, 1.0]], ['2, k, 6', [-0.4495059, -0.1854345, 1.0]], ['2, k, 7', [-0.4524092, -0.2418976, 1.0]], ['2, k, 8', [0.008837442, 0.2569697, 1.0]], ['2, k, 9', [0.1153326, 0.03598141, 1.0]], ['2, k, 10', [0.1183272, 0.2255242, 1.0]], ['2, k, 11', [0.1108167, 0.2785691, 1.0]], ['2, k, 12', [-0.2591031, -0.1251806, 1.0]], ['2, k, 13', [-0.2855068, -0.2068329, 1.0]], ['2, k, 14', [-0.2473451, -0.6272379, 1.0]], ['2, k, 15', [-0.2390629, -0.6948202, 1.0]], ['2, k, 16', [-0.09693722, -0.1319564, 1.0]], ['2, k, 17', [0.06756328, -0.2038754, 1.0]], ['2, k, 18', [0.01467881, -0.6283988, 1.0]], ['2, k, 19', [0.02727383, -0.6901356, 1.0]], ['2, k, 20', [-0.1775763, 0.3058236, 1.0]], ['2, k, 21', [-0.444463, -0.3170902, 1.0]], ['2, k, 22', [-0.4306054, -0.22554, 1.0]], ['2, k, 23', [0.1035675, 0.3400528, 1.0]], ['2, k, 24', [0.1339041, 0.3039198, 1.0]]]
[['2, k, 0', [-0.1804653, -0.1302337, 1.0]], ['2, k, 1', [-0.1792929, 0.1211918, 1.0]], ['2, k, 2', [-0.1767182, 0.3662926, 1.0]], ['2, k, 3', [-0.1752976, 0.5101646, 1.0]], ['2, k, 4', [-0.3517076, 0.2600437, 1.0]], ['2, k, 5', [-0.4407689, 0.02762381, 1.0]], ['2, k, 6', [-0.4497909, -0.1856418, 1.0]], ['2, k, 7', [-0.4533068, -0.2424116, 1.0]], ['2, k, 8', [0.008827578, 0.2569694, 1.0]], ['2, k, 9', [0.1166006, 0.03359443, 1.0]], ['2, k, 10', [0.1189801, 0.2222121, 1.0]], ['2, k, 11', [0.1186303, 0.2656351, 1.0]], ['2, k, 12', [-0.2594748, -0.125305, 1.0]], ['2, k, 13', [-0.2853768, -0.2070046, 1.0]], ['2, k, 14', [-0.2474254, -0.6271019, 1.0]], ['2, k, 15', [-0.2391363, -0.6946642, 1.0]], ['2, k, 16', [-0.09720698, -0.1320735, 1.0]], ['2, k, 17', [0.06740861, -0.2038344, 1.0]], ['2, k, 18', [0.01474627, -0.6281214, 1.0]], ['2, k, 19', [0.02500548, -0.6909434, 1.0]], ['2, k, 20', [-0.1776045, 0.3058294, 1.0]], ['2, k, 21', [-0.4454093, -0.3185717, 1.0]], ['2, k, 22', [-0.4289355, -0.2352063, 1.0]], ['2, k, 23', [0.1087783, 0.3239755, 1.0]], ['2, k, 24', [0.1590731, 0.2562891, 1.0]]]
[['2, k, 0', [-0.1781322, -0.1291966, 1.0]], ['2, k, 1', [-0.1783623, 0.1215018, 1.0]], ['2, k, 2', [-0.1765297, 0.3663048, 1.0]], ['2, k, 3', [-0.1752891, 0.5100679, 1.0]], ['2, k, 4', [-0.3517559, 0.2598315, 1.0]], ['2, k, 5', [-0.4417259, 0.02778304, 1.0]], ['2, k, 6', [-0.4501295, -0.18504, 1.0]], ['2, k, 7', [-0.452015, -0.2425296, 1.0]], ['2, k, 8', [0.008905122, 0.256949, 1.0]], ['2, k, 9', [0.1169819, 0.02988317, 1.0]], ['2, k, 10', [0.1279494, 0.1960336, 1.0]], ['2, k, 11', [0.1281142, 0.2455394, 1.0]], ['2, k, 12', [-0.257229, -0.1244672, 1.0]], ['2, k, 13', [-0.2853864, -0.2069321, 1.0]], ['2, k, 14', [-0.2477503, -0.6266919, 1.0]], ['2, k, 15', [-0.2394223, -0.6943803, 1.0]], ['2, k, 16', [-0.09471519, -0.1307876, 1.0]], ['2, k, 17', [0.06866073, -0.2044699, 1.0]], ['2, k, 18', [0.01563788, -0.6257891, 1.0]], ['2, k, 19', [0.02643835, -0.691451, 1.0]], ['2, k, 20', [-0.1773117, 0.3058831, 1.0]], ['2, k, 21', [-0.4441068, -0.3191381, 1.0]], ['2, k, 22', [-0.4261818, -0.2295699, 1.0]], ['2, k, 23', [0.1237016, 0.3053392, 1.0]], ['2, k, 24', [0.1565403, 0.2783711, 1.0]]]
[['2, k, 0', [-0.179022, -0.1295971, 1.0]], ['2, k, 1', [-0.1785447, 0.1212877, 1.0]], ['2, k, 2', [-0.1764947, 0.3660734, 1.0]], ['2, k, 3', [-0.1752553, 0.5099418, 1.0]], ['2, k, 4', [-0.3516099, 0.2597426, 1.0]], ['2, k, 5', [-0.441796, 0.02781494, 1.0]], ['2, k, 6', [-0.4503072, -0.1849989, 1.0]], ['2, k, 7', [-0.4532285, -0.2432007, 1.0]], ['2, k, 8', [0.008944605, 0.2569781, 1.0]], ['2, k, 9', [0.1126725, 0.02802682, 1.0]], ['2, k, 10', [0.1352208, 0.1819986, 1.0]], ['2, k, 11', [0.136533, 0.2246349, 1.0]], ['2, k, 12', [-0.2580355, -0.1247043, 1.0]], ['2, k, 13', [-0.2854073, -0.2069644, 1.0]], ['2, k, 14', [-0.247601, -0.6267672, 1.0]], ['2, k, 15', [-0.2399762, -0.6949334, 1.0]], ['2, k, 16', [-0.09565189, -0.131347, 1.0]], ['2, k, 17', [0.06827226, -0.2043821, 1.0]], ['2, k, 18', [0.01528559, -0.6259238, 1.0]], ['2, k, 19', [0.02552894, -0.6912912, 1.0]], ['2, k, 20', [-0.1773139, 0.3056739, 1.0]], ['2, k, 21', [-0.4452327, -0.3202468, 1.0]], ['2, k, 22', [-0.424396, -0.312166, 1.0]], ['2, k, 23', [0.1324015, 0.2819082, 1.0]], ['2, k, 24', [0.1745862, 0.2207341, 1.0]]]
[['2, k, 0', [-0.1790834, -0.1295863, 1.0]], ['2, k, 1', [-0.1786461, 0.1213017, 1.0]], ['2, k, 2', [-0.1768102, 0.3660858, 1.0]], ['2, k, 3', [-0.1753402, 0.5100391, 1.0]], ['2, k, 4', [-0.3514663, 0.2597955, 1.0]], ['2, k, 5', [-0.4418431, 0.02798401, 1.0]], ['2, k, 6', [-0.4503492, -0.1850008, 1.0]], ['2, k, 7', [-0.4530065, -0.2433178, 1.0]], ['2, k, 8', [0.009088666, 0.2568347, 1.0]], ['2, k, 9', [0.1069009, 0.024178, 1.0]], ['2, k, 10', [0.1476479, 0.1425674, 1.0]], ['2, k, 11', [0.145974, 0.2004557, 1.0]], ['2, k, 12', [-0.25808, -0.1247017, 1.0]], ['2, k, 13', [-0.2854024, -0.2069616, 1.0]], ['2, k, 14', [-0.2476917, -0.6268947, 1.0]], ['2, k, 15', [-0.2395937, -0.6944011, 1.0]], ['2, k, 16', [-0.0957306, -0.1313207, 1.0]], ['2, k, 17', [0.06833323, -0.2044504, 1.0]], ['2, k, 18', [0.01680348, -0.6278154, 1.0]], ['2, k, 19', [0.02640018, -0.6908408, 1.0]], ['2, k, 20', [-0.1775349, 0.3056901, 1.0]], ['2, k, 21', [-0.4469, -0.3181991, 1.0]], ['2, k, 22', [-0.4308415, -0.2715757, 1.0]], ['2, k, 23', [0.1469048, 0.255264, 1.0]], ['2, k, 24', [0.1806262, 0.1812536, 1.0]]]
[['2, k, 0', [-0.1795571, -0.1296151, 1.0]], ['2, k, 1', [-0.1786346, 0.1212968, 1.0]], ['2, k, 2', [-0.1764031, 0.3660541, 1.0]], ['2, k, 3', [-0.1752968, 0.5101331, 1.0]], ['2, k, 4', [-0.3517062, 0.2602179, 1.0]], ['2, k, 5', [-0.4429649, 0.02858571, 1.0]], ['2, k, 6', [-0.450233, -0.1849892, 1.0]], ['2, k, 7', [-0.4522614, -0.2441745, 1.0]], ['2, k, 8', [0.009376732, 0.2572529, 1.0]], ['2, k, 9', [0.1052722, 0.02598963, 1.0]], ['2, k, 10', [0.1482405, 0.1369729, 1.0]], ['2, k, 11', [0.1539848, 0.171554, 1.0]], ['2, k, 12', [-0.2586543, -0.1247765, 1.0]], ['2, k, 13', [-0.2854279, -0.2069187, 1.0]], ['2, k, 14', [-0.2485185, -0.6269791, 1.0]], ['2, k, 15', [-0.2400408, -0.6941165, 1.0]], ['2, k, 16', [-0.09612232, -0.1313148, 1.0]], ['2, k, 17', [0.06822558, -0.2044379, 1.0]], ['2, k, 18', [0.01493981, -0.6242193, 1.0]], ['2, k, 19', [0.02636372, -0.6907539, 1.0]], ['2, k, 20', [-0.1772698, 0.3056704, 1.0]], ['2, k, 21', [-0.4436396, -0.3186695, 1.0]], ['2, k, 22', [-0.4251443, -0.2524769, 1.0]], ['2, k, 23', [0.1437632, 0.2190418, 1.0]], ['2, k, 24', [0.1898463, 0.1743315, 1.0]]]
[['2, k, 0', [-0.179924, -0.129786, 1.0]], ['2, k, 1', [-0.1789937, 0.1213111, 1.0]], ['2, k, 2', [-0.1771205, 0.3663094, 1.0]], ['2, k, 3', [-0.1751619, 0.5100365, 1.0]], ['2, k, 4', [-0.351569, 0.2597208, 1.0]], ['2, k, 5', [-0.4419615, 0.02775629, 1.0]], ['2, k, 6', [-0.4502396, -0.1850846, 1.0]], ['2, k, 7', [-0.451563, -0.2392351, 1.0]], ['2, k, 8', [0.009744701, 0.2572726, 1.0]], ['2, k, 9', [0.09538776, 0.0305223, 1.0]], ['2, k, 10', [0.1573107, 0.06694572, 1.0]], ['2, k, 11', [0.1689936, 0.1075138, 1.0]], ['2, k, 12', [-0.2591126, -0.1251512, 1.0]], ['2, k, 13', [-0.2853841, -0.2069842, 1.0]], ['2, k, 14', [-0.2481434, -0.6267922, 1.0]], ['2, k, 15', [-0.2401209, -0.6939906, 1.0]], ['2, k, 16', [-0.09641868, -0.1313579, 1.0]], ['2, k, 17', [0.06816933, -0.2043983, 1.0]], ['2, k, 18', [0.01343288, -0.6228262, 1.0]], ['2, k, 19', [0.02602306, -0.6901531, 1.0]], ['2, k, 20', [-0.1778444, 0.3058485, 1.0]], ['2, k, 21', [-0.4456832, -0.3179528, 1.0]], ['2, k, 22', [-0.4276688, -0.2331784, 1.0]], ['2, k, 23', [0.1705044, 0.1486747, 1.0]], ['2, k, 24', [0.204963, 0.1167568, 1.0]]]
[['2, k, 0', [-0.1804031, -0.1301531, 1.0]], ['2, k, 1', [-0.1793285, 0.1211435, 1.0]], ['2, k, 2', [-0.1775482, 0.3661988, 1.0]], ['2, k, 3', [-0.1749363, 0.510064, 1.0]], ['2, k, 4', [-0.3517385, 0.259436, 1.0]], ['2, k, 5', [-0.4420097, 0.02739719, 1.0]], ['2, k, 6', [-0.450347, -0.185102, 1.0]], ['2, k, 7', [-0.4520822, -0.2407864, 1.0]], ['2, k, 8', [0.01062774, 0.2570294, 1.0]], ['2, k, 9', [0.09242953, 0.03290761, 1.0]], ['2, k, 10', [0.1604995, 0.02624811, 1.0]], ['2, k, 11', [0.1775558, 0.07090861, 1.0]], ['2, k, 12', [-0.2595609, -0.1255152, 1.0]], ['2, k, 13', [-0.2854176, -0.207012, 1.0]], ['2, k, 14', [-0.2486436, -0.6265503, 1.0]], ['2, k, 15', [-0.2402372, -0.6935553, 1.0]], ['2, k, 16', [-0.09688127, -0.1316887, 1.0]], ['2, k, 17', [0.06799817, -0.2042595, 1.0]], ['2, k, 18', [0.01320799, -0.6218171, 1.0]], ['2, k, 19', [0.0261066, -0.6899374, 1.0]], ['2, k, 20', [-0.1782166, 0.3057326, 1.0]], ['2, k, 21', [-0.4459662, -0.31816, 1.0]], ['2, k, 22', [-0.4281524, -0.2440035, 1.0]], ['2, k, 23', [0.1822627, 0.1061369, 1.0]], ['2, k, 24', [0.2149348, 0.0800191, 1.0]]]
[['2, k, 0', [-0.1804538, -0.130205, 1.0]], ['2, k, 1', [-0.1793192, 0.1211416, 1.0]], ['2, k, 2', [-0.1774129, 0.3662539, 1.0]], ['2, k, 3', [-0.1743892, 0.509556, 1.0]], ['2, k, 4', [-0.3511144, 0.2588983, 1.0]], ['2, k, 5', [-0.4422063, 0.02724084, 1.0]], ['2, k, 6', [-0.4501594, -0.1848777, 1.0]], ['2, k, 7', [-0.4508551, -0.2399288, 1.0]], ['2, k, 8', [0.01068722, 0.2570926, 1.0]], ['2, k, 9', [0.09248494, 0.03573532, 1.0]], ['2, k, 10', [0.1509679, -0.0229422, 1.0]], ['2, k, 11', [0.1886251, 0.03949757, 1.0]], ['2, k, 12', [-0.2596409, -0.1256211, 1.0]], ['2, k, 13', [-0.2853939, -0.2069836, 1.0]], ['2, k, 14', [-0.2480842, -0.6261063, 1.0]], ['2, k, 15', [-0.2373457, -0.6679419, 1.0]], ['2, k, 16', [-0.096924, -0.1317122, 1.0]], ['2, k, 17', [0.06823991, -0.2041479, 1.0]], ['2, k, 18', [0.01322237, -0.6218197, 1.0]], ['2, k, 19', [0.02636906, -0.6896671, 1.0]], ['2, k, 20', [-0.1781198, 0.3057682, 1.0]], ['2, k, 21', [-0.4421453, -0.3176017, 1.0]], ['2, k, 22', [-0.4293399, -0.2596548, 1.0]], ['2, k, 23', [0.1887787, 0.07076216, 1.0]], ['2, k, 24', [0.2252014, 0.06158573, 1.0]]]
[['2, k, 0', [-0.1808004, -0.1302942, 1.0]], ['2, k, 1', [-0.1793024, 0.1210884, 1.0]], ['2, k, 2', [-0.1769835, 0.3660259, 1.0]], ['2, k, 3', [-0.1743744, 0.5092973, 1.0]], ['2, k, 4', [-0.3507464, 0.2599565, 1.0]], ['2, k, 5', [-0.4411647, 0.02793016, 1.0]], ['2, k, 6', [-0.4501566, -0.1848535, 1.0]], ['2, k, 7', [-0.4505876, -0.2419742, 1.0]], ['2, k, 8', [0.01229893, 0.2564468, 1.0]], ['2, k, 9', [0.09242082, 0.03537386, 1.0]], ['2, k, 10', [0.1520646, -0.03035421, 1.0]], ['2, k, 11', [0.194821, -0.001188002, 1.0]], ['2, k, 12', [-0.2598304, -0.1256048, 1.0]], ['2, k, 13', [-0.2854214, -0.2071524, 1.0]], ['2, k, 14', [-0.2483851, -0.6262353, 1.0]], ['2, k, 15', [-0.2425719, -0.6963415, 1.0]], ['2, k, 16', [-0.09743834, -0.1319316, 1.0]], ['2, k, 17', [0.06797744, -0.2039993, 1.0]], ['2, k, 18', [0.01330441, -0.6214806, 1.0]], ['2, k, 19', [0.02606404, -0.6897113, 1.0]], ['2, k, 20', [-0.1778391, 0.3056019, 1.0]], ['2, k, 21', [-0.4390274, -0.3181897, 1.0]], ['2, k, 22', [-0.4274777, -0.2084039, 1.0]], ['2, k, 23', [0.2102728, 0.02455499, 1.0]], ['2, k, 24', [0.2262786, -0.003466316, 1.0]]]
[['2, k, 0', [-0.1811055, -0.1304685, 1.0]], ['2, k, 1', [-0.1794702, 0.1209555, 1.0]], ['2, k, 2', [-0.1771671, 0.3658424, 1.0]], ['2, k, 3', [-0.1740112, 0.5095164, 1.0]], ['2, k, 4', [-0.350832, 0.259892, 1.0]], ['2, k, 5', [-0.4423674, 0.02839791, 1.0]], ['2, k, 6', [-0.4501294, -0.1845415, 1.0]], ['2, k, 7', [-0.4512385, -0.2394448, 1.0]], ['2, k, 8', [0.01269564, 0.2564036, 1.0]], ['2, k, 9', [0.09261008, 0.03481734, 1.0]], ['2, k, 10', [0.1527512, -0.03114556, 1.0]], ['2, k, 11', [0.2039041, -0.02666471, 1.0]], ['2, k, 12', [-0.2600954, -0.1258093, 1.0]], ['2, k, 13', [-0.2854883, -0.207037, 1.0]], ['2, k, 14', [-0.2483834, -0.6262403, 1.0]], ['2, k, 15', [-0.2398277, -0.6932814, 1.0]], ['2, k, 16', [-0.09775803, -0.1320618, 1.0]], ['2, k, 17', [0.06782217, -0.2040533, 1.0]], ['2, k, 18', [0.01325264, -0.623311, 1.0]], ['2, k, 19', [0.02628696, -0.6896898, 1.0]], ['2, k, 20', [-0.1780017, 0.3054411, 1.0]], ['2, k, 21', [-0.4424152, -0.3178063, 1.0]], ['2, k, 22', [-0.4314267, -0.2228032, 1.0]], ['2, k, 23', [0.2240225, -0.02044564, 1.0]], ['2, k, 24', [0.2300236, 0.01221914, 1.0]]]
[['2, k, 0', [-0.1811055, -0.1305276, 1.0]], ['2, k, 1', [-0.1796515, 0.120908, 1.0]], ['2, k, 2', [-0.177809, 0.36583, 1.0]], ['2, k, 3', [-0.1739017, 0.5096158, 1.0]], ['2, k, 4', [-0.3508922, 0.2596198, 1.0]], ['2, k, 5', [-0.4427715, 0.02838212, 1.0]], ['2, k, 6', [-0.4501244, -0.184844, 1.0]], ['2, k, 7', [-0.4513071, -0.2391874, 1.0]], ['2, k, 8', [0.01244095, 0.256883, 1.0]], ['2, k, 9', [0.08555133, 0.01518578, 1.0]], ['2, k, 10', [0.1648751, -0.05156831, 1.0]], ['2, k, 11', [0.2059996, -0.05839153, 1.0]], ['2, k, 12', [-0.260097, -0.1259363, 1.0]], ['2, k, 13', [-0.285688, -0.2068774, 1.0]], ['2, k, 14', [-0.2484866, -0.6263348, 1.0]], ['2, k, 15', [-0.2371853, -0.6940061, 1.0]], ['2, k, 16', [-0.09775393, -0.1320694, 1.0]], ['2, k, 17', [0.06785315, -0.2041806, 1.0]], ['2, k, 18', [0.01410552, -0.6229123, 1.0]], ['2, k, 19', [0.02610534, -0.6896652, 1.0]], ['2, k, 20', [-0.1784708, 0.3054177, 1.0]], ['2, k, 21', [-0.4400663, -0.3171657, 1.0]], ['2, k, 22', [-0.4247263, -0.2134017, 1.0]], ['2, k, 23', [0.2276644, -0.06294506, 1.0]], ['2, k, 24', [0.2408912, -0.02613163, 1.0]]]
[['2, k, 0', [-0.1811695, -0.1305674, 1.0]], ['2, k, 1', [-0.179601, 0.1209355, 1.0]], ['2, k, 2', [-0.177328, 0.3661112, 1.0]], ['2, k, 3', [-0.174037, 0.5099455, 1.0]], ['2, k, 4', [-0.3502873, 0.2594903, 1.0]], ['2, k, 5', [-0.4426732, 0.02859862, 1.0]], ['2, k, 6', [-0.4536557, -0.1533535, 1.0]], ['2, k, 7', [-0.4511428, -0.1975272, 1.0]], ['2, k, 8', [0.01229091, 0.2570812, 1.0]], ['2, k, 9', [0.08353984, 0.01493701, 1.0]], ['2, k, 10', [0.1623394, -0.07239889, 1.0]], ['2, k, 11', [0.2045414, -0.08752526, 1.0]], ['2, k, 12', [-0.2602, -0.1259902, 1.0]], ['2, k, 13', [-0.285706, -0.2068806, 1.0]], ['2, k, 14', [-0.2484135, -0.6263412, 1.0]], ['2, k, 15', [-0.2376147, -0.6940476, 1.0]], ['2, k, 16', [-0.0977777, -0.132086, 1.0]], ['2, k, 17', [0.06796066, -0.2040161, 1.0]], ['2, k, 18', [0.01396396, -0.6217518, 1.0]], ['2, k, 19', [0.02608842, -0.6893937, 1.0]], ['2, k, 20', [-0.1781247, 0.3056175, 1.0]], ['2, k, 21', [-0.4488307, -0.2801685, 1.0]], ['2, k, 22', [-0.4229366, -0.1986382, 1.0]], ['2, k, 23', [0.228248, -0.1007747, 1.0]], ['2, k, 24', [0.2389926, -0.0542741, 1.0]]]
[['2, k, 0', [-0.1814897, -0.130696, 1.0]], ['2, k, 1', [-0.1797061, 0.1208674, 1.0]], ['2, k, 2', [-0.1773576, 0.3660359, 1.0]], ['2, k, 3', [-0.1740677, 0.5099553, 1.0]], ['2, k, 4', [-0.3506823, 0.2592481, 1.0]], ['2, k, 5', [-0.4427648, 0.02819915, 1.0]], ['2, k, 6', [-0.4473575, -0.1809854, 1.0]], ['2, k, 7', [-0.4517194, -0.2419157, 1.0]], ['2, k, 8', [0.01198141, 0.2571947, 1.0]], ['2, k, 9', [0.08467146, 0.0155162, 1.0]], ['2, k, 10', [0.1661541, -0.0951547, 1.0]], ['2, k, 11', [0.2091457, -0.1212808, 1.0]], ['2, k, 12', [-0.2605798, -0.1262861, 1.0]], ['2, k, 13', [-0.2857505, -0.2066411, 1.0]], ['2, k, 14', [-0.2482419, -0.6263801, 1.0]], ['2, k, 15', [-0.2378073, -0.6941451, 1.0]], ['2, k, 16', [-0.0981072, -0.1321079, 1.0]], ['2, k, 17', [0.06793034, -0.2040875, 1.0]], ['2, k, 18', [0.01375762, -0.6215923, 1.0]], ['2, k, 19', [0.02611244, -0.6892453, 1.0]], ['2, k, 20', [-0.1781695, 0.3055495, 1.0]], ['2, k, 21', [-0.4476311, -0.3187189, 1.0]], ['2, k, 22', [-0.4245884, -0.2086645, 1.0]], ['2, k, 23', [0.2332784, -0.1475866, 1.0]], ['2, k, 24', [0.2357569, -0.08803198, 1.0]]]
[['2, k, 0', [-0.1813294, -0.130712, 1.0]], ['2, k, 1', [-0.17969, 0.1208758, 1.0]], ['2, k, 2', [-0.1774011, 0.3660809, 1.0]], ['2, k, 3', [-0.1743368, 0.5096263, 1.0]], ['2, k, 4', [-0.3508449, 0.258671, 1.0]], ['2, k, 5', [-0.4419147, 0.0272813, 1.0]], ['2, k, 6', [-0.4477937, -0.181538, 1.0]], ['2, k, 7', [-0.4501367, -0.2445778, 1.0]], ['2, k, 8', [0.01195172, 0.2572088, 1.0]], ['2, k, 9', [0.08891208, 0.01670583, 1.0]], ['2, k, 10', [0.1626607, -0.1101409, 1.0]], ['2, k, 11', [0.2121287, -0.1506117, 1.0]], ['2, k, 12', [-0.2604057, -0.1263744, 1.0]], ['2, k, 13', [-0.2857686, -0.2065068, 1.0]], ['2, k, 14', [-0.2485536, -0.6262982, 1.0]], ['2, k, 15', [-0.2378532, -0.6941524, 1.0]], ['2, k, 16', [-0.09791642, -0.132038, 1.0]], ['2, k, 17', [0.06798148, -0.2041491, 1.0]], ['2, k, 18', [0.01392968, -0.6215742, 1.0]], ['2, k, 19', [0.02610936, -0.6891262, 1.0]], ['2, k, 20', [-0.1781851, 0.305578, 1.0]], ['2, k, 21', [-0.444551, -0.3193049, 1.0]], ['2, k, 22', [-0.424248, -0.312058, 1.0]], ['2, k, 23', [0.2319527, -0.1844046, 1.0]], ['2, k, 24', [0.2464323, -0.1146072, 1.0]]]
[['2, k, 0', [-0.1814468, -0.1306308, 1.0]], ['2, k, 1', [-0.1797154, 0.1209398, 1.0]], ['2, k, 2', [-0.177347, 0.3662174, 1.0]], ['2, k, 3', [-0.1747756, 0.5102789, 1.0]], ['2, k, 4', [-0.3516496, 0.2589693, 1.0]], ['2, k, 5', [-0.4427543, 0.02737725, 1.0]], ['2, k, 6', [-0.4479828, -0.1813857, 1.0]], ['2, k, 7', [-0.4522344, -0.2407889, 1.0]], ['2, k, 8', [0.01184157, 0.2574878, 1.0]], ['2, k, 9', [0.09335212, 0.01852735, 1.0]], ['2, k, 10', [0.1610033, -0.1217196, 1.0]], ['2, k, 11', [0.1984697, -0.1656044, 1.0]], ['2, k, 12', [-0.2605293, -0.1263037, 1.0]], ['2, k, 13', [-0.2857856, -0.206559, 1.0]], ['2, k, 14', [-0.248495, -0.6264535, 1.0]], ['2, k, 15', [-0.2384872, -0.6941123, 1.0]], ['2, k, 16', [-0.09805012, -0.131914, 1.0]], ['2, k, 17', [0.06831904, -0.2040952, 1.0]], ['2, k, 18', [0.01300449, -0.6220461, 1.0]], ['2, k, 19', [0.02603804, -0.6890179, 1.0]], ['2, k, 20', [-0.1781533, 0.3056995, 1.0]], ['2, k, 21', [-0.4465483, -0.3179539, 1.0]], ['2, k, 22', [-0.4282835, -0.2489569, 1.0]], ['2, k, 23', [0.2241181, -0.2050446, 1.0]], ['2, k, 24', [0.2378978, -0.1321552, 1.0]]]
