[['2, k, 0', [-0.384345, -0.787035, 1.0]], ['2, k, 1', [-0.405592, -0.478996, 1.0]], ['2, k, 2', [-0.424585, -0.175312, 1.0]], ['2, k, 3', [-0.413884, -0.00838227, 1.0]], ['2, k, 4', [-0.549876, -0.282147, 1.0]], ['2, k, 5', [-0.568805, -0.208232, 1.0]], ['2, k, 6', [-0.53311, -0.139923, 1.0]], ['2, k, 7', [-0.529612, -0.119013, 1.0]], ['2, k, 8', [-0.248063, -0.234144, 1.0]], ['2, k, 9', [-0.108643, -0.194667, 1.0]], ['2, k, 10', [0.0131803, -0.159551, 1.0]], ['2, k, 11', [0.0846922, -0.102324, 1.0]], ['2, k, 12', [-0.448488, -0.788688, 1.0]], ['2, k, 13', [-0.53105, -1.09478, 1.0]], ['2, k, 14', [-0.550551, -1.50507, 1.0]], ['2, k, 15', [-0.494566, -1.56328, 1.0]], ['2, k, 16', [-0.311135, -0.766809, 1.0]], ['2, k, 17', [-0.242915, -1.07929, 1.0]], ['2, k, 18', [-0.197317, -1.48695, 1.0]], ['2, k, 19', [-0.168164, -1.52165, 1.0]], ['2, k, 20', [-0.420226, -0.250709, 1.0]], ['2, k, 21', [-0.530788, -0.106318, 1.0]], ['2, k, 22', [-0.589543, -0.119819, 1.0]], ['2, k, 23', [0.131866, -0.0922808, 1.0]], ['2, k, 24', [0.00268891, -0.104296, 1.0]]]
[['2, k, 0', [-0.376893, -0.767472, 1.0]], ['2, k, 1', [-0.392399, -0.455424, 1.0]], ['2, k, 2', [-0.406765, -0.148437, 1.0]], ['2, k, 3', [-0.408321, -0.022233, 1.0]], ['2, k, 4', [-0.552366, -0.2824, 1.0]], ['2, k, 5', [-0.605033, -0.264651, 1.0]], ['2, k, 6', [-0.600758, -0.232519, 1.0]], ['2, k, 7', [-0.597429, -0.201873, 1.0]], ['2, k, 8', [-0.251892, -0.270744, 1.0]], ['2, k, 9', [-0.0668076, -0.209051, 1.0]], ['2, k, 10', [0.0206175, -0.153128, 1.0]], ['2, k, 11', [-0.115569, -0.157695, 1.0]], ['2, k, 12', [-0.442957, -0.760963, 1.0]], ['2, k, 13', [-0.502032, -1.14088, 1.0]], ['2, k, 14', [-0.529576, -1.51402, 1.0]], ['2, k, 15', [-0.478883, -1.57223, 1.0]], ['2, k, 16', [-0.302072, -0.75439, 1.0]], ['2, k, 17', [-0.248622, -1.11623, 1.0]], ['2, k, 18', [-0.196248, -1.53862, 1.0]], ['2, k, 19', [-0.261217, -1.5749, 1.0]], ['2, k, 20', [-0.403359, -0.224702, 1.0]], ['2, k, 21', [-0.574739, -0.187658, 1.0]], ['2, k, 22', [-0.530357, -0.196715, 1.0]], ['2, k, 23', [-0.16327, -0.162992, 1.0]], ['2, k, 24', [-0.0909805, -0.15366, 1.0]]]
[['2, k, 0', [-0.377063, -0.767051, 1.0]], ['2, k, 1', [-0.392605, -0.454992, 1.0]], ['2, k, 2', [-0.406911, -0.147962, 1.0]], ['2, k, 3', [-0.407708, -0.0221905, 1.0]], ['2, k, 4', [-0.552126, -0.282363, 1.0]], ['2, k, 5', [-0.6273, -0.30205, 1.0]], ['2, k, 6', [-0.596804, -0.221243, 1.0]], ['2, k, 7', [-0.576638, -0.200316, 1.0]], ['2, k, 8', [-0.250538, -0.27003, 1.0]], ['2, k, 9', [-0.0648739, -0.209217, 1.0]], ['2, k, 10', [0.0525174, -0.158546, 1.0]], ['2, k, 11', [0.0688519, -0.139701, 1.0]], ['2, k, 12', [-0.443059, -0.760305, 1.0]], ['2, k, 13', [-0.502151, -1.14126, 1.0]], ['2, k, 14', [-0.529223, -1.51468, 1.0]], ['2, k, 15', [-0.479463, -1.57327, 1.0]], ['2, k, 16', [-0.30261, -0.754024, 1.0]], ['2, k, 17', [-0.248725, -1.11606, 1.0]], ['2, k, 18', [-0.196737, -1.54041, 1.0]], ['2, k, 19', [-0.262346, -1.57577, 1.0]], ['2, k, 20', [-0.403536, -0.224229, 1.0]], ['2, k, 21', [-0.551906, -0.192403, 1.0]], ['2, k, 22', [-0.517709, -0.197194, 1.0]], ['2, k, 23', [0.112425, -0.129844, 1.0]], ['2, k, 24', [0.0854152, -0.112594, 1.0]]]
[['2, k, 0', [-0.376532, -0.766803, 1.0]], ['2, k, 1', [-0.3926, -0.454613, 1.0]], ['2, k, 2', [-0.407265, -0.147261, 1.0]], ['2, k, 3', [-0.406362, -0.0221396, 1.0]], ['2, k, 4', [-0.551263, -0.282961, 1.0]], ['2, k, 5', [-0.57488, -0.30048, 1.0]], ['2, k, 6', [-0.54163, -0.215791, 1.0]], ['2, k, 7', [-0.544871, -0.197844, 1.0]], ['2, k, 8', [-0.250101, -0.269824, 1.0]], ['2, k, 9', [-0.0613726, -0.21017, 1.0]], ['2, k, 10', [0.044734, -0.161353, 1.0]], ['2, k, 11', [0.0716238, -0.142456, 1.0]], ['2, k, 12', [-0.442571, -0.760119, 1.0]], ['2, k, 13', [-0.501775, -1.13959, 1.0]], ['2, k, 14', [-0.529219, -1.51466, 1.0]], ['2, k, 15', [-0.480396, -1.5743, 1.0]], ['2, k, 16', [-0.302025, -0.75407, 1.0]], ['2, k, 17', [-0.248892, -1.11624, 1.0]], ['2, k, 18', [-0.19634, -1.53982, 1.0]], ['2, k, 19', [-0.214109, -1.57837, 1.0]], ['2, k, 20', [-0.403802, -0.223627, 1.0]], ['2, k, 21', [-0.530638, -0.190477, 1.0]], ['2, k, 22', [-0.476988, -0.193047, 1.0]], ['2, k, 23', [0.113507, -0.131333, 1.0]], ['2, k, 24', [0.0846113, -0.117177, 1.0]]]
[['2, k, 0', [-0.376088, -0.76675, 1.0]], ['2, k, 1', [-0.392612, -0.454462, 1.0]], ['2, k, 2', [-0.407573, -0.146907, 1.0]], ['2, k, 3', [-0.405923, -0.022251, 1.0]], ['2, k, 4', [-0.547237, -0.282995, 1.0]], ['2, k, 5', [-0.571977, -0.300336, 1.0]], ['2, k, 6', [-0.527755, -0.256856, 1.0]], ['2, k, 7', [-0.52093, -0.19889, 1.0]], ['2, k, 8', [-0.249187, -0.264086, 1.0]], ['2, k, 9', [-0.0568413, -0.21253, 1.0]], ['2, k, 10', [0.0970186, -0.158825, 1.0]], ['2, k, 11', [0.0885003, -0.14285, 1.0]], ['2, k, 12', [-0.441817, -0.759951, 1.0]], ['2, k, 13', [-0.50165, -1.13949, 1.0]], ['2, k, 14', [-0.529354, -1.51523, 1.0]], ['2, k, 15', [-0.480884, -1.57631, 1.0]], ['2, k, 16', [-0.301714, -0.754455, 1.0]], ['2, k, 17', [-0.249338, -1.11842, 1.0]], ['2, k, 18', [-0.197059, -1.54066, 1.0]], ['2, k, 19', [-0.263296, -1.57682, 1.0]], ['2, k, 20', [-0.404024, -0.223342, 1.0]], ['2, k, 21', [-0.509468, -0.190309, 1.0]], ['2, k, 22', [-0.462953, -0.195792, 1.0]], ['2, k, 23', [0.129292, -0.130176, 1.0]], ['2, k, 24', [0.12555, -0.13544, 1.0]]]
[['2, k, 0', [-0.375644, -0.766377, 1.0]], ['2, k, 1', [-0.392648, -0.454086, 1.0]], ['2, k, 2', [-0.408166, -0.146198, 1.0]], ['2, k, 3', [-0.405196, -0.0216549, 1.0]], ['2, k, 4', [-0.545718, -0.282557, 1.0]], ['2, k, 5', [-0.563244, -0.298202, 1.0]], ['2, k, 6', [-0.513295, -0.213589, 1.0]], ['2, k, 7', [-0.491575, -0.199009, 1.0]], ['2, k, 8', [-0.248866, -0.263505, 1.0]], ['2, k, 9', [-0.0568983, -0.216335, 1.0]], ['2, k, 10', [0.0723822, -0.164583, 1.0]], ['2, k, 11', [0.121142, -0.14156, 1.0]], ['2, k, 12', [-0.440522, -0.758757, 1.0]], ['2, k, 13', [-0.501357, -1.13788, 1.0]], ['2, k, 14', [-0.529111, -1.51464, 1.0]], ['2, k, 15', [-0.481876, -1.57643, 1.0]], ['2, k, 16', [-0.30145, -0.754457, 1.0]], ['2, k, 17', [-0.24949, -1.11873, 1.0]], ['2, k, 18', [-0.196826, -1.5405, 1.0]], ['2, k, 19', [-0.260999, -1.57843, 1.0]], ['2, k, 20', [-0.404462, -0.222714, 1.0]], ['2, k, 21', [-0.471041, -0.193006, 1.0]], ['2, k, 22', [-0.502211, -0.167789, 1.0]], ['2, k, 23', [0.169552, -0.131881, 1.0]], ['2, k, 24', [0.123188, -0.116122, 1.0]]]
[['2, k, 0', [-0.37551, -0.766493, 1.0]], ['2, k, 1', [-0.392669, -0.454069, 1.0]], ['2, k, 2', [-0.408393, -0.145981, 1.0]], ['2, k, 3', [-0.404855, -0.0214505, 1.0]], ['2, k, 4', [-0.543756, -0.283716, 1.0]], ['2, k, 5', [-0.537151, -0.308678, 1.0]], ['2, k, 6', [-0.47682, -0.214317, 1.0]], ['2, k, 7', [-0.464717, -0.201918, 1.0]], ['2, k, 8', [-0.247634, -0.263215, 1.0]], ['2, k, 9', [-0.0577859, -0.22432, 1.0]], ['2, k, 10', [0.0790012, -0.171331, 1.0]], ['2, k, 11', [0.133784, -0.143824, 1.0]], ['2, k, 12', [-0.439885, -0.758489, 1.0]], ['2, k, 13', [-0.501272, -1.13731, 1.0]], ['2, k, 14', [-0.528925, -1.51353, 1.0]], ['2, k, 15', [-0.480658, -1.57472, 1.0]], ['2, k, 16', [-0.301396, -0.755779, 1.0]], ['2, k, 17', [-0.249823, -1.11999, 1.0]], ['2, k, 18', [-0.196572, -1.54204, 1.0]], ['2, k, 19', [-0.259795, -1.57714, 1.0]], ['2, k, 20', [-0.404633, -0.222556, 1.0]], ['2, k, 21', [-0.448629, -0.193141, 1.0]], ['2, k, 22', [-0.439167, -0.179181, 1.0]], ['2, k, 23', [0.179953, -0.128927, 1.0]], ['2, k, 24', [0.158218, -0.118224, 1.0]]]
[['2, k, 0', [-0.374973, -0.766579, 1.0]], ['2, k, 1', [-0.392678, -0.454045, 1.0]], ['2, k, 2', [-0.408943, -0.145803, 1.0]], ['2, k, 3', [-0.404565, -0.0214297, 1.0]], ['2, k, 4', [-0.544047, -0.284843, 1.0]], ['2, k, 5', [-0.569849, -0.306405, 1.0]], ['2, k, 6', [-0.452762, -0.265657, 1.0]], ['2, k, 7', [-0.428284, -0.201186, 1.0]], ['2, k, 8', [-0.247846, -0.261832, 1.0]], ['2, k, 9', [-0.0702872, -0.227104, 1.0]], ['2, k, 10', [0.114273, -0.167289, 1.0]], ['2, k, 11', [0.141104, -0.146953, 1.0]], ['2, k, 12', [-0.438227, -0.757987, 1.0]], ['2, k, 13', [-0.50152, -1.13781, 1.0]], ['2, k, 14', [-0.528314, -1.51483, 1.0]], ['2, k, 15', [-0.47945, -1.57515, 1.0]], ['2, k, 16', [-0.300729, -0.756778, 1.0]], ['2, k, 17', [-0.250136, -1.12292, 1.0]], ['2, k, 18', [-0.196511, -1.54189, 1.0]], ['2, k, 19', [-0.261681, -1.57732, 1.0]], ['2, k, 20', [-0.405002, -0.222421, 1.0]], ['2, k, 21', [-0.414768, -0.195825, 1.0]], ['2, k, 22', [-0.372873, -0.198194, 1.0]], ['2, k, 23', [0.187441, -0.135796, 1.0]], ['2, k, 24', [0.196748, -0.137719, 1.0]]]
[['2, k, 0', [-0.37483, -0.766846, 1.0]], ['2, k, 1', [-0.392738, -0.454072, 1.0]], ['2, k, 2', [-0.409349, -0.145678, 1.0]], ['2, k, 3', [-0.40472, -0.021508, 1.0]], ['2, k, 4', [-0.54401, -0.285141, 1.0]], ['2, k, 5', [-0.563834, -0.303954, 1.0]], ['2, k, 6', [-0.394662, -0.229462, 1.0]], ['2, k, 7', [-0.390679, -0.201093, 1.0]], ['2, k, 8', [-0.247823, -0.261515, 1.0]], ['2, k, 9', [-0.0729248, -0.225733, 1.0]], ['2, k, 10', [0.119342, -0.169373, 1.0]], ['2, k, 11', [0.156639, -0.148118, 1.0]], ['2, k, 12', [-0.437788, -0.758432, 1.0]], ['2, k, 13', [-0.501721, -1.13658, 1.0]], ['2, k, 14', [-0.527979, -1.51383, 1.0]], ['2, k, 15', [-0.47233, -1.5691, 1.0]], ['2, k, 16', [-0.300809, -0.757742, 1.0]], ['2, k, 17', [-0.250529, -1.1245, 1.0]], ['2, k, 18', [-0.196641, -1.5416, 1.0]], ['2, k, 19', [-0.260384, -1.57597, 1.0]], ['2, k, 20', [-0.405322, -0.222344, 1.0]], ['2, k, 21', [-0.381912, -0.199152, 1.0]], ['2, k, 22', [-0.31708, -0.197491, 1.0]], ['2, k, 23', [0.202279, -0.137265, 1.0]], ['2, k, 24', [0.1517, -0.125991, 1.0]]]
[['2, k, 0', [-0.374785, -0.766838, 1.0]], ['2, k, 1', [-0.393704, -0.455352, 1.0]], ['2, k, 2', [-0.413374, -0.15111, 1.0]], ['2, k, 3', [-0.405879, -0.0271956, 1.0]], ['2, k, 4', [-0.545037, -0.283787, 1.0]], ['2, k, 5', [-0.558362, -0.301453, 1.0]], ['2, k, 6', [-0.423262, -0.225729, 1.0]], ['2, k, 7', [-0.367543, -0.204382, 1.0]], ['2, k, 8', [-0.248279, -0.259126, 1.0]], ['2, k, 9', [-0.00817511, -0.205528, 1.0]], ['2, k, 10', [0.176339, -0.129578, 1.0]], ['2, k, 11', [0.169991, -0.149677, 1.0]], ['2, k, 12', [-0.437472, -0.757493, 1.0]], ['2, k, 13', [-0.501691, -1.13633, 1.0]], ['2, k, 14', [-0.52847, -1.5145, 1.0]], ['2, k, 15', [-0.474968, -1.56993, 1.0]], ['2, k, 16', [-0.3011, -0.75825, 1.0]], ['2, k, 17', [-0.250773, -1.12566, 1.0]], ['2, k, 18', [-0.198186, -1.54308, 1.0]], ['2, k, 19', [-0.260388, -1.57562, 1.0]], ['2, k, 20', [-0.408474, -0.226439, 1.0]], ['2, k, 21', [-0.346069, -0.20082, 1.0]], ['2, k, 22', [-0.307515, -0.203109, 1.0]], ['2, k, 23', [0.20239, -0.143939, 1.0]], ['2, k, 24', [0.205356, -0.135931, 1.0]]]
[['2, k, 0', [-0.375007, -0.766952, 1.0]], ['2, k, 1', [-0.395019, -0.456046, 1.0]], ['2, k, 2', [-0.415599, -0.152045, 1.0]], ['2, k, 3', [-0.40604, -0.0272134, 1.0]], ['2, k, 4', [-0.544855, -0.282013, 1.0]], ['2, k, 5', [-0.474823, -0.25154, 1.0]], ['2, k, 6', [-0.40405, -0.221671, 1.0]], ['2, k, 7', [-0.342655, -0.205912, 1.0]], ['2, k, 8', [-0.248702, -0.259, 1.0]], ['2, k, 9', [-0.00739671, -0.207357, 1.0]], ['2, k, 10', [0.152121, -0.16003, 1.0]], ['2, k, 11', [0.172669, -0.153138, 1.0]], ['2, k, 12', [-0.438124, -0.757142, 1.0]], ['2, k, 13', [-0.501636, -1.13602, 1.0]], ['2, k, 14', [-0.528568, -1.5127, 1.0]], ['2, k, 15', [-0.476515, -1.56949, 1.0]], ['2, k, 16', [-0.301915, -0.758885, 1.0]], ['2, k, 17', [-0.250769, -1.12559, 1.0]], ['2, k, 18', [-0.198391, -1.54257, 1.0]], ['2, k, 19', [-0.256566, -1.57318, 1.0]], ['2, k, 20', [-0.41059, -0.22738, 1.0]], ['2, k, 21', [-0.318622, -0.205146, 1.0]], ['2, k, 22', [-0.308331, -0.198904, 1.0]], ['2, k, 23', [0.213599, -0.145473, 1.0]], ['2, k, 24', [0.179035, -0.125144, 1.0]]]
[['2, k, 0', [-0.376258, -0.766985, 1.0]], ['2, k, 1', [-0.397165, -0.457495, 1.0]], ['2, k, 2', [-0.417988, -0.154894, 1.0]], ['2, k, 3', [-0.406009, -0.0266453, 1.0]], ['2, k, 4', [-0.542609, -0.268578, 1.0]], ['2, k, 5', [-0.447708, -0.243187, 1.0]], ['2, k, 6', [-0.317382, -0.244073, 1.0]], ['2, k, 7', [-0.307554, -0.207965, 1.0]], ['2, k, 8', [-0.249697, -0.257482, 1.0]], ['2, k, 9', [-0.005749, -0.204302, 1.0]], ['2, k, 10', [0.14377, -0.164701, 1.0]], ['2, k, 11', [0.177391, -0.155152, 1.0]], ['2, k, 12', [-0.439078, -0.756592, 1.0]], ['2, k, 13', [-0.501954, -1.13287, 1.0]], ['2, k, 14', [-0.528989, -1.51253, 1.0]], ['2, k, 15', [-0.475473, -1.56988, 1.0]], ['2, k, 16', [-0.30449, -0.759578, 1.0]], ['2, k, 17', [-0.251133, -1.12661, 1.0]], ['2, k, 18', [-0.198237, -1.54241, 1.0]], ['2, k, 19', [-0.256554, -1.57318, 1.0]], ['2, k, 20', [-0.413006, -0.229888, 1.0]], ['2, k, 21', [-0.285484, -0.203983, 1.0]], ['2, k, 22', [-0.247006, -0.205295, 1.0]], ['2, k, 23', [0.218153, -0.144434, 1.0]], ['2, k, 24', [0.168426, -0.143621, 1.0]]]
[['2, k, 0', [-0.377634, -0.76698, 1.0]], ['2, k, 1', [-0.39837, -0.458073, 1.0]], ['2, k, 2', [-0.418635, -0.155557, 1.0]], ['2, k, 3', [-0.405961, -0.026981, 1.0]], ['2, k, 4', [-0.543329, -0.268615, 1.0]], ['2, k, 5', [-0.453997, -0.250968, 1.0]], ['2, k, 6', [-0.331474, -0.243713, 1.0]], ['2, k, 7', [-0.286034, -0.210684, 1.0]], ['2, k, 8', [-0.254056, -0.254573, 1.0]], ['2, k, 9', [-0.0136535, -0.20549, 1.0]], ['2, k, 10', [0.129364, -0.167661, 1.0]], ['2, k, 11', [0.179544, -0.155526, 1.0]], ['2, k, 12', [-0.439872, -0.756406, 1.0]], ['2, k, 13', [-0.503199, -1.13522, 1.0]], ['2, k, 14', [-0.528984, -1.51395, 1.0]], ['2, k, 15', [-0.47484, -1.56991, 1.0]], ['2, k, 16', [-0.306458, -0.759841, 1.0]], ['2, k, 17', [-0.251729, -1.12989, 1.0]], ['2, k, 18', [-0.197085, -1.54136, 1.0]], ['2, k, 19', [-0.258445, -1.57871, 1.0]], ['2, k, 20', [-0.413809, -0.230555, 1.0]], ['2, k, 21', [-0.255907, -0.207849, 1.0]], ['2, k, 22', [-0.224382, -0.205276, 1.0]], ['2, k, 23', [0.220396, -0.145925, 1.0]], ['2, k, 24', [0.173915, -0.167854, 1.0]]]
[['2, k, 0', [-0.379108, -0.766871, 1.0]], ['2, k, 1', [-0.399427, -0.458561, 1.0]], ['2, k, 2', [-0.419122, -0.156274, 1.0]], ['2, k, 3', [-0.405467, -0.0276058, 1.0]], ['2, k, 4', [-0.539731, -0.262857, 1.0]], ['2, k, 5', [-0.416451, -0.24124, 1.0]], ['2, k, 6', [-0.312251, -0.227976, 1.0]], ['2, k, 7', [-0.249429, -0.210321, 1.0]], ['2, k, 8', [-0.255313, -0.252952, 1.0]], ['2, k, 9', [-0.0203112, -0.184565, 1.0]], ['2, k, 10', [0.148623, -0.162816, 1.0]], ['2, k, 11', [0.180609, -0.154789, 1.0]], ['2, k, 12', [-0.440291, -0.756157, 1.0]], ['2, k, 13', [-0.503388, -1.13425, 1.0]], ['2, k, 14', [-0.528895, -1.51252, 1.0]], ['2, k, 15', [-0.476451, -1.57026, 1.0]], ['2, k, 16', [-0.309401, -0.759954, 1.0]], ['2, k, 17', [-0.25257, -1.13128, 1.0]], ['2, k, 18', [-0.196513, -1.54469, 1.0]], ['2, k, 19', [-0.25816, -1.58191, 1.0]], ['2, k, 20', [-0.414452, -0.231226, 1.0]], ['2, k, 21', [-0.221532, -0.209555, 1.0]], ['2, k, 22', [-0.191774, -0.206865, 1.0]], ['2, k, 23', [0.214707, -0.147463, 1.0]], ['2, k, 24', [0.176727, -0.136037, 1.0]]]
[['2, k, 0', [-0.379842, -0.766176, 1.0]], ['2, k, 1', [-0.399741, -0.458267, 1.0]], ['2, k, 2', [-0.418892, -0.15602, 1.0]], ['2, k, 3', [-0.405134, -0.0271554, 1.0]], ['2, k, 4', [-0.53295, -0.259492, 1.0]], ['2, k, 5', [-0.388106, -0.240299, 1.0]], ['2, k, 6', [-0.237259, -0.203276, 1.0]], ['2, k, 7', [-0.226328, -0.212389, 1.0]], ['2, k, 8', [-0.258367, -0.244705, 1.0]], ['2, k, 9', [-0.0222584, -0.173488, 1.0]], ['2, k, 10', [0.152687, -0.166785, 1.0]], ['2, k, 11', [0.182927, -0.154786, 1.0]], ['2, k, 12', [-0.44004, -0.755151, 1.0]], ['2, k, 13', [-0.503494, -1.13315, 1.0]], ['2, k, 14', [-0.528833, -1.51166, 1.0]], ['2, k, 15', [-0.477611, -1.571, 1.0]], ['2, k, 16', [-0.311447, -0.759298, 1.0]], ['2, k, 17', [-0.252967, -1.13166, 1.0]], ['2, k, 18', [-0.195792, -1.54597, 1.0]], ['2, k, 19', [-0.185124, -1.57476, 1.0]], ['2, k, 20', [-0.414395, -0.230979, 1.0]], ['2, k, 21', [-0.199715, -0.208661, 1.0]], ['2, k, 22', [-0.168813, -0.208012, 1.0]], ['2, k, 23', [0.21642, -0.149192, 1.0]], ['2, k, 24', [0.164007, -0.144442, 1.0]]]
[['2, k, 0', [-0.380173, -0.764259, 1.0]], ['2, k, 1', [-0.40044, -0.456296, 1.0]], ['2, k, 2', [-0.419748, -0.15347, 1.0]], ['2, k, 3', [-0.403693, -0.0262706, 1.0]], ['2, k, 4', [-0.531894, -0.258603, 1.0]], ['2, k, 5', [-0.382254, -0.241036, 1.0]], ['2, k, 6', [-0.209053, -0.214632, 1.0]], ['2, k, 7', [-0.185669, -0.209886, 1.0]], ['2, k, 8', [-0.267213, -0.222559, 1.0]], ['2, k, 9', [-0.0893029, -0.197281, 1.0]], ['2, k, 10', [0.131729, -0.164446, 1.0]], ['2, k, 11', [0.183675, -0.153339, 1.0]], ['2, k, 12', [-0.438155, -0.752148, 1.0]], ['2, k, 13', [-0.503413, -1.12759, 1.0]], ['2, k, 14', [-0.529459, -1.50974, 1.0]], ['2, k, 15', [-0.479083, -1.5686, 1.0]], ['2, k, 16', [-0.313553, -0.757389, 1.0]], ['2, k, 17', [-0.253292, -1.13157, 1.0]], ['2, k, 18', [-0.195343, -1.54515, 1.0]], ['2, k, 19', [-0.25467, -1.58098, 1.0]], ['2, k, 20', [-0.415235, -0.2286, 1.0]], ['2, k, 21', [-0.164619, -0.20933, 1.0]], ['2, k, 22', [-0.146593, -0.203088, 1.0]], ['2, k, 23', [0.218064, -0.147081, 1.0]], ['2, k, 24', [0.149043, -0.145124, 1.0]]]
[['2, k, 0', [-0.379904, -0.762953, 1.0]], ['2, k, 1', [-0.400699, -0.454683, 1.0]], ['2, k, 2', [-0.420499, -0.151198, 1.0]], ['2, k, 3', [-0.403412, -0.0262485, 1.0]], ['2, k, 4', [-0.516268, -0.254552, 1.0]], ['2, k, 5', [-0.354963, -0.23885, 1.0]], ['2, k, 6', [-0.146133, -0.21106, 1.0]], ['2, k, 7', [-0.170668, -0.209158, 1.0]], ['2, k, 8', [-0.268249, -0.221808, 1.0]], ['2, k, 9', [-0.0902798, -0.19721, 1.0]], ['2, k, 10', [0.129979, -0.169192, 1.0]], ['2, k, 11', [0.182505, -0.153654, 1.0]], ['2, k, 12', [-0.434503, -0.749457, 1.0]], ['2, k, 13', [-0.503626, -1.12728, 1.0]], ['2, k, 14', [-0.529431, -1.50958, 1.0]], ['2, k, 15', [-0.479525, -1.56879, 1.0]], ['2, k, 16', [-0.315237, -0.756165, 1.0]], ['2, k, 17', [-0.25411, -1.13361, 1.0]], ['2, k, 18', [-0.200482, -1.54267, 1.0]], ['2, k, 19', [-0.262776, -1.57238, 1.0]], ['2, k, 20', [-0.415863, -0.226506, 1.0]], ['2, k, 21', [-0.14631, -0.208269, 1.0]], ['2, k, 22', [-0.103054, -0.201833, 1.0]], ['2, k, 23', [0.217588, -0.153288, 1.0]], ['2, k, 24', [0.140849, -0.149129, 1.0]]]
[['2, k, 0', [-0.379792, -0.7616, 1.0]], ['2, k, 1', [-0.400802, -0.452229, 1.0]], ['2, k, 2', [-0.420585, -0.14718, 1.0]], ['2, k, 3', [-0.402189, -0.0252332, 1.0]], ['2, k, 4', [-0.50841, -0.252526, 1.0]], ['2, k, 5', [-0.342291, -0.235624, 1.0]], ['2, k, 6', [-0.143853, -0.206821, 1.0]], ['2, k, 7', [-0.156592, -0.208523, 1.0]], ['2, k, 8', [-0.270291, -0.216014, 1.0]], ['2, k, 9', [-0.0922821, -0.196142, 1.0]], ['2, k, 10', [0.138215, -0.171068, 1.0]], ['2, k, 11', [0.17806, -0.15534, 1.0]], ['2, k, 12', [-0.431193, -0.747245, 1.0]], ['2, k, 13', [-0.503813, -1.1277, 1.0]], ['2, k, 14', [-0.529317, -1.50997, 1.0]], ['2, k, 15', [-0.47893, -1.56907, 1.0]], ['2, k, 16', [-0.318022, -0.754695, 1.0]], ['2, k, 17', [-0.254612, -1.13499, 1.0]], ['2, k, 18', [-0.198759, -1.54319, 1.0]], ['2, k, 19', [-0.261854, -1.57215, 1.0]], ['2, k, 20', [-0.415979, -0.222907, 1.0]], ['2, k, 21', [-0.127692, -0.204794, 1.0]], ['2, k, 22', [-0.111537, -0.198029, 1.0]], ['2, k, 23', [0.210519, -0.156941, 1.0]], ['2, k, 24', [0.145949, -0.155995, 1.0]]]
[['2, k, 0', [-0.37974, -0.761011, 1.0]], ['2, k, 1', [-0.400742, -0.450191, 1.0]], ['2, k, 2', [-0.420191, -0.143232, 1.0]], ['2, k, 3', [-0.401153, -0.0208178, 1.0]], ['2, k, 4', [-0.502226, -0.251702, 1.0]], ['2, k, 5', [-0.327406, -0.232624, 1.0]], ['2, k, 6', [-0.133023, -0.205591, 1.0]], ['2, k, 7', [-0.137174, -0.207176, 1.0]], ['2, k, 8', [-0.269582, -0.212857, 1.0]], ['2, k, 9', [-0.0917753, -0.196521, 1.0]], ['2, k, 10', [0.148294, -0.166021, 1.0]], ['2, k, 11', [0.181482, -0.157841, 1.0]], ['2, k, 12', [-0.430106, -0.74685, 1.0]], ['2, k, 13', [-0.502878, -1.12624, 1.0]], ['2, k, 14', [-0.529342, -1.50983, 1.0]], ['2, k, 15', [-0.481735, -1.56924, 1.0]], ['2, k, 16', [-0.319707, -0.754278, 1.0]], ['2, k, 17', [-0.255258, -1.13573, 1.0]], ['2, k, 18', [-0.19888, -1.54219, 1.0]], ['2, k, 19', [-0.257342, -1.57426, 1.0]], ['2, k, 20', [-0.415695, -0.219459, 1.0]], ['2, k, 21', [-0.105417, -0.202519, 1.0]], ['2, k, 22', [-0.0995327, -0.217649, 1.0]], ['2, k, 23', [0.205084, -0.16385, 1.0]], ['2, k, 24', [0.165582, -0.166662, 1.0]]]
