[[0, -0.0933289, -0.418761, 2.68846, 1.0], [1, -0.107748, -0.144004, 2.56429, 1.0], [2, -0.121224, 0.125848, 2.42747, 1.0], [3, -0.148402, 0.262315, 2.43718, 1.0], [4, -0.268677, 0.0896004, 2.4784, 1.0], [5, -0.394626, -0.0583645, 2.42222, 1.0], [6, -0.458923, -0.0879746, 2.20954, 1.0], [7, -0.489228, -0.0825495, 2.16076, 1.0], [8, 0.0118431, 0.0882623, 2.4494, 1.0], [9, 0.0934731, 0.158061, 2.21162, 1.0], [10, -0.0333656, 0.238, 2.08546, 1.0], [11, -0.0809119, 0.248284, 2.05107, 1.0], [12, -0.155947, -0.413061, 2.65689, 1.0], [13, -0.233342, -0.679192, 2.54227, 1.0], [14, -0.221033, -0.958263, 2.6608, 1.0], [15, -0.205566, -1.02246, 2.61914, 1.0], [16, -0.0283117, -0.413734, 2.65116, 1.0], [17, 0.0350773, -0.69338, 2.58853, 1.0], [18, -0.0353906, -0.960055, 2.7176, 1.0], [19, -0.0263977, -1.02734, 2.66992, 1.0], [20, -0.118016, 0.0591316, 2.46398, 1.0], [21, -0.515419, -0.0949844, 2.13741, 1.0], [22, -0.430552, -0.033425, 2.123, 1.0], [23, -0.11606, 0.246411, 2.03196, 1.0], [24, -0.0485222, 0.290117, 2.02322, 1.0]]
[[0, -0.0868156, -0.379355, 2.61213, 1.0], [1, -0.0398549, -0.118205, 2.51834, 1.0], [2, -0.0138788, 0.143614, 2.41641, 1.0], [3, -0.0162224, 0.272449, 2.39823, 1.0], [4, -0.180438, 0.0821161, 2.42348, 1.0], [5, -0.31411, 0.10279, 2.2299, 1.0], [6, -0.25954, 0.173838, 2.05001, 1.0], [7, -0.197821, 0.204719, 2.01278, 1.0], [8, 0.107368, 0.0854294, 2.46815, 1.0], [9, 0.185421, -0.0876743, 2.41454, 1.0], [10, 0.177442, -0.136587, 2.15161, 1.0], [11, 0.178356, -0.147613, 2.14248, 1.0], [12, -0.148931, -0.370839, 2.57788, 1.0], [13, -0.196035, -0.683692, 2.57856, 1.0], [14, -0.211881, -0.994111, 2.66507, 1.0], [15, -0.194511, -1.04651, 2.60112, 1.0], [16, -0.0220146, -0.379176, 2.5836, 1.0], [17, 0.0103833, -0.667546, 2.61293, 1.0], [18, -0.0356162, -0.983105, 2.7178, 1.0], [19, -0.0276938, -1.03929, 2.65814, 1.0], [20, -0.0189983, 0.0780101, 2.44427, 1.0], [21, -0.174094, 0.221631, 1.98819, 1.0], [22, -0.142526, 0.160425, 2.00167, 1.0], [23, 0.157807, -0.153248, 2.10569, 1.0], [24, 0.118139, -0.0952816, 2.10541, 1.0]]
[[0, -0.0851117, -0.385533, 2.61391, 1.0], [1, -0.044075, -0.120918, 2.52052, 1.0], [2, -0.0162611, 0.142452, 2.41757, 1.0], [3, -0.0169411, 0.270741, 2.39877, 1.0], [4, -0.179625, 0.079399, 2.42567, 1.0], [5, -0.317575, 0.0937742, 2.23914, 1.0], [6, -0.246705, 0.16727, 2.06261, 1.0], [7, -0.207976, 0.191084, 2.01527, 1.0], [8, 0.10947, 0.0846493, 2.47178, 1.0], [9, 0.186732, -0.0884233, 2.41652, 1.0], [10, 0.180657, -0.137776, 2.15226, 1.0], [11, 0.181253, -0.14185, 2.14382, 1.0], [12, -0.147089, -0.376231, 2.58, 1.0], [13, -0.196264, -0.685101, 2.57943, 1.0], [14, -0.211231, -0.993717, 2.66496, 1.0], [15, -0.195113, -1.04731, 2.60242, 1.0], [16, -0.0207632, -0.385614, 2.58464, 1.0], [17, 0.0105603, -0.671229, 2.61396, 1.0], [18, -0.0357381, -0.981706, 2.71875, 1.0], [19, -0.0320676, -1.03969, 2.66214, 1.0], [20, -0.0222934, 0.0766789, 2.44566, 1.0], [21, -0.189343, 0.210611, 1.98643, 1.0], [22, -0.152511, 0.150147, 2.0046, 1.0], [23, 0.159382, -0.149874, 2.10507, 1.0], [24, 0.119441, -0.0923033, 2.10744, 1.0]]
[[0, -0.0845232, -0.386336, 2.61406, 1.0], [1, -0.0457005, -0.121197, 2.52089, 1.0], [2, -0.0179893, 0.142284, 2.41773, 1.0], [3, -0.0189881, 0.269622, 2.39766, 1.0], [4, -0.180317, 0.0858717, 2.42504, 1.0], [5, -0.318864, 0.0877969, 2.24414, 1.0], [6, -0.250252, 0.162317, 2.06311, 1.0], [7, -0.220511, 0.17831, 2.01329, 1.0], [8, 0.106961, 0.0860392, 2.4687, 1.0], [9, 0.182793, -0.0905862, 2.42901, 1.0], [10, 0.174296, -0.133312, 2.16364, 1.0], [11, 0.184891, -0.134475, 2.1414, 1.0], [12, -0.146349, -0.376982, 2.58039, 1.0], [13, -0.196333, -0.68527, 2.57978, 1.0], [14, -0.212871, -0.99171, 2.66433, 1.0], [15, -0.194866, -1.0462, 2.60418, 1.0], [16, -0.020343, -0.386452, 2.58449, 1.0], [17, 0.00922762, -0.681215, 2.61791, 1.0], [18, -0.0362277, -0.983365, 2.71956, 1.0], [19, -0.0321971, -1.04071, 2.66116, 1.0], [20, -0.0243129, 0.0765952, 2.44584, 1.0], [21, -0.201442, 0.195321, 1.98278, 1.0], [22, -0.164852, 0.140836, 2.00012, 1.0], [23, 0.165586, -0.139499, 2.10571, 1.0], [24, 0.119969, -0.0922659, 2.10523, 1.0]]
[[0, -0.0846797, -0.386076, 2.61412, 1.0], [1, -0.0498503, -0.120787, 2.52169, 1.0], [2, -0.0232943, 0.14107, 2.41891, 1.0], [3, -0.0213846, 0.26731, 2.39743, 1.0], [4, -0.178641, 0.145185, 2.41408, 1.0], [5, -0.330953, 0.0758554, 2.25238, 1.0], [6, -0.258334, 0.151624, 2.06264, 1.0], [7, -0.233313, 0.164665, 2.01081, 1.0], [8, 0.105412, 0.0865557, 2.46709, 1.0], [9, 0.183363, -0.0893815, 2.42916, 1.0], [10, 0.193249, -0.0965012, 2.17109, 1.0], [11, 0.191383, -0.125727, 2.14105, 1.0], [12, -0.146229, -0.376308, 2.58075, 1.0], [13, -0.196737, -0.687267, 2.58051, 1.0], [14, -0.212719, -0.994869, 2.66581, 1.0], [15, -0.195318, -1.04879, 2.604, 1.0], [16, -0.020974, -0.386284, 2.58419, 1.0], [17, 0.00959468, -0.682044, 2.61802, 1.0], [18, -0.035887, -0.982309, 2.71918, 1.0], [19, -0.0327096, -1.04126, 2.66447, 1.0], [20, -0.0295934, 0.0759843, 2.44687, 1.0], [21, -0.21453, 0.182164, 1.98038, 1.0], [22, -0.175935, 0.129292, 1.999, 1.0], [23, 0.166341, -0.13424, 2.10547, 1.0], [24, 0.128712, -0.0860272, 2.1085, 1.0]]
[[0, -0.0853181, -0.374316, 2.6121, 1.0], [1, -0.0571589, -0.114993, 2.52197, 1.0], [2, -0.0355999, 0.141824, 2.42103, 1.0], [3, -0.0259845, 0.266038, 2.39719, 1.0], [4, -0.179953, 0.155252, 2.41582, 1.0], [5, -0.33777, 0.0590379, 2.26991, 1.0], [6, -0.273707, 0.137055, 2.0612, 1.0], [7, -0.246607, 0.151156, 2.01223, 1.0], [8, 0.105752, 0.0868234, 2.46899, 1.0], [9, 0.186823, -0.0873397, 2.42858, 1.0], [10, 0.190016, -0.0988711, 2.15985, 1.0], [11, 0.183699, -0.109343, 2.13684, 1.0], [12, -0.144056, -0.363034, 2.57857, 1.0], [13, -0.1968, -0.687147, 2.5807, 1.0], [14, -0.212107, -0.994291, 2.66585, 1.0], [15, -0.192701, -1.04844, 2.60523, 1.0], [16, -0.0242208, -0.375735, 2.58202, 1.0], [17, 0.0116486, -0.675499, 2.61606, 1.0], [18, -0.0360411, -0.981951, 2.71957, 1.0], [19, -0.0339517, -1.04252, 2.66929, 1.0], [20, -0.0405014, 0.0782612, 2.44838, 1.0], [21, -0.228449, 0.164675, 1.98436, 1.0], [22, -0.186131, 0.116864, 2.00069, 1.0], [23, 0.155599, -0.109598, 2.10326, 1.0], [24, 0.119909, -0.0732343, 2.1062, 1.0]]
[[0, -0.0856549, -0.37303, 2.61188, 1.0], [1, -0.0610872, -0.113269, 2.5222, 1.0], [2, -0.0424074, 0.142472, 2.42182, 1.0], [3, -0.0284474, 0.265102, 2.39648, 1.0], [4, -0.181242, 0.152524, 2.41684, 1.0], [5, -0.340324, 0.0518354, 2.27121, 1.0], [6, -0.29051, 0.120595, 2.06387, 1.0], [7, -0.267192, 0.137001, 2.01335, 1.0], [8, 0.104027, 0.0879876, 2.46713, 1.0], [9, 0.191228, -0.0833111, 2.4277, 1.0], [10, 0.190827, -0.0989012, 2.15915, 1.0], [11, 0.186291, -0.0962379, 2.13137, 1.0], [12, -0.144144, -0.36203, 2.57812, 1.0], [13, -0.196947, -0.687785, 2.5813, 1.0], [14, -0.212405, -0.993417, 2.66561, 1.0], [15, -0.194837, -1.04921, 2.60729, 1.0], [16, -0.0248916, -0.37429, 2.58205, 1.0], [17, 0.0127476, -0.673598, 2.61537, 1.0], [18, -0.0358552, -0.983591, 2.72019, 1.0], [19, -0.0336262, -1.04422, 2.66977, 1.0], [20, -0.0468039, 0.0792773, 2.44902, 1.0], [21, -0.251077, 0.152178, 1.98323, 1.0], [22, -0.213041, 0.110964, 1.999, 1.0], [23, 0.171963, -0.10406, 2.09772, 1.0], [24, 0.117069, -0.0547755, 2.107, 1.0]]
[[0, -0.0858969, -0.370834, 2.61137, 1.0], [1, -0.063793, -0.112526, 2.52217, 1.0], [2, -0.0477152, 0.140907, 2.42226, 1.0], [3, -0.0317076, 0.263119, 2.39676, 1.0], [4, -0.183321, 0.154957, 2.41711, 1.0], [5, -0.34111, 0.045879, 2.26986, 1.0], [6, -0.300394, 0.104865, 2.06891, 1.0], [7, -0.280788, 0.121046, 2.01708, 1.0], [8, 0.102153, 0.0894933, 2.46514, 1.0], [9, 0.189881, -0.0814449, 2.42498, 1.0], [10, 0.19575, -0.0843605, 2.15605, 1.0], [11, 0.171615, -0.0775093, 2.123, 1.0], [12, -0.14406, -0.360156, 2.57819, 1.0], [13, -0.197136, -0.68958, 2.58206, 1.0], [14, -0.212458, -0.991442, 2.66531, 1.0], [15, -0.188156, -1.04667, 2.60967, 1.0], [16, -0.0255727, -0.37187, 2.58081, 1.0], [17, 0.012841, -0.676687, 2.61617, 1.0], [18, -0.0361074, -0.984078, 2.72026, 1.0], [19, -0.0321737, -1.04581, 2.67364, 1.0], [20, -0.0514421, 0.0784194, 2.44932, 1.0], [21, -0.267139, 0.135007, 1.98594, 1.0], [22, -0.227647, 0.0958483, 2.0016, 1.0], [23, 0.105002, -0.0510639, 2.09675, 1.0], [24, 0.192308, -0.0462471, 2.14125, 1.0]]
[[0, -0.0860951, -0.368865, 2.6113, 1.0], [1, -0.0672694, -0.111122, 2.52209, 1.0], [2, -0.0544929, 0.141112, 2.42187, 1.0], [3, -0.035804, 0.262642, 2.3963, 1.0], [4, -0.185985, 0.155109, 2.41684, 1.0], [5, -0.34329, 0.037687, 2.25949, 1.0], [6, -0.301355, 0.0920084, 2.06322, 1.0], [7, -0.294596, 0.104991, 2.01955, 1.0], [8, 0.102799, 0.0903613, 2.4672, 1.0], [9, 0.196142, -0.0767539, 2.42222, 1.0], [10, 0.193183, -0.0655901, 2.15344, 1.0], [11, 0.180142, -0.0614712, 2.12079, 1.0], [12, -0.143883, -0.358163, 2.5783, 1.0], [13, -0.197075, -0.691037, 2.5826, 1.0], [14, -0.211561, -0.990354, 2.6651, 1.0], [15, -0.19286, -1.0478, 2.61081, 1.0], [16, -0.026139, -0.370107, 2.58057, 1.0], [17, 0.0133223, -0.677955, 2.61693, 1.0], [18, -0.0363869, -0.984019, 2.7203, 1.0], [19, -0.0282274, -1.04388, 2.66784, 1.0], [20, -0.0574439, 0.0789465, 2.44903, 1.0], [21, -0.285942, 0.118367, 1.99087, 1.0], [22, -0.238824, 0.0842727, 2.00456, 1.0], [23, 0.133274, -0.0538975, 2.09717, 1.0], [24, 0.113796, -0.0324103, 2.09975, 1.0]]
[[0, -0.0860562, -0.36815, 2.61106, 1.0], [1, -0.0710421, -0.109835, 2.52181, 1.0], [2, -0.0633786, 0.142837, 2.42157, 1.0], [3, -0.0399594, 0.263004, 2.39528, 1.0], [4, -0.188372, 0.153151, 2.41734, 1.0], [5, -0.336378, 0.051543, 2.214, 1.0], [6, -0.2818, 0.0851032, 2.02327, 1.0], [7, -0.300702, 0.0846972, 2.02584, 1.0], [8, 0.101271, 0.0921452, 2.46549, 1.0], [9, 0.219573, -0.0575857, 2.41903, 1.0], [10, 0.216377, -0.0381909, 2.15105, 1.0], [11, 0.185306, -0.0430117, 2.11369, 1.0], [12, -0.14381, -0.357667, 2.57794, 1.0], [13, -0.197807, -0.694653, 2.58329, 1.0], [14, -0.210473, -0.995496, 2.66603, 1.0], [15, -0.193368, -1.05292, 2.6104, 1.0], [16, -0.0261525, -0.369214, 2.58051, 1.0], [17, 0.0132932, -0.674886, 2.61638, 1.0], [18, -0.0359819, -0.984098, 2.71995, 1.0], [19, -0.0290515, -1.04433, 2.66777, 1.0], [20, -0.0650389, 0.0805143, 2.44873, 1.0], [21, -0.300991, 0.102085, 1.99279, 1.0], [22, -0.238085, 0.070246, 2.00724, 1.0], [23, 0.145095, -0.0409086, 2.08828, 1.0], [24, 0.122397, -0.0200155, 2.099, 1.0]]
[[0, -0.0863736, -0.367531, 2.61087, 1.0], [1, -0.0743593, -0.108558, 2.52163, 1.0], [2, -0.0679996, 0.144501, 2.42144, 1.0], [3, -0.0444755, 0.264137, 2.39436, 1.0], [4, -0.191463, 0.151731, 2.41799, 1.0], [5, -0.346662, 0.00945922, 2.24912, 1.0], [6, -0.313738, 0.0448689, 2.05375, 1.0], [7, -0.309678, 0.0712123, 2.02728, 1.0], [8, 0.0984948, 0.0944734, 2.4623, 1.0], [9, 0.214267, -0.0562906, 2.41145, 1.0], [10, 0.234497, -0.0822027, 2.21298, 1.0], [11, 0.182521, -0.0232007, 2.10866, 1.0], [12, -0.144122, -0.357213, 2.57703, 1.0], [13, -0.198132, -0.705009, 2.58591, 1.0], [14, -0.217541, -1.02956, 2.67584, 1.0], [15, -0.18689, -1.07813, 2.58594, 1.0], [16, -0.0266729, -0.36812, 2.58102, 1.0], [17, 0.0123752, -0.690628, 2.6221, 1.0], [18, -0.0443111, -1.02568, 2.73753, 1.0], [19, -0.0250889, -1.07269, 2.66268, 1.0], [20, -0.0694745, 0.0820562, 2.44859, 1.0], [21, -0.302884, 0.0814978, 1.99976, 1.0], [22, -0.240942, 0.0575383, 2.01308, 1.0], [23, 0.154323, -0.0244886, 2.08205, 1.0], [24, 0.116361, -0.00932821, 2.09425, 1.0]]
[[0, -0.0868734, -0.366691, 2.61058, 1.0], [1, -0.0774834, -0.107198, 2.52116, 1.0], [2, -0.072534, 0.146269, 2.42074, 1.0], [3, -0.0491271, 0.266215, 2.39404, 1.0], [4, -0.195708, 0.150116, 2.41945, 1.0], [5, -0.343982, -0.0065966, 2.30641, 1.0], [6, -0.358677, 0.0191746, 2.09535, 1.0], [7, -0.338438, 0.0514914, 2.03938, 1.0], [8, 0.0955907, 0.0969561, 2.46021, 1.0], [9, 0.21382, -0.0521953, 2.41059, 1.0], [10, 0.176452, -0.0376743, 2.14489, 1.0], [11, 0.0837603, 0.00450695, 2.09245, 1.0], [12, -0.144517, -0.356656, 2.57658, 1.0], [13, -0.198637, -0.708968, 2.58737, 1.0], [14, -0.218637, -1.02979, 2.6773, 1.0], [15, -0.194016, -1.07329, 2.59463, 1.0], [16, -0.0272381, -0.36712, 2.58094, 1.0], [17, 0.0122844, -0.692317, 2.62252, 1.0], [18, -0.0432672, -1.02471, 2.73484, 1.0], [19, -0.0286169, -1.07343, 2.66318, 1.0], [20, -0.0737159, 0.0836942, 2.44795, 1.0], [21, -0.323477, 0.0659202, 2.00684, 1.0], [22, -0.290551, 0.0344996, 2.02818, 1.0], [23, 0.0345657, 0.00640579, 2.07612, 1.0], [24, 0.0185782, 0.0121662, 2.082, 1.0]]
[[0, -0.0868287, -0.366051, 2.61068, 1.0], [1, -0.0811951, -0.105811, 2.52115, 1.0], [2, -0.082512, 0.148763, 2.42004, 1.0], [3, -0.0544212, 0.268142, 2.39411, 1.0], [4, -0.209049, 0.148442, 2.42458, 1.0], [5, -0.34314, -0.0069569, 2.31025, 1.0], [6, -0.359021, 0.0129694, 2.09963, 1.0], [7, -0.346208, 0.0376268, 2.04507, 1.0], [8, 0.092762, 0.0996117, 2.45782, 1.0], [9, 0.190031, -0.0671113, 2.45556, 1.0], [10, 0.19418, 0.0213858, 2.20218, 1.0], [11, 0.188457, 0.0185691, 2.09739, 1.0], [12, -0.144498, -0.356553, 2.5766, 1.0], [13, -0.199184, -0.709814, 2.58856, 1.0], [14, -0.218132, -1.03011, 2.67733, 1.0], [15, -0.195679, -1.07252, 2.59744, 1.0], [16, -0.0271531, -0.365724, 2.58114, 1.0], [17, 0.0122937, -0.692316, 2.62251, 1.0], [18, -0.0404245, -1.01044, 2.72922, 1.0], [19, -0.0306571, -1.06524, 2.66456, 1.0], [20, -0.0819292, 0.0858645, 2.44747, 1.0], [21, -0.333699, 0.0478074, 2.01524, 1.0], [22, -0.291261, 0.027696, 2.02506, 1.0], [23, 0.159614, 0.00731061, 2.05973, 1.0], [24, 0.171751, 0.0492132, 2.1046, 1.0]]
[[0, -0.0870856, -0.365756, 2.61054, 1.0], [1, -0.0822008, -0.105565, 2.52112, 1.0], [2, -0.0828384, 0.148851, 2.42012, 1.0], [3, -0.0585523, 0.269142, 2.39419, 1.0], [4, -0.213824, 0.146746, 2.42602, 1.0], [5, -0.339754, -0.00828176, 2.32182, 1.0], [6, -0.358842, 0.00343869, 2.10173, 1.0], [7, -0.352215, 0.0227556, 2.05222, 1.0], [8, 0.090037, 0.101296, 2.45575, 1.0], [9, 0.212647, -0.0403162, 2.39244, 1.0], [10, 0.228127, 0.00656666, 2.16714, 1.0], [11, 0.192171, 0.0422093, 2.0919, 1.0], [12, -0.144697, -0.356422, 2.57637, 1.0], [13, -0.199563, -0.709544, 2.5891, 1.0], [14, -0.217201, -1.03127, 2.67577, 1.0], [15, -0.193696, -1.07836, 2.59198, 1.0], [16, -0.0274606, -0.365329, 2.58112, 1.0], [17, 0.0123098, -0.692393, 2.6225, 1.0], [18, -0.041281, -1.00946, 2.7288, 1.0], [19, -0.0305105, -1.06465, 2.66702, 1.0], [20, -0.0824483, 0.085986, 2.44754, 1.0], [21, -0.342681, 0.0318248, 2.023, 1.0], [22, -0.287192, 0.0255123, 2.02764, 1.0], [23, 0.151861, 0.0306302, 2.05798, 1.0], [24, 0.162195, 0.0724464, 2.10122, 1.0]]
[[0, -0.0872622, -0.365186, 2.61034, 1.0], [1, -0.0832116, -0.105029, 2.52128, 1.0], [2, -0.0837367, 0.149301, 2.42071, 1.0], [3, -0.063097, 0.269973, 2.39422, 1.0], [4, -0.216999, 0.145863, 2.42707, 1.0], [5, -0.340791, -0.0123927, 2.32507, 1.0], [6, -0.346471, 0.00378061, 2.05698, 1.0], [7, -0.344293, 0.0126778, 2.04531, 1.0], [8, 0.0872207, 0.104227, 2.45414, 1.0], [9, 0.212273, -0.0227599, 2.36426, 1.0], [10, 0.225016, 0.0171561, 2.16751, 1.0], [11, 0.184321, 0.0624887, 2.08373, 1.0], [12, -0.144892, -0.356182, 2.57617, 1.0], [13, -0.199789, -0.709243, 2.58932, 1.0], [14, -0.217158, -1.02972, 2.67503, 1.0], [15, -0.194227, -1.07832, 2.59324, 1.0], [16, -0.0275581, -0.364467, 2.58094, 1.0], [17, 0.0124899, -0.692984, 2.62249, 1.0], [18, -0.0424265, -1.01267, 2.72823, 1.0], [19, -0.0311589, -1.06665, 2.66454, 1.0], [20, -0.0834353, 0.0864582, 2.44802, 1.0], [21, -0.331467, 0.022883, 2.02627, 1.0], [22, -0.281914, 0.0180993, 2.03262, 1.0], [23, 0.14588, 0.0534824, 2.05189, 1.0], [24, 0.147744, 0.0644905, 2.09037, 1.0]]
[[0, -0.0875838, -0.364617, 2.61031, 1.0], [1, -0.0900955, -0.103612, 2.52167, 1.0], [2, -0.100493, 0.151395, 2.42206, 1.0], [3, -0.0719125, 0.27035, 2.39575, 1.0], [4, -0.239597, 0.138485, 2.43569, 1.0], [5, -0.355111, -0.0627429, 2.30127, 1.0], [6, -0.338527, 0.000688096, 2.05423, 1.0], [7, -0.325231, 0.00519587, 2.05329, 1.0], [8, 0.0830295, 0.11284, 2.45111, 1.0], [9, 0.210011, -0.0102429, 2.35854, 1.0], [10, 0.192452, 0.0582634, 2.14504, 1.0], [11, 0.168155, 0.0838746, 2.07966, 1.0], [12, -0.145075, -0.356017, 2.57635, 1.0], [13, -0.200239, -0.709031, 2.58954, 1.0], [14, -0.217417, -1.03118, 2.67586, 1.0], [15, -0.192613, -1.07855, 2.58947, 1.0], [16, -0.0280935, -0.363307, 2.58046, 1.0], [17, 0.0130231, -0.695044, 2.62329, 1.0], [18, -0.0418462, -1.01392, 2.72898, 1.0], [19, -0.0319328, -1.06853, 2.65759, 1.0], [20, -0.0975952, 0.0883896, 2.44906, 1.0], [21, -0.298647, 0.0090911, 2.04351, 1.0], [22, -0.268929, 0.00908872, 2.04117, 1.0], [23, 0.132657, 0.0769974, 2.04472, 1.0], [24, 0.13595, 0.0496774, 2.0764, 1.0]]
[[0, -0.0878348, -0.364347, 2.60983, 1.0], [1, -0.0944066, -0.102639, 2.52126, 1.0], [2, -0.10739, 0.153377, 2.42243, 1.0], [3, -0.0760136, 0.271391, 2.39588, 1.0], [4, -0.236982, 0.138632, 2.43506, 1.0], [5, -0.354824, -0.0650206, 2.30708, 1.0], [6, -0.369849, -0.0466374, 2.10752, 1.0], [7, -0.374312, -0.0235244, 2.07509, 1.0], [8, 0.0757872, 0.114331, 2.44888, 1.0], [9, 0.217326, 0.0336941, 2.28316, 1.0], [10, 0.16555, 0.0906388, 2.09776, 1.0], [11, 0.149843, 0.107479, 2.07071, 1.0], [12, -0.145363, -0.355978, 2.57622, 1.0], [13, -0.200505, -0.708959, 2.58965, 1.0], [14, -0.21726, -1.02755, 2.67474, 1.0], [15, -0.193099, -1.07516, 2.59254, 1.0], [16, -0.0282108, -0.362785, 2.5794, 1.0], [17, 0.0129858, -0.695035, 2.62333, 1.0], [18, -0.04172, -1.01329, 2.72916, 1.0], [19, -0.0309419, -1.06498, 2.66165, 1.0], [20, -0.10407, 0.0901116, 2.4492, 1.0], [21, -0.353512, -0.00415011, 2.04305, 1.0], [22, -0.329905, -0.0369817, 2.0485, 1.0], [23, 0.113361, 0.0993805, 2.04093, 1.0], [24, 0.0992776, 0.0995687, 2.05817, 1.0]]
[[0, -0.0877166, -0.364378, 2.60988, 1.0], [1, -0.0972891, -0.101767, 2.5216, 1.0], [2, -0.114984, 0.156829, 2.42267, 1.0], [3, -0.0798569, 0.273311, 2.39557, 1.0], [4, -0.237678, 0.137886, 2.43551, 1.0], [5, -0.354054, -0.0667781, 2.30801, 1.0], [6, -0.370591, -0.0513501, 2.10839, 1.0], [7, -0.375619, -0.0346213, 2.08168, 1.0], [8, 0.0714758, 0.11658, 2.44681, 1.0], [9, 0.201584, 0.0442718, 2.30975, 1.0], [10, 0.163775, 0.0992545, 2.12041, 1.0], [11, 0.134646, 0.126421, 2.06678, 1.0], [12, -0.145212, -0.356435, 2.57636, 1.0], [13, -0.199862, -0.709501, 2.5897, 1.0], [14, -0.21652, -1.02834, 2.67518, 1.0], [15, -0.193447, -1.07579, 2.59295, 1.0], [16, -0.0279569, -0.362595, 2.57946, 1.0], [17, 0.0131181, -0.696441, 2.62384, 1.0], [18, -0.0419249, -1.01319, 2.72913, 1.0], [19, -0.0276446, -1.06704, 2.65489, 1.0], [20, -0.110414, 0.0927867, 2.44951, 1.0], [21, -0.361125, -0.0189291, 2.0497, 1.0], [22, -0.306383, -0.0124386, 2.05567, 1.0], [23, 0.0968976, 0.114576, 2.03537, 1.0], [24, 0.117075, 0.0933492, 2.07486, 1.0]]
[[0, -0.0887704, -0.367032, 2.61046, 1.0], [1, -0.103091, -0.102461, 2.52258, 1.0], [2, -0.123733, 0.159408, 2.42366, 1.0], [3, -0.0839316, 0.274047, 2.39633, 1.0], [4, -0.250243, 0.131228, 2.44194, 1.0], [5, -0.344378, -0.0794766, 2.35523, 1.0], [6, -0.349385, -0.0359911, 2.0906, 1.0], [7, -0.368664, -0.0434631, 2.08712, 1.0], [8, 0.0660144, 0.114737, 2.44426, 1.0], [9, 0.205453, 0.0479271, 2.31445, 1.0], [10, 0.131833, 0.120319, 2.10623, 1.0], [11, 0.106997, 0.143619, 2.05811, 1.0], [12, -0.147234, -0.361313, 2.57759, 1.0], [13, -0.200742, -0.714547, 2.59048, 1.0], [14, -0.215095, -1.03011, 2.67528, 1.0], [15, -0.191133, -1.08009, 2.59065, 1.0], [16, -0.0284041, -0.363921, 2.57969, 1.0], [17, 0.0130365, -0.697053, 2.62413, 1.0], [18, -0.0430644, -1.01545, 2.73039, 1.0], [19, -0.0284253, -1.06926, 2.65433, 1.0], [20, -0.118512, 0.0944747, 2.45051, 1.0], [21, -0.368495, -0.0306613, 2.05691, 1.0], [22, -0.297572, -0.0144809, 2.05938, 1.0], [23, 0.071799, 0.128685, 2.03617, 1.0], [24, 0.0420608, 0.110078, 2.044, 1.0]]
[[0, -0.0901148, -0.369464, 2.61114, 1.0], [1, -0.112283, -0.10207, 2.52529, 1.0], [2, -0.142259, 0.165558, 2.42944, 1.0], [3, -0.0921917, 0.273061, 2.39887, 1.0], [4, -0.253931, 0.132664, 2.44555, 1.0], [5, -0.346309, -0.0354657, 2.38261, 1.0], [6, -0.3531, -0.0417952, 2.1145, 1.0], [7, -0.373667, -0.0522859, 2.09312, 1.0], [8, 0.0487655, 0.10531, 2.43335, 1.0], [9, 0.178316, 0.0699714, 2.28077, 1.0], [10, 0.121719, 0.130852, 2.09827, 1.0], [11, 0.0981564, 0.161081, 2.05755, 1.0], [12, -0.148828, -0.36408, 2.57874, 1.0], [13, -0.201209, -0.717536, 2.59097, 1.0], [14, -0.215104, -1.03026, 2.67531, 1.0], [15, -0.192551, -1.08233, 2.58039, 1.0], [16, -0.0294298, -0.365948, 2.57994, 1.0], [17, 0.0129353, -0.69698, 2.62428, 1.0], [18, -0.0428618, -1.01586, 2.73042, 1.0], [19, -0.027239, -1.0696, 2.65367, 1.0], [20, -0.134612, 0.0989975, 2.45542, 1.0], [21, -0.381708, -0.0525612, 2.06527, 1.0], [22, -0.306333, -0.0194662, 2.06328, 1.0], [23, 0.0631176, 0.153635, 2.02763, 1.0], [24, 0.0784933, 0.131682, 2.02073, 1.0]]
