[[0, -0.312456, -0.214189, 2.88801, 1.0], [1, -0.332132, -0.162029, 2.85259, 1.0], [2, -0.349979, -0.110287, 2.80581, 1.0], [3, -0.367693, 0.0343959, 2.76995, 1.0], [4, -0.519078, -0.19105, 2.77637, 1.0], [5, -0.611592, -0.286019, 2.64413, 1.0], [6, -0.614304, -0.408606, 2.58558, 1.0], [7, -0.611418, -0.374579, 2.29805, 1.0], [8, -0.199631, -0.181856, 2.81423, 1.0], [9, -0.0875568, -0.246543, 2.75832, 1.0], [10, 0.0166466, -0.315061, 2.61894, 1.0], [11, 0.04083, -0.383414, 2.39993, 1.0], [12, -0.38143, -0.213726, 2.8465, 1.0], [13, -0.682173, -0.30534, 2.62542, 1.0], [14, -0.455326, -0.429417, 2.42548, 1.0], [15, -0.323041, -0.413699, 2.39012, 1.0], [16, -0.236029, -0.209544, 2.86064, 1.0], [17, -0.684963, -0.284905, 2.67433, 1.0], [18, -0.24893, -0.283514, 2.68031, 1.0], [19, -0.155698, -0.312705, 2.5642, 1.0], [20, -0.345844, -0.1232, 2.81971, 1.0], [21, -0.616477, -0.37984, 2.27436, 1.0], [22, -0.549371, -0.380518, 2.28308, 1.0], [23, 0.03895, -0.394176, 2.37559, 1.0], [24, -0.00733044, -0.394908, 2.37931, 1.0]]
[[0, -0.290036, -0.360855, 2.78624, 1.0], [1, -0.306604, -0.181754, 2.79606, 1.0], [2, -0.322559, -0.0150687, 2.78922, 1.0], [3, -0.309236, 0.106071, 2.75825, 1.0], [4, -0.434784, -0.102717, 2.7577, 1.0], [5, -0.50809, -0.167823, 2.59988, 1.0], [6, -0.514239, -0.2281, 2.38555, 1.0], [7, -0.531324, -0.274335, 2.24469, 1.0], [8, -0.174232, -0.0821735, 2.81407, 1.0], [9, -0.0609234, -0.151636, 2.70499, 1.0], [10, 0.037719, -0.225307, 2.5132, 1.0], [11, 0.102771, -0.283575, 2.37411, 1.0], [12, -0.348567, -0.36017, 2.74962, 1.0], [13, -0.566063, -0.180645, 2.61126, 1.0], [14, -0.508223, -0.414545, 2.69464, 1.0], [15, -0.461482, -0.454515, 2.61721, 1.0], [16, -0.226067, -0.355446, 2.77197, 1.0], [17, 0.00940099, -0.207641, 2.72503, 1.0], [18, -0.0844585, -0.529536, 2.80865, 1.0], [19, -0.0886334, -0.590703, 2.71593, 1.0], [20, -0.318563, -0.0558198, 2.79323, 1.0], [21, -0.542913, -0.289456, 2.22228, 1.0], [22, -0.477007, -0.284219, 2.2325, 1.0], [23, 0.120456, -0.296453, 2.35666, 1.0], [24, 0.145045, -0.273573, 2.37017, 1.0]]
[[0, -0.28568, -0.419185, 2.83778, 1.0], [1, -0.301873, -0.229759, 2.8066, 1.0], [2, -0.318116, -0.037025, 2.77257, 1.0], [3, -0.305809, 0.0826691, 2.74179, 1.0], [4, -0.433469, -0.112838, 2.75267, 1.0], [5, -0.553151, -0.217538, 2.59912, 1.0], [6, -0.537429, -0.256481, 2.37388, 1.0], [7, -0.533846, -0.313747, 2.24446, 1.0], [8, -0.169414, -0.104594, 2.80109, 1.0], [9, -0.0440795, -0.190779, 2.68502, 1.0], [10, 0.0618823, -0.267044, 2.51952, 1.0], [11, 0.106367, -0.31898, 2.36836, 1.0], [12, -0.346118, -0.419674, 2.80227, 1.0], [13, -0.580706, -0.242002, 2.57212, 1.0], [14, -0.577218, -0.497629, 2.59599, 1.0], [15, -0.560179, -0.444144, 2.47455, 1.0], [16, -0.220052, -0.411078, 2.82171, 1.0], [17, 0.0100882, -0.212138, 2.72415, 1.0], [18, -0.0852099, -0.533968, 2.80982, 1.0], [19, -0.0852455, -0.591065, 2.71277, 1.0], [20, -0.314449, -0.0822858, 2.78217, 1.0], [21, -0.533725, -0.33738, 2.22371, 1.0], [22, -0.474005, -0.320031, 2.22914, 1.0], [23, 0.12498, -0.332397, 2.34554, 1.0], [24, 0.14409, -0.30113, 2.364, 1.0]]
[[0, -0.358002, -0.428473, 2.81754, 1.0], [1, -0.325817, -0.242115, 2.79501, 1.0], [2, -0.31111, -0.0568675, 2.76088, 1.0], [3, -0.304204, 0.0627066, 2.72868, 1.0], [4, -0.433015, -0.116128, 2.75255, 1.0], [5, -0.495092, -0.210425, 2.60541, 1.0], [6, -0.495801, -0.297269, 2.39428, 1.0], [7, -0.502234, -0.348166, 2.25009, 1.0], [8, -0.171441, -0.108902, 2.79579, 1.0], [9, -0.0494184, -0.205118, 2.67868, 1.0], [10, 0.0313532, -0.300087, 2.48793, 1.0], [11, 0.100106, -0.361215, 2.36154, 1.0], [12, -0.416468, -0.425044, 2.78748, 1.0], [13, -0.570565, -0.22745, 2.58105, 1.0], [14, -0.540072, -0.355194, 2.27482, 1.0], [15, -0.519799, -0.3627, 2.15653, 1.0], [16, -0.292936, -0.424008, 2.79569, 1.0], [17, 0.0147515, -0.218052, 2.70465, 1.0], [18, -0.0933184, -0.53646, 2.80451, 1.0], [19, -0.0976802, -0.596188, 2.70935, 1.0], [20, -0.314495, -0.100455, 2.77202, 1.0], [21, -0.495565, -0.359676, 2.23362, 1.0], [22, -0.465858, -0.359714, 2.2385, 1.0], [23, 0.121471, -0.374128, 2.3445, 1.0], [24, 0.144564, -0.347463, 2.36082, 1.0]]
[[0, -0.381912, -0.443435, 2.81845, 1.0], [1, -0.339653, -0.261235, 2.78825, 1.0], [2, -0.302445, -0.0863618, 2.74551, 1.0], [3, -0.299801, 0.0300401, 2.71155, 1.0], [4, -0.430895, -0.142487, 2.74606, 1.0], [5, -0.487209, -0.251879, 2.58836, 1.0], [6, -0.518117, -0.349403, 2.44128, 1.0], [7, -0.583674, -0.374855, 2.43487, 1.0], [8, -0.175408, -0.133323, 2.78354, 1.0], [9, -0.0515883, -0.223492, 2.67399, 1.0], [10, 0.0277202, -0.320262, 2.48352, 1.0], [11, 0.0862712, -0.381256, 2.41148, 1.0], [12, -0.440368, -0.438244, 2.78668, 1.0], [13, -0.546266, -0.233726, 2.60505, 1.0], [14, -0.539934, -0.389907, 2.28068, 1.0], [15, -0.522327, -0.402636, 2.16245, 1.0], [16, -0.316502, -0.440534, 2.79801, 1.0], [17, -0.00215992, -0.244944, 2.70053, 1.0], [18, -0.113074, -0.559526, 2.8089, 1.0], [19, -0.0904796, -0.618787, 2.82796, 1.0], [20, -0.312535, -0.1292, 2.7583, 1.0], [21, -0.585091, -0.374962, 2.41738, 1.0], [22, -0.574438, -0.37388, 2.42075, 1.0], [23, 0.0839489, -0.392332, 2.34724, 1.0], [24, 0.107027, -0.377123, 2.3478, 1.0]]
[[0, -0.378002, -0.473096, 2.816, 1.0], [1, -0.333044, -0.302397, 2.78214, 1.0], [2, -0.287952, -0.131293, 2.73873, 1.0], [3, -0.296248, -0.00434933, 2.70583, 1.0], [4, -0.428687, -0.19936, 2.72616, 1.0], [5, -0.51533, -0.292237, 2.60451, 1.0], [6, -0.573737, -0.415676, 2.44047, 1.0], [7, -0.538035, -0.455352, 2.2387, 1.0], [8, -0.170821, -0.174662, 2.76866, 1.0], [9, -0.0808667, -0.272959, 2.61785, 1.0], [10, 0.0311224, -0.377522, 2.47103, 1.0], [11, 0.0902534, -0.430389, 2.40346, 1.0], [12, -0.434561, -0.46538, 2.78211, 1.0], [13, -0.51729, -0.22384, 2.64691, 1.0], [14, -0.575216, -0.425985, 2.45675, 1.0], [15, -0.545193, -0.439483, 2.32596, 1.0], [16, -0.314525, -0.472378, 2.79755, 1.0], [17, -0.0609569, -0.236706, 2.72612, 1.0], [18, 0.0962076, -0.418133, 2.49844, 1.0], [19, 0.103662, -0.4464, 2.36807, 1.0], [20, -0.299261, -0.174503, 2.75125, 1.0], [21, -0.520732, -0.476958, 2.21512, 1.0], [22, -0.498414, -0.446615, 2.22688, 1.0], [23, 0.0984377, -0.441054, 2.3387, 1.0], [24, 0.113859, -0.42345, 2.36327, 1.0]]
[[0, -0.341394, -0.509132, 2.85484, 1.0], [1, -0.331784, -0.315952, 2.79194, 1.0], [2, -0.309082, -0.140493, 2.7355, 1.0], [3, -0.293649, -0.0409131, 2.68549, 1.0], [4, -0.422258, -0.20014, 2.72783, 1.0], [5, -0.529984, -0.341, 2.58605, 1.0], [6, -0.583769, -0.467951, 2.40745, 1.0], [7, -0.546552, -0.507171, 2.24324, 1.0], [8, -0.167882, -0.220833, 2.75643, 1.0], [9, -0.0549395, -0.304822, 2.66093, 1.0], [10, 0.0525867, -0.42514, 2.50331, 1.0], [11, 0.108083, -0.502231, 2.34853, 1.0], [12, -0.39788, -0.497594, 2.81994, 1.0], [13, -0.504534, -0.226498, 2.66043, 1.0], [14, -0.564444, -0.47588, 2.42948, 1.0], [15, -0.536863, -0.494338, 2.29806, 1.0], [16, -0.278599, -0.511258, 2.83695, 1.0], [17, -0.0671542, -0.240915, 2.72708, 1.0], [18, 0.0789085, -0.443829, 2.46462, 1.0], [19, 0.0938877, -0.467207, 2.34779, 1.0], [20, -0.311779, -0.18293, 2.75174, 1.0], [21, -0.539854, -0.529687, 2.21152, 1.0], [22, -0.507033, -0.499267, 2.22227, 1.0], [23, 0.128565, -0.519615, 2.32278, 1.0], [24, 0.165272, -0.498271, 2.34883, 1.0]]
[[0, -0.42574, -0.517889, 2.81088, 1.0], [1, -0.354347, -0.359772, 2.77001, 1.0], [2, -0.28282, -0.202919, 2.71964, 1.0], [3, -0.292733, -0.0776742, 2.68302, 1.0], [4, -0.414944, -0.260362, 2.71114, 1.0], [5, -0.537843, -0.393895, 2.57318, 1.0], [6, -0.584641, -0.520191, 2.40734, 1.0], [7, -0.547054, -0.561, 2.24237, 1.0], [8, -0.167139, -0.234193, 2.75144, 1.0], [9, -0.0473399, -0.356411, 2.64437, 1.0], [10, 0.0390892, -0.475921, 2.47144, 1.0], [11, 0.0906652, -0.525641, 2.40695, 1.0], [12, -0.472931, -0.498593, 2.77355, 1.0], [13, -0.48881, -0.229904, 2.67084, 1.0], [14, -0.560194, -0.495595, 2.43055, 1.0], [15, -0.536811, -0.53102, 2.30274, 1.0], [16, -0.370517, -0.527408, 2.79514, 1.0], [17, -0.0955426, -0.270429, 2.73106, 1.0], [18, 0.0711905, -0.500309, 2.50109, 1.0], [19, 0.094536, -0.526273, 2.38641, 1.0], [20, -0.300775, -0.242003, 2.73402, 1.0], [21, -0.540565, -0.580776, 2.21646, 1.0], [22, -0.507213, -0.555643, 2.21978, 1.0], [23, 0.0870316, -0.546334, 2.3312, 1.0], [24, 0.111398, -0.515774, 2.37383, 1.0]]
[[0, -0.422857, -0.527258, 2.80665, 1.0], [1, -0.351842, -0.378532, 2.76444, 1.0], [2, -0.28141, -0.234769, 2.71278, 1.0], [3, -0.293912, -0.114648, 2.67054, 1.0], [4, -0.389871, -0.229489, 2.75832, 1.0], [5, -0.438818, -0.345664, 2.60059, 1.0], [6, -0.504722, -0.469792, 2.49509, 1.0], [7, -0.561055, -0.519111, 2.48316, 1.0], [8, -0.163138, -0.28416, 2.73904, 1.0], [9, -0.0455341, -0.390646, 2.63631, 1.0], [10, 0.037653, -0.520399, 2.46925, 1.0], [11, 0.0922489, -0.604259, 2.34725, 1.0], [12, -0.470922, -0.503224, 2.77175, 1.0], [13, -0.503539, -0.251981, 2.63157, 1.0], [14, -0.583626, -0.568096, 2.4255, 1.0], [15, -0.542606, -0.59374, 2.29895, 1.0], [16, -0.366722, -0.542961, 2.78721, 1.0], [17, -0.103761, -0.35098, 2.72671, 1.0], [18, 0.0843928, -0.55356, 2.48403, 1.0], [19, 0.102329, -0.593915, 2.35808, 1.0], [20, -0.299016, -0.270253, 2.72748, 1.0], [21, -0.565926, -0.556994, 2.38851, 1.0], [22, -0.548681, -0.557619, 2.4754, 1.0], [23, 0.102, -0.625253, 2.32412, 1.0], [24, 0.135724, -0.580808, 2.35347, 1.0]]
[[0, -0.413832, -0.577413, 2.79814, 1.0], [1, -0.351816, -0.419782, 2.75999, 1.0], [2, -0.287551, -0.263265, 2.71163, 1.0], [3, -0.295107, -0.148385, 2.66359, 1.0], [4, -0.412792, -0.321116, 2.69777, 1.0], [5, -0.540535, -0.469398, 2.58249, 1.0], [6, -0.553151, -0.598309, 2.395, 1.0], [7, -0.541049, -0.659138, 2.2465, 1.0], [8, -0.165032, -0.299077, 2.73373, 1.0], [9, -0.0356841, -0.426373, 2.63192, 1.0], [10, 0.0430383, -0.559794, 2.46526, 1.0], [11, 0.097311, -0.652637, 2.34719, 1.0], [12, -0.471387, -0.554853, 2.7672, 1.0], [13, -0.494123, -0.292731, 2.6485, 1.0], [14, -0.583211, -0.601356, 2.45524, 1.0], [15, -0.548286, -0.631513, 2.32819, 1.0], [16, -0.348477, -0.588699, 2.77571, 1.0], [17, -0.0112207, -0.448979, 2.66061, 1.0], [18, 0.059732, -0.633855, 2.47278, 1.0], [19, 0.102495, -0.642884, 2.345, 1.0], [20, -0.303928, -0.302159, 2.7256, 1.0], [21, -0.527958, -0.68417, 2.22066, 1.0], [22, -0.493369, -0.649246, 2.24143, 1.0], [23, 0.117327, -0.668556, 2.32492, 1.0], [24, 0.139937, -0.631715, 2.33738, 1.0]]
[[0, -0.440551, -0.59423, 2.84965, 1.0], [1, -0.349275, -0.442753, 2.77732, 1.0], [2, -0.256409, -0.307045, 2.70657, 1.0], [3, -0.289277, -0.191021, 2.66614, 1.0], [4, -0.429567, -0.370218, 2.6842, 1.0], [5, -0.48768, -0.49202, 2.55297, 1.0], [6, -0.521896, -0.627466, 2.3734, 1.0], [7, -0.529343, -0.707243, 2.24463, 1.0], [8, -0.160777, -0.312001, 2.73172, 1.0], [9, -0.0376394, -0.438195, 2.6343, 1.0], [10, 0.0336284, -0.584295, 2.47552, 1.0], [11, 0.0979343, -0.693181, 2.34766, 1.0], [12, -0.476701, -0.568734, 2.80464, 1.0], [13, -0.470866, -0.324648, 2.64175, 1.0], [14, -0.569932, -0.578302, 2.39101, 1.0], [15, -0.528655, -0.644902, 2.28794, 1.0], [16, -0.395484, -0.60688, 2.83656, 1.0], [17, -0.491634, -0.938533, 2.69272, 1.0], [18, -0.491337, -1.36343, 2.74656, 1.0], [19, -0.418893, -1.27496, 2.67767, 1.0], [20, -0.281116, -0.340073, 2.72737, 1.0], [21, -0.526951, -0.733527, 2.22609, 1.0], [22, -0.468582, -0.710528, 2.2444, 1.0], [23, 0.107719, -0.709736, 2.32348, 1.0], [24, 0.140533, -0.678449, 2.34148, 1.0]]
[[0, -0.445134, -0.619311, 2.80315, 1.0], [1, -0.355196, -0.464281, 2.76425, 1.0], [2, -0.262979, -0.316716, 2.70584, 1.0], [3, -0.294243, -0.208235, 2.65601, 1.0], [4, -0.409836, -0.32782, 2.72167, 1.0], [5, -0.486043, -0.487673, 2.57546, 1.0], [6, -0.511446, -0.624779, 2.39491, 1.0], [7, -0.525644, -0.747411, 2.24906, 1.0], [8, -0.134069, -0.384859, 2.71805, 1.0], [9, -0.0272567, -0.49385, 2.62209, 1.0], [10, 0.0550187, -0.639224, 2.46764, 1.0], [11, 0.0966151, -0.730357, 2.34976, 1.0], [12, -0.484478, -0.584094, 2.7713, 1.0], [13, -0.57506, -0.491449, 2.50263, 1.0], [14, -0.622121, -0.69396, 2.32226, 1.0], [15, -0.561523, -0.749023, 2.23633, 1.0], [16, -0.396052, -0.640255, 2.78647, 1.0], [17, -0.483561, -0.984753, 2.68441, 1.0], [18, -0.444068, -1.23083, 2.77356, 1.0], [19, -0.367894, -1.15414, 2.69385, 1.0], [20, -0.286877, -0.352519, 2.72368, 1.0], [21, -0.528047, -0.768287, 2.23026, 1.0], [22, -0.464233, -0.747706, 2.25337, 1.0], [23, 0.109149, -0.745645, 2.32651, 1.0], [24, 0.14225, -0.712978, 2.33394, 1.0]]
[[0, -0.465252, -0.744064, 2.80816, 1.0], [1, -0.36949, -0.545529, 2.75654, 1.0], [2, -0.270415, -0.338216, 2.69834, 1.0], [3, -0.295464, -0.22657, 2.65113, 1.0], [4, -0.447799, -0.419796, 2.67837, 1.0], [5, -0.49178, -0.55176, 2.55578, 1.0], [6, -0.523958, -0.696452, 2.38181, 1.0], [7, -0.531075, -0.78427, 2.24759, 1.0], [8, -0.136951, -0.393094, 2.71718, 1.0], [9, 0.0103161, -0.546206, 2.63416, 1.0], [10, 0.0867406, -0.686322, 2.47057, 1.0], [11, 0.0879789, -0.768079, 2.34789, 1.0], [12, -0.489618, -0.746242, 2.77378, 1.0], [13, -0.74918, -0.988943, 2.66887, 1.0], [14, -0.590811, -0.694965, 2.50081, 1.0], [15, -0.573906, -0.716724, 2.36703, 1.0], [16, -0.432083, -0.727807, 2.78941, 1.0], [17, -0.509466, -1.06873, 2.65767, 1.0], [18, -0.493098, -1.36156, 2.73298, 1.0], [19, -0.415724, -1.27734, 2.66299, 1.0], [20, -0.297026, -0.394273, 2.71297, 1.0], [21, -0.527614, -0.805633, 2.22966, 1.0], [22, -0.469171, -0.783772, 2.25187, 1.0], [23, 0.0718531, -0.803988, 2.33148, 1.0], [24, 0.131413, -0.75329, 2.33414, 1.0]]
[[0, -0.485662, -0.776732, 2.7934, 1.0], [1, -0.380832, -0.562509, 2.74793, 1.0], [2, -0.279927, -0.353975, 2.69001, 1.0], [3, -0.292229, -0.244983, 2.63803, 1.0], [4, -0.43354, -0.452434, 2.66657, 1.0], [5, -0.537191, -0.613611, 2.54174, 1.0], [6, -0.561267, -0.753496, 2.3625, 1.0], [7, -0.537973, -0.815033, 2.2466, 1.0], [8, -0.140496, -0.412125, 2.71277, 1.0], [9, -0.0361254, -0.544127, 2.61747, 1.0], [10, 0.0303929, -0.691078, 2.45563, 1.0], [11, 0.0791474, -0.792783, 2.34498, 1.0], [12, -0.522181, -0.774378, 2.74278, 1.0], [13, -0.679521, -0.990922, 2.7255, 1.0], [14, -0.517116, -0.700699, 2.55278, 1.0], [15, -0.518732, -0.740087, 2.42433, 1.0], [16, -0.443519, -0.767724, 2.78777, 1.0], [17, -0.522255, -1.10256, 2.63892, 1.0], [18, -0.496154, -1.34897, 2.73516, 1.0], [19, -0.41822, -1.26523, 2.66444, 1.0], [20, -0.30449, -0.40555, 2.70682, 1.0], [21, -0.524643, -0.839345, 2.23141, 1.0], [22, -0.480533, -0.810834, 2.24456, 1.0], [23, 0.0808948, -0.825293, 2.32177, 1.0], [24, 0.121348, -0.78672, 2.32408, 1.0]]
[[0, -0.493073, -0.790152, 2.79344, 1.0], [1, -0.389842, -0.590254, 2.74218, 1.0], [2, -0.28561, -0.393126, 2.67847, 1.0], [3, -0.288334, -0.275006, 2.63912, 1.0], [4, -0.428693, -0.463798, 2.6646, 1.0], [5, -0.536563, -0.623295, 2.54147, 1.0], [6, -0.558168, -0.769942, 2.3677, 1.0], [7, -0.540785, -0.84106, 2.24953, 1.0], [8, -0.145454, -0.446117, 2.7056, 1.0], [9, 0.00685125, -0.597622, 2.63071, 1.0], [10, 0.0875327, -0.74445, 2.47591, 1.0], [11, 0.087905, -0.815158, 2.3445, 1.0], [12, -0.533262, -0.77958, 2.75091, 1.0], [13, -0.643122, -1.10641, 2.60232, 1.0], [14, -0.480285, -0.815036, 2.42937, 1.0], [15, -0.510402, -0.824848, 2.29806, 1.0], [16, -0.445608, -0.794025, 2.77945, 1.0], [17, -0.540219, -1.10553, 2.62043, 1.0], [18, -0.500429, -1.35107, 2.73083, 1.0], [19, -0.419093, -1.27167, 2.65856, 1.0], [20, -0.311841, -0.442565, 2.69633, 1.0], [21, -0.53577, -0.859038, 2.22956, 1.0], [22, -0.490054, -0.833623, 2.23753, 1.0], [23, 0.0878063, -0.835566, 2.32088, 1.0], [24, 0.133914, -0.792334, 2.33208, 1.0]]
[[0, -0.49544, -0.796709, 2.79565, 1.0], [1, -0.389482, -0.598492, 2.74218, 1.0], [2, -0.282523, -0.402936, 2.67696, 1.0], [3, -0.285975, -0.286813, 2.63525, 1.0], [4, -0.426185, -0.476133, 2.66056, 1.0], [5, -0.536177, -0.636447, 2.54088, 1.0], [6, -0.557154, -0.787585, 2.37119, 1.0], [7, -0.539581, -0.860452, 2.25052, 1.0], [8, -0.145928, -0.454547, 2.70247, 1.0], [9, 0.00853497, -0.604627, 2.62952, 1.0], [10, 0.0785414, -0.751258, 2.4692, 1.0], [11, 0.0888112, -0.836448, 2.34481, 1.0], [12, -0.535698, -0.783992, 2.75505, 1.0], [13, -0.644018, -1.11027, 2.59919, 1.0], [14, -0.48074, -0.818099, 2.4258, 1.0], [15, -0.510592, -0.840181, 2.29712, 1.0], [16, -0.446677, -0.798111, 2.78066, 1.0], [17, -0.540941, -1.11444, 2.61793, 1.0], [18, -0.508251, -1.35939, 2.73275, 1.0], [19, -0.425363, -1.28093, 2.66118, 1.0], [20, -0.309461, -0.451752, 2.69521, 1.0], [21, -0.534074, -0.879506, 2.22883, 1.0], [22, -0.482267, -0.859356, 2.24264, 1.0], [23, 0.0927005, -0.859604, 2.32398, 1.0], [24, 0.134233, -0.810621, 2.34214, 1.0]]
[[0, -0.496351, -0.809572, 2.79665, 1.0], [1, -0.390357, -0.60983, 2.73993, 1.0], [2, -0.283839, -0.411834, 2.67266, 1.0], [3, -0.28343, -0.297844, 2.62835, 1.0], [4, -0.423792, -0.48628, 2.6569, 1.0], [5, -0.523161, -0.653017, 2.53667, 1.0], [6, -0.556076, -0.802651, 2.36771, 1.0], [7, -0.542017, -0.880377, 2.25048, 1.0], [8, -0.14666, -0.467751, 2.69816, 1.0], [9, 0.00927351, -0.616861, 2.62672, 1.0], [10, 0.0784226, -0.771, 2.47371, 1.0], [11, 0.0845366, -0.856509, 2.34322, 1.0], [12, -0.540092, -0.793379, 2.75787, 1.0], [13, -0.64618, -1.11455, 2.59848, 1.0], [14, -0.482658, -0.821944, 2.42485, 1.0], [15, -0.507526, -0.849289, 2.29614, 1.0], [16, -0.443032, -0.812568, 2.78116, 1.0], [17, -0.544092, -1.14238, 2.62366, 1.0], [18, -0.506924, -1.37743, 2.74472, 1.0], [19, -0.424721, -1.2982, 2.67266, 1.0], [20, -0.310594, -0.461217, 2.69137, 1.0], [21, -0.545477, -0.902419, 2.229, 1.0], [22, -0.482096, -0.883644, 2.249, 1.0], [23, 0.0824094, -0.880909, 2.31605, 1.0], [24, 0.129021, -0.827183, 2.3296, 1.0]]
[[0, -0.497178, -0.814891, 2.80045, 1.0], [1, -0.391399, -0.618293, 2.74164, 1.0], [2, -0.285523, -0.424341, 2.67187, 1.0], [3, -0.280651, -0.312712, 2.62544, 1.0], [4, -0.422026, -0.495702, 2.65415, 1.0], [5, -0.525286, -0.660801, 2.53434, 1.0], [6, -0.544219, -0.815006, 2.36686, 1.0], [7, -0.537715, -0.891571, 2.25298, 1.0], [8, -0.146081, -0.474289, 2.69595, 1.0], [9, 0.00761648, -0.626565, 2.6255, 1.0], [10, 0.0789535, -0.783176, 2.47569, 1.0], [11, 0.0860487, -0.873097, 2.34509, 1.0], [12, -0.539303, -0.796834, 2.76112, 1.0], [13, -0.53254, -1.11255, 2.60683, 1.0], [14, -0.369002, -0.819491, 2.43288, 1.0], [15, -0.437743, -0.842146, 2.32579, 1.0], [16, -0.446193, -0.819431, 2.78645, 1.0], [17, -0.544399, -1.14597, 2.62239, 1.0], [18, -0.508735, -1.38109, 2.74452, 1.0], [19, -0.425909, -1.30388, 2.67047, 1.0], [20, -0.312057, -0.472657, 2.69127, 1.0], [21, -0.538285, -0.910575, 2.22631, 1.0], [22, -0.476149, -0.894144, 2.24978, 1.0], [23, 0.088652, -0.900434, 2.32036, 1.0], [24, 0.129335, -0.845626, 2.34238, 1.0]]
[[0, -0.571339, -0.956382, 2.8262, 1.0], [1, -0.429552, -0.703384, 2.76003, 1.0], [2, -0.287494, -0.43886, 2.68213, 1.0], [3, -0.279673, -0.304758, 2.63364, 1.0], [4, -0.426841, -0.505568, 2.66391, 1.0], [5, -0.538573, -0.685456, 2.54994, 1.0], [6, -0.559075, -0.858927, 2.34866, 1.0], [7, -0.539877, -0.900831, 2.26134, 1.0], [8, -0.141707, -0.500103, 2.70246, 1.0], [9, 0.0341782, -0.667378, 2.61878, 1.0], [10, 0.096663, -0.834755, 2.44463, 1.0], [11, 0.0934409, -0.887384, 2.35938, 1.0], [12, -0.623715, -0.946663, 2.77954, 1.0], [13, -0.538217, -1.22415, 2.66253, 1.0], [14, -0.554884, -0.905253, 2.39359, 1.0], [15, -0.531003, -0.893534, 2.23561, 1.0], [16, -0.505773, -0.944021, 2.8076, 1.0], [17, -0.480891, -1.13133, 2.65915, 1.0], [18, -0.522163, -1.40644, 2.75432, 1.0], [19, -0.427597, -1.31793, 2.66876, 1.0], [20, -0.321488, -0.506236, 2.70343, 1.0], [21, -0.530213, -0.920274, 2.23333, 1.0], [22, -0.474878, -0.899309, 2.25063, 1.0], [23, 0.0848, -0.913243, 2.32922, 1.0], [24, 0.144706, -0.872193, 2.34242, 1.0]]
[[0, -0.571298, -0.95635, 2.82606, 1.0], [1, -0.429445, -0.70337, 2.75989, 1.0], [2, -0.286681, -0.442343, 2.68165, 1.0], [3, -0.278104, -0.307801, 2.63192, 1.0], [4, -0.425951, -0.510801, 2.66222, 1.0], [5, -0.53845, -0.68533, 2.54987, 1.0], [6, -0.559707, -0.85843, 2.35075, 1.0], [7, -0.53821, -0.901257, 2.26182, 1.0], [8, -0.14136, -0.501306, 2.70209, 1.0], [9, 0.0332317, -0.670438, 2.61928, 1.0], [10, 0.097025, -0.839513, 2.44416, 1.0], [11, 0.091247, -0.895063, 2.36219, 1.0], [12, -0.62459, -0.947044, 2.78015, 1.0], [13, -0.528849, -1.21677, 2.66698, 1.0], [14, -0.550945, -0.874161, 2.38656, 1.0], [15, -0.527941, -0.899058, 2.22985, 1.0], [16, -0.505135, -0.943882, 2.80733, 1.0], [17, -0.531967, -1.17279, 2.60566, 1.0], [18, -0.518933, -1.45112, 2.74588, 1.0], [19, -0.423886, -1.35602, 2.66135, 1.0], [20, -0.321262, -0.507715, 2.70326, 1.0], [21, -0.527954, -0.921192, 2.23429, 1.0], [22, -0.469565, -0.90085, 2.2545, 1.0], [23, 0.0911773, -0.919091, 2.3295, 1.0], [24, 0.147319, -0.882969, 2.34741, 1.0]]
[[0, -0.571253, -0.956306, 2.8259, 1.0], [1, -0.429249, -0.703285, 2.75976, 1.0], [2, -0.286075, -0.443512, 2.68143, 1.0], [3, -0.276942, -0.308262, 2.63113, 1.0], [4, -0.425838, -0.510604, 2.66191, 1.0], [5, -0.538311, -0.684221, 2.54954, 1.0], [6, -0.557778, -0.863381, 2.3432, 1.0], [7, -0.537732, -0.898096, 2.26227, 1.0], [8, -0.14098, -0.50174, 2.70176, 1.0], [9, 0.0331021, -0.671901, 2.61952, 1.0], [10, 0.0970284, -0.84754, 2.44696, 1.0], [11, 0.0911702, -0.898968, 2.36404, 1.0], [12, -0.624902, -0.94693, 2.78008, 1.0], [13, -0.527695, -1.216, 2.66638, 1.0], [14, -0.546842, -0.924194, 2.34687, 1.0], [15, -0.525898, -0.900278, 2.22146, 1.0], [16, -0.504367, -0.94394, 2.80688, 1.0], [17, -0.490254, -1.18705, 2.66874, 1.0], [18, -0.527498, -1.47523, 2.76344, 1.0], [19, -0.434466, -1.38016, 2.67903, 1.0], [20, -0.320987, -0.508251, 2.70312, 1.0], [21, -0.528526, -0.916818, 2.2359, 1.0], [22, -0.471829, -0.897194, 2.2508, 1.0], [23, 0.0827917, -0.927295, 2.33327, 1.0], [24, 0.146969, -0.886985, 2.34885, 1.0]]
