[['2, k, 0', [0.3718053, -0.2029299, 1.0]], ['2, k, 1', [0.3656814, 0.08097658, 1.0]], ['2, k, 2', [0.3644752, 0.3581642, 1.0]], ['2, k, 3', [0.376887, 0.4997883, 1.0]], ['2, k, 4', [0.1884411, 0.2569955, 1.0]], ['2, k, 5', [0.1175988, 0.0562102, 1.0]], ['2, k, 6', [0.1484733, -0.09403816, 1.0]], ['2, k, 7', [0.1582012, -0.133092, 1.0]], ['2, k, 8', [0.5250768, 0.2409328, 1.0]], ['2, k, 9', [0.5785065, 0.03654871, 1.0]], ['2, k, 10', [0.4581257, -0.09517831, 1.0]], ['2, k, 11', [0.4301419, -0.1030152, 1.0]], ['2, k, 12', [0.2820517, -0.204326, 1.0]], ['2, k, 13', [0.112942, -0.2566325, 1.0]], ['2, k, 14', [0.1178943, -0.6320459, 1.0]], ['2, k, 15', [0.0394038, -0.6889974, 1.0]], ['2, k, 16', [0.452222, -0.1982045, 1.0]], ['2, k, 17', [0.345988, -0.263053, 1.0]], ['2, k, 18', [0.2752434, -0.6321602, 1.0]], ['2, k, 19', [0.2529847, -0.6909837, 1.0]], ['2, k, 20', [0.364809, 0.2897266, 1.0]], ['2, k, 21', [0.1589265, -0.1882806, 1.0]], ['2, k, 22', [0.105799, -0.1266779, 1.0]], ['2, k, 23', [0.4144033, -0.1279653, 1.0]], ['2, k, 24', [0.3963324, -0.08591834, 1.0]]]
[['2, k, 0', [0.3412352, -0.1983647, 1.0]], ['2, k, 1', [0.3477136, 0.08448065, 1.0]], ['2, k, 2', [0.3508514, 0.3603019, 1.0]], ['2, k, 3', [0.3653713, 0.4965035, 1.0]], ['2, k, 4', [0.1746598, 0.2729606, 1.0]], ['2, k, 5', [0.09800996, 0.06611683, 1.0]], ['2, k, 6', [0.1236978, -0.106155, 1.0]], ['2, k, 7', [0.1135139, -0.1280688, 1.0]], ['2, k, 8', [0.5009159, 0.2457025, 1.0]], ['2, k, 9', [0.5842627, 0.1225617, 1.0]], ['2, k, 10', [0.4931144, 0.04143974, 1.0]], ['2, k, 11', [0.4441761, -0.0001845041, 1.0]], ['2, k, 12', [0.2560458, -0.1932366, 1.0]], ['2, k, 13', [-0.04550156, -0.2052879, 1.0]], ['2, k, 14', [-0.1663375, -0.5472896, 1.0]], ['2, k, 15', [-0.1941795, -0.5857489, 1.0]], ['2, k, 16', [0.4178504, -0.1982202, 1.0]], ['2, k, 17', [0.391688, -0.2445883, 1.0]], ['2, k, 18', [0.30937, -0.6116761, 1.0]], ['2, k, 19', [0.2753572, -0.6482689, 1.0]], ['2, k, 20', [0.3504018, 0.2921898, 1.0]], ['2, k, 21', [0.1084232, -0.170999, 1.0]], ['2, k, 22', [0.06641459, -0.1484477, 1.0]], ['2, k, 23', [0.4187051, -0.02570484, 1.0]], ['2, k, 24', [0.3965046, -0.01201001, 1.0]]]
[['2, k, 0', [0.3413994, -0.1982454, 1.0]], ['2, k, 1', [0.3478658, 0.08467481, 1.0]], ['2, k, 2', [0.3512878, 0.3608029, 1.0]], ['2, k, 3', [0.3655465, 0.4967912, 1.0]], ['2, k, 4', [0.1752711, 0.2735003, 1.0]], ['2, k, 5', [0.09824146, 0.06554623, 1.0]], ['2, k, 6', [0.1244963, -0.1055378, 1.0]], ['2, k, 7', [0.1151823, -0.1289298, 1.0]], ['2, k, 8', [0.5025116, 0.2459196, 1.0]], ['2, k, 9', [0.5684732, 0.1539827, 1.0]], ['2, k, 10', [0.507745, 0.06876164, 1.0]], ['2, k, 11', [0.4507422, 0.04415499, 1.0]], ['2, k, 12', [0.2561882, -0.1932304, 1.0]], ['2, k, 13', [-0.04473875, -0.2057859, 1.0]], ['2, k, 14', [-0.1650848, -0.5504359, 1.0]], ['2, k, 15', [-0.1928627, -0.5888227, 1.0]], ['2, k, 16', [0.418137, -0.1979708, 1.0]], ['2, k, 17', [0.3923471, -0.2449079, 1.0]], ['2, k, 18', [0.3097998, -0.6118996, 1.0]], ['2, k, 19', [0.2758509, -0.6484796, 1.0]], ['2, k, 20', [0.3507487, 0.2926095, 1.0]], ['2, k, 21', [0.1131062, -0.1941006, 1.0]], ['2, k, 22', [0.06782761, -0.1078412, 1.0]], ['2, k, 23', [0.421069, 0.03160844, 1.0]], ['2, k, 24', [0.4049167, 0.04010599, 1.0]]]
[['2, k, 0', [0.3390172, -0.1978941, 1.0]], ['2, k, 1', [0.347377, 0.08537805, 1.0]], ['2, k, 2', [0.3523595, 0.3627732, 1.0]], ['2, k, 3', [0.3675116, 0.499417, 1.0]], ['2, k, 4', [0.1752166, 0.2737428, 1.0]], ['2, k, 5', [0.09827495, 0.06570356, 1.0]], ['2, k, 6', [0.1251509, -0.1065821, 1.0]], ['2, k, 7', [0.1150932, -0.1303321, 1.0]], ['2, k, 8', [0.5030249, 0.246216, 1.0]], ['2, k, 9', [0.5638411, 0.1676784, 1.0]], ['2, k, 10', [0.5075696, 0.1270593, 1.0]], ['2, k, 11', [0.4512078, 0.08387531, 1.0]], ['2, k, 12', [0.2551244, -0.1929403, 1.0]], ['2, k, 13', [-0.04184906, -0.2053174, 1.0]], ['2, k, 14', [-0.1614931, -0.5533398, 1.0]], ['2, k, 15', [-0.1893372, -0.5916216, 1.0]], ['2, k, 16', [0.4141206, -0.1977738, 1.0]], ['2, k, 17', [0.3933901, -0.2490756, 1.0]], ['2, k, 18', [0.3082932, -0.6152328, 1.0]], ['2, k, 19', [0.2743279, -0.6517355, 1.0]], ['2, k, 20', [0.3512566, 0.2941114, 1.0]], ['2, k, 21', [0.1146542, -0.189332, 1.0]], ['2, k, 22', [0.06658514, -0.1261664, 1.0]], ['2, k, 23', [0.434334, 0.06842021, 1.0]], ['2, k, 24', [0.4077056, 0.08558127, 1.0]]]
[['2, k, 0', [0.3390087, -0.1978752, 1.0]], ['2, k, 1', [0.3478684, 0.0859933, 1.0]], ['2, k, 2', [0.3548547, 0.3648395, 1.0]], ['2, k, 3', [0.3687367, 0.5000123, 1.0]], ['2, k, 4', [0.1764068, 0.2748564, 1.0]], ['2, k, 5', [0.09891522, 0.06526148, 1.0]], ['2, k, 6', [0.1275875, -0.1083343, 1.0]], ['2, k, 7', [0.1189519, -0.1338042, 1.0]], ['2, k, 8', [0.503074, 0.2472907, 1.0]], ['2, k, 9', [0.5571523, 0.2109719, 1.0]], ['2, k, 10', [0.5157666, 0.1568537, 1.0]], ['2, k, 11', [0.4504358, 0.1298474, 1.0]], ['2, k, 12', [0.2551188, -0.1929377, 1.0]], ['2, k, 13', [-0.04093264, -0.1973886, 1.0]], ['2, k, 14', [-0.1520758, -0.5521213, 1.0]], ['2, k, 15', [-0.180313, -0.5903466, 1.0]], ['2, k, 16', [0.4141248, -0.197742, 1.0]], ['2, k, 17', [0.3939097, -0.2523466, 1.0]], ['2, k, 18', [0.3078778, -0.6181573, 1.0]], ['2, k, 19', [0.2736248, -0.654602, 1.0]], ['2, k, 20', [0.3531801, 0.2958198, 1.0]], ['2, k, 21', [0.1050918, -0.1951917, 1.0]], ['2, k, 22', [0.0684485, -0.127046, 1.0]], ['2, k, 23', [0.4354639, 0.1197506, 1.0]], ['2, k, 24', [0.4090091, 0.134791, 1.0]]]
[['2, k, 0', [0.339005, -0.197715, 1.0]], ['2, k, 1', [0.3480641, 0.08639755, 1.0]], ['2, k, 2', [0.355379, 0.3653311, 1.0]], ['2, k, 3', [0.3704194, 0.5002665, 1.0]], ['2, k, 4', [0.1777632, 0.2756747, 1.0]], ['2, k, 5', [0.1006091, 0.06545793, 1.0]], ['2, k, 6', [0.129243, -0.1071297, 1.0]], ['2, k, 7', [0.1232711, -0.1339856, 1.0]], ['2, k, 8', [0.4963028, 0.2564884, 1.0]], ['2, k, 9', [0.5862095, 0.3094872, 1.0]], ['2, k, 10', [0.5183174, 0.1828712, 1.0]], ['2, k, 11', [0.4466531, 0.1743021, 1.0]], ['2, k, 12', [0.2551176, -0.1929157, 1.0]], ['2, k, 13', [-0.03815205, -0.192632, 1.0]], ['2, k, 14', [-0.1442233, -0.5529742, 1.0]], ['2, k, 15', [-0.1736878, -0.5910577, 1.0]], ['2, k, 16', [0.4141845, -0.1972698, 1.0]], ['2, k, 17', [0.3896176, -0.2428982, 1.0]], ['2, k, 18', [0.3090975, -0.6103853, 1.0]], ['2, k, 19', [0.2736692, -0.6468955, 1.0]], ['2, k, 20', [0.3536568, 0.2963369, 1.0]], ['2, k, 21', [0.116041, -0.1970726, 1.0]], ['2, k, 22', [0.07818313, -0.1107419, 1.0]], ['2, k, 23', [0.4216186, 0.1944551, 1.0]], ['2, k, 24', [0.4520117, 0.2023778, 1.0]]]
[['2, k, 0', [0.3388024, -0.198023, 1.0]], ['2, k, 1', [0.3481199, 0.0864692, 1.0]], ['2, k, 2', [0.3558154, 0.3657683, 1.0]], ['2, k, 3', [0.3721037, 0.5009775, 1.0]], ['2, k, 4', [0.1791417, 0.2756917, 1.0]], ['2, k, 5', [0.1038127, 0.061811, 1.0]], ['2, k, 6', [0.1312353, -0.1071755, 1.0]], ['2, k, 7', [0.1247985, -0.1368031, 1.0]], ['2, k, 8', [0.4924055, 0.2548424, 1.0]], ['2, k, 9', [0.4712633, 0.2304926, 1.0]], ['2, k, 10', [0.5008791, 0.1607742, 1.0]], ['2, k, 11', [0.4475624, 0.2134808, 1.0]], ['2, k, 12', [0.2549378, -0.1932146, 1.0]], ['2, k, 13', [-0.03491781, -0.1926179, 1.0]], ['2, k, 14', [-0.1379588, -0.5537308, 1.0]], ['2, k, 15', [-0.1674305, -0.5917655, 1.0]], ['2, k, 16', [0.4140437, -0.197652, 1.0]], ['2, k, 17', [0.3876794, -0.2394456, 1.0]], ['2, k, 18', [0.3072176, -0.6067587, 1.0]], ['2, k, 19', [0.2718708, -0.6433048, 1.0]], ['2, k, 20', [0.3539919, 0.2966783, 1.0]], ['2, k, 21', [0.1100819, -0.1992314, 1.0]], ['2, k, 22', [0.07754344, -0.1072693, 1.0]], ['2, k, 23', [0.4241233, 0.2362081, 1.0]], ['2, k, 24', [0.4047779, 0.2298278, 1.0]]]
[['2, k, 0', [0.3382683, -0.1983493, 1.0]], ['2, k, 1', [0.3481468, 0.08661, 1.0]], ['2, k, 2', [0.3566569, 0.3666511, 1.0]], ['2, k, 3', [0.3745336, 0.5026508, 1.0]], ['2, k, 4', [0.1812517, 0.2770995, 1.0]], ['2, k, 5', [0.1067448, 0.06116961, 1.0]], ['2, k, 6', [0.1344551, -0.1052982, 1.0]], ['2, k, 7', [0.129651, -0.134872, 1.0]], ['2, k, 8', [0.4914541, 0.2524454, 1.0]], ['2, k, 9', [0.5263876, 0.2203964, 1.0]], ['2, k, 10', [0.4728469, 0.23078, 1.0]], ['2, k, 11', [0.442774, 0.2544648, 1.0]], ['2, k, 12', [0.2543966, -0.1933811, 1.0]], ['2, k, 13', [-0.0339746, -0.2096882, 1.0]], ['2, k, 14', [-0.1278256, -0.5746379, 1.0]], ['2, k, 15', [-0.1574358, -0.6123009, 1.0]], ['2, k, 16', [0.4135946, -0.1982338, 1.0]], ['2, k, 17', [0.386299, -0.238613, 1.0]], ['2, k, 18', [0.3072256, -0.6062152, 1.0]], ['2, k, 19', [0.2718394, -0.6427645, 1.0]], ['2, k, 20', [0.3545782, 0.2973478, 1.0]], ['2, k, 21', [0.1146917, -0.1971887, 1.0]], ['2, k, 22', [0.08748665, -0.09968047, 1.0]], ['2, k, 23', [0.4245599, 0.2766684, 1.0]], ['2, k, 24', [0.4053252, 0.2722198, 1.0]]]
[['2, k, 0', [0.3380094, -0.198459, 1.0]], ['2, k, 1', [0.3484121, 0.08712304, 1.0]], ['2, k, 2', [0.358235, 0.3686094, 1.0]], ['2, k, 3', [0.3751585, 0.5025945, 1.0]], ['2, k, 4', [0.1841438, 0.2776914, 1.0]], ['2, k, 5', [0.108423, 0.06420872, 1.0]], ['2, k, 6', [0.1110078, -0.06359605, 1.0]], ['2, k, 7', [0.1098126, -0.1148361, 1.0]], ['2, k, 8', [0.4911648, 0.2508979, 1.0]], ['2, k, 9', [0.5481586, 0.2289013, 1.0]], ['2, k, 10', [0.4751102, 0.2560371, 1.0]], ['2, k, 11', [0.4316795, 0.2892283, 1.0]], ['2, k, 12', [0.2539622, -0.193386, 1.0]], ['2, k, 13', [-0.03244938, -0.219793, 1.0]], ['2, k, 14', [-0.1140234, -0.5876045, 1.0]], ['2, k, 15', [-0.1688093, -0.6552469, 1.0]], ['2, k, 16', [0.4135433, -0.1984885, 1.0]], ['2, k, 17', [0.3847891, -0.2390343, 1.0]], ['2, k, 18', [0.3067698, -0.6068589, 1.0]], ['2, k, 19', [0.2717414, -0.6433952, 1.0]], ['2, k, 20', [0.3558059, 0.2989362, 1.0]], ['2, k, 21', [0.07194735, -0.1538969, 1.0]], ['2, k, 22', [0.05661581, -0.1034122, 1.0]], ['2, k, 23', [0.4094172, 0.3165124, 1.0]], ['2, k, 24', [0.3919955, 0.2801531, 1.0]]]
[['2, k, 0', [0.3380063, -0.1984321, 1.0]], ['2, k, 1', [0.3492881, 0.08752786, 1.0]], ['2, k, 2', [0.3604782, 0.3691099, 1.0]], ['2, k, 3', [0.3754398, 0.5023825, 1.0]], ['2, k, 4', [0.1872068, 0.2787812, 1.0]], ['2, k, 5', [0.1102817, 0.06695118, 1.0]], ['2, k, 6', [0.1096241, -0.06672289, 1.0]], ['2, k, 7', [0.1110209, -0.1179367, 1.0]], ['2, k, 8', [0.4913838, 0.2505144, 1.0]], ['2, k, 9', [0.5592905, 0.2365323, 1.0]], ['2, k, 10', [0.470929, 0.2752408, 1.0]], ['2, k, 11', [0.4251814, 0.3176392, 1.0]], ['2, k, 12', [0.2538506, -0.1933284, 1.0]], ['2, k, 13', [-0.02253748, -0.2172721, 1.0]], ['2, k, 14', [-0.09272094, -0.5865251, 1.0]], ['2, k, 15', [-0.1560748, -0.6576847, 1.0]], ['2, k, 16', [0.4136714, -0.1985158, 1.0]], ['2, k, 17', [0.3826926, -0.2407551, 1.0]], ['2, k, 18', [0.3057839, -0.6087722, 1.0]], ['2, k, 19', [0.2708916, -0.6452901, 1.0]], ['2, k, 20', [0.3577425, 0.2994746, 1.0]], ['2, k, 21', [0.08120736, -0.1579479, 1.0]], ['2, k, 22', [0.05174303, -0.1125458, 1.0]], ['2, k, 23', [0.3927806, 0.3470789, 1.0]], ['2, k, 24', [0.386526, 0.3314634, 1.0]]]
[['2, k, 0', [0.338598, -0.1985506, 1.0]], ['2, k, 1', [0.3503615, 0.08746298, 1.0]], ['2, k, 2', [0.3617308, 0.3687327, 1.0]], ['2, k, 3', [0.3754163, 0.5022372, 1.0]], ['2, k, 4', [0.1897297, 0.278226, 1.0]], ['2, k, 5', [0.1093276, 0.06678618, 1.0]], ['2, k, 6', [0.109226, -0.07079571, 1.0]], ['2, k, 7', [0.1201951, -0.1157541, 1.0]], ['2, k, 8', [0.4912487, 0.2502913, 1.0]], ['2, k, 9', [0.5309017, 0.2596046, 1.0]], ['2, k, 10', [0.4529716, 0.3154901, 1.0]], ['2, k, 11', [0.4191328, 0.3402338, 1.0]], ['2, k, 12', [0.2540605, -0.1935361, 1.0]], ['2, k, 13', [-0.01373578, -0.2328813, 1.0]], ['2, k, 14', [-0.04850992, -0.6079821, 1.0]], ['2, k, 15', [-0.1168213, -0.6577148, 1.0]], ['2, k, 16', [0.4149803, -0.1985651, 1.0]], ['2, k, 17', [0.3819701, -0.2409054, 1.0]], ['2, k, 18', [0.304996, -0.6089145, 1.0]], ['2, k, 19', [0.2704208, -0.6454421, 1.0]], ['2, k, 20', [0.3590065, 0.2992061, 1.0]], ['2, k, 21', [0.09544571, -0.1613101, 1.0]], ['2, k, 22', [0.06709047, -0.1089383, 1.0]], ['2, k, 23', [0.3884966, 0.37488, 1.0]], ['2, k, 24', [0.3821722, 0.3564713, 1.0]]]
[['2, k, 0', [0.3394936, -0.198523, 1.0]], ['2, k, 1', [0.3502137, 0.08725663, 1.0]], ['2, k, 2', [0.3593884, 0.3672356, 1.0]], ['2, k, 3', [0.3750668, 0.5018009, 1.0]], ['2, k, 4', [0.1890843, 0.2780681, 1.0]], ['2, k, 5', [0.1089297, 0.06658041, 1.0]], ['2, k, 6', [0.1247388, -0.0585959, 1.0]], ['2, k, 7', [0.1330614, -0.1091667, 1.0]], ['2, k, 8', [0.4914494, 0.2496714, 1.0]], ['2, k, 9', [0.525681, 0.2701038, 1.0]], ['2, k, 10', [0.4479631, 0.3245254, 1.0]], ['2, k, 11', [0.4091753, 0.3590491, 1.0]], ['2, k, 12', [0.2546691, -0.193597, 1.0]], ['2, k, 13', [-0.001917657, -0.2307222, 1.0]], ['2, k, 14', [-0.03870272, -0.6057155, 1.0]], ['2, k, 15', [-0.09355642, -0.6630487, 1.0]], ['2, k, 16', [0.4162334, -0.1984892, 1.0]], ['2, k, 17', [0.3805181, -0.244512, 1.0]], ['2, k, 18', [0.3044393, -0.612695, 1.0]], ['2, k, 19', [0.2699703, -0.6491854, 1.0]], ['2, k, 20', [0.3575569, 0.2982264, 1.0]], ['2, k, 21', [0.104564, -0.1502011, 1.0]], ['2, k, 22', [0.07195409, -0.1096637, 1.0]], ['2, k, 23', [0.3807744, 0.3911158, 1.0]], ['2, k, 24', [0.3686225, 0.3612485, 1.0]]]
[['2, k, 0', [0.3411411, -0.1982133, 1.0]], ['2, k, 1', [0.3501877, 0.08714824, 1.0]], ['2, k, 2', [0.357776, 0.3663348, 1.0]], ['2, k, 3', [0.373938, 0.5018572, 1.0]], ['2, k, 4', [0.1918383, 0.2780574, 1.0]], ['2, k, 5', [0.1100536, 0.06669629, 1.0]], ['2, k, 6', [0.1232092, -0.0604719, 1.0]], ['2, k, 7', [0.1380774, -0.1070819, 1.0]], ['2, k, 8', [0.4914162, 0.2489415, 1.0]], ['2, k, 9', [0.5205024, 0.2756952, 1.0]], ['2, k, 10', [0.4395684, 0.3379903, 1.0]], ['2, k, 11', [0.4019794, 0.3748643, 1.0]], ['2, k, 12', [0.2558027, -0.1934414, 1.0]], ['2, k, 13', [0.01980401, -0.2261885, 1.0]], ['2, k, 14', [-0.0146143, -0.6010814, 1.0]], ['2, k, 15', [-0.05261971, -0.6616132, 1.0]], ['2, k, 16', [0.4185142, -0.198044, 1.0]], ['2, k, 17', [0.3803134, -0.2463709, 1.0]], ['2, k, 18', [0.3043794, -0.6144918, 1.0]], ['2, k, 19', [0.2707624, -0.6509775, 1.0]], ['2, k, 20', [0.3565425, 0.2976226, 1.0]], ['2, k, 21', [0.1222584, -0.1470086, 1.0]], ['2, k, 22', [0.07536584, -0.1161974, 1.0]], ['2, k, 23', [0.3761959, 0.41537, 1.0]], ['2, k, 24', [0.36233, 0.3678037, 1.0]]]
[['2, k, 0', [0.3435942, -0.198369, 1.0]], ['2, k, 1', [0.3501223, 0.08680023, 1.0]], ['2, k, 2', [0.355191, 0.365066, 1.0]], ['2, k, 3', [0.3718115, 0.5017244, 1.0]], ['2, k, 4', [0.1924341, 0.2757669, 1.0]], ['2, k, 5', [0.110815, 0.06786029, 1.0]], ['2, k, 6', [0.1332932, -0.06715429, 1.0]], ['2, k, 7', [0.1525688, -0.1132924, 1.0]], ['2, k, 8', [0.4921702, 0.2475055, 1.0]], ['2, k, 9', [0.5140269, 0.2827953, 1.0]], ['2, k, 10', [0.4284573, 0.3530985, 1.0]], ['2, k, 11', [0.3955948, 0.386419, 1.0]], ['2, k, 12', [0.2579199, -0.194095, 1.0]], ['2, k, 13', [0.0413815, -0.2224023, 1.0]], ['2, k, 14', [0.001438008, -0.5930867, 1.0]], ['2, k, 15', [-0.04369661, -0.6556746, 1.0]], ['2, k, 16', [0.421391, -0.1978429, 1.0]], ['2, k, 17', [0.3821745, -0.2471691, 1.0]], ['2, k, 18', [0.305176, -0.6149359, 1.0]], ['2, k, 19', [0.2723596, -0.6514394, 1.0]], ['2, k, 20', [0.3548086, 0.2966491, 1.0]], ['2, k, 21', [0.1274335, -0.1526957, 1.0]], ['2, k, 22', [0.08001002, -0.1177392, 1.0]], ['2, k, 23', [0.3637128, 0.4222879, 1.0]], ['2, k, 24', [0.3568091, 0.3850247, 1.0]]]
[['2, k, 0', [0.3470407, -0.1981961, 1.0]], ['2, k, 1', [0.3506107, 0.08651634, 1.0]], ['2, k, 2', [0.3544146, 0.364495, 1.0]], ['2, k, 3', [0.3693543, 0.5003242, 1.0]], ['2, k, 4', [0.1926817, 0.2752323, 1.0]], ['2, k, 5', [0.1100222, 0.06665139, 1.0]], ['2, k, 6', [0.1441132, -0.05884976, 1.0]], ['2, k, 7', [0.1623834, -0.1000173, 1.0]], ['2, k, 8', [0.4922315, 0.2470748, 1.0]], ['2, k, 9', [0.5082893, 0.290691, 1.0]], ['2, k, 10', [0.4337357, 0.3536763, 1.0]], ['2, k, 11', [0.3877553, 0.3960136, 1.0]], ['2, k, 12', [0.261219, -0.1943409, 1.0]], ['2, k, 13', [0.06665948, -0.2193054, 1.0]], ['2, k, 14', [0.03769474, -0.5901859, 1.0]], ['2, k, 15', [-0.005889151, -0.6516452, 1.0]], ['2, k, 16', [0.4248398, -0.1973247, 1.0]], ['2, k, 17', [0.3851725, -0.2483925, 1.0]], ['2, k, 18', [0.3054512, -0.6153224, 1.0]], ['2, k, 19', [0.2731137, -0.6518244, 1.0]], ['2, k, 20', [0.3543211, 0.2961844, 1.0]], ['2, k, 21', [0.1451007, -0.1406211, 1.0]], ['2, k, 22', [0.1073455, -0.1164203, 1.0]], ['2, k, 23', [0.3589859, 0.4307672, 1.0]], ['2, k, 24', [0.3513024, 0.4004748, 1.0]]]
[['2, k, 0', [0.3493173, -0.1977951, 1.0]], ['2, k, 1', [0.3506942, 0.086463, 1.0]], ['2, k, 2', [0.3526512, 0.3640741, 1.0]], ['2, k, 3', [0.3672914, 0.5001478, 1.0]], ['2, k, 4', [0.1922949, 0.2748767, 1.0]], ['2, k, 5', [0.1099935, 0.0670581, 1.0]], ['2, k, 6', [0.1426504, -0.05950424, 1.0]], ['2, k, 7', [0.1607484, -0.09395948, 1.0]], ['2, k, 8', [0.4921634, 0.2468715, 1.0]], ['2, k, 9', [0.5011016, 0.2971458, 1.0]], ['2, k, 10', [0.4215618, 0.3658588, 1.0]], ['2, k, 11', [0.3833929, 0.4058449, 1.0]], ['2, k, 12', [0.2631798, -0.1943247, 1.0]], ['2, k, 13', [0.08985252, -0.2194842, 1.0]], ['2, k, 14', [0.06389134, -0.590848, 1.0]], ['2, k, 15', [0.04217529, -0.6518555, 1.0]], ['2, k, 16', [0.4272378, -0.1965705, 1.0]], ['2, k, 17', [0.3887871, -0.2505963, 1.0]], ['2, k, 18', [0.3067695, -0.6167794, 1.0]], ['2, k, 19', [0.2747409, -0.6532602, 1.0]], ['2, k, 20', [0.3531453, 0.2958612, 1.0]], ['2, k, 21', [0.157694, -0.1327466, 1.0]], ['2, k, 22', [0.1114582, -0.1167908, 1.0]], ['2, k, 23', [0.3521794, 0.4402634, 1.0]], ['2, k, 24', [0.3619793, 0.3786231, 1.0]]]
[['2, k, 0', [0.3515821, -0.1970354, 1.0]], ['2, k, 1', [0.3510348, 0.08657223, 1.0]], ['2, k, 2', [0.3519641, 0.3639197, 1.0]], ['2, k, 3', [0.3640742, 0.50072, 1.0]], ['2, k, 4', [0.190133, 0.2744257, 1.0]], ['2, k, 5', [0.1084955, 0.06759842, 1.0]], ['2, k, 6', [0.1662268, -0.0620504, 1.0]], ['2, k, 7', [0.1860597, -0.106034, 1.0]], ['2, k, 8', [0.4922105, 0.2464408, 1.0]], ['2, k, 9', [0.5100852, 0.3043276, 1.0]], ['2, k, 10', [0.4263372, 0.3641957, 1.0]], ['2, k, 11', [0.3796196, 0.4110493, 1.0]], ['2, k, 12', [0.2655641, -0.1941374, 1.0]], ['2, k, 13', [0.1170358, -0.2325688, 1.0]], ['2, k, 14', [0.1105126, -0.6057923, 1.0]], ['2, k, 15', [0.09269305, -0.671016, 1.0]], ['2, k, 16', [0.4292614, -0.1954237, 1.0]], ['2, k, 17', [0.3914183, -0.2506169, 1.0]], ['2, k, 18', [0.3140044, -0.617357, 1.0]], ['2, k, 19', [0.281851, -0.6537897, 1.0]], ['2, k, 20', [0.3526555, 0.2957436, 1.0]], ['2, k, 21', [0.1719747, -0.1457439, 1.0]], ['2, k, 22', [0.1359618, -0.1036286, 1.0]], ['2, k, 23', [0.3495576, 0.4491119, 1.0]], ['2, k, 24', [0.3434435, 0.3927201, 1.0]]]
[['2, k, 0', [0.3522274, -0.1970402, 1.0]], ['2, k, 1', [0.3510295, 0.08644299, 1.0]], ['2, k, 2', [0.3508165, 0.3635468, 1.0]], ['2, k, 3', [0.3610637, 0.4998718, 1.0]], ['2, k, 4', [0.1900866, 0.2734491, 1.0]], ['2, k, 5', [0.1095209, 0.06838229, 1.0]], ['2, k, 6', [0.1424433, -0.06905176, 1.0]], ['2, k, 7', [0.1696942, -0.08543299, 1.0]], ['2, k, 8', [0.492304, 0.2462895, 1.0]], ['2, k, 9', [0.5097561, 0.3058889, 1.0]], ['2, k, 10', [0.4068308, 0.3875498, 1.0]], ['2, k, 11', [0.3750435, 0.415864, 1.0]], ['2, k, 12', [0.2659939, -0.1941703, 1.0]], ['2, k, 13', [0.1339628, -0.235209, 1.0]], ['2, k, 14', [0.1268206, -0.6069757, 1.0]], ['2, k, 15', [0.116321, -0.6754331, 1.0]], ['2, k, 16', [0.4300643, -0.1953739, 1.0]], ['2, k, 17', [0.3952583, -0.2542486, 1.0]], ['2, k, 18', [0.3164564, -0.6209008, 1.0]], ['2, k, 19', [0.2851154, -0.6573085, 1.0]], ['2, k, 20', [0.351776, 0.2954159, 1.0]], ['2, k, 21', [0.17142, -0.126957, 1.0]], ['2, k, 22', [0.1451156, -0.1193199, 1.0]], ['2, k, 23', [0.339838, 0.4516131, 1.0]], ['2, k, 24', [0.3372582, 0.3959747, 1.0]]]
[['2, k, 0', [0.3527806, -0.1970053, 1.0]], ['2, k, 1', [0.3510792, 0.08634315, 1.0]], ['2, k, 2', [0.3500776, 0.3632699, 1.0]], ['2, k, 3', [0.3593278, 0.4989702, 1.0]], ['2, k, 4', [0.1902621, 0.2728231, 1.0]], ['2, k, 5', [0.108761, 0.06858655, 1.0]], ['2, k, 6', [0.1681932, -0.06929585, 1.0]], ['2, k, 7', [0.1931611, -0.1063538, 1.0]], ['2, k, 8', [0.4922961, 0.2462881, 1.0]], ['2, k, 9', [0.5241443, 0.3138795, 1.0]], ['2, k, 10', [0.4061214, 0.3879476, 1.0]], ['2, k, 11', [0.3723227, 0.4229151, 1.0]], ['2, k, 12', [0.2665168, -0.1943016, 1.0]], ['2, k, 13', [0.160898, -0.256029, 1.0]], ['2, k, 14', [0.1479831, -0.6271479, 1.0]], ['2, k, 15', [0.155761, -0.6957173, 1.0]], ['2, k, 16', [0.4307511, -0.1952148, 1.0]], ['2, k, 17', [0.3986681, -0.2583271, 1.0]], ['2, k, 18', [0.3163708, -0.6242678, 1.0]], ['2, k, 19', [0.2744083, -0.682709, 1.0]], ['2, k, 20', [0.3511828, 0.2951639, 1.0]], ['2, k, 21', [0.1768358, -0.1447397, 1.0]], ['2, k, 22', [0.146675, -0.1325036, 1.0]], ['2, k, 23', [0.3405418, 0.457882, 1.0]], ['2, k, 24', [0.3345582, 0.4289939, 1.0]]]
