[['2, k, 0', [-0.0713419, -0.297001, 1.0]], ['2, k, 1', [-0.0789588, 0.0308583, 1.0]], ['2, k, 2', [-0.0858623, 0.349466, 1.0]], ['2, k, 3', [-0.09875, 0.504901, 1.0]], ['2, k, 4', [-0.279197, 0.241954, 1.0]], ['2, k, 5', [-0.3745, -0.029064, 1.0]], ['2, k, 6', [-0.418455, -0.264988, 1.0]], ['2, k, 7', [-0.399495, -0.345256, 1.0]], ['2, k, 8', [0.102963, 0.247062, 1.0]], ['2, k, 9', [0.205776, -0.0174116, 1.0]], ['2, k, 10', [0.240482, -0.286505, 1.0]], ['2, k, 11', [0.230461, -0.352012, 1.0]], ['2, k, 12', [-0.157514, -0.293489, 1.0]], ['2, k, 13', [-0.209699, -0.65461, 1.0]], ['2, k, 14', [-0.290218, -1.04805, 1.0]], ['2, k, 15', [-0.313721, -1.09082, 1.0]], ['2, k, 16', [0.0170703, -0.291274, 1.0]], ['2, k, 17', [0.0799175, -0.638842, 1.0]], ['2, k, 18', [0.151309, -1.04617, 1.0]], ['2, k, 19', [0.18811, -1.09766, 1.0]], ['2, k, 20', [-0.0842529, 0.271137, 1.0]], ['2, k, 21', [-0.387215, -0.400411, 1.0]], ['2, k, 22', [-0.312605, -0.370966, 1.0]], ['2, k, 23', [0.228284, -0.414682, 1.0]], ['2, k, 24', [0.164722, -0.377109, 1.0]]]
[['2, k, 0', [-0.0834588, -0.434704, 1.0]], ['2, k, 1', [-0.0900102, -0.138236, 1.0]], ['2, k, 2', [-0.0955271, 0.151553, 1.0]], ['2, k, 3', [-0.0955485, 0.280896, 1.0]], ['2, k, 4', [-0.225636, 0.0784309, 1.0]], ['2, k, 5', [-0.319696, 0.119681, 1.0]], ['2, k, 6', [-0.287525, 0.0777409, 1.0]], ['2, k, 7', [-0.35579, 0.0711606, 1.0]], ['2, k, 8', [0.0437458, 0.095233, 1.0]], ['2, k, 9', [0.172882, 0.121478, 1.0]], ['2, k, 10', [0.216693, 0.0720376, 1.0]], ['2, k, 11', [0.226434, 0.0602043, 1.0]], ['2, k, 12', [-0.163869, -0.431913, 1.0]], ['2, k, 13', [-0.290814, -0.705277, 1.0]], ['2, k, 14', [-0.333448, -1.10451, 1.0]], ['2, k, 15', [-0.328585, -1.15507, 1.0]], ['2, k, 16', [-0.000492329, -0.425805, 1.0]], ['2, k, 17', [0.154567, -0.688878, 1.0]], ['2, k, 18', [0.198541, -1.09405, 1.0]], ['2, k, 19', [0.196246, -1.14463, 1.0]], ['2, k, 20', [-0.0943528, 0.0801177, 1.0]], ['2, k, 21', [-0.384499, 0.0617809, 1.0]], ['2, k, 22', [-0.258237, 0.0619059, 1.0]], ['2, k, 23', [0.242018, 0.0414387, 1.0]], ['2, k, 24', [0.130517, 0.0549625, 1.0]]]
[['2, k, 0', [-0.0825536, -0.435607, 1.0]], ['2, k, 1', [-0.0896923, -0.138524, 1.0]], ['2, k, 2', [-0.095499, 0.151548, 1.0]], ['2, k, 3', [-0.0953689, 0.28096, 1.0]], ['2, k, 4', [-0.225725, 0.077154, 1.0]], ['2, k, 5', [-0.32094, 0.122383, 1.0]], ['2, k, 6', [-0.287643, 0.0783756, 1.0]], ['2, k, 7', [-0.35308, 0.0732104, 1.0]], ['2, k, 8', [0.0447678, 0.097579, 1.0]], ['2, k, 9', [0.152094, 0.122809, 1.0]], ['2, k, 10', [0.203287, 0.0765168, 1.0]], ['2, k, 11', [0.240757, 0.0624309, 1.0]], ['2, k, 12', [-0.1623, -0.433534, 1.0]], ['2, k, 13', [-0.292656, -0.705991, 1.0]], ['2, k, 14', [-0.334801, -1.1049, 1.0]], ['2, k, 15', [-0.329659, -1.15541, 1.0]], ['2, k, 16', [-0.000116335, -0.42611, 1.0]], ['2, k, 17', [0.154452, -0.688978, 1.0]], ['2, k, 18', [0.197989, -1.09468, 1.0]], ['2, k, 19', [0.195962, -1.14519, 1.0]], ['2, k, 20', [-0.0942741, 0.080073, 1.0]], ['2, k, 21', [-0.378024, 0.0599349, 1.0]], ['2, k, 22', [-0.258273, 0.0627473, 1.0]], ['2, k, 23', [0.249362, 0.0466528, 1.0]], ['2, k, 24', [0.151984, 0.0551653, 1.0]]]
[['2, k, 0', [-0.0822716, -0.43535, 1.0]], ['2, k, 1', [-0.0894963, -0.138438, 1.0]], ['2, k, 2', [-0.0954784, 0.151576, 1.0]], ['2, k, 3', [-0.0951613, 0.281423, 1.0]], ['2, k, 4', [-0.225756, 0.0761269, 1.0]], ['2, k, 5', [-0.320582, 0.124759, 1.0]], ['2, k, 6', [-0.288664, 0.0799684, 1.0]], ['2, k, 7', [-0.362751, 0.0748071, 1.0]], ['2, k, 8', [0.0452676, 0.094485, 1.0]], ['2, k, 9', [0.147475, 0.128158, 1.0]], ['2, k, 10', [0.193583, 0.0931345, 1.0]], ['2, k, 11', [0.237251, 0.067534, 1.0]], ['2, k, 12', [-0.162538, -0.433392, 1.0]], ['2, k, 13', [-0.292649, -0.705579, 1.0]], ['2, k, 14', [-0.334486, -1.10464, 1.0]], ['2, k, 15', [-0.329131, -1.1552, 1.0]], ['2, k, 16', [0.00116657, -0.425474, 1.0]], ['2, k, 17', [0.152539, -0.688261, 1.0]], ['2, k, 18', [0.196139, -1.09385, 1.0]], ['2, k, 19', [0.194354, -1.14443, 1.0]], ['2, k, 20', [-0.0942137, 0.0801121, 1.0]], ['2, k, 21', [-0.386753, 0.0641714, 1.0]], ['2, k, 22', [-0.27348, 0.0639749, 1.0]], ['2, k, 23', [0.249735, 0.0507617, 1.0]], ['2, k, 24', [0.145166, 0.058345, 1.0]]]
[['2, k, 0', [-0.0819662, -0.435231, 1.0]], ['2, k, 1', [-0.0895007, -0.137053, 1.0]], ['2, k, 2', [-0.0965393, 0.15686, 1.0]], ['2, k, 3', [-0.095083, 0.281786, 1.0]], ['2, k, 4', [-0.22579, 0.0758115, 1.0]], ['2, k, 5', [-0.32034, 0.124035, 1.0]], ['2, k, 6', [-0.290661, 0.0797763, 1.0]], ['2, k, 7', [-0.359526, 0.076528, 1.0]], ['2, k, 8', [0.0456025, 0.096753, 1.0]], ['2, k, 9', [0.172245, 0.131388, 1.0]], ['2, k, 10', [0.193159, 0.094083, 1.0]], ['2, k, 11', [0.219559, 0.0708626, 1.0]], ['2, k, 12', [-0.16221, -0.433388, 1.0]], ['2, k, 13', [-0.293263, -0.706022, 1.0]], ['2, k, 14', [-0.334798, -1.10511, 1.0]], ['2, k, 15', [-0.329474, -1.15564, 1.0]], ['2, k, 16', [0.00138164, -0.42522, 1.0]], ['2, k, 17', [0.152467, -0.688399, 1.0]], ['2, k, 18', [0.195579, -1.09408, 1.0]], ['2, k, 19', [0.193767, -1.14463, 1.0]], ['2, k, 20', [-0.0948744, 0.0840805, 1.0]], ['2, k, 21', [-0.386778, 0.0663505, 1.0]], ['2, k, 22', [-0.272173, 0.0667382, 1.0]], ['2, k, 23', [0.240293, 0.0535282, 1.0]], ['2, k, 24', [0.125142, 0.0638851, 1.0]]]
[['2, k, 0', [-0.0871407, -0.438364, 1.0]], ['2, k, 1', [-0.0903458, -0.137272, 1.0]], ['2, k, 2', [-0.0962133, 0.157191, 1.0]], ['2, k, 3', [-0.0950188, 0.282571, 1.0]], ['2, k, 4', [-0.225841, 0.0754437, 1.0]], ['2, k, 5', [-0.319822, 0.126369, 1.0]], ['2, k, 6', [-0.290989, 0.0817089, 1.0]], ['2, k, 7', [-0.35681, 0.080026, 1.0]], ['2, k, 8', [0.0455677, 0.0968116, 1.0]], ['2, k, 9', [0.17219, 0.131618, 1.0]], ['2, k, 10', [0.207313, 0.0952877, 1.0]], ['2, k, 11', [0.239382, 0.0732336, 1.0]], ['2, k, 12', [-0.165756, -0.435336, 1.0]], ['2, k, 13', [-0.294544, -0.712161, 1.0]], ['2, k, 14', [-0.336276, -1.11159, 1.0]], ['2, k, 15', [-0.330949, -1.16169, 1.0]], ['2, k, 16', [-0.00619476, -0.429583, 1.0]], ['2, k, 17', [0.158707, -0.689385, 1.0]], ['2, k, 18', [0.201366, -1.0949, 1.0]], ['2, k, 19', [0.199459, -1.1451, 1.0]], ['2, k, 20', [-0.0947755, 0.0842822, 1.0]], ['2, k, 21', [-0.379571, 0.0684505, 1.0]], ['2, k, 22', [-0.262429, 0.0683686, 1.0]], ['2, k, 23', [0.251023, 0.0555097, 1.0]], ['2, k, 24', [0.146919, 0.0645033, 1.0]]]
[['2, k, 0', [-0.0823325, -0.435301, 1.0]], ['2, k, 1', [-0.0895765, -0.135947, 1.0]], ['2, k, 2', [-0.0965696, 0.158139, 1.0]], ['2, k, 3', [-0.0951917, 0.286339, 1.0]], ['2, k, 4', [-0.225885, 0.0751862, 1.0]], ['2, k, 5', [-0.318734, 0.132847, 1.0]], ['2, k, 6', [-0.349235, 0.0980477, 1.0]], ['2, k, 7', [-0.364248, 0.0837127, 1.0]], ['2, k, 8', [0.0461512, 0.0990418, 1.0]], ['2, k, 9', [0.143158, 0.141671, 1.0]], ['2, k, 10', [0.218752, 0.114797, 1.0]], ['2, k, 11', [0.24062, 0.0766299, 1.0]], ['2, k, 12', [-0.162724, -0.433829, 1.0]], ['2, k, 13', [-0.295382, -0.710725, 1.0]], ['2, k, 14', [-0.335368, -1.10945, 1.0]], ['2, k, 15', [-0.330176, -1.15965, 1.0]], ['2, k, 16', [0.000924664, -0.424118, 1.0]], ['2, k, 17', [0.154306, -0.690493, 1.0]], ['2, k, 18', [0.197164, -1.09624, 1.0]], ['2, k, 19', [0.195196, -1.14648, 1.0]], ['2, k, 20', [-0.0948932, 0.0853079, 1.0]], ['2, k, 21', [-0.374281, 0.0699641, 1.0]], ['2, k, 22', [-0.280023, 0.0735034, 1.0]], ['2, k, 23', [0.248623, 0.0600183, 1.0]], ['2, k, 24', [0.154747, 0.0690168, 1.0]]]
[['2, k, 0', [-0.0809276, -0.432244, 1.0]], ['2, k, 1', [-0.088415, -0.13248, 1.0]], ['2, k, 2', [-0.0953917, 0.162281, 1.0]], ['2, k, 3', [-0.0951666, 0.291119, 1.0]], ['2, k, 4', [-0.225861, 0.0752213, 1.0]], ['2, k, 5', [-0.319159, 0.135413, 1.0]], ['2, k, 6', [-0.280642, 0.0966429, 1.0]], ['2, k, 7', [-0.352244, 0.0862668, 1.0]], ['2, k, 8', [0.0463912, 0.100826, 1.0]], ['2, k, 9', [0.143556, 0.144999, 1.0]], ['2, k, 10', [0.192569, 0.110901, 1.0]], ['2, k, 11', [0.238401, 0.0823879, 1.0]], ['2, k, 12', [-0.162121, -0.431254, 1.0]], ['2, k, 13', [-0.29474, -0.709676, 1.0]], ['2, k, 14', [-0.334701, -1.10866, 1.0]], ['2, k, 15', [-0.329458, -1.15906, 1.0]], ['2, k, 16', [0.00308235, -0.420743, 1.0]], ['2, k, 17', [0.151774, -0.689934, 1.0]], ['2, k, 18', [0.194234, -1.09582, 1.0]], ['2, k, 19', [0.192369, -1.14625, 1.0]], ['2, k, 20', [-0.0937312, 0.0893611, 1.0]], ['2, k, 21', [-0.379161, 0.0736942, 1.0]], ['2, k, 22', [-0.258352, 0.0758296, 1.0]], ['2, k, 23', [0.25466, 0.0660075, 1.0]], ['2, k, 24', [0.152849, 0.0738286, 1.0]]]
[['2, k, 0', [-0.0792198, -0.429393, 1.0]], ['2, k, 1', [-0.0876792, -0.128769, 1.0]], ['2, k, 2', [-0.0956501, 0.166518, 1.0]], ['2, k, 3', [-0.095505, 0.297164, 1.0]], ['2, k, 4', [-0.226094, 0.0765941, 1.0]], ['2, k, 5', [-0.318041, 0.143377, 1.0]], ['2, k, 6', [-0.284411, 0.101225, 1.0]], ['2, k, 7', [-0.349364, 0.0905765, 1.0]], ['2, k, 8', [0.046439, 0.100649, 1.0]], ['2, k, 9', [0.144932, 0.146797, 1.0]], ['2, k, 10', [0.196601, 0.11251, 1.0]], ['2, k, 11', [0.242228, 0.0865805, 1.0]], ['2, k, 12', [-0.16086, -0.428375, 1.0]], ['2, k, 13', [-0.295069, -0.708897, 1.0]], ['2, k, 14', [-0.334436, -1.10828, 1.0]], ['2, k, 15', [-0.329025, -1.15865, 1.0]], ['2, k, 16', [0.00510897, -0.418028, 1.0]], ['2, k, 17', [0.151165, -0.69175, 1.0]], ['2, k, 18', [0.193156, -1.09846, 1.0]], ['2, k, 19', [0.191481, -1.14881, 1.0]], ['2, k, 20', [-0.0937486, 0.0935386, 1.0]], ['2, k, 21', [-0.37626, 0.0768479, 1.0]], ['2, k, 22', [-0.256722, 0.0800246, 1.0]], ['2, k, 23', [0.252127, 0.0701842, 1.0]], ['2, k, 24', [0.160226, 0.0788614, 1.0]]]
[['2, k, 0', [-0.0781032, -0.424916, 1.0]], ['2, k, 1', [-0.0867316, -0.122399, 1.0]], ['2, k, 2', [-0.09491, 0.174304, 1.0]], ['2, k, 3', [-0.0953468, 0.305773, 1.0]], ['2, k, 4', [-0.225955, 0.0787071, 1.0]], ['2, k, 5', [-0.317259, 0.146033, 1.0]], ['2, k, 6', [-0.283797, 0.101791, 1.0]], ['2, k, 7', [-0.348375, 0.0948605, 1.0]], ['2, k, 8', [0.0462355, 0.101337, 1.0]], ['2, k, 9', [0.148451, 0.1844, 1.0]], ['2, k, 10', [0.20034, 0.119412, 1.0]], ['2, k, 11', [0.241447, 0.0900436, 1.0]], ['2, k, 12', [-0.159619, -0.423528, 1.0]], ['2, k, 13', [-0.295859, -0.708479, 1.0]], ['2, k, 14', [-0.335747, -1.1098, 1.0]], ['2, k, 15', [-0.330259, -1.16026, 1.0]], ['2, k, 16', [0.00593716, -0.414124, 1.0]], ['2, k, 17', [0.150052, -0.692671, 1.0]], ['2, k, 18', [0.192084, -1.09959, 1.0]], ['2, k, 19', [0.190491, -1.15004, 1.0]], ['2, k, 20', [-0.0929644, 0.101045, 1.0]], ['2, k, 21', [-0.376888, 0.0837133, 1.0]], ['2, k, 22', [-0.256992, 0.0844675, 1.0]], ['2, k, 23', [0.254246, 0.0729764, 1.0]], ['2, k, 24', [0.160222, 0.0818678, 1.0]]]
[['2, k, 0', [-0.0791701, -0.397846, 1.0]], ['2, k, 1', [-0.0870116, -0.106584, 1.0]], ['2, k, 2', [-0.0946223, 0.181432, 1.0]], ['2, k, 3', [-0.0956993, 0.314275, 1.0]], ['2, k, 4', [-0.228864, 0.187991, 1.0]], ['2, k, 5', [-0.316469, 0.150647, 1.0]], ['2, k, 6', [-0.282934, 0.103561, 1.0]], ['2, k, 7', [-0.344947, 0.0997069, 1.0]], ['2, k, 8', [0.0466948, 0.10746, 1.0]], ['2, k, 9', [0.167541, 0.166552, 1.0]], ['2, k, 10', [0.208111, 0.11564, 1.0]], ['2, k, 11', [0.240228, 0.094814, 1.0]], ['2, k, 12', [-0.155522, -0.388342, 1.0]], ['2, k, 13', [-0.286104, -0.698244, 1.0]], ['2, k, 14', [-0.325178, -1.09959, 1.0]], ['2, k, 15', [-0.318331, -1.14999, 1.0]], ['2, k, 16', [0.000405818, -0.39376, 1.0]], ['2, k, 17', [0.147457, -0.691803, 1.0]], ['2, k, 18', [0.189892, -1.09958, 1.0]], ['2, k, 19', [0.18987, -1.14982, 1.0]], ['2, k, 20', [-0.0927871, 0.110058, 1.0]], ['2, k, 21', [-0.376839, 0.0909839, 1.0]], ['2, k, 22', [-0.256288, 0.0895848, 1.0]], ['2, k, 23', [0.255174, 0.0796991, 1.0]], ['2, k, 24', [0.154841, 0.0870966, 1.0]]]
[['2, k, 0', [-0.0785223, -0.393746, 1.0]], ['2, k, 1', [-0.086327, -0.0973384, 1.0]], ['2, k, 2', [-0.0938628, 0.194298, 1.0]], ['2, k, 3', [-0.0953411, 0.329172, 1.0]], ['2, k, 4', [-0.228888, 0.188125, 1.0]], ['2, k, 5', [-0.31508, 0.166692, 1.0]], ['2, k, 6', [-0.284393, 0.114453, 1.0]], ['2, k, 7', [-0.346732, 0.108048, 1.0]], ['2, k, 8', [0.0463796, 0.109769, 1.0]], ['2, k, 9', [0.152975, 0.175268, 1.0]], ['2, k, 10', [0.201427, 0.124694, 1.0]], ['2, k, 11', [0.240129, 0.102209, 1.0]], ['2, k, 12', [-0.154796, -0.385628, 1.0]], ['2, k, 13', [-0.287205, -0.69914, 1.0]], ['2, k, 14', [-0.326192, -1.10204, 1.0]], ['2, k, 15', [-0.319543, -1.15245, 1.0]], ['2, k, 16', [0.000525469, -0.389398, 1.0]], ['2, k, 17', [0.147361, -0.694582, 1.0]], ['2, k, 18', [0.189976, -1.10391, 1.0]], ['2, k, 19', [0.189756, -1.15415, 1.0]], ['2, k, 20', [-0.0920667, 0.122319, 1.0]], ['2, k, 21', [-0.378958, 0.092737, 1.0]], ['2, k, 22', [-0.330729, 0.0655533, 1.0]], ['2, k, 23', [0.254774, 0.0846041, 1.0]], ['2, k, 24', [0.158573, 0.0945161, 1.0]]]
[['2, k, 0', [-0.0737265, -0.382659, 1.0]], ['2, k, 1', [-0.0841772, -0.0842164, 1.0]], ['2, k, 2', [-0.0943022, 0.208196, 1.0]], ['2, k, 3', [-0.0958432, 0.34194, 1.0]], ['2, k, 4', [-0.228821, 0.188639, 1.0]], ['2, k, 5', [-0.31427, 0.177981, 1.0]], ['2, k, 6', [-0.318863, 0.132452, 1.0]], ['2, k, 7', [-0.355657, 0.118747, 1.0]], ['2, k, 8', [0.0472236, 0.140476, 1.0]], ['2, k, 9', [0.146922, 0.185445, 1.0]], ['2, k, 10', [0.217282, 0.163957, 1.0]], ['2, k, 11', [0.244339, 0.110849, 1.0]], ['2, k, 12', [-0.150157, -0.377617, 1.0]], ['2, k, 13', [-0.287598, -0.697459, 1.0]], ['2, k, 14', [-0.326125, -1.1004, 1.0]], ['2, k, 15', [-0.320376, -1.15089, 1.0]], ['2, k, 16', [0.00493442, -0.376028, 1.0]], ['2, k, 17', [0.143106, -0.692971, 1.0]], ['2, k, 18', [0.18555, -1.10406, 1.0]], ['2, k, 19', [0.184512, -1.15433, 1.0]], ['2, k, 20', [-0.0918782, 0.136057, 1.0]], ['2, k, 21', [-0.377307, 0.104195, 1.0]], ['2, k, 22', [-0.262926, 0.107408, 1.0]], ['2, k, 23', [0.253586, 0.0942552, 1.0]], ['2, k, 24', [0.166061, 0.10184, 1.0]]]
[['2, k, 0', [-0.076781, -0.366568, 1.0]], ['2, k, 1', [-0.0856872, -0.0686449, 1.0]], ['2, k, 2', [-0.0940181, 0.223069, 1.0]], ['2, k, 3', [-0.0954754, 0.355076, 1.0]], ['2, k, 4', [-0.228961, 0.189744, 1.0]], ['2, k, 5', [-0.315414, 0.190217, 1.0]], ['2, k, 6', [-0.290711, 0.143185, 1.0]], ['2, k, 7', [-0.353773, 0.128728, 1.0]], ['2, k, 8', [0.0500688, 0.200463, 1.0]], ['2, k, 9', [0.157088, 0.19164, 1.0]], ['2, k, 10', [0.207227, 0.154372, 1.0]], ['2, k, 11', [0.241838, 0.11847, 1.0]], ['2, k, 12', [-0.152464, -0.363587, 1.0]], ['2, k, 13', [-0.28728, -0.69125, 1.0]], ['2, k, 14', [-0.326218, -1.09852, 1.0]], ['2, k, 15', [-0.321834, -1.14936, 1.0]], ['2, k, 16', [0.00112506, -0.35873, 1.0]], ['2, k, 17', [0.139576, -0.684118, 1.0]], ['2, k, 18', [0.182002, -1.09808, 1.0]], ['2, k, 19', [0.240507, -1.13338, 1.0]], ['2, k, 20', [-0.09206, 0.151116, 1.0]], ['2, k, 21', [-0.380967, 0.115589, 1.0]], ['2, k, 22', [-0.26357, 0.116741, 1.0]], ['2, k, 23', [0.250365, 0.100749, 1.0]], ['2, k, 24', [0.157618, 0.109986, 1.0]]]
[['2, k, 0', [-0.0738833, -0.359829, 1.0]], ['2, k, 1', [-0.0838112, -0.0597298, 1.0]], ['2, k, 2', [-0.0932966, 0.234133, 1.0]], ['2, k, 3', [-0.0949891, 0.371071, 1.0]], ['2, k, 4', [-0.228692, 0.186348, 1.0]], ['2, k, 5', [-0.31977, 0.202122, 1.0]], ['2, k, 6', [-0.289573, 0.146862, 1.0]], ['2, k, 7', [-0.347528, 0.136549, 1.0]], ['2, k, 8', [0.0500657, 0.200917, 1.0]], ['2, k, 9', [0.153306, 0.20418, 1.0]], ['2, k, 10', [0.219577, 0.172288, 1.0]], ['2, k, 11', [0.244573, 0.126573, 1.0]], ['2, k, 12', [-0.150192, -0.35838, 1.0]], ['2, k, 13', [-0.288316, -0.69029, 1.0]], ['2, k, 14', [-0.327994, -1.09972, 1.0]], ['2, k, 15', [-0.323022, -1.15057, 1.0]], ['2, k, 16', [0.00470783, -0.350391, 1.0]], ['2, k, 17', [0.137851, -0.683953, 1.0]], ['2, k, 18', [0.179673, -1.10029, 1.0]], ['2, k, 19', [0.248209, -1.12119, 1.0]], ['2, k, 20', [-0.0910336, 0.161667, 1.0]], ['2, k, 21', [-0.374754, 0.124387, 1.0]], ['2, k, 22', [-0.257207, 0.124492, 1.0]], ['2, k, 23', [0.252643, 0.108292, 1.0]], ['2, k, 24', [0.167077, 0.118838, 1.0]]]
[['2, k, 0', [-0.0773678, -0.343404, 1.0]], ['2, k, 1', [-0.0858374, -0.0427041, 1.0]], ['2, k, 2', [-0.0935739, 0.251251, 1.0]], ['2, k, 3', [-0.0950397, 0.388137, 1.0]], ['2, k, 4', [-0.228485, 0.20949, 1.0]], ['2, k, 5', [-0.31953, 0.208118, 1.0]], ['2, k, 6', [-0.289496, 0.152259, 1.0]], ['2, k, 7', [-0.347006, 0.14383, 1.0]], ['2, k, 8', [0.0502014, 0.21009, 1.0]], ['2, k, 9', [0.154422, 0.21469, 1.0]], ['2, k, 10', [0.223783, 0.180861, 1.0]], ['2, k, 11', [0.244902, 0.13598, 1.0]], ['2, k, 12', [-0.151857, -0.342122, 1.0]], ['2, k, 13', [-0.283255, -0.683065, 1.0]], ['2, k, 14', [-0.323777, -1.09516, 1.0]], ['2, k, 15', [-0.339677, -1.14578, 1.0]], ['2, k, 16', [-0.000578261, -0.334483, 1.0]], ['2, k, 17', [0.135014, -0.6716, 1.0]], ['2, k, 18', [0.177425, -1.08852, 1.0]], ['2, k, 19', [0.219463, -1.1267, 1.0]], ['2, k, 20', [-0.0917699, 0.178808, 1.0]], ['2, k, 21', [-0.377794, 0.13015, 1.0]], ['2, k, 22', [-0.257125, 0.132017, 1.0]], ['2, k, 23', [0.254863, 0.119433, 1.0]], ['2, k, 24', [0.164213, 0.127652, 1.0]]]
[['2, k, 0', [-0.0774359, -0.333257, 1.0]], ['2, k, 1', [-0.0849702, -0.0318489, 1.0]], ['2, k, 2', [-0.0917586, 0.262874, 1.0]], ['2, k, 3', [-0.094877, 0.39972, 1.0]], ['2, k, 4', [-0.228759, 0.216926, 1.0]], ['2, k, 5', [-0.316527, 0.218246, 1.0]], ['2, k, 6', [-0.309128, 0.166389, 1.0]], ['2, k, 7', [-0.354973, 0.152927, 1.0]], ['2, k, 8', [0.0513304, 0.217639, 1.0]], ['2, k, 9', [0.153723, 0.223405, 1.0]], ['2, k, 10', [0.20171, 0.180906, 1.0]], ['2, k, 11', [0.244236, 0.145936, 1.0]], ['2, k, 12', [-0.152242, -0.330186, 1.0]], ['2, k, 13', [-0.27945, -0.678301, 1.0]], ['2, k, 14', [-0.321156, -1.09362, 1.0]], ['2, k, 15', [-0.338272, -1.12676, 1.0]], ['2, k, 16', [-0.000398388, -0.326388, 1.0]], ['2, k, 17', [0.143737, -0.664235, 1.0]], ['2, k, 18', [0.182901, -1.08503, 1.0]], ['2, k, 19', [0.208561, -1.1334, 1.0]], ['2, k, 20', [-0.0901938, 0.190238, 1.0]], ['2, k, 21', [-0.379518, 0.136827, 1.0]], ['2, k, 22', [-0.264628, 0.140666, 1.0]], ['2, k, 23', [0.254643, 0.128911, 1.0]], ['2, k, 24', [0.161135, 0.136963, 1.0]]]
[['2, k, 0', [-0.0760332, -0.327499, 1.0]], ['2, k, 1', [-0.0840074, -0.0223619, 1.0]], ['2, k, 2', [-0.0915197, 0.276601, 1.0]], ['2, k, 3', [-0.094344, 0.413656, 1.0]], ['2, k, 4', [-0.228187, 0.220321, 1.0]], ['2, k, 5', [-0.314975, 0.225584, 1.0]], ['2, k, 6', [-0.282848, 0.177749, 1.0]], ['2, k, 7', [-0.345988, 0.159487, 1.0]], ['2, k, 8', [0.0528875, 0.226927, 1.0]], ['2, k, 9', [0.1526, 0.230811, 1.0]], ['2, k, 10', [0.184746, 0.185017, 1.0]], ['2, k, 11', [0.222294, 0.152724, 1.0]], ['2, k, 12', [-0.150113, -0.323811, 1.0]], ['2, k, 13', [-0.277769, -0.673459, 1.0]], ['2, k, 14', [-0.320806, -1.09062, 1.0]], ['2, k, 15', [-0.327372, -1.11666, 1.0]], ['2, k, 16', [0.000311636, -0.321451, 1.0]], ['2, k, 17', [0.143813, -0.661877, 1.0]], ['2, k, 18', [0.181309, -1.08369, 1.0]], ['2, k, 19', [0.211896, -1.12902, 1.0]], ['2, k, 20', [-0.0897461, 0.202886, 1.0]], ['2, k, 21', [-0.37607, 0.143597, 1.0]], ['2, k, 22', [-0.255195, 0.147024, 1.0]], ['2, k, 23', [0.241406, 0.136946, 1.0]], ['2, k, 24', [0.126144, 0.145059, 1.0]]]
[['2, k, 0', [-0.073692, -0.323976, 1.0]], ['2, k, 1', [-0.0834002, -0.01511, 1.0]], ['2, k, 2', [-0.0918315, 0.287288, 1.0]], ['2, k, 3', [-0.0926707, 0.427521, 1.0]], ['2, k, 4', [-0.227777, 0.218594, 1.0]], ['2, k, 5', [-0.314561, 0.232622, 1.0]], ['2, k, 6', [-0.282811, 0.180756, 1.0]], ['2, k, 7', [-0.344608, 0.164462, 1.0]], ['2, k, 8', [0.0526879, 0.226205, 1.0]], ['2, k, 9', [0.150813, 0.241721, 1.0]], ['2, k, 10', [0.186412, 0.199382, 1.0]], ['2, k, 11', [0.2174, 0.160847, 1.0]], ['2, k, 12', [-0.149019, -0.319783, 1.0]], ['2, k, 13', [-0.274937, -0.670371, 1.0]], ['2, k, 14', [-0.321495, -1.08975, 1.0]], ['2, k, 15', [-0.31924, -1.10243, 1.0]], ['2, k, 16', [0.00377301, -0.318571, 1.0]], ['2, k, 17', [0.143474, -0.665002, 1.0]], ['2, k, 18', [0.181208, -1.08906, 1.0]], ['2, k, 19', [0.204294, -1.11018, 1.0]], ['2, k, 20', [-0.0898462, 0.212435, 1.0]], ['2, k, 21', [-0.37499, 0.151438, 1.0]], ['2, k, 22', [-0.254785, 0.152697, 1.0]], ['2, k, 23', [0.241618, 0.143288, 1.0]], ['2, k, 24', [0.124576, 0.151115, 1.0]]]
