[['2, k, 0', [-0.243827, -0.316542, 1.0]], ['2, k, 1', [-0.249457, 0.00210512, 1.0]], ['2, k, 2', [-0.253359, 0.311653, 1.0]], ['2, k, 3', [-0.252813, 0.471172, 1.0]], ['2, k, 4', [-0.426079, 0.213664, 1.0]], ['2, k, 5', [-0.510468, 0.0122201, 1.0]], ['2, k, 6', [-0.57164, -0.14044, 1.0]], ['2, k, 7', [-0.562457, -0.199203, 1.0]], ['2, k, 8', [-0.0891244, 0.197262, 1.0]], ['2, k, 9', [-0.0130838, 0.0296287, 1.0]], ['2, k, 10', [0.0386464, -0.1253, 1.0]], ['2, k, 11', [0.0501975, -0.199482, 1.0]], ['2, k, 12', [-0.316942, -0.307712, 1.0]], ['2, k, 13', [-0.36538, -0.67451, 1.0]], ['2, k, 14', [-0.378717, -1.03992, 1.0]], ['2, k, 15', [-0.397705, -1.11133, 1.0]], ['2, k, 16', [-0.162963, -0.315343, 1.0]], ['2, k, 17', [-0.122621, -0.663271, 1.0]], ['2, k, 18', [-0.111578, -1.05195, 1.0]], ['2, k, 19', [-0.106323, -1.1123, 1.0]], ['2, k, 20', [-0.252676, 0.235541, 1.0]], ['2, k, 21', [-0.555606, -0.223393, 1.0]], ['2, k, 22', [-0.480194, -0.204015, 1.0]], ['2, k, 23', [0.0594378, -0.228307, 1.0]], ['2, k, 24', [0.0948568, -0.208814, 1.0]]]
[['2, k, 0', [-0.24474, -0.30037, 1.0]], ['2, k, 1', [-0.246098, 0.0155365, 1.0]], ['2, k, 2', [-0.245157, 0.321588, 1.0]], ['2, k, 3', [-0.251617, 0.477397, 1.0]], ['2, k, 4', [-0.40352, 0.232675, 1.0]], ['2, k, 5', [-0.492651, 0.134392, 1.0]], ['2, k, 6', [-0.542594, 0.0432298, 1.0]], ['2, k, 7', [-0.55903, 0.0146819, 1.0]], ['2, k, 8', [-0.0991585, 0.230181, 1.0]], ['2, k, 9', [0.00947582, 0.116086, 1.0]], ['2, k, 10', [0.0413447, 0.0443068, 1.0]], ['2, k, 11', [0.0533338, 0.010708, 1.0]], ['2, k, 12', [-0.31797, -0.298314, 1.0]], ['2, k, 13', [-0.359123, -0.685413, 1.0]], ['2, k, 14', [-0.380298, -1.03905, 1.0]], ['2, k, 15', [-0.394397, -1.11041, 1.0]], ['2, k, 16', [-0.163928, -0.292726, 1.0]], ['2, k, 17', [-0.122197, -0.672091, 1.0]], ['2, k, 18', [-0.116557, -1.04499, 1.0]], ['2, k, 19', [-0.105151, -1.10713, 1.0]], ['2, k, 20', [-0.245846, 0.246378, 1.0]], ['2, k, 21', [-0.555255, 0.00404232, 1.0]], ['2, k, 22', [-0.480777, 0.00993409, 1.0]], ['2, k, 23', [0.0703742, 0.00475576, 1.0]], ['2, k, 24', [-0.0133624, 0.00767901, 1.0]]]
[['2, k, 0', [-0.244713, -0.300276, 1.0]], ['2, k, 1', [-0.245931, 0.0155327, 1.0]], ['2, k, 2', [-0.244886, 0.321416, 1.0]], ['2, k, 3', [-0.251424, 0.477572, 1.0]], ['2, k, 4', [-0.40425, 0.230425, 1.0]], ['2, k, 5', [-0.492266, 0.129679, 1.0]], ['2, k, 6', [-0.541166, 0.0310443, 1.0]], ['2, k, 7', [-0.553014, -0.0220861, 1.0]], ['2, k, 8', [-0.0961591, 0.228509, 1.0]], ['2, k, 9', [0.00701322, 0.108596, 1.0]], ['2, k, 10', [0.0385835, 0.0335831, 1.0]], ['2, k, 11', [0.053854, -0.0218679, 1.0]], ['2, k, 12', [-0.318007, -0.298129, 1.0]], ['2, k, 13', [-0.359128, -0.678025, 1.0]], ['2, k, 14', [-0.380174, -1.03924, 1.0]], ['2, k, 15', [-0.394574, -1.11009, 1.0]], ['2, k, 16', [-0.163851, -0.292687, 1.0]], ['2, k, 17', [-0.121954, -0.666626, 1.0]], ['2, k, 18', [-0.116556, -1.04501, 1.0]], ['2, k, 19', [-0.10539, -1.10691, 1.0]], ['2, k, 20', [-0.245569, 0.246248, 1.0]], ['2, k, 21', [-0.542571, -0.0535551, 1.0]], ['2, k, 22', [-0.455605, -0.0273937, 1.0]], ['2, k, 23', [0.065643, -0.0323351, 1.0]], ['2, k, 24', [-0.0123429, -0.0270516, 1.0]]]
[['2, k, 0', [-0.244719, -0.30032, 1.0]], ['2, k, 1', [-0.245752, 0.0153482, 1.0]], ['2, k, 2', [-0.244452, 0.321205, 1.0]], ['2, k, 3', [-0.251026, 0.477609, 1.0]], ['2, k, 4', [-0.403891, 0.229232, 1.0]], ['2, k, 5', [-0.492155, 0.106409, 1.0]], ['2, k, 6', [-0.547731, 0.0161492, 1.0]], ['2, k, 7', [-0.55415, -0.0513402, 1.0]], ['2, k, 8', [-0.0930456, 0.224627, 1.0]], ['2, k, 9', [0.00642901, 0.0995627, 1.0]], ['2, k, 10', [0.0375806, 0.0051247, 1.0]], ['2, k, 11', [0.0522054, -0.0535111, 1.0]], ['2, k, 12', [-0.31806, -0.298088, 1.0]], ['2, k, 13', [-0.359084, -0.677873, 1.0]], ['2, k, 14', [-0.380223, -1.03968, 1.0]], ['2, k, 15', [-0.39423, -1.1098, 1.0]], ['2, k, 16', [-0.163791, -0.292901, 1.0]], ['2, k, 17', [-0.122361, -0.66405, 1.0]], ['2, k, 18', [-0.116916, -1.04573, 1.0]], ['2, k, 19', [-0.10581, -1.10681, 1.0]], ['2, k, 20', [-0.245175, 0.246029, 1.0]], ['2, k, 21', [-0.543678, -0.0717728, 1.0]], ['2, k, 22', [-0.463058, -0.0567505, 1.0]], ['2, k, 23', [0.0673851, -0.062528, 1.0]], ['2, k, 24', [-0.0140683, -0.0581016, 1.0]]]
[['2, k, 0', [-0.244703, -0.300441, 1.0]], ['2, k, 1', [-0.245601, 0.0152026, 1.0]], ['2, k, 2', [-0.244062, 0.320962, 1.0]], ['2, k, 3', [-0.250585, 0.477579, 1.0]], ['2, k, 4', [-0.405774, 0.227034, 1.0]], ['2, k, 5', [-0.492886, 0.095191, 1.0]], ['2, k, 6', [-0.543839, -0.00887939, 1.0]], ['2, k, 7', [-0.554401, -0.0845989, 1.0]], ['2, k, 8', [-0.0907727, 0.221787, 1.0]], ['2, k, 9', [0.0030014, 0.0896794, 1.0]], ['2, k, 10', [0.0371125, -0.0167569, 1.0]], ['2, k, 11', [0.0519934, -0.0827999, 1.0]], ['2, k, 12', [-0.31812, -0.298186, 1.0]], ['2, k, 13', [-0.359321, -0.678679, 1.0]], ['2, k, 14', [-0.379657, -1.03959, 1.0]], ['2, k, 15', [-0.394287, -1.10979, 1.0]], ['2, k, 16', [-0.163637, -0.293064, 1.0]], ['2, k, 17', [-0.122328, -0.662565, 1.0]], ['2, k, 18', [-0.116956, -1.04632, 1.0]], ['2, k, 19', [-0.106064, -1.10686, 1.0]], ['2, k, 20', [-0.244832, 0.245802, 1.0]], ['2, k, 21', [-0.548926, -0.10002, 1.0]], ['2, k, 22', [-0.469142, -0.0867221, 1.0]], ['2, k, 23', [0.0655613, -0.0931249, 1.0]], ['2, k, 24', [-0.0155324, -0.0878728, 1.0]]]
[['2, k, 0', [-0.244702, -0.300559, 1.0]], ['2, k, 1', [-0.245461, 0.0150582, 1.0]], ['2, k, 2', [-0.243671, 0.320667, 1.0]], ['2, k, 3', [-0.250151, 0.477498, 1.0]], ['2, k, 4', [-0.406333, 0.224972, 1.0]], ['2, k, 5', [-0.492883, 0.0776703, 1.0]], ['2, k, 6', [-0.545634, -0.027429, 1.0]], ['2, k, 7', [-0.556951, -0.112576, 1.0]], ['2, k, 8', [-0.0887381, 0.221069, 1.0]], ['2, k, 9', [0.00106335, 0.0824846, 1.0]], ['2, k, 10', [0.041605, -0.0329329, 1.0]], ['2, k, 11', [0.0530317, -0.109168, 1.0]], ['2, k, 12', [-0.318058, -0.298247, 1.0]], ['2, k, 13', [-0.359441, -0.678795, 1.0]], ['2, k, 14', [-0.379838, -1.03948, 1.0]], ['2, k, 15', [-0.395017, -1.10987, 1.0]], ['2, k, 16', [-0.163676, -0.293243, 1.0]], ['2, k, 17', [-0.121938, -0.661634, 1.0]], ['2, k, 18', [-0.116604, -1.04582, 1.0]], ['2, k, 19', [-0.105784, -1.10699, 1.0]], ['2, k, 20', [-0.244496, 0.245541, 1.0]], ['2, k, 21', [-0.551566, -0.128901, 1.0]], ['2, k, 22', [-0.475749, -0.114725, 1.0]], ['2, k, 23', [0.0614238, -0.123193, 1.0]], ['2, k, 24', [-0.0108127, -0.112441, 1.0]]]
[['2, k, 0', [-0.244491, -0.300758, 1.0]], ['2, k, 1', [-0.245318, 0.0148705, 1.0]], ['2, k, 2', [-0.24358, 0.32048, 1.0]], ['2, k, 3', [-0.24944, 0.477531, 1.0]], ['2, k, 4', [-0.406979, 0.223105, 1.0]], ['2, k, 5', [-0.491145, 0.0643478, 1.0]], ['2, k, 6', [-0.546147, -0.0473467, 1.0]], ['2, k, 7', [-0.557102, -0.137904, 1.0]], ['2, k, 8', [-0.0874765, 0.220293, 1.0]], ['2, k, 9', [-0.00350782, 0.0736979, 1.0]], ['2, k, 10', [0.0418243, -0.0458286, 1.0]], ['2, k, 11', [0.0468065, -0.134379, 1.0]], ['2, k, 12', [-0.317556, -0.298435, 1.0]], ['2, k, 13', [-0.35932, -0.678297, 1.0]], ['2, k, 14', [-0.379909, -1.03938, 1.0]], ['2, k, 15', [-0.395017, -1.10938, 1.0]], ['2, k, 16', [-0.163643, -0.293442, 1.0]], ['2, k, 17', [-0.12171, -0.661426, 1.0]], ['2, k, 18', [-0.116583, -1.04583, 1.0]], ['2, k, 19', [-0.105408, -1.10748, 1.0]], ['2, k, 20', [-0.244382, 0.245351, 1.0]], ['2, k, 21', [-0.54945, -0.162851, 1.0]], ['2, k, 22', [-0.483087, -0.136452, 1.0]], ['2, k, 23', [0.0536506, -0.14875, 1.0]], ['2, k, 24', [-0.034779, -0.138526, 1.0]]]
[['2, k, 0', [-0.244364, -0.300818, 1.0]], ['2, k, 1', [-0.245108, 0.0146295, 1.0]], ['2, k, 2', [-0.243396, 0.320107, 1.0]], ['2, k, 3', [-0.248947, 0.477337, 1.0]], ['2, k, 4', [-0.40842, 0.221762, 1.0]], ['2, k, 5', [-0.489498, 0.0597326, 1.0]], ['2, k, 6', [-0.544065, -0.0652729, 1.0]], ['2, k, 7', [-0.556915, -0.162241, 1.0]], ['2, k, 8', [-0.0859127, 0.218984, 1.0]], ['2, k, 9', [-0.00482971, 0.0688257, 1.0]], ['2, k, 10', [0.0392736, -0.0540912, 1.0]], ['2, k, 11', [0.0507487, -0.157876, 1.0]], ['2, k, 12', [-0.317148, -0.298483, 1.0]], ['2, k, 13', [-0.359244, -0.677713, 1.0]], ['2, k, 14', [-0.379845, -1.03899, 1.0]], ['2, k, 15', [-0.395005, -1.10936, 1.0]], ['2, k, 16', [-0.163655, -0.293518, 1.0]], ['2, k, 17', [-0.12143, -0.661293, 1.0]], ['2, k, 18', [-0.115796, -1.04585, 1.0]], ['2, k, 19', [-0.105892, -1.10738, 1.0]], ['2, k, 20', [-0.244176, 0.245007, 1.0]], ['2, k, 21', [-0.551213, -0.183537, 1.0]], ['2, k, 22', [-0.478927, -0.160753, 1.0]], ['2, k, 23', [0.0635545, -0.172456, 1.0]], ['2, k, 24', [-0.02033, -0.159095, 1.0]]]
[['2, k, 0', [-0.244298, -0.300845, 1.0]], ['2, k, 1', [-0.244929, 0.0144096, 1.0]], ['2, k, 2', [-0.243211, 0.319754, 1.0]], ['2, k, 3', [-0.248553, 0.477203, 1.0]], ['2, k, 4', [-0.409942, 0.220555, 1.0]], ['2, k, 5', [-0.490553, 0.0380625, 1.0]], ['2, k, 6', [-0.547048, -0.0883239, 1.0]], ['2, k, 7', [-0.554578, -0.182563, 1.0]], ['2, k, 8', [-0.0842271, 0.217625, 1.0]], ['2, k, 9', [-0.0056449, 0.0615598, 1.0]], ['2, k, 10', [0.0442565, -0.090309, 1.0]], ['2, k, 11', [0.0502385, -0.179914, 1.0]], ['2, k, 12', [-0.316987, -0.298513, 1.0]], ['2, k, 13', [-0.359139, -0.677074, 1.0]], ['2, k, 14', [-0.379893, -1.03907, 1.0]], ['2, k, 15', [-0.39488, -1.10936, 1.0]], ['2, k, 16', [-0.163648, -0.293546, 1.0]], ['2, k, 17', [-0.12142, -0.661242, 1.0]], ['2, k, 18', [-0.11542, -1.04528, 1.0]], ['2, k, 19', [-0.105687, -1.10666, 1.0]], ['2, k, 20', [-0.243982, 0.244685, 1.0]], ['2, k, 21', [-0.542458, -0.208223, 1.0]], ['2, k, 22', [-0.472874, -0.180696, 1.0]], ['2, k, 23', [0.0634959, -0.193305, 1.0]], ['2, k, 24', [-0.0260163, -0.180239, 1.0]]]
[['2, k, 0', [-0.244133, -0.301088, 1.0]], ['2, k, 1', [-0.244788, 0.0141152, 1.0]], ['2, k, 2', [-0.243201, 0.319577, 1.0]], ['2, k, 3', [-0.248247, 0.477228, 1.0]], ['2, k, 4', [-0.410941, 0.219418, 1.0]], ['2, k, 5', [-0.491559, 0.021969, 1.0]], ['2, k, 6', [-0.550718, -0.122254, 1.0]], ['2, k, 7', [-0.553519, -0.20122, 1.0]], ['2, k, 8', [-0.0826532, 0.215849, 1.0]], ['2, k, 9', [-0.00484927, 0.0489895, 1.0]], ['2, k, 10', [0.0410509, -0.0927, 1.0]], ['2, k, 11', [0.0478632, -0.200014, 1.0]], ['2, k, 12', [-0.316812, -0.298706, 1.0]], ['2, k, 13', [-0.359097, -0.677006, 1.0]], ['2, k, 14', [-0.379815, -1.03916, 1.0]], ['2, k, 15', [-0.394363, -1.10829, 1.0]], ['2, k, 16', [-0.163516, -0.293853, 1.0]], ['2, k, 17', [-0.120986, -0.660427, 1.0]], ['2, k, 18', [-0.115448, -1.0451, 1.0]], ['2, k, 19', [-0.105791, -1.10628, 1.0]], ['2, k, 20', [-0.243937, 0.244479, 1.0]], ['2, k, 21', [-0.550561, -0.220578, 1.0]], ['2, k, 22', [-0.471213, -0.195762, 1.0]], ['2, k, 23', [0.0564051, -0.216754, 1.0]], ['2, k, 24', [-0.0350063, -0.203253, 1.0]]]
[['2, k, 0', [-0.243818, -0.301319, 1.0]], ['2, k, 1', [-0.244622, 0.0138783, 1.0]], ['2, k, 2', [-0.243169, 0.319373, 1.0]], ['2, k, 3', [-0.247797, 0.477127, 1.0]], ['2, k, 4', [-0.41156, 0.218646, 1.0]], ['2, k, 5', [-0.490501, 0.0182327, 1.0]], ['2, k, 6', [-0.546493, -0.127978, 1.0]], ['2, k, 7', [-0.554231, -0.21615, 1.0]], ['2, k, 8', [-0.0818248, 0.214746, 1.0]], ['2, k, 9', [-0.00982244, 0.0388499, 1.0]], ['2, k, 10', [0.0545555, -0.153843, 1.0]], ['2, k, 11', [0.0515251, -0.21869, 1.0]], ['2, k, 12', [-0.316557, -0.29891, 1.0]], ['2, k, 13', [-0.359047, -0.676987, 1.0]], ['2, k, 14', [-0.379879, -1.03899, 1.0]], ['2, k, 15', [-0.394713, -1.10846, 1.0]], ['2, k, 16', [-0.163179, -0.294107, 1.0]], ['2, k, 17', [-0.120845, -0.660416, 1.0]], ['2, k, 18', [-0.115438, -1.04527, 1.0]], ['2, k, 19', [-0.105621, -1.10638, 1.0]], ['2, k, 20', [-0.243871, 0.244269, 1.0]], ['2, k, 21', [-0.549755, -0.237514, 1.0]], ['2, k, 22', [-0.473953, -0.215118, 1.0]], ['2, k, 23', [0.0643519, -0.232916, 1.0]], ['2, k, 24', [-0.0302477, -0.220203, 1.0]]]
[['2, k, 0', [-0.243787, -0.301538, 1.0]], ['2, k, 1', [-0.244429, 0.0134504, 1.0]], ['2, k, 2', [-0.242809, 0.318745, 1.0]], ['2, k, 3', [-0.247566, 0.476798, 1.0]], ['2, k, 4', [-0.411666, 0.218109, 1.0]], ['2, k, 5', [-0.489346, 0.0140214, 1.0]], ['2, k, 6', [-0.546075, -0.13406, 1.0]], ['2, k, 7', [-0.561178, -0.216512, 1.0]], ['2, k, 8', [-0.0809821, 0.21375, 1.0]], ['2, k, 9', [-0.0104661, 0.0259151, 1.0]], ['2, k, 10', [0.0444003, -0.136855, 1.0]], ['2, k, 11', [0.0546723, -0.231149, 1.0]], ['2, k, 12', [-0.316585, -0.298979, 1.0]], ['2, k, 13', [-0.35879, -0.676557, 1.0]], ['2, k, 14', [-0.380088, -1.03874, 1.0]], ['2, k, 15', [-0.394775, -1.10852, 1.0]], ['2, k, 16', [-0.163051, -0.294606, 1.0]], ['2, k, 17', [-0.120649, -0.660159, 1.0]], ['2, k, 18', [-0.114995, -1.04504, 1.0]], ['2, k, 19', [-0.105647, -1.10626, 1.0]], ['2, k, 20', [-0.243551, 0.243697, 1.0]], ['2, k, 21', [-0.557517, -0.24779, 1.0]], ['2, k, 22', [-0.508379, -0.232239, 1.0]], ['2, k, 23', [0.0651264, -0.248439, 1.0]], ['2, k, 24', [-0.0216166, -0.231938, 1.0]]]
[['2, k, 0', [-0.243039, -0.302362, 1.0]], ['2, k, 1', [-0.243899, 0.0127711, 1.0]], ['2, k, 2', [-0.242519, 0.318262, 1.0]], ['2, k, 3', [-0.247319, 0.476249, 1.0]], ['2, k, 4', [-0.412201, 0.216841, 1.0]], ['2, k, 5', [-0.488864, 0.0101386, 1.0]], ['2, k, 6', [-0.551746, -0.175971, 1.0]], ['2, k, 7', [-0.552412, -0.238438, 1.0]], ['2, k, 8', [-0.0803696, 0.212624, 1.0]], ['2, k, 9', [-0.0105229, 0.0186829, 1.0]], ['2, k, 10', [0.0440265, -0.138074, 1.0]], ['2, k, 11', [0.0594523, -0.218119, 1.0]], ['2, k, 12', [-0.316044, -0.299848, 1.0]], ['2, k, 13', [-0.358542, -0.676268, 1.0]], ['2, k, 14', [-0.38011, -1.03875, 1.0]], ['2, k, 15', [-0.394789, -1.10868, 1.0]], ['2, k, 16', [-0.162144, -0.295395, 1.0]], ['2, k, 17', [-0.120233, -0.659612, 1.0]], ['2, k, 18', [-0.115208, -1.04537, 1.0]], ['2, k, 19', [-0.10561, -1.1063, 1.0]], ['2, k, 20', [-0.243198, 0.243166, 1.0]], ['2, k, 21', [-0.552269, -0.261485, 1.0]], ['2, k, 22', [-0.471675, -0.239488, 1.0]], ['2, k, 23', [0.0711911, -0.25066, 1.0]], ['2, k, 24', [0.00168185, -0.243392, 1.0]]]
[['2, k, 0', [-0.242759, -0.302807, 1.0]], ['2, k, 1', [-0.243725, 0.0124037, 1.0]], ['2, k, 2', [-0.242463, 0.31799, 1.0]], ['2, k, 3', [-0.247208, 0.475978, 1.0]], ['2, k, 4', [-0.41264, 0.216316, 1.0]], ['2, k, 5', [-0.489129, 0.00688263, 1.0]], ['2, k, 6', [-0.552068, -0.176518, 1.0]], ['2, k, 7', [-0.552942, -0.24356, 1.0]], ['2, k, 8', [-0.079614, 0.211647, 1.0]], ['2, k, 9', [-0.0111217, 0.0189811, 1.0]], ['2, k, 10', [0.0544906, -0.175611, 1.0]], ['2, k, 11', [0.0614562, -0.246621, 1.0]], ['2, k, 12', [-0.315973, -0.300239, 1.0]], ['2, k, 13', [-0.358388, -0.676562, 1.0]], ['2, k, 14', [-0.380464, -1.03923, 1.0]], ['2, k, 15', [-0.394834, -1.10997, 1.0]], ['2, k, 16', [-0.161665, -0.295884, 1.0]], ['2, k, 17', [-0.11978, -0.658815, 1.0]], ['2, k, 18', [-0.115274, -1.0453, 1.0]], ['2, k, 19', [-0.10555, -1.10606, 1.0]], ['2, k, 20', [-0.243111, 0.242872, 1.0]], ['2, k, 21', [-0.552856, -0.267243, 1.0]], ['2, k, 22', [-0.478814, -0.246676, 1.0]], ['2, k, 23', [0.0771442, -0.265187, 1.0]], ['2, k, 24', [-0.00691876, -0.248634, 1.0]]]
[['2, k, 0', [-0.242587, -0.303051, 1.0]], ['2, k, 1', [-0.243598, 0.012092, 1.0]], ['2, k, 2', [-0.242442, 0.317661, 1.0]], ['2, k, 3', [-0.246913, 0.475832, 1.0]], ['2, k, 4', [-0.413014, 0.21601, 1.0]], ['2, k, 5', [-0.489294, 0.00578866, 1.0]], ['2, k, 6', [-0.552881, -0.177474, 1.0]], ['2, k, 7', [-0.555028, -0.244592, 1.0]], ['2, k, 8', [-0.0792505, 0.211313, 1.0]], ['2, k, 9', [-0.0114411, 0.0155701, 1.0]], ['2, k, 10', [0.0548865, -0.176067, 1.0]], ['2, k, 11', [0.060448, -0.246941, 1.0]], ['2, k, 12', [-0.315901, -0.300429, 1.0]], ['2, k, 13', [-0.357972, -0.674565, 1.0]], ['2, k, 14', [-0.380829, -1.03911, 1.0]], ['2, k, 15', [-0.394984, -1.11032, 1.0]], ['2, k, 16', [-0.161359, -0.296229, 1.0]], ['2, k, 17', [-0.119793, -0.658084, 1.0]], ['2, k, 18', [-0.115379, -1.04545, 1.0]], ['2, k, 19', [-0.105413, -1.10608, 1.0]], ['2, k, 20', [-0.243058, 0.242551, 1.0]], ['2, k, 21', [-0.553516, -0.268171, 1.0]], ['2, k, 22', [-0.478048, -0.250638, 1.0]], ['2, k, 23', [0.0734589, -0.26442, 1.0]], ['2, k, 24', [-0.00692775, -0.248757, 1.0]]]
[['2, k, 0', [-0.242419, -0.303202, 1.0]], ['2, k, 1', [-0.243479, 0.0118959, 1.0]], ['2, k, 2', [-0.242399, 0.317448, 1.0]], ['2, k, 3', [-0.246694, 0.475645, 1.0]], ['2, k, 4', [-0.413082, 0.215786, 1.0]], ['2, k, 5', [-0.48908, 0.00555238, 1.0]], ['2, k, 6', [-0.543882, -0.152879, 1.0]], ['2, k, 7', [-0.56143, -0.228734, 1.0]], ['2, k, 8', [-0.0789398, 0.21087, 1.0]], ['2, k, 9', [-0.0114097, 0.0152984, 1.0]], ['2, k, 10', [0.0454376, -0.144062, 1.0]], ['2, k, 11', [0.0610345, -0.219545, 1.0]], ['2, k, 12', [-0.315786, -0.300553, 1.0]], ['2, k, 13', [-0.357921, -0.674541, 1.0]], ['2, k, 14', [-0.380806, -1.03913, 1.0]], ['2, k, 15', [-0.395068, -1.11079, 1.0]], ['2, k, 16', [-0.161155, -0.296401, 1.0]], ['2, k, 17', [-0.119462, -0.65691, 1.0]], ['2, k, 18', [-0.115288, -1.04486, 1.0]], ['2, k, 19', [-0.105017, -1.10589, 1.0]], ['2, k, 20', [-0.242992, 0.242343, 1.0]], ['2, k, 21', [-0.556765, -0.264205, 1.0]], ['2, k, 22', [-0.512719, -0.260235, 1.0]], ['2, k, 23', [0.0715594, -0.255906, 1.0]], ['2, k, 24', [0.0126254, -0.247197, 1.0]]]
[['2, k, 0', [-0.241894, -0.303488, 1.0]], ['2, k, 1', [-0.243199, 0.0116995, 1.0]], ['2, k, 2', [-0.242312, 0.317344, 1.0]], ['2, k, 3', [-0.246536, 0.475749, 1.0]], ['2, k, 4', [-0.413136, 0.215517, 1.0]], ['2, k, 5', [-0.489398, 0.00593224, 1.0]], ['2, k, 6', [-0.544767, -0.15093, 1.0]], ['2, k, 7', [-0.56232, -0.220276, 1.0]], ['2, k, 8', [-0.0788877, 0.210804, 1.0]], ['2, k, 9', [-0.00824359, 0.013045, 1.0]], ['2, k, 10', [0.0455383, -0.140646, 1.0]], ['2, k, 11', [0.0570873, -0.207956, 1.0]], ['2, k, 12', [-0.315365, -0.300827, 1.0]], ['2, k, 13', [-0.357789, -0.67383, 1.0]], ['2, k, 14', [-0.380797, -1.03891, 1.0]], ['2, k, 15', [-0.395433, -1.111, 1.0]], ['2, k, 16', [-0.160587, -0.296661, 1.0]], ['2, k, 17', [-0.119441, -0.656983, 1.0]], ['2, k, 18', [-0.114877, -1.04607, 1.0]], ['2, k, 19', [-0.104662, -1.10779, 1.0]], ['2, k, 20', [-0.242859, 0.242219, 1.0]], ['2, k, 21', [-0.55664, -0.260986, 1.0]], ['2, k, 22', [-0.513887, -0.246359, 1.0]], ['2, k, 23', [0.0604617, -0.24553, 1.0]], ['2, k, 24', [0.0141387, -0.232236, 1.0]]]
[['2, k, 0', [-0.241648, -0.303567, 1.0]], ['2, k, 1', [-0.243089, 0.011594, 1.0]], ['2, k, 2', [-0.242314, 0.317231, 1.0]], ['2, k, 3', [-0.246406, 0.47563, 1.0]], ['2, k, 4', [-0.412926, 0.215155, 1.0]], ['2, k, 5', [-0.491921, 0.00668578, 1.0]], ['2, k, 6', [-0.54715, -0.141466, 1.0]], ['2, k, 7', [-0.555296, -0.217658, 1.0]], ['2, k, 8', [-0.0788972, 0.210658, 1.0]], ['2, k, 9', [-0.00641826, 0.0201435, 1.0]], ['2, k, 10', [0.0442012, -0.126326, 1.0]], ['2, k, 11', [0.0482328, -0.209821, 1.0]], ['2, k, 12', [-0.315065, -0.30084, 1.0]], ['2, k, 13', [-0.358274, -0.675726, 1.0]], ['2, k, 14', [-0.380659, -1.03876, 1.0]], ['2, k, 15', [-0.395335, -1.11104, 1.0]], ['2, k, 16', [-0.160377, -0.296804, 1.0]], ['2, k, 17', [-0.119463, -0.65705, 1.0]], ['2, k, 18', [-0.114864, -1.0459, 1.0]], ['2, k, 19', [-0.104634, -1.10754, 1.0]], ['2, k, 20', [-0.242833, 0.242115, 1.0]], ['2, k, 21', [-0.550862, -0.244459, 1.0]], ['2, k, 22', [-0.474652, -0.219012, 1.0]], ['2, k, 23', [0.0616516, -0.230929, 1.0]], ['2, k, 24', [-0.0301463, -0.214331, 1.0]]]
[['2, k, 0', [-0.241509, -0.303467, 1.0]], ['2, k, 1', [-0.243073, 0.0115849, 1.0]], ['2, k, 2', [-0.242376, 0.317133, 1.0]], ['2, k, 3', [-0.246295, 0.475585, 1.0]], ['2, k, 4', [-0.41291, 0.215178, 1.0]], ['2, k, 5', [-0.498689, 0.0140228, 1.0]], ['2, k, 6', [-0.556763, -0.145979, 1.0]], ['2, k, 7', [-0.557204, -0.194529, 1.0]], ['2, k, 8', [-0.079002, 0.210682, 1.0]], ['2, k, 9', [-0.00734514, 0.0393885, 1.0]], ['2, k, 10', [0.0415937, -0.0959818, 1.0]], ['2, k, 11', [0.0471112, -0.185814, 1.0]], ['2, k, 12', [-0.314759, -0.300632, 1.0]], ['2, k, 13', [-0.358149, -0.675543, 1.0]], ['2, k, 14', [-0.380585, -1.03847, 1.0]], ['2, k, 15', [-0.395454, -1.11086, 1.0]], ['2, k, 16', [-0.16035, -0.296774, 1.0]], ['2, k, 17', [-0.119315, -0.656775, 1.0]], ['2, k, 18', [-0.114833, -1.04521, 1.0]], ['2, k, 19', [-0.106188, -1.10398, 1.0]], ['2, k, 20', [-0.242859, 0.242053, 1.0]], ['2, k, 21', [-0.557049, -0.222472, 1.0]], ['2, k, 22', [-0.48052, -0.196328, 1.0]], ['2, k, 23', [0.0538325, -0.211286, 1.0]], ['2, k, 24', [-0.0342681, -0.190331, 1.0]]]
