[[0, -0.243827, -0.316542, 2.33413, 1.0], [1, -0.249457, 0.00210512, 2.31334, 1.0], [2, -0.253359, 0.311653, 2.27861, 1.0], [3, -0.252813, 0.471172, 2.22151, 1.0], [4, -0.426079, 0.213664, 2.27242, 1.0], [5, -0.510468, 0.0122201, 2.13126, 1.0], [6, -0.57164, -0.14044, 1.98122, 1.0], [7, -0.562457, -0.199203, 1.88241, 1.0], [8, -0.0891244, 0.197262, 2.26357, 1.0], [9, -0.0130838, 0.0296287, 2.16741, 1.0], [10, 0.0386464, -0.1253, 1.99194, 1.0], [11, 0.0501975, -0.199482, 1.87897, 1.0], [12, -0.316942, -0.307712, 2.29784, 1.0], [13, -0.36538, -0.67451, 2.43122, 1.0], [14, -0.378717, -1.03992, 2.57656, 1.0], [15, -0.397705, -1.11133, 2.51953, 1.0], [16, -0.162963, -0.315343, 2.29645, 1.0], [17, -0.122621, -0.663271, 2.41606, 1.0], [18, -0.111578, -1.05195, 2.56505, 1.0], [19, -0.106323, -1.1123, 2.49414, 1.0], [20, -0.252676, 0.235541, 2.28971, 1.0], [21, -0.555606, -0.223393, 1.86126, 1.0], [22, -0.480194, -0.204015, 1.85243, 1.0], [23, 0.0594378, -0.228307, 1.8288, 1.0], [24, 0.0948568, -0.208814, 1.82961, 1.0]]
[[0, -0.242365, -0.317338, 2.34238, 1.0], [1, -0.243886, 0.00905382, 2.31167, 1.0], [2, -0.245024, 0.320114, 2.26696, 1.0], [3, -0.244876, 0.471402, 2.22161, 1.0], [4, -0.384569, 0.207942, 2.24714, 1.0], [5, -0.49563, 0.17377, 1.99737, 1.0], [6, -0.568206, 0.155004, 1.73753, 1.0], [7, -0.563623, 0.178496, 1.70368, 1.0], [8, -0.108095, 0.209656, 2.24628, 1.0], [9, -0.0106172, 0.171491, 2.05193, 1.0], [10, 0.0355171, 0.153639, 1.7854, 1.0], [11, 0.0533677, 0.179962, 1.67969, 1.0], [12, -0.317458, -0.313924, 2.30635, 1.0], [13, -0.360152, -0.684064, 2.4425, 1.0], [14, -0.380071, -1.03872, 2.57472, 1.0], [15, -0.394466, -1.10996, 2.50423, 1.0], [16, -0.159401, -0.311156, 2.30484, 1.0], [17, -0.119925, -0.667788, 2.42158, 1.0], [18, -0.11518, -1.04271, 2.57002, 1.0], [19, -0.104845, -1.10479, 2.49874, 1.0], [20, -0.244889, 0.243846, 2.28037, 1.0], [21, -0.554372, 0.174897, 1.66963, 1.0], [22, -0.477484, 0.175114, 1.6851, 1.0], [23, 0.0562796, 0.186104, 1.64291, 1.0], [24, -0.0132983, 0.187244, 1.66417, 1.0]]
[[0, -0.242248, -0.316546, 2.3422, 1.0], [1, -0.244516, 0.0105526, 2.31028, 1.0], [2, -0.247235, 0.325663, 2.2623, 1.0], [3, -0.244886, 0.471399, 2.22161, 1.0], [4, -0.387073, 0.209479, 2.245, 1.0], [5, -0.486622, 0.209342, 2.05579, 1.0], [6, -0.555353, 0.190763, 1.81887, 1.0], [7, -0.563532, 0.21961, 1.70198, 1.0], [8, -0.104371, 0.213904, 2.24208, 1.0], [9, -0.00698772, 0.194287, 2.05888, 1.0], [10, 0.0302315, 0.183031, 1.85914, 1.0], [11, 0.0532665, 0.221044, 1.67747, 1.0], [12, -0.317359, -0.313331, 2.30599, 1.0], [13, -0.359977, -0.683296, 2.44201, 1.0], [14, -0.380244, -1.03906, 2.57427, 1.0], [15, -0.394358, -1.11106, 2.50115, 1.0], [16, -0.159282, -0.309977, 2.30484, 1.0], [17, -0.119916, -0.667762, 2.42158, 1.0], [18, -0.11533, -1.04253, 2.57007, 1.0], [19, -0.104837, -1.10475, 2.49878, 1.0], [20, -0.246641, 0.248027, 2.27681, 1.0], [21, -0.557407, 0.21854, 1.66647, 1.0], [22, -0.472164, 0.218757, 1.67736, 1.0], [23, 0.0539914, 0.230554, 1.63907, 1.0], [24, -0.0120801, 0.228433, 1.64914, 1.0]]
[[0, -0.241351, -0.302642, 2.34042, 1.0], [1, -0.244669, 0.0120299, 2.30964, 1.0], [2, -0.247424, 0.324663, 2.26208, 1.0], [3, -0.245215, 0.478115, 2.21921, 1.0], [4, -0.392343, 0.221, 2.24546, 1.0], [5, -0.487849, 0.214314, 2.05805, 1.0], [6, -0.558156, 0.210818, 1.82069, 1.0], [7, -0.568046, 0.258732, 1.70043, 1.0], [8, -0.103019, 0.221663, 2.24235, 1.0], [9, -0.00494721, 0.200949, 2.05967, 1.0], [10, 0.0348681, 0.20024, 1.85585, 1.0], [11, 0.0535069, 0.259998, 1.67863, 1.0], [12, -0.316156, -0.300905, 2.30316, 1.0], [13, -0.359141, -0.679961, 2.44065, 1.0], [14, -0.380238, -1.03906, 2.57427, 1.0], [15, -0.394381, -1.1111, 2.50204, 1.0], [16, -0.158841, -0.294628, 2.30404, 1.0], [17, -0.120222, -0.666456, 2.42161, 1.0], [18, -0.11534, -1.04228, 2.57013, 1.0], [19, -0.104897, -1.10469, 2.49884, 1.0], [20, -0.246751, 0.247787, 2.27664, 1.0], [21, -0.566646, 0.263561, 1.66717, 1.0], [22, -0.490805, 0.251054, 1.6512, 1.0], [23, 0.0585293, 0.276016, 1.63874, 1.0], [24, -0.0133801, 0.271158, 1.64907, 1.0]]
[[0, -0.241597, -0.299163, 2.33994, 1.0], [1, -0.244665, 0.0129891, 2.3092, 1.0], [2, -0.247134, 0.323712, 2.2619, 1.0], [3, -0.245, 0.482435, 2.21706, 1.0], [4, -0.393033, 0.222772, 2.24536, 1.0], [5, -0.49069, 0.230371, 2.05504, 1.0], [6, -0.550726, 0.245271, 1.84844, 1.0], [7, -0.568788, 0.292849, 1.70216, 1.0], [8, -0.102365, 0.223326, 2.24225, 1.0], [9, -0.00559081, 0.210717, 2.05811, 1.0], [10, 0.0460339, 0.256153, 1.79611, 1.0], [11, 0.0538169, 0.297392, 1.68109, 1.0], [12, -0.31636, -0.297145, 2.30256, 1.0], [13, -0.358809, -0.674996, 2.43813, 1.0], [14, -0.380411, -1.03869, 2.57429, 1.0], [15, -0.395315, -1.10956, 2.50716, 1.0], [16, -0.159128, -0.291614, 2.30364, 1.0], [17, -0.120746, -0.665656, 2.42136, 1.0], [18, -0.115207, -1.04238, 2.56911, 1.0], [19, -0.104907, -1.10535, 2.49897, 1.0], [20, -0.246646, 0.247506, 2.27648, 1.0], [21, -0.565139, 0.30108, 1.66429, 1.0], [22, -0.487243, 0.292795, 1.6563, 1.0], [23, 0.0588614, 0.316634, 1.64234, 1.0], [24, -0.0118722, 0.310254, 1.65018, 1.0]]
[[0, -0.2416, -0.298221, 2.34013, 1.0], [1, -0.244648, 0.0133564, 2.30913, 1.0], [2, -0.246967, 0.323059, 2.26189, 1.0], [3, -0.245012, 0.481603, 2.21669, 1.0], [4, -0.393368, 0.224133, 2.24513, 1.0], [5, -0.489922, 0.243047, 2.06344, 1.0], [6, -0.551619, 0.262754, 1.85054, 1.0], [7, -0.570351, 0.323759, 1.70681, 1.0], [8, -0.102517, 0.225636, 2.24215, 1.0], [9, -0.00454371, 0.230307, 2.05529, 1.0], [10, 0.0467236, 0.275085, 1.82269, 1.0], [11, 0.0553394, 0.334411, 1.68479, 1.0], [12, -0.31629, -0.296264, 2.30285, 1.0], [13, -0.358827, -0.673309, 2.43665, 1.0], [14, -0.380328, -1.0387, 2.57421, 1.0], [15, -0.395338, -1.10989, 2.50654, 1.0], [16, -0.159214, -0.290654, 2.3037, 1.0], [17, -0.120911, -0.663968, 2.4207, 1.0], [18, -0.115343, -1.04181, 2.56908, 1.0], [19, -0.104803, -1.10542, 2.49877, 1.0], [20, -0.246576, 0.247267, 2.27644, 1.0], [21, -0.554352, 0.344212, 1.65721, 1.0], [22, -0.489254, 0.332029, 1.6636, 1.0], [23, 0.0591514, 0.357007, 1.64589, 1.0], [24, -0.00762456, 0.34806, 1.65182, 1.0]]
[[0, -0.241507, -0.297501, 2.34007, 1.0], [1, -0.244181, 0.0141933, 2.30925, 1.0], [2, -0.245831, 0.322917, 2.26268, 1.0], [3, -0.245547, 0.476691, 2.21718, 1.0], [4, -0.393772, 0.226066, 2.2449, 1.0], [5, -0.490588, 0.255313, 2.06298, 1.0], [6, -0.55762, 0.31613, 1.8085, 1.0], [7, -0.569685, 0.356981, 1.70816, 1.0], [8, -0.102255, 0.227442, 2.24171, 1.0], [9, 0.00061874, 0.261648, 2.01953, 1.0], [10, 0.0521156, 0.313993, 1.78548, 1.0], [11, 0.0544339, 0.369252, 1.69004, 1.0], [12, -0.316155, -0.295404, 2.30271, 1.0], [13, -0.358775, -0.673271, 2.43658, 1.0], [14, -0.380253, -1.03884, 2.57435, 1.0], [15, -0.394742, -1.1106, 2.50232, 1.0], [16, -0.159166, -0.290102, 2.30369, 1.0], [17, -0.121412, -0.662373, 2.41977, 1.0], [18, -0.11529, -1.04186, 2.56917, 1.0], [19, -0.104684, -1.10543, 2.49874, 1.0], [20, -0.245776, 0.247337, 2.2769, 1.0], [21, -0.567005, 0.374642, 1.67136, 1.0], [22, -0.490064, 0.362904, 1.66438, 1.0], [23, 0.056493, 0.394543, 1.64977, 1.0], [24, -0.00915626, 0.384351, 1.65678, 1.0]]
[[0, -0.241871, -0.296118, 2.34021, 1.0], [1, -0.244317, 0.0148912, 2.30942, 1.0], [2, -0.245786, 0.322686, 2.26305, 1.0], [3, -0.246663, 0.467382, 2.21936, 1.0], [4, -0.393526, 0.233774, 2.24644, 1.0], [5, -0.495055, 0.274865, 2.05633, 1.0], [6, -0.567817, 0.332572, 1.81581, 1.0], [7, -0.576566, 0.387719, 1.71973, 1.0], [8, -0.102154, 0.227827, 2.24172, 1.0], [9, 0.00431166, 0.285514, 1.9936, 1.0], [10, 0.0515509, 0.35311, 1.77235, 1.0], [11, 0.0560157, 0.404119, 1.70006, 1.0], [12, -0.316386, -0.294164, 2.30294, 1.0], [13, -0.358669, -0.672582, 2.43639, 1.0], [14, -0.380266, -1.03865, 2.57423, 1.0], [15, -0.394602, -1.11058, 2.50241, 1.0], [16, -0.159673, -0.288634, 2.30373, 1.0], [17, -0.121601, -0.662039, 2.41996, 1.0], [18, -0.115396, -1.04187, 2.56925, 1.0], [19, -0.104836, -1.10563, 2.49826, 1.0], [20, -0.245766, 0.247289, 2.27711, 1.0], [21, -0.570679, 0.408621, 1.67771, 1.0], [22, -0.501137, 0.40332, 1.67617, 1.0], [23, 0.0578437, 0.433215, 1.6615, 1.0], [24, -0.00831226, 0.421887, 1.66885, 1.0]]
[[0, -0.242262, -0.294356, 2.33987, 1.0], [1, -0.244734, 0.0168779, 2.30902, 1.0], [2, -0.245927, 0.323153, 2.26302, 1.0], [3, -0.246419, 0.465785, 2.21736, 1.0], [4, -0.393633, 0.237925, 2.24656, 1.0], [5, -0.50313, 0.305076, 2.03017, 1.0], [6, -0.568121, 0.369424, 1.80179, 1.0], [7, -0.5756, 0.420233, 1.72384, 1.0], [8, -0.101952, 0.227984, 2.24136, 1.0], [9, 0.00816109, 0.287363, 1.99533, 1.0], [10, 0.0525418, 0.385683, 1.76817, 1.0], [11, 0.0533909, 0.440105, 1.70495, 1.0], [12, -0.31668, -0.292279, 2.30285, 1.0], [13, -0.35862, -0.6723, 2.43609, 1.0], [14, -0.380349, -1.03903, 2.57407, 1.0], [15, -0.394563, -1.11057, 2.50266, 1.0], [16, -0.160158, -0.287027, 2.30312, 1.0], [17, -0.121461, -0.660366, 2.41919, 1.0], [18, -0.115344, -1.04176, 2.56911, 1.0], [19, -0.104862, -1.10563, 2.49825, 1.0], [20, -0.245947, 0.24797, 2.27701, 1.0], [21, -0.567956, 0.443702, 1.68294, 1.0], [22, -0.495474, 0.431144, 1.67525, 1.0], [23, 0.0588854, 0.471226, 1.66994, 1.0], [24, -0.0105137, 0.452207, 1.66769, 1.0]]
[[0, -0.242576, -0.292158, 2.33977, 1.0], [1, -0.245697, 0.0202983, 2.30821, 1.0], [2, -0.247278, 0.32597, 2.26194, 1.0], [3, -0.246468, 0.467071, 2.21578, 1.0], [4, -0.394131, 0.239815, 2.24701, 1.0], [5, -0.502407, 0.311422, 2.03431, 1.0], [6, -0.56494, 0.386065, 1.82009, 1.0], [7, -0.57926, 0.447736, 1.73569, 1.0], [8, -0.10159, 0.228687, 2.24167, 1.0], [9, 0.00986915, 0.29731, 1.99883, 1.0], [10, 0.0529153, 0.40749, 1.76774, 1.0], [11, 0.0524299, 0.476058, 1.71386, 1.0], [12, -0.31703, -0.289931, 2.30291, 1.0], [13, -0.358545, -0.671299, 2.4353, 1.0], [14, -0.380291, -1.03883, 2.5741, 1.0], [15, -0.394919, -1.11053, 2.50434, 1.0], [16, -0.160429, -0.285071, 2.30286, 1.0], [17, -0.121528, -0.65791, 2.41798, 1.0], [18, -0.115357, -1.04181, 2.56919, 1.0], [19, -0.104819, -1.10562, 2.49832, 1.0], [20, -0.247185, 0.250877, 2.27598, 1.0], [21, -0.571372, 0.477421, 1.69355, 1.0], [22, -0.498407, 0.470204, 1.69325, 1.0], [23, 0.0550591, 0.511118, 1.67984, 1.0], [24, -0.0105636, 0.486073, 1.67563, 1.0]]
[[0, -0.24284, -0.290422, 2.33948, 1.0], [1, -0.245413, 0.0206707, 2.30779, 1.0], [2, -0.24605, 0.32508, 2.26099, 1.0], [3, -0.246368, 0.467576, 2.21507, 1.0], [4, -0.394457, 0.24318, 2.24747, 1.0], [5, -0.506205, 0.326376, 2.03137, 1.0], [6, -0.575533, 0.423032, 1.80785, 1.0], [7, -0.581828, 0.477538, 1.74769, 1.0], [8, -0.101395, 0.229386, 2.24169, 1.0], [9, 0.00851644, 0.318201, 2.00511, 1.0], [10, 0.0525541, 0.454163, 1.7779, 1.0], [11, 0.0513334, 0.510851, 1.72443, 1.0], [12, -0.317374, -0.288383, 2.30284, 1.0], [13, -0.358948, -0.66721, 2.43348, 1.0], [14, -0.380348, -1.03896, 2.57425, 1.0], [15, -0.393964, -1.11027, 2.50207, 1.0], [16, -0.160598, -0.283193, 2.30232, 1.0], [17, -0.121564, -0.655575, 2.41661, 1.0], [18, -0.115419, -1.04171, 2.56928, 1.0], [19, -0.105039, -1.1053, 2.4987, 1.0], [20, -0.246318, 0.250443, 2.27524, 1.0], [21, -0.573523, 0.510608, 1.70661, 1.0], [22, -0.502089, 0.501508, 1.706, 1.0], [23, 0.055522, 0.552385, 1.69272, 1.0], [24, -0.0156923, 0.519049, 1.68594, 1.0]]
[[0, -0.242974, -0.288854, 2.33927, 1.0], [1, -0.245151, 0.0214271, 2.30734, 1.0], [2, -0.245542, 0.325099, 2.26051, 1.0], [3, -0.245976, 0.468325, 2.21344, 1.0], [4, -0.39463, 0.246383, 2.24732, 1.0], [5, -0.507272, 0.334679, 2.03538, 1.0], [6, -0.579344, 0.445018, 1.81525, 1.0], [7, -0.584727, 0.503104, 1.76265, 1.0], [8, -0.101176, 0.230449, 2.2417, 1.0], [9, 0.00691079, 0.334241, 2.01078, 1.0], [10, 0.0521034, 0.472743, 1.78395, 1.0], [11, 0.0489855, 0.540327, 1.73791, 1.0], [12, -0.31763, -0.28648, 2.30271, 1.0], [13, -0.35898, -0.667109, 2.43346, 1.0], [14, -0.380522, -1.03871, 2.57444, 1.0], [15, -0.393979, -1.11023, 2.50197, 1.0], [16, -0.160629, -0.281987, 2.30203, 1.0], [17, -0.121489, -0.655539, 2.41667, 1.0], [18, -0.115448, -1.04212, 2.56905, 1.0], [19, -0.105349, -1.10639, 2.49753, 1.0], [20, -0.245874, 0.250595, 2.27477, 1.0], [21, -0.576471, 0.539826, 1.72065, 1.0], [22, -0.531807, 0.508416, 1.71652, 1.0], [23, 0.054052, 0.576872, 1.70798, 1.0], [24, -0.0153549, 0.547902, 1.70004, 1.0]]
[[0, -0.243169, -0.286423, 2.3386, 1.0], [1, -0.245015, 0.0227424, 2.30626, 1.0], [2, -0.245199, 0.325283, 2.25931, 1.0], [3, -0.245749, 0.468822, 2.21209, 1.0], [4, -0.394507, 0.249669, 2.24719, 1.0], [5, -0.508208, 0.34395, 2.04394, 1.0], [6, -0.581806, 0.467388, 1.82787, 1.0], [7, -0.586362, 0.5326, 1.77409, 1.0], [8, -0.101004, 0.231992, 2.24206, 1.0], [9, 0.00127645, 0.356395, 2.01932, 1.0], [10, 0.0489035, 0.504755, 1.7997, 1.0], [11, 0.0470095, 0.56915, 1.75194, 1.0], [12, -0.317644, -0.283638, 2.30183, 1.0], [13, -0.358959, -0.666978, 2.43331, 1.0], [14, -0.380383, -1.0382, 2.57465, 1.0], [15, -0.394197, -1.10969, 2.50281, 1.0], [16, -0.160963, -0.280033, 2.30154, 1.0], [17, -0.121492, -0.652886, 2.41504, 1.0], [18, -0.115444, -1.04212, 2.56905, 1.0], [19, -0.105372, -1.10621, 2.49743, 1.0], [20, -0.245563, 0.250993, 2.27362, 1.0], [21, -0.589149, 0.577481, 1.73369, 1.0], [22, -0.509813, 0.556343, 1.7325, 1.0], [23, 0.047192, 0.609929, 1.7242, 1.0], [24, -0.0208565, 0.577313, 1.71586, 1.0]]
[[0, -0.24331, -0.285253, 2.33822, 1.0], [1, -0.245213, 0.0236142, 2.30511, 1.0], [2, -0.245499, 0.325384, 2.25719, 1.0], [3, -0.245528, 0.470559, 2.20817, 1.0], [4, -0.394708, 0.252171, 2.24668, 1.0], [5, -0.518856, 0.363101, 2.02995, 1.0], [6, -0.580829, 0.492942, 1.83949, 1.0], [7, -0.589091, 0.555878, 1.79163, 1.0], [8, -0.100973, 0.232902, 2.24202, 1.0], [9, 0.000756079, 0.364284, 2.02332, 1.0], [10, 0.0478619, 0.521468, 1.81014, 1.0], [11, 0.0460299, 0.593723, 1.76774, 1.0], [12, -0.317623, -0.282397, 2.30141, 1.0], [13, -0.359008, -0.664293, 2.43182, 1.0], [14, -0.380181, -1.04045, 2.57502, 1.0], [15, -0.393335, -1.10978, 2.50295, 1.0], [16, -0.161254, -0.278981, 2.3012, 1.0], [17, -0.121636, -0.651946, 2.41462, 1.0], [18, -0.115299, -1.04188, 2.56919, 1.0], [19, -0.105248, -1.10614, 2.49786, 1.0], [20, -0.245806, 0.251297, 2.27175, 1.0], [21, -0.580762, 0.600011, 1.75251, 1.0], [22, -0.538932, 0.560538, 1.74389, 1.0], [23, 0.0479811, 0.639666, 1.7412, 1.0], [24, -0.0211088, 0.600415, 1.73062, 1.0]]
[[0, -0.243037, -0.28402, 2.33759, 1.0], [1, -0.244531, 0.0247291, 2.30301, 1.0], [2, -0.244184, 0.325652, 2.25307, 1.0], [3, -0.24556, 0.472055, 2.2048, 1.0], [4, -0.394968, 0.254549, 2.24628, 1.0], [5, -0.517162, 0.377191, 2.05684, 1.0], [6, -0.57907, 0.528057, 1.84531, 1.0], [7, -0.577503, 0.590503, 1.79688, 1.0], [8, -0.100971, 0.233284, 2.24158, 1.0], [9, 0.000908739, 0.373523, 2.0289, 1.0], [10, 0.044448, 0.545923, 1.82766, 1.0], [11, 0.0465138, 0.616343, 1.78502, 1.0], [12, -0.317128, -0.28094, 2.30048, 1.0], [13, -0.358931, -0.664376, 2.43178, 1.0], [14, -0.380282, -1.04037, 2.575, 1.0], [15, -0.393298, -1.10972, 2.50388, 1.0], [16, -0.16117, -0.278, 2.30081, 1.0], [17, -0.121512, -0.652442, 2.4153, 1.0], [18, -0.115528, -1.04214, 2.56933, 1.0], [19, -0.105195, -1.10735, 2.49637, 1.0], [20, -0.244637, 0.251807, 2.26815, 1.0], [21, -0.56404, 0.623872, 1.76565, 1.0], [22, -0.478444, 0.594444, 1.75018, 1.0], [23, 0.0475986, 0.659082, 1.75845, 1.0], [24, -0.0205229, 0.626459, 1.75008, 1.0]]
[[0, -0.242966, -0.283496, 2.33722, 1.0], [1, -0.244122, 0.0251868, 2.30179, 1.0], [2, -0.243324, 0.325629, 2.25097, 1.0], [3, -0.246141, 0.473081, 2.20253, 1.0], [4, -0.394601, 0.255461, 2.24498, 1.0], [5, -0.520939, 0.386987, 2.04254, 1.0], [6, -0.577482, 0.537434, 1.85724, 1.0], [7, -0.584365, 0.605603, 1.81842, 1.0], [8, -0.100911, 0.233573, 2.24123, 1.0], [9, 0.00149412, 0.381647, 2.03457, 1.0], [10, 0.0438449, 0.558956, 1.83766, 1.0], [11, 0.0479956, 0.632241, 1.80095, 1.0], [12, -0.317019, -0.280481, 2.30016, 1.0], [13, -0.35902, -0.662826, 2.43093, 1.0], [14, -0.380499, -1.04019, 2.57496, 1.0], [15, -0.39332, -1.10975, 2.50397, 1.0], [16, -0.161151, -0.277449, 2.3004, 1.0], [17, -0.121468, -0.652163, 2.4152, 1.0], [18, -0.115492, -1.04125, 2.56869, 1.0], [19, -0.10525, -1.10705, 2.49634, 1.0], [20, -0.243876, 0.251905, 2.26623, 1.0], [21, -0.57964, 0.647894, 1.78995, 1.0], [22, -0.507996, 0.621824, 1.77521, 1.0], [23, 0.0466771, 0.677442, 1.77606, 1.0], [24, -0.021351, 0.644765, 1.76487, 1.0]]
[[0, -0.243155, -0.28315, 2.33712, 1.0], [1, -0.244085, 0.025424, 2.30098, 1.0], [2, -0.242864, 0.325462, 2.24902, 1.0], [3, -0.246402, 0.47373, 2.20086, 1.0], [4, -0.394796, 0.257146, 2.24459, 1.0], [5, -0.52113, 0.389881, 2.04302, 1.0], [6, -0.578543, 0.554122, 1.87252, 1.0], [7, -0.586432, 0.619785, 1.83549, 1.0], [8, -0.100935, 0.233548, 2.241, 1.0], [9, 0.00159748, 0.38919, 2.04047, 1.0], [10, 0.045308, 0.562681, 1.84035, 1.0], [11, 0.0488521, 0.646361, 1.81555, 1.0], [12, -0.317099, -0.280274, 2.30014, 1.0], [13, -0.358875, -0.663034, 2.4311, 1.0], [14, -0.380505, -1.04021, 2.57501, 1.0], [15, -0.393705, -1.11026, 2.50396, 1.0], [16, -0.161492, -0.276946, 2.30018, 1.0], [17, -0.121317, -0.652206, 2.41539, 1.0], [18, -0.115503, -1.04143, 2.56884, 1.0], [19, -0.104804, -1.10713, 2.49901, 1.0], [20, -0.243531, 0.25185, 2.26457, 1.0], [21, -0.578697, 0.664005, 1.8051, 1.0], [22, -0.513285, 0.636639, 1.79222, 1.0], [23, 0.0460932, 0.694875, 1.79172, 1.0], [24, -0.0215541, 0.658394, 1.78222, 1.0]]
[[0, -0.243224, -0.282963, 2.3371, 1.0], [1, -0.243907, 0.0255238, 2.30021, 1.0], [2, -0.242171, 0.325118, 2.247, 1.0], [3, -0.246827, 0.474212, 2.19874, 1.0], [4, -0.395074, 0.258221, 2.24434, 1.0], [5, -0.521532, 0.39356, 2.04475, 1.0], [6, -0.57937, 0.562853, 1.88272, 1.0], [7, -0.589078, 0.631126, 1.84784, 1.0], [8, -0.100666, 0.23428, 2.24026, 1.0], [9, 0.0024556, 0.394929, 2.04436, 1.0], [10, 0.0452112, 0.585685, 1.86143, 1.0], [11, 0.0491728, 0.659038, 1.82558, 1.0], [12, -0.317139, -0.280138, 2.30028, 1.0], [13, -0.358407, -0.66421, 2.4311, 1.0], [14, -0.380657, -1.04094, 2.57545, 1.0], [15, -0.393971, -1.11084, 2.50418, 1.0], [16, -0.161642, -0.276602, 2.29991, 1.0], [17, -0.121256, -0.652117, 2.41541, 1.0], [18, -0.115486, -1.04146, 2.56892, 1.0], [19, -0.104863, -1.10702, 2.49881, 1.0], [20, -0.242969, 0.251624, 2.26286, 1.0], [21, -0.58091, 0.680677, 1.81948, 1.0], [22, -0.508983, 0.648636, 1.80262, 1.0], [23, 0.045878, 0.708178, 1.80314, 1.0], [24, -0.0213796, 0.673592, 1.79195, 1.0]]
[[0, -0.243218, -0.282751, 2.33698, 1.0], [1, -0.243673, 0.0256993, 2.29918, 1.0], [2, -0.241722, 0.325008, 2.24508, 1.0], [3, -0.247045, 0.474518, 2.19771, 1.0], [4, -0.395111, 0.258809, 2.24419, 1.0], [5, -0.529953, 0.400362, 2.05561, 1.0], [6, -0.577912, 0.565505, 1.90168, 1.0], [7, -0.58689, 0.644246, 1.85632, 1.0], [8, -0.100384, 0.23462, 2.23938, 1.0], [9, 0.0111847, 0.396958, 2.05002, 1.0], [10, 0.045998, 0.587607, 1.86523, 1.0], [11, 0.0492899, 0.664524, 1.83291, 1.0], [12, -0.31711, -0.279962, 2.30024, 1.0], [13, -0.358609, -0.661004, 2.42956, 1.0], [14, -0.380647, -1.04085, 2.57549, 1.0], [15, -0.393683, -1.11057, 2.50372, 1.0], [16, -0.161664, -0.276376, 2.29969, 1.0], [17, -0.121255, -0.652258, 2.41544, 1.0], [18, -0.115601, -1.04144, 2.56892, 1.0], [19, -0.104593, -1.10695, 2.49939, 1.0], [20, -0.242556, 0.251575, 2.26113, 1.0], [21, -0.573012, 0.688652, 1.82683, 1.0], [22, -0.500629, 0.658237, 1.819, 1.0], [23, 0.0438964, 0.710864, 1.80958, 1.0], [24, -0.0236113, 0.682418, 1.80388, 1.0]]
[[0, -0.243073, -0.282579, 2.33686, 1.0], [1, -0.243451, 0.0257469, 2.29864, 1.0], [2, -0.241579, 0.324863, 2.24438, 1.0], [3, -0.247158, 0.474625, 2.19736, 1.0], [4, -0.3947, 0.258658, 2.24385, 1.0], [5, -0.528435, 0.402794, 2.05655, 1.0], [6, -0.580812, 0.570372, 1.90018, 1.0], [7, -0.588609, 0.649969, 1.86566, 1.0], [8, -0.100095, 0.234981, 2.23901, 1.0], [9, 0.00959736, 0.401013, 2.05196, 1.0], [10, 0.0453441, 0.598079, 1.8747, 1.0], [11, 0.0493358, 0.671048, 1.83892, 1.0], [12, -0.316985, -0.279823, 2.30025, 1.0], [13, -0.358617, -0.660153, 2.42895, 1.0], [14, -0.380533, -1.0409, 2.57544, 1.0], [15, -0.39328, -1.11055, 2.50332, 1.0], [16, -0.161484, -0.276172, 2.2994, 1.0], [17, -0.121222, -0.652373, 2.41519, 1.0], [18, -0.115416, -1.04114, 2.56909, 1.0], [19, -0.104118, -1.10613, 2.50008, 1.0], [20, -0.24238, 0.251463, 2.26045, 1.0], [21, -0.576656, 0.697809, 1.83658, 1.0], [22, -0.510833, 0.666836, 1.829, 1.0], [23, 0.0433451, 0.719957, 1.81815, 1.0], [24, -0.02367, 0.685319, 1.80838, 1.0]]
[[0, -0.242865, -0.28239, 2.33648, 1.0], [1, -0.243258, 0.0258136, 2.29773, 1.0], [2, -0.241574, 0.324785, 2.24339, 1.0], [3, -0.247263, 0.47476, 2.19705, 1.0], [4, -0.394414, 0.258852, 2.2433, 1.0], [5, -0.527562, 0.406137, 2.05823, 1.0], [6, -0.583396, 0.574707, 1.90231, 1.0], [7, -0.588293, 0.652975, 1.87103, 1.0], [8, -0.0998611, 0.235014, 2.23801, 1.0], [9, 0.00909622, 0.403712, 2.0531, 1.0], [10, 0.0453314, 0.601578, 1.87692, 1.0], [11, 0.0490995, 0.676095, 1.84186, 1.0], [12, -0.316878, -0.279678, 2.3001, 1.0], [13, -0.358713, -0.658752, 2.42831, 1.0], [14, -0.380451, -1.03993, 2.57558, 1.0], [15, -0.393051, -1.10919, 2.50456, 1.0], [16, -0.161146, -0.275987, 2.2987, 1.0], [17, -0.121227, -0.652319, 2.41521, 1.0], [18, -0.115409, -1.04121, 2.56908, 1.0], [19, -0.104148, -1.1061, 2.49999, 1.0], [20, -0.242317, 0.251405, 2.25945, 1.0], [21, -0.576822, 0.70211, 1.8418, 1.0], [22, -0.512749, 0.672619, 1.8394, 1.0], [23, 0.0478827, 0.724481, 1.82383, 1.0], [24, -0.0225499, 0.690549, 1.81459, 1.0]]
