[[0, -0.0006136372, -0.2868604, 2.920588, 1], [1, 0.0005849499, -0.001311529, 2.942303, 1], [2, 0.0003673529, 0.2778609, 2.948792, 1], [3, -0.004404801, 0.4057345, 2.921026, 1], [4, -0.1703744, 0.1842197, 2.944013, 1], [5, -0.2222651, -0.0467988, 2.944284, 1], [6, -0.1685728, -0.188712, 2.776833, 1], [7, -0.09385794, -0.1704774, 2.697411, 1], [8, 0.1673133, 0.1924042, 2.95957, 1], [9, 0.2361048, -0.04830598, 2.976875, 1], [10, 0.2866061, -0.2584463, 2.940967, 1], [11, 0.2878857, -0.3209538, 2.908709, 1], [12, -0.08747466, -0.2843794, 2.879602, 1], [13, -0.1270542, -0.2647947, 2.554847, 1], [14, -0.1200201, -0.6180246, 2.646017, 1], [15, -0.1133749, -0.6691259, 2.508132, 1], [16, 0.0863151, -0.2823606, 2.888382, 1], [17, 0.1887645, -0.2652601, 2.57926, 1], [18, 0.1404459, -0.6154237, 2.67029, 1], [19, 0.1436429, -0.6666312, 2.532393, 1], [20, 0.0005376052, 0.208935, 2.949595, 1], [21, -0.05790347, -0.2205643, 2.640517, 1], [22, -0.1408488, -0.1659961, 2.664765, 1], [23, 0.3013146, -0.3889861, 2.890041, 1], [24, 0.2879899, -0.3389327, 2.8955, 1]]
[[0, 0.003340653, -0.2688321, 2.936659, 1], [1, -0.00777421, 0.01792664, 2.966511, 1], [2, -0.01983965, 0.2978209, 2.983502, 1], [3, -0.02535741, 0.4256172, 2.979194, 1], [4, -0.1850851, 0.1840646, 2.960006, 1], [5, -0.2309915, -0.04133754, 2.957476, 1], [6, -0.174618, -0.183482, 2.791199, 1], [7, -0.1211836, -0.1523152, 2.713043, 1], [8, 0.1596325, 0.2087974, 2.994245, 1], [9, 0.2755545, -0.02620222, 2.977201, 1], [10, 0.4117027, -0.2241119, 2.898792, 1], [11, 0.4426624, -0.2727784, 2.882269, 1], [12, -0.08466705, -0.269252, 2.891511, 1], [13, -0.124948, -0.2661805, 2.566364, 1], [14, -0.1213613, -0.6208887, 2.65261, 1], [15, -0.1098485, -0.6723549, 2.515363, 1], [16, 0.09110784, -0.2623661, 2.907459, 1], [17, 0.1814819, -0.2683194, 2.593931, 1], [18, 0.1378602, -0.6183877, 2.687085, 1], [19, 0.1459563, -0.6699873, 2.549817, 1], [20, -0.01680391, 0.2287356, 2.98163, 1], [21, -0.0714514, -0.1908143, 2.638526, 1], [22, -0.1534172, -0.1684636, 2.665462, 1], [23, 0.4878776, -0.3370517, 2.881538, 1], [24, 0.4095004, -0.2756513, 2.89225, 1]]
[[0, 0.00335819, -0.2688309, 2.936638, 1], [1, -0.007852311, 0.01794107, 2.966589, 1], [2, -0.02011527, 0.297884, 2.983906, 1], [3, -0.02698415, 0.4253699, 2.977517, 1], [4, -0.186078, 0.183631, 2.960342, 1], [5, -0.2312776, -0.04580207, 2.957613, 1], [6, -0.1735342, -0.1847657, 2.789004, 1], [7, -0.1129673, -0.1607459, 2.701668, 1], [8, 0.1596686, 0.2092998, 2.994171, 1], [9, 0.2946768, -0.002676618, 2.977357, 1], [10, 0.4322208, -0.1593193, 2.904999, 1], [11, 0.4756032, -0.2267282, 2.88181, 1], [12, -0.08464976, -0.2692424, 2.891312, 1], [13, -0.1249897, -0.2661842, 2.566173, 1], [14, -0.1211693, -0.6213115, 2.650945, 1], [15, -0.1098887, -0.6727834, 2.513689, 1], [16, 0.09117, -0.262335, 2.907538, 1], [17, 0.1815828, -0.2686981, 2.594036, 1], [18, 0.1389942, -0.6191462, 2.686355, 1], [19, 0.1468446, -0.6707504, 2.549078, 1], [20, -0.0170271, 0.2287853, 2.981932, 1], [21, -0.06716319, -0.2014906, 2.637341, 1], [22, -0.1496688, -0.1672592, 2.660936, 1], [23, 0.5342609, -0.2986451, 2.889272, 1], [24, 0.4845168, -0.2423277, 2.887833, 1]]
[[0, 0.003404775, -0.2689805, 2.936642, 1], [1, -0.008021366, 0.01770538, 2.966525, 1], [2, -0.02054278, 0.2975096, 2.983666, 1], [3, -0.02842754, 0.4248687, 2.976951, 1], [4, -0.1869351, 0.1830568, 2.960053, 1], [5, -0.2313302, -0.04509353, 2.957893, 1], [6, -0.173693, -0.184445, 2.789584, 1], [7, -0.1158769, -0.1571798, 2.706988, 1], [8, 0.1594397, 0.2098228, 2.993876, 1], [9, 0.3229116, 0.02650532, 2.964835, 1], [10, 0.4769016, -0.138886, 2.904485, 1], [11, 0.5249906, -0.1974238, 2.876606, 1], [12, -0.08456152, -0.2694743, 2.891123, 1], [13, -0.1249043, -0.2656967, 2.565986, 1], [14, -0.1229572, -0.6205097, 2.651911, 1], [15, -0.1117435, -0.67199, 2.514643, 1], [16, 0.09121586, -0.2624596, 2.907758, 1], [17, 0.1814287, -0.2686513, 2.594187, 1], [18, 0.1396391, -0.6194474, 2.685675, 1], [19, 0.1473905, -0.6710412, 2.548391, 1], [20, -0.01738638, 0.2284493, 2.981748, 1], [21, -0.06924624, -0.1971988, 2.637524, 1], [22, -0.1554731, -0.1704276, 2.668926, 1], [23, 0.5882659, -0.2550629, 2.885494, 1], [24, 0.5304356, -0.2044654, 2.889, 1]]
[[0, 0.00344849, -0.2689369, 2.936641, 1], [1, -0.008082281, 0.01772948, 2.966529, 1], [2, -0.02074626, 0.2975229, 2.983667, 1], [3, -0.02945116, 0.4246009, 2.976563, 1], [4, -0.1873004, 0.1828638, 2.960075, 1], [5, -0.2315121, -0.04461192, 2.958102, 1], [6, -0.1736534, -0.1840835, 2.789978, 1], [7, -0.115519, -0.1610945, 2.705631, 1], [8, 0.1596826, 0.2109204, 2.994432, 1], [9, 0.3390121, 0.0465454, 2.964, 1], [10, 0.5311729, -0.1065177, 2.89856, 1], [11, 0.5679109, -0.1461528, 2.878744, 1], [12, -0.08441231, -0.269345, 2.890736, 1], [13, -0.1251162, -0.2658871, 2.565648, 1], [14, -0.114686, -0.6200313, 2.653436, 1], [15, -0.1035124, -0.6715204, 2.516169, 1], [16, 0.0913101, -0.2622758, 2.908207, 1], [17, 0.1814121, -0.2685994, 2.594604, 1], [18, 0.1406434, -0.6191123, 2.68739, 1], [19, 0.148453, -0.6707147, 2.550112, 1], [20, -0.01755391, 0.2284687, 2.981751, 1], [21, -0.06684576, -0.2001658, 2.639952, 1], [22, -0.1551834, -0.1700964, 2.664962, 1], [23, 0.6261026, -0.1874647, 2.870728, 1], [24, 0.5727614, -0.1469294, 2.875154, 1]]
[[0, 0.003527073, -0.2689242, 2.936656, 1], [1, -0.008460395, 0.01770369, 2.966558, 1], [2, -0.0224159, 0.297378, 2.983669, 1], [3, -0.03011486, 0.4246348, 2.975846, 1], [4, -0.1877037, 0.1827432, 2.960096, 1], [5, -0.2316438, -0.04448072, 2.958092, 1], [6, -0.1736672, -0.1839999, 2.790051, 1], [7, -0.1162451, -0.1579291, 2.710627, 1], [8, 0.159825, 0.2142373, 2.994691, 1], [9, 0.3548004, 0.07734962, 2.965317, 1], [10, 0.5616971, -0.04784394, 2.892666, 1], [11, 0.6052961, -0.08798268, 2.873519, 1], [12, -0.0842645, -0.2693644, 2.890525, 1], [13, -0.1252222, -0.2659968, 2.565473, 1], [14, -0.1198779, -0.6201344, 2.653627, 1], [15, -0.108804, -0.6716298, 2.516352, 1], [16, 0.09147432, -0.2621435, 2.90859, 1], [17, 0.1813061, -0.2685992, 2.594905, 1], [18, 0.1435499, -0.6197617, 2.686639, 1], [19, 0.1511528, -0.6713607, 2.549354, 1], [20, -0.01884004, 0.2283628, 2.981768, 1], [21, -0.06280012, -0.2091305, 2.642949, 1], [22, -0.1501133, -0.1675315, 2.66469, 1], [23, 0.6673182, -0.1166642, 2.855951, 1], [24, 0.5861193, -0.09862614, 2.877417, 1]]
[[0, 0.003590596, -0.2689536, 2.936665, 1], [1, -0.008390694, 0.01755547, 2.966516, 1], [2, -0.02209353, 0.2969331, 2.98346, 1], [3, -0.03059066, 0.4244742, 2.975459, 1], [4, -0.1878036, 0.1827193, 2.960005, 1], [5, -0.2319964, -0.04295, 2.958784, 1], [6, -0.1740744, -0.1831727, 2.791342, 1], [7, -0.1232128, -0.1500848, 2.723424, 1], [8, 0.1609359, 0.2170565, 2.99587, 1], [9, 0.3632173, 0.1010408, 2.965494, 1], [10, 0.5868088, 0.009853477, 2.884815, 1], [11, 0.6333402, -0.01982958, 2.866102, 1], [12, -0.08405626, -0.269482, 2.890327, 1], [13, -0.1252629, -0.2659782, 2.56531, 1], [14, -0.1205463, -0.6200347, 2.653767, 1], [15, -0.109271, -0.671524, 2.516508, 1], [16, 0.09150612, -0.2621194, 2.90881, 1], [17, 0.181238, -0.2685375, 2.595091, 1], [18, 0.1435917, -0.6196265, 2.687102, 1], [19, 0.151387, -0.6712208, 2.549832, 1], [20, -0.01861426, 0.2280124, 2.981617, 1], [21, -0.07785954, -0.1785992, 2.652864, 1], [22, -0.14256, -0.164359, 2.6644, 1], [23, 0.6779519, -0.04540607, 2.833479, 1], [24, 0.6199612, -0.03145099, 2.871111, 1]]
[[0, 0.003667433, -0.2689458, 2.936697, 1], [1, -0.008350602, 0.0175146, 2.966502, 1], [2, -0.02190812, 0.2967703, 2.983332, 1], [3, -0.03083539, 0.4240632, 2.975247, 1], [4, -0.1880388, 0.1824091, 2.960032, 1], [5, -0.2319801, -0.04341417, 2.958892, 1], [6, -0.1741067, -0.1833611, 2.791188, 1], [7, -0.1232768, -0.1509235, 2.717987, 1], [8, 0.1611072, 0.2194121, 2.995777, 1], [9, 0.3657385, 0.1440855, 2.969085, 1], [10, 0.5877665, 0.07599369, 2.900436, 1], [11, 0.6527279, 0.04899014, 2.869916, 1], [12, -0.08390348, -0.2695527, 2.890265, 1], [13, -0.1249146, -0.2635127, 2.565237, 1], [14, -0.1210892, -0.6177953, 2.653005, 1], [15, -0.1100286, -0.669308, 2.51572, 1], [16, 0.0915648, -0.2619734, 2.909016, 1], [17, 0.1810816, -0.2691322, 2.595254, 1], [18, 0.1445956, -0.6200554, 2.688174, 1], [19, 0.1521559, -0.6716449, 2.550884, 1], [20, -0.018484, 0.2278884, 2.981529, 1], [21, -0.08234832, -0.1826983, 2.642528, 1], [22, -0.1510671, -0.1689616, 2.663138, 1], [23, 0.6958892, 0.02531944, 2.837842, 1], [24, 0.6316659, 0.04246253, 2.881462, 1]]
[[0, 0.003765083, -0.2688887, 2.936727, 1], [1, -0.008343914, 0.01749076, 2.966492, 1], [2, -0.0218813, 0.2965925, 2.983229, 1], [3, -0.03075407, 0.423052, 2.97467, 1], [4, -0.188042, 0.1823869, 2.959971, 1], [5, -0.2326425, -0.04567743, 2.958684, 1], [6, -0.1732143, -0.1842571, 2.790353, 1], [7, -0.116118, -0.1581196, 2.708577, 1], [8, 0.1620256, 0.2208975, 2.997404, 1], [9, 0.3742552, 0.172382, 2.967513, 1], [10, 0.5807278, 0.1442796, 2.897001, 1], [11, 0.648764, 0.1251255, 2.871787, 1], [12, -0.08359841, -0.2694311, 2.88988, 1], [13, -0.1251061, -0.2639241, 2.564917, 1], [14, -0.1216816, -0.6182173, 2.652653, 1], [15, -0.1101928, -0.6697156, 2.515406, 1], [16, 0.09162832, -0.2618001, 2.909603, 1], [17, 0.1810403, -0.2691399, 2.595814, 1], [18, 0.1475438, -0.620219, 2.689154, 1], [19, 0.1554866, -0.6718017, 2.551904, 1], [20, -0.01846756, 0.2277595, 2.981456, 1], [21, -0.0686714, -0.1961295, 2.640081, 1], [22, -0.1487721, -0.1679465, 2.663488, 1], [23, 0.6944929, 0.1015895, 2.839786, 1], [24, 0.6694723, 0.09743883, 2.867222, 1]]
[[0, 0.003855584, -0.2689118, 2.936757, 1], [1, -0.008287043, 0.01733527, 2.966469, 1], [2, -0.02171901, 0.2961737, 2.983085, 1], [3, -0.03045748, 0.4221556, 2.974356, 1], [4, -0.1878514, 0.1823639, 2.959865, 1], [5, -0.2327418, -0.04510659, 2.958815, 1], [6, -0.1740555, -0.1852869, 2.791619, 1], [7, -0.1215353, -0.1553026, 2.714325, 1], [8, 0.1636435, 0.2227234, 2.998282, 1], [9, 0.3800057, 0.1995551, 2.969995, 1], [10, 0.5886694, 0.1964816, 2.901038, 1], [11, 0.6701944, 0.1874729, 2.867461, 1], [12, -0.0833826, -0.2695188, 2.889716, 1], [13, -0.1251079, -0.26416, 2.564782, 1], [14, -0.1216343, -0.6189463, 2.65081, 1], [15, -0.1099873, -0.6704242, 2.51358, 1], [16, 0.09167313, -0.2617746, 2.909872, 1], [17, 0.1808785, -0.2692291, 2.596021, 1], [18, 0.1526481, -0.6210394, 2.688427, 1], [19, 0.1606818, -0.6726048, 2.551197, 1], [20, -0.01834302, 0.2274135, 2.981348, 1], [21, -0.0560967, -0.2120509, 2.649521, 1], [22, -0.1496093, -0.1675886, 2.663251, 1], [23, 0.7253884, 0.1773475, 2.827451, 1], [24, 0.6845312, 0.1631006, 2.866833, 1]]
[[0, 0.00393737, -0.2688948, 2.936811, 1], [1, -0.008129172, 0.01710367, 2.966461, 1], [2, -0.02114535, 0.2953273, 2.982893, 1], [3, -0.02981549, 0.4212149, 2.973107, 1], [4, -0.1875386, 0.1823169, 2.959742, 1], [5, -0.232667, -0.04833477, 2.959087, 1], [6, -0.174083, -0.1874338, 2.790907, 1], [7, -0.1255365, -0.1488184, 2.724574, 1], [8, 0.1668455, 0.2262215, 2.999206, 1], [9, 0.3825647, 0.2448666, 2.959855, 1], [10, 0.590269, 0.2587579, 2.889338, 1], [11, 0.6736782, 0.2556658, 2.860575, 1], [12, -0.08315835, -0.2695067, 2.889635, 1], [13, -0.125228, -0.2643062, 2.56475, 1], [14, -0.1184697, -0.6182649, 2.653479, 1], [15, -0.1068389, -0.6697541, 2.516245, 1], [16, 0.0916506, -0.2617132, 2.91014, 1], [17, 0.1806898, -0.2705055, 2.596287, 1], [18, 0.1541746, -0.6220293, 2.690004, 1], [19, 0.1622167, -0.6735825, 2.552778, 1], [20, -0.01790518, 0.2267494, 2.981214, 1], [21, -0.0969772, -0.1807134, 2.648526, 1], [22, -0.1478177, -0.1663856, 2.664228, 1], [23, 0.7257892, 0.2537712, 2.82459, 1], [24, 0.6559402, 0.2449344, 2.865, 1]]
[[0, 0.004155681, -0.2686903, 2.936901, 1], [1, -0.008001785, 0.01705577, 2.966508, 1], [2, -0.02084164, 0.2950174, 2.982966, 1], [3, -0.02948798, 0.4207245, 2.972924, 1], [4, -0.1872006, 0.1819664, 2.959604, 1], [5, -0.2328312, -0.04603185, 2.959259, 1], [6, -0.1728969, -0.1852664, 2.791691, 1], [7, -0.1256502, -0.1561198, 2.717722, 1], [8, 0.167711, 0.2290208, 2.999707, 1], [9, 0.3811896, 0.2648769, 2.960896, 1], [10, 0.5877696, 0.3118526, 2.882729, 1], [11, 0.6717271, 0.3228845, 2.856562, 1], [12, -0.08272398, -0.2693081, 2.889345, 1], [13, -0.1257592, -0.2657141, 2.564592, 1], [14, -0.1197796, -0.6206118, 2.6501, 1], [15, -0.1081475, -0.6720638, 2.512877, 1], [16, 0.09173262, -0.261286, 2.91075, 1], [17, 0.180403, -0.2711851, 2.596827, 1], [18, 0.1360961, -0.6215539, 2.688671, 1], [19, 0.1443555, -0.6731084, 2.551433, 1], [20, -0.01765665, 0.226518, 2.981277, 1], [21, -0.0559994, -0.2116753, 2.644854, 1], [22, -0.1585576, -0.174724, 2.66775, 1], [23, 0.7195958, 0.3206077, 2.823318, 1], [24, 0.6784827, 0.305774, 2.856083, 1]]
[[0, 0.00447273, -0.2683004, 2.937084, 1], [1, -0.007746151, 0.01697852, 2.966596, 1], [2, -0.02020691, 0.2943829, 2.983063, 1], [3, -0.02865288, 0.4195089, 2.971685, 1], [4, -0.1864694, 0.1820952, 2.95969, 1], [5, -0.2327376, -0.04492879, 2.959352, 1], [6, -0.1741221, -0.188392, 2.795114, 1], [7, -0.1257311, -0.1490839, 2.723345, 1], [8, 0.1681809, 0.2383135, 3.000372, 1], [9, 0.3776159, 0.2930057, 2.962748, 1], [10, 0.5990842, 0.3657515, 2.878755, 1], [11, 0.6778543, 0.3875727, 2.850155, 1], [12, -0.08215619, -0.2690203, 2.889177, 1], [13, -0.1261398, -0.2652793, 2.564566, 1], [14, -0.1200989, -0.6206656, 2.648353, 1], [15, -0.1088662, -0.6721197, 2.511097, 1], [16, 0.09177834, -0.2605958, 2.911417, 1], [17, 0.1802123, -0.2712968, 2.597456, 1], [18, 0.1252136, -0.6180289, 2.696064, 1], [19, 0.1332145, -0.6696547, 2.558771, 1], [20, -0.01713909, 0.2260568, 2.981371, 1], [21, -0.1143042, -0.161421, 2.687985, 1], [22, -0.1521182, -0.168788, 2.666171, 1], [23, 0.7332227, 0.4061505, 2.818604, 1], [24, 0.6778553, 0.3714387, 2.843534, 1]]
[[0, 0.004741144, -0.2674967, 2.937316, 1], [1, -0.007268572, 0.01721293, 2.966717, 1], [2, -0.01903846, 0.2943223, 2.983157, 1], [3, -0.02696528, 0.4188821, 2.971075, 1], [4, -0.1856149, 0.1823192, 2.959513, 1], [5, -0.2315694, -0.04444694, 2.959757, 1], [6, -0.1733233, -0.1868175, 2.794374, 1], [7, -0.129539, -0.1491974, 2.727203, 1], [8, 0.1697021, 0.2428293, 3.001874, 1], [9, 0.3782529, 0.3369744, 2.956011, 1], [10, 0.585791, 0.4240832, 2.874806, 1], [11, 0.665324, 0.4518618, 2.850262, 1], [12, -0.08166225, -0.2684436, 2.889506, 1], [13, -0.126062, -0.2658846, 2.564956, 1], [14, -0.1203432, -0.6214062, 2.64826, 1], [15, -0.1088699, -0.672846, 2.511028, 1], [16, 0.0916886, -0.2595129, 2.911506, 1], [17, 0.1801838, -0.2714132, 2.597622, 1], [18, 0.1242088, -0.6187904, 2.693783, 1], [19, 0.132459, -0.6703954, 2.556514, 1], [20, -0.01618986, 0.226075, 2.981469, 1], [21, -0.1007192, -0.1809506, 2.652026, 1], [22, -0.153332, -0.1697107, 2.664542, 1], [23, 0.7320011, 0.4766354, 2.846136, 1], [24, 0.7248881, 0.4757437, 2.848333, 1]]
[[0, 0.005057181, -0.2668993, 2.937541, 1], [1, -0.007108629, 0.01716553, 2.966962, 1], [2, -0.01882081, 0.2935753, 2.98378, 1], [3, -0.02413664, 0.4177371, 2.970447, 1], [4, -0.1838728, 0.1828792, 2.959665, 1], [5, -0.2308885, -0.04541852, 2.959144, 1], [6, -0.1730822, -0.1862137, 2.792178, 1], [7, -0.1269484, -0.1533191, 2.720605, 1], [8, 0.1685193, 0.2479646, 3.005065, 1], [9, 0.3622719, 0.3884662, 2.957483, 1], [10, 0.5729756, 0.5296579, 2.870785, 1], [11, 0.6315561, 0.5633227, 2.850414, 1], [12, -0.08104029, -0.2679984, 2.889506, 1], [13, -0.1261302, -0.2655223, 2.565061, 1], [14, -0.1209159, -0.6211814, 2.647902, 1], [15, -0.1087128, -0.6726357, 2.510751, 1], [16, 0.09162582, -0.2586676, 2.911991, 1], [17, 0.1800808, -0.2714253, 2.598138, 1], [18, 0.1248866, -0.6191927, 2.69346, 1], [19, 0.1338497, -0.6708044, 2.556274, 1], [20, -0.01597807, 0.2255505, 2.981969, 1], [21, -0.0861245, -0.1806664, 2.647778, 1], [22, -0.1560448, -0.1707007, 2.673138, 1], [23, 0.6951579, 0.6075586, 2.844904, 1], [24, 0.697812, 0.5982104, 2.85975, 1]]
[[0, 0.005649073, -0.2654822, 2.938139, 1], [1, -0.007021365, 0.01729771, 2.967074, 1], [2, -0.0188518, 0.2934412, 2.983775, 1], [3, -0.02219713, 0.4178907, 2.970065, 1], [4, -0.1815057, 0.1836586, 2.959377, 1], [5, -0.2304201, -0.04383602, 2.958557, 1], [6, -0.1739906, -0.1859282, 2.792261, 1], [7, -0.1244813, -0.1510582, 2.718245, 1], [8, 0.1658297, 0.2565106, 3.009433, 1], [9, 0.3586399, 0.3950564, 2.958234, 1], [10, 0.5323145, 0.5585626, 2.872748, 1], [11, 0.6036332, 0.6066417, 2.852265, 1], [12, -0.07994595, -0.2670169, 2.889864, 1], [13, -0.1257839, -0.2653272, 2.565535, 1], [14, -0.1214183, -0.6208557, 2.648883, 1], [15, -0.1080713, -0.6722932, 2.511843, 1], [16, 0.09153621, -0.2567135, 2.912862, 1], [17, 0.1797532, -0.2716279, 2.599057, 1], [18, 0.1247594, -0.619698, 2.693516, 1], [19, 0.1348621, -0.6712798, 2.556443, 1], [20, -0.01597987, 0.2254991, 2.981981, 1], [21, -0.08973928, -0.1806708, 2.647861, 1], [22, -0.1475265, -0.1649225, 2.663374, 1], [23, 0.6703897, 0.6547255, 2.835453, 1], [24, 0.6555007, 0.640034, 2.8476, 1]]
[[0, 0.005886319, -0.2651065, 2.938223, 1], [1, -0.006891097, 0.01733264, 2.967258, 1], [2, -0.01877215, 0.2931547, 2.984146, 1], [3, -0.01979783, 0.4172158, 2.969503, 1], [4, -0.1805101, 0.1840764, 2.959228, 1], [5, -0.2304035, -0.04383796, 2.958544, 1], [6, -0.1740964, -0.1858875, 2.792167, 1], [7, -0.1318841, -0.1517064, 2.721826, 1], [8, 0.1642169, 0.2576262, 3.010599, 1], [9, 0.3547703, 0.476741, 2.946174, 1], [10, 0.5060267, 0.6507465, 2.860922, 1], [11, 0.5568606, 0.6892579, 2.857599, 1], [12, -0.07948326, -0.2666692, 2.889562, 1], [13, -0.1259963, -0.2652332, 2.565341, 1], [14, -0.1199755, -0.6209314, 2.648007, 1], [15, -0.106203, -0.6723723, 2.511024, 1], [16, 0.09159238, -0.2562044, 2.913342, 1], [17, 0.1797224, -0.2712494, 2.599517, 1], [18, 0.1246015, -0.6194404, 2.693537, 1], [19, 0.1351503, -0.6710326, 2.556521, 1], [20, -0.01588078, 0.2252995, 2.98229, 1], [21, -0.09326292, -0.1805102, 2.645527, 1], [22, -0.1661487, -0.1741585, 2.678, 1], [23, 0.6180601, 0.7382194, 2.858982, 1], [24, 0.6069415, 0.7186404, 2.864, 1]]
[[0, 0.006112552, -0.2643842, 2.938474, 1], [1, -0.006665945, 0.01742218, 2.967423, 1], [2, -0.01841934, 0.2928122, 2.984297, 1], [3, -0.0167943, 0.4169724, 2.970214, 1], [4, -0.1803421, 0.1843406, 2.959237, 1], [5, -0.2295504, -0.04292018, 2.957775, 1], [6, -0.1741333, -0.1860675, 2.79208, 1], [7, -0.1259239, -0.148003, 2.727775, 1], [8, 0.1620127, 0.2583581, 3.012063, 1], [9, 0.3437141, 0.4818867, 2.949769, 1], [10, 0.4553026, 0.6560925, 2.877523, 1], [11, 0.524297, 0.7177243, 2.863565, 1], [12, -0.07904264, -0.266239, 2.889678, 1], [13, -0.125889, -0.2652432, 2.565512, 1], [14, -0.1199589, -0.6209817, 2.648036, 1], [15, -0.1056709, -0.6724168, 2.511115, 1], [16, 0.09146298, -0.2551944, 2.913717, 1], [17, 0.1796743, -0.2713733, 2.599989, 1], [18, 0.1239216, -0.6196628, 2.693379, 1], [19, 0.134995, -0.6712464, 2.556425, 1], [20, -0.01557637, 0.2250781, 2.98244, 1], [21, -0.08973894, -0.1806821, 2.648028, 1], [22, -0.1441355, -0.1594416, 2.6755, 1], [23, 0.5858847, 0.7795954, 2.866956, 1], [24, 0.5557228, 0.7386968, 2.871875, 1]]
[[0, 0.005586622, -0.2635188, 2.938388, 1], [1, -0.006669414, 0.01745314, 2.967445, 1], [2, -0.01814724, 0.2924075, 2.984431, 1], [3, -0.01503063, 0.4168831, 2.970079, 1], [4, -0.1772501, 0.186489, 2.958999, 1], [5, -0.2303385, -0.04071885, 2.957388, 1], [6, -0.1736797, -0.1836508, 2.79193, 1], [7, -0.1265688, -0.1512506, 2.722829, 1], [8, 0.1590615, 0.2613436, 3.017428, 1], [9, 0.2950424, 0.49322, 2.961297, 1], [10, 0.4169082, 0.6994411, 2.884395, 1], [11, 0.4530164, 0.752327, 2.870073, 1], [12, -0.07921859, -0.2651257, 2.888831, 1], [13, -0.1257835, -0.2649288, 2.564624, 1], [14, -0.1199124, -0.6208715, 2.646419, 1], [15, -0.1036383, -0.6722802, 2.509754, 1], [16, 0.09027503, -0.2543375, 2.914325, 1], [17, 0.179712, -0.2714904, 2.601047, 1], [18, 0.1243688, -0.6199863, 2.693976, 1], [19, 0.1374225, -0.6715446, 2.557278, 1], [20, -0.01541954, 0.2248513, 2.982533, 1], [21, -0.08853022, -0.1782556, 2.654929, 1], [22, -0.1514564, -0.1662979, 2.671433, 1], [23, 0.5070387, 0.8265935, 2.86405, 1], [24, 0.4524762, 0.7163041, 2.8796, 1]]
[[0, 0.005428228, -0.2632317, 2.938366, 1], [1, -0.006347762, 0.01746329, 2.967604, 1], [2, -0.01629787, 0.2916105, 2.985077, 1], [3, -0.00997772, 0.4159053, 2.973224, 1], [4, -0.1716417, 0.1885877, 2.958783, 1], [5, -0.2300508, -0.03891981, 2.956732, 1], [6, -0.174195, -0.1818853, 2.791013, 1], [7, -0.1241189, -0.1523584, 2.716586, 1], [8, 0.1582602, 0.2605718, 3.01764, 1], [9, 0.2603362, 0.4959106, 2.969544, 1], [10, 0.3366688, 0.7353555, 2.895154, 1], [11, 0.3725972, 0.8175041, 2.876023, 1], [12, -0.07928803, -0.2643132, 2.888091, 1], [13, -0.1259477, -0.265039, 2.563908, 1], [14, -0.1201464, -0.62102, 2.645566, 1], [15, -0.1032785, -0.6724336, 2.508996, 1], [16, 0.08989459, -0.2542634, 2.914771, 1], [17, 0.1796033, -0.2715122, 2.601586, 1], [18, 0.1248078, -0.6199896, 2.694842, 1], [19, 0.1384465, -0.6715597, 2.558236, 1], [20, -0.01403151, 0.2242863, 2.983042, 1], [21, -0.08862716, -0.1784486, 2.645529, 1], [22, -0.161591, -0.1732302, 2.6672, 1], [23, 0.4131752, 0.8854853, 2.86404, 1], [24, 0.3992627, 0.8109758, 2.8995, 1]]
[[0, 0.005330833, -0.263205, 2.938391, 1], [1, -0.00548167, 0.01713662, 2.966943, 1], [2, -0.01228369, 0.2899601, 2.981529, 1], [3, -0.007692732, 0.4160497, 2.973889, 1], [4, -0.171647, 0.1885542, 2.958772, 1], [5, -0.2292484, -0.03832677, 2.956339, 1], [6, -0.1743747, -0.182174, 2.791087, 1], [7, -0.1231714, -0.1528966, 2.716392, 1], [8, 0.157209, 0.2592815, 3.017682, 1], [9, 0.2584674, 0.4980119, 2.969448, 1], [10, 0.2934632, 0.7036474, 2.902578, 1], [11, 0.3202953, 0.7888809, 2.876328, 1], [12, -0.07930423, -0.2642357, 2.887894, 1], [13, -0.1259467, -0.2649934, 2.563709, 1], [14, -0.1204604, -0.6198523, 2.649396, 1], [15, -0.103282, -0.6711618, 2.512791, 1], [16, 0.08943782, -0.2544103, 2.915242, 1], [17, 0.1793746, -0.271494, 2.602117, 1], [18, 0.1239865, -0.618785, 2.698811, 1], [19, 0.1379465, -0.670251, 2.562172, 1], [20, -0.01091921, 0.2229478, 2.980411, 1], [21, -0.06075404, -0.2162787, 2.642518, 1], [22, -0.1546565, -0.1679108, 2.668934, 1], [23, 0.3467342, 0.8503108, 2.845578, 1], [24, 0.3356168, 0.7723826, 2.8772, 1]]
