[[0, -0.2079456, -0.09395643, 2.017191, 1], [1, -0.2275748, 0.2112813, 1.991019, 1], [2, -0.247115, 0.504767, 1.951324, 1], [3, -0.2565689, 0.6303798, 1.945917, 1], [4, -0.404936, 0.374369, 1.947911, 1], [5, -0.4703807, 0.1436268, 1.952241, 1], [6, -0.5476843, -0.02780784, 1.843284, 1], [7, -0.5506061, -0.0228115, 1.826141, 1], [8, -0.07882396, 0.4075869, 1.990811, 1], [9, -0.0001925684, 0.1902529, 2.03377, 1], [10, 0.01947187, -0.009165774, 1.949362, 1], [11, -0.02765278, -0.04689761, 1.942911, 1], [12, -0.2804524, -0.09569287, 1.974001, 1], [13, -0.2744457, -0.4650125, 2.027729, 1], [14, -0.2285585, -0.7769426, 2.122517, 1], [15, -0.2669289, -0.7038643, 2.04848, 1], [16, -0.1280812, -0.08871523, 1.988222, 1], [17, -0.08035483, -0.4728881, 2.026591, 1], [18, 0.04443716, -0.7505938, 2.1487, 1], [19, -0.009711519, -0.715593, 2.054032, 1], [20, -0.2424902, 0.4330679, 1.963496, 1], [21, -0.5566066, -0.09953763, 1.754008, 1], [22, -0.5250858, -0.04185731, 1.842333, 1], [23, -0.04564628, -0.1123926, 1.954615, 1], [24, -0.009657889, -0.1038609, 1.981417, 1]]
[[0, -0.2113935, -0.0957153, 2.01977, 1], [1, -0.2315645, 0.2091369, 1.989009, 1], [2, -0.2492204, 0.5020385, 1.945746, 1], [3, -0.2610065, 0.6300175, 1.941498, 1], [4, -0.4131715, 0.3680699, 1.944802, 1], [5, -0.4806793, 0.1368469, 1.946172, 1], [6, -0.5559239, -0.03337663, 1.833671, 1], [7, -0.5592324, -0.02406719, 1.819107, 1], [8, -0.08153571, 0.4077168, 1.980357, 1], [9, -0.004348996, 0.1908446, 1.999708, 1], [10, -0.07844797, 0.0004009109, 1.850618, 1], [11, -0.1352951, -0.03948817, 1.877469, 1], [12, -0.2834114, -0.09778748, 1.976958, 1], [13, -0.276663, -0.4637414, 2.031177, 1], [14, -0.2251096, -0.7760664, 2.122478, 1], [15, -0.2688297, -0.7073042, 2.048017, 1], [16, -0.1317579, -0.09026356, 1.990351, 1], [17, -0.08113843, -0.4722844, 2.030962, 1], [18, 0.0414631, -0.7529002, 2.149058, 1], [19, -0.001915999, -0.7059866, 2.051716, 1], [20, -0.2451937, 0.4304517, 1.958705, 1], [21, -0.5632516, -0.09888605, 1.740176, 1], [22, -0.5177372, -0.03938808, 1.8635, 1], [23, -0.1694995, -0.09461756, 1.872954, 1], [24, -0.1902853, 0.01679718, 1.829625, 1]]
[[0, -0.2112944, -0.09650402, 2.019657, 1], [1, -0.231208, 0.2083802, 1.989187, 1], [2, -0.2485748, 0.5013213, 1.94625, 1], [3, -0.2608555, 0.6295626, 1.941739, 1], [4, -0.4128888, 0.3673796, 1.945884, 1], [5, -0.4807462, 0.1364951, 1.946478, 1], [6, -0.5560085, -0.03338854, 1.833436, 1], [7, -0.5580398, -0.02240957, 1.819742, 1], [8, -0.08119176, 0.4067661, 1.979986, 1], [9, -0.004238267, 0.1900815, 1.999383, 1], [10, -0.07818386, -0.001012289, 1.850947, 1], [11, -0.1341231, -0.04160195, 1.876827, 1], [12, -0.2833637, -0.09840842, 1.977022, 1], [13, -0.2766911, -0.4641065, 2.030978, 1], [14, -0.225518, -0.7765521, 2.122092, 1], [15, -0.2686802, -0.7070747, 2.047984, 1], [16, -0.1316009, -0.09124225, 1.990004, 1], [17, -0.08094469, -0.4725528, 2.030907, 1], [18, 0.04820591, -0.7493692, 2.150862, 1], [19, -0.001995202, -0.7141817, 2.052986, 1], [20, -0.2446238, 0.4297215, 1.959125, 1], [21, -0.5612219, -0.09538532, 1.739713, 1], [22, -0.5368544, -0.04917426, 1.796125, 1], [23, -0.169815, -0.09246431, 1.869924, 1], [24, -0.1899151, 0.01358338, 1.829318, 1]]
[[0, -0.2113323, -0.09656968, 2.01966, 1], [1, -0.2311345, 0.2082287, 1.989481, 1], [2, -0.2482187, 0.501104, 1.947256, 1], [3, -0.2606286, 0.6293756, 1.942072, 1], [4, -0.4128299, 0.3670037, 1.948544, 1], [5, -0.4806008, 0.1360553, 1.947754, 1], [6, -0.5562671, -0.03287112, 1.833465, 1], [7, -0.5585766, -0.02525176, 1.823438, 1], [8, -0.08120783, 0.4067625, 1.979887, 1], [9, -0.004282325, 0.1896778, 1.999271, 1], [10, -0.01621873, 0.003213634, 1.885582, 1], [11, -0.1031329, -0.04709306, 1.892311, 1], [12, -0.2834086, -0.09848922, 1.977068, 1], [13, -0.2769161, -0.4645435, 2.03107, 1], [14, -0.2248732, -0.7765233, 2.123136, 1], [15, -0.2680413, -0.7073212, 2.048644, 1], [16, -0.1316402, -0.09130013, 1.989974, 1], [17, -0.08080319, -0.4726465, 2.030989, 1], [18, 0.0171322, -0.7616169, 2.151186, 1], [19, 0.03564557, -0.6993634, 2.052567, 1], [20, -0.2443504, 0.4295116, 1.959921, 1], [21, -0.5651829, -0.09891421, 1.756155, 1], [22, -0.5792906, -0.09240038, 1.84425, 1], [23, -0.1352724, -0.1031052, 1.891909, 1], [24, -0.1178833, -0.01058078, 1.828693, 1]]
[[0, -0.2113189, -0.09717294, 2.019289, 1], [1, -0.2308696, 0.2077687, 1.989455, 1], [2, -0.24768, 0.5006921, 1.947487, 1], [3, -0.2603249, 0.629071, 1.941968, 1], [4, -0.412505, 0.3667084, 1.949567, 1], [5, -0.4801702, 0.1360269, 1.94828, 1], [6, -0.5561698, -0.03245812, 1.833532, 1], [7, -0.5561782, -0.02212642, 1.820398, 1], [8, -0.08075137, 0.4061724, 1.979491, 1], [9, -0.004314836, 0.1887975, 1.997801, 1], [10, -0.01992996, 0.002957586, 1.883495, 1], [11, -0.1029815, -0.0510967, 1.890509, 1], [12, -0.2834199, -0.09893547, 1.976893, 1], [13, -0.2783652, -0.44709, 2.023261, 1], [14, -0.2286728, -0.7588426, 2.117417, 1], [15, -0.2798741, -0.7004216, 2.039691, 1], [16, -0.1315975, -0.09204814, 1.989351, 1], [17, -0.08076016, -0.4727024, 2.030836, 1], [18, 0.02710913, -0.7602171, 2.146688, 1], [19, 0.02249357, -0.6934748, 2.049134, 1], [20, -0.2438868, 0.4290889, 1.960087, 1], [21, -0.5591344, -0.09813004, 1.740326, 1], [22, -0.5348769, -0.04474125, 1.825, 1], [23, -0.1322161, -0.1071444, 1.890477, 1], [24, -0.1206556, -0.01044705, 1.826803, 1]]
[[0, -0.2113491, -0.09741724, 2.019192, 1], [1, -0.2303497, 0.2074482, 1.989617, 1], [2, -0.2458808, 0.500333, 1.948209, 1], [3, -0.2599427, 0.6287794, 1.94206, 1], [4, -0.4120248, 0.3665079, 1.950875, 1], [5, -0.4794955, 0.1359203, 1.94917, 1], [6, -0.5560935, -0.03170265, 1.8335, 1], [7, -0.5567682, -0.02465293, 1.820949, 1], [8, -0.08083735, 0.4064926, 1.978568, 1], [9, -0.004327279, 0.1880843, 1.996996, 1], [10, -0.08110047, -0.009658498, 1.859377, 1], [11, -0.1382188, -0.04337044, 1.874002, 1], [12, -0.2834711, -0.09922901, 1.976881, 1], [13, -0.2777442, -0.4568797, 2.02581, 1], [14, -0.2269574, -0.7680734, 2.120854, 1], [15, -0.2737717, -0.7038114, 2.044312, 1], [16, -0.1316124, -0.09225035, 1.989172, 1], [17, -0.08074842, -0.4728697, 2.030804, 1], [18, 0.03938348, -0.7537225, 2.150575, 1], [19, 0.005043212, -0.7067633, 2.048078, 1], [20, -0.242464, 0.4287187, 1.960648, 1], [21, -0.563278, -0.0975021, 1.751166, 1], [22, -0.5400966, -0.05914125, 1.851769, 1], [23, -0.1759543, -0.1040515, 1.868916, 1], [24, -0.1834364, 0.01758511, 1.8305, 1]]
[[0, -0.2113887, -0.09794053, 2.018952, 1], [1, -0.2300879, 0.2070767, 1.989601, 1], [2, -0.2454028, 0.5000774, 1.948314, 1], [3, -0.2596009, 0.6283405, 1.94205, 1], [4, -0.4112205, 0.3664385, 1.951528, 1], [5, -0.4792593, 0.1361131, 1.949453, 1], [6, -0.5559208, -0.03136111, 1.833594, 1], [7, -0.5560842, -0.02409823, 1.820242, 1], [8, -0.07998461, 0.4050309, 1.977193, 1], [9, -0.004268481, 0.1869189, 1.99552, 1], [10, -0.05228797, 0.009293265, 1.876991, 1], [11, -0.1219705, -0.05021649, 1.881616, 1], [12, -0.2835603, -0.09969445, 1.976825, 1], [13, -0.2776057, -0.4584922, 2.026208, 1], [14, -0.2268811, -0.7697168, 2.121156, 1], [15, -0.2723674, -0.703797, 2.045102, 1], [16, -0.1315933, -0.09283303, 1.988698, 1], [17, -0.08070843, -0.4729228, 2.03056, 1], [18, 0.0437511, -0.7519929, 2.150185, 1], [19, -0.0001580715, -0.7104108, 2.050507, 1], [20, -0.2420315, 0.4284324, 1.96073, 1], [21, -0.5606208, -0.1009208, 1.743308, 1], [22, -0.5306674, -0.04078041, 1.8252, 1], [23, -0.156832, -0.1010837, 1.875942, 1], [24, -0.1692068, 0.007836488, 1.832385, 1]]
[[0, -0.2112895, -0.09839716, 2.01875, 1], [1, -0.2295725, 0.2066789, 1.989583, 1], [2, -0.2444327, 0.4998022, 1.948442, 1], [3, -0.2589611, 0.6281666, 1.942204, 1], [4, -0.4105625, 0.3658077, 1.952703, 1], [5, -0.4789982, 0.1359568, 1.94998, 1], [6, -0.5556745, -0.03142634, 1.833989, 1], [7, -0.5558275, -0.02306771, 1.821517, 1], [8, -0.07968995, 0.4047422, 1.976712, 1], [9, -0.004479567, 0.1852497, 1.993419, 1], [10, -0.05124642, 0.005449296, 1.87793, 1], [11, -0.1222922, -0.05124251, 1.882122, 1], [12, -0.2834962, -0.1001693, 1.976907, 1], [13, -0.2782675, -0.4526332, 2.024494, 1], [14, -0.2283589, -0.7642444, 2.118834, 1], [15, -0.2759487, -0.7009143, 2.042157, 1], [16, -0.1314313, -0.09334385, 1.98809, 1], [17, -0.08068984, -0.4733065, 2.030535, 1], [18, 0.0458235, -0.7510605, 2.150994, 1], [19, -0.001610883, -0.7126518, 2.052341, 1], [20, -0.2411686, 0.4281182, 1.960828, 1], [21, -0.5604733, -0.09750226, 1.743625, 1], [22, -0.5501468, -0.06964997, 1.809444, 1], [23, -0.1572067, -0.1022904, 1.877377, 1], [24, -0.1699323, 0.006629144, 1.835185, 1]]
[[0, -0.211281, -0.0990568, 2.018617, 1], [1, -0.2289279, 0.2062547, 1.989669, 1], [2, -0.242797, 0.4996789, 1.94876, 1], [3, -0.2586005, 0.6279534, 1.94227, 1], [4, -0.409974, 0.3659795, 1.954283, 1], [5, -0.4787257, 0.1358824, 1.950584, 1], [6, -0.5553154, -0.03129586, 1.834209, 1], [7, -0.555796, -0.02329536, 1.820468, 1], [8, -0.07875573, 0.4035308, 1.975363, 1], [9, -0.00453038, 0.1835962, 1.991961, 1], [10, -0.05191512, 0.003837924, 1.876682, 1], [11, -0.1227901, -0.05352413, 1.881512, 1], [12, -0.2835438, -0.1008013, 1.977138, 1], [13, -0.2780866, -0.4576938, 2.026611, 1], [14, -0.2275501, -0.7694386, 2.120186, 1], [15, -0.2729842, -0.7029783, 2.044774, 1], [16, -0.1313629, -0.09413003, 1.987524, 1], [17, -0.08050347, -0.4736078, 2.030431, 1], [18, 0.04610174, -0.7512627, 2.151001, 1], [19, 0.0005492754, -0.7133375, 2.050845, 1], [20, -0.2398078, 0.4278938, 1.96109, 1], [21, -0.56079, -0.09833427, 1.744938, 1], [22, -0.5306841, -0.03795987, 1.832, 1], [23, -0.1591751, -0.1044296, 1.877646, 1], [24, -0.1695008, 0.003368282, 1.83456, 1]]
[[0, -0.2114313, -0.09962381, 2.018431, 1], [1, -0.2285307, 0.2058717, 1.989698, 1], [2, -0.2417058, 0.4994082, 1.948977, 1], [3, -0.258229, 0.6278769, 1.942368, 1], [4, -0.4095284, 0.3660443, 1.95491, 1], [5, -0.4779272, 0.1362612, 1.951469, 1], [6, -0.5544528, -0.03107409, 1.835286, 1], [7, -0.5564021, -0.02337833, 1.820496, 1], [8, -0.07824343, 0.4020807, 1.974108, 1], [9, -0.004857571, 0.1813112, 1.989531, 1], [10, -0.05090216, 0.0001806099, 1.876009, 1], [11, -0.1234675, -0.05497286, 1.881008, 1], [12, -0.2837113, -0.1011895, 1.977275, 1], [13, -0.2784106, -0.4586952, 2.027121, 1], [14, -0.227547, -0.7706276, 2.119994, 1], [15, -0.2726611, -0.7032937, 2.045335, 1], [16, -0.1315075, -0.0949661, 1.986861, 1], [17, -0.08024576, -0.4739578, 2.030325, 1], [18, 0.01204549, -0.7686148, 2.141887, 1], [19, 0.04506598, -0.6932614, 2.063489, 1], [20, -0.238901, 0.4275854, 1.961261, 1], [21, -0.5590037, -0.09772825, 1.742127, 1], [22, -0.5279062, -0.04576778, 1.8165, 1], [23, -0.1602259, -0.1070159, 1.878383, 1], [24, -0.1695995, 0.002181283, 1.835556, 1]]
[[0, -0.2113576, -0.1000198, 2.018194, 1], [1, -0.2278877, 0.2054498, 1.989729, 1], [2, -0.240409, 0.4990282, 1.949344, 1], [3, -0.2573128, 0.6275905, 1.942582, 1], [4, -0.4088714, 0.3658381, 1.955508, 1], [5, -0.4774126, 0.1366953, 1.95195, 1], [6, -0.5539972, -0.03068626, 1.835878, 1], [7, -0.5546355, -0.02269055, 1.824339, 1], [8, -0.07774833, 0.4011727, 1.973474, 1], [9, -0.004960031, 0.1788805, 1.987226, 1], [10, -0.05169609, -0.00257937, 1.874597, 1], [11, -0.1227742, -0.05909424, 1.880986, 1], [12, -0.2836888, -0.1015301, 1.977278, 1], [13, -0.2785434, -0.4591602, 2.02731, 1], [14, -0.2273173, -0.7710495, 2.120137, 1], [15, -0.2725101, -0.7037387, 2.045529, 1], [16, -0.1313678, -0.09537682, 1.986332, 1], [17, -0.08023377, -0.474021, 2.030286, 1], [18, 0.03578946, -0.7593663, 2.144022, 1], [19, 0.01680933, -0.6941778, 2.047678, 1], [20, -0.2377537, 0.4271903, 1.961544, 1], [21, -0.5569475, -0.094133, 1.741533, 1], [22, -0.530679, -0.03828569, 1.831222, 1], [23, -0.1591927, -0.1090769, 1.876929, 1], [24, -0.1700179, -0.002225447, 1.83584, 1]]
[[0, -0.2114492, -0.1006389, 2.018105, 1], [1, -0.2276669, 0.2050863, 1.989816, 1], [2, -0.2400843, 0.498858, 1.949507, 1], [3, -0.256889, 0.6274843, 1.942861, 1], [4, -0.4084993, 0.3654509, 1.957113, 1], [5, -0.4768235, 0.1364524, 1.952674, 1], [6, -0.5538864, -0.03024701, 1.835894, 1], [7, -0.5539958, -0.02370008, 1.823192, 1], [8, -0.07726261, 0.399907, 1.972697, 1], [9, -0.004954973, 0.1779128, 1.985824, 1], [10, -0.05175927, -0.004036756, 1.874089, 1], [11, -0.1226887, -0.06103105, 1.88034, 1], [12, -0.2838209, -0.1021685, 1.977632, 1], [13, -0.2787536, -0.4607451, 2.027607, 1], [14, -0.2270666, -0.7724614, 2.120689, 1], [15, -0.2718207, -0.7046616, 2.0462, 1], [16, -0.1314485, -0.0960834, 1.985801, 1], [17, -0.08023193, -0.4740787, 2.03025, 1], [18, 0.03704917, -0.7591547, 2.143467, 1], [19, 0.01382362, -0.6941599, 2.048349, 1], [20, -0.2374422, 0.4269791, 1.961696, 1], [21, -0.5609454, -0.09926828, 1.75253, 1], [22, -0.5369637, -0.05658578, 1.8076, 1], [23, -0.1578926, -0.1110938, 1.876853, 1], [24, -0.170735, -0.007622629, 1.836261, 1]]
[[0, -0.2115886, -0.100972, 2.018003, 1], [1, -0.2273991, 0.2047235, 1.989922, 1], [2, -0.2393451, 0.4984181, 1.949869, 1], [3, -0.2562097, 0.6272288, 1.943312, 1], [4, -0.4080902, 0.3653153, 1.957588, 1], [5, -0.4764312, 0.1369054, 1.952968, 1], [6, -0.55304, -0.03021418, 1.8365, 1], [7, -0.5536438, -0.02496081, 1.822503, 1], [8, -0.07701029, 0.3997185, 1.97234, 1], [9, -0.005182273, 0.1760695, 1.984246, 1], [10, -0.05022863, -0.006932657, 1.873604, 1], [11, -0.1226664, -0.0625333, 1.881092, 1], [12, -0.2839613, -0.1024061, 1.977708, 1], [13, -0.2787748, -0.4608142, 2.027539, 1], [14, -0.2267323, -0.7720672, 2.121781, 1], [15, -0.2715959, -0.7052172, 2.046168, 1], [16, -0.1315875, -0.09648062, 1.985516, 1], [17, -0.0783539, -0.4773896, 2.031058, 1], [18, 0.04515825, -0.7579959, 2.148244, 1], [19, 0.006817587, -0.7050995, 2.051254, 1], [20, -0.2368204, 0.4265579, 1.961993, 1], [21, -0.5605949, -0.09932754, 1.752727, 1], [22, -0.5667673, -0.1221387, 1.776333, 1], [23, -0.1572592, -0.114411, 1.879276, 1], [24, -0.1692187, -0.006146543, 1.83764, 1]]
[[0, -0.2116994, -0.1014199, 2.017939, 1], [1, -0.2271649, 0.2044691, 1.990114, 1], [2, -0.2387712, 0.4983459, 1.950397, 1], [3, -0.2554196, 0.6269029, 1.943589, 1], [4, -0.407463, 0.3655373, 1.958633, 1], [5, -0.4759024, 0.13681, 1.953651, 1], [6, -0.552955, -0.02967761, 1.83653, 1], [7, -0.5527908, -0.02333175, 1.824571, 1], [8, -0.07700537, 0.3963821, 1.969688, 1], [9, -0.004914758, 0.1747265, 1.983214, 1], [10, -0.0535588, -0.007292455, 1.87248, 1], [11, -0.1249123, -0.06403878, 1.880795, 1], [12, -0.2841179, -0.1027513, 1.977842, 1], [13, -0.278769, -0.4614226, 2.027699, 1], [14, -0.2269121, -0.7727731, 2.121734, 1], [15, -0.2707386, -0.7047521, 2.046474, 1], [16, -0.1316487, -0.09700139, 1.985267, 1], [17, -0.07842481, -0.4774111, 2.030975, 1], [18, 0.0447344, -0.7587073, 2.14702, 1], [19, 0.006857876, -0.7031045, 2.051581, 1], [20, -0.2363297, 0.4264306, 1.96243, 1], [21, -0.561592, -0.09930046, 1.7565, 1], [22, -0.5755557, -0.08357629, 1.864, 1], [23, -0.1610784, -0.1116673, 1.876936, 1], [24, -0.1731905, -0.01130539, 1.836715, 1]]
[[0, -0.2116163, -0.102133, 2.017926, 1], [1, -0.2266102, 0.2039346, 1.990336, 1], [2, -0.2378887, 0.4980655, 1.950784, 1], [3, -0.2548395, 0.6265725, 1.943994, 1], [4, -0.4068553, 0.3653661, 1.959248, 1], [5, -0.4756556, 0.1362776, 1.953825, 1], [6, -0.5524797, -0.03033858, 1.836737, 1], [7, -0.5525144, -0.0237236, 1.822994, 1], [8, -0.07698793, 0.3939686, 1.968415, 1], [9, -0.004770229, 0.1736804, 1.982066, 1], [10, -0.05377972, -0.008581773, 1.871949, 1], [11, -0.1260823, -0.06549509, 1.880861, 1], [12, -0.2841159, -0.1034153, 1.978127, 1], [13, -0.2783765, -0.4623532, 2.027742, 1], [14, -0.2270248, -0.7736993, 2.12199, 1], [15, -0.2694741, -0.7045327, 2.046731, 1], [16, -0.131482, -0.09772564, 1.98501, 1], [17, -0.07847746, -0.4773484, 2.030818, 1], [18, 0.04517654, -0.7581879, 2.147382, 1], [19, 0.003986623, -0.7036134, 2.053314, 1], [20, -0.235514, 0.4260878, 1.962786, 1], [21, -0.5587187, -0.09925648, 1.746861, 1], [22, -0.514297, -0.04147223, 1.8715, 1], [23, -0.1621765, -0.1140621, 1.878482, 1], [24, -0.1741103, -0.007248456, 1.836617, 1]]
[[0, -0.2117442, -0.1025541, 2.017995, 1], [1, -0.2263463, 0.2036818, 1.990512, 1], [2, -0.2372297, 0.4979798, 1.951066, 1], [3, -0.254232, 0.6265285, 1.944542, 1], [4, -0.4064179, 0.3657721, 1.960618, 1], [5, -0.4748169, 0.1367186, 1.954883, 1], [6, -0.5520329, -0.02933537, 1.837213, 1], [7, -0.5536089, -0.02434236, 1.824183, 1], [8, -0.07726825, 0.3928129, 1.967523, 1], [9, -0.00493275, 0.1711669, 1.98105, 1], [10, -0.05319639, -0.01131224, 1.870981, 1], [11, -0.1257525, -0.06761055, 1.881963, 1], [12, -0.2842855, -0.1038213, 1.978436, 1], [13, -0.2783626, -0.4627542, 2.027854, 1], [14, -0.2270306, -0.7742579, 2.121655, 1], [15, -0.2692631, -0.7044931, 2.046969, 1], [16, -0.1315848, -0.09814057, 1.984916, 1], [17, -0.07845205, -0.4774552, 2.030665, 1], [18, 0.04435442, -0.7590973, 2.146292, 1], [19, 0.005882617, -0.702038, 2.052274, 1], [20, -0.2349553, 0.4259554, 1.963047, 1], [21, -0.5561836, -0.09897029, 1.746588, 1], [22, -0.5718973, -0.08554368, 1.852167, 1], [23, -0.1629764, -0.1163068, 1.87867, 1], [24, -0.1746873, -0.01854453, 1.840103, 1]]
[[0, -0.2119165, -0.1028354, 2.018091, 1], [1, -0.2261845, 0.2035726, 1.990696, 1], [2, -0.2366931, 0.4980766, 1.951411, 1], [3, -0.2534385, 0.6263574, 1.944915, 1], [4, -0.405612, 0.3660962, 1.961713, 1], [5, -0.4744311, 0.137483, 1.955498, 1], [6, -0.550761, -0.02935561, 1.838379, 1], [7, -0.5524598, -0.02506973, 1.824927, 1], [8, -0.07711132, 0.3916914, 1.967165, 1], [9, -0.005091353, 0.1708389, 1.980575, 1], [10, -0.05198675, -0.01244711, 1.871322, 1], [11, -0.1262149, -0.06736417, 1.882209, 1], [12, -0.2845023, -0.1040259, 1.978725, 1], [13, -0.278442, -0.4628299, 2.02791, 1], [14, -0.2267604, -0.7742336, 2.121839, 1], [15, -0.269271, -0.7047406, 2.04708, 1], [16, -0.1317398, -0.09848692, 1.984882, 1], [17, -0.07852396, -0.4772938, 2.030505, 1], [18, 0.02775915, -0.7640653, 2.149119, 1], [19, 0.0269229, -0.697445, 2.051306, 1], [20, -0.2345172, 0.4259898, 1.963354, 1], [21, -0.5564265, -0.0992922, 1.748065, 1], [22, -0.5696777, -0.08739831, 1.844978, 1], [23, -0.1635669, -0.1160241, 1.877565, 1], [24, -0.1747023, -0.01450207, 1.839588, 1]]
[[0, -0.2122098, -0.1032535, 2.018244, 1], [1, -0.2261889, 0.203326, 1.990854, 1], [2, -0.2366396, 0.4979669, 1.951507, 1], [3, -0.2529893, 0.626039, 1.945382, 1], [4, -0.4054061, 0.3661786, 1.962573, 1], [5, -0.473667, 0.137798, 1.956171, 1], [6, -0.5498871, -0.02928031, 1.839337, 1], [7, -0.5513024, -0.0245709, 1.823461, 1], [8, -0.07703757, 0.3906507, 1.966723, 1], [9, -0.005013235, 0.170195, 1.980467, 1], [10, -0.05271048, -0.01317558, 1.871754, 1], [11, -0.1244892, -0.06910566, 1.88326, 1], [12, -0.2848593, -0.1044283, 1.979183, 1], [13, -0.278572, -0.4629232, 2.028042, 1], [14, -0.2266016, -0.774292, 2.121939, 1], [15, -0.2694571, -0.7051336, 2.0471, 1], [16, -0.131998, -0.09889371, 1.984836, 1], [17, -0.07863328, -0.4768536, 2.030174, 1], [18, 0.04156803, -0.7570777, 2.151101, 1], [19, 0.009927843, -0.706625, 2.049188, 1], [20, -0.2344665, 0.4258563, 1.963468, 1], [21, -0.5563464, -0.09679101, 1.747367, 1], [22, -0.5282747, -0.0470477, 1.800667, 1], [23, -0.1614305, -0.1206481, 1.881038, 1], [24, -0.1717556, -0.01501567, 1.839283, 1]]
[[0, -0.2122691, -0.1033639, 2.018299, 1], [1, -0.2260631, 0.2032863, 1.991037, 1], [2, -0.2363082, 0.4981038, 1.951867, 1], [3, -0.2525704, 0.6261376, 1.945742, 1], [4, -0.4054316, 0.3666274, 1.964089, 1], [5, -0.4733191, 0.1386044, 1.956583, 1], [6, -0.5489463, -0.02916167, 1.840381, 1], [7, -0.5513645, -0.02398464, 1.823995, 1], [8, -0.07706621, 0.3906011, 1.966702, 1], [9, -0.004954197, 0.1697202, 1.98048, 1], [10, -0.05454591, -0.01341468, 1.872268, 1], [11, -0.1268944, -0.06914337, 1.882987, 1], [12, -0.2849408, -0.1045125, 1.97934, 1], [13, -0.2786439, -0.4629458, 2.028225, 1], [14, -0.2262502, -0.7743231, 2.121907, 1], [15, -0.2693637, -0.7052642, 2.047212, 1], [16, -0.1320431, -0.09901037, 1.984829, 1], [17, -0.07861029, -0.4768327, 2.03015, 1], [18, 0.04476242, -0.7551371, 2.152226, 1], [19, 0.009907469, -0.7112528, 2.048454, 1], [20, -0.2341796, 0.4259442, 1.963789, 1], [21, -0.5581511, -0.09980562, 1.751968, 1], [22, -0.5286253, -0.0482722, 1.868072, 1], [23, -0.165357, -0.1175846, 1.878944, 1], [24, -0.1741411, -0.01438812, 1.840211, 1]]
[[0, -0.2123736, -0.1036406, 2.018569, 1], [1, -0.2258023, 0.2031384, 1.991444, 1], [2, -0.2357152, 0.498163, 1.952395, 1], [3, -0.2519763, 0.6261766, 1.946102, 1], [4, -0.4053246, 0.3665759, 1.964827, 1], [5, -0.4731241, 0.13884, 1.956712, 1], [6, -0.5489492, -0.02898749, 1.840748, 1], [7, -0.552579, -0.02422101, 1.82571, 1], [8, -0.07705361, 0.3904872, 1.966722, 1], [9, -0.004971036, 0.1697118, 1.980509, 1], [10, -0.05380933, -0.01378371, 1.872587, 1], [11, -0.1275881, -0.06874114, 1.883097, 1], [12, -0.2851036, -0.1046783, 1.979837, 1], [13, -0.2786279, -0.4631774, 2.028557, 1], [14, -0.2261368, -0.7746622, 2.121884, 1], [15, -0.2696166, -0.7057716, 2.047364, 1], [16, -0.1321042, -0.09935956, 1.984964, 1], [17, -0.07796505, -0.4787274, 2.031201, 1], [18, 0.02338354, -0.7673306, 2.149599, 1], [19, 0.03582646, -0.6987907, 2.054761, 1], [20, -0.2336628, 0.4259509, 1.964296, 1], [21, -0.5569999, -0.1007199, 1.749085, 1], [22, -0.5725767, -0.08385704, 1.851667, 1], [23, -0.1653098, -0.1185258, 1.881323, 1], [24, -0.1746297, -0.01365654, 1.840705, 1]]
[[0, -0.2124456, -0.1036504, 2.018851, 1], [1, -0.2254953, 0.2031674, 1.992027, 1], [2, -0.235037, 0.4982945, 1.953218, 1], [3, -0.2515679, 0.6263677, 1.946746, 1], [4, -0.4050509, 0.3668637, 1.965942, 1], [5, -0.4726718, 0.1385762, 1.957248, 1], [6, -0.5489753, -0.02866502, 1.84072, 1], [7, -0.5531388, -0.02398028, 1.826341, 1], [8, -0.07625119, 0.391558, 1.968137, 1], [9, -0.004947629, 0.1692225, 1.980835, 1], [10, -0.05511827, -0.01435782, 1.873748, 1], [11, -0.1276895, -0.06958833, 1.884582, 1], [12, -0.2851749, -0.1046401, 1.980211, 1], [13, -0.2787667, -0.4634473, 2.029009, 1], [14, -0.225963, -0.7750087, 2.121968, 1], [15, -0.2698615, -0.7062994, 2.047669, 1], [16, -0.1321696, -0.09937495, 1.985181, 1], [17, -0.07797464, -0.4786885, 2.031203, 1], [18, 0.02444196, -0.7671148, 2.149187, 1], [19, 0.03357694, -0.6977808, 2.054489, 1], [20, -0.2330648, 0.4260637, 1.965072, 1], [21, -0.5572777, -0.09799341, 1.750687, 1], [22, -0.5552314, -0.06774198, 1.829636, 1], [23, -0.1652173, -0.1200013, 1.883065, 1], [24, -0.1757761, -0.01645914, 1.842968, 1]]
