[[0, -0.001873688, -0.2663877, 2.936955, 1], [1, 0.002418093, 0.02309463, 2.967875, 1], [2, 0.008276174, 0.3056266, 2.983875, 1], [3, 0.01137645, 0.4319678, 2.997249, 1], [4, -0.1624475, 0.1912118, 2.962237, 1], [5, -0.2228583, -0.04764304, 2.944266, 1], [6, -0.2481571, -0.2544174, 2.870613, 1], [7, -0.259319, -0.3329454, 2.857524, 1], [8, 0.1766266, 0.2002013, 2.989188, 1], [9, 0.2401278, -0.04859582, 2.987356, 1], [10, 0.2846736, -0.2637981, 2.923992, 1], [11, 0.3044784, -0.3544165, 2.903107, 1], [12, -0.09141939, -0.2624103, 2.892745, 1], [13, -0.1242914, -0.2673265, 2.566761, 1], [14, -0.1102687, -0.6203717, 2.657819, 1], [15, -0.1001029, -0.6715727, 2.520735, 1], [16, 0.08722871, -0.2643047, 2.906963, 1], [17, 0.1828918, -0.269014, 2.595149, 1], [18, 0.1270197, -0.6174041, 2.688231, 1], [19, 0.1340607, -0.6687323, 2.551126, 1], [20, 0.006685149, 0.2357974, 2.982311, 1], [21, -0.2596509, -0.3948505, 2.841067, 1], [22, -0.2322513, -0.381458, 2.817857, 1], [23, 0.3222428, -0.421078, 2.902109, 1], [24, 0.2975005, -0.3998373, 2.861778, 1]]
[[0, -0.004908977, -0.2680672, 2.936884, 1], [1, 0.0007513593, 0.02031109, 2.96841, 1], [2, 0.006501388, 0.3021641, 2.987359, 1], [3, 0.01764929, 0.4292033, 2.992971, 1], [4, -0.1534304, 0.2091137, 2.94903, 1], [5, -0.2464253, 0.07092808, 2.76948, 1], [6, -0.2991948, -0.05776258, 2.535516, 1], [7, -0.3187051, -0.09575557, 2.472391, 1], [8, 0.1772304, 0.194055, 2.990561, 1], [9, 0.2359091, -0.0515935, 2.988189, 1], [10, 0.2869338, -0.2591248, 2.937928, 1], [11, 0.2942166, -0.3561662, 2.906057, 1], [12, -0.09338422, -0.2614049, 2.894404, 1], [13, -0.1263852, -0.2687673, 2.568509, 1], [14, -0.1208111, -0.6225628, 2.657745, 1], [15, -0.1037205, -0.6736873, 2.521437, 1], [16, 0.08371966, -0.2678641, 2.905206, 1], [17, 0.182346, -0.2673946, 2.594327, 1], [18, 0.1284555, -0.6163232, 2.686687, 1], [19, 0.1422624, -0.6676105, 2.550346, 1], [20, 0.005088496, 0.2325719, 2.984981, 1], [21, -0.3374832, -0.1304945, 2.405972, 1], [22, -0.2842669, -0.1149539, 2.456769, 1], [23, 0.3040349, -0.411209, 2.88554, 1], [24, 0.2831614, -0.3932488, 2.860834, 1]]
[[0, -0.00504945, -0.2670604, 2.937016, 1], [1, 0.0004831413, 0.02105016, 2.968632, 1], [2, 0.006101348, 0.3026583, 2.987609, 1], [3, 0.01739869, 0.4294436, 2.99323, 1], [4, -0.1512929, 0.2160098, 2.950528, 1], [5, -0.2442978, 0.07549529, 2.772453, 1], [6, -0.2895972, 0.04616475, 2.551349, 1], [7, -0.3133066, -0.02675, 2.43403, 1], [8, 0.1771572, 0.1941249, 2.990516, 1], [9, 0.2358377, -0.05157568, 2.98815, 1], [10, 0.286909, -0.2590851, 2.937833, 1], [11, 0.2941553, -0.3508571, 2.905281, 1], [12, -0.09351587, -0.2598995, 2.894614, 1], [13, -0.1262114, -0.2685873, 2.56873, 1], [14, -0.1239872, -0.6225888, 2.657372, 1], [15, -0.1068016, -0.6737185, 2.521078, 1], [16, 0.0835849, -0.2672926, 2.905298, 1], [17, 0.1822904, -0.2674584, 2.594452, 1], [18, 0.1289986, -0.6168174, 2.685704, 1], [19, 0.1428506, -0.6681019, 2.549376, 1], [20, 0.004718775, 0.2331272, 2.985227, 1], [21, -0.340315, -0.05814154, 2.362424, 1], [22, -0.2812485, -0.04560996, 2.430286, 1], [23, 0.3046726, -0.4101416, 2.891711, 1], [24, 0.2879855, -0.3881132, 2.86277, 1]]
[[0, -0.005069631, -0.2668856, 2.937055, 1], [1, 0.0002919798, 0.02117583, 2.968819, 1], [2, 0.005509037, 0.3026617, 2.988083, 1], [3, 0.01656804, 0.4295315, 2.994068, 1], [4, -0.1504823, 0.217063, 2.951294, 1], [5, -0.260127, 0.1709023, 2.752349, 1], [6, -0.2794094, 0.1053471, 2.535215, 1], [7, -0.30042, 0.1273139, 2.401788, 1], [8, 0.1771658, 0.1941752, 2.990553, 1], [9, 0.2353064, -0.05058135, 2.988306, 1], [10, 0.2842651, -0.2576641, 2.933171, 1], [11, 0.2947735, -0.3500406, 2.904238, 1], [12, -0.09352276, -0.2596197, 2.894917, 1], [13, -0.1261994, -0.2686539, 2.569045, 1], [14, -0.1237678, -0.6228017, 2.657185, 1], [15, -0.1067161, -0.6739486, 2.520884, 1], [16, 0.08354343, -0.2671283, 2.905177, 1], [17, 0.1822713, -0.2674877, 2.594341, 1], [18, 0.1293789, -0.6170097, 2.685252, 1], [19, 0.1430946, -0.6683111, 2.548918, 1], [20, 0.004250189, 0.2331787, 2.985615, 1], [21, -0.3180264, 0.1232261, 2.360197, 1], [22, -0.2773186, 0.1108251, 2.360715, 1], [23, 0.3044594, -0.4122349, 2.882721, 1], [24, 0.2834429, -0.3710912, 2.858, 1]]
[[0, -0.005090453, -0.2670268, 2.937061, 1], [1, -0.0002607414, 0.02006906, 2.968679, 1], [2, 0.003737271, 0.2995378, 2.98743, 1], [3, 0.0136336, 0.4253282, 2.992441, 1], [4, -0.1488714, 0.21993, 2.952104, 1], [5, -0.249661, 0.3134103, 2.767222, 1], [6, -0.2464837, 0.3985508, 2.556902, 1], [7, -0.2579523, 0.4739254, 2.429588, 1], [8, 0.1767434, 0.1935062, 2.990435, 1], [9, 0.2337108, -0.04484033, 2.987262, 1], [10, 0.2835222, -0.2515306, 2.931135, 1], [11, 0.2917358, -0.343149, 2.897684, 1], [12, -0.09341328, -0.2596759, 2.894743, 1], [13, -0.1262894, -0.2687707, 2.568896, 1], [14, -0.1225146, -0.6224235, 2.658675, 1], [15, -0.1054532, -0.6735842, 2.522378, 1], [16, 0.08323929, -0.2677044, 2.905539, 1], [17, 0.1819853, -0.2670254, 2.594698, 1], [18, 0.1295145, -0.616657, 2.68546, 1], [19, 0.1432557, -0.6679683, 2.549132, 1], [20, 0.002839935, 0.2306592, 2.985133, 1], [21, -0.2786147, 0.5128229, 2.36294, 1], [22, -0.2254768, 0.4870197, 2.3974, 1], [23, 0.301915, -0.401002, 2.878638, 1], [24, 0.2796326, -0.3608798, 2.850667, 1]]
[[0, -0.00551589, -0.2673035, 2.937162, 1], [1, -0.0001756503, 0.01929578, 2.968254, 1], [2, 0.005284996, 0.2975204, 2.985511, 1], [3, 0.01235295, 0.4210858, 2.990166, 1], [4, -0.1488491, 0.2241618, 2.955213, 1], [5, -0.2497088, 0.3193634, 2.77135, 1], [6, -0.2337273, 0.4744779, 2.511956, 1], [7, -0.2447917, 0.5294243, 2.452456, 1], [8, 0.1767653, 0.1926864, 2.990066, 1], [9, 0.2334762, -0.04472126, 2.987108, 1], [10, 0.283273, -0.2505627, 2.927177, 1], [11, 0.2916247, -0.3413972, 2.894755, 1], [12, -0.09355774, -0.2597054, 2.894888, 1], [13, -0.126209, -0.2674905, 2.568966, 1], [14, -0.1247589, -0.6215545, 2.657426, 1], [15, -0.1085363, -0.67269, 2.520981, 1], [16, 0.08231911, -0.2684603, 2.905489, 1], [17, 0.181858, -0.2669221, 2.594924, 1], [18, 0.1292572, -0.6165053, 2.685783, 1], [19, 0.1421326, -0.6677866, 2.549306, 1], [20, 0.003870026, 0.229, 2.983702, 1], [21, -0.2556184, 0.5767934, 2.397478, 1], [22, -0.2049006, 0.5137671, 2.42484, 1], [23, 0.3029197, -0.4018746, 2.874727, 1], [24, 0.2745418, -0.3410382, 2.8541, 1]]
[[0, -0.005699496, -0.2672697, 2.937216, 1], [1, -0.0002642568, 0.01884634, 2.96817, 1], [2, 0.005427039, 0.2961386, 2.985207, 1], [3, 0.01184626, 0.4203443, 2.988956, 1], [4, -0.149128, 0.2274107, 2.957288, 1], [5, -0.2274125, 0.3771659, 2.777919, 1], [6, -0.2184159, 0.5518914, 2.569251, 1], [7, -0.2218152, 0.6217466, 2.508912, 1], [8, 0.1766577, 0.1915884, 2.99, 1], [9, 0.233392, -0.04453032, 2.987257, 1], [10, 0.2832065, -0.2504317, 2.927598, 1], [11, 0.2916227, -0.343152, 2.893669, 1], [12, -0.09357753, -0.2594858, 2.894906, 1], [13, -0.126245, -0.2677983, 2.569005, 1], [14, -0.1245929, -0.6219844, 2.65704, 1], [15, -0.108812, -0.6731223, 2.52054, 1], [16, 0.08171664, -0.2686848, 2.90566, 1], [17, 0.1817541, -0.2664276, 2.595269, 1], [18, 0.1294398, -0.6162447, 2.685505, 1], [19, 0.1418729, -0.6675374, 2.548971, 1], [20, 0.003942121, 0.2278588, 2.983445, 1], [21, -0.2169594, 0.6838319, 2.459324, 1], [22, -0.1787635, 0.5833732, 2.486652, 1], [23, 0.3024766, -0.4013008, 2.870636, 1], [24, 0.2796571, -0.3914631, 2.838333, 1]]
[[0, -0.005907022, -0.2668995, 2.93732, 1], [1, -0.0003105309, 0.01885756, 2.96818, 1], [2, 0.005389337, 0.2961002, 2.985221, 1], [3, 0.01128473, 0.4204914, 2.988329, 1], [4, -0.1491964, 0.2295557, 2.959012, 1], [5, -0.2271639, 0.3817937, 2.78402, 1], [6, -0.2103841, 0.5995898, 2.577237, 1], [7, -0.2126281, 0.6624879, 2.536301, 1], [8, 0.1767349, 0.1914472, 2.989978, 1], [9, 0.2329622, -0.04350167, 2.987875, 1], [10, 0.2820716, -0.2491982, 2.926605, 1], [11, 0.2913369, -0.3440898, 2.889779, 1], [12, -0.09363071, -0.2587419, 2.894935, 1], [13, -0.1259253, -0.2670653, 2.568991, 1], [14, -0.124371, -0.6215338, 2.656076, 1], [15, -0.1090364, -0.6726859, 2.51952, 1], [16, 0.08141441, -0.268495, 2.905831, 1], [17, 0.181715, -0.2664078, 2.595534, 1], [18, 0.1291305, -0.6161501, 2.685885, 1], [19, 0.1411238, -0.6674564, 2.549296, 1], [20, 0.003908102, 0.2278312, 2.983453, 1], [21, -0.2124694, 0.7192885, 2.48914, 1], [22, -0.1700779, 0.6378469, 2.507044, 1], [23, 0.302399, -0.3993224, 2.872723, 1], [24, 0.2811044, -0.3551575, 2.850308, 1]]
[[0, -0.006121945, -0.2666172, 2.937424, 1], [1, -0.0003461491, 0.01879131, 2.968158, 1], [2, 0.005435341, 0.295612, 2.985067, 1], [3, 0.0113016, 0.4212177, 2.987761, 1], [4, -0.1494532, 0.2334397, 2.961625, 1], [5, -0.2215534, 0.4366778, 2.816894, 1], [6, -0.2002896, 0.6650551, 2.623266, 1], [7, -0.1888439, 0.7554221, 2.626218, 1], [8, 0.1767382, 0.1916283, 2.989817, 1], [9, 0.2337955, -0.03815269, 2.987666, 1], [10, 0.2805535, -0.2445917, 2.927088, 1], [11, 0.2907138, -0.3256653, 2.879035, 1], [12, -0.09365147, -0.2582929, 2.895123, 1], [13, -0.1259147, -0.2669869, 2.569189, 1], [14, -0.1215072, -0.6208652, 2.658227, 1], [15, -0.1069159, -0.6720468, 2.521582, 1], [16, 0.08101368, -0.2682929, 2.905874, 1], [17, 0.181707, -0.2664394, 2.595719, 1], [18, 0.128645, -0.6162673, 2.685554, 1], [19, 0.1399403, -0.6675863, 2.54888, 1], [20, 0.003924896, 0.2274626, 2.983332, 1], [21, -0.1765295, 0.8104605, 2.581117, 1], [22, -0.1501296, 0.716405, 2.59648, 1], [23, 0.3006395, -0.3922394, 2.850478, 1], [24, 0.2807865, -0.3153936, 2.8383, 1]]
[[0, -0.006429972, -0.2660314, 2.937648, 1], [1, -0.000362052, 0.01877316, 2.968127, 1], [2, 0.005584429, 0.2951243, 2.984695, 1], [3, 0.01135244, 0.421344, 2.987584, 1], [4, -0.1477761, 0.2381478, 2.964456, 1], [5, -0.2213315, 0.4360212, 2.826154, 1], [6, -0.1933213, 0.6984611, 2.68757, 1], [7, -0.184476, 0.7768736, 2.660889, 1], [8, 0.1768238, 0.1919321, 2.989961, 1], [9, 0.2346344, -0.03847802, 2.987608, 1], [10, 0.2827598, -0.2443107, 2.925848, 1], [11, 0.2930565, -0.3260162, 2.871151, 1], [12, -0.09365542, -0.2572562, 2.895343, 1], [13, -0.1259236, -0.2667657, 2.569441, 1], [14, -0.1222321, -0.620717, 2.658258, 1], [15, -0.1081994, -0.6719026, 2.521543, 1], [16, 0.08047494, -0.2679691, 2.906131, 1], [17, 0.1816159, -0.2666578, 2.596138, 1], [18, 0.1283911, -0.6165348, 2.685724, 1], [19, 0.1391217, -0.6678529, 2.548981, 1], [20, 0.004013031, 0.2271266, 2.983063, 1], [21, -0.1797108, 0.8300794, 2.614903, 1], [22, -0.1445559, 0.7439859, 2.621857, 1], [23, 0.306329, -0.3880036, 2.84073, 1], [24, 0.2741787, -0.3052293, 2.839539, 1]]
[[0, -0.006643609, -0.2659395, 2.937752, 1], [1, -0.0003072678, 0.01866646, 2.968, 1], [2, 0.006301653, 0.2946574, 2.983961, 1], [3, 0.01176388, 0.4213843, 2.987224, 1], [4, -0.1478463, 0.2381737, 2.964803, 1], [5, -0.2203297, 0.4386239, 2.837937, 1], [6, -0.1881203, 0.7101789, 2.721484, 1], [7, -0.1798714, 0.7892702, 2.693355, 1], [8, 0.176962, 0.1917803, 2.989556, 1], [9, 0.2352874, -0.03934395, 2.987553, 1], [10, 0.2794141, -0.2435697, 2.916375, 1], [11, 0.2923916, -0.3250993, 2.86103, 1], [12, -0.09375385, -0.2570817, 2.895448, 1], [13, -0.1258973, -0.2659937, 2.569508, 1], [14, -0.1208293, -0.6211571, 2.654101, 1], [15, -0.1070913, -0.6723074, 2.517346, 1], [16, 0.08013793, -0.2679841, 2.906236, 1], [17, 0.1816757, -0.26666, 2.596387, 1], [18, 0.1283374, -0.6166146, 2.685658, 1], [19, 0.1387902, -0.6679143, 2.548871, 1], [20, 0.004528031, 0.2267354, 2.982496, 1], [21, -0.17066, 0.8502697, 2.652126, 1], [22, -0.1382696, 0.7541745, 2.65035, 1], [23, 0.3020992, -0.3860441, 2.833133, 1], [24, 0.2771325, -0.3201964, 2.822067, 1]]
[[0, -0.007015125, -0.2652156, 2.937971, 1], [1, -0.0002454314, 0.01880837, 2.967949, 1], [2, 0.006780496, 0.2947949, 2.983729, 1], [3, 0.01236948, 0.4218872, 2.987445, 1], [4, -0.1481355, 0.2390193, 2.965714, 1], [5, -0.2216577, 0.4706124, 2.856704, 1], [6, -0.1794099, 0.7505224, 2.77064, 1], [7, -0.1761777, 0.8124947, 2.76211, 1], [8, 0.1772216, 0.1919155, 2.989559, 1], [9, 0.2351833, -0.03802321, 2.987502, 1], [10, 0.2801928, -0.2414632, 2.914335, 1], [11, 0.2925194, -0.3197475, 2.85453, 1], [12, -0.09396473, -0.2560777, 2.895717, 1], [13, -0.1260684, -0.2657904, 2.569804, 1], [14, -0.1209882, -0.6209922, 2.654264, 1], [15, -0.1075427, -0.6721405, 2.517469, 1], [16, 0.07970819, -0.2675193, 2.906398, 1], [17, 0.1816676, -0.2666255, 2.596705, 1], [18, 0.1282981, -0.6166643, 2.685678, 1], [19, 0.1384567, -0.6679587, 2.548854, 1], [20, 0.004879513, 0.2268655, 2.982311, 1], [21, -0.1702597, 0.8751926, 2.736518, 1], [22, -0.1352176, 0.7849611, 2.723, 1], [23, 0.3013188, -0.3773245, 2.82549, 1], [24, 0.284848, -0.3634324, 2.8005, 1]]
[[0, -0.007459755, -0.2643838, 2.938201, 1], [1, -0.0002057241, 0.01891914, 2.968009, 1], [2, 0.007181498, 0.2947655, 2.983906, 1], [3, 0.0126229, 0.4223617, 2.987716, 1], [4, -0.1488416, 0.2425114, 2.969652, 1], [5, -0.2239768, 0.4639908, 2.867025, 1], [6, -0.1858486, 0.7360797, 2.798048, 1], [7, -0.1757958, 0.8183125, 2.791835, 1], [8, 0.177116, 0.192078, 2.98943, 1], [9, 0.2352955, -0.03803306, 2.987786, 1], [10, 0.2820185, -0.2395265, 2.909725, 1], [11, 0.2929866, -0.3163058, 2.852698, 1], [12, -0.09420603, -0.2549109, 2.895988, 1], [13, -0.1261083, -0.2655675, 2.570092, 1], [14, -0.1209701, -0.620797, 2.654456, 1], [15, -0.1087109, -0.6719781, 2.517546, 1], [16, 0.07915353, -0.2669863, 2.906582, 1], [17, 0.182022, -0.2669823, 2.59723, 1], [18, 0.1283554, -0.6170061, 2.686098, 1], [19, 0.1373277, -0.6683273, 2.549159, 1], [20, 0.005158493, 0.2268752, 2.982434, 1], [21, -0.1663837, 0.8866554, 2.770264, 1], [22, -0.1356898, 0.791706, 2.754818, 1], [23, 0.299989, -0.3790267, 2.817705, 1], [24, 0.2838079, -0.3646233, 2.795029, 1]]
[[0, -0.007569198, -0.264091, 2.93826, 1], [1, -0.0002376211, 0.01899033, 2.968002, 1], [2, 0.007171536, 0.2947784, 2.983902, 1], [3, 0.01277425, 0.4226736, 2.987659, 1], [4, -0.1488874, 0.2423529, 2.969856, 1], [5, -0.2240708, 0.4707814, 2.872071, 1], [6, -0.1829789, 0.7569602, 2.815382, 1], [7, -0.1778612, 0.8234227, 2.810937, 1], [8, 0.177089, 0.1920731, 2.989362, 1], [9, 0.2353013, -0.03803672, 2.988011, 1], [10, 0.2828463, -0.2387786, 2.908295, 1], [11, 0.293712, -0.3122549, 2.844137, 1], [12, -0.09425505, -0.2545594, 2.896191, 1], [13, -0.1260041, -0.2655915, 2.570295, 1], [14, -0.1217284, -0.6207301, 2.655012, 1], [15, -0.1095643, -0.6719161, 2.518092, 1], [16, 0.07900975, -0.2667408, 2.906514, 1], [17, 0.1820811, -0.2669599, 2.597239, 1], [18, 0.1289615, -0.6167105, 2.687288, 1], [19, 0.1378218, -0.6680411, 2.550339, 1], [20, 0.005150599, 0.2268905, 2.982427, 1], [21, -0.1719217, 0.8903982, 2.794105, 1], [22, -0.1361567, 0.8141648, 2.77121, 1], [23, 0.3024367, -0.3749222, 2.810839, 1], [24, 0.2921104, -0.2973129, 2.7986, 1]]
[[0, -0.007575808, -0.2635545, 2.93831, 1], [1, -0.0002653203, 0.01908674, 2.968086, 1], [2, 0.007071386, 0.2947147, 2.984195, 1], [3, 0.013014, 0.4230154, 2.987994, 1], [4, -0.1489733, 0.2424713, 2.970033, 1], [5, -0.2250687, 0.4678923, 2.882961, 1], [6, -0.1896648, 0.7404264, 2.830805, 1], [7, -0.1814043, 0.8277081, 2.828278, 1], [8, 0.1736839, 0.1982525, 2.987221, 1], [9, 0.2357258, -0.03818509, 2.988643, 1], [10, 0.2838842, -0.2377403, 2.905958, 1], [11, 0.2960047, -0.3167566, 2.840183, 1], [12, -0.09417361, -0.254241, 2.896556, 1], [13, -0.125958, -0.2654788, 2.570672, 1], [14, -0.122367, -0.6205785, 2.65555, 1], [15, -0.1113049, -0.671804, 2.518541, 1], [16, 0.07891187, -0.265715, 2.90609, 1], [17, 0.1823432, -0.266942, 2.596962, 1], [18, 0.1293133, -0.6163337, 2.688236, 1], [19, 0.1370593, -0.6677077, 2.551196, 1], [20, 0.005093378, 0.2268712, 2.982624, 1], [21, -0.1720175, 0.8935353, 2.813846, 1], [22, -0.1391582, 0.8015673, 2.783421, 1], [23, 0.3004334, -0.3824407, 2.81331, 1], [24, 0.2980468, -0.3048123, 2.799564, 1]]
[[0, -0.007689682, -0.2634839, 2.938299, 1], [1, -0.0003074231, 0.01899794, 2.968146, 1], [2, 0.007099287, 0.2941723, 2.984586, 1], [3, 0.01313473, 0.4230569, 2.988109, 1], [4, -0.1493282, 0.2426399, 2.970524, 1], [5, -0.226554, 0.471539, 2.886977, 1], [6, -0.1905397, 0.7599049, 2.841811, 1], [7, -0.1864691, 0.8279384, 2.83915, 1], [8, 0.1747255, 0.1961989, 2.987735, 1], [9, 0.2358055, -0.03820609, 2.988787, 1], [10, 0.2861465, -0.2334477, 2.893011, 1], [11, 0.2987629, -0.3108632, 2.83612, 1], [12, -0.09420603, -0.2540925, 2.896621, 1], [13, -0.1259883, -0.2653184, 2.570736, 1], [14, -0.1228894, -0.6203583, 2.65584, 1], [15, -0.1116817, -0.6715995, 2.518852, 1], [16, 0.07864083, -0.2657445, 2.905974, 1], [17, 0.1824726, -0.2668398, 2.596993, 1], [18, 0.1294048, -0.61594, 2.689199, 1], [19, 0.1372889, -0.6673336, 2.552179, 1], [20, 0.005106243, 0.2264556, 2.982901, 1], [21, -0.1808513, 0.8945471, 2.823059, 1], [22, -0.1481736, 0.7998245, 2.804591, 1], [23, 0.307212, -0.3728531, 2.808037, 1], [24, 0.3116689, -0.3141179, 2.792846, 1]]
[[0, -0.007785633, -0.2628906, 2.938402, 1], [1, -0.0002146378, 0.01917989, 2.968266, 1], [2, 0.007401677, 0.2942218, 2.984855, 1], [3, 0.01256672, 0.4234381, 2.98974, 1], [4, -0.1498749, 0.2428227, 2.971161, 1], [5, -0.2277743, 0.4737557, 2.889003, 1], [6, -0.1919632, 0.7619501, 2.842241, 1], [7, -0.1920139, 0.8279316, 2.843232, 1], [8, 0.1729403, 0.1987731, 2.986719, 1], [9, 0.2362802, -0.03768722, 2.989366, 1], [10, 0.2882793, -0.2344309, 2.885708, 1], [11, 0.3033124, -0.3124509, 2.822091, 1], [12, -0.09422075, -0.2537467, 2.896853, 1], [13, -0.1259518, -0.2647717, 2.570953, 1], [14, -0.1225224, -0.6199425, 2.655598, 1], [15, -0.1120198, -0.6712104, 2.51856, 1], [16, 0.07848366, -0.2649039, 2.905893, 1], [17, 0.1825122, -0.2669808, 2.597, 1], [18, 0.1298026, -0.6165347, 2.687897, 1], [19, 0.1369804, -0.6679394, 2.550831, 1], [20, 0.005353597, 0.226528, 2.983117, 1], [21, -0.1825739, 0.8969019, 2.829775, 1], [22, -0.1543759, 0.8008347, 2.804455, 1], [23, 0.3126692, -0.3696636, 2.79996, 1], [24, 0.2784721, -0.3098459, 2.7805, 1]]
[[0, -0.007935697, -0.2626407, 2.938376, 1], [1, -0.0002374355, 0.01933684, 2.968326, 1], [2, 0.007473811, 0.2944107, 2.985062, 1], [3, 0.01228025, 0.4236168, 2.990335, 1], [4, -0.1503007, 0.2430554, 2.972036, 1], [5, -0.2309721, 0.478671, 2.891838, 1], [6, -0.1941658, 0.7663997, 2.842455, 1], [7, -0.1981722, 0.8326114, 2.841921, 1], [8, 0.1735885, 0.1970641, 2.98728, 1], [9, 0.2365351, -0.03641531, 2.989654, 1], [10, 0.2903019, -0.2345626, 2.876575, 1], [11, 0.3073381, -0.3090994, 2.815341, 1], [12, -0.09435206, -0.2533988, 2.896981, 1], [13, -0.1260676, -0.2644934, 2.571082, 1], [14, -0.1226196, -0.6196491, 2.655786, 1], [15, -0.1121099, -0.6709282, 2.518751, 1], [16, 0.07833488, -0.2647553, 2.905747, 1], [17, 0.1830341, -0.2666827, 2.597104, 1], [18, 0.1299477, -0.6161778, 2.688019, 1], [19, 0.1371296, -0.6675944, 2.550956, 1], [20, 0.005406335, 0.2266874, 2.983269, 1], [21, -0.1907772, 0.894527, 2.820763, 1], [22, -0.1512567, 0.8036792, 2.797391, 1], [23, 0.3144399, -0.3678278, 2.801178, 1], [24, 0.3212259, -0.3021738, 2.778667, 1]]
[[0, -0.008028868, -0.2622546, 2.938256, 1], [1, -0.0004135831, 0.01960199, 2.968647, 1], [2, 0.006960978, 0.2946882, 2.986567, 1], [3, 0.0123394, 0.4241414, 2.991538, 1], [4, -0.1511352, 0.2432035, 2.973582, 1], [5, -0.2337414, 0.473469, 2.896907, 1], [6, -0.2102077, 0.7389269, 2.841497, 1], [7, -0.2037955, 0.8278797, 2.836754, 1], [8, 0.1735468, 0.196053, 2.987618, 1], [9, 0.2369421, -0.03571419, 2.989844, 1], [10, 0.2921047, -0.2346279, 2.869975, 1], [11, 0.3078531, -0.3027817, 2.806956, 1], [12, -0.09438568, -0.2529981, 2.89689, 1], [13, -0.1261126, -0.264049, 2.57099, 1], [14, -0.1221415, -0.6193435, 2.655196, 1], [15, -0.1119433, -0.670685, 2.518169, 1], [16, 0.07822686, -0.2644709, 2.905618, 1], [17, 0.1832843, -0.2667327, 2.597117, 1], [18, 0.1304201, -0.616347, 2.687748, 1], [19, 0.1372901, -0.6678211, 2.550694, 1], [20, 0.005028489, 0.2269501, 2.984369, 1], [21, -0.1982844, 0.8937657, 2.818379, 1], [22, -0.1586328, 0.7988896, 2.7941, 1], [23, 0.3122853, -0.3574063, 2.784802, 1], [24, 0.3306883, -0.2987504, 2.767545, 1]]
[[0, -0.008157734, -0.2618263, 2.938109, 1], [1, -0.0006063289, 0.01978653, 2.969018, 1], [2, 0.006479653, 0.2946, 2.988195, 1], [3, 0.01120693, 0.4244276, 2.993169, 1], [4, -0.1516731, 0.2432442, 2.974597, 1], [5, -0.2361926, 0.4684901, 2.899654, 1], [6, -0.211805, 0.738611, 2.839807, 1], [7, -0.209261, 0.8250281, 2.826719, 1], [8, 0.1734206, 0.1947695, 2.988286, 1], [9, 0.2373501, -0.03530042, 2.989985, 1], [10, 0.2950586, -0.2186335, 2.877348, 1], [11, 0.3078366, -0.2931845, 2.808656, 1], [12, -0.09442098, -0.2525923, 2.896959, 1], [13, -0.1261036, -0.2640354, 2.571072, 1], [14, -0.1229647, -0.6191607, 2.655901, 1], [15, -0.1127311, -0.6705705, 2.518912, 1], [16, 0.07800067, -0.2640239, 2.905184, 1], [17, 0.1840046, -0.2664385, 2.597047, 1], [18, 0.1299838, -0.6159975, 2.687301, 1], [19, 0.136884, -0.6675385, 2.550286, 1], [20, 0.004649254, 0.226946, 2.985609, 1], [21, -0.2049343, 0.8882921, 2.807403, 1], [22, -0.1663866, 0.8059302, 2.784734, 1], [23, 0.3167675, -0.3511602, 2.788826, 1], [24, 0.3115595, -0.2825829, 2.762666, 1]]
[[0, -0.008233268, -0.2616319, 2.937976, 1], [1, -0.0007648341, 0.01979572, 2.96927, 1], [2, 0.006042675, 0.2942173, 2.989354, 1], [3, 0.01080953, 0.4248933, 2.994168, 1], [4, -0.1522235, 0.2432408, 2.975605, 1], [5, -0.2382085, 0.4657266, 2.900484, 1], [6, -0.2152221, 0.7389458, 2.832734, 1], [7, -0.2169567, 0.8254579, 2.813606, 1], [8, 0.173472, 0.1938426, 2.988468, 1], [9, 0.2377606, -0.03479988, 2.990116, 1], [10, 0.2956324, -0.2175676, 2.876559, 1], [11, 0.3053654, -0.2882417, 2.804057, 1], [12, -0.09441659, -0.252441, 2.896981, 1], [13, -0.126338, -0.2641745, 2.571134, 1], [14, -0.124093, -0.6191108, 2.656641, 1], [15, -0.1140325, -0.6705785, 2.519668, 1], [16, 0.07780627, -0.2637901, 2.904769, 1], [17, 0.1845824, -0.2665443, 2.596936, 1], [18, 0.1304658, -0.6162564, 2.686636, 1], [19, 0.1371716, -0.6678472, 2.549638, 1], [20, 0.00429735, 0.2266726, 2.986517, 1], [21, -0.2145771, 0.887444, 2.784628, 1], [22, -0.1757469, 0.7937387, 2.776809, 1], [23, 0.3111838, -0.3468791, 2.778237, 1], [24, 0.3029757, -0.2750595, 2.7588, 1]]
