[[0, 0.01491256, -0.07093938, 2.08831, 1], [1, 0.01189049, 0.2028411, 2.117206, 1], [2, 0.007518487, 0.4673678, 2.134017, 1], [3, 0.00857088, 0.6159448, 2.105811, 1], [4, -0.1667252, 0.3921085, 2.135921, 1], [5, -0.2267997, 0.1475704, 2.012201, 1], [6, -0.3239329, 0.0100589, 1.833437, 1], [7, -0.340615, 0.002032284, 1.811075, 1], [8, 0.1934703, 0.3729871, 2.1011, 1], [9, 0.2572795, 0.1527962, 1.987502, 1], [10, 0.2569507, -0.04073846, 1.85129, 1], [11, 0.2397456, -0.05718161, 1.829832, 1], [12, -0.06443043, -0.07009956, 2.064789, 1], [13, -0.1041302, -0.1937073, 1.702206, 1], [14, -0.07925976, -0.5941382, 1.571391, 1], [15, -0.07699831, -0.6540937, 1.434516, 1], [16, 0.09366109, -0.06961291, 2.045425, 1], [17, 0.1691891, -0.2036318, 1.701275, 1], [18, 0.1192845, -0.578116, 1.585446, 1], [19, 0.102476, -0.6468322, 1.447055, 1], [20, 0.008708518, 0.4026752, 2.131867, 1], [21, -0.3713655, -0.0299643, 1.762529, 1], [22, -0.3749356, 0.04996834, 1.781194, 1], [23, 0.2696715, -0.06613196, 1.768151, 1], [24, 0.272692, -0.01165043, 1.79, 1]]
[[0, 0.01703253, -0.07083238, 2.089725, 1], [1, 0.01486952, 0.2030948, 2.116151, 1], [2, 0.008325599, 0.4672356, 2.133785, 1], [3, 0.009927069, 0.6152824, 2.104275, 1], [4, -0.1685475, 0.3860156, 2.138357, 1], [5, -0.2148029, 0.1359581, 2.04356, 1], [6, -0.2714905, 0.1212123, 1.816799, 1], [7, -0.3089495, 0.1058761, 1.755095, 1], [8, 0.1936322, 0.3747367, 2.101174, 1], [9, 0.256056, 0.1511929, 1.988176, 1], [10, 0.2521712, -0.03672803, 1.849887, 1], [11, 0.2377911, -0.05847611, 1.826189, 1], [12, -0.06345477, -0.07143965, 2.067045, 1], [13, -0.1049156, -0.1906895, 1.704192, 1], [14, -0.08189581, -0.5895282, 1.575212, 1], [15, -0.07789505, -0.6527685, 1.4364, 1], [16, 0.09697372, -0.06810928, 2.046395, 1], [17, 0.1693583, -0.2037067, 1.700391, 1], [18, 0.1195088, -0.5791085, 1.584292, 1], [19, 0.1028342, -0.647089, 1.447637, 1], [20, 0.01098307, 0.4030476, 2.130844, 1], [21, -0.3378333, 0.1096637, 1.705572, 1], [22, -0.3732565, 0.1708931, 1.775, 1], [23, 0.253597, -0.09017769, 1.781873, 1], [24, 0.2709422, -0.0336873, 1.759, 1]]
[[0, 0.01692626, -0.07082652, 2.089918, 1], [1, 0.01464602, 0.2030328, 2.116301, 1], [2, 0.008323144, 0.4671907, 2.133734, 1], [3, 0.009771428, 0.6152489, 2.104281, 1], [4, -0.1694665, 0.3841563, 2.139867, 1], [5, -0.2149121, 0.1374457, 2.042876, 1], [6, -0.2717136, 0.1162765, 1.816237, 1], [7, -0.3073166, 0.09975634, 1.758625, 1], [8, 0.1935549, 0.3746675, 2.101123, 1], [9, 0.2560187, 0.1512088, 1.988197, 1], [10, 0.2559652, -0.05329096, 1.844879, 1], [11, 0.2395138, -0.06051249, 1.823497, 1], [12, -0.06360301, -0.07146303, 2.067241, 1], [13, -0.1048924, -0.1906088, 1.704212, 1], [14, -0.08179004, -0.5893383, 1.575546, 1], [15, -0.07789415, -0.6526183, 1.436531, 1], [16, 0.09690956, -0.06806954, 2.046579, 1], [17, 0.1693816, -0.2036628, 1.700434, 1], [18, 0.1191789, -0.5795536, 1.584247, 1], [19, 0.1024962, -0.6472059, 1.44752, 1], [20, 0.01089295, 0.4029631, 2.130846, 1], [21, -0.3288427, 0.1009966, 1.705349, 1], [22, -0.3404301, 0.1466416, 1.755609, 1], [23, 0.2454111, -0.07943458, 1.773727, 1], [24, 0.2661859, -0.0309178, 1.751745, 1]]
[[0, 0.01280385, -0.07378325, 2.098551, 1], [1, 0.01291472, 0.2019527, 2.119308, 1], [2, 0.008330151, 0.46717, 2.133749, 1], [3, 0.009629055, 0.6152458, 2.104287, 1], [4, -0.1700618, 0.3841901, 2.141613, 1], [5, -0.216206, 0.1423093, 2.038093, 1], [6, -0.2717908, 0.1108893, 1.817781, 1], [7, -0.3078664, 0.09145766, 1.757638, 1], [8, 0.1935394, 0.3746743, 2.101124, 1], [9, 0.2559222, 0.1516336, 1.988462, 1], [10, 0.2562622, -0.05342917, 1.845204, 1], [11, 0.2398436, -0.05978683, 1.825392, 1], [12, -0.06728704, -0.07391156, 2.07695, 1], [13, -0.1049362, -0.1903964, 1.704499, 1], [14, -0.08178757, -0.5896646, 1.575074, 1], [15, -0.07789764, -0.6527766, 1.436317, 1], [16, 0.09251807, -0.07137374, 2.054193, 1], [17, 0.1694507, -0.2036663, 1.700542, 1], [18, 0.1191522, -0.5794562, 1.584276, 1], [19, 0.1021926, -0.646991, 1.44823, 1], [20, 0.01065907, 0.4027388, 2.131225, 1], [21, -0.3315019, 0.09092418, 1.705171, 1], [22, -0.3378941, 0.1395861, 1.757423, 1], [23, 0.252914, -0.0692934, 1.770978, 1], [24, 0.2663653, -0.03046191, 1.751692, 1]]
[[0, 0.01308362, -0.0735793, 2.097449, 1], [1, 0.01285018, 0.2019468, 2.119279, 1], [2, 0.008319997, 0.467163, 2.13376, 1], [3, 0.009533007, 0.6152207, 2.104248, 1], [4, -0.1703945, 0.3835506, 2.142061, 1], [5, -0.2150957, 0.1618196, 2.035459, 1], [6, -0.272205, 0.1065137, 1.818704, 1], [7, -0.3086122, 0.08407887, 1.760885, 1], [8, 0.1934715, 0.3746126, 2.101166, 1], [9, 0.2559432, 0.1517147, 1.988595, 1], [10, 0.2572215, -0.0497762, 1.847238, 1], [11, 0.236835, -0.05849737, 1.825967, 1], [12, -0.06695768, -0.07378268, 2.07544, 1], [13, -0.1049579, -0.1902319, 1.704735, 1], [14, -0.08156586, -0.589406, 1.575628, 1], [15, -0.07790991, -0.6531813, 1.435772, 1], [16, 0.09275036, -0.07111435, 2.053388, 1], [17, 0.1694435, -0.2032421, 1.700846, 1], [18, 0.1191447, -0.5794554, 1.584286, 1], [19, 0.1019954, -0.6469514, 1.44846, 1], [20, 0.01055736, 0.4026907, 2.131284, 1], [21, -0.3359615, 0.08210514, 1.707264, 1], [22, -0.341865, 0.1340393, 1.754692, 1], [23, 0.2446934, -0.07429222, 1.775715, 1], [24, 0.266461, -0.03123444, 1.75204, 1]]
[[0, 0.01348307, -0.07406946, 2.095315, 1], [1, 0.01267321, 0.2017232, 2.118928, 1], [2, 0.008261465, 0.4670991, 2.133698, 1], [3, 0.009374499, 0.6151469, 2.104045, 1], [4, -0.1703769, 0.3824291, 2.141626, 1], [5, -0.2153109, 0.1595501, 2.034219, 1], [6, -0.273556, 0.1007425, 1.818444, 1], [7, -0.3089864, 0.07863664, 1.760497, 1], [8, 0.1934707, 0.3745175, 2.101119, 1], [9, 0.2558741, 0.1512489, 1.988196, 1], [10, 0.2571852, -0.04750694, 1.849463, 1], [11, 0.2373186, -0.05803893, 1.825091, 1], [12, -0.06626914, -0.07443859, 2.072576, 1], [13, -0.1049134, -0.1903257, 1.704407, 1], [14, -0.08128263, -0.5897998, 1.57491, 1], [15, -0.07791261, -0.6531107, 1.435423, 1], [16, 0.09291225, -0.07143968, 2.051864, 1], [17, 0.1694399, -0.2030343, 1.700833, 1], [18, 0.1190248, -0.5794771, 1.584315, 1], [19, 0.1019747, -0.6469126, 1.448117, 1], [20, 0.01038302, 0.4025384, 2.131212, 1], [21, -0.3370214, 0.07331733, 1.705179, 1], [22, -0.338913, 0.1245881, 1.751065, 1], [23, 0.2551117, -0.07293595, 1.771117, 1], [24, 0.2664005, -0.03010293, 1.75067, 1]]
[[0, 0.01423656, -0.07494361, 2.097843, 1], [1, 0.01276006, 0.2013761, 2.119955, 1], [2, 0.008316158, 0.467105, 2.133721, 1], [3, 0.00930442, 0.6151496, 2.104023, 1], [4, -0.1705581, 0.3829141, 2.142803, 1], [5, -0.2152646, 0.1651327, 2.03011, 1], [6, -0.2747583, 0.09650665, 1.818585, 1], [7, -0.3101556, 0.07181851, 1.764037, 1], [8, 0.1934384, 0.3745258, 2.10109, 1], [9, 0.2558487, 0.1512911, 1.988188, 1], [10, 0.2576385, -0.04525412, 1.849627, 1], [11, 0.2378117, -0.05654038, 1.825865, 1], [12, -0.06542689, -0.07515075, 2.074826, 1], [13, -0.1049135, -0.1903002, 1.704446, 1], [14, -0.08122714, -0.5898888, 1.574609, 1], [15, -0.07749336, -0.6537916, 1.434313, 1], [16, 0.09352603, -0.07245227, 2.054734, 1], [17, 0.169447, -0.2029738, 1.700862, 1], [18, 0.1191771, -0.5792944, 1.584621, 1], [19, 0.1018644, -0.6468141, 1.44792, 1], [20, 0.01040442, 0.4024749, 2.131408, 1], [21, -0.3307183, 0.06249135, 1.709021, 1], [22, -0.3455765, 0.1196649, 1.751773, 1], [23, 0.2467737, -0.07029369, 1.770658, 1], [24, 0.2667206, -0.02661907, 1.752117, 1]]
[[0, 0.01488397, -0.07558043, 2.097475, 1], [1, 0.01277241, 0.2012419, 2.119983, 1], [2, 0.008282259, 0.4671244, 2.133741, 1], [3, 0.009227554, 0.6151519, 2.10404, 1], [4, -0.1708633, 0.3804443, 2.141997, 1], [5, -0.2159884, 0.1669305, 2.02797, 1], [6, -0.2781094, 0.08752438, 1.81614, 1], [7, -0.3130183, 0.06574529, 1.764747, 1], [8, 0.1934276, 0.3744942, 2.101092, 1], [9, 0.2559134, 0.1513436, 1.988133, 1], [10, 0.2579213, -0.04955575, 1.84804, 1], [11, 0.2370062, -0.0575478, 1.825464, 1], [12, -0.06461258, -0.0760256, 2.074507, 1], [13, -0.1048826, -0.1906612, 1.704075, 1], [14, -0.08112155, -0.5900578, 1.574319, 1], [15, -0.07732315, -0.6539709, 1.433981, 1], [16, 0.09400973, -0.07286573, 2.054335, 1], [17, 0.1694644, -0.2028489, 1.700958, 1], [18, 0.1195259, -0.5788842, 1.585125, 1], [19, 0.1020037, -0.646792, 1.447745, 1], [20, 0.01031817, 0.4024417, 2.131481, 1], [21, -0.3451418, 0.0601632, 1.709044, 1], [22, -0.3408973, 0.1155536, 1.757667, 1], [23, 0.2846234, -0.09526016, 1.776909, 1], [24, 0.2858341, -0.01425241, 1.81125, 1]]
[[0, 0.01747583, -0.07436853, 2.094757, 1], [1, 0.01323421, 0.2014551, 2.119622, 1], [2, 0.008342749, 0.4671694, 2.133766, 1], [3, 0.009179876, 0.6151829, 2.104093, 1], [4, -0.1710143, 0.3809169, 2.142834, 1], [5, -0.2158271, 0.1680691, 2.027678, 1], [6, -0.2781757, 0.08507849, 1.818691, 1], [7, -0.3150405, 0.05930946, 1.769176, 1], [8, 0.1934077, 0.3745017, 2.101118, 1], [9, 0.255919, 0.1514007, 1.988088, 1], [10, 0.2584009, -0.04915554, 1.84724, 1], [11, 0.2372415, -0.05509713, 1.827861, 1], [12, -0.06208347, -0.07507109, 2.071582, 1], [13, -0.1047792, -0.1909551, 1.703878, 1], [14, -0.08090422, -0.5893715, 1.575152, 1], [15, -0.07703098, -0.6545692, 1.433236, 1], [16, 0.09657511, -0.07139789, 2.051807, 1], [17, 0.1694687, -0.2028509, 1.700969, 1], [18, 0.1193654, -0.5793553, 1.584633, 1], [19, 0.1020559, -0.6469194, 1.447155, 1], [20, 0.01035738, 0.4024666, 2.131498, 1], [21, -0.3413981, 0.04988669, 1.71305, 1], [22, -0.3417621, 0.1078201, 1.760636, 1], [23, 0.2491196, -0.06583077, 1.769297, 1], [24, 0.2669723, -0.02782883, 1.750313, 1]]
[[0, 0.01746365, -0.07430853, 2.0946, 1], [1, 0.01322564, 0.2014377, 2.119562, 1], [2, 0.008359229, 0.4671277, 2.133717, 1], [3, 0.009110113, 0.6151436, 2.104108, 1], [4, -0.1711104, 0.3809039, 2.14306, 1], [5, -0.2167778, 0.1672145, 2.024404, 1], [6, -0.2797388, 0.07486922, 1.821497, 1], [7, -0.315525, 0.05266399, 1.772872, 1], [8, 0.1933704, 0.3744622, 2.101118, 1], [9, 0.2559175, 0.1514108, 1.988086, 1], [10, 0.2586651, -0.04654454, 1.847254, 1], [11, 0.2390295, -0.05772557, 1.827693, 1], [12, -0.06210265, -0.07504345, 2.071529, 1], [13, -0.1048029, -0.1910946, 1.703869, 1], [14, -0.08062491, -0.5888181, 1.57563, 1], [15, -0.07697593, -0.6545382, 1.433291, 1], [16, 0.09658062, -0.0712879, 2.051483, 1], [17, 0.169421, -0.2030599, 1.700697, 1], [18, 0.1193573, -0.5793859, 1.584484, 1], [19, 0.1019969, -0.6469026, 1.447196, 1], [20, 0.01034003, 0.4024182, 2.131476, 1], [21, -0.3525914, 0.04384904, 1.713576, 1], [22, -0.3452247, 0.09984507, 1.756036, 1], [23, 0.2534839, -0.05971876, 1.765818, 1], [24, 0.2671844, -0.02772914, 1.750728, 1]]
[[0, 0.01754837, -0.0730006, 2.092062, 1], [1, 0.01319214, 0.2016038, 2.119089, 1], [2, 0.008349898, 0.467087, 2.133738, 1], [3, 0.009100811, 0.6151384, 2.104143, 1], [4, -0.1711463, 0.3814655, 2.143705, 1], [5, -0.2193514, 0.1628261, 2.020884, 1], [6, -0.2829824, 0.06468379, 1.823015, 1], [7, -0.3170477, 0.04343479, 1.778748, 1], [8, 0.193377, 0.3744587, 2.101139, 1], [9, 0.255855, 0.1511518, 1.988146, 1], [10, 0.2625631, -0.02832346, 1.852102, 1], [11, 0.2398791, -0.056334, 1.829281, 1], [12, -0.06213456, -0.07365355, 2.068825, 1], [13, -0.104779, -0.1910338, 1.703901, 1], [14, -0.08006091, -0.5876703, 1.577045, 1], [15, -0.07704081, -0.6537816, 1.434771, 1], [16, 0.09675358, -0.07008673, 2.049131, 1], [17, 0.1694087, -0.2030629, 1.700697, 1], [18, 0.1193388, -0.5793977, 1.584472, 1], [19, 0.1020424, -0.6469201, 1.447199, 1], [20, 0.01030758, 0.4023862, 2.131478, 1], [21, -0.3478947, 0.02867015, 1.721017, 1], [22, -0.3492467, 0.09121154, 1.758355, 1], [23, 0.2502883, -0.06865868, 1.768715, 1], [24, 0.2671817, -0.02681732, 1.751273, 1]]
[[0, 0.0182729, -0.07381731, 2.093215, 1], [1, 0.01338965, 0.20135, 2.119373, 1], [2, 0.008373229, 0.4670564, 2.133757, 1], [3, 0.009076487, 0.6150595, 2.104263, 1], [4, -0.171146, 0.3816362, 2.143865, 1], [5, -0.219625, 0.1595961, 2.018137, 1], [6, -0.2875292, 0.05931117, 1.822577, 1], [7, -0.3180112, 0.03534053, 1.784425, 1], [8, 0.1933852, 0.3742955, 2.10108, 1], [9, 0.2563239, 0.1507141, 1.98812, 1], [10, 0.2611949, -0.03144918, 1.852635, 1], [11, 0.2393897, -0.05728117, 1.828494, 1], [12, -0.06121015, -0.07454018, 2.070267, 1], [13, -0.104927, -0.1917733, 1.703496, 1], [14, -0.08006405, -0.5881271, 1.576443, 1], [15, -0.07152455, -0.6544476, 1.433718, 1], [16, 0.09727687, -0.07080455, 2.050041, 1], [17, 0.1694162, -0.2030652, 1.700697, 1], [18, 0.1193355, -0.5793465, 1.584592, 1], [19, 0.1020886, -0.6469219, 1.447234, 1], [20, 0.01032818, 0.4022852, 2.131578, 1], [21, -0.3495278, 0.01619153, 1.726338, 1], [22, -0.3561081, 0.08459403, 1.766111, 1], [23, 0.251542, -0.07208718, 1.77704, 1], [24, 0.2667406, -0.02952291, 1.749326, 1]]
[[0, 0.01811723, -0.07356545, 2.093334, 1], [1, 0.01332797, 0.201381, 2.11937, 1], [2, 0.008321736, 0.4670006, 2.133699, 1], [3, 0.009093402, 0.6150474, 2.104268, 1], [4, -0.1711522, 0.3821274, 2.14435, 1], [5, -0.2199244, 0.1587851, 2.016452, 1], [6, -0.3010695, 0.03248307, 1.809374, 1], [7, -0.3214116, 0.02440841, 1.788082, 1], [8, 0.1933891, 0.3742956, 2.101062, 1], [9, 0.2569059, 0.1503787, 1.987732, 1], [10, 0.2595941, -0.04086635, 1.855023, 1], [11, 0.2392958, -0.05288649, 1.829778, 1], [12, -0.06157201, -0.07408004, 2.070367, 1], [13, -0.104967, -0.1920742, 1.703355, 1], [14, -0.08000019, -0.5880693, 1.576517, 1], [15, -0.07233118, -0.6538657, 1.433981, 1], [16, 0.09724024, -0.07068028, 2.050165, 1], [17, 0.1694507, -0.2029366, 1.700807, 1], [18, 0.1193666, -0.5793129, 1.584638, 1], [19, 0.1022205, -0.6469764, 1.446744, 1], [20, 0.0102353, 0.4022318, 2.131559, 1], [21, -0.3509804, 0.0002161673, 1.734291, 1], [22, -0.3517534, 0.07056879, 1.763033, 1], [23, 0.2691201, -0.0579422, 1.762546, 1], [24, 0.2694133, -0.01724194, 1.760375, 1]]
[[0, 0.01812559, -0.07302257, 2.093012, 1], [1, 0.0133281, 0.2014667, 2.119313, 1], [2, 0.008327084, 0.4669775, 2.133715, 1], [3, 0.009116732, 0.6150867, 2.104307, 1], [4, -0.1711512, 0.382319, 2.144548, 1], [5, -0.2213195, 0.15522, 2.011609, 1], [6, -0.3035826, 0.02699878, 1.810652, 1], [7, -0.3270829, 0.01242976, 1.794874, 1], [8, 0.1933427, 0.3743439, 2.101102, 1], [9, 0.2574047, 0.1502236, 1.98785, 1], [10, 0.2594789, -0.04147994, 1.852677, 1], [11, 0.2387464, -0.05789232, 1.829276, 1], [12, -0.0617079, -0.07359572, 2.070164, 1], [13, -0.1048856, -0.1923019, 1.703312, 1], [14, -0.07975527, -0.5883551, 1.576476, 1], [15, -0.07277254, -0.6537148, 1.434136, 1], [16, 0.09742863, -0.07006251, 2.049682, 1], [17, 0.1695011, -0.2029493, 1.700883, 1], [18, 0.1192507, -0.579378, 1.584772, 1], [19, 0.102198, -0.647013, 1.4468, 1], [20, 0.01022446, 0.4022177, 2.131577, 1], [21, -0.3607701, -0.009117062, 1.740315, 1], [22, -0.3587247, 0.06235439, 1.770094, 1], [23, 0.2515461, -0.06601451, 1.769427, 1], [24, 0.2669366, -0.02934763, 1.750858, 1]]
[[0, 0.02085835, -0.07246576, 2.092332, 1], [1, 0.01409693, 0.2014926, 2.119014, 1], [2, 0.008375456, 0.4668596, 2.133646, 1], [3, 0.009133341, 0.6151032, 2.104337, 1], [4, -0.1711883, 0.3825231, 2.14465, 1], [5, -0.2218684, 0.1560166, 2.009788, 1], [6, -0.3062958, 0.0221305, 1.812813, 1], [7, -0.3291335, 0.006727832, 1.80226, 1], [8, 0.1933365, 0.3743081, 2.101133, 1], [9, 0.2575977, 0.1500962, 1.987999, 1], [10, 0.2588151, -0.04289617, 1.853301, 1], [11, 0.2380953, -0.05451189, 1.829962, 1], [12, -0.05927858, -0.07337394, 2.069502, 1], [13, -0.1048771, -0.1923046, 1.703318, 1], [14, -0.07959987, -0.5883911, 1.576646, 1], [15, -0.07289395, -0.6537463, 1.434212, 1], [16, 0.1004062, -0.06916769, 2.048996, 1], [17, 0.1694134, -0.2039724, 1.700704, 1], [18, 0.1192898, -0.5794143, 1.584811, 1], [19, 0.1021906, -0.6470339, 1.446789, 1], [20, 0.01030526, 0.4021134, 2.131524, 1], [21, -0.3548591, -0.02591585, 1.753601, 1], [22, -0.3702205, 0.04964693, 1.759947, 1], [23, 0.2599614, -0.06433143, 1.769535, 1], [24, 0.2676829, -0.02573944, 1.752744, 1]]
[[0, 0.01616235, -0.07367723, 2.093038, 1], [1, 0.01327531, 0.2011921, 2.118916, 1], [2, 0.008498832, 0.466759, 2.133404, 1], [3, 0.009146478, 0.6151301, 2.10434, 1], [4, -0.1711984, 0.3825675, 2.144664, 1], [5, -0.222104, 0.1548974, 2.009439, 1], [6, -0.3093464, 0.01666963, 1.817057, 1], [7, -0.3314131, -0.0007969898, 1.808306, 1], [8, 0.1933227, 0.3743438, 2.101214, 1], [9, 0.2579977, 0.1500302, 1.987903, 1], [10, 0.2569891, -0.04063882, 1.852307, 1], [11, 0.2388104, -0.05659454, 1.830136, 1], [12, -0.0627804, -0.07383087, 2.070423, 1], [13, -0.1048864, -0.1927137, 1.703265, 1], [14, -0.07963088, -0.5885327, 1.576723, 1], [15, -0.07318441, -0.6537887, 1.434165, 1], [16, 0.09436349, -0.07135156, 2.049425, 1], [17, 0.1693843, -0.2038289, 1.700754, 1], [18, 0.1193167, -0.5793993, 1.584842, 1], [19, 0.1021376, -0.6468912, 1.447199, 1], [20, 0.0102554, 0.4020011, 2.131402, 1], [21, -0.3671088, -0.03295395, 1.758343, 1], [22, -0.364073, 0.04373105, 1.775205, 1], [23, 0.2515063, -0.06837452, 1.772413, 1], [24, 0.2674577, -0.02734808, 1.750843, 1]]
[[0, 0.01579122, -0.07376792, 2.092856, 1], [1, 0.01310316, 0.2011778, 2.118886, 1], [2, 0.00850057, 0.4667701, 2.133425, 1], [3, 0.009175909, 0.6151384, 2.104344, 1], [4, -0.1711735, 0.3826651, 2.144639, 1], [5, -0.2253829, 0.1473544, 2.002736, 1], [6, -0.3136557, 0.01003438, 1.822049, 1], [7, -0.3352306, -0.008592966, 1.813662, 1], [8, 0.1933237, 0.3743347, 2.101214, 1], [9, 0.2581098, 0.1501375, 1.987904, 1], [10, 0.2573077, -0.04011188, 1.852515, 1], [11, 0.238473, -0.05652297, 1.829649, 1], [12, -0.06312771, -0.07384346, 2.070189, 1], [13, -0.1050029, -0.1931941, 1.703113, 1], [14, -0.07956162, -0.5886199, 1.576738, 1], [15, -0.07350954, -0.6535943, 1.4345, 1], [16, 0.09401099, -0.07149971, 2.049305, 1], [17, 0.1693751, -0.2038174, 1.700727, 1], [18, 0.1192788, -0.5795569, 1.58472, 1], [19, 0.1021737, -0.6469358, 1.446899, 1], [20, 0.01021701, 0.4019994, 2.131434, 1], [21, -0.3656394, -0.04316231, 1.767372, 1], [22, -0.3699688, 0.03628096, 1.777193, 1], [23, 0.2649014, -0.05341695, 1.761941, 1], [24, 0.2676998, -0.0252708, 1.752749, 1]]
[[0, 0.01674226, -0.07366226, 2.091904, 1], [1, 0.01337223, 0.2011436, 2.118427, 1], [2, 0.008596795, 0.4666841, 2.133219, 1], [3, 0.009222374, 0.6151536, 2.104263, 1], [4, -0.1711425, 0.3828, 2.144612, 1], [5, -0.2255841, 0.1466626, 2.002202, 1], [6, -0.3158343, 0.006239136, 1.825159, 1], [7, -0.339704, -0.01210445, 1.817307, 1], [8, 0.1933725, 0.3742933, 2.101211, 1], [9, 0.2583275, 0.1500331, 1.987905, 1], [10, 0.2556023, -0.04004889, 1.854137, 1], [11, 0.2369415, -0.05453717, 1.830126, 1], [12, -0.06215271, -0.07385885, 2.069073, 1], [13, -0.1050107, -0.1934579, 1.703012, 1], [14, -0.07942524, -0.5888491, 1.576519, 1], [15, -0.07385318, -0.653384, 1.434691, 1], [16, 0.09496745, -0.07126038, 2.048498, 1], [17, 0.1693703, -0.2037353, 1.700765, 1], [18, 0.1193134, -0.5794396, 1.584938, 1], [19, 0.1024085, -0.646903, 1.446784, 1], [20, 0.0102937, 0.4019039, 2.131231, 1], [21, -0.3755652, -0.04815436, 1.773512, 1], [22, -0.3773184, 0.03290534, 1.775714, 1], [23, 0.2670549, -0.05274123, 1.762406, 1], [24, 0.2704092, -0.01122791, 1.768938, 1]]
[[0, 0.01647555, -0.07338612, 2.091608, 1], [1, 0.01319567, 0.2012365, 2.118281, 1], [2, 0.008575385, 0.4666805, 2.1332, 1], [3, 0.009254115, 0.6151555, 2.104242, 1], [4, -0.1711322, 0.3829367, 2.14453, 1], [5, -0.2261595, 0.1460734, 2.000915, 1], [6, -0.3203342, 0.0005791605, 1.827252, 1], [7, -0.3422314, -0.01491401, 1.820557, 1], [8, 0.1934016, 0.3742414, 2.101171, 1], [9, 0.2583703, 0.1500007, 1.987871, 1], [10, 0.2560104, -0.04033794, 1.853936, 1], [11, 0.2364882, -0.05507993, 1.83093, 1], [12, -0.06267597, -0.07343847, 2.068725, 1], [13, -0.1048902, -0.1935991, 1.702759, 1], [14, -0.07920893, -0.5892386, 1.575835, 1], [15, -0.07397084, -0.6534088, 1.43457, 1], [16, 0.09489505, -0.07108279, 2.048253, 1], [17, 0.169371, -0.2036667, 1.700761, 1], [18, 0.119513, -0.5791991, 1.585012, 1], [19, 0.1023715, -0.6469091, 1.446394, 1], [20, 0.01022334, 0.4018986, 2.1312, 1], [21, -0.3809617, -0.04780717, 1.773198, 1], [22, -0.378985, 0.02996937, 1.782926, 1], [23, 0.2565428, -0.0651193, 1.770001, 1], [24, 0.2680435, -0.02682354, 1.755524, 1]]
[[0, 0.01727348, -0.07357858, 2.09131, 1], [1, 0.01343414, 0.2011617, 2.118155, 1], [2, 0.008643433, 0.466655, 2.13317, 1], [3, 0.009331208, 0.6151776, 2.10425, 1], [4, -0.1711266, 0.3830652, 2.144509, 1], [5, -0.2264882, 0.1457602, 2.000986, 1], [6, -0.3213797, 0.0006250598, 1.829528, 1], [7, -0.3441775, -0.01483331, 1.824323, 1], [8, 0.1933886, 0.374251, 2.101192, 1], [9, 0.2583184, 0.1501084, 1.987874, 1], [10, 0.2576166, -0.04500522, 1.85244, 1], [11, 0.2370189, -0.05724404, 1.829713, 1], [12, -0.0614779, -0.07378473, 2.068073, 1], [13, -0.104818, -0.1936314, 1.702718, 1], [14, -0.07916941, -0.5895312, 1.575693, 1], [15, -0.0742076, -0.6534369, 1.434501, 1], [16, 0.09541588, -0.07116047, 2.048196, 1], [17, 0.1693858, -0.2035441, 1.700864, 1], [18, 0.1193667, -0.5792099, 1.585005, 1], [19, 0.1023043, -0.6469755, 1.446574, 1], [20, 0.01028778, 0.4018556, 2.131172, 1], [21, -0.3826191, -0.0507203, 1.779607, 1], [22, -0.3818943, 0.02793401, 1.782, 1], [23, 0.2708567, -0.06185634, 1.764268, 1], [24, 0.2672232, -0.02905287, 1.748385, 1]]
[[0, 0.01708208, -0.07344891, 2.091355, 1], [1, 0.01341265, 0.2011767, 2.11815, 1], [2, 0.008724974, 0.4666286, 2.133139, 1], [3, 0.009368777, 0.6151474, 2.104176, 1], [4, -0.1712052, 0.3831606, 2.144538, 1], [5, -0.2271042, 0.1453566, 2.000949, 1], [6, -0.3225048, 0.0002816571, 1.830581, 1], [7, -0.34485, -0.01590734, 1.82472, 1], [8, 0.1933965, 0.3742501, 2.101192, 1], [9, 0.2584236, 0.1497068, 1.987457, 1], [10, 0.2576488, -0.04595719, 1.851815, 1], [11, 0.2381164, -0.05505663, 1.829614, 1], [12, -0.06179212, -0.07360873, 2.068185, 1], [13, -0.1047847, -0.1936819, 1.702683, 1], [14, -0.07912707, -0.5896271, 1.575611, 1], [15, -0.07424709, -0.6534093, 1.434594, 1], [16, 0.09532076, -0.07106483, 2.048208, 1], [17, 0.1694038, -0.203533, 1.700927, 1], [18, 0.1189048, -0.5795152, 1.584656, 1], [19, 0.1024148, -0.6470514, 1.44656, 1], [20, 0.01030365, 0.4018427, 2.131166, 1], [21, -0.3786119, -0.05315587, 1.782096, 1], [22, -0.3811833, 0.02915369, 1.787586, 1], [23, 0.2671758, -0.05422997, 1.761502, 1], [24, 0.2706777, -0.01684646, 1.7672, 1]]
