[['2, k, 0', [0.1556464, -0.01464083, 1.0]], ['2, k, 1', [0.1547218, 0.3062711, 1.0]], ['2, k, 2', [0.1511326, 0.6162175, 1.0]], ['2, k, 3', [0.1474791, 0.758786, 1.0]], ['2, k, 4', [-0.02356211, 0.5026807, 1.0]], ['2, k, 5', [-0.06946767, 0.2561464, 1.0]], ['2, k, 6', [-0.08446173, 0.04748162, 1.0]], ['2, k, 7', [-0.08136121, -0.01796248, 1.0]], ['2, k, 8', [0.3270156, 0.4934673, 1.0]], ['2, k, 9', [0.3744373, 0.2452453, 1.0]], ['2, k, 10', [0.3897563, 0.03466, 1.0]], ['2, k, 11', [0.3739811, -0.01133625, 1.0]], ['2, k, 12', [0.07385986, -0.01418168, 1.0]], ['2, k, 13', [0.02272325, -0.311934, 1.0]], ['2, k, 14', [-0.006773374, -0.606386, 1.0]], ['2, k, 15', [-0.03050665, -0.6744307, 1.0]], ['2, k, 16', [0.232783, -0.01468465, 1.0]], ['2, k, 17', [0.2862212, -0.3168359, 1.0]], ['2, k, 18', [0.3131451, -0.6144693, 1.0]], ['2, k, 19', [0.3391519, -0.6736172, 1.0]], ['2, k, 20', [0.1523023, 0.5402121, 1.0]], ['2, k, 21', [-0.09392887, -0.09116826, 1.0]], ['2, k, 22', [-0.1238299, -0.02868406, 1.0]], ['2, k, 23', [0.3713718, -0.09357343, 1.0]], ['2, k, 24', [0.4117551, 0.01484774, 1.0]]]
[['2, k, 0', [0.1573289, -0.01469801, 1.0]], ['2, k, 1', [0.1545718, 0.3102132, 1.0]], ['2, k, 2', [0.1505266, 0.6250501, 1.0]], ['2, k, 3', [0.1541655, 0.7714555, 1.0]], ['2, k, 4', [-0.02684908, 0.4983823, 1.0]], ['2, k, 5', [-0.06790622, 0.2492774, 1.0]], ['2, k, 6', [-0.08082806, 0.05757287, 1.0]], ['2, k, 7', [-0.0662898, -0.003671608, 1.0]], ['2, k, 8', [0.3093599, 0.5153573, 1.0]], ['2, k, 9', [0.3984956, 0.5042489, 1.0]], ['2, k, 10', [0.4443293, 0.5262781, 1.0]], ['2, k, 11', [0.4700142, 0.523596, 1.0]], ['2, k, 12', [0.07610734, -0.0158934, 1.0]], ['2, k, 13', [0.02239183, -0.3149604, 1.0]], ['2, k, 14', [-0.007184382, -0.6046373, 1.0]], ['2, k, 15', [-0.03142838, -0.6740646, 1.0]], ['2, k, 16', [0.2337416, -0.01275718, 1.0]], ['2, k, 17', [0.2827523, -0.3113458, 1.0]], ['2, k, 18', [0.3142369, -0.6133683, 1.0]], ['2, k, 19', [0.3386175, -0.6744108, 1.0]], ['2, k, 20', [0.1516566, 0.5478215, 1.0]], ['2, k, 21', [-0.06408713, -0.08224313, 1.0]], ['2, k, 22', [-0.1143816, 0.03078105, 1.0]], ['2, k, 23', [0.4863043, 0.5180552, 1.0]], ['2, k, 24', [0.5091729, 0.5101759, 1.0]]]
[['2, k, 0', [0.1568567, -0.01304626, 1.0]], ['2, k, 1', [0.1542394, 0.3108946, 1.0]], ['2, k, 2', [0.1503987, 0.6251447, 1.0]], ['2, k, 3', [0.154192, 0.7714639, 1.0]], ['2, k, 4', [-0.0267428, 0.4986086, 1.0]], ['2, k, 5', [-0.06798913, 0.2507179, 1.0]], ['2, k, 6', [-0.08098219, 0.05825915, 1.0]], ['2, k, 7', [-0.06415733, -0.01206382, 1.0]], ['2, k, 8', [0.3083598, 0.5172626, 1.0]], ['2, k, 9', [0.4109078, 0.5401427, 1.0]], ['2, k, 10', [0.4340861, 0.5852916, 1.0]], ['2, k, 11', [0.4598905, 0.5978844, 1.0]], ['2, k, 12', [0.07557184, -0.01439132, 1.0]], ['2, k, 13', [0.02252796, -0.3147529, 1.0]], ['2, k, 14', [-0.007174303, -0.6045194, 1.0]], ['2, k, 15', [-0.03173253, -0.6742538, 1.0]], ['2, k, 16', [0.2333497, -0.0109611, 1.0]], ['2, k, 17', [0.2823263, -0.3108035, 1.0]], ['2, k, 18', [0.3142467, -0.6133672, 1.0]], ['2, k, 19', [0.338398, -0.6744463, 1.0]], ['2, k, 20', [0.1514868, 0.5480116, 1.0]], ['2, k, 21', [-0.06039565, -0.09017079, 1.0]], ['2, k, 22', [-0.09204023, -0.02840975, 1.0]], ['2, k, 23', [0.4896892, 0.5966635, 1.0]], ['2, k, 24', [0.4931246, 0.5863203, 1.0]]]
[['2, k, 0', [0.1565134, -0.01126309, 1.0]], ['2, k, 1', [0.1539546, 0.3115634, 1.0]], ['2, k, 2', [0.1502376, 0.6251841, 1.0]], ['2, k, 3', [0.1542815, 0.771503, 1.0]], ['2, k, 4', [-0.02641241, 0.498816, 1.0]], ['2, k, 5', [-0.06786302, 0.2526163, 1.0]], ['2, k, 6', [-0.08145225, 0.05909491, 1.0]], ['2, k, 7', [-0.06480438, -0.00810312, 1.0]], ['2, k, 8', [0.3071052, 0.5194697, 1.0]], ['2, k, 9', [0.4118466, 0.5804922, 1.0]], ['2, k, 10', [0.4318061, 0.645137, 1.0]], ['2, k, 11', [0.4515821, 0.668062, 1.0]], ['2, k, 12', [0.07501695, -0.01265571, 1.0]], ['2, k, 13', [0.02250715, -0.3140943, 1.0]], ['2, k, 14', [-0.007479898, -0.6051911, 1.0]], ['2, k, 15', [-0.03148576, -0.6741874, 1.0]], ['2, k, 16', [0.2332374, -0.009209383, 1.0]], ['2, k, 17', [0.2823367, -0.3104168, 1.0]], ['2, k, 18', [0.3138127, -0.6134541, 1.0]], ['2, k, 19', [0.3386215, -0.675052, 1.0]], ['2, k, 20', [0.1513052, 0.5481566, 1.0]], ['2, k, 21', [-0.06431749, -0.08404559, 1.0]], ['2, k, 22', [-0.0943976, -0.03371848, 1.0]], ['2, k, 23', [0.4767099, 0.6719528, 1.0]], ['2, k, 24', [0.494829, 0.662179, 1.0]]]
[['2, k, 0', [0.1567962, -0.008604099, 1.0]], ['2, k, 1', [0.1539781, 0.3124315, 1.0]], ['2, k, 2', [0.150225, 0.6251991, 1.0]], ['2, k, 3', [0.1544162, 0.7714105, 1.0]], ['2, k, 4', [-0.02598242, 0.4994233, 1.0]], ['2, k, 5', [-0.06777334, 0.2526758, 1.0]], ['2, k, 6', [-0.08279658, 0.06395905, 1.0]], ['2, k, 7', [-0.06607857, -0.005182233, 1.0]], ['2, k, 8', [0.3054754, 0.5248675, 1.0]], ['2, k, 9', [0.4056537, 0.607601, 1.0]], ['2, k, 10', [0.4238143, 0.7032005, 1.0]], ['2, k, 11', [0.4418318, 0.7358376, 1.0]], ['2, k, 12', [0.07502722, -0.01063103, 1.0]], ['2, k, 13', [0.02279415, -0.3131344, 1.0]], ['2, k, 14', [-0.007938134, -0.6058239, 1.0]], ['2, k, 15', [-0.03155188, -0.6743015, 1.0]], ['2, k, 16', [0.2338877, -0.005971642, 1.0]], ['2, k, 17', [0.2821388, -0.3098357, 1.0]], ['2, k, 18', [0.3139833, -0.6137795, 1.0]], ['2, k, 19', [0.3385171, -0.6751301, 1.0]], ['2, k, 20', [0.151292, 0.5482548, 1.0]], ['2, k, 21', [-0.0625245, -0.08311873, 1.0]], ['2, k, 22', [-0.1100206, 0.02526469, 1.0]], ['2, k, 23', [0.4574005, 0.7501663, 1.0]], ['2, k, 24', [0.4930272, 0.7334524, 1.0]]]
[['2, k, 0', [0.1573, -0.005861609, 1.0]], ['2, k, 1', [0.1540408, 0.3138902, 1.0]], ['2, k, 2', [0.1501119, 0.6255382, 1.0]], ['2, k, 3', [0.1544549, 0.7712355, 1.0]], ['2, k, 4', [-0.02553796, 0.4997864, 1.0]], ['2, k, 5', [-0.06781093, 0.2526958, 1.0]], ['2, k, 6', [-0.08415455, 0.06482587, 1.0]], ['2, k, 7', [-0.07076874, 0.004544077, 1.0]], ['2, k, 8', [0.3040365, 0.5291783, 1.0]], ['2, k, 9', [0.3812871, 0.651954, 1.0]], ['2, k, 10', [0.4151824, 0.759147, 1.0]], ['2, k, 11', [0.4297704, 0.7963091, 1.0]], ['2, k, 12', [0.07500899, -0.008225401, 1.0]], ['2, k, 13', [0.02338496, -0.312195, 1.0]], ['2, k, 14', [-0.007598116, -0.6051686, 1.0]], ['2, k, 15', [-0.01377666, -0.6731197, 1.0]], ['2, k, 16', [0.2349804, -0.003022451, 1.0]], ['2, k, 17', [0.2817783, -0.3054844, 1.0]], ['2, k, 18', [0.3140002, -0.6136568, 1.0]], ['2, k, 19', [0.3385067, -0.6753258, 1.0]], ['2, k, 20', [0.151206, 0.5488041, 1.0]], ['2, k, 21', [-0.06588334, -0.07556432, 1.0]], ['2, k, 22', [-0.1186563, 0.0325725, 1.0]], ['2, k, 23', [0.4518631, 0.8171297, 1.0]], ['2, k, 24', [0.4767908, 0.7922872, 1.0]]]
[['2, k, 0', [0.1576339, -0.004253566, 1.0]], ['2, k, 1', [0.1542343, 0.3149489, 1.0]], ['2, k, 2', [0.1502112, 0.6259861, 1.0]], ['2, k, 3', [0.1542448, 0.7712095, 1.0]], ['2, k, 4', [-0.02509083, 0.4999369, 1.0]], ['2, k, 5', [-0.06794425, 0.2526749, 1.0]], ['2, k, 6', [-0.08373104, 0.06470678, 1.0]], ['2, k, 7', [-0.06734626, -0.005495781, 1.0]], ['2, k, 8', [0.3042907, 0.52855, 1.0]], ['2, k, 9', [0.3771327, 0.666066, 1.0]], ['2, k, 10', [0.4049933, 0.8089995, 1.0]], ['2, k, 11', [0.4202614, 0.8545079, 1.0]], ['2, k, 12', [0.07494863, -0.006614488, 1.0]], ['2, k, 13', [0.02367015, -0.3106332, 1.0]], ['2, k, 14', [-0.007526337, -0.6050846, 1.0]], ['2, k, 15', [-0.01955686, -0.6737145, 1.0]], ['2, k, 16', [0.235699, -0.00143689, 1.0]], ['2, k, 17', [0.2818846, -0.302128, 1.0]], ['2, k, 18', [0.314281, -0.6135109, 1.0]], ['2, k, 19', [0.3385124, -0.675229, 1.0]], ['2, k, 20', [0.1513222, 0.5493913, 1.0]], ['2, k, 21', [-0.06373852, -0.08352835, 1.0]], ['2, k, 22', [-0.1123846, 0.02665701, 1.0]], ['2, k, 23', [0.4476282, 0.8894249, 1.0]], ['2, k, 24', [0.4601697, 0.8422391, 1.0]]]
[['2, k, 0', [0.1608965, 0.004544313, 1.0]], ['2, k, 1', [0.1546803, 0.3187346, 1.0]], ['2, k, 2', [0.1490033, 0.6269976, 1.0]], ['2, k, 3', [0.1539414, 0.7708049, 1.0]], ['2, k, 4', [-0.02424563, 0.5011818, 1.0]], ['2, k, 5', [-0.06787222, 0.253602, 1.0]], ['2, k, 6', [-0.08356235, 0.06563463, 1.0]], ['2, k, 7', [-0.06720552, 0.000457711, 1.0]], ['2, k, 8', [0.3030857, 0.5423484, 1.0]], ['2, k, 9', [0.3723918, 0.6916942, 1.0]], ['2, k, 10', [0.398347, 0.8562265, 1.0]], ['2, k, 11', [0.407056, 0.9044054, 1.0]], ['2, k, 12', [0.07710533, -3.510799e-05, 1.0]], ['2, k, 13', [0.02380412, -0.3099061, 1.0]], ['2, k, 14', [-0.007475724, -0.6050694, 1.0]], ['2, k, 15', [-0.02394985, -0.6742193, 1.0]], ['2, k, 16', [0.2401008, 0.009339754, 1.0]], ['2, k, 17', [0.2796654, -0.2870052, 1.0]], ['2, k, 18', [0.3140959, -0.6136463, 1.0]], ['2, k, 19', [0.3382261, -0.6748884, 1.0]], ['2, k, 20', [0.1505748, 0.5510051, 1.0]], ['2, k, 21', [-0.06292433, -0.08304843, 1.0]], ['2, k, 22', [-0.1100232, 0.03006368, 1.0]], ['2, k, 23', [0.4249383, 0.9440777, 1.0]], ['2, k, 24', [0.4573838, 0.9104068, 1.0]]]
[['2, k, 0', [0.1634704, 0.01388062, 1.0]], ['2, k, 1', [0.1563094, 0.3240983, 1.0]], ['2, k, 2', [0.1496479, 0.6284707, 1.0]], ['2, k, 3', [0.1541641, 0.7708763, 1.0]], ['2, k, 4', [-0.02132588, 0.5029943, 1.0]], ['2, k, 5', [-0.06676507, 0.2529304, 1.0]], ['2, k, 6', [-0.08369057, 0.06511435, 1.0]], ['2, k, 7', [-0.06945591, 0.002929363, 1.0]], ['2, k, 8', [0.3058648, 0.5553396, 1.0]], ['2, k, 9', [0.3668062, 0.7291027, 1.0]], ['2, k, 10', [0.3888435, 0.9198025, 1.0]], ['2, k, 11', [0.3934719, 0.9485922, 1.0]], ['2, k, 12', [0.07913595, 0.008060079, 1.0]], ['2, k, 13', [0.02394194, -0.3079513, 1.0]], ['2, k, 14', [-0.007549869, -0.6052171, 1.0]], ['2, k, 15', [-0.02497384, -0.6742333, 1.0]], ['2, k, 16', [0.243077, 0.01944995, 1.0]], ['2, k, 17', [0.2798408, -0.287152, 1.0]], ['2, k, 18', [0.3141178, -0.6136059, 1.0]], ['2, k, 19', [0.3382447, -0.6748844, 1.0]], ['2, k, 20', [0.1513977, 0.5533509, 1.0]], ['2, k, 21', [-0.06283427, -0.07618647, 1.0]], ['2, k, 22', [-0.1151917, 0.0429823, 1.0]], ['2, k, 23', [0.4130768, 0.9886755, 1.0]], ['2, k, 24', [0.4404547, 0.9478899, 1.0]]]
[['2, k, 0', [0.1664903, 0.02249077, 1.0]], ['2, k, 1', [0.1598036, 0.3298104, 1.0]], ['2, k, 2', [0.1532437, 0.6305081, 1.0]], ['2, k, 3', [0.1516354, 0.7703185, 1.0]], ['2, k, 4', [-0.01724192, 0.5072944, 1.0]], ['2, k, 5', [-0.06794135, 0.2585697, 1.0]], ['2, k, 6', [-0.08353935, 0.07041784, 1.0]], ['2, k, 7', [-0.06795666, 0.002078554, 1.0]], ['2, k, 8', [0.3089526, 0.5647694, 1.0]], ['2, k, 9', [0.3548744, 0.7599007, 1.0]], ['2, k, 10', [0.372984, 0.9576216, 1.0]], ['2, k, 11', [0.3805468, 0.9945459, 1.0]], ['2, k, 12', [0.08152104, 0.01528917, 1.0]], ['2, k, 13', [0.02444165, -0.3064867, 1.0]], ['2, k, 14', [-0.0074928, -0.6042546, 1.0]], ['2, k, 15', [-0.02575383, -0.6737901, 1.0]], ['2, k, 16', [0.24663, 0.02914658, 1.0]], ['2, k, 17', [0.2791668, -0.2832571, 1.0]], ['2, k, 18', [0.3141503, -0.6134096, 1.0]], ['2, k, 19', [0.3382039, -0.6748569, 1.0]], ['2, k, 20', [0.154927, 0.556377, 1.0]], ['2, k, 21', [-0.06496329, -0.08151802, 1.0]], ['2, k, 22', [-0.1161516, 0.03465091, 1.0]], ['2, k, 23', [0.3951073, 1.032066, 1.0]], ['2, k, 24', [0.433659, 0.9966835, 1.0]]]
[['2, k, 0', [0.1690075, 0.03123048, 1.0]], ['2, k, 1', [0.1617405, 0.332983, 1.0]], ['2, k, 2', [0.1548831, 0.630297, 1.0]], ['2, k, 3', [0.1510013, 0.769982, 1.0]], ['2, k, 4', [-0.01585468, 0.5093012, 1.0]], ['2, k, 5', [-0.0679571, 0.2665906, 1.0]], ['2, k, 6', [-0.08308747, 0.07452065, 1.0]], ['2, k, 7', [-0.06713987, 0.006166424, 1.0]], ['2, k, 8', [0.3109114, 0.5673361, 1.0]], ['2, k, 9', [0.3541242, 0.7707781, 1.0]], ['2, k, 10', [0.3601649, 0.9882575, 1.0]], ['2, k, 11', [0.3665129, 1.026444, 1.0]], ['2, k, 12', [0.0841869, 0.02393285, 1.0]], ['2, k, 13', [0.02381779, -0.3015029, 1.0]], ['2, k, 14', [-0.007912314, -0.6048936, 1.0]], ['2, k, 15', [-0.03466627, -0.6769186, 1.0]], ['2, k, 16', [0.2488739, 0.03762226, 1.0]], ['2, k, 17', [0.2797193, -0.2820343, 1.0]], ['2, k, 18', [0.314252, -0.6134301, 1.0]], ['2, k, 19', [0.3382126, -0.674732, 1.0]], ['2, k, 20', [0.1564908, 0.5569246, 1.0]], ['2, k, 21', [-0.06434128, -0.07606836, 1.0]], ['2, k, 22', [-0.1144665, 0.03488082, 1.0]], ['2, k, 23', [0.3791093, 1.069434, 1.0]], ['2, k, 24', [0.4102964, 1.022915, 1.0]]]
[['2, k, 0', [0.1707153, 0.03695435, 1.0]], ['2, k, 1', [0.1642669, 0.3363641, 1.0]], ['2, k, 2', [0.1578406, 0.6306249, 1.0]], ['2, k, 3', [0.150898, 0.7699995, 1.0]], ['2, k, 4', [-0.01386802, 0.5110961, 1.0]], ['2, k, 5', [-0.06751686, 0.2697572, 1.0]], ['2, k, 6', [-0.07973655, 0.0605959, 1.0]], ['2, k, 7', [-0.06404155, 0.001897545, 1.0]], ['2, k, 8', [0.3136844, 0.572147, 1.0]], ['2, k, 9', [0.3446996, 0.7930129, 1.0]], ['2, k, 10', [0.3492978, 1.013439, 1.0]], ['2, k, 11', [0.3521909, 1.059056, 1.0]], ['2, k, 12', [0.08606407, 0.02992077, 1.0]], ['2, k, 13', [0.02412752, -0.3011498, 1.0]], ['2, k, 14', [-0.008137629, -0.605132, 1.0]], ['2, k, 15', [-0.03415871, -0.6766127, 1.0]], ['2, k, 16', [0.2503596, 0.04292043, 1.0]], ['2, k, 17', [0.279716, -0.2820332, 1.0]], ['2, k, 18', [0.3141068, -0.6132886, 1.0]], ['2, k, 19', [0.3384445, -0.674366, 1.0]], ['2, k, 20', [0.1593104, 0.5580421, 1.0]], ['2, k, 21', [-0.06336721, -0.08243098, 1.0]], ['2, k, 22', [-0.1112597, 0.03386217, 1.0]], ['2, k, 23', [0.3616806, 1.10948, 1.0]], ['2, k, 24', [0.3927164, 1.039072, 1.0]]]
[['2, k, 0', [0.1725388, 0.04074083, 1.0]], ['2, k, 1', [0.1663981, 0.3388045, 1.0]], ['2, k, 2', [0.1599576, 0.6308886, 1.0]], ['2, k, 3', [0.1506565, 0.770116, 1.0]], ['2, k, 4', [-0.01151007, 0.5127576, 1.0]], ['2, k, 5', [-0.06715395, 0.271703, 1.0]], ['2, k, 6', [-0.07952501, 0.04499773, 1.0]], ['2, k, 7', [-0.06121559, -0.008135376, 1.0]], ['2, k, 8', [0.3153202, 0.5788776, 1.0]], ['2, k, 9', [0.3434274, 0.8039942, 1.0]], ['2, k, 10', [0.3366072, 1.038997, 1.0]], ['2, k, 11', [0.3398814, 1.080681, 1.0]], ['2, k, 12', [0.08789479, 0.03339949, 1.0]], ['2, k, 13', [0.02327491, -0.294814, 1.0]], ['2, k, 14', [-0.008037457, -0.6050513, 1.0]], ['2, k, 15', [-0.03371925, -0.6762408, 1.0]], ['2, k, 16', [0.2522769, 0.04728215, 1.0]], ['2, k, 17', [0.2796363, -0.2819325, 1.0]], ['2, k, 18', [0.3141385, -0.613323, 1.0]], ['2, k, 19', [0.3384373, -0.6741986, 1.0]], ['2, k, 20', [0.1614748, 0.5588868, 1.0]], ['2, k, 21', [-0.06073651, -0.08767421, 1.0]], ['2, k, 22', [-0.0908312, -0.01462659, 1.0]], ['2, k, 23', [0.3476505, 1.129514, 1.0]], ['2, k, 24', [0.3828639, 1.074962, 1.0]]]
[['2, k, 0', [0.179416, 0.06601666, 1.0]], ['2, k, 1', [0.1720775, 0.3497247, 1.0]], ['2, k, 2', [0.1638607, 0.6324512, 1.0]], ['2, k, 3', [0.151369, 0.7705262, 1.0]], ['2, k, 4', [-0.01022733, 0.514369, 1.0]], ['2, k, 5', [-0.06711262, 0.2727529, 1.0]], ['2, k, 6', [-0.07978246, 0.05645498, 1.0]], ['2, k, 7', [-0.06120607, -0.006109402, 1.0]], ['2, k, 8', [0.3262213, 0.6036957, 1.0]], ['2, k, 9', [0.345252, 0.8308643, 1.0]], ['2, k, 10', [0.3315028, 1.069568, 1.0]], ['2, k, 11', [0.332696, 1.111754, 1.0]], ['2, k, 12', [0.09844252, 0.06191147, 1.0]], ['2, k, 13', [0.02741059, -0.2731126, 1.0]], ['2, k, 14', [-0.007767377, -0.6044823, 1.0]], ['2, k, 15', [-0.02533301, -0.6762532, 1.0]], ['2, k, 16', [0.2556529, 0.06849626, 1.0]], ['2, k, 17', [0.2796411, -0.2764269, 1.0]], ['2, k, 18', [0.3142473, -0.6132097, 1.0]], ['2, k, 19', [0.3382545, -0.6740894, 1.0]], ['2, k, 20', [0.1658024, 0.5621961, 1.0]], ['2, k, 21', [-0.0576346, -0.08003925, 1.0]], ['2, k, 22', [-0.08962623, -0.02576526, 1.0]], ['2, k, 23', [0.3447307, 1.161005, 1.0]], ['2, k, 24', [0.3769531, 1.094869, 1.0]]]
[['2, k, 0', [0.1812128, 0.06828818, 1.0]], ['2, k, 1', [0.1743317, 0.3524072, 1.0]], ['2, k, 2', [0.1659875, 0.632922, 1.0]], ['2, k, 3', [0.1514626, 0.7708294, 1.0]], ['2, k, 4', [-0.009419987, 0.5150611, 1.0]], ['2, k, 5', [-0.06698383, 0.2734248, 1.0]], ['2, k, 6', [-0.07905944, 0.06062181, 1.0]], ['2, k, 7', [-0.06162502, -0.001838828, 1.0]], ['2, k, 8', [0.3292379, 0.6135464, 1.0]], ['2, k, 9', [0.3426288, 0.8352866, 1.0]], ['2, k, 10', [0.3276467, 1.078182, 1.0]], ['2, k, 11', [0.3263915, 1.121831, 1.0]], ['2, k, 12', [0.09949335, 0.06286965, 1.0]], ['2, k, 13', [0.02756737, -0.2719515, 1.0]], ['2, k, 14', [-0.008242399, -0.6045999, 1.0]], ['2, k, 15', [-0.02593439, -0.6746403, 1.0]], ['2, k, 16', [0.2580555, 0.07233033, 1.0]], ['2, k, 17', [0.2796665, -0.2726075, 1.0]], ['2, k, 18', [0.3143677, -0.6131505, 1.0]], ['2, k, 19', [0.3382917, -0.6740138, 1.0]], ['2, k, 20', [0.168061, 0.5633902, 1.0]], ['2, k, 21', [-0.06702869, -0.08032321, 1.0]], ['2, k, 22', [-0.08914688, -0.03426101, 1.0]], ['2, k, 23', [0.33195, 1.18292, 1.0]], ['2, k, 24', [0.3780364, 1.121775, 1.0]]]
[['2, k, 0', [0.1827997, 0.06789391, 1.0]], ['2, k, 1', [0.1759975, 0.3528205, 1.0]], ['2, k, 2', [0.1680671, 0.6330602, 1.0]], ['2, k, 3', [0.151902, 0.7708888, 1.0]], ['2, k, 4', [-0.008218641, 0.5158014, 1.0]], ['2, k, 5', [-0.0660106, 0.2761565, 1.0]], ['2, k, 6', [-0.0790236, 0.06646501, 1.0]], ['2, k, 7', [-0.06281096, 0.001038281, 1.0]], ['2, k, 8', [0.3299697, 0.6186535, 1.0]], ['2, k, 9', [0.3388732, 0.8394687, 1.0]], ['2, k, 10', [0.3261237, 1.081699, 1.0]], ['2, k, 11', [0.321349, 1.125371, 1.0]], ['2, k, 12', [0.1010334, 0.06113839, 1.0]], ['2, k, 13', [0.02882827, -0.2728938, 1.0]], ['2, k, 14', [-0.00854848, -0.6048156, 1.0]], ['2, k, 15', [-0.02631566, -0.674117, 1.0]], ['2, k, 16', [0.2607594, 0.0728817, 1.0]], ['2, k, 17', [0.2797624, -0.2727983, 1.0]], ['2, k, 18', [0.3144351, -0.612689, 1.0]], ['2, k, 19', [0.3380272, -0.6734444, 1.0]], ['2, k, 20', [0.170103, 0.5637755, 1.0]], ['2, k, 21', [-0.06140722, -0.07641439, 1.0]], ['2, k, 22', [-0.08793189, -0.01520853, 1.0]], ['2, k, 23', [0.3293732, 1.179332, 1.0]], ['2, k, 24', [0.3662274, 1.110602, 1.0]]]
[['2, k, 0', [0.1883161, 0.08262199, 1.0]], ['2, k, 1', [0.1787558, 0.3591431, 1.0]], ['2, k, 2', [0.1687813, 0.6334541, 1.0]], ['2, k, 3', [0.1519083, 0.7712184, 1.0]], ['2, k, 4', [-0.007255873, 0.5164402, 1.0]], ['2, k, 5', [-0.06589762, 0.2771494, 1.0]], ['2, k, 6', [-0.07937054, 0.07187088, 1.0]], ['2, k, 7', [-0.06377356, 0.007905818, 1.0]], ['2, k, 8', [0.3307054, 0.6205723, 1.0]], ['2, k, 9', [0.3365549, 0.8400836, 1.0]], ['2, k, 10', [0.3247906, 1.082278, 1.0]], ['2, k, 11', [0.3223224, 1.130706, 1.0]], ['2, k, 12', [0.1066289, 0.07383484, 1.0]], ['2, k, 13', [0.0313665, -0.2596918, 1.0]], ['2, k, 14', [-0.008519024, -0.604681, 1.0]], ['2, k, 15', [-0.02688047, -0.6738142, 1.0]], ['2, k, 16', [0.2651387, 0.08933339, 1.0]], ['2, k, 17', [0.2791987, -0.2582254, 1.0]], ['2, k, 18', [0.3144658, -0.6125981, 1.0]], ['2, k, 19', [0.3382279, -0.6734342, 1.0]], ['2, k, 20', [0.171249, 0.5651289, 1.0]], ['2, k, 21', [-0.05827244, -0.07505813, 1.0]], ['2, k, 22', [-0.1089643, 0.03458673, 1.0]], ['2, k, 23', [0.3275184, 1.177643, 1.0]], ['2, k, 24', [0.3688687, 1.120448, 1.0]]]
[['2, k, 0', [0.1889883, 0.08861221, 1.0]], ['2, k, 1', [0.1829641, 0.3665219, 1.0]], ['2, k, 2', [0.1766123, 0.6383494, 1.0]], ['2, k, 3', [0.1581186, 0.7737094, 1.0]], ['2, k, 4', [-0.004139527, 0.5169472, 1.0]], ['2, k, 5', [-0.06576178, 0.2777255, 1.0]], ['2, k, 6', [-0.07934237, 0.07512213, 1.0]], ['2, k, 7', [-0.06427265, 0.006075713, 1.0]], ['2, k, 8', [0.3333295, 0.6320222, 1.0]], ['2, k, 9', [0.3363899, 0.8397568, 1.0]], ['2, k, 10', [0.3249653, 1.082047, 1.0]], ['2, k, 11', [0.32565, 1.129205, 1.0]], ['2, k, 12', [0.1083607, 0.08011454, 1.0]], ['2, k, 13', [0.03271681, -0.2537771, 1.0]], ['2, k, 14', [-0.008422855, -0.604583, 1.0]], ['2, k, 15', [-0.02209835, -0.6754535, 1.0]], ['2, k, 16', [0.2645895, 0.09479953, 1.0]], ['2, k, 17', [0.2790726, -0.2531253, 1.0]], ['2, k, 18', [0.314443, -0.612578, 1.0]], ['2, k, 19', [0.3384666, -0.6736161, 1.0]], ['2, k, 20', [0.1783394, 0.5712509, 1.0]], ['2, k, 21', [-0.06255544, -0.07725596, 1.0]], ['2, k, 22', [-0.1091773, 0.03583011, 1.0]], ['2, k, 23', [0.3243419, 1.176744, 1.0]], ['2, k, 24', [0.3724428, 1.116029, 1.0]]]
[['2, k, 0', [0.1875433, 0.08604424, 1.0]], ['2, k, 1', [0.181807, 0.3653835, 1.0]], ['2, k, 2', [0.1752983, 0.6373776, 1.0]], ['2, k, 3', [0.1581243, 0.7736924, 1.0]], ['2, k, 4', [-0.004107636, 0.5169616, 1.0]], ['2, k, 5', [-0.06571736, 0.2782688, 1.0]], ['2, k, 6', [-0.07931143, 0.07538237, 1.0]], ['2, k, 7', [-0.06389985, 0.004750729, 1.0]], ['2, k, 8', [0.3332262, 0.6312236, 1.0]], ['2, k, 9', [0.3374558, 0.8381044, 1.0]], ['2, k, 10', [0.3254302, 1.0802, 1.0]], ['2, k, 11', [0.3291419, 1.125996, 1.0]], ['2, k, 12', [0.1076315, 0.07860835, 1.0]], ['2, k, 13', [0.03213747, -0.2551782, 1.0]], ['2, k, 14', [-0.008192316, -0.6043141, 1.0]], ['2, k, 15', [-0.01506002, -0.6739088, 1.0]], ['2, k, 16', [0.2619829, 0.09074238, 1.0]], ['2, k, 17', [0.2792939, -0.2569417, 1.0]], ['2, k, 18', [0.3142544, -0.6126313, 1.0]], ['2, k, 19', [0.3392951, -0.6740524, 1.0]], ['2, k, 20', [0.1771093, 0.570363, 1.0]], ['2, k, 21', [-0.06054833, -0.07625255, 1.0]], ['2, k, 22', [-0.1074877, 0.03285976, 1.0]], ['2, k, 23', [0.3436687, 1.182706, 1.0]], ['2, k, 24', [0.3736248, 1.114587, 1.0]]]
