[['2, k, 0', [-0.0016432, -0.380836, 1.0]], ['2, k, 1', [-0.00261711, -0.0626114, 1.0]], ['2, k, 2', [-0.00354747, 0.247347, 1.0]], ['2, k, 3', [0.0126207, 0.377531, 1.0]], ['2, k, 4', [-0.160074, 0.118054, 1.0]], ['2, k, 5', [-0.206734, -0.133193, 1.0]], ['2, k, 6', [-0.206712, -0.39295, 1.0]], ['2, k, 7', [-0.202497, -0.430505, 1.0]], ['2, k, 8', [0.177323, 0.104543, 1.0]], ['2, k, 9', [0.212179, -0.161831, 1.0]], ['2, k, 10', [0.198716, -0.392005, 1.0]], ['2, k, 11', [0.18847, -0.453459, 1.0]], ['2, k, 12', [-0.0786408, -0.37185, 1.0]], ['2, k, 13', [-0.134871, -0.715164, 1.0]], ['2, k, 14', [-0.152636, -1.04792, 1.0]], ['2, k, 15', [-0.166626, -1.10645, 1.0]], ['2, k, 16', [0.0754067, -0.378023, 1.0]], ['2, k, 17', [0.116654, -0.702784, 1.0]], ['2, k, 18', [0.133232, -1.02825, 1.0]], ['2, k, 19', [0.149902, -1.09082, 1.0]], ['2, k, 20', [-0.00332163, 0.171038, 1.0]], ['2, k, 21', [-0.198904, -0.495429, 1.0]], ['2, k, 22', [-0.16979, -0.42912, 1.0]], ['2, k, 23', [0.186483, -0.511397, 1.0]], ['2, k, 24', [0.212943, -0.471612, 1.0]]]
[['2, k, 0', [-0.00396839, -0.377612, 1.0]], ['2, k, 1', [-0.00624739, -0.0600513, 1.0]], ['2, k, 2', [-0.00849642, 0.25102, 1.0]], ['2, k, 3', [0.00268159, 0.382675, 1.0]], ['2, k, 4', [-0.164655, 0.121449, 1.0]], ['2, k, 5', [-0.267335, -0.0669132, 1.0]], ['2, k, 6', [-0.331792, -0.286615, 1.0]], ['2, k, 7', [-0.354632, -0.343379, 1.0]], ['2, k, 8', [0.166891, 0.116797, 1.0]], ['2, k, 9', [0.23814, -0.0764733, 1.0]], ['2, k, 10', [0.264754, -0.296737, 1.0]], ['2, k, 11', [0.264861, -0.358012, 1.0]], ['2, k, 12', [-0.0811425, -0.370037, 1.0]], ['2, k, 13', [-0.133601, -0.721441, 1.0]], ['2, k, 14', [-0.151936, -1.07256, 1.0]], ['2, k, 15', [-0.18104, -1.1417, 1.0]], ['2, k, 16', [0.0733346, -0.373497, 1.0]], ['2, k, 17', [0.111521, -0.711868, 1.0]], ['2, k, 18', [0.133126, -1.05378, 1.0]], ['2, k, 19', [0.147417, -1.13155, 1.0]], ['2, k, 20', [-0.00792396, 0.17426, 1.0]], ['2, k, 21', [-0.375633, -0.392809, 1.0]], ['2, k, 22', [-0.312592, -0.359872, 1.0]], ['2, k, 23', [0.269392, -0.403854, 1.0]], ['2, k, 24', [0.217766, -0.371752, 1.0]]]
[['2, k, 0', [-0.00476146, -0.37486, 1.0]], ['2, k, 1', [-0.00629284, -0.0572617, 1.0]], ['2, k, 2', [-0.00787037, 0.254228, 1.0]], ['2, k, 3', [0.00192293, 0.387321, 1.0]], ['2, k, 4', [-0.166806, 0.123926, 1.0]], ['2, k, 5', [-0.262718, -0.074043, 1.0]], ['2, k, 6', [-0.3242, -0.296519, 1.0]], ['2, k, 7', [-0.344658, -0.360957, 1.0]], ['2, k, 8', [0.167955, 0.118129, 1.0]], ['2, k, 9', [0.234665, -0.0802093, 1.0]], ['2, k, 10', [0.259389, -0.315413, 1.0]], ['2, k, 11', [0.261027, -0.380577, 1.0]], ['2, k, 12', [-0.081618, -0.367412, 1.0]], ['2, k, 13', [-0.133047, -0.719275, 1.0]], ['2, k, 14', [-0.152282, -1.07138, 1.0]], ['2, k, 15', [-0.179984, -1.14032, 1.0]], ['2, k, 16', [0.0722583, -0.370701, 1.0]], ['2, k, 17', [0.11154, -0.710254, 1.0]], ['2, k, 18', [0.133708, -1.05102, 1.0]], ['2, k, 19', [0.147887, -1.12889, 1.0]], ['2, k, 20', [-0.00749541, 0.177324, 1.0]], ['2, k, 21', [-0.364127, -0.416746, 1.0]], ['2, k, 22', [-0.302808, -0.375637, 1.0]], ['2, k, 23', [0.269268, -0.43019, 1.0]], ['2, k, 24', [0.213988, -0.388137, 1.0]]]
[['2, k, 0', [-0.00517935, -0.373529, 1.0]], ['2, k, 1', [-0.00637986, -0.0557126, 1.0]], ['2, k, 2', [-0.00770401, 0.256392, 1.0]], ['2, k, 3', [0.00147417, 0.389251, 1.0]], ['2, k, 4', [-0.167948, 0.125395, 1.0]], ['2, k, 5', [-0.255553, -0.0852173, 1.0]], ['2, k, 6', [-0.317186, -0.30968, 1.0]], ['2, k, 7', [-0.333184, -0.378973, 1.0]], ['2, k, 8', [0.168306, 0.118794, 1.0]], ['2, k, 9', [0.227181, -0.086769, 1.0]], ['2, k, 10', [0.256337, -0.330221, 1.0]], ['2, k, 11', [0.257947, -0.398985, 1.0]], ['2, k, 12', [-0.0817087, -0.366059, 1.0]], ['2, k, 13', [-0.132714, -0.715656, 1.0]], ['2, k, 14', [-0.152714, -1.07089, 1.0]], ['2, k, 15', [-0.179275, -1.13932, 1.0]], ['2, k, 16', [0.0715839, -0.369438, 1.0]], ['2, k, 17', [0.110369, -0.709743, 1.0]], ['2, k, 18', [0.135746, -1.05062, 1.0]], ['2, k, 19', [0.146574, -1.12837, 1.0]], ['2, k, 20', [-0.00740468, 0.179275, 1.0]], ['2, k, 21', [-0.349656, -0.437699, 1.0]], ['2, k, 22', [-0.292298, -0.388505, 1.0]], ['2, k, 23', [0.267749, -0.453549, 1.0]], ['2, k, 24', [0.21094, -0.418982, 1.0]]]
[['2, k, 0', [-0.00605803, -0.373459, 1.0]], ['2, k, 1', [-0.00663001, -0.0550817, 1.0]], ['2, k, 2', [-0.00775127, 0.257723, 1.0]], ['2, k, 3', [0.00102451, 0.390623, 1.0]], ['2, k, 4', [-0.168597, 0.126285, 1.0]], ['2, k, 5', [-0.250491, -0.0930421, 1.0]], ['2, k, 6', [-0.309138, -0.327024, 1.0]], ['2, k, 7', [-0.323964, -0.392793, 1.0]], ['2, k, 8', [0.168392, 0.118574, 1.0]], ['2, k, 9', [0.226062, -0.100045, 1.0]], ['2, k, 10', [0.25222, -0.342762, 1.0]], ['2, k, 11', [0.255388, -0.414563, 1.0]], ['2, k, 12', [-0.0823804, -0.365971, 1.0]], ['2, k, 13', [-0.13283, -0.714528, 1.0]], ['2, k, 14', [-0.152802, -1.07022, 1.0]], ['2, k, 15', [-0.178509, -1.13827, 1.0]], ['2, k, 16', [0.0705693, -0.369384, 1.0]], ['2, k, 17', [0.110591, -0.710126, 1.0]], ['2, k, 18', [0.137376, -1.04806, 1.0]], ['2, k, 19', [0.146242, -1.12545, 1.0]], ['2, k, 20', [-0.00751024, 0.180361, 1.0]], ['2, k, 21', [-0.339283, -0.458233, 1.0]], ['2, k, 22', [-0.283408, -0.401043, 1.0]], ['2, k, 23', [0.262449, -0.471854, 1.0]], ['2, k, 24', [0.205906, -0.426655, 1.0]]]
[['2, k, 0', [-0.00663921, -0.373466, 1.0]], ['2, k, 1', [-0.00672141, -0.0546367, 1.0]], ['2, k, 2', [-0.00748732, 0.258563, 1.0]], ['2, k, 3', [0.000512765, 0.391613, 1.0]], ['2, k, 4', [-0.169075, 0.127648, 1.0]], ['2, k, 5', [-0.246371, -0.101031, 1.0]], ['2, k, 6', [-0.301237, -0.329658, 1.0]], ['2, k, 7', [-0.315938, -0.400457, 1.0]], ['2, k, 8', [0.168152, 0.118064, 1.0]], ['2, k, 9', [0.224336, -0.113189, 1.0]], ['2, k, 10', [0.249162, -0.36046, 1.0]], ['2, k, 11', [0.25002, -0.432064, 1.0]], ['2, k, 12', [-0.0827631, -0.365916, 1.0]], ['2, k, 13', [-0.132653, -0.714995, 1.0]], ['2, k, 14', [-0.153024, -1.0699, 1.0]], ['2, k, 15', [-0.177203, -1.13812, 1.0]], ['2, k, 16', [0.0698183, -0.369441, 1.0]], ['2, k, 17', [0.110281, -0.710708, 1.0]], ['2, k, 18', [0.137555, -1.04565, 1.0]], ['2, k, 19', [0.146571, -1.1227, 1.0]], ['2, k, 20', [-0.00736619, 0.181078, 1.0]], ['2, k, 21', [-0.328344, -0.468379, 1.0]], ['2, k, 22', [-0.282633, -0.397626, 1.0]], ['2, k, 23', [0.258415, -0.4949, 1.0]], ['2, k, 24', [0.201848, -0.430362, 1.0]]]
[['2, k, 0', [-0.00710316, -0.373543, 1.0]], ['2, k, 1', [-0.00693392, -0.0543803, 1.0]], ['2, k, 2', [-0.00771234, 0.259017, 1.0]], ['2, k, 3', [0.000322679, 0.392149, 1.0]], ['2, k, 4', [-0.170543, 0.128907, 1.0]], ['2, k, 5', [-0.24036, -0.104293, 1.0]], ['2, k, 6', [-0.297031, -0.337623, 1.0]], ['2, k, 7', [-0.307321, -0.40935, 1.0]], ['2, k, 8', [0.167045, 0.117099, 1.0]], ['2, k, 9', [0.222239, -0.127621, 1.0]], ['2, k, 10', [0.244089, -0.379078, 1.0]], ['2, k, 11', [0.242399, -0.448448, 1.0]], ['2, k, 12', [-0.0831526, -0.366012, 1.0]], ['2, k, 13', [-0.132996, -0.715623, 1.0]], ['2, k, 14', [-0.153003, -1.06894, 1.0]], ['2, k, 15', [-0.176631, -1.13691, 1.0]], ['2, k, 16', [0.0693392, -0.369498, 1.0]], ['2, k, 17', [0.110636, -0.707997, 1.0]], ['2, k, 18', [0.138133, -1.03821, 1.0]], ['2, k, 19', [0.144949, -1.11619, 1.0]], ['2, k, 20', [-0.00756335, 0.18148, 1.0]], ['2, k, 21', [-0.319807, -0.473541, 1.0]], ['2, k, 22', [-0.279403, -0.404616, 1.0]], ['2, k, 23', [0.249597, -0.51196, 1.0]], ['2, k, 24', [0.19374, -0.450477, 1.0]]]
[['2, k, 0', [-0.00743798, -0.374118, 1.0]], ['2, k, 1', [-0.00711174, -0.0543712, 1.0]], ['2, k, 2', [-0.00798349, 0.259191, 1.0]], ['2, k, 3', [0.000255826, 0.391603, 1.0]], ['2, k, 4', [-0.17057, 0.128476, 1.0]], ['2, k, 5', [-0.236039, -0.116015, 1.0]], ['2, k, 6', [-0.287398, -0.3461, 1.0]], ['2, k, 7', [-0.298012, -0.415498, 1.0]], ['2, k, 8', [0.16615, 0.115834, 1.0]], ['2, k, 9', [0.220721, -0.140971, 1.0]], ['2, k, 10', [0.238768, -0.387796, 1.0]], ['2, k, 11', [0.238568, -0.458339, 1.0]], ['2, k, 12', [-0.0833432, -0.36653, 1.0]], ['2, k, 13', [-0.132354, -0.714916, 1.0]], ['2, k, 14', [-0.152876, -1.06802, 1.0]], ['2, k, 15', [-0.176325, -1.13608, 1.0]], ['2, k, 16', [0.0688544, -0.370108, 1.0]], ['2, k, 17', [0.109992, -0.708732, 1.0]], ['2, k, 18', [0.13836, -1.03584, 1.0]], ['2, k, 19', [0.145139, -1.11404, 1.0]], ['2, k, 20', [-0.0077961, 0.181631, 1.0]], ['2, k, 21', [-0.312999, -0.485375, 1.0]], ['2, k, 22', [-0.263493, -0.402182, 1.0]], ['2, k, 23', [0.243917, -0.525933, 1.0]], ['2, k, 24', [0.194765, -0.460314, 1.0]]]
[['2, k, 0', [-0.00704167, -0.374829, 1.0]], ['2, k, 1', [-0.0072491, -0.0544374, 1.0]], ['2, k, 2', [-0.00900346, 0.259148, 1.0]], ['2, k, 3', [-0.000551328, 0.391515, 1.0]], ['2, k, 4', [-0.171583, 0.12744, 1.0]], ['2, k, 5', [-0.232385, -0.126397, 1.0]], ['2, k, 6', [-0.272033, -0.352281, 1.0]], ['2, k, 7', [-0.28526, -0.423811, 1.0]], ['2, k, 8', [0.164639, 0.114752, 1.0]], ['2, k, 9', [0.217052, -0.147094, 1.0]], ['2, k, 10', [0.233034, -0.394797, 1.0]], ['2, k, 11', [0.235426, -0.460998, 1.0]], ['2, k, 12', [-0.0828678, -0.367305, 1.0]], ['2, k, 13', [-0.132335, -0.714257, 1.0]], ['2, k, 14', [-0.152572, -1.06741, 1.0]], ['2, k, 15', [-0.175956, -1.13505, 1.0]], ['2, k, 16', [0.0691283, -0.370716, 1.0]], ['2, k, 17', [0.109406, -0.708889, 1.0]], ['2, k, 18', [0.138484, -1.03431, 1.0]], ['2, k, 19', [0.145242, -1.11204, 1.0]], ['2, k, 20', [-0.00849882, 0.181618, 1.0]], ['2, k, 21', [-0.30518, -0.499442, 1.0]], ['2, k, 22', [-0.250009, -0.415458, 1.0]], ['2, k, 23', [0.242288, -0.536991, 1.0]], ['2, k, 24', [0.19185, -0.452776, 1.0]]]
[['2, k, 0', [-0.00897364, -0.375717, 1.0]], ['2, k, 1', [-0.00861604, -0.0548232, 1.0]], ['2, k, 2', [-0.00971801, 0.25889, 1.0]], ['2, k, 3', [-0.000694018, 0.390957, 1.0]], ['2, k, 4', [-0.171842, 0.126589, 1.0]], ['2, k, 5', [-0.230315, -0.131377, 1.0]], ['2, k, 6', [-0.262125, -0.356032, 1.0]], ['2, k, 7', [-0.26633, -0.424811, 1.0]], ['2, k, 8', [0.163387, 0.112984, 1.0]], ['2, k, 9', [0.213863, -0.152501, 1.0]], ['2, k, 10', [0.23105, -0.397464, 1.0]], ['2, k, 11', [0.232758, -0.461601, 1.0]], ['2, k, 12', [-0.084374, -0.36787, 1.0]], ['2, k, 13', [-0.133645, -0.713472, 1.0]], ['2, k, 14', [-0.152415, -1.06552, 1.0]], ['2, k, 15', [-0.175535, -1.13352, 1.0]], ['2, k, 16', [0.066673, -0.372009, 1.0]], ['2, k, 17', [0.108964, -0.708547, 1.0]], ['2, k, 18', [0.138829, -1.03227, 1.0]], ['2, k, 19', [0.145012, -1.11022, 1.0]], ['2, k, 20', [-0.00936951, 0.181377, 1.0]], ['2, k, 21', [-0.294476, -0.503382, 1.0]], ['2, k, 22', [-0.230245, -0.424505, 1.0]], ['2, k, 23', [0.236979, -0.534741, 1.0]], ['2, k, 24', [0.192498, -0.457898, 1.0]]]
[['2, k, 0', [-0.0102789, -0.376369, 1.0]], ['2, k, 1', [-0.00977009, -0.0551759, 1.0]], ['2, k, 2', [-0.0105647, 0.258592, 1.0]], ['2, k, 3', [-0.000989754, 0.390518, 1.0]], ['2, k, 4', [-0.171743, 0.125606, 1.0]], ['2, k, 5', [-0.228332, -0.131269, 1.0]], ['2, k, 6', [-0.252437, -0.383255, 1.0]], ['2, k, 7', [-0.257903, -0.430488, 1.0]], ['2, k, 8', [0.162438, 0.112479, 1.0]], ['2, k, 9', [0.211141, -0.154694, 1.0]], ['2, k, 10', [0.230761, -0.379437, 1.0]], ['2, k, 11', [0.229897, -0.453327, 1.0]], ['2, k, 12', [-0.0855943, -0.368455, 1.0]], ['2, k, 13', [-0.134167, -0.713251, 1.0]], ['2, k, 14', [-0.15175, -1.06316, 1.0]], ['2, k, 15', [-0.17489, -1.13155, 1.0]], ['2, k, 16', [0.0653201, -0.372706, 1.0]], ['2, k, 17', [0.108871, -0.707075, 1.0]], ['2, k, 18', [0.139015, -1.0315, 1.0]], ['2, k, 19', [0.145076, -1.1094, 1.0]], ['2, k, 20', [-0.010334, 0.181101, 1.0]], ['2, k, 21', [-0.281411, -0.511578, 1.0]], ['2, k, 22', [-0.215717, -0.436904, 1.0]], ['2, k, 23', [0.228876, -0.530555, 1.0]], ['2, k, 24', [0.190794, -0.451596, 1.0]]]
[['2, k, 0', [-0.0109602, -0.376926, 1.0]], ['2, k, 1', [-0.0106747, -0.0556176, 1.0]], ['2, k, 2', [-0.0115411, 0.258111, 1.0]], ['2, k, 3', [-0.00134839, 0.38978, 1.0]], ['2, k, 4', [-0.169131, 0.123298, 1.0]], ['2, k, 5', [-0.226227, -0.127656, 1.0]], ['2, k, 6', [-0.250332, -0.384908, 1.0]], ['2, k, 7', [-0.255776, -0.43239, 1.0]], ['2, k, 8', [0.161397, 0.111254, 1.0]], ['2, k, 9', [0.20923, -0.152517, 1.0]], ['2, k, 10', [0.227427, -0.381472, 1.0]], ['2, k, 11', [0.220339, -0.447135, 1.0]], ['2, k, 12', [-0.0865926, -0.369266, 1.0]], ['2, k, 13', [-0.135875, -0.713239, 1.0]], ['2, k, 14', [-0.15085, -1.06082, 1.0]], ['2, k, 15', [-0.174269, -1.12931, 1.0]], ['2, k, 16', [0.0648404, -0.3731, 1.0]], ['2, k, 17', [0.109474, -0.704015, 1.0]], ['2, k, 18', [0.13845, -1.02614, 1.0]], ['2, k, 19', [0.14447, -1.10432, 1.0]], ['2, k, 20', [-0.0113185, 0.18066, 1.0]], ['2, k, 21', [-0.269185, -0.498515, 1.0]], ['2, k, 22', [-0.218056, -0.449919, 1.0]], ['2, k, 23', [0.220745, -0.523457, 1.0]], ['2, k, 24', [0.183925, -0.445773, 1.0]]]
[['2, k, 0', [-0.0128988, -0.377898, 1.0]], ['2, k, 1', [-0.0117224, -0.056336, 1.0]], ['2, k, 2', [-0.0118878, 0.257443, 1.0]], ['2, k, 3', [-0.00205513, 0.3885, 1.0]], ['2, k, 4', [-0.16907, 0.122877, 1.0]], ['2, k, 5', [-0.222992, -0.127659, 1.0]], ['2, k, 6', [-0.248765, -0.389954, 1.0]], ['2, k, 7', [-0.258181, -0.432361, 1.0]], ['2, k, 8', [0.160332, 0.110416, 1.0]], ['2, k, 9', [0.208216, -0.151473, 1.0]], ['2, k, 10', [0.223151, -0.372841, 1.0]], ['2, k, 11', [0.21288, -0.44027, 1.0]], ['2, k, 12', [-0.0885325, -0.370209, 1.0]], ['2, k, 13', [-0.13691, -0.712798, 1.0]], ['2, k, 14', [-0.150584, -1.05879, 1.0]], ['2, k, 15', [-0.173794, -1.12773, 1.0]], ['2, k, 16', [0.0630335, -0.374024, 1.0]], ['2, k, 17', [0.110382, -0.706124, 1.0]], ['2, k, 18', [0.138446, -1.02737, 1.0]], ['2, k, 19', [0.144356, -1.10453, 1.0]], ['2, k, 20', [-0.0118148, 0.180011, 1.0]], ['2, k, 21', [-0.273249, -0.494603, 1.0]], ['2, k, 22', [-0.222916, -0.453175, 1.0]], ['2, k, 23', [0.209719, -0.525259, 1.0]], ['2, k, 24', [0.173998, -0.435046, 1.0]]]
[['2, k, 0', [-0.0138517, -0.378261, 1.0]], ['2, k, 1', [-0.0125228, -0.0567314, 1.0]], ['2, k, 2', [-0.0124277, 0.256946, 1.0]], ['2, k, 3', [-0.00225029, 0.387611, 1.0]], ['2, k, 4', [-0.168877, 0.122625, 1.0]], ['2, k, 5', [-0.222641, -0.129025, 1.0]], ['2, k, 6', [-0.245468, -0.3899, 1.0]], ['2, k, 7', [-0.260286, -0.430273, 1.0]], ['2, k, 8', [0.159516, 0.109866, 1.0]], ['2, k, 9', [0.206108, -0.149531, 1.0]], ['2, k, 10', [0.220913, -0.379492, 1.0]], ['2, k, 11', [0.211378, -0.431439, 1.0]], ['2, k, 12', [-0.0897048, -0.370674, 1.0]], ['2, k, 13', [-0.13768, -0.712021, 1.0]], ['2, k, 14', [-0.150538, -1.0577, 1.0]], ['2, k, 15', [-0.173522, -1.1267, 1.0]], ['2, k, 16', [0.0623345, -0.374272, 1.0]], ['2, k, 17', [0.110715, -0.705379, 1.0]], ['2, k, 18', [0.137892, -1.02791, 1.0]], ['2, k, 19', [0.166809, -1.10036, 1.0]], ['2, k, 20', [-0.012426, 0.179553, 1.0]], ['2, k, 21', [-0.276982, -0.50034, 1.0]], ['2, k, 22', [-0.220492, -0.446453, 1.0]], ['2, k, 23', [0.210378, -0.511305, 1.0]], ['2, k, 24', [0.171653, -0.431638, 1.0]]]
[['2, k, 0', [-0.0138422, -0.378284, 1.0]], ['2, k, 1', [-0.0126943, -0.0567473, 1.0]], ['2, k, 2', [-0.0126062, 0.256882, 1.0]], ['2, k, 3', [-0.00241358, 0.38738, 1.0]], ['2, k, 4', [-0.167201, 0.121438, 1.0]], ['2, k, 5', [-0.222546, -0.127667, 1.0]], ['2, k, 6', [-0.244844, -0.38985, 1.0]], ['2, k, 7', [-0.260783, -0.429487, 1.0]], ['2, k, 8', [0.159131, 0.109598, 1.0]], ['2, k, 9', [0.205048, -0.146649, 1.0]], ['2, k, 10', [0.213401, -0.39213, 1.0]], ['2, k, 11', [0.210398, -0.434915, 1.0]], ['2, k, 12', [-0.089714, -0.370905, 1.0]], ['2, k, 13', [-0.137981, -0.712983, 1.0]], ['2, k, 14', [-0.150476, -1.05722, 1.0]], ['2, k, 15', [-0.173505, -1.12622, 1.0]], ['2, k, 16', [0.0623651, -0.374164, 1.0]], ['2, k, 17', [0.110532, -0.705668, 1.0]], ['2, k, 18', [0.136773, -1.02777, 1.0]], ['2, k, 19', [0.165308, -1.10031, 1.0]], ['2, k, 20', [-0.012617, 0.179515, 1.0]], ['2, k, 21', [-0.274297, -0.498103, 1.0]], ['2, k, 22', [-0.24668, -0.461045, 1.0]], ['2, k, 23', [0.209713, -0.509466, 1.0]], ['2, k, 24', [0.173541, -0.434539, 1.0]]]
[['2, k, 0', [-0.0149106, -0.377827, 1.0]], ['2, k, 1', [-0.0134666, -0.0566464, 1.0]], ['2, k, 2', [-0.0129984, 0.256734, 1.0]], ['2, k, 3', [-0.00299292, 0.387132, 1.0]], ['2, k, 4', [-0.167828, 0.121939, 1.0]], ['2, k, 5', [-0.223325, -0.126321, 1.0]], ['2, k, 6', [-0.245618, -0.389317, 1.0]], ['2, k, 7', [-0.264533, -0.433416, 1.0]], ['2, k, 8', [0.158566, 0.109785, 1.0]], ['2, k, 9', [0.205582, -0.145151, 1.0]], ['2, k, 10', [0.22081, -0.359169, 1.0]], ['2, k, 11', [0.214987, -0.423339, 1.0]], ['2, k, 12', [-0.090622, -0.370706, 1.0]], ['2, k, 13', [-0.138225, -0.71161, 1.0]], ['2, k, 14', [-0.151094, -1.05643, 1.0]], ['2, k, 15', [-0.172823, -1.12543, 1.0]], ['2, k, 16', [0.0611983, -0.37344, 1.0]], ['2, k, 17', [0.111715, -0.699336, 1.0]], ['2, k, 18', [0.136521, -1.02681, 1.0]], ['2, k, 19', [0.154369, -1.1026, 1.0]], ['2, k, 20', [-0.0131045, 0.179429, 1.0]], ['2, k, 21', [-0.276609, -0.496811, 1.0]], ['2, k, 22', [-0.250604, -0.463231, 1.0]], ['2, k, 23', [0.209808, -0.501113, 1.0]], ['2, k, 24', [0.179087, -0.424706, 1.0]]]
[['2, k, 0', [-0.0153407, -0.37748, 1.0]], ['2, k, 1', [-0.0137917, -0.0565095, 1.0]], ['2, k, 2', [-0.0131395, 0.256745, 1.0]], ['2, k, 3', [-0.00304127, 0.387036, 1.0]], ['2, k, 4', [-0.168832, 0.121735, 1.0]], ['2, k, 5', [-0.223371, -0.126242, 1.0]], ['2, k, 6', [-0.239561, -0.340996, 1.0]], ['2, k, 7', [-0.262924, -0.415176, 1.0]], ['2, k, 8', [0.158441, 0.110032, 1.0]], ['2, k, 9', [0.205594, -0.145044, 1.0]], ['2, k, 10', [0.228913, -0.396367, 1.0]], ['2, k, 11', [0.215601, -0.435806, 1.0]], ['2, k, 12', [-0.0909425, -0.370541, 1.0]], ['2, k, 13', [-0.137945, -0.710805, 1.0]], ['2, k, 14', [-0.150963, -1.0564, 1.0]], ['2, k, 15', [-0.171913, -1.12614, 1.0]], ['2, k, 16', [0.0606911, -0.372906, 1.0]], ['2, k, 17', [0.11172, -0.70728, 1.0]], ['2, k, 18', [0.136432, -1.02707, 1.0]], ['2, k, 19', [0.151793, -1.10176, 1.0]], ['2, k, 20', [-0.0132728, 0.179467, 1.0]], ['2, k, 21', [-0.277051, -0.485892, 1.0]], ['2, k, 22', [-0.235553, -0.422158, 1.0]], ['2, k, 23', [0.213898, -0.51042, 1.0]], ['2, k, 24', [0.180942, -0.445431, 1.0]]]
[['2, k, 0', [-0.0162357, -0.377227, 1.0]], ['2, k, 1', [-0.0143274, -0.0564901, 1.0]], ['2, k, 2', [-0.0134778, 0.256606, 1.0]], ['2, k, 3', [-0.00300261, 0.38695, 1.0]], ['2, k, 4', [-0.169617, 0.122152, 1.0]], ['2, k, 5', [-0.223673, -0.126712, 1.0]], ['2, k, 6', [-0.239442, -0.341924, 1.0]], ['2, k, 7', [-0.263062, -0.413256, 1.0]], ['2, k, 8', [0.158432, 0.110067, 1.0]], ['2, k, 9', [0.206109, -0.145173, 1.0]], ['2, k, 10', [0.226802, -0.356033, 1.0]], ['2, k, 11', [0.221043, -0.428814, 1.0]], ['2, k, 12', [-0.0916901, -0.370311, 1.0]], ['2, k, 13', [-0.137034, -0.710072, 1.0]], ['2, k, 14', [-0.150958, -1.05577, 1.0]], ['2, k, 15', [-0.171758, -1.1257, 1.0]], ['2, k, 16', [0.0596962, -0.372623, 1.0]], ['2, k, 17', [0.112998, -0.700057, 1.0]], ['2, k, 18', [0.135837, -1.02825, 1.0]], ['2, k, 19', [0.15118, -1.10233, 1.0]], ['2, k, 20', [-0.0136019, 0.179388, 1.0]], ['2, k, 21', [-0.280362, -0.482254, 1.0]], ['2, k, 22', [-0.242803, -0.438625, 1.0]], ['2, k, 23', [0.213445, -0.510552, 1.0]], ['2, k, 24', [0.184168, -0.441902, 1.0]]]
[['2, k, 0', [-0.0161313, -0.377092, 1.0]], ['2, k, 1', [-0.0144396, -0.0563996, 1.0]], ['2, k, 2', [-0.0136514, 0.256662, 1.0]], ['2, k, 3', [-0.00302761, 0.38708, 1.0]], ['2, k, 4', [-0.170588, 0.122518, 1.0]], ['2, k, 5', [-0.223242, -0.129704, 1.0]], ['2, k, 6', [-0.23997, -0.371033, 1.0]], ['2, k, 7', [-0.26488, -0.430532, 1.0]], ['2, k, 8', [0.158421, 0.110446, 1.0]], ['2, k, 9', [0.206607, -0.145185, 1.0]], ['2, k, 10', [0.227162, -0.356569, 1.0]], ['2, k, 11', [0.223158, -0.423573, 1.0]], ['2, k, 12', [-0.0915073, -0.370291, 1.0]], ['2, k, 13', [-0.137239, -0.710158, 1.0]], ['2, k, 14', [-0.15077, -1.05572, 1.0]], ['2, k, 15', [-0.171754, -1.12575, 1.0]], ['2, k, 16', [0.059728, -0.372373, 1.0]], ['2, k, 17', [0.112419, -0.705734, 1.0]], ['2, k, 18', [0.13605, -1.02863, 1.0]], ['2, k, 19', [0.150414, -1.10216, 1.0]], ['2, k, 20', [-0.0137316, 0.179445, 1.0]], ['2, k, 21', [-0.275783, -0.49858, 1.0]], ['2, k, 22', [-0.228094, -0.422407, 1.0]], ['2, k, 23', [0.218796, -0.509138, 1.0]], ['2, k, 24', [0.182864, -0.416813, 1.0]]]
[['2, k, 0', [-0.015597, -0.377026, 1.0]], ['2, k, 1', [-0.0143499, -0.0562896, 1.0]], ['2, k, 2', [-0.0136523, 0.256735, 1.0]], ['2, k, 3', [-0.00323352, 0.387306, 1.0]], ['2, k, 4', [-0.17158, 0.122892, 1.0]], ['2, k, 5', [-0.223761, -0.130909, 1.0]], ['2, k, 6', [-0.245496, -0.374622, 1.0]], ['2, k, 7', [-0.265392, -0.426664, 1.0]], ['2, k, 8', [0.158553, 0.110404, 1.0]], ['2, k, 9', [0.207502, -0.145904, 1.0]], ['2, k, 10', [0.227965, -0.357837, 1.0]], ['2, k, 11', [0.224963, -0.423527, 1.0]], ['2, k, 12', [-0.0909408, -0.370302, 1.0]], ['2, k, 13', [-0.137291, -0.710244, 1.0]], ['2, k, 14', [-0.150721, -1.05569, 1.0]], ['2, k, 15', [-0.1716, -1.12581, 1.0]], ['2, k, 16', [0.0602072, -0.372212, 1.0]], ['2, k, 17', [0.112709, -0.705127, 1.0]], ['2, k, 18', [0.136061, -1.02888, 1.0]], ['2, k, 19', [0.15022, -1.10213, 1.0]], ['2, k, 20', [-0.0137278, 0.179496, 1.0]], ['2, k, 21', [-0.271027, -0.505628, 1.0]], ['2, k, 22', [-0.23675, -0.419787, 1.0]], ['2, k, 23', [0.221121, -0.503384, 1.0]], ['2, k, 24', [0.183287, -0.419496, 1.0]]]
