[[0, -0.2396984, -0.2231821, 2.430022, 1], [1, -0.2191959, 0.05338825, 2.379037, 1], [2, -0.1986677, 0.3224743, 2.318764, 1], [3, -0.1933517, 0.4539304, 2.317788, 1], [4, -0.3433265, 0.2208597, 2.305432, 1], [5, -0.3639316, 0.02313165, 2.297652, 1], [6, -0.3216279, -0.1431189, 2.183996, 1], [7, -0.3060074, -0.188347, 2.129724, 1], [8, -0.05371516, 0.2236076, 2.334346, 1], [9, -0.04430443, 0.009263253, 2.323903, 1], [10, 0.01337759, -0.09875478, 2.103383, 1], [11, 0.01579889, -0.1079709, 2.08581, 1], [12, -0.3188948, -0.2158353, 2.389804, 1], [13, -0.2967834, -0.2922629, 2.105789, 1], [14, -0.2863044, -0.6506181, 2.181115, 1], [15, -0.2750739, -0.6822883, 2.084903, 1], [16, -0.1535188, -0.2241341, 2.400773, 1], [17, -0.03275187, -0.28966, 2.140527, 1], [18, -0.0649966, -0.648774, 2.206875, 1], [19, -0.05705715, -0.6805016, 2.110382, 1], [20, -0.2038983, 0.256246, 2.335961, 1], [21, -0.297738, -0.2360696, 2.072572, 1], [22, -0.3442184, -0.205739, 2.125143, 1], [23, 0.03139238, -0.1131638, 2.071761, 1], [24, -0.01521295, -0.1113088, 2.061331, 1]]
[[0, -0.2311757, -0.2092578, 2.428713, 1], [1, -0.2138467, 0.07054821, 2.396986, 1], [2, -0.1958407, 0.3431768, 2.353302, 1], [3, -0.2030716, 0.4744346, 2.365826, 1], [4, -0.3413301, 0.2284599, 2.324581, 1], [5, -0.3623914, 0.03005166, 2.300587, 1], [6, -0.2955121, -0.1260927, 2.205564, 1], [7, -0.2839557, -0.1715178, 2.153475, 1], [8, -0.06113334, 0.2469505, 2.34275, 1], [9, 0.02355854, 0.1598893, 2.192168, 1], [10, -0.01532449, 0.3350234, 2.187475, 1], [11, -0.03188986, 0.3637362, 2.208232, 1], [12, -0.311874, -0.2041595, 2.387194, 1], [13, -0.3018099, -0.281119, 2.1027, 1], [14, -0.3002232, -0.6394983, 2.178662, 1], [15, -0.291022, -0.6697779, 2.081259, 1], [16, -0.1435726, -0.208207, 2.401402, 1], [17, -0.03409548, -0.2836868, 2.139922, 1], [18, -0.06204813, -0.6412278, 2.214532, 1], [19, -0.05639769, -0.6715479, 2.116825, 1], [20, -0.2004864, 0.2760652, 2.366426, 1], [21, -0.2615159, -0.2258499, 2.099612, 1], [22, -0.3092582, -0.1708537, 2.114417, 1], [23, -0.0365629, 0.4005552, 2.216826, 1], [24, -0.00445952, 0.3802358, 2.191385, 1]]
[[0, -0.2311602, -0.2091717, 2.428773, 1], [1, -0.2137725, 0.07076672, 2.397027, 1], [2, -0.1956686, 0.3435549, 2.353251, 1], [3, -0.2030067, 0.4745793, 2.365701, 1], [4, -0.3411874, 0.2283726, 2.324535, 1], [5, -0.3622093, 0.03018896, 2.300006, 1], [6, -0.2813617, -0.1598882, 2.158928, 1], [7, -0.2759797, -0.2071226, 2.117068, 1], [8, -0.06087175, 0.2464038, 2.34251, 1], [9, 0.02386277, 0.1579754, 2.192814, 1], [10, -0.05998565, 0.3629964, 2.233217, 1], [11, -0.06480454, 0.3953437, 2.244785, 1], [12, -0.3118706, -0.2040035, 2.387152, 1], [13, -0.3015989, -0.2811173, 2.10271, 1], [14, -0.3006063, -0.6393192, 2.179358, 1], [15, -0.2914543, -0.6696078, 2.081954, 1], [16, -0.1435545, -0.2081603, 2.401567, 1], [17, -0.03482739, -0.2839223, 2.139836, 1], [18, -0.06130982, -0.6418547, 2.213324, 1], [19, -0.05572342, -0.672165, 2.115618, 1], [20, -0.2003426, 0.2764013, 2.366406, 1], [21, -0.2645712, -0.2603508, 2.067216, 1], [22, -0.3051, -0.1965026, 2.087207, 1], [23, -0.1321577, 0.4744118, 2.269379, 1], [24, -0.03296502, 0.3998035, 2.229333, 1]]
[[0, -0.2310725, -0.2090259, 2.428833, 1], [1, -0.213621, 0.07092927, 2.397058, 1], [2, -0.1954405, 0.3437058, 2.353215, 1], [3, -0.20269, 0.4745059, 2.365326, 1], [4, -0.3410686, 0.2283898, 2.324597, 1], [5, -0.3616943, 0.0303905, 2.299019, 1], [6, -0.324421, -0.1226155, 2.199774, 1], [7, -0.3060037, -0.1684088, 2.149436, 1], [8, -0.06078199, 0.2463213, 2.342318, 1], [9, 0.01853649, 0.1427649, 2.200037, 1], [10, -0.02626792, 0.3117926, 2.228957, 1], [11, -0.04144669, 0.337534, 2.251207, 1], [12, -0.3117744, -0.2038341, 2.387114, 1], [13, -0.3013639, -0.2816818, 2.102903, 1], [14, -0.3006866, -0.6398668, 2.179595, 1], [15, -0.2915982, -0.6701522, 2.082189, 1], [16, -0.1434884, -0.2080428, 2.40169, 1], [17, -0.0353806, -0.2842641, 2.139831, 1], [18, -0.0611419, -0.6422289, 2.21339, 1], [19, -0.0556221, -0.6725376, 2.115683, 1], [20, -0.2001357, 0.2765569, 2.366389, 1], [21, -0.293349, -0.2130193, 2.092538, 1], [22, -0.3364525, -0.1947037, 2.135667, 1], [23, -0.05704107, 0.3833528, 2.258366, 1], [24, -0.01896457, 0.343324, 2.224077, 1]]
[[0, -0.2308785, -0.2089973, 2.429008, 1], [1, -0.2135504, 0.07093225, 2.397066, 1], [2, -0.1953794, 0.3436739, 2.353084, 1], [3, -0.2024579, 0.4744538, 2.365138, 1], [4, -0.3410696, 0.2283868, 2.324584, 1], [5, -0.3611436, 0.0299826, 2.299572, 1], [6, -0.3234204, -0.1225335, 2.199681, 1], [7, -0.3048324, -0.1683241, 2.147992, 1], [8, -0.06065328, 0.2463398, 2.342027, 1], [9, 0.01778487, 0.1313367, 2.209091, 1], [10, -0.0252321, 0.3032506, 2.22669, 1], [11, -0.04527688, 0.3325728, 2.262944, 1], [12, -0.3115842, -0.2038345, 2.387081, 1], [13, -0.301026, -0.2815392, 2.102829, 1], [14, -0.3008005, -0.6398432, 2.179052, 1], [15, -0.2917795, -0.6701372, 2.081649, 1], [16, -0.1432822, -0.2079804, 2.402209, 1], [17, -0.03559118, -0.2841381, 2.140139, 1], [18, -0.05682592, -0.6437954, 2.207896, 1], [19, -0.05143823, -0.6740708, 2.110202, 1], [20, -0.2000774, 0.2765395, 2.366312, 1], [21, -0.2900552, -0.2108326, 2.092756, 1], [22, -0.3369685, -0.1861572, 2.15, 1], [23, -0.06243242, 0.3796669, 2.276439, 1], [24, -0.02882088, 0.3617989, 2.239143, 1]]
[[0, -0.230858, -0.2089227, 2.429008, 1], [1, -0.2135022, 0.07103667, 2.397019, 1], [2, -0.1952946, 0.3437994, 2.352936, 1], [3, -0.2023731, 0.4744215, 2.365125, 1], [4, -0.3410615, 0.2283835, 2.324569, 1], [5, -0.3611663, 0.03267289, 2.303806, 1], [6, -0.325089, -0.1169553, 2.198592, 1], [7, -0.3093566, -0.1558062, 2.159107, 1], [8, -0.0606314, 0.2464498, 2.341884, 1], [9, 0.01627932, 0.1298727, 2.209466, 1], [10, -0.0326518, 0.2982797, 2.236498, 1], [11, -0.04998203, 0.3315926, 2.271397, 1], [12, -0.3115543, -0.2037316, 2.386963, 1], [13, -0.3008167, -0.2816385, 2.102779, 1], [14, -0.3006897, -0.6400581, 2.178544, 1], [15, -0.2917004, -0.6703522, 2.081143, 1], [16, -0.1432722, -0.2079013, 2.40227, 1], [17, -0.03564403, -0.2841566, 2.140204, 1], [18, -0.0555146, -0.6443089, 2.20614, 1], [19, -0.05017663, -0.6745753, 2.10845, 1], [20, -0.2000024, 0.276661, 2.366194, 1], [21, -0.2969604, -0.196731, 2.09541, 1], [22, -0.321023, -0.2008476, 2.098, 1], [23, -0.07094076, 0.3685327, 2.278945, 1], [24, -0.05783569, 0.3673753, 2.252667, 1]]
[[0, -0.2308393, -0.2089237, 2.429002, 1], [1, -0.2134996, 0.0710352, 2.397018, 1], [2, -0.1953008, 0.3437884, 2.352933, 1], [3, -0.2018888, 0.4743877, 2.365002, 1], [4, -0.3409012, 0.2282881, 2.324367, 1], [5, -0.3642862, 0.04437524, 2.300581, 1], [6, -0.3293654, -0.1126558, 2.203217, 1], [7, -0.3093792, -0.1622287, 2.153721, 1], [8, -0.06064941, 0.2464215, 2.341903, 1], [9, 0.0148562, 0.1236793, 2.21482, 1], [10, -0.0315723, 0.2940356, 2.236219, 1], [11, -0.05140977, 0.3297551, 2.273072, 1], [12, -0.3114873, -0.2037483, 2.386813, 1], [13, -0.3007884, -0.281699, 2.102642, 1], [14, -0.3006449, -0.6401331, 2.178349, 1], [15, -0.2915967, -0.6704257, 2.080952, 1], [16, -0.1432597, -0.2079025, 2.402309, 1], [17, -0.03535982, -0.2820817, 2.139676, 1], [18, -0.05397666, -0.6425918, 2.204388, 1], [19, -0.04860152, -0.6728748, 2.106697, 1], [20, -0.2000048, 0.2766545, 2.366192, 1], [21, -0.2963025, -0.2072615, 2.092657, 1], [22, -0.3386937, -0.1737471, 2.165933, 1], [23, -0.06417831, 0.3744493, 2.285113, 1], [24, -0.02956267, 0.3603231, 2.256125, 1]]
[[0, -0.2308264, -0.2089062, 2.428997, 1], [1, -0.2134924, 0.0710401, 2.397018, 1], [2, -0.1952966, 0.3437835, 2.352931, 1], [3, -0.2006987, 0.4738976, 2.364984, 1], [4, -0.3408596, 0.2283184, 2.324348, 1], [5, -0.3603256, 0.03474373, 2.300889, 1], [6, -0.3266713, -0.1165638, 2.197467, 1], [7, -0.3069216, -0.168231, 2.146498, 1], [8, -0.06064726, 0.2464216, 2.341901, 1], [9, 0.01469531, 0.1239371, 2.214437, 1], [10, -0.0373036, 0.2931835, 2.233238, 1], [11, -0.05184225, 0.3312841, 2.2729, 1], [12, -0.3114466, -0.2037197, 2.386772, 1], [13, -0.3007577, -0.2816829, 2.102604, 1], [14, -0.3007123, -0.640152, 2.178172, 1], [15, -0.2916581, -0.6704436, 2.080776, 1], [16, -0.1432632, -0.2078937, 2.402312, 1], [17, -0.03473179, -0.2801194, 2.139333, 1], [18, -0.05220761, -0.6411772, 2.201878, 1], [19, -0.04685309, -0.6714693, 2.104184, 1], [20, -0.2000008, 0.2766525, 2.366191, 1], [21, -0.2969223, -0.2131382, 2.087635, 1], [22, -0.3378464, -0.1746001, 2.160744, 1], [23, -0.06431694, 0.3760106, 2.286452, 1], [24, -0.03286782, 0.3495575, 2.252615, 1]]
[[0, -0.2307978, -0.2088699, 2.429019, 1], [1, -0.2134117, 0.07106424, 2.397082, 1], [2, -0.1951456, 0.3437575, 2.353039, 1], [3, -0.200183, 0.4735355, 2.365081, 1], [4, -0.3407154, 0.2284732, 2.324311, 1], [5, -0.3606617, 0.03484709, 2.301345, 1], [6, -0.3234746, -0.1342812, 2.187915, 1], [7, -0.2928043, -0.1883303, 2.131561, 1], [8, -0.06063612, 0.2464575, 2.341793, 1], [9, 0.01367251, 0.1222518, 2.215497, 1], [10, -0.033741, 0.2913352, 2.241624, 1], [11, -0.0526659, 0.3291262, 2.278252, 1], [12, -0.3114021, -0.2036823, 2.386755, 1], [13, -0.3007335, -0.2816678, 2.102593, 1], [14, -0.3007249, -0.6401125, 2.178257, 1], [15, -0.2916877, -0.6704021, 2.080858, 1], [16, -0.143258, -0.2078608, 2.40236, 1], [17, -0.03450624, -0.2790402, 2.139151, 1], [18, -0.05168337, -0.6401726, 2.201455, 1], [19, -0.04635349, -0.6704739, 2.103755, 1], [20, -0.19987, 0.2766428, 2.366285, 1], [21, -0.2755278, -0.2388189, 2.077811, 1], [22, -0.3353571, -0.1955473, 2.130454, 1], [23, -0.0842234, 0.3756406, 2.303607, 1], [24, -0.04182739, 0.3708869, 2.260545, 1]]
[[0, -0.2306848, -0.2088033, 2.429126, 1], [1, -0.2132418, 0.07110302, 2.397296, 1], [2, -0.1949304, 0.3437217, 2.353356, 1], [3, -0.1994911, 0.4735214, 2.365285, 1], [4, -0.3404322, 0.22854, 2.324622, 1], [5, -0.359098, 0.03176703, 2.302364, 1], [6, -0.3257198, -0.1106812, 2.185948, 1], [7, -0.2967438, -0.1726934, 2.139757, 1], [8, -0.06062833, 0.2464603, 2.341791, 1], [9, 0.01359275, 0.1223808, 2.215301, 1], [10, -0.04398373, 0.3109375, 2.260647, 1], [11, -0.06538394, 0.342609, 2.294214, 1], [12, -0.3112837, -0.2036256, 2.386754, 1], [13, -0.3007562, -0.2816724, 2.102607, 1], [14, -0.3012417, -0.6398826, 2.179174, 1], [15, -0.2922748, -0.6701714, 2.081764, 1], [16, -0.1431724, -0.2077935, 2.402592, 1], [17, -0.0341008, -0.277914, 2.139198, 1], [18, -0.05160533, -0.6390032, 2.201669, 1], [19, -0.04635285, -0.6693135, 2.103953, 1], [20, -0.1996662, 0.276629, 2.366572, 1], [21, -0.2816493, -0.2179818, 2.087422, 1], [22, -0.3104438, -0.1973304, 2.094313, 1], [23, -0.1201521, 0.4226866, 2.307698, 1], [24, -0.05974746, 0.3827324, 2.26175, 1]]
[[0, -0.2306893, -0.2088285, 2.429135, 1], [1, -0.2131529, 0.07095715, 2.397428, 1], [2, -0.1946263, 0.343321, 2.353724, 1], [3, -0.1984713, 0.4730735, 2.365517, 1], [4, -0.3403775, 0.2284582, 2.32483, 1], [5, -0.3590669, 0.03143659, 2.302619, 1], [6, -0.3245203, -0.116161, 2.193792, 1], [7, -0.2969026, -0.1743068, 2.142253, 1], [8, -0.06033833, 0.246262, 2.341692, 1], [9, 0.01330072, 0.1229851, 2.213967, 1], [10, -0.0462165, 0.2832352, 2.257241, 1], [11, -0.06271332, 0.3211572, 2.292251, 1], [12, -0.3112813, -0.2036436, 2.38668, 1], [13, -0.3007635, -0.2817721, 2.102558, 1], [14, -0.3012042, -0.6399837, 2.179118, 1], [15, -0.2923217, -0.6702586, 2.081695, 1], [16, -0.1432198, -0.2079109, 2.40273, 1], [17, -0.03387301, -0.2783423, 2.13956, 1], [18, -0.05163575, -0.6393853, 2.202169, 1], [19, -0.04646693, -0.6696801, 2.104441, 1], [20, -0.1994261, 0.2763046, 2.36687, 1], [21, -0.2776027, -0.2226436, 2.089076, 1], [22, -0.3285791, -0.190677, 2.12225, 1], [23, -0.09838521, 0.3693095, 2.342614, 1], [24, -0.04423761, 0.3657385, 2.2678, 1]]
[[0, -0.230719, -0.208854, 2.429265, 1], [1, -0.2130663, 0.07085774, 2.397756, 1], [2, -0.1943603, 0.3430945, 2.354285, 1], [3, -0.1979447, 0.4728629, 2.366037, 1], [4, -0.3403521, 0.2284452, 2.325295, 1], [5, -0.3592335, 0.03027698, 2.303787, 1], [6, -0.3277274, -0.1212584, 2.200055, 1], [7, -0.2980665, -0.1764894, 2.143883, 1], [8, -0.06031811, 0.2462551, 2.341691, 1], [9, 0.01237103, 0.1220658, 2.214337, 1], [10, -0.04615961, 0.283336, 2.25569, 1], [11, -0.06131187, 0.3192977, 2.291142, 1], [12, -0.311286, -0.2036694, 2.386876, 1], [13, -0.3007115, -0.2816396, 2.102706, 1], [14, -0.3009819, -0.6398178, 2.179404, 1], [15, -0.2922234, -0.6700804, 2.081962, 1], [16, -0.1432727, -0.2079385, 2.402782, 1], [17, -0.03366771, -0.2787545, 2.13985, 1], [18, -0.0514215, -0.6398426, 2.202237, 1], [19, -0.04637622, -0.6701158, 2.104493, 1], [20, -0.1992091, 0.2761135, 2.367369, 1], [21, -0.2785686, -0.2228147, 2.088123, 1], [22, -0.3368643, -0.1890166, 2.140333, 1], [23, -0.09817523, 0.3685213, 2.337615, 1], [24, -0.04522143, 0.3595877, 2.267593, 1]]
[[0, -0.2307358, -0.2088489, 2.429265, 1], [1, -0.213012, 0.07085475, 2.397812, 1], [2, -0.1940935, 0.3430544, 2.354478, 1], [3, -0.1974439, 0.4729441, 2.366216, 1], [4, -0.3403408, 0.2284701, 2.325413, 1], [5, -0.3590461, 0.03050475, 2.303571, 1], [6, -0.3267695, -0.1206209, 2.19943, 1], [7, -0.298338, -0.1747561, 2.141949, 1], [8, -0.06047928, 0.2463581, 2.341815, 1], [9, 0.01072203, 0.1270121, 2.20858, 1], [10, -0.0463574, 0.3124193, 2.258691, 1], [11, -0.06891672, 0.3467135, 2.293519, 1], [12, -0.311309, -0.2036576, 2.386876, 1], [13, -0.3007016, -0.2816333, 2.102709, 1], [14, -0.3009045, -0.6397722, 2.179562, 1], [15, -0.2921436, -0.6700298, 2.082115, 1], [16, -0.143298, -0.2079412, 2.402769, 1], [17, -0.03361168, -0.2788823, 2.139914, 1], [18, -0.05100249, -0.6400992, 2.201779, 1], [19, -0.04595955, -0.6703608, 2.104033, 1], [20, -0.1990065, 0.2760852, 2.367521, 1], [21, -0.2757507, -0.2218578, 2.086268, 1], [22, -0.3348389, -0.1934575, 2.132644, 1], [23, -0.1158346, 0.4269569, 2.311353, 1], [24, -0.05803477, 0.3685263, 2.256083, 1]]
[[0, -0.2307229, -0.2088211, 2.429277, 1], [1, -0.2127997, 0.07092241, 2.397925, 1], [2, -0.1935454, 0.3431408, 2.354717, 1], [3, -0.1970762, 0.4727394, 2.366365, 1], [4, -0.34, 0.2284151, 2.325862, 1], [5, -0.3588177, 0.03260262, 2.304776, 1], [6, -0.3275305, -0.1188115, 2.200767, 1], [7, -0.2978962, -0.1729553, 2.143724, 1], [8, -0.06024989, 0.2464821, 2.341727, 1], [9, 0.008976884, 0.1251561, 2.209306, 1], [10, -0.02874281, 0.2940657, 2.245425, 1], [11, -0.05041447, 0.3299862, 2.272058, 1], [12, -0.3112901, -0.2036185, 2.386851, 1], [13, -0.3006815, -0.2815503, 2.10267, 1], [14, -0.3008876, -0.6397571, 2.179261, 1], [15, -0.2922607, -0.6700056, 2.081802, 1], [16, -0.143294, -0.2079174, 2.402807, 1], [17, -0.03355253, -0.2791901, 2.140081, 1], [18, -0.0510079, -0.6403916, 2.201992, 1], [19, -0.04609919, -0.670642, 2.104234, 1], [20, -0.1985488, 0.2761678, 2.367728, 1], [21, -0.2783202, -0.2182514, 2.088316, 1], [22, -0.3336706, -0.1897136, 2.13229, 1], [23, -0.0612656, 0.373069, 2.28461, 1], [24, -0.03076435, 0.338307, 2.24244, 1]]
[[0, -0.2306759, -0.2088621, 2.429342, 1], [1, -0.2125258, 0.07091091, 2.39831, 1], [2, -0.193003, 0.3432379, 2.355538, 1], [3, -0.1966722, 0.472683, 2.366854, 1], [4, -0.3395919, 0.2279084, 2.327178, 1], [5, -0.3588093, 0.0320903, 2.305291, 1], [6, -0.3240328, -0.1199566, 2.19575, 1], [7, -0.2951712, -0.1757114, 2.140739, 1], [8, -0.06012664, 0.2455429, 2.342127, 1], [9, 0.006528859, 0.1211667, 2.21137, 1], [10, -0.02901489, 0.2930536, 2.237791, 1], [11, -0.04529795, 0.3326865, 2.26254, 1], [12, -0.3112756, -0.2036233, 2.386866, 1], [13, -0.3006928, -0.2815887, 2.102695, 1], [14, -0.3009109, -0.6397984, 2.179274, 1], [15, -0.2925193, -0.6700184, 2.081783, 1], [16, -0.1432247, -0.2080213, 2.402911, 1], [17, -0.03336808, -0.27949, 2.140302, 1], [18, -0.05092062, -0.6407197, 2.202048, 1], [19, -0.04624889, -0.6709377, 2.104259, 1], [20, -0.1980722, 0.2762304, 2.368431, 1], [21, -0.2780868, -0.2230995, 2.090422, 1], [22, -0.3283488, -0.190547, 2.12075, 1], [23, -0.05842132, 0.3786446, 2.274604, 1], [24, -0.02670293, 0.3355941, 2.232773, 1]]
[[0, -0.2307665, -0.2087969, 2.429358, 1], [1, -0.2123842, 0.07104186, 2.398547, 1], [2, -0.192314, 0.3435014, 2.356258, 1], [3, -0.1964843, 0.4726628, 2.366983, 1], [4, -0.3392434, 0.2280643, 2.327411, 1], [5, -0.3582196, 0.03097147, 2.305924, 1], [6, -0.3281808, -0.1172977, 2.196706, 1], [7, -0.2987137, -0.174994, 2.141937, 1], [8, -0.05996956, 0.2452762, 2.342334, 1], [9, 0.009100514, 0.11817, 2.21593, 1], [10, -0.01418861, 0.2950186, 2.182223, 1], [11, -0.03670494, 0.3398033, 2.244883, 1], [12, -0.311437, -0.2034189, 2.386775, 1], [13, -0.3006941, -0.2815784, 2.102668, 1], [14, -0.3010873, -0.6399366, 2.178663, 1], [15, -0.2927026, -0.6701287, 2.081159, 1], [16, -0.143315, -0.2080278, 2.40298, 1], [17, -0.03338798, -0.2796083, 2.140439, 1], [18, -0.0509343, -0.6408123, 2.202301, 1], [19, -0.04627299, -0.6710066, 2.104497, 1], [20, -0.1975473, 0.2764592, 2.369011, 1], [21, -0.279074, -0.2216088, 2.086967, 1], [22, -0.3340751, -0.1952928, 2.127354, 1], [23, -0.04343215, 0.3814863, 2.247932, 1], [24, -0.01398024, 0.3501275, 2.220375, 1]]
[[0, -0.2307318, -0.2087641, 2.429401, 1], [1, -0.211929, 0.07119895, 2.399037, 1], [2, -0.191325, 0.3437716, 2.357334, 1], [3, -0.1963541, 0.4726257, 2.367646, 1], [4, -0.3387118, 0.2279287, 2.327923, 1], [5, -0.3582229, 0.03059185, 2.306029, 1], [6, -0.322831, -0.117205, 2.197794, 1], [7, -0.2943073, -0.1739053, 2.142726, 1], [8, -0.05936827, 0.2446432, 2.343321, 1], [9, 0.01497303, 0.118537, 2.219164, 1], [10, -0.00928712, 0.3151917, 2.215714, 1], [11, -0.02568284, 0.3441636, 2.22266, 1], [12, -0.311392, -0.203316, 2.386754, 1], [13, -0.300579, -0.281179, 2.102556, 1], [14, -0.3011605, -0.639513, 2.178652, 1], [15, -0.292663, -0.6696773, 2.081132, 1], [16, -0.1432741, -0.2080552, 2.403104, 1], [17, -0.03337307, -0.2798464, 2.140617, 1], [18, -0.05087745, -0.6410295, 2.202578, 1], [19, -0.04610556, -0.6711882, 2.104761, 1], [20, -0.1966878, 0.2767015, 2.369936, 1], [21, -0.2721576, -0.2219244, 2.089804, 1], [22, -0.3096894, -0.1955989, 2.0944, 1], [23, -0.0445827, 0.3761702, 2.224369, 1], [24, -0.004995479, 0.3275439, 2.194067, 1]]
[[0, -0.2307783, -0.2088256, 2.429445, 1], [1, -0.2118247, 0.07105053, 2.399347, 1], [2, -0.1910323, 0.3435048, 2.357968, 1], [3, -0.1963183, 0.4725711, 2.368158, 1], [4, -0.3379452, 0.2279872, 2.328774, 1], [5, -0.3591574, 0.03231508, 2.30624, 1], [6, -0.3235637, -0.1162497, 2.199223, 1], [7, -0.2934054, -0.1756972, 2.144299, 1], [8, -0.05962467, 0.245205, 2.3455, 1], [9, 0.02062008, 0.1301709, 2.213804, 1], [10, -0.009214371, 0.3101465, 2.208939, 1], [11, -0.00991386, 0.3457917, 2.195607, 1], [12, -0.3114131, -0.2033278, 2.38676, 1], [13, -0.300524, -0.2813622, 2.102618, 1], [14, -0.3014053, -0.6394442, 2.179678, 1], [15, -0.2925526, -0.669597, 2.08217, 1], [16, -0.1433675, -0.2082204, 2.403193, 1], [17, -0.03333096, -0.2802971, 2.140861, 1], [18, -0.05034941, -0.6414481, 2.203063, 1], [19, -0.04523209, -0.6715864, 2.105259, 1], [20, -0.196438, 0.276464, 2.370492, 1], [21, -0.2733113, -0.2227345, 2.093546, 1], [22, -0.3297564, -0.1820935, 2.1373, 1], [23, -0.02157349, 0.3847344, 2.207305, 1], [24, 0.01643989, 0.3547209, 2.171074, 1]]
[[0, -0.2307175, -0.2089926, 2.42948, 1], [1, -0.2116345, 0.07062855, 2.399819, 1], [2, -0.1908531, 0.3427535, 2.359017, 1], [3, -0.1963892, 0.4726206, 2.368577, 1], [4, -0.3377959, 0.2279215, 2.328978, 1], [5, -0.3596316, 0.03322597, 2.306084, 1], [6, -0.3258201, -0.1149091, 2.19781, 1], [7, -0.2948174, -0.172779, 2.14403, 1], [8, -0.05838818, 0.2447367, 2.347154, 1], [9, 0.03717697, 0.1751458, 2.193944, 1], [10, 0.02821848, 0.2613847, 2.169322, 1], [11, 0.01777786, 0.3250941, 2.156609, 1], [12, -0.3113448, -0.2034168, 2.386786, 1], [13, -0.3005572, -0.2811507, 2.102547, 1], [14, -0.3014854, -0.6392719, 2.17946, 1], [15, -0.2922872, -0.6693947, 2.081957, 1], [16, -0.1433374, -0.2085088, 2.403207, 1], [17, -0.03317968, -0.280408, 2.140876, 1], [18, -0.04987079, -0.6415433, 2.20322, 1], [19, -0.04441683, -0.6716491, 2.105421, 1], [20, -0.1962393, 0.2757991, 2.371387, 1], [21, -0.273562, -0.2196358, 2.091129, 1], [22, -0.3103015, -0.1936523, 2.095391, 1], [23, 0.01162869, 0.3761725, 2.156448, 1], [24, 0.04466819, 0.3443179, 2.136542, 1]]
[[0, -0.2306609, -0.2090736, 2.429499, 1], [1, -0.2115091, 0.07040244, 2.400146, 1], [2, -0.190798, 0.3423529, 2.359708, 1], [3, -0.1965549, 0.4729166, 2.369371, 1], [4, -0.3376837, 0.227947, 2.329413, 1], [5, -0.3602551, 0.03487699, 2.305909, 1], [6, -0.3236723, -0.1360833, 2.188651, 1], [7, -0.2907097, -0.1877095, 2.132992, 1], [8, -0.05474926, 0.2433271, 2.350431, 1], [9, 0.037404, 0.1784242, 2.192847, 1], [10, 0.04209164, 0.2511805, 2.151914, 1], [11, 0.04444087, 0.3106019, 2.12085, 1], [12, -0.3112648, -0.2034431, 2.386752, 1], [13, -0.3005401, -0.2811542, 2.102504, 1], [14, -0.3015332, -0.6393675, 2.179058, 1], [15, -0.2916897, -0.6694694, 2.081594, 1], [16, -0.1433061, -0.2087133, 2.403288, 1], [17, -0.0331086, -0.2806886, 2.141001, 1], [18, -0.04982292, -0.6417711, 2.203575, 1], [19, -0.04372588, -0.6718572, 2.105815, 1], [20, -0.1961532, 0.275443, 2.371985, 1], [21, -0.2712406, -0.2381223, 2.079652, 1], [22, -0.3316586, -0.1985437, 2.114417, 1], [23, 0.04894623, 0.3601245, 2.117185, 1], [24, 0.07847605, 0.3272052, 2.1118, 1]]
[[0, -0.2307445, -0.2092499, 2.429459, 1], [1, -0.211574, 0.07024713, 2.400342, 1], [2, -0.1909398, 0.3421941, 2.360205, 1], [3, -0.1968218, 0.4731395, 2.369826, 1], [4, -0.3377425, 0.2279594, 2.329523, 1], [5, -0.3600993, 0.03308437, 2.306945, 1], [6, -0.2821851, -0.1542587, 2.160363, 1], [7, -0.2734463, -0.1993595, 2.122596, 1], [8, -0.05171912, 0.2403827, 2.352591, 1], [9, 0.03967224, 0.1251535, 2.213711, 1], [10, 0.08329324, 0.2574845, 2.089408, 1], [11, 0.07606609, 0.2718554, 2.08161, 1], [12, -0.311323, -0.2034714, 2.386703, 1], [13, -0.3004506, -0.2814372, 2.10254, 1], [14, -0.3015338, -0.6395639, 2.179418, 1], [15, -0.2912575, -0.6696488, 2.081983, 1], [16, -0.1434429, -0.2092063, 2.403237, 1], [17, -0.03261175, -0.2788064, 2.140502, 1], [18, -0.04971972, -0.6397306, 2.203787, 1], [19, -0.04319056, -0.6698298, 2.106046, 1], [20, -0.1962691, 0.2752801, 2.372401, 1], [21, -0.2552558, -0.2541487, 2.083995, 1], [22, -0.2952036, -0.1941326, 2.083774, 1], [23, 0.07827846, 0.3212294, 2.046368, 1], [24, 0.10796, 0.2747867, 2.047364, 1]]
