[[0, 508.609, 325.115, 0.0689332, 1.0], [1, 523.29, 367.64, 0.883426, 1.0], [2, 489.591, 369.065, 0.835823, 1.0], [3, 474.881, 416.081, 0.954046, 1.0], [4, 464.557, 464.641, 0.919524, 1.0], [5, 555.627, 367.647, 0.806488, 1.0], [6, 579.133, 417.547, 0.915671, 1.0], [7, 593.848, 464.658, 0.899756, 1.0], [8, 523.31, 473.412, 0.786786, 1.0], [9, 499.909, 473.409, 0.729437, 1.0], [10, 498.371, 536.577, 0.357005, 1.0], [11, 0, 0, 0, 1.0], [12, 545.385, 473.408, 0.764512, 1.0], [13, 551.215, 536.578, 0.395083, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 513.05, 322.133, 0.0677771, 1.0], [17, 0, 0, 0, 1.0], [18, 527.743, 323.618, 0.191249, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 523.312, 367.661, 0.887706, 1.0], [2, 490.992, 369.105, 0.83585, 1.0], [3, 474.927, 416.072, 0.939908, 1.0], [4, 464.534, 464.516, 0.943422, 1.0], [5, 555.653, 367.641, 0.805816, 1.0], [6, 579.128, 416.147, 0.909439, 1.0], [7, 595.262, 463.115, 0.901097, 1.0], [8, 523.388, 473.393, 0.776867, 1.0], [9, 501.33, 474.8, 0.726635, 1.0], [10, 498.411, 536.574, 0.437349, 1.0], [11, 0, 0, 0, 1.0], [12, 546.81, 473.372, 0.771107, 1.0], [13, 551.214, 536.577, 0.4674, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 527.742, 323.629, 0.115335, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 523.312, 367.67, 0.889494, 1.0], [2, 489.601, 369.114, 0.840058, 1.0], [3, 476.26, 416.108, 0.943367, 1.0], [4, 464.525, 464.542, 0.939949, 1.0], [5, 555.654, 367.646, 0.808673, 1.0], [6, 579.112, 416.163, 0.90718, 1.0], [7, 593.898, 463.14, 0.905124, 1.0], [8, 523.389, 473.415, 0.770896, 1.0], [9, 501.329, 474.821, 0.72627, 1.0], [10, 498.407, 536.575, 0.418392, 1.0], [11, 0, 0, 0, 1.0], [12, 546.812, 473.391, 0.767766, 1.0], [13, 551.239, 536.577, 0.446448, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 529.178, 323.624, 0.124304, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 523.318, 367.674, 0.890745, 1.0], [2, 490.996, 369.115, 0.837678, 1.0], [3, 474.926, 416.13, 0.949197, 1.0], [4, 464.534, 464.553, 0.944184, 1.0], [5, 555.656, 367.652, 0.811661, 1.0], [6, 579.089, 416.175, 0.903399, 1.0], [7, 593.882, 463.164, 0.914977, 1.0], [8, 523.398, 474.806, 0.775383, 1.0], [9, 501.329, 474.816, 0.730277, 1.0], [10, 498.393, 536.575, 0.408331, 1.0], [11, 0, 0, 0, 1.0], [12, 546.825, 473.411, 0.778538, 1.0], [13, 551.227, 536.579, 0.379364, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 529.174, 323.64, 0.115259, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 523.323, 369.04, 0.892535, 1.0], [2, 491, 369.131, 0.839715, 1.0], [3, 476.266, 417.55, 0.951609, 1.0], [4, 464.545, 464.632, 0.926092, 1.0], [5, 557.022, 367.662, 0.814949, 1.0], [6, 579.094, 417.563, 0.903461, 1.0], [7, 593.867, 464.529, 0.922065, 1.0], [8, 523.403, 474.824, 0.776269, 1.0], [9, 501.328, 474.829, 0.730868, 1.0], [10, 498.38, 536.575, 0.409852, 1.0], [11, 0, 0, 0, 1.0], [12, 546.834, 474.811, 0.782314, 1.0], [13, 552.691, 536.579, 0.370936, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 529.185, 323.631, 0.123851, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 523.335, 369.047, 0.893876, 1.0], [2, 491.009, 369.132, 0.837953, 1.0], [3, 476.294, 417.556, 0.943742, 1.0], [4, 464.559, 466.029, 0.912647, 1.0], [5, 557.035, 367.67, 0.821046, 1.0], [6, 579.104, 417.64, 0.887386, 1.0], [7, 593.872, 464.573, 0.916058, 1.0], [8, 523.396, 474.827, 0.782283, 1.0], [9, 501.317, 474.836, 0.73663, 1.0], [10, 498.382, 536.575, 0.396023, 1.0], [11, 0, 0, 0, 1.0], [12, 546.832, 474.813, 0.781915, 1.0], [13, 552.702, 536.579, 0.362769, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 529.192, 323.639, 0.123965, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 523.335, 369.05, 0.895281, 1.0], [2, 491.007, 369.137, 0.839444, 1.0], [3, 476.32, 417.573, 0.938753, 1.0], [4, 464.567, 466.044, 0.913108, 1.0], [5, 557.04, 367.672, 0.82615, 1.0], [6, 577.674, 417.603, 0.882586, 1.0], [7, 593.861, 464.624, 0.908687, 1.0], [8, 523.394, 474.845, 0.784938, 1.0], [9, 501.309, 474.853, 0.740699, 1.0], [10, 498.388, 536.576, 0.369177, 1.0], [11, 0, 0, 0, 1.0], [12, 546.835, 474.835, 0.784384, 1.0], [13, 552.719, 536.58, 0.330084, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 530.634, 323.641, 0.141833, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 523.33, 369.05, 0.89738, 1.0], [2, 491, 369.138, 0.842141, 1.0], [3, 476.333, 417.61, 0.935041, 1.0], [4, 464.581, 466.039, 0.914538, 1.0], [5, 557.036, 367.674, 0.825443, 1.0], [6, 577.667, 417.617, 0.874457, 1.0], [7, 593.849, 464.615, 0.913086, 1.0], [8, 523.39, 474.801, 0.781743, 1.0], [9, 501.313, 474.803, 0.732199, 1.0], [10, 498.394, 536.575, 0.415989, 1.0], [11, 0, 0, 0, 1.0], [12, 546.825, 473.408, 0.779729, 1.0], [13, 552.696, 536.578, 0.399831, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 529.203, 323.638, 0.155472, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 510.103, 326.546, 0.0501058, 1.0], [1, 523.33, 369.048, 0.897126, 1.0], [2, 491.002, 369.132, 0.841761, 1.0], [3, 476.34, 417.609, 0.93039, 1.0], [4, 464.588, 466.081, 0.90452, 1.0], [5, 557.031, 367.672, 0.824698, 1.0], [6, 577.656, 417.605, 0.876838, 1.0], [7, 593.858, 464.658, 0.897886, 1.0], [8, 523.39, 474.815, 0.786183, 1.0], [9, 501.314, 474.812, 0.734629, 1.0], [10, 498.38, 536.575, 0.411643, 1.0], [11, 0, 0, 0, 1.0], [12, 546.824, 474.804, 0.782215, 1.0], [13, 552.711, 536.579, 0.384794, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 515.989, 323.543, 0.0504741, 1.0], [17, 0, 0, 0, 1.0], [18, 529.2, 323.637, 0.164102, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 510.08, 326.53, 0.0567443, 1.0], [1, 523.319, 367.681, 0.892244, 1.0], [2, 491.002, 369.123, 0.83936, 1.0], [3, 476.343, 417.593, 0.931666, 1.0], [4, 464.589, 466.09, 0.900162, 1.0], [5, 555.651, 367.647, 0.813771, 1.0], [6, 577.646, 417.581, 0.881162, 1.0], [7, 593.847, 464.651, 0.903538, 1.0], [8, 523.389, 473.409, 0.782317, 1.0], [9, 501.318, 473.406, 0.7285, 1.0], [10, 498.409, 536.574, 0.446524, 1.0], [11, 0, 0, 0, 1.0], [12, 546.819, 473.401, 0.779644, 1.0], [13, 554.135, 536.578, 0.417858, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 515.962, 322.163, 0.0562194, 1.0], [17, 0, 0, 0, 1.0], [18, 529.183, 323.624, 0.174737, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 510.065, 326.536, 0.0609429, 1.0], [1, 523.314, 369.036, 0.893707, 1.0], [2, 490.997, 369.124, 0.839572, 1.0], [3, 476.34, 417.601, 0.92973, 1.0], [4, 464.586, 466.109, 0.895476, 1.0], [5, 555.647, 367.652, 0.814437, 1.0], [6, 577.69, 417.62, 0.878892, 1.0], [7, 593.859, 464.656, 0.898584, 1.0], [8, 523.383, 474.806, 0.786566, 1.0], [9, 501.299, 474.806, 0.7321, 1.0], [10, 498.382, 536.575, 0.406675, 1.0], [11, 0, 0, 0, 1.0], [12, 546.819, 473.415, 0.78176, 1.0], [13, 552.704, 536.578, 0.405525, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 514.527, 322.163, 0.0608736, 1.0], [17, 0, 0, 0, 1.0], [18, 529.172, 323.63, 0.185836, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 510.114, 326.541, 0.0526139, 1.0], [1, 523.327, 369.036, 0.892727, 1.0], [2, 490.997, 369.126, 0.83892, 1.0], [3, 476.343, 417.59, 0.932212, 1.0], [4, 464.596, 466.072, 0.904144, 1.0], [5, 557.032, 367.653, 0.81958, 1.0], [6, 577.678, 417.601, 0.884286, 1.0], [7, 593.861, 464.656, 0.898882, 1.0], [8, 523.387, 474.819, 0.785902, 1.0], [9, 501.307, 474.818, 0.731775, 1.0], [10, 498.379, 536.576, 0.38533, 1.0], [11, 0, 0, 0, 1.0], [12, 546.822, 474.806, 0.781248, 1.0], [13, 552.713, 536.579, 0.385916, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 517.426, 322.171, 0.0527094, 1.0], [17, 0, 0, 0, 1.0], [18, 529.199, 323.624, 0.167173, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 510.114, 326.547, 0.056358, 1.0], [1, 523.327, 369.036, 0.893962, 1.0], [2, 490.991, 369.126, 0.841685, 1.0], [3, 476.339, 417.598, 0.931942, 1.0], [4, 464.587, 466.093, 0.898239, 1.0], [5, 557.033, 367.651, 0.820206, 1.0], [6, 577.67, 417.587, 0.886962, 1.0], [7, 593.854, 466.038, 0.894432, 1.0], [8, 523.388, 474.832, 0.791446, 1.0], [9, 501.31, 474.827, 0.736577, 1.0], [10, 498.386, 536.576, 0.388008, 1.0], [11, 0, 0, 0, 1.0], [12, 546.824, 474.821, 0.784453, 1.0], [13, 552.72, 536.579, 0.366152, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 517.423, 322.166, 0.0557097, 1.0], [17, 0, 0, 0, 1.0], [18, 529.201, 323.618, 0.173549, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 510.135, 326.545, 0.0548546, 1.0], [1, 523.328, 367.679, 0.891832, 1.0], [2, 489.606, 369.126, 0.842341, 1.0], [3, 476.338, 417.6, 0.931482, 1.0], [4, 464.589, 466.094, 0.899419, 1.0], [5, 557.037, 367.647, 0.819219, 1.0], [6, 577.665, 417.591, 0.883338, 1.0], [7, 593.863, 466.025, 0.891533, 1.0], [8, 523.386, 474.823, 0.791206, 1.0], [9, 501.318, 474.818, 0.735306, 1.0], [10, 498.385, 536.575, 0.411079, 1.0], [11, 0, 0, 0, 1.0], [12, 546.815, 474.815, 0.786852, 1.0], [13, 552.72, 536.579, 0.39014, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 517.444, 322.165, 0.0540172, 1.0], [17, 0, 0, 0, 1.0], [18, 529.206, 323.614, 0.16912, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 510.125, 326.546, 0.0510768, 1.0], [1, 523.324, 367.67, 0.889901, 1.0], [2, 489.603, 369.122, 0.842543, 1.0], [3, 476.356, 417.565, 0.929479, 1.0], [4, 464.596, 466.086, 0.901029, 1.0], [5, 557.031, 367.635, 0.814118, 1.0], [6, 577.657, 417.579, 0.884519, 1.0], [7, 593.862, 466.033, 0.890308, 1.0], [8, 523.383, 474.816, 0.786736, 1.0], [9, 501.309, 474.81, 0.732415, 1.0], [10, 498.385, 536.575, 0.397738, 1.0], [11, 0, 0, 0, 1.0], [12, 546.818, 474.808, 0.781252, 1.0], [13, 554.137, 536.579, 0.373411, 1.0], [14, 0, 0, 0, 1.0], [15, 0, 0, 0, 1.0], [16, 517.43, 322.163, 0.0501757, 1.0], [17, 0, 0, 0, 1.0], [18, 529.196, 323.613, 0.158607, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
