[['2, k, 0', [-0.31034, 83.49033, 1.0]], ['2, k, 1', [1.1639185125221954, 112.0919898297875, 1.0]], ['2, k, 2', [2.2577051990966575, 133.69210621102005, 1.0]], ['2, k, 3', [2.5675931106153063, 139.82360544922267, 1.0]], ['2, k, 4', [16.385274360353776, 133.32722012956043, 1.0]], ['2, k, 5', [32.72717222989688, 119.25174202004253, 1.0]], ['2, k, 6', [48.74341749427856, 131.56299842575172, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.101839319285526, 132.47592961765505, 1.0]], ['2, k, 9', [-28.19268339924986, 116.03255650461651, 1.0]], ['2, k, 10', [-43.750627991807846, 125.8734232387902, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.289463855128395, 83.23887228542212, 1.0]], ['2, k, 13', [7.046727584018139, 45.175221954739655, 1.0]], ['2, k, 14', [4.843646239441277, 10.18406337618677, 1.0]], ['2, k, 15', [3.6338591237227913, 6.486104531953657, 1.0]], ['2, k, 16', [-6.922766461017949, 83.63290210162519, 1.0]], ['2, k, 17', [-8.240068463613635, 48.708372011224974, 1.0]], ['2, k, 18', [-7.727455040409077, 10.95596381356134, 1.0]], ['2, k, 19', [-8.15864690447684, 2.811835755646454, 1.0]], ['2, k, 20', [2.2577051990966575, 133.69210621102005, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.561606, 85.025738, 1.0]], ['2, k, 1', [4.872636482267491, 112.55955536236414, 1.0]], ['2, k, 2', [4.907165721803601, 133.38891826717605, 1.0]], ['2, k, 3', [4.9157123354044465, 139.2778864682904, 1.0]], ['2, k, 4', [19.3759782943502, 132.07431916639834, 1.0]], ['2, k, 5', [36.35544869039255, 121.09130150457773, 1.0]], ['2, k, 6', [49.69715120345689, 134.26506083824063, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.670147225463806, 133.80679971873417, 1.0]], ['2, k, 9', [-25.388577009327268, 116.63659702112234, 1.0]], ['2, k, 10', [-41.05856476340066, 124.45583005813806, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.160778666327989, 84.37222727642853, 1.0]], ['2, k, 13', [10.347019475232017, 50.918311334828715, 1.0]], ['2, k, 14', [6.430108037960167, 11.964070519611553, 1.0]], ['2, k, 15', [5.774703773336692, 7.98936848773323, 1.0]], ['2, k, 16', [-2.121300187710742, 85.56874224805227, 1.0]], ['2, k, 17', [-10.874549393880454, 55.97149959385542, 1.0]], ['2, k, 18', [-42.58349004458821, 57.88726041931233, 1.0]], ['2, k, 19', [-50.39971385295976, 53.7476428613215, 1.0]], ['2, k, 20', [4.907165721803601, 133.38891826717605, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.323018, 84.921436, 1.0]], ['2, k, 1', [4.727062551221788, 112.5042707583763, 1.0]], ['2, k, 2', [4.837081692859826, 133.35589127782336, 1.0]], ['2, k, 3', [4.867511288472198, 139.24921536244315, 1.0]], ['2, k, 4', [19.4287106458057, 132.13519663162467, 1.0]], ['2, k, 5', [36.304182399245114, 121.0614004915375, 1.0]], ['2, k, 6', [49.93413254758639, 134.33417561429866, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.728154564274098, 133.74055100735438, 1.0]], ['2, k, 9', [-25.53973175587593, 116.60828933808784, 1.0]], ['2, k, 10', [-41.201901927257566, 124.48114649455643, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.915040084571762, 84.30348012097302, 1.0]], ['2, k, 13', [10.241210645695233, 50.66774627745709, 1.0]], ['2, k, 14', [6.316387054866983, 11.931858519307028, 1.0]], ['2, k, 15', [5.668588231684852, 7.963372447373899, 1.0]], ['2, k, 16', [-2.3999588735743425, 85.39543112462191, 1.0]], ['2, k, 17', [-10.556164713325757, 54.31656290090387, 1.0]], ['2, k, 18', [-43.580942167474035, 49.222851081652855, 1.0]], ['2, k, 19', [-50.438452233097806, 44.117473164710574, 1.0]], ['2, k, 20', [4.837081692859826, 133.35589127782336, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.0866180000000005, 84.79824599999999, 1.0]], ['2, k, 1', [4.5899708366318555, 112.43915680434066, 1.0]], ['2, k, 2', [4.779454967355118, 133.32086232689275, 1.0]], ['2, k, 3', [4.832723925266038, 139.21972914628282, 1.0]], ['2, k, 4', [19.42533089468556, 132.1913316618288, 1.0]], ['2, k, 5', [36.21998199121841, 121.00904533933087, 1.0]], ['2, k, 6', [50.241778367356545, 134.5001590864932, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.805569652644472, 133.67648109257289, 1.0]], ['2, k, 9', [-25.696885787980094, 116.57872245000698, 1.0]], ['2, k, 10', [-41.35641709725467, 124.50179743742497, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.661597653753986, 84.21207849501047, 1.0]], ['2, k, 13', [10.119092261596775, 50.16946983045185, 1.0]], ['2, k, 14', [6.22461252113633, 11.904013853507216, 1.0]], ['2, k, 15', [5.581746605741997, 7.939762972330726, 1.0]], ['2, k, 16', [-2.6834333731142017, 85.20770805358966, 1.0]], ['2, k, 17', [-10.358113772618022, 52.87525897078177, 1.0]], ['2, k, 18', [-42.6622512383596, 40.62231587242636, 1.0]], ['2, k, 19', [-48.70683937954411, 34.48860550869453, 1.0]], ['2, k, 20', [4.779454967355118, 133.32086232689275, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.8683520000000002, 84.639184, 1.0]], ['2, k, 1', [4.474396116506654, 112.35365894152619, 1.0]], ['2, k, 2', [4.744984701758866, 133.27344597665737, 1.0]], ['2, k, 3', [4.821568474522097, 139.1821258005012, 1.0]], ['2, k, 4', [19.354762942384696, 132.22623069625428, 1.0]], ['2, k, 5', [36.09655674278733, 120.91363859875098, 1.0]], ['2, k, 6', [50.32128863553028, 134.4629733886312, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.887837985089176, 133.59542097416636, 1.0]], ['2, k, 9', [-25.842198456345166, 116.55946860327956, 1.0]], ['2, k, 10', [-41.49502056147849, 124.53616692987598, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.415915268986062, 84.0820671033301, 1.0]], ['2, k, 13', [9.999348311438771, 49.609452249551865, 1.0]], ['2, k, 14', [6.143397916383131, 11.794247464870658, 1.0]], ['2, k, 15', [5.500015513624515, 7.808923418228082, 1.0]], ['2, k, 16', [-2.9463572053413123, 84.99253867540376, 1.0]], ['2, k, 17', [-10.236702041052299, 51.481884641436785, 1.0]], ['2, k, 18', [-39.70664115836714, 32.52743160118033, 1.0]], ['2, k, 19', [-44.86815967781243, 25.455837409423925, 1.0]], ['2, k, 20', [4.744984701758866, 133.27344597665737, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.5831159999999995, 84.432102, 1.0]], ['2, k, 1', [4.291240007049797, 112.23988461439521, 1.0]], ['2, k, 2', [4.6415805418575635, 133.21624211702758, 1.0]], ['2, k, 3', [4.740990263362998, 139.13812279663347, 1.0]], ['2, k, 4', [19.19148884667788, 132.26038786245977, 1.0]], ['2, k, 5', [35.87439834567409, 120.80601378314724, 1.0]], ['2, k, 6', [50.163475436380565, 134.28771315559166, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.023861961921199, 133.51324828475126, 1.0]], ['2, k, 9', [-26.019366570659304, 116.55007660470629, 1.0]], ['2, k, 10', [-41.66547158287583, 124.58256505552326, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.115004424375766, 83.91945278297395, 1.0]], ['2, k, 13', [9.82832921936765, 49.20640525929802, 1.0]], ['2, k, 14', [6.043712342072422, 11.79871174297245, 1.0]], ['2, k, 15', [5.4300737004473785, 8.147329446197489, 1.0]], ['2, k, 16', [-3.2563358860792357, 84.72300810981832, 1.0]], ['2, k, 17', [-10.025326933941166, 50.189641312957555, 1.0]], ['2, k, 18', [-34.825603969825615, 25.595427305983012, 1.0]], ['2, k, 19', [-38.668475043818, 18.28963916375097, 1.0]], ['2, k, 20', [4.6415805418575635, 133.21624211702758, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.224584, 84.18266, 1.0]], ['2, k, 1', [4.034281475950934, 112.1003587204101, 1.0]], ['2, k, 2', [4.464111140678292, 133.1513510287608, 1.0]], ['2, k, 3', [4.5860248890457465, 139.09146594808195, 1.0]], ['2, k, 4', [18.852444701532793, 132.2741568459333, 1.0]], ['2, k, 5', [35.48173247240658, 120.69481393208095, 1.0]], ['2, k, 6', [50.16899024823142, 134.43125883408283, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.281646442307146, 133.43062881162632, 1.0]], ['2, k, 9', [-26.287622616605407, 116.57088715000656, 1.0]], ['2, k, 10', [-41.931997575128925, 124.65623625943228, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.747057496776474, 83.70763527384342, 1.0]], ['2, k, 13', [9.593544897706645, 49.01074762880256, 1.0]], ['2, k, 14', [5.871989601526691, 11.810009411261944, 1.0]], ['2, k, 15', [5.264949637203548, 8.276017694527596, 1.0]], ['2, k, 16', [-3.6076910267220708, 84.43500374220835, 1.0]], ['2, k, 17', [-9.843487869989453, 49.20990930372148, 1.0]], ['2, k, 18', [-28.88484414562585, 20.118537712609108, 1.0]], ['2, k, 19', [-31.722616591947205, 12.51558238942222, 1.0]], ['2, k, 20', [4.464111140678292, 133.1513510287608, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.873648, 83.99104, 1.0]], ['2, k, 1', [3.7799240722099587, 111.99074402313461, 1.0]], ['2, k, 2', [4.286268440343116, 133.09601121337337, 1.0]], ['2, k, 3', [4.4296023686320245, 139.05173692720516, 1.0]], ['2, k, 4', [18.56868491690804, 132.29471016138174, 1.0]], ['2, k, 5', [35.174931977056744, 120.57926651134258, 1.0]], ['2, k, 6', [50.01043212891799, 134.34566987957584, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.565950986452796, 133.3592460450058, 1.0]], ['2, k, 9', [-26.568277266791142, 116.59918229104265, 1.0]], ['2, k, 10', [-42.214320289295316, 124.73292444049711, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.376682171727495, 83.54770450848336, 1.0]], ['2, k, 13', [9.347847815520897, 48.61340465106006, 1.0]], ['2, k, 14', [5.701391397604355, 11.82085831444364, 1.0]], ['2, k, 15', [5.085653118869812, 8.277188917656646, 1.0]], ['2, k, 16', [-3.9281583545734815, 84.21805310621883, 1.0]], ['2, k, 17', [-9.608216410971622, 48.617643691400986, 1.0]], ['2, k, 18', [-22.81663438761001, 16.19531320395832, 1.0]], ['2, k, 19', [-24.82789625959975, 8.94022244018075, 1.0]], ['2, k, 20', [4.286268440343116, 133.09601121337337, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.499694, 83.819454, 1.0]], ['2, k, 1', [3.4949953680903065, 111.87552081051984, 1.0]], ['2, k, 2', [4.072201332865717, 133.01781155397495, 1.0]], ['2, k, 3', [4.235198341440654, 138.9860684000273, 1.0]], ['2, k, 4', [18.31356747591145, 132.29973786649958, 1.0]], ['2, k, 5', [34.858189828991094, 120.47369927815252, 1.0]], ['2, k, 6', [49.48511709890571, 133.9608643305221, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.82058895323828, 133.2650451784816, 1.0]], ['2, k, 9', [-26.810547699364342, 116.59599776246094, 1.0]], ['2, k, 10', [-42.46613604595275, 124.75994863527896, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.994320653720932, 83.41288749267909, 1.0]], ['2, k, 13', [9.082653789619972, 48.60915114458919, 1.0]], ['2, k, 14', [5.469361197641382, 11.85394757942047, 1.0]], ['2, k, 15', [4.844861620174798, 8.310172550789785, 1.0]], ['2, k, 16', [-4.269124064950373, 84.02228121110986, 1.0]], ['2, k, 17', [-9.386279874847103, 48.346215203203464, 1.0]], ['2, k, 18', [-17.158508670302755, 13.902803171631241, 1.0]], ['2, k, 19', [-18.573815430081194, 7.44989685195583, 1.0]], ['2, k, 20', [4.072201332865717, 133.01781155397495, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.070634, 83.66672600000001, 1.0]], ['2, k, 1', [3.150709937523504, 111.7711426765413, 1.0]], ['2, k, 2', [3.796297622715735, 132.94134172134923, 1.0]], ['2, k, 3', [3.978169752010148, 138.9191696020781, 1.0]], ['2, k, 4', [17.99643161402809, 132.31123611122078, 1.0]], ['2, k, 5', [34.45584397422142, 120.3915019643529, 1.0]], ['2, k, 6', [49.104358818638495, 133.83183557585585, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.155374922889818, 133.17068802556514, 1.0]], ['2, k, 9', [-27.091896337898135, 116.59585277774703, 1.0]], ['2, k, 10', [-42.76477629453734, 124.78230546238404, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.580452553686605, 83.31069571342725, 1.0]], ['2, k, 13', [8.779857928774963, 48.54430953932505, 1.0]], ['2, k, 14', [5.20260540305536, 11.861066513185598, 1.0]], ['2, k, 15', [4.568267677833636, 8.316969294988297, 1.0]], ['2, k, 16', [-4.663547761034622, 83.83832368536764, 1.0]], ['2, k, 17', [-9.238552420657557, 48.42324299575808, 1.0]], ['2, k, 18', [-14.432880852665754, 12.963536681225236, 1.0]], ['2, k, 19', [-15.567381655728067, 7.086803353961855, 1.0]], ['2, k, 20', [3.796297622715735, 132.94134172134923, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [1.654352, 83.583538, 1.0]], ['2, k, 1', [2.8096339978003058, 111.70022473791447, 1.0]], ['2, k, 2', [3.5196381982805534, 132.87932106498215, 1.0]], ['2, k, 3', [3.719115357370979, 138.86281869437227, 1.0]], ['2, k, 4', [17.6948358730099, 132.3120024723612, 1.0]], ['2, k, 5', [34.09756523179155, 120.34991949559674, 1.0]], ['2, k, 6', [48.89276262112355, 133.80209238030142, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.530081905455372, 133.091496670278, 1.0]], ['2, k, 9', [-27.40331819037231, 116.60436779549826, 1.0]], ['2, k, 10', [-43.09078716373572, 124.8102448142757, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.186319234444522, 83.2612697211926, 1.0]], ['2, k, 13', [8.492518128416004, 48.14237239444407, 1.0]], ['2, k, 14', [4.980907316385231, 11.831746993143845, 1.0]], ['2, k, 15', [4.328351809988449, 8.287125904670367, 1.0]], ['2, k, 16', [-5.036513926592639, 83.74329423107517, 1.0]], ['2, k, 17', [-9.132217681926686, 48.65884980011882, 1.0]], ['2, k, 18', [-12.852909322510715, 12.426129061104781, 1.0]], ['2, k, 19', [-13.891294014368812, 6.423867627577218, 1.0]], ['2, k, 20', [3.5196381982805534, 132.87932106498215, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [1.3038119999999997, 83.582704, 1.0]], ['2, k, 1', [2.524341141703624, 111.6680949449231, 1.0]], ['2, k, 2', [3.292471283999523, 132.83146907822015, 1.0]], ['2, k, 3', [3.5072681898882583, 138.81550330520167, 1.0]], ['2, k, 4', [17.56313925772579, 132.33584176048012, 1.0]], ['2, k, 5', [33.88728026256962, 120.36218456358964, 1.0]], ['2, k, 6', [48.25799625822249, 133.31840014914263, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.768369333472657, 133.02577617342868, 1.0]], ['2, k, 9', [-27.61211563022605, 116.5807764647191, 1.0]], ['2, k, 10', [-43.315163823297866, 124.79405432671614, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.857612262802852, 83.28493139157014, 1.0]], ['2, k, 13', [8.267264057933133, 47.64487137657952, 1.0]], ['2, k, 14', [4.842785776592598, 11.784213878830784, 1.0]], ['2, k, 15', [4.1685824220509975, 8.239021758104391, 1.0]], ['2, k, 16', [-5.362443977744261, 83.73412788986636, 1.0]], ['2, k, 17', [-9.043430599280327, 48.877879871437955, 1.0]], ['2, k, 18', [-11.641930145082714, 11.982119870091637, 1.0]], ['2, k, 19', [-12.559009118478702, 6.255093518798967, 1.0]], ['2, k, 20', [3.292471283999523, 132.83146907822015, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.9553140000000001, 83.588648, 1.0]], ['2, k, 1', [2.234303244009897, 111.65173501565255, 1.0]], ['2, k, 2', [3.0541560296340813, 132.80250582816726, 1.0]], ['2, k, 3', [3.281243986341195, 138.78654213463906, 1.0]], ['2, k, 4', [17.39626953804203, 132.37936789620156, 1.0]], ['2, k, 5', [33.659534458821284, 120.38219671277584, 1.0]], ['2, k, 6', [47.733255116054494, 133.05924682197048, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.016915129095215, 132.98350518383495, 1.0]], ['2, k, 9', [-27.816160993117613, 116.58125305607291, 1.0]], ['2, k, 10', [-43.533980331571655, 124.8047500610726, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.559231061926394, 83.31882275803872, 1.0]], ['2, k, 13', [8.067057228298685, 47.360091571292706, 1.0]], ['2, k, 14', [4.706615735655921, 11.703870685228644, 1.0]], ['2, k, 15', [4.008109195224343, 8.158230028919938, 1.0]], ['2, k, 16', [-5.69977998220567, 83.7280088100546, 1.0]], ['2, k, 17', [-9.02601053544872, 49.04759173690934, 1.0]], ['2, k, 18', [-10.866204811123502, 11.666160914032055, 1.0]], ['2, k, 19', [-11.754424999610478, 5.906754055293388, 1.0]], ['2, k, 20', [3.0541560296340813, 132.80250582816726, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.60314, 83.59478200000001, 1.0]], ['2, k, 1', [1.93215554251119, 111.65360364464524, 1.0]], ['2, k, 2', [2.8003456507590028, 132.80501762204582, 1.0]], ['2, k, 3', [3.038643763529375, 138.79224296232772, 1.0]], ['2, k, 4', [17.162481904597485, 132.41792083004816, 1.0]], ['2, k, 5', [33.44151612058777, 120.39347228919216, 1.0]], ['2, k, 6', [47.46185730245624, 133.01456716784367, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.344926174558294, 132.96613983716946, 1.0]], ['2, k, 9', [-28.095507468307837, 116.62494121636091, 1.0]], ['2, k, 10', [-43.82248587372112, 124.8555900770435, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.2648409384484856, 83.35552472149473, 1.0]], ['2, k, 13', [7.8672621215453695, 46.888090067531, 1.0]], ['2, k, 14', [4.581763375015287, 11.598331587656212, 1.0]], ['2, k, 15', [3.8508237186643033, 8.051984231104754, 1.0]], ['2, k, 16', [-6.031744448621849, 83.7179308180949, 1.0]], ['2, k, 17', [-9.060093688471229, 49.06102407277467, 1.0]], ['2, k, 18', [-10.244085125062929, 11.420316026000712, 1.0]], ['2, k, 19', [-11.199338227082558, 5.622217713699621, 1.0]], ['2, k, 20', [2.8003456507590028, 132.80501762204582, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.2953880000000001, 83.606582, 1.0]], ['2, k, 1', [1.6683631256348352, 111.65839217387335, 1.0]], ['2, k, 2', [2.5817020504789268, 132.80864032760724, 1.0]], ['2, k, 3', [2.829862237462379, 138.79845442228114, 1.0]], ['2, k, 4', [16.919662734170352, 132.45888585459593, 1.0]], ['2, k, 5', [33.223991179489495, 120.36644884856898, 1.0]], ['2, k, 6', [47.09417398205878, 132.88084042882966, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.593157533516088, 132.95391173828324, 1.0]], ['2, k, 9', [-28.30341876317198, 116.60000984333311, 1.0]], ['2, k, 10', [-44.046239019918325, 124.82094484092417, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.983291637858523, 83.38212709912663, 1.0]], ['2, k, 13', [7.675860497918099, 46.499987848565375, 1.0]], ['2, k, 14', [4.461728709018751, 11.565020136164271, 1.0]], ['2, k, 15', [3.6976065831497533, 8.017936880463163, 1.0]], ['2, k, 16', [-6.322283217697253, 83.72556095858504, 1.0]], ['2, k, 17', [-9.104917763135386, 49.002339722425496, 1.0]], ['2, k, 18', [-9.860891169390129, 11.490813084199601, 1.0]], ['2, k, 19', [-10.777783726319878, 5.903048359703796, 1.0]], ['2, k, 20', [2.5817020504789268, 132.80864032760724, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.02331199999999998, 83.61245399999999, 1.0]], ['2, k, 1', [1.4297263819031572, 111.6588770071416, 1.0]], ['2, k, 2', [2.3829910634265765, 132.8061377344956, 1.0]], ['2, k, 3', [2.640022193316724, 138.7971515140461, 1.0]], ['2, k, 4', [16.683483218555484, 132.49543300509035, 1.0]], ['2, k, 5', [33.01928998182369, 120.32989863945642, 1.0]], ['2, k, 6', [47.029707635155724, 133.08487981148275, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.80842751107553, 132.9410504905037, 1.0]], ['2, k, 9', [-28.46848750230234, 116.54881748468625, 1.0]], ['2, k, 10', [-44.22840776111822, 124.76118396897772, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.717066367639775, 83.39799004782576, 1.0]], ['2, k, 13', [7.487957587784028, 46.32406389336478, 1.0]], ['2, k, 14', [4.334437953775382, 11.596787889374902, 1.0]], ['2, k, 15', [3.538993484461395, 8.048725109241865, 1.0]], ['2, k, 16', [-6.588263562765899, 83.73186538234512, 1.0]], ['2, k, 17', [-9.169550150869608, 48.991912854842425, 1.0]], ['2, k, 18', [-9.634852900609681, 11.548374825283155, 1.0]], ['2, k, 19', [-10.508895140893337, 6.327445722811749, 1.0]], ['2, k, 20', [2.3829910634265765, 132.8061377344956, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.21361400000000003, 83.61123, 1.0]], ['2, k, 1', [1.2141323059896447, 111.66085642201026, 1.0]], ['2, k, 2', [2.1972725700395586, 132.81167507597456, 1.0]], ['2, k, 3', [2.461935986276459, 138.80531825244242, 1.0]], ['2, k, 4', [16.460641580211643, 132.54001366324573, 1.0]], ['2, k, 5', [32.85713246131077, 120.28122547250805, 1.0]], ['2, k, 6', [47.25426236490813, 133.48719518730303, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.043076205875135, 132.93431906243399, 1.0]], ['2, k, 9', [-28.652733864158726, 116.51141572145232, 1.0]], ['2, k, 10', [-44.4258815845712, 124.72186474208046, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.481724974356924, 83.40307727600168, 1.0]], ['2, k, 13', [7.311407809062341, 46.1863704550655, 1.0]], ['2, k, 14', [4.214821549187649, 11.627613834008969, 1.0]], ['2, k, 15', [3.390241853886299, 8.078012381362477, 1.0]], ['2, k, 16', [-6.816259663640265, 83.73304034229697, 1.0]], ['2, k, 17', [-9.250024161755732, 48.98165813703295, 1.0]], ['2, k, 18', [-9.532969998048927, 11.524906960493283, 1.0]], ['2, k, 19', [-10.325580944803473, 6.286123621779914, 1.0]], ['2, k, 20', [2.1972725700395586, 132.81167507597456, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
