[['2, k, 0', [0.056838, -0.217605, 1.0]], ['2, k, 1', [0.0539383, 0.0973841, 1.0]], ['2, k, 2', [0.0508758, 0.405514, 1.0]], ['2, k, 3', [0.0787002, 0.541141, 1.0]], ['2, k, 4', [-0.0759329, 0.317639, 1.0]], ['2, k, 5', [-0.184345, 0.199914, 1.0]], ['2, k, 6', [-0.157241, 0.136806, 1.0]], ['2, k, 7', [-0.137644, 0.113677, 1.0]], ['2, k, 8', [0.209591, 0.311158, 1.0]], ['2, k, 9', [0.306129, 0.207298, 1.0]], ['2, k, 10', [0.281688, 0.237498, 1.0]], ['2, k, 11', [0.275159, 0.212688, 1.0]], ['2, k, 12', [-0.00876681, -0.213668, 1.0]], ['2, k, 13', [-0.0300441, -0.651449, 1.0]], ['2, k, 14', [-0.0274712, -1.11291, 1.0]], ['2, k, 15', [-0.0326642, -1.18713, 1.0]], ['2, k, 16', [0.121149, -0.216598, 1.0]], ['2, k, 17', [0.139178, -0.656391, 1.0]], ['2, k, 18', [0.136772, -1.11785, 1.0]], ['2, k, 19', [0.129055, -1.17798, 1.0]], ['2, k, 20', [0.0516737, 0.329446, 1.0]], ['2, k, 21', [-0.110296, 0.100846, 1.0]], ['2, k, 22', [-0.0908803, 0.114925, 1.0]], ['2, k, 23', [0.274125, 0.211889, 1.0]], ['2, k, 24', [0.272776, 0.210846, 1.0]]]
[['2, k, 0', [0.0892915, -0.272304, 1.0]], ['2, k, 1', [0.0990692, 0.0885497, 1.0]], ['2, k, 2', [0.110864, 0.426039, 1.0]], ['2, k, 3', [0.0434728, 0.537209, 1.0]], ['2, k, 4', [-0.0244739, 0.319246, 1.0]], ['2, k, 5', [-0.25969, 0.22522, 1.0]], ['2, k, 6', [-0.364612, 0.158006, 1.0]], ['2, k, 7', [-0.459739, 0.145047, 1.0]], ['2, k, 8', [0.182382, 0.282539, 1.0]], ['2, k, 9', [-0.0697098, 0.181638, 1.0]], ['2, k, 10', [-0.308049, 0.144778, 1.0]], ['2, k, 11', [-0.399829, 0.14506, 1.0]], ['2, k, 12', [0.0499234, -0.269171, 1.0]], ['2, k, 13', [0.000138134, -0.739464, 1.0]], ['2, k, 14', [-0.0218129, -1.10896, 1.0]], ['2, k, 15', [-0.00760338, -1.18184, 1.0]], ['2, k, 16', [0.126605, -0.269483, 1.0]], ['2, k, 17', [0.169025, -0.715514, 1.0]], ['2, k, 18', [0.144861, -1.11283, 1.0]], ['2, k, 19', [0.133377, -1.18466, 1.0]], ['2, k, 20', [0.107623, 0.342997, 1.0]], ['2, k, 21', [-0.510733, 0.144517, 1.0]], ['2, k, 22', [-0.423517, 0.157223, 1.0]], ['2, k, 23', [-0.480909, 0.143429, 1.0]], ['2, k, 24', [-0.366082, 0.125055, 1.0]]]
[['2, k, 0', [0.0888273, -0.272229, 1.0]], ['2, k, 1', [0.0992726, 0.0882519, 1.0]], ['2, k, 2', [0.112253, 0.428784, 1.0]], ['2, k, 3', [0.0416323, 0.538407, 1.0]], ['2, k, 4', [-0.0221847, 0.322171, 1.0]], ['2, k, 5', [-0.150831, 0.206305, 1.0]], ['2, k, 6', [-0.427568, 0.142583, 1.0]], ['2, k, 7', [-0.484767, 0.148314, 1.0]], ['2, k, 8', [0.177709, 0.282518, 1.0]], ['2, k, 9', [-0.0772427, 0.183812, 1.0]], ['2, k, 10', [-0.310973, 0.147963, 1.0]], ['2, k, 11', [-0.404623, 0.147053, 1.0]], ['2, k, 12', [0.0498061, -0.269106, 1.0]], ['2, k, 13', [0.000743369, -0.742751, 1.0]], ['2, k, 14', [-0.0250239, -1.1148, 1.0]], ['2, k, 15', [-0.00431177, -1.18237, 1.0]], ['2, k, 16', [0.125317, -0.269375, 1.0]], ['2, k, 17', [0.161778, -0.765938, 1.0]], ['2, k, 18', [0.146197, -1.1204, 1.0]], ['2, k, 19', [0.130902, -1.19187, 1.0]], ['2, k, 20', [0.108687, 0.344553, 1.0]], ['2, k, 21', [-0.546902, 0.146687, 1.0]], ['2, k, 22', [-0.437216, 0.167959, 1.0]], ['2, k, 23', [-0.484739, 0.146138, 1.0]], ['2, k, 24', [-0.419533, 0.129582, 1.0]]]
[['2, k, 0', [0.0887377, -0.272328, 1.0]], ['2, k, 1', [0.100042, 0.0881701, 1.0]], ['2, k, 2', [0.114896, 0.433135, 1.0]], ['2, k, 3', [0.0390474, 0.53978, 1.0]], ['2, k, 4', [-0.0187454, 0.326643, 1.0]], ['2, k, 5', [-0.149556, 0.208962, 1.0]], ['2, k, 6', [-0.426767, 0.143295, 1.0]], ['2, k, 7', [-0.497466, 0.146766, 1.0]], ['2, k, 8', [0.175216, 0.281918, 1.0]], ['2, k, 9', [-0.107926, 0.191963, 1.0]], ['2, k, 10', [-0.323263, 0.149417, 1.0]], ['2, k, 11', [-0.417176, 0.147111, 1.0]], ['2, k, 12', [0.0498577, -0.269232, 1.0]], ['2, k, 13', [0.000793544, -0.742815, 1.0]], ['2, k, 14', [-0.0296193, -1.11376, 1.0]], ['2, k, 15', [-0.00600274, -1.1812, 1.0]], ['2, k, 16', [0.124895, -0.269569, 1.0]], ['2, k, 17', [0.166386, -0.706149, 1.0]], ['2, k, 18', [0.147042, -1.11375, 1.0]], ['2, k, 19', [0.127324, -1.19057, 1.0]], ['2, k, 20', [0.110894, 0.347414, 1.0]], ['2, k, 21', [-0.550369, 0.14386, 1.0]], ['2, k, 22', [-0.498712, 0.175907, 1.0]], ['2, k, 23', [-0.495682, 0.149091, 1.0]], ['2, k, 24', [-0.430473, 0.151623, 1.0]]]
[['2, k, 0', [0.087916, -0.271875, 1.0]], ['2, k, 1', [0.0996759, 0.0882861, 1.0]], ['2, k, 2', [0.114146, 0.434303, 1.0]], ['2, k, 3', [0.0372387, 0.54079, 1.0]], ['2, k, 4', [-0.0191721, 0.327621, 1.0]], ['2, k, 5', [-0.150399, 0.209997, 1.0]], ['2, k, 6', [-0.432162, 0.146926, 1.0]], ['2, k, 7', [-0.493955, 0.153602, 1.0]], ['2, k, 8', [0.17317, 0.281493, 1.0]], ['2, k, 9', [-0.0895164, 0.190968, 1.0]], ['2, k, 10', [-0.315233, 0.156313, 1.0]], ['2, k, 11', [-0.408037, 0.151812, 1.0]], ['2, k, 12', [0.0492393, -0.268774, 1.0]], ['2, k, 13', [0.000878088, -0.741853, 1.0]], ['2, k, 14', [-0.0230962, -1.11064, 1.0]], ['2, k, 15', [-0.0112981, -1.18318, 1.0]], ['2, k, 16', [0.123826, -0.269021, 1.0]], ['2, k, 17', [0.173302, -0.686943, 1.0]], ['2, k, 18', [0.150828, -1.13263, 1.0]], ['2, k, 19', [0.122604, -1.188, 1.0]], ['2, k, 20', [0.110296, 0.348384, 1.0]], ['2, k, 21', [-0.55432, 0.146992, 1.0]], ['2, k, 22', [-0.511611, 0.186072, 1.0]], ['2, k, 23', [-0.489598, 0.149763, 1.0]], ['2, k, 24', [-0.411409, 0.171758, 1.0]]]
[['2, k, 0', [0.087236, -0.271633, 1.0]], ['2, k, 1', [0.09959, 0.0880794, 1.0]], ['2, k, 2', [0.114295, 0.434608, 1.0]], ['2, k, 3', [0.0371555, 0.541502, 1.0]], ['2, k, 4', [-0.018897, 0.327904, 1.0]], ['2, k, 5', [-0.150854, 0.210374, 1.0]], ['2, k, 6', [-0.44057, 0.159014, 1.0]], ['2, k, 7', [-0.49535, 0.155828, 1.0]], ['2, k, 8', [0.172334, 0.281564, 1.0]], ['2, k, 9', [-0.0894038, 0.191097, 1.0]], ['2, k, 10', [-0.334053, 0.156096, 1.0]], ['2, k, 11', [-0.436676, 0.156167, 1.0]], ['2, k, 12', [0.0487564, -0.268473, 1.0]], ['2, k, 13', [0.00112366, -0.743938, 1.0]], ['2, k, 14', [-0.026942, -1.10913, 1.0]], ['2, k, 15', [-0.00974674, -1.182, 1.0]], ['2, k, 16', [0.123106, -0.268852, 1.0]], ['2, k, 17', [0.168236, -0.722957, 1.0]], ['2, k, 18', [0.140119, -1.11717, 1.0]], ['2, k, 19', [0.128494, -1.1962, 1.0]], ['2, k, 20', [0.110448, 0.348647, 1.0]], ['2, k, 21', [-0.55564, 0.147801, 1.0]], ['2, k, 22', [-0.509897, 0.162223, 1.0]], ['2, k, 23', [-0.509081, 0.156779, 1.0]], ['2, k, 24', [-0.446922, 0.175655, 1.0]]]
[['2, k, 0', [0.0870361, -0.271435, 1.0]], ['2, k, 1', [0.0995448, 0.0879188, 1.0]], ['2, k, 2', [0.114114, 0.434745, 1.0]], ['2, k, 3', [0.0367335, 0.541633, 1.0]], ['2, k, 4', [-0.0189658, 0.328023, 1.0]], ['2, k, 5', [-0.152861, 0.212499, 1.0]], ['2, k, 6', [-0.436319, 0.155547, 1.0]], ['2, k, 7', [-0.495621, 0.161327, 1.0]], ['2, k, 8', [0.170753, 0.281388, 1.0]], ['2, k, 9', [-0.0886723, 0.191616, 1.0]], ['2, k, 10', [-0.334942, 0.162459, 1.0]], ['2, k, 11', [-0.427263, 0.15911, 1.0]], ['2, k, 12', [0.0487216, -0.268312, 1.0]], ['2, k, 13', [0.00223015, -0.740861, 1.0]], ['2, k, 14', [-0.027484, -1.10935, 1.0]], ['2, k, 15', [-0.0105794, -1.18114, 1.0]], ['2, k, 16', [0.122772, -0.26863, 1.0]], ['2, k, 17', [0.164989, -0.755426, 1.0]], ['2, k, 18', [0.144666, -1.11082, 1.0]], ['2, k, 19', [0.131064, -1.19356, 1.0]], ['2, k, 20', [0.110318, 0.348772, 1.0]], ['2, k, 21', [-0.557807, 0.152548, 1.0]], ['2, k, 22', [-0.496706, 0.186794, 1.0]], ['2, k, 23', [-0.509503, 0.162809, 1.0]], ['2, k, 24', [-0.447378, 0.176296, 1.0]]]
[['2, k, 0', [0.0867628, -0.271349, 1.0]], ['2, k, 1', [0.100366, 0.0881638, 1.0]], ['2, k, 2', [0.117595, 0.437018, 1.0]], ['2, k, 3', [0.0361013, 0.542105, 1.0]], ['2, k, 4', [-0.0152142, 0.330347, 1.0]], ['2, k, 5', [-0.154328, 0.214533, 1.0]], ['2, k, 6', [-0.437052, 0.156488, 1.0]], ['2, k, 7', [-0.511057, 0.163914, 1.0]], ['2, k, 8', [0.170146, 0.281036, 1.0]], ['2, k, 9', [-0.0869315, 0.192798, 1.0]], ['2, k, 10', [-0.308501, 0.166628, 1.0]], ['2, k, 11', [-0.397392, 0.161202, 1.0]], ['2, k, 12', [0.0486518, -0.268244, 1.0]], ['2, k, 13', [0.00232032, -0.740938, 1.0]], ['2, k, 14', [-0.0332904, -1.11338, 1.0]], ['2, k, 15', [-0.00711507, -1.18102, 1.0]], ['2, k, 16', [0.12211, -0.268502, 1.0]], ['2, k, 17', [0.165749, -0.722934, 1.0]], ['2, k, 18', [0.142597, -1.11508, 1.0]], ['2, k, 19', [0.131722, -1.19561, 1.0]], ['2, k, 20', [0.113131, 0.350524, 1.0]], ['2, k, 21', [-0.56057, 0.155708, 1.0]], ['2, k, 22', [-0.52508, 0.196832, 1.0]], ['2, k, 23', [-0.482526, 0.163994, 1.0]], ['2, k, 24', [-0.451534, 0.164333, 1.0]]]
[['2, k, 0', [0.0860085, -0.271587, 1.0]], ['2, k, 1', [0.0999907, 0.087971, 1.0]], ['2, k, 2', [0.116996, 0.437234, 1.0]], ['2, k, 3', [0.0342819, 0.541678, 1.0]], ['2, k, 4', [-0.0156867, 0.330551, 1.0]], ['2, k, 5', [-0.15464, 0.214861, 1.0]], ['2, k, 6', [-0.43914, 0.156582, 1.0]], ['2, k, 7', [-0.507939, 0.165414, 1.0]], ['2, k, 8', [0.169513, 0.280906, 1.0]], ['2, k, 9', [-0.087437, 0.19336, 1.0]], ['2, k, 10', [-0.324456, 0.167432, 1.0]], ['2, k, 11', [-0.427114, 0.162318, 1.0]], ['2, k, 12', [0.0480172, -0.268433, 1.0]], ['2, k, 13', [0.0023788, -0.741736, 1.0]], ['2, k, 14', [-0.0334204, -1.11232, 1.0]], ['2, k, 15', [-0.00876858, -1.18254, 1.0]], ['2, k, 16', [0.121318, -0.26879, 1.0]], ['2, k, 17', [0.165658, -0.722038, 1.0]], ['2, k, 18', [0.142126, -1.11467, 1.0]], ['2, k, 19', [0.129456, -1.19279, 1.0]], ['2, k, 20', [0.112636, 0.350671, 1.0]], ['2, k, 21', [-0.559956, 0.157574, 1.0]], ['2, k, 22', [-0.518753, 0.193724, 1.0]], ['2, k, 23', [-0.501699, 0.160261, 1.0]], ['2, k, 24', [-0.419121, 0.185648, 1.0]]]
[['2, k, 0', [0.0856615, -0.271581, 1.0]], ['2, k, 1', [0.0997768, 0.0878419, 1.0]], ['2, k, 2', [0.116583, 0.43728, 1.0]], ['2, k, 3', [0.034244, 0.542128, 1.0]], ['2, k, 4', [-0.0160217, 0.330602, 1.0]], ['2, k, 5', [-0.154213, 0.214638, 1.0]], ['2, k, 6', [-0.437844, 0.15627, 1.0]], ['2, k, 7', [-0.503219, 0.164478, 1.0]], ['2, k, 8', [0.16898, 0.280786, 1.0]], ['2, k, 9', [-0.088245, 0.193492, 1.0]], ['2, k, 10', [-0.326311, 0.167673, 1.0]], ['2, k, 11', [-0.422502, 0.161392, 1.0]], ['2, k, 12', [0.0477925, -0.268571, 1.0]], ['2, k, 13', [0.00508563, -0.742957, 1.0]], ['2, k, 14', [-0.0237871, -1.09986, 1.0]], ['2, k, 15', [-0.0115435, -1.18885, 1.0]], ['2, k, 16', [0.120988, -0.268685, 1.0]], ['2, k, 17', [0.162152, -0.769419, 1.0]], ['2, k, 18', [0.139973, -1.12304, 1.0]], ['2, k, 19', [0.127701, -1.19381, 1.0]], ['2, k, 20', [0.112318, 0.350707, 1.0]], ['2, k, 21', [-0.56165, 0.154722, 1.0]], ['2, k, 22', [-0.518479, 0.193969, 1.0]], ['2, k, 23', [-0.499454, 0.161539, 1.0]], ['2, k, 24', [-0.443758, 0.179359, 1.0]]]
[['2, k, 0', [0.0853037, -0.271444, 1.0]], ['2, k, 1', [0.0997525, 0.0879252, 1.0]], ['2, k, 2', [0.116589, 0.437537, 1.0]], ['2, k, 3', [0.0340326, 0.542278, 1.0]], ['2, k, 4', [-0.0159886, 0.330858, 1.0]], ['2, k, 5', [-0.15468, 0.215358, 1.0]], ['2, k, 6', [-0.436113, 0.156468, 1.0]], ['2, k, 7', [-0.508256, 0.16592, 1.0]], ['2, k, 8', [0.168941, 0.280949, 1.0]], ['2, k, 9', [-0.088444, 0.194086, 1.0]], ['2, k, 10', [-0.30706, 0.174411, 1.0]], ['2, k, 11', [-0.406921, 0.164485, 1.0]], ['2, k, 12', [0.047583, -0.268507, 1.0]], ['2, k, 13', [0.00437561, -0.743543, 1.0]], ['2, k, 14', [-0.0279175, -1.10537, 1.0]], ['2, k, 15', [-0.0118757, -1.18797, 1.0]], ['2, k, 16', [0.120556, -0.268459, 1.0]], ['2, k, 17', [0.162203, -0.769337, 1.0]], ['2, k, 18', [0.144173, -1.11347, 1.0]], ['2, k, 19', [0.126549, -1.19244, 1.0]], ['2, k, 20', [0.112333, 0.350959, 1.0]], ['2, k, 21', [-0.556839, 0.157616, 1.0]], ['2, k, 22', [-0.530819, 0.195394, 1.0]], ['2, k, 23', [-0.484606, 0.163731, 1.0]], ['2, k, 24', [-0.416722, 0.182739, 1.0]]]
[['2, k, 0', [0.0847474, -0.271296, 1.0]], ['2, k, 1', [0.0997669, 0.0879202, 1.0]], ['2, k, 2', [0.116803, 0.437566, 1.0]], ['2, k, 3', [0.0346059, 0.542626, 1.0]], ['2, k, 4', [-0.0157264, 0.330899, 1.0]], ['2, k, 5', [-0.154604, 0.215579, 1.0]], ['2, k, 6', [-0.435922, 0.157128, 1.0]], ['2, k, 7', [-0.513782, 0.165686, 1.0]], ['2, k, 8', [0.168901, 0.280953, 1.0]], ['2, k, 9', [-0.0884691, 0.19425, 1.0]], ['2, k, 10', [-0.307107, 0.174529, 1.0]], ['2, k, 11', [-0.400868, 0.164228, 1.0]], ['2, k, 12', [0.0473787, -0.268492, 1.0]], ['2, k, 13', [0.00622282, -0.743666, 1.0]], ['2, k, 14', [-0.0225369, -1.1055, 1.0]], ['2, k, 15', [-0.00737903, -1.18253, 1.0]], ['2, k, 16', [0.119629, -0.268086, 1.0]], ['2, k, 17', [0.16702, -0.688631, 1.0]], ['2, k, 18', [0.151527, -1.13201, 1.0]], ['2, k, 19', [0.120322, -1.18799, 1.0]], ['2, k, 20', [0.112483, 0.350987, 1.0]], ['2, k, 21', [-0.559632, 0.151071, 1.0]], ['2, k, 22', [-0.532866, 0.206163, 1.0]], ['2, k, 23', [-0.487004, 0.162053, 1.0]], ['2, k, 24', [-0.405379, 0.186603, 1.0]]]
[['2, k, 0', [0.0844074, -0.271148, 1.0]], ['2, k, 1', [0.0997459, 0.0879148, 1.0]], ['2, k, 2', [0.11684, 0.437577, 1.0]], ['2, k, 3', [0.0350598, 0.543004, 1.0]], ['2, k, 4', [-0.0156776, 0.330914, 1.0]], ['2, k, 5', [-0.154775, 0.21572, 1.0]], ['2, k, 6', [-0.44523, 0.162337, 1.0]], ['2, k, 7', [-0.510517, 0.166748, 1.0]], ['2, k, 8', [0.168981, 0.280975, 1.0]], ['2, k, 9', [-0.0886135, 0.19431, 1.0]], ['2, k, 10', [-0.307523, 0.176862, 1.0]], ['2, k, 11', [-0.400445, 0.164206, 1.0]], ['2, k, 12', [0.0471238, -0.268354, 1.0]], ['2, k, 13', [0.00551092, -0.743734, 1.0]], ['2, k, 14', [-0.021273, -1.10537, 1.0]], ['2, k, 15', [-0.00796216, -1.183, 1.0]], ['2, k, 16', [0.119299, -0.26795, 1.0]], ['2, k, 17', [0.161436, -0.706656, 1.0]], ['2, k, 18', [0.142506, -1.11497, 1.0]], ['2, k, 19', [0.123733, -1.18789, 1.0]], ['2, k, 20', [0.11252, 0.35101, 1.0]], ['2, k, 21', [-0.558712, 0.155614, 1.0]], ['2, k, 22', [-0.528795, 0.202653, 1.0]], ['2, k, 23', [-0.487994, 0.161331, 1.0]], ['2, k, 24', [-0.451573, 0.176889, 1.0]]]
[['2, k, 0', [0.0835101, -0.27078, 1.0]], ['2, k, 1', [0.0997099, 0.087997, 1.0]], ['2, k, 2', [0.116995, 0.437815, 1.0]], ['2, k, 3', [0.0348745, 0.542942, 1.0]], ['2, k, 4', [-0.0154976, 0.331169, 1.0]], ['2, k, 5', [-0.154274, 0.216617, 1.0]], ['2, k, 6', [-0.443236, 0.160531, 1.0]], ['2, k, 7', [-0.506543, 0.164233, 1.0]], ['2, k, 8', [0.16895, 0.280923, 1.0]], ['2, k, 9', [-0.0881101, 0.196081, 1.0]], ['2, k, 10', [-0.310641, 0.167869, 1.0]], ['2, k, 11', [-0.401955, 0.161943, 1.0]], ['2, k, 12', [0.0465105, -0.267887, 1.0]], ['2, k, 13', [0.00553618, -0.747217, 1.0]], ['2, k, 14', [-0.0318742, -1.11666, 1.0]], ['2, k, 15', [-0.00801422, -1.18097, 1.0]], ['2, k, 16', [0.117928, -0.267678, 1.0]], ['2, k, 17', [0.161411, -0.768436, 1.0]], ['2, k, 18', [0.14129, -1.11927, 1.0]], ['2, k, 19', [0.122858, -1.18952, 1.0]], ['2, k, 20', [0.112625, 0.351223, 1.0]], ['2, k, 21', [-0.555011, 0.147585, 1.0]], ['2, k, 22', [-0.528806, 0.198689, 1.0]], ['2, k, 23', [-0.484182, 0.163133, 1.0]], ['2, k, 24', [-0.415744, 0.187083, 1.0]]]
[['2, k, 0', [0.0834932, -0.270814, 1.0]], ['2, k, 1', [0.10007, 0.0879153, 1.0]], ['2, k, 2', [0.117813, 0.437937, 1.0]], ['2, k, 3', [0.0361227, 0.543445, 1.0]], ['2, k, 4', [-0.0146391, 0.331303, 1.0]], ['2, k, 5', [-0.153003, 0.217144, 1.0]], ['2, k, 6', [-0.440721, 0.16044, 1.0]], ['2, k, 7', [-0.492173, 0.162991, 1.0]], ['2, k, 8', [0.169443, 0.28085, 1.0]], ['2, k, 9', [-0.115666, 0.193567, 1.0]], ['2, k, 10', [-0.333095, 0.165299, 1.0]], ['2, k, 11', [-0.432595, 0.158742, 1.0]], ['2, k, 12', [0.046479, -0.268051, 1.0]], ['2, k, 13', [0.00543432, -0.748135, 1.0]], ['2, k, 14', [-0.0331234, -1.10808, 1.0]], ['2, k, 15', [-0.00714693, -1.17864, 1.0]], ['2, k, 16', [0.117927, -0.267687, 1.0]], ['2, k, 17', [0.160849, -0.768819, 1.0]], ['2, k, 18', [0.141308, -1.12016, 1.0]], ['2, k, 19', [0.12384, -1.18968, 1.0]], ['2, k, 20', [0.113353, 0.351309, 1.0]], ['2, k, 21', [-0.545241, 0.166725, 1.0]], ['2, k, 22', [-0.519097, 0.193549, 1.0]], ['2, k, 23', [-0.509185, 0.158971, 1.0]], ['2, k, 24', [-0.487171, 0.182437, 1.0]]]
[['2, k, 0', [0.0829129, -0.270973, 1.0]], ['2, k, 1', [0.10033, 0.0879246, 1.0]], ['2, k, 2', [0.119911, 0.438511, 1.0]], ['2, k, 3', [0.0369526, 0.542899, 1.0]], ['2, k, 4', [-0.0124733, 0.3319, 1.0]], ['2, k, 5', [-0.150723, 0.218066, 1.0]], ['2, k, 6', [-0.433525, 0.162439, 1.0]], ['2, k, 7', [-0.490863, 0.159923, 1.0]], ['2, k, 8', [0.170531, 0.281246, 1.0]], ['2, k, 9', [-0.0780126, 0.197523, 1.0]], ['2, k, 10', [-0.3101, 0.16514, 1.0]], ['2, k, 11', [-0.412263, 0.156368, 1.0]], ['2, k, 12', [0.0461024, -0.268132, 1.0]], ['2, k, 13', [0.00572176, -0.74907, 1.0]], ['2, k, 14', [-0.0344677, -1.10916, 1.0]], ['2, k, 15', [-0.00845644, -1.18134, 1.0]], ['2, k, 16', [0.117123, -0.267963, 1.0]], ['2, k, 17', [0.167904, -0.689992, 1.0]], ['2, k, 18', [0.150449, -1.13294, 1.0]], ['2, k, 19', [0.123416, -1.19538, 1.0]], ['2, k, 20', [0.114886, 0.351716, 1.0]], ['2, k, 21', [-0.540217, 0.156255, 1.0]], ['2, k, 22', [-0.51348, 0.192475, 1.0]], ['2, k, 23', [-0.489437, 0.152614, 1.0]], ['2, k, 24', [-0.430069, 0.168925, 1.0]]]
[['2, k, 0', [0.0825715, -0.271163, 1.0]], ['2, k, 1', [0.100289, 0.0875351, 1.0]], ['2, k, 2', [0.119881, 0.437685, 1.0]], ['2, k, 3', [0.0386273, 0.54334, 1.0]], ['2, k, 4', [-0.0124893, 0.331075, 1.0]], ['2, k, 5', [-0.150692, 0.21751, 1.0]], ['2, k, 6', [-0.429695, 0.158295, 1.0]], ['2, k, 7', [-0.488007, 0.159145, 1.0]], ['2, k, 8', [0.172233, 0.280924, 1.0]], ['2, k, 9', [-0.0779203, 0.196747, 1.0]], ['2, k, 10', [-0.309111, 0.161331, 1.0]], ['2, k, 11', [-0.406793, 0.154826, 1.0]], ['2, k, 12', [0.0456412, -0.268277, 1.0]], ['2, k, 13', [0.0106931, -0.742403, 1.0]], ['2, k, 14', [-0.0317612, -1.10618, 1.0]], ['2, k, 15', [-0.00770485, -1.18102, 1.0]], ['2, k, 16', [0.116958, -0.268155, 1.0]], ['2, k, 17', [0.161556, -0.720501, 1.0]], ['2, k, 18', [0.140976, -1.12264, 1.0]], ['2, k, 19', [0.129331, -1.19449, 1.0]], ['2, k, 20', [0.114884, 0.351085, 1.0]], ['2, k, 21', [-0.544156, 0.1484, 1.0]], ['2, k, 22', [-0.518912, 0.186887, 1.0]], ['2, k, 23', [-0.484191, 0.154896, 1.0]], ['2, k, 24', [-0.423784, 0.174238, 1.0]]]
[['2, k, 0', [0.0819272, -0.271305, 1.0]], ['2, k, 1', [0.10044, 0.0871994, 1.0]], ['2, k, 2', [0.120989, 0.436735, 1.0]], ['2, k, 3', [0.0408441, 0.543012, 1.0]], ['2, k, 4', [-0.0113571, 0.330126, 1.0]], ['2, k, 5', [-0.149616, 0.216834, 1.0]], ['2, k, 6', [-0.410915, 0.152638, 1.0]], ['2, k, 7', [-0.475961, 0.152914, 1.0]], ['2, k, 8', [0.174184, 0.281137, 1.0]], ['2, k, 9', [-0.0771131, 0.193684, 1.0]], ['2, k, 10', [-0.310729, 0.159525, 1.0]], ['2, k, 11', [-0.401108, 0.152736, 1.0]], ['2, k, 12', [0.0447571, -0.268485, 1.0]], ['2, k, 13', [0.00922472, -0.744229, 1.0]], ['2, k, 14', [-0.0303137, -1.10801, 1.0]], ['2, k, 15', [-0.00780289, -1.18252, 1.0]], ['2, k, 16', [0.116452, -0.268261, 1.0]], ['2, k, 17', [0.161216, -0.719912, 1.0]], ['2, k, 18', [0.136306, -1.12513, 1.0]], ['2, k, 19', [0.13146, -1.19438, 1.0]], ['2, k, 20', [0.115711, 0.350334, 1.0]], ['2, k, 21', [-0.534876, 0.139668, 1.0]], ['2, k, 22', [-0.500769, 0.190171, 1.0]], ['2, k, 23', [-0.477691, 0.15215, 1.0]], ['2, k, 24', [-0.459714, 0.174602, 1.0]]]
[['2, k, 0', [0.0819988, -0.271135, 1.0]], ['2, k, 1', [0.100883, 0.0869512, 1.0]], ['2, k, 2', [0.12175, 0.435655, 1.0]], ['2, k, 3', [0.0428885, 0.542632, 1.0]], ['2, k, 4', [-0.0105787, 0.32905, 1.0]], ['2, k, 5', [-0.148831, 0.216051, 1.0]], ['2, k, 6', [-0.411153, 0.156833, 1.0]], ['2, k, 7', [-0.477591, 0.150706, 1.0]], ['2, k, 8', [0.17614, 0.281156, 1.0]], ['2, k, 9', [-0.0784725, 0.19041, 1.0]], ['2, k, 10', [-0.293528, 0.158792, 1.0]], ['2, k, 11', [-0.363649, 0.155409, 1.0]], ['2, k, 12', [0.0449307, -0.268209, 1.0]], ['2, k, 13', [0.00633538, -0.744845, 1.0]], ['2, k, 14', [-0.0240543, -1.10827, 1.0]], ['2, k, 15', [-0.0191933, -1.18957, 1.0]], ['2, k, 16', [0.116622, -0.267913, 1.0]], ['2, k, 17', [0.161635, -0.715297, 1.0]], ['2, k, 18', [0.143237, -1.11824, 1.0]], ['2, k, 19', [0.128316, -1.19138, 1.0]], ['2, k, 20', [0.11644, 0.349524, 1.0]], ['2, k, 21', [-0.521419, 0.141198, 1.0]], ['2, k, 22', [-0.488199, 0.186547, 1.0]], ['2, k, 23', [-0.444022, 0.146564, 1.0]], ['2, k, 24', [-0.426629, 0.16091, 1.0]]]
[['2, k, 0', [0.0820227, -0.271346, 1.0]], ['2, k, 1', [0.101599, 0.085657, 1.0]], ['2, k, 2', [0.122968, 0.433291, 1.0]], ['2, k, 3', [0.0455047, 0.540861, 1.0]], ['2, k, 4', [-0.00934834, 0.3267, 1.0]], ['2, k, 5', [-0.147565, 0.213946, 1.0]], ['2, k, 6', [-0.388232, 0.16106, 1.0]], ['2, k, 7', [-0.442906, 0.148671, 1.0]], ['2, k, 8', [0.178749, 0.281292, 1.0]], ['2, k, 9', [-0.067397, 0.188013, 1.0]], ['2, k, 10', [-0.301468, 0.154731, 1.0]], ['2, k, 11', [-0.392918, 0.150463, 1.0]], ['2, k, 12', [0.0448981, -0.268314, 1.0]], ['2, k, 13', [0.00461243, -0.744479, 1.0]], ['2, k, 14', [-0.0288025, -1.11344, 1.0]], ['2, k, 15', [-0.0146265, -1.18753, 1.0]], ['2, k, 16', [0.116818, -0.268314, 1.0]], ['2, k, 17', [0.16154, -0.715192, 1.0]], ['2, k, 18', [0.142739, -1.11596, 1.0]], ['2, k, 19', [0.128466, -1.18985, 1.0]], ['2, k, 20', [0.117583, 0.347445, 1.0]], ['2, k, 21', [-0.506957, 0.134916, 1.0]], ['2, k, 22', [-0.471301, 0.179856, 1.0]], ['2, k, 23', [-0.469455, 0.15327, 1.0]], ['2, k, 24', [-0.385428, 0.179399, 1.0]]]
