[[0, 0.107943, -0.797073, 3.03526, 1.0], [1, 0.114531, -0.49586, 3.05646, 1.0], [2, 0.120206, -0.198544, 3.06433, 1.0], [3, 0.14038, -0.0417527, 3.06193, 1.0], [4, -0.0488718, -0.284137, 3.09661, 1.0], [5, -0.165824, -0.532105, 3.04567, 1.0], [6, -0.254931, -0.778796, 2.95544, 1.0], [7, -0.257776, -0.826253, 2.92127, 1.0], [8, 0.289317, -0.296033, 3.08273, 1.0], [9, 0.380226, -0.540938, 3.01109, 1.0], [10, 0.477112, -0.78254, 2.88902, 1.0], [11, 0.500213, -0.840922, 2.84688, 1.0], [12, 0.0297053, -0.786179, 3.00186, 1.0], [13, 0.0087937, -1.22885, 3.03143, 1.0], [14, -0.0171258, -1.61697, 3.04674, 1.0], [15, -0.0333616, -1.69597, 2.97608, 1.0], [16, 0.18368, -0.789697, 2.99895, 1.0], [17, 0.201905, -1.20302, 3.01529, 1.0], [18, 0.219613, -1.63259, 3.04352, 1.0], [19, 0.195698, -1.68915, 2.96915, 1.0], [20, 0.118942, -0.272395, 3.06479, 1.0], [21, -0.284124, -0.870826, 2.88627, 1.0], [22, -0.175521, -0.845999, 2.87565, 1.0], [23, 0.576035, -0.865534, 2.82065, 1.0], [24, 0.457065, -0.867863, 2.82761, 1.0]]
[[0, 0.108753, -0.787618, 3.03744, 1.0], [1, 0.117534, -0.487557, 3.07006, 1.0], [2, 0.12599, -0.19217, 3.08971, 1.0], [3, 0.142678, -0.0369343, 3.10106, 1.0], [4, -0.0314484, -0.267943, 3.09409, 1.0], [5, -0.165667, -0.310228, 2.87585, 1.0], [6, -0.234561, -0.324344, 2.64516, 1.0], [7, -0.275785, -0.325148, 2.51455, 1.0], [8, 0.281729, -0.281562, 3.08197, 1.0], [9, 0.405088, -0.299736, 2.82413, 1.0], [10, 0.458649, -0.326375, 2.56568, 1.0], [11, 0.477872, -0.333156, 2.4806, 1.0], [12, 0.0312111, -0.776262, 3.00391, 1.0], [13, 0.00672065, -1.22284, 3.02647, 1.0], [14, -0.0175997, -1.62508, 3.04415, 1.0], [15, -0.0331727, -1.69463, 2.97282, 1.0], [16, 0.183671, -0.780729, 3.00143, 1.0], [17, 0.198283, -1.21769, 3.01202, 1.0], [18, 0.22174, -1.64044, 3.03943, 1.0], [19, 0.200275, -1.68928, 2.96924, 1.0], [20, 0.123965, -0.265385, 3.08733, 1.0], [21, -0.310702, -0.335812, 2.47074, 1.0], [22, -0.22496, -0.345495, 2.49796, 1.0], [23, 0.477026, -0.362308, 2.41777, 1.0], [24, 0.39353, -0.337121, 2.4624, 1.0]]
[[0, 0.107373, -0.788042, 3.0382, 1.0], [1, 0.116263, -0.487287, 3.07171, 1.0], [2, 0.124615, -0.190695, 3.09281, 1.0], [3, 0.142578, -0.0356046, 3.10257, 1.0], [4, -0.0317039, -0.26842, 3.09413, 1.0], [5, -0.151594, -0.30563, 2.88328, 1.0], [6, -0.219426, -0.286861, 2.59855, 1.0], [7, -0.244845, -0.291142, 2.5148, 1.0], [8, 0.281482, -0.281488, 3.08216, 1.0], [9, 0.404136, -0.286329, 2.82346, 1.0], [10, 0.468312, -0.293745, 2.54203, 1.0], [11, 0.485608, -0.291562, 2.47149, 1.0], [12, 0.0308114, -0.776429, 3.00468, 1.0], [13, 0.0131227, -1.27073, 3.05058, 1.0], [14, -0.0202089, -1.61961, 3.03526, 1.0], [15, -0.0273438, -1.63812, 2.92076, 1.0], [16, 0.180585, -0.781655, 3.00209, 1.0], [17, 0.201585, -1.22906, 3.01914, 1.0], [18, 0.222051, -1.63994, 3.04011, 1.0], [19, 0.203591, -1.68827, 2.96805, 1.0], [20, 0.122638, -0.264321, 3.08994, 1.0], [21, -0.300571, -0.301424, 2.45396, 1.0], [22, -0.235753, -0.322272, 2.47787, 1.0], [23, 0.524426, -0.300241, 2.42327, 1.0], [24, 0.413465, -0.298561, 2.46292, 1.0]]
[[0, 0.107533, -0.788499, 3.03795, 1.0], [1, 0.116544, -0.487281, 3.07193, 1.0], [2, 0.125535, -0.189877, 3.09398, 1.0], [3, 0.142635, -0.0355037, 3.1031, 1.0], [4, -0.0317736, -0.268069, 3.09475, 1.0], [5, -0.147587, -0.285888, 2.87874, 1.0], [6, -0.22599, -0.26876, 2.56623, 1.0], [7, -0.225885, -0.256336, 2.50956, 1.0], [8, 0.281382, -0.28201, 3.0822, 1.0], [9, 0.404175, -0.274946, 2.82902, 1.0], [10, 0.466547, -0.26504, 2.54719, 1.0], [11, 0.480766, -0.250414, 2.47837, 1.0], [12, 0.031054, -0.776932, 3.00455, 1.0], [13, 0.00921822, -1.24334, 3.02958, 1.0], [14, -0.0176468, -1.62577, 3.0434, 1.0], [15, -0.0344721, -1.69462, 2.97104, 1.0], [16, 0.18077, -0.782097, 3.00169, 1.0], [17, 0.201656, -1.22946, 3.01902, 1.0], [18, 0.221369, -1.63934, 3.03962, 1.0], [19, 0.204105, -1.6872, 2.9667, 1.0], [20, 0.123357, -0.2638, 3.09079, 1.0], [21, -0.257733, -0.278804, 2.4605, 1.0], [22, -0.130013, -0.255764, 2.49171, 1.0], [23, 0.501961, -0.265185, 2.42221, 1.0], [24, 0.410502, -0.253924, 2.479, 1.0]]
[[0, 0.104109, -0.79763, 3.03698, 1.0], [1, 0.115611, -0.488864, 3.073, 1.0], [2, 0.125061, -0.188682, 3.09669, 1.0], [3, 0.140841, -0.0511416, 3.11089, 1.0], [4, -0.030712, -0.26875, 3.09383, 1.0], [5, -0.150804, -0.326957, 2.88836, 1.0], [6, -0.20645, -0.26088, 2.57769, 1.0], [7, -0.244334, -0.221911, 2.50676, 1.0], [8, 0.281142, -0.289113, 3.07925, 1.0], [9, 0.410037, -0.306061, 2.87197, 1.0], [10, 0.423078, -0.22455, 2.55996, 1.0], [11, 0.475829, -0.212031, 2.48406, 1.0], [12, 0.0277447, -0.785263, 3.00615, 1.0], [13, 0.00925284, -1.24329, 3.02967, 1.0], [14, -0.0179079, -1.6259, 3.04399, 1.0], [15, -0.0246567, -1.65061, 2.93235, 1.0], [16, 0.177491, -0.792343, 2.99785, 1.0], [17, 0.201589, -1.22927, 3.01894, 1.0], [18, 0.221976, -1.63925, 3.04027, 1.0], [19, 0.20397, -1.68712, 2.96743, 1.0], [20, 0.122837, -0.263427, 3.09278, 1.0], [21, -0.284366, -0.238103, 2.45751, 1.0], [22, -0.170067, -0.22973, 2.4896, 1.0], [23, 0.525913, -0.220805, 2.42901, 1.0], [24, 0.416549, -0.220713, 2.46842, 1.0]]
[[0, 0.104517, -0.805543, 3.03474, 1.0], [1, 0.115655, -0.492485, 3.06989, 1.0], [2, 0.125255, -0.188563, 3.09153, 1.0], [3, 0.14089, -0.0512378, 3.11092, 1.0], [4, -0.0275515, -0.275044, 3.09062, 1.0], [5, -0.178907, -0.269073, 2.8357, 1.0], [6, -0.208915, -0.224672, 2.51735, 1.0], [7, -0.264222, -0.186991, 2.50947, 1.0], [8, 0.281902, -0.297881, 3.07251, 1.0], [9, 0.397204, -0.262837, 2.82352, 1.0], [10, 0.467507, -0.207002, 2.57279, 1.0], [11, 0.486056, -0.174863, 2.4823, 1.0], [12, 0.027329, -0.79277, 3.00429, 1.0], [13, 0.00891054, -1.24289, 3.02967, 1.0], [14, -0.0179945, -1.62541, 3.04405, 1.0], [15, -0.0338018, -1.69423, 2.97493, 1.0], [16, 0.17897, -0.800094, 2.99546, 1.0], [17, 0.201952, -1.22692, 3.01827, 1.0], [18, 0.222249, -1.63942, 3.03959, 1.0], [19, 0.204062, -1.68716, 2.96798, 1.0], [20, 0.122972, -0.264133, 3.08871, 1.0], [21, -0.3296, -0.201995, 2.469, 1.0], [22, -0.249929, -0.217891, 2.47257, 1.0], [23, 0.516774, -0.18768, 2.42903, 1.0], [24, 0.417852, -0.183579, 2.47157, 1.0]]
[[0, 0.104869, -0.804556, 3.03401, 1.0], [1, 0.116346, -0.492804, 3.06891, 1.0], [2, 0.127022, -0.189858, 3.08962, 1.0], [3, 0.140968, -0.0489835, 3.11022, 1.0], [4, -0.0266887, -0.27863, 3.0842, 1.0], [5, -0.170287, -0.249112, 2.86854, 1.0], [6, -0.263677, -0.184819, 2.59502, 1.0], [7, -0.278593, -0.154389, 2.51621, 1.0], [8, 0.282406, -0.297235, 3.07183, 1.0], [9, 0.400457, -0.263549, 2.82848, 1.0], [10, 0.465853, -0.189144, 2.58185, 1.0], [11, 0.489998, -0.144113, 2.48781, 1.0], [12, 0.0272319, -0.791341, 3.00242, 1.0], [13, 0.00900392, -1.24297, 3.02977, 1.0], [14, -0.0185527, -1.62339, 3.04608, 1.0], [15, -0.0337788, -1.69372, 2.97567, 1.0], [16, 0.179769, -0.799168, 2.9954, 1.0], [17, 0.202006, -1.22691, 3.01815, 1.0], [18, 0.221518, -1.64038, 3.03974, 1.0], [19, 0.204194, -1.68737, 2.96778, 1.0], [20, 0.12443, -0.265115, 3.08702, 1.0], [21, -0.33041, -0.169285, 2.48461, 1.0], [22, -0.265467, -0.187551, 2.50017, 1.0], [23, 0.526305, -0.154303, 2.44159, 1.0], [24, 0.411709, -0.156313, 2.49667, 1.0]]
[[0, 0.105863, -0.793603, 3.03437, 1.0], [1, 0.116916, -0.49261, 3.06953, 1.0], [2, 0.129596, -0.19612, 3.09335, 1.0], [3, 0.140885, -0.041314, 3.10846, 1.0], [4, -0.0272209, -0.270784, 3.08635, 1.0], [5, -0.165296, -0.232928, 2.86976, 1.0], [6, -0.252369, -0.165159, 2.60404, 1.0], [7, -0.272506, -0.124859, 2.52525, 1.0], [8, 0.283038, -0.283996, 3.06977, 1.0], [9, 0.423641, -0.256377, 2.86226, 1.0], [10, 0.466753, -0.162078, 2.58374, 1.0], [11, 0.479784, -0.11613, 2.49429, 1.0], [12, 0.0278481, -0.781407, 3.00181, 1.0], [13, 0.00932028, -1.23728, 3.0277, 1.0], [14, -0.018077, -1.6242, 3.04477, 1.0], [15, -0.0390185, -1.69607, 2.97245, 1.0], [16, 0.181312, -0.787396, 2.99706, 1.0], [17, 0.200674, -1.20959, 3.01337, 1.0], [18, 0.222145, -1.63935, 3.03957, 1.0], [19, 0.205186, -1.68598, 2.96691, 1.0], [20, 0.126291, -0.268685, 3.08953, 1.0], [21, -0.314651, -0.135418, 2.48689, 1.0], [22, -0.285915, -0.151035, 2.51944, 1.0], [23, 0.522512, -0.124317, 2.45319, 1.0], [24, 0.402418, -0.120024, 2.481, 1.0]]
[[0, 0.106818, -0.791579, 3.03406, 1.0], [1, 0.117698, -0.491618, 3.07006, 1.0], [2, 0.129964, -0.195732, 3.09416, 1.0], [3, 0.140691, -0.0366022, 3.10763, 1.0], [4, -0.0263686, -0.269732, 3.0859, 1.0], [5, -0.168388, -0.226358, 2.87871, 1.0], [6, -0.246322, -0.141915, 2.61309, 1.0], [7, -0.268174, -0.0946633, 2.53543, 1.0], [8, 0.283182, -0.283161, 3.06952, 1.0], [9, 0.426117, -0.246938, 2.85797, 1.0], [10, 0.472252, -0.135887, 2.57992, 1.0], [11, 0.48283, -0.0893511, 2.49847, 1.0], [12, 0.0287768, -0.77934, 3.00103, 1.0], [13, 0.0116424, -1.23472, 3.02719, 1.0], [14, -0.0191882, -1.62674, 3.04567, 1.0], [15, -0.035338, -1.69526, 2.97485, 1.0], [16, 0.182329, -0.785432, 2.99726, 1.0], [17, 0.200785, -1.20839, 3.01318, 1.0], [18, 0.221998, -1.63937, 3.03952, 1.0], [19, 0.19317, -1.68429, 2.96687, 1.0], [20, 0.126765, -0.268335, 3.09028, 1.0], [21, -0.31542, -0.0961637, 2.49445, 1.0], [22, -0.341734, -0.0824049, 2.53275, 1.0], [23, 0.524067, -0.0825505, 2.47039, 1.0], [24, 0.409847, -0.0929833, 2.48118, 1.0]]
[[0, 0.107175, -0.791089, 3.03369, 1.0], [1, 0.117689, -0.491118, 3.07014, 1.0], [2, 0.1291, -0.194783, 3.09467, 1.0], [3, 0.141403, -0.0328455, 3.10533, 1.0], [4, -0.0259631, -0.269535, 3.08663, 1.0], [5, -0.168989, -0.217918, 2.88292, 1.0], [6, -0.230145, -0.131206, 2.66654, 1.0], [7, -0.264503, -0.0668283, 2.54278, 1.0], [8, 0.282531, -0.282789, 3.06931, 1.0], [9, 0.424859, -0.225973, 2.83999, 1.0], [10, 0.47552, -0.116806, 2.58052, 1.0], [11, 0.485912, -0.0663495, 2.50195, 1.0], [12, 0.0290013, -0.778914, 3.00059, 1.0], [13, 0.0116524, -1.23468, 3.0272, 1.0], [14, -0.0193872, -1.62683, 3.04543, 1.0], [15, -0.0333152, -1.69394, 2.9739, 1.0], [16, 0.182832, -0.784904, 2.99699, 1.0], [17, 0.20089, -1.20805, 3.01288, 1.0], [18, 0.221884, -1.63951, 3.03947, 1.0], [19, 0.195256, -1.68519, 2.96727, 1.0], [20, 0.126284, -0.267725, 3.09064, 1.0], [21, -0.289212, -0.0533616, 2.51648, 1.0], [22, -0.333352, -0.0586764, 2.5268, 1.0], [23, 0.534312, -0.0676812, 2.46669, 1.0], [24, 0.417703, -0.0708146, 2.485, 1.0]]
[[0, 0.107911, -0.789943, 3.03332, 1.0], [1, 0.118132, -0.490441, 3.07014, 1.0], [2, 0.129171, -0.194553, 3.09471, 1.0], [3, 0.140789, -0.0324807, 3.10346, 1.0], [4, -0.0268555, -0.269049, 3.0862, 1.0], [5, -0.179502, -0.198357, 2.87608, 1.0], [6, -0.249576, -0.0900886, 2.62372, 1.0], [7, -0.265781, -0.0435709, 2.55163, 1.0], [8, 0.282304, -0.280775, 3.06941, 1.0], [9, 0.426498, -0.218568, 2.842, 1.0], [10, 0.47673, -0.102625, 2.5839, 1.0], [11, 0.48926, -0.0479273, 2.51038, 1.0], [12, 0.029527, -0.778163, 3.00019, 1.0], [13, 0.0116834, -1.23475, 3.02722, 1.0], [14, -0.0198861, -1.62821, 3.0441, 1.0], [15, -0.0332603, -1.69438, 2.97417, 1.0], [16, 0.183798, -0.783356, 2.9967, 1.0], [17, 0.20099, -1.20721, 3.01251, 1.0], [18, 0.221539, -1.63912, 3.03958, 1.0], [19, 0.196188, -1.68527, 2.965, 1.0], [20, 0.12641, -0.267494, 3.0907, 1.0], [21, -0.305374, -0.0353457, 2.51806, 1.0], [22, -0.190533, -0.0387665, 2.529, 1.0], [23, 0.521791, -0.0359099, 2.48665, 1.0], [24, 0.42159, -0.0478819, 2.48946, 1.0]]
[[0, 0.108161, -0.789189, 3.03281, 1.0], [1, 0.11828, -0.48951, 3.07014, 1.0], [2, 0.128988, -0.193354, 3.09512, 1.0], [3, 0.140866, -0.0326455, 3.10282, 1.0], [4, -0.0283457, -0.268589, 3.08492, 1.0], [5, -0.178028, -0.196922, 2.87485, 1.0], [6, -0.248218, -0.0813074, 2.62798, 1.0], [7, -0.26427, -0.0263383, 2.55895, 1.0], [8, 0.28153, -0.277804, 3.06902, 1.0], [9, 0.415783, -0.203692, 2.83046, 1.0], [10, 0.476312, -0.0838983, 2.5988, 1.0], [11, 0.492581, -0.0348742, 2.52458, 1.0], [12, 0.0296794, -0.777708, 2.99985, 1.0], [13, 0.0121848, -1.23324, 3.02659, 1.0], [14, -0.0189392, -1.62772, 3.04447, 1.0], [15, -0.0332567, -1.69385, 2.97345, 1.0], [16, 0.184154, -0.782314, 2.99602, 1.0], [17, 0.200956, -1.20714, 3.01238, 1.0], [18, 0.221614, -1.63898, 3.03953, 1.0], [19, 0.19642, -1.68529, 2.96499, 1.0], [20, 0.126343, -0.266524, 3.09101, 1.0], [21, -0.283993, 0.00605492, 2.5267, 1.0], [22, -0.184634, -0.0259977, 2.528, 1.0], [23, 0.529862, -0.0200552, 2.49604, 1.0], [24, 0.417964, -0.0274424, 2.50788, 1.0]]
[[0, 0.108545, -0.788334, 3.03214, 1.0], [1, 0.118837, -0.48843, 3.0702, 1.0], [2, 0.129605, -0.191963, 3.09586, 1.0], [3, 0.140694, -0.034419, 3.10263, 1.0], [4, -0.0289954, -0.268605, 3.08478, 1.0], [5, -0.173294, -0.186294, 2.88734, 1.0], [6, -0.240719, -0.068025, 2.63853, 1.0], [7, -0.254809, -0.0112867, 2.57064, 1.0], [8, 0.281889, -0.277358, 3.06866, 1.0], [9, 0.41419, -0.202441, 2.83013, 1.0], [10, 0.477037, -0.0767662, 2.60951, 1.0], [11, 0.497655, -0.0241524, 2.53287, 1.0], [12, 0.029927, -0.777247, 2.9995, 1.0], [13, 0.0121857, -1.23317, 3.02663, 1.0], [14, -0.0190608, -1.62454, 3.04452, 1.0], [15, -0.0318728, -1.69344, 2.97702, 1.0], [16, 0.184678, -0.78104, 2.99497, 1.0], [17, 0.200467, -1.20613, 3.0117, 1.0], [18, 0.221557, -1.63788, 3.0391, 1.0], [19, 0.196575, -1.68584, 2.96498, 1.0], [20, 0.126942, -0.26532, 3.0916, 1.0], [21, -0.273409, 0.0196577, 2.53961, 1.0], [22, -0.173642, -0.00608746, 2.537, 1.0], [23, 0.531762, -0.00511891, 2.49766, 1.0], [24, 0.417852, -0.0197804, 2.51233, 1.0]]
[[0, 0.10847, -0.787339, 3.03175, 1.0], [1, 0.118825, -0.487445, 3.07032, 1.0], [2, 0.129483, -0.191028, 3.09634, 1.0], [3, 0.14088, -0.0378097, 3.10292, 1.0], [4, -0.0294486, -0.267244, 3.08459, 1.0], [5, -0.17699, -0.183647, 2.88955, 1.0], [6, -0.239482, -0.0628272, 2.64732, 1.0], [7, -0.25428, -0.00375455, 2.57804, 1.0], [8, 0.282025, -0.275703, 3.06886, 1.0], [9, 0.412844, -0.200824, 2.83212, 1.0], [10, 0.473586, -0.0771606, 2.63541, 1.0], [11, 0.501879, -0.0198489, 2.52993, 1.0], [12, 0.0299169, -0.776318, 2.99938, 1.0], [13, 0.014684, -1.23184, 3.02643, 1.0], [14, -0.0192611, -1.62601, 3.04683, 1.0], [15, -0.03516, -1.69604, 2.98081, 1.0], [16, 0.184528, -0.780027, 2.99429, 1.0], [17, 0.200457, -1.27336, 3.04483, 1.0], [18, 0.222762, -1.62307, 3.03195, 1.0], [19, 0.200622, -1.68632, 2.9655, 1.0], [20, 0.126864, -0.264439, 3.09201, 1.0], [21, -0.281, 0.0172075, 2.54498, 1.0], [22, -0.181727, 0.00536654, 2.5445, 1.0], [23, 0.528124, 0.00932423, 2.48437, 1.0], [24, 0.420341, -0.011949, 2.51843, 1.0]]
[[0, 0.108652, -0.786529, 3.03143, 1.0], [1, 0.118702, -0.486374, 3.07056, 1.0], [2, 0.1287, -0.189536, 3.09728, 1.0], [3, 0.141025, -0.0401327, 3.10374, 1.0], [4, -0.0303356, -0.266113, 3.08444, 1.0], [5, -0.178327, -0.184831, 2.89225, 1.0], [6, -0.240105, -0.0608159, 2.64867, 1.0], [7, -0.256811, -0.00125612, 2.58006, 1.0], [8, 0.282523, -0.275275, 3.06875, 1.0], [9, 0.412071, -0.200079, 2.83849, 1.0], [10, 0.472116, -0.0796226, 2.63949, 1.0], [11, 0.501061, -0.0215269, 2.53318, 1.0], [12, 0.0301533, -0.775497, 2.99912, 1.0], [13, 0.0140767, -1.23066, 3.02632, 1.0], [14, -0.019148, -1.62589, 3.04682, 1.0], [15, -0.0352651, -1.69728, 2.97914, 1.0], [16, 0.184648, -0.779304, 2.99394, 1.0], [17, 0.200524, -1.19695, 3.00625, 1.0], [18, 0.222501, -1.63769, 3.03991, 1.0], [19, 0.201065, -1.68701, 2.96594, 1.0], [20, 0.1263, -0.263122, 3.09277, 1.0], [21, -0.291472, 0.0283864, 2.54696, 1.0], [22, -0.182773, 0.00377187, 2.54633, 1.0], [23, 0.532963, 0.000541128, 2.49871, 1.0], [24, 0.41991, -0.0182025, 2.51759, 1.0]]
[[0, 0.108829, -0.786245, 3.03047, 1.0], [1, 0.118664, -0.486141, 3.07033, 1.0], [2, 0.128482, -0.189318, 3.09728, 1.0], [3, 0.141393, -0.0409551, 3.10318, 1.0], [4, -0.0304989, -0.267083, 3.0833, 1.0], [5, -0.174505, -0.183021, 2.89114, 1.0], [6, -0.238949, -0.0595166, 2.64731, 1.0], [7, -0.256647, -0.00670803, 2.573, 1.0], [8, 0.282306, -0.2744, 3.06863, 1.0], [9, 0.411649, -0.199287, 2.83727, 1.0], [10, 0.472306, -0.0803902, 2.6375, 1.0], [11, 0.498848, -0.0290829, 2.52847, 1.0], [12, 0.0303299, -0.775285, 2.9979, 1.0], [13, 0.0149212, -1.22972, 3.02512, 1.0], [14, -0.0197124, -1.62461, 3.04369, 1.0], [15, -0.0283249, -1.64994, 2.93254, 1.0], [16, 0.184814, -0.778997, 2.99324, 1.0], [17, 0.201014, -1.19871, 3.00702, 1.0], [18, 0.222376, -1.63775, 3.03994, 1.0], [19, 0.200475, -1.68696, 2.96604, 1.0], [20, 0.126148, -0.262937, 3.09274, 1.0], [21, -0.288775, 0.0314524, 2.53567, 1.0], [22, -0.181122, -0.00177643, 2.53986, 1.0], [23, 0.535672, -0.00596705, 2.48694, 1.0], [24, 0.419242, -0.0215963, 2.51094, 1.0]]
[[0, 0.108929, -0.78613, 3.03008, 1.0], [1, 0.118953, -0.48605, 3.07009, 1.0], [2, 0.128965, -0.189334, 3.09708, 1.0], [3, 0.141178, -0.0396346, 3.10176, 1.0], [4, -0.0316707, -0.267183, 3.08306, 1.0], [5, -0.176042, -0.183598, 2.89137, 1.0], [6, -0.238664, -0.061021, 2.64553, 1.0], [7, -0.256785, -0.0199324, 2.56644, 1.0], [8, 0.28237, -0.27423, 3.06887, 1.0], [9, 0.422523, -0.21509, 2.85901, 1.0], [10, 0.471068, -0.0995658, 2.64286, 1.0], [11, 0.497301, -0.042671, 2.52392, 1.0], [12, 0.0303715, -0.775067, 2.99747, 1.0], [13, 0.0151637, -1.22636, 3.02313, 1.0], [14, -0.019877, -1.62307, 3.04422, 1.0], [15, -0.0284524, -1.64895, 2.93334, 1.0], [16, 0.184967, -0.778985, 2.99289, 1.0], [17, 0.201091, -1.19884, 3.00708, 1.0], [18, 0.221896, -1.63774, 3.03981, 1.0], [19, 0.201307, -1.68739, 2.96717, 1.0], [20, 0.126564, -0.262932, 3.09255, 1.0], [21, -0.287844, 0.0114857, 2.52727, 1.0], [22, -0.181423, -0.0124136, 2.53255, 1.0], [23, 0.526109, -0.0149506, 2.47504, 1.0], [24, 0.424796, -0.0341706, 2.50189, 1.0]]
[[0, 0.108748, -0.785785, 3.02965, 1.0], [1, 0.118973, -0.486044, 3.07007, 1.0], [2, 0.12922, -0.18967, 3.09728, 1.0], [3, 0.141877, -0.0343366, 3.10209, 1.0], [4, -0.0319094, -0.266269, 3.08288, 1.0], [5, -0.1773, -0.192738, 2.89841, 1.0], [6, -0.230523, -0.0780825, 2.63509, 1.0], [7, -0.249411, -0.0407023, 2.55574, 1.0], [8, 0.28282, -0.274568, 3.06896, 1.0], [9, 0.425018, -0.216774, 2.84527, 1.0], [10, 0.482644, -0.097547, 2.58167, 1.0], [11, 0.494495, -0.0603491, 2.51139, 1.0], [12, 0.0302007, -0.774687, 2.99712, 1.0], [13, 0.0148784, -1.2261, 3.02204, 1.0], [14, -0.0189509, -1.62305, 3.04487, 1.0], [15, -0.0272365, -1.64937, 2.93419, 1.0], [16, 0.184785, -0.778704, 2.99239, 1.0], [17, 0.201936, -1.20115, 3.00824, 1.0], [18, 0.220859, -1.63819, 3.04024, 1.0], [19, 0.200637, -1.68618, 2.96545, 1.0], [20, 0.126732, -0.26313, 3.09267, 1.0], [21, -0.273128, -0.00922714, 2.52487, 1.0], [22, -0.164774, -0.0349721, 2.51955, 1.0], [23, 0.518887, -0.0327502, 2.45687, 1.0], [24, 0.424447, -0.0521146, 2.48656, 1.0]]
[[0, 0.108969, -0.785832, 3.02939, 1.0], [1, 0.118847, -0.486163, 3.07016, 1.0], [2, 0.127727, -0.190511, 3.09846, 1.0], [3, 0.14231, -0.0329287, 3.10273, 1.0], [4, -0.0316666, -0.266427, 3.08339, 1.0], [5, -0.176827, -0.196723, 2.88984, 1.0], [6, -0.237733, -0.0962309, 2.62737, 1.0], [7, -0.257338, -0.0648967, 2.54626, 1.0], [8, 0.282118, -0.274614, 3.06931, 1.0], [9, 0.427506, -0.221506, 2.84354, 1.0], [10, 0.479409, -0.111249, 2.582, 1.0], [11, 0.493244, -0.0847034, 2.50084, 1.0], [12, 0.0303571, -0.774751, 2.99696, 1.0], [13, 0.007881, -1.21752, 3.02108, 1.0], [14, -0.020222, -1.62303, 3.04548, 1.0], [15, -0.0276255, -1.64974, 2.93494, 1.0], [16, 0.185073, -0.778732, 2.99204, 1.0], [17, 0.201884, -1.2013, 3.00824, 1.0], [18, 0.220171, -1.63398, 3.0392, 1.0], [19, 0.190596, -1.68905, 2.96788, 1.0], [20, 0.125709, -0.263767, 3.09352, 1.0], [21, -0.296694, -0.0376522, 2.50867, 1.0], [22, -0.18264, -0.0600892, 2.511, 1.0], [23, 0.51866, -0.059592, 2.45587, 1.0], [24, 0.419884, -0.0820803, 2.486, 1.0]]
[[0, 0.109094, -0.785435, 3.02887, 1.0], [1, 0.11922, -0.486447, 3.06992, 1.0], [2, 0.129171, -0.192544, 3.09819, 1.0], [3, 0.142662, -0.032409, 3.10274, 1.0], [4, -0.0293879, -0.265238, 3.08488, 1.0], [5, -0.180063, -0.224042, 2.85953, 1.0], [6, -0.236189, -0.12815, 2.61728, 1.0], [7, -0.253292, -0.0955606, 2.53493, 1.0], [8, 0.282761, -0.276178, 3.06904, 1.0], [9, 0.428732, -0.263227, 2.86683, 1.0], [10, 0.470552, -0.15571, 2.6015, 1.0], [11, 0.488667, -0.115801, 2.50769, 1.0], [12, 0.030538, -0.774177, 2.99605, 1.0], [13, 0.0111364, -1.21731, 3.01974, 1.0], [14, -0.0193234, -1.62045, 3.04863, 1.0], [15, -0.0247734, -1.69012, 2.97698, 1.0], [16, 0.185147, -0.778502, 2.99181, 1.0], [17, 0.201452, -1.20042, 3.00725, 1.0], [18, 0.220411, -1.63447, 3.03914, 1.0], [19, 0.197269, -1.68809, 2.96524, 1.0], [20, 0.126797, -0.26524, 3.09329, 1.0], [21, -0.300375, -0.071235, 2.50523, 1.0], [22, -0.175116, -0.0913819, 2.501, 1.0], [23, 0.533045, -0.0927473, 2.44552, 1.0], [24, 0.405779, -0.117213, 2.48778, 1.0]]
[[0, 0.108847, -0.787502, 3.02854, 1.0], [1, 0.119088, -0.488064, 3.06878, 1.0], [2, 0.129016, -0.1938, 3.09564, 1.0], [3, 0.142961, -0.0326916, 3.10292, 1.0], [4, -0.0285954, -0.269317, 3.08274, 1.0], [5, -0.177658, -0.225221, 2.86022, 1.0], [6, -0.231827, -0.165327, 2.61349, 1.0], [7, -0.25896, -0.128729, 2.52357, 1.0], [8, 0.2841, -0.282603, 3.06894, 1.0], [9, 0.414208, -0.266047, 2.84253, 1.0], [10, 0.471223, -0.169076, 2.59438, 1.0], [11, 0.490868, -0.14691, 2.49957, 1.0], [12, 0.0300609, -0.776036, 2.99534, 1.0], [13, 0.0104622, -1.2257, 3.02223, 1.0], [14, -0.0193032, -1.62033, 3.04829, 1.0], [15, -0.0267411, -1.64759, 2.93802, 1.0], [16, 0.185137, -0.780915, 2.99194, 1.0], [17, 0.202551, -1.21277, 3.01167, 1.0], [18, 0.220461, -1.63449, 3.03939, 1.0], [19, 0.200181, -1.68962, 2.97066, 1.0], [20, 0.126653, -0.266639, 3.09124, 1.0], [21, -0.292137, -0.0993798, 2.49356, 1.0], [22, -0.186994, -0.128018, 2.49467, 1.0], [23, 0.540444, -0.13191, 2.44917, 1.0], [24, 0.405532, -0.145835, 2.47283, 1.0]]
