[[0, 524.836, 369.112, 0.318687, 1.0], [1, 523.266, 392.598, 0.849259, 1.0], [2, 502.76, 392.603, 0.767775, 1.0], [3, 477.841, 352.977, 0.755384, 1.0], [4, 467.497, 322.098, 0.837891, 1.0], [5, 542.41, 392.612, 0.771823, 1.0], [6, 557.112, 348.541, 0.787267, 1.0], [7, 558.564, 313.299, 0.877106, 1.0], [8, 523.313, 464.585, 0.449758, 1.0], [9, 508.649, 464.584, 0.45408, 1.0], [10, 504.256, 514.528, 0.209811, 1.0], [11, 504.244, 536.587, 0.0501438, 1.0], [12, 539.475, 464.585, 0.399786, 1.0], [13, 535.087, 524.791, 0.160774, 1.0], [14, 0, 0, 0, 1.0], [15, 521.837, 361.793, 0.361599, 1.0], [16, 532.117, 363.25, 0.311589, 1.0], [17, 511.635, 367.626, 0.373576, 1.0], [18, 535.114, 369.08, 0.183186, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.323, 367.665, 0.329129, 1.0], [1, 521.901, 392.601, 0.869332, 1.0], [2, 501.331, 392.594, 0.797636, 1.0], [3, 480.73, 354.41, 0.743194, 1.0], [4, 466.109, 322.078, 0.836703, 1.0], [5, 542.421, 392.602, 0.786415, 1.0], [6, 557.061, 348.599, 0.757933, 1.0], [7, 558.552, 313.307, 0.871731, 1.0], [8, 523.295, 464.58, 0.540464, 1.0], [9, 508.624, 464.576, 0.519625, 1.0], [10, 507.148, 514.517, 0.24303, 1.0], [11, 0, 0, 0, 1.0], [12, 538.023, 464.571, 0.484246, 1.0], [13, 536.576, 518.923, 0.222615, 1.0], [14, 0, 0, 0, 1.0], [15, 520.343, 361.759, 0.349834, 1.0], [16, 527.732, 360.338, 0.313671, 1.0], [17, 511.6, 367.616, 0.367457, 1.0], [18, 535.038, 367.662, 0.257268, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.322, 367.655, 0.327815, 1.0], [1, 523.27, 392.672, 0.857823, 1.0], [2, 502.764, 392.638, 0.772676, 1.0], [3, 479.291, 352.992, 0.731177, 1.0], [4, 466.102, 322.101, 0.839444, 1.0], [5, 543.833, 394.048, 0.780125, 1.0], [6, 557.09, 348.588, 0.765129, 1.0], [7, 558.547, 313.348, 0.865972, 1.0], [8, 523.308, 464.583, 0.463224, 1.0], [9, 508.657, 464.562, 0.463435, 1.0], [10, 504.232, 515.985, 0.176107, 1.0], [11, 0, 0, 0, 1.0], [12, 538.037, 464.586, 0.41832, 1.0], [13, 535.066, 524.79, 0.158999, 1.0], [14, 0, 0, 0, 1.0], [15, 520.367, 360.345, 0.359438, 1.0], [16, 529.172, 360.331, 0.327678, 1.0], [17, 511.6, 366.187, 0.353281, 1.0], [18, 535.062, 367.643, 0.267046, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.332, 366.192, 0.314549, 1.0], [1, 521.92, 392.56, 0.857806, 1.0], [2, 501.288, 391.172, 0.80124, 1.0], [3, 480.726, 354.458, 0.742845, 1.0], [4, 466.101, 322.111, 0.831826, 1.0], [5, 543.881, 392.575, 0.791661, 1.0], [6, 557.032, 350.063, 0.708901, 1.0], [7, 558.534, 316.249, 0.820974, 1.0], [8, 521.906, 464.551, 0.630384, 1.0], [9, 507.191, 463.133, 0.586069, 1.0], [10, 504.22, 513.06, 0.410075, 1.0], [11, 502.786, 536.584, 0.0509199, 1.0], [12, 536.559, 464.564, 0.582411, 1.0], [13, 535.066, 514.511, 0.335265, 1.0], [14, 0, 0, 0, 1.0], [15, 520.382, 358.914, 0.343978, 1.0], [16, 529.181, 358.88, 0.308786, 1.0], [17, 511.602, 364.697, 0.362964, 1.0], [18, 535.054, 364.71, 0.234827, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.346, 369.07, 0.311954, 1.0], [1, 523.284, 394.076, 0.853727, 1.0], [2, 502.766, 394.077, 0.774044, 1.0], [3, 482.169, 355.857, 0.747056, 1.0], [4, 466.095, 322.063, 0.844231, 1.0], [5, 543.884, 394.08, 0.790766, 1.0], [6, 555.609, 355.875, 0.663543, 1.0], [7, 557.157, 314.81, 0.831379, 1.0], [8, 523.312, 467.523, 0.484898, 1.0], [9, 508.649, 467.515, 0.483472, 1.0], [10, 507.148, 521.856, 0.161094, 1.0], [11, 0, 0, 0, 1.0], [12, 539.464, 467.516, 0.443939, 1.0], [13, 535.106, 536.546, 0.154957, 1.0], [14, 0, 0, 0, 1.0], [15, 520.384, 361.78, 0.344676, 1.0], [16, 529.203, 360.344, 0.306317, 1.0], [17, 511.618, 367.667, 0.351271, 1.0], [18, 535.103, 367.653, 0.235025, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.351, 369.077, 0.330755, 1.0], [1, 523.262, 394.084, 0.865765, 1.0], [2, 502.76, 394.072, 0.795262, 1.0], [3, 480.736, 354.454, 0.741667, 1.0], [4, 467.503, 322.146, 0.84153, 1.0], [5, 542.439, 394.092, 0.785647, 1.0], [6, 557.075, 348.566, 0.776992, 1.0], [7, 558.522, 314.757, 0.858462, 1.0], [8, 521.896, 468.993, 0.538848, 1.0], [9, 507.183, 468.974, 0.520031, 1.0], [10, 504.254, 523.306, 0.277723, 1.0], [11, 0, 0, 0, 1.0], [12, 536.557, 468.997, 0.492836, 1.0], [13, 533.628, 523.324, 0.247671, 1.0], [14, 0, 0, 0, 1.0], [15, 520.396, 361.764, 0.352978, 1.0], [16, 529.205, 360.354, 0.319753, 1.0], [17, 511.604, 367.621, 0.33772, 1.0], [18, 535.069, 369.078, 0.250806, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 524.771, 369.128, 0.28498, 1.0], [1, 523.273, 394.083, 0.856568, 1.0], [2, 501.328, 394.089, 0.798668, 1.0], [3, 480.755, 355.875, 0.750578, 1.0], [4, 466.107, 322.125, 0.842311, 1.0], [5, 545.283, 394.086, 0.802139, 1.0], [6, 557.024, 352.972, 0.681701, 1.0], [7, 558.538, 316.231, 0.830099, 1.0], [8, 523.31, 468.967, 0.574068, 1.0], [9, 508.609, 467.54, 0.552525, 1.0], [10, 505.685, 524.785, 0.322094, 1.0], [11, 0, 0, 0, 1.0], [12, 539.475, 467.535, 0.518627, 1.0], [13, 537.985, 523.333, 0.276507, 1.0], [14, 0, 0, 0, 1.0], [15, 521.816, 363.222, 0.321372, 1.0], [16, 530.671, 361.811, 0.26593, 1.0], [17, 511.646, 367.636, 0.381198, 1.0], [18, 535.1, 369.082, 0.231029, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.394, 367.617, 0.330592, 1.0], [1, 523.276, 392.543, 0.861414, 1.0], [2, 501.341, 391.158, 0.783189, 1.0], [3, 480.705, 354.415, 0.750308, 1.0], [4, 467.494, 322.109, 0.851311, 1.0], [5, 543.888, 392.567, 0.788806, 1.0], [6, 557.03, 350.018, 0.729576, 1.0], [7, 558.516, 314.776, 0.85161, 1.0], [8, 523.335, 466.08, 0.541056, 1.0], [9, 508.656, 467.498, 0.525538, 1.0], [10, 508.623, 523.318, 0.187209, 1.0], [11, 0, 0, 0, 1.0], [12, 539.492, 466.073, 0.490081, 1.0], [13, 536.559, 527.735, 0.183488, 1.0], [14, 0, 0, 0, 1.0], [15, 521.789, 360.31, 0.384104, 1.0], [16, 529.217, 360.294, 0.332106, 1.0], [17, 511.633, 364.725, 0.404361, 1.0], [18, 535.075, 366.164, 0.22662, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.362, 370.581, 0.371463, 1.0], [1, 523.276, 395.552, 0.842605, 1.0], [2, 502.793, 394.159, 0.768731, 1.0], [3, 482.194, 355.888, 0.737809, 1.0], [4, 466.105, 322.168, 0.856929, 1.0], [5, 542.44, 395.57, 0.760364, 1.0], [6, 557.073, 348.583, 0.773635, 1.0], [7, 558.515, 314.769, 0.855233, 1.0], [8, 523.361, 474.837, 0.485856, 1.0], [9, 510.055, 474.829, 0.484747, 1.0], [10, 508.631, 536.55, 0.196031, 1.0], [11, 0, 0, 0, 1.0], [12, 540.956, 474.828, 0.433863, 1.0], [13, 536.545, 536.558, 0.177249, 1.0], [14, 0, 0, 0, 1.0], [15, 520.389, 366.155, 0.377713, 1.0], [16, 530.635, 366.168, 0.34109, 1.0], [17, 511.595, 369.13, 0.351463, 1.0], [18, 535.1, 370.578, 0.244125, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.361, 369.115, 0.259148, 1.0], [1, 523.28, 395.591, 0.831387, 1.0], [2, 501.337, 395.551, 0.778165, 1.0], [3, 480.718, 355.854, 0.754921, 1.0], [4, 466.099, 322.156, 0.855131, 1.0], [5, 543.898, 397.016, 0.769164, 1.0], [6, 555.658, 354.418, 0.666889, 1.0], [7, 558.534, 317.692, 0.821943, 1.0], [8, 523.322, 474.86, 0.574961, 1.0], [9, 508.628, 474.841, 0.552652, 1.0], [10, 507.189, 536.553, 0.294735, 1.0], [11, 0, 0, 0, 1.0], [12, 539.481, 474.85, 0.505722, 1.0], [13, 536.523, 536.553, 0.248907, 1.0], [14, 0, 0, 0, 1.0], [15, 520.399, 361.805, 0.28773, 1.0], [16, 530.652, 361.784, 0.247241, 1.0], [17, 511.606, 367.663, 0.358054, 1.0], [18, 535.097, 369.079, 0.22635, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 524.819, 366.193, 0.29434, 1.0], [1, 523.271, 392.642, 0.867288, 1.0], [2, 501.348, 392.624, 0.782577, 1.0], [3, 480.716, 354.417, 0.752723, 1.0], [4, 466.078, 322.081, 0.861179, 1.0], [5, 543.869, 392.653, 0.807161, 1.0], [6, 555.6, 352.958, 0.683993, 1.0], [7, 557.168, 314.773, 0.841056, 1.0], [8, 523.34, 466.073, 0.569004, 1.0], [9, 510.068, 467.507, 0.55053, 1.0], [10, 510.14, 523.311, 0.263535, 1.0], [11, 0, 0, 0, 1.0], [12, 539.47, 466.06, 0.517684, 1.0], [13, 540.949, 521.86, 0.26517, 1.0], [14, 0, 0, 0, 1.0], [15, 521.836, 360.295, 0.364791, 1.0], [16, 530.672, 360.287, 0.291939, 1.0], [17, 513.018, 366.191, 0.390997, 1.0], [18, 535.06, 367.643, 0.193848, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.377, 370.545, 0.377188, 1.0], [1, 521.919, 394.108, 0.842686, 1.0], [2, 502.763, 394.075, 0.764244, 1.0], [3, 480.733, 354.421, 0.716601, 1.0], [4, 466.101, 322.157, 0.858809, 1.0], [5, 542.417, 394.129, 0.756919, 1.0], [6, 557.074, 348.566, 0.779932, 1.0], [7, 558.513, 314.763, 0.85127, 1.0], [8, 523.367, 474.886, 0.447176, 1.0], [9, 510.073, 474.888, 0.453438, 1.0], [10, 508.621, 536.554, 0.147654, 1.0], [11, 0, 0, 0, 1.0], [12, 540.956, 474.879, 0.403287, 1.0], [13, 536.529, 536.565, 0.12904, 1.0], [14, 0, 0, 0, 1.0], [15, 520.403, 364.695, 0.381087, 1.0], [16, 530.643, 364.711, 0.347884, 1.0], [17, 511.611, 369.068, 0.339649, 1.0], [18, 535.104, 369.154, 0.22739, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.348, 367.668, 0.245744, 1.0], [1, 523.335, 395.592, 0.801938, 1.0], [2, 502.765, 395.566, 0.751954, 1.0], [3, 480.74, 355.897, 0.757687, 1.0], [4, 466.104, 322.175, 0.853347, 1.0], [5, 545.339, 395.602, 0.760157, 1.0], [6, 557.043, 354.409, 0.667505, 1.0], [7, 558.509, 314.811, 0.817316, 1.0], [8, 523.362, 473.373, 0.500631, 1.0], [9, 510.048, 471.941, 0.501018, 1.0], [10, 510.064, 536.552, 0.254193, 1.0], [11, 0, 0, 0, 1.0], [12, 540.962, 471.934, 0.44774, 1.0], [13, 536.57, 536.554, 0.208451, 1.0], [14, 0, 0, 0, 1.0], [15, 520.402, 360.366, 0.288966, 1.0], [16, 530.655, 360.326, 0.254978, 1.0], [17, 511.611, 367.641, 0.339934, 1.0], [18, 535.112, 367.667, 0.252766, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 523.374, 369.077, 0.321453, 1.0], [1, 523.274, 394.141, 0.85746, 1.0], [2, 501.347, 394.125, 0.78558, 1.0], [3, 479.301, 354.414, 0.761688, 1.0], [4, 466.083, 322.063, 0.853213, 1.0], [5, 543.885, 394.153, 0.788759, 1.0], [6, 555.621, 351.486, 0.68058, 1.0], [7, 558.504, 313.331, 0.860975, 1.0], [8, 523.33, 473.373, 0.531599, 1.0], [9, 508.663, 473.368, 0.52522, 1.0], [10, 508.618, 536.551, 0.201984, 1.0], [11, 0, 0, 0, 1.0], [12, 539.486, 471.929, 0.466708, 1.0], [13, 535.091, 536.557, 0.1646, 1.0], [14, 0, 0, 0, 1.0], [15, 520.395, 361.797, 0.362478, 1.0], [16, 529.221, 361.758, 0.31573, 1.0], [17, 511.605, 369.058, 0.399279, 1.0], [18, 535.074, 369.096, 0.243968, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
