[[0, -0.332658, -0.749341, 2.82074, 1.0], [1, -0.321762, -0.42462, 2.79698, 1.0], [2, -0.309377, -0.104936, 2.75867, 1.0], [3, -0.314422, 0.028235, 2.78751, 1.0], [4, -0.449563, -0.232507, 2.69937, 1.0], [5, -0.559243, -0.243352, 2.52074, 1.0], [6, -0.387686, -0.181669, 2.31424, 1.0], [7, -0.320502, -0.142729, 2.18553, 1.0], [8, -0.161606, -0.214187, 2.73521, 1.0], [9, -0.0388894, -0.216219, 2.56315, 1.0], [10, -0.12047, -0.164435, 2.30471, 1.0], [11, -0.074985, -0.135314, 2.20774, 1.0], [12, -0.393885, -0.743765, 2.777, 1.0], [13, -0.367002, -1.05922, 2.71558, 1.0], [14, -0.33997, -1.46131, 2.74643, 1.0], [15, -0.30542, -1.51074, 2.64063, 1.0], [16, -0.262788, -0.735453, 2.79122, 1.0], [17, -0.199637, -1.0466, 2.75871, 1.0], [18, -0.225389, -1.45129, 2.74528, 1.0], [19, -0.258057, -1.50781, 2.64453, 1.0], [20, -0.312744, -0.184195, 2.77083, 1.0], [21, -0.245824, -0.139309, 2.17483, 1.0], [22, -0.318249, -0.137571, 2.1587, 1.0], [23, -0.00750409, -0.131609, 2.19276, 1.0], [24, 0.00754852, -0.127407, 2.19825, 1.0]]
[[0, -0.312465, -0.701087, 2.73904, 1.0], [1, -0.298038, -0.37116, 2.7331, 1.0], [2, -0.281621, -0.0468799, 2.71175, 1.0], [3, -0.248076, 0.0614092, 2.78006, 1.0], [4, -0.336047, -0.184564, 2.57104, 1.0], [5, -0.106331, -0.155449, 2.43597, 1.0], [6, 0.13927, -0.106914, 2.36222, 1.0], [7, 0.186261, -0.0885959, 2.34007, 1.0], [8, -0.122652, -0.14158, 2.80111, 1.0], [9, 0.0392927, -0.197866, 2.97403, 1.0], [10, 0.145618, -0.212409, 3.11707, 1.0], [11, 0.181095, -0.217523, 3.16877, 1.0], [12, -0.349601, -0.684439, 2.65796, 1.0], [13, -0.400267, -1.01537, 2.70084, 1.0], [14, -0.357941, -1.42143, 2.73499, 1.0], [15, -0.319857, -1.50969, 2.64299, 1.0], [16, -0.267043, -0.699613, 2.74694, 1.0], [17, -0.298428, -1.15302, 2.77262, 1.0], [18, -0.255819, -1.46386, 2.74131, 1.0], [19, -0.288717, -1.51676, 2.63921, 1.0], [20, -0.285995, -0.127183, 2.71965, 1.0], [21, 0.240038, -0.0787349, 2.33221, 1.0], [22, 0.128942, -0.0895721, 2.29827, 1.0], [23, 0.221207, -0.207177, 3.14127, 1.0], [24, 0.179744, -0.215901, 3.14514, 1.0]]
[[0, -0.312604, -0.700993, 2.73904, 1.0], [1, -0.298041, -0.37115, 2.73283, 1.0], [2, -0.281421, -0.0470367, 2.71098, 1.0], [3, -0.247608, 0.06131, 2.77821, 1.0], [4, -0.337741, -0.184661, 2.57133, 1.0], [5, -0.110572, -0.157784, 2.43083, 1.0], [6, 0.134602, -0.108623, 2.35527, 1.0], [7, 0.183604, -0.09049, 2.33221, 1.0], [8, -0.12245, -0.141741, 2.80033, 1.0], [9, 0.0395151, -0.198013, 2.97342, 1.0], [10, 0.172822, -0.199514, 3.11153, 1.0], [11, 0.217288, -0.200283, 3.16158, 1.0], [12, -0.350179, -0.684319, 2.65876, 1.0], [13, -0.400018, -1.01531, 2.70122, 1.0], [14, -0.358437, -1.42142, 2.73556, 1.0], [15, -0.319737, -1.50712, 2.6397, 1.0], [16, -0.267126, -0.699414, 2.74667, 1.0], [17, -0.298118, -1.1531, 2.77276, 1.0], [18, -0.25693, -1.46504, 2.74228, 1.0], [19, -0.281317, -1.51863, 2.63745, 1.0], [20, -0.285856, -0.127289, 2.71902, 1.0], [21, 0.236883, -0.0786312, 2.32499, 1.0], [22, 0.159972, -0.0737074, 2.29829, 1.0], [23, 0.257283, -0.18999, 3.13408, 1.0], [24, 0.215665, -0.198786, 3.13796, 1.0]]
[[0, -0.312561, -0.701211, 2.73926, 1.0], [1, -0.297845, -0.371427, 2.73255, 1.0], [2, -0.280947, -0.0475309, 2.70978, 1.0], [3, -0.247557, 0.0610523, 2.77634, 1.0], [4, -0.338724, -0.184272, 2.57152, 1.0], [5, -0.113944, -0.158987, 2.42629, 1.0], [6, 0.129412, -0.110209, 2.34339, 1.0], [7, 0.175931, -0.0925693, 2.3207, 1.0], [8, -0.121972, -0.14224, 2.79913, 1.0], [9, 0.0478862, -0.202237, 2.96445, 1.0], [10, 0.173351, -0.199909, 3.11103, 1.0], [11, 0.215216, -0.199409, 3.1639, 1.0], [12, -0.350505, -0.68484, 2.65967, 1.0], [13, -0.400083, -1.01589, 2.70134, 1.0], [14, -0.359408, -1.42203, 2.73607, 1.0], [15, -0.319662, -1.50712, 2.63981, 1.0], [16, -0.266846, -0.699589, 2.74679, 1.0], [17, -0.297053, -1.15433, 2.77304, 1.0], [18, -0.250271, -1.4607, 2.74393, 1.0], [19, -0.283916, -1.51884, 2.63819, 1.0], [20, -0.28545, -0.127739, 2.71809, 1.0], [21, 0.230819, -0.0857673, 2.31712, 1.0], [22, 0.173561, -0.0760152, 2.28542, 1.0], [23, 0.255218, -0.18912, 3.1364, 1.0], [24, 0.211596, -0.199169, 3.1399, 1.0]]
[[0, -0.31257, -0.701211, 2.73926, 1.0], [1, -0.297871, -0.371657, 2.7322, 1.0], [2, -0.281077, -0.048229, 2.70886, 1.0], [3, -0.247726, 0.0603978, 2.77509, 1.0], [4, -0.34176, -0.18514, 2.57229, 1.0], [5, -0.120226, -0.160879, 2.42153, 1.0], [6, 0.121625, -0.111889, 2.33377, 1.0], [7, 0.169269, -0.0949604, 2.309, 1.0], [8, -0.122099, -0.142942, 2.79821, 1.0], [9, 0.0463744, -0.230567, 2.95346, 1.0], [10, 0.172992, -0.202856, 3.09831, 1.0], [11, 0.215239, -0.193938, 3.1506, 1.0], [12, -0.350898, -0.685074, 2.66031, 1.0], [13, -0.400026, -1.01609, 2.7017, 1.0], [14, -0.359713, -1.42216, 2.73726, 1.0], [15, -0.318655, -1.49761, 2.62852, 1.0], [16, -0.266657, -0.699407, 2.74648, 1.0], [17, -0.296929, -1.15408, 2.77313, 1.0], [18, -0.247737, -1.4518, 2.7395, 1.0], [19, -0.269869, -1.52666, 2.62584, 1.0], [20, -0.285542, -0.128312, 2.71731, 1.0], [21, 0.221219, -0.0849477, 2.30243, 1.0], [22, 0.179555, -0.0568259, 2.28773, 1.0], [23, 0.255239, -0.183664, 3.1231, 1.0], [24, 0.213625, -0.192484, 3.12698, 1.0]]
[[0, -0.312912, -0.701826, 2.74128, 1.0], [1, -0.297898, -0.372255, 2.73222, 1.0], [2, -0.281023, -0.0497189, 2.70743, 1.0], [3, -0.248215, 0.0590862, 2.77354, 1.0], [4, -0.345959, -0.185898, 2.57354, 1.0], [5, -0.127418, -0.162056, 2.41802, 1.0], [6, 0.112385, -0.112695, 2.32425, 1.0], [7, 0.160358, -0.096629, 2.2991, 1.0], [8, -0.122042, -0.144433, 2.79678, 1.0], [9, 0.0599431, -0.216209, 2.94586, 1.0], [10, 0.175893, -0.204214, 3.09119, 1.0], [11, 0.214604, -0.200513, 3.14364, 1.0], [12, -0.351743, -0.685964, 2.66604, 1.0], [13, -0.400579, -1.01811, 2.70228, 1.0], [14, -0.355965, -1.42384, 2.73715, 1.0], [15, -0.318344, -1.51361, 2.64768, 1.0], [16, -0.266694, -0.699722, 2.74686, 1.0], [17, -0.297281, -1.15587, 2.77416, 1.0], [18, -0.246954, -1.45337, 2.73998, 1.0], [19, -0.282123, -1.51693, 2.63742, 1.0], [20, -0.285511, -0.12952, 2.71638, 1.0], [21, 0.212157, -0.0864365, 2.29001, 1.0], [22, 0.16662, -0.0723311, 2.26067, 1.0], [23, 0.254605, -0.190216, 3.11614, 1.0], [24, 0.212992, -0.199007, 3.12002, 1.0]]
[[0, -0.312913, -0.701639, 2.74127, 1.0], [1, -0.297977, -0.372351, 2.73191, 1.0], [2, -0.281388, -0.0502698, 2.70661, 1.0], [3, -0.248136, 0.0584067, 2.77244, 1.0], [4, -0.351992, -0.180792, 2.57472, 1.0], [5, -0.135399, -0.162676, 2.41546, 1.0], [6, 0.101577, -0.11427, 2.31339, 1.0], [7, 0.151353, -0.0978976, 2.28434, 1.0], [8, -0.122404, -0.144985, 2.79597, 1.0], [9, 0.0648828, -0.213622, 2.94061, 1.0], [10, 0.181249, -0.204332, 3.07711, 1.0], [11, 0.220107, -0.20153, 3.12662, 1.0], [12, -0.351997, -0.685874, 2.66619, 1.0], [13, -0.400706, -1.01779, 2.70279, 1.0], [14, -0.356619, -1.42364, 2.73713, 1.0], [15, -0.32288, -1.50591, 2.63381, 1.0], [16, -0.266128, -0.698979, 2.74634, 1.0], [17, -0.295294, -1.1563, 2.77501, 1.0], [18, -0.250331, -1.45657, 2.74101, 1.0], [19, -0.280178, -1.51558, 2.63727, 1.0], [20, -0.28579, -0.129955, 2.71565, 1.0], [21, 0.201234, -0.0868321, 2.2705, 1.0], [22, 0.143326, -0.0824677, 2.24763, 1.0], [23, 0.260087, -0.191226, 3.09913, 1.0], [24, 0.218445, -0.200008, 3.10301, 1.0]]
[[0, -0.31393, -0.701343, 2.74122, 1.0], [1, -0.298346, -0.372855, 2.73116, 1.0], [2, -0.281087, -0.0519774, 2.70461, 1.0], [3, -0.248843, 0.0569261, 2.77118, 1.0], [4, -0.354266, -0.179411, 2.57468, 1.0], [5, -0.141299, -0.163937, 2.40995, 1.0], [6, 0.0530968, -0.126421, 2.30493, 1.0], [7, 0.137979, -0.102746, 2.27697, 1.0], [8, -0.122098, -0.146693, 2.79396, 1.0], [9, 0.0705931, -0.213537, 2.93311, 1.0], [10, 0.187997, -0.204916, 3.06882, 1.0], [11, 0.227209, -0.202337, 3.11807, 1.0], [12, -0.354083, -0.685639, 2.66657, 1.0], [13, -0.372686, -1.09573, 2.73535, 1.0], [14, -0.342795, -1.48118, 2.72813, 1.0], [15, -0.3106, -1.52007, 2.62283, 1.0], [16, -0.266503, -0.6987, 2.746, 1.0], [17, -0.294928, -1.15645, 2.77512, 1.0], [18, -0.266268, -1.46029, 2.74406, 1.0], [19, -0.280088, -1.52508, 2.62155, 1.0], [20, -0.285716, -0.131332, 2.71396, 1.0], [21, 0.197776, -0.0914781, 2.26552, 1.0], [22, 0.145885, -0.0758509, 2.23486, 1.0], [23, 0.267164, -0.192029, 3.09058, 1.0], [24, 0.225488, -0.200805, 3.09446, 1.0]]
[[0, -0.314204, -0.701765, 2.74129, 1.0], [1, -0.298415, -0.373727, 2.73071, 1.0], [2, -0.28089, -0.0529276, 2.70387, 1.0], [3, -0.249249, 0.0562022, 2.77014, 1.0], [4, -0.354982, -0.18066, 2.57555, 1.0], [5, -0.146876, -0.165178, 2.40429, 1.0], [6, 0.0521364, -0.126581, 2.30283, 1.0], [7, 0.131166, -0.102986, 2.26589, 1.0], [8, -0.12539, -0.153469, 2.79939, 1.0], [9, 0.0745893, -0.217218, 2.93078, 1.0], [10, 0.190095, -0.2068, 3.06785, 1.0], [11, 0.228679, -0.203628, 3.11755, 1.0], [12, -0.354589, -0.686252, 2.66685, 1.0], [13, -0.395601, -1.01638, 2.71427, 1.0], [14, -0.358179, -1.42441, 2.73222, 1.0], [15, -0.324112, -1.50368, 2.64852, 1.0], [16, -0.266567, -0.699031, 2.74585, 1.0], [17, -0.294476, -1.1566, 2.77545, 1.0], [18, -0.249707, -1.45534, 2.75023, 1.0], [19, -0.276741, -1.50747, 2.64759, 1.0], [20, -0.285573, -0.132312, 2.71325, 1.0], [21, 0.185784, -0.0940387, 2.25578, 1.0], [22, 0.142282, -0.0778486, 2.22155, 1.0], [23, 0.26863, -0.193315, 3.09006, 1.0], [24, 0.226947, -0.202086, 3.09394, 1.0]]
[[0, -0.315048, -0.702726, 2.74322, 1.0], [1, -0.298702, -0.374317, 2.73076, 1.0], [2, -0.281137, -0.0535297, 2.70298, 1.0], [3, -0.248849, 0.0554409, 2.76867, 1.0], [4, -0.359145, -0.182687, 2.57642, 1.0], [5, -0.155488, -0.166276, 2.39961, 1.0], [6, 0.047568, -0.128219, 2.29555, 1.0], [7, 0.12463, -0.103192, 2.25278, 1.0], [8, -0.127065, -0.155338, 2.80063, 1.0], [9, 0.0743831, -0.223177, 2.91873, 1.0], [10, 0.269213, -0.180132, 2.99038, 1.0], [11, 0.338903, -0.145638, 2.97586, 1.0], [12, -0.355495, -0.687699, 2.67136, 1.0], [13, -0.395564, -1.01873, 2.71519, 1.0], [14, -0.337305, -1.42435, 2.7342, 1.0], [15, -0.259164, -1.45415, 2.63726, 1.0], [16, -0.267085, -0.699592, 2.7462, 1.0], [17, -0.295258, -1.15459, 2.77481, 1.0], [18, -0.243212, -1.4522, 2.74937, 1.0], [19, -0.309127, -1.52311, 2.65967, 1.0], [20, -0.285811, -0.132897, 2.71265, 1.0], [21, 0.175467, -0.0896363, 2.23463, 1.0], [22, 0.125494, -0.0809106, 2.21393, 1.0], [23, 0.381671, -0.128756, 2.96071, 1.0], [24, 0.302449, -0.156668, 2.97533, 1.0]]
[[0, -0.315812, -0.70279, 2.74343, 1.0], [1, -0.299352, -0.374842, 2.73031, 1.0], [2, -0.281766, -0.0544308, 2.70168, 1.0], [3, -0.249183, 0.0545997, 2.76577, 1.0], [4, -0.361058, -0.181666, 2.57644, 1.0], [5, -0.163604, -0.167385, 2.39211, 1.0], [6, 0.0423445, -0.128733, 2.2814, 1.0], [7, 0.117571, -0.105054, 2.24052, 1.0], [8, -0.128643, -0.156931, 2.80107, 1.0], [9, 0.0694292, -0.226904, 2.91074, 1.0], [10, 0.274052, -0.179641, 2.98166, 1.0], [11, 0.328154, -0.151902, 2.96092, 1.0], [12, -0.356773, -0.687587, 2.67268, 1.0], [13, -0.39537, -1.01897, 2.71525, 1.0], [14, -0.3622, -1.42622, 2.74481, 1.0], [15, -0.312176, -1.50075, 2.63973, 1.0], [16, -0.267806, -0.699836, 2.74542, 1.0], [17, -0.295324, -1.15454, 2.77505, 1.0], [18, -0.242829, -1.45209, 2.74985, 1.0], [19, -0.260254, -1.50391, 2.64258, 1.0], [20, -0.286453, -0.133723, 2.71155, 1.0], [21, 0.163879, -0.0965918, 2.23119, 1.0], [22, 0.12089, -0.0657828, 2.23063, 1.0], [23, 0.379543, -0.125497, 2.93181, 1.0], [24, 0.30877, -0.158862, 2.95553, 1.0]]
[[0, -0.316099, -0.703793, 2.74452, 1.0], [1, -0.299812, -0.375704, 2.73011, 1.0], [2, -0.282726, -0.0553077, 2.70014, 1.0], [3, -0.249348, 0.0533943, 2.76448, 1.0], [4, -0.368474, -0.186721, 2.57983, 1.0], [5, -0.184711, -0.172633, 2.38109, 1.0], [6, 0.0328367, -0.130148, 2.27247, 1.0], [7, 0.105018, -0.106394, 2.22725, 1.0], [8, -0.130198, -0.158177, 2.801, 1.0], [9, 0.0641201, -0.230024, 2.89843, 1.0], [10, 0.245667, -0.188468, 2.92372, 1.0], [11, 0.339171, -0.14863, 2.93586, 1.0], [12, -0.357466, -0.688592, 2.67401, 1.0], [13, -0.395513, -1.02004, 2.71583, 1.0], [14, -0.361793, -1.42731, 2.74483, 1.0], [15, -0.321109, -1.51097, 2.64685, 1.0], [16, -0.267601, -0.700742, 2.74594, 1.0], [17, -0.296444, -1.15284, 2.77491, 1.0], [18, -0.255029, -1.46318, 2.75142, 1.0], [19, -0.267436, -1.50624, 2.64491, 1.0], [20, -0.287244, -0.134617, 2.7104, 1.0], [21, 0.154374, -0.0993742, 2.22038, 1.0], [22, 0.100513, -0.0838025, 2.18718, 1.0], [23, 0.387293, -0.126534, 2.9098, 1.0], [24, 0.322756, -0.166763, 2.93817, 1.0]]
[[0, -0.31589, -0.7044, 2.74513, 1.0], [1, -0.3, -0.376572, 2.72977, 1.0], [2, -0.283541, -0.0565337, 2.69841, 1.0], [3, -0.249978, 0.0521456, 2.76208, 1.0], [4, -0.367886, -0.187024, 2.58013, 1.0], [5, -0.185963, -0.172597, 2.37964, 1.0], [6, 0.029223, -0.12945, 2.26275, 1.0], [7, 0.0920052, -0.109492, 2.21475, 1.0], [8, -0.132649, -0.161702, 2.80444, 1.0], [9, 0.0625369, -0.231234, 2.88776, 1.0], [10, 0.267294, -0.180534, 2.92202, 1.0], [11, 0.338812, -0.151709, 2.9145, 1.0], [12, -0.357034, -0.689381, 2.67486, 1.0], [13, -0.394691, -1.02052, 2.71737, 1.0], [14, -0.361899, -1.42796, 2.74534, 1.0], [15, -0.31017, -1.50275, 2.64195, 1.0], [16, -0.267473, -0.701146, 2.74615, 1.0], [17, -0.296423, -1.15253, 2.77502, 1.0], [18, -0.256086, -1.46413, 2.74871, 1.0], [19, -0.267735, -1.50694, 2.64461, 1.0], [20, -0.287866, -0.13578, 2.70904, 1.0], [21, 0.137686, -0.103273, 2.2009, 1.0], [22, 0.0865175, -0.087583, 2.17333, 1.0], [23, 0.391919, -0.130308, 2.88292, 1.0], [24, 0.373528, -0.152839, 2.86843, 1.0]]
[[0, -0.316389, -0.70518, 2.74559, 1.0], [1, -0.300575, -0.377898, 2.72934, 1.0], [2, -0.28405, -0.0580392, 2.69712, 1.0], [3, -0.250734, 0.0508012, 2.75969, 1.0], [4, -0.37311, -0.190046, 2.58228, 1.0], [5, -0.195509, -0.174248, 2.37785, 1.0], [6, 0.0250624, -0.128425, 2.25035, 1.0], [7, 0.0775703, -0.111194, 2.20298, 1.0], [8, -0.133803, -0.164301, 2.80624, 1.0], [9, 0.0634948, -0.232088, 2.87622, 1.0], [10, 0.265705, -0.180681, 2.918, 1.0], [11, 0.328461, -0.155923, 2.90133, 1.0], [12, -0.358043, -0.690425, 2.67613, 1.0], [13, -0.394175, -1.02144, 2.71906, 1.0], [14, -0.361779, -1.42908, 2.74537, 1.0], [15, -0.310894, -1.50356, 2.64107, 1.0], [16, -0.267583, -0.701794, 2.74599, 1.0], [17, -0.296498, -1.14842, 2.7754, 1.0], [18, -0.244048, -1.45126, 2.74738, 1.0], [19, -0.270301, -1.51842, 2.64745, 1.0], [20, -0.288405, -0.137268, 2.70792, 1.0], [21, 0.122638, -0.103023, 2.19236, 1.0], [22, 0.07264, -0.0936642, 2.16217, 1.0], [23, 0.389255, -0.122, 2.86563, 1.0], [24, 0.333167, -0.168607, 2.90067, 1.0]]
[[0, -0.31645, -0.706225, 2.74651, 1.0], [1, -0.300916, -0.378918, 2.72937, 1.0], [2, -0.284606, -0.0588765, 2.69666, 1.0], [3, -0.25126, 0.0500019, 2.75844, 1.0], [4, -0.376882, -0.191234, 2.58283, 1.0], [5, -0.206874, -0.176553, 2.37166, 1.0], [6, -0.0102093, -0.13718, 2.24012, 1.0], [7, 0.0620765, -0.11341, 2.19197, 1.0], [8, -0.134937, -0.165906, 2.80784, 1.0], [9, 0.0652737, -0.232954, 2.8662, 1.0], [10, 0.263833, -0.185941, 2.90016, 1.0], [11, 0.336265, -0.157065, 2.87731, 1.0], [12, -0.358308, -0.691562, 2.67832, 1.0], [13, -0.393646, -1.02273, 2.72021, 1.0], [14, -0.360757, -1.43176, 2.72824, 1.0], [15, -0.312958, -1.50829, 2.63923, 1.0], [16, -0.267377, -0.702862, 2.74595, 1.0], [17, -0.296522, -1.14838, 2.77543, 1.0], [18, -0.224145, -1.44201, 2.75278, 1.0], [19, -0.269243, -1.5128, 2.64465, 1.0], [20, -0.288902, -0.138146, 2.70755, 1.0], [21, 0.107525, -0.107366, 2.17898, 1.0], [22, 0.0549615, -0.0926621, 2.15233, 1.0], [23, 0.386096, -0.12534, 2.84252, 1.0], [24, 0.335708, -0.167069, 2.8793, 1.0]]
[[0, -0.31589, -0.707023, 2.747, 1.0], [1, -0.301307, -0.380107, 2.72915, 1.0], [2, -0.286561, -0.0606987, 2.69554, 1.0], [3, -0.252368, 0.047843, 2.75713, 1.0], [4, -0.379011, -0.193146, 2.58316, 1.0], [5, -0.214873, -0.176893, 2.3673, 1.0], [6, -0.0247066, -0.138326, 2.23714, 1.0], [7, 0.0474491, -0.114734, 2.17935, 1.0], [8, -0.137167, -0.168001, 2.80873, 1.0], [9, 0.068387, -0.232142, 2.8525, 1.0], [10, 0.254143, -0.194281, 2.85319, 1.0], [11, 0.351097, -0.153375, 2.84788, 1.0], [12, -0.357908, -0.692308, 2.67879, 1.0], [13, -0.393037, -1.02291, 2.72221, 1.0], [14, -0.357749, -1.43132, 2.73709, 1.0], [15, -0.312025, -1.50554, 2.64254, 1.0], [16, -0.26653, -0.703667, 2.74616, 1.0], [17, -0.293348, -1.14933, 2.7767, 1.0], [18, -0.229884, -1.44482, 2.75099, 1.0], [19, -0.27883, -1.51477, 2.64835, 1.0], [20, -0.290372, -0.139803, 2.70667, 1.0], [21, 0.0913928, -0.110292, 2.16778, 1.0], [22, 0.0400176, -0.098557, 2.13668, 1.0], [23, 0.398211, -0.130862, 2.81478, 1.0], [24, 0.367621, -0.114174, 2.8396, 1.0]]
[[0, -0.315902, -0.707892, 2.74745, 1.0], [1, -0.301934, -0.381093, 2.729, 1.0], [2, -0.287804, -0.0615009, 2.69491, 1.0], [3, -0.253013, 0.0469123, 2.75494, 1.0], [4, -0.382156, -0.194202, 2.58343, 1.0], [5, -0.223102, -0.179644, 2.36352, 1.0], [6, -0.032831, -0.13896, 2.2295, 1.0], [7, 0.0308835, -0.116128, 2.16552, 1.0], [8, -0.138529, -0.168911, 2.80923, 1.0], [9, 0.0735042, -0.229401, 2.83617, 1.0], [10, 0.267845, -0.189559, 2.84388, 1.0], [11, 0.336555, -0.158191, 2.83168, 1.0], [12, -0.358068, -0.693467, 2.67996, 1.0], [13, -0.393409, -1.02403, 2.72269, 1.0], [14, -0.359343, -1.43238, 2.73943, 1.0], [15, -0.311471, -1.5048, 2.64641, 1.0], [16, -0.266352, -0.704389, 2.74598, 1.0], [17, -0.290933, -1.1541, 2.77783, 1.0], [18, -0.23084, -1.4501, 2.74898, 1.0], [19, -0.278676, -1.514, 2.64746, 1.0], [20, -0.29147, -0.14067, 2.70613, 1.0], [21, 0.0705871, -0.107851, 2.14551, 1.0], [22, 0.015186, -0.0953407, 2.1285, 1.0], [23, 0.3874, -0.130248, 2.79472, 1.0], [24, 0.328088, -0.173793, 2.83417, 1.0]]
[[0, -0.319455, -0.720547, 2.74713, 1.0], [1, -0.30509, -0.387629, 2.72805, 1.0], [2, -0.289775, -0.063288, 2.69423, 1.0], [3, -0.254216, 0.0448412, 2.75342, 1.0], [4, -0.387163, -0.197001, 2.58502, 1.0], [5, -0.238001, -0.181099, 2.3581, 1.0], [6, -0.0451002, -0.140275, 2.21913, 1.0], [7, 0.0173527, -0.117209, 2.15417, 1.0], [8, -0.121344, -0.279279, 2.78582, 1.0], [9, 0.0794021, -0.226587, 2.82403, 1.0], [10, 0.268433, -0.188638, 2.83284, 1.0], [11, 0.329547, -0.160634, 2.81389, 1.0], [12, -0.365443, -0.703801, 2.68224, 1.0], [13, -0.393917, -1.03471, 2.72595, 1.0], [14, -0.355779, -1.44257, 2.74411, 1.0], [15, -0.311899, -1.50713, 2.62547, 1.0], [16, -0.265523, -0.721114, 2.74171, 1.0], [17, -0.290912, -1.15359, 2.77787, 1.0], [18, -0.231923, -1.44966, 2.74642, 1.0], [19, -0.274491, -1.50965, 2.64499, 1.0], [20, -0.293753, -0.143365, 2.70532, 1.0], [21, 0.053441, -0.11142, 2.13908, 1.0], [22, -0.0045258, -0.112584, 2.11616, 1.0], [23, 0.387685, -0.129948, 2.77428, 1.0], [24, 0.338969, -0.172722, 2.81011, 1.0]]
[[0, -0.319634, -0.72126, 2.74721, 1.0], [1, -0.306031, -0.38952, 2.7292, 1.0], [2, -0.291767, -0.0657104, 2.69731, 1.0], [3, -0.255479, 0.0422353, 2.75196, 1.0], [4, -0.389864, -0.197756, 2.58626, 1.0], [5, -0.24812, -0.181529, 2.3542, 1.0], [6, -0.0480408, -0.138227, 2.20266, 1.0], [7, 0.000616807, -0.116711, 2.14331, 1.0], [8, -0.117794, -0.271376, 2.79212, 1.0], [9, 0.0801092, -0.223994, 2.81158, 1.0], [10, 0.268567, -0.190646, 2.80708, 1.0], [11, 0.339948, -0.162781, 2.78295, 1.0], [12, -0.366153, -0.704634, 2.68261, 1.0], [13, -0.394354, -1.03496, 2.72861, 1.0], [14, -0.356642, -1.44283, 2.74709, 1.0], [15, -0.307129, -1.49121, 2.6582, 1.0], [16, -0.265346, -0.721465, 2.74159, 1.0], [17, -0.291257, -1.15176, 2.77795, 1.0], [18, -0.235194, -1.44838, 2.74636, 1.0], [19, -0.273853, -1.50824, 2.64562, 1.0], [20, -0.295475, -0.145747, 2.7078, 1.0], [21, 0.0355317, -0.110965, 2.13037, 1.0], [22, -0.0283681, -0.114797, 2.10702, 1.0], [23, 0.391456, -0.13788, 2.73554, 1.0], [24, 0.344381, -0.175826, 2.79167, 1.0]]
[[0, -0.319838, -0.721497, 2.74732, 1.0], [1, -0.306828, -0.390298, 2.72906, 1.0], [2, -0.293186, -0.0666398, 2.69667, 1.0], [3, -0.256383, 0.041085, 2.75033, 1.0], [4, -0.391975, -0.198878, 2.58734, 1.0], [5, -0.262809, -0.183393, 2.34761, 1.0], [6, -0.0737106, -0.139525, 2.18345, 1.0], [7, -0.0245648, -0.118472, 2.13276, 1.0], [8, -0.11879, -0.269854, 2.78878, 1.0], [9, 0.0821316, -0.223545, 2.79994, 1.0], [10, 0.333981, -0.176903, 2.76185, 1.0], [11, 0.380387, -0.150169, 2.73525, 1.0], [12, -0.366979, -0.704929, 2.68274, 1.0], [13, -0.394057, -1.03504, 2.72993, 1.0], [14, -0.357472, -1.44305, 2.74787, 1.0], [15, -0.307684, -1.48992, 2.65709, 1.0], [16, -0.26526, -0.721542, 2.74166, 1.0], [17, -0.291943, -1.1469, 2.77807, 1.0], [18, -0.237966, -1.44404, 2.74872, 1.0], [19, -0.27323, -1.50689, 2.64651, 1.0], [20, -0.296761, -0.146693, 2.7073, 1.0], [21, 0.0089259, -0.113258, 2.11295, 1.0], [22, -0.0446815, -0.113014, 2.09265, 1.0], [23, 0.415339, -0.141815, 2.70867, 1.0], [24, 0.347548, -0.17315, 2.76278, 1.0]]
[[0, -0.319848, -0.721553, 2.74744, 1.0], [1, -0.307133, -0.390886, 2.72892, 1.0], [2, -0.293993, -0.06791, 2.6958, 1.0], [3, -0.25816, 0.0401569, 2.74866, 1.0], [4, -0.394684, -0.200305, 2.58852, 1.0], [5, -0.279133, -0.184755, 2.34153, 1.0], [6, -0.092308, -0.140112, 2.17736, 1.0], [7, -0.047342, -0.118243, 2.12034, 1.0], [8, -0.120317, -0.267315, 2.7838, 1.0], [9, 0.0838571, -0.223426, 2.78424, 1.0], [10, 0.268983, -0.188557, 2.74468, 1.0], [11, 0.36388, -0.155594, 2.71057, 1.0], [12, -0.367341, -0.705022, 2.68292, 1.0], [13, -0.392816, -1.03444, 2.7332, 1.0], [14, -0.357028, -1.44275, 2.74804, 1.0], [15, -0.308628, -1.51187, 2.63627, 1.0], [16, -0.264829, -0.721454, 2.74189, 1.0], [17, -0.291587, -1.14735, 2.77831, 1.0], [18, -0.239162, -1.44664, 2.74963, 1.0], [19, -0.286913, -1.51406, 2.64207, 1.0], [20, -0.297444, -0.147812, 2.70664, 1.0], [21, -0.0137553, -0.114502, 2.10206, 1.0], [22, -0.0760965, -0.118161, 2.08572, 1.0], [23, 0.412645, -0.139374, 2.67556, 1.0], [24, 0.378024, -0.116288, 2.69311, 1.0]]
