Exercise,Video,Repetition,Start,End,Incomplete
Exercise_3,V9,6,0:00:12.86,0:00:15.50,0
Exercise_3,V9,7,0:00:15.50,0:00:18.06,0
Exercise_3,V9,8,0:00:18.06,0:00:20.98,0
Exercise_3,V9,9,0:00:20.98,0:00:23.86,0
Exercise_3,V9,10,0:00:23.86,0:00:26.18,0
Exercise_3,V9,11,0:00:26.18,0:00:28.74,0
Exercise_3,V9,12,0:00:28.74,0:00:31.38,0
Exercise_3,V9,13,0:00:31.38,0:00:33.66,0
Exercise_3,V10,1,0:00:00.82,0:00:03.34,0
Exercise_3,V10,2,0:00:03.34,0:00:05.86,0
Exercise_3,V10,3,0:00:05.86,0:00:08.90,0
Exercise_3,V10,4,0:00:08.90,0:00:11.90,0
Exercise_3,V10,5,0:00:11.90,0:00:14.70,0
Exercise_3,V10,6,0:00:14.70,0:00:18.58,0
Exercise_3,V10,7,0:00:18.58,0:00:23.42,0
Exercise_3,V10,8,0:00:23.42,0:00:27.86,0
Exercise_3,V10,9,0:00:27.86,0:00:30.82,0
Exercise_3,V10,10,0:00:30.82,0:00:34.06,0
Exercise_3,V10,11,0:00:34.06,0:00:37.62,0
Exercise_3,V11,1,0:00:00.62,0:00:03.18,0
Exercise_3,V11,2,0:00:03.18,0:00:05.94,0
Exercise_3,V11,3,0:00:05.94,0:00:08.90,0
Exercise_3,V11,4,0:00:08.90,0:00:11.74,0
Exercise_3,V11,5,0:00:11.74,0:00:14.70,0
Exercise_3,V11,6,0:00:14.70,0:00:18.50,0
Exercise_3,V11,7,0:00:18.50,0:00:21.18,0
Exercise_3,V11,8,0:00:21.18,0:00:23.86,0
Exercise_3,V11,9,0:00:23.86,0:00:26.38,0
Exercise_3,V11,10,0:00:26.38,0:00:28.82,0
Exercise_3,V11,11,0:00:28.82,0:00:31.42,0
Exercise_3,V11,12,0:00:31.42,0:00:33.86,0
Exercise_3,V12,1,0:00:00.00,0:00:04.06,0
Exercise_3,V12,2,0:00:04.06,0:00:07.78,0
Exercise_3,V12,3,0:00:07.78,0:00:11.22,0
Exercise_3,V12,4,0:00:11.22,0:00:14.78,0
Exercise_3,V12,5,0:00:14.78,0:00:18.62,0
Exercise_3,V12,6,0:00:18.62,0:00:22.42,0
Exercise_3,V12,7,0:00:22.42,0:00:24.98,0
Exercise_3,V12,8,0:00:24.98,0:00:28.46,0
Exercise_3,V12,9,0:00:28.46,0:00:31.30,0
Exercise_3,V12,10,0:00:31.30,0:00:34.18,0
Exercise_3,V12,11,0:00:34.18,0:00:36.58,0
Exercise_3,V12,12,0:00:36.58,0:00:38.62,0
Exercise_3,V13,1,0:00:01.50,0:00:04.38,0
Exercise_3,V13,2,0:00:04.38,0:00:07.58,0
Exercise_3,V13,3,0:00:07.58,0:00:10.70,0
Exercise_3,V13,4,0:00:10.70,0:00:15.06,0
Exercise_3,V13,5,0:00:15.06,0:00:18.18,0
Exercise_3,V13,6,0:00:18.18,0:00:21.42,0
Exercise_3,V13,7,0:00:21.42,0:00:24.62,0
Exercise_3,V13,8,0:00:24.62,0:00:29.10,0
Exercise_3,V14,1,0:00:00.00,0:00:08.86,0
Exercise_3,V14,2,0:00:08.86,0:00:16.42,0
Exercise_3,V15,1,0:00:02.46,0:00:05.78,0
Exercise_3,V15,2,0:00:05.78,0:00:08.54,0
Exercise_3,V15,3,0:00:08.54,0:00:11.34,0
Exercise_3,V15,4,0:00:11.34,0:00:13.98,0
Exercise_3,V15,5,0:00:13.98,0:00:16.90,0
Exercise_3,V15,6,0:00:16.90,0:00:19.62,0
Exercise_3,V15,7,0:00:19.62,0:00:22.74,0
Exercise_3,V15,8,0:00:22.74,0:00:25.26,0
Exercise_3,V15,9,0:00:25.26,0:00:27.74,0
Exercise_3,V15,10,0:00:27.74,0:00:30.34,0
Exercise_3,V15,11,0:00:30.34,0:00:33.26,0
Exercise_3,V16,1,0:00:09.54,0:00:11.94,0
Exercise_3,V16,2,0:00:11.94,0:00:14.06,0
Exercise_3,V16,3,0:00:14.06,0:00:16.30,0
Exercise_3,V16,4,0:00:16.30,0:00:18.70,0
Exercise_3,V16,5,0:00:18.70,0:00:21.90,0
Exercise_3,V16,6,0:00:21.90,0:00:25.38,0
Exercise_3,V16,7,0:00:25.38,0:00:27.90,0
Exercise_3,V16,8,0:00:27.90,0:00:30.30,0
Exercise_3,V16,9,0:00:30.30,0:00:32.90,0
Exercise_3,V16,10,0:00:32.90,0:00:35.54,0
Exercise_3,V17,1,0:00:02.94,0:00:05.86,0
Exercise_3,V17,2,0:00:05.86,0:00:08.78,0
Exercise_3,V17,3,0:00:08.78,0:00:11.30,0
Exercise_3,V17,4,0:00:11.30,0:00:14.22,0
Exercise_3,V17,5,0:00:14.22,0:00:17.18,0
Exercise_3,V17,6,0:00:17.18,0:00:19.74,0
Exercise_3,V18,1,0:00:07.22,0:00:10.78,0
Exercise_3,V18,2,0:00:10.78,0:00:12.70,0
Exercise_3,V18,3,0:00:12.70,0:00:14.62,0
Exercise_3,V18,4,0:00:14.62,0:00:16.62,0
Exercise_3,V18,5,0:00:16.62,0:00:19.66,0
Exercise_3,V18,6,0:00:19.66,0:00:22.14,0
Exercise_3,V18,7,0:00:22.14,0:00:23.78,0
Exercise_3,V18,8,0:00:23.78,0:00:25.50,0
Exercise_3,V18,9,0:00:25.50,0:00:27.54,0
Exercise_3,V18,10,0:00:27.54,0:00:29.78,0
Exercise_3,V18,11,0:00:29.78,0:00:32.14,0
Exercise_3,V19,1,0:00:05.86,0:00:09.42,0
Exercise_3,V19,2,0:00:09.42,0:00:12.94,0
Exercise_3,V19,3,0:00:12.94,0:00:16.62,0
Exercise_3,V19,4,0:00:16.62,0:00:20.18,0
Exercise_3,V19,5,0:00:20.18,0:00:24.06,0
Exercise_3,V19,6,0:00:24.06,0:00:28.58,0
Exercise_3,V19,7,0:00:28.58,0:00:31.82,0
Exercise_3,V19,8,0:00:31.82,0:00:34.98,0
Exercise_3,V19,9,0:00:34.98,0:00:38.34,0
Exercise_3,V19,10,0:00:38.34,0:00:41.26,0
Exercise_3,V20,1,0:00:00.00,0:00:03.90,0
Exercise_3,V20,2,0:00:03.90,0:00:06.70,0
Exercise_3,V20,3,0:00:06.70,0:00:08.98,0
Exercise_3,V20,4,0:00:08.98,0:00:10.98,0
Exercise_3,V20,5,0:00:10.98,0:00:13.54,0
Exercise_3,V20,6,0:00:13.54,0:00:16.10,0
Exercise_3,V20,7,0:00:16.10,0:00:18.94,0
Exercise_3,V20,8,0:00:18.94,0:00:21.78,0
Exercise_3,V20,9,0:00:21.78,0:00:24.66,0
Exercise_3,V20,10,0:00:24.66,0:00:27.42,0
Exercise_3,V21,1,0:00:02.46,0:00:06.58,0
Exercise_3,V21,2,0:00:06.58,0:00:10.46,0
Exercise_3,V21,3,0:00:10.46,0:00:15.26,0
Exercise_3,V21,4,0:00:15.26,0:00:19.78,0
Exercise_3,V21,5,0:00:19.78,0:00:24.22,0
Exercise_3,V21,6,0:00:24.22,0:00:28.14,0
Exercise_3,V22,1,0:00:02.14,0:00:04.86,0
Exercise_3,V22,2,0:00:04.86,0:00:06.94,0
Exercise_3,V22,3,0:00:07.70,0:00:10.06,0
Exercise_3,V22,4,0:00:11.78,0:00:13.94,0
Exercise_3,V22,5,0:00:13.94,0:00:15.86,0
Exercise_3,V22,6,0:00:15.86,0:00:17.62,0
Exercise_3,V22,7,0:00:17.62,0:00:20.70,0
Exercise_3,V22,8,0:00:22.06,0:00:24.22,0
Exercise_3,V22,9,0:00:24.22,0:00:26.30,0
Exercise_3,V22,10,0:00:26.30,0:00:28.38,0
Exercise_3,V23,1,0:00:01.82,0:00:04.78,0
Exercise_3,V23,2,0:00:04.78,0:00:07.42,0
Exercise_3,V23,3,0:00:07.42,0:00:09.66,0
Exercise_3,V23,4,0:00:09.66,0:00:12.26,0
Exercise_3,V23,5,0:00:14.34,0:00:17.34,0
Exercise_3,V23,6,0:00:17.34,0:00:19.98,0
Exercise_3,V23,7,0:00:19.98,0:00:22.94,0
Exercise_3,V23,8,0:00:22.94,0:00:25.70,0
Exercise_3,V24,1,0:00:02.10,0:00:05.47,0
Exercise_3,V24,2,0:00:05.47,0:00:08.47,0
Exercise_3,V24,3,0:00:08.47,0:00:11.47,0
Exercise_3,V24,4,0:00:11.47,0:00:14.89,0
Exercise_3,V24,5,0:00:14.89,0:00:17.47,0
Exercise_3,V24,6,0:00:17.47,0:00:20.14,0
Exercise_3,V25,1,0:00:00.00,0:00:02.94,0
Exercise_3,V25,2,0:00:02.94,0:00:06.26,0
Exercise_3,V25,3,0:00:06.26,0:00:09.54,0
Exercise_3,V25,4,0:00:09.54,0:00:12.54,0
Exercise_3,V26,1,0:00:00.70,0:00:04.54,0
Exercise_3,V26,2,0:00:04.54,0:00:08.54,0
Exercise_3,V26,3,0:00:08.54,0:00:12.34,0
Exercise_3,V26,4,0:00:12.34,0:00:15.98,0
Exercise_3,V26,5,0:00:15.98,0:00:19.98,0
Exercise_3,V26,6,0:00:19.98,0:00:23.38,0
Exercise_3,V26,7,0:00:23.38,0:00:26.74,0
Exercise_3,V26,8,0:00:26.74,0:00:30.66,0
Exercise_3,V26,9,0:00:30.66,0:00:33.90,0
Exercise_3,V27,1,0:00:06.14,0:00:09.90,0
Exercise_3,V27,2,0:00:09.90,0:00:12.66,0
Exercise_3,V27,3,0:00:12.66,0:00:15.66,0
Exercise_3,V27,4,0:00:15.66,0:00:18.78,0
Exercise_3,V27,5,0:00:18.78,0:00:21.66,0
Exercise_3,V27,6,0:00:22.90,0:00:25.78,0
Exercise_3,V27,7,0:00:25.78,0:00:28.18,0
Exercise_3,V27,8,0:00:28.18,0:00:30.82,0
Exercise_3,V27,9,0:00:30.82,0:00:33.50,0
Exercise_3,V27,10,0:00:33.50,0:00:36.26,0
Exercise_3,V28,1,0:00:00.00,0:00:02.10,0
Exercise_3,V28,2,0:00:02.10,0:00:04.34,0
Exercise_3,V28,3,0:00:04.34,0:00:05.98,0
Exercise_3,V28,4,0:00:05.98,0:00:08.02,0
Exercise_3,V28,5,0:00:08.02,0:00:10.22,0
Exercise_3,V28,6,0:00:10.22,0:00:11.86,0
Exercise_3,V28,7,0:00:11.86,0:00:13.74,0
Exercise_3,V28,8,0:00:13.74,0:00:15.74,0
Exercise_3,V28,9,0:00:15.74,0:00:17.78,0
Exercise_3,V28,10,0:00:17.78,0:00:19.86,0
Exercise_3,V29,1,0:00:03.86,0:00:07.46,0
Exercise_3,V29,2,0:00:07.46,0:00:10.50,0
Exercise_3,V29,3,0:00:10.50,0:00:14.22,0
Exercise_3,V29,4,0:00:14.22,0:00:18.14,0
Exercise_3,V29,5,0:00:18.14,0:00:21.62,0
Exercise_3,V29,6,0:00:21.62,0:00:25.06,0
Exercise_3,V29,7,0:00:25.06,0:00:28.94,0
Exercise_3,V29,8,0:00:32.58,0:00:35.70,0
Exercise_3,V29,9,0:00:35.70,0:00:39.30,0
Exercise_3,V29,10,0:00:39.30,0:00:43.10,0
Exercise_3,V29,11,0:00:43.10,0:00:46.98,0
Exercise_3,V29,12,0:00:46.98,0:00:50.74,0
Exercise_3,V30,1,0:00:01.50,0:00:04.26,0
Exercise_3,V30,2,0:00:04.26,0:00:06.42,0
Exercise_3,V30,3,0:00:06.42,0:00:08.62,0
Exercise_3,V30,4,0:00:08.62,0:00:10.82,0
Exercise_3,V30,5,0:00:10.82,0:00:13.02,0
Exercise_3,V30,6,0:00:13.02,0:00:15.46,0
Exercise_3,V30,7,0:00:15.46,0:00:17.50,0
Exercise_3,V30,8,0:00:17.50,0:00:19.54,0
Exercise_3,V30,9,0:00:19.54,0:00:21.54,0
Exercise_3,V30,10,0:00:21.54,0:00:23.34,0
Exercise_3,V31,1,0:00:11.66,0:00:19.02,0
Exercise_3,V31,2,0:00:19.02,0:00:24.90,0
Exercise_3,V31,3,0:00:24.90,0:00:30.78,0
Exercise_3,V31,4,0:00:30.78,0:00:35.58,0
Exercise_3,V31,5,0:00:35.58,0:00:40.42,0
Exercise_3,V31,6,0:00:40.42,0:00:45.50,0
Exercise_3,V31,7,0:00:49.02,0:00:53.06,0
Exercise_3,V31,8,0:00:53.06,0:00:56.98,0
Exercise_3,V31,9,0:00:56.98,0:01:00.74,0
Exercise_3,V31,10,0:01:00.74,0:01:04.06,0
Exercise_3,V31,11,0:01:04.06,0:01:07.82,0
Exercise_3,V31,12,0:01:07.82,0:01:11.18,0
Exercise_3,V32,1,0:00:08.98,0:00:11.14,0
Exercise_3,V32,2,0:00:11.14,0:00:13.50,0
Exercise_3,V32,3,0:00:13.50,0:00:16.02,0
Exercise_3,V32,4,0:00:16.02,0:00:18.58,0
Exercise_3,V32,5,0:00:18.58,0:00:21.14,0
Exercise_3,V32,6,0:00:21.14,0:00:23.62,0
Exercise_3,V32,7,0:00:25.78,0:00:28.10,0
Exercise_3,V32,8,0:00:28.10,0:00:30.42,0
Exercise_3,V32,9,0:00:30.42,0:00:32.94,0
Exercise_3,V32,10,0:00:32.94,0:00:35.38,0
Exercise_3,V32,11,0:00:35.38,0:00:37.78,0
Exercise_3,V33,1,0:00:00.70,0:00:07.14,0
Exercise_3,V33,2,0:00:07.14,0:00:12.82,0
Exercise_3,V33,3,0:00:12.82,0:00:18.78,0
Exercise_3,V33,4,0:00:18.78,0:00:24.34,0
Exercise_3,V33,5,0:00:24.34,0:00:29.90,0
Exercise_3,V33,6,0:00:29.90,0:00:35.70,0
Exercise_3,V33,7,0:00:35.70,0:00:41.02,0
Exercise_3,V33,8,0:00:41.02,0:00:46.26,0
Exercise_3,V33,9,0:00:46.26,0:00:51.18,0
Exercise_3,V33,10,0:00:51.18,0:00:55.90,0
Exercise_3,V33,11,0:00:55.90,0:01:00.98,0
Exercise_3,V33,12,0:01:03.82,0:01:08.10,0
Exercise_3,V33,13,0:01:08.10,0:01:12.86,0
Exercise_3,V33,14,0:01:12.86,0:01:17.46,0
Exercise_3,V34,1,0:00:01.38,0:00:03.86,0
Exercise_3,V34,2,0:00:03.86,0:00:06.18,0
Exercise_3,V34,3,0:00:06.18,0:00:08.62,0
Exercise_3,V34,4,0:00:08.62,0:00:11.02,0
Exercise_3,V34,5,0:00:11.02,0:00:13.34,0
Exercise_3,V34,6,0:00:13.34,0:00:15.78,0
Exercise_3,V34,7,0:00:15.78,0:00:18.10,0
Exercise_3,V35,1,0:00:01.62,0:00:04.26,0
Exercise_3,V35,2,0:00:04.26,0:00:06.50,0
Exercise_3,V35,3,0:00:06.50,0:00:09.10,0
Exercise_3,V35,4,0:00:09.10,0:00:11.38,0
Exercise_3,V35,5,0:00:11.38,0:00:13.50,0
Exercise_3,V35,6,0:00:14.42,0:00:17.38,0
Exercise_3,V35,7,0:00:17.38,0:00:19.66,0
Exercise_3,V35,8,0:00:19.66,0:00:21.94,0
Exercise_3,V35,9,0:00:21.94,0:00:24.14,0
Exercise_3,V35,10,0:00:24.14,0:00:26.74,0
Exercise_3,V36,1,0:00:00.62,0:00:02.94,0
Exercise_3,V36,2,0:00:02.94,0:00:05.34,0
Exercise_3,V36,3,0:00:05.34,0:00:07.66,0
Exercise_3,V36,4,0:00:07.66,0:00:10.10,0
Exercise_3,V36,5,0:00:10.10,0:00:12.66,0
Exercise_3,V36,6,0:00:12.66,0:00:15.02,0
Exercise_3,V36,7,0:00:15.02,0:00:17.34,0
Exercise_3,V37,1,0:00:00.94,0:00:02.90,0
Exercise_3,V37,2,0:00:02.90,0:00:04.66,0
Exercise_3,V37,3,0:00:04.66,0:00:06.30,0
Exercise_3,V37,4,0:00:06.30,0:00:08.02,0
Exercise_3,V37,5,0:00:08.02,0:00:10.06,0
Exercise_3,V37,6,0:00:11.10,0:00:13.46,0
Exercise_3,V37,7,0:00:13.46,0:00:15.38,0
Exercise_3,V37,8,0:00:15.38,0:00:17.38,0
Exercise_3,V37,9,0:00:17.38,0:00:19.26,0
Exercise_3,V37,10,0:00:19.26,0:00:20.98,1
Exercise_3,V38,1,0:00:05.86,0:00:08.58,0
Exercise_3,V38,2,0:00:08.58,0:00:10.86,0
Exercise_3,V38,3,0:00:10.86,0:00:13.02,0
Exercise_3,V38,4,0:00:13.02,0:00:15.38,0
Exercise_3,V38,5,0:00:15.38,0:00:17.50,1
Exercise_3,V38,6,0:00:18.82,0:00:21.38,0
Exercise_3,V38,7,0:00:21.38,0:00:23.94,0
Exercise_3,V38,8,0:00:23.94,0:00:26.26,0
Exercise_3,V38,9,0:00:26.26,0:00:28.82,0
Exercise_3,V39,1,0:00:01.82,0:00:05.02,0
Exercise_3,V39,2,0:00:05.02,0:00:07.42,0
Exercise_3,V39,3,0:00:07.42,0:00:09.54,0
Exercise_3,V39,4,0:00:09.54,0:00:11.70,0
Exercise_3,V39,5,0:00:11.70,0:00:14.30,0
Exercise_3,V39,6,0:00:14.30,0:00:15.42,1
Exercise_3,V39,7,0:00:15.78,0:00:17.86,0
Exercise_3,V39,8,0:00:17.86,0:00:20.02,0
Exercise_3,V39,9,0:00:20.02,0:00:22.10,0
Exercise_3,V39,10,0:00:22.10,0:00:24.34,0
Exercise_3,V39,11,0:00:24.34,0:00:26.34,0
Exercise_3,V40,1,0:00:02.94,0:00:06.38,0
Exercise_3,V40,2,0:00:06.38,0:00:09.58,0
Exercise_3,V40,3,0:00:09.58,0:00:12.70,0
Exercise_3,V40,4,0:00:12.70,0:00:15.66,0
Exercise_3,V40,5,0:00:17.46,0:00:20.58,0
Exercise_3,V40,6,0:00:20.58,0:00:23.42,0
Exercise_3,V40,7,0:00:23.42,0:00:26.46,0
Exercise_3,V40,8,0:00:26.46,0:00:29.38,0
Exercise_3,V40,9,0:00:29.38,0:00:31.34,1
Exercise_3,V41,1,0:00:00.94,0:00:03.86,0
Exercise_3,V41,2,0:00:03.86,0:00:06.62,0
Exercise_3,V41,3,0:00:06.62,0:00:09.22,0
Exercise_3,V41,4,0:00:09.22,0:00:11.82,0
Exercise_3,V41,5,0:00:11.82,0:00:14.62,0
Exercise_3,V41,6,0:00:14.62,0:00:17.02,0
Exercise_3,V41,7,0:00:17.02,0:00:19.74,0
Exercise_3,V41,8,0:00:19.74,0:00:21.50,1
Exercise_3,V42,1,0:00:01.58,0:00:05.18,0
Exercise_3,V42,2,0:00:05.18,0:00:09.50,0
Exercise_3,V42,3,0:00:09.50,0:00:13.82,0
Exercise_3,V42,4,0:00:13.82,0:00:16.94,0
Exercise_3,V42,5,0:00:16.94,0:00:20.14,0
Exercise_3,V42,6,0:00:20.14,0:00:23.50,0
Exercise_3,V42,7,0:00:23.50,0:00:25.70,0
Exercise_3,V43,1,0:00:00.00,0:00:02.10,0
Exercise_3,V43,2,0:00:02.10,0:00:04.50,0
Exercise_3,V43,3,0:00:04.50,0:00:06.82,0
Exercise_3,V43,4,0:00:06.82,0:00:09.22,0
Exercise_3,V43,5,0:00:09.22,0:00:11.10,0
Exercise_3,V43,6,0:00:11.10,0:00:12.50,1
Exercise_3,V43,7,0:00:13.70,0:00:16.82,0
Exercise_3,V43,8,0:00:16.82,0:00:20.14,0
Exercise_3,V43,9,0:00:20.14,0:00:23.50,0
Exercise_3,V43,10,0:00:23.50,0:00:28.02,0
Exercise_3,V43,11,0:00:28.02,0:00:29.94,0
Exercise_3,V43,12,0:00:29.94,0:00:31.98,0
Exercise_3,V44,1,0:00:10.34,0:00:13.46,0
Exercise_3,V44,2,0:00:13.46,0:00:16.62,0
Exercise_3,V44,3,0:00:16.62,0:00:19.62,0
Exercise_3,V44,4,0:00:19.62,0:00:22.98,0
Exercise_3,V44,5,0:00:22.98,0:00:26.46,0
Exercise_3,V44,6,0:00:26.46,0:00:29.94,0
Exercise_3,V44,7,0:00:29.94,0:00:33.22,0
Exercise_3,V45,1,0:00:00.00,0:00:04.68,0
Exercise_3,V45,2,0:00:04.68,0:00:12.36,0
Exercise_3,V45,3,0:00:12.36,0:00:17.96,0
Exercise_3,V45,4,0:00:17.96,0:00:24.80,0
Exercise_3,V45,5,0:00:24.80,0:00:30.48,0
Exercise_3,V45,6,0:00:30.48,0:00:32.48,0
Exercise_3,V46,1,0:00:02.48,0:00:06.76,0
Exercise_3,V46,2,0:00:06.76,0:00:10.72,0
Exercise_3,V46,3,0:00:10.72,0:00:14.36,0
Exercise_3,V46,4,0:00:14.36,0:00:18.36,0
Exercise_3,V46,5,0:00:18.36,0:00:21.28,0
Exercise_3,V46,6,0:00:21.28,0:00:24.60,0
Exercise_3,V46,7,0:00:24.60,0:00:28.04,0
Exercise_3,V46,8,0:00:28.04,0:00:30.04,0
Exercise_3,V47,1,0:00:01.20,0:00:03.37,0
Exercise_3,V47,2,0:00:03.37,0:00:05.58,0
Exercise_3,V47,3,0:00:05.58,0:00:07.83,0
Exercise_3,V47,4,0:00:07.83,0:00:10.04,0
Exercise_3,V47,5,0:00:10.04,0:00:12.05,0
Exercise_3,V47,6,0:00:12.05,0:00:14.91,0
Exercise_3,V48,1,0:00:02.00,0:00:04.96,0
Exercise_3,V48,2,0:00:04.96,0:00:07.84,0
Exercise_3,V48,3,0:00:07.84,0:00:10.00,0
Exercise_3,V48,4,0:00:10.00,0:00:12.56,0
Exercise_3,V48,5,0:00:12.56,0:00:15.52,0
Exercise_3,V48,6,0:00:19.76,0:00:22.60,0
Exercise_3,V48,7,0:00:22.60,0:00:25.96,0
Exercise_3,V48,8,0:00:25.96,0:00:29.72,0
Exercise_3,V48,9,0:00:29.72,0:00:32.52,0
Exercise_3,V49,1,0:00:00.76,0:00:05.08,0
Exercise_3,V49,2,0:00:05.08,0:00:07.56,0
Exercise_3,V49,3,0:00:07.56,0:00:09.84,0
Exercise_3,V49,4,0:00:09.84,0:00:12.04,0
Exercise_3,V49,5,0:00:12.04,0:00:14.48,0
Exercise_3,V49,6,0:00:14.48,0:00:16.16,0
Exercise_3,V49,7,0:00:16.16,0:00:18.24,0
Exercise_3,V49,8,0:00:18.24,0:00:20.40,0
Exercise_3,V49,9,0:00:20.40,0:00:22.64,0
Exercise_3,V50,1,0:00:01.28,0:00:03.68,0
Exercise_3,V50,2,0:00:03.68,0:00:05.84,0
Exercise_3,V50,3,0:00:05.84,0:00:07.88,0
Exercise_3,V50,4,0:00:07.88,0:00:09.96,0
Exercise_3,V50,5,0:00:09.96,0:00:12.56,0
Exercise_3,V50,6,0:00:12.56,0:00:15.04,0
Exercise_3,V50,7,0:00:15.04,0:00:17.48,0
Exercise_3,V50,8,0:00:17.48,0:00:19.52,0
Exercise_3,V50,9,0:00:19.52,0:00:21.52,0
Exercise_3,V50,10,0:00:21.52,0:00:23.68,0
Exercise_3,V51,1,0:00:00.60,0:00:07.04,0
Exercise_3,V51,2,0:00:07.04,0:00:12.36,0
Exercise_3,V51,3,0:00:12.36,0:00:17.56,0
Exercise_3,V51,4,0:00:17.56,0:00:22.68,0
Exercise_3,V51,5,0:00:22.68,0:00:28.72,0
Exercise_3,V51,6,0:00:28.72,0:00:34.68,0
Exercise_3,V51,7,0:00:34.68,0:00:39.48,0
Exercise_3,V51,8,0:00:39.48,0:00:44.28,0
Exercise_3,V51,9,0:00:44.28,0:00:49.16,0
Exercise_3,V51,10,0:00:49.16,0:00:54.28,0
Exercise_3,V52,1,0:00:02.08,0:00:06.08,0
Exercise_3,V52,2,0:00:06.08,0:00:09.08,0
