[['2, k, 0', [-7.47697, 92.62759, 1.0]], ['2, k, 1', [-5.8700947423552154, 126.15321687119254, 1.0]], ['2, k, 2', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 3', [-4.27367279697897, 158.41594066722814, 1.0]], ['2, k, 4', [14.362701140263567, 149.81006085750892, 1.0]], ['2, k, 5', [35.609698749040604, 136.45454090155377, 1.0]], ['2, k, 6', [50.425281580684086, 153.35393130064074, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.339699741234, 149.79308863384, 1.0]], ['2, k, 9', [-42.02129180352946, 130.56545846065862, 1.0]], ['2, k, 10', [-61.50221135593231, 142.2119403096488, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.566922336494951, 92.05330828827525, 1.0]], ['2, k, 13', [0.603543155774062, 51.16611135806776, 1.0]], ['2, k, 14', [-0.011659074274189551, 12.87608676654559, 1.0]], ['2, k, 15', [0.24539091500115878, 4.345669524029569, 1.0]], ['2, k, 16', [-16.241798073915298, 92.80345689345434, 1.0]], ['2, k, 17', [-20.787029252918998, 49.48588976725491, 1.0]], ['2, k, 18', [-27.31055595876221, 11.618672445586647, 1.0]], ['2, k, 19', [-29.506903013100757, 3.9259291349595564, 1.0]], ['2, k, 20', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.608454, 93.62156, 1.0]], ['2, k, 1', [7.187691960649473, 124.61065204763496, 1.0]], ['2, k, 2', [13.13668003747552, 147.72940189555126, 1.0]], ['2, k, 3', [14.80332505786803, 154.22304565501713, 1.0]], ['2, k, 4', [32.90714846465697, 147.74485372549714, 1.0]], ['2, k, 5', [49.83686874055918, 128.5281343889845, 1.0]], ['2, k, 6', [66.26910897911836, 137.95607874912537, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.063576296279891, 145.96927065925976, 1.0]], ['2, k, 9', [-26.511917539376803, 142.28545382154905, 1.0]], ['2, k, 10', [-45.345003476504644, 155.8176479422094, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.143870927689482, 90.59510148264123, 1.0]], ['2, k, 13', [1.5173250720192275, 53.867699382412965, 1.0]], ['2, k, 14', [0.8644184388413225, 11.646149609084034, 1.0]], ['2, k, 15', [1.3719763420085818, 3.4694014066795784, 1.0]], ['2, k, 16', [-9.628092875354211, 96.26388544678687, 1.0]], ['2, k, 17', [-18.265492799632476, 134.43370237657876, 1.0]], ['2, k, 18', [-17.25339309500024, 96.01773590424233, 1.0]], ['2, k, 19', [-16.909596195283846, 87.92305509106666, 1.0]], ['2, k, 20', [13.13668003747552, 147.72940189555126, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.34141199999999994, 93.30589599999999, 1.0]], ['2, k, 1', [7.5249359852033395, 124.31440756638207, 1.0]], ['2, k, 2', [13.519477463153121, 147.4588955031823, 1.0]], ['2, k, 3', [15.193655123982833, 153.96621530133655, 1.0]], ['2, k, 4', [33.297457534553565, 147.52276636308048, 1.0]], ['2, k, 5', [49.877343248975805, 128.35110617485802, 1.0]], ['2, k, 6', [66.31110083819242, 137.6786771899986, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.570332335222755, 145.77444071598723, 1.0]], ['2, k, 9', [-26.323108679065857, 142.38651606481977, 1.0]], ['2, k, 10', [-45.898516337827104, 156.46484633234596, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.390004808148907, 90.44295992892309, 1.0]], ['2, k, 13', [1.5960279470174017, 53.69414083289353, 1.0]], ['2, k, 14', [0.9591570224456256, 11.662586237313903, 1.0]], ['2, k, 15', [1.4560501978545022, 3.4915562783821805, 1.0]], ['2, k, 16', [-9.352868377419313, 95.7446055730441, 1.0]], ['2, k, 17', [-17.69344233008718, 134.1382372335823, 1.0]], ['2, k, 18', [-17.69167438160326, 96.23062462453211, 1.0]], ['2, k, 19', [-17.447113627652097, 88.25296475929296, 1.0]], ['2, k, 20', [13.519477463153121, 147.4588955031823, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.5935520000000001, 93.113206, 1.0]], ['2, k, 1', [7.340522145777624, 124.1944633838967, 1.0]], ['2, k, 2', [13.368563082245439, 147.3853088231716, 1.0]], ['2, k, 3', [15.046274019983558, 153.90132320814485, 1.0]], ['2, k, 4', [33.125686091116684, 147.4908913609345, 1.0]], ['2, k, 5', [49.593923035013304, 128.2137802253463, 1.0]], ['2, k, 6', [66.03914178222215, 137.4593390542717, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.448553034551329, 145.7762526783268, 1.0]], ['2, k, 9', [-26.297498607362165, 142.60726889242136, 1.0]], ['2, k, 10', [-46.700667198566464, 157.23256350236625, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.047585829564882, 90.35993366734436, 1.0]], ['2, k, 13', [1.1174557967646734, 53.713102552751316, 1.0]], ['2, k, 14', [0.4957337729903054, 11.824759482020639, 1.0]], ['2, k, 15', [0.9810146785637812, 3.636488449601261, 1.0]], ['2, k, 16', [-9.434560931700842, 95.37305053137862, 1.0]], ['2, k, 17', [-17.71582808160345, 133.8586926445654, 1.0]], ['2, k, 18', [-18.559878621301262, 96.6095472150194, 1.0]], ['2, k, 19', [-18.385552749407555, 88.5587483652965, 1.0]], ['2, k, 20', [13.368563082245439, 147.3853088231716, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.6874939999999999, 92.927838, 1.0]], ['2, k, 1', [7.298801033739563, 124.0600134515747, 1.0]], ['2, k, 2', [13.341201289199415, 147.29225691106532, 1.0]], ['2, k, 3', [15.020053701487242, 153.81624632850983, 1.0]], ['2, k, 4', [33.06036815213495, 147.42658931314318, 1.0]], ['2, k, 5', [49.428768486573816, 128.03624013631216, 1.0]], ['2, k, 6', [65.8607460507101, 137.39548958004147, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.221532627786164, 145.75837150023054, 1.0]], ['2, k, 9', [-26.112830499703083, 142.73670878180081, 1.0]], ['2, k, 10', [-47.33246180250835, 157.73726416451666, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.886409649908901, 90.2893559799843, 1.0]], ['2, k, 13', [0.8599849171303005, 53.68160727925636, 1.0]], ['2, k, 14', [0.257938062353832, 11.83209340189105, 1.0]], ['2, k, 15', [0.73531961776656, 3.6526581942828837, 1.0]], ['2, k, 16', [-9.37445617630733, 95.02132293873994, 1.0]], ['2, k, 17', [-18.206084200364955, 133.65529515998693, 1.0]], ['2, k, 18', [-19.67617744870863, 97.37825615385717, 1.0]], ['2, k, 19', [-19.5904561702129, 89.34035236529357, 1.0]], ['2, k, 20', [13.341201289199415, 147.29225691106532, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.728084, 92.738276, 1.0]], ['2, k, 1', [7.29637173575713, 123.93728986948028, 1.0]], ['2, k, 2', [13.350960002773158, 147.23224841712107, 1.0]], ['2, k, 3', [15.02941716189552, 153.77168364883474, 1.0]], ['2, k, 4', [33.03890171721437, 147.38448957745132, 1.0]], ['2, k, 5', [49.32658334833113, 127.88333189430408, 1.0]], ['2, k, 6', [65.74137930266, 137.36358248001122, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.910269146648771, 145.7574143671062, 1.0]], ['2, k, 9', [-26.198976680165337, 142.8334437264701, 1.0]], ['2, k, 10', [-47.566397300761565, 157.59759100787394, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.76405446836216, 90.20181700917703, 1.0]], ['2, k, 13', [0.7351811879641383, 53.64665302016772, 1.0]], ['2, k, 14', [0.16290129218893545, 11.845968419862274, 1.0]], ['2, k, 15', [0.6476139021805136, 3.6042518898892446, 1.0]], ['2, k, 16', [-9.273587837659402, 94.70698025689019, 1.0]], ['2, k, 17', [-19.23278413557335, 133.25431155763673, 1.0]], ['2, k, 18', [-21.32183235605667, 97.5818853183639, 1.0]], ['2, k, 19', [-21.349539764371738, 89.7833908418519, 1.0]], ['2, k, 20', [13.350960002773158, 147.23224841712107, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.770528, 92.59308999999999, 1.0]], ['2, k, 1', [7.252932578416567, 123.8281469126436, 1.0]], ['2, k, 2', [13.295386649380633, 147.15994530180467, 1.0]], ['2, k, 3', [14.969440270969194, 153.70767889857376, 1.0]], ['2, k, 4', [32.962595049791105, 147.32525926722474, 1.0]], ['2, k, 5', [49.18267238872237, 127.72130267805898, 1.0]], ['2, k, 6', [65.57793786991374, 137.34811343117764, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.678408850936199, 145.76391167890912, 1.0]], ['2, k, 9', [-26.322153575390765, 142.94189770986623, 1.0]], ['2, k, 10', [-47.8329715595988, 157.59702938860147, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.646966170174493, 90.11168910162507, 1.0]], ['2, k, 13', [0.639842424522544, 53.61580350349755, 1.0]], ['2, k, 14', [0.09027654626195225, 11.880989382352354, 1.0]], ['2, k, 15', [0.5901977379624173, 3.6014248658186094, 1.0]], ['2, k, 16', [-9.19881228743147, 94.53868662675764, 1.0]], ['2, k, 17', [-20.63630336897979, 132.70851401681796, 1.0]], ['2, k, 18', [-23.433196898215073, 97.54468707577635, 1.0]], ['2, k, 19', [-23.6118304336501, 90.0530383564208, 1.0]], ['2, k, 20', [13.295386649380633, 147.15994530180467, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.948882, 92.578836, 1.0]], ['2, k, 1', [7.062623672775858, 123.79682005447985, 1.0]], ['2, k, 2', [13.08881944103577, 147.14468304598765, 1.0]], ['2, k, 3', [14.758860993321518, 153.6973828639176, 1.0]], ['2, k, 4', [32.75521675590713, 147.31471945841284, 1.0]], ['2, k, 5', [48.96194594818654, 127.683342036092, 1.0]], ['2, k, 6', [65.34005873370795, 137.52577901362287, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.700218959026639, 145.7919001411772, 1.0]], ['2, k, 9', [-26.643830835996514, 142.84231765821488, 1.0]], ['2, k, 10', [-48.13433055952897, 157.2080533812012, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.41794006441122, 90.11086560601332, 1.0]], ['2, k, 13', [0.47409096295506536, 53.63406676843621, 1.0]], ['2, k, 14', [-0.03622889170903809, 11.946293167453902, 1.0]], ['2, k, 15', [0.47350638889651897, 3.6264442832686576, 1.0]], ['2, k, 16', [-9.272040130158944, 94.53199051766988, 1.0]], ['2, k, 17', [-23.13660610630897, 131.5704853845058, 1.0]], ['2, k, 18', [-26.43708265152082, 97.01429541561154, 1.0]], ['2, k, 19', [-26.865083072252844, 89.84440401028698, 1.0]], ['2, k, 20', [13.08881944103577, 147.14468304598765, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.200338, 92.672942, 1.0]], ['2, k, 1', [6.79576444691773, 123.82622709339418, 1.0]], ['2, k, 2', [12.798544033629247, 147.14308462738882, 1.0]], ['2, k, 3', [14.46426083492874, 153.69190691236614, 1.0]], ['2, k, 4', [32.528350496413715, 147.32466417486654, 1.0]], ['2, k, 5', [48.813825095144324, 127.7688069124384, 1.0]], ['2, k, 6', [65.19002201861727, 137.7505871789432, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.8510013535552705, 145.7879535219842, 1.0]], ['2, k, 9', [-27.06446127028218, 142.58730915441546, 1.0]], ['2, k, 10', [-47.8551484370029, 156.00491601334946, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.2351055348628925, 90.18991646154493, 1.0]], ['2, k, 13', [0.3902850143477732, 53.62880936072224, 1.0]], ['2, k, 14', [-0.069929841143552, 12.068067751006204, 1.0]], ['2, k, 15', [0.4585841604448864, 3.669086421292107, 1.0]], ['2, k, 16', [-9.633638802023238, 94.6960898671602, 1.0]], ['2, k, 17', [-26.717940634712146, 129.77087990520613, 1.0]], ['2, k, 18', [-30.310753244960804, 95.48756202092355, 1.0]], ['2, k, 19', [-31.02562085847057, 88.72859079596324, 1.0]], ['2, k, 20', [12.798544033629247, 147.14308462738882, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.7609180000000002, 92.908826, 1.0]], ['2, k, 1', [6.179050557106855, 123.91209945373116, 1.0]], ['2, k, 2', [12.127218443069182, 147.12780308350142, 1.0]], ['2, k, 3', [13.780162361600402, 153.65479369116736, 1.0]], ['2, k, 4', [32.125010398073826, 147.3401912260611, 1.0]], ['2, k, 5', [48.45233633147893, 127.89151450712788, 1.0]], ['2, k, 6', [64.80700139248691, 138.06333451950732, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.2803382710811135, 145.7876147633485, 1.0]], ['2, k, 9', [-27.650664437747473, 142.12177554286816, 1.0]], ['2, k, 10', [-47.89249395263696, 154.47794219474304, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.8007198373261115, 90.31394953623654, 1.0]], ['2, k, 13', [0.08572219138631354, 53.72275779664896, 1.0]], ['2, k, 14', [-0.3247300336028871, 12.269003396183543, 1.0]], ['2, k, 15', [0.2199937352228244, 3.8311023328770997, 1.0]], ['2, k, 16', [-10.481650181261449, 95.16097515976489, 1.0]], ['2, k, 17', [-30.612677128190974, 127.66642386818617, 1.0]], ['2, k, 18', [-34.531223217451455, 93.32669042993362, 1.0]], ['2, k, 19', [-35.54814991908485, 87.18932760366357, 1.0]], ['2, k, 20', [12.127218443069182, 147.12780308350142, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.211164, 93.155068, 1.0]], ['2, k, 1', [5.644276558553315, 123.9920854153621, 1.0]], ['2, k, 2', [11.52111248171196, 147.11773118464754, 1.0]], ['2, k, 3', [13.156180755568734, 153.6257852116644, 1.0]], ['2, k, 4', [31.782855685134635, 147.34068061612444, 1.0]], ['2, k, 5', [48.13626007752461, 128.0382306343519, 1.0]], ['2, k, 6', [64.41198040695656, 138.590143937557, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.742397901786946, 145.8053957063284, 1.0]], ['2, k, 9', [-28.296723151488813, 141.78290394037856, 1.0]], ['2, k, 10', [-47.82339245783305, 153.34575095591327, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.491614634436729, 90.42988801063177, 1.0]], ['2, k, 13', [-0.08047239251038274, 53.78119280050088, 1.0]], ['2, k, 14', [-0.43803937170499424, 12.374499279018515, 1.0]], ['2, k, 15', [0.1186844173970138, 3.957160088299613, 1.0]], ['2, k, 16', [-11.110986240740537, 95.59905343212978, 1.0]], ['2, k, 17', [-34.3399157326958, 124.9519731448179, 1.0]], ['2, k, 18', [-38.43724779652145, 90.7613747780373, 1.0]], ['2, k, 19', [-39.82677748337844, 84.82927467845074, 1.0]], ['2, k, 20', [11.52111248171196, 147.11773118464754, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.668142, 93.43245399999999, 1.0]], ['2, k, 1', [5.0838895816423175, 124.1054679029397, 1.0]], ['2, k, 2', [10.878536241587067, 147.14754587331745, 1.0]], ['2, k, 3', [12.493114950148854, 153.6394067862431, 1.0]], ['2, k, 4', [31.292551051770474, 147.36967323441607, 1.0]], ['2, k, 5', [47.708906601442656, 128.2128576505769, 1.0]], ['2, k, 6', [63.915462167373036, 139.09432819245373, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.328283269141515, 145.87857905206783, 1.0]], ['2, k, 9', [-29.032094656965004, 141.43190173830604, 1.0]], ['2, k, 10', [-47.816026861913784, 152.14209356576072, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.188891471030265, 90.56646562414714, 1.0]], ['2, k, 13', [-0.20012955353644912, 53.836574215467614, 1.0]], ['2, k, 14', [-0.4996238433866629, 12.466797886071333, 1.0]], ['2, k, 15', [0.07347751187029061, 4.018254979329454, 1.0]], ['2, k, 16', [-11.733915394497453, 96.05219142888356, 1.0]], ['2, k, 17', [-37.881712362092536, 121.75227878304712, 1.0]], ['2, k, 18', [-42.13316743443551, 87.0854661666093, 1.0]], ['2, k, 19', [-43.886298668551646, 81.45900826106994, 1.0]], ['2, k, 20', [10.878536241587067, 147.14754587331745, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.91486, 93.606522, 1.0]], ['2, k, 1', [4.709776825593625, 124.14698412057456, 1.0]], ['2, k, 2', [10.406186928172838, 147.10812611251575, 1.0]], ['2, k, 3', [11.99444247047504, 153.584824106285, 1.0]], ['2, k, 4', [30.762318834788843, 147.30568977437676, 1.0]], ['2, k, 5', [47.38378770409441, 128.27129504824944, 1.0]], ['2, k, 6', [63.541588519364204, 139.40667483100137, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.92420746186062, 145.8684486091526, 1.0]], ['2, k, 9', [-29.600273941243614, 141.0201671673487, 1.0]], ['2, k, 10', [-47.841695112324715, 150.94702024182473, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.0988187546573505, 90.60776320182997, 1.0]], ['2, k, 13', [-0.028708740708766278, 53.80066923438425, 1.0]], ['2, k, 14', [-0.251320500748887, 12.497415474322686, 1.0]], ['2, k, 15', [0.3413817208124156, 4.009715026427035, 1.0]], ['2, k, 16', [-12.147677004345319, 96.40236540024404, 1.0]], ['2, k, 17', [-40.949751161485366, 118.1613297449801, 1.0]], ['2, k, 18', [-45.312608920266065, 82.70136669326251, 1.0]], ['2, k, 19', [-47.4135616047279, 77.3526582901687, 1.0]], ['2, k, 20', [10.406186928172838, 147.10812611251575, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.840344, 93.66387, 1.0]], ['2, k, 1', [4.6598136901959455, 124.135866290645, 1.0]], ['2, k, 2', [10.258831243656564, 147.0687233155796, 1.0]], ['2, k, 3', [11.820003655663436, 153.54122531632916, 1.0]], ['2, k, 4', [30.64360815513166, 147.24616069249797, 1.0]], ['2, k, 5', [47.42899966600919, 128.3880770622682, 1.0]], ['2, k, 6', [63.53443492017077, 139.81071454274198, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.407516953073868, 145.8529348725861, 1.0]], ['2, k, 9', [-29.83875703858066, 140.56291368961905, 1.0]], ['2, k, 10', [-48.29482954560828, 150.11512415934064, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.2265199041935, 90.57516146636632, 1.0]], ['2, k, 13', [0.4122278466637903, 53.636735547245756, 1.0]], ['2, k, 14', [0.2955085736822556, 12.33352067631678, 1.0]], ['2, k, 15', [0.9092959834140727, 3.8368425712892726, 1.0]], ['2, k, 16', [-12.08732301785295, 96.58086424189199, 1.0]], ['2, k, 17', [-43.31121762476521, 113.90917849217658, 1.0]], ['2, k, 18', [-47.57905332007603, 77.80007336406969, 1.0]], ['2, k, 19', [-50.051851780715985, 72.54127528203315, 1.0]], ['2, k, 20', [10.258831243656564, 147.0687233155796, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.958586, 93.66534, 1.0]], ['2, k, 1', [4.425306921945785, 124.19420719031415, 1.0]], ['2, k, 2', [9.926334928172121, 147.17645352151013, 1.0]], ['2, k, 3', [11.458509124671128, 153.6615771034709, 1.0]], ['2, k, 4', [30.363439629437103, 147.32964669913423, 1.0]], ['2, k, 5', [47.28114872109295, 128.7133441808318, 1.0]], ['2, k, 6', [63.31681325523761, 140.48064651796412, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.87444161816372, 145.97966124738488, 1.0]], ['2, k, 9', [-30.400579048163706, 140.4683711702769, 1.0]], ['2, k, 10', [-48.8627092315608, 149.80027646529967, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.00304432815005, 90.59914838665333, 1.0]], ['2, k, 13', [0.5365929266112053, 53.54422518082233, 1.0]], ['2, k, 14', [0.5194839307240384, 12.271946272420905, 1.0]], ['2, k, 15', [1.1561822451784776, 3.7433421531675286, 1.0]], ['2, k, 16', [-11.94957670832083, 96.48152950109296, 1.0]], ['2, k, 17', [-45.030333618673, 109.08339159895363, 1.0]], ['2, k, 18', [-49.27536184482731, 71.55641539079271, 1.0]], ['2, k, 19', [-52.07545558909554, 66.39825973140057, 1.0]], ['2, k, 20', [9.926334928172121, 147.17645352151013, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.360028, 93.692224, 1.0]], ['2, k, 1', [3.8792982605220176, 124.28701620964945, 1.0]], ['2, k, 2', [9.25399142151395, 147.3039970047065, 1.0]], ['2, k, 3', [10.749505543112924, 153.80004144958582, 1.0]], ['2, k, 4', [29.98190862273504, 147.43504378416446, 1.0]], ['2, k, 5', [46.975092176930204, 129.13117961106752, 1.0]], ['2, k, 6', [62.98197131412036, 141.45754144503184, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.349670091530136, 146.12005894494212, 1.0]], ['2, k, 9', [-31.029785716068357, 140.35496253864068, 1.0]], ['2, k, 10', [-49.52386622173448, 149.45125276213733, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.5596698201762464, 90.6513268381694, 1.0]], ['2, k, 13', [0.47555852179249225, 53.526287931514894, 1.0]], ['2, k, 14', [0.561814526937522, 12.353331065055883, 1.0]], ['2, k, 15', [1.225976842144627, 3.7525029042496687, 1.0]], ['2, k, 16', [-12.239596555381334, 96.45557890927158, 1.0]], ['2, k, 17', [-46.60155480065646, 103.97985027332572, 1.0]], ['2, k, 18', [-50.711530368382384, 64.86061685899534, 1.0]], ['2, k, 19', [-53.77764839428976, 59.783716177282244, 1.0]], ['2, k, 20', [9.25399142151395, 147.3039970047065, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.931424, 93.729822, 1.0]], ['2, k, 1', [3.1356196845138777, 124.44745655059143, 1.0]], ['2, k, 2', [8.369278525568062, 147.54089222836296, 1.0]], ['2, k, 3', [9.824097417997304, 154.05887031858038, 1.0]], ['2, k, 4', [29.29574003018234, 147.6211786062823, 1.0]], ['2, k, 5', [46.38636118158037, 129.57095346060817, 1.0]], ['2, k, 6', [62.65396405075553, 142.59386225435833, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.29318202305208, 146.38665516975118, 1.0]], ['2, k, 9', [-31.888215378206546, 140.24093392919423, 1.0]], ['2, k, 10', [-50.41297659374545, 149.17384964408296, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.950710202921611, 90.74240311909242, 1.0]], ['2, k, 13', [0.24269954436785035, 53.56083916953791, 1.0]], ['2, k, 14', [0.41863693844452826, 12.470543716701087, 1.0]], ['2, k, 15', [1.1037743386923569, 3.860777415372022, 1.0]], ['2, k, 16', [-12.6836607224454, 96.4065217709977, 1.0]], ['2, k, 17', [-47.62187197104035, 98.69365746223656, 1.0]], ['2, k, 18', [-51.46972433789189, 58.58032387559297, 1.0]], ['2, k, 19', [-54.7926650768118, 53.37334570751578, 1.0]], ['2, k, 20', [8.369278525568062, 147.54089222836296, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
