[[0, -0.0972923, -0.885206, 2.55985, 1.0], [1, -0.0897933, -0.58784, 2.51883, 1.0], [2, -0.0819435, -0.293548, 2.4643, 1.0], [3, -0.0811642, -0.151796, 2.44099, 1.0], [4, -0.259501, -0.361208, 2.43298, 1.0], [5, -0.193238, -0.561357, 2.33538, 1.0], [6, 0.0764687, -0.549019, 2.17847, 1.0], [7, 0.164959, -0.543111, 2.10646, 1.0], [8, 0.102711, -0.338548, 2.43914, 1.0], [9, 0.316498, -0.405306, 2.39022, 1.0], [10, 0.0487478, -0.469189, 2.24337, 1.0], [11, -0.0081928, -0.530648, 2.29212, 1.0], [12, -0.178429, -0.878885, 2.53068, 1.0], [13, -0.244956, -1.23021, 2.42307, 1.0], [14, -0.184937, -1.67713, 2.59166, 1.0], [15, -0.0713908, -1.67866, 2.64148, 1.0], [16, -0.0136349, -0.868737, 2.52312, 1.0], [17, 0.0613166, -1.22296, 2.44115, 1.0], [18, -0.0212338, -1.67136, 2.59669, 1.0], [19, -0.13889, -1.68207, 2.59389, 1.0], [20, -0.083972, -0.36674, 2.48034, 1.0], [21, 0.240784, -0.541913, 2.10021, 1.0], [22, 0.192257, -0.531706, 2.08319, 1.0], [23, 0.000604995, -0.538597, 2.09849, 1.0], [24, -0.00593156, -0.525473, 2.08368, 1.0]]
[[0, -0.0909285, -0.837095, 2.51266, 1.0], [1, -0.0843817, -0.572187, 2.5054, 1.0], [2, -0.0780316, -0.309047, 2.48553, 1.0], [3, -0.0855008, -0.165943, 2.46819, 1.0], [4, -0.257278, -0.358137, 2.45176, 1.0], [5, -0.416339, -0.411955, 2.3418, 1.0], [6, -0.416537, -0.425665, 2.13361, 1.0], [7, -0.417902, -0.424311, 2.0127, 1.0], [8, 0.092296, -0.348538, 2.44292, 1.0], [9, 0.253793, -0.385365, 2.3162, 1.0], [10, 0.269992, -0.425017, 2.11227, 1.0], [11, 0.272035, -0.429489, 2.02098, 1.0], [12, -0.170124, -0.825756, 2.48612, 1.0], [13, -0.203539, -1.16373, 2.46326, 1.0], [14, -0.19226, -1.42275, 2.50683, 1.0], [15, -0.19037, -1.46804, 2.39237, 1.0], [16, -0.00950781, -0.827822, 2.47746, 1.0], [17, 0.0224876, -1.15053, 2.46175, 1.0], [18, 0.0101214, -1.43482, 2.53141, 1.0], [19, 0.0194336, -1.50676, 2.48425, 1.0], [20, -0.0796243, -0.374644, 2.49275, 1.0], [21, -0.42218, -0.42952, 1.98629, 1.0], [22, -0.351432, -0.426717, 1.99236, 1.0], [23, 0.284073, -0.434213, 1.99576, 1.0], [24, 0.320308, -0.418642, 2.03313, 1.0]]
[[0, -0.091332, -0.836522, 2.51229, 1.0], [1, -0.084659, -0.571893, 2.50517, 1.0], [2, -0.0781426, -0.309018, 2.48545, 1.0], [3, -0.0858899, -0.165278, 2.46816, 1.0], [4, -0.256812, -0.355579, 2.45016, 1.0], [5, -0.41588, -0.403035, 2.33746, 1.0], [6, -0.422953, -0.393261, 2.12891, 1.0], [7, -0.417337, -0.406833, 2.00254, 1.0], [8, 0.0910355, -0.347632, 2.44192, 1.0], [9, 0.242719, -0.364944, 2.35148, 1.0], [10, 0.29306, -0.385488, 2.16307, 1.0], [11, 0.27555, -0.414653, 2.01471, 1.0], [12, -0.170529, -0.825195, 2.48565, 1.0], [13, -0.203497, -1.1638, 2.46367, 1.0], [14, -0.19272, -1.42428, 2.5078, 1.0], [15, -0.190774, -1.46964, 2.39342, 1.0], [16, -0.00989661, -0.827258, 2.47718, 1.0], [17, 0.0223352, -1.15063, 2.46215, 1.0], [18, 0.00237122, -1.44208, 2.53829, 1.0], [19, 0.0341174, -1.50076, 2.47069, 1.0], [20, -0.0797743, -0.37456, 2.49264, 1.0], [21, -0.42859, -0.405556, 1.96439, 1.0], [22, -0.358262, -0.408761, 1.98507, 1.0], [23, 0.280152, -0.421125, 1.99105, 1.0], [24, 0.32052, -0.410348, 2.00467, 1.0]]
[[0, -0.0915263, -0.835928, 2.51239, 1.0], [1, -0.0851699, -0.571317, 2.50512, 1.0], [2, -0.078974, -0.308606, 2.48524, 1.0], [3, -0.0861175, -0.165034, 2.46821, 1.0], [4, -0.258399, -0.350755, 2.4479, 1.0], [5, -0.413207, -0.379673, 2.31089, 1.0], [6, -0.416431, -0.395015, 2.10269, 1.0], [7, -0.415361, -0.392001, 1.99649, 1.0], [8, 0.0902604, -0.345909, 2.44147, 1.0], [9, 0.25716, -0.369654, 2.33394, 1.0], [10, 0.2435, -0.391329, 2.12665, 1.0], [11, 0.24702, -0.403335, 2.00938, 1.0], [12, -0.170647, -0.824688, 2.48588, 1.0], [13, -0.203527, -1.16373, 2.46378, 1.0], [14, -0.193374, -1.42514, 2.50844, 1.0], [15, -0.190993, -1.47059, 2.39413, 1.0], [16, -0.0101805, -0.826557, 2.47715, 1.0], [17, 0.0222846, -1.15068, 2.46224, 1.0], [18, 0.00210169, -1.44241, 2.53859, 1.0], [19, 0.0345431, -1.49995, 2.46947, 1.0], [20, -0.0805311, -0.374084, 2.49246, 1.0], [21, -0.413092, -0.39661, 1.97132, 1.0], [22, -0.349562, -0.395387, 1.97827, 1.0], [23, 0.236109, -0.407524, 1.98875, 1.0], [24, 0.289427, -0.394422, 1.988, 1.0]]
[[0, -0.0917823, -0.835857, 2.5124, 1.0], [1, -0.085314, -0.571433, 2.50502, 1.0], [2, -0.0790308, -0.309274, 2.48483, 1.0], [3, -0.0865021, -0.164157, 2.46817, 1.0], [4, -0.258341, -0.350511, 2.44777, 1.0], [5, -0.387671, -0.386434, 2.34532, 1.0], [6, -0.398733, -0.386142, 2.13672, 1.0], [7, -0.414842, -0.379386, 1.99164, 1.0], [8, 0.0909011, -0.34916, 2.44099, 1.0], [9, 0.257061, -0.369074, 2.33467, 1.0], [10, 0.26201, -0.386049, 2.12653, 1.0], [11, 0.257376, -0.389584, 2.00648, 1.0], [12, -0.171015, -0.824573, 2.48602, 1.0], [13, -0.20344, -1.16353, 2.46416, 1.0], [14, -0.194063, -1.42455, 2.50811, 1.0], [15, -0.191918, -1.4698, 2.39366, 1.0], [16, -0.010364, -0.826519, 2.47707, 1.0], [17, 0.0220446, -1.15023, 2.46268, 1.0], [18, -0.00105551, -1.44448, 2.54115, 1.0], [19, 0.0411477, -1.49262, 2.46576, 1.0], [20, -0.0806306, -0.374544, 2.49216, 1.0], [21, -0.413906, -0.383165, 1.96465, 1.0], [22, -0.350453, -0.381953, 1.972, 1.0], [23, 0.249925, -0.393409, 1.98627, 1.0], [24, 0.300277, -0.37768, 1.98463, 1.0]]
[[0, -0.0921724, -0.835622, 2.51233, 1.0], [1, -0.0855518, -0.571459, 2.50482, 1.0], [2, -0.0791922, -0.309662, 2.48441, 1.0], [3, -0.0869781, -0.163893, 2.46846, 1.0], [4, -0.258278, -0.34974, 2.44731, 1.0], [5, -0.387819, -0.384886, 2.34418, 1.0], [6, -0.331294, -0.3816, 2.14289, 1.0], [7, -0.401881, -0.368991, 1.98534, 1.0], [8, 0.0910011, -0.349886, 2.4407, 1.0], [9, 0.258739, -0.363239, 2.33044, 1.0], [10, 0.243907, -0.378246, 2.12247, 1.0], [11, 0.251103, -0.378508, 2.00508, 1.0], [12, -0.171471, -0.824348, 2.48589, 1.0], [13, -0.203488, -1.16334, 2.46414, 1.0], [14, -0.194196, -1.42428, 2.5077, 1.0], [15, -0.192, -1.46941, 2.39317, 1.0], [16, -0.010675, -0.826293, 2.47705, 1.0], [17, 0.022, -1.15008, 2.46276, 1.0], [18, -0.00169443, -1.4423, 2.54032, 1.0], [19, 0.0405963, -1.49268, 2.46812, 1.0], [20, -0.0808152, -0.37481, 2.49181, 1.0], [21, -0.416738, -0.369351, 1.95763, 1.0], [22, -0.327877, -0.373392, 1.96529, 1.0], [23, 0.255473, -0.38074, 1.97942, 1.0], [24, 0.295136, -0.364289, 1.98712, 1.0]]
[[0, -0.0928424, -0.834408, 2.512, 1.0], [1, -0.0868407, -0.569692, 2.50386, 1.0], [2, -0.0810533, -0.307458, 2.48279, 1.0], [3, -0.0873465, -0.16354, 2.4682, 1.0], [4, -0.25909, -0.341568, 2.44215, 1.0], [5, -0.39118, -0.374035, 2.33483, 1.0], [6, -0.337717, -0.373133, 2.13258, 1.0], [7, -0.385124, -0.356997, 1.9817, 1.0], [8, 0.0887531, -0.341291, 2.43774, 1.0], [9, 0.2569, -0.35706, 2.32876, 1.0], [10, 0.24266, -0.373601, 2.12078, 1.0], [11, 0.264197, -0.367431, 2.00033, 1.0], [12, -0.171988, -0.823319, 2.48559, 1.0], [13, -0.203535, -1.16315, 2.46425, 1.0], [14, -0.197132, -1.42342, 2.50679, 1.0], [15, -0.194992, -1.46827, 2.39205, 1.0], [16, -0.0114748, -0.824936, 2.47667, 1.0], [17, 0.021775, -1.14947, 2.46291, 1.0], [18, -0.00250613, -1.44353, 2.54082, 1.0], [19, 0.0435707, -1.48904, 2.46554, 1.0], [20, -0.0825373, -0.372708, 2.49035, 1.0], [21, -0.407643, -0.362285, 1.954, 1.0], [22, -0.308924, -0.362357, 1.96439, 1.0], [23, 0.280186, -0.368744, 1.97478, 1.0], [24, 0.313148, -0.363156, 1.98635, 1.0]]
[[0, -0.0930662, -0.834325, 2.51197, 1.0], [1, -0.0874273, -0.569409, 2.50352, 1.0], [2, -0.0820151, -0.30694, 2.48202, 1.0], [3, -0.0881751, -0.163458, 2.46803, 1.0], [4, -0.258865, -0.341514, 2.44216, 1.0], [5, -0.392116, -0.368662, 2.33036, 1.0], [6, -0.336212, -0.36755, 2.12865, 1.0], [7, -0.38436, -0.345852, 1.97903, 1.0], [8, 0.0886018, -0.341419, 2.43756, 1.0], [9, 0.256405, -0.350739, 2.32643, 1.0], [10, 0.245147, -0.363458, 2.11784, 1.0], [11, 0.265131, -0.356544, 1.99847, 1.0], [12, -0.172295, -0.823117, 2.48549, 1.0], [13, -0.203823, -1.16168, 2.4642, 1.0], [14, -0.196418, -1.42296, 2.50695, 1.0], [15, -0.152432, -1.48726, 2.48138, 1.0], [16, -0.0116383, -0.824934, 2.4767, 1.0], [17, 0.0217419, -1.14948, 2.46311, 1.0], [18, -0.000358172, -1.44157, 2.53997, 1.0], [19, 0.0403512, -1.49226, 2.46678, 1.0], [20, -0.0834068, -0.372253, 2.48969, 1.0], [21, -0.405776, -0.350572, 1.95056, 1.0], [22, -0.307434, -0.352682, 1.967, 1.0], [23, 0.281708, -0.360557, 1.97332, 1.0], [24, 0.312462, -0.349419, 1.98235, 1.0]]
[[0, -0.093309, -0.83417, 2.51177, 1.0], [1, -0.0880844, -0.568895, 2.50288, 1.0], [2, -0.0830648, -0.306018, 2.48091, 1.0], [3, -0.0889249, -0.163227, 2.46763, 1.0], [4, -0.257242, -0.340387, 2.4386, 1.0], [5, -0.383434, -0.359832, 2.32911, 1.0], [6, -0.336332, -0.356283, 2.12494, 1.0], [7, -0.380844, -0.33475, 1.97582, 1.0], [8, 0.0864315, -0.339641, 2.43555, 1.0], [9, 0.253884, -0.341447, 2.30964, 1.0], [10, 0.252504, -0.353887, 2.10055, 1.0], [11, 0.260371, -0.347519, 1.99734, 1.0], [12, -0.1726, -0.822943, 2.48518, 1.0], [13, -0.203967, -1.16153, 2.46431, 1.0], [14, -0.196025, -1.42235, 2.50707, 1.0], [15, -0.193145, -1.46724, 2.39235, 1.0], [16, -0.0118094, -0.824812, 2.47659, 1.0], [17, 0.0217704, -1.14903, 2.4632, 1.0], [18, -0.000578361, -1.44096, 2.53966, 1.0], [19, 0.0413777, -1.4916, 2.46751, 1.0], [20, -0.0843617, -0.371437, 2.48869, 1.0], [21, -0.405246, -0.340099, 1.94527, 1.0], [22, -0.303299, -0.341399, 1.95633, 1.0], [23, 0.27383, -0.350082, 1.96914, 1.0], [24, 0.310077, -0.334433, 1.98035, 1.0]]
[[0, -0.09374, -0.834404, 2.51156, 1.0], [1, -0.0883134, -0.569362, 2.50263, 1.0], [2, -0.0830061, -0.306974, 2.48065, 1.0], [3, -0.0892595, -0.163169, 2.46739, 1.0], [4, -0.256951, -0.340697, 2.43867, 1.0], [5, -0.381975, -0.349625, 2.32248, 1.0], [6, -0.348792, -0.340072, 2.11553, 1.0], [7, -0.397, -0.323946, 1.97279, 1.0], [8, 0.0863935, -0.340155, 2.43542, 1.0], [9, 0.253588, -0.337374, 2.30867, 1.0], [10, 0.258966, -0.348286, 2.09937, 1.0], [11, 0.261919, -0.339678, 1.99699, 1.0], [12, -0.173073, -0.823148, 2.48511, 1.0], [13, -0.204054, -1.16132, 2.46442, 1.0], [14, -0.195952, -1.42249, 2.50712, 1.0], [15, -0.193097, -1.46734, 2.39238, 1.0], [16, -0.0122014, -0.825095, 2.47623, 1.0], [17, 0.0216315, -1.14858, 2.4635, 1.0], [18, -0.000342971, -1.44056, 2.53916, 1.0], [19, 0.0422741, -1.49151, 2.46812, 1.0], [20, -0.0843931, -0.372239, 2.48842, 1.0], [21, -0.415803, -0.324611, 1.94416, 1.0], [22, -0.317425, -0.330309, 1.95636, 1.0], [23, 0.279575, -0.339042, 1.9686, 1.0], [24, 0.307438, -0.333492, 1.98427, 1.0]]
[[0, -0.0938819, -0.833628, 2.51141, 1.0], [1, -0.0888872, -0.568539, 2.50199, 1.0], [2, -0.0841396, -0.306113, 2.47939, 1.0], [3, -0.090531, -0.162739, 2.46699, 1.0], [4, -0.255758, -0.335694, 2.43702, 1.0], [5, -0.376335, -0.343755, 2.32093, 1.0], [6, -0.328932, -0.335697, 2.11681, 1.0], [7, -0.393989, -0.315644, 1.97057, 1.0], [8, 0.084726, -0.333647, 2.43412, 1.0], [9, 0.243852, -0.332659, 2.33426, 1.0], [10, 0.243005, -0.340285, 2.12479, 1.0], [11, 0.261746, -0.332402, 1.99778, 1.0], [12, -0.17314, -0.822568, 2.4851, 1.0], [13, -0.20419, -1.16112, 2.46452, 1.0], [14, -0.196285, -1.42272, 2.5074, 1.0], [15, -0.156317, -1.48901, 2.47844, 1.0], [16, -0.0124172, -0.824117, 2.4759, 1.0], [17, 0.0215075, -1.14835, 2.4637, 1.0], [18, -0.000388157, -1.44089, 2.53934, 1.0], [19, 0.0244785, -1.5069, 2.48253, 1.0], [20, -0.0853692, -0.371388, 2.48733, 1.0], [21, -0.412879, -0.315131, 1.9428, 1.0], [22, -0.318083, -0.323211, 1.95406, 1.0], [23, 0.280283, -0.335729, 1.9711, 1.0], [24, 0.310674, -0.322808, 1.98217, 1.0]]
[[0, -0.0938588, -0.833606, 2.51142, 1.0], [1, -0.089047, -0.568084, 2.50157, 1.0], [2, -0.0847854, -0.304639, 2.47789, 1.0], [3, -0.0911054, -0.162714, 2.46665, 1.0], [4, -0.253323, -0.338839, 2.43411, 1.0], [5, -0.374105, -0.338218, 2.31878, 1.0], [6, -0.341645, -0.328239, 2.1119, 1.0], [7, -0.392552, -0.30878, 1.96914, 1.0], [8, 0.0837541, -0.332789, 2.4334, 1.0], [9, 0.245144, -0.326584, 2.32977, 1.0], [10, 0.192129, -0.326562, 2.12705, 1.0], [11, 0.235433, -0.325583, 1.99858, 1.0], [12, -0.173099, -0.822568, 2.4851, 1.0], [13, -0.204224, -1.16108, 2.46474, 1.0], [14, -0.194691, -1.42447, 2.50951, 1.0], [15, -0.190838, -1.46979, 2.39511, 1.0], [16, -0.012401, -0.824057, 2.47593, 1.0], [17, 0.0214254, -1.14831, 2.46384, 1.0], [18, -0.000345112, -1.43995, 2.53875, 1.0], [19, 0.0318851, -1.50293, 2.48085, 1.0], [20, -0.085871, -0.370221, 2.48615, 1.0], [21, -0.418123, -0.300893, 1.93849, 1.0], [22, -0.31722, -0.317278, 1.95276, 1.0], [23, 0.267245, -0.323353, 1.96883, 1.0], [24, 0.283968, -0.302647, 1.98565, 1.0]]
[[0, -0.0938856, -0.833618, 2.51134, 1.0], [1, -0.0895679, -0.567534, 2.5011, 1.0], [2, -0.0860988, -0.302991, 2.47711, 1.0], [3, -0.0916525, -0.162803, 2.46622, 1.0], [4, -0.251331, -0.342028, 2.43088, 1.0], [5, -0.372612, -0.329505, 2.31522, 1.0], [6, -0.342384, -0.322172, 2.10786, 1.0], [7, -0.395499, -0.302785, 1.96895, 1.0], [8, 0.081722, -0.332646, 2.43223, 1.0], [9, 0.25082, -0.319654, 2.32205, 1.0], [10, 0.254367, -0.324023, 2.11254, 1.0], [11, 0.270434, -0.317786, 1.99435, 1.0], [12, -0.173134, -0.822586, 2.48506, 1.0], [13, -0.204379, -1.1609, 2.46482, 1.0], [14, -0.195085, -1.4248, 2.50955, 1.0], [15, -0.190705, -1.47007, 2.39513, 1.0], [16, -0.0124082, -0.824066, 2.47581, 1.0], [17, 0.0212062, -1.14767, 2.46387, 1.0], [18, -0.000449999, -1.44013, 2.53894, 1.0], [19, 0.0344238, -1.50104, 2.47875, 1.0], [20, -0.0869709, -0.368884, 2.48542, 1.0], [21, -0.411893, -0.301679, 1.93961, 1.0], [22, -0.319875, -0.311046, 1.95, 1.0], [23, 0.281947, -0.317596, 1.96857, 1.0], [24, 0.316242, -0.305945, 1.97659, 1.0]]
[[0, -0.0942465, -0.834217, 2.51105, 1.0], [1, -0.0898199, -0.567221, 2.50045, 1.0], [2, -0.0860746, -0.301095, 2.47561, 1.0], [3, -0.0924502, -0.162432, 2.46606, 1.0], [4, -0.251273, -0.342181, 2.43064, 1.0], [5, -0.368166, -0.325584, 2.31416, 1.0], [6, -0.343376, -0.319184, 2.10604, 1.0], [7, -0.396242, -0.297003, 1.96764, 1.0], [8, 0.0794977, -0.332749, 2.43129, 1.0], [9, 0.250398, -0.317825, 2.32195, 1.0], [10, 0.298578, -0.339554, 2.11959, 1.0], [11, 0.281227, -0.312527, 1.99534, 1.0], [12, -0.173698, -0.82331, 2.48497, 1.0], [13, -0.204425, -1.16097, 2.46486, 1.0], [14, -0.194775, -1.42498, 2.50976, 1.0], [15, -0.190527, -1.4703, 2.39537, 1.0], [16, -0.0126041, -0.824615, 2.47531, 1.0], [17, 0.0211328, -1.14767, 2.46387, 1.0], [18, 0.00656781, -1.43606, 2.53066, 1.0], [19, 0.0242313, -1.5082, 2.49217, 1.0], [20, -0.0870655, -0.367487, 2.48416, 1.0], [21, -0.415097, -0.290523, 1.9361, 1.0], [22, -0.321102, -0.303585, 1.95329, 1.0], [23, 0.278386, -0.312148, 1.9688, 1.0], [24, 0.331101, -0.315313, 1.98346, 1.0]]
[[0, -0.0943812, -0.834378, 2.51086, 1.0], [1, -0.0902585, -0.56661, 2.49977, 1.0], [2, -0.0867721, -0.29923, 2.47448, 1.0], [3, -0.0930839, -0.162088, 2.46581, 1.0], [4, -0.251068, -0.342554, 2.43005, 1.0], [5, -0.369505, -0.331315, 2.32474, 1.0], [6, -0.321341, -0.315516, 2.12122, 1.0], [7, -0.391522, -0.292387, 1.96933, 1.0], [8, 0.0780473, -0.333265, 2.43069, 1.0], [9, 0.249968, -0.306851, 2.3142, 1.0], [10, 0.217135, -0.318969, 2.1075, 1.0], [11, 0.259417, -0.308428, 1.9986, 1.0], [12, -0.173893, -0.823536, 2.48473, 1.0], [13, -0.205236, -1.16015, 2.46502, 1.0], [14, -0.194953, -1.4243, 2.5103, 1.0], [15, -0.190555, -1.46973, 2.39599, 1.0], [16, -0.0126754, -0.824715, 2.47519, 1.0], [17, 0.0209966, -1.14768, 2.46388, 1.0], [18, 0.00346523, -1.43879, 2.53412, 1.0], [19, 0.0307043, -1.50639, 2.48502, 1.0], [20, -0.0877086, -0.365936, 2.48311, 1.0], [21, -0.412696, -0.285238, 1.93951, 1.0], [22, -0.318057, -0.299569, 1.95559, 1.0], [23, 0.286165, -0.309058, 1.97037, 1.0], [24, 0.306847, -0.292914, 1.98591, 1.0]]
[[0, -0.0945282, -0.834516, 2.51083, 1.0], [1, -0.0905157, -0.566223, 2.49929, 1.0], [2, -0.0869652, -0.298093, 2.47338, 1.0], [3, -0.0937863, -0.16162, 2.46543, 1.0], [4, -0.251229, -0.342752, 2.42962, 1.0], [5, -0.373248, -0.333489, 2.32508, 1.0], [6, -0.324103, -0.316147, 2.12198, 1.0], [7, -0.396483, -0.287881, 1.96857, 1.0], [8, 0.0770869, -0.333728, 2.42951, 1.0], [9, 0.245518, -0.306557, 2.32962, 1.0], [10, 0.260376, -0.310044, 2.12064, 1.0], [11, 0.273357, -0.304486, 1.99778, 1.0], [12, -0.174087, -0.823701, 2.4846, 1.0], [13, -0.205439, -1.15995, 2.46508, 1.0], [14, -0.194928, -1.42429, 2.5103, 1.0], [15, -0.190711, -1.4697, 2.39597, 1.0], [16, -0.0127866, -0.824838, 2.47524, 1.0], [17, 0.020935, -1.14777, 2.46389, 1.0], [18, 0.000794479, -1.44102, 2.5368, 1.0], [19, 0.0223428, -1.50961, 2.48522, 1.0], [20, -0.0879357, -0.364975, 2.48216, 1.0], [21, -0.405151, -0.287542, 1.9381, 1.0], [22, -0.320412, -0.295561, 1.95293, 1.0], [23, 0.282487, -0.30382, 1.97113, 1.0], [24, 0.32057, -0.296464, 1.97692, 1.0]]
[[0, -0.0948563, -0.834523, 2.5103, 1.0], [1, -0.0910533, -0.565229, 2.49827, 1.0], [2, -0.0874554, -0.296298, 2.47235, 1.0], [3, -0.0946692, -0.160281, 2.46552, 1.0], [4, -0.25156, -0.342998, 2.4292, 1.0], [5, -0.37313, -0.317822, 2.31324, 1.0], [6, -0.305676, -0.30601, 2.11512, 1.0], [7, -0.396545, -0.284922, 1.96708, 1.0], [8, 0.0756666, -0.334293, 2.42887, 1.0], [9, 0.246202, -0.305053, 2.32831, 1.0], [10, 0.21363, -0.304757, 2.12118, 1.0], [11, 0.259972, -0.301904, 1.99854, 1.0], [12, -0.174594, -0.82375, 2.48399, 1.0], [13, -0.205555, -1.15981, 2.46513, 1.0], [14, -0.194896, -1.42424, 2.51028, 1.0], [15, -0.190713, -1.46963, 2.39594, 1.0], [16, -0.012944, -0.824809, 2.47479, 1.0], [17, 0.020752, -1.14791, 2.46376, 1.0], [18, -4.1786e-05, -1.4418, 2.53795, 1.0], [19, 0.0265844, -1.50682, 2.48004, 1.0], [20, -0.0884453, -0.363344, 2.4811, 1.0], [21, -0.412653, -0.281373, 1.93887, 1.0], [22, -0.322232, -0.290298, 1.95035, 1.0], [23, 0.280525, -0.3043, 1.97171, 1.0], [24, 0.308033, -0.285503, 1.98669, 1.0]]
[[0, -0.0950769, -0.834731, 2.50967, 1.0], [1, -0.091202, -0.564377, 2.49744, 1.0], [2, -0.0873409, -0.294094, 2.47148, 1.0], [3, -0.0950675, -0.159659, 2.46534, 1.0], [4, -0.25128, -0.34464, 2.42855, 1.0], [5, -0.382501, -0.302449, 2.26805, 1.0], [6, -0.367954, -0.29692, 2.05896, 1.0], [7, -0.400047, -0.284384, 1.96669, 1.0], [8, 0.0751478, -0.334351, 2.42878, 1.0], [9, 0.249074, -0.301003, 2.31959, 1.0], [10, 0.21408, -0.303143, 2.11288, 1.0], [11, 0.259493, -0.298185, 1.99902, 1.0], [12, -0.174914, -0.824023, 2.4833, 1.0], [13, -0.205741, -1.15994, 2.46534, 1.0], [14, -0.194873, -1.42425, 2.51027, 1.0], [15, -0.190484, -1.46958, 2.39589, 1.0], [16, -0.0130519, -0.824946, 2.47425, 1.0], [17, 0.0206628, -1.14795, 2.46378, 1.0], [18, -0.000379403, -1.44185, 2.53806, 1.0], [19, 0.0378125, -1.501, 2.47755, 1.0], [20, -0.0884098, -0.3615, 2.48022, 1.0], [21, -0.41277, -0.279153, 1.93851, 1.0], [22, -0.33196, -0.290351, 1.94956, 1.0], [23, 0.288962, -0.300432, 1.97544, 1.0], [24, 0.30719, -0.27639, 1.98743, 1.0]]
[[0, -0.0951195, -0.834741, 2.50949, 1.0], [1, -0.0914013, -0.563772, 2.49699, 1.0], [2, -0.0876663, -0.292998, 2.47099, 1.0], [3, -0.0955511, -0.159202, 2.46506, 1.0], [4, -0.251132, -0.347376, 2.42685, 1.0], [5, -0.377003, -0.342396, 2.33466, 1.0], [6, -0.367918, -0.315292, 2.12695, 1.0], [7, -0.400715, -0.284037, 1.96716, 1.0], [8, 0.074833, -0.33442, 2.42853, 1.0], [9, 0.248906, -0.300523, 2.32003, 1.0], [10, 0.252944, -0.303005, 2.11049, 1.0], [11, 0.275519, -0.296246, 1.99801, 1.0], [12, -0.174975, -0.824052, 2.48309, 1.0], [13, -0.205808, -1.15988, 2.46536, 1.0], [14, -0.194965, -1.42451, 2.51025, 1.0], [15, -0.190157, -1.46979, 2.39584, 1.0], [16, -0.0130682, -0.824937, 2.47411, 1.0], [17, 0.020318, -1.14811, 2.46398, 1.0], [18, -0.000364955, -1.44187, 2.5381, 1.0], [19, 0.0333218, -1.50535, 2.48332, 1.0], [20, -0.0887009, -0.360497, 2.47972, 1.0], [21, -0.404956, -0.277789, 1.93837, 1.0], [22, -0.330287, -0.289512, 1.94836, 1.0], [23, 0.286691, -0.297866, 1.97093, 1.0], [24, 0.32251, -0.292047, 1.98145, 1.0]]
[[0, -0.0953861, -0.834358, 2.50904, 1.0], [1, -0.0916693, -0.562577, 2.49636, 1.0], [2, -0.0877536, -0.29154, 2.47051, 1.0], [3, -0.0959507, -0.158634, 2.46479, 1.0], [4, -0.251154, -0.347195, 2.4266, 1.0], [5, -0.377191, -0.342482, 2.33478, 1.0], [6, -0.354126, -0.313851, 2.12838, 1.0], [7, -0.396992, -0.282044, 1.96698, 1.0], [8, 0.0744203, -0.334274, 2.42846, 1.0], [9, 0.246409, -0.297913, 2.32768, 1.0], [10, 0.254436, -0.301897, 2.11837, 1.0], [11, 0.27203, -0.295224, 1.99965, 1.0], [12, -0.17528, -0.823594, 2.48246, 1.0], [13, -0.205832, -1.15965, 2.46538, 1.0], [14, -0.194681, -1.42436, 2.51004, 1.0], [15, -0.18975, -1.46957, 2.3956, 1.0], [16, -0.0132748, -0.824634, 2.47384, 1.0], [17, 0.0200913, -1.14728, 2.46399, 1.0], [18, -0.000848386, -1.44081, 2.53731, 1.0], [19, 0.0389335, -1.49961, 2.47789, 1.0], [20, -0.0888317, -0.359066, 2.4792, 1.0], [21, -0.406364, -0.279148, 1.93706, 1.0], [22, -0.327019, -0.291941, 1.95073, 1.0], [23, 0.287659, -0.300016, 1.97271, 1.0], [24, 0.316444, -0.286676, 1.98237, 1.0]]
[[0, -0.0956155, -0.833803, 2.50864, 1.0], [1, -0.0919124, -0.561805, 2.49578, 1.0], [2, -0.0879157, -0.291034, 2.47, 1.0], [3, -0.0965904, -0.15755, 2.46494, 1.0], [4, -0.251567, -0.346565, 2.42648, 1.0], [5, -0.37452, -0.310827, 2.32792, 1.0], [6, -0.321658, -0.30065, 2.12536, 1.0], [7, -0.394153, -0.280976, 1.96682, 1.0], [8, 0.0736935, -0.333628, 2.42894, 1.0], [9, 0.246397, -0.29784, 2.32756, 1.0], [10, 0.256967, -0.302148, 2.11839, 1.0], [11, 0.275885, -0.292846, 2.0016, 1.0], [12, -0.175516, -0.823155, 2.48199, 1.0], [13, -0.205859, -1.1594, 2.46556, 1.0], [14, -0.194899, -1.42453, 2.51003, 1.0], [15, -0.189829, -1.46966, 2.39553, 1.0], [16, -0.0134785, -0.823957, 2.47352, 1.0], [17, 0.0196906, -1.14674, 2.46422, 1.0], [18, -0.000672091, -1.43971, 2.53701, 1.0], [19, 0.0376623, -1.49923, 2.47748, 1.0], [20, -0.0890109, -0.35848, 2.47866, 1.0], [21, -0.414013, -0.275529, 1.93811, 1.0], [22, -0.319793, -0.286883, 1.95253, 1.0], [23, 0.285388, -0.294784, 1.978, 1.0], [24, 0.322534, -0.284429, 1.98467, 1.0]]
