[[0, 452.883, 286.855, 0.710836, 1.0], [1, 457.259, 320.675, 0.849241, 1.0], [2, 427.828, 322.086, 0.861626, 1.0], [3, 397.031, 348.57, 0.85425, 1.0], [4, 416.069, 382.308, 0.950732, 1.0], [5, 488.069, 319.177, 0.837303, 1.0], [6, 520.355, 341.21, 0.850384, 1.0], [7, 499.897, 375.013, 0.850428, 1.0], [8, 457.245, 414.628, 0.737366, 1.0], [9, 439.606, 414.643, 0.767574, 1.0], [10, 441.02, 485.118, 0.79484, 1.0], [11, 441.058, 536.587, 0.42671, 1.0], [12, 476.298, 414.621, 0.776308, 1.0], [13, 473.415, 477.848, 0.771532, 1.0], [14, 467.538, 536.578, 0.6379, 1.0], [15, 448.443, 279.538, 0.712466, 1.0], [16, 461.593, 278.052, 0.731752, 1.0], [17, 439.615, 286.89, 0.764582, 1.0], [18, 471.884, 286.802, 0.801344, 1.0], [19, 471.926, 536.597, 0.160438, 1.0], [20, 480.752, 536.59, 0.219612, 1.0], [21, 466.036, 536.586, 0.390173, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 441.157, 536.594, 0.202464, 1.0]]
[[0, 452.905, 286.834, 0.74054, 1.0], [1, 460.167, 320.685, 0.859788, 1.0], [2, 427.912, 322.066, 0.875359, 1.0], [3, 401.42, 348.564, 0.864184, 1.0], [4, 416.176, 382.303, 0.965939, 1.0], [5, 489.523, 319.214, 0.825517, 1.0], [6, 520.416, 344.094, 0.890042, 1.0], [7, 501.337, 376.439, 0.813466, 1.0], [8, 460.161, 414.639, 0.748846, 1.0], [9, 441.019, 414.636, 0.782649, 1.0], [10, 441.048, 482.189, 0.788596, 1.0], [11, 441.039, 536.585, 0.552799, 1.0], [12, 476.357, 414.646, 0.773035, 1.0], [13, 474.795, 477.835, 0.794312, 1.0], [14, 467.519, 536.577, 0.672933, 1.0], [15, 449.875, 279.511, 0.736858, 1.0], [16, 461.616, 276.663, 0.753579, 1.0], [17, 441.056, 286.87, 0.748513, 1.0], [18, 473.361, 285.416, 0.823793, 1.0], [19, 471.913, 536.596, 0.172438, 1.0], [20, 480.743, 536.589, 0.229779, 1.0], [21, 464.648, 536.585, 0.413453, 1.0], [22, 435.2, 536.599, 0.132759, 1.0], [23, 438.16, 536.611, 0.118768, 1.0], [24, 442.529, 536.592, 0.276391, 1.0]]
[[0, 454.287, 286.818, 0.76698, 1.0], [1, 460.175, 322.04, 0.865436, 1.0], [2, 427.92, 322.084, 0.875221, 1.0], [3, 401.439, 348.569, 0.864706, 1.0], [4, 416.176, 382.288, 0.965548, 1.0], [5, 488.156, 319.204, 0.828882, 1.0], [6, 521.769, 342.679, 0.880001, 1.0], [7, 502.773, 374.991, 0.807696, 1.0], [8, 460.176, 414.612, 0.748062, 1.0], [9, 441.023, 414.611, 0.783688, 1.0], [10, 441.053, 482.178, 0.789232, 1.0], [11, 441.035, 536.584, 0.535462, 1.0], [12, 476.372, 414.62, 0.768459, 1.0], [13, 474.781, 477.829, 0.788036, 1.0], [14, 467.518, 536.577, 0.670087, 1.0], [15, 449.885, 279.512, 0.772518, 1.0], [16, 461.643, 276.658, 0.792771, 1.0], [17, 441.053, 286.877, 0.779822, 1.0], [18, 473.393, 285.427, 0.838304, 1.0], [19, 471.918, 536.595, 0.17269, 1.0], [20, 480.745, 536.588, 0.229588, 1.0], [21, 464.648, 536.584, 0.412096, 1.0], [22, 435.205, 536.599, 0.128984, 1.0], [23, 438.159, 536.611, 0.11618, 1.0], [24, 441.141, 536.592, 0.266532, 1.0]]
[[0, 452.9, 286.876, 0.661104, 1.0], [1, 460.193, 320.676, 0.862638, 1.0], [2, 427.912, 322.054, 0.87367, 1.0], [3, 401.434, 348.563, 0.864831, 1.0], [4, 416.18, 382.287, 0.969973, 1.0], [5, 489.542, 319.191, 0.824971, 1.0], [6, 520.406, 342.708, 0.890343, 1.0], [7, 502.769, 374.988, 0.811612, 1.0], [8, 461.6, 414.621, 0.751504, 1.0], [9, 441.06, 414.62, 0.776448, 1.0], [10, 441.07, 480.744, 0.787331, 1.0], [11, 441.03, 536.584, 0.574447, 1.0], [12, 476.401, 414.629, 0.753192, 1.0], [13, 474.804, 477.811, 0.804027, 1.0], [14, 467.505, 536.576, 0.685298, 1.0], [15, 449.875, 279.549, 0.664519, 1.0], [16, 461.597, 278.05, 0.672991, 1.0], [17, 441.067, 286.865, 0.63066, 1.0], [18, 473.37, 285.372, 0.790211, 1.0], [19, 471.916, 536.595, 0.173882, 1.0], [20, 480.749, 536.587, 0.232312, 1.0], [21, 464.636, 536.584, 0.422053, 1.0], [22, 435.191, 536.599, 0.138469, 1.0], [23, 438.153, 536.611, 0.124717, 1.0], [24, 441.128, 536.591, 0.287187, 1.0]]
[[0, 452.91, 286.918, 0.666801, 1.0], [1, 460.172, 320.683, 0.860239, 1.0], [2, 427.903, 322.062, 0.874934, 1.0], [3, 401.426, 348.565, 0.86602, 1.0], [4, 416.183, 382.297, 0.968451, 1.0], [5, 489.548, 319.19, 0.822959, 1.0], [6, 520.405, 344.095, 0.892725, 1.0], [7, 501.353, 376.468, 0.822217, 1.0], [8, 461.583, 414.623, 0.754286, 1.0], [9, 441.04, 414.623, 0.784058, 1.0], [10, 441.061, 482.2, 0.78924, 1.0], [11, 441.028, 536.585, 0.506373, 1.0], [12, 476.398, 414.633, 0.759056, 1.0], [13, 474.8, 477.844, 0.792172, 1.0], [14, 467.511, 536.578, 0.655542, 1.0], [15, 449.882, 281.004, 0.672517, 1.0], [16, 461.623, 278.114, 0.676883, 1.0], [17, 441.064, 286.894, 0.657989, 1.0], [18, 473.403, 285.424, 0.827765, 1.0], [19, 470.471, 536.598, 0.164331, 1.0], [20, 480.736, 536.59, 0.222142, 1.0], [21, 464.64, 536.585, 0.401187, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 441.138, 536.593, 0.247724, 1.0]]
[[0, 454.277, 286.838, 0.749574, 1.0], [1, 460.174, 320.678, 0.862796, 1.0], [2, 427.907, 322.065, 0.870929, 1.0], [3, 401.43, 348.55, 0.869895, 1.0], [4, 416.178, 382.284, 0.965216, 1.0], [5, 489.526, 319.193, 0.826091, 1.0], [6, 521.771, 342.683, 0.884285, 1.0], [7, 504.216, 373.555, 0.808583, 1.0], [8, 460.176, 414.607, 0.749631, 1.0], [9, 441.02, 414.606, 0.784564, 1.0], [10, 441.048, 482.182, 0.790444, 1.0], [11, 441.022, 536.585, 0.522704, 1.0], [12, 476.38, 414.617, 0.765182, 1.0], [13, 474.778, 477.835, 0.785433, 1.0], [14, 467.521, 536.577, 0.651729, 1.0], [15, 449.881, 279.531, 0.754041, 1.0], [16, 461.633, 276.673, 0.76588, 1.0], [17, 441.056, 286.881, 0.761429, 1.0], [18, 473.386, 285.417, 0.825306, 1.0], [19, 470.473, 536.597, 0.166017, 1.0], [20, 480.736, 536.589, 0.222081, 1.0], [21, 464.65, 536.584, 0.397365, 1.0], [22, 433.749, 536.599, 0.127038, 1.0], [23, 438.152, 536.612, 0.112261, 1.0], [24, 441.136, 536.592, 0.259149, 1.0]]
[[0, 454.296, 286.847, 0.720179, 1.0], [1, 461.596, 320.671, 0.869622, 1.0], [2, 427.91, 322.049, 0.867496, 1.0], [3, 401.434, 348.554, 0.867799, 1.0], [4, 416.168, 382.285, 0.968263, 1.0], [5, 489.563, 319.192, 0.823271, 1.0], [6, 520.407, 342.704, 0.883856, 1.0], [7, 502.788, 374.973, 0.80754, 1.0], [8, 461.601, 413.192, 0.74895, 1.0], [9, 441.055, 413.181, 0.776245, 1.0], [10, 441.078, 482.184, 0.786964, 1.0], [11, 441.043, 536.585, 0.558142, 1.0], [12, 476.402, 414.605, 0.753348, 1.0], [13, 474.808, 477.798, 0.806272, 1.0], [14, 466.095, 536.575, 0.691538, 1.0], [15, 449.906, 279.533, 0.736875, 1.0], [16, 461.644, 276.668, 0.75038, 1.0], [17, 441.083, 286.859, 0.727394, 1.0], [18, 473.394, 285.364, 0.817738, 1.0], [19, 471.921, 536.595, 0.173372, 1.0], [20, 480.748, 536.586, 0.232641, 1.0], [21, 464.611, 536.584, 0.421245, 1.0], [22, 435.213, 536.601, 0.13224, 1.0], [23, 439.563, 536.614, 0.118853, 1.0], [24, 441.134, 536.592, 0.275612, 1.0]]
[[0, 454.284, 286.86, 0.682424, 1.0], [1, 460.187, 320.681, 0.863304, 1.0], [2, 427.911, 322.065, 0.876148, 1.0], [3, 401.428, 348.567, 0.86867, 1.0], [4, 416.171, 382.294, 0.971267, 1.0], [5, 489.55, 319.193, 0.822307, 1.0], [6, 520.412, 342.707, 0.889888, 1.0], [7, 501.332, 376.479, 0.826716, 1.0], [8, 460.198, 414.6, 0.74855, 1.0], [9, 441.033, 413.202, 0.779078, 1.0], [10, 441.054, 479.275, 0.792828, 1.0], [11, 441.028, 536.584, 0.55783, 1.0], [12, 476.393, 414.612, 0.758668, 1.0], [13, 474.796, 477.789, 0.805436, 1.0], [14, 467.493, 536.574, 0.689156, 1.0], [15, 449.903, 279.533, 0.696332, 1.0], [16, 461.631, 276.685, 0.706491, 1.0], [17, 441.086, 286.863, 0.684962, 1.0], [18, 473.362, 285.398, 0.803402, 1.0], [19, 471.916, 536.595, 0.174642, 1.0], [20, 480.746, 536.586, 0.232241, 1.0], [21, 464.626, 536.583, 0.425544, 1.0], [22, 435.195, 536.599, 0.132933, 1.0], [23, 438.159, 536.611, 0.120953, 1.0], [24, 441.129, 536.592, 0.277876, 1.0]]
[[0, 454.298, 286.822, 0.735961, 1.0], [1, 460.174, 320.677, 0.861929, 1.0], [2, 427.908, 322.069, 0.871775, 1.0], [3, 401.432, 348.55, 0.87047, 1.0], [4, 416.167, 382.281, 0.968536, 1.0], [5, 489.521, 319.191, 0.826323, 1.0], [6, 521.778, 342.684, 0.885787, 1.0], [7, 502.796, 374.973, 0.808481, 1.0], [8, 461.588, 413.195, 0.749968, 1.0], [9, 441.031, 413.195, 0.781965, 1.0], [10, 441.061, 480.758, 0.79139, 1.0], [11, 441.044, 536.586, 0.505843, 1.0], [12, 476.407, 414.599, 0.753283, 1.0], [13, 474.787, 477.803, 0.798412, 1.0], [14, 467.504, 536.574, 0.688266, 1.0], [15, 449.897, 279.511, 0.753784, 1.0], [16, 461.649, 276.651, 0.771348, 1.0], [17, 441.06, 286.871, 0.783833, 1.0], [18, 473.39, 285.408, 0.817957, 1.0], [19, 471.921, 536.593, 0.184312, 1.0], [20, 480.743, 536.584, 0.241477, 1.0], [21, 464.631, 536.583, 0.429615, 1.0], [22, 435.189, 536.603, 0.117911, 1.0], [23, 439.567, 536.616, 0.105386, 1.0], [24, 441.145, 536.593, 0.24629, 1.0]]
[[0, 454.337, 286.864, 0.693542, 1.0], [1, 460.194, 320.676, 0.865087, 1.0], [2, 427.9, 322.066, 0.869531, 1.0], [3, 401.428, 348.561, 0.866514, 1.0], [4, 416.175, 382.29, 0.972288, 1.0], [5, 489.55, 319.19, 0.822518, 1.0], [6, 520.4, 342.68, 0.878778, 1.0], [7, 502.781, 373.543, 0.813046, 1.0], [8, 461.606, 414.605, 0.753289, 1.0], [9, 441.063, 413.2, 0.776715, 1.0], [10, 441.103, 480.725, 0.780854, 1.0], [11, 441.056, 536.585, 0.532626, 1.0], [12, 476.403, 414.62, 0.752233, 1.0], [13, 474.8, 477.785, 0.806447, 1.0], [14, 466.092, 536.573, 0.698479, 1.0], [15, 451.282, 279.545, 0.714585, 1.0], [16, 461.669, 276.683, 0.729133, 1.0], [17, 441.08, 286.858, 0.733118, 1.0], [18, 473.38, 285.382, 0.803659, 1.0], [19, 471.914, 536.595, 0.177954, 1.0], [20, 480.738, 536.584, 0.235155, 1.0], [21, 464.602, 536.583, 0.431161, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 441.137, 536.593, 0.257333, 1.0]]
[[0, 454.331, 286.871, 0.691857, 1.0], [1, 460.187, 322.038, 0.865402, 1.0], [2, 427.909, 322.074, 0.877603, 1.0], [3, 401.416, 348.567, 0.865799, 1.0], [4, 416.177, 382.294, 0.973841, 1.0], [5, 489.547, 319.194, 0.82332, 1.0], [6, 520.391, 342.691, 0.880498, 1.0], [7, 502.759, 374.968, 0.807986, 1.0], [8, 461.584, 414.605, 0.749577, 1.0], [9, 441.051, 414.601, 0.780694, 1.0], [10, 441.094, 479.29, 0.786947, 1.0], [11, 441.037, 536.585, 0.560097, 1.0], [12, 476.382, 414.616, 0.757881, 1.0], [13, 474.797, 477.782, 0.803543, 1.0], [14, 466.104, 536.572, 0.70022, 1.0], [15, 451.286, 279.553, 0.706584, 1.0], [16, 463.028, 278.055, 0.721994, 1.0], [17, 441.086, 286.857, 0.721312, 1.0], [18, 473.394, 285.401, 0.816231, 1.0], [19, 471.914, 536.594, 0.182224, 1.0], [20, 480.746, 536.584, 0.238322, 1.0], [21, 464.615, 536.582, 0.437527, 1.0], [22, 435.2, 536.6, 0.133273, 1.0], [23, 438.157, 536.612, 0.119288, 1.0], [24, 441.129, 536.592, 0.274305, 1.0]]
[[0, 454.298, 286.831, 0.736565, 1.0], [1, 460.182, 320.683, 0.864866, 1.0], [2, 427.918, 322.076, 0.871628, 1.0], [3, 401.424, 348.55, 0.868016, 1.0], [4, 416.174, 382.287, 0.969518, 1.0], [5, 489.522, 319.182, 0.825682, 1.0], [6, 520.403, 342.664, 0.875372, 1.0], [7, 502.788, 373.562, 0.811451, 1.0], [8, 461.607, 413.175, 0.750909, 1.0], [9, 441.061, 413.175, 0.777853, 1.0], [10, 441.101, 480.716, 0.782215, 1.0], [11, 441.044, 536.585, 0.52594, 1.0], [12, 476.408, 413.178, 0.744901, 1.0], [13, 474.804, 477.78, 0.803827, 1.0], [14, 467.497, 536.574, 0.690448, 1.0], [15, 449.9, 279.522, 0.747175, 1.0], [16, 461.641, 276.657, 0.762483, 1.0], [17, 441.066, 286.874, 0.761668, 1.0], [18, 473.372, 285.402, 0.809593, 1.0], [19, 471.918, 536.595, 0.177974, 1.0], [20, 480.745, 536.586, 0.233391, 1.0], [21, 464.62, 536.583, 0.430558, 1.0], [22, 435.189, 536.602, 0.123404, 1.0], [23, 439.564, 536.615, 0.109955, 1.0], [24, 441.137, 536.593, 0.255143, 1.0]]
